CAN Message; 0x39:0cf5e1924dfc23f1
1739209628.6919146;-38.13080360867914
1739209628.6919186;-45.120503652039325
1739209628.6919227;-45.120503652039325
1739209628.6919267;-45.120503652039325
1739209628.6919308;-38.13080360867914
1739209628.6919348;-38.13080360867914
1739209628.6919389;-45.120503652039325
1739209628.691943;-45.120503652039325
1739209628.691947;-38.13080360867914
1739209628.691951;-31.141103565318915
1739209628.691955;-45.120503652039325
1739209628.6919591;-45.120503652039325
1739209628.6919632;-38.13080360867914
1739209628.6919672;-38.13080360867914
1739209628.6919713;-45.120503652039325
1739209628.6919754;-45.120503652039325
1739209628.6919794;-38.13080360867914
1739209628.6919835;-38.13080360867914
1739209628.6919875;-38.13080360867914
1739209628.6919916;-45.120503652039325
1739209628.6919956;-45.120503652039325
1739209628.6919997;-45.120503652039325
1739209628.6920037;-45.120503652039325
1739209628.6920078;-38.13080360867914
1739209628.6920118;-35.57807855764607
1739209628.692016;-38.13080360867914
1739209628.69202;-38.13080360867914
1739209628.692024;-45.120503652039325
1739209628.692028;-45.120503652039325
1739209628.692032;-38.13080360867914
1739209628.6920362;-38.13080360867914
1739209628.6920402;-33.981070128970906
1739209628.6920443;-45.120503652039325
1739209628.6920483;-31.141103565318915
1739209628.6920524;-31.141103565318915
1739209628.6920564;-38.13080360867914
1739209628.6920605;-45.120503652039325
1739209628.6920645;-38.13080360867914
1739209628.6920686;-35.57807855764607
1739209628.6920726;-45.120503652039325
1739209628.6920767;-38.13080360867914
1739209628.6920807;-31.141103565318915
1739209628.6920848;-31.141103565318915
1739209628.6920888;-33.981070128970906
1739209628.692093;-45.120503652039325
1739209628.692097;-38.13080360867914
1739209628.692101;-45.120503652039325
1739209628.692105;-38.13080360867914
1739209628.692109;-45.120503652039325
1739209628.6921132;-33.981070128970906
1739209628.6921172;-32.816014438256545
1739209628.6921213;-45.120503652039325
1739209628.6921253;-38.13080360867914
1739209628.6921294;-38.13080360867914
1739209628.6921334;-38.13080360867914
1739209628.6921375;-38.13080360867914
1739209628.6921415;-38.13080360867914
1739209628.6921456;-33.981070128970906
1739209628.6921496;-31.141103565318915
1739209628.6921537;-33.981070128970906
1739209628.6921577;-38.13080360867914
1739209628.6921618;-38.13080360867914
1739209628.6921659;-45.120503652039325
1739209628.69217;-45.120503652039325
1739209628.692174;-33.981070128970906
1739209628.692178;-38.13080360867914
1739209628.692182;-38.13080360867914
1739209628.692186;-45.120503652039325
1739209628.6921902;-38.13080360867914
1739209628.6921942;-38.13080360867914
1739209628.6921983;-38.13080360867914
1739209628.6922023;-45.120503652039325
1739209628.6922064;-45.120503652039325
1739209628.6922104;-45.120503652039325
1739209628.6922145;-33.981070128970906
1739209628.6922185;-38.13080360867914
1739209628.6922226;-45.120503652039325
1739209628.6922266;-38.13080360867914
1739209628.6922307;-38.13080360867914
1739209628.6922348;-45.120503652039325
1739209628.6922388;-38.13080360867914
1739209628.6922429;-38.13080360867914
1739209628.692247;-45.120503652039325
1739209628.692251;-45.120503652039325
1739209628.692255;-45.120503652039325
1739209628.692259;-38.13080360867914
1739209628.6922631;-38.13080360867914
1739209628.6922672;-45.120503652039325
1739209628.6922712;-45.120503652039325
1739209628.6922753;-45.120503652039325
1739209628.6922793;-38.13080360867914
1739209628.6922834;-38.13080360867914
1739209628.6922874;-45.120503652039325
1739209628.6922913;-45.120503652039325
1739209628.6922953;-45.120503652039325
1739209628.6922994;-38.13080360867914
1739209628.6923034;-38.13080360867914
1739209628.6923075;-38.13080360867914
1739209628.6923115;-38.13080360867914
1739209628.6923156;-45.120503652039325
1739209628.6923196;-45.120503652039325
1739209628.6923237;-38.13080360867914
1739209628.6923277;-38.13080360867914
1739209628.6923318;-45.120503652039325
1739209628.6923358;-32.816014438256545
1739209628.69234;-35.57807855764607
1739209628.692344;-38.13080360867914
1739209628.692348;-35.57807855764607
1739209628.692352;-45.120503652039325
1739209628.692356;-38.13080360867914
1739209628.6923602;-38.13080360867914
1739209628.6923642;-32.816014438256545
1739209628.6923683;-45.120503652039325
1739209628.6923723;-33.981070128970906
1739209628.6923764;-38.13080360867914
1739209628.6923804;-45.120503652039325
1739209628.6923845;-45.120503652039325
1739209628.6923885;-38.13080360867914
1739209628.6923926;-38.13080360867914
1739209628.6923966;-45.120503652039325
1739209628.6924007;-38.13080360867914
1739209628.6924047;-38.13080360867914
1739209628.6924088;-45.120503652039325
1739209628.6924129;-45.120503652039325
1739209628.692417;-38.13080360867914
1739209628.692421;-45.120503652039325
1739209628.692425;-35.57807855764607
1739209628.692429;-35.57807855764607
1739209628.692433;-38.13080360867914
1739209628.6924372;-45.120503652039325
1739209628.6924412;-35.57807855764607
1739209628.6924453;-35.57807855764607
1739209628.6924493;-45.120503652039325
1739209628.6924534;-38.13080360867914
1739209628.6924574;-45.120503652039325
1739209628.6924615;-45.120503652039325
1739209628.6924655;-38.13080360867914
1739209628.6924696;-38.13080360867914
1739209628.6924736;-45.120503652039325
1739209628.6924777;-45.120503652039325
1739209628.6924818;-38.13080360867914
1739209628.6924858;-45.120503652039325
1739209628.6924899;-35.57807855764607
1739209628.692494;-38.13080360867914
1739209628.692498;-45.120503652039325
1739209628.692502;-45.120503652039325
1739209628.692506;-45.120503652039325
1739209628.6925101;-35.57807855764607
1739209628.6925142;-45.120503652039325
1739209628.6925182;-45.120503652039325
1739209628.6925223;-45.120503652039325
1739209628.6925263;-38.13080360867914
1739209628.6925304;-38.13080360867914
1739209628.6925344;-38.13080360867914
1739209628.6925385;-38.13080360867914
1739209628.6925426;-45.120503652039325
1739209628.6925466;-45.120503652039325
1739209628.6925507;-38.13080360867914
1739209628.6925547;-38.13080360867914
1739209628.6925588;-38.13080360867914
1739209628.6925628;-38.13080360867914
1739209628.6925669;-35.57807855764607
1739209628.692571;-38.13080360867914
1739209628.692575;-33.981070128970906
1739209628.692579;-45.120503652039325
1739209628.692583;-38.13080360867914
1739209628.6925871;-45.120503652039325
1739209628.6925912;-38.13080360867914
1739209628.6925952;-45.120503652039325
1739209628.6925993;-45.120503652039325
1739209628.6926033;-45.120503652039325
1739209628.6926074;-45.120503652039325
1739209628.6926115;-45.120503652039325
1739209628.6926155;-45.120503652039325
1739209628.6926196;-45.120503652039325
1739209628.6926236;-38.13080360867914
1739209628.6926277;-45.120503652039325
1739209628.6926317;-38.13080360867914
1739209628.6926358;-38.13080360867914
1739209628.6926398;-45.120503652039325
1739209628.692644;-45.120503652039325
1739209628.692648;-45.120503652039325
1739209628.692652;-45.120503652039325
1739209628.692656;-33.981070128970906
1739209628.69266;-45.120503652039325
1739209628.6926641;-45.120503652039325
1739209628.6926682;-38.13080360867914
1739209628.6926723;-33.981070128970906
1739209628.6926763;-38.13080360867914
1739209628.6926804;-45.120503652039325
1739209628.6926844;-45.120503652039325
1739209628.6926885;-45.120503652039325
1739209628.6926925;-38.13080360867914
1739209628.6926966;-38.13080360867914
1739209628.6927006;-38.13080360867914
1739209628.6927047;-38.13080360867914
1739209628.6927087;-38.13080360867914
1739209628.6927128;-45.120503652039325
1739209628.6927168;-45.120503652039325
1739209628.692721;-45.120503652039325
1739209628.692725;-45.120503652039325
1739209628.692729;-38.13080360867914
1739209628.692733;-45.120503652039325
1739209628.692737;-31.141103565318915
1739209628.6927412;-38.13080360867914
1739209628.6927452;-38.13080360867914
1739209628.6927493;-38.13080360867914
1739209628.6927533;-38.13080360867914
1739209628.6927574;-45.120503652039325
1739209628.6927614;-45.120503652039325
1739209628.6927655;-38.13080360867914
1739209628.6927695;-32.816014438256545
1739209628.6927736;-38.13080360867914
1739209628.6927776;-45.120503652039325
1739209628.6927817;-35.57807855764607
1739209628.6927857;-38.13080360867914
1739209628.6927898;-45.120503652039325
1739209628.6927938;-45.120503652039325
1739209628.692798;-45.120503652039325
1739209628.692802;-38.13080360867914
1739209628.692806;-38.13080360867914
1739209628.69281;-35.57807855764607
1739209628.692814;-45.120503652039325
1739209628.6928182;-38.13080360867914
1739209628.6928222;-38.13080360867914
1739209628.6928263;-45.120503652039325
1739209628.6928303;-38.13080360867914
1739209628.6928344;-33.981070128970906
1739209628.6928384;-33.981070128970906
1739209628.6928425;-38.13080360867914
1739209628.6928465;-35.57807855764607
1739209628.6928506;-45.120503652039325
1739209628.6928546;-38.13080360867914
1739209628.6928587;-38.13080360867914
1739209628.6928627;-45.120503652039325
1739209628.6928668;-33.981070128970906
1739209628.6928709;-33.981070128970906
1739209628.692875;-45.120503652039325
1739209628.692879;-45.120503652039325
1739209628.692883;-38.13080360867914
1739209628.692887;-45.120503652039325
1739209628.6928911;-33.981070128970906
1739209628.6928952;-33.981070128970906
1739209628.6928992;-33.981070128970906
1739209628.6929033;-29.438486411369347
1739209628.6929073;-38.13080360867914
1739209628.6929114;-38.13080360867914
1739209628.6929154;-33.981070128970906
1739209628.6929195;-38.13080360867914
1739209628.6929235;-38.13080360867914
1739209628.6929276;-38.13080360867914
1739209628.6929317;-33.981070128970906
1739209628.6929357;-31.141103565318915
1739209628.6929398;-38.13080360867914
1739209628.6929438;-45.120503652039325
1739209628.6929479;-38.13080360867914
1739209628.692952;-45.120503652039325
1739209628.692956;-45.120503652039325
1739209628.69296;-45.120503652039325
1739209628.692964;-38.13080360867914
1739209628.6929681;-38.13080360867914
1739209628.6929722;-45.120503652039325
1739209628.6929762;-38.13080360867914
1739209628.6929803;-35.57807855764607
1739209628.6929843;-45.120503652039325
1739209628.6929884;-45.120503652039325
1739209628.6929924;-38.13080360867914
1739209628.6929965;-38.13080360867914
1739209628.6930006;-38.13080360867914
1739209628.6930046;-45.120503652039325
1739209628.6930087;-45.120503652039325
1739209628.6930127;-45.120503652039325
1739209628.6930168;-38.13080360867914
1739209628.6930208;-35.57807855764607
1739209628.6930249;-38.13080360867914
1739209628.693029;-38.13080360867914
1739209628.693033;-38.13080360867914
1739209628.693037;-45.120503652039325
1739209628.693041;-45.120503652039325
1739209628.6930451;-38.13080360867914
1739209628.6930492;-45.120503652039325
1739209628.6930532;-45.120503652039325
1739209628.6930573;-45.120503652039325
1739209628.6930614;-45.120503652039325
1739209628.6930654;-38.13080360867914
1739209628.6930695;-38.13080360867914
1739209628.6930735;-45.120503652039325
1739209628.6930776;-45.120503652039325
1739209628.6930816;-38.13080360867914
1739209628.6930857;-35.57807855764607
1739209628.6930897;-45.120503652039325
1739209628.6930938;-38.13080360867914
1739209628.6930978;-33.981070128970906
1739209628.693102;-35.57807855764607
1739209628.693106;-38.13080360867914
1739209628.69311;-38.13080360867914
1739209628.693114;-45.120503652039325
1739209628.693118;-45.120503652039325
1739209628.693122;-38.13080360867914
1739209628.693126;-45.120503652039325
1739209628.69313;-45.120503652039325
1739209628.693134;-45.120503652039325
1739209628.6931381;-38.13080360867914
1739209628.6931422;-45.120503652039325
1739209628.6931462;-35.57807855764607
1739209628.6931503;-38.13080360867914
1739209628.6931543;-38.13080360867914
1739209628.6931584;-45.120503652039325
1739209628.6931624;-38.13080360867914
1739209628.6931665;-38.13080360867914
1739209628.6931705;-45.120503652039325
1739209628.6931746;-45.120503652039325
1739209628.6931787;-45.120503652039325
1739209628.6931827;-38.13080360867914
1739209628.6931868;-45.120503652039325
1739209628.6931908;-45.120503652039325
1739209628.6931949;-45.120503652039325
1739209628.693199;-45.120503652039325
1739209628.693203;-38.13080360867914
1739209628.693207;-45.120503652039325
1739209628.693211;-35.57807855764607
1739209628.6932151;-45.120503652039325
1739209628.6932192;-38.13080360867914
1739209628.6932232;-38.13080360867914
1739209628.6932273;-45.120503652039325
1739209628.6932313;-35.57807855764607
1739209628.6932354;-38.13080360867914
1739209628.6932395;-38.13080360867914
1739209628.6932435;-45.120503652039325
1739209628.6932476;-35.57807855764607
1739209628.6932516;-38.13080360867914
1739209628.6932557;-45.120503652039325
1739209628.6932597;-45.120503652039325
1739209628.6932638;-45.120503652039325
1739209628.6932678;-45.120503652039325
1739209628.6932719;-38.13080360867914
1739209628.693276;-45.120503652039325
1739209628.69328;-45.120503652039325
1739209628.693284;-35.57807855764607
1739209628.693288;-32.816014438256545
1739209628.6932921;-45.120503652039325
1739209628.6932962;-38.13080360867914
1739209628.6933002;-45.120503652039325
1739209628.6933043;-45.120503652039325
1739209628.6933084;-35.57807855764607
1739209628.6933124;-35.57807855764607
1739209628.6933165;-38.13080360867914
1739209628.6933205;-38.13080360867914
1739209628.6933246;-45.120503652039325
1739209628.6933286;-38.13080360867914
1739209628.6933327;-45.120503652039325
1739209628.6933367;-45.120503652039325
1739209628.6933408;-45.120503652039325
1739209628.6933448;-45.120503652039325
1739209628.693349;-38.13080360867914
1739209628.693353;-45.120503652039325
1739209628.693357;-45.120503652039325
1739209628.693361;-45.120503652039325
1739209628.693365;-38.13080360867914
1739209628.6933692;-45.120503652039325
1739209628.6933732;-38.13080360867914
1739209628.6933773;-31.141103565318893
1739209628.6933813;-45.120503652039325
1739209628.6933854;-45.120503652039325
1739209628.6933894;-45.120503652039325
1739209628.6933935;-31.141103565318915
