CAN Message; 0x1b8:00000dece355ec56
1739209715.6543424;-31.141103565318915
1739209715.6543486;-28.992665084841942
1739209715.6543548;-45.120503652039325
1739209715.654361;-45.120503652039325
1739209715.6543672;-45.120503652039325
1739209715.6543734;-32.816014438256545
1739209715.6543798;-38.13080360867914
1739209715.654386;-45.120503652039325
1739209715.6543922;-38.13080360867914
1739209715.6543984;-33.981070128970956
1739209715.6544046;-38.13080360867914
1739209715.6544108;-38.13080360867914
1739209715.654417;-45.120503652039325
1739209715.6544232;-45.120503652039325
1739209715.6544294;-38.13080360867914
1739209715.6544356;-45.120503652039325
1739209715.6544418;-33.981070128970906
1739209715.6544483;-33.981070128970906
1739209715.6544545;-45.120503652039325
1739209715.6544607;-35.57807855764607
1739209715.6544669;-38.13080360867914
1739209715.654473;-45.120503652039325
1739209715.6544793;-38.13080360867914
1739209715.6544855;-45.120503652039325
1739209715.6544917;-38.13080360867914
1739209715.6544979;-38.13080360867914
1739209715.654504;-38.13080360867914
1739209715.6545103;-35.57807855764607
1739209715.6545165;-38.13080360867914
1739209715.654523;-45.120503652039325
1739209715.654529;-45.120503652039325
1739209715.6545353;-45.120503652039325
1739209715.6545415;-45.120503652039325
1739209715.6545477;-33.981070128970956
1739209715.654554;-38.13080360867914
1739209715.65456;-38.13080360867914
1739209715.6545663;-45.120503652039325
1739209715.6545725;-45.120503652039325
1739209715.6545787;-33.981070128970906
1739209715.654585;-38.13080360867914
1739209715.6545913;-31.141103565318915
1739209715.6545975;-27.8777449560314
1739209715.6546037;-38.13080360867914
1739209715.65461;-45.120503652039325
1739209715.654616;-38.13080360867914
1739209715.6546223;-45.120503652039325
1739209715.6546285;-45.120503652039325
1739209715.6546347;-33.981070128970906
1739209715.654641;-45.120503652039325
1739209715.654647;-45.120503652039325
1739209715.6546533;-45.120503652039325
1739209715.6546595;-45.120503652039325
1739209715.654666;-45.120503652039325
1739209715.6546721;-38.13080360867914
1739209715.6546783;-38.13080360867914
1739209715.6546845;-45.120503652039325
1739209715.6546907;-38.13080360867914
1739209715.654697;-45.120503652039325
1739209715.6547031;-38.13080360867914
1739209715.6547093;-45.120503652039325
1739209715.6547155;-38.13080360867914
1739209715.6547217;-45.120503652039325
1739209715.654728;-45.120503652039325
1739209715.6547344;-45.120503652039325
1739209715.6547406;-38.13080360867914
1739209715.6547468;-30.49652367304973
1739209715.654753;-45.120503652039325
1739209715.6547592;-45.120503652039325
1739209715.6547654;-45.120503652039325
1739209715.6547716;-35.57807855764607
1739209715.6547778;-38.13080360867914
1739209715.654784;-45.120503652039325
1739209715.6547902;-38.13080360867914
1739209715.6547964;-45.120503652039325
1739209715.6548026;-45.120503652039325
1739209715.654809;-45.120503652039325
1739209715.6548152;-45.120503652039325
1739209715.6548214;-45.120503652039325
1739209715.6548276;-33.981070128970906
1739209715.6548338;-45.120503652039325
1739209715.65484;-38.13080360867914
1739209715.6548462;-32.816014438256545
1739209715.6548524;-38.13080360867914
1739209715.6548586;-45.120503652039325
1739209715.6548648;-33.981070128970906
1739209715.654871;-33.981070128970906
1739209715.6548774;-38.13080360867914
1739209715.6548836;-45.120503652039325
1739209715.6548898;-38.13080360867914
1739209715.654896;-38.13080360867914
1739209715.6549022;-45.120503652039325
1739209715.6549084;-38.13080360867914
1739209715.6549146;-45.120503652039325
1739209715.6549208;-35.57807855764607
1739209715.654927;-45.120503652039325
1739209715.6549332;-45.120503652039325
1739209715.6549394;-38.13080360867914
1739209715.6549456;-35.57807855764607
1739209715.654952;-33.981070128970906
1739209715.6549582;-45.120503652039325
1739209715.6549644;-45.120503652039325
1739209715.6549706;-45.120503652039325
1739209715.6549768;-38.13080360867914
1739209715.654983;-38.13080360867914
1739209715.6549892;-45.120503652039325
1739209715.6549954;-45.120503652039325
1739209715.6550016;-45.120503652039325
1739209715.6550078;-45.120503652039325
1739209715.655014;-45.120503652039325
1739209715.6550205;-45.120503652039325
1739209715.6550267;-38.13080360867914
1739209715.6550329;-45.120503652039325
1739209715.655039;-45.120503652039325
1739209715.6550453;-35.57807855764607
1739209715.6550515;-38.13080360867914
1739209715.6550577;-45.120503652039325
1739209715.6550639;-45.120503652039325
1739209715.65507;-35.57807855764607
1739209715.6550763;-38.13080360867914
1739209715.6550825;-45.120503652039325
1739209715.6550887;-38.13080360867914
1739209715.655095;-35.57807855764607
1739209715.6551013;-28.992665084841942
1739209715.6551075;-45.120503652039325
1739209715.6551137;-45.120503652039325
1739209715.65512;-35.57807855764607
1739209715.655126;-38.13080360867914
1739209715.6551323;-45.120503652039325
1739209715.6551385;-38.13080360867914
1739209715.6551447;-45.120503652039325
1739209715.655151;-31.14110356531892
1739209715.655157;-45.120503652039325
1739209715.6551635;-38.13080360867914
1739209715.6551697;-45.120503652039325
1739209715.655176;-45.120503652039325
1739209715.6551821;-45.120503652039325
1739209715.6551883;-45.120503652039325
1739209715.6551945;-38.13080360867914
1739209715.6552007;-33.981070128970906
1739209715.655207;-45.120503652039325
1739209715.655213;-45.120503652039325
1739209715.6552193;-38.13080360867914
1739209715.6552255;-38.13080360867914
1739209715.6552317;-45.120503652039325
1739209715.6552382;-45.120503652039325
1739209715.6552444;-45.120503652039325
1739209715.6552505;-33.981070128970906
1739209715.6552567;-35.57807855764607
1739209715.655263;-38.13080360867914
1739209715.6552691;-45.120503652039325
1739209715.6552753;-45.120503652039325
1739209715.6552815;-38.13080360867914
1739209715.6552877;-45.120503652039325
1739209715.655294;-38.13080360867914
1739209715.6553001;-30.49652367304973
1739209715.6553066;-38.13080360867914
1739209715.6553128;-38.13080360867914
1739209715.655319;-45.120503652039325
1739209715.6553252;-38.13080360867914
1739209715.6553314;-45.120503652039325
1739209715.6553376;-45.120503652039325
1739209715.6553438;-45.120503652039325
1739209715.65535;-33.981070128970906
1739209715.6553562;-38.13080360867914
1739209715.6553624;-38.13080360867914
1739209715.6553686;-35.57807855764607
1739209715.6553748;-35.57807855764607
1739209715.6553812;-38.13080360867914
1739209715.6553874;-38.13080360867914
1739209715.6553936;-38.13080360867914
1739209715.6553998;-33.981070128970906
1739209715.655406;-35.57807855764607
1739209715.6554122;-38.13080360867914
1739209715.6554184;-45.120503652039325
1739209715.6554246;-38.13080360867914
1739209715.6554308;-45.120503652039325
1739209715.655437;-45.120503652039325
1739209715.6554432;-45.120503652039325
1739209715.6554496;-38.13080360867914
1739209715.6554558;-45.120503652039325
1739209715.655462;-38.13080360867914
1739209715.6554682;-38.13080360867914
1739209715.6554744;-38.13080360867914
1739209715.6554806;-33.981070128970906
1739209715.6554868;-45.120503652039325
1739209715.655493;-38.13080360867914
1739209715.6554992;-38.13080360867914
1739209715.6555054;-45.120503652039325
1739209715.6555116;-38.13080360867914
1739209715.6555178;-38.13080360867914
1739209715.6555243;-38.13080360867914
1739209715.6555305;-38.13080360867914
1739209715.6555367;-35.57807855764607
1739209715.6555429;-35.57807855764607
1739209715.655549;-35.57807855764607
1739209715.6555552;-38.13080360867914
1739209715.6555614;-45.120503652039325
1739209715.6555676;-45.120503652039325
1739209715.6555738;-38.13080360867914
1739209715.65558;-45.120503652039325
1739209715.6555862;-45.120503652039325
1739209715.6555927;-32.816014438256545
1739209715.6555989;-38.13080360867914
1739209715.655605;-45.120503652039325
1739209715.6556113;-33.981070128970906
1739209715.6556175;-35.57807855764607
1739209715.6556237;-38.13080360867914
1739209715.6556299;-32.816014438256545
1739209715.655636;-38.13080360867914
1739209715.6556423;-38.13080360867914
1739209715.6556485;-32.816014438256545
1739209715.6556547;-38.13080360867914
1739209715.6556609;-38.13080360867914
1739209715.6556673;-33.981070128970906
1739209715.6556735;-45.120503652039325
1739209715.6556797;-45.120503652039325
1739209715.655686;-45.120503652039325
1739209715.655692;-38.13080360867914
1739209715.6556983;-38.13080360867914
1739209715.6557045;-45.120503652039325
1739209715.6557107;-45.120503652039325
1739209715.655717;-38.13080360867914
1739209715.655723;-33.981070128970906
1739209715.6557293;-45.120503652039325
1739209715.6557357;-45.120503652039325
1739209715.655742;-45.120503652039325
1739209715.6557481;-45.120503652039325
1739209715.6557543;-29.438486411369333
1739209715.6557605;-38.13080360867914
1739209715.6557667;-45.120503652039325
1739209715.655773;-38.13080360867914
1739209715.6557791;-38.13080360867914
1739209715.6557853;-45.120503652039325
1739209715.6557915;-45.120503652039325
1739209715.6557977;-38.13080360867914
1739209715.655804;-38.13080360867914
1739209715.6558104;-45.120503652039325
1739209715.6558166;-45.120503652039325
1739209715.6558228;-45.120503652039325
1739209715.655829;-45.120503652039325
1739209715.6558352;-45.120503652039325
1739209715.6558414;-45.120503652039325
1739209715.6558475;-45.120503652039325
1739209715.6558537;-45.120503652039325
1739209715.65586;-45.120503652039325
1739209715.6558661;-45.120503652039325
1739209715.6558723;-38.13080360867914
1739209715.6558788;-45.120503652039325
1739209715.655885;-45.120503652039325
1739209715.6558912;-38.13080360867914
1739209715.6558974;-45.120503652039325
1739209715.6559036;-30.49652367304973
1739209715.6559098;-32.816014438256545
1739209715.655916;-35.57807855764607
1739209715.6559222;-38.13080360867914
1739209715.6559284;-38.13080360867914
1739209715.6559346;-35.57807855764607
1739209715.6559408;-45.120503652039325
1739209715.655947;-33.981070128970906
1739209715.6559534;-38.13080360867914
1739209715.6559596;-45.120503652039325
1739209715.6559658;-38.13080360867914
1739209715.655972;-38.13080360867914
1739209715.6559782;-45.120503652039325
1739209715.6559844;-45.120503652039325
1739209715.6559906;-38.13080360867914
1739209715.6559968;-45.120503652039325
1739209715.656003;-33.981070128970906
1739209715.6560092;-38.13080360867914
1739209715.6560154;-32.816014438256545
1739209715.6560218;-33.981070128970906
1739209715.656028;-45.120503652039325
1739209715.6560342;-45.120503652039325
1739209715.6560404;-35.57807855764607
1739209715.6560466;-38.13080360867914
1739209715.6560528;-31.141103565318915
1739209715.656059;-31.141103565318893
1739209715.6560652;-32.816014438256545
1739209715.6560714;-38.13080360867914
1739209715.6560776;-32.816014438256545
1739209715.6560838;-35.57807855764607
1739209715.65609;-38.13080360867914
1739209715.6560965;-38.13080360867914
1739209715.6561027;-45.120503652039325
1739209715.6561089;-45.120503652039325
1739209715.656115;-38.13080360867914
1739209715.6561213;-45.120503652039325
1739209715.6561275;-38.13080360867914
1739209715.6561337;-35.57807855764607
1739209715.6561399;-38.13080360867914
1739209715.656146;-45.120503652039325
1739209715.6561522;-45.120503652039325
1739209715.6561584;-45.120503652039325
1739209715.656165;-45.120503652039325
1739209715.656171;-45.120503652039325
1739209715.6561773;-45.120503652039325
1739209715.6561835;-38.13080360867914
1739209715.6561897;-38.13080360867914
1739209715.6561959;-38.13080360867914
1739209715.656202;-32.816014438256545
1739209715.6562083;-31.141103565318915
1739209715.6562145;-45.120503652039325
1739209715.6562207;-45.120503652039325
1739209715.6562269;-38.13080360867914
1739209715.656233;-35.57807855764607
1739209715.6562395;-45.120503652039325
1739209715.6562457;-45.120503652039325
1739209715.656252;-38.13080360867914
1739209715.656258;-45.120503652039325
1739209715.6562643;-45.120503652039325
1739209715.6562705;-38.13080360867914
1739209715.6562767;-38.13080360867914
1739209715.656283;-38.13080360867914
1739209715.656289;-45.120503652039325
1739209715.6562953;-45.120503652039325
1739209715.6563015;-38.13080360867914
1739209715.656308;-38.13080360867914
1739209715.6563141;-45.120503652039325
1739209715.6563203;-45.120503652039325
1739209715.6563265;-35.57807855764607
1739209715.6563327;-45.120503652039325
1739209715.656339;-38.13080360867914
1739209715.6563451;-38.13080360867914
1739209715.6563513;-45.120503652039325
1739209715.6563575;-33.981070128970906
1739209715.6563637;-33.981070128970906
1739209715.65637;-38.13080360867914
1739209715.6563761;-45.120503652039325
1739209715.6563826;-38.13080360867914
1739209715.6563888;-33.981070128970906
1739209715.656395;-33.981070128970906
1739209715.6564012;-45.120503652039325
1739209715.6564074;-38.13080360867914
1739209715.6564136;-38.13080360867914
1739209715.6564198;-38.13080360867914
1739209715.656426;-38.13080360867914
1739209715.6564322;-38.13080360867914
1739209715.6564384;-38.13080360867914
1739209715.6564445;-45.120503652039325
1739209715.656451;-45.120503652039325
1739209715.6564572;-45.120503652039325
1739209715.6564634;-45.120503652039325
1739209715.6564696;-45.120503652039325
1739209715.6564758;-45.120503652039325
1739209715.656482;-38.13080360867914
1739209715.6564882;-35.57807855764607
1739209715.6564944;-45.120503652039325
1739209715.6565006;-38.13080360867914
1739209715.6565068;-32.816014438256545
1739209715.656513;-31.141103565318915
1739209715.6565192;-38.13080360867914
1739209715.6565256;-45.120503652039325
1739209715.6565318;-45.120503652039325
1739209715.656538;-45.120503652039325
1739209715.6565442;-45.120503652039325
1739209715.6565504;-38.13080360867914
1739209715.6565566;-38.13080360867914
1739209715.6565628;-45.120503652039325
1739209715.656569;-38.13080360867914
1739209715.6565752;-45.120503652039325
1739209715.6565814;-38.13080360867914
1739209715.6565876;-45.120503652039325
1739209715.656594;-38.13080360867914
1739209715.6566002;-38.13080360867914
1739209715.6566064;-38.13080360867914
1739209715.6566126;-45.120503652039325
1739209715.6566188;-35.57807855764607
1739209715.656625;-38.13080360867914
1739209715.6566312;-45.120503652039325
1739209715.6566374;-45.120503652039325
1739209715.6566436;-33.981070128970906
1739209715.6566498;-38.13080360867914
1739209715.656656;-32.816014438256545
1739209715.6566622;-31.141103565318915
1739209715.6566687;-38.13080360867914
1739209715.6566749;-38.13080360867914
1739209715.656681;-45.120503652039325
1739209715.6566873;-45.120503652039325
1739209715.6566935;-45.120503652039325
1739209715.6566997;-38.13080360867914
1739209715.6567059;-45.120503652039325
1739209715.656712;-38.13080360867914
1739209715.6567183;-38.13080360867914
1739209715.6567245;-38.13080360867914
1739209715.6567307;-38.13080360867914
1739209715.656737;-38.13080360867914
1739209715.6567433;-45.120503652039325
1739209715.6567495;-35.57807855764607
1739209715.6567557;-45.120503652039325
1739209715.656762;-45.120503652039325
1739209715.656768;-45.120503652039325
1739209715.6567743;-35.57807855764607
1739209715.6567805;-45.120503652039325
1739209715.6567867;-45.120503652039325
1739209715.6567929;-45.120503652039325
1739209715.656799;-45.120503652039325
1739209715.6568053;-38.13080360867914
1739209715.6568117;-38.13080360867914
1739209715.656818;-45.120503652039325
1739209715.656824;-45.120503652039325
1739209715.6568303;-38.13080360867914
1739209715.6568365;-38.13080360867914
1739209715.6568427;-38.13080360867914
1739209715.656849;-38.13080360867914
1739209715.656855;-45.120503652039325
1739209715.6568613;-38.13080360867914
1739209715.6568675;-38.13080360867914
1739209715.6568737;-45.120503652039325
1739209715.6568801;-45.120503652039325
1739209715.6568863;-32.816014438256545
1739209715.6568925;-38.13080360867914
1739209715.6568987;-45.120503652039325
1739209715.656905;-45.120503652039325
1739209715.6569111;-45.120503652039325
1739209715.6569173;-45.120503652039325
1739209715.6569235;-45.120503652039325
1739209715.6569297;-45.120503652039325
1739209715.656936;-38.13080360867914
1739209715.6569421;-38.13080360867914
1739209715.6569483;-45.120503652039325
1739209715.6569548;-38.13080360867914
1739209715.656961;-45.120503652039325
1739209715.6569672;-38.13080360867914
1739209715.6569734;-38.13080360867914
1739209715.6569796;-45.120503652039325
1739209715.6569858;-32.816014438256545
1739209715.656992;-45.120503652039325
1739209715.6569982;-45.120503652039325
1739209715.6570044;-38.13080360867914
1739209715.6570106;-30.49652367304973
1739209715.6570168;-33.981070128970906
1739209715.657023;-45.120503652039325
1739209715.6570294;-38.13080360867914
1739209715.6570356;-35.57807855764607
1739209715.6570418;-38.13080360867914
1739209715.657048;-45.120503652039325
1739209715.6570542;-38.13080360867914
1739209715.6570604;-38.13080360867914
1739209715.6570666;-38.13080360867914
1739209715.6570728;-45.120503652039325
1739209715.657079;-45.120503652039325
1739209715.6570852;-38.13080360867914
1739209715.6570914;-45.120503652039325
1739209715.6570978;-45.120503652039325
1739209715.657104;-45.120503652039325
1739209715.6571102;-32.816014438256545
1739209715.6571164;-35.57807855764607
1739209715.6571226;-45.120503652039325
1739209715.6571288;-38.13080360867914
1739209715.657135;-32.816014438256545
1739209715.6571412;-33.981070128970906
1739209715.6571474;-45.120503652039325
1739209715.6571536;-33.981070128970906
1739209715.6571598;-45.120503652039325
1739209715.657166;-35.57807855764607
1739209715.6571724;-45.120503652039325
1739209715.6571786;-38.13080360867914
1739209715.6571848;-38.13080360867914
1739209715.657191;-38.13080360867914
1739209715.6571972;-45.120503652039325
1739209715.6572034;-45.120503652039325
1739209715.6572096;-45.120503652039325
1739209715.6572158;-45.120503652039325
1739209715.657222;-38.13080360867914
1739209715.6572282;-45.120503652039325
1739209715.6572344;-45.120503652039325
1739209715.6572409;-38.13080360867914
1739209715.657247;-45.120503652039325
1739209715.6572533;-45.120503652039325
1739209715.6572595;-38.13080360867914
1739209715.6572657;-31.141103565318915
1739209715.6572719;-38.13080360867914
1739209715.657278;-45.120503652039325
1739209715.6572843;-38.13080360867914
1739209715.6572905;-38.13080360867914
1739209715.6572967;-45.120503652039325
1739209715.6573029;-45.120503652039325
1739209715.657309;-45.120503652039325
1739209715.6573155;-45.120503652039325
1739209715.6573217;-35.57807855764607
1739209715.657328;-38.13080360867914
1739209715.657334;-45.120503652039325
1739209715.6573403;-45.120503652039325
1739209715.6573465;-45.120503652039325
1739209715.6573527;-45.120503652039325
1739209715.657359;-38.13080360867914
1739209715.657365;-31.14110356531892
1739209715.6573713;-38.13080360867914
1739209715.6573775;-38.13080360867914
1739209715.657384;-38.13080360867914
1739209715.65739;-45.120503652039325
1739209715.6573963;-38.13080360867914
1739209715.6574025;-38.13080360867914
1739209715.6574087;-38.13080360867914
1739209715.657415;-31.141103565318915
1739209715.657421;-45.120503652039325
1739209715.6574273;-45.120503652039325
1739209715.6574335;-33.981070128970906
1739209715.6574397;-35.57807855764607
1739209715.657446;-45.120503652039325
1739209715.657452;-38.13080360867914
1739209715.6574585;-38.13080360867914
1739209715.6574647;-45.120503652039325
1739209715.657471;-45.120503652039325
1739209715.6574771;-38.13080360867914
1739209715.6574833;-38.13080360867914
1739209715.6574895;-32.816014438256545
1739209715.6574957;-45.120503652039325
1739209715.657502;-45.120503652039325
1739209715.6575081;-32.816014438256545
1739209715.6575143;-38.13080360867914
1739209715.6575205;-45.120503652039325
1739209715.657527;-38.13080360867914
1739209715.6575332;-33.981070128970906
1739209715.6575394;-45.120503652039325
1739209715.6575456;-45.120503652039325
1739209715.6575518;-45.120503652039325
1739209715.657558;-38.13080360867914
1739209715.6575642;-38.13080360867914
1739209715.6575704;-45.120503652039325
1739209715.6575766;-45.120503652039325
1739209715.6575828;-45.120503652039325
1739209715.657589;-45.120503652039325
1739209715.6575952;-45.120503652039325
1739209715.6576016;-45.120503652039325
1739209715.6576078;-38.13080360867914
1739209715.657614;-35.57807855764607
1739209715.6576202;-38.13080360867914
1739209715.6576264;-45.120503652039325
1739209715.6576326;-45.120503652039325
1739209715.6576388;-33.981070128970906
1739209715.657645;-35.57807855764607
1739209715.6576512;-45.120503652039325
1739209715.6576574;-38.13080360867914
1739209715.6576636;-38.13080360867914
1739209715.65767;-45.120503652039325
1739209715.6576762;-45.120503652039325
1739209715.6576824;-45.120503652039325
1739209715.6576886;-45.120503652039325
1739209715.6576948;-45.120503652039325
1739209715.657701;-38.13080360867914
1739209715.6577072;-45.120503652039325
1739209715.6577134;-38.13080360867914
1739209715.6577196;-38.13080360867914
1739209715.6577258;-45.120503652039325
1739209715.657732;-45.120503652039325
1739209715.6577382;-38.13080360867914
1739209715.6577446;-32.816014438256545
1739209715.6577508;-38.13080360867914
1739209715.657757;-32.816014438256545
1739209715.6577632;-33.981070128970906
1739209715.6577694;-30.49652367304973
1739209715.6577756;-38.13080360867914
1739209715.6577818;-35.57807855764607
1739209715.657788;-38.13080360867914
1739209715.6577942;-38.13080360867914
1739209715.6578004;-45.120503652039325
1739209715.6578066;-38.13080360867914
1739209715.657813;-45.120503652039325
1739209715.6578193;-38.13080360867914
1739209715.6578255;-38.13080360867914
1739209715.6578317;-45.120503652039325
1739209715.6578379;-45.120503652039325
1739209715.657844;-45.120503652039325
1739209715.6578503;-38.13080360867914
1739209715.6578565;-45.120503652039325
1739209715.6578627;-33.981070128970906
1739209715.6578689;-26.487275050834715
1739209715.657875;-45.120503652039325
1739209715.6578813;-45.120503652039325
1739209715.6578877;-35.57807855764607
1739209715.657894;-32.816014438256545
1739209715.6579;-45.120503652039325
1739209715.6579063;-38.13080360867914
1739209715.6579125;-45.120503652039325
1739209715.6579187;-45.120503652039325
1739209715.657925;-45.120503652039325
1739209715.657931;-45.120503652039325
1739209715.6579373;-45.120503652039325
1739209715.6579435;-45.120503652039325
1739209715.6579497;-38.13080360867914
1739209715.6579561;-38.13080360867914
1739209715.6579623;-45.120503652039325
1739209715.6579685;-45.120503652039325
1739209715.6579747;-45.120503652039325
1739209715.657981;-45.120503652039325
1739209715.657987;-45.120503652039325
1739209715.6579933;-45.120503652039325
1739209715.6579995;-38.13080360867914
1739209715.6580057;-45.120503652039325
1739209715.658012;-45.120503652039325
1739209715.658018;-26.991370085610736
1739209715.6580243;-38.13080360867914
1739209715.6580307;-45.120503652039325
1739209715.658037;-38.13080360867914
1739209715.6580431;-38.13080360867914
1739209715.6580493;-38.13080360867914
1739209715.6580555;-35.57807855764607
1739209715.6580617;-38.13080360867914
1739209715.658068;-38.13080360867914
1739209715.6580741;-45.120503652039325
1739209715.6580803;-35.57807855764607
1739209715.6580865;-45.120503652039325
1739209715.6580927;-38.13080360867914
1739209715.6580992;-32.816014438256545
1739209715.6581054;-38.13080360867914
1739209715.6581116;-38.13080360867914
1739209715.6581178;-32.816014438256545
1739209715.658124;-45.120503652039325
1739209715.6581302;-38.13080360867914
1739209715.6581364;-45.120503652039325
1739209715.6581426;-45.120503652039325
1739209715.6581488;-38.13080360867914
1739209715.658155;-35.57807855764607
1739209715.6581612;-38.13080360867914
1739209715.6581674;-35.57807855764607
1739209715.6581738;-38.13080360867914
1739209715.65818;-38.13080360867914
1739209715.6581862;-38.13080360867914
1739209715.6581924;-35.57807855764607
1739209715.6581986;-38.13080360867914
1739209715.6582048;-38.13080360867914
1739209715.658211;-32.816014438256545
1739209715.6582172;-45.120503652039325
1739209715.6582234;-45.120503652039325
1739209715.6582296;-32.816014438256545
1739209715.6582358;-35.57807855764607
1739209715.6582422;-45.120503652039325
1739209715.6582484;-38.13080360867914
1739209715.6582546;-35.57807855764607
1739209715.6582608;-38.13080360867914
1739209715.658267;-35.57807855764607
1739209715.6582732;-38.13080360867914
1739209715.6582794;-45.120503652039325
1739209715.6582856;-35.57807855764607
1739209715.6582918;-45.120503652039325
1739209715.658298;-45.120503652039325
1739209715.6583042;-45.120503652039325
1739209715.6583104;-45.120503652039325
1739209715.6583169;-38.13080360867914
1739209715.658323;-38.13080360867914
1739209715.6583292;-45.120503652039325
1739209715.6583354;-38.13080360867914
1739209715.6583416;-38.13080360867914
1739209715.6583478;-33.981070128970906
1739209715.658354;-45.120503652039325
1739209715.6583602;-38.13080360867914
1739209715.6583664;-35.57807855764607
1739209715.6583726;-33.981070128970906
1739209715.6583788;-35.57807855764607
1739209715.6583853;-38.13080360867914
1739209715.6583915;-45.120503652039325
1739209715.6583977;-45.120503652039325
1739209715.6584039;-45.120503652039325
1739209715.65841;-38.13080360867914
1739209715.6584163;-45.120503652039325
1739209715.6584225;-33.981070128970906
1739209715.6584287;-45.120503652039325
1739209715.6584349;-45.120503652039325
1739209715.658441;-33.981070128970906
1739209715.6584473;-38.13080360867914
1739209715.6584535;-35.57807855764607
1739209715.65846;-45.120503652039325
1739209715.658466;-38.13080360867914
1739209715.6584723;-31.141103565318915
1739209715.6584785;-45.120503652039325
1739209715.6584847;-38.13080360867914
1739209715.658491;-35.57807855764607
1739209715.658497;-33.981070128970906
1739209715.6585033;-45.120503652039325
1739209715.6585095;-45.120503652039325
1739209715.6585157;-38.13080360867914
1739209715.658522;-45.120503652039325
1739209715.6585283;-35.57807855764607
1739209715.6585345;-38.13080360867914
1739209715.6585407;-38.13080360867914
1739209715.658547;-38.13080360867914
1739209715.6585531;-38.13080360867914
1739209715.6585593;-38.13080360867914
1739209715.6585655;-38.13080360867914
1739209715.6585717;-28.58837851428586
1739209715.658578;-38.13080360867914
1739209715.658584;-45.120503652039325
1739209715.6585903;-38.13080360867914
1739209715.6585965;-38.13080360867914
1739209715.658603;-45.120503652039325
1739209715.6586092;-38.13080360867914
1739209715.6586154;-35.57807855764607
1739209715.6586215;-31.141103565318915
1739209715.6586277;-38.13080360867914
1739209715.658634;-45.120503652039325
1739209715.6586401;-45.120503652039325
1739209715.6586463;-45.120503652039325
1739209715.6586525;-38.13080360867914
1739209715.6586587;-38.13080360867914
1739209715.658665;-45.120503652039325
1739209715.6586714;-28.58837851428586
1739209715.6586776;-33.981070128970906
1739209715.6586838;-45.120503652039325
1739209715.65869;-45.120503652039325
1739209715.6586962;-38.13080360867914
1739209715.6587024;-35.57807855764607
1739209715.6587086;-38.13080360867914
1739209715.6587148;-38.13080360867914
1739209715.658721;-45.120503652039325
