CAN Message; 0x150:0500cce5bed043c0
1739209838.071552;-35.57807855764607
1739209838.0715573;-45.120503652039325
1739209838.0715625;-45.120503652039325
1739209838.0715678;-38.13080360867914
1739209838.071573;-31.141103565318915
1739209838.0715783;-33.981070128970906
1739209838.0715833;-38.13080360867914
1739209838.0715885;-38.13080360867914
1739209838.0715938;-38.13080360867914
1739209838.071599;-38.13080360867914
1739209838.0716043;-35.57807855764607
1739209838.0716095;-45.120503652039325
1739209838.0716145;-33.981070128970906
1739209838.0716197;-38.13080360867914
1739209838.071625;-45.120503652039325
1739209838.0716302;-38.13080360867914
1739209838.0716355;-45.120503652039325
1739209838.0716407;-38.13080360867914
1739209838.0716457;-38.13080360867914
1739209838.071651;-35.57807855764607
1739209838.0716562;-31.141103565318915
1739209838.0716615;-33.981070128970906
1739209838.0716667;-38.13080360867914
1739209838.071672;-38.13080360867914
1739209838.0716772;-38.13080360867914
1739209838.0716822;-38.13080360867914
1739209838.0716875;-38.13080360867914
1739209838.0716927;-38.13080360867914
1739209838.071698;-33.981070128970906
1739209838.0717032;-33.981070128970906
1739209838.0717084;-38.13080360867914
1739209838.0717134;-45.120503652039325
1739209838.0717187;-38.13080360867914
1739209838.071724;-38.13080360867914
1739209838.0717292;-38.13080360867914
1739209838.0717344;-38.13080360867914
1739209838.0717397;-33.981070128970906
1739209838.0717447;-31.141103565318915
1739209838.07175;-38.13080360867914
1739209838.0717552;-38.13080360867914
1739209838.0717604;-32.816014438256545
1739209838.0717657;-45.120503652039325
1739209838.071771;-35.57807855764607
1739209838.071776;-38.13080360867914
1739209838.0717812;-45.120503652039325
1739209838.0717864;-33.981070128970906
1739209838.0717916;-38.13080360867914
1739209838.071797;-45.120503652039325
1739209838.0718021;-45.120503652039325
1739209838.0718074;-45.120503652039325
1739209838.0718124;-45.120503652039325
1739209838.0718176;-45.120503652039325
1739209838.071823;-45.120503652039325
1739209838.0718281;-45.120503652039325
1739209838.0718334;-45.120503652039325
1739209838.0718386;-45.120503652039325
1739209838.0718436;-38.13080360867914
1739209838.0718489;-38.13080360867914
1739209838.071854;-38.13080360867914
1739209838.0718594;-38.13080360867914
1739209838.0718646;-38.13080360867914
1739209838.0718699;-38.13080360867914
1739209838.0718749;-45.120503652039325
1739209838.07188;-38.13080360867914
1739209838.0718853;-38.13080360867914
1739209838.0718906;-45.120503652039325
1739209838.0718958;-45.120503652039325
1739209838.071901;-38.13080360867914
1739209838.0719063;-38.13080360867914
1739209838.0719113;-38.13080360867914
1739209838.0719166;-35.57807855764607
1739209838.0719218;-38.13080360867914
1739209838.071927;-38.13080360867914
1739209838.0719323;-38.13080360867914
1739209838.0719376;-38.13080360867914
1739209838.0719426;-45.120503652039325
1739209838.0719478;-38.13080360867914
1739209838.071953;-45.120503652039325
1739209838.0719583;-45.120503652039325
1739209838.0719635;-38.13080360867914
1739209838.0719688;-45.120503652039325
1739209838.0719738;-45.120503652039325
1739209838.071979;-32.816014438256545
1739209838.0719843;-45.120503652039325
1739209838.0719895;-45.120503652039325
1739209838.0719948;-45.120503652039325
1739209838.072;-45.120503652039325
1739209838.072005;-38.13080360867914
1739209838.0720103;-45.120503652039325
1739209838.0720155;-33.981070128970906
1739209838.0720208;-45.120503652039325
1739209838.072026;-45.120503652039325
1739209838.0720313;-45.120503652039325
1739209838.0720365;-31.141103565318893
1739209838.0720415;-30.49652367304973
1739209838.0720468;-45.120503652039325
1739209838.072052;-45.120503652039325
1739209838.0720572;-38.13080360867914
1739209838.0720625;-38.13080360867914
1739209838.0720677;-45.120503652039325
1739209838.0720727;-45.120503652039325
1739209838.072078;-45.120503652039325
1739209838.0720832;-45.120503652039325
1739209838.0720885;-45.120503652039325
1739209838.0720937;-45.120503652039325
1739209838.072099;-45.120503652039325
1739209838.072104;-45.120503652039325
1739209838.0721092;-45.120503652039325
1739209838.0721145;-38.13080360867914
1739209838.0721197;-38.13080360867914
1739209838.072125;-45.120503652039325
1739209838.0721302;-38.13080360867914
1739209838.0721354;-38.13080360867914
1739209838.0721405;-35.57807855764607
1739209838.0721457;-38.13080360867914
1739209838.072151;-45.120503652039325
1739209838.0721562;-45.120503652039325
1739209838.0721614;-38.13080360867914
1739209838.0721667;-32.816014438256545
1739209838.0721717;-45.120503652039325
1739209838.072177;-45.120503652039325
1739209838.0721822;-45.120503652039325
1739209838.0721874;-45.120503652039325
1739209838.0721927;-38.13080360867914
1739209838.072198;-38.13080360867914
1739209838.072203;-45.120503652039325
1739209838.0722082;-33.981070128970956
1739209838.0722134;-38.13080360867914
1739209838.0722187;-38.13080360867914
1739209838.072224;-45.120503652039325
1739209838.0722291;-45.120503652039325
1739209838.0722342;-38.13080360867914
1739209838.0722394;-38.13080360867914
1739209838.0722446;-33.981070128970906
1739209838.07225;-28.58837851428586
1739209838.0722551;-38.13080360867914
1739209838.0722604;-38.13080360867914
1739209838.0722656;-38.13080360867914
1739209838.0722706;-33.981070128970906
1739209838.0722759;-45.120503652039325
1739209838.0722811;-33.981070128970906
1739209838.0722864;-45.120503652039325
1739209838.0722916;-45.120503652039325
1739209838.0722969;-35.57807855764607
1739209838.0723019;-38.13080360867914
1739209838.072307;-45.120503652039325
1739209838.0723124;-38.13080360867914
1739209838.0723176;-38.13080360867914
1739209838.0723228;-38.13080360867914
1739209838.072328;-45.120503652039325
1739209838.072333;-45.120503652039325
1739209838.0723383;-35.57807855764607
1739209838.0723436;-38.13080360867914
1739209838.0723488;-45.120503652039325
1739209838.072354;-45.120503652039325
1739209838.0723593;-38.13080360867914
1739209838.0723646;-45.120503652039325
1739209838.0723696;-38.13080360867914
1739209838.0723748;-27.267205301931607
1739209838.07238;-38.13080360867914
1739209838.0723853;-38.13080360867914
1739209838.0723906;-45.120503652039325
1739209838.0723958;-38.13080360867914
1739209838.0724008;-45.120503652039325
1739209838.072406;-38.13080360867914
1739209838.0724113;-38.13080360867914
1739209838.0724165;-31.141103565318943
1739209838.0724218;-38.13080360867914
1739209838.072427;-45.120503652039325
1739209838.072432;-45.120503652039325
1739209838.0724373;-45.120503652039325
1739209838.0724425;-38.13080360867914
1739209838.0724478;-45.120503652039325
1739209838.072453;-35.57807855764607
1739209838.0724583;-31.141103565318915
1739209838.0724633;-45.120503652039325
1739209838.0724685;-45.120503652039325
1739209838.0724738;-45.120503652039325
1739209838.072479;-45.120503652039325
1739209838.0724843;-45.120503652039325
1739209838.0724895;-38.13080360867914
1739209838.0724947;-45.120503652039325
1739209838.0724998;-33.981070128970906
1739209838.072505;-38.13080360867914
1739209838.0725102;-45.120503652039325
1739209838.0725155;-38.13080360867914
1739209838.0725207;-33.981070128970906
1739209838.072526;-38.13080360867914
1739209838.072531;-45.120503652039325
1739209838.0725362;-38.13080360867914
1739209838.0725415;-38.13080360867914
1739209838.0725467;-45.120503652039325
1739209838.072552;-45.120503652039325
1739209838.0725572;-38.13080360867914
1739209838.0725622;-38.13080360867914
1739209838.0725675;-45.120503652039325
1739209838.0725727;-38.13080360867914
1739209838.072578;-35.57807855764607
1739209838.0725832;-38.13080360867914
1739209838.0725884;-38.13080360867914
1739209838.0725937;-38.13080360867914
1739209838.0725987;-45.120503652039325
1739209838.072604;-45.120503652039325
1739209838.0726092;-38.13080360867914
1739209838.0726144;-38.13080360867914
1739209838.0726197;-45.120503652039325
1739209838.072625;-38.13080360867914
1739209838.07263;-38.13080360867914
1739209838.0726352;-45.120503652039325
1739209838.0726404;-45.120503652039325
1739209838.0726457;-45.120503652039325
1739209838.072651;-31.141103565318915
1739209838.0726562;-35.57807855764607
1739209838.0726612;-45.120503652039325
1739209838.0726664;-45.120503652039325
1739209838.0726717;-38.13080360867914
1739209838.072677;-35.57807855764607
1739209838.0726821;-45.120503652039325
1739209838.0726874;-45.120503652039325
1739209838.0726924;-35.57807855764607
1739209838.0726976;-32.816014438256545
1739209838.072703;-45.120503652039325
1739209838.0727081;-38.13080360867914
1739209838.0727134;-31.141103565318915
1739209838.0727186;-38.13080360867914
1739209838.0727239;-45.120503652039325
1739209838.0727289;-38.13080360867914
1739209838.072734;-31.141103565318915
1739209838.0727394;-38.13080360867914
1739209838.0727446;-38.13080360867914
1739209838.0727499;-38.13080360867914
1739209838.072755;-32.816014438256545
1739209838.07276;-32.816014438256545
1739209838.0727654;-45.120503652039325
1739209838.0727706;-38.13080360867914
1739209838.0727758;-38.13080360867914
1739209838.072781;-38.13080360867914
1739209838.0727863;-38.13080360867914
1739209838.0727913;-45.120503652039325
1739209838.0727966;-45.120503652039325
1739209838.0728018;-38.13080360867914
1739209838.072807;-45.120503652039325
1739209838.0728123;-38.13080360867914
1739209838.0728176;-38.13080360867914
1739209838.0728226;-45.120503652039325
1739209838.0728278;-35.57807855764607
1739209838.072833;-35.57807855764607
1739209838.0728383;-30.49652367304973
1739209838.0728436;-35.57807855764607
1739209838.0728488;-45.120503652039325
1739209838.072854;-45.120503652039325
1739209838.072859;-35.57807855764607
1739209838.0728643;-38.13080360867914
1739209838.0728695;-45.120503652039325
1739209838.0728748;-45.120503652039325
1739209838.07288;-33.981070128970956
1739209838.0728853;-38.13080360867914
1739209838.0728903;-28.992665084841942
1739209838.0728955;-38.13080360867914
1739209838.0729008;-38.13080360867914
1739209838.072906;-35.57807855764607
1739209838.0729113;-38.13080360867914
1739209838.0729165;-38.13080360867914
1739209838.0729215;-38.13080360867914
1739209838.0729268;-45.120503652039325
1739209838.072932;-38.13080360867914
1739209838.0729373;-32.816014438256545
1739209838.0729425;-45.120503652039325
1739209838.0729477;-38.13080360867914
1739209838.072953;-33.981070128970906
1739209838.072958;-45.120503652039325
1739209838.0729632;-27.8777449560314
1739209838.0729685;-32.816014438256545
1739209838.0729737;-45.120503652039325
1739209838.072979;-45.120503652039325
1739209838.0729842;-32.816014438256545
1739209838.0729892;-45.120503652039325
1739209838.0729945;-45.120503652039325
1739209838.0729997;-38.13080360867914
1739209838.073005;-45.120503652039325
1739209838.0730102;-45.120503652039325
1739209838.0730155;-45.120503652039325
1739209838.0730205;-45.120503652039325
1739209838.0730257;-32.816014438256545
1739209838.073031;-32.816014438256545
1739209838.0730362;-45.120503652039325
1739209838.0730414;-38.13080360867914
1739209838.0730467;-45.120503652039325
1739209838.0730517;-38.13080360867914
1739209838.073057;-38.13080360867914
1739209838.0730622;-38.13080360867914
1739209838.0730674;-45.120503652039325
1739209838.0730727;-38.13080360867914
1739209838.073078;-35.57807855764607
1739209838.0730832;-35.57807855764607
1739209838.0730882;-35.57807855764607
1739209838.0730934;-35.57807855764607
1739209838.0730987;-45.120503652039325
1739209838.073104;-38.13080360867914
1739209838.0731091;-33.981070128970906
1739209838.0731144;-38.13080360867914
1739209838.0731194;-45.120503652039325
1739209838.0731246;-38.13080360867914
1739209838.07313;-45.120503652039325
1739209838.0731351;-45.120503652039325
1739209838.0731404;-35.57807855764607
1739209838.0731456;-38.13080360867914
1739209838.0731506;-45.120503652039325
1739209838.0731559;-35.57807855764607
1739209838.0731611;-38.13080360867914
1739209838.0731664;-38.13080360867914
1739209838.0731716;-38.13080360867914
1739209838.0731769;-45.120503652039325
1739209838.073182;-38.13080360867914
1739209838.073187;-38.13080360867914
1739209838.0731924;-45.120503652039325
1739209838.0731976;-38.13080360867914
1739209838.0732028;-35.57807855764607
1739209838.073208;-38.13080360867914
1739209838.0732133;-45.120503652039325
1739209838.0732183;-38.13080360867914
1739209838.0732236;-38.13080360867914
1739209838.0732288;-33.981070128970906
1739209838.073234;-45.120503652039325
1739209838.0732393;-38.13080360867914
1739209838.0732446;-35.57807855764607
1739209838.0732496;-35.57807855764607
1739209838.0732548;-45.120503652039325
1739209838.07326;-33.981070128970906
1739209838.0732653;-45.120503652039325
1739209838.0732706;-45.120503652039325
1739209838.0732758;-45.120503652039325
1739209838.0732808;-38.13080360867914
1739209838.073286;-38.13080360867914
1739209838.0732913;-45.120503652039325
1739209838.0732965;-45.120503652039325
1739209838.0733018;-35.57807855764607
1739209838.073307;-45.120503652039325
1739209838.0733123;-45.120503652039325
1739209838.0733173;-38.13080360867914
1739209838.0733225;-38.13080360867914
1739209838.0733278;-45.120503652039325
1739209838.073333;-45.120503652039325
1739209838.0733383;-35.57807855764607
1739209838.0733435;-38.13080360867914
1739209838.0733485;-45.120503652039325
1739209838.0733538;-45.120503652039325
1739209838.073359;-38.13080360867914
1739209838.0733643;-35.57807855764607
1739209838.0733695;-45.120503652039325
1739209838.0733747;-45.120503652039325
1739209838.0733798;-38.13080360867914
1739209838.073385;-27.267205301931607
1739209838.0733902;-38.13080360867914
1739209838.0733955;-45.120503652039325
1739209838.0734007;-32.816014438256545
1739209838.073406;-31.141103565318915
1739209838.0734112;-38.13080360867914
1739209838.0734162;-45.120503652039325
1739209838.0734215;-38.13080360867914
1739209838.0734267;-31.141103565318915
1739209838.073432;-38.13080360867914
1739209838.0734372;-38.13080360867914
1739209838.0734425;-45.120503652039325
1739209838.0734475;-45.120503652039325
1739209838.0734527;-45.120503652039325
1739209838.073458;-38.13080360867914
1739209838.0734632;-38.13080360867914
1739209838.0734684;-38.13080360867914
1739209838.0734737;-45.120503652039325
1739209838.0734787;-45.120503652039325
1739209838.073484;-38.13080360867914
1739209838.0734892;-38.13080360867914
1739209838.0734944;-45.120503652039325
1739209838.0734997;-38.13080360867914
1739209838.073505;-38.13080360867914
1739209838.07351;-30.49652367304973
1739209838.0735152;-33.981070128970906
1739209838.0735204;-35.57807855764607
1739209838.0735257;-35.57807855764607
1739209838.073531;-33.981070128970906
1739209838.0735362;-35.57807855764607
1739209838.0735414;-38.13080360867914
1739209838.0735464;-38.13080360867914
1739209838.0735517;-33.981070128970906
1739209838.073557;-33.981070128970906
1739209838.0735621;-38.13080360867914
1739209838.0735674;-45.120503652039325
1739209838.0735726;-45.120503652039325
1739209838.0735776;-33.981070128970906
1739209838.073583;-45.120503652039325
1739209838.0735881;-38.13080360867914
1739209838.0735934;-38.13080360867914
1739209838.0735986;-38.13080360867914
1739209838.0736039;-38.13080360867914
1739209838.0736089;-35.57807855764607
1739209838.0736141;-38.13080360867914
1739209838.0736194;-45.120503652039325
1739209838.0736246;-38.13080360867914
1739209838.0736299;-45.120503652039325
1739209838.073635;-45.120503652039325
1739209838.0736403;-35.57807855764607
1739209838.0736454;-35.57807855764607
1739209838.0736506;-45.120503652039325
1739209838.0736558;-38.13080360867914
1739209838.073661;-35.57807855764607
1739209838.0736663;-32.816014438256545
1739209838.0736716;-35.57807855764607
1739209838.0736766;-38.13080360867914
1739209838.0736818;-38.13080360867914
1739209838.073687;-38.13080360867914
1739209838.0736923;-45.120503652039325
1739209838.0736976;-45.120503652039325
1739209838.0737028;-45.120503652039325
1739209838.0737078;-45.120503652039325
1739209838.073713;-35.57807855764607
1739209838.0737183;-38.13080360867914
1739209838.0737236;-45.120503652039325
1739209838.0737288;-45.120503652039325
1739209838.073734;-38.13080360867914
1739209838.073739;-33.981070128970906
1739209838.0737443;-45.120503652039325
1739209838.0737495;-45.120503652039325
1739209838.0737548;-45.120503652039325
1739209838.07376;-38.13080360867914
1739209838.0737653;-35.57807855764607
1739209838.0737705;-38.13080360867914
1739209838.0737755;-38.13080360867914
1739209838.0737808;-45.120503652039325
1739209838.073786;-38.13080360867914
1739209838.0737913;-38.13080360867914
1739209838.0737965;-45.120503652039325
1739209838.0738018;-38.13080360867914
1739209838.0738068;-45.120503652039325
1739209838.073812;-45.120503652039325
1739209838.0738173;-45.120503652039325
1739209838.0738225;-45.120503652039325
1739209838.0738277;-38.13080360867914
1739209838.073833;-33.981070128970906
1739209838.073838;-45.120503652039325
1739209838.0738432;-38.13080360867914
1739209838.0738485;-45.120503652039325
1739209838.0738537;-45.120503652039325
1739209838.073859;-45.120503652039325
1739209838.0738642;-45.120503652039325
1739209838.0738695;-32.816014438256545
1739209838.0738745;-38.13080360867914
1739209838.0738797;-38.13080360867914
1739209838.073885;-45.120503652039325
1739209838.0738902;-28.21854285175415
1739209838.0738955;-31.141103565318893
1739209838.0739007;-45.120503652039325
1739209838.0739057;-45.120503652039325
1739209838.073911;-38.13080360867914
1739209838.0739162;-35.57807855764607
1739209838.0739214;-38.13080360867914
1739209838.0739267;-35.57807855764607
1739209838.073932;-38.13080360867914
1739209838.073937;-45.120503652039325
1739209838.0739422;-35.57807855764607
1739209838.0739474;-38.13080360867914
1739209838.0739527;-45.120503652039325
1739209838.073958;-45.120503652039325
1739209838.0739632;-45.120503652039325
1739209838.0739682;-45.120503652039325
1739209838.0739734;-45.120503652039325
1739209838.0739787;-45.120503652039325
1739209838.073984;-38.13080360867914
1739209838.0739892;-38.13080360867914
1739209838.0739944;-45.120503652039325
1739209838.0739996;-45.120503652039325
1739209838.0740047;-32.816014438256545
1739209838.07401;-38.13080360867914
1739209838.0740151;-32.816014438256545
