CAN Message; 0x77:99af619073aa0eac
1739209887.3543322;-38.13080360867914
1739209887.3543344;-45.120503652039325
1739209887.3543363;-45.120503652039325
1739209887.3543384;-45.120503652039325
1739209887.3543406;-38.13080360867914
1739209887.3543425;-38.13080360867914
1739209887.3543446;-45.120503652039325
1739209887.3543465;-45.120503652039325
1739209887.3543487;-38.13080360867914
1739209887.3543506;-45.120503652039325
1739209887.3543527;-33.981070128970906
1739209887.3543549;-33.981070128970906
1739209887.3543568;-45.120503652039325
1739209887.354359;-45.120503652039325
1739209887.3543608;-38.13080360867914
1739209887.354363;-38.13080360867914
1739209887.354365;-45.120503652039325
1739209887.354367;-45.120503652039325
1739209887.3543692;-38.13080360867914
1739209887.354371;-45.120503652039325
1739209887.3543732;-45.120503652039325
1739209887.3543751;-38.13080360867914
1739209887.3543773;-45.120503652039325
1739209887.3543794;-45.120503652039325
1739209887.3543813;-45.120503652039325
1739209887.3543835;-38.13080360867914
1739209887.3543854;-35.57807855764607
1739209887.3543875;-38.13080360867914
1739209887.3543897;-38.13080360867914
1739209887.3543916;-38.13080360867914
1739209887.3543937;-38.13080360867914
1739209887.3543956;-38.13080360867914
1739209887.3543978;-45.120503652039325
1739209887.3543997;-38.13080360867914
1739209887.3544018;-35.57807855764607
1739209887.354404;-38.13080360867914
1739209887.3544059;-38.13080360867914
1739209887.354408;-32.816014438256545
1739209887.35441;-38.13080360867914
1739209887.354412;-45.120503652039325
1739209887.354414;-38.13080360867914
1739209887.3544161;-38.13080360867914
1739209887.3544183;-38.13080360867914
1739209887.3544202;-45.120503652039325
1739209887.3544223;-38.13080360867914
1739209887.3544242;-38.13080360867914
1739209887.3544264;-35.57807855764607
1739209887.3544285;-38.13080360867914
1739209887.3544304;-38.13080360867914
1739209887.3544326;-38.13080360867914
1739209887.3544345;-33.981070128970906
1739209887.3544366;-32.816014438256545
1739209887.3544385;-45.120503652039325
1739209887.3544407;-38.13080360867914
1739209887.3544428;-45.120503652039325
1739209887.3544447;-45.120503652039325
1739209887.354447;-38.13080360867914
1739209887.3544488;-38.13080360867914
1739209887.354451;-45.120503652039325
1739209887.354453;-38.13080360867914
1739209887.354455;-38.13080360867914
1739209887.3544571;-38.13080360867914
1739209887.354459;-38.13080360867914
1739209887.3544612;-45.120503652039325
1739209887.354463;-38.13080360867914
1739209887.3544652;-45.120503652039325
1739209887.3544674;-35.57807855764607
1739209887.3544693;-29.438486411369333
1739209887.3544714;-45.120503652039325
1739209887.3544734;-45.120503652039325
1739209887.3544755;-38.13080360867914
1739209887.3544774;-38.13080360867914
1739209887.3544796;-38.13080360867914
1739209887.3544817;-38.13080360867914
1739209887.3544836;-45.120503652039325
1739209887.3544858;-35.57807855764607
1739209887.3544877;-45.120503652039325
1739209887.3544898;-45.120503652039325
1739209887.354492;-33.981070128970906
1739209887.3544939;-38.13080360867914
1739209887.354496;-38.13080360867914
1739209887.354498;-45.120503652039325
1739209887.3545;-33.981070128970906
1739209887.354502;-26.991370085610736
1739209887.354504;-38.13080360867914
1739209887.3545063;-45.120503652039325
1739209887.3545082;-38.13080360867914
1739209887.3545103;-31.141103565318893
1739209887.3545122;-38.13080360867914
1739209887.3545144;-45.120503652039325
1739209887.3545165;-45.120503652039325
1739209887.3545184;-45.120503652039325
1739209887.3545206;-38.13080360867914
1739209887.3545225;-32.816014438256545
1739209887.3545246;-33.981070128970906
1739209887.3545265;-45.120503652039325
1739209887.3545287;-38.13080360867914
1739209887.3545308;-35.57807855764607
1739209887.3545327;-35.57807855764607
1739209887.3545349;-45.120503652039325
1739209887.3545368;-45.120503652039325
1739209887.354539;-45.120503652039325
1739209887.354541;-38.13080360867914
1739209887.354543;-38.13080360867914
1739209887.354545;-45.120503652039325
1739209887.354547;-45.120503652039325
1739209887.3545492;-33.981070128970906
1739209887.354551;-29.438486411369333
1739209887.3545532;-33.981070128970906
1739209887.3545554;-45.120503652039325
1739209887.3545573;-45.120503652039325
1739209887.3545594;-38.13080360867914
1739209887.3545613;-38.13080360867914
1739209887.3545635;-45.120503652039325
1739209887.3545654;-38.13080360867914
1739209887.3545675;-38.13080360867914
1739209887.3545697;-45.120503652039325
1739209887.3545716;-45.120503652039325
1739209887.3545737;-38.13080360867914
1739209887.3545756;-45.120503652039325
1739209887.3545778;-38.13080360867914
1739209887.35458;-45.120503652039325
1739209887.3545818;-45.120503652039325
1739209887.354584;-28.58837851428586
1739209887.354586;-31.141103565318915
1739209887.354588;-45.120503652039325
1739209887.35459;-45.120503652039325
1739209887.354592;-32.816014438256545
1739209887.3545942;-35.57807855764607
1739209887.3545961;-45.120503652039325
1739209887.3545983;-38.13080360867914
1739209887.3546002;-38.13080360867914
1739209887.3546023;-38.13080360867914
1739209887.3546045;-35.57807855764607
1739209887.3546064;-38.13080360867914
1739209887.3546085;-38.13080360867914
1739209887.3546104;-45.120503652039325
1739209887.3546126;-35.57807855764607
1739209887.3546145;-38.13080360867914
1739209887.3546166;-30.49652367304973
1739209887.3546188;-31.141103565318915
1739209887.3546207;-45.120503652039325
1739209887.3546228;-38.13080360867914
1739209887.3546247;-38.13080360867914
1739209887.354627;-35.57807855764607
1739209887.3546288;-38.13080360867914
1739209887.354631;-38.13080360867914
1739209887.354633;-45.120503652039325
1739209887.354635;-35.57807855764607
1739209887.3546371;-35.57807855764607
1739209887.354639;-38.13080360867914
1739209887.3546412;-45.120503652039325
1739209887.3546433;-45.120503652039325
1739209887.3546453;-38.13080360867914
1739209887.3546474;-45.120503652039325
1739209887.3546493;-38.13080360867914
1739209887.3546515;-31.141103565318915
1739209887.3546534;-38.13080360867914
1739209887.3546555;-38.13080360867914
1739209887.3546576;-45.120503652039325
1739209887.3546596;-35.57807855764607
1739209887.3546617;-38.13080360867914
1739209887.3546636;-38.13080360867914
1739209887.3546658;-38.13080360867914
1739209887.354668;-30.49652367304973
1739209887.3546698;-38.13080360867914
1739209887.354672;-45.120503652039325
1739209887.3546739;-45.120503652039325
1739209887.354676;-38.13080360867914
1739209887.354678;-32.816014438256545
1739209887.35468;-38.13080360867914
1739209887.3546822;-32.816014438256545
1739209887.354684;-31.141103565318915
1739209887.3546863;-45.120503652039325
1739209887.3546882;-38.13080360867914
1739209887.3546903;-45.120503652039325
1739209887.3546925;-45.120503652039325
1739209887.3546944;-45.120503652039325
1739209887.3546965;-45.120503652039325
1739209887.3546984;-38.13080360867914
1739209887.3547006;-45.120503652039325
1739209887.3547025;-45.120503652039325
1739209887.3547046;-45.120503652039325
1739209887.3547068;-45.120503652039325
1739209887.3547087;-45.120503652039325
1739209887.3547108;-45.120503652039325
1739209887.3547127;-45.120503652039325
1739209887.3547149;-38.13080360867914
1739209887.3547168;-38.13080360867914
1739209887.354719;-45.120503652039325
1739209887.354721;-38.13080360867914
1739209887.354723;-38.13080360867914
1739209887.3547251;-38.13080360867914
1739209887.354727;-45.120503652039325
1739209887.3547292;-45.120503652039325
1739209887.3547313;-45.120503652039325
1739209887.3547332;-38.13080360867914
1739209887.3547354;-38.13080360867914
1739209887.3547373;-38.13080360867914
1739209887.3547394;-35.57807855764607
1739209887.3547413;-33.981070128970906
1739209887.3547435;-33.981070128970906
1739209887.3547456;-45.120503652039325
1739209887.3547475;-45.120503652039325
1739209887.3547497;-33.981070128970906
1739209887.3547516;-38.13080360867914
1739209887.3547537;-38.13080360867914
1739209887.3547559;-38.13080360867914
1739209887.3547578;-38.13080360867914
1739209887.35476;-38.13080360867914
1739209887.3547618;-38.13080360867914
1739209887.354764;-45.120503652039325
1739209887.354766;-38.13080360867914
1739209887.354768;-38.13080360867914
1739209887.3547702;-45.120503652039325
1739209887.354772;-45.120503652039325
1739209887.3547742;-38.13080360867914
1739209887.3547761;-35.57807855764607
1739209887.3547783;-38.13080360867914
1739209887.3547802;-45.120503652039325
1739209887.3547823;-33.981070128970906
1739209887.3547845;-45.120503652039325
1739209887.3547864;-45.120503652039325
1739209887.3547885;-45.120503652039325
1739209887.3547904;-38.13080360867914
1739209887.3547926;-45.120503652039325
1739209887.3547947;-38.13080360867914
1739209887.3547966;-45.120503652039325
1739209887.3547988;-45.120503652039325
1739209887.3548007;-33.981070128970906
1739209887.3548028;-38.13080360867914
1739209887.3548048;-45.120503652039325
1739209887.354807;-38.13080360867914
1739209887.354809;-35.57807855764607
1739209887.354811;-45.120503652039325
1739209887.354813;-45.120503652039325
1739209887.354815;-33.981070128970906
1739209887.3548172;-32.816014438256545
1739209887.3548193;-45.120503652039325
1739209887.3548212;-45.120503652039325
1739209887.3548234;-33.981070128970906
1739209887.3548253;-45.120503652039325
1739209887.3548274;-38.13080360867914
1739209887.3548293;-45.120503652039325
1739209887.3548315;-45.120503652039325
1739209887.3548336;-38.13080360867914
1739209887.3548355;-33.981070128970906
1739209887.3548377;-45.120503652039325
1739209887.3548396;-38.13080360867914
1739209887.3548417;-38.13080360867914
1739209887.3548439;-45.120503652039325
1739209887.3548458;-38.13080360867914
1739209887.354848;-45.120503652039325
1739209887.3548498;-45.120503652039325
1739209887.354852;-38.13080360867914
1739209887.3548539;-35.57807855764607
1739209887.354856;-45.120503652039325
1739209887.3548582;-38.13080360867914
1739209887.35486;-35.57807855764607
1739209887.3548622;-31.141103565318893
1739209887.3548641;-38.13080360867914
1739209887.3548663;-45.120503652039325
1739209887.3548682;-45.120503652039325
1739209887.3548703;-38.13080360867914
1739209887.3548725;-38.13080360867914
1739209887.3548744;-45.120503652039325
1739209887.3548765;-38.13080360867914
1739209887.3548784;-35.57807855764607
1739209887.3548806;-45.120503652039325
1739209887.3548827;-32.816014438256545
1739209887.3548846;-33.981070128970906
1739209887.3548868;-38.13080360867914
1739209887.3548887;-38.13080360867914
1739209887.3548908;-38.13080360867914
1739209887.3548927;-31.141103565318915
1739209887.3548949;-33.981070128970906
1739209887.354897;-38.13080360867914
1739209887.354899;-45.120503652039325
1739209887.354901;-38.13080360867914
1739209887.354903;-35.57807855764607
1739209887.3549051;-38.13080360867914
1739209887.3549073;-45.120503652039325
1739209887.3549092;-45.120503652039325
1739209887.3549113;-32.816014438256545
1739209887.3549132;-45.120503652039325
1739209887.3549154;-45.120503652039325
1739209887.3549173;-38.13080360867914
1739209887.3549194;-35.57807855764607
1739209887.3549216;-38.13080360867914
1739209887.3549235;-32.816014438256545
1739209887.3549256;-45.120503652039325
1739209887.3549275;-38.13080360867914
1739209887.3549297;-45.120503652039325
1739209887.3549316;-38.13080360867914
1739209887.3549337;-38.13080360867914
1739209887.354936;-45.120503652039325
1739209887.3549378;-38.13080360867914
1739209887.35494;-45.120503652039325
1739209887.3549418;-38.13080360867914
1739209887.354944;-45.120503652039325
1739209887.3549461;-45.120503652039325
1739209887.354948;-45.120503652039325
1739209887.3549502;-45.120503652039325
1739209887.354952;-38.13080360867914
1739209887.3549542;-38.13080360867914
1739209887.3549562;-32.816014438256545
1739209887.3549583;-38.13080360867914
1739209887.3549604;-45.120503652039325
1739209887.3549623;-45.120503652039325
1739209887.3549645;-28.992665084841942
1739209887.3549664;-31.141103565318915
1739209887.3549685;-45.120503652039325
1739209887.3549707;-45.120503652039325
1739209887.3549726;-38.13080360867914
1739209887.3549747;-38.13080360867914
1739209887.3549767;-45.120503652039325
1739209887.3549788;-38.13080360867914
1739209887.3549807;-45.120503652039325
1739209887.3549829;-38.13080360867914
1739209887.354985;-45.120503652039325
1739209887.354987;-38.13080360867914
1739209887.354989;-45.120503652039325
1739209887.354991;-45.120503652039325
1739209887.354993;-45.120503652039325
1739209887.3549953;-38.13080360867914
1739209887.3549972;-30.49652367304973
1739209887.3549993;-33.981070128970906
1739209887.3550012;-45.120503652039325
1739209887.3550034;-38.13080360867914
1739209887.3550053;-45.120503652039325
1739209887.3550074;-38.13080360867914
1739209887.3550096;-45.120503652039325
1739209887.3550115;-38.13080360867914
1739209887.3550136;-38.13080360867914
1739209887.3550155;-38.13080360867914
1739209887.3550177;-38.13080360867914
1739209887.3550196;-45.120503652039325
1739209887.3550217;-45.120503652039325
1739209887.3550239;-38.13080360867914
1739209887.3550258;-38.13080360867914
1739209887.355028;-38.13080360867914
1739209887.3550298;-45.120503652039325
1739209887.355032;-38.13080360867914
1739209887.355034;-35.57807855764607
1739209887.355036;-38.13080360867914
1739209887.3550382;-45.120503652039325
1739209887.35504;-38.13080360867914
1739209887.3550422;-38.13080360867914
1739209887.3550441;-38.13080360867914
1739209887.3550463;-45.120503652039325
1739209887.3550484;-33.981070128970906
1739209887.3550503;-38.13080360867914
1739209887.3550525;-38.13080360867914
1739209887.3550544;-45.120503652039325
1739209887.3550565;-45.120503652039325
1739209887.3550587;-35.57807855764607
1739209887.3550606;-38.13080360867914
1739209887.3550627;-45.120503652039325
1739209887.3550646;-31.141103565318915
1739209887.3550668;-38.13080360867914
1739209887.3550687;-45.120503652039325
1739209887.3550708;-35.57807855764607
1739209887.355073;-38.13080360867914
1739209887.355075;-33.981070128970906
1739209887.355077;-38.13080360867914
1739209887.355079;-38.13080360867914
1739209887.355081;-31.141103565318915
1739209887.355083;-32.816014438256545
1739209887.3550851;-38.13080360867914
1739209887.3550873;-45.120503652039325
1739209887.3550892;-38.13080360867914
1739209887.3550913;-38.13080360867914
1739209887.3550932;-38.13080360867914
1739209887.3550954;-38.13080360867914
1739209887.3550975;-31.141103565318915
1739209887.3550994;-38.13080360867914
1739209887.3551016;-38.13080360867914
1739209887.3551035;-38.13080360867914
1739209887.3551056;-45.120503652039325
1739209887.3551075;-38.13080360867914
1739209887.3551097;-38.13080360867914
1739209887.3551118;-45.120503652039325
1739209887.3551137;-38.13080360867914
1739209887.355116;-45.120503652039325
1739209887.3551178;-38.13080360867914
1739209887.35512;-45.120503652039325
1739209887.355122;-38.13080360867914
1739209887.355124;-38.13080360867914
1739209887.3551261;-45.120503652039325
1739209887.355128;-45.120503652039325
1739209887.3551302;-33.981070128970906
1739209887.355132;-38.13080360867914
1739209887.3551342;-45.120503652039325
1739209887.3551364;-38.13080360867914
1739209887.3551383;-45.120503652039325
1739209887.3551404;-33.981070128970906
1739209887.3551424;-38.13080360867914
1739209887.3551445;-38.13080360867914
1739209887.3551464;-35.57807855764607
1739209887.3551486;-35.57807855764607
1739209887.3551507;-45.120503652039325
1739209887.3551526;-38.13080360867914
1739209887.3551548;-35.57807855764607
1739209887.3551567;-45.120503652039325
1739209887.3551588;-45.120503652039325
1739209887.355161;-45.120503652039325
1739209887.3551629;-45.120503652039325
1739209887.355165;-32.816014438256545
1739209887.355167;-45.120503652039325
1739209887.355169;-45.120503652039325
1739209887.355171;-38.13080360867914
1739209887.355173;-45.120503652039325
1739209887.3551753;-38.13080360867914
1739209887.3551772;-38.13080360867914
1739209887.3551793;-45.120503652039325
1739209887.3551812;-38.13080360867914
1739209887.3551834;-38.13080360867914
1739209887.3551855;-45.120503652039325
1739209887.3551874;-38.13080360867914
1739209887.3551896;-45.120503652039325
1739209887.3551915;-45.120503652039325
1739209887.3551936;-45.120503652039325
1739209887.3551955;-45.120503652039325
1739209887.3551977;-45.120503652039325
1739209887.3551998;-45.120503652039325
1739209887.3552017;-35.57807855764607
1739209887.3552039;-45.120503652039325
1739209887.3552058;-38.13080360867914
1739209887.355208;-38.13080360867914
1739209887.35521;-38.13080360867914
1739209887.355212;-45.120503652039325
1739209887.355214;-38.13080360867914
1739209887.355216;-45.120503652039325
1739209887.3552182;-45.120503652039325
1739209887.35522;-45.120503652039325
1739209887.3552222;-45.120503652039325
1739209887.3552244;-38.13080360867914
1739209887.3552263;-45.120503652039325
1739209887.3552284;-45.120503652039325
1739209887.3552303;-45.120503652039325
1739209887.3552325;-45.120503652039325
1739209887.3552344;-45.120503652039325
1739209887.3552365;-38.13080360867914
1739209887.3552387;-35.57807855764607
1739209887.3552406;-38.13080360867914
1739209887.3552427;-45.120503652039325
1739209887.3552446;-38.13080360867914
1739209887.3552468;-35.57807855764607
1739209887.355249;-38.13080360867914
1739209887.3552508;-45.120503652039325
1739209887.355253;-45.120503652039325
1739209887.355255;-33.981070128970906
1739209887.355257;-33.981070128970906
1739209887.355259;-45.120503652039325
1739209887.355261;-45.120503652039325
1739209887.3552632;-45.120503652039325
1739209887.3552651;-45.120503652039325
1739209887.3552673;-45.120503652039325
1739209887.3552692;-45.120503652039325
1739209887.3552713;-35.57807855764607
1739209887.3552735;-38.13080360867914
1739209887.3552754;-45.120503652039325
1739209887.3552775;-38.13080360867914
1739209887.3552794;-35.57807855764607
1739209887.3552816;-33.981070128970906
1739209887.3552835;-45.120503652039325
1739209887.3552856;-38.13080360867914
1739209887.3552878;-38.13080360867914
1739209887.3552897;-38.13080360867914
1739209887.3552918;-45.120503652039325
1739209887.3552938;-38.13080360867914
1739209887.355296;-38.13080360867914
1739209887.3552978;-45.120503652039325
1739209887.3553;-45.120503652039325
1739209887.355302;-38.13080360867914
1739209887.355304;-33.981070128970906
1739209887.3553061;-45.120503652039325
1739209887.355308;-45.120503652039325
1739209887.3553102;-38.13080360867914
1739209887.3553123;-30.49652367304973
1739209887.3553143;-33.981070128970906
1739209887.3553164;-38.13080360867914
1739209887.3553183;-45.120503652039325
1739209887.3553205;-38.13080360867914
1739209887.3553224;-38.13080360867914
1739209887.3553245;-38.13080360867914
1739209887.3553267;-38.13080360867914
1739209887.3553286;-45.120503652039325
1739209887.3553307;-45.120503652039325
1739209887.3553326;-45.120503652039325
1739209887.3553348;-38.13080360867914
1739209887.355337;-38.13080360867914
1739209887.3553388;-45.120503652039325
1739209887.355341;-45.120503652039325
1739209887.3553429;-45.120503652039325
1739209887.355345;-35.57807855764607
1739209887.355347;-38.13080360867914
1739209887.355349;-45.120503652039325
1739209887.3553512;-38.13080360867914
1739209887.355353;-35.57807855764607
1739209887.3553553;-45.120503652039325
1739209887.3553572;-45.120503652039325
1739209887.3553593;-45.120503652039325
1739209887.3553615;-38.13080360867914
1739209887.3553634;-38.13080360867914
1739209887.3553655;-45.120503652039325
1739209887.3553674;-33.981070128970906
1739209887.3553696;-45.120503652039325
1739209887.3553715;-38.13080360867914
1739209887.3553736;-38.13080360867914
1739209887.3553758;-38.13080360867914
1739209887.3553777;-45.120503652039325
1739209887.3553798;-33.981070128970906
1739209887.3553817;-32.816014438256545
1739209887.3553839;-45.120503652039325
1739209887.3553858;-45.120503652039325
1739209887.355388;-45.120503652039325
1739209887.35539;-38.13080360867914
1739209887.355392;-45.120503652039325
1739209887.3553941;-33.981070128970906
1739209887.355396;-28.992665084841942
1739209887.3553982;-45.120503652039325
1739209887.3554003;-38.13080360867914
1739209887.3554022;-45.120503652039325
1739209887.3554044;-45.120503652039325
1739209887.3554063;-35.57807855764607
1739209887.3554084;-38.13080360867914
1739209887.3554103;-38.13080360867914
1739209887.3554125;-29.438486411369347
1739209887.3554146;-38.13080360867914
1739209887.3554165;-35.57807855764607
1739209887.3554187;-45.120503652039325
1739209887.3554206;-45.120503652039325
1739209887.3554227;-38.13080360867914
1739209887.355425;-38.13080360867914
1739209887.3554268;-33.981070128970906
1739209887.355429;-28.992665084841942
1739209887.3554308;-45.120503652039325
1739209887.355433;-45.120503652039325
1739209887.355435;-38.13080360867914
1739209887.355437;-33.981070128970906
1739209887.3554392;-45.120503652039325
1739209887.355441;-45.120503652039325
1739209887.3554432;-45.120503652039325
1739209887.3554451;-45.120503652039325
1739209887.3554473;-45.120503652039325
1739209887.3554492;-38.13080360867914
1739209887.3554513;-35.57807855764607
1739209887.3554535;-38.13080360867914
1739209887.3554554;-45.120503652039325
1739209887.3554575;-38.13080360867914
1739209887.3554595;-38.13080360867914
1739209887.3554616;-38.13080360867914
1739209887.3554637;-45.120503652039325
1739209887.3554657;-45.120503652039325
1739209887.3554678;-38.13080360867914
1739209887.3554697;-38.13080360867914
1739209887.3554718;-45.120503652039325
1739209887.3554738;-45.120503652039325
1739209887.355476;-38.13080360867914
1739209887.355478;-29.438486411369347
1739209887.35548;-45.120503652039325
1739209887.355482;-38.13080360867914
1739209887.355484;-35.57807855764607
1739209887.3554862;-31.141103565318915
1739209887.3554883;-45.120503652039325
1739209887.3554902;-45.120503652039325
1739209887.3554924;-35.57807855764607
1739209887.3554943;-28.992665084841942
1739209887.3554964;-38.13080360867914
1739209887.3554983;-45.120503652039325
1739209887.3555005;-35.57807855764607
1739209887.3555026;-38.13080360867914
1739209887.3555045;-45.120503652039325
1739209887.3555067;-38.13080360867914
1739209887.3555086;-45.120503652039325
1739209887.3555107;-33.981070128970906
1739209887.3555129;-45.120503652039325
1739209887.3555148;-38.13080360867914
1739209887.355517;-45.120503652039325
1739209887.3555188;-45.120503652039325
1739209887.355521;-32.816014438256545
1739209887.3555229;-45.120503652039325
1739209887.355525;-45.120503652039325
1739209887.3555272;-38.13080360867914
1739209887.355529;-38.13080360867914
1739209887.3555312;-45.120503652039325
1739209887.3555331;-45.120503652039325
1739209887.3555353;-45.120503652039325
1739209887.3555372;-45.120503652039325
1739209887.3555393;-45.120503652039325
1739209887.3555415;-45.120503652039325
1739209887.3555434;-38.13080360867914
1739209887.3555455;-38.13080360867914
1739209887.3555474;-38.13080360867914
1739209887.3555496;-45.120503652039325
1739209887.3555517;-28.992665084841942
1739209887.3555536;-38.13080360867914
1739209887.3555558;-38.13080360867914
1739209887.3555577;-45.120503652039325
1739209887.3555598;-45.120503652039325
1739209887.3555617;-45.120503652039325
1739209887.3555639;-45.120503652039325
1739209887.355566;-45.120503652039325
1739209887.355568;-45.120503652039325
1739209887.35557;-35.57807855764607
1739209887.355572;-38.13080360867914
1739209887.3555741;-45.120503652039325
1739209887.3555763;-33.981070128970906
1739209887.3555782;-33.981070128970906
1739209887.3555803;-45.120503652039325
1739209887.3555822;-45.120503652039325
1739209887.3555844;-33.981070128970906
1739209887.3555863;-45.120503652039325
1739209887.3555884;-38.13080360867914
1739209887.3555906;-45.120503652039325
1739209887.3555925;-38.13080360867914
1739209887.3555946;-38.13080360867914
1739209887.3555965;-38.13080360867914
1739209887.3555987;-35.57807855764607
1739209887.3556006;-38.13080360867914
1739209887.3556027;-38.13080360867914
1739209887.355605;-33.981070128970906
1739209887.3556068;-35.57807855764607
1739209887.355609;-38.13080360867914
1739209887.3556108;-38.13080360867914
1739209887.355613;-45.120503652039325
1739209887.3556151;-45.120503652039325
1739209887.355617;-38.13080360867914
1739209887.3556192;-45.120503652039325
1739209887.355621;-38.13080360867914
1739209887.3556232;-38.13080360867914
1739209887.3556252;-45.120503652039325
1739209887.3556273;-45.120503652039325
1739209887.3556294;-35.57807855764607
1739209887.3556314;-38.13080360867914
1739209887.3556335;-45.120503652039325
1739209887.3556354;-38.13080360867914
1739209887.3556376;-38.13080360867914
1739209887.3556397;-38.13080360867914
1739209887.3556416;-35.57807855764607
1739209887.3556437;-38.13080360867914
1739209887.3556457;-45.120503652039325
1739209887.3556478;-35.57807855764607
1739209887.3556497;-38.13080360867914
1739209887.3556519;-45.120503652039325
1739209887.355654;-45.120503652039325
1739209887.355656;-32.816014438256545
1739209887.355658;-38.13080360867914
1739209887.35566;-45.120503652039325
1739209887.355662;-45.120503652039325
1739209887.3556643;-35.57807855764607
1739209887.3556662;-45.120503652039325
1739209887.3556683;-38.13080360867914
1739209887.3556702;-38.13080360867914
1739209887.3556724;-35.57807855764607
1739209887.3556743;-38.13080360867914
1739209887.3556764;-45.120503652039325
1739209887.3556786;-38.13080360867914
1739209887.3556805;-38.13080360867914
1739209887.3556826;-35.57807855764607
1739209887.3556845;-45.120503652039325
1739209887.3556867;-38.13080360867914
1739209887.3556886;-35.57807855764607
1739209887.3556907;-38.13080360867914
1739209887.3556929;-45.120503652039325
1739209887.3556948;-45.120503652039325
1739209887.355697;-45.120503652039325
1739209887.3556988;-45.120503652039325
1739209887.355701;-38.13080360867914
1739209887.355703;-38.13080360867914
1739209887.355705;-35.57807855764607
