CAN Message; 0x77:991864677f353877
1739209855.0846078;-38.13080360867914
1739209855.0846121;-45.120503652039325
1739209855.0846162;-45.120503652039325
1739209855.0846202;-38.13080360867914
1739209855.0846245;-32.816014438256545
1739209855.0846286;-33.981070128970906
1739209855.0846326;-35.57807855764607
1739209855.084637;-45.120503652039325
1739209855.084641;-38.13080360867914
1739209855.084645;-45.120503652039325
1739209855.0846493;-45.120503652039325
1739209855.0846534;-45.120503652039325
1739209855.0846574;-38.13080360867914
1739209855.0846617;-38.13080360867914
1739209855.0846658;-38.13080360867914
1739209855.0846698;-45.120503652039325
1739209855.0846741;-45.120503652039325
1739209855.0846782;-38.13080360867914
1739209855.0846822;-38.13080360867914
1739209855.0846865;-45.120503652039325
1739209855.0846906;-33.981070128970906
1739209855.0846949;-28.992665084841942
1739209855.084699;-45.120503652039325
1739209855.084703;-45.120503652039325
1739209855.0847073;-38.13080360867914
1739209855.0847113;-38.13080360867914
1739209855.0847154;-45.120503652039325
1739209855.0847197;-45.120503652039325
1739209855.0847237;-45.120503652039325
1739209855.0847278;-38.13080360867914
1739209855.084732;-38.13080360867914
1739209855.084736;-45.120503652039325
1739209855.0847402;-45.120503652039325
1739209855.0847445;-35.57807855764607
1739209855.0847485;-35.57807855764607
1739209855.0847526;-38.13080360867914
1739209855.0847569;-33.981070128970906
1739209855.084761;-28.58837851428586
1739209855.084765;-38.13080360867914
1739209855.0847692;-38.13080360867914
1739209855.0847733;-35.57807855764607
1739209855.0847774;-45.120503652039325
1739209855.0847816;-45.120503652039325
1739209855.0847857;-35.57807855764607
1739209855.0847898;-38.13080360867914
1739209855.084794;-38.13080360867914
1739209855.084798;-45.120503652039325
1739209855.0848024;-45.120503652039325
1739209855.0848064;-33.981070128970906
1739209855.0848105;-45.120503652039325
1739209855.0848148;-45.120503652039325
1739209855.0848188;-38.13080360867914
1739209855.084823;-45.120503652039325
1739209855.0848272;-45.120503652039325
1739209855.0848312;-38.13080360867914
1739209855.0848353;-35.57807855764607
1739209855.0848396;-33.981070128970906
1739209855.0848436;-38.13080360867914
1739209855.0848477;-38.13080360867914
1739209855.084852;-32.816014438256545
1739209855.084856;-32.816014438256545
1739209855.08486;-38.13080360867914
1739209855.0848644;-45.120503652039325
1739209855.0848684;-38.13080360867914
1739209855.0848725;-45.120503652039325
1739209855.0848768;-45.120503652039325
1739209855.0848808;-45.120503652039325
1739209855.084885;-38.13080360867914
1739209855.0848892;-38.13080360867914
1739209855.0848932;-45.120503652039325
1739209855.0848973;-38.13080360867914
1739209855.0849016;-38.13080360867914
1739209855.0849056;-45.120503652039325
1739209855.08491;-38.13080360867914
1739209855.084914;-33.981070128970906
1739209855.084918;-45.120503652039325
1739209855.0849223;-38.13080360867914
1739209855.0849264;-38.13080360867914
1739209855.0849304;-38.13080360867914
1739209855.0849347;-38.13080360867914
1739209855.0849388;-38.13080360867914
1739209855.0849428;-38.13080360867914
1739209855.084947;-38.13080360867914
1739209855.0849512;-45.120503652039325
1739209855.0849552;-38.13080360867914
1739209855.0849595;-38.13080360867914
1739209855.0849636;-45.120503652039325
1739209855.0849676;-38.13080360867914
1739209855.084972;-45.120503652039325
1739209855.084976;-35.57807855764607
1739209855.08498;-38.13080360867914
1739209855.0849843;-38.13080360867914
1739209855.0849884;-45.120503652039325
1739209855.0849924;-38.13080360867914
1739209855.0849967;-31.141103565318915
1739209855.0850008;-45.120503652039325
1739209855.0850048;-38.13080360867914
1739209855.085009;-35.57807855764607
1739209855.0850132;-38.13080360867914
1739209855.0850172;-45.120503652039325
1739209855.0850215;-38.13080360867914
1739209855.0850255;-45.120503652039325
1739209855.0850298;-45.120503652039325
1739209855.085034;-38.13080360867914
1739209855.085038;-38.13080360867914
1739209855.0850422;-45.120503652039325
1739209855.0850463;-45.120503652039325
1739209855.0850503;-45.120503652039325
1739209855.0850546;-45.120503652039325
1739209855.0850587;-45.120503652039325
1739209855.0850627;-38.13080360867914
1739209855.085067;-38.13080360867914
1739209855.085071;-38.13080360867914
1739209855.0850751;-35.57807855764607
1739209855.0850794;-35.57807855764607
1739209855.0850835;-38.13080360867914
1739209855.0850875;-35.57807855764607
1739209855.0850918;-45.120503652039325
1739209855.085096;-38.13080360867914
1739209855.0851;-38.13080360867914
1739209855.0851042;-35.57807855764607
1739209855.0851083;-45.120503652039325
1739209855.0851123;-45.120503652039325
1739209855.0851166;-45.120503652039325
1739209855.0851207;-38.13080360867914
1739209855.0851247;-45.120503652039325
1739209855.085129;-32.81601443825658
1739209855.085133;-38.13080360867914
1739209855.0851374;-38.13080360867914
1739209855.0851414;-38.13080360867914
1739209855.0851455;-38.13080360867914
1739209855.0851498;-35.57807855764607
1739209855.0851538;-38.13080360867914
1739209855.0851579;-38.13080360867914
1739209855.0851622;-27.267205301931607
1739209855.0851662;-45.120503652039325
1739209855.0851703;-38.13080360867914
1739209855.0851746;-35.57807855764607
1739209855.0851786;-38.13080360867914
1739209855.0851827;-45.120503652039325
1739209855.085187;-45.120503652039325
1739209855.085191;-45.120503652039325
1739209855.085195;-32.816014438256545
1739209855.0851994;-45.120503652039325
1739209855.0852034;-45.120503652039325
1739209855.0852075;-32.816014438256545
1739209855.0852118;-45.120503652039325
1739209855.0852158;-38.13080360867914
1739209855.0852199;-35.57807855764607
1739209855.0852242;-45.120503652039325
1739209855.0852282;-33.981070128970906
1739209855.0852323;-45.120503652039325
1739209855.0852365;-45.120503652039325
1739209855.0852406;-35.57807855764607
1739209855.085245;-35.57807855764607
1739209855.085249;-45.120503652039325
1739209855.085253;-45.120503652039325
1739209855.0852573;-45.120503652039325
1739209855.0852613;-28.992665084841942
1739209855.0852654;-38.13080360867914
1739209855.0852697;-45.120503652039325
1739209855.0852737;-45.120503652039325
1739209855.0852778;-45.120503652039325
1739209855.085282;-38.13080360867914
1739209855.0852861;-38.13080360867914
1739209855.0852902;-45.120503652039325
1739209855.0852945;-29.438486411369347
1739209855.0852985;-33.981070128970906
1739209855.0853026;-38.13080360867914
1739209855.085307;-45.120503652039325
1739209855.085311;-45.120503652039325
1739209855.085315;-38.13080360867914
1739209855.0853193;-33.981070128970906
1739209855.0853233;-38.13080360867914
1739209855.0853274;-38.13080360867914
1739209855.0853317;-35.57807855764607
1739209855.0853357;-32.816014438256545
1739209855.0853398;-38.13080360867914
1739209855.085344;-38.13080360867914
1739209855.0853481;-38.13080360867914
1739209855.0853522;-38.13080360867914
1739209855.0853565;-38.13080360867914
1739209855.0853605;-38.13080360867914
1739209855.0853648;-35.57807855764607
1739209855.0853689;-35.57807855764607
1739209855.085373;-45.120503652039325
1739209855.0853772;-38.13080360867914
1739209855.0853813;-35.57807855764607
1739209855.0853853;-45.120503652039325
1739209855.0853896;-45.120503652039325
1739209855.0853937;-38.13080360867914
1739209855.0853977;-38.13080360867914
1739209855.085402;-45.120503652039325
1739209855.085406;-33.981070128970906
1739209855.08541;-45.120503652039325
1739209855.0854144;-45.120503652039325
1739209855.0854185;-38.13080360867914
1739209855.0854225;-38.13080360867914
1739209855.0854268;-38.13080360867914
1739209855.0854309;-38.13080360867914
1739209855.085435;-38.13080360867914
1739209855.0854392;-38.13080360867914
1739209855.0854433;-45.120503652039325
1739209855.0854473;-38.13080360867914
1739209855.0854516;-45.120503652039325
1739209855.0854557;-32.816014438256545
1739209855.0854597;-38.13080360867914
1739209855.085464;-45.120503652039325
1739209855.085468;-45.120503652039325
1739209855.0854723;-35.57807855764607
1739209855.0854764;-38.13080360867914
1739209855.0854805;-45.120503652039325
1739209855.0854847;-45.120503652039325
1739209855.0854888;-38.13080360867914
1739209855.0854928;-38.13080360867914
1739209855.0854971;-38.13080360867914
1739209855.0855012;-45.120503652039325
1739209855.0855052;-38.13080360867914
1739209855.0855095;-38.13080360867914
1739209855.0855136;-38.13080360867914
1739209855.0855176;-38.13080360867914
1739209855.085522;-45.120503652039325
1739209855.085526;-38.13080360867914
1739209855.08553;-38.13080360867914
1739209855.0855343;-38.13080360867914
1739209855.0855384;-38.13080360867914
1739209855.0855424;-38.13080360867914
1739209855.0855467;-45.120503652039325
1739209855.0855508;-38.13080360867914
1739209855.0855548;-38.13080360867914
1739209855.0855591;-35.57807855764607
1739209855.0855632;-38.13080360867914
1739209855.0855672;-45.120503652039325
1739209855.0855715;-45.120503652039325
1739209855.0855756;-38.13080360867914
1739209855.0855799;-33.981070128970906
1739209855.085584;-45.120503652039325
1739209855.085588;-45.120503652039325
1739209855.0855923;-45.120503652039325
1739209855.0855963;-32.816014438256545
1739209855.0856004;-35.57807855764607
1739209855.0856047;-45.120503652039325
1739209855.0856087;-45.120503652039325
1739209855.0856128;-35.57807855764607
1739209855.085617;-35.57807855764607
1739209855.085621;-45.120503652039325
1739209855.0856252;-38.13080360867914
1739209855.0856295;-45.120503652039325
1739209855.0856335;-45.120503652039325
1739209855.0856376;-38.13080360867914
1739209855.0856419;-45.120503652039325
1739209855.085646;-45.120503652039325
1739209855.08565;-45.120503652039325
1739209855.0856543;-45.120503652039325
1739209855.0856583;-38.13080360867914
1739209855.0856624;-38.13080360867914
1739209855.0856667;-45.120503652039325
1739209855.0856707;-45.120503652039325
1739209855.0856748;-45.120503652039325
1739209855.085679;-35.57807855764607
1739209855.085683;-38.13080360867914
1739209855.0856872;-38.13080360867914
1739209855.0856915;-45.120503652039325
1739209855.0856955;-29.438486411369333
1739209855.0856998;-30.49652367304973
1739209855.0857038;-45.120503652039325
1739209855.085708;-45.120503652039325
1739209855.0857122;-35.57807855764607
1739209855.0857162;-38.13080360867914
1739209855.0857203;-45.120503652039325
1739209855.0857246;-35.57807855764607
1739209855.0857286;-45.120503652039325
1739209855.0857327;-45.120503652039325
1739209855.085737;-38.13080360867914
1739209855.085741;-45.120503652039325
1739209855.085745;-45.120503652039325
1739209855.0857494;-38.13080360867914
1739209855.0857534;-45.120503652039325
1739209855.0857575;-45.120503652039325
1739209855.0857618;-45.120503652039325
1739209855.0857658;-45.120503652039325
1739209855.08577;-45.120503652039325
1739209855.0857742;-45.120503652039325
1739209855.0857782;-45.120503652039325
1739209855.0857823;-45.120503652039325
1739209855.0857866;-32.816014438256545
1739209855.0857906;-45.120503652039325
1739209855.0857947;-32.816014438256545
1739209855.085799;-29.438486411369333
1739209855.085803;-35.57807855764607
1739209855.0858073;-35.57807855764607
1739209855.0858114;-35.57807855764607
1739209855.0858154;-38.13080360867914
1739209855.0858197;-38.13080360867914
1739209855.0858238;-32.816014438256545
1739209855.0858278;-38.13080360867914
1739209855.085832;-38.13080360867914
1739209855.0858362;-45.120503652039325
1739209855.0858402;-45.120503652039325
1739209855.0858445;-45.120503652039325
1739209855.0858486;-45.120503652039325
1739209855.0858526;-35.57807855764607
1739209855.085857;-45.120503652039325
1739209855.085861;-29.438486411369333
1739209855.085865;-28.58837851428586
1739209855.0858693;-45.120503652039325
1739209855.0858734;-45.120503652039325
1739209855.0858774;-33.981070128970906
1739209855.0858817;-45.120503652039325
1739209855.0858858;-45.120503652039325
1739209855.0858898;-45.120503652039325
1739209855.085894;-45.120503652039325
1739209855.0858982;-45.120503652039325
1739209855.0859022;-45.120503652039325
1739209855.0859065;-45.120503652039325
1739209855.0859106;-38.13080360867914
1739209855.0859149;-33.981070128970906
1739209855.085919;-45.120503652039325
1739209855.085923;-38.13080360867914
1739209855.0859272;-38.13080360867914
1739209855.0859313;-45.120503652039325
1739209855.0859354;-45.120503652039325
1739209855.0859396;-38.13080360867914
1739209855.0859437;-38.13080360867914
1739209855.0859478;-45.120503652039325
1739209855.085952;-38.13080360867914
1739209855.085956;-45.120503652039325
1739209855.0859601;-45.120503652039325
1739209855.0859644;-38.13080360867914
1739209855.0859685;-45.120503652039325
1739209855.0859725;-45.120503652039325
1739209855.0859768;-38.13080360867914
1739209855.085981;-35.57807855764607
1739209855.085985;-38.13080360867914
1739209855.0859892;-38.13080360867914
1739209855.0859933;-45.120503652039325
1739209855.0859973;-45.120503652039325
1739209855.0860016;-45.120503652039325
1739209855.0860057;-45.120503652039325
1739209855.0860097;-45.120503652039325
1739209855.086014;-35.57807855764607
1739209855.086018;-38.13080360867914
1739209855.0860221;-38.13080360867914
1739209855.0860264;-45.120503652039325
1739209855.0860305;-45.120503652039325
1739209855.0860348;-38.13080360867914
1739209855.0860388;-38.13080360867914
1739209855.086043;-45.120503652039325
1739209855.0860472;-45.120503652039325
1739209855.0860512;-38.13080360867914
1739209855.0860553;-35.57807855764607
1739209855.0860596;-45.120503652039325
1739209855.0860636;-38.13080360867914
1739209855.0860677;-33.981070128970906
1739209855.086072;-33.981070128970906
1739209855.086076;-45.120503652039325
1739209855.08608;-45.120503652039325
1739209855.0860844;-38.13080360867914
1739209855.0860884;-38.13080360867914
1739209855.0860925;-45.120503652039325
1739209855.0860968;-38.13080360867914
1739209855.0861008;-38.13080360867914
1739209855.0861049;-45.120503652039325
1739209855.0861092;-38.13080360867914
1739209855.0861132;-33.981070128970906
1739209855.0861173;-45.120503652039325
1739209855.0861216;-45.120503652039325
1739209855.0861256;-33.981070128970906
1739209855.0861297;-31.141103565318915
1739209855.086134;-35.57807855764607
1739209855.086138;-38.13080360867914
1739209855.0861423;-38.13080360867914
1739209855.0861464;-31.141103565318915
1739209855.0861504;-45.120503652039325
1739209855.0861547;-38.13080360867914
1739209855.0861588;-38.13080360867914
1739209855.0861628;-33.981070128970906
1739209855.086167;-31.141103565318915
1739209855.0861712;-45.120503652039325
1739209855.0861752;-38.13080360867914
1739209855.0861795;-35.57807855764607
1739209855.0861835;-38.13080360867914
1739209855.0861876;-38.13080360867914
1739209855.086192;-31.141103565318915
1739209855.086196;-33.981070128970906
1739209855.0862;-38.13080360867914
1739209855.0862043;-38.13080360867914
1739209855.0862083;-38.13080360867914
1739209855.0862124;-38.13080360867914
1739209855.0862167;-45.120503652039325
1739209855.0862207;-38.13080360867914
1739209855.0862248;-35.57807855764607
1739209855.086229;-38.13080360867914
1739209855.0862331;-45.120503652039325
1739209855.0862372;-45.120503652039325
1739209855.0862415;-38.13080360867914
1739209855.0862455;-45.120503652039325
1739209855.0862498;-45.120503652039325
1739209855.086254;-45.120503652039325
1739209855.086258;-45.120503652039325
1739209855.0862622;-38.13080360867914
1739209855.0862663;-31.141103565318915
1739209855.0862703;-38.13080360867914
1739209855.0862746;-35.57807855764607
1739209855.0862787;-38.13080360867914
1739209855.0862827;-32.816014438256545
1739209855.086287;-38.13080360867914
1739209855.086291;-45.120503652039325
1739209855.0862951;-45.120503652039325
1739209855.0862994;-33.981070128970956
1739209855.0863035;-45.120503652039325
1739209855.0863075;-45.120503652039325
1739209855.0863118;-38.13080360867914
1739209855.0863159;-45.120503652039325
1739209855.08632;-33.981070128970906
1739209855.0863242;-38.13080360867914
1739209855.0863283;-35.57807855764607
1739209855.0863323;-28.58837851428586
1739209855.0863366;-38.13080360867914
1739209855.0863407;-45.120503652039325
1739209855.0863447;-38.13080360867914
1739209855.086349;-45.120503652039325
1739209855.086353;-45.120503652039325
1739209855.086357;-38.13080360867914
1739209855.0863614;-45.120503652039325
1739209855.0863655;-45.120503652039325
1739209855.0863698;-38.13080360867914
1739209855.0863738;-38.13080360867914
1739209855.0863779;-45.120503652039325
1739209855.0863822;-35.57807855764607
1739209855.0863862;-35.57807855764607
1739209855.0863903;-45.120503652039325
1739209855.0863945;-38.13080360867914
1739209855.0863986;-38.13080360867914
1739209855.0864027;-45.120503652039325
1739209855.086407;-45.120503652039325
1739209855.086411;-33.981070128970906
1739209855.086415;-45.120503652039325
1739209855.0864193;-45.120503652039325
1739209855.0864234;-35.57807855764607
1739209855.0864275;-33.981070128970906
1739209855.0864317;-35.57807855764607
1739209855.0864358;-38.13080360867914
1739209855.0864398;-38.13080360867914
1739209855.0864441;-35.57807855764607
1739209855.0864482;-38.13080360867914
1739209855.0864522;-45.120503652039325
1739209855.0864565;-35.57807855764607
1739209855.0864606;-35.57807855764607
1739209855.0864646;-45.120503652039325
1739209855.086469;-45.120503652039325
1739209855.086473;-45.120503652039325
1739209855.0864773;-45.120503652039325
1739209855.0864813;-45.120503652039325
1739209855.0864854;-38.13080360867914
1739209855.0864897;-45.120503652039325
1739209855.0864937;-45.120503652039325
1739209855.0864978;-35.57807855764607
1739209855.086502;-38.13080360867914
1739209855.0865061;-45.120503652039325
1739209855.0865102;-45.120503652039325
1739209855.0865145;-45.120503652039325
1739209855.0865185;-38.13080360867914
1739209855.0865226;-45.120503652039325
1739209855.0865269;-38.13080360867914
1739209855.086531;-38.13080360867914
1739209855.086535;-45.120503652039325
1739209855.0865393;-38.13080360867914
1739209855.0865433;-45.120503652039325
1739209855.0865474;-35.57807855764607
1739209855.0865517;-38.13080360867914
1739209855.0865557;-45.120503652039325
1739209855.0865598;-45.120503652039325
1739209855.086564;-35.57807855764607
1739209855.086568;-31.141103565318915
1739209855.0865722;-38.13080360867914
1739209855.0865765;-45.120503652039325
1739209855.0865805;-38.13080360867914
1739209855.0865848;-32.816014438256545
1739209855.0865889;-35.57807855764607
1739209855.086593;-38.13080360867914
1739209855.0865972;-45.120503652039325
1739209855.0866013;-38.13080360867914
1739209855.0866053;-38.13080360867914
1739209855.0866096;-45.120503652039325
1739209855.0866137;-45.120503652039325
1739209855.0866177;-45.120503652039325
1739209855.086622;-38.13080360867914
1739209855.086626;-35.57807855764607
1739209855.08663;-45.120503652039325
1739209855.0866344;-33.981070128970956
1739209855.0866385;-35.57807855764607
1739209855.0866425;-38.13080360867914
1739209855.0866468;-38.13080360867914
1739209855.0866508;-38.13080360867914
1739209855.086655;-38.13080360867914
1739209855.0866592;-38.13080360867914
1739209855.0866632;-38.13080360867914
1739209855.0866673;-27.267205301931607
1739209855.0866716;-38.13080360867914
1739209855.0866756;-45.120503652039325
1739209855.0866797;-38.13080360867914
1739209855.086684;-33.981070128970906
1739209855.086688;-35.57807855764607
1739209855.0866923;-38.13080360867914
1739209855.0866964;-38.13080360867914
1739209855.0867004;-38.13080360867914
1739209855.0867047;-38.13080360867914
1739209855.0867088;-38.13080360867914
1739209855.0867128;-45.120503652039325
1739209855.0867171;-45.120503652039325
1739209855.0867212;-45.120503652039325
1739209855.0867252;-45.120503652039325
1739209855.0867295;-45.120503652039325
1739209855.0867336;-38.13080360867914
1739209855.0867376;-45.120503652039325
1739209855.086742;-45.120503652039325
1739209855.086746;-45.120503652039325
1739209855.08675;-45.120503652039325
1739209855.0867543;-45.120503652039325
1739209855.0867584;-38.13080360867914
1739209855.0867624;-33.981070128970906
