CAN Message; 0x24:00cd787d1b774c15
1739209776.2897468;-45.120503652039325
1739209776.289755;-38.13080360867914
1739209776.2897635;-38.13080360867914
1739209776.2897718;-45.120503652039325
1739209776.2897801;-38.13080360867914
1739209776.2897885;-30.49652367304973
1739209776.2897968;-33.981070128970906
1739209776.2898052;-45.120503652039325
1739209776.2898135;-35.57807855764607
1739209776.2898219;-38.13080360867914
1739209776.2965844;-32.816014438256545
1739209776.2965903;-27.8777449560314
1739209776.296596;-45.120503652039325
1739209776.296602;-45.120503652039325
1739209776.2966077;-33.981070128970906
1739209776.2966137;-32.816014438256545
1739209776.2966194;-45.120503652039325
1739209776.2966251;-45.120503652039325
1739209776.296631;-45.120503652039325
1739209776.2966368;-45.120503652039325
1739209776.2966428;-38.13080360867914
1739209776.2966485;-38.13080360867914
1739209776.2966545;-38.13080360867914
1739209776.2966602;-33.981070128970906
1739209776.2966661;-38.13080360867914
1739209776.2966719;-45.120503652039325
1739209776.2966776;-45.120503652039325
1739209776.2966835;-38.13080360867914
1739209776.2966893;-45.120503652039325
1739209776.2966952;-45.120503652039325
1739209776.296701;-35.57807855764607
1739209776.296707;-45.120503652039325
1739209776.2967126;-45.120503652039325
1739209776.2967184;-38.13080360867914
1739209776.2967243;-38.13080360867914
1739209776.29673;-35.57807855764607
1739209776.296736;-45.120503652039325
1739209776.2967417;-45.120503652039325
1739209776.2967477;-33.981070128970906
1739209776.2967534;-38.13080360867914
1739209776.2967594;-45.120503652039325
1739209776.296765;-45.120503652039325
1739209776.2967708;-38.13080360867914
1739209776.2967768;-45.120503652039325
1739209776.2967825;-45.120503652039325
1739209776.2967885;-45.120503652039325
1739209776.2967942;-38.13080360867914
1739209776.2968001;-45.120503652039325
1739209776.2968059;-38.13080360867914
1739209776.2968116;-38.13080360867914
1739209776.2968175;-38.13080360867914
1739209776.2968233;-32.816014438256545
1739209776.2968292;-45.120503652039325
1739209776.296835;-45.120503652039325
1739209776.296841;-38.13080360867914
1739209776.2968466;-35.57807855764607
1739209776.2968524;-45.120503652039325
1739209776.2968583;-45.120503652039325
1739209776.296864;-45.120503652039325
1739209776.29687;-45.120503652039325
1739209776.2968757;-45.120503652039325
1739209776.2968817;-45.120503652039325
1739209776.2968874;-45.120503652039325
1739209776.2968934;-38.13080360867914
1739209776.296899;-45.120503652039325
1739209776.2969048;-45.120503652039325
1739209776.2969108;-38.13080360867914
1739209776.2969165;-33.981070128970906
1739209776.2969224;-45.120503652039325
1739209776.2969282;-38.13080360867914
1739209776.2969341;-38.13080360867914
1739209776.2969398;-38.13080360867914
1739209776.2969456;-38.13080360867914
1739209776.2969515;-45.120503652039325
1739209776.2969573;-45.120503652039325
1739209776.2969632;-45.120503652039325
1739209776.296969;-33.981070128970906
1739209776.296975;-45.120503652039325
1739209776.2969806;-38.13080360867914
1739209776.2969863;-38.13080360867914
1739209776.2969923;-31.141103565318893
1739209776.296998;-35.57807855764607
1739209776.297004;-45.120503652039325
1739209776.2970097;-45.120503652039325
1739209776.2970157;-38.13080360867914
1739209776.2970214;-38.13080360867914
1739209776.2970273;-45.120503652039325
1739209776.297033;-45.120503652039325
1739209776.2970388;-45.120503652039325
1739209776.2970448;-45.120503652039325
1739209776.2970505;-38.13080360867914
1739209776.2970564;-35.57807855764607
1739209776.2970622;-33.981070128970906
1739209776.297068;-38.13080360867914
1739209776.2970738;-45.120503652039325
1739209776.2970796;-45.120503652039325
1739209776.2970855;-35.57807855764607
1739209776.2970912;-38.13080360867914
1739209776.2970972;-45.120503652039325
1739209776.297103;-45.120503652039325
1739209776.297109;-38.13080360867914
1739209776.2971146;-45.120503652039325
1739209776.2971206;-45.120503652039325
1739209776.2971263;-38.13080360867914
1739209776.297132;-45.120503652039325
1739209776.297138;-45.120503652039325
1739209776.2971437;-38.13080360867914
1739209776.2971497;-45.120503652039325
1739209776.2971554;-32.816014438256545
1739209776.2971613;-38.13080360867914
1739209776.297167;-45.120503652039325
1739209776.2971728;-38.13080360867914
1739209776.2971787;-31.141103565318915
1739209776.2971845;-45.120503652039325
1739209776.2971904;-45.120503652039325
1739209776.2971961;-45.120503652039325
1739209776.297202;-45.120503652039325
1739209776.2972078;-38.13080360867914
1739209776.2972136;-38.13080360867914
1739209776.2972195;-45.120503652039325
1739209776.2972252;-38.13080360867914
1739209776.2972312;-38.13080360867914
1739209776.297237;-45.120503652039325
1739209776.2972429;-45.120503652039325
1739209776.2972486;-45.120503652039325
1739209776.2972546;-38.13080360867914
1739209776.2972603;-45.120503652039325
1739209776.297266;-45.120503652039325
1739209776.297272;-45.120503652039325
1739209776.2972777;-45.120503652039325
1739209776.2972836;-45.120503652039325
1739209776.2972894;-45.120503652039325
1739209776.2972953;-26.487275050834715
1739209776.297301;-38.13080360867914
1739209776.2973068;-45.120503652039325
1739209776.2973127;-38.13080360867914
1739209776.2973185;-35.57807855764607
1739209776.2973244;-35.57807855764607
1739209776.2973301;-38.13080360867914
1739209776.297336;-35.57807855764607
1739209776.2973418;-33.981070128970956
1739209776.2973475;-45.120503652039325
1739209776.2973535;-35.57807855764607
1739209776.2973592;-38.13080360867914
1739209776.2973652;-38.13080360867914
1739209776.297371;-45.120503652039325
1739209776.2973769;-38.13080360867914
1739209776.2973826;-45.120503652039325
1739209776.2973886;-38.13080360867914
1739209776.2973943;-38.13080360867914
1739209776.2974;-38.13080360867914
1739209776.297406;-38.13080360867914
1739209776.2974117;-38.13080360867914
1739209776.2974176;-35.57807855764607
1739209776.2974234;-38.13080360867914
1739209776.2974293;-45.120503652039325
1739209776.297435;-31.141103565318893
1739209776.2974408;-32.816014438256545
1739209776.2974467;-45.120503652039325
1739209776.2974524;-38.13080360867914
1739209776.2974584;-35.57807855764607
1739209776.2974641;-45.120503652039325
1739209776.29747;-45.120503652039325
1739209776.2974758;-35.57807855764607
1739209776.2974818;-45.120503652039325
1739209776.2974875;-45.120503652039325
1739209776.2974932;-45.120503652039325
1739209776.2974992;-45.120503652039325
1739209776.297505;-38.13080360867914
1739209776.2975109;-33.981070128970906
1739209776.2975166;-45.120503652039325
1739209776.2975225;-45.120503652039325
1739209776.2975283;-29.438486411369333
1739209776.297534;-31.141103565318893
1739209776.29754;-33.981070128970906
1739209776.2975457;-38.13080360867914
1739209776.2975516;-38.13080360867914
1739209776.2975574;-45.120503652039325
1739209776.2975633;-38.13080360867914
1739209776.297569;-45.120503652039325
1739209776.2975748;-45.120503652039325
1739209776.2975807;-45.120503652039325
1739209776.2975864;-45.120503652039325
1739209776.2975924;-45.120503652039325
1739209776.2975981;-38.13080360867914
1739209776.297604;-45.120503652039325
1739209776.2976098;-45.120503652039325
1739209776.2976158;-35.57807855764607
1739209776.2976215;-38.13080360867914
1739209776.2976272;-45.120503652039325
1739209776.2976332;-35.57807855764607
1739209776.297639;-32.816014438256545
1739209776.2976449;-45.120503652039325
1739209776.2976506;-45.120503652039325
1739209776.2976565;-38.13080360867914
1739209776.2976623;-38.13080360867914
1739209776.297668;-38.13080360867914
1739209776.297674;-35.57807855764607
1739209776.2976797;-38.13080360867914
1739209776.2976856;-38.13080360867914
1739209776.2976913;-38.13080360867914
1739209776.2976973;-38.13080360867914
1739209776.297703;-33.981070128970906
1739209776.2977087;-35.57807855764607
1739209776.2977147;-45.120503652039325
1739209776.2977204;-45.120503652039325
1739209776.2977264;-35.57807855764607
1739209776.297732;-38.13080360867914
1739209776.297738;-45.120503652039325
1739209776.2977438;-38.13080360867914
1739209776.2977498;-35.57807855764607
1739209776.2977555;-45.120503652039325
1739209776.2977612;-35.57807855764607
1739209776.2977672;-35.57807855764607
1739209776.297773;-38.13080360867914
1739209776.2977788;-35.57807855764607
1739209776.2977846;-38.13080360867914
1739209776.2977905;-38.13080360867914
1739209776.2977962;-33.981070128970906
1739209776.297802;-38.13080360867914
1739209776.297808;-45.120503652039325
1739209776.2978137;-45.120503652039325
1739209776.2978196;-38.13080360867914
1739209776.2978253;-38.13080360867914
1739209776.2978313;-45.120503652039325
1739209776.297837;-45.120503652039325
1739209776.297843;-38.13080360867914
1739209776.2978487;-38.13080360867914
1739209776.2978544;-45.120503652039325
1739209776.2978604;-38.13080360867914
1739209776.297866;-45.120503652039325
1739209776.297872;-38.13080360867914
1739209776.2978778;-38.13080360867914
1739209776.2978837;-38.13080360867914
1739209776.2978895;-38.13080360867914
1739209776.2978952;-45.120503652039325
1739209776.2979012;-45.120503652039325
1739209776.2979069;-38.13080360867914
1739209776.2979128;-33.981070128970906
1739209776.2979186;-38.13080360867914
1739209776.2979245;-45.120503652039325
1739209776.2979302;-38.13080360867914
1739209776.297936;-38.13080360867914
1739209776.297942;-33.981070128970906
1739209776.2979476;-38.13080360867914
1739209776.2979536;-45.120503652039325
1739209776.2979593;-45.120503652039325
1739209776.2979653;-45.120503652039325
1739209776.297971;-45.120503652039325
1739209776.297977;-45.120503652039325
1739209776.2979827;-38.13080360867914
1739209776.2979884;-32.816014438256545
1739209776.2979944;-45.120503652039325
1739209776.298;-38.13080360867914
1739209776.298006;-33.981070128970906
1739209776.2980118;-38.13080360867914
1739209776.2980177;-45.120503652039325
1739209776.2980235;-38.13080360867914
1739209776.2980292;-33.981070128970906
1739209776.2980351;-45.120503652039325
1739209776.2980409;-38.13080360867914
1739209776.2980468;-45.120503652039325
1739209776.2980525;-45.120503652039325
1739209776.2980585;-45.120503652039325
1739209776.2980642;-45.120503652039325
1739209776.29807;-45.120503652039325
1739209776.298076;-38.13080360867914
1739209776.2980816;-35.57807855764607
1739209776.2980876;-38.13080360867914
1739209776.2980933;-38.13080360867914
1739209776.2980993;-33.981070128970906
1739209776.298105;-45.120503652039325
1739209776.298111;-45.120503652039325
1739209776.2981167;-38.13080360867914
1739209776.2981224;-33.981070128970906
1739209776.2981284;-38.13080360867914
1739209776.298134;-45.120503652039325
1739209776.29814;-45.120503652039325
1739209776.2981458;-45.120503652039325
1739209776.2981517;-38.13080360867914
1739209776.2981575;-38.13080360867914
1739209776.2981632;-45.120503652039325
1739209776.2981691;-38.13080360867914
1739209776.2981749;-35.57807855764607
1739209776.2981808;-38.13080360867914
1739209776.2981865;-33.981070128970906
1739209776.2981925;-45.120503652039325
1739209776.2981982;-45.120503652039325
1739209776.2982042;-38.13080360867914
1739209776.29821;-33.981070128970906
1739209776.2982156;-45.120503652039325
1739209776.2982216;-38.13080360867914
1739209776.2982273;-38.13080360867914
1739209776.2982333;-45.120503652039325
1739209776.298239;-45.120503652039325
1739209776.298245;-38.13080360867914
1739209776.2982507;-38.13080360867914
1739209776.2982564;-38.13080360867914
1739209776.2982624;-45.120503652039325
1739209776.298268;-38.13080360867914
1739209776.298274;-38.13080360867914
1739209776.2982798;-45.120503652039325
1739209776.2982857;-38.13080360867914
1739209776.2982914;-45.120503652039325
1739209776.2982972;-38.13080360867914
1739209776.2983031;-35.57807855764607
1739209776.2983088;-38.13080360867914
1739209776.2983148;-38.13080360867914
1739209776.2983205;-38.13080360867914
1739209776.2983265;-38.13080360867914
1739209776.2983322;-25.62660358559016
1739209776.2983382;-38.13080360867914
1739209776.298344;-45.120503652039325
1739209776.2983496;-45.120503652039325
1739209776.2983556;-38.13080360867914
1739209776.2983613;-38.13080360867914
1739209776.2983673;-38.13080360867914
1739209776.298373;-45.120503652039325
1739209776.298379;-38.13080360867914
1739209776.2983847;-45.120503652039325
1739209776.2983904;-38.13080360867914
1739209776.2983963;-38.13080360867914
1739209776.298402;-45.120503652039325
1739209776.298408;-45.120503652039325
1739209776.2984138;-35.57807855764607
1739209776.2984197;-38.13080360867914
1739209776.2984254;-45.120503652039325
1739209776.2984314;-38.13080360867914
1739209776.298437;-45.120503652039325
1739209776.2984428;-38.13080360867914
1739209776.2984488;-45.120503652039325
1739209776.2984545;-35.57807855764607
1739209776.2984605;-38.13080360867914
1739209776.2984662;-45.120503652039325
1739209776.2984722;-26.487275050834715
1739209776.298478;-32.816014438256545
1739209776.2984836;-45.120503652039325
1739209776.2984896;-45.120503652039325
1739209776.2984953;-35.57807855764607
1739209776.2985013;-45.120503652039325
1739209776.298507;-45.120503652039325
1739209776.298513;-45.120503652039325
1739209776.2985187;-45.120503652039325
1739209776.2985244;-45.120503652039325
1739209776.2985303;-45.120503652039325
1739209776.298536;-45.120503652039325
1739209776.298542;-38.13080360867914
1739209776.2985477;-33.981070128970906
1739209776.2985537;-45.120503652039325
1739209776.2985594;-45.120503652039325
1739209776.2985654;-33.981070128970906
1739209776.298571;-38.13080360867914
1739209776.2985768;-45.120503652039325
1739209776.2985828;-45.120503652039325
1739209776.2985885;-38.13080360867914
1739209776.2985945;-38.13080360867914
1739209776.2986002;-45.120503652039325
1739209776.2986062;-45.120503652039325
1739209776.2986119;-35.57807855764607
1739209776.2986176;-35.57807855764607
1739209776.2986236;-45.120503652039325
1739209776.2986293;-38.13080360867914
1739209776.2986352;-35.57807855764607
1739209776.298641;-38.13080360867914
1739209776.298647;-45.120503652039325
1739209776.2986526;-45.120503652039325
1739209776.2986584;-45.120503652039325
1739209776.2986643;-38.13080360867914
1739209776.29867;-32.816014438256545
1739209776.298676;-38.13080360867914
1739209776.2986817;-45.120503652039325
1739209776.2986877;-38.13080360867914
1739209776.2986934;-45.120503652039325
1739209776.2986994;-45.120503652039325
1739209776.298705;-31.141103565318893
1739209776.2987108;-31.141103565318893
1739209776.2987168;-45.120503652039325
1739209776.2987225;-45.120503652039325
1739209776.2987285;-35.57807855764607
1739209776.2987342;-35.57807855764607
1739209776.2987401;-45.120503652039325
1739209776.2987459;-38.13080360867914
1739209776.2987516;-38.13080360867914
1739209776.2987576;-38.13080360867914
1739209776.2987633;-45.120503652039325
1739209776.2987692;-45.120503652039325
1739209776.298775;-38.13080360867914
1739209776.298781;-38.13080360867914
1739209776.2987866;-45.120503652039325
1739209776.2987926;-45.120503652039325
1739209776.2987983;-35.57807855764607
1739209776.298804;-38.13080360867914
1739209776.29881;-35.57807855764607
1739209776.2988157;-35.57807855764607
1739209776.2988217;-45.120503652039325
1739209776.2988274;-45.120503652039325
1739209776.2988334;-38.13080360867914
1739209776.298839;-45.120503652039325
1739209776.2988448;-45.120503652039325
1739209776.2988508;-38.13080360867914
1739209776.2988565;-38.13080360867914
1739209776.2988625;-45.120503652039325
1739209776.2988682;-35.57807855764607
1739209776.2988741;-32.816014438256545
1739209776.2988799;-45.120503652039325
1739209776.2988856;-45.120503652039325
1739209776.2988915;-38.13080360867914
1739209776.2988973;-38.13080360867914
1739209776.2989032;-35.57807855764607
1739209776.298909;-38.13080360867914
1739209776.298915;-45.120503652039325
1739209776.2989206;-45.120503652039325
1739209776.2989266;-38.13080360867914
1739209776.2989323;-38.13080360867914
1739209776.298938;-38.13080360867914
1739209776.298944;-33.981070128970906
1739209776.2989497;-45.120503652039325
1739209776.2989557;-38.13080360867914
1739209776.2989614;-38.13080360867914
1739209776.2989674;-45.120503652039325
1739209776.298973;-38.13080360867914
1739209776.2989788;-38.13080360867914
1739209776.2989848;-38.13080360867914
1739209776.2989905;-33.981070128970906
1739209776.2989964;-38.13080360867914
1739209776.2990022;-38.13080360867914
1739209776.2990081;-38.13080360867914
1739209776.2990139;-45.120503652039325
1739209776.2990196;-35.57807855764607
1739209776.2990255;-38.13080360867914
1739209776.2990313;-38.13080360867914
1739209776.2990372;-38.13080360867914
1739209776.299043;-33.981070128970906
1739209776.299049;-38.13080360867914
1739209776.2990546;-45.120503652039325
1739209776.2990606;-38.13080360867914
1739209776.2990663;-38.13080360867914
1739209776.299072;-38.13080360867914
1739209776.299078;-38.13080360867914
1739209776.2990837;-38.13080360867914
1739209776.2990897;-33.981070128970906
1739209776.2990954;-38.13080360867914
1739209776.2991014;-45.120503652039325
1739209776.299107;-35.57807855764607
1739209776.2991128;-38.13080360867914
1739209776.2991188;-38.13080360867914
1739209776.2991245;-45.120503652039325
1739209776.2991304;-38.13080360867914
1739209776.2991362;-33.981070128970906
1739209776.2991421;-38.13080360867914
1739209776.2991478;-38.13080360867914
1739209776.2991538;-38.13080360867914
1739209776.2991595;-45.120503652039325
1739209776.2991652;-35.57807855764607
1739209776.2991712;-45.120503652039325
1739209776.299177;-33.981070128970906
1739209776.299183;-31.141103565318915
1739209776.2991886;-45.120503652039325
1739209776.2991946;-38.13080360867914
1739209776.2992003;-35.57807855764607
1739209776.299206;-38.13080360867914
1739209776.299212;-38.13080360867914
1739209776.2992177;-38.13080360867914
1739209776.2992237;-33.981070128970906
1739209776.2992294;-35.57807855764607
1739209776.2992353;-38.13080360867914
1739209776.299241;-45.120503652039325
1739209776.2992468;-38.13080360867914
1739209776.2992527;-38.13080360867914
1739209776.2992585;-38.13080360867914
1739209776.2992644;-35.57807855764607
1739209776.2992702;-38.13080360867914
1739209776.299276;-45.120503652039325
1739209776.2992818;-45.120503652039325
1739209776.2992878;-38.13080360867914
1739209776.2992935;-38.13080360867914
1739209776.2992992;-45.120503652039325
1739209776.2993052;-38.13080360867914
1739209776.299311;-38.13080360867914
1739209776.299317;-33.981070128970906
1739209776.2993226;-33.981070128970906
1739209776.2993286;-38.13080360867914
1739209776.2993343;-35.57807855764607
1739209776.29934;-35.57807855764607
1739209776.299346;-45.120503652039325
1739209776.2993517;-45.120503652039325
1739209776.2993577;-45.120503652039325
1739209776.2993634;-38.13080360867914
1739209776.2993693;-30.49652367304976
1739209776.299375;-45.120503652039325
1739209776.2993808;-35.57807855764607
1739209776.2993867;-38.13080360867914
1739209776.2993925;-38.13080360867914
1739209776.2993984;-32.816014438256545
1739209776.2994041;-45.120503652039325
1739209776.29941;-38.13080360867914
1739209776.2994158;-31.141103565318915
1739209776.2994218;-33.981070128970906
1739209776.2994275;-45.120503652039325
1739209776.2994332;-45.120503652039325
1739209776.2994392;-45.120503652039325
1739209776.299445;-33.981070128970906
1739209776.2994509;-33.981070128970906
1739209776.2994566;-38.13080360867914
1739209776.2994626;-35.57807855764607
1739209776.2994683;-45.120503652039325
1739209776.299474;-38.13080360867914
1739209776.29948;-35.57807855764607
1739209776.2994857;-33.981070128970906
1739209776.2994916;-45.120503652039325
1739209776.2994974;-45.120503652039325
1739209776.2995033;-45.120503652039325
1739209776.299509;-45.120503652039325
1739209776.299515;-38.13080360867914
1739209776.2995207;-45.120503652039325
1739209776.2995265;-45.120503652039325
1739209776.2995324;-38.13080360867914
1739209776.2995381;-38.13080360867914
1739209776.299544;-45.120503652039325
1739209776.2995498;-45.120503652039325
1739209776.2995558;-33.981070128970906
1739209776.2995615;-45.120503652039325
1739209776.2995672;-45.120503652039325
1739209776.2995732;-45.120503652039325
1739209776.299579;-45.120503652039325
1739209776.2995849;-45.120503652039325
1739209776.2995906;-45.120503652039325
1739209776.2995965;-38.13080360867914
1739209776.2996023;-38.13080360867914
1739209776.299608;-38.13080360867914
1739209776.299614;-35.57807855764607
1739209776.2996197;-38.13080360867914
1739209776.2996256;-35.57807855764607
1739209776.2996314;-38.13080360867914
1739209776.2996373;-45.120503652039325
1739209776.299643;-38.13080360867914
1739209776.299649;-38.13080360867914
1739209776.2996547;-38.13080360867914
1739209776.2996604;-45.120503652039325
1739209776.2996664;-45.120503652039325
1739209776.2996721;-45.120503652039325
1739209776.299678;-45.120503652039325
1739209776.2996838;-38.13080360867914
1739209776.2996898;-45.120503652039325
1739209776.2996955;-45.120503652039325
1739209776.2997012;-45.120503652039325
1739209776.2997072;-45.120503652039325
1739209776.299713;-45.120503652039325
1739209776.2997189;-38.13080360867914
1739209776.2997246;-38.13080360867914
1739209776.2997305;-45.120503652039325
1739209776.2997363;-45.120503652039325
1739209776.2997422;-38.13080360867914
1739209776.299748;-38.13080360867914
1739209776.2997537;-38.13080360867914
1739209776.2997596;-35.57807855764607
1739209776.2997653;-45.120503652039325
1739209776.2997713;-45.120503652039325
1739209776.299777;-33.981070128970906
1739209776.299783;-38.13080360867914
1739209776.2997887;-45.120503652039325
1739209776.2997944;-38.13080360867914
1739209776.2998004;-33.981070128970906
1739209776.299806;-38.13080360867914
1739209776.299812;-45.120503652039325
1739209776.2998178;-45.120503652039325
1739209776.2998238;-38.13080360867914
1739209776.2998295;-45.120503652039325
1739209776.2998352;-38.13080360867914
1739209776.2998412;-45.120503652039325
1739209776.299847;-45.120503652039325
1739209776.2998528;-45.120503652039325
1739209776.2998586;-38.13080360867914
1739209776.2998645;-38.13080360867914
1739209776.2998703;-38.13080360867914
1739209776.2998762;-45.120503652039325
1739209776.299882;-45.120503652039325
1739209776.2998877;-32.816014438256545
1739209776.2998936;-45.120503652039325
1739209776.2998993;-45.120503652039325
