CAN Message; 0x39:0b33d9ab5ce346b8
1739209623.7255135;-45.120503652039325
1739209623.7255166;-38.13080360867914
1739209623.7255197;-45.120503652039325
1739209623.7255228;-45.120503652039325
1739209623.7255259;-45.120503652039325
1739209623.725529;-38.13080360867914
1739209623.725532;-45.120503652039325
1739209623.7255352;-38.13080360867914
1739209623.7255383;-38.13080360867914
1739209623.725541;-35.57807855764607
1739209623.7255442;-38.13080360867914
1739209623.7255473;-45.120503652039325
1739209623.7255504;-38.13080360867914
1739209623.7255535;-45.120503652039325
1739209623.7255566;-45.120503652039325
1739209623.7255597;-45.120503652039325
1739209623.7255628;-45.120503652039325
1739209623.725566;-45.120503652039325
1739209623.725569;-38.13080360867914
1739209623.725572;-38.13080360867914
1739209623.7255752;-45.120503652039325
1739209623.7255783;-33.981070128970906
1739209623.7255814;-38.13080360867914
1739209623.7255845;-45.120503652039325
1739209623.7255876;-45.120503652039325
1739209623.7255907;-31.141103565318915
1739209623.7255938;-32.816014438256545
1739209623.725597;-35.57807855764607
1739209623.7256;-32.816014438256545
1739209623.725603;-38.13080360867914
1739209623.725606;-45.120503652039325
1739209623.725609;-38.13080360867914
1739209623.7256122;-38.13080360867914
1739209623.7256153;-38.13080360867914
1739209623.7256184;-38.13080360867914
1739209623.7256215;-38.13080360867914
1739209623.7256246;-45.120503652039325
1739209623.7256277;-45.120503652039325
1739209623.7256308;-38.13080360867914
1739209623.7256339;-38.13080360867914
1739209623.725637;-35.57807855764607
1739209623.72564;-38.13080360867914
1739209623.7256432;-38.13080360867914
1739209623.7256463;-32.816014438256545
1739209623.7256494;-45.120503652039325
1739209623.7256525;-31.141103565318915
1739209623.7256556;-33.981070128970906
1739209623.7256587;-33.981070128970906
1739209623.7256618;-38.13080360867914
1739209623.7256649;-45.120503652039325
1739209623.725668;-38.13080360867914
1739209623.7256708;-45.120503652039325
1739209623.725674;-32.816014438256545
1739209623.725677;-35.57807855764607
1739209623.72568;-45.120503652039325
1739209623.7256832;-45.120503652039325
1739209623.7256863;-45.120503652039325
1739209623.7256894;-45.120503652039325
1739209623.7256925;-38.13080360867914
1739209623.7256956;-38.13080360867914
1739209623.7256987;-45.120503652039325
1739209623.7257018;-33.981070128970906
1739209623.725705;-30.49652367304973
1739209623.725708;-38.13080360867914
1739209623.725711;-45.120503652039325
1739209623.7257142;-33.981070128970906
1739209623.7257173;-33.981070128970906
1739209623.7257204;-38.13080360867914
1739209623.7257235;-38.13080360867914
1739209623.7257266;-45.120503652039325
1739209623.7257297;-45.120503652039325
1739209623.7257328;-45.120503652039325
1739209623.7257357;-45.120503652039325
1739209623.7257388;-38.13080360867914
1739209623.7257419;-45.120503652039325
1739209623.725745;-45.120503652039325
1739209623.725748;-45.120503652039325
1739209623.7257512;-45.120503652039325
1739209623.7257543;-38.13080360867914
1739209623.7257574;-38.13080360867914
1739209623.7257605;-35.57807855764607
1739209623.7257636;-38.13080360867914
1739209623.7257667;-38.13080360867914
1739209623.7257698;-38.13080360867914
1739209623.7257729;-38.13080360867914
1739209623.725776;-32.816014438256545
1739209623.725779;-29.438486411369333
1739209623.7257822;-38.13080360867914
1739209623.7257853;-35.57807855764607
1739209623.7257884;-38.13080360867914
1739209623.7257915;-35.57807855764607
1739209623.7257946;-45.120503652039325
1739209623.7257977;-38.13080360867914
1739209623.7258008;-45.120503652039325
1739209623.7258036;-32.81601443825658
1739209623.7258067;-45.120503652039325
1739209623.7258098;-33.981070128970906
1739209623.725813;-45.120503652039325
1739209623.725816;-45.120503652039325
1739209623.725819;-38.13080360867914
1739209623.7258222;-45.120503652039325
1739209623.7258253;-45.120503652039325
1739209623.7258284;-35.57807855764607
1739209623.7258315;-45.120503652039325
1739209623.7258346;-38.13080360867914
1739209623.7258377;-45.120503652039325
1739209623.7258408;-45.120503652039325
1739209623.725844;-38.13080360867914
1739209623.725847;-38.13080360867914
1739209623.72585;-45.120503652039325
1739209623.7258532;-45.120503652039325
1739209623.7258563;-38.13080360867914
1739209623.7258594;-35.57807855764607
1739209623.7258625;-38.13080360867914
1739209623.7258656;-38.13080360867914
1739209623.7258685;-45.120503652039325
1739209623.7258716;-38.13080360867914
1739209623.7258747;-45.120503652039325
1739209623.7258778;-45.120503652039325
1739209623.7258809;-38.13080360867914
1739209623.725884;-35.57807855764607
1739209623.725887;-38.13080360867914
1739209623.7258902;-38.13080360867914
1739209623.7258933;-33.981070128970906
1739209623.7258964;-38.13080360867914
1739209623.7258995;-38.13080360867914
1739209623.7259026;-35.57807855764607
1739209623.7259057;-38.13080360867914
1739209623.7259088;-35.57807855764607
1739209623.7259119;-38.13080360867914
1739209623.725915;-45.120503652039325
1739209623.725918;-38.13080360867914
1739209623.7259212;-35.57807855764607
1739209623.7259243;-38.13080360867914
1739209623.7259274;-45.120503652039325
1739209623.7259305;-45.120503652039325
1739209623.7259336;-33.981070128970906
1739209623.7259364;-45.120503652039325
1739209623.7259395;-38.13080360867914
1739209623.7259426;-38.13080360867914
1739209623.7259457;-45.120503652039325
1739209623.7259488;-38.13080360867914
1739209623.725952;-35.57807855764607
1739209623.725955;-33.981070128970906
1739209623.725958;-35.57807855764607
1739209623.7259612;-35.57807855764607
1739209623.7259643;-45.120503652039325
1739209623.7259674;-38.13080360867914
1739209623.7259705;-45.120503652039325
1739209623.7259736;-38.13080360867914
1739209623.7259767;-38.13080360867914
1739209623.7259798;-38.13080360867914
1739209623.725983;-45.120503652039325
1739209623.725986;-45.120503652039325
1739209623.725989;-35.57807855764607
1739209623.7259922;-45.120503652039325
1739209623.7259953;-45.120503652039325
1739209623.7259984;-45.120503652039325
1739209623.7260013;-38.13080360867914
1739209623.7260044;-33.981070128970906
1739209623.7260075;-45.120503652039325
1739209623.7260106;-38.13080360867914
1739209623.7260137;-38.13080360867914
1739209623.7260168;-38.13080360867914
1739209623.7260199;-45.120503652039325
1739209623.726023;-38.13080360867914
1739209623.726026;-38.13080360867914
1739209623.7260292;-45.120503652039325
1739209623.7260323;-35.57807855764607
1739209623.7260354;-45.120503652039325
1739209623.7260385;-38.13080360867914
1739209623.7260416;-45.120503652039325
1739209623.7260447;-45.120503652039325
1739209623.7260478;-45.120503652039325
1739209623.7260509;-45.120503652039325
1739209623.726054;-45.120503652039325
1739209623.726057;-45.120503652039325
1739209623.7260602;-38.13080360867914
1739209623.7260633;-35.57807855764607
1739209623.726066;-38.13080360867914
1739209623.7260692;-45.120503652039325
1739209623.7260723;-38.13080360867914
1739209623.7260754;-38.13080360867914
1739209623.7260785;-38.13080360867914
1739209623.7260816;-45.120503652039325
1739209623.7260847;-45.120503652039325
1739209623.7260878;-38.13080360867914
1739209623.726091;-38.13080360867914
1739209623.726094;-45.120503652039325
1739209623.726097;-38.13080360867914
1739209623.7261002;-38.13080360867914
1739209623.7261033;-38.13080360867914
1739209623.7261064;-38.13080360867914
1739209623.7261095;-38.13080360867914
1739209623.7261126;-32.816014438256545
1739209623.7261157;-33.981070128970906
1739209623.7261188;-45.120503652039325
1739209623.726122;-45.120503652039325
1739209623.726125;-32.816014438256545
1739209623.726128;-29.438486411369347
1739209623.726131;-38.13080360867914
1739209623.726134;-38.13080360867914
1739209623.7261372;-35.57807855764607
1739209623.7261403;-45.120503652039325
1739209623.7261434;-45.120503652039325
1739209623.7261465;-38.13080360867914
1739209623.7261496;-45.120503652039325
1739209623.7261527;-27.267205301931607
1739209623.7261558;-33.981070128970906
1739209623.7261589;-45.120503652039325
1739209623.726162;-32.816014438256545
1739209623.726165;-38.13080360867914
1739209623.7261682;-38.13080360867914
1739209623.7261713;-38.13080360867914
1739209623.7261744;-45.120503652039325
1739209623.7261775;-32.816014438256545
1739209623.7261806;-38.13080360867914
1739209623.7261837;-38.13080360867914
1739209623.7261868;-45.120503652039325
1739209623.7261899;-45.120503652039325
1739209623.726193;-45.120503652039325
1739209623.726196;-45.120503652039325
1739209623.726199;-45.120503652039325
1739209623.726202;-33.981070128970906
1739209623.726205;-38.13080360867914
1739209623.7262082;-38.13080360867914
1739209623.7262113;-45.120503652039325
1739209623.7262144;-38.13080360867914
1739209623.7262175;-38.13080360867914
1739209623.7262206;-45.120503652039325
1739209623.7262237;-45.120503652039325
1739209623.7262268;-38.13080360867914
1739209623.72623;-38.13080360867914
1739209623.726233;-45.120503652039325
1739209623.726236;-45.120503652039325
1739209623.7262392;-33.981070128970906
1739209623.7262423;-35.57807855764607
1739209623.7262454;-38.13080360867914
1739209623.7262485;-45.120503652039325
1739209623.7262516;-45.120503652039325
1739209623.7262547;-38.13080360867914
1739209623.7262578;-38.13080360867914
1739209623.726261;-45.120503652039325
1739209623.7262638;-45.120503652039325
1739209623.7262669;-45.120503652039325
1739209623.72627;-33.981070128970906
1739209623.726273;-38.13080360867914
1739209623.7262762;-31.141103565318915
1739209623.7262793;-25.826314394896354
1739209623.7262824;-38.13080360867914
1739209623.7262855;-45.120503652039325
1739209623.7262886;-35.57807855764607
1739209623.7262917;-38.13080360867914
1739209623.7262948;-38.13080360867914
1739209623.7262979;-38.13080360867914
1739209623.726301;-45.120503652039325
1739209623.726304;-33.981070128970956
1739209623.7263072;-45.120503652039325
1739209623.7263103;-45.120503652039325
1739209623.7263134;-45.120503652039325
1739209623.7263165;-38.13080360867914
1739209623.7263196;-35.57807855764607
1739209623.7263227;-45.120503652039325
1739209623.7263258;-32.816014438256545
1739209623.7263288;-28.58837851428586
1739209623.7263317;-45.120503652039325
1739209623.7263348;-45.120503652039325
1739209623.726338;-35.57807855764607
1739209623.726341;-38.13080360867914
1739209623.726344;-45.120503652039325
1739209623.7263472;-38.13080360867914
1739209623.7263503;-45.120503652039325
1739209623.7263534;-45.120503652039325
1739209623.7263565;-38.13080360867914
1739209623.7263596;-45.120503652039325
1739209623.7263627;-45.120503652039325
1739209623.7263658;-45.120503652039325
1739209623.726369;-38.13080360867914
1739209623.726372;-38.13080360867914
1739209623.726375;-38.13080360867914
1739209623.7263782;-35.57807855764607
1739209623.7263813;-35.57807855764607
1739209623.7263844;-45.120503652039325
1739209623.7263875;-38.13080360867914
1739209623.7263906;-45.120503652039325
1739209623.7263937;-38.13080360867914
1739209623.7263966;-45.120503652039325
1739209623.7263997;-45.120503652039325
1739209623.7264028;-45.120503652039325
1739209623.7264059;-38.13080360867914
1739209623.726409;-35.57807855764607
1739209623.726412;-35.57807855764607
1739209623.7264152;-33.981070128970906
1739209623.7264183;-45.120503652039325
1739209623.7264214;-45.120503652039325
1739209623.7264245;-38.13080360867914
1739209623.7264276;-45.120503652039325
1739209623.7264307;-45.120503652039325
1739209623.7264338;-32.816014438256545
1739209623.7264369;-45.120503652039325
1739209623.72644;-45.120503652039325
1739209623.726443;-35.57807855764607
1739209623.7264462;-38.13080360867914
1739209623.7264493;-38.13080360867914
1739209623.7264524;-35.57807855764607
1739209623.7264555;-45.120503652039325
1739209623.7264585;-45.120503652039325
1739209623.7264614;-38.13080360867914
1739209623.7264645;-45.120503652039325
1739209623.7264676;-45.120503652039325
1739209623.7264707;-33.981070128970906
1739209623.7264738;-45.120503652039325
1739209623.726477;-45.120503652039325
1739209623.72648;-38.13080360867914
1739209623.726483;-45.120503652039325
1739209623.7264862;-33.981070128970906
1739209623.7264893;-45.120503652039325
1739209623.7264924;-38.13080360867914
1739209623.7264955;-32.816014438256545
1739209623.7264986;-33.981070128970906
1739209623.7265017;-45.120503652039325
1739209623.7265048;-45.120503652039325
1739209623.726508;-45.120503652039325
1739209623.726511;-45.120503652039325
1739209623.726514;-45.120503652039325
1739209623.7265172;-38.13080360867914
1739209623.7265203;-38.13080360867914
1739209623.7265234;-45.120503652039325
1739209623.7265263;-45.120503652039325
1739209623.7265294;-45.120503652039325
1739209623.7265325;-33.981070128970906
1739209623.7265356;-38.13080360867914
1739209623.7265387;-38.13080360867914
1739209623.7265418;-38.13080360867914
1739209623.7265449;-45.120503652039325
1739209623.726548;-45.120503652039325
1739209623.726551;-45.120503652039325
1739209623.7265542;-38.13080360867914
1739209623.7265573;-45.120503652039325
1739209623.7265604;-45.120503652039325
1739209623.7265635;-38.13080360867914
1739209623.7265666;-35.57807855764607
1739209623.7265697;-38.13080360867914
1739209623.7265728;-45.120503652039325
1739209623.7265759;-45.120503652039325
1739209623.726579;-38.13080360867914
1739209623.726582;-38.13080360867914
1739209623.7265851;-38.13080360867914
1739209623.7265882;-45.120503652039325
1739209623.7265913;-38.13080360867914
1739209623.7265942;-38.13080360867914
1739209623.7265973;-45.120503652039325
1739209623.7266004;-45.120503652039325
1739209623.7266035;-32.816014438256545
1739209623.7266066;-38.13080360867914
1739209623.7266097;-38.13080360867914
1739209623.7266128;-45.120503652039325
1739209623.726616;-45.120503652039325
1739209623.726619;-45.120503652039325
1739209623.726622;-45.120503652039325
1739209623.7266252;-38.13080360867914
1739209623.7266283;-28.992665084841942
1739209623.7266314;-45.120503652039325
1739209623.7266345;-45.120503652039325
1739209623.7266376;-38.13080360867914
1739209623.7266407;-33.981070128970906
1739209623.7266438;-45.120503652039325
1739209623.726647;-45.120503652039325
1739209623.72665;-38.13080360867914
1739209623.726653;-38.13080360867914
1739209623.7266562;-45.120503652039325
1739209623.726659;-45.120503652039325
1739209623.7266622;-38.13080360867914
1739209623.7266653;-38.13080360867914
1739209623.7266684;-45.120503652039325
1739209623.7266715;-38.13080360867914
1739209623.7266746;-35.57807855764607
1739209623.7266777;-38.13080360867914
1739209623.7266808;-45.120503652039325
1739209623.7266839;-45.120503652039325
1739209623.726687;-38.13080360867914
1739209623.72669;-38.13080360867914
1739209623.7266932;-45.120503652039325
1739209623.7266963;-38.13080360867914
1739209623.7266994;-35.57807855764607
1739209623.7267025;-29.438486411369347
1739209623.7267056;-45.120503652039325
1739209623.7267087;-45.120503652039325
1739209623.7267118;-45.120503652039325
1739209623.7267148;-33.981070128970906
1739209623.726718;-38.13080360867914
1739209623.726721;-38.13080360867914
1739209623.7267241;-45.120503652039325
1739209623.726727;-28.992665084841942
1739209623.72673;-45.120503652039325
1739209623.7267332;-45.120503652039325
1739209623.7267363;-35.57807855764607
1739209623.7267394;-38.13080360867914
1739209623.7267425;-45.120503652039325
1739209623.7267456;-45.120503652039325
1739209623.7267487;-45.120503652039325
1739209623.7267518;-32.816014438256545
1739209623.726755;-45.120503652039325
1739209623.726758;-38.13080360867914
1739209623.726761;-38.13080360867914
1739209623.7267642;-38.13080360867914
1739209623.7267673;-38.13080360867914
1739209623.7267704;-45.120503652039325
1739209623.7267735;-45.120503652039325
1739209623.7267766;-33.981070128970906
1739209623.7267797;-45.120503652039325
1739209623.7267828;-45.120503652039325
1739209623.726786;-33.981070128970906
1739209623.726789;-45.120503652039325
1739209623.7267919;-45.120503652039325
1739209623.726795;-45.120503652039325
1739209623.726798;-45.120503652039325
1739209623.7268012;-38.13080360867914
1739209623.7268043;-45.120503652039325
1739209623.7268074;-45.120503652039325
1739209623.7268105;-38.13080360867914
1739209623.7268136;-45.120503652039325
1739209623.7268167;-45.120503652039325
1739209623.7268198;-45.120503652039325
1739209623.7268229;-38.13080360867914
1739209623.726826;-38.13080360867914
1739209623.726829;-45.120503652039325
1739209623.7268322;-38.13080360867914
1739209623.7268353;-38.13080360867914
1739209623.7268384;-45.120503652039325
1739209623.7268414;-35.57807855764607
1739209623.7268445;-45.120503652039325
1739209623.7268476;-38.13080360867914
1739209623.7268507;-38.13080360867914
1739209623.7268538;-38.13080360867914
1739209623.7268567;-45.120503652039325
1739209623.7268598;-38.13080360867914
1739209623.726863;-38.13080360867914
1739209623.726866;-45.120503652039325
1739209623.726869;-33.981070128970906
1739209623.7268722;-35.57807855764607
1739209623.7268753;-38.13080360867914
1739209623.7268784;-45.120503652039325
1739209623.7268815;-45.120503652039325
1739209623.7268846;-33.981070128970906
1739209623.7268877;-31.141103565318915
1739209623.7268908;-45.120503652039325
1739209623.726894;-45.120503652039325
1739209623.726897;-45.120503652039325
1739209623.7269;-38.13080360867914
1739209623.7269032;-32.816014438256545
1739209623.7269063;-33.981070128970906
1739209623.7269094;-38.13080360867914
1739209623.7269125;-45.120503652039325
1739209623.7269156;-38.13080360867914
1739209623.7269187;-38.13080360867914
1739209623.7269216;-38.13080360867914
1739209623.7269247;-45.120503652039325
1739209623.7269278;-45.120503652039325
1739209623.7269309;-38.13080360867914
1739209623.726934;-45.120503652039325
1739209623.726937;-33.981070128970906
1739209623.7269402;-45.120503652039325
1739209623.7269433;-45.120503652039325
1739209623.7269464;-35.57807855764607
1739209623.7269495;-45.120503652039325
1739209623.7269526;-32.816014438256545
1739209623.7269557;-38.13080360867914
1739209623.7269588;-38.13080360867914
1739209623.7269619;-45.120503652039325
1739209623.726965;-45.120503652039325
1739209623.726968;-38.13080360867914
1739209623.7269711;-38.13080360867914
1739209623.7269742;-45.120503652039325
1739209623.7269773;-38.13080360867914
1739209623.7269804;-35.57807855764607
1739209623.7269835;-45.120503652039325
1739209623.7269866;-45.120503652039325
1739209623.7269895;-45.120503652039325
1739209623.7269926;-45.120503652039325
1739209623.7269957;-45.120503652039325
1739209623.7269988;-45.120503652039325
1739209623.727002;-45.120503652039325
1739209623.727005;-45.120503652039325
1739209623.727008;-45.120503652039325
1739209623.7270112;-38.13080360867914
1739209623.7270143;-35.57807855764607
1739209623.7270174;-45.120503652039325
1739209623.7270205;-45.120503652039325
1739209623.7270236;-38.13080360867914
1739209623.7270267;-28.58837851428586
1739209623.7270298;-33.981070128970906
1739209623.727033;-45.120503652039325
1739209623.727036;-38.13080360867914
1739209623.727039;-38.13080360867914
1739209623.7270422;-38.13080360867914
1739209623.7270453;-45.120503652039325
1739209623.7270484;-45.120503652039325
1739209623.7270515;-38.13080360867914
1739209623.7270544;-45.120503652039325
1739209623.7270575;-38.13080360867914
1739209623.7270606;-33.981070128970906
1739209623.7270637;-38.13080360867914
1739209623.7270668;-38.13080360867914
1739209623.7270699;-45.120503652039325
1739209623.727073;-38.13080360867914
1739209623.727076;-28.58837851428586
1739209623.7270792;-28.992665084841942
1739209623.7270823;-45.120503652039325
1739209623.7270854;-45.120503652039325
1739209623.7270885;-32.816014438256545
1739209623.7270916;-38.13080360867914
1739209623.7270947;-45.120503652039325
1739209623.7270977;-38.13080360867914
1739209623.7271008;-38.13080360867914
1739209623.727104;-38.13080360867914
1739209623.727107;-45.120503652039325
1739209623.7271101;-45.120503652039325
1739209623.7271132;-38.13080360867914
1739209623.7271163;-38.13080360867914
1739209623.7271194;-45.120503652039325
1739209623.7271223;-38.13080360867914
1739209623.7271254;-38.13080360867914
1739209623.7271285;-45.120503652039325
1739209623.7271316;-45.120503652039325
1739209623.7271347;-45.120503652039325
1739209623.7271378;-45.120503652039325
1739209623.727141;-45.120503652039325
1739209623.727144;-33.981070128970906
1739209623.727147;-45.120503652039325
1739209623.7271502;-33.981070128970906
1739209623.7271533;-28.992665084841942
1739209623.7271564;-38.13080360867914
1739209623.7271595;-38.13080360867914
1739209623.7271626;-38.13080360867914
1739209623.7271657;-35.57807855764607
1739209623.7271688;-38.13080360867914
1739209623.727172;-33.981070128970906
1739209623.727175;-45.120503652039325
1739209623.727178;-32.816014438256545
1739209623.7271812;-32.816014438256545
1739209623.7271843;-38.13080360867914
1739209623.7271872;-45.120503652039325
1739209623.7271903;-45.120503652039325
1739209623.7271934;-38.13080360867914
1739209623.7271965;-45.120503652039325
1739209623.7271996;-38.13080360867914
1739209623.7272027;-38.13080360867914
1739209623.7272058;-38.13080360867914
1739209623.7272089;-38.13080360867914
1739209623.727212;-45.120503652039325
1739209623.727215;-38.13080360867914
1739209623.7272182;-35.57807855764607
1739209623.7272213;-38.13080360867914
1739209623.7272243;-45.120503652039325
1739209623.7272274;-45.120503652039325
1739209623.7272305;-35.57807855764607
1739209623.7272336;-38.13080360867914
1739209623.7272367;-45.120503652039325
1739209623.7272398;-38.13080360867914
1739209623.727243;-32.816014438256545
1739209623.727246;-38.13080360867914
1739209623.7272491;-45.120503652039325
1739209623.727252;-38.13080360867914
1739209623.727255;-32.816014438256545
1739209623.7272582;-38.13080360867914
1739209623.7272613;-45.120503652039325
1739209623.7272644;-45.120503652039325
1739209623.7272675;-38.13080360867914
1739209623.7272706;-45.120503652039325
