CAN Message; 0x24:054799c05992e3d6
Timestamp;Amplitude
1739209644.8317711;-45.120503652039325
1739209644.8317716;-45.120503652039325
1739209644.8317719;-45.120503652039325
1739209644.831772;-45.120503652039325
1739209644.8317723;-45.120503652039325
1739209644.8317726;-45.120503652039325
1739209644.8317728;-38.13080360867914
1739209644.831773;-45.120503652039325
1739209644.8317733;-45.120503652039325
1739209644.8317735;-45.120503652039325
1739209644.8317738;-38.13080360867914
1739209644.831774;-38.13080360867914
1739209644.8317742;-38.13080360867914
1739209644.8317745;-33.981070128970906
1739209644.8317747;-28.992665084841942
1739209644.831775;-45.120503652039325
1739209644.8317752;-45.120503652039325
1739209644.8317754;-38.13080360867914
1739209644.8317757;-45.120503652039325
1739209644.831776;-38.13080360867914
1739209644.8317761;-38.13080360867914
1739209644.8317764;-45.120503652039325
1739209644.8317766;-38.13080360867914
1739209644.8317769;-35.57807855764607
1739209644.831777;-45.120503652039325
1739209644.8317773;-45.120503652039325
1739209644.8317776;-35.57807855764607
1739209644.8317778;-45.120503652039325
1739209644.831778;-38.13080360867914
1739209644.8317783;-38.13080360867914
1739209644.8317785;-38.13080360867914
1739209644.8317788;-38.13080360867914
1739209644.831779;-45.120503652039325
1739209644.8317792;-38.13080360867914
1739209644.8317795;-45.120503652039325
1739209644.8317797;-38.13080360867914
1739209644.83178;-38.13080360867914
1739209644.8317802;-38.13080360867914
1739209644.8317804;-32.816014438256545
1739209644.8317807;-45.120503652039325
1739209644.831781;-38.13080360867914
1739209644.8317811;-38.13080360867914
1739209644.8317814;-38.13080360867914
1739209644.8317816;-45.120503652039325
1739209644.8317819;-35.57807855764607
1739209644.831782;-45.120503652039325
1739209644.8317823;-45.120503652039325
1739209644.8317826;-38.13080360867914
1739209644.8317828;-45.120503652039325
1739209644.831783;-38.13080360867914
1739209644.8317833;-38.13080360867914
1739209644.8317835;-33.981070128970906
1739209644.8317838;-45.120503652039325
1739209644.831784;-38.13080360867914
1739209644.8317842;-32.816014438256545
1739209644.8317845;-38.13080360867914
1739209644.8317847;-38.13080360867914
1739209644.831785;-38.13080360867914
1739209644.8317852;-33.981070128970906
1739209644.8317854;-45.120503652039325
1739209644.8317857;-45.120503652039325
1739209644.831786;-45.120503652039325
1739209644.8317862;-38.13080360867914
1739209644.8317864;-38.13080360867914
1739209644.8317866;-45.120503652039325
1739209644.8317869;-38.13080360867914
1739209644.831787;-35.57807855764607
1739209644.8317873;-33.981070128970906
1739209644.8317876;-45.120503652039325
1739209644.831788;-45.120503652039325
1739209644.8317883;-31.141103565318893
1739209644.8317885;-45.120503652039325
1739209644.8317888;-45.120503652039325
1739209644.831789;-38.13080360867914
1739209644.8317893;-38.13080360867914
1739209644.8317895;-38.13080360867914
1739209644.8317897;-45.120503652039325
1739209644.83179;-45.120503652039325
1739209644.8317902;-35.57807855764607
1739209644.8317904;-38.13080360867914
1739209644.8317907;-38.13080360867914
1739209644.831791;-45.120503652039325
1739209644.8317912;-35.57807855764607
1739209644.8317914;-38.13080360867914
1739209644.8317916;-45.120503652039325
1739209644.8317919;-45.120503652039325
1739209644.831792;-38.13080360867914
1739209644.8317924;-33.981070128970906
1739209644.8317926;-38.13080360867914
1739209644.8317928;-38.13080360867914
1739209644.831793;-45.120503652039325
1739209644.8317933;-33.981070128970906
1739209644.8317935;-35.57807855764607
1739209644.8317938;-38.13080360867914
1739209644.831794;-45.120503652039325
1739209644.8317943;-38.13080360867914
1739209644.8317945;-38.13080360867914
1739209644.8317947;-45.120503652039325
1739209644.831795;-45.120503652039325
1739209644.8317952;-38.13080360867914
1739209644.8317955;-45.120503652039325
1739209644.8317957;-45.120503652039325
1739209644.831796;-45.120503652039325
1739209644.8317962;-45.120503652039325
1739209644.8317964;-35.57807855764607
1739209644.8317966;-45.120503652039325
1739209644.831797;-38.13080360867914
1739209644.8317971;-38.13080360867914
1739209644.8317974;-38.13080360867914
1739209644.8317976;-45.120503652039325
1739209644.8317978;-38.13080360867914
1739209644.831798;-31.141103565318915
1739209644.8317983;-38.13080360867914
1739209644.8317986;-45.120503652039325
1739209644.8317988;-45.120503652039325
1739209644.831799;-38.13080360867914
1739209644.8317993;-38.13080360867914
1739209644.8317995;-45.120503652039325
1739209644.8317997;-45.120503652039325
1739209644.8318;-32.816014438256545
1739209644.8318002;-38.13080360867914
1739209644.8318005;-45.120503652039325
1739209644.8318007;-45.120503652039325
1739209644.831801;-38.13080360867914
1739209644.8318012;-45.120503652039325
1739209644.8318014;-45.120503652039325
1739209644.8318017;-45.120503652039325
1739209644.831802;-28.992665084841942
1739209644.8318021;-45.120503652039325
1739209644.8318024;-45.120503652039325
1739209644.8318026;-45.120503652039325
1739209644.8318028;-38.13080360867914
1739209644.831803;-38.13080360867914
1739209644.8318033;-45.120503652039325
1739209644.8318036;-45.120503652039325
1739209644.8318038;-30.49652367304973
1739209644.831804;-35.57807855764607
1739209644.8318043;-38.13080360867914
1739209644.8318048;-45.120503652039325
1739209644.831805;-38.13080360867914
1739209644.8318052;-38.13080360867914
1739209644.8318055;-38.13080360867914
1739209644.8318057;-38.13080360867914
1739209644.831806;-33.981070128970906
1739209644.8318062;-45.120503652039325
1739209644.8318064;-45.120503652039325
1739209644.8318067;-45.120503652039325
1739209644.831807;-45.120503652039325
1739209644.8318071;-45.120503652039325
1739209644.8318074;-45.120503652039325
1739209644.8318076;-45.120503652039325
1739209644.8318079;-45.120503652039325
1739209644.831808;-38.13080360867914
1739209644.8318083;-35.57807855764607
1739209644.8318086;-38.13080360867914
1739209644.8318088;-45.120503652039325
1739209644.831809;-45.120503652039325
1739209644.8318093;-45.120503652039325
1739209644.8318095;-38.13080360867914
1739209644.8318098;-38.13080360867914
1739209644.83181;-38.13080360867914
1739209644.8318102;-38.13080360867914
1739209644.8318105;-35.57807855764607
1739209644.8318107;-35.57807855764607
1739209644.831811;-45.120503652039325
1739209644.8318112;-45.120503652039325
1739209644.8318114;-35.57807855764607
1739209644.8318117;-38.13080360867914
1739209644.831812;-45.120503652039325
1739209644.8318121;-38.13080360867914
1739209644.8318124;-35.57807855764607
1739209644.8318126;-38.13080360867914
1739209644.8318129;-38.13080360867914
1739209644.831813;-38.13080360867914
1739209644.8318133;-45.120503652039325
1739209644.8318136;-33.981070128970906
1739209644.8318138;-33.981070128970906
1739209644.831814;-45.120503652039325
1739209644.8318143;-38.13080360867914
1739209644.8318145;-38.13080360867914
1739209644.8318148;-45.120503652039325
1739209644.831815;-45.120503652039325
1739209644.8318152;-38.13080360867914
1739209644.8318155;-31.14110356531892
1739209644.8318157;-35.57807855764607
1739209644.831816;-33.981070128970906
1739209644.8318162;-45.120503652039325
1739209644.8318164;-38.13080360867914
1739209644.8318167;-35.57807855764607
1739209644.831817;-45.120503652039325
1739209644.8318172;-38.13080360867914
1739209644.8318174;-31.141103565318915
1739209644.8318176;-28.992665084841942
1739209644.8318179;-45.120503652039325
1739209644.831818;-45.120503652039325
1739209644.8318183;-33.981070128970906
1739209644.8318186;-45.120503652039325
1739209644.8318188;-45.120503652039325
1739209644.831819;-35.57807855764607
1739209644.8318193;-33.981070128970906
1739209644.8318195;-38.13080360867914
1739209644.8318198;-45.120503652039325
1739209644.83182;-38.13080360867914
1739209644.8318202;-38.13080360867914
1739209644.8318205;-45.120503652039325
1739209644.8318207;-33.981070128970906
1739209644.8318212;-32.816014438256545
1739209644.8318214;-38.13080360867914
1739209644.8318217;-35.57807855764607
1739209644.831822;-45.120503652039325
1739209644.8318222;-35.57807855764607
1739209644.8318224;-38.13080360867914
1739209644.8318226;-45.120503652039325
1739209644.8318229;-45.120503652039325
1739209644.831823;-45.120503652039325
1739209644.8318233;-33.981070128970906
1739209644.8318236;-45.120503652039325
1739209644.8318238;-38.13080360867914
1739209644.831824;-35.57807855764607
1739209644.8318243;-35.57807855764607
1739209644.8318245;-38.13080360867914
1739209644.8318248;-45.120503652039325
1739209644.831825;-35.57807855764607
1739209644.8318253;-45.120503652039325
1739209644.8318255;-45.120503652039325
1739209644.8318257;-38.13080360867914
1739209644.831826;-45.120503652039325
1739209644.8318262;-45.120503652039325
1739209644.8318264;-38.13080360867914
1739209644.8318267;-32.816014438256545
1739209644.831827;-38.13080360867914
1739209644.8318272;-35.57807855764607
1739209644.8318274;-38.13080360867914
1739209644.8318276;-45.120503652039325
1739209644.8318279;-38.13080360867914
1739209644.831828;-38.13080360867914
1739209644.8318284;-45.120503652039325
1739209644.8318286;-45.120503652039325
1739209644.8318288;-32.816014438256545
1739209644.831829;-45.120503652039325
1739209644.8318293;-45.120503652039325
1739209644.8318295;-38.13080360867914
1739209644.8318298;-38.13080360867914
1739209644.83183;-38.13080360867914
1739209644.8318303;-38.13080360867914
1739209644.8318305;-38.13080360867914
1739209644.8318307;-38.13080360867914
1739209644.831831;-38.13080360867914
1739209644.8318312;-38.13080360867914
1739209644.8318315;-38.13080360867914
1739209644.8318317;-45.120503652039325
1739209644.831832;-38.13080360867914
1739209644.8318322;-45.120503652039325
1739209644.8318324;-45.120503652039325
1739209644.8318326;-38.13080360867914
1739209644.831833;-35.57807855764607
1739209644.8318331;-38.13080360867914
1739209644.8318334;-45.120503652039325
1739209644.8318336;-38.13080360867914
1739209644.8318338;-45.120503652039325
1739209644.831834;-38.13080360867914
1739209644.8318343;-38.13080360867914
1739209644.8318346;-35.57807855764607
1739209644.8318348;-38.13080360867914
1739209644.831835;-38.13080360867914
1739209644.8318353;-38.13080360867914
1739209644.8318355;-38.13080360867914
1739209644.8318357;-38.13080360867914
1739209644.831836;-45.120503652039325
1739209644.8318362;-38.13080360867914
1739209644.8318365;-45.120503652039325
1739209644.8318367;-45.120503652039325
1739209644.831837;-45.120503652039325
1739209644.8318372;-45.120503652039325
1739209644.8318377;-45.120503652039325
1739209644.831838;-38.13080360867914
1739209644.8318381;-45.120503652039325
1739209644.8318384;-38.13080360867914
1739209644.8318386;-38.13080360867914
1739209644.8318388;-45.120503652039325
1739209644.831839;-45.120503652039325
1739209644.8318393;-45.120503652039325
1739209644.8318396;-38.13080360867914
1739209644.8318398;-45.120503652039325
1739209644.83184;-32.816014438256545
1739209644.8318403;-35.57807855764607
1739209644.8318405;-45.120503652039325
1739209644.8318408;-38.13080360867914
1739209644.831841;-38.13080360867914
1739209644.8318412;-28.992665084841942
1739209644.8318415;-45.120503652039325
1739209644.8318417;-45.120503652039325
1739209644.831842;-45.120503652039325
1739209644.8318422;-38.13080360867914
1739209644.8318424;-45.120503652039325
1739209644.8318427;-38.13080360867914
1739209644.831843;-45.120503652039325
1739209644.8318431;-32.81601443825658
1739209644.8318434;-45.120503652039325
1739209644.8318436;-38.13080360867914
1739209644.8318439;-38.13080360867914
1739209644.831844;-45.120503652039325
1739209644.8318443;-45.120503652039325
1739209644.8318446;-38.13080360867914
1739209644.8318448;-35.57807855764607
1739209644.831845;-27.267205301931607
1739209644.8318453;-45.120503652039325
1739209644.8318455;-35.57807855764607
1739209644.8318458;-35.57807855764607
1739209644.831846;-33.981070128970906
1739209644.8318462;-45.120503652039325
1739209644.8318465;-38.13080360867914
1739209644.8318467;-38.13080360867914
1739209644.831847;-32.816014438256545
1739209644.8318472;-38.13080360867914
1739209644.8318474;-38.13080360867914
1739209644.8318477;-45.120503652039325
1739209644.831848;-38.13080360867914
1739209644.8318481;-45.120503652039325
1739209644.8318484;-38.13080360867914
1739209644.8318486;-35.57807855764607
1739209644.8318489;-38.13080360867914
1739209644.831849;-45.120503652039325
1739209644.8318493;-38.13080360867914
1739209644.8318496;-35.57807855764607
1739209644.8318498;-38.13080360867914
1739209644.83185;-45.120503652039325
1739209644.8318503;-38.13080360867914
1739209644.8318505;-35.57807855764607
1739209644.8318508;-33.981070128970906
1739209644.831851;-38.13080360867914
1739209644.8318512;-45.120503652039325
1739209644.8318515;-38.13080360867914
1739209644.8318517;-38.13080360867914
1739209644.831852;-45.120503652039325
1739209644.8318522;-45.120503652039325
1739209644.8318524;-38.13080360867914
1739209644.8318527;-33.981070128970906
1739209644.831853;-38.13080360867914
1739209644.8318532;-45.120503652039325
1739209644.8318534;-38.13080360867914
1739209644.8318536;-38.13080360867914
1739209644.831854;-45.120503652039325
1739209644.8318543;-45.120503652039325
1739209644.8318546;-45.120503652039325
1739209644.8318548;-32.816014438256545
1739209644.831855;-38.13080360867914
1739209644.8318553;-38.13080360867914
1739209644.8318555;-45.120503652039325
1739209644.8318558;-45.120503652039325
1739209644.831856;-38.13080360867914
1739209644.8318563;-45.120503652039325
1739209644.8318565;-38.13080360867914
1739209644.8318567;-31.141103565318915
1739209644.831857;-31.141103565318915
1739209644.8318572;-38.13080360867914
1739209644.8318574;-38.13080360867914
1739209644.8318577;-38.13080360867914
1739209644.831858;-45.120503652039325
1739209644.8318582;-45.120503652039325
1739209644.8318584;-38.13080360867914
1739209644.8318586;-38.13080360867914
1739209644.8318589;-38.13080360867914
1739209644.831859;-45.120503652039325
1739209644.8318594;-45.120503652039325
1739209644.8318596;-45.120503652039325
1739209644.8318598;-38.13080360867914
1739209644.83186;-35.57807855764607
1739209644.8318603;-38.13080360867914
1739209644.8318605;-33.981070128970906
1739209644.8318608;-33.981070128970906
1739209644.831861;-38.13080360867914
1739209644.8318613;-38.13080360867914
1739209644.8318615;-45.120503652039325
1739209644.8318617;-38.13080360867914
1739209644.831862;-45.120503652039325
1739209644.8318622;-45.120503652039325
1739209644.8318624;-45.120503652039325
1739209644.8318627;-45.120503652039325
1739209644.831863;-45.120503652039325
1739209644.8318632;-45.120503652039325
1739209644.8318634;-38.13080360867914
1739209644.8318636;-35.57807855764607
1739209644.8318639;-45.120503652039325
1739209644.831864;-38.13080360867914
1739209644.8318644;-45.120503652039325
1739209644.8318646;-38.13080360867914
1739209644.8318648;-38.13080360867914
1739209644.831865;-38.13080360867914
1739209644.8318653;-45.120503652039325
1739209644.8318655;-38.13080360867914
1739209644.8318658;-33.981070128970906
1739209644.831866;-45.120503652039325
1739209644.8318663;-38.13080360867914
1739209644.8318665;-32.816014438256545
1739209644.8318667;-35.57807855764607
1739209644.831867;-45.120503652039325
1739209644.8318672;-38.13080360867914
1739209644.8318675;-38.13080360867914
1739209644.8318677;-38.13080360867914
1739209644.831868;-45.120503652039325
1739209644.8318682;-45.120503652039325
1739209644.8318684;-38.13080360867914
1739209644.8318686;-38.13080360867914
1739209644.831869;-45.120503652039325
1739209644.8318691;-45.120503652039325
1739209644.8318694;-35.57807855764607
1739209644.8318696;-32.816014438256545
1739209644.8318698;-45.120503652039325
1739209644.83187;-38.13080360867914
1739209644.8318703;-38.13080360867914
1739209644.8318708;-45.120503652039325
1739209644.831871;-45.120503652039325
1739209644.8318713;-38.13080360867914
1739209644.8318715;-38.13080360867914
1739209644.8318717;-45.120503652039325
1739209644.831872;-38.13080360867914
1739209644.8318722;-38.13080360867914
1739209644.8318725;-38.13080360867914
1739209644.8318727;-45.120503652039325
1739209644.831873;-38.13080360867914
1739209644.8318732;-38.13080360867914
1739209644.8318734;-38.13080360867914
1739209644.8318737;-45.120503652039325
1739209644.831874;-45.120503652039325
1739209644.8318741;-38.13080360867914
1739209644.8318744;-32.816014438256545
1739209644.8318746;-31.141103565318915
1739209644.8318748;-38.13080360867914
1739209644.831875;-38.13080360867914
1739209644.8318753;-38.13080360867914
1739209644.8318756;-33.981070128970906
1739209644.8318758;-45.120503652039325
1739209644.831876;-45.120503652039325
1739209644.8318763;-38.13080360867914
1739209644.8318765;-45.120503652039325
1739209644.8318768;-38.13080360867914
1739209644.831877;-38.13080360867914
1739209644.8318772;-32.816014438256545
1739209644.8318775;-45.120503652039325
1739209644.8318777;-45.120503652039325
1739209644.831878;-38.13080360867914
1739209644.8318782;-30.49652367304973
1739209644.8318784;-28.992665084841942
1739209644.8318787;-45.120503652039325
1739209644.831879;-38.13080360867914
1739209644.8318791;-35.57807855764607
1739209644.8318794;-33.981070128970906
1739209644.8318796;-45.120503652039325
1739209644.8318799;-33.981070128970906
1739209644.83188;-33.981070128970906
1739209644.8318803;-45.120503652039325
1739209644.8318806;-45.120503652039325
1739209644.8318808;-33.981070128970906
1739209644.831881;-33.981070128970906
1739209644.8318813;-45.120503652039325
1739209644.8318815;-45.120503652039325
1739209644.8318818;-45.120503652039325
1739209644.831882;-38.13080360867914
1739209644.8318822;-33.981070128970906
1739209644.8318825;-45.120503652039325
1739209644.8318827;-45.120503652039325
1739209644.831883;-38.13080360867914
1739209644.8318832;-33.981070128970906
1739209644.8318834;-45.120503652039325
1739209644.8318837;-38.13080360867914
1739209644.831884;-35.57807855764607
1739209644.8318841;-38.13080360867914
1739209644.8318844;-45.120503652039325
1739209644.8318846;-45.120503652039325
1739209644.8318849;-45.120503652039325
1739209644.831885;-45.120503652039325
1739209644.8318853;-45.120503652039325
1739209644.8318856;-45.120503652039325
1739209644.8318858;-45.120503652039325
1739209644.831886;-38.13080360867914
1739209644.8318863;-45.120503652039325
1739209644.8318865;-45.120503652039325
1739209644.8318868;-38.13080360867914
1739209644.8318872;-38.13080360867914
1739209644.8318875;-45.120503652039325
1739209644.8318877;-38.13080360867914
1739209644.831888;-45.120503652039325
1739209644.8318882;-38.13080360867914
1739209644.8318884;-35.57807855764607
1739209644.8318887;-38.13080360867914
1739209644.831889;-45.120503652039325
1739209644.8318892;-45.120503652039325
1739209644.8318894;-45.120503652039325
1739209644.8318896;-45.120503652039325
1739209644.8318899;-38.13080360867914
1739209644.83189;-38.13080360867914
1739209644.8318903;-45.120503652039325
1739209644.8318906;-38.13080360867914
1739209644.8318908;-35.57807855764607
1739209644.831891;-35.57807855764607
1739209644.8318913;-45.120503652039325
1739209644.8318915;-45.120503652039325
1739209644.8318918;-35.57807855764607
1739209644.831892;-28.992665084841942
1739209644.8318923;-45.120503652039325
1739209644.8318925;-38.13080360867914
1739209644.8318927;-45.120503652039325
1739209644.831893;-38.13080360867914
1739209644.8318932;-45.120503652039325
1739209644.8318934;-38.13080360867914
1739209644.8318937;-38.13080360867914
1739209644.831894;-32.816014438256545
1739209644.8318942;-45.120503652039325
1739209644.8318944;-38.13080360867914
1739209644.8318946;-33.981070128970906
1739209644.8318949;-45.120503652039325
1739209644.831895;-45.120503652039325
1739209644.8318954;-38.13080360867914
1739209644.8318956;-38.13080360867914
1739209644.8318958;-33.981070128970906
1739209644.831896;-45.120503652039325
1739209644.8318963;-45.120503652039325
1739209644.8318965;-38.13080360867914
1739209644.8318968;-38.13080360867914
1739209644.831897;-38.13080360867914
1739209644.8318973;-45.120503652039325
1739209644.8318975;-45.120503652039325
1739209644.8318977;-33.981070128970906
1739209644.831898;-38.13080360867914
1739209644.8318982;-38.13080360867914
1739209644.8318985;-45.120503652039325
1739209644.8318987;-45.120503652039325
1739209644.831899;-45.120503652039325
1739209644.8318992;-38.13080360867914
1739209644.8318994;-45.120503652039325
1739209644.8318996;-31.141103565318915
1739209644.8319;-33.981070128970906
1739209644.8319001;-45.120503652039325
1739209644.8319004;-38.13080360867914
1739209644.8319006;-38.13080360867914
1739209644.8319008;-45.120503652039325
1739209644.831901;-45.120503652039325
1739209644.8319013;-45.120503652039325
1739209644.8319016;-33.981070128970906
1739209644.8319018;-38.13080360867914
1739209644.831902;-38.13080360867914
1739209644.8319023;-32.816014438256545
1739209644.8319025;-38.13080360867914
1739209644.8319027;-45.120503652039325
1739209644.831903;-38.13080360867914
1739209644.8319032;-38.13080360867914
1739209644.8319037;-45.120503652039325
1739209644.831904;-45.120503652039325
1739209644.8319042;-38.13080360867914
1739209644.8319044;-38.13080360867914
1739209644.8319046;-38.13080360867914
1739209644.831905;-38.13080360867914
1739209644.8319051;-45.120503652039325
1739209644.8319054;-38.13080360867914
1739209644.8319056;-38.13080360867914
1739209644.8319058;-45.120503652039325
1739209644.831906;-38.13080360867914
1739209644.8319063;-35.57807855764607
1739209644.8319066;-35.57807855764607
1739209644.8319068;-45.120503652039325
1739209644.831907;-45.120503652039325
1739209644.8319073;-45.120503652039325
1739209644.8319075;-45.120503652039325
1739209644.8319077;-35.57807855764607
1739209644.831908;-38.13080360867914
1739209644.8319082;-45.120503652039325
1739209644.8319085;-45.120503652039325
1739209644.8319087;-35.57807855764607
1739209644.831909;-45.120503652039325
1739209644.8319092;-45.120503652039325
1739209644.8319094;-38.13080360867914
1739209644.8319097;-35.57807855764607
1739209644.83191;-38.13080360867914
1739209644.8319101;-45.120503652039325
1739209644.8319104;-45.120503652039325
1739209644.8319106;-35.57807855764607
1739209644.8319108;-38.13080360867914
1739209644.831911;-45.120503652039325
1739209644.8319113;-38.13080360867914
1739209644.8319116;-45.120503652039325
1739209644.8319118;-38.13080360867914
1739209644.831912;-38.13080360867914
1739209644.8319123;-45.120503652039325
1739209644.8319125;-38.13080360867914
1739209644.8319128;-45.120503652039325
1739209644.831913;-45.120503652039325
1739209644.8319132;-45.120503652039325
1739209644.8319135;-31.141103565318893
1739209644.8319137;-38.13080360867914
1739209644.831914;-45.120503652039325
1739209644.8319142;-45.120503652039325
1739209644.8319144;-38.13080360867914
1739209644.8319147;-35.57807855764607
1739209644.831915;-38.13080360867914
1739209644.8319151;-38.13080360867914
1739209644.8319154;-45.120503652039325
1739209644.8319156;-45.120503652039325
1739209644.8319159;-45.120503652039325
1739209644.831916;-38.13080360867914
1739209644.8319163;-38.13080360867914
1739209644.8319166;-45.120503652039325
1739209644.8319168;-45.120503652039325
1739209644.831917;-38.13080360867914
1739209644.8319173;-32.816014438256545
1739209644.8319175;-35.57807855764607
1739209644.8319178;-45.120503652039325
1739209644.831918;-38.13080360867914
1739209644.8319182;-35.57807855764607
1739209644.8319185;-38.13080360867914
1739209644.8319187;-45.120503652039325
1739209644.831919;-38.13080360867914
1739209644.8319192;-45.120503652039325
1739209644.8319194;-45.120503652039325
1739209644.8319197;-45.120503652039325
1739209644.8319201;-45.120503652039325
1739209644.8319204;-45.120503652039325
1739209644.8319206;-45.120503652039325
1739209644.8319209;-38.13080360867914
1739209644.831921;-38.13080360867914
1739209644.8319213;-38.13080360867914
1739209644.8319216;-38.13080360867914
1739209644.8319218;-35.57807855764607
1739209644.831922;-38.13080360867914
1739209644.8319223;-31.141103565318893
1739209644.8319225;-35.57807855764607
1739209644.8319228;-35.57807855764607
1739209644.831923;-33.981070128970906
1739209644.8319232;-45.120503652039325
1739209644.8319235;-38.13080360867914
1739209644.8319237;-45.120503652039325
1739209644.831924;-45.120503652039325
1739209644.8319242;-45.120503652039325
1739209644.8319244;-38.13080360867914
1739209644.8319247;-38.13080360867914
1739209644.831925;-38.13080360867914
1739209644.8319252;-45.120503652039325
1739209644.8319254;-38.13080360867914
1739209644.8319256;-38.13080360867914
1739209644.8319259;-45.120503652039325
1739209644.831926;-32.816014438256545
1739209644.8319263;-38.13080360867914
1739209644.8319266;-38.13080360867914
1739209644.8319268;-33.981070128970906
1739209644.831927;-38.13080360867914
1739209644.8319273;-33.981070128970906
1739209644.8319275;-38.13080360867914
1739209644.8319278;-45.120503652039325
1739209644.831928;-45.120503652039325
1739209644.8319283;-45.120503652039325
1739209644.8319306;-33.981070128970906
1739209644.8319333;-45.120503652039325
1739209644.8319356;-45.120503652039325
1739209644.8319383;-30.49652367304976
1739209644.8319407;-35.57807855764607
1739209644.831943;-45.120503652039325
1739209644.8319457;-38.13080360867914
1739209644.831948;-38.13080360867914
1739209644.8319507;-35.57807855764607
1739209644.831953;-45.120503652039325
1739209644.8319554;-38.13080360867914
1739209644.831958;-31.141103565318915
1739209644.8319604;-32.816014438256545
1739209644.831963;-35.57807855764607
1739209644.8319654;-45.120503652039325
1739209644.8319678;-35.57807855764607
1739209644.8319705;-32.816014438256545
1739209644.8319728;-33.981070128970906
1739209644.8319752;-45.120503652039325
1739209644.8319778;-29.438486411369354
1739209644.8319802;-32.816014438256545
1739209644.8319829;-38.13080360867914
1739209644.8319852;-45.120503652039325
1739209644.8319876;-38.13080360867914
1739209644.8319902;-38.13080360867914
1739209644.8319926;-45.120503652039325
1739209644.8319952;-38.13080360867914
1739209644.8319976;-28.992665084841942
1739209644.832;-38.13080360867914
1739209644.8320026;-45.120503652039325
1739209644.832005;-45.120503652039325
1739209644.8320076;-33.981070128970906
1739209644.83201;-45.120503652039325
1739209644.8320124;-38.13080360867914
1739209644.832015;-45.120503652039325
1739209644.8320174;-38.13080360867914
1739209644.83202;-35.57807855764607
1739209644.8320224;-38.13080360867914
1739209644.8320248;-45.120503652039325
1739209644.8320274;-38.13080360867914
1739209644.8320298;-35.57807855764607
1739209644.8320324;-38.13080360867914
1739209644.8320348;-38.13080360867914
1739209644.8320372;-38.13080360867914
1739209644.8320398;-32.816014438256545
1739209644.8320422;-38.13080360867914
1739209644.8320446;-45.120503652039325
1739209644.8320472;-45.120503652039325
1739209644.8320496;-45.120503652039325
1739209644.8320522;-45.120503652039325
1739209644.8320546;-45.120503652039325
1739209644.832057;-33.981070128970906
1739209644.8320596;-38.13080360867914
1739209644.832062;-38.13080360867914
1739209644.8320646;-38.13080360867914
1739209644.832067;-38.13080360867914
1739209644.8320694;-45.120503652039325
1739209644.832072;-38.13080360867914
1739209644.8320744;-38.13080360867914
1739209644.832077;-31.141103565318915
1739209644.8320794;-33.981070128970906
1739209644.8320818;-38.13080360867914
1739209644.8320844;-45.120503652039325
1739209644.8320868;-38.13080360867914
1739209644.8320894;-45.120503652039325
1739209644.8320918;-38.13080360867914
1739209644.8320942;-45.120503652039325
1739209644.8320968;-32.816014438256545
1739209644.8320992;-38.13080360867914
1739209644.8321018;-38.13080360867914
1739209644.8321042;-38.13080360867914
1739209644.8321066;-45.120503652039325
1739209644.8321092;-35.57807855764607
1739209644.8321116;-38.13080360867914
1739209644.8321142;-45.120503652039325
1739209644.8321166;-31.141103565318915
1739209644.832119;-33.981070128970906
1739209644.8321216;-38.13080360867914
1739209644.832124;-45.120503652039325
1739209644.8321264;-45.120503652039325
1739209644.832129;-45.120503652039325
1739209644.8321314;-45.120503652039325
1739209644.832134;-45.120503652039325
1739209644.8321364;-38.13080360867914
1739209644.8321388;-38.13080360867914
1739209644.8321414;-45.120503652039325
1739209644.8321438;-38.13080360867914
1739209644.8321464;-45.120503652039325
1739209644.8321488;-35.57807855764607
1739209644.8321512;-38.13080360867914
1739209644.8321538;-45.120503652039325
1739209644.8321562;-33.981070128970906
1739209644.8321588;-31.141103565318915
1739209644.8321612;-45.120503652039325
1739209644.8321636;-45.120503652039325
1739209644.8321662;-38.13080360867914
1739209644.8321686;-35.57807855764607
1739209644.8321712;-38.13080360867914
1739209644.8321736;-38.13080360867914
1739209644.832176;-38.13080360867914
1739209644.8321786;-38.13080360867914
1739209644.832181;-45.120503652039325
1739209644.8321836;-45.120503652039325
1739209644.832186;-38.13080360867914
1739209644.8321884;-38.13080360867914
1739209644.832191;-45.120503652039325
1739209644.8321934;-45.120503652039325
1739209644.832196;-45.120503652039325
1739209644.8321984;-38.13080360867914
1739209644.8322008;-38.13080360867914
1739209644.8322034;-45.120503652039325
1739209644.8322058;-38.13080360867914
1739209644.8322082;-38.13080360867914
1739209644.8322108;-38.13080360867914
1739209644.8322132;-45.120503652039325
1739209644.8322158;-33.981070128970906
1739209644.8322182;-38.13080360867914
1739209644.8322206;-45.120503652039325
1739209644.8322232;-38.13080360867914
1739209644.8322256;-38.13080360867914
1739209644.8322282;-45.120503652039325
1739209644.8322306;-38.13080360867914
1739209644.832233;-38.13080360867914
1739209644.8322356;-38.13080360867914
1739209644.832238;-45.120503652039325
1739209644.8322406;-38.13080360867914
1739209644.832243;-45.120503652039325
1739209644.8322453;-45.120503652039325
1739209644.832248;-38.13080360867914
1739209644.8322504;-45.120503652039325
1739209644.832253;-35.57807855764607
1739209644.8322554;-38.13080360867914
1739209644.8322577;-32.816014438256545
1739209644.8322604;-32.816014438256545
1739209644.8322628;-45.120503652039325
1739209644.8322654;-38.13080360867914
