CAN Message; 0x39:00a46f7a8979adde
1739209736.6347547;-38.13080360867914
1739209736.634762;-32.816014438256545
1739209736.6347694;-30.49652367304973
1739209736.6347768;-35.57807855764607
1739209736.6347842;-38.13080360867914
1739209736.6347916;-38.13080360867914
1739209736.634799;-35.57807855764607
1739209736.6348066;-45.120503652039325
1739209736.634814;-33.981070128970906
1739209736.6348214;-45.120503652039325
1739209736.6348288;-45.120503652039325
1739209736.6348362;-38.13080360867914
1739209736.6348436;-45.120503652039325
1739209736.634851;-45.120503652039325
1739209736.6348584;-45.120503652039325
1739209736.6348658;-38.13080360867914
1739209736.6348732;-38.13080360867914
1739209736.6348808;-33.981070128970906
1739209736.6348882;-33.981070128970906
1739209736.6348956;-45.120503652039325
1739209736.634903;-38.13080360867914
1739209736.6349103;-38.13080360867914
1739209736.6349177;-38.13080360867914
1739209736.6349251;-45.120503652039325
1739209736.6349325;-45.120503652039325
1739209736.63494;-45.120503652039325
1739209736.6349473;-38.13080360867914
1739209736.6349547;-32.816014438256545
1739209736.6349623;-38.13080360867914
1739209736.6349697;-45.120503652039325
1739209736.634977;-45.120503652039325
1739209736.6349845;-45.120503652039325
1739209736.634992;-45.120503652039325
1739209736.6349993;-38.13080360867914
1739209736.6350067;-38.13080360867914
1739209736.635014;-45.120503652039325
1739209736.6350214;-45.120503652039325
1739209736.6350288;-38.13080360867914
1739209736.6350365;-38.13080360867914
1739209736.6350439;-38.13080360867914
1739209736.6350513;-38.13080360867914
1739209736.6350586;-45.120503652039325
1739209736.635066;-33.981070128970906
1739209736.6350734;-38.13080360867914
1739209736.6350808;-38.13080360867914
1739209736.6350882;-38.13080360867914
1739209736.6350956;-38.13080360867914
1739209736.635103;-33.981070128970906
1739209736.6351106;-38.13080360867914
1739209736.635118;-45.120503652039325
1739209736.6351254;-32.81601443825658
1739209736.6351328;-45.120503652039325
1739209736.6351402;-35.57807855764607
1739209736.6351476;-38.13080360867914
1739209736.635155;-45.120503652039325
1739209736.6351624;-45.120503652039325
1739209736.6351697;-45.120503652039325
1739209736.6351771;-32.816014438256545
1739209736.6351848;-27.267205301931607
1739209736.6351922;-38.13080360867914
1739209736.6351995;-38.13080360867914
1739209736.635207;-35.57807855764607
1739209736.6352143;-33.981070128970906
1739209736.6352217;-38.13080360867914
1739209736.635229;-45.120503652039325
1739209736.6352365;-38.13080360867914
1739209736.635244;-30.49652367304973
1739209736.6352513;-33.981070128970906
1739209736.635259;-38.13080360867914
1739209736.6352663;-45.120503652039325
1739209736.6352737;-38.13080360867914
1739209736.635281;-45.120503652039325
1739209736.6352885;-45.120503652039325
1739209736.6352959;-33.981070128970906
1739209736.6353033;-31.141103565318915
1739209736.6353106;-38.13080360867914
1739209736.635318;-45.120503652039325
1739209736.6353254;-45.120503652039325
1739209736.635333;-45.120503652039325
1739209736.6353405;-38.13080360867914
1739209736.6353478;-38.13080360867914
1739209736.6353552;-45.120503652039325
1739209736.6353626;-45.120503652039325
1739209736.63537;-28.21854285175415
1739209736.6353774;-32.816014438256545
1739209736.6353848;-45.120503652039325
1739209736.6353922;-38.13080360867914
1739209736.6353996;-38.13080360867914
1739209736.6354072;-38.13080360867914
1739209736.6354146;-45.120503652039325
1739209736.635422;-45.120503652039325
1739209736.6354294;-38.13080360867914
1739209736.6354368;-38.13080360867914
1739209736.6354442;-45.120503652039325
1739209736.6354516;-38.13080360867914
1739209736.635459;-38.13080360867914
1739209736.6354663;-45.120503652039325
1739209736.6354737;-45.120503652039325
1739209736.635481;-38.13080360867914
1739209736.6354887;-35.57807855764607
1739209736.6354961;-38.13080360867914
1739209736.6355035;-45.120503652039325
1739209736.635511;-45.120503652039325
1739209736.6355183;-32.816014438256545
1739209736.6355257;-38.13080360867914
1739209736.635533;-45.120503652039325
1739209736.6355405;-33.981070128970906
1739209736.6355479;-31.141103565318915
1739209736.6355553;-38.13080360867914
1739209736.635563;-38.13080360867914
1739209736.6355703;-38.13080360867914
1739209736.6355777;-45.120503652039325
1739209736.635585;-45.120503652039325
1739209736.6355925;-45.120503652039325
1739209736.6355999;-38.13080360867914
1739209736.6356072;-38.13080360867914
1739209736.6356146;-45.120503652039325
1739209736.635622;-45.120503652039325
1739209736.6356294;-38.13080360867914
1739209736.635637;-38.13080360867914
1739209736.6356444;-38.13080360867914
1739209736.6356518;-45.120503652039325
1739209736.6356592;-38.13080360867914
1739209736.6356666;-33.981070128970906
1739209736.635674;-38.13080360867914
1739209736.6356814;-38.13080360867914
1739209736.6356888;-38.13080360867914
1739209736.6356962;-38.13080360867914
1739209736.6357036;-38.13080360867914
1739209736.6357112;-45.120503652039325
1739209736.6357186;-45.120503652039325
1739209736.635726;-38.13080360867914
1739209736.6357334;-35.57807855764607
1739209736.6357408;-35.57807855764607
1739209736.6357481;-38.13080360867914
1739209736.6357555;-33.981070128970906
1739209736.635763;-32.816014438256545
1739209736.6357703;-38.13080360867914
1739209736.6357777;-35.57807855764607
1739209736.6357853;-33.981070128970906
1739209736.6357927;-45.120503652039325
1739209736.6358001;-45.120503652039325
1739209736.6358075;-38.13080360867914
1739209736.635815;-45.120503652039325
1739209736.6358223;-45.120503652039325
1739209736.6358297;-38.13080360867914
1739209736.635837;-45.120503652039325
1739209736.6358445;-38.13080360867914
1739209736.6358519;-38.13080360867914
1739209736.6358595;-35.57807855764607
1739209736.6358669;-38.13080360867914
1739209736.6358743;-38.13080360867914
1739209736.6358817;-35.57807855764607
1739209736.635889;-38.13080360867914
1739209736.6358964;-33.981070128970906
1739209736.6359038;-45.120503652039325
1739209736.6359112;-38.13080360867914
1739209736.6359186;-35.57807855764607
1739209736.635926;-38.13080360867914
1739209736.6359336;-45.120503652039325
1739209736.635941;-45.120503652039325
1739209736.6359484;-32.816014438256545
1739209736.6359558;-38.13080360867914
1739209736.6359632;-38.13080360867914
1739209736.6359706;-35.57807855764607
1739209736.635978;-38.13080360867914
1739209736.6359854;-45.120503652039325
1739209736.6359928;-38.13080360867914
1739209736.6360002;-45.120503652039325
1739209736.6360075;-38.13080360867914
1739209736.6360152;-38.13080360867914
1739209736.6360226;-45.120503652039325
1739209736.63603;-45.120503652039325
1739209736.6360373;-45.120503652039325
1739209736.6360447;-45.120503652039325
1739209736.6360521;-45.120503652039325
1739209736.6360595;-45.120503652039325
1739209736.636067;-35.57807855764607
1739209736.6360743;-38.13080360867914
1739209736.6360817;-45.120503652039325
1739209736.6360893;-38.13080360867914
1739209736.6360967;-45.120503652039325
1739209736.636104;-45.120503652039325
1739209736.6361115;-35.57807855764607
1739209736.636119;-32.816014438256545
1739209736.6361263;-45.120503652039325
1739209736.6361337;-35.57807855764607
1739209736.636141;-38.13080360867914
1739209736.6361485;-38.13080360867914
1739209736.6361558;-38.13080360867914
1739209736.6361635;-45.120503652039325
1739209736.6361709;-45.120503652039325
1739209736.6361783;-45.120503652039325
1739209736.6361856;-45.120503652039325
1739209736.636193;-38.13080360867914
1739209736.6362004;-45.120503652039325
1739209736.6362078;-38.13080360867914
1739209736.6362152;-38.13080360867914
1739209736.6362226;-45.120503652039325
1739209736.63623;-31.141103565318893
1739209736.6362376;-32.816014438256545
1739209736.636245;-38.13080360867914
1739209736.6362524;-38.13080360867914
1739209736.6362598;-38.13080360867914
1739209736.6362672;-31.141103565318915
1739209736.6362746;-45.120503652039325
1739209736.636282;-45.120503652039325
1739209736.6362894;-45.120503652039325
1739209736.6362967;-38.13080360867914
1739209736.6363041;-45.120503652039325
1739209736.6363118;-45.120503652039325
1739209736.6363192;-35.57807855764607
1739209736.6363266;-38.13080360867914
1739209736.636334;-45.120503652039325
1739209736.6363413;-38.13080360867914
1739209736.6363487;-35.57807855764607
1739209736.636356;-38.13080360867914
1739209736.6363635;-45.120503652039325
1739209736.636371;-45.120503652039325
1739209736.6363783;-35.57807855764607
1739209736.636386;-33.981070128970906
1739209736.6363933;-45.120503652039325
1739209736.6364007;-45.120503652039325
1739209736.636408;-45.120503652039325
1739209736.6364155;-38.13080360867914
1739209736.6364229;-38.13080360867914
1739209736.6364303;-38.13080360867914
1739209736.6364377;-32.816014438256545
1739209736.636445;-33.981070128970906
1739209736.6364524;-45.120503652039325
1739209736.63646;-45.120503652039325
1739209736.6364675;-32.816014438256545
1739209736.6364748;-35.57807855764607
1739209736.6364822;-45.120503652039325
1739209736.6364896;-45.120503652039325
1739209736.636497;-35.57807855764607
1739209736.6365044;-38.13080360867914
1739209736.6365118;-38.13080360867914
1739209736.6365192;-38.13080360867914
1739209736.6365266;-38.13080360867914
1739209736.636534;-31.141103565318915
1739209736.6365416;-38.13080360867914
1739209736.636549;-38.13080360867914
1739209736.6365564;-35.57807855764607
1739209736.6365638;-38.13080360867914
1739209736.6365712;-45.120503652039325
1739209736.6365786;-38.13080360867914
1739209736.636586;-38.13080360867914
1739209736.6365933;-38.13080360867914
1739209736.6366007;-45.120503652039325
1739209736.6366081;-45.120503652039325
1739209736.6366158;-45.120503652039325
1739209736.6366231;-45.120503652039325
1739209736.6366305;-45.120503652039325
1739209736.636638;-45.120503652039325
1739209736.6366453;-45.120503652039325
1739209736.6366527;-33.981070128970906
1739209736.63666;-45.120503652039325
1739209736.6366675;-45.120503652039325
1739209736.636675;-45.120503652039325
1739209736.6366823;-45.120503652039325
1739209736.63669;-38.13080360867914
1739209736.6366973;-45.120503652039325
1739209736.6367047;-45.120503652039325
1739209736.636712;-38.13080360867914
1739209736.6367195;-38.13080360867914
1739209736.6367269;-38.13080360867914
1739209736.6367342;-45.120503652039325
1739209736.6367416;-38.13080360867914
1739209736.636749;-32.816014438256545
1739209736.6367564;-38.13080360867914
1739209736.636764;-45.120503652039325
1739209736.6367714;-38.13080360867914
1739209736.6367788;-38.13080360867914
1739209736.6367862;-38.13080360867914
1739209736.6367936;-45.120503652039325
1739209736.636801;-45.120503652039325
1739209736.6368084;-38.13080360867914
1739209736.6368158;-38.13080360867914
1739209736.6368232;-45.120503652039325
1739209736.6368306;-45.120503652039325
1739209736.6368382;-45.120503652039325
1739209736.6368456;-38.13080360867914
1739209736.636853;-45.120503652039325
1739209736.6368604;-38.13080360867914
1739209736.6368678;-31.141103565318915
1739209736.6368752;-45.120503652039325
1739209736.6368825;-32.816014438256545
1739209736.63689;-45.120503652039325
1739209736.6368973;-45.120503652039325
1739209736.6369047;-45.120503652039325
1739209736.6369123;-45.120503652039325
1739209736.6369197;-38.13080360867914
1739209736.6369271;-38.13080360867914
1739209736.6369345;-35.57807855764607
1739209736.636942;-45.120503652039325
1739209736.6369493;-33.981070128970906
1739209736.6369567;-38.13080360867914
1739209736.636964;-38.13080360867914
1739209736.6369715;-45.120503652039325
1739209736.6369789;-32.816014438256545
1739209736.6369865;-28.992665084841942
1739209736.636994;-45.120503652039325
1739209736.6370013;-38.13080360867914
1739209736.6370087;-38.13080360867914
1739209736.637016;-38.13080360867914
1739209736.6370234;-45.120503652039325
1739209736.6370308;-45.120503652039325
1739209736.6370382;-45.120503652039325
1739209736.6370456;-33.981070128970956
1739209736.637053;-45.120503652039325
1739209736.6370606;-45.120503652039325
1739209736.637068;-45.120503652039325
1739209736.6370754;-45.120503652039325
1739209736.6370828;-38.13080360867914
1739209736.6370902;-45.120503652039325
1739209736.6370976;-38.13080360867914
1739209736.637105;-30.49652367304973
1739209736.6371124;-45.120503652039325
1739209736.6371198;-38.13080360867914
1739209736.6371272;-38.13080360867914
1739209736.6371346;-33.981070128970906
1739209736.6371422;-45.120503652039325
1739209736.6371496;-45.120503652039325
1739209736.637157;-45.120503652039325
1739209736.6371644;-45.120503652039325
1739209736.6371717;-38.13080360867914
1739209736.6371791;-38.13080360867914
1739209736.6371865;-45.120503652039325
1739209736.637194;-45.120503652039325
1739209736.6372013;-45.120503652039325
1739209736.6372087;-45.120503652039325
1739209736.6372163;-45.120503652039325
1739209736.6372237;-38.13080360867914
1739209736.637231;-38.13080360867914
1739209736.6372385;-38.13080360867914
1739209736.637246;-45.120503652039325
1739209736.6372533;-45.120503652039325
1739209736.6372607;-45.120503652039325
1739209736.637268;-45.120503652039325
1739209736.6372755;-45.120503652039325
1739209736.6372828;-32.816014438256545
1739209736.6372905;-38.13080360867914
1739209736.6372979;-45.120503652039325
1739209736.6373053;-38.13080360867914
1739209736.6373127;-45.120503652039325
1739209736.63732;-45.120503652039325
1739209736.6373274;-38.13080360867914
1739209736.6373348;-33.981070128970906
1739209736.6373422;-45.120503652039325
1739209736.6373496;-45.120503652039325
1739209736.637357;-35.57807855764607
1739209736.6373646;-38.13080360867914
1739209736.637372;-45.120503652039325
1739209736.6373794;-38.13080360867914
1739209736.6373868;-38.13080360867914
1739209736.6373942;-45.120503652039325
1739209736.6374016;-28.21854285175415
1739209736.637409;-32.816014438256545
1739209736.6374164;-45.120503652039325
1739209736.6374238;-38.13080360867914
1739209736.6374311;-35.57807855764607
1739209736.6374388;-45.120503652039325
1739209736.6374462;-45.120503652039325
1739209736.6374536;-35.57807855764607
1739209736.637461;-38.13080360867914
1739209736.6374683;-45.120503652039325
1739209736.6374757;-38.13080360867914
1739209736.6374831;-38.13080360867914
1739209736.6374905;-38.13080360867914
1739209736.637498;-38.13080360867914
1739209736.6375053;-45.120503652039325
1739209736.637513;-45.120503652039325
1739209736.6375203;-31.141103565318893
1739209736.6375277;-30.49652367304973
1739209736.637535;-45.120503652039325
1739209736.6375425;-38.13080360867914
1739209736.6375499;-35.57807855764607
1739209736.6375573;-38.13080360867914
1739209736.6375647;-45.120503652039325
1739209736.637572;-45.120503652039325
1739209736.6375794;-45.120503652039325
1739209736.637587;-45.120503652039325
1739209736.6375945;-45.120503652039325
1739209736.6376019;-45.120503652039325
1739209736.6376092;-35.57807855764607
1739209736.6376166;-38.13080360867914
1739209736.637624;-45.120503652039325
1739209736.6376314;-33.981070128970906
1739209736.6376388;-45.120503652039325
1739209736.6376462;-45.120503652039325
1739209736.6376536;-45.120503652039325
1739209736.637661;-38.13080360867914
1739209736.6376686;-38.13080360867914
1739209736.637676;-38.13080360867914
1739209736.6376834;-38.13080360867914
1739209736.6376908;-45.120503652039325
1739209736.6376982;-38.13080360867914
1739209736.6377056;-35.57807855764607
1739209736.637713;-38.13080360867914
1739209736.6377203;-38.13080360867914
1739209736.6377277;-38.13080360867914
1739209736.6377351;-33.981070128970906
1739209736.6377428;-45.120503652039325
1739209736.6377501;-45.120503652039325
1739209736.6377575;-45.120503652039325
1739209736.637765;-45.120503652039325
1739209736.6377723;-45.120503652039325
1739209736.6377797;-45.120503652039325
1739209736.637787;-45.120503652039325
1739209736.6377945;-38.13080360867914
1739209736.637802;-35.57807855764607
1739209736.6378093;-38.13080360867914
1739209736.637817;-38.13080360867914
1739209736.6378243;-38.13080360867914
1739209736.6378317;-38.13080360867914
1739209736.637839;-38.13080360867914
1739209736.6378465;-45.120503652039325
1739209736.6378539;-38.13080360867914
1739209736.6378613;-35.57807855764607
1739209736.6378686;-33.981070128970906
1739209736.637876;-35.57807855764607
1739209736.6378834;-33.981070128970906
1739209736.637891;-33.981070128970906
1739209736.6378984;-38.13080360867914
1739209736.6379058;-45.120503652039325
1739209736.6379132;-38.13080360867914
1739209736.6379206;-38.13080360867914
1739209736.637928;-33.981070128970906
1739209736.6379354;-45.120503652039325
1739209736.6379428;-45.120503652039325
1739209736.6379502;-45.120503652039325
1739209736.6379576;-38.13080360867914
1739209736.6379652;-45.120503652039325
1739209736.6379726;-45.120503652039325
1739209736.63798;-38.13080360867914
1739209736.6379874;-35.57807855764607
1739209736.6379948;-35.57807855764607
1739209736.6380022;-38.13080360867914
1739209736.6380095;-33.981070128970906
1739209736.638017;-38.13080360867914
1739209736.6380243;-38.13080360867914
1739209736.6380317;-32.816014438256545
1739209736.6380394;-45.120503652039325
1739209736.6380467;-38.13080360867914
1739209736.6380541;-38.13080360867914
1739209736.6380615;-33.981070128970906
1739209736.638069;-38.13080360867914
1739209736.6380763;-38.13080360867914
1739209736.6380837;-38.13080360867914
1739209736.638091;-38.13080360867914
1739209736.6380985;-38.13080360867914
1739209736.6381059;-45.120503652039325
1739209736.6381135;-38.13080360867914
1739209736.638121;-35.57807855764607
1739209736.6381283;-45.120503652039325
1739209736.6381357;-45.120503652039325
1739209736.638143;-38.13080360867914
1739209736.6381505;-35.57807855764607
1739209736.6381578;-38.13080360867914
1739209736.6381652;-38.13080360867914
1739209736.6381726;-35.57807855764607
1739209736.63818;-38.13080360867914
1739209736.6381874;-45.120503652039325
1739209736.638195;-45.120503652039325
1739209736.6382024;-38.13080360867914
1739209736.6382098;-33.981070128970906
1739209736.6382172;-45.120503652039325
1739209736.6382246;-45.120503652039325
1739209736.638232;-38.13080360867914
1739209736.6382394;-45.120503652039325
1739209736.6382468;-45.120503652039325
1739209736.6382542;-35.57807855764607
1739209736.6382616;-38.13080360867914
1739209736.6382692;-38.13080360867914
1739209736.6382766;-45.120503652039325
1739209736.638284;-45.120503652039325
1739209736.6382914;-38.13080360867914
1739209736.6382987;-33.981070128970906
1739209736.6383061;-31.141103565318915
1739209736.6383135;-45.120503652039325
1739209736.638321;-38.13080360867914
1739209736.6383283;-38.13080360867914
1739209736.6383357;-38.13080360867914
1739209736.6383433;-45.120503652039325
1739209736.6383507;-38.13080360867914
1739209736.638358;-45.120503652039325
1739209736.6383655;-31.141103565318943
1739209736.638373;-35.57807855764607
1739209736.6383803;-45.120503652039325
1739209736.6383877;-38.13080360867914
1739209736.638395;-45.120503652039325
1739209736.6384025;-38.13080360867914
1739209736.6384099;-45.120503652039325
1739209736.6384175;-38.13080360867914
1739209736.6384249;-26.991370085610722
1739209736.6384323;-38.13080360867914
1739209736.6384397;-38.13080360867914
1739209736.638447;-38.13080360867914
1739209736.6384544;-38.13080360867914
1739209736.6384618;-45.120503652039325
1739209736.6384692;-45.120503652039325
1739209736.6384766;-38.13080360867914
1739209736.638484;-38.13080360867914
1739209736.6384916;-38.13080360867914
1739209736.638499;-45.120503652039325
1739209736.6385064;-45.120503652039325
1739209736.6385138;-45.120503652039325
1739209736.6385212;-45.120503652039325
1739209736.6385286;-45.120503652039325
1739209736.638536;-38.13080360867914
1739209736.6385434;-35.57807855764607
1739209736.6385508;-38.13080360867914
1739209736.6385581;-45.120503652039325
1739209736.6385658;-38.13080360867914
1739209736.6385732;-38.13080360867914
1739209736.6385806;-38.13080360867914
1739209736.638588;-45.120503652039325
1739209736.6385953;-38.13080360867914
1739209736.6386027;-30.49652367304973
1739209736.6386101;-38.13080360867914
1739209736.6386175;-45.120503652039325
1739209736.638625;-38.13080360867914
1739209736.6386323;-32.816014438256545
1739209736.63864;-38.13080360867914
1739209736.6386473;-45.120503652039325
1739209736.6386547;-45.120503652039325
1739209736.638662;-45.120503652039325
1739209736.6386695;-38.13080360867914
1739209736.638677;-38.13080360867914
1739209736.6386843;-45.120503652039325
1739209736.6386917;-45.120503652039325
1739209736.638699;-38.13080360867914
1739209736.6387064;-45.120503652039325
1739209736.6387138;-45.120503652039325
1739209736.6387215;-28.21854285175415
1739209736.6387289;-35.57807855764607
1739209736.6387362;-45.120503652039325
1739209736.6387436;-45.120503652039325
1739209736.638751;-35.57807855764607
1739209736.6387584;-38.13080360867914
1739209736.6387658;-45.120503652039325
1739209736.6387732;-38.13080360867914
1739209736.6387806;-38.13080360867914
1739209736.638788;-45.120503652039325
1739209736.6387956;-38.13080360867914
1739209736.638803;-38.13080360867914
1739209736.6388104;-38.13080360867914
1739209736.6388178;-38.13080360867914
1739209736.6388252;-35.57807855764607
1739209736.6388326;-38.13080360867914
1739209736.63884;-28.21854285175415
1739209736.6388474;-30.49652367304973
1739209736.6388547;-45.120503652039325
1739209736.6388621;-45.120503652039325
1739209736.6388698;-35.57807855764607
1739209736.6388772;-38.13080360867914
1739209736.6388845;-38.13080360867914
1739209736.638892;-35.57807855764607
1739209736.6388993;-45.120503652039325
1739209736.6389067;-45.120503652039325
1739209736.638914;-38.13080360867914
1739209736.6389215;-38.13080360867914
1739209736.638929;-38.13080360867914
1739209736.6389363;-38.13080360867914
1739209736.638944;-38.13080360867914
1739209736.6389513;-45.120503652039325
1739209736.6389587;-38.13080360867914
1739209736.638966;-32.816014438256545
1739209736.6389735;-45.120503652039325
1739209736.6389809;-45.120503652039325
1739209736.6389883;-45.120503652039325
1739209736.6389956;-38.13080360867914
1739209736.639003;-38.13080360867914
1739209736.6390104;-45.120503652039325
1739209736.639018;-45.120503652039325
1739209736.6390254;-38.13080360867914
1739209736.6390328;-35.57807855764607
1739209736.6390402;-38.13080360867914
1739209736.6390476;-45.120503652039325
1739209736.639055;-45.120503652039325
1739209736.6390624;-35.57807855764607
1739209736.6390698;-38.13080360867914
1739209736.6390772;-45.120503652039325
