CAN Message; 0x150:0400d8598dddbbeb
1739209757.970096;-45.120503652039325
1739209757.970101;-38.13080360867914
1739209757.970106;-35.57807855764607
1739209757.970111;-32.816014438256545
1739209757.970116;-38.13080360867914
1739209757.970121;-45.120503652039325
1739209757.9701257;-38.13080360867914
1739209757.9701307;-32.816014438256545
1739209757.9701357;-45.120503652039325
1739209757.9701407;-45.120503652039325
1739209757.9701457;-38.13080360867914
1739209757.9701505;-45.120503652039325
1739209757.9701555;-45.120503652039325
1739209757.9701605;-38.13080360867914
1739209757.9701655;-38.13080360867914
1739209757.9701703;-45.120503652039325
1739209757.9701753;-38.13080360867914
1739209757.9701803;-45.120503652039325
1739209757.9701853;-45.120503652039325
1739209757.9701903;-32.816014438256545
1739209757.970195;-38.13080360867914
1739209757.9702;-45.120503652039325
1739209757.970205;-38.13080360867914
1739209757.97021;-32.816014438256545
1739209757.9702148;-38.13080360867914
1739209757.9702199;-45.120503652039325
1739209757.9702249;-45.120503652039325
1739209757.9702299;-45.120503652039325
1739209757.9702349;-38.13080360867914
1739209757.9702396;-45.120503652039325
1739209757.9702446;-45.120503652039325
1739209757.9702497;-45.120503652039325
1739209757.9702547;-38.13080360867914
1739209757.9702594;-45.120503652039325
1739209757.9702644;-38.13080360867914
1739209757.9702694;-35.57807855764607
1739209757.9702744;-45.120503652039325
1739209757.9702795;-45.120503652039325
1739209757.9702842;-38.13080360867914
1739209757.9702892;-45.120503652039325
1739209757.9702942;-45.120503652039325
1739209757.9702992;-45.120503652039325
1739209757.970304;-45.120503652039325
1739209757.970309;-38.13080360867914
1739209757.970314;-35.57807855764607
1739209757.970319;-38.13080360867914
1739209757.970324;-38.13080360867914
1739209757.9703288;-38.13080360867914
1739209757.9703338;-32.816014438256545
1739209757.9703388;-38.13080360867914
1739209757.9703438;-45.120503652039325
1739209757.9703486;-45.120503652039325
1739209757.9703536;-38.13080360867914
1739209757.9703586;-38.13080360867914
1739209757.9703636;-45.120503652039325
1739209757.9703686;-45.120503652039325
1739209757.9703734;-45.120503652039325
1739209757.9703784;-45.120503652039325
1739209757.9703834;-45.120503652039325
1739209757.9703884;-45.120503652039325
1739209757.9703932;-33.981070128970906
1739209757.9703982;-45.120503652039325
1739209757.9704032;-45.120503652039325
1739209757.9704082;-35.57807855764607
1739209757.9704132;-33.981070128970906
1739209757.970418;-45.120503652039325
1739209757.970423;-45.120503652039325
1739209757.970428;-38.13080360867914
1739209757.970433;-38.13080360867914
1739209757.9704378;-45.120503652039325
1739209757.9704428;-38.13080360867914
1739209757.9704478;-45.120503652039325
1739209757.9704528;-38.13080360867914
1739209757.9704578;-45.120503652039325
1739209757.9704626;-45.120503652039325
1739209757.9704676;-38.13080360867914
1739209757.9704726;-38.13080360867914
1739209757.9704776;-45.120503652039325
1739209757.9704823;-45.120503652039325
1739209757.9704874;-45.120503652039325
1739209757.9704924;-33.981070128970906
1739209757.9704974;-38.13080360867914
1739209757.9705024;-45.120503652039325
1739209757.9705071;-38.13080360867914
1739209757.9705122;-31.141103565318915
1739209757.9705172;-35.57807855764607
1739209757.9705222;-45.120503652039325
1739209757.970527;-38.13080360867914
1739209757.970532;-45.120503652039325
1739209757.970537;-38.13080360867914
1739209757.970542;-45.120503652039325
1739209757.970547;-45.120503652039325
1739209757.9705517;-33.981070128970956
1739209757.9705567;-45.120503652039325
1739209757.9705617;-38.13080360867914
1739209757.9705667;-45.120503652039325
1739209757.9705715;-38.13080360867914
1739209757.9705765;-45.120503652039325
1739209757.9705815;-38.13080360867914
1739209757.9705865;-38.13080360867914
1739209757.9705915;-27.267205301931607
1739209757.9705963;-32.816014438256545
1739209757.9706013;-38.13080360867914
1739209757.9706063;-45.120503652039325
1739209757.9706113;-33.981070128970906
1739209757.970616;-31.141103565318893
1739209757.970621;-45.120503652039325
1739209757.970626;-38.13080360867914
1739209757.9706311;-45.120503652039325
1739209757.9706361;-45.120503652039325
1739209757.970641;-45.120503652039325
1739209757.970646;-45.120503652039325
1739209757.970651;-45.120503652039325
1739209757.970656;-38.13080360867914
1739209757.9706607;-45.120503652039325
1739209757.9706657;-45.120503652039325
1739209757.9706707;-38.13080360867914
1739209757.9706757;-35.57807855764607
1739209757.9706807;-38.13080360867914
1739209757.9706855;-45.120503652039325
1739209757.9706905;-45.120503652039325
1739209757.9706955;-38.13080360867914
1739209757.9707005;-38.13080360867914
1739209757.9707053;-45.120503652039325
1739209757.9707103;-31.141103565318915
1739209757.9707153;-28.21854285175415
1739209757.9707203;-45.120503652039325
1739209757.9707253;-45.120503652039325
1739209757.97073;-38.13080360867914
1739209757.970735;-35.57807855764607
1739209757.97074;-45.120503652039325
1739209757.970745;-45.120503652039325
1739209757.9707499;-45.120503652039325
1739209757.9707549;-45.120503652039325
1739209757.9707599;-38.13080360867914
1739209757.9707649;-45.120503652039325
1739209757.97077;-38.13080360867914
1739209757.9707747;-38.13080360867914
1739209757.9707797;-38.13080360867914
1739209757.9707847;-45.120503652039325
1739209757.9707897;-31.141103565318915
1739209757.9707944;-26.991370085610736
1739209757.9707994;-45.120503652039325
1739209757.9708045;-45.120503652039325
1739209757.9708095;-33.981070128970906
1739209757.9708145;-35.57807855764607
1739209757.9708192;-38.13080360867914
1739209757.9708242;-45.120503652039325
1739209757.9708292;-45.120503652039325
1739209757.9708343;-45.120503652039325
1739209757.9708393;-38.13080360867914
1739209757.970844;-45.120503652039325
1739209757.970849;-45.120503652039325
1739209757.970854;-33.981070128970906
1739209757.970859;-38.13080360867914
1739209757.9708638;-45.120503652039325
1739209757.9708688;-35.57807855764607
1739209757.9708738;-29.438486411369333
1739209757.9708788;-38.13080360867914
1739209757.9708838;-45.120503652039325
1739209757.9708886;-35.57807855764607
1739209757.9708936;-38.13080360867914
1739209757.9708986;-45.120503652039325
1739209757.9709036;-38.13080360867914
1739209757.9709084;-38.13080360867914
1739209757.9709134;-45.120503652039325
1739209757.9709184;-45.120503652039325
1739209757.9709234;-45.120503652039325
1739209757.9709284;-45.120503652039325
1739209757.9709332;-45.120503652039325
1739209757.9709382;-38.13080360867914
1739209757.9709432;-45.120503652039325
1739209757.9709482;-45.120503652039325
1739209757.970953;-45.120503652039325
1739209757.970958;-45.120503652039325
1739209757.970963;-45.120503652039325
1739209757.970968;-45.120503652039325
1739209757.970973;-45.120503652039325
1739209757.9709778;-38.13080360867914
1739209757.9709828;-35.57807855764607
1739209757.9709878;-38.13080360867914
1739209757.9709928;-32.816014438256545
1739209757.9709976;-38.13080360867914
1739209757.9710026;-35.57807855764607
1739209757.9710076;-38.13080360867914
1739209757.9710126;-33.981070128970906
1739209757.9710176;-38.13080360867914
1739209757.9710224;-38.13080360867914
1739209757.9710274;-38.13080360867914
1739209757.9710324;-45.120503652039325
1739209757.9710374;-38.13080360867914
1739209757.9710422;-45.120503652039325
1739209757.9710472;-35.57807855764607
1739209757.9710522;-32.816014438256545
1739209757.9710572;-45.120503652039325
1739209757.9710622;-38.13080360867914
1739209757.971067;-45.120503652039325
1739209757.971072;-45.120503652039325
1739209757.971077;-38.13080360867914
1739209757.971082;-45.120503652039325
1739209757.9710867;-45.120503652039325
1739209757.9710917;-45.120503652039325
1739209757.9710968;-38.13080360867914
1739209757.9711018;-38.13080360867914
1739209757.9711068;-38.13080360867914
1739209757.9711115;-38.13080360867914
1739209757.9711165;-38.13080360867914
1739209757.9711215;-38.13080360867914
1739209757.9711266;-45.120503652039325
1739209757.9711313;-35.57807855764607
1739209757.9711363;-38.13080360867914
1739209757.9711413;-45.120503652039325
1739209757.9711463;-38.13080360867914
1739209757.9711514;-38.13080360867914
1739209757.9711561;-33.981070128970906
1739209757.9711611;-45.120503652039325
1739209757.9711661;-38.13080360867914
1739209757.9711711;-45.120503652039325
1739209757.971176;-38.13080360867914
1739209757.971181;-45.120503652039325
1739209757.971186;-45.120503652039325
1739209757.971191;-35.57807855764607
1739209757.971196;-38.13080360867914
1739209757.9712007;-45.120503652039325
1739209757.9712057;-38.13080360867914
1739209757.9712107;-38.13080360867914
1739209757.9712157;-45.120503652039325
1739209757.9712205;-45.120503652039325
1739209757.9712255;-38.13080360867914
1739209757.9712305;-38.13080360867914
1739209757.9712355;-38.13080360867914
1739209757.9712405;-45.120503652039325
1739209757.9712453;-38.13080360867914
1739209757.9712503;-35.57807855764607
1739209757.9712553;-38.13080360867914
1739209757.9712603;-45.120503652039325
1739209757.971265;-38.13080360867914
1739209757.97127;-35.57807855764607
1739209757.971275;-38.13080360867914
1739209757.97128;-45.120503652039325
1739209757.971285;-45.120503652039325
1739209757.9712899;-38.13080360867914
1739209757.9712949;-38.13080360867914
1739209757.9713;-45.120503652039325
1739209757.971305;-45.120503652039325
1739209757.9713097;-45.120503652039325
1739209757.9713147;-28.992665084841942
1739209757.9713197;-45.120503652039325
1739209757.9713247;-45.120503652039325
1739209757.9713297;-38.13080360867914
1739209757.9713345;-38.13080360867914
1739209757.9713395;-45.120503652039325
1739209757.9713445;-33.981070128970906
1739209757.9713495;-38.13080360867914
1739209757.9713542;-32.81601443825658
1739209757.9713593;-45.120503652039325
1739209757.9713643;-38.13080360867914
1739209757.9713693;-38.13080360867914
1739209757.9713743;-38.13080360867914
1739209757.971379;-45.120503652039325
1739209757.971384;-45.120503652039325
1739209757.971389;-32.816014438256545
1739209757.971394;-31.141103565318915
1739209757.9713988;-45.120503652039325
1739209757.9714038;-45.120503652039325
1739209757.9714088;-35.57807855764607
1739209757.9714139;-45.120503652039325
1739209757.9714189;-45.120503652039325
1739209757.9714236;-38.13080360867914
1739209757.974387;-38.13080360867914
1739209757.9743927;-45.120503652039325
1739209757.9743981;-38.13080360867914
1739209757.9744039;-38.13080360867914
1739209757.9744096;-38.13080360867914
1739209757.9744153;-45.120503652039325
1739209757.9744208;-38.13080360867914
1739209757.9744265;-38.13080360867914
1739209757.9744322;-38.13080360867914
1739209757.974438;-38.13080360867914
1739209757.9744434;-38.13080360867914
1739209757.9744492;-38.13080360867914
1739209757.9744549;-38.13080360867914
1739209757.9744606;-45.120503652039325
1739209757.974466;-28.992665084841942
1739209757.9744718;-38.13080360867914
1739209757.9744775;-45.120503652039325
1739209757.9744833;-38.13080360867914
1739209757.974489;-33.981070128970906
1739209757.9744945;-45.120503652039325
1739209757.9745002;-45.120503652039325
1739209757.974506;-35.57807855764607
1739209757.9745116;-33.981070128970956
1739209757.974517;-45.120503652039325
1739209757.9745228;-35.57807855764607
1739209757.9745286;-38.13080360867914
1739209757.9745343;-45.120503652039325
1739209757.9745398;-45.120503652039325
1739209757.9745455;-38.13080360867914
1739209757.9745512;-45.120503652039325
1739209757.974557;-28.58837851428586
1739209757.9745626;-38.13080360867914
1739209757.9745681;-38.13080360867914
1739209757.9745739;-45.120503652039325
1739209757.9745796;-38.13080360867914
1739209757.9745853;-38.13080360867914
1739209757.9745908;-38.13080360867914
1739209757.9745965;-35.57807855764607
1739209757.9746022;-32.81601443825658
1739209757.974608;-45.120503652039325
1739209757.9746134;-38.13080360867914
1739209757.9746192;-35.57807855764607
1739209757.9746249;-45.120503652039325
1739209757.9746306;-45.120503652039325
1739209757.974636;-38.13080360867914
1739209757.9746418;-38.13080360867914
1739209757.9746475;-32.816014438256545
1739209757.9746532;-38.13080360867914
1739209757.974659;-38.13080360867914
1739209757.9746644;-38.13080360867914
1739209757.9746702;-45.120503652039325
1739209757.974676;-45.120503652039325
1739209757.9746816;-38.13080360867914
1739209757.974687;-38.13080360867914
1739209757.9746928;-45.120503652039325
1739209757.9746985;-45.120503652039325
1739209757.9747043;-38.13080360867914
1739209757.9747097;-38.13080360867914
1739209757.9747155;-38.13080360867914
1739209757.9747212;-45.120503652039325
1739209757.974727;-38.13080360867914
1739209757.9747324;-38.13080360867914
1739209757.9747381;-45.120503652039325
1739209757.9747438;-45.120503652039325
1739209757.9747496;-33.981070128970906
1739209757.9747553;-32.816014438256545
1739209757.9747608;-45.120503652039325
1739209757.9747665;-45.120503652039325
1739209757.9747722;-38.13080360867914
1739209757.974778;-33.981070128970906
1739209757.9747834;-38.13080360867914
1739209757.9747891;-38.13080360867914
1739209757.9747949;-45.120503652039325
1739209757.9748006;-38.13080360867914
1739209757.974806;-45.120503652039325
1739209757.9748118;-45.120503652039325
1739209757.9748175;-45.120503652039325
1739209757.9748232;-45.120503652039325
1739209757.9748287;-45.120503652039325
1739209757.9748344;-45.120503652039325
1739209757.9748402;-38.13080360867914
1739209757.974846;-38.13080360867914
1739209757.9748516;-38.13080360867914
1739209757.974857;-45.120503652039325
1739209757.9748628;-35.57807855764607
1739209757.9748685;-38.13080360867914
1739209757.9748743;-45.120503652039325
1739209757.9748797;-35.57807855764607
1739209757.9748855;-38.13080360867914
1739209757.9748912;-45.120503652039325
1739209757.974897;-38.13080360867914
1739209757.9749024;-45.120503652039325
1739209757.974908;-45.120503652039325
1739209757.9749138;-45.120503652039325
1739209757.9749196;-45.120503652039325
1739209757.974925;-45.120503652039325
1739209757.9749308;-38.13080360867914
1739209757.9749365;-45.120503652039325
1739209757.9749422;-38.13080360867914
1739209757.974948;-45.120503652039325
1739209757.9749534;-38.13080360867914
1739209757.9749591;-45.120503652039325
1739209757.9749649;-38.13080360867914
1739209757.9749706;-30.49652367304973
1739209757.974976;-38.13080360867914
1739209757.9749818;-38.13080360867914
1739209757.9749875;-38.13080360867914
1739209757.9749932;-38.13080360867914
1739209757.9749987;-45.120503652039325
1739209757.9750044;-38.13080360867914
1739209757.9750102;-38.13080360867914
1739209757.9750159;-45.120503652039325
1739209757.9750216;-35.57807855764607
1739209757.975027;-35.57807855764607
1739209757.9750328;-45.120503652039325
1739209757.9750385;-45.120503652039325
1739209757.9750443;-38.13080360867914
1739209757.9750497;-45.120503652039325
1739209757.9750555;-38.13080360867914
1739209757.9750612;-28.58837851428586
1739209757.975067;-35.57807855764607
1739209757.9750724;-45.120503652039325
1739209757.975078;-35.57807855764607
1739209757.9750838;-35.57807855764607
1739209757.9750896;-38.13080360867914
1739209757.975095;-33.981070128970906
1739209757.9751008;-45.120503652039325
1739209757.9751065;-31.141103565318943
1739209757.9751122;-38.13080360867914
1739209757.975118;-45.120503652039325
1739209757.9751234;-45.120503652039325
1739209757.9751291;-45.120503652039325
1739209757.9751348;-45.120503652039325
1739209757.9751406;-33.981070128970906
1739209757.975146;-38.13080360867914
1739209757.9751518;-33.981070128970906
1739209757.9751575;-38.13080360867914
1739209757.9751632;-35.57807855764607
1739209757.9751687;-38.13080360867914
1739209757.9751744;-38.13080360867914
1739209757.9751801;-33.981070128970906
1739209757.9751859;-38.13080360867914
1739209757.9751914;-45.120503652039325
1739209757.975197;-45.120503652039325
1739209757.9752028;-38.13080360867914
1739209757.9752085;-45.120503652039325
1739209757.9752142;-45.120503652039325
1739209757.9752197;-38.13080360867914
1739209757.9752254;-38.13080360867914
1739209757.9752312;-45.120503652039325
1739209757.975237;-38.13080360867914
1739209757.9752424;-38.13080360867914
1739209757.975248;-38.13080360867914
1739209757.9752538;-45.120503652039325
1739209757.9752595;-45.120503652039325
1739209757.975265;-45.120503652039325
1739209757.9752707;-38.13080360867914
1739209757.9752765;-38.13080360867914
1739209757.9752822;-45.120503652039325
1739209757.975288;-33.981070128970906
1739209757.9752934;-38.13080360867914
1739209757.9752991;-45.120503652039325
1739209757.9753048;-38.13080360867914
1739209757.9753106;-38.13080360867914
1739209757.975316;-33.981070128970906
1739209757.9753218;-45.120503652039325
1739209757.9753275;-38.13080360867914
1739209757.9753332;-45.120503652039325
1739209757.9753387;-45.120503652039325
1739209757.9753444;-45.120503652039325
1739209757.9753501;-38.13080360867914
1739209757.9753559;-38.13080360867914
1739209757.9753613;-45.120503652039325
1739209757.975367;-45.120503652039325
1739209757.9753728;-45.120503652039325
1739209757.9753785;-31.141103565318915
1739209757.9753842;-38.13080360867914
1739209757.9753897;-45.120503652039325
1739209757.9753954;-38.13080360867914
1739209757.9754012;-45.120503652039325
1739209757.975407;-33.981070128970906
1739209757.9754124;-45.120503652039325
1739209757.975418;-38.13080360867914
1739209757.9754238;-45.120503652039325
1739209757.9754295;-45.120503652039325
1739209757.975435;-45.120503652039325
1739209757.9754407;-45.120503652039325
1739209757.9754465;-45.120503652039325
1739209757.9754522;-45.120503652039325
1739209757.9754577;-38.13080360867914
1739209757.9754634;-38.13080360867914
1739209757.975469;-45.120503652039325
1739209757.9754748;-38.13080360867914
1739209757.9754806;-35.57807855764607
1739209757.975486;-45.120503652039325
1739209757.9754918;-38.13080360867914
1739209757.9754975;-45.120503652039325
1739209757.9755032;-38.13080360867914
1739209757.9755087;-45.120503652039325
1739209757.9755144;-38.13080360867914
1739209757.9755201;-35.57807855764607
1739209757.9755259;-45.120503652039325
1739209757.9755313;-35.57807855764607
1739209757.975537;-38.13080360867914
1739209757.9755428;-35.57807855764607
1739209757.9755485;-38.13080360867914
1739209757.975554;-38.13080360867914
1739209757.9755597;-45.120503652039325
1739209757.9755654;-45.120503652039325
1739209757.9755712;-45.120503652039325
1739209757.9755769;-38.13080360867914
1739209757.9755824;-38.13080360867914
1739209757.975588;-38.13080360867914
1739209757.9755938;-45.120503652039325
1739209757.9714286;-35.57807855764607
1739209757.9714336;-45.120503652039325
1739209757.9714386;-45.120503652039325
1739209757.9714434;-38.13080360867914
1739209757.9714484;-38.13080360867914
1739209757.9714534;-45.120503652039325
1739209757.9714584;-45.120503652039325
1739209757.9714634;-38.13080360867914
1739209757.9714682;-35.57807855764607
1739209757.9714732;-38.13080360867914
1739209757.9714782;-45.120503652039325
1739209757.9714832;-38.13080360867914
1739209757.971488;-38.13080360867914
1739209757.971493;-45.120503652039325
1739209757.971498;-38.13080360867914
1739209757.971503;-35.57807855764607
1739209757.971508;-38.13080360867914
1739209757.9715128;-32.816014438256545
1739209757.9715178;-33.981070128970906
1739209757.9715228;-45.120503652039325
1739209757.9715278;-33.981070128970906
1739209757.9715326;-33.981070128970906
1739209757.9715376;-38.13080360867914
1739209757.9715426;-45.120503652039325
1739209757.9715476;-38.13080360867914
1739209757.9715526;-38.13080360867914
1739209757.9715574;-45.120503652039325
1739209757.9715624;-45.120503652039325
1739209757.9715674;-33.981070128970906
1739209757.9715724;-38.13080360867914
1739209757.9715772;-38.13080360867914
1739209757.9715822;-38.13080360867914
1739209757.9715872;-45.120503652039325
1739209757.9715922;-27.8777449560314
1739209757.9715972;-27.8777449560314
1739209757.971602;-45.120503652039325
1739209757.971607;-38.13080360867914
1739209757.971612;-35.57807855764607
1739209757.971617;-38.13080360867914
1739209757.9716218;-45.120503652039325
1739209757.9716268;-35.57807855764607
1739209757.9716318;-45.120503652039325
1739209757.9716368;-45.120503652039325
1739209757.9716418;-45.120503652039325
1739209757.9716465;-45.120503652039325
1739209757.9716516;-45.120503652039325
1739209757.9716566;-33.981070128970906
1739209757.9716616;-38.13080360867914
1739209757.9716663;-45.120503652039325
1739209757.9716713;-32.816014438256545
1739209757.9716763;-30.49652367304973
1739209757.9716814;-45.120503652039325
1739209757.9716864;-45.120503652039325
1739209757.9716911;-45.120503652039325
1739209757.9716961;-45.120503652039325
1739209757.9717011;-45.120503652039325
1739209757.9717062;-38.13080360867914
1739209757.971711;-38.13080360867914
1739209757.971716;-45.120503652039325
1739209757.971721;-45.120503652039325
1739209757.971726;-45.120503652039325
1739209757.971731;-38.13080360867914
1739209757.9717357;-38.13080360867914
1739209757.9717407;-38.13080360867914
1739209757.9717457;-32.816014438256545
1739209757.9717507;-45.120503652039325
1739209757.9717555;-45.120503652039325
1739209757.9717605;-38.13080360867914
1739209757.9717655;-38.13080360867914
1739209757.9717705;-45.120503652039325
1739209757.9717755;-38.13080360867914
1739209757.9717803;-38.13080360867914
1739209757.9717853;-45.120503652039325
1739209757.9717903;-38.13080360867914
1739209757.9717953;-38.13080360867914
1739209757.9718;-45.120503652039325
1739209757.971805;-45.120503652039325
1739209757.97181;-38.13080360867914
1739209757.971815;-38.13080360867914
1739209757.97182;-45.120503652039325
1739209757.971825;-35.57807855764607
1739209757.97183;-45.120503652039325
1739209757.971835;-45.120503652039325
1739209757.97184;-38.13080360867914
1739209757.9718447;-45.120503652039325
1739209757.9718497;-45.120503652039325
1739209757.9718547;-45.120503652039325
1739209757.9718597;-35.57807855764607
1739209757.9718647;-45.120503652039325
1739209757.9718695;-38.13080360867914
1739209757.9718745;-38.13080360867914
1739209757.9718795;-45.120503652039325
1739209757.9718845;-35.57807855764607
1739209757.9718895;-38.13080360867914
1739209757.9718943;-38.13080360867914
1739209757.9718993;-45.120503652039325
1739209757.9719043;-35.57807855764607
1739209757.9719093;-45.120503652039325
1739209757.971914;-45.120503652039325
1739209757.971919;-38.13080360867914
1739209757.971924;-38.13080360867914
1739209757.971929;-45.120503652039325
1739209757.971934;-45.120503652039325
1739209757.9719388;-38.13080360867914
1739209757.9719439;-38.13080360867914
1739209757.9719489;-38.13080360867914
1739209757.9719539;-45.120503652039325
1739209757.9719586;-38.13080360867914
1739209757.9719636;-35.57807855764607
1739209757.9719687;-38.13080360867914
1739209757.9719737;-45.120503652039325
1739209757.9719787;-38.13080360867914
1739209757.9719834;-35.57807855764607
1739209757.9719884;-38.13080360867914
1739209757.9719934;-45.120503652039325
1739209757.9719985;-38.13080360867914
1739209757.9720032;-38.13080360867914
1739209757.9720082;-45.120503652039325
1739209757.9720132;-45.120503652039325
1739209757.9720182;-38.13080360867914
1739209757.9720232;-35.57807855764607
1739209757.972028;-45.120503652039325
1739209757.972033;-45.120503652039325
1739209757.972038;-38.13080360867914
1739209757.972043;-45.120503652039325
1739209757.9720478;-38.13080360867914
1739209757.9720528;-45.120503652039325
1739209757.9720578;-38.13080360867914
1739209757.9720628;-38.13080360867914
1739209757.9720678;-45.120503652039325
1739209757.9720726;-38.13080360867914
1739209757.9720776;-33.981070128970906
1739209757.9720826;-45.120503652039325
1739209757.9720876;-45.120503652039325
1739209757.9720924;-32.816014438256545
1739209757.9720974;-38.13080360867914
1739209757.9721024;-35.57807855764607
1739209757.9721074;-38.13080360867914
1739209757.9721124;-45.120503652039325
1739209757.9721172;-38.13080360867914
1739209757.9721222;-38.13080360867914
1739209757.9721272;-38.13080360867914
1739209757.9721322;-45.120503652039325
