CAN Message; 0x1d3:0000d8a1eb144993
1739209916.3671627;-45.120503652039325
1739209916.3671708;-38.13080360867914
1739209916.367179;-38.13080360867914
1739209916.367187;-33.981070128970906
1739209916.3671954;-45.120503652039325
1739209916.3672035;-45.120503652039325
1739209916.3672116;-38.13080360867914
1739209916.3672197;-45.120503652039325
1739209916.3672278;-38.13080360867914
1739209916.3672361;-45.120503652039325
1739209916.3672442;-45.120503652039325
1739209916.3672523;-32.816014438256545
1739209916.3672605;-45.120503652039325
1739209916.3672686;-45.120503652039325
1739209916.3672767;-45.120503652039325
1739209916.367285;-38.13080360867914
1739209916.3672931;-45.120503652039325
1739209916.3673012;-45.120503652039325
1739209916.3673093;-38.13080360867914
1739209916.3673174;-38.13080360867914
1739209916.3673258;-45.120503652039325
1739209916.367334;-38.13080360867914
1739209916.367342;-32.816014438256545
1739209916.36735;-33.981070128970906
1739209916.3673582;-33.981070128970906
1739209916.3673663;-45.120503652039325
1739209916.3673747;-45.120503652039325
1739209916.3673828;-45.120503652039325
1739209916.3673909;-45.120503652039325
1739209916.367399;-45.120503652039325
1739209916.367407;-45.120503652039325
1739209916.3674154;-45.120503652039325
1739209916.3674235;-45.120503652039325
1739209916.3674316;-45.120503652039325
1739209916.3674397;-45.120503652039325
1739209916.3674479;-45.120503652039325
1739209916.367456;-38.13080360867914
1739209916.3674643;-38.13080360867914
1739209916.3674724;-38.13080360867914
1739209916.3674805;-38.13080360867914
1739209916.3674886;-38.13080360867914
1739209916.3674967;-38.13080360867914
1739209916.3675048;-38.13080360867914
1739209916.3675132;-27.267205301931607
1739209916.3675213;-31.141103565318893
1739209916.3675294;-45.120503652039325
1739209916.3675375;-38.13080360867914
1739209916.3675456;-35.57807855764607
1739209916.367554;-45.120503652039325
1739209916.367562;-45.120503652039325
1739209916.3675702;-45.120503652039325
1739209916.3675783;-38.13080360867914
1739209916.3675864;-38.13080360867914
1739209916.3675945;-45.120503652039325
1739209916.3676028;-45.120503652039325
1739209916.367611;-45.120503652039325
1739209916.367619;-45.120503652039325
1739209916.3676271;-38.13080360867914
1739209916.3676353;-45.120503652039325
1739209916.3676436;-26.991370085610722
1739209916.3676517;-35.57807855764607
1739209916.3676598;-45.120503652039325
1739209916.367668;-38.13080360867914
1739209916.367676;-32.816014438256545
1739209916.3676841;-38.13080360867914
1739209916.3676925;-45.120503652039325
1739209916.3677006;-45.120503652039325
1739209916.3677087;-45.120503652039325
1739209916.3677168;-45.120503652039325
1739209916.367725;-35.57807855764607
1739209916.3677332;-45.120503652039325
1739209916.3677413;-45.120503652039325
1739209916.3677495;-38.13080360867914
1739209916.3677576;-45.120503652039325
1739209916.3677657;-45.120503652039325
1739209916.3677738;-38.13080360867914
1739209916.367782;-45.120503652039325
1739209916.3677902;-45.120503652039325
1739209916.3677983;-38.13080360867914
1739209916.3678064;-38.13080360867914
1739209916.3678145;-45.120503652039325
1739209916.367823;-45.120503652039325
1739209916.367831;-38.13080360867914
1739209916.367839;-45.120503652039325
1739209916.3678472;-45.120503652039325
1739209916.3678553;-38.13080360867914
1739209916.3678634;-45.120503652039325
1739209916.3678718;-45.120503652039325
1739209916.3678799;-32.816014438256545
1739209916.367888;-45.120503652039325
1739209916.367896;-38.13080360867914
1739209916.3679042;-45.120503652039325
1739209916.3679125;-45.120503652039325
1739209916.3679206;-38.13080360867914
1739209916.3679287;-45.120503652039325
1739209916.3679368;-45.120503652039325
1739209916.367945;-38.13080360867914
1739209916.367953;-38.13080360867914
1739209916.3679614;-45.120503652039325
1739209916.3679695;-29.438486411369333
1739209916.3679776;-29.438486411369333
1739209916.3679857;-38.13080360867914
1739209916.3679938;-35.57807855764607
1739209916.3680022;-38.13080360867914
1739209916.3680103;-32.816014438256545
1739209916.3680184;-45.120503652039325
1739209916.3680265;-45.120503652039325
1739209916.3680346;-45.120503652039325
1739209916.3680427;-38.13080360867914
1739209916.368051;-35.57807855764607
1739209916.3680592;-38.13080360867914
1739209916.3680673;-45.120503652039325
1739209916.3680754;-45.120503652039325
1739209916.3680835;-45.120503652039325
1739209916.3680918;-45.120503652039325
1739209916.3681;-30.49652367304973
1739209916.368108;-31.141103565318893
1739209916.3681161;-45.120503652039325
1739209916.3681242;-45.120503652039325
1739209916.3681324;-38.13080360867914
1739209916.3681407;-45.120503652039325
1739209916.3681488;-45.120503652039325
1739209916.368157;-45.120503652039325
1739209916.368165;-45.120503652039325
1739209916.3681731;-45.120503652039325
1739209916.3681812;-45.120503652039325
1739209916.3681896;-45.120503652039325
1739209916.3681977;-35.57807855764607
1739209916.3682058;-35.57807855764607
1739209916.368214;-45.120503652039325
1739209916.368222;-45.120503652039325
1739209916.3682303;-38.13080360867914
1739209916.3682384;-38.13080360867914
1739209916.3682466;-38.13080360867914
1739209916.3682547;-45.120503652039325
1739209916.3682628;-45.120503652039325
1739209916.3682709;-38.13080360867914
1739209916.3682792;-38.13080360867914
1739209916.3682873;-45.120503652039325
1739209916.3682954;-38.13080360867914
1739209916.3683035;-38.13080360867914
1739209916.3683116;-45.120503652039325
1739209916.36832;-38.13080360867914
1739209916.368328;-35.57807855764607
1739209916.3683362;-35.57807855764607
1739209916.3683443;-38.13080360867914
1739209916.3683524;-38.13080360867914
1739209916.3683605;-45.120503652039325
1739209916.3683689;-45.120503652039325
1739209916.368377;-45.120503652039325
1739209916.368385;-45.120503652039325
1739209916.3683932;-45.120503652039325
1739209916.3684013;-45.120503652039325
1739209916.3684096;-38.13080360867914
1739209916.3684177;-45.120503652039325
1739209916.3684258;-38.13080360867914
1739209916.368434;-30.49652367304973
1739209916.368442;-45.120503652039325
1739209916.3684502;-45.120503652039325
1739209916.3684585;-35.57807855764607
1739209916.3684666;-35.57807855764607
1739209916.3684747;-38.13080360867914
1739209916.3684828;-45.120503652039325
1739209916.368491;-38.13080360867914
1739209916.3684993;-45.120503652039325
1739209916.3685074;-38.13080360867914
1739209916.3685155;-45.120503652039325
1739209916.3685236;-45.120503652039325
1739209916.3685317;-38.13080360867914
1739209916.3685398;-38.13080360867914
1739209916.3685482;-38.13080360867914
1739209916.3685563;-38.13080360867914
1739209916.3685644;-33.981070128970906
1739209916.3685725;-38.13080360867914
1739209916.3685806;-45.120503652039325
1739209916.368589;-38.13080360867914
1739209916.368597;-38.13080360867914
1739209916.3686051;-45.120503652039325
1739209916.3686132;-45.120503652039325
1739209916.3686213;-45.120503652039325
1739209916.3686295;-35.57807855764607
1739209916.3686378;-45.120503652039325
1739209916.368646;-45.120503652039325
1739209916.368654;-38.13080360867914
1739209916.368662;-33.981070128970906
1739209916.3686702;-35.57807855764607
1739209916.3686786;-45.120503652039325
1739209916.3686867;-38.13080360867914
1739209916.3686948;-38.13080360867914
1739209916.368703;-38.13080360867914
1739209916.368711;-45.120503652039325
1739209916.368719;-38.13080360867914
1739209916.3687274;-38.13080360867914
1739209916.3687356;-38.13080360867914
1739209916.3687437;-38.13080360867914
1739209916.3687518;-38.13080360867914
1739209916.3687599;-35.57807855764607
1739209916.3687682;-38.13080360867914
1739209916.3687763;-45.120503652039325
1739209916.3687844;-38.13080360867914
1739209916.3687925;-45.120503652039325
1739209916.3688006;-45.120503652039325
1739209916.3688087;-45.120503652039325
1739209916.368817;-45.120503652039325
1739209916.3688252;-45.120503652039325
1739209916.3688333;-38.13080360867914
1739209916.3688414;-38.13080360867914
1739209916.3688495;-45.120503652039325
1739209916.3688576;-45.120503652039325
1739209916.368866;-38.13080360867914
1739209916.368874;-38.13080360867914
1739209916.3688822;-45.120503652039325
1739209916.3688903;-45.120503652039325
1739209916.3688984;-45.120503652039325
1739209916.3689067;-38.13080360867914
1739209916.3689148;-38.13080360867914
1739209916.368923;-38.13080360867914
1739209916.368931;-38.13080360867914
1739209916.3689392;-45.120503652039325
1739209916.3689473;-45.120503652039325
1739209916.3689556;-45.120503652039325
1739209916.3689637;-33.981070128970906
1739209916.3689718;-35.57807855764607
1739209916.36898;-45.120503652039325
1739209916.368988;-38.13080360867914
1739209916.3689964;-38.13080360867914
1739209916.3690045;-45.120503652039325
1739209916.3690126;-45.120503652039325
1739209916.3690207;-38.13080360867914
1739209916.3690288;-32.81601443825658
1739209916.369037;-45.120503652039325
1739209916.3690453;-45.120503652039325
1739209916.3690534;-45.120503652039325
1739209916.3690615;-45.120503652039325
1739209916.3690696;-35.57807855764607
1739209916.3690777;-38.13080360867914
1739209916.369086;-38.13080360867914
1739209916.3690941;-27.267205301931607
1739209916.3691022;-38.13080360867914
1739209916.3691103;-45.120503652039325
1739209916.3691185;-38.13080360867914
1739209916.3691266;-33.981070128970906
1739209916.369135;-45.120503652039325
1739209916.369143;-38.13080360867914
1739209916.369151;-38.13080360867914
1739209916.3691592;-45.120503652039325
1739209916.3691673;-38.13080360867914
1739209916.3691757;-38.13080360867914
1739209916.3691838;-45.120503652039325
1739209916.369192;-45.120503652039325
1739209916.3692;-38.13080360867914
1739209916.369208;-38.13080360867914
1739209916.3692162;-45.120503652039325
1739209916.3692245;-45.120503652039325
1739209916.3692327;-45.120503652039325
1739209916.3692408;-45.120503652039325
1739209916.3692489;-38.13080360867914
1739209916.369257;-38.13080360867914
1739209916.3692653;-45.120503652039325
1739209916.3692734;-45.120503652039325
1739209916.3692815;-45.120503652039325
1739209916.3692896;-26.991370085610722
1739209916.3692977;-32.816014438256545
1739209916.3693058;-45.120503652039325
1739209916.3693142;-45.120503652039325
1739209916.3693223;-38.13080360867914
1739209916.3693304;-45.120503652039325
1739209916.3693385;-45.120503652039325
1739209916.3693466;-38.13080360867914
1739209916.369355;-38.13080360867914
1739209916.369363;-45.120503652039325
1739209916.3693712;-38.13080360867914
1739209916.3693793;-45.120503652039325
1739209916.3693874;-45.120503652039325
1739209916.3693955;-33.981070128970906
1739209916.3694038;-38.13080360867914
1739209916.369412;-45.120503652039325
1739209916.36942;-28.58837851428586
1739209916.3694282;-30.49652367304973
1739209916.3694363;-45.120503652039325
1739209916.3694444;-45.120503652039325
1739209916.3694527;-38.13080360867914
1739209916.3694608;-45.120503652039325
1739209916.369469;-45.120503652039325
1739209916.369477;-45.120503652039325
1739209916.3694851;-45.120503652039325
1739209916.3694935;-38.13080360867914
1739209916.3695016;-45.120503652039325
1739209916.3695097;-45.120503652039325
1739209916.3695178;-35.57807855764607
1739209916.369526;-35.57807855764607
1739209916.369534;-45.120503652039325
1739209916.3695424;-45.120503652039325
1739209916.3695505;-38.13080360867914
1739209916.3695586;-45.120503652039325
1739209916.3695667;-45.120503652039325
1739209916.3695748;-45.120503652039325
1739209916.3695831;-45.120503652039325
1739209916.3695912;-45.120503652039325
1739209916.3695993;-45.120503652039325
1739209916.3696074;-45.120503652039325
1739209916.3696156;-29.438486411369333
1739209916.3696237;-31.141103565318893
1739209916.369632;-45.120503652039325
1739209916.36964;-45.120503652039325
1739209916.3696482;-32.816014438256545
1739209916.3696563;-38.13080360867914
1739209916.3696644;-45.120503652039325
1739209916.3696728;-45.120503652039325
1739209916.369681;-45.120503652039325
1739209916.369689;-45.120503652039325
1739209916.369697;-38.13080360867914
1739209916.3697052;-45.120503652039325
1739209916.3697133;-45.120503652039325
1739209916.3697217;-38.13080360867914
1739209916.3697298;-45.120503652039325
1739209916.3697379;-45.120503652039325
1739209916.369746;-33.981070128970906
1739209916.369754;-38.13080360867914
1739209916.3697624;-38.13080360867914
1739209916.3697705;-45.120503652039325
1739209916.3697786;-38.13080360867914
1739209916.3697867;-38.13080360867914
1739209916.3697948;-45.120503652039325
1739209916.369803;-45.120503652039325
1739209916.3698113;-45.120503652039325
1739209916.3698194;-38.13080360867914
1739209916.3698275;-45.120503652039325
1739209916.3698356;-45.120503652039325
1739209916.3698437;-35.57807855764607
1739209916.369852;-35.57807855764607
1739209916.3698602;-45.120503652039325
1739209916.3698683;-45.120503652039325
1739209916.3698764;-38.13080360867914
1739209916.3698845;-33.981070128970906
1739209916.3698926;-38.13080360867914
1739209916.369901;-45.120503652039325
1739209916.369909;-33.981070128970906
1739209916.3699172;-45.120503652039325
1739209916.3699253;-38.13080360867914
1739209916.3699334;-45.120503652039325
1739209916.3699417;-38.13080360867914
1739209916.3699498;-33.981070128970906
1739209916.369958;-45.120503652039325
1739209916.369966;-45.120503652039325
1739209916.3699741;-38.13080360867914
1739209916.3699822;-31.141103565318893
1739209916.3699906;-45.120503652039325
1739209916.3699987;-45.120503652039325
1739209916.3700068;-33.981070128970906
1739209916.370015;-33.981070128970906
1739209916.370023;-38.13080360867914
1739209916.3700314;-45.120503652039325
1739209916.3700395;-38.13080360867914
1739209916.3700476;-31.141103565318915
1739209916.3700557;-38.13080360867914
1739209916.3700638;-45.120503652039325
1739209916.370072;-38.13080360867914
1739209916.3700802;-32.816014438256545
1739209916.3700883;-45.120503652039325
1739209916.3700964;-45.120503652039325
1739209916.3701046;-38.13080360867914
1739209916.3701127;-45.120503652039325
1739209916.3701208;-45.120503652039325
1739209916.370129;-38.13080360867914
1739209916.3701372;-38.13080360867914
1739209916.3701453;-38.13080360867914
1739209916.3701534;-38.13080360867914
1739209916.3701615;-45.120503652039325
1739209916.3701699;-45.120503652039325
1739209916.370178;-33.981070128970906
1739209916.370186;-38.13080360867914
1739209916.3701942;-45.120503652039325
1739209916.3702023;-38.13080360867914
1739209916.3702104;-33.981070128970906
1739209916.3702188;-33.981070128970906
1739209916.3702269;-38.13080360867914
1739209916.370235;-38.13080360867914
1739209916.370243;-38.13080360867914
1739209916.3702512;-45.120503652039325
1739209916.3702595;-45.120503652039325
1739209916.3702676;-45.120503652039325
1739209916.3702757;-38.13080360867914
1739209916.3702838;-31.141103565318915
1739209916.370292;-45.120503652039325
1739209916.3703;-33.981070128970906
1739209916.3703084;-38.13080360867914
1739209916.3703165;-38.13080360867914
1739209916.3703246;-45.120503652039325
1739209916.3703327;-45.120503652039325
1739209916.3703408;-38.13080360867914
1739209916.3703492;-38.13080360867914
1739209916.3703573;-45.120503652039325
1739209916.3703654;-38.13080360867914
1739209916.3703735;-45.120503652039325
1739209916.3703816;-38.13080360867914
1739209916.3703897;-38.13080360867914
1739209916.370398;-38.13080360867914
1739209916.3704062;-38.13080360867914
1739209916.3704143;-28.992665084841942
1739209916.3704224;-45.120503652039325
1739209916.3704305;-45.120503652039325
1739209916.3704388;-38.13080360867914
1739209916.370447;-38.13080360867914
1739209916.370455;-38.13080360867914
1739209916.3704631;-45.120503652039325
1739209916.3704712;-38.13080360867914
1739209916.3704793;-32.81601443825658
1739209916.3704877;-45.120503652039325
1739209916.3704958;-45.120503652039325
1739209916.370504;-45.120503652039325
1739209916.370512;-38.13080360867914
1739209916.37052;-45.120503652039325
1739209916.3705285;-38.13080360867914
1739209916.3705366;-45.120503652039325
1739209916.3705447;-38.13080360867914
1739209916.3705528;-45.120503652039325
1739209916.370561;-45.120503652039325
1739209916.370569;-45.120503652039325
1739209916.3705773;-45.120503652039325
1739209916.3705854;-45.120503652039325
1739209916.3705935;-38.13080360867914
1739209916.3706017;-35.57807855764607
1739209916.3706098;-28.992665084841942
1739209916.370618;-45.120503652039325
1739209916.3706262;-35.57807855764607
1739209916.3706343;-35.57807855764607
1739209916.3706424;-38.13080360867914
1739209916.3706505;-45.120503652039325
1739209916.3706586;-35.57807855764607
1739209916.370667;-45.120503652039325
1739209916.370675;-31.141103565318943
1739209916.3706832;-45.120503652039325
1739209916.3706913;-38.13080360867914
1739209916.3706994;-38.13080360867914
1739209916.3707075;-45.120503652039325
1739209916.3707159;-38.13080360867914
1739209916.370724;-38.13080360867914
1739209916.370732;-45.120503652039325
1739209916.3707402;-31.141103565318915
1739209916.3707483;-38.13080360867914
1739209916.3707566;-45.120503652039325
1739209916.3707647;-45.120503652039325
1739209916.3707728;-45.120503652039325
1739209916.370781;-45.120503652039325
1739209916.370789;-38.13080360867914
1739209916.3707972;-38.13080360867914
1739209916.3708055;-45.120503652039325
1739209916.3708136;-45.120503652039325
1739209916.3708217;-38.13080360867914
1739209916.3708298;-45.120503652039325
1739209916.370838;-38.13080360867914
1739209916.3708463;-45.120503652039325
1739209916.3708544;-38.13080360867914
1739209916.3708625;-33.981070128970906
1739209916.3708706;-38.13080360867914
1739209916.3708787;-38.13080360867914
1739209916.3708868;-38.13080360867914
1739209916.3708951;-45.120503652039325
1739209916.3709033;-38.13080360867914
1739209916.3709114;-38.13080360867914
1739209916.3709195;-38.13080360867914
1739209916.3709276;-38.13080360867914
1739209916.370936;-45.120503652039325
1739209916.370944;-45.120503652039325
1739209916.3709521;-38.13080360867914
1739209916.3709602;-35.57807855764607
1739209916.3709683;-45.120503652039325
1739209916.3709764;-45.120503652039325
1739209916.3709848;-38.13080360867914
1739209916.370993;-38.13080360867914
1739209916.371001;-45.120503652039325
1739209916.371009;-45.120503652039325
1739209916.3710172;-38.13080360867914
1739209916.3710256;-38.13080360867914
1739209916.3710337;-35.57807855764607
1739209916.3710418;-38.13080360867914
1739209916.37105;-38.13080360867914
1739209916.371058;-38.13080360867914
1739209916.371066;-38.13080360867914
1739209916.3710744;-32.816014438256545
1739209916.3710825;-38.13080360867914
1739209916.3710907;-32.816014438256545
1739209916.3710988;-38.13080360867914
1739209916.3711069;-38.13080360867914
1739209916.3711152;-45.120503652039325
1739209916.3711233;-38.13080360867914
1739209916.3711314;-38.13080360867914
1739209916.3711395;-45.120503652039325
1739209916.3711476;-38.13080360867914
1739209916.3711557;-32.816014438256545
1739209916.371164;-38.13080360867914
1739209916.3711722;-45.120503652039325
1739209916.3711803;-45.120503652039325
1739209916.3711884;-38.13080360867914
1739209916.3711965;-45.120503652039325
1739209916.3712049;-31.141103565318943
1739209916.371213;-45.120503652039325
1739209916.371221;-38.13080360867914
1739209916.3712292;-45.120503652039325
1739209916.3712373;-45.120503652039325
1739209916.3712454;-38.13080360867914
1739209916.3712537;-35.57807855764607
1739209916.3712618;-45.120503652039325
1739209916.37127;-30.49652367304973
1739209916.371278;-38.13080360867914
1739209916.3712862;-33.981070128970906
1739209916.3712945;-33.981070128970906
1739209916.3713026;-38.13080360867914
1739209916.3713107;-38.13080360867914
1739209916.3713188;-32.816014438256545
1739209916.371327;-45.120503652039325
1739209916.371335;-38.13080360867914
1739209916.3713434;-38.13080360867914
1739209916.3713515;-38.13080360867914
1739209916.3713596;-45.120503652039325
1739209916.3713677;-45.120503652039325
1739209916.3713758;-33.981070128970906
1739209916.371384;-38.13080360867914
1739209916.3713923;-45.120503652039325
1739209916.3714004;-45.120503652039325
1739209916.3714085;-38.13080360867914
1739209916.3714166;-38.13080360867914
1739209916.3714247;-45.120503652039325
1739209916.371433;-45.120503652039325
1739209916.3714411;-38.13080360867914
1739209916.3714492;-35.57807855764607
1739209916.3714573;-45.120503652039325
1739209916.3714654;-38.13080360867914
1739209916.3714736;-35.57807855764607
1739209916.371482;-38.13080360867914
1739209916.37149;-45.120503652039325
1739209916.371498;-45.120503652039325
1739209916.3715062;-33.981070128970906
1739209916.3715143;-38.13080360867914
1739209916.3715227;-38.13080360867914
1739209916.3715308;-30.49652367304976
1739209916.3715389;-38.13080360867914
1739209916.371547;-38.13080360867914
1739209916.371555;-45.120503652039325
1739209916.3715632;-45.120503652039325
1739209916.3715715;-38.13080360867914
1739209916.3715796;-45.120503652039325
1739209916.3715878;-45.120503652039325
1739209916.3715959;-31.141103565318915
1739209916.371604;-32.816014438256545
1739209916.3716123;-28.992665084841942
1739209916.3716204;-38.13080360867914
1739209916.3716285;-45.120503652039325
1739209916.3716366;-38.13080360867914
1739209916.3716447;-45.120503652039325
1739209916.3716528;-45.120503652039325
1739209916.3716612;-45.120503652039325
1739209916.3716693;-38.13080360867914
1739209916.3716774;-38.13080360867914
1739209916.3716855;-45.120503652039325
1739209916.3716936;-45.120503652039325
1739209916.371702;-38.13080360867914
1739209916.37171;-38.13080360867914
1739209916.3717182;-45.120503652039325
1739209916.3717263;-45.120503652039325
1739209916.3717344;-45.120503652039325
1739209916.3717425;-35.57807855764607
1739209916.3717508;-45.120503652039325
1739209916.371759;-38.13080360867914
1739209916.371767;-45.120503652039325
1739209916.3717752;-45.120503652039325
1739209916.3717833;-45.120503652039325
1739209916.3717916;-33.981070128970906
1739209916.3717997;-35.57807855764607
1739209916.3718078;-38.13080360867914
1739209916.371816;-45.120503652039325
1739209916.371824;-38.13080360867914
1739209916.3718321;-35.57807855764607
1739209916.3718405;-38.13080360867914
1739209916.3718486;-38.13080360867914
1739209916.3718567;-38.13080360867914
1739209916.3718648;-45.120503652039325
1739209916.371873;-45.120503652039325
1739209916.3718812;-38.13080360867914
1739209916.3718894;-45.120503652039325
1739209916.3718975;-45.120503652039325
1739209916.3719056;-38.13080360867914
1739209916.3719137;-45.120503652039325
1739209916.3719218;-38.13080360867914
1739209916.3719301;-38.13080360867914
1739209916.3719382;-38.13080360867914
1739209916.3719463;-45.120503652039325
1739209916.3719544;-38.13080360867914
1739209916.3719625;-38.13080360867914
1739209916.371971;-38.13080360867914
1739209916.371979;-38.13080360867914
1739209916.371987;-45.120503652039325
1739209916.3719952;-38.13080360867914
1739209916.3720033;-45.120503652039325
1739209916.3720114;-45.120503652039325
1739209916.3720198;-45.120503652039325
1739209916.3720279;-45.120503652039325
1739209916.372036;-45.120503652039325
1739209916.372044;-45.120503652039325
1739209916.3720522;-38.13080360867914
1739209916.3720603;-38.13080360867914
1739209916.3720686;-38.13080360867914
1739209916.3720767;-38.13080360867914
1739209916.3720849;-38.13080360867914
1739209916.372093;-45.120503652039325
1739209916.372101;-45.120503652039325
1739209916.3721094;-38.13080360867914
1739209916.3721175;-45.120503652039325
1739209916.3721256;-35.57807855764607
1739209916.3721337;-38.13080360867914
1739209916.3721418;-45.120503652039325
1739209916.37215;-38.13080360867914
1739209916.3721583;-45.120503652039325
1739209916.3721664;-38.13080360867914
1739209916.3721745;-45.120503652039325
1739209916.3721826;-38.13080360867914
1739209916.3721907;-45.120503652039325
1739209916.372199;-45.120503652039325
1739209916.3722072;-45.120503652039325
1739209916.3722153;-45.120503652039325
1739209916.3722234;-45.120503652039325
1739209916.3722315;-45.120503652039325
1739209916.3722396;-38.13080360867914
1739209916.372248;-45.120503652039325
1739209916.372256;-32.816014438256545
1739209916.3722641;-35.57807855764607
1739209916.3722723;-45.120503652039325
1739209916.3722804;-45.120503652039325
1739209916.3722887;-33.981070128970906
1739209916.3722968;-35.57807855764607
1739209916.372305;-45.120503652039325
1739209916.372313;-45.120503652039325
1739209916.3723211;-38.13080360867914
1739209916.3723292;-35.57807855764607
1739209916.3723376;-45.120503652039325
1739209916.3723457;-45.120503652039325
1739209916.3723538;-45.120503652039325
1739209916.372362;-38.13080360867914
1739209916.37237;-45.120503652039325
1739209916.3723783;-45.120503652039325
1739209916.3723865;-45.120503652039325
1739209916.3723946;-45.120503652039325
1739209916.3724027;-45.120503652039325
1739209916.3724108;-45.120503652039325
1739209916.3724189;-45.120503652039325
1739209916.3724272;-45.120503652039325
1739209916.3724353;-45.120503652039325
1739209916.3724434;-38.13080360867914
1739209916.3724515;-30.49652367304973
1739209916.3724597;-30.49652367304973
1739209916.372468;-45.120503652039325
1739209916.372476;-45.120503652039325
1739209916.3724842;-32.816014438256545
1739209916.3724923;-38.13080360867914
1739209916.3725004;-38.13080360867914
1739209916.3725085;-38.13080360867914
1739209916.3725169;-45.120503652039325
1739209916.372525;-45.120503652039325
1739209916.372533;-38.13080360867914
1739209916.3725412;-45.120503652039325
1739209916.3725493;-45.120503652039325
1739209916.3725576;-38.13080360867914
1739209916.3725657;-45.120503652039325
1739209916.3725739;-45.120503652039325
1739209916.372582;-45.120503652039325
1739209916.37259;-45.120503652039325
1739209916.3725982;-38.13080360867914
1739209916.3726065;-45.120503652039325
1739209916.3726146;-45.120503652039325
1739209916.3726227;-45.120503652039325
1739209916.3726308;-38.13080360867914
1739209916.372639;-45.120503652039325
1739209916.372647;-32.816014438256545
1739209916.3726554;-27.8777449560314
1739209916.3726635;-45.120503652039325
1739209916.3726716;-45.120503652039325
1739209916.3726797;-32.816014438256545
1739209916.3726878;-33.981070128970906
1739209916.3726962;-45.120503652039325
1739209916.3727043;-38.13080360867914
1739209916.3727124;-45.120503652039325
1739209916.3727205;-45.120503652039325
1739209916.3727286;-38.13080360867914
1739209916.3727367;-45.120503652039325
1739209916.372745;-38.13080360867914
1739209916.3727531;-38.13080360867914
1739209916.3727612;-38.13080360867914
1739209916.3727694;-45.120503652039325
1739209916.3727775;-38.13080360867914
1739209916.3727858;-33.981070128970906
1739209916.372794;-45.120503652039325
1739209916.372802;-45.120503652039325
1739209916.3728101;-38.13080360867914
1739209916.3728182;-45.120503652039325
1739209916.3728263;-45.120503652039325
1739209916.3728347;-45.120503652039325
1739209916.3728428;-45.120503652039325
1739209916.372851;-33.981070128970906
1739209916.372859;-35.57807855764607
1739209916.372867;-45.120503652039325
1739209916.3728755;-38.13080360867914
1739209916.3728836;-32.816014438256545
1739209916.3728917;-45.120503652039325
1739209916.3728998;-38.13080360867914
1739209916.3729079;-45.120503652039325
1739209916.372916;-45.120503652039325
1739209916.3729243;-45.120503652039325
