CAN Message; 0x1a7:0000b4c92b53aee0
1739209700.2770996;-45.120503652039325
1739209700.2770998;-38.13080360867914
1739209700.2771;-45.120503652039325
1739209700.2771006;-38.13080360867914
1739209700.2771008;-38.13080360867914
1739209700.277101;-45.120503652039325
1739209700.2771015;-38.13080360867914
1739209700.2771018;-38.13080360867914
1739209700.277102;-35.57807855764607
1739209700.2771025;-38.13080360867914
1739209700.2771027;-38.13080360867914
1739209700.277103;-38.13080360867914
1739209700.2771032;-33.981070128970906
1739209700.2771037;-45.120503652039325
1739209700.277104;-45.120503652039325
1739209700.2771041;-38.13080360867914
1739209700.2771046;-45.120503652039325
1739209700.2771049;-38.13080360867914
1739209700.277105;-33.981070128970906
1739209700.2771056;-31.141103565318915
1739209700.2771058;-38.13080360867914
1739209700.277106;-38.13080360867914
1739209700.2771065;-38.13080360867914
1739209700.2771068;-45.120503652039325
1739209700.277107;-45.120503652039325
1739209700.2771072;-45.120503652039325
1739209700.2771077;-38.13080360867914
1739209700.277108;-32.816014438256545
1739209700.2771082;-45.120503652039325
1739209700.2771087;-38.13080360867914
1739209700.277109;-38.13080360867914
1739209700.2771091;-45.120503652039325
1739209700.2771096;-45.120503652039325
1739209700.2771099;-45.120503652039325
1739209700.27711;-38.13080360867914
1739209700.2771106;-30.49652367304973
1739209700.2771108;-38.13080360867914
1739209700.277111;-38.13080360867914
1739209700.2771115;-38.13080360867914
1739209700.2771118;-38.13080360867914
1739209700.277112;-35.57807855764607
1739209700.2771125;-38.13080360867914
1739209700.2771127;-38.13080360867914
1739209700.277113;-28.992665084841942
1739209700.2771132;-45.120503652039325
1739209700.2771137;-45.120503652039325
1739209700.277114;-45.120503652039325
1739209700.2771142;-33.981070128970906
1739209700.2771146;-45.120503652039325
1739209700.2771149;-45.120503652039325
1739209700.277115;-45.120503652039325
1739209700.2771156;-33.981070128970906
1739209700.2771158;-45.120503652039325
1739209700.277116;-45.120503652039325
1739209700.2771165;-45.120503652039325
1739209700.2771168;-45.120503652039325
1739209700.277117;-45.120503652039325
1739209700.2771173;-45.120503652039325
1739209700.2771177;-45.120503652039325
1739209700.277118;-27.267205301931607
1739209700.2771182;-33.981070128970906
1739209700.2771187;-45.120503652039325
1739209700.277119;-45.120503652039325
1739209700.2771192;-38.13080360867914
1739209700.2771196;-45.120503652039325
1739209700.2771199;-45.120503652039325
1739209700.27712;-45.120503652039325
1739209700.2771206;-33.981070128970906
1739209700.2771208;-45.120503652039325
1739209700.277121;-45.120503652039325
1739209700.2771215;-38.13080360867914
1739209700.2771218;-38.13080360867914
1739209700.277122;-45.120503652039325
1739209700.2771225;-45.120503652039325
1739209700.2771227;-33.981070128970906
1739209700.277123;-33.981070128970906
1739209700.2771232;-45.120503652039325
1739209700.2771237;-45.120503652039325
1739209700.277124;-45.120503652039325
1739209700.2771242;-45.120503652039325
1739209700.2771246;-45.120503652039325
1739209700.277125;-45.120503652039325
1739209700.2771251;-45.120503652039325
1739209700.2771256;-33.981070128970906
1739209700.2771258;-38.13080360867914
1739209700.277126;-45.120503652039325
1739209700.2771266;-45.120503652039325
1739209700.2771268;-38.13080360867914
1739209700.277127;-45.120503652039325
1739209700.2771273;-45.120503652039325
1739209700.2771277;-32.816014438256545
1739209700.277128;-35.57807855764607
1739209700.2771282;-45.120503652039325
1739209700.2771287;-38.13080360867914
1739209700.277129;-38.13080360867914
1739209700.2771292;-45.120503652039325
1739209700.2771297;-45.120503652039325
1739209700.27713;-33.981070128970906
1739209700.2771301;-45.120503652039325
1739209700.2771306;-31.141103565318915
1739209700.2771308;-29.438486411369333
1739209700.277131;-45.120503652039325
1739209700.2771316;-45.120503652039325
1739209700.2771318;-35.57807855764607
1739209700.277132;-38.13080360867914
1739209700.2771325;-45.120503652039325
1739209700.2771327;-32.816014438256545
1739209700.277133;-45.120503652039325
1739209700.2771332;-38.13080360867914
1739209700.2771337;-38.13080360867914
1739209700.277134;-45.120503652039325
1739209700.2771342;-45.120503652039325
1739209700.2771347;-33.981070128970906
1739209700.277135;-38.13080360867914
1739209700.2771351;-45.120503652039325
1739209700.2771356;-31.141103565318893
1739209700.2771358;-27.8777449560314
1739209700.277136;-38.13080360867914
1739209700.2771366;-32.816014438256545
1739209700.2771368;-35.57807855764607
1739209700.277137;-38.13080360867914
1739209700.2771373;-38.13080360867914
1739209700.2771378;-35.57807855764607
1739209700.277138;-45.120503652039325
1739209700.2771382;-33.981070128970956
1739209700.2771387;-35.57807855764607
1739209700.277139;-38.13080360867914
1739209700.2771392;-45.120503652039325
1739209700.2771397;-38.13080360867914
1739209700.27714;-45.120503652039325
1739209700.2771401;-45.120503652039325
1739209700.2771406;-35.57807855764607
1739209700.2771409;-32.816014438256545
1739209700.277141;-38.13080360867914
1739209700.2771416;-35.57807855764607
1739209700.2771418;-38.13080360867914
1739209700.277142;-45.120503652039325
1739209700.2771425;-45.120503652039325
1739209700.2771428;-35.57807855764607
1739209700.277143;-38.13080360867914
1739209700.2771432;-45.120503652039325
1739209700.2771437;-45.120503652039325
1739209700.277144;-38.13080360867914
1739209700.2771442;-38.13080360867914
1739209700.2771447;-38.13080360867914
1739209700.277145;-38.13080360867914
1739209700.2771451;-45.120503652039325
1739209700.2771456;-33.981070128970906
1739209700.2771459;-29.438486411369333
1739209700.277146;-38.13080360867914
1739209700.2771466;-45.120503652039325
1739209700.2771468;-38.13080360867914
1739209700.277147;-45.120503652039325
1739209700.2771473;-45.120503652039325
1739209700.2771478;-38.13080360867914
1739209700.277148;-45.120503652039325
1739209700.2771482;-45.120503652039325
1739209700.2771487;-45.120503652039325
1739209700.277149;-45.120503652039325
1739209700.2771492;-33.981070128970906
1739209700.2771497;-32.816014438256545
1739209700.27715;-38.13080360867914
1739209700.2771502;-45.120503652039325
1739209700.2771506;-45.120503652039325
1739209700.2771509;-45.120503652039325
1739209700.277151;-38.13080360867914
1739209700.2771516;-45.120503652039325
1739209700.2771518;-45.120503652039325
1739209700.2774122;-38.13080360867914
1739209700.2774189;-38.13080360867914
1739209700.2774258;-45.120503652039325
1739209700.2774327;-45.120503652039325
1739209700.2774396;-38.13080360867914
1739209700.2774463;-38.13080360867914
1739209700.2774532;-45.120503652039325
1739209700.27746;-38.13080360867914
1739209700.277467;-35.57807855764607
1739209700.2774737;-38.13080360867914
1739209700.2774806;-45.120503652039325
1739209700.2774875;-45.120503652039325
1739209700.2774944;-38.13080360867914
1739209700.277501;-33.981070128970906
1739209700.277508;-45.120503652039325
1739209700.277515;-33.981070128970906
1739209700.2775218;-35.57807855764607
1739209700.2775285;-38.13080360867914
1739209700.2775354;-45.120503652039325
1739209700.2775424;-38.13080360867914
1739209700.2775493;-35.57807855764607
1739209700.277556;-45.120503652039325
1739209700.2775629;-38.13080360867914
1739209700.2775698;-38.13080360867914
1739209700.2775767;-38.13080360867914
1739209700.2775834;-38.13080360867914
1739209700.2775903;-35.57807855764607
1739209700.2775972;-33.981070128970906
1739209700.277604;-45.120503652039325
1739209700.2776108;-38.13080360867914
1739209700.2776177;-38.13080360867914
1739209700.2776246;-45.120503652039325
1739209700.2776315;-45.120503652039325
1739209700.2776382;-38.13080360867914
1739209700.277645;-38.13080360867914
1739209700.277652;-38.13080360867914
1739209700.2776587;-38.13080360867914
1739209700.2776656;-45.120503652039325
1739209700.2776725;-38.13080360867914
1739209700.2776794;-38.13080360867914
1739209700.277686;-35.57807855764607
1739209700.277693;-38.13080360867914
1739209700.2777;-45.120503652039325
1739209700.2777069;-38.13080360867914
1739209700.2777135;-45.120503652039325
1739209700.2777205;-45.120503652039325
1739209700.2777274;-45.120503652039325
1739209700.2777343;-45.120503652039325
1739209700.277741;-45.120503652039325
1739209700.2777479;-38.13080360867914
1739209700.2777548;-45.120503652039325
1739209700.2777617;-45.120503652039325
1739209700.2777684;-38.13080360867914
1739209700.2777753;-38.13080360867914
1739209700.2777822;-45.120503652039325
1739209700.277789;-33.981070128970906
1739209700.2777958;-35.57807855764607
1739209700.2778027;-38.13080360867914
1739209700.2778096;-45.120503652039325
1739209700.2778165;-35.57807855764607
1739209700.2778232;-29.438486411369333
1739209700.2778301;-45.120503652039325
1739209700.277837;-45.120503652039325
1739209700.277844;-38.13080360867914
1739209700.2778506;-32.816014438256545
1739209700.2778575;-38.13080360867914
1739209700.2778645;-38.13080360867914
1739209700.2778714;-45.120503652039325
1739209700.277878;-45.120503652039325
1739209700.277885;-45.120503652039325
1739209700.2778919;-45.120503652039325
1739209700.2778988;-45.120503652039325
1739209700.2779055;-45.120503652039325
1739209700.2779124;-45.120503652039325
1739209700.2779193;-45.120503652039325
1739209700.277926;-45.120503652039325
1739209700.277933;-32.816014438256545
1739209700.2779398;-38.13080360867914
1739209700.2779467;-45.120503652039325
1739209700.2779534;-38.13080360867914
1739209700.2779603;-35.57807855764607
1739209700.2779672;-38.13080360867914
1739209700.2779741;-35.57807855764607
1739209700.2779808;-45.120503652039325
1739209700.2779877;-35.57807855764607
1739209700.2779946;-45.120503652039325
1739209700.2780015;-45.120503652039325
1739209700.2780082;-45.120503652039325
1739209700.2780151;-45.120503652039325
1739209700.278022;-38.13080360867914
1739209700.278029;-38.13080360867914
1739209700.2780356;-45.120503652039325
1739209700.2780426;-38.13080360867914
1739209700.2780495;-38.13080360867914
1739209700.2780564;-38.13080360867914
1739209700.278063;-38.13080360867914
1739209700.27807;-45.120503652039325
1739209700.278077;-38.13080360867914
1739209700.2780838;-45.120503652039325
1739209700.2780905;-35.57807855764607
1739209700.2780974;-26.991370085610736
1739209700.2781043;-45.120503652039325
1739209700.2781112;-45.120503652039325
1739209700.278118;-45.120503652039325
1739209700.2781248;-31.141103565318893
1739209700.2781317;-45.120503652039325
1739209700.2781386;-45.120503652039325
1739209700.2781453;-38.13080360867914
1739209700.2781522;-45.120503652039325
1739209700.2781591;-45.120503652039325
1739209700.2781658;-45.120503652039325
1739209700.2781727;-38.13080360867914
1739209700.2781796;-38.13080360867914
1739209700.2781866;-45.120503652039325
1739209700.2781932;-45.120503652039325
1739209700.2782001;-45.120503652039325
1739209700.278207;-45.120503652039325
1739209700.278214;-45.120503652039325
1739209700.2782207;-38.13080360867914
1739209700.2782276;-38.13080360867914
1739209700.2782345;-45.120503652039325
1739209700.2782414;-45.120503652039325
1739209700.278248;-45.120503652039325
1739209700.278255;-38.13080360867914
1739209700.278262;-32.816014438256545
1739209700.2782688;-35.57807855764607
1739209700.2782755;-45.120503652039325
1739209700.2782824;-45.120503652039325
1739209700.2782893;-35.57807855764607
1739209700.2782962;-45.120503652039325
1739209700.278303;-45.120503652039325
1739209700.2783098;-38.13080360867914
1739209700.2783167;-38.13080360867914
1739209700.2783237;-45.120503652039325
1739209700.2783303;-38.13080360867914
1739209700.2783372;-45.120503652039325
1739209700.2783442;-45.120503652039325
1739209700.278351;-45.120503652039325
1739209700.2783577;-45.120503652039325
1739209700.2783647;-38.13080360867914
1739209700.2783716;-28.992665084841942
1739209700.2783785;-33.981070128970906
1739209700.2783852;-45.120503652039325
1739209700.278392;-38.13080360867914
1739209700.278399;-38.13080360867914
1739209700.278406;-38.13080360867914
1739209700.2784126;-45.120503652039325
1739209700.2784195;-38.13080360867914
1739209700.2784264;-33.981070128970956
1739209700.278433;-45.120503652039325
1739209700.27844;-45.120503652039325
1739209700.278447;-45.120503652039325
1739209700.2784538;-45.120503652039325
1739209700.2784605;-38.13080360867914
1739209700.2784674;-38.13080360867914
1739209700.2784743;-38.13080360867914
1739209700.2784812;-38.13080360867914
1739209700.278488;-38.13080360867914
1739209700.2784948;-35.57807855764607
1739209700.2785017;-38.13080360867914
1739209700.2785087;-45.120503652039325
1739209700.2785153;-45.120503652039325
1739209700.2785223;-45.120503652039325
1739209700.2785292;-45.120503652039325
1739209700.278536;-38.13080360867914
1739209700.2785428;-35.57807855764607
1739209700.2785497;-35.57807855764607
1739209700.2785566;-45.120503652039325
1739209700.2785635;-38.13080360867914
1739209700.2785702;-35.57807855764607
1739209700.278577;-45.120503652039325
1739209700.278584;-45.120503652039325
1739209700.278591;-38.13080360867914
1739209700.2785976;-45.120503652039325
1739209700.2786045;-38.13080360867914
1739209700.2786114;-38.13080360867914
1739209700.2786183;-38.13080360867914
1739209700.278625;-45.120503652039325
1739209700.278632;-45.120503652039325
1739209700.2786388;-45.120503652039325
1739209700.2786458;-33.981070128970906
1739209700.2786524;-33.981070128970906
1739209700.2786593;-45.120503652039325
1739209700.2786663;-38.13080360867914
1739209700.278673;-38.13080360867914
1739209700.2786798;-38.13080360867914
1739209700.2786868;-45.120503652039325
1739209700.2786937;-38.13080360867914
1739209700.2787004;-38.13080360867914
1739209700.2787073;-45.120503652039325
1739209700.2787142;-45.120503652039325
1739209700.278721;-33.981070128970906
1739209700.2787278;-38.13080360867914
1739209700.2787347;-45.120503652039325
1739209700.2787416;-45.120503652039325
1739209700.2787485;-33.981070128970906
1739209700.2787552;-32.816014438256545
1739209700.278762;-33.981070128970906
1739209700.278769;-45.120503652039325
1739209700.278776;-33.981070128970906
1739209700.2787826;-38.13080360867914
1739209700.2787895;-33.981070128970906
1739209700.2787964;-45.120503652039325
1739209700.2788033;-45.120503652039325
1739209700.27881;-38.13080360867914
1739209700.278817;-38.13080360867914
1739209700.2788239;-45.120503652039325
1739209700.2788308;-38.13080360867914
1739209700.2788374;-32.816014438256545
1739209700.2788444;-38.13080360867914
1739209700.2788513;-38.13080360867914
1739209700.2788582;-45.120503652039325
1739209700.2788649;-38.13080360867914
1739209700.2788718;-38.13080360867914
1739209700.277152;-45.120503652039325
1739209700.2771525;-38.13080360867914
1739209700.2771528;-45.120503652039325
1739209700.277153;-38.13080360867914
1739209700.2771533;-38.13080360867914
1739209700.2771537;-38.13080360867914
1739209700.277154;-45.120503652039325
1739209700.2771542;-45.120503652039325
1739209700.2771547;-38.13080360867914
1739209700.277155;-38.13080360867914
1739209700.2771552;-45.120503652039325
1739209700.2771556;-45.120503652039325
1739209700.2771559;-45.120503652039325
1739209700.277156;-35.57807855764607
1739209700.2771566;-33.981070128970906
1739209700.2771568;-45.120503652039325
1739209700.277157;-45.120503652039325
1739209700.2771573;-45.120503652039325
1739209700.2771578;-38.13080360867914
1739209700.277158;-45.120503652039325
1739209700.2771583;-38.13080360867914
1739209700.2771587;-38.13080360867914
1739209700.277159;-35.57807855764607
1739209700.2771592;-38.13080360867914
1739209700.2771597;-35.57807855764607
1739209700.27716;-38.13080360867914
1739209700.2771602;-45.120503652039325
1739209700.2771606;-45.120503652039325
1739209700.277161;-45.120503652039325
1739209700.2771611;-45.120503652039325
1739209700.2771616;-38.13080360867914
1739209700.2771618;-38.13080360867914
1739209700.277162;-45.120503652039325
1739209700.2771626;-38.13080360867914
1739209700.2771628;-45.120503652039325
1739209700.277163;-45.120503652039325
1739209700.2771633;-38.13080360867914
1739209700.2771637;-35.57807855764607
1739209700.277164;-45.120503652039325
1739209700.2771642;-45.120503652039325
1739209700.2771647;-38.13080360867914
1739209700.277165;-33.981070128970906
1739209700.2771652;-45.120503652039325
1739209700.2771657;-33.981070128970906
1739209700.277166;-45.120503652039325
1739209700.2771661;-38.13080360867914
1739209700.2771666;-35.57807855764607
1739209700.2771668;-38.13080360867914
1739209700.277167;-45.120503652039325
1739209700.2771673;-45.120503652039325
1739209700.2771678;-32.816014438256545
1739209700.277168;-45.120503652039325
1739209700.2771683;-45.120503652039325
1739209700.2771688;-35.57807855764607
1739209700.277169;-38.13080360867914
1739209700.2771692;-38.13080360867914
1739209700.2771697;-38.13080360867914
1739209700.27717;-33.981070128970906
1739209700.2771702;-38.13080360867914
1739209700.2771707;-33.981070128970906
1739209700.277171;-45.120503652039325
1739209700.2771711;-45.120503652039325
1739209700.2771716;-38.13080360867914
1739209700.2771719;-38.13080360867914
1739209700.277172;-45.120503652039325
1739209700.2771726;-45.120503652039325
1739209700.2771728;-45.120503652039325
1739209700.277173;-45.120503652039325
1739209700.2771733;-38.13080360867914
1739209700.2771738;-38.13080360867914
1739209700.277174;-45.120503652039325
1739209700.2771742;-45.120503652039325
1739209700.2771747;-45.120503652039325
1739209700.277175;-38.13080360867914
1739209700.2771752;-45.120503652039325
1739209700.2771757;-38.13080360867914
1739209700.277176;-38.13080360867914
1739209700.2771761;-38.13080360867914
1739209700.2771766;-45.120503652039325
1739209700.2771769;-45.120503652039325
1739209700.277177;-38.13080360867914
1739209700.2771773;-38.13080360867914
1739209700.2771778;-45.120503652039325
1739209700.277178;-38.13080360867914
1739209700.2771783;-32.816014438256545
1739209700.2771788;-45.120503652039325
1739209700.277179;-45.120503652039325
1739209700.2771792;-38.13080360867914
1739209700.2771797;-45.120503652039325
1739209700.27718;-45.120503652039325
1739209700.2771802;-45.120503652039325
1739209700.2771807;-35.57807855764607
1739209700.277181;-38.13080360867914
1739209700.2771811;-35.57807855764607
1739209700.2771816;-33.981070128970906
1739209700.2771819;-45.120503652039325
1739209700.277182;-45.120503652039325
1739209700.2771826;-45.120503652039325
1739209700.2771828;-45.120503652039325
1739209700.277183;-45.120503652039325
1739209700.2771833;-35.57807855764607
1739209700.2771838;-45.120503652039325
1739209700.277184;-45.120503652039325
1739209700.2771842;-38.13080360867914
1739209700.2771847;-45.120503652039325
1739209700.277185;-38.13080360867914
1739209700.2771852;-45.120503652039325
1739209700.2771857;-45.120503652039325
1739209700.277186;-45.120503652039325
1739209700.2771862;-38.13080360867914
1739209700.2771866;-31.141103565318893
1739209700.2771869;-38.13080360867914
1739209700.277187;-45.120503652039325
1739209700.2771873;-33.981070128970906
1739209700.2771878;-45.120503652039325
1739209700.277188;-38.13080360867914
1739209700.2771883;-45.120503652039325
1739209700.2771888;-38.13080360867914
1739209700.277189;-45.120503652039325
1739209700.2771893;-38.13080360867914
1739209700.2771897;-38.13080360867914
1739209700.27719;-38.13080360867914
1739209700.2771902;-45.120503652039325
1739209700.2771907;-38.13080360867914
1739209700.277191;-38.13080360867914
1739209700.2771912;-45.120503652039325
1739209700.2771916;-45.120503652039325
1739209700.2771919;-35.57807855764607
1739209700.277192;-38.13080360867914
1739209700.2771926;-38.13080360867914
1739209700.2771928;-45.120503652039325
1739209700.277193;-38.13080360867914
1739209700.2771933;-45.120503652039325
1739209700.2771938;-30.49652367304973
1739209700.277194;-26.487275050834715
1739209700.2771943;-45.120503652039325
1739209700.2771947;-45.120503652039325
1739209700.277195;-38.13080360867914
1739209700.2771952;-31.141103565318893
1739209700.2771957;-45.120503652039325
1739209700.277196;-45.120503652039325
1739209700.2771962;-45.120503652039325
1739209700.2771966;-45.120503652039325
1739209700.277197;-38.13080360867914
1739209700.2771971;-45.120503652039325
1739209700.2771974;-45.120503652039325
1739209700.2771978;-45.120503652039325
1739209700.277198;-38.13080360867914
1739209700.2771983;-45.120503652039325
1739209700.2771988;-45.120503652039325
1739209700.277199;-45.120503652039325
1739209700.2771993;-38.13080360867914
1739209700.2771997;-45.120503652039325
1739209700.2772;-45.120503652039325
1739209700.2772002;-45.120503652039325
1739209700.2772007;-45.120503652039325
1739209700.277201;-38.13080360867914
1739209700.2772012;-35.57807855764607
1739209700.2772017;-31.141103565318893
1739209700.277202;-38.13080360867914
1739209700.2772021;-38.13080360867914
1739209700.2772026;-38.13080360867914
1739209700.2772028;-32.816014438256545
1739209700.277203;-45.120503652039325
1739209700.2772033;-38.13080360867914
1739209700.2772038;-45.120503652039325
1739209700.277204;-32.81601443825658
1739209700.2772043;-38.13080360867914
1739209700.2772048;-38.13080360867914
1739209700.277205;-38.13080360867914
1739209700.2772052;-45.120503652039325
1739209700.2772057;-35.57807855764607
1739209700.277206;-45.120503652039325
1739209700.2772062;-38.13080360867914
1739209700.2772067;-29.438486411369333
1739209700.277207;-33.981070128970906
1739209700.2772071;-45.120503652039325
1739209700.2772074;-38.13080360867914
1739209700.2772079;-35.57807855764607
1739209700.277208;-45.120503652039325
1739209700.2772083;-45.120503652039325
1739209700.2772088;-38.13080360867914
1739209700.277209;-45.120503652039325
1739209700.2772093;-45.120503652039325
1739209700.2772098;-38.13080360867914
1739209700.27721;-45.120503652039325
1739209700.2772102;-45.120503652039325
1739209700.2772107;-45.120503652039325
1739209700.277211;-45.120503652039325
1739209700.2772112;-38.13080360867914
1739209700.2772117;-35.57807855764607
1739209700.277212;-38.13080360867914
1739209700.2772121;-38.13080360867914
1739209700.2772126;-45.120503652039325
1739209700.2772129;-45.120503652039325
1739209700.277213;-38.13080360867914
1739209700.2772133;-35.57807855764607
1739209700.2772138;-45.120503652039325
1739209700.277214;-33.981070128970906
1739209700.2772143;-38.13080360867914
1739209700.2772148;-45.120503652039325
1739209700.277215;-38.13080360867914
1739209700.2772152;-38.13080360867914
1739209700.2772157;-38.13080360867914
1739209700.277216;-45.120503652039325
1739209700.2772162;-45.120503652039325
1739209700.2772167;-45.120503652039325
1739209700.277217;-45.120503652039325
1739209700.2772171;-45.120503652039325
1739209700.2772174;-45.120503652039325
1739209700.2772179;-45.120503652039325
1739209700.277218;-38.13080360867914
1739209700.2772183;-38.13080360867914
1739209700.2772188;-45.120503652039325
1739209700.2788787;-35.57807855764607
1739209700.2788856;-45.120503652039325
1739209700.2788923;-45.120503652039325
1739209700.2788992;-35.57807855764607
1739209700.278906;-38.13080360867914
1739209700.2789128;-38.13080360867914
1739209700.2789197;-35.57807855764607
1739209700.2789266;-38.13080360867914
1739209700.2789335;-45.120503652039325
1739209700.2789402;-45.120503652039325
1739209700.278947;-38.13080360867914
1739209700.278954;-38.13080360867914
1739209700.278961;-38.13080360867914
1739209700.2789676;-38.13080360867914
1739209700.2789745;-38.13080360867914
1739209700.2789814;-38.13080360867914
1739209700.2789884;-35.57807855764607
1739209700.278995;-45.120503652039325
1739209700.279002;-45.120503652039325
1739209700.2790089;-35.57807855764607
1739209700.2790158;-38.13080360867914
1739209700.2790225;-45.120503652039325
1739209700.2790294;-45.120503652039325
1739209700.2790363;-38.13080360867914
1739209700.2790432;-31.141103565318893
1739209700.2790499;-45.120503652039325
1739209700.2790568;-45.120503652039325
1739209700.2790637;-38.13080360867914
1739209700.2790706;-35.57807855764607
1739209700.2790773;-45.120503652039325
1739209700.2790842;-45.120503652039325
1739209700.2790911;-45.120503652039325
1739209700.279098;-45.120503652039325
1739209700.2791047;-45.120503652039325
1739209700.2791116;-45.120503652039325
1739209700.2791185;-45.120503652039325
1739209700.2791255;-45.120503652039325
1739209700.2791321;-38.13080360867914
1739209700.279139;-45.120503652039325
1739209700.279146;-35.57807855764607
1739209700.2791529;-29.438486411369333
1739209700.2791595;-45.120503652039325
1739209700.2791665;-38.13080360867914
1739209700.2791734;-45.120503652039325
1739209700.27918;-35.57807855764607
1739209700.279187;-45.120503652039325
1739209700.2791939;-38.13080360867914
1739209700.2792008;-45.120503652039325
1739209700.2792075;-45.120503652039325
1739209700.2792144;-38.13080360867914
1739209700.2792213;-38.13080360867914
1739209700.2792282;-38.13080360867914
1739209700.279235;-45.120503652039325
1739209700.2792418;-45.120503652039325
1739209700.2792487;-35.57807855764607
1739209700.2792556;-45.120503652039325
1739209700.2792623;-38.13080360867914
1739209700.2792692;-38.13080360867914
1739209700.2792761;-38.13080360867914
1739209700.279283;-38.13080360867914
1739209700.2792897;-35.57807855764607
1739209700.2792966;-38.13080360867914
1739209700.2793036;-35.57807855764607
1739209700.2793105;-38.13080360867914
1739209700.2793171;-45.120503652039325
1739209700.279324;-45.120503652039325
1739209700.279331;-35.57807855764607
1739209700.279338;-38.13080360867914
1739209700.2793446;-45.120503652039325
1739209700.2793515;-45.120503652039325
1739209700.2793584;-38.13080360867914
1739209700.2793653;-38.13080360867914
1739209700.279372;-45.120503652039325
1739209700.279379;-38.13080360867914
1739209700.2793858;-35.57807855764607
1739209700.2793927;-38.13080360867914
1739209700.2793994;-35.57807855764607
1739209700.2794063;-45.120503652039325
1739209700.2794132;-38.13080360867914
1739209700.27942;-45.120503652039325
1739209700.2794268;-32.816014438256545
1739209700.2794337;-35.57807855764607
1739209700.2794406;-38.13080360867914
1739209700.2794473;-38.13080360867914
1739209700.2794542;-45.120503652039325
1739209700.2794611;-45.120503652039325
1739209700.279468;-38.13080360867914
1739209700.2794747;-33.981070128970906
1739209700.2794816;-38.13080360867914
1739209700.2794886;-45.120503652039325
1739209700.2794955;-45.120503652039325
1739209700.2795022;-38.13080360867914
1739209700.279509;-45.120503652039325
1739209700.279516;-38.13080360867914
1739209700.279523;-38.13080360867914
1739209700.2795296;-38.13080360867914
1739209700.2795365;-28.58837851428586
1739209700.2795434;-33.981070128970906
1739209700.2795503;-45.120503652039325
1739209700.279557;-38.13080360867914
1739209700.279564;-35.57807855764607
1739209700.2795708;-38.13080360867914
1739209700.2795777;-45.120503652039325
1739209700.2795844;-33.981070128970906
1739209700.2795913;-38.13080360867914
1739209700.2795982;-45.120503652039325
1739209700.2796052;-45.120503652039325
1739209700.2796118;-38.13080360867914
1739209700.2796187;-45.120503652039325
1739209700.2796257;-45.120503652039325
1739209700.2796326;-38.13080360867914
1739209700.2796392;-38.13080360867914
1739209700.2796462;-38.13080360867914
1739209700.279653;-38.13080360867914
1739209700.27966;-35.57807855764607
1739209700.2796667;-38.13080360867914
1739209700.2796736;-45.120503652039325
1739209700.2796805;-45.120503652039325
1739209700.2796872;-45.120503652039325
1739209700.279694;-45.120503652039325
1739209700.279701;-31.141103565318915
1739209700.279708;-33.981070128970906
1739209700.2797146;-35.57807855764607
1739209700.2797215;-38.13080360867914
1739209700.2797284;-38.13080360867914
1739209700.2797353;-35.57807855764607
1739209700.279742;-45.120503652039325
1739209700.279749;-38.13080360867914
1739209700.2797558;-38.13080360867914
1739209700.2797627;-35.57807855764607
1739209700.2797694;-45.120503652039325
1739209700.2797763;-45.120503652039325
1739209700.2797832;-45.120503652039325
1739209700.2797902;-45.120503652039325
1739209700.2797968;-35.57807855764607
1739209700.2798038;-38.13080360867914
1739209700.2798107;-33.981070128970906
1739209700.2798176;-31.141103565318915
1739209700.2798243;-38.13080360867914
1739209700.2798312;-45.120503652039325
1739209700.279838;-38.13080360867914
1739209700.279845;-35.57807855764607
1739209700.2798517;-38.13080360867914
1739209700.2798586;-45.120503652039325
1739209700.2798655;-45.120503652039325
1739209700.2798724;-38.13080360867914
1739209700.279879;-38.13080360867914
1739209700.279886;-38.13080360867914
1739209700.279893;-45.120503652039325
1739209700.2798998;-45.120503652039325
1739209700.2799065;-38.13080360867914
1739209700.2799134;-45.120503652039325
1739209700.2799203;-45.120503652039325
1739209700.279927;-45.120503652039325
1739209700.279934;-45.120503652039325
1739209700.2799408;-45.120503652039325
1739209700.2799478;-45.120503652039325
1739209700.2799544;-38.13080360867914
1739209700.2799613;-38.13080360867914
1739209700.2799683;-38.13080360867914
1739209700.2799752;-38.13080360867914
1739209700.2799819;-45.120503652039325
1739209700.2799888;-38.13080360867914
1739209700.2799957;-38.13080360867914
1739209700.2800026;-45.120503652039325
1739209700.2800093;-38.13080360867914
1739209700.2800162;-38.13080360867914
1739209700.280023;-45.120503652039325
1739209700.28003;-45.120503652039325
1739209700.2800367;-45.120503652039325
1739209700.2800436;-45.120503652039325
1739209700.2800505;-38.13080360867914
1739209700.2800574;-38.13080360867914
1739209700.280064;-38.13080360867914
1739209700.280071;-33.981070128970906
1739209700.280078;-45.120503652039325
1739209700.2800848;-45.120503652039325
1739209700.2800915;-38.13080360867914
1739209700.2800984;-35.57807855764607
1739209700.2801054;-38.13080360867914
1739209700.2801123;-45.120503652039325
1739209700.280119;-38.13080360867914
1739209700.2801259;-35.57807855764607
1739209700.2801328;-38.13080360867914
1739209700.2801397;-45.120503652039325
1739209700.2801464;-38.13080360867914
1739209700.2801533;-38.13080360867914
1739209700.2801602;-38.13080360867914
1739209700.2801669;-38.13080360867914
1739209700.2801738;-38.13080360867914
1739209700.2801807;-45.120503652039325
1739209700.2801876;-45.120503652039325
