CAN Message; 0x1b8:0300e1a67e71134a
1739209767.343703;-30.49652367304973
1739209767.3437066;-31.141103565318893
1739209767.3437102;-45.120503652039325
1739209767.3437138;-35.57807855764607
1739209767.3437173;-35.57807855764607
1739209767.3437207;-38.13080360867914
1739209767.3437243;-38.13080360867914
1739209767.3437278;-35.57807855764607
1739209767.3437314;-45.120503652039325
1739209767.343735;-45.120503652039325
1739209767.3437386;-45.120503652039325
1739209767.3437421;-38.13080360867914
1739209767.3437457;-45.120503652039325
1739209767.3437493;-38.13080360867914
1739209767.3437529;-33.981070128970906
1739209767.3437564;-45.120503652039325
1739209767.34376;-35.57807855764607
1739209767.3437636;-35.57807855764607
1739209767.3437672;-38.13080360867914
1739209767.3437707;-45.120503652039325
1739209767.343774;-45.120503652039325
1739209767.3437777;-45.120503652039325
1739209767.3437812;-45.120503652039325
1739209767.3437848;-38.13080360867914
1739209767.3437884;-38.13080360867914
1739209767.343792;-45.120503652039325
1739209767.3437955;-38.13080360867914
1739209767.343799;-38.13080360867914
1739209767.3438027;-35.57807855764607
1739209767.3438063;-35.57807855764607
1739209767.3438098;-38.13080360867914
1739209767.3438134;-30.49652367304973
1739209767.343817;-45.120503652039325
1739209767.3438206;-45.120503652039325
1739209767.3438241;-35.57807855764607
1739209767.3438275;-35.57807855764607
1739209767.343831;-45.120503652039325
1739209767.3438346;-45.120503652039325
1739209767.3438382;-32.816014438256545
1739209767.3438418;-35.57807855764607
1739209767.3438454;-38.13080360867914
1739209767.343849;-35.57807855764607
1739209767.3438525;-33.981070128970906
1739209767.343856;-38.13080360867914
1739209767.3438597;-45.120503652039325
1739209767.3438632;-38.13080360867914
1739209767.3438668;-45.120503652039325
1739209767.3438704;-45.120503652039325
1739209767.343874;-38.13080360867914
1739209767.3438776;-45.120503652039325
1739209767.3438811;-38.13080360867914
1739209767.3438845;-38.13080360867914
1739209767.343888;-45.120503652039325
1739209767.3438916;-38.13080360867914
1739209767.3438952;-38.13080360867914
1739209767.3438988;-38.13080360867914
1739209767.3439023;-38.13080360867914
1739209767.343906;-45.120503652039325
1739209767.3439095;-38.13080360867914
1739209767.343913;-38.13080360867914
1739209767.3439167;-38.13080360867914
1739209767.3439202;-45.120503652039325
1739209767.3439238;-38.13080360867914
1739209767.3439274;-45.120503652039325
1739209767.343931;-38.13080360867914
1739209767.3439345;-35.57807855764607
1739209767.3439379;-45.120503652039325
1739209767.3439415;-45.120503652039325
1739209767.343945;-38.13080360867914
1739209767.3439486;-35.57807855764607
1739209767.3439522;-38.13080360867914
1739209767.3439558;-38.13080360867914
1739209767.3439593;-45.120503652039325
1739209767.343963;-45.120503652039325
1739209767.3439665;-33.981070128970906
1739209767.34397;-38.13080360867914
1739209767.3439736;-45.120503652039325
1739209767.3439772;-45.120503652039325
1739209767.3439808;-45.120503652039325
1739209767.3439844;-45.120503652039325
1739209767.343988;-35.57807855764607
1739209767.3439913;-35.57807855764607
1739209767.3439949;-38.13080360867914
1739209767.3439984;-45.120503652039325
1739209767.344002;-45.120503652039325
1739209767.3440056;-38.13080360867914
1739209767.3440092;-38.13080360867914
1739209767.3440127;-45.120503652039325
1739209767.3440163;-38.13080360867914
1739209767.34402;-33.981070128970906
1739209767.3440235;-35.57807855764607
1739209767.344027;-45.120503652039325
1739209767.3440306;-33.981070128970906
1739209767.3440342;-38.13080360867914
1739209767.3440378;-38.13080360867914
1739209767.3440413;-38.13080360867914
1739209767.3440447;-45.120503652039325
1739209767.3440483;-38.13080360867914
1739209767.3440518;-33.981070128970906
1739209767.3440554;-45.120503652039325
1739209767.344059;-38.13080360867914
1739209767.3440626;-35.57807855764607
1739209767.3440661;-38.13080360867914
1739209767.3440697;-38.13080360867914
1739209767.3440733;-45.120503652039325
1739209767.3440769;-38.13080360867914
1739209767.3440804;-38.13080360867914
1739209767.344084;-45.120503652039325
1739209767.3440876;-38.13080360867914
1739209767.3440912;-38.13080360867914
1739209767.3440948;-38.13080360867914
1739209767.3440983;-45.120503652039325
1739209767.3441017;-38.13080360867914
1739209767.3441052;-33.981070128970906
1739209767.3441088;-38.13080360867914
1739209767.3441124;-45.120503652039325
1739209767.344116;-38.13080360867914
1739209767.3441195;-38.13080360867914
1739209767.3441231;-38.13080360867914
1739209767.3441267;-38.13080360867914
1739209767.3441303;-33.981070128970906
1739209767.3441339;-35.57807855764607
1739209767.3441374;-31.141103565318915
1739209767.344141;-38.13080360867914
1739209767.3441446;-38.13080360867914
1739209767.3441482;-38.13080360867914
1739209767.3441517;-38.13080360867914
1739209767.344155;-45.120503652039325
1739209767.3441586;-35.57807855764607
1739209767.3441622;-38.13080360867914
1739209767.3441658;-32.81601443825658
1739209767.3441694;-45.120503652039325
1739209767.344173;-38.13080360867914
1739209767.3441765;-38.13080360867914
1739209767.34418;-45.120503652039325
1739209767.3441837;-45.120503652039325
1739209767.3441873;-35.57807855764607
1739209767.3441908;-35.57807855764607
1739209767.3441944;-27.267205301931607
1739209767.344198;-35.57807855764607
1739209767.3442016;-38.13080360867914
1739209767.3442051;-38.13080360867914
1739209767.3442085;-33.981070128970906
1739209767.344212;-38.13080360867914
1739209767.3442156;-45.120503652039325
1739209767.3442192;-45.120503652039325
1739209767.3442228;-45.120503652039325
1739209767.3442264;-38.13080360867914
1739209767.34423;-38.13080360867914
1739209767.3442335;-38.13080360867914
1739209767.344237;-45.120503652039325
1739209767.3442407;-45.120503652039325
1739209767.3442442;-45.120503652039325
1739209767.3442478;-38.13080360867914
1739209767.3442514;-45.120503652039325
1739209767.344255;-45.120503652039325
1739209767.3442585;-45.120503652039325
1739209767.3442621;-38.13080360867914
1739209767.3442655;-45.120503652039325
1739209767.344269;-38.13080360867914
1739209767.3442726;-38.13080360867914
1739209767.3442762;-38.13080360867914
1739209767.3442798;-30.49652367304973
1739209767.3442833;-35.57807855764607
1739209767.344287;-45.120503652039325
1739209767.3442905;-45.120503652039325
1739209767.344294;-33.981070128970906
1739209767.3442976;-35.57807855764607
1739209767.3443012;-45.120503652039325
1739209767.3443048;-45.120503652039325
1739209767.3443084;-38.13080360867914
1739209767.344312;-45.120503652039325
1739209767.3443155;-38.13080360867914
1739209767.3443189;-45.120503652039325
1739209767.3443224;-38.13080360867914
1739209767.344326;-38.13080360867914
1739209767.3443296;-45.120503652039325
1739209767.3443332;-45.120503652039325
1739209767.3443367;-30.49652367304973
1739209767.3443403;-31.141103565318893
1739209767.344344;-45.120503652039325
1739209767.3443475;-45.120503652039325
1739209767.344351;-38.13080360867914
1739209767.3443546;-38.13080360867914
1739209767.3443582;-45.120503652039325
1739209767.3443618;-38.13080360867914
1739209767.3443654;-45.120503652039325
1739209767.344369;-45.120503652039325
1739209767.3443723;-45.120503652039325
1739209767.3443758;-45.120503652039325
1739209767.3443794;-45.120503652039325
1739209767.344383;-38.13080360867914
1739209767.3443866;-38.13080360867914
1739209767.3443902;-35.57807855764607
1739209767.3443937;-35.57807855764607
1739209767.3443973;-35.57807855764607
1739209767.344401;-45.120503652039325
1739209767.3444045;-45.120503652039325
1739209767.344408;-45.120503652039325
1739209767.3444116;-45.120503652039325
1739209767.3444152;-38.13080360867914
1739209767.3444188;-38.13080360867914
1739209767.3444223;-38.13080360867914
1739209767.3444257;-38.13080360867914
1739209767.3444293;-38.13080360867914
1739209767.3444328;-38.13080360867914
1739209767.3444364;-38.13080360867914
1739209767.34444;-33.981070128970906
1739209767.3444436;-45.120503652039325
1739209767.3444471;-38.13080360867914
1739209767.3444507;-45.120503652039325
1739209767.3444543;-45.120503652039325
1739209767.3444579;-35.57807855764607
1739209767.3444614;-38.13080360867914
1739209767.344465;-45.120503652039325
1739209767.3444686;-38.13080360867914
1739209767.3444722;-35.57807855764607
1739209767.3444757;-45.120503652039325
1739209767.3444793;-38.13080360867914
1739209767.3444827;-35.57807855764607
1739209767.3444862;-38.13080360867914
1739209767.3444898;-45.120503652039325
1739209767.3444934;-45.120503652039325
1739209767.344497;-38.13080360867914
1739209767.3445005;-45.120503652039325
1739209767.344504;-35.57807855764607
1739209767.3445077;-45.120503652039325
1739209767.3445113;-45.120503652039325
1739209767.3445148;-38.13080360867914
1739209767.3445184;-38.13080360867914
1739209767.344522;-38.13080360867914
1739209767.3445256;-35.57807855764607
1739209767.3445292;-33.981070128970906
1739209767.3445327;-38.13080360867914
1739209767.344536;-45.120503652039325
1739209767.3445396;-38.13080360867914
1739209767.3445432;-35.57807855764607
1739209767.3445468;-38.13080360867914
1739209767.3445504;-38.13080360867914
1739209767.344554;-45.120503652039325
1739209767.3445575;-38.13080360867914
1739209767.344561;-38.13080360867914
1739209767.3445647;-38.13080360867914
1739209767.3445683;-33.981070128970906
1739209767.3445718;-33.981070128970906
1739209767.3445754;-45.120503652039325
1739209767.344579;-38.13080360867914
1739209767.3445826;-35.57807855764607
1739209767.3445861;-45.120503652039325
1739209767.3445895;-45.120503652039325
1739209767.344593;-38.13080360867914
1739209767.3445966;-38.13080360867914
1739209767.3446002;-38.13080360867914
1739209767.3446038;-38.13080360867914
1739209767.3446074;-38.13080360867914
1739209767.344611;-38.13080360867914
1739209767.3446145;-38.13080360867914
1739209767.344618;-45.120503652039325
1739209767.3446217;-38.13080360867914
1739209767.3446252;-45.120503652039325
1739209767.3446288;-45.120503652039325
1739209767.3446324;-45.120503652039325
1739209767.344636;-35.57807855764607
1739209767.3446395;-38.13080360867914
1739209767.344643;-45.120503652039325
1739209767.3446465;-45.120503652039325
1739209767.34465;-38.13080360867914
1739209767.3446536;-38.13080360867914
1739209767.3446572;-33.981070128970906
1739209767.3446608;-35.57807855764607
1739209767.3446643;-38.13080360867914
1739209767.344668;-38.13080360867914
1739209767.3446715;-38.13080360867914
1739209767.344675;-45.120503652039325
1739209767.3446786;-45.120503652039325
1739209767.3446822;-33.981070128970906
1739209767.3446858;-31.141103565318915
1739209767.3446894;-38.13080360867914
1739209767.344693;-45.120503652039325
1739209767.3446965;-38.13080360867914
1739209767.3446999;-38.13080360867914
1739209767.3447034;-38.13080360867914
1739209767.344707;-38.13080360867914
1739209767.3447106;-33.981070128970906
1739209767.3447142;-26.991370085610722
1739209767.3447177;-38.13080360867914
1739209767.3447213;-45.120503652039325
1739209767.344725;-38.13080360867914
1739209767.3447285;-38.13080360867914
1739209767.344732;-45.120503652039325
1739209767.3447356;-45.120503652039325
1739209767.3447392;-38.13080360867914
1739209767.3447428;-31.14110356531892
1739209767.3447464;-32.816014438256545
1739209767.34475;-35.57807855764607
1739209767.3447533;-45.120503652039325
1739209767.3447568;-38.13080360867914
1739209767.3447604;-45.120503652039325
1739209767.344764;-38.13080360867914
1739209767.3447676;-38.13080360867914
1739209767.3447711;-33.981070128970906
1739209767.3447747;-45.120503652039325
1739209767.3447783;-38.13080360867914
1739209767.3447819;-38.13080360867914
1739209767.3447855;-38.13080360867914
1739209767.344789;-38.13080360867914
1739209767.3447926;-38.13080360867914
1739209767.3447962;-45.120503652039325
1739209767.3447998;-38.13080360867914
1739209767.3448033;-38.13080360867914
1739209767.3448067;-45.120503652039325
1739209767.3448102;-45.120503652039325
1739209767.3448138;-38.13080360867914
1739209767.3448174;-35.57807855764607
1739209767.344821;-45.120503652039325
1739209767.3448246;-38.13080360867914
1739209767.3448281;-45.120503652039325
1739209767.3448317;-45.120503652039325
1739209767.3448353;-45.120503652039325
1739209767.3448389;-45.120503652039325
1739209767.3448424;-38.13080360867914
1739209767.344846;-38.13080360867914
1739209767.3448496;-38.13080360867914
1739209767.3448532;-45.120503652039325
1739209767.3448567;-28.58837851428586
1739209767.3448603;-32.816014438256545
1739209767.3448637;-45.120503652039325
1739209767.3448672;-45.120503652039325
1739209767.3448708;-38.13080360867914
1739209767.3448744;-45.120503652039325
1739209767.344878;-45.120503652039325
1739209767.3448815;-45.120503652039325
1739209767.344885;-38.13080360867914
1739209767.3448887;-38.13080360867914
1739209767.3448923;-38.13080360867914
1739209767.3448958;-38.13080360867914
1739209767.3448994;-38.13080360867914
1739209767.344903;-33.981070128970906
1739209767.3449066;-38.13080360867914
1739209767.3449101;-45.120503652039325
1739209767.3449137;-26.991370085610722
1739209767.344917;-35.57807855764607
1739209767.3449206;-45.120503652039325
1739209767.3449242;-38.13080360867914
1739209767.3449278;-33.981070128970906
1739209767.3449314;-45.120503652039325
1739209767.344935;-45.120503652039325
1739209767.3449385;-45.120503652039325
1739209767.344942;-45.120503652039325
1739209767.3449457;-38.13080360867914
1739209767.3449492;-38.13080360867914
1739209767.3449528;-45.120503652039325
1739209767.3449564;-38.13080360867914
1739209767.34496;-45.120503652039325
1739209767.3449636;-38.13080360867914
1739209767.3449671;-38.13080360867914
1739209767.3449705;-38.13080360867914
1739209767.344974;-35.57807855764607
1739209767.3449776;-45.120503652039325
1739209767.3449812;-45.120503652039325
1739209767.3449848;-45.120503652039325
1739209767.3449883;-45.120503652039325
1739209767.344992;-45.120503652039325
1739209767.3449955;-45.120503652039325
1739209767.344999;-38.13080360867914
1739209767.3450027;-45.120503652039325
1739209767.3450062;-38.13080360867914
1739209767.3450098;-38.13080360867914
1739209767.3450134;-45.120503652039325
1739209767.345017;-45.120503652039325
1739209767.3450205;-45.120503652039325
1739209767.345024;-35.57807855764607
1739209767.3450274;-45.120503652039325
1739209767.345031;-45.120503652039325
1739209767.3450346;-38.13080360867914
1739209767.3450382;-45.120503652039325
1739209767.3450418;-45.120503652039325
1739209767.3450453;-38.13080360867914
1739209767.345049;-33.981070128970906
1739209767.3450525;-45.120503652039325
1739209767.345056;-35.57807855764607
1739209767.3450596;-35.57807855764607
1739209767.3450632;-45.120503652039325
1739209767.3450668;-38.13080360867914
1739209767.3450704;-38.13080360867914
1739209767.345074;-38.13080360867914
1739209767.3450775;-38.13080360867914
1739209767.3450809;-38.13080360867914
1739209767.3450844;-45.120503652039325
1739209767.345088;-45.120503652039325
1739209767.3450916;-33.981070128970906
1739209767.3450952;-38.13080360867914
1739209767.3450987;-45.120503652039325
1739209767.3451023;-38.13080360867914
1739209767.345106;-35.57807855764607
1739209767.3451095;-38.13080360867914
1739209767.345113;-45.120503652039325
1739209767.3451166;-45.120503652039325
1739209767.3451202;-45.120503652039325
1739209767.3451238;-45.120503652039325
1739209767.3451273;-38.13080360867914
1739209767.345131;-38.13080360867914
1739209767.3451343;-45.120503652039325
1739209767.3451378;-38.13080360867914
1739209767.3451414;-45.120503652039325
1739209767.345145;-45.120503652039325
1739209767.3451486;-45.120503652039325
1739209767.3451521;-45.120503652039325
1739209767.3451557;-38.13080360867914
1739209767.3451593;-38.13080360867914
1739209767.3451629;-38.13080360867914
1739209767.3451664;-45.120503652039325
1739209767.34517;-38.13080360867914
1739209767.3451736;-35.57807855764607
1739209767.3451772;-45.120503652039325
1739209767.3451807;-45.120503652039325
1739209767.3451843;-45.120503652039325
1739209767.3451877;-45.120503652039325
1739209767.3451912;-38.13080360867914
1739209767.3451948;-35.57807855764607
1739209767.3451984;-45.120503652039325
1739209767.345202;-45.120503652039325
1739209767.3452055;-45.120503652039325
1739209767.3452091;-45.120503652039325
1739209767.3452127;-38.13080360867914
1739209767.3452163;-38.13080360867914
1739209767.3452199;-38.13080360867914
1739209767.3452234;-38.13080360867914
1739209767.345227;-38.13080360867914
1739209767.3452306;-38.13080360867914
1739209767.3452342;-45.120503652039325
1739209767.3452377;-45.120503652039325
1739209767.3452413;-45.120503652039325
1739209767.3452446;-45.120503652039325
1739209767.3452482;-45.120503652039325
1739209767.3452518;-45.120503652039325
1739209767.3452554;-45.120503652039325
1739209767.345259;-38.13080360867914
1739209767.3452625;-33.981070128970906
1739209767.345266;-33.981070128970906
1739209767.3452697;-38.13080360867914
1739209767.3452733;-35.57807855764607
1739209767.3452768;-38.13080360867914
1739209767.3452804;-45.120503652039325
1739209767.345284;-38.13080360867914
1739209767.3452876;-45.120503652039325
1739209767.3452911;-38.13080360867914
1739209767.3452947;-38.13080360867914
1739209767.345298;-45.120503652039325
1739209767.3453016;-45.120503652039325
1739209767.3453052;-38.13080360867914
1739209767.3453088;-38.13080360867914
1739209767.3453124;-38.13080360867914
1739209767.345316;-38.13080360867914
1739209767.3453195;-38.13080360867914
1739209767.345323;-45.120503652039325
1739209767.3453267;-45.120503652039325
1739209767.3453302;-38.13080360867914
1739209767.3453338;-33.981070128970906
1739209767.3453374;-33.981070128970906
1739209767.345341;-45.120503652039325
1739209767.3453445;-45.120503652039325
1739209767.3453481;-38.13080360867914
1739209767.3453515;-45.120503652039325
1739209767.345355;-45.120503652039325
1739209767.3453586;-45.120503652039325
1739209767.3453622;-38.13080360867914
1739209767.3453658;-38.13080360867914
1739209767.3453693;-45.120503652039325
1739209767.345373;-45.120503652039325
1739209767.3453765;-38.13080360867914
1739209767.34538;-35.57807855764607
1739209767.3453836;-38.13080360867914
1739209767.3453872;-38.13080360867914
1739209767.3453908;-33.981070128970906
1739209767.3453944;-45.120503652039325
1739209767.345398;-38.13080360867914
1739209767.3454015;-38.13080360867914
1739209767.3454049;-38.13080360867914
1739209767.3454084;-45.120503652039325
1739209767.345412;-45.120503652039325
1739209767.3454156;-45.120503652039325
1739209767.3454192;-35.57807855764607
1739209767.3454227;-38.13080360867914
1739209767.3454263;-45.120503652039325
1739209767.34543;-38.13080360867914
1739209767.3454335;-38.13080360867914
1739209767.345437;-38.13080360867914
1739209767.3454406;-38.13080360867914
1739209767.3454442;-38.13080360867914
1739209767.3454478;-38.13080360867914
1739209767.3454514;-33.981070128970906
1739209767.345455;-38.13080360867914
1739209767.3454585;-38.13080360867914
1739209767.3454618;-28.992665084841942
1739209767.3454654;-38.13080360867914
1739209767.345469;-45.120503652039325
1739209767.3454726;-45.120503652039325
1739209767.3454762;-35.57807855764607
1739209767.3454797;-35.57807855764607
1739209767.3454833;-45.120503652039325
1739209767.3454869;-45.120503652039325
1739209767.3454905;-38.13080360867914
1739209767.345494;-33.981070128970906
1739209767.3454976;-38.13080360867914
1739209767.3455012;-38.13080360867914
1739209767.3455048;-38.13080360867914
1739209767.3455083;-33.981070128970906
1739209767.345512;-35.57807855764607
1739209767.3455153;-45.120503652039325
1739209767.3455188;-26.991370085610722
1739209767.3455224;-38.13080360867914
1739209767.345526;-45.120503652039325
1739209767.3455296;-45.120503652039325
1739209767.3455331;-38.13080360867914
1739209767.3455367;-38.13080360867914
1739209767.3455403;-45.120503652039325
1739209767.3455439;-38.13080360867914
1739209767.3455474;-31.141103565318943
1739209767.345551;-38.13080360867914
1739209767.3455546;-35.57807855764607
1739209767.3455582;-45.120503652039325
1739209767.3455617;-45.120503652039325
1739209767.3455653;-45.120503652039325
1739209767.3455687;-45.120503652039325
1739209767.3455722;-45.120503652039325
1739209767.3455758;-26.487275050834715
1739209767.3455794;-31.141103565318893
1739209767.345583;-45.120503652039325
1739209767.3455865;-38.13080360867914
1739209767.34559;-35.57807855764607
1739209767.3455937;-35.57807855764607
1739209767.3455973;-45.120503652039325
1739209767.3456008;-38.13080360867914
1739209767.3456044;-38.13080360867914
1739209767.345608;-45.120503652039325
1739209767.3456116;-38.13080360867914
1739209767.3456151;-38.13080360867914
1739209767.3456187;-45.120503652039325
1739209767.3456223;-45.120503652039325
1739209767.3456256;-38.13080360867914
1739209767.3456292;-38.13080360867914
1739209767.3456328;-32.816014438256545
1739209767.3456364;-35.57807855764607
1739209767.34564;-45.120503652039325
1739209767.3456435;-38.13080360867914
1739209767.345647;-38.13080360867914
1739209767.3456507;-38.13080360867914
1739209767.3456542;-38.13080360867914
1739209767.3456578;-45.120503652039325
1739209767.3456614;-38.13080360867914
1739209767.345665;-33.981070128970906
1739209767.3456686;-45.120503652039325
1739209767.3456721;-38.13080360867914
1739209767.3456757;-38.13080360867914
1739209767.345679;-45.120503652039325
1739209767.3456826;-45.120503652039325
1739209767.3456862;-45.120503652039325
1739209767.3456898;-45.120503652039325
1739209767.3456933;-45.120503652039325
1739209767.345697;-38.13080360867914
1739209767.3457005;-45.120503652039325
1739209767.345704;-45.120503652039325
1739209767.3457077;-45.120503652039325
1739209767.3457112;-45.120503652039325
1739209767.3457148;-45.120503652039325
1739209767.3457184;-38.13080360867914
1739209767.345722;-31.141103565318893
1739209767.3457255;-38.13080360867914
1739209767.345729;-35.57807855764607
1739209767.3457325;-38.13080360867914
1739209767.345736;-38.13080360867914
1739209767.3457396;-38.13080360867914
1739209767.3457432;-35.57807855764607
1739209767.3457468;-45.120503652039325
1739209767.3457503;-38.13080360867914
1739209767.345754;-38.13080360867914
1739209767.3457575;-35.57807855764607
1739209767.345761;-45.120503652039325
1739209767.3457646;-45.120503652039325
1739209767.3457682;-32.816014438256545
1739209767.3457718;-45.120503652039325
1739209767.3457754;-33.981070128970906
1739209767.345779;-29.438486411369333
1739209767.3457825;-33.981070128970906
1739209767.3457859;-35.57807855764607
1739209767.3457894;-45.120503652039325
1739209767.345793;-35.57807855764607
1739209767.3457966;-38.13080360867914
1739209767.3458002;-33.981070128970906
1739209767.3458037;-45.120503652039325
1739209767.3458073;-33.981070128970956
1739209767.345811;-45.120503652039325
1739209767.3458145;-45.120503652039325
1739209767.345818;-45.120503652039325
1739209767.3458216;-45.120503652039325
1739209767.3458252;-45.120503652039325
1739209767.3458288;-45.120503652039325
1739209767.3458323;-45.120503652039325
1739209767.345836;-31.141103565318915
1739209767.3458395;-38.13080360867914
1739209767.3458428;-38.13080360867914
1739209767.3458464;-45.120503652039325
1739209767.34585;-45.120503652039325
1739209767.3458536;-45.120503652039325
1739209767.3458571;-38.13080360867914
1739209767.3458607;-45.120503652039325
1739209767.3458643;-38.13080360867914
1739209767.3458679;-33.981070128970906
1739209767.3458714;-38.13080360867914
1739209767.345875;-33.981070128970906
1739209767.3458786;-38.13080360867914
1739209767.3458822;-35.57807855764607
1739209767.3458858;-35.57807855764607
1739209767.3458893;-38.13080360867914
1739209767.345893;-38.13080360867914
1739209767.3458962;-38.13080360867914
1739209767.3458998;-45.120503652039325
1739209767.3459034;-38.13080360867914
1739209767.345907;-45.120503652039325
1739209767.3459105;-45.120503652039325
1739209767.3459141;-35.57807855764607
1739209767.3459177;-35.57807855764607
1739209767.3459213;-33.981070128970906
1739209767.3459249;-38.13080360867914
1739209767.3459284;-45.120503652039325
1739209767.345932;-38.13080360867914
1739209767.3459356;-38.13080360867914
1739209767.3459392;-45.120503652039325
1739209767.3459427;-45.120503652039325
1739209767.3459463;-29.438486411369333
1739209767.3459496;-32.816014438256545
1739209767.3459532;-38.13080360867914
1739209767.3459568;-38.13080360867914
1739209767.3459604;-45.120503652039325
1739209767.345964;-38.13080360867914
1739209767.3459675;-35.57807855764607
1739209767.345971;-45.120503652039325
1739209767.3459747;-45.120503652039325
1739209767.3459783;-45.120503652039325
1739209767.3459818;-38.13080360867914
1739209767.3459854;-45.120503652039325
1739209767.345989;-32.816014438256545
1739209767.3459926;-38.13080360867914
