CAN Message; 0x1b8:0300415310cf3fa2
1739209904.448998;-38.13080360867914
1739209904.4490042;-38.13080360867914
1739209904.4490104;-45.120503652039325
1739209904.4490166;-38.13080360867914
1739209904.4490228;-45.120503652039325
1739209904.449029;-38.13080360867914
1739209904.4490352;-32.816014438256545
1739209904.4490414;-45.120503652039325
1739209904.4490476;-35.57807855764607
1739209904.4490538;-38.13080360867914
1739209904.44906;-33.981070128970906
1739209904.4490664;-32.816014438256545
1739209904.4490726;-38.13080360867914
1739209904.4490788;-35.57807855764607
1739209904.449085;-33.981070128970906
1739209904.4490912;-38.13080360867914
1739209904.4490974;-45.120503652039325
1739209904.4491036;-45.120503652039325
1739209904.4491098;-45.120503652039325
1739209904.449116;-38.13080360867914
1739209904.4491222;-35.57807855764607
1739209904.4491284;-38.13080360867914
1739209904.4491346;-45.120503652039325
1739209904.4491408;-38.13080360867914
1739209904.449147;-35.57807855764607
1739209904.4491532;-33.981070128970906
1739209904.4491594;-38.13080360867914
1739209904.4491656;-38.13080360867914
1739209904.4491718;-45.120503652039325
1739209904.449178;-45.120503652039325
1739209904.4491842;-38.13080360867914
1739209904.4491904;-35.57807855764607
1739209904.4491966;-45.120503652039325
1739209904.4492028;-45.120503652039325
1739209904.449209;-38.13080360867914
1739209904.4492152;-38.13080360867914
1739209904.4492214;-45.120503652039325
1739209904.4492276;-38.13080360867914
1739209904.4492338;-38.13080360867914
1739209904.44924;-45.120503652039325
1739209904.4492462;-38.13080360867914
1739209904.4492524;-38.13080360867914
1739209904.4492586;-33.981070128970906
1739209904.4492648;-38.13080360867914
1739209904.449271;-38.13080360867914
1739209904.4492772;-45.120503652039325
1739209904.4492834;-38.13080360867914
1739209904.4492896;-33.981070128970906
1739209904.4492958;-45.120503652039325
1739209904.449302;-45.120503652039325
1739209904.4493082;-38.13080360867914
1739209904.4493144;-35.57807855764607
1739209904.4493206;-45.120503652039325
1739209904.4493268;-45.120503652039325
1739209904.449333;-38.13080360867914
1739209904.4493392;-38.13080360867914
1739209904.4493456;-38.13080360867914
1739209904.4493518;-45.120503652039325
1739209904.449358;-45.120503652039325
1739209904.4493642;-38.13080360867914
1739209904.4493704;-38.13080360867914
1739209904.4493766;-38.13080360867914
1739209904.4493828;-45.120503652039325
1739209904.449389;-45.120503652039325
1739209904.4493952;-38.13080360867914
1739209904.4494014;-45.120503652039325
1739209904.4494076;-33.981070128970906
1739209904.4494138;-45.120503652039325
1739209904.44942;-38.13080360867914
1739209904.4494262;-45.120503652039325
1739209904.4494324;-32.816014438256545
1739209904.4494386;-30.49652367304973
1739209904.4494448;-33.981070128970956
1739209904.449451;-45.120503652039325
1739209904.4494572;-35.57807855764607
1739209904.4494634;-32.816014438256545
1739209904.4494696;-38.13080360867914
1739209904.4494758;-45.120503652039325
1739209904.449482;-38.13080360867914
1739209904.4494882;-45.120503652039325
1739209904.4494944;-38.13080360867914
1739209904.4495006;-45.120503652039325
1739209904.4495068;-45.120503652039325
1739209904.449513;-45.120503652039325
1739209904.4495192;-38.13080360867914
1739209904.4495254;-45.120503652039325
1739209904.4495316;-38.13080360867914
1739209904.4495378;-31.141103565318893
1739209904.449544;-45.120503652039325
1739209904.4495502;-45.120503652039325
1739209904.4495564;-35.57807855764607
1739209904.4495625;-35.57807855764607
1739209904.4495687;-45.120503652039325
1739209904.449575;-45.120503652039325
1739209904.4495811;-45.120503652039325
1739209904.4495873;-38.13080360867914
1739209904.4495935;-38.13080360867914
1739209904.4495997;-38.13080360867914
1739209904.449606;-45.120503652039325
1739209904.4496121;-38.13080360867914
1739209904.4496186;-38.13080360867914
1739209904.4496248;-45.120503652039325
1739209904.449631;-45.120503652039325
1739209904.4496372;-38.13080360867914
1739209904.4496434;-38.13080360867914
1739209904.4496496;-45.120503652039325
1739209904.4496558;-33.981070128970906
1739209904.449662;-45.120503652039325
1739209904.4496682;-35.57807855764607
1739209904.4496744;-35.57807855764607
1739209904.4496806;-38.13080360867914
1739209904.4496868;-26.991370085610722
1739209904.449693;-45.120503652039325
1739209904.4496992;-45.120503652039325
1739209904.4497054;-45.120503652039325
1739209904.4497116;-33.981070128970906
1739209904.4497178;-38.13080360867914
1739209904.449724;-45.120503652039325
1739209904.4497302;-45.120503652039325
1739209904.4497364;-33.981070128970956
1739209904.4497426;-45.120503652039325
1739209904.4497488;-45.120503652039325
1739209904.449755;-45.120503652039325
1739209904.4497612;-45.120503652039325
1739209904.4497674;-45.120503652039325
1739209904.4497736;-45.120503652039325
1739209904.4497797;-33.981070128970906
1739209904.449786;-28.992665084841942
1739209904.4497921;-38.13080360867914
1739209904.4497983;-45.120503652039325
1739209904.4498045;-38.13080360867914
1739209904.4498107;-38.13080360867914
1739209904.449817;-38.13080360867914
1739209904.4498231;-38.13080360867914
1739209904.4498293;-45.120503652039325
1739209904.4498355;-45.120503652039325
1739209904.4498417;-45.120503652039325
1739209904.449848;-45.120503652039325
1739209904.4498541;-38.13080360867914
1739209904.4498603;-38.13080360867914
1739209904.4498665;-45.120503652039325
1739209904.4498727;-45.120503652039325
1739209904.449879;-45.120503652039325
1739209904.4498851;-45.120503652039325
1739209904.4498913;-45.120503652039325
1739209904.4498978;-45.120503652039325
1739209904.449904;-32.816014438256545
1739209904.4499102;-38.13080360867914
1739209904.4499164;-45.120503652039325
1739209904.4499226;-45.120503652039325
1739209904.4499288;-38.13080360867914
1739209904.449935;-28.992665084841942
1739209904.4499412;-35.57807855764607
1739209904.4499474;-38.13080360867914
1739209904.4499536;-45.120503652039325
1739209904.4499598;-33.981070128970906
1739209904.449966;-45.120503652039325
1739209904.4499722;-45.120503652039325
1739209904.4499784;-35.57807855764607
1739209904.4499846;-33.981070128970906
1739209904.4499907;-33.981070128970906
1739209904.449997;-45.120503652039325
1739209904.4500031;-38.13080360867914
1739209904.4500093;-38.13080360867914
1739209904.4500155;-45.120503652039325
1739209904.4500217;-35.57807855764607
1739209904.450028;-45.120503652039325
1739209904.4500341;-31.141103565318915
1739209904.4500403;-33.981070128970906
1739209904.4500465;-38.13080360867914
1739209904.4500527;-38.13080360867914
1739209904.450059;-38.13080360867914
1739209904.4500651;-33.981070128970906
1739209904.4500713;-45.120503652039325
1739209904.4500775;-38.13080360867914
1739209904.4500837;-33.981070128970906
1739209904.45009;-38.13080360867914
1739209904.4500961;-38.13080360867914
1739209904.4501023;-33.981070128970906
1739209904.4501085;-33.981070128970906
1739209904.4501147;-38.13080360867914
1739209904.450121;-45.120503652039325
1739209904.4501271;-38.13080360867914
1739209904.4501333;-33.981070128970906
1739209904.4501395;-38.13080360867914
1739209904.4501457;-38.13080360867914
1739209904.450152;-45.120503652039325
1739209904.450158;-38.13080360867914
1739209904.4501643;-45.120503652039325
1739209904.4501708;-38.13080360867914
1739209904.450177;-38.13080360867914
1739209904.4501832;-45.120503652039325
1739209904.4501894;-38.13080360867914
1739209904.4501956;-38.13080360867914
1739209904.4502017;-38.13080360867914
1739209904.450208;-33.981070128970906
1739209904.4502141;-38.13080360867914
1739209904.4502203;-38.13080360867914
1739209904.4502265;-45.120503652039325
1739209904.4502327;-38.13080360867914
1739209904.450239;-45.120503652039325
1739209904.4502451;-45.120503652039325
1739209904.4502513;-45.120503652039325
1739209904.4502575;-38.13080360867914
1739209904.4502637;-45.120503652039325
1739209904.45027;-45.120503652039325
1739209904.4502761;-38.13080360867914
1739209904.4502823;-38.13080360867914
1739209904.4502885;-38.13080360867914
1739209904.4502947;-38.13080360867914
1739209904.450301;-33.981070128970906
1739209904.4503071;-38.13080360867914
1739209904.4503133;-32.816014438256545
1739209904.4503195;-38.13080360867914
1739209904.4503257;-45.120503652039325
1739209904.450332;-38.13080360867914
1739209904.4503381;-38.13080360867914
1739209904.4503443;-45.120503652039325
1739209904.4503505;-45.120503652039325
1739209904.4503567;-38.13080360867914
1739209904.450363;-45.120503652039325
1739209904.4503691;-38.13080360867914
1739209904.4503753;-38.13080360867914
1739209904.4503815;-38.13080360867914
1739209904.4503877;-38.13080360867914
1739209904.450394;-45.120503652039325
1739209904.4504;-45.120503652039325
1739209904.4504063;-45.120503652039325
1739209904.4504125;-45.120503652039325
1739209904.4504187;-45.120503652039325
1739209904.450425;-45.120503652039325
1739209904.450431;-38.13080360867914
1739209904.4504373;-35.57807855764607
1739209904.4504435;-38.13080360867914
1739209904.45045;-45.120503652039325
1739209904.4504561;-45.120503652039325
1739209904.4504623;-45.120503652039325
1739209904.4504685;-35.57807855764607
1739209904.4504747;-45.120503652039325
1739209904.450481;-38.13080360867914
1739209904.4504871;-45.120503652039325
1739209904.4504933;-45.120503652039325
1739209904.4504995;-35.57807855764607
1739209904.4505057;-35.57807855764607
1739209904.450512;-38.13080360867914
1739209904.4505181;-45.120503652039325
1739209904.4505243;-35.57807855764607
1739209904.4505305;-45.120503652039325
1739209904.4505367;-38.13080360867914
1739209904.450543;-35.57807855764607
1739209904.4505491;-38.13080360867914
1739209904.4505553;-38.13080360867914
1739209904.4505615;-38.13080360867914
1739209904.4505677;-38.13080360867914
1739209904.450574;-45.120503652039325
1739209904.4505801;-38.13080360867914
1739209904.4505863;-45.120503652039325
1739209904.4505925;-45.120503652039325
1739209904.4505987;-35.57807855764607
1739209904.450605;-38.13080360867914
1739209904.450611;-45.120503652039325
1739209904.4506173;-45.120503652039325
1739209904.4506235;-38.13080360867914
1739209904.4506297;-32.816014438256545
1739209904.450636;-45.120503652039325
1739209904.450642;-45.120503652039325
1739209904.4506483;-38.13080360867914
1739209904.4506545;-38.13080360867914
1739209904.4506607;-38.13080360867914
1739209904.450667;-38.13080360867914
1739209904.450673;-45.120503652039325
1739209904.4506793;-45.120503652039325
1739209904.4506855;-31.141103565318893
1739209904.4506917;-26.991370085610736
1739209904.450698;-45.120503652039325
1739209904.450704;-38.13080360867914
1739209904.4507103;-38.13080360867914
1739209904.4507165;-38.13080360867914
1739209904.450723;-38.13080360867914
1739209904.4507291;-30.49652367304973
1739209904.4507353;-45.120503652039325
1739209904.4507415;-33.981070128970956
1739209904.4507477;-38.13080360867914
1739209904.450754;-38.13080360867914
1739209904.4507601;-38.13080360867914
1739209904.4507663;-45.120503652039325
1739209904.4507725;-35.57807855764607
1739209904.4507787;-45.120503652039325
1739209904.450785;-35.57807855764607
1739209904.4507911;-32.816014438256545
1739209904.4507973;-45.120503652039325
1739209904.4508035;-45.120503652039325
1739209904.4508097;-35.57807855764607
1739209904.450816;-38.13080360867914
1739209904.450822;-45.120503652039325
1739209904.4508283;-38.13080360867914
1739209904.4508345;-45.120503652039325
1739209904.4508407;-38.13080360867914
1739209904.450847;-45.120503652039325
1739209904.450853;-45.120503652039325
1739209904.4508593;-38.13080360867914
1739209904.4508655;-33.981070128970906
1739209904.4508717;-38.13080360867914
1739209904.450878;-45.120503652039325
1739209904.450884;-45.120503652039325
1739209904.4508903;-38.13080360867914
1739209904.4508965;-38.13080360867914
1739209904.4509027;-38.13080360867914
1739209904.450909;-45.120503652039325
1739209904.450915;-45.120503652039325
1739209904.4509213;-45.120503652039325
1739209904.4509275;-38.13080360867914
1739209904.4509337;-38.13080360867914
1739209904.45094;-28.992665084841942
1739209904.450946;-38.13080360867914
1739209904.4509523;-38.13080360867914
1739209904.4509585;-38.13080360867914
1739209904.4509647;-38.13080360867914
1739209904.450971;-38.13080360867914
1739209904.450977;-38.13080360867914
1739209904.4509833;-45.120503652039325
1739209904.4509895;-38.13080360867914
1739209904.4509957;-45.120503652039325
1739209904.4510021;-45.120503652039325
1739209904.4510083;-38.13080360867914
1739209904.4510145;-45.120503652039325
1739209904.4510207;-45.120503652039325
1739209904.451027;-38.13080360867914
1739209904.451033;-35.57807855764607
1739209904.4510393;-27.267205301931607
1739209904.4510455;-35.57807855764607
1739209904.4510517;-38.13080360867914
1739209904.451058;-45.120503652039325
1739209904.451064;-31.141103565318915
1739209904.4510703;-45.120503652039325
1739209904.4510765;-38.13080360867914
1739209904.4510827;-35.57807855764607
1739209904.451089;-38.13080360867914
1739209904.451095;-38.13080360867914
1739209904.4511013;-45.120503652039325
1739209904.4511075;-38.13080360867914
1739209904.4511137;-38.13080360867914
1739209904.45112;-45.120503652039325
1739209904.451126;-45.120503652039325
1739209904.4511323;-38.13080360867914
1739209904.4511385;-33.981070128970906
1739209904.4511447;-38.13080360867914
1739209904.451151;-38.13080360867914
1739209904.451157;-45.120503652039325
1739209904.4511633;-38.13080360867914
1739209904.4511695;-45.120503652039325
1739209904.4511757;-38.13080360867914
1739209904.451182;-33.981070128970906
1739209904.451188;-33.981070128970906
1739209904.4511943;-38.13080360867914
1739209904.4512005;-45.120503652039325
1739209904.4512067;-45.120503652039325
1739209904.451213;-33.981070128970906
1739209904.451219;-38.13080360867914
1739209904.4512253;-45.120503652039325
1739209904.4512315;-38.13080360867914
1739209904.4512377;-38.13080360867914
1739209904.4512439;-45.120503652039325
1739209904.45125;-45.120503652039325
1739209904.4512563;-38.13080360867914
1739209904.4512625;-35.57807855764607
1739209904.4512687;-45.120503652039325
1739209904.4512749;-45.120503652039325
1739209904.4512813;-45.120503652039325
1739209904.4512875;-38.13080360867914
1739209904.4512937;-38.13080360867914
1739209904.4513;-38.13080360867914
1739209904.451306;-35.57807855764607
1739209904.4513123;-33.981070128970906
1739209904.4513185;-45.120503652039325
1739209904.4513247;-45.120503652039325
1739209904.451331;-45.120503652039325
1739209904.451337;-33.981070128970906
1739209904.4513433;-38.13080360867914
1739209904.4513495;-38.13080360867914
1739209904.4513557;-33.981070128970906
1739209904.451362;-45.120503652039325
1739209904.451368;-45.120503652039325
1739209904.4513743;-45.120503652039325
1739209904.4513805;-38.13080360867914
1739209904.4513867;-33.981070128970906
1739209904.451393;-45.120503652039325
1739209904.451399;-38.13080360867914
1739209904.4514053;-38.13080360867914
1739209904.4514115;-35.57807855764607
1739209904.4514177;-45.120503652039325
1739209904.451424;-38.13080360867914
1739209904.45143;-38.13080360867914
1739209904.4514363;-45.120503652039325
1739209904.4514425;-33.981070128970906
1739209904.4514487;-45.120503652039325
1739209904.4514549;-45.120503652039325
1739209904.451461;-45.120503652039325
1739209904.4514673;-32.816014438256545
1739209904.4514735;-38.13080360867914
1739209904.4514797;-38.13080360867914
1739209904.4514859;-45.120503652039325
1739209904.451492;-45.120503652039325
1739209904.4514983;-45.120503652039325
1739209904.4515045;-38.13080360867914
1739209904.4515107;-35.57807855764607
1739209904.4515169;-45.120503652039325
1739209904.451523;-45.120503652039325
1739209904.4515293;-45.120503652039325
1739209904.4515355;-38.13080360867914
1739209904.4515417;-35.57807855764607
1739209904.4515479;-38.13080360867914
1739209904.4515543;-45.120503652039325
1739209904.4515605;-45.120503652039325
1739209904.4515667;-38.13080360867914
1739209904.451573;-45.120503652039325
1739209904.451579;-38.13080360867914
1739209904.4515853;-45.120503652039325
1739209904.4515915;-45.120503652039325
1739209904.4515977;-45.120503652039325
1739209904.451604;-32.816014438256545
1739209904.45161;-24.746238672633048
1739209904.4516163;-28.992665084841942
1739209904.4516225;-23.506823629689542
1739209904.4516287;-22.54371790334745
1739209904.451635;-45.120503652039325
1739209904.451641;-38.13080360867914
1739209904.4516473;-45.120503652039325
1739209904.4516535;-38.13080360867914
1739209904.4516597;-45.120503652039325
1739209904.4516659;-38.13080360867914
1739209904.451672;-33.981070128970906
1739209904.4516783;-45.120503652039325
1739209904.4516845;-27.267205301931607
1739209904.4516907;-25.826314394896357
1739209904.4516969;-23.506823629689542
1739209904.451703;-20.82298085201522
1739209904.4517093;-33.981070128970956
1739209904.4517155;-33.981070128970906
1739209904.4517217;-38.13080360867914
1739209904.4517279;-35.57807855764607
1739209904.451734;-38.13080360867914
1739209904.4517403;-45.120503652039325
1739209904.4517465;-38.13080360867914
1739209904.4517527;-32.816014438256545
1739209904.4517589;-26.991370085610747
1739209904.451765;-30.49652367304976
1739209904.4517713;-45.120503652039325
1739209904.4517775;-29.438486411369333
1739209904.4517837;-28.58837851428586
1739209904.4517899;-28.21854285175415
1739209904.451796;-29.438486411369333
1739209904.4518023;-38.13080360867914
1739209904.4518085;-35.57807855764607
1739209904.4518147;-38.13080360867914
1739209904.4518209;-32.816014438256545
1739209904.451827;-45.120503652039325
1739209904.4518335;-24.746238672633048
1739209904.4518397;-28.58837851428586
1739209904.451846;-25.62660358559016
1739209904.451852;-19.0459534198926
1739209904.4518583;-19.221007638782208
1739209904.4518645;-38.13080360867914
1739209904.4518707;-45.120503652039325
1739209904.4518769;-38.13080360867914
1739209904.451883;-45.120503652039325
1739209904.4518893;-35.57807855764607
1739209904.4518955;-33.981070128970906
1739209904.4519017;-38.13080360867914
1739209904.4519079;-32.81601443825658
1739209904.451914;-23.506823629689542
1739209904.4519203;-26.991370085610736
1739209904.4519265;-25.826314394896354
1739209904.4519327;-22.841636605902558
1739209904.4519389;-45.120503652039325
1739209904.451945;-45.120503652039325
1739209904.4519513;-32.816014438256545
1739209904.4519575;-45.120503652039325
1739209904.4519637;-45.120503652039325
1739209904.4519699;-38.13080360867914
1739209904.451976;-45.120503652039325
1739209904.4519823;-33.981070128970906
1739209904.4519885;-27.87774495603143
1739209904.4519947;-25.62660358559016
1739209904.4520009;-35.57807855764607
1739209904.452007;-27.877744956031417
1739209904.4520133;-25.826314394896357
1739209904.4520195;-45.120503652039325
1739209904.4520257;-30.49652367304973
1739209904.4520319;-45.120503652039325
1739209904.452038;-32.816014438256545
1739209904.4520442;-26.991370085610722
1739209904.4520504;-33.981070128970906
1739209904.4520566;-31.141103565318915
1739209904.4520628;-28.992665084841942
1739209904.452069;-31.141103565318943
1739209904.4520752;-33.981070128970956
1739209904.4520814;-21.228842808393974
1739209904.4520876;-22.264930561961563
1739209904.4520938;-45.120503652039325
1739209904.4521;-30.49652367304973
1739209904.4521065;-45.120503652039325
1739209904.4521127;-38.13080360867914
1739209904.4521189;-45.120503652039325
1739209904.452125;-31.141103565318915
1739209904.4521313;-29.438486411369333
1739209904.4521375;-33.981070128970956
1739209904.4521437;-26.487275050834715
1739209904.4521499;-27.267205301931607
1739209904.452156;-33.981070128970906
1739209904.4521623;-31.141103565318915
1739209904.4521685;-31.141103565318915
1739209904.4521747;-45.120503652039325
1739209904.4521809;-33.981070128970906
1739209904.452187;-45.120503652039325
1739209904.4521933;-45.120503652039325
1739209904.4521995;-38.13080360867914
1739209904.4522057;-38.13080360867914
1739209904.4522119;-29.438486411369333
1739209904.452218;-28.58837851428586
1739209904.4522243;-31.141103565318943
1739209904.4522305;-29.438486411369354
1739209904.4522367;-21.676580915188183
1739209904.4522429;-35.57807855764607
1739209904.452249;-45.120503652039325
1739209904.4522552;-35.57807855764607
1739209904.4522614;-45.120503652039325
1739209904.4522676;-45.120503652039325
1739209904.4522738;-38.13080360867914
1739209904.45228;-38.13080360867914
1739209904.4522862;-45.120503652039325
1739209904.4522924;-38.13080360867914
1739209904.4522986;-45.120503652039325
1739209904.4523048;-45.120503652039325
1739209904.452311;-45.120503652039325
1739209904.4523172;-38.13080360867914
1739209904.4523234;-38.13080360867914
1739209904.4523296;-45.120503652039325
1739209904.4523358;-45.120503652039325
1739209904.452342;-45.120503652039325
1739209904.4523482;-45.120503652039325
1739209904.4523544;-38.13080360867914
1739209904.4523606;-38.13080360867914
1739209904.4523668;-45.120503652039325
1739209904.452373;-45.120503652039325
1739209904.4523792;-38.13080360867914
1739209904.4523857;-38.13080360867914
1739209904.4523919;-45.120503652039325
1739209904.452398;-38.13080360867914
1739209904.4524043;-38.13080360867914
1739209904.4524105;-45.120503652039325
1739209904.4524167;-38.13080360867914
1739209904.4524229;-38.13080360867914
1739209904.452429;-45.120503652039325
1739209904.4524353;-45.120503652039325
1739209904.4524415;-35.57807855764607
1739209904.4524477;-33.981070128970906
1739209904.4524539;-45.120503652039325
1739209904.45246;-33.981070128970906
1739209904.4524662;-38.13080360867914
1739209904.4524724;-35.57807855764607
1739209904.4524786;-45.120503652039325
1739209904.4524848;-38.13080360867914
1739209904.452491;-38.13080360867914
1739209904.4524972;-38.13080360867914
1739209904.4525034;-45.120503652039325
1739209904.4525096;-35.57807855764607
1739209904.4525158;-38.13080360867914
1739209904.452522;-45.120503652039325
1739209904.4525282;-33.981070128970906
1739209904.4525344;-38.13080360867914
1739209904.4525406;-45.120503652039325
1739209904.4525468;-33.981070128970906
1739209904.452553;-45.120503652039325
1739209904.4525592;-38.13080360867914
1739209904.4525654;-38.13080360867914
1739209904.4525716;-35.57807855764607
1739209904.4525778;-45.120503652039325
1739209904.452584;-38.13080360867914
1739209904.4525902;-38.13080360867914
1739209904.4525964;-38.13080360867914
1739209904.4526026;-38.13080360867914
1739209904.4526088;-38.13080360867914
1739209904.452615;-38.13080360867914
1739209904.4526212;-38.13080360867914
1739209904.4526274;-38.13080360867914
1739209904.4526336;-45.120503652039325
1739209904.4526398;-38.13080360867914
1739209904.452646;-38.13080360867914
1739209904.4526522;-45.120503652039325
1739209904.4526587;-38.13080360867914
1739209904.4526649;-38.13080360867914
1739209904.452671;-38.13080360867914
1739209904.4526772;-45.120503652039325
1739209904.4526834;-33.981070128970906
1739209904.4526896;-38.13080360867914
1739209904.4526958;-30.49652367304973
1739209904.452702;-38.13080360867914
1739209904.4527082;-33.981070128970906
1739209904.4527144;-38.13080360867914
1739209904.4527206;-45.120503652039325
1739209904.4527268;-38.13080360867914
1739209904.452733;-38.13080360867914
1739209904.4527392;-38.13080360867914
1739209904.4527454;-38.13080360867914
1739209904.4527516;-45.120503652039325
1739209904.4527578;-45.120503652039325
1739209904.452764;-45.120503652039325
1739209904.4527702;-32.816014438256545
1739209904.4527764;-32.816014438256545
1739209904.4527826;-31.141103565318943
1739209904.4527888;-45.120503652039325
1739209904.452795;-25.826314394896357
1739209904.4528012;-38.13080360867914
1739209904.4528074;-38.13080360867914
1739209904.4528136;-45.120503652039325
1739209904.4528198;-26.991370085610722
1739209904.452826;-31.141103565318915
1739209904.4528322;-30.49652367304976
1739209904.4528384;-27.267205301931607
1739209904.4528446;-26.991370085610722
1739209904.4528508;-33.981070128970906
1739209904.452857;-45.120503652039325
1739209904.4528632;-45.120503652039325
1739209904.4528694;-32.816014438256545
1739209904.4528756;-33.981070128970906
1739209904.4528818;-31.141103565318893
1739209904.452888;-31.141103565318915
1739209904.4528942;-32.81601443825658
1739209904.4529004;-29.438486411369375
1739209904.4529066;-30.49652367304973
1739209904.4529128;-38.13080360867914
1739209904.452919;-35.57807855764607
1739209904.4529252;-45.120503652039325
1739209904.4529314;-27.8777449560314
1739209904.4529378;-25.826314394896357
1739209904.452944;-21.676580915188183
1739209904.4529502;-25.62660358559016
1739209904.4529564;-33.981070128970906
1739209904.4529626;-31.141103565318915
