CAN Message; 0x1d3:00000e08a0a044c7
Timestamp;Amplitude
1739209634.8849874;-32.816014438256545
1739209634.88499;-33.981070128970906
1739209634.8849924;-45.120503652039325
1739209634.884995;-38.13080360867914
1739209634.8849974;-38.13080360867914
1739209634.885;-45.120503652039325
1739209634.8850024;-45.120503652039325
1739209634.8850048;-45.120503652039325
1739209634.8850074;-45.120503652039325
1739209634.8850098;-38.13080360867914
1739209634.8850124;-38.13080360867914
1739209634.8850148;-38.13080360867914
1739209634.8850174;-35.57807855764607
1739209634.8850198;-33.981070128970906
1739209634.8850222;-45.120503652039325
1739209634.8850248;-33.981070128970906
1739209634.8850272;-32.816014438256545
1739209634.8850298;-38.13080360867914
1739209634.8850322;-45.120503652039325
1739209634.8850348;-38.13080360867914
1739209634.8850372;-38.13080360867914
1739209634.8850396;-45.120503652039325
1739209634.8850422;-45.120503652039325
1739209634.8850446;-45.120503652039325
1739209634.8850472;-45.120503652039325
1739209634.8850496;-38.13080360867914
1739209634.8850522;-32.816014438256545
1739209634.8850546;-35.57807855764607
1739209634.885057;-35.57807855764607
1739209634.8850596;-33.981070128970906
1739209634.885062;-38.13080360867914
1739209634.8850646;-45.120503652039325
1739209634.885067;-38.13080360867914
1739209634.8850696;-38.13080360867914
1739209634.885072;-45.120503652039325
1739209634.8850744;-45.120503652039325
1739209634.885077;-45.120503652039325
1739209634.8850794;-45.120503652039325
1739209634.885082;-38.13080360867914
1739209634.8850844;-38.13080360867914
1739209634.885087;-38.13080360867914
1739209634.8850894;-38.13080360867914
1739209634.8850918;-35.57807855764607
1739209634.8850944;-38.13080360867914
1739209634.8850968;-45.120503652039325
1739209634.8850994;-35.57807855764607
1739209634.8851018;-32.816014438256545
1739209634.8851044;-45.120503652039325
1739209634.8851068;-45.120503652039325
1739209634.8851092;-33.981070128970906
1739209634.8851118;-38.13080360867914
1739209634.8851142;-45.120503652039325
1739209634.8851168;-45.120503652039325
1739209634.8851192;-45.120503652039325
1739209634.8851218;-38.13080360867914
1739209634.8851242;-38.13080360867914
1739209634.8851266;-45.120503652039325
1739209634.8851292;-38.13080360867914
1739209634.8851316;-31.141103565318915
1739209634.8851342;-38.13080360867914
1739209634.8851366;-45.120503652039325
1739209634.8851392;-33.981070128970906
1739209634.8851416;-38.13080360867914
1739209634.885144;-45.120503652039325
1739209634.8851466;-38.13080360867914
1739209634.885149;-45.120503652039325
1739209634.8851516;-35.57807855764607
1739209634.885154;-45.120503652039325
1739209634.8851566;-45.120503652039325
1739209634.885159;-45.120503652039325
1739209634.8851614;-45.120503652039325
1739209634.885164;-45.120503652039325
1739209634.8851664;-45.120503652039325
1739209634.885169;-45.120503652039325
1739209634.8851714;-45.120503652039325
1739209634.885174;-45.120503652039325
1739209634.8851764;-38.13080360867914
1739209634.885179;-35.57807855764607
1739209634.8851814;-38.13080360867914
1739209634.8851838;-45.120503652039325
1739209634.8851864;-45.120503652039325
1739209634.8851888;-45.120503652039325
1739209634.8851914;-32.816014438256545
1739209634.8851938;-45.120503652039325
1739209634.8851964;-38.13080360867914
1739209634.8851988;-38.13080360867914
1739209634.8852012;-38.13080360867914
1739209634.8852038;-38.13080360867914
1739209634.8852062;-45.120503652039325
1739209634.8852088;-33.981070128970906
1739209634.8852112;-45.120503652039325
1739209634.8852139;-38.13080360867914
1739209634.8852162;-45.120503652039325
1739209634.8852186;-38.13080360867914
1739209634.8852212;-38.13080360867914
1739209634.8852236;-45.120503652039325
1739209634.8852262;-38.13080360867914
1739209634.8852286;-38.13080360867914
1739209634.8852313;-33.981070128970906
1739209634.8852336;-35.57807855764607
1739209634.885236;-38.13080360867914
1739209634.8852386;-45.120503652039325
1739209634.885241;-38.13080360867914
1739209634.8852437;-35.57807855764607
1739209634.885246;-45.120503652039325
1739209634.8852487;-38.13080360867914
1739209634.885251;-45.120503652039325
1739209634.885257;-45.120503652039325
1739209634.885263;-38.13080360867914
1739209634.885269;-33.981070128970906
1739209634.885275;-33.981070128970906
1739209634.8852806;-45.120503652039325
1739209634.8852866;-38.13080360867914
1739209634.8852925;-45.120503652039325
1739209634.8852985;-33.981070128970906
1739209634.8853045;-35.57807855764607
1739209634.8853104;-45.120503652039325
1739209634.8853164;-45.120503652039325
1739209634.8853223;-38.13080360867914
1739209634.8853283;-38.13080360867914
1739209634.8853343;-45.120503652039325
1739209634.88534;-38.13080360867914
1739209634.885346;-45.120503652039325
1739209634.885352;-45.120503652039325
1739209634.8853579;-38.13080360867914
1739209634.8853638;-35.57807855764607
1739209634.8853698;-38.13080360867914
1739209634.8853757;-45.120503652039325
1739209634.8853817;-45.120503652039325
1739209634.8853877;-38.13080360867914
1739209634.8853934;-35.57807855764607
1739209634.8853993;-38.13080360867914
1739209634.8854053;-38.13080360867914
1739209634.8854113;-45.120503652039325
1739209634.8854172;-31.141103565318915
1739209634.8854232;-35.57807855764607
1739209634.8854291;-45.120503652039325
1739209634.885435;-45.120503652039325
1739209634.885441;-38.13080360867914
1739209634.885447;-33.981070128970906
1739209634.8854527;-45.120503652039325
1739209634.8854587;-38.13080360867914
1739209634.8854647;-45.120503652039325
1739209634.8854706;-45.120503652039325
1739209634.8854766;-45.120503652039325
1739209634.8854825;-38.13080360867914
1739209634.8854885;-38.13080360867914
1739209634.8854945;-38.13080360867914
1739209634.8855004;-45.120503652039325
1739209634.8855064;-45.120503652039325
1739209634.885512;-35.57807855764607
1739209634.885518;-45.120503652039325
1739209634.885524;-45.120503652039325
1739209634.88553;-33.981070128970906
1739209634.885536;-32.816014438256545
1739209634.885542;-28.992665084841942
1739209634.8855479;-45.120503652039325
1739209634.8855538;-38.13080360867914
1739209634.8855598;-38.13080360867914
1739209634.8855655;-38.13080360867914
1739209634.8855715;-38.13080360867914
1739209634.8855774;-38.13080360867914
1739209634.8855834;-38.13080360867914
1739209634.8855894;-45.120503652039325
1739209634.8855953;-35.57807855764607
1739209634.8856013;-45.120503652039325
1739209634.8856072;-35.57807855764607
1739209634.8856132;-38.13080360867914
1739209634.8856192;-45.120503652039325
1739209634.885625;-45.120503652039325
1739209634.8856308;-38.13080360867914
1739209634.8856368;-38.13080360867914
1739209634.8856428;-45.120503652039325
1739209634.8856487;-38.13080360867914
1739209634.8856547;-35.57807855764607
1739209634.8856606;-38.13080360867914
1739209634.8856666;-45.120503652039325
1739209634.8856726;-38.13080360867914
1739209634.8856783;-35.57807855764607
1739209634.8856843;-33.981070128970906
1739209634.8856902;-32.816014438256545
1739209634.8856962;-45.120503652039325
1739209634.8857021;-45.120503652039325
1739209634.885708;-33.981070128970906
1739209634.885714;-35.57807855764607
1739209634.88572;-45.120503652039325
1739209634.885726;-38.13080360867914
1739209634.885732;-32.816014438256545
1739209634.8857377;-45.120503652039325
1739209634.8857436;-45.120503652039325
1739209634.8857496;-45.120503652039325
1739209634.8857555;-45.120503652039325
1739209634.8857615;-38.13080360867914
1739209634.8857675;-33.981070128970906
1739209634.8857734;-38.13080360867914
1739209634.8857794;-28.992665084841942
1739209634.8857853;-45.120503652039325
1739209634.885791;-45.120503652039325
1739209634.885797;-38.13080360867914
1739209634.885803;-38.13080360867914
1739209634.885809;-45.120503652039325
1739209634.885815;-45.120503652039325
1739209634.8858209;-45.120503652039325
1739209634.8858268;-38.13080360867914
1739209634.8858328;-45.120503652039325
1739209634.8858387;-38.13080360867914
1739209634.8858447;-35.57807855764607
1739209634.8858504;-33.981070128970906
1739209634.8858564;-38.13080360867914
1739209634.8858624;-45.120503652039325
1739209634.8858683;-38.13080360867914
1739209634.8858743;-33.981070128970906
1739209634.8858802;-45.120503652039325
1739209634.8858862;-45.120503652039325
1739209634.8858922;-45.120503652039325
1739209634.885898;-45.120503652039325
1739209634.885904;-45.120503652039325
1739209634.8859098;-45.120503652039325
1739209634.8859158;-38.13080360867914
1739209634.8859217;-38.13080360867914
1739209634.8859277;-45.120503652039325
1739209634.8859336;-45.120503652039325
1739209634.8859396;-45.120503652039325
1739209634.8859456;-35.57807855764607
1739209634.8859515;-32.816014438256545
1739209634.8859575;-38.13080360867914
1739209634.8859632;-35.57807855764607
1739209634.8859692;-38.13080360867914
1739209634.8859751;-45.120503652039325
1739209634.885981;-38.13080360867914
1739209634.885987;-38.13080360867914
1739209634.885993;-38.13080360867914
1739209634.885999;-35.57807855764607
1739209634.886005;-38.13080360867914
1739209634.886011;-38.13080360867914
1739209634.8860168;-38.13080360867914
1739209634.8860226;-45.120503652039325
1739209634.8860285;-38.13080360867914
1739209634.8860345;-45.120503652039325
1739209634.8860404;-38.13080360867914
1739209634.8860464;-32.816014438256545
1739209634.8860524;-45.120503652039325
1739209634.8860583;-45.120503652039325
1739209634.8860643;-38.13080360867914
1739209634.8860703;-35.57807855764607
1739209634.886076;-38.13080360867914
1739209634.886082;-45.120503652039325
1739209634.886088;-45.120503652039325
1739209634.8860939;-38.13080360867914
1739209634.8860998;-38.13080360867914
1739209634.8861058;-38.13080360867914
1739209634.8861117;-45.120503652039325
1739209634.8861177;-45.120503652039325
1739209634.8861237;-38.13080360867914
1739209634.8861296;-45.120503652039325
1739209634.8861353;-38.13080360867914
1739209634.8861413;-38.13080360867914
1739209634.8861473;-38.13080360867914
1739209634.8861532;-45.120503652039325
1739209634.8861592;-45.120503652039325
1739209634.8861651;-31.141103565318893
1739209634.886171;-38.13080360867914
1739209634.886177;-45.120503652039325
1739209634.886183;-45.120503652039325
1739209634.8861887;-35.57807855764607
1739209634.8861947;-38.13080360867914
1739209634.8862007;-45.120503652039325
1739209634.8862066;-38.13080360867914
1739209634.8862126;-45.120503652039325
1739209634.8862185;-45.120503652039325
1739209634.8862245;-45.120503652039325
1739209634.8862305;-38.13080360867914
1739209634.8862364;-38.13080360867914
1739209634.8862424;-45.120503652039325
1739209634.886248;-45.120503652039325
1739209634.886254;-38.13080360867914
1739209634.88626;-30.49652367304973
1739209634.886266;-38.13080360867914
1739209634.886272;-45.120503652039325
1739209634.886278;-38.13080360867914
1739209634.8862839;-35.57807855764607
1739209634.8862898;-38.13080360867914
1739209634.8862958;-45.120503652039325
1739209634.8863018;-45.120503652039325
1739209634.8863075;-45.120503652039325
1739209634.8863134;-38.13080360867914
1739209634.8863194;-32.816014438256545
1739209634.8863254;-33.981070128970906
1739209634.8863313;-45.120503652039325
1739209634.8863373;-45.120503652039325
1739209634.8863432;-45.120503652039325
1739209634.8863492;-45.120503652039325
1739209634.8863552;-45.120503652039325
1739209634.886361;-45.120503652039325
1739209634.8863668;-45.120503652039325
1739209634.8863728;-38.13080360867914
1739209634.8863788;-35.57807855764607
1739209634.8863847;-38.13080360867914
1739209634.8863907;-45.120503652039325
1739209634.8863966;-38.13080360867914
1739209634.8864026;-32.816014438256545
1739209634.8864086;-35.57807855764607
1739209634.8864145;-38.13080360867914
1739209634.8864202;-45.120503652039325
1739209634.8864262;-45.120503652039325
1739209634.8864322;-38.13080360867914
1739209634.8864381;-45.120503652039325
1739209634.886444;-45.120503652039325
1739209634.88645;-45.120503652039325
1739209634.886456;-45.120503652039325
1739209634.886462;-38.13080360867914
1739209634.886468;-38.13080360867914
1739209634.8864737;-35.57807855764607
1739209634.8864796;-33.981070128970906
1739209634.8864856;-45.120503652039325
1739209634.8864915;-38.13080360867914
1739209634.8864975;-25.826314394896354
1739209634.8865035;-31.141103565318915
1739209634.8865094;-45.120503652039325
1739209634.8865154;-38.13080360867914
1739209634.8865213;-32.816014438256545
1739209634.8865273;-33.981070128970906
1739209634.886533;-45.120503652039325
1739209634.886539;-35.57807855764607
1739209634.886545;-38.13080360867914
1739209634.886551;-45.120503652039325
1739209634.8865569;-45.120503652039325
1739209634.8865628;-38.13080360867914
1739209634.8865688;-38.13080360867914
1739209634.8865747;-45.120503652039325
1739209634.8865807;-45.120503652039325
1739209634.8865864;-38.13080360867914
1739209634.8865924;-29.438486411369333
1739209634.8865983;-33.981070128970906
1739209634.8866043;-45.120503652039325
1739209634.8866103;-45.120503652039325
1739209634.8866162;-33.981070128970906
1739209634.8866222;-33.981070128970906
1739209634.8866282;-45.120503652039325
1739209634.886634;-45.120503652039325
1739209634.88664;-38.13080360867914
1739209634.8866458;-38.13080360867914
1739209634.8866518;-45.120503652039325
1739209634.8866577;-45.120503652039325
1739209634.8866637;-45.120503652039325
1739209634.8866696;-38.13080360867914
1739209634.8866756;-45.120503652039325
1739209634.8866816;-38.13080360867914
1739209634.8866875;-38.13080360867914
1739209634.8866935;-45.120503652039325
1739209634.8866994;-45.120503652039325
1739209634.8867052;-38.13080360867914
1739209634.8867111;-38.13080360867914
1739209634.886717;-45.120503652039325
1739209634.886723;-45.120503652039325
1739209634.886729;-45.120503652039325
1739209634.886735;-33.981070128970906
1739209634.886741;-28.992665084841942
1739209634.886747;-35.57807855764607
1739209634.8867528;-45.120503652039325
1739209634.8867586;-38.13080360867914
1739209634.8867645;-38.13080360867914
1739209634.8867705;-45.120503652039325
1739209634.8867764;-38.13080360867914
1739209634.8867824;-45.120503652039325
1739209634.8867884;-29.438486411369354
1739209634.8867943;-45.120503652039325
1739209634.8868003;-45.120503652039325
1739209634.8868062;-45.120503652039325
1739209634.8868122;-45.120503652039325
1739209634.886818;-33.981070128970906
1739209634.886824;-45.120503652039325
1739209634.8868299;-38.13080360867914
1739209634.8868358;-31.141103565318915
1739209634.8868418;-38.13080360867914
1739209634.8868477;-45.120503652039325
1739209634.8868537;-45.120503652039325
1739209634.8868597;-32.816014438256545
1739209634.8868656;-38.13080360867914
1739209634.8868713;-45.120503652039325
1739209634.8868773;-45.120503652039325
1739209634.8868833;-30.49652367304973
1739209634.8868892;-45.120503652039325
1739209634.8868952;-45.120503652039325
1739209634.8869011;-35.57807855764607
1739209634.886907;-38.13080360867914
1739209634.886913;-33.981070128970906
1739209634.886919;-38.13080360867914
1739209634.886925;-45.120503652039325
1739209634.8869307;-30.49652367304973
1739209634.8869367;-38.13080360867914
1739209634.8869426;-38.13080360867914
1739209634.8869486;-45.120503652039325
1739209634.8869545;-38.13080360867914
1739209634.8869605;-38.13080360867914
1739209634.8869665;-38.13080360867914
1739209634.8869724;-38.13080360867914
1739209634.8869784;-33.981070128970906
1739209634.886984;-38.13080360867914
1739209634.88699;-45.120503652039325
1739209634.886996;-45.120503652039325
1739209634.887002;-38.13080360867914
1739209634.887008;-45.120503652039325
1739209634.887014;-45.120503652039325
1739209634.8870199;-38.13080360867914
1739209634.8870258;-38.13080360867914
1739209634.8870318;-45.120503652039325
1739209634.8870378;-35.57807855764607
1739209634.8870435;-35.57807855764607
1739209634.8870494;-33.981070128970906
1739209634.8870554;-45.120503652039325
1739209634.8870614;-38.13080360867914
1739209634.8870673;-35.57807855764607
1739209634.8870733;-33.981070128970906
1739209634.8870792;-45.120503652039325
1739209634.8870852;-38.13080360867914
1739209634.8870912;-38.13080360867914
1739209634.8870971;-33.981070128970906
1739209634.8871028;-38.13080360867914
1739209634.8871088;-45.120503652039325
1739209634.8871148;-38.13080360867914
1739209634.8871207;-33.981070128970906
1739209634.8871267;-38.13080360867914
1739209634.8871326;-45.120503652039325
1739209634.8871386;-35.57807855764607
1739209634.8871446;-45.120503652039325
1739209634.8871505;-45.120503652039325
1739209634.8871562;-45.120503652039325
1739209634.8871622;-45.120503652039325
1739209634.8871682;-38.13080360867914
1739209634.8871741;-38.13080360867914
1739209634.88718;-33.981070128970906
1739209634.887186;-45.120503652039325
1739209634.887192;-38.13080360867914
1739209634.887198;-35.57807855764607
1739209634.887204;-38.13080360867914
1739209634.88721;-35.57807855764607
1739209634.8872156;-35.57807855764607
1739209634.8872216;-45.120503652039325
1739209634.8872275;-38.13080360867914
1739209634.8872335;-38.13080360867914
1739209634.8872395;-45.120503652039325
1739209634.8872454;-45.120503652039325
1739209634.8872514;-45.120503652039325
1739209634.8872573;-45.120503652039325
1739209634.8872633;-45.120503652039325
1739209634.887269;-45.120503652039325
1739209634.887275;-38.13080360867914
1739209634.887281;-35.57807855764607
1739209634.887287;-35.57807855764607
1739209634.8872929;-38.13080360867914
1739209634.8872988;-45.120503652039325
1739209634.8873048;-45.120503652039325
1739209634.8873107;-45.120503652039325
1739209634.8873167;-35.57807855764607
1739209634.8873227;-38.13080360867914
1739209634.8873284;-35.57807855764607
1739209634.8873343;-38.13080360867914
1739209634.8873403;-38.13080360867914
1739209634.8873463;-38.13080360867914
1739209634.8873522;-45.120503652039325
1739209634.8873582;-38.13080360867914
1739209634.8873641;-45.120503652039325
1739209634.88737;-33.981070128970906
1739209634.887376;-35.57807855764607
1739209634.8873818;-38.13080360867914
1739209634.8873878;-45.120503652039325
1739209634.8873937;-38.13080360867914
1739209634.8873997;-35.57807855764607
1739209634.8874056;-38.13080360867914
1739209634.8874116;-45.120503652039325
1739209634.8874176;-45.120503652039325
1739209634.8874235;-45.120503652039325
1739209634.8874295;-38.13080360867914
1739209634.8874354;-38.13080360867914
1739209634.8874412;-38.13080360867914
1739209634.887447;-35.57807855764607
1739209634.887453;-45.120503652039325
1739209634.887459;-30.49652367304973
1739209634.887465;-32.816014438256545
1739209634.887471;-38.13080360867914
1739209634.887477;-38.13080360867914
1739209634.887483;-45.120503652039325
1739209634.8874888;-38.13080360867914
1739209634.8874948;-38.13080360867914
1739209634.8875005;-38.13080360867914
1739209634.8875065;-38.13080360867914
1739209634.8875124;-45.120503652039325
1739209634.8875184;-45.120503652039325
1739209634.8875244;-45.120503652039325
1739209634.8875303;-45.120503652039325
1739209634.8875363;-38.13080360867914
1739209634.8875422;-32.816014438256545
1739209634.8875482;-38.13080360867914
1739209634.887554;-29.438486411369333
1739209634.88756;-32.816014438256545
1739209634.8875659;-38.13080360867914
1739209634.8875718;-38.13080360867914
1739209634.8875778;-35.57807855764607
1739209634.8875837;-38.13080360867914
1739209634.8875897;-45.120503652039325
1739209634.8875957;-38.13080360867914
1739209634.8876016;-38.13080360867914
1739209634.8876076;-38.13080360867914
1739209634.8876133;-35.57807855764607
1739209634.8876193;-38.13080360867914
1739209634.8876252;-45.120503652039325
1739209634.8876312;-38.13080360867914
1739209634.8876371;-35.57807855764607
1739209634.887643;-38.13080360867914
1739209634.887649;-45.120503652039325
1739209634.887655;-38.13080360867914
1739209634.887661;-35.57807855764607
1739209634.8876667;-45.120503652039325
1739209634.8876727;-45.120503652039325
1739209634.8876786;-45.120503652039325
1739209634.8876846;-38.13080360867914
1739209634.8876905;-45.120503652039325
1739209634.8876965;-32.816014438256545
1739209634.8877025;-33.981070128970906
1739209634.8877084;-45.120503652039325
1739209634.8877144;-38.13080360867914
1739209634.8877203;-38.13080360867914
1739209634.887726;-35.57807855764607
1739209634.887732;-38.13080360867914
1739209634.887738;-45.120503652039325
1739209634.887744;-38.13080360867914
1739209634.88775;-35.57807855764607
1739209634.8877559;-38.13080360867914
1739209634.8877618;-38.13080360867914
1739209634.8877678;-45.120503652039325
1739209634.8877738;-45.120503652039325
1739209634.8877795;-38.13080360867914
1739209634.8877854;-33.981070128970906
1739209634.8877914;-30.49652367304973
1739209634.8877974;-28.992665084841942
1739209634.8878033;-45.120503652039325
1739209634.8878093;-38.13080360867914
1739209634.8878152;-38.13080360867914
1739209634.8878212;-35.57807855764607
1739209634.8878272;-45.120503652039325
1739209634.887833;-38.13080360867914
1739209634.8878388;-45.120503652039325
1739209634.8878448;-45.120503652039325
1739209634.8878508;-45.120503652039325
1739209634.8878567;-45.120503652039325
1739209634.8878627;-45.120503652039325
1739209634.8878686;-38.13080360867914
1739209634.8878746;-45.120503652039325
1739209634.8878806;-45.120503652039325
1739209634.8878865;-35.57807855764607
1739209634.8878925;-38.13080360867914
1739209634.8878982;-45.120503652039325
1739209634.8879042;-45.120503652039325
1739209634.8879101;-38.13080360867914
1739209634.887916;-45.120503652039325
1739209634.887922;-38.13080360867914
1739209634.887928;-38.13080360867914
1739209634.887934;-38.13080360867914
1739209634.88794;-35.57807855764607
1739209634.887946;-38.13080360867914
1739209634.8879516;-38.13080360867914
1739209634.8879576;-38.13080360867914
1739209634.8879635;-35.57807855764607
1739209634.8879695;-38.13080360867914
1739209634.8879755;-38.13080360867914
1739209634.8879814;-38.13080360867914
1739209634.8879874;-38.13080360867914
1739209634.8879933;-45.120503652039325
1739209634.8879993;-45.120503652039325
1739209634.8880053;-38.13080360867914
1739209634.888011;-45.120503652039325
1739209634.888017;-45.120503652039325
1739209634.888023;-38.13080360867914
1739209634.8880289;-38.13080360867914
1739209634.8880348;-38.13080360867914
1739209634.8880408;-35.57807855764607
1739209634.8880467;-38.13080360867914
1739209634.8880527;-45.120503652039325
1739209634.8880587;-35.57807855764607
1739209634.8880644;-32.816014438256545
1739209634.8880703;-38.13080360867914
1739209634.8880763;-38.13080360867914
1739209634.8880823;-33.981070128970906
1739209634.8880882;-45.120503652039325
1739209634.8880942;-45.120503652039325
1739209634.8881001;-45.120503652039325
1739209634.888106;-45.120503652039325
1739209634.888112;-45.120503652039325
1739209634.888118;-45.120503652039325
1739209634.8881238;-38.13080360867914
1739209634.8881297;-45.120503652039325
1739209634.8881357;-38.13080360867914
1739209634.8881416;-35.57807855764607
1739209634.8881476;-45.120503652039325
1739209634.8881536;-33.981070128970906
1739209634.8881595;-33.981070128970906
1739209634.8881655;-45.120503652039325
1739209634.8881714;-45.120503652039325
1739209634.8881772;-38.13080360867914
1739209634.888183;-31.141103565318893
1739209634.888189;-33.981070128970906
1739209634.888195;-45.120503652039325
1739209634.888201;-38.13080360867914
1739209634.888207;-35.57807855764607
1739209634.888213;-45.120503652039325
1739209634.8882189;-45.120503652039325
1739209634.8882248;-45.120503652039325
1739209634.8882308;-45.120503652039325
1739209634.8882365;-35.57807855764607
1739209634.8882425;-45.120503652039325
1739209634.8882484;-33.981070128970906
1739209634.8882544;-45.120503652039325
1739209634.8882604;-45.120503652039325
1739209634.8882663;-45.120503652039325
1739209634.8882723;-35.57807855764607
1739209634.8882782;-32.816014438256545
1739209634.8882842;-45.120503652039325
1739209634.88829;-45.120503652039325
1739209634.888296;-45.120503652039325
1739209634.8883018;-32.816014438256545
1739209634.8883078;-45.120503652039325
1739209634.8883138;-45.120503652039325
1739209634.8883197;-45.120503652039325
1739209634.8883257;-45.120503652039325
1739209634.8883317;-38.13080360867914
1739209634.8883376;-38.13080360867914
1739209634.8883436;-38.13080360867914
1739209634.8883493;-45.120503652039325
1739209634.8883553;-38.13080360867914
1739209634.8883612;-45.120503652039325
1739209634.8883672;-35.57807855764607
1739209634.8883731;-32.816014438256545
1739209634.888379;-45.120503652039325
1739209634.888385;-38.13080360867914
1739209634.888391;-38.13080360867914
1739209634.888397;-45.120503652039325
1739209634.888403;-45.120503652039325
1739209634.8884087;-45.120503652039325
1739209634.8884146;-45.120503652039325
1739209634.8884206;-45.120503652039325
1739209634.8884265;-38.13080360867914
1739209634.8884325;-38.13080360867914
1739209634.8884385;-45.120503652039325
1739209634.8884444;-45.120503652039325
1739209634.8884504;-45.120503652039325
1739209634.8884563;-38.13080360867914
1739209634.888462;-35.57807855764607
1739209634.888468;-38.13080360867914
1739209634.888474;-38.13080360867914
1739209634.88848;-35.57807855764607
1739209634.888486;-33.981070128970906
1739209634.8884919;-35.57807855764607
1739209634.8884978;-38.13080360867914
1739209634.8885038;-38.13080360867914
1739209634.8885098;-38.13080360867914
1739209634.8885157;-35.57807855764607
1739209634.8885214;-38.13080360867914
1739209634.8885274;-38.13080360867914
1739209634.8885334;-45.120503652039325
1739209634.8885393;-38.13080360867914
1739209634.8885453;-38.13080360867914
1739209634.8885512;-38.13080360867914
1739209634.8885572;-38.13080360867914
1739209634.8885632;-38.13080360867914
1739209634.888569;-45.120503652039325
1739209634.8885748;-45.120503652039325
1739209634.8885808;-38.13080360867914
1739209634.8885868;-45.120503652039325
1739209634.8885927;-45.120503652039325
1739209634.8885987;-35.57807855764607
1739209634.8886046;-38.13080360867914
1739209634.8886106;-29.438486411369333
1739209634.8886166;-33.981070128970906
1739209634.8886225;-45.120503652039325
1739209634.8886285;-38.13080360867914
1739209634.8886342;-38.13080360867914
1739209634.8886402;-38.13080360867914
1739209634.8886461;-45.120503652039325
1739209634.888652;-38.13080360867914
1739209634.888658;-38.13080360867914
1739209634.888664;-45.120503652039325
1739209634.88867;-38.13080360867914
1739209634.888676;-45.120503652039325
1739209634.888682;-45.120503652039325
1739209634.8886876;-45.120503652039325
1739209634.8886936;-38.13080360867914
1739209634.8886995;-45.120503652039325
1739209634.8887055;-28.992665084841942
1739209634.8887115;-31.141103565318915
1739209634.8887174;-45.120503652039325
1739209634.8887234;-38.13080360867914
1739209634.8887293;-38.13080360867914
1739209634.8887353;-38.13080360867914
1739209634.8887413;-45.120503652039325
1739209634.888747;-45.120503652039325
1739209634.888753;-45.120503652039325
1739209634.888759;-45.120503652039325
1739209634.8887649;-45.120503652039325
1739209634.8887708;-38.13080360867914
1739209634.8887768;-35.57807855764607
1739209634.8887827;-38.13080360867914
1739209634.8887887;-45.120503652039325
1739209634.8887947;-38.13080360867914
1739209634.8888006;-38.13080360867914
1739209634.8888063;-45.120503652039325
1739209634.8888123;-45.120503652039325
1739209634.8888183;-38.13080360867914
1739209634.8888242;-38.13080360867914
1739209634.8888302;-45.120503652039325
1739209634.8888361;-38.13080360867914
1739209634.888842;-45.120503652039325
1739209634.888848;-33.981070128970906
1739209634.888854;-31.141103565318915
1739209634.8888597;-45.120503652039325
1739209634.8888657;-45.120503652039325
1739209634.8888717;-35.57807855764607
1739209634.8888776;-35.57807855764607
1739209634.8888836;-45.120503652039325
1739209634.8888896;-38.13080360867914
1739209634.8888955;-38.13080360867914
1739209634.8889015;-35.57807855764607
1739209634.8889074;-45.120503652039325
1739209634.8889134;-38.13080360867914
1739209634.888919;-38.13080360867914
1739209634.888925;-45.120503652039325
1739209634.888931;-38.13080360867914
1739209634.888937;-45.120503652039325
1739209634.888943;-38.13080360867914
1739209634.888949;-31.141103565318915
1739209634.8889549;-38.13080360867914
1739209634.8889608;-38.13080360867914
1739209634.8889668;-38.13080360867914
1739209634.8889725;-35.57807855764607
1739209634.8889785;-45.120503652039325
1739209634.8889844;-45.120503652039325
1739209634.8889904;-45.120503652039325
1739209634.8889964;-45.120503652039325
1739209634.8890023;-35.57807855764607
1739209634.8890083;-38.13080360867914
1739209634.8890142;-38.13080360867914
1739209634.8890202;-38.13080360867914
1739209634.8890262;-45.120503652039325
1739209634.889032;-38.13080360867914
1739209634.8890378;-38.13080360867914
1739209634.8890438;-38.13080360867914
1739209634.8890498;-45.120503652039325
1739209634.8890557;-38.13080360867914
1739209634.8890617;-38.13080360867914
1739209634.8890676;-45.120503652039325
1739209634.8890736;-45.120503652039325
1739209634.8890796;-38.13080360867914
1739209634.8890853;-38.13080360867914
1739209634.8890913;-38.13080360867914
1739209634.8890972;-38.13080360867914
1739209634.8891032;-45.120503652039325
1739209634.8891091;-38.13080360867914
1739209634.889115;-32.816014438256545
1739209634.889121;-38.13080360867914
1739209634.889127;-45.120503652039325
1739209634.889133;-38.13080360867914
1739209634.889139;-38.13080360867914
1739209634.8891447;-38.13080360867914
1739209634.8891506;-38.13080360867914
1739209634.8891566;-45.120503652039325
1739209634.8891625;-45.120503652039325
1739209634.8891685;-45.120503652039325
1739209634.8891745;-45.120503652039325
1739209634.8891804;-38.13080360867914
1739209634.8891864;-38.13080360867914
1739209634.8891923;-45.120503652039325
1739209634.8891983;-38.13080360867914
1739209634.889204;-45.120503652039325
1739209634.88921;-33.981070128970906
1739209634.889216;-35.57807855764607
1739209634.889222;-38.13080360867914
1739209634.8892279;-38.13080360867914
1739209634.8892338;-38.13080360867914
1739209634.8892398;-45.120503652039325
1739209634.8892457;-45.120503652039325
1739209634.8892517;-38.13080360867914
1739209634.8892574;-38.13080360867914
1739209634.8892634;-45.120503652039325
1739209634.8892694;-45.120503652039325
1739209634.8892753;-45.120503652039325
1739209634.8892813;-45.120503652039325
