CAN Message; 0x98:0000f12ae49dbd15
Timestamp;Amplitude
1739209701.9618373;-33.981070128970906
1739209701.9618418;-45.120503652039325
1739209701.9618464;-45.120503652039325
1739209701.961851;-38.13080360867914
1739209701.9618554;-38.13080360867914
1739209701.96186;-38.13080360867914
1739209701.9618645;-35.57807855764607
1739209701.961869;-38.13080360867914
1739209701.9618733;-45.120503652039325
1739209701.9618778;-38.13080360867914
1739209701.9618824;-45.120503652039325
1739209701.961887;-45.120503652039325
1739209701.9618914;-45.120503652039325
1739209701.961896;-45.120503652039325
1739209701.9619005;-45.120503652039325
1739209701.961905;-28.58837851428586
1739209701.9619095;-28.21854285175415
1739209701.9619138;-45.120503652039325
1739209701.9619184;-45.120503652039325
1739209701.961923;-33.981070128970906
1739209701.9619274;-32.816014438256545
1739209701.961932;-45.120503652039325
1739209701.9619365;-45.120503652039325
1739209701.961941;-45.120503652039325
1739209701.9619455;-45.120503652039325
1739209701.96195;-45.120503652039325
1739209701.9619544;-45.120503652039325
1739209701.961959;-45.120503652039325
1739209701.9619634;-38.13080360867914
1739209701.961968;-35.57807855764607
1739209701.9619725;-45.120503652039325
1739209701.961977;-33.981070128970906
1739209701.9619815;-32.816014438256545
1739209701.961986;-45.120503652039325
1739209701.9619906;-45.120503652039325
1739209701.961995;-38.13080360867914
1739209701.9619994;-38.13080360867914
1739209701.962004;-38.13080360867914
1739209701.9620085;-45.120503652039325
1739209701.962013;-38.13080360867914
1739209701.9620175;-38.13080360867914
1739209701.962022;-38.13080360867914
1739209701.9620266;-45.120503652039325
1739209701.9620311;-45.120503652039325
1739209701.9620354;-45.120503652039325
1739209701.96204;-45.120503652039325
1739209701.9620445;-45.120503652039325
1739209701.962049;-45.120503652039325
1739209701.9620535;-45.120503652039325
1739209701.962058;-38.13080360867914
1739209701.9620626;-38.13080360867914
1739209701.9620671;-45.120503652039325
1739209701.9620717;-45.120503652039325
1739209701.9620762;-45.120503652039325
1739209701.9620805;-45.120503652039325
1739209701.962085;-38.13080360867914
1739209701.9620895;-28.58837851428586
1739209701.962094;-38.13080360867914
1739209701.9620986;-35.57807855764607
1739209701.9621031;-38.13080360867914
1739209701.9621077;-35.57807855764607
1739209701.9621122;-45.120503652039325
1739209701.9621167;-38.13080360867914
1739209701.962121;-38.13080360867914
1739209701.9621255;-31.141103565318943
1739209701.96213;-38.13080360867914
1739209701.9621346;-32.816014438256545
1739209701.9621391;-45.120503652039325
1739209701.9621437;-45.120503652039325
1739209701.9621482;-35.57807855764607
1739209701.9621527;-45.120503652039325
1739209701.9621572;-45.120503652039325
1739209701.9621615;-27.8777449560314
1739209701.962166;-38.13080360867914
1739209701.9621706;-45.120503652039325
1739209701.9621751;-38.13080360867914
1739209701.9621797;-38.13080360867914
1739209701.9621842;-45.120503652039325
1739209701.9621887;-45.120503652039325
1739209701.9621933;-45.120503652039325
1739209701.9621978;-45.120503652039325
1739209701.962202;-45.120503652039325
1739209701.9622066;-45.120503652039325
1739209701.9622111;-38.13080360867914
1739209701.9622157;-32.816014438256545
1739209701.9622202;-38.13080360867914
1739209701.9622247;-45.120503652039325
1739209701.9622293;-45.120503652039325
1739209701.9622338;-45.120503652039325
1739209701.9622383;-45.120503652039325
1739209701.9622426;-45.120503652039325
1739209701.9622471;-38.13080360867914
1739209701.9622517;-45.120503652039325
1739209701.9622562;-38.13080360867914
1739209701.9622607;-35.57807855764607
1739209701.9622653;-45.120503652039325
1739209701.9622698;-31.141103565318915
1739209701.9622743;-38.13080360867914
1739209701.9622788;-45.120503652039325
1739209701.9622831;-45.120503652039325
1739209701.9622877;-35.57807855764607
1739209701.9622922;-33.981070128970906
1739209701.9622967;-38.13080360867914
1739209701.9623013;-45.120503652039325
1739209701.9623058;-45.120503652039325
1739209701.9623103;-45.120503652039325
1739209701.9623148;-45.120503652039325
1739209701.9623194;-45.120503652039325
1739209701.9623237;-45.120503652039325
1739209701.9623282;-38.13080360867914
1739209701.9623327;-45.120503652039325
1739209701.9623373;-45.120503652039325
1739209701.9623418;-33.981070128970906
1739209701.9623463;-45.120503652039325
1739209701.9623508;-45.120503652039325
1739209701.9623554;-45.120503652039325
1739209701.96236;-38.13080360867914
1739209701.9623642;-33.981070128970906
1739209701.9623687;-45.120503652039325
1739209701.9623733;-38.13080360867914
1739209701.9623778;-45.120503652039325
1739209701.9623823;-45.120503652039325
1739209701.9623868;-45.120503652039325
1739209701.9623914;-38.13080360867914
1739209701.962396;-45.120503652039325
1739209701.9624004;-45.120503652039325
1739209701.962405;-45.120503652039325
1739209701.9624093;-33.981070128970906
1739209701.9624138;-33.981070128970906
1739209701.9624183;-38.13080360867914
1739209701.9624228;-38.13080360867914
1739209701.9624274;-45.120503652039325
1739209701.962432;-35.57807855764607
1739209701.9624364;-45.120503652039325
1739209701.962441;-45.120503652039325
1739209701.9624455;-45.120503652039325
1739209701.9624498;-45.120503652039325
1739209701.9624543;-38.13080360867914
1739209701.9624588;-38.13080360867914
1739209701.9624634;-38.13080360867914
1739209701.962468;-38.13080360867914
1739209701.9624724;-35.57807855764607
1739209701.962477;-38.13080360867914
1739209701.9624815;-45.120503652039325
1739209701.962486;-35.57807855764607
1739209701.9624903;-38.13080360867914
1739209701.9624949;-45.120503652039325
1739209701.9624994;-38.13080360867914
1739209701.962504;-35.57807855764607
1739209701.9625084;-45.120503652039325
1739209701.962513;-38.13080360867914
1739209701.9625175;-38.13080360867914
1739209701.962522;-38.13080360867914
1739209701.9625266;-38.13080360867914
1739209701.9625309;-38.13080360867914
1739209701.9625354;-38.13080360867914
1739209701.96254;-38.13080360867914
1739209701.9625444;-35.57807855764607
1739209701.962549;-38.13080360867914
1739209701.9625535;-38.13080360867914
1739209701.962558;-45.120503652039325
1739209701.9625626;-45.120503652039325
1739209701.962567;-45.120503652039325
1739209701.9625714;-38.13080360867914
1739209701.962576;-45.120503652039325
1739209701.9625804;-45.120503652039325
1739209701.962585;-45.120503652039325
1739209701.9625895;-38.13080360867914
1739209701.962594;-38.13080360867914
1739209701.9625986;-45.120503652039325
1739209701.962603;-45.120503652039325
1739209701.9626076;-45.120503652039325
1739209701.962612;-45.120503652039325
1739209701.9626164;-33.981070128970906
1739209701.962621;-38.13080360867914
1739209701.9626255;-38.13080360867914
1739209701.96263;-45.120503652039325
1739209701.9626346;-35.57807855764607
1739209701.962639;-35.57807855764607
1739209701.9626436;-45.120503652039325
1739209701.9626482;-38.13080360867914
1739209701.9626527;-38.13080360867914
1739209701.962657;-45.120503652039325
1739209701.9626615;-45.120503652039325
1739209701.962666;-38.13080360867914
1739209701.9626706;-38.13080360867914
1739209701.962675;-45.120503652039325
1739209701.9626796;-35.57807855764607
1739209701.9626842;-35.57807855764607
1739209701.9626887;-45.120503652039325
1739209701.9626932;-45.120503652039325
1739209701.9626975;-38.13080360867914
1739209701.962702;-45.120503652039325
1739209701.9627066;-29.438486411369333
1739209701.962711;-30.49652367304973
1739209701.9627156;-45.120503652039325
1739209701.9627202;-35.57807855764607
1739209701.9627247;-32.816014438256545
1739209701.9627292;-33.981070128970906
1739209701.9627337;-38.13080360867914
1739209701.962738;-32.816014438256545
1739209701.9627426;-38.13080360867914
1739209701.962747;-45.120503652039325
1739209701.9627516;-38.13080360867914
1739209701.9627562;-38.13080360867914
1739209701.9627607;-45.120503652039325
1739209701.9627652;-45.120503652039325
1739209701.9627697;-38.13080360867914
1739209701.9627743;-38.13080360867914
1739209701.9627786;-35.57807855764607
1739209701.962783;-35.57807855764607
1739209701.9627876;-45.120503652039325
1739209701.9627922;-45.120503652039325
1739209701.9627967;-38.13080360867914
1739209701.9628012;-38.13080360867914
1739209701.9628057;-45.120503652039325
1739209701.9628103;-38.13080360867914
1739209701.9628148;-45.120503652039325
1739209701.962819;-38.13080360867914
1739209701.9628236;-45.120503652039325
1739209701.9628282;-45.120503652039325
1739209701.9628327;-38.13080360867914
1739209701.9628372;-38.13080360867914
1739209701.9628417;-45.120503652039325
1739209701.9628463;-45.120503652039325
1739209701.9628508;-33.981070128970906
1739209701.9628553;-45.120503652039325
1739209701.9628596;-38.13080360867914
1739209701.9628642;-38.13080360867914
1739209701.9628687;-33.981070128970906
1739209701.9628732;-45.120503652039325
1739209701.9628778;-38.13080360867914
1739209701.9628823;-45.120503652039325
1739209701.9628868;-33.981070128970906
1739209701.9628913;-31.141103565318893
1739209701.9628959;-45.120503652039325
1739209701.9629002;-45.120503652039325
1739209701.9629047;-38.13080360867914
1739209701.9629092;-35.57807855764607
1739209701.9629138;-45.120503652039325
1739209701.9629183;-38.13080360867914
1739209701.9629228;-45.120503652039325
1739209701.9629273;-38.13080360867914
1739209701.9629319;-38.13080360867914
1739209701.9629364;-38.13080360867914
1739209701.9629407;-45.120503652039325
1739209701.9629452;-38.13080360867914
1739209701.9629498;-38.13080360867914
1739209701.9629543;-38.13080360867914
1739209701.9629588;-38.13080360867914
1739209701.9629633;-28.58837851428586
1739209701.9629679;-38.13080360867914
1739209701.9629724;-38.13080360867914
1739209701.962977;-33.981070128970906
1739209701.9629815;-32.816014438256545
1739209701.9629858;-45.120503652039325
1739209701.9629903;-45.120503652039325
1739209701.9629948;-45.120503652039325
1739209701.9629993;-38.13080360867914
1739209701.9630039;-33.981070128970906
1739209701.9630084;-35.57807855764607
1739209701.963013;-38.13080360867914
1739209701.9630175;-35.57807855764607
1739209701.963022;-38.13080360867914
1739209701.9630263;-35.57807855764607
1739209701.9630308;-38.13080360867914
1739209701.9630353;-45.120503652039325
1739209701.9630399;-35.57807855764607
1739209701.9630444;-38.13080360867914
1739209701.963049;-45.120503652039325
1739209701.9630535;-45.120503652039325
1739209701.963058;-38.13080360867914
1739209701.9630625;-38.13080360867914
1739209701.9630668;-45.120503652039325
1739209701.9630713;-32.816014438256545
1739209701.9630759;-38.13080360867914
1739209701.9630804;-38.13080360867914
1739209701.963085;-45.120503652039325
1739209701.9630895;-32.816014438256545
1739209701.963094;-38.13080360867914
1739209701.9630985;-45.120503652039325
1739209701.963103;-38.13080360867914
1739209701.9631073;-45.120503652039325
1739209701.9631119;-45.120503652039325
1739209701.9631164;-45.120503652039325
1739209701.963121;-45.120503652039325
1739209701.9631255;-45.120503652039325
1739209701.96313;-38.13080360867914
1739209701.9631345;-45.120503652039325
1739209701.963139;-45.120503652039325
1739209701.9631436;-38.13080360867914
1739209701.9631479;-38.13080360867914
1739209701.9631524;-38.13080360867914
1739209701.963157;-45.120503652039325
1739209701.9631615;-35.57807855764607
1739209701.963166;-38.13080360867914
1739209701.9631705;-45.120503652039325
1739209701.963175;-45.120503652039325
1739209701.9631796;-38.13080360867914
1739209701.963184;-35.57807855764607
1739209701.9631884;-45.120503652039325
1739209701.963193;-45.120503652039325
1739209701.9631975;-38.13080360867914
1739209701.963202;-38.13080360867914
1739209701.9632065;-45.120503652039325
1739209701.963211;-45.120503652039325
1739209701.9632156;-45.120503652039325
1739209701.9632201;-45.120503652039325
1739209701.9632246;-45.120503652039325
1739209701.9632292;-45.120503652039325
1739209701.9632335;-45.120503652039325
1739209701.963238;-45.120503652039325
1739209701.9632425;-38.13080360867914
1739209701.963247;-38.13080360867914
1739209701.9632516;-45.120503652039325
1739209701.9632561;-31.141103565318915
1739209701.9632607;-35.57807855764607
1739209701.9632652;-45.120503652039325
1739209701.9632697;-45.120503652039325
1739209701.963274;-32.816014438256545
1739209701.9632785;-35.57807855764607
1739209701.9659696;-38.13080360867914
1739209701.9659717;-25.62660358559016
1739209701.9659739;-31.141103565318893
1739209701.965976;-31.141103565318915
1739209701.9659781;-33.981070128970906
1739209701.9659805;-31.141103565318915
1739209701.9659827;-33.981070128970906
1739209701.9659848;-30.49652367304973
1739209701.965987;-31.14110356531892
1739209701.965989;-45.120503652039325
1739209701.9659913;-31.141103565318915
1739209701.9659934;-28.588378514285886
1739209701.9659956;-21.676580915188197
1739209701.9659977;-23.50682362968953
1739209701.9659998;-22.740042620751332
1739209701.966002;-27.877744956031417
1739209701.9660041;-30.49652367304976
1739209701.9660065;-26.035653463252796
1739209701.9660087;-38.13080360867914
1739209701.9660108;-38.13080360867914
1739209701.966013;-31.141103565318915
1739209701.966015;-31.141103565318915
1739209701.9660172;-45.120503652039325
1739209701.9660194;-28.992665084841942
1739209701.9660215;-25.62660358559016
1739209701.9660237;-29.438486411369354
1739209701.9660258;-31.141103565318915
1739209701.966028;-33.981070128970906
1739209701.9660301;-45.120503652039325
1739209701.9660325;-33.981070128970906
1739209701.9660347;-28.992665084841942
1739209701.9660368;-35.57807855764607
1739209701.966039;-28.992665084841942
1739209701.966041;-33.981070128970906
1739209701.9660432;-29.438486411369333
1739209701.9660454;-31.141103565318915
1739209701.9660475;-45.120503652039325
1739209701.9660497;-35.57807855764607
1739209701.9660518;-31.141103565318893
1739209701.966054;-33.981070128970906
1739209701.966056;-30.49652367304973
1739209701.9660585;-31.141103565318915
1739209701.9660606;-38.13080360867914
1739209701.9660628;-45.120503652039325
1739209701.966065;-45.120503652039325
1739209701.966067;-45.120503652039325
1739209701.9660692;-38.13080360867914
1739209701.9660714;-45.120503652039325
1739209701.9660735;-38.13080360867914
1739209701.9660757;-38.13080360867914
1739209701.9660778;-45.120503652039325
1739209701.96608;-38.13080360867914
1739209701.9660823;-38.13080360867914
1739209701.9660845;-45.120503652039325
1739209701.9660866;-45.120503652039325
1739209701.9660888;-38.13080360867914
1739209701.966091;-38.13080360867914
1739209701.966093;-38.13080360867914
1739209701.9660952;-45.120503652039325
1739209701.9660974;-38.13080360867914
1739209701.9660995;-33.981070128970906
1739209701.9661016;-33.981070128970906
1739209701.9661038;-38.13080360867914
1739209701.966106;-45.120503652039325
1739209701.9661083;-45.120503652039325
1739209701.9661105;-45.120503652039325
1739209701.9661126;-45.120503652039325
1739209701.9661148;-32.816014438256545
1739209701.966117;-38.13080360867914
1739209701.966119;-45.120503652039325
1739209701.9661212;-45.120503652039325
1739209701.9661233;-45.120503652039325
1739209701.9661255;-45.120503652039325
1739209701.9661276;-38.13080360867914
1739209701.9661298;-38.13080360867914
1739209701.966132;-45.120503652039325
1739209701.9661343;-45.120503652039325
1739209701.9661365;-38.13080360867914
1739209701.9661386;-38.13080360867914
1739209701.9661407;-38.13080360867914
1739209701.966143;-38.13080360867914
1739209701.966145;-45.120503652039325
1739209701.9661472;-38.13080360867914
1739209701.9661493;-38.13080360867914
1739209701.9661515;-45.120503652039325
1739209701.9661536;-45.120503652039325
1739209701.9661558;-45.120503652039325
1739209701.966158;-45.120503652039325
1739209701.9661603;-45.120503652039325
1739209701.9661624;-45.120503652039325
1739209701.9661646;-35.57807855764607
1739209701.9661667;-45.120503652039325
1739209701.9661689;-45.120503652039325
1739209701.966171;-33.981070128970906
1739209701.9661732;-38.13080360867914
1739209701.9661753;-45.120503652039325
1739209701.9661775;-45.120503652039325
1739209701.9661796;-30.49652367304973
1739209701.9661818;-31.141103565318893
1739209701.966184;-45.120503652039325
1739209701.9661863;-38.13080360867914
1739209701.9661884;-38.13080360867914
1739209701.9661906;-32.816014438256545
1739209701.9661927;-45.120503652039325
1739209701.9661949;-45.120503652039325
1739209701.966197;-45.120503652039325
1739209701.9661992;-45.120503652039325
1739209701.9662013;-38.13080360867914
1739209701.9662035;-38.13080360867914
1739209701.9662056;-38.13080360867914
1739209701.9662077;-45.120503652039325
1739209701.9662101;-38.13080360867914
1739209701.9662123;-45.120503652039325
1739209701.9662144;-35.57807855764607
1739209701.9662166;-35.57807855764607
1739209701.9662187;-45.120503652039325
1739209701.9662209;-45.120503652039325
1739209701.966223;-45.120503652039325
1739209701.9662251;-35.57807855764607
1739209701.9662273;-38.13080360867914
1739209701.9662294;-38.13080360867914
1739209701.9662316;-45.120503652039325
1739209701.9662337;-45.120503652039325
1739209701.966236;-32.816014438256545
1739209701.9662383;-38.13080360867914
1739209701.9662404;-45.120503652039325
1739209701.9662426;-38.13080360867914
1739209701.9662447;-38.13080360867914
1739209701.9662468;-45.120503652039325
1739209701.966249;-38.13080360867914
1739209701.9662511;-38.13080360867914
1739209701.9662533;-33.981070128970906
1739209701.9662554;-33.981070128970906
1739209701.9662576;-35.57807855764607
1739209701.9662597;-38.13080360867914
1739209701.966262;-45.120503652039325
1739209701.9662642;-45.120503652039325
1739209701.9662664;-38.13080360867914
1739209701.9662685;-35.57807855764607
1739209701.9662707;-38.13080360867914
1739209701.9662728;-38.13080360867914
1739209701.966275;-45.120503652039325
1739209701.9662771;-45.120503652039325
1739209701.9662793;-45.120503652039325
1739209701.9662814;-38.13080360867914
1739209701.9662836;-45.120503652039325
1739209701.9662857;-38.13080360867914
1739209701.966288;-45.120503652039325
1739209701.9662902;-45.120503652039325
1739209701.9662924;-45.120503652039325
1739209701.9662945;-45.120503652039325
1739209701.9662967;-38.13080360867914
1739209701.9662988;-45.120503652039325
1739209701.966301;-32.816014438256545
1739209701.966303;-28.58837851428586
1739209701.9663053;-45.120503652039325
1739209701.9663074;-45.120503652039325
1739209701.9663095;-35.57807855764607
1739209701.966312;-30.49652367304973
1739209701.966314;-45.120503652039325
1739209701.9663162;-35.57807855764607
1739209701.9663184;-38.13080360867914
1739209701.9663205;-38.13080360867914
1739209701.9663227;-45.120503652039325
1739209701.9663248;-38.13080360867914
1739209701.966327;-38.13080360867914
1739209701.966329;-45.120503652039325
1739209701.9663312;-45.120503652039325
1739209701.9663334;-45.120503652039325
1739209701.9663355;-45.120503652039325
1739209701.966338;-45.120503652039325
1739209701.96634;-38.13080360867914
1739209701.9663422;-32.816014438256545
1739209701.9663444;-45.120503652039325
1739209701.9663465;-45.120503652039325
1739209701.9663486;-38.13080360867914
1739209701.9663508;-38.13080360867914
1739209701.966353;-38.13080360867914
1739209701.966355;-28.992665084841942
1739209701.9663572;-38.13080360867914
1739209701.9663594;-45.120503652039325
1739209701.9663615;-38.13080360867914
1739209701.966364;-32.816014438256545
1739209701.966366;-45.120503652039325
1739209701.9663682;-45.120503652039325
1739209701.9663703;-35.57807855764607
1739209701.9663725;-32.816014438256545
1739209701.9663746;-45.120503652039325
1739209701.9663768;-45.120503652039325
1739209701.966379;-33.981070128970906
1739209701.966381;-38.13080360867914
1739209701.9663832;-35.57807855764607
1739209701.9663854;-38.13080360867914
1739209701.9663875;-45.120503652039325
1739209701.96639;-33.981070128970906
1739209701.966392;-45.120503652039325
1739209701.9663942;-45.120503652039325
1739209701.9663963;-45.120503652039325
1739209701.9663985;-38.13080360867914
1739209701.9664006;-38.13080360867914
1739209701.9664028;-33.981070128970906
1739209701.966405;-45.120503652039325
1739209701.966407;-38.13080360867914
1739209701.9664092;-35.57807855764607
1739209701.9664114;-45.120503652039325
1739209701.9664137;-45.120503652039325
1739209701.966416;-38.13080360867914
1739209701.966418;-38.13080360867914
1739209701.9664202;-45.120503652039325
1739209701.9664223;-38.13080360867914
1739209701.9664245;-45.120503652039325
1739209701.9664266;-38.13080360867914
1739209701.9664288;-38.13080360867914
1739209701.966431;-45.120503652039325
1739209701.966433;-45.120503652039325
1739209701.9664352;-38.13080360867914
1739209701.9664373;-38.13080360867914
1739209701.9664397;-45.120503652039325
1739209701.9664419;-45.120503652039325
1739209701.966444;-32.816014438256545
1739209701.9664462;-38.13080360867914
1739209701.9664483;-45.120503652039325
1739209701.9664505;-45.120503652039325
1739209701.9664526;-35.57807855764607
1739209701.9664547;-45.120503652039325
1739209701.966457;-45.120503652039325
1739209701.966459;-45.120503652039325
1739209701.9664612;-38.13080360867914
1739209701.9664633;-38.13080360867914
1739209701.9664657;-45.120503652039325
1739209701.9664679;-38.13080360867914
1739209701.96647;-38.13080360867914
1739209701.9664721;-45.120503652039325
1739209701.9664743;-38.13080360867914
1739209701.9664764;-38.13080360867914
1739209701.9664786;-45.120503652039325
1739209701.9664807;-45.120503652039325
1739209701.9664829;-35.57807855764607
1739209701.966485;-35.57807855764607
1739209701.9664872;-45.120503652039325
1739209701.9664893;-45.120503652039325
1739209701.9664917;-45.120503652039325
1739209701.9664938;-38.13080360867914
1739209701.966496;-32.816014438256545
1739209701.9664981;-45.120503652039325
1739209701.9665003;-45.120503652039325
1739209701.9665024;-38.13080360867914
1739209701.9665046;-33.981070128970906
1739209701.9665067;-38.13080360867914
1739209701.9665089;-33.981070128970906
1739209701.966511;-38.13080360867914
1739209701.9665132;-45.120503652039325
1739209701.9665153;-45.120503652039325
1739209701.9665177;-38.13080360867914
1739209701.9665198;-45.120503652039325
1739209701.966522;-45.120503652039325
1739209701.9665241;-45.120503652039325
1739209701.9665263;-35.57807855764607
1739209701.9665284;-35.57807855764607
1739209701.9665306;-30.49652367304973
1739209701.9665327;-38.13080360867914
1739209701.9665349;-45.120503652039325
1739209701.966537;-35.57807855764607
1739209701.9665391;-45.120503652039325
1739209701.9665415;-45.120503652039325
1739209701.9665437;-45.120503652039325
1739209701.9665458;-38.13080360867914
1739209701.966548;-45.120503652039325
1739209701.96655;-45.120503652039325
1739209701.9665523;-45.120503652039325
1739209701.9665544;-45.120503652039325
1739209701.9665565;-45.120503652039325
1739209701.9665587;-45.120503652039325
1739209701.9665608;-45.120503652039325
1739209701.966563;-35.57807855764607
1739209701.9665651;-45.120503652039325
1739209701.9665675;-45.120503652039325
1739209701.9665697;-45.120503652039325
1739209701.9665718;-45.120503652039325
1739209701.966574;-33.981070128970906
1739209701.966576;-38.13080360867914
1739209701.9665782;-45.120503652039325
1739209701.9665804;-45.120503652039325
1739209701.9665825;-29.438486411369333
1739209701.9665847;-29.438486411369333
1739209701.9665868;-45.120503652039325
1739209701.966589;-45.120503652039325
1739209701.9665911;-38.13080360867914
1739209701.9665935;-38.13080360867914
1739209701.9665956;-38.13080360867914
1739209701.9665978;-38.13080360867914
1739209701.9666;-45.120503652039325
1739209701.966602;-45.120503652039325
1739209701.9666042;-38.13080360867914
1739209701.9666064;-45.120503652039325
1739209701.9666085;-45.120503652039325
1739209701.9666107;-45.120503652039325
1739209701.9666128;-45.120503652039325
1739209701.966615;-45.120503652039325
1739209701.966617;-26.991370085610736
1739209701.9666195;-31.141103565318893
1739209701.9666216;-45.120503652039325
1739209701.9666238;-31.141103565318893
1739209701.966626;-38.13080360867914
1739209701.966628;-38.13080360867914
1739209701.9666302;-38.13080360867914
1739209701.9666324;-32.816014438256545
1739209701.9666345;-45.120503652039325
1739209701.9666367;-45.120503652039325
1739209701.9666388;-35.57807855764607
1739209701.966641;-35.57807855764607
1739209701.9666433;-45.120503652039325
1739209701.9666455;-45.120503652039325
1739209701.9666476;-32.816014438256545
1739209701.9666498;-33.981070128970906
1739209701.966652;-38.13080360867914
1739209701.966654;-38.13080360867914
1739209701.9666562;-38.13080360867914
1739209701.9666584;-35.57807855764607
1739209701.9666605;-38.13080360867914
1739209701.9666626;-45.120503652039325
1739209701.9666648;-38.13080360867914
1739209701.966667;-45.120503652039325
1739209701.9666693;-35.57807855764607
1739209701.9666715;-32.816014438256545
1739209701.9666736;-45.120503652039325
1739209701.9666758;-45.120503652039325
1739209701.966678;-35.57807855764607
1739209701.96668;-35.57807855764607
1739209701.9666822;-45.120503652039325
1739209701.9666843;-35.57807855764607
1739209701.9666865;-45.120503652039325
1739209701.9666886;-38.13080360867914
1739209701.9666908;-38.13080360867914
1739209701.966693;-45.120503652039325
1739209701.9666953;-45.120503652039325
1739209701.9666975;-45.120503652039325
1739209701.9666996;-35.57807855764607
1739209701.9667017;-38.13080360867914
1739209701.966704;-38.13080360867914
1739209701.966706;-28.58837851428586
1739209701.9667082;-38.13080360867914
1739209701.9667103;-38.13080360867914
1739209701.9667125;-45.120503652039325
1739209701.9667146;-45.120503652039325
1739209701.9667168;-38.13080360867914
1739209701.966719;-38.13080360867914
1739209701.9667213;-45.120503652039325
1739209701.9667234;-45.120503652039325
1739209701.9667256;-45.120503652039325
1739209701.9667277;-38.13080360867914
1739209701.9667299;-45.120503652039325
1739209701.966732;-45.120503652039325
1739209701.9667342;-45.120503652039325
1739209701.9667363;-33.981070128970906
1739209701.9667385;-38.13080360867914
1739209701.9667406;-45.120503652039325
