CAN Message; 0x1bb:0000f390cd16ab12
1739209863.3694735;-38.13080360867914
1739209863.3694913;-45.120503652039325
1739209863.369509;-45.120503652039325
1739209863.3695266;-38.13080360867914
1739209863.3695443;-45.120503652039325
1739209863.369562;-45.120503652039325
1739209863.3695798;-33.981070128970956
1739209863.3695974;-45.120503652039325
1739209863.369615;-35.57807855764607
1739209863.3696327;-38.13080360867914
1739209863.3696504;-45.120503652039325
1739209863.3696682;-38.13080360867914
1739209863.369686;-38.13080360867914
1739209863.3697035;-35.57807855764607
1739209863.3697212;-26.487275050834715
1739209863.3697388;-33.981070128970906
1739209863.3697567;-45.120503652039325
1739209863.3697743;-45.120503652039325
1739209863.369792;-29.438486411369333
1739209863.3698096;-45.120503652039325
1739209863.3698275;-45.120503652039325
1739209863.3698452;-45.120503652039325
1739209863.3698628;-45.120503652039325
1739209863.3698804;-45.120503652039325
1739209863.369898;-38.13080360867914
1739209863.369916;-38.13080360867914
1739209863.3699336;-35.57807855764607
1739209863.3699512;-38.13080360867914
1739209863.369969;-38.13080360867914
1739209863.3699865;-38.13080360867914
1739209863.3700044;-45.120503652039325
1739209863.370022;-45.120503652039325
1739209863.3700397;-38.13080360867914
1739209863.3700573;-38.13080360867914
1739209863.370075;-45.120503652039325
1739209863.3700929;-38.13080360867914
1739209863.3701105;-33.981070128970906
1739209863.3701282;-45.120503652039325
1739209863.3701458;-32.816014438256545
1739209863.3701634;-33.981070128970906
1739209863.3701813;-45.120503652039325
1739209863.370199;-35.57807855764607
1739209863.3702166;-38.13080360867914
1739209863.3702343;-38.13080360867914
1739209863.370252;-45.120503652039325
1739209863.3702698;-38.13080360867914
1739209863.3702874;-45.120503652039325
1739209863.370305;-45.120503652039325
1739209863.3703227;-38.13080360867914
1739209863.3703406;-35.57807855764607
1739209863.3703582;-45.120503652039325
1739209863.3703759;-38.13080360867914
1739209863.3703935;-45.120503652039325
1739209863.3704112;-45.120503652039325
1739209863.370429;-28.21854285175415
1739209863.3704467;-30.49652367304973
1739209863.3704643;-45.120503652039325
1739209863.370482;-38.13080360867914
1739209863.3704996;-33.981070128970906
1739209863.3705175;-38.13080360867914
1739209863.3705351;-38.13080360867914
1739209863.3705528;-38.13080360867914
1739209863.3705704;-35.57807855764607
1739209863.370588;-38.13080360867914
1739209863.370606;-38.13080360867914
1739209863.3706236;-38.13080360867914
1739209863.3706412;-38.13080360867914
1739209863.3706589;-45.120503652039325
1739209863.3706765;-45.120503652039325
1739209863.3706944;-32.816014438256545
1739209863.370712;-45.120503652039325
1739209863.3707297;-45.120503652039325
1739209863.3707473;-32.816014438256545
1739209863.370765;-38.13080360867914
1739209863.3707829;-45.120503652039325
1739209863.3708005;-38.13080360867914
1739209863.3708181;-45.120503652039325
1739209863.3708358;-45.120503652039325
1739209863.3708537;-31.141103565318893
1739209863.3708713;-32.816014438256545
1739209863.370889;-38.13080360867914
1739209863.3709066;-38.13080360867914
1739209863.3709242;-35.57807855764607
1739209863.370942;-38.13080360867914
1739209863.3709598;-45.120503652039325
1739209863.3709774;-45.120503652039325
1739209863.370995;-45.120503652039325
1739209863.3710127;-38.13080360867914
1739209863.3710306;-45.120503652039325
1739209863.3710482;-45.120503652039325
1739209863.3710659;-30.49652367304973
1739209863.3710835;-32.816014438256545
1739209863.3711011;-35.57807855764607
1739209863.371119;-38.13080360867914
1739209863.3711367;-38.13080360867914
1739209863.3711543;-38.13080360867914
1739209863.371172;-38.13080360867914
1739209863.3711896;-38.13080360867914
1739209863.3712075;-38.13080360867914
1739209863.371225;-45.120503652039325
1739209863.3712428;-35.57807855764607
1739209863.3712604;-38.13080360867914
1739209863.371278;-38.13080360867914
1739209863.371296;-38.13080360867914
1739209863.3713136;-38.13080360867914
1739209863.3713312;-38.13080360867914
1739209863.3713489;-38.13080360867914
1739209863.3713667;-38.13080360867914
1739209863.3713844;-45.120503652039325
1739209863.371402;-45.120503652039325
1739209863.3714197;-45.120503652039325
1739209863.3714373;-38.13080360867914
1739209863.3714552;-45.120503652039325
1739209863.3714728;-45.120503652039325
1739209863.3714905;-35.57807855764607
1739209863.3715081;-33.981070128970906
1739209863.3715258;-45.120503652039325
1739209863.3715436;-38.13080360867914
1739209863.3715613;-38.13080360867914
1739209863.371579;-33.981070128970906
1739209863.3715966;-38.13080360867914
1739209863.3716142;-38.13080360867914
1739209863.371632;-45.120503652039325
1739209863.3716497;-38.13080360867914
1739209863.3716674;-45.120503652039325
1739209863.371685;-45.120503652039325
1739209863.3717027;-38.13080360867914
1739209863.3717206;-30.49652367304973
1739209863.3717382;-33.981070128970906
1739209863.3717558;-45.120503652039325
1739209863.3717735;-45.120503652039325
1739209863.3717911;-38.13080360867914
1739209863.371809;-45.120503652039325
1739209863.3718266;-45.120503652039325
1739209863.3718443;-38.13080360867914
1739209863.371862;-32.816014438256545
1739209863.3718798;-38.13080360867914
1739209863.3718975;-33.981070128970906
1739209863.371915;-38.13080360867914
1739209863.3719327;-33.981070128970906
1739209863.3719504;-38.13080360867914
1739209863.3719683;-45.120503652039325
1739209863.371986;-38.13080360867914
1739209863.3720036;-45.120503652039325
1739209863.3720212;-45.120503652039325
1739209863.3720388;-45.120503652039325
1739209863.3720567;-45.120503652039325
1739209863.3720744;-38.13080360867914
1739209863.372092;-45.120503652039325
1739209863.3721097;-38.13080360867914
1739209863.3721273;-38.13080360867914
1739209863.3721452;-35.57807855764607
1739209863.3721628;-38.13080360867914
1739209863.3721805;-45.120503652039325
1739209863.372198;-38.13080360867914
1739209863.3722157;-35.57807855764607
1739209863.3722336;-32.816014438256545
1739209863.3722513;-45.120503652039325
1739209863.372269;-45.120503652039325
1739209863.3722866;-38.13080360867914
1739209863.3723042;-38.13080360867914
1739209863.372322;-35.57807855764607
1739209863.3723397;-45.120503652039325
1739209863.3723574;-45.120503652039325
1739209863.372375;-35.57807855764607
1739209863.372393;-38.13080360867914
1739209863.3724105;-45.120503652039325
1739209863.3724282;-33.981070128970906
1739209863.3724458;-28.992665084841942
1739209863.3724635;-38.13080360867914
1739209863.3724813;-45.120503652039325
1739209863.372499;-38.13080360867914
1739209863.3725166;-38.13080360867914
1739209863.3725343;-38.13080360867914
1739209863.372552;-35.57807855764607
1739209863.3725698;-38.13080360867914
1739209863.3725874;-38.13080360867914
1739209863.372605;-35.57807855764607
1739209863.3726227;-38.13080360867914
1739209863.3726404;-38.13080360867914
1739209863.3726583;-38.13080360867914
1739209863.372676;-38.13080360867914
1739209863.3726935;-32.816014438256545
1739209863.3727112;-38.13080360867914
1739209863.3727288;-45.120503652039325
1739209863.3727467;-33.981070128970906
1739209863.3727643;-32.816014438256545
1739209863.372782;-45.120503652039325
1739209863.3727996;-38.13080360867914
1739209863.3728173;-33.981070128970906
1739209863.3728352;-35.57807855764607
1739209863.3728528;-35.57807855764607
1739209863.3728704;-33.981070128970906
1739209863.372888;-38.13080360867914
1739209863.372906;-45.120503652039325
1739209863.3729236;-45.120503652039325
1739209863.3729413;-45.120503652039325
1739209863.372959;-45.120503652039325
1739209863.3729765;-45.120503652039325
1739209863.3729944;-45.120503652039325
1739209863.373012;-38.13080360867914
1739209863.3730297;-38.13080360867914
1739209863.3730474;-45.120503652039325
1739209863.373065;-38.13080360867914
1739209863.3730829;-38.13080360867914
1739209863.3731005;-45.120503652039325
1739209863.3731182;-45.120503652039325
1739209863.3731358;-45.120503652039325
1739209863.3731534;-35.57807855764607
1739209863.3731713;-35.57807855764607
1739209863.373189;-35.57807855764607
1739209863.3732066;-38.13080360867914
1739209863.3732243;-38.13080360867914
1739209863.373242;-32.816014438256545
1739209863.3732598;-32.816014438256545
1739209863.3732774;-35.57807855764607
1739209863.373295;-45.120503652039325
1739209863.3733127;-45.120503652039325
1739209863.3733304;-32.816014438256545
1739209863.3733482;-45.120503652039325
1739209863.3733659;-45.120503652039325
1739209863.3733835;-45.120503652039325
1739209863.3734012;-45.120503652039325
1739209863.373419;-38.13080360867914
1739209863.3734367;-35.57807855764607
1739209863.3734543;-38.13080360867914
1739209863.373472;-45.120503652039325
1739209863.3734896;-45.120503652039325
1739209863.3735075;-32.816014438256545
1739209863.3735251;-32.816014438256545
1739209863.3735428;-45.120503652039325
1739209863.3735604;-45.120503652039325
1739209863.373578;-29.438486411369333
1739209863.373596;-31.141103565318893
1739209863.3736136;-45.120503652039325
1739209863.3736312;-45.120503652039325
1739209863.373649;-38.13080360867914
1739209863.3736665;-38.13080360867914
1739209863.3736844;-45.120503652039325
1739209863.373702;-45.120503652039325
1739209863.3737197;-45.120503652039325
1739209863.3737373;-38.13080360867914
1739209863.373755;-38.13080360867914
1739209863.3737729;-38.13080360867914
1739209863.3737905;-45.120503652039325
1739209863.3738081;-45.120503652039325
1739209863.3738258;-45.120503652039325
1739209863.3738437;-45.120503652039325
1739209863.3738613;-33.981070128970906
1739209863.373879;-38.13080360867914
1739209863.3738966;-35.57807855764607
1739209863.3739142;-38.13080360867914
1739209863.3739321;-45.120503652039325
1739209863.3739498;-45.120503652039325
1739209863.3739674;-38.13080360867914
1739209863.373985;-38.13080360867914
1739209863.3740027;-31.141103565318893
1739209863.3740206;-28.58837851428586
1739209863.3740382;-45.120503652039325
1739209863.3740559;-38.13080360867914
1739209863.3740735;-35.57807855764607
1739209863.3740911;-38.13080360867914
1739209863.374109;-38.13080360867914
1739209863.3741267;-33.981070128970906
1739209863.3741443;-45.120503652039325
1739209863.374162;-33.981070128970956
1739209863.3741796;-32.816014438256545
1739209863.3741975;-38.13080360867914
1739209863.3742151;-45.120503652039325
1739209863.3742328;-45.120503652039325
1739209863.3742504;-35.57807855764607
1739209863.374268;-38.13080360867914
1739209863.374286;-45.120503652039325
1739209863.3743036;-38.13080360867914
1739209863.3743212;-45.120503652039325
1739209863.3743389;-33.981070128970906
1739209863.3743567;-33.981070128970906
1739209863.3743744;-32.81601443825658
1739209863.374392;-32.816014438256545
1739209863.3744097;-38.13080360867914
1739209863.3744273;-30.49652367304976
1739209863.3744452;-45.120503652039325
1739209863.3744628;-32.816014438256545
1739209863.3744805;-31.14110356531892
1739209863.3744981;-33.981070128970906
1739209863.3745158;-32.816014438256545
1739209863.3745337;-32.816014438256545
1739209863.3745513;-38.13080360867914
1739209863.374569;-38.13080360867914
1739209863.3745866;-25.826314394896357
1739209863.3746042;-27.267205301931607
1739209863.374622;-38.13080360867914
1739209863.3746397;-38.13080360867914
1739209863.3746574;-33.981070128970956
1739209863.374675;-31.141103565318915
1739209863.3746927;-38.13080360867914
1739209863.3747106;-45.120503652039325
1739209863.3747282;-32.816014438256545
1739209863.3747458;-30.49652367304973
1739209863.3747635;-38.13080360867914
1739209863.3747811;-45.120503652039325
1739209863.374799;-33.981070128970906
1739209863.3748167;-22.264930561961556
1739209863.3748343;-45.120503652039325
1739209863.374852;-38.13080360867914
1739209863.3748698;-38.13080360867914
1739209863.3748875;-32.816014438256545
1739209863.374905;-38.13080360867914
1739209863.3749228;-45.120503652039325
1739209863.3749404;-35.57807855764607
1739209863.3749583;-45.120503652039325
1739209863.374976;-45.120503652039325
1739209863.3749936;-38.13080360867914
1739209863.3750112;-45.120503652039325
1739209863.3750288;-26.03565346325281
1739209863.3750467;-26.991370085610722
1739209863.3750644;-38.13080360867914
1739209863.375082;-30.49652367304973
1739209863.3750997;-30.49652367304973
1739209863.3751173;-33.981070128970906
1739209863.3751352;-33.981070128970906
1739209863.3751528;-28.21854285175415
1739209863.3751705;-38.13080360867914
1739209863.375188;-45.120503652039325
1739209863.3752058;-38.13080360867914
1739209863.3752236;-28.992665084841942
1739209863.3752413;-28.992665084841967
1739209863.375259;-28.992665084841967
1739209863.3752766;-26.991370085610722
1739209863.3752942;-25.826314394896357
1739209863.375312;-32.816014438256545
1739209863.3753297;-31.141103565318915
1739209863.3753474;-38.13080360867914
1739209863.375365;-45.120503652039325
1739209863.375383;-38.13080360867914
1739209863.3754005;-32.816014438256545
1739209863.3754182;-33.981070128970906
1739209863.3754358;-45.120503652039325
1739209863.3754535;-24.746238672633048
1739209863.3754714;-31.14110356531892
1739209863.375489;-38.13080360867914
1739209863.3755066;-33.981070128970906
1739209863.3755243;-23.75329798047522
1739209863.375542;-38.13080360867914
1739209863.3755598;-45.120503652039325
1739209863.3755774;-33.981070128970906
1739209863.375595;-32.816014438256545
1739209863.3756127;-38.13080360867914
1739209863.3756304;-45.120503652039325
1739209863.3756483;-45.120503652039325
1739209863.375666;-28.58837851428586
1739209863.3756835;-24.746238672633048
1739209863.3757012;-27.267205301931607
1739209863.3757188;-32.816014438256545
1739209863.3757367;-30.49652367304973
1739209863.3757544;-38.13080360867914
1739209863.375772;-38.13080360867914
1739209863.3757896;-35.57807855764607
1739209863.3758073;-45.120503652039325
1739209863.3758252;-35.57807855764607
1739209863.3758428;-45.120503652039325
1739209863.3758605;-45.120503652039325
1739209863.375878;-25.077289914212862
1739209863.375896;-25.826314394896357
1739209863.3759136;-28.992665084841967
1739209863.3759313;-38.13080360867914
1739209863.375949;-35.57807855764607
1739209863.3759665;-30.49652367304973
1739209863.3759844;-30.49652367304973
1739209863.376002;-45.120503652039325
1739209863.3760197;-38.13080360867914
1739209863.3760374;-38.13080360867914
1739209863.376055;-38.13080360867914
1739209863.376073;-45.120503652039325
1739209863.3760905;-45.120503652039325
1739209863.3761082;-27.267205301931607
1739209863.3761258;-23.75329798047522
1739209863.3761435;-45.120503652039325
1739209863.3761613;-28.58837851428586
1739209863.376179;-26.991370085610722
1739209863.3761966;-38.13080360867914
1739209863.3762143;-38.13080360867914
1739209863.376232;-38.13080360867914
1739209863.3762498;-45.120503652039325
1739209863.3762674;-35.57807855764607
1739209863.376285;-38.13080360867914
1739209863.3763027;-35.57807855764607
1739209863.3763204;-38.13080360867914
1739209863.3763382;-38.13080360867914
1739209863.376356;-38.13080360867914
1739209863.3763735;-45.120503652039325
1739209863.3763912;-45.120503652039325
1739209863.376409;-45.120503652039325
1739209863.3764267;-45.120503652039325
1739209863.3764443;-45.120503652039325
1739209863.376462;-38.13080360867914
1739209863.3764796;-35.57807855764607
1739209863.3764975;-33.981070128970906
1739209863.3765152;-38.13080360867914
1739209863.3765328;-45.120503652039325
1739209863.3765504;-35.57807855764607
1739209863.376568;-45.120503652039325
1739209863.376586;-28.21854285175415
1739209863.3766036;-30.49652367304973
1739209863.3766212;-45.120503652039325
1739209863.376639;-38.13080360867914
1739209863.3766565;-35.57807855764607
1739209863.3766744;-38.13080360867914
1739209863.376692;-45.120503652039325
1739209863.3767097;-33.981070128970906
1739209863.3767273;-38.13080360867914
1739209863.376745;-45.120503652039325
1739209863.3767629;-32.816014438256545
1739209863.3767805;-38.13080360867914
1739209863.3767982;-45.120503652039325
1739209863.3768158;-33.981070128970906
1739209863.3768334;-38.13080360867914
1739209863.3768513;-45.120503652039325
1739209863.376869;-35.57807855764607
1739209863.3768866;-38.13080360867914
1739209863.3769042;-38.13080360867914
1739209863.3769221;-45.120503652039325
1739209863.3769398;-45.120503652039325
1739209863.3769574;-45.120503652039325
1739209863.376975;-45.120503652039325
1739209863.3769927;-45.120503652039325
1739209863.3770106;-35.57807855764607
1739209863.3770282;-35.57807855764607
1739209863.3770459;-45.120503652039325
1739209863.3770635;-38.13080360867914
1739209863.3770812;-32.816014438256545
1739209863.377099;-38.13080360867914
1739209863.3771167;-45.120503652039325
1739209863.3771343;-45.120503652039325
1739209863.377152;-45.120503652039325
1739209863.3771696;-38.13080360867914
1739209863.3771875;-45.120503652039325
1739209863.3772051;-45.120503652039325
1739209863.3772228;-45.120503652039325
1739209863.3772404;-38.13080360867914
1739209863.377258;-45.120503652039325
1739209863.377276;-38.13080360867914
1739209863.3772936;-33.981070128970906
1739209863.3773112;-32.816014438256545
1739209863.3773289;-38.13080360867914
1739209863.3773465;-38.13080360867914
1739209863.3773644;-38.13080360867914
1739209863.377382;-33.981070128970906
1739209863.3773997;-32.816014438256545
1739209863.3774173;-38.13080360867914
1739209863.3774352;-45.120503652039325
1739209863.3774529;-45.120503652039325
1739209863.3774705;-38.13080360867914
1739209863.3774881;-38.13080360867914
1739209863.3775058;-38.13080360867914
1739209863.3775237;-38.13080360867914
1739209863.3775413;-45.120503652039325
1739209863.377559;-45.120503652039325
1739209863.3775766;-38.13080360867914
1739209863.3775942;-45.120503652039325
1739209863.377612;-45.120503652039325
1739209863.3776298;-45.120503652039325
1739209863.3776474;-45.120503652039325
1739209863.377665;-38.13080360867914
1739209863.3776827;-38.13080360867914
1739209863.3777006;-38.13080360867914
1739209863.3777182;-32.816014438256545
1739209863.3777359;-35.57807855764607
1739209863.3777535;-33.981070128970956
1739209863.3777711;-30.49652367304973
1739209863.377789;-45.120503652039325
1739209863.3778067;-32.816014438256545
1739209863.3778243;-31.141103565318915
1739209863.377842;-32.81601443825658
1739209863.3778596;-38.13080360867914
1739209863.3778775;-35.57807855764607
1739209863.377895;-38.13080360867914
1739209863.3779128;-38.13080360867914
1739209863.3779304;-45.120503652039325
1739209863.3779483;-45.120503652039325
1739209863.377966;-45.120503652039325
1739209863.3779836;-32.81601443825658
1739209863.3780012;-45.120503652039325
1739209863.3780189;-32.816014438256545
1739209863.3780367;-29.438486411369333
1739209863.3780544;-28.992665084841942
1739209863.378072;-32.81601443825658
1739209863.3780897;-38.13080360867914
1739209863.3781073;-45.120503652039325
1739209863.3781252;-33.981070128970906
1739209863.3781428;-35.57807855764607
1739209863.3781605;-30.49652367304973
1739209863.3781781;-26.991370085610722
1739209863.3781958;-30.49652367304973
1739209863.3782136;-33.981070128970906
1739209863.3782313;-33.981070128970906
1739209863.378249;-31.141103565318915
1739209863.3782666;-31.141103565318915
1739209863.3782842;-31.141103565318893
1739209863.378302;-31.141103565318915
1739209863.3783197;-35.57807855764607
1739209863.3783374;-33.981070128970906
1739209863.378355;-45.120503652039325
1739209863.3783727;-33.981070128970956
1739209863.3783906;-28.58837851428586
1739209863.3784082;-31.141103565318915
1739209863.3784258;-29.438486411369333
1739209863.3784435;-28.992665084841942
1739209863.3784614;-29.438486411369375
1739209863.378479;-33.981070128970906
1739209863.3784966;-26.991370085610722
1739209863.3785143;-26.991370085610722
1739209863.378532;-38.13080360867914
1739209863.3785498;-38.13080360867914
1739209863.3785675;-33.981070128970906
1739209863.378585;-38.13080360867914
1739209863.3786027;-31.141103565318915
1739209863.3786204;-24.74623867263306
1739209863.3786383;-45.120503652039325
1739209863.378656;-45.120503652039325
1739209863.3786736;-38.13080360867914
1739209863.3786912;-32.816014438256545
1739209863.3787088;-33.981070128970906
1739209863.3787267;-33.981070128970906
1739209863.3787444;-45.120503652039325
1739209863.378762;-35.57807855764607
1739209863.3787796;-32.81601443825658
1739209863.3787973;-28.992665084841942
1739209863.3788152;-27.8777449560314
1739209863.3788328;-38.13080360867914
1739209863.3788505;-33.981070128970906
1739209863.378868;-25.826314394896357
1739209863.378886;-32.816014438256545
1739209863.3789036;-28.992665084841942
1739209863.3789213;-29.438486411369375
1739209863.378939;-26.991370085610747
1739209863.3789566;-30.49652367304973
1739209863.3789744;-31.141103565318915
1739209863.378992;-45.120503652039325
1739209863.3790097;-26.487275050834725
1739209863.3790274;-33.981070128970956
1739209863.379045;-33.981070128970906
1739209863.379063;-28.58837851428586
1739209863.3790805;-38.13080360867914
1739209863.3790982;-33.981070128970906
1739209863.3791158;-29.438486411369333
1739209863.3791335;-28.992665084841942
1739209863.3791513;-38.13080360867914
1739209863.379169;-25.826314394896354
1739209863.3791866;-28.992665084841942
1739209863.3792043;-45.120503652039325
1739209863.379222;-32.816014438256545
1739209863.3792398;-31.14110356531892
1739209863.3792574;-33.981070128970956
1739209863.379275;-26.035653463252796
1739209863.3792927;-45.120503652039325
1739209863.3793104;-38.13080360867914
1739209863.3793283;-28.58837851428586
1739209863.379346;-38.13080360867914
1739209863.3793635;-45.120503652039325
1739209863.3793812;-32.816014438256545
1739209863.379399;-45.120503652039325
1739209863.3794167;-38.13080360867914
1739209863.3794343;-33.981070128970906
1739209863.379452;-31.141103565318915
1739209863.3794696;-24.589719217205094
1739209863.3794875;-28.992665084841942
1739209863.3795052;-31.141103565318915
1739209863.3795228;-35.57807855764607
1739209863.3795404;-45.120503652039325
1739209863.379558;-30.49652367304973
1739209863.379576;-29.438486411369347
1739209863.3795936;-38.13080360867914
1739209863.3796113;-30.49652367304973
1739209863.379629;-33.981070128970906
1739209863.3796465;-38.13080360867914
1739209863.3796644;-38.13080360867914
1739209863.379682;-38.13080360867914
1739209863.3796997;-31.141103565318915
1739209863.3797174;-33.981070128970906
1739209863.379735;-29.438486411369375
1739209863.3797529;-31.14110356531892
1739209863.3797705;-31.141103565318915
1739209863.3797882;-29.438486411369333
1739209863.3798058;-28.992665084841942
1739209863.3798234;-38.13080360867914
1739209863.3798413;-38.13080360867914
1739209863.379859;-45.120503652039325
1739209863.3798766;-33.981070128970906
1739209863.3798943;-38.13080360867914
1739209863.3799121;-28.58837851428586
1739209863.3799298;-24.589719217205094
1739209863.3799474;-35.57807855764607
1739209863.379965;-31.141103565318915
1739209863.3799827;-27.8777449560314
1739209863.3800006;-28.21854285175415
1739209863.3800182;-33.981070128970906
1739209863.3800359;-38.13080360867914
1739209863.3800535;-28.21854285175415
1739209863.3800712;-29.438486411369333
1739209863.380089;-38.13080360867914
1739209863.3801067;-45.120503652039325
1739209863.3801243;-26.991370085610722
1739209863.380142;-24.589719217205094
1739209863.3801596;-38.13080360867914
1739209863.3801775;-27.8777449560314
1739209863.3801951;-32.81601443825658
1739209863.3802128;-38.13080360867914
1739209863.3802304;-35.57807855764607
1739209863.380248;-35.57807855764607
1739209863.380266;-38.13080360867914
1739209863.3802836;-38.13080360867914
1739209863.3803012;-45.120503652039325
1739209863.3803189;-45.120503652039325
1739209863.3803365;-31.141103565318915
1739209863.3803544;-31.141103565318915
1739209863.380372;-45.120503652039325
1739209863.3803897;-27.877744956031414
1739209863.3804073;-31.141103565318915
1739209863.3804252;-30.49652367304973
1739209863.3804429;-45.120503652039325
1739209863.3804605;-35.57807855764607
1739209863.3804781;-33.981070128970906
1739209863.3804958;-30.49652367304976
1739209863.3805137;-29.438486411369347
1739209863.3805313;-28.992665084841942
1739209863.380549;-38.13080360867914
1739209863.3805666;-45.120503652039325
1739209863.3805842;-33.981070128970956
1739209863.3806021;-38.13080360867914
1739209863.3806198;-31.141103565318915
1739209863.3806374;-45.120503652039325
1739209863.380655;-45.120503652039325
1739209863.3806727;-38.13080360867914
1739209863.3806906;-45.120503652039325
1739209863.3807082;-31.141103565318915
1739209863.3807259;-45.120503652039325
1739209863.3807435;-32.816014438256545
1739209863.3807611;-31.141103565318893
1739209863.380779;-29.438486411369354
1739209863.3807967;-28.992665084841942
1739209863.3808143;-27.267205301931607
1739209863.380832;-45.120503652039325
1739209863.3808496;-38.13080360867914
1739209863.3808675;-45.120503652039325
1739209863.3808851;-27.8777449560314
1739209863.3809028;-32.81601443825658
1739209863.3809204;-45.120503652039325
