CAN Message; 0x1bb:0000749b3083dce2
1739209794.1948116;-35.57807855764607
1739209794.194817;-45.120503652039325
1739209794.1948225;-32.816014438256545
1739209794.194828;-31.141103565318893
1739209794.1948335;-45.120503652039325
1739209794.194839;-38.13080360867914
1739209794.1948445;-38.13080360867914
1739209794.19485;-35.57807855764607
1739209794.1948555;-38.13080360867914
1739209794.194861;-45.120503652039325
1739209794.1948664;-45.120503652039325
1739209794.1948717;-45.120503652039325
1739209794.1948771;-35.57807855764607
1739209794.1948826;-32.816014438256545
1739209794.194888;-45.120503652039325
1739209794.1948936;-45.120503652039325
1739209794.194899;-45.120503652039325
1739209794.1949046;-38.13080360867914
1739209794.19491;-45.120503652039325
1739209794.1949155;-45.120503652039325
1739209794.194921;-35.57807855764607
1739209794.1949265;-45.120503652039325
1739209794.194932;-45.120503652039325
1739209794.1949375;-45.120503652039325
1739209794.194943;-45.120503652039325
1739209794.1949482;-45.120503652039325
1739209794.1949537;-32.816014438256545
1739209794.1949592;-31.141103565318893
1739209794.1949646;-38.13080360867914
1739209794.1949701;-32.816014438256545
1739209794.1949756;-38.13080360867914
1739209794.194981;-35.57807855764607
1739209794.1949866;-38.13080360867914
1739209794.194992;-35.57807855764607
1739209794.1949975;-45.120503652039325
1739209794.195003;-35.57807855764607
1739209794.1950085;-32.816014438256545
1739209794.195014;-38.13080360867914
1739209794.1950195;-45.120503652039325
1739209794.1950247;-45.120503652039325
1739209794.1950302;-32.816014438256545
1739209794.1950357;-38.13080360867914
1739209794.1950412;-38.13080360867914
1739209794.1950467;-38.13080360867914
1739209794.1950521;-35.57807855764607
1739209794.1950576;-38.13080360867914
1739209794.195063;-45.120503652039325
1739209794.1950686;-45.120503652039325
1739209794.195074;-45.120503652039325
1739209794.1950796;-45.120503652039325
1739209794.195085;-38.13080360867914
1739209794.1950905;-28.58837851428586
1739209794.1950958;-45.120503652039325
1739209794.1951013;-45.120503652039325
1739209794.1951067;-38.13080360867914
1739209794.1951122;-38.13080360867914
1739209794.1951177;-45.120503652039325
1739209794.1951232;-45.120503652039325
1739209794.1951287;-45.120503652039325
1739209794.1951342;-45.120503652039325
1739209794.1951396;-45.120503652039325
1739209794.1951451;-38.13080360867914
1739209794.1951506;-38.13080360867914
1739209794.195156;-45.120503652039325
1739209794.1951616;-38.13080360867914
1739209794.195167;-45.120503652039325
1739209794.1951723;-38.13080360867914
1739209794.1951778;-26.991370085610722
1739209794.1951833;-45.120503652039325
1739209794.1951888;-45.120503652039325
1739209794.1951942;-35.57807855764607
1739209794.1951997;-35.57807855764607
1739209794.1952052;-45.120503652039325
1739209794.1952107;-38.13080360867914
1739209794.1952162;-45.120503652039325
1739209794.1952217;-45.120503652039325
1739209794.1952271;-38.13080360867914
1739209794.1952326;-45.120503652039325
1739209794.195238;-45.120503652039325
1739209794.1952434;-45.120503652039325
1739209794.1952488;-33.981070128970906
1739209794.1952543;-35.57807855764607
1739209794.1952598;-45.120503652039325
1739209794.1952653;-45.120503652039325
1739209794.1952708;-38.13080360867914
1739209794.1952763;-38.13080360867914
1739209794.1952817;-45.120503652039325
1739209794.1952872;-45.120503652039325
1739209794.1952927;-45.120503652039325
1739209794.1952982;-45.120503652039325
1739209794.1953037;-45.120503652039325
1739209794.1953092;-38.13080360867914
1739209794.1953146;-33.981070128970906
1739209794.19532;-38.13080360867914
1739209794.1953254;-38.13080360867914
1739209794.1953309;-38.13080360867914
1739209794.1953363;-33.981070128970906
1739209794.1953418;-38.13080360867914
1739209794.1953473;-45.120503652039325
1739209794.1953528;-45.120503652039325
1739209794.1953583;-38.13080360867914
1739209794.1953638;-33.981070128970906
1739209794.1953692;-45.120503652039325
1739209794.1953747;-45.120503652039325
1739209794.1953802;-38.13080360867914
1739209794.1953857;-38.13080360867914
1739209794.1953912;-38.13080360867914
1739209794.1953964;-45.120503652039325
1739209794.195402;-38.13080360867914
1739209794.1954074;-35.57807855764607
1739209794.1954129;-38.13080360867914
1739209794.1954184;-45.120503652039325
1739209794.1954238;-45.120503652039325
1739209794.1954293;-33.981070128970906
1739209794.1954348;-45.120503652039325
1739209794.1954403;-38.13080360867914
1739209794.1954458;-33.981070128970906
1739209794.1954513;-45.120503652039325
1739209794.1954567;-45.120503652039325
1739209794.1954622;-38.13080360867914
1739209794.1954675;-38.13080360867914
1739209794.195473;-45.120503652039325
1739209794.1954784;-45.120503652039325
1739209794.195484;-45.120503652039325
1739209794.1954894;-38.13080360867914
1739209794.195495;-45.120503652039325
1739209794.1955004;-38.13080360867914
1739209794.1955059;-45.120503652039325
1739209794.1955113;-45.120503652039325
1739209794.1955168;-45.120503652039325
1739209794.1955223;-45.120503652039325
1739209794.1955278;-38.13080360867914
1739209794.1955333;-31.141103565318915
1739209794.1955388;-38.13080360867914
1739209794.195544;-35.57807855764607
1739209794.1955495;-33.981070128970906
1739209794.195555;-38.13080360867914
1739209794.1955605;-45.120503652039325
1739209794.195566;-35.57807855764607
1739209794.1955714;-38.13080360867914
1739209794.195577;-45.120503652039325
1739209794.1955824;-45.120503652039325
1739209794.1955879;-38.13080360867914
1739209794.1955934;-38.13080360867914
1739209794.1955988;-45.120503652039325
1739209794.1956043;-45.120503652039325
1739209794.1956098;-38.13080360867914
1739209794.1956153;-33.981070128970906
1739209794.1956205;-38.13080360867914
1739209794.195626;-45.120503652039325
1739209794.1956315;-38.13080360867914
1739209794.195637;-45.120503652039325
1739209794.1956425;-38.13080360867914
1739209794.195648;-45.120503652039325
1739209794.1956534;-35.57807855764607
1739209794.195659;-35.57807855764607
1739209794.1956644;-33.981070128970906
1739209794.19567;-38.13080360867914
1739209794.1956754;-45.120503652039325
1739209794.1956809;-38.13080360867914
1739209794.1956863;-38.13080360867914
1739209794.1956916;-45.120503652039325
1739209794.195697;-45.120503652039325
1739209794.1957026;-45.120503652039325
1739209794.195708;-38.13080360867914
1739209794.1957135;-38.13080360867914
1739209794.195719;-38.13080360867914
1739209794.1957245;-38.13080360867914
1739209794.19573;-38.13080360867914
1739209794.1957355;-45.120503652039325
1739209794.195741;-45.120503652039325
1739209794.1957464;-45.120503652039325
1739209794.195752;-26.991370085610722
1739209794.1957574;-33.981070128970906
1739209794.1957629;-45.120503652039325
1739209794.195768;-45.120503652039325
1739209794.1957736;-33.981070128970906
1739209794.195779;-38.13080360867914
1739209794.1957846;-45.120503652039325
1739209794.19579;-38.13080360867914
1739209794.1957955;-33.981070128970956
1739209794.195801;-38.13080360867914
1739209794.1958065;-38.13080360867914
1739209794.195812;-45.120503652039325
1739209794.1958175;-45.120503652039325
1739209794.195823;-38.13080360867914
1739209794.1958284;-35.57807855764607
1739209794.195834;-45.120503652039325
1739209794.1958394;-38.13080360867914
1739209794.1958447;-32.816014438256545
1739209794.1958501;-45.120503652039325
1739209794.1958556;-45.120503652039325
1739209794.195861;-45.120503652039325
1739209794.1958666;-38.13080360867914
1739209794.195872;-38.13080360867914
1739209794.1958776;-45.120503652039325
1739209794.195883;-26.991370085610722
1739209794.1958885;-29.438486411369333
1739209794.195894;-45.120503652039325
1739209794.1958995;-45.120503652039325
1739209794.195905;-35.57807855764607
1739209794.1959105;-38.13080360867914
1739209794.1959157;-45.120503652039325
1739209794.1959212;-38.13080360867914
1739209794.1959267;-45.120503652039325
1739209794.1959321;-45.120503652039325
1739209794.1959376;-35.57807855764607
1739209794.195943;-45.120503652039325
1739209794.1959486;-38.13080360867914
1739209794.195954;-38.13080360867914
1739209794.1959596;-45.120503652039325
1739209794.195965;-33.981070128970906
1739209794.1959705;-45.120503652039325
1739209794.195976;-45.120503652039325
1739209794.1959815;-38.13080360867914
1739209794.195987;-35.57807855764607
1739209794.1959922;-45.120503652039325
1739209794.1959977;-45.120503652039325
1739209794.1960032;-38.13080360867914
1739209794.1960087;-38.13080360867914
1739209794.1960142;-32.816014438256545
1739209794.1960196;-38.13080360867914
1739209794.1960251;-45.120503652039325
1739209794.1960306;-38.13080360867914
1739209794.196036;-38.13080360867914
1739209794.1960416;-45.120503652039325
1739209794.196047;-45.120503652039325
1739209794.1960526;-32.816014438256545
1739209794.196058;-45.120503652039325
1739209794.1960635;-45.120503652039325
1739209794.1960688;-35.57807855764607
1739209794.1960742;-38.13080360867914
1739209794.1960797;-45.120503652039325
1739209794.1960852;-45.120503652039325
1739209794.1960907;-45.120503652039325
1739209794.1960962;-45.120503652039325
1739209794.1961017;-35.57807855764607
1739209794.1961071;-38.13080360867914
1739209794.1961126;-45.120503652039325
1739209794.196118;-38.13080360867914
1739209794.1961236;-45.120503652039325
1739209794.196129;-45.120503652039325
1739209794.1961346;-38.13080360867914
1739209794.1961398;-45.120503652039325
1739209794.1961453;-38.13080360867914
1739209794.1961508;-38.13080360867914
1739209794.1961563;-45.120503652039325
1739209794.1961617;-45.120503652039325
1739209794.1961672;-35.57807855764607
1739209794.1961727;-32.816014438256545
1739209794.1961782;-45.120503652039325
1739209794.1961837;-45.120503652039325
1739209794.1961892;-38.13080360867914
1739209794.1961946;-31.141103565318915
1739209794.1962001;-33.981070128970906
1739209794.1962056;-45.120503652039325
1739209794.196211;-45.120503652039325
1739209794.1962163;-33.981070128970906
1739209794.1962218;-38.13080360867914
1739209794.1962273;-45.120503652039325
1739209794.1962328;-38.13080360867914
1739209794.1962383;-38.13080360867914
1739209794.1962438;-45.120503652039325
1739209794.1962492;-38.13080360867914
1739209794.1962547;-45.120503652039325
1739209794.1962602;-45.120503652039325
1739209794.1962657;-45.120503652039325
1739209794.1962712;-45.120503652039325
1739209794.1962767;-38.13080360867914
1739209794.1962821;-38.13080360867914
1739209794.1962876;-38.13080360867914
1739209794.1962929;-38.13080360867914
1739209794.1962984;-45.120503652039325
1739209794.1963038;-45.120503652039325
1739209794.1963093;-38.13080360867914
1739209794.1963148;-33.981070128970906
1739209794.1963203;-45.120503652039325
1739209794.1963258;-33.981070128970906
1739209794.1963313;-31.141103565318915
1739209794.1963367;-35.57807855764607
1739209794.1963422;-45.120503652039325
1739209794.1963477;-45.120503652039325
1739209794.1963532;-38.13080360867914
1739209794.1963587;-45.120503652039325
1739209794.196364;-38.13080360867914
1739209794.1963694;-38.13080360867914
1739209794.196375;-33.981070128970906
1739209794.1963804;-33.981070128970906
1739209794.1963859;-33.981070128970906
1739209794.1963913;-45.120503652039325
1739209794.1963968;-45.120503652039325
1739209794.1964023;-45.120503652039325
1739209794.1964078;-38.13080360867914
1739209794.1964133;-38.13080360867914
1739209794.1964188;-38.13080360867914
1739209794.1964242;-45.120503652039325
1739209794.1964297;-33.981070128970906
1739209794.1964352;-38.13080360867914
1739209794.1964405;-45.120503652039325
1739209794.196446;-45.120503652039325
1739209794.1964514;-38.13080360867914
1739209794.196457;-31.141103565318915
1739209794.1964624;-28.58837851428586
1739209794.1964679;-38.13080360867914
1739209794.1964734;-45.120503652039325
1739209794.1964788;-31.141103565318915
1739209794.1964843;-33.981070128970906
1739209794.1964898;-38.13080360867914
1739209794.1964953;-35.57807855764607
1739209794.1965008;-38.13080360867914
1739209794.1965063;-38.13080360867914
1739209794.1965117;-45.120503652039325
1739209794.196517;-45.120503652039325
1739209794.1965225;-38.13080360867914
1739209794.196528;-38.13080360867914
1739209794.1965334;-38.13080360867914
1739209794.196539;-33.981070128970906
1739209794.1965444;-35.57807855764607
1739209794.19655;-38.13080360867914
1739209794.1965554;-38.13080360867914
1739209794.1965609;-38.13080360867914
1739209794.1965663;-35.57807855764607
1739209794.1965718;-45.120503652039325
1739209794.1965773;-45.120503652039325
1739209794.1965828;-38.13080360867914
1739209794.196588;-33.981070128970906
1739209794.1965935;-38.13080360867914
1739209794.196599;-45.120503652039325
1739209794.1966045;-38.13080360867914
1739209794.19661;-45.120503652039325
1739209794.1966155;-38.13080360867914
1739209794.196621;-38.13080360867914
1739209794.1966264;-38.13080360867914
1739209794.196632;-38.13080360867914
1739209794.1966374;-38.13080360867914
1739209794.1966429;-38.13080360867914
1739209794.1966484;-45.120503652039325
1739209794.1966538;-45.120503652039325
1739209794.1966593;-45.120503652039325
1739209794.1966646;-45.120503652039325
1739209794.19667;-38.13080360867914
1739209794.1966755;-45.120503652039325
1739209794.196681;-45.120503652039325
1739209794.1966865;-33.981070128970906
1739209794.196692;-45.120503652039325
1739209794.1966975;-45.120503652039325
1739209794.196703;-38.13080360867914
1739209794.1967084;-35.57807855764607
1739209794.196714;-45.120503652039325
1739209794.1967194;-45.120503652039325
1739209794.196725;-30.49652367304973
1739209794.1967304;-35.57807855764607
1739209794.1967359;-45.120503652039325
1739209794.196741;-45.120503652039325
1739209794.1967466;-38.13080360867914
1739209794.196752;-38.13080360867914
1739209794.1967576;-45.120503652039325
1739209794.196763;-32.816014438256545
1739209794.1967685;-45.120503652039325
1739209794.196774;-45.120503652039325
1739209794.1967795;-45.120503652039325
1739209794.196785;-45.120503652039325
1739209794.1967905;-45.120503652039325
1739209794.196796;-45.120503652039325
1739209794.1968014;-38.13080360867914
1739209794.196807;-38.13080360867914
1739209794.1968122;-45.120503652039325
1739209794.1968176;-45.120503652039325
1739209794.1968231;-45.120503652039325
1739209794.1968286;-38.13080360867914
1739209794.196834;-38.13080360867914
1739209794.1968396;-45.120503652039325
1739209794.196845;-38.13080360867914
1739209794.1968505;-38.13080360867914
1739209794.196856;-32.816014438256545
1739209794.1968615;-33.981070128970906
1739209794.196867;-38.13080360867914
1739209794.1968725;-45.120503652039325
1739209794.196878;-45.120503652039325
1739209794.1968834;-38.13080360867914
1739209794.1968887;-45.120503652039325
1739209794.1968942;-35.57807855764607
1739209794.1968997;-38.13080360867914
1739209794.1969051;-35.57807855764607
1739209794.1969106;-38.13080360867914
1739209794.196916;-38.13080360867914
1739209794.1969216;-45.120503652039325
1739209794.196927;-45.120503652039325
1739209794.1969326;-38.13080360867914
1739209794.196938;-38.13080360867914
1739209794.1969435;-38.13080360867914
1739209794.196949;-35.57807855764607
1739209794.1969545;-45.120503652039325
1739209794.19696;-38.13080360867914
1739209794.1969652;-45.120503652039325
1739209794.1969707;-45.120503652039325
1739209794.1969762;-45.120503652039325
1739209794.1969817;-38.13080360867914
1739209794.1969872;-33.981070128970906
1739209794.1969926;-29.438486411369333
1739209794.1969981;-38.13080360867914
1739209794.1970036;-38.13080360867914
1739209794.197009;-35.57807855764607
1739209794.1970146;-38.13080360867914
1739209794.19702;-38.13080360867914
1739209794.1970255;-35.57807855764607
1739209794.197031;-45.120503652039325
1739209794.1970363;-38.13080360867914
1739209794.1970417;-38.13080360867914
1739209794.1970472;-45.120503652039325
1739209794.1970527;-45.120503652039325
1739209794.1970582;-38.13080360867914
1739209794.1970637;-38.13080360867914
1739209794.1970692;-45.120503652039325
1739209794.1970747;-45.120503652039325
1739209794.1970801;-45.120503652039325
1739209794.1970856;-38.13080360867914
1739209794.197091;-38.13080360867914
1739209794.1970966;-38.13080360867914
1739209794.197102;-38.13080360867914
1739209794.1971076;-38.13080360867914
1739209794.1971128;-45.120503652039325
1739209794.1971183;-38.13080360867914
1739209794.1971238;-32.816014438256545
1739209794.1971292;-45.120503652039325
1739209794.1971347;-45.120503652039325
1739209794.1971402;-35.57807855764607
1739209794.1971457;-38.13080360867914
1739209794.1971512;-45.120503652039325
1739209794.1971567;-45.120503652039325
1739209794.1971622;-45.120503652039325
1739209794.1971676;-38.13080360867914
1739209794.197173;-38.13080360867914
1739209794.1971786;-45.120503652039325
1739209794.1971838;-35.57807855764607
1739209794.1971893;-32.816014438256545
1739209794.1971948;-45.120503652039325
1739209794.1972003;-33.981070128970906
1739209794.1972058;-45.120503652039325
1739209794.1972113;-38.13080360867914
1739209794.1972167;-38.13080360867914
1739209794.1972222;-45.120503652039325
1739209794.1972277;-45.120503652039325
1739209794.1972332;-45.120503652039325
1739209794.1972387;-38.13080360867914
1739209794.1972442;-38.13080360867914
1739209794.1972497;-35.57807855764607
1739209794.1972551;-38.13080360867914
1739209794.1972604;-38.13080360867914
1739209794.1972659;-45.120503652039325
1739209794.1972713;-45.120503652039325
1739209794.1972768;-38.13080360867914
1739209794.1972823;-38.13080360867914
1739209794.1972878;-38.13080360867914
1739209794.1972933;-45.120503652039325
1739209794.1972988;-38.13080360867914
1739209794.1973042;-38.13080360867914
1739209794.1973097;-38.13080360867914
1739209794.1973152;-38.13080360867914
1739209794.1973207;-45.120503652039325
1739209794.1973262;-35.57807855764607
1739209794.1973317;-45.120503652039325
1739209794.197337;-45.120503652039325
1739209794.1973424;-33.981070128970906
1739209794.1973479;-33.981070128970906
1739209794.1973534;-38.13080360867914
1739209794.1973588;-45.120503652039325
1739209794.1973643;-45.120503652039325
1739209794.1973698;-35.57807855764607
1739209794.1973753;-38.13080360867914
1739209794.1973808;-38.13080360867914
1739209794.1973863;-31.141103565318915
1739209794.1973917;-33.981070128970906
1739209794.1973972;-38.13080360867914
1739209794.1974027;-45.120503652039325
1739209794.197408;-38.13080360867914
1739209794.1974134;-38.13080360867914
1739209794.197419;-45.120503652039325
1739209794.1974244;-45.120503652039325
1739209794.19743;-38.13080360867914
1739209794.1974354;-38.13080360867914
1739209794.1974409;-45.120503652039325
1739209794.1974463;-35.57807855764607
1739209794.1974518;-35.57807855764607
1739209794.1974573;-45.120503652039325
1739209794.1974628;-45.120503652039325
1739209794.1974683;-33.981070128970906
1739209794.1974738;-33.981070128970906
1739209794.1974792;-33.981070128970906
1739209794.1974845;-45.120503652039325
1739209794.19749;-45.120503652039325
1739209794.1974955;-38.13080360867914
1739209794.197501;-38.13080360867914
1739209794.1975064;-38.13080360867914
1739209794.197512;-45.120503652039325
1739209794.1975174;-35.57807855764607
1739209794.1975229;-33.981070128970906
1739209794.1975284;-45.120503652039325
1739209794.1975338;-38.13080360867914
1739209794.1975393;-38.13080360867914
1739209794.1975448;-38.13080360867914
1739209794.1975503;-45.120503652039325
1739209794.1975558;-45.120503652039325
1739209794.197561;-45.120503652039325
1739209794.1975665;-35.57807855764607
1739209794.197572;-45.120503652039325
1739209794.1975775;-45.120503652039325
1739209794.197583;-45.120503652039325
1739209794.1975884;-45.120503652039325
1739209794.197594;-45.120503652039325
1739209794.1975994;-38.13080360867914
1739209794.197605;-45.120503652039325
1739209794.1976104;-33.981070128970906
1739209794.1976159;-32.816014438256545
1739209794.1976213;-45.120503652039325
1739209794.1976268;-45.120503652039325
1739209794.197632;-38.13080360867914
1739209794.1976376;-35.57807855764607
1739209794.197643;-38.13080360867914
1739209794.1976485;-45.120503652039325
1739209794.197654;-33.981070128970906
1739209794.1976595;-38.13080360867914
1739209794.197665;-45.120503652039325
1739209794.1976705;-45.120503652039325
1739209794.197676;-33.981070128970906
1739209794.1976814;-38.13080360867914
1739209794.197687;-45.120503652039325
1739209794.1976924;-45.120503652039325
1739209794.1976979;-38.13080360867914
1739209794.1977034;-35.57807855764607
1739209794.1977086;-45.120503652039325
1739209794.197714;-45.120503652039325
1739209794.1977196;-45.120503652039325
1739209794.197725;-32.816014438256545
1739209794.1977305;-45.120503652039325
1739209794.197736;-45.120503652039325
1739209794.1977415;-33.981070128970906
1739209794.197747;-45.120503652039325
1739209794.1977525;-35.57807855764607
1739209794.197758;-35.57807855764607
1739209794.1977634;-45.120503652039325
1739209794.197769;-45.120503652039325
1739209794.1977744;-38.13080360867914
1739209794.19778;-38.13080360867914
1739209794.1977851;-45.120503652039325
1739209794.1977906;-38.13080360867914
1739209794.197796;-38.13080360867914
1739209794.1978016;-45.120503652039325
1739209794.197807;-45.120503652039325
1739209794.1978126;-45.120503652039325
1739209794.197818;-38.13080360867914
1739209794.1978235;-45.120503652039325
1739209794.197829;-35.57807855764607
1739209794.1978345;-35.57807855764607
1739209794.19784;-45.120503652039325
1739209794.1978455;-38.13080360867914
1739209794.197851;-45.120503652039325
1739209794.1978562;-38.13080360867914
1739209794.1978617;-45.120503652039325
1739209794.1978672;-45.120503652039325
1739209794.1978726;-45.120503652039325
1739209794.1978781;-45.120503652039325
1739209794.1978836;-45.120503652039325
1739209794.197889;-38.13080360867914
1739209794.1978946;-45.120503652039325
1739209794.1979;-45.120503652039325
1739209794.1979055;-45.120503652039325
1739209794.197911;-45.120503652039325
1739209794.1979165;-45.120503652039325
1739209794.197922;-45.120503652039325
1739209794.1979275;-38.13080360867914
1739209794.1979327;-45.120503652039325
1739209794.1979382;-35.57807855764607
1739209794.1979437;-38.13080360867914
1739209794.1979492;-45.120503652039325
1739209794.1979547;-45.120503652039325
1739209794.1979601;-31.141103565318893
1739209794.1979656;-27.8777449560314
1739209794.197971;-35.57807855764607
1739209794.1979766;-38.13080360867914
1739209794.197982;-38.13080360867914
1739209794.1979876;-32.816014438256545
1739209794.197993;-45.120503652039325
1739209794.1979985;-45.120503652039325
1739209794.198004;-45.120503652039325
1739209794.1980093;-45.120503652039325
1739209794.1980147;-45.120503652039325
1739209794.1980202;-45.120503652039325
1739209794.1980257;-45.120503652039325
1739209794.1980312;-45.120503652039325
1739209794.1980367;-45.120503652039325
1739209794.1980422;-38.13080360867914
1739209794.1980476;-38.13080360867914
1739209794.1980531;-45.120503652039325
1739209794.1980586;-45.120503652039325
1739209794.198064;-45.120503652039325
1739209794.1980696;-45.120503652039325
1739209794.198075;-45.120503652039325
1739209794.1980803;-38.13080360867914
1739209794.1980858;-38.13080360867914
1739209794.1980913;-38.13080360867914
1739209794.1980968;-30.49652367304973
1739209794.1981022;-38.13080360867914
1739209794.1981077;-38.13080360867914
1739209794.1981132;-38.13080360867914
1739209794.1981187;-38.13080360867914
1739209794.1981242;-38.13080360867914
1739209794.1981297;-33.981070128970906
1739209794.1981351;-45.120503652039325
1739209794.1981406;-31.141103565318943
1739209794.198146;-38.13080360867914
1739209794.1981516;-33.981070128970906
1739209794.1981568;-45.120503652039325
1739209794.1981623;-45.120503652039325
1739209794.1981678;-33.981070128970906
1739209794.1981733;-45.120503652039325
1739209794.1981788;-38.13080360867914
1739209794.1981843;-28.992665084841942
1739209794.1981897;-38.13080360867914
1739209794.1981952;-45.120503652039325
1739209794.1982007;-45.120503652039325
1739209794.1982062;-45.120503652039325
1739209794.1982117;-38.13080360867914
1739209794.1982172;-38.13080360867914
1739209794.1982226;-35.57807855764607
1739209794.1982281;-38.13080360867914
1739209794.1982334;-38.13080360867914
1739209794.1982388;-45.120503652039325
1739209794.1982443;-45.120503652039325
1739209794.1982498;-38.13080360867914
1739209794.1982553;-45.120503652039325
1739209794.1982608;-45.120503652039325
1739209794.1982663;-38.13080360867914
1739209794.1982718;-38.13080360867914
1739209794.1982772;-45.120503652039325
1739209794.1982827;-45.120503652039325
1739209794.1982882;-45.120503652039325
1739209794.1982937;-45.120503652039325
1739209794.1982992;-45.120503652039325
1739209794.1983044;-45.120503652039325
1739209794.19831;-38.13080360867914
1739209794.1983154;-33.981070128970906
1739209794.1983209;-38.13080360867914
1739209794.1983263;-45.120503652039325
1739209794.1983318;-38.13080360867914
1739209794.1983373;-35.57807855764607
1739209794.1983428;-45.120503652039325
1739209794.1983483;-45.120503652039325
1739209794.1983538;-38.13080360867914
1739209794.1983593;-45.120503652039325
1739209794.1983647;-45.120503652039325
1739209794.1983702;-45.120503652039325
1739209794.1983757;-38.13080360867914
1739209794.198381;-33.981070128970906
1739209794.1983864;-38.13080360867914
1739209794.198392;-45.120503652039325
1739209794.1983974;-33.981070128970906
1739209794.198403;-38.13080360867914
1739209794.1984084;-38.13080360867914
1739209794.1984138;-45.120503652039325
1739209794.1984193;-38.13080360867914
1739209794.1984248;-38.13080360867914
1739209794.1984303;-45.120503652039325
1739209794.1984358;-38.13080360867914
1739209794.1984413;-38.13080360867914
1739209794.1984468;-38.13080360867914
