CAN Message; 0x150:0500f516b3fe36a4
1739209732.4225457;-38.13080360867914
1739209732.4225523;-38.13080360867914
1739209732.4225593;-45.120503652039325
1739209732.4225662;-45.120503652039325
1739209732.4225729;-38.13080360867914
1739209732.4225798;-38.13080360867914
1739209732.4225867;-38.13080360867914
1739209732.4225936;-45.120503652039325
1739209732.4226003;-38.13080360867914
1739209732.4226072;-35.57807855764607
1739209732.422614;-38.13080360867914
1739209732.4226208;-45.120503652039325
1739209732.4226277;-38.13080360867914
1739209732.4226346;-33.981070128970906
1739209732.4226415;-38.13080360867914
1739209732.4226482;-38.13080360867914
1739209732.422655;-38.13080360867914
1739209732.422662;-38.13080360867914
1739209732.422669;-45.120503652039325
1739209732.4226756;-38.13080360867914
1739209732.4226825;-45.120503652039325
1739209732.4226894;-38.13080360867914
1739209732.422696;-33.981070128970906
1739209732.422703;-45.120503652039325
1739209732.42271;-45.120503652039325
1739209732.4227169;-31.141103565318893
1739209732.4227235;-35.57807855764607
1739209732.4227304;-45.120503652039325
1739209732.4227374;-38.13080360867914
1739209732.422744;-35.57807855764607
1739209732.422751;-38.13080360867914
1739209732.4227579;-45.120503652039325
1739209732.4227648;-45.120503652039325
1739209732.4227715;-45.120503652039325
1739209732.4227784;-45.120503652039325
1739209732.4227853;-45.120503652039325
1739209732.422792;-45.120503652039325
1739209732.4227989;-38.13080360867914
1739209732.4228058;-35.57807855764607
1739209732.4228127;-38.13080360867914
1739209732.4228194;-38.13080360867914
1739209732.4228263;-38.13080360867914
1739209732.4228332;-38.13080360867914
1739209732.4228399;-38.13080360867914
1739209732.4228468;-45.120503652039325
1739209732.4228537;-38.13080360867914
1739209732.4228606;-38.13080360867914
1739209732.4228673;-45.120503652039325
1739209732.4228742;-45.120503652039325
1739209732.4228811;-38.13080360867914
1739209732.4228878;-35.57807855764607
1739209732.4228947;-38.13080360867914
1739209732.4229016;-38.13080360867914
1739209732.4229085;-45.120503652039325
1739209732.4229152;-45.120503652039325
1739209732.4229221;-38.13080360867914
1739209732.422929;-38.13080360867914
1739209732.4229357;-32.816014438256545
1739209732.4229426;-45.120503652039325
1739209732.4229496;-35.57807855764607
1739209732.4229565;-38.13080360867914
1739209732.4229631;-32.816014438256545
1739209732.42297;-32.816014438256545
1739209732.422977;-45.120503652039325
1739209732.422984;-45.120503652039325
1739209732.4229906;-38.13080360867914
1739209732.4229975;-38.13080360867914
1739209732.4230044;-45.120503652039325
1739209732.423011;-38.13080360867914
1739209732.423018;-45.120503652039325
1739209732.423025;-45.120503652039325
1739209732.4230318;-38.13080360867914
1739209732.4230385;-38.13080360867914
1739209732.4230454;-45.120503652039325
1739209732.4230523;-45.120503652039325
1739209732.423059;-45.120503652039325
1739209732.423066;-45.120503652039325
1739209732.4230728;-45.120503652039325
1739209732.4230797;-38.13080360867914
1739209732.4230864;-45.120503652039325
1739209732.4230933;-45.120503652039325
1739209732.4231002;-35.57807855764607
1739209732.423107;-33.981070128970906
1739209732.4231138;-45.120503652039325
1739209732.4231207;-38.13080360867914
1739209732.4231277;-38.13080360867914
1739209732.4231343;-38.13080360867914
1739209732.4231412;-45.120503652039325
1739209732.4231482;-45.120503652039325
1739209732.4231548;-45.120503652039325
1739209732.4231617;-45.120503652039325
1739209732.4231687;-45.120503652039325
1739209732.4231756;-45.120503652039325
1739209732.4231822;-38.13080360867914
1739209732.4231892;-38.13080360867914
1739209732.423196;-45.120503652039325
1739209732.4232028;-45.120503652039325
1739209732.4232097;-35.57807855764607
1739209732.4232166;-32.816014438256545
1739209732.4232235;-45.120503652039325
1739209732.4232302;-38.13080360867914
1739209732.423237;-38.13080360867914
1739209732.423244;-33.981070128970906
1739209732.423251;-45.120503652039325
1739209732.4232576;-45.120503652039325
1739209732.4232645;-45.120503652039325
1739209732.4232714;-45.120503652039325
1739209732.423278;-45.120503652039325
1739209732.423285;-45.120503652039325
1739209732.423292;-45.120503652039325
1739209732.4232988;-33.981070128970956
1739209732.4233055;-45.120503652039325
1739209732.4233124;-45.120503652039325
1739209732.4233193;-35.57807855764607
1739209732.423326;-38.13080360867914
1739209732.423333;-45.120503652039325
1739209732.4233398;-38.13080360867914
1739209732.4233468;-32.816014438256545
1739209732.4233534;-25.826314394896357
1739209732.4233603;-38.13080360867914
1739209732.4233673;-38.13080360867914
1739209732.423374;-35.57807855764607
1739209732.4233809;-31.141103565318915
1739209732.4233878;-38.13080360867914
1739209732.4233947;-45.120503652039325
1739209732.4234014;-32.816014438256545
1739209732.4234083;-32.816014438256545
1739209732.4234152;-45.120503652039325
1739209732.4234219;-45.120503652039325
1739209732.4234288;-45.120503652039325
1739209732.4234357;-45.120503652039325
1739209732.4234426;-38.13080360867914
1739209732.4234493;-38.13080360867914
1739209732.4234562;-38.13080360867914
1739209732.423463;-25.826314394896357
1739209732.4234698;-38.13080360867914
1739209732.4234767;-45.120503652039325
1739209732.4234836;-38.13080360867914
1739209732.4234905;-33.981070128970906
1739209732.4234972;-45.120503652039325
1739209732.423504;-45.120503652039325
1739209732.423511;-38.13080360867914
1739209732.423518;-33.981070128970906
1739209732.4235246;-38.13080360867914
1739209732.4235315;-45.120503652039325
1739209732.4235384;-38.13080360867914
1739209732.4235451;-38.13080360867914
1739209732.423552;-38.13080360867914
1739209732.423559;-33.981070128970906
1739209732.4235659;-45.120503652039325
1739209732.4235725;-38.13080360867914
1739209732.4235795;-38.13080360867914
1739209732.4235864;-45.120503652039325
1739209732.423593;-45.120503652039325
1739209732.4236;-45.120503652039325
1739209732.4236069;-35.57807855764607
1739209732.4236138;-38.13080360867914
1739209732.4236205;-45.120503652039325
1739209732.4236274;-45.120503652039325
1739209732.4236343;-45.120503652039325
1739209732.423641;-38.13080360867914
1739209732.4236479;-45.120503652039325
1739209732.4236548;-45.120503652039325
1739209732.4236617;-38.13080360867914
1739209732.4236684;-38.13080360867914
1739209732.4236753;-45.120503652039325
1739209732.4236822;-38.13080360867914
1739209732.423689;-33.981070128970906
1739209732.4236958;-38.13080360867914
1739209732.4237027;-38.13080360867914
1739209732.4237096;-38.13080360867914
1739209732.4237163;-38.13080360867914
1739209732.4237232;-45.120503652039325
1739209732.4237301;-38.13080360867914
1739209732.4237368;-33.981070128970906
1739209732.4237437;-35.57807855764607
1739209732.4237506;-45.120503652039325
1739209732.4237576;-45.120503652039325
1739209732.4237642;-33.981070128970906
1739209732.4237711;-35.57807855764607
1739209732.423778;-45.120503652039325
1739209732.423785;-38.13080360867914
1739209732.4237916;-31.141103565318915
1739209732.4237986;-28.992665084841942
1739209732.4238055;-45.120503652039325
1739209732.4238122;-38.13080360867914
1739209732.423819;-38.13080360867914
1739209732.423826;-45.120503652039325
1739209732.423833;-45.120503652039325
1739209732.4238396;-38.13080360867914
1739209732.4238465;-31.141103565318915
1739209732.4238534;-35.57807855764607
1739209732.42386;-38.13080360867914
1739209732.423867;-45.120503652039325
1739209732.423874;-45.120503652039325
1739209732.4238808;-38.13080360867914
1739209732.4238875;-38.13080360867914
1739209732.4238944;-45.120503652039325
1739209732.4239013;-38.13080360867914
1739209732.423908;-38.13080360867914
1739209732.423915;-45.120503652039325
1739209732.4239218;-45.120503652039325
1739209732.4239287;-33.981070128970906
1739209732.4239354;-45.120503652039325
1739209732.4239423;-45.120503652039325
1739209732.4239492;-38.13080360867914
1739209732.423956;-38.13080360867914
1739209732.4239628;-45.120503652039325
1739209732.4239697;-45.120503652039325
1739209732.4239767;-45.120503652039325
1739209732.4239833;-38.13080360867914
1739209732.4239902;-38.13080360867914
1739209732.4239972;-45.120503652039325
1739209732.4240038;-38.13080360867914
1739209732.4240108;-31.141103565318915
1739209732.4240177;-45.120503652039325
1739209732.4240246;-38.13080360867914
1739209732.4240313;-38.13080360867914
1739209732.4240382;-45.120503652039325
1739209732.424045;-45.120503652039325
1739209732.4240518;-38.13080360867914
1739209732.4240587;-45.120503652039325
1739209732.4240656;-45.120503652039325
1739209732.4240725;-35.57807855764607
1739209732.4240792;-38.13080360867914
1739209732.424086;-45.120503652039325
1739209732.424093;-35.57807855764607
1739209732.4241;-45.120503652039325
1739209732.4241066;-45.120503652039325
1739209732.4241135;-35.57807855764607
1739209732.4241204;-35.57807855764607
1739209732.424127;-38.13080360867914
1739209732.424134;-38.13080360867914
1739209732.424141;-33.981070128970906
1739209732.4241478;-45.120503652039325
1739209732.4241545;-45.120503652039325
1739209732.4241614;-45.120503652039325
1739209732.4241683;-38.13080360867914
1739209732.424175;-45.120503652039325
1739209732.424182;-38.13080360867914
1739209732.4241889;-45.120503652039325
1739209732.4241958;-38.13080360867914
1739209732.4242024;-38.13080360867914
1739209732.4242094;-45.120503652039325
1739209732.4242163;-45.120503652039325
1739209732.424223;-32.816014438256545
1739209732.4242299;-38.13080360867914
1739209732.4242368;-45.120503652039325
1739209732.4242437;-45.120503652039325
1739209732.4242504;-38.13080360867914
1739209732.4242573;-38.13080360867914
1739209732.4242642;-38.13080360867914
1739209732.4242709;-45.120503652039325
1739209732.4242778;-45.120503652039325
1739209732.4242847;-38.13080360867914
1739209732.4242916;-45.120503652039325
1739209732.4242983;-45.120503652039325
1739209732.4243052;-38.13080360867914
1739209732.424312;-38.13080360867914
1739209732.4243188;-45.120503652039325
1739209732.4243257;-45.120503652039325
1739209732.4243326;-38.13080360867914
1739209732.4243395;-38.13080360867914
1739209732.4243462;-33.981070128970906
1739209732.4243531;-38.13080360867914
1739209732.42436;-38.13080360867914
1739209732.424367;-33.981070128970906
1739209732.4243736;-38.13080360867914
1739209732.4243805;-32.816014438256545
1739209732.4243875;-45.120503652039325
1739209732.4243941;-38.13080360867914
1739209732.424401;-38.13080360867914
1739209732.424408;-45.120503652039325
1739209732.4244149;-38.13080360867914
1739209732.4244215;-38.13080360867914
1739209732.4244285;-45.120503652039325
1739209732.4244354;-45.120503652039325
1739209732.424442;-32.816014438256545
1739209732.424449;-38.13080360867914
1739209732.424456;-45.120503652039325
1739209732.4244628;-45.120503652039325
1739209732.4244695;-35.57807855764607
1739209732.4244764;-30.49652367304973
1739209732.4244833;-45.120503652039325
1739209732.42449;-38.13080360867914
1739209732.424497;-38.13080360867914
1739209732.4245038;-31.141103565318915
1739209732.4245107;-45.120503652039325
1739209732.4245174;-45.120503652039325
1739209732.4245243;-38.13080360867914
1739209732.4245312;-45.120503652039325
1739209732.424538;-45.120503652039325
1739209732.4245448;-45.120503652039325
1739209732.4245517;-45.120503652039325
1739209732.4245586;-45.120503652039325
1739209732.4245653;-45.120503652039325
1739209732.4245722;-45.120503652039325
1739209732.4245791;-38.13080360867914
1739209732.4245858;-38.13080360867914
1739209732.4245927;-45.120503652039325
1739209732.4245996;-38.13080360867914
1739209732.4246066;-38.13080360867914
1739209732.4246132;-38.13080360867914
1739209732.4246202;-45.120503652039325
1739209732.424627;-45.120503652039325
1739209732.424634;-33.981070128970906
1739209732.4246407;-31.141103565318915
1739209732.4246476;-38.13080360867914
1739209732.4246545;-45.120503652039325
1739209732.4246612;-45.120503652039325
1739209732.424668;-45.120503652039325
1739209732.424675;-45.120503652039325
1739209732.424682;-45.120503652039325
1739209732.4246886;-38.13080360867914
1739209732.4246955;-32.816014438256545
1739209732.4247024;-45.120503652039325
1739209732.424709;-45.120503652039325
1739209732.424716;-38.13080360867914
1739209732.424723;-38.13080360867914
1739209732.4247298;-38.13080360867914
1739209732.4247365;-45.120503652039325
1739209732.4247434;-45.120503652039325
1739209732.4247503;-31.141103565318915
1739209732.424757;-38.13080360867914
1739209732.424764;-38.13080360867914
1739209732.4247708;-45.120503652039325
1739209732.4247777;-45.120503652039325
1739209732.4247844;-32.816014438256545
1739209732.4247913;-38.13080360867914
1739209732.4247983;-45.120503652039325
1739209732.424805;-35.57807855764607
1739209732.4248118;-38.13080360867914
1739209732.4248188;-33.981070128970906
1739209732.4248257;-38.13080360867914
1739209732.4248323;-33.981070128970906
1739209732.4248393;-33.981070128970906
1739209732.4248462;-33.981070128970906
1739209732.4248528;-45.120503652039325
1739209732.4248598;-33.981070128970906
1739209732.4248667;-38.13080360867914
1739209732.4248736;-45.120503652039325
1739209732.4248803;-45.120503652039325
1739209732.4248872;-35.57807855764607
1739209732.424894;-45.120503652039325
1739209732.4249008;-45.120503652039325
1739209732.4249077;-45.120503652039325
1739209732.4249146;-38.13080360867914
1739209732.4249215;-38.13080360867914
1739209732.4249282;-38.13080360867914
1739209732.424935;-38.13080360867914
1739209732.424942;-38.13080360867914
1739209732.424949;-38.13080360867914
1739209732.4249556;-38.13080360867914
1739209732.4249625;-38.13080360867914
1739209732.4249694;-31.141103565318915
1739209732.424976;-33.981070128970906
1739209732.424983;-38.13080360867914
1739209732.42499;-35.57807855764607
1739209732.4249969;-33.981070128970906
1739209732.4250035;-45.120503652039325
1739209732.4250104;-45.120503652039325
1739209732.4250174;-35.57807855764607
1739209732.425024;-33.981070128970906
1739209732.425031;-32.816014438256545
1739209732.4250379;-45.120503652039325
1739209732.4250448;-45.120503652039325
1739209732.4250515;-38.13080360867914
1739209732.4250584;-38.13080360867914
1739209732.4250653;-38.13080360867914
1739209732.425072;-45.120503652039325
1739209732.4250789;-33.981070128970906
1739209732.4250858;-28.992665084841942
1739209732.4250927;-38.13080360867914
1739209732.4250994;-38.13080360867914
1739209732.4251063;-38.13080360867914
1739209732.4251132;-45.120503652039325
1739209732.4251199;-45.120503652039325
1739209732.4251268;-38.13080360867914
1739209732.4251337;-33.981070128970906
1739209732.4251406;-45.120503652039325
1739209732.4251473;-38.13080360867914
1739209732.4251542;-38.13080360867914
1739209732.4251611;-45.120503652039325
1739209732.4251678;-38.13080360867914
1739209732.4251747;-38.13080360867914
1739209732.4251816;-45.120503652039325
1739209732.4251885;-45.120503652039325
1739209732.4251952;-45.120503652039325
1739209732.4252021;-45.120503652039325
1739209732.425209;-33.981070128970906
1739209732.425216;-33.981070128970906
1739209732.4252226;-45.120503652039325
1739209732.4252295;-38.13080360867914
1739209732.4252365;-38.13080360867914
1739209732.4252431;-38.13080360867914
1739209732.42525;-45.120503652039325
1739209732.425257;-45.120503652039325
1739209732.425264;-35.57807855764607
1739209732.4252706;-35.57807855764607
1739209732.4252775;-35.57807855764607
1739209732.4252844;-45.120503652039325
1739209732.425291;-32.816014438256545
1739209732.425298;-38.13080360867914
1739209732.425305;-45.120503652039325
1739209732.4253118;-45.120503652039325
1739209732.4253185;-45.120503652039325
1739209732.4253254;-38.13080360867914
1739209732.4253347;-33.981070128970906
1739209732.4253438;-35.57807855764607
1739209732.425353;-38.13080360867914
1739209732.425362;-38.13080360867914
1739209732.4253714;-38.13080360867914
1739209732.4253807;-45.120503652039325
1739209732.4253898;-38.13080360867914
1739209732.425399;-35.57807855764607
1739209732.4254081;-45.120503652039325
1739209732.4254174;-45.120503652039325
1739209732.4254267;-45.120503652039325
1739209732.4254358;-38.13080360867914
1739209732.425445;-38.13080360867914
1739209732.4254541;-38.13080360867914
1739209732.4254634;-38.13080360867914
1739209732.4254727;-45.120503652039325
1739209732.4254818;-45.120503652039325
1739209732.425491;-38.13080360867914
1739209732.4255002;-38.13080360867914
1739209732.4255095;-45.120503652039325
1739209732.4255188;-33.981070128970906
1739209732.4255278;-45.120503652039325
1739209732.425537;-35.57807855764607
1739209732.4255462;-32.816014438256545
1739209732.4255555;-38.13080360867914
1739209732.4255648;-45.120503652039325
1739209732.4255738;-32.816014438256545
1739209732.4255831;-33.981070128970906
1739209732.4255922;-45.120503652039325
1739209732.4256015;-38.13080360867914
1739209732.4256108;-33.981070128970906
1739209732.4256198;-38.13080360867914
1739209732.4256291;-38.13080360867914
1739209732.4256382;-32.816014438256545
1739209732.4256475;-38.13080360867914
1739209732.4256568;-33.981070128970906
1739209732.4256659;-45.120503652039325
1739209732.4256752;-38.13080360867914
1739209732.4256842;-38.13080360867914
1739209732.4256935;-38.13080360867914
1739209732.4257028;-38.13080360867914
1739209732.4257119;-38.13080360867914
1739209732.4257212;-38.13080360867914
1739209732.4257305;-33.981070128970906
1739209732.4257395;-45.120503652039325
1739209732.4257488;-45.120503652039325
1739209732.425758;-45.120503652039325
1739209732.4257672;-45.120503652039325
1739209732.4257765;-35.57807855764607
1739209732.4257855;-38.13080360867914
1739209732.4257948;-45.120503652039325
1739209732.425804;-45.120503652039325
1739209732.4258132;-38.13080360867914
1739209732.4258225;-33.981070128970906
1739209732.4258316;-45.120503652039325
1739209732.4258409;-45.120503652039325
1739209732.42585;-45.120503652039325
1739209732.4258592;-33.981070128970906
1739209732.4258685;-45.120503652039325
1739209732.4258776;-45.120503652039325
1739209732.4258869;-38.13080360867914
1739209732.425896;-38.13080360867914
1739209732.4259052;-45.120503652039325
1739209732.4259145;-38.13080360867914
1739209732.4259236;-38.13080360867914
1739209732.425933;-45.120503652039325
1739209732.425942;-45.120503652039325
1739209732.4259512;-45.120503652039325
1739209732.4259605;-45.120503652039325
1739209732.4259696;-33.981070128970906
1739209732.425979;-45.120503652039325
1739209732.425988;-45.120503652039325
1739209732.4259973;-45.120503652039325
1739209732.4260066;-33.981070128970906
1739209732.4260156;-35.57807855764607
1739209732.426025;-45.120503652039325
1739209732.426034;-38.13080360867914
1739209732.4260433;-45.120503652039325
1739209732.4260526;-45.120503652039325
1739209732.4260616;-38.13080360867914
1739209732.426071;-38.13080360867914
1739209732.42608;-45.120503652039325
1739209732.4260893;-45.120503652039325
1739209732.4260986;-45.120503652039325
1739209732.4261076;-35.57807855764607
1739209732.426117;-35.57807855764607
1739209732.426126;-45.120503652039325
1739209732.4261353;-45.120503652039325
1739209732.4261446;-35.57807855764607
1739209732.4261537;-33.981070128970906
1739209732.426163;-45.120503652039325
1739209732.426172;-45.120503652039325
1739209732.4261813;-38.13080360867914
1739209732.4261906;-38.13080360867914
1739209732.4261997;-38.13080360867914
1739209732.426209;-38.13080360867914
1739209732.426218;-38.13080360867914
1739209732.4262273;-45.120503652039325
1739209732.4262366;-38.13080360867914
1739209732.4262457;-35.57807855764607
1739209732.426255;-45.120503652039325
1739209732.426264;-38.13080360867914
1739209732.4262733;-38.13080360867914
1739209732.4262826;-38.13080360867914
1739209732.4262917;-38.13080360867914
1739209732.426301;-33.981070128970906
1739209732.42631;-45.120503652039325
1739209732.4263194;-45.120503652039325
1739209732.4263287;-45.120503652039325
1739209732.4263377;-38.13080360867914
1739209732.426347;-38.13080360867914
1739209732.426356;-38.13080360867914
1739209732.4263654;-45.120503652039325
1739209732.4263747;-38.13080360867914
1739209732.4263837;-38.13080360867914
1739209732.426393;-45.120503652039325
1739209732.426402;-33.981070128970906
1739209732.4264114;-33.981070128970906
1739209732.4264207;-33.981070128970906
1739209732.4264297;-38.13080360867914
1739209732.426439;-38.13080360867914
1739209732.4264483;-33.981070128970906
1739209732.4264574;-38.13080360867914
1739209732.4264667;-38.13080360867914
1739209732.4264758;-45.120503652039325
1739209732.426485;-38.13080360867914
1739209732.4264944;-38.13080360867914
1739209732.4265034;-35.57807855764607
1739209732.4265127;-45.120503652039325
1739209732.4265218;-45.120503652039325
1739209732.426531;-38.13080360867914
1739209732.4265404;-35.57807855764607
1739209732.4265494;-45.120503652039325
1739209732.4265587;-33.981070128970906
1739209732.4265678;-31.141103565318915
1739209732.426577;-38.13080360867914
1739209732.4265864;-45.120503652039325
1739209732.4265954;-45.120503652039325
1739209732.4266047;-45.120503652039325
1739209732.4266138;-45.120503652039325
1739209732.426623;-45.120503652039325
1739209732.4266324;-32.816014438256545
1739209732.4266415;-31.14110356531892
1739209732.4266508;-45.120503652039325
1739209732.4266598;-45.120503652039325
1739209732.4266691;-45.120503652039325
1739209732.4266784;-45.120503652039325
1739209732.4266875;-38.13080360867914
1739209732.4266968;-45.120503652039325
1739209732.4267058;-33.981070128970906
1739209732.4267151;-31.141103565318915
1739209732.4267244;-38.13080360867914
1739209732.4267335;-38.13080360867914
1739209732.4267428;-38.13080360867914
1739209732.4267519;-38.13080360867914
1739209732.4267612;-45.120503652039325
1739209732.4267704;-45.120503652039325
1739209732.4267795;-38.13080360867914
1739209732.4267888;-38.13080360867914
1739209732.4267979;-38.13080360867914
1739209732.4268072;-38.13080360867914
1739209732.4268165;-45.120503652039325
1739209732.4268255;-45.120503652039325
1739209732.4268348;-38.13080360867914
1739209732.426844;-45.120503652039325
1739209732.4268532;-38.13080360867914
1739209732.4268625;-25.826314394896357
1739209732.4268715;-35.57807855764607
1739209732.4268808;-45.120503652039325
1739209732.42689;-38.13080360867914
1739209732.4268992;-31.141103565318915
1739209732.4269085;-45.120503652039325
1739209732.4269176;-38.13080360867914
1739209732.4269269;-45.120503652039325
1739209732.426936;-38.13080360867914
1739209732.4269452;-33.981070128970906
1739209732.4269545;-38.13080360867914
1739209732.4269636;-45.120503652039325
1739209732.4269729;-38.13080360867914
1739209732.426982;-38.13080360867914
1739209732.4269912;-45.120503652039325
1739209732.4270005;-45.120503652039325
1739209732.4270096;-25.62660358559016
1739209732.427019;-30.49652367304973
1739209732.427028;-45.120503652039325
1739209732.4270372;-38.13080360867914
1739209732.4270465;-31.141103565318915
1739209732.4270556;-38.13080360867914
1739209732.427065;-45.120503652039325
1739209732.427074;-45.120503652039325
1739209732.4270833;-38.13080360867914
1739209732.4270926;-38.13080360867914
1739209732.4271016;-38.13080360867914
1739209732.427111;-45.120503652039325
1739209732.42712;-38.13080360867914
1739209732.4271293;-38.13080360867914
1739209732.4271386;-45.120503652039325
1739209732.4271476;-45.120503652039325
1739209732.427157;-35.57807855764607
1739209732.4271662;-35.57807855764607
1739209732.4271753;-38.13080360867914
1739209732.4271846;-38.13080360867914
1739209732.4271936;-30.49652367304973
1739209732.427203;-32.816014438256545
1739209732.4272122;-45.120503652039325
1739209732.4272213;-38.13080360867914
1739209732.4272306;-38.13080360867914
1739209732.4272397;-45.120503652039325
1739209732.427249;-45.120503652039325
1739209732.4272583;-38.13080360867914
1739209732.4272673;-45.120503652039325
1739209732.4272766;-45.120503652039325
1739209732.4272857;-45.120503652039325
1739209732.427295;-45.120503652039325
1739209732.4273043;-45.120503652039325
1739209732.4273133;-38.13080360867914
1739209732.4273226;-38.13080360867914
1739209732.4273317;-45.120503652039325
1739209732.427341;-38.13080360867914
1739209732.4273503;-33.981070128970906
1739209732.4273593;-38.13080360867914
1739209732.4273686;-45.120503652039325
1739209732.4273777;-38.13080360867914
1739209732.427387;-35.57807855764607
1739209732.4273963;-45.120503652039325
1739209732.4274054;-45.120503652039325
1739209732.4274147;-32.816014438256545
1739209732.4274237;-38.13080360867914
1739209732.427433;-45.120503652039325
1739209732.4274423;-38.13080360867914
1739209732.4274514;-45.120503652039325
1739209732.4274607;-45.120503652039325
1739209732.4274697;-38.13080360867914
1739209732.427479;-45.120503652039325
1739209732.4274883;-45.120503652039325
1739209732.4274974;-38.13080360867914
1739209732.4275067;-45.120503652039325
1739209732.4275157;-45.120503652039325
1739209732.427525;-29.438486411369333
1739209732.4275343;-27.8777449560314
1739209732.4275434;-45.120503652039325
1739209732.4275527;-45.120503652039325
1739209732.4275618;-35.57807855764607
1739209732.427571;-35.57807855764607
1739209732.4275804;-45.120503652039325
1739209732.4275894;-38.13080360867914
1739209732.4275987;-45.120503652039325
1739209732.4276078;-45.120503652039325
1739209732.427617;-38.13080360867914
1739209732.4276264;-45.120503652039325
1739209732.4276354;-45.120503652039325
1739209732.4276447;-38.13080360867914
1739209732.4276538;-38.13080360867914
1739209732.427663;-45.120503652039325
1739209732.4276724;-31.141103565318893
1739209732.4276814;-26.991370085610722
1739209732.4276907;-45.120503652039325
1739209732.4276998;-45.120503652039325
1739209732.427709;-38.13080360867914
1739209732.4277184;-35.57807855764607
1739209732.4277275;-45.120503652039325
1739209732.4277368;-38.13080360867914
1739209732.4277458;-38.13080360867914
1739209732.427755;-45.120503652039325
1739209732.4277644;-30.49652367304973
1739209732.4277735;-38.13080360867914
1739209732.4277828;-38.13080360867914
1739209732.4277918;-38.13080360867914
1739209732.4278011;-35.57807855764607
1739209732.4278104;-45.120503652039325
1739209732.4278195;-45.120503652039325
1739209732.4278288;-45.120503652039325
1739209732.4278378;-45.120503652039325
1739209732.4278471;-38.13080360867914
1739209732.4278564;-38.13080360867914
1739209732.4278655;-45.120503652039325
1739209732.4278748;-38.13080360867914
1739209732.427884;-33.981070128970906
1739209732.4278932;-45.120503652039325
1739209732.4279025;-35.57807855764607
1739209732.4279115;-38.13080360867914
1739209732.4279208;-45.120503652039325
1739209732.42793;-35.57807855764607
1739209732.4279392;-35.57807855764607
1739209732.4279485;-38.13080360867914
1739209732.4279575;-45.120503652039325
1739209732.4279668;-45.120503652039325
1739209732.4279761;-45.120503652039325
1739209732.4279852;-45.120503652039325
1739209732.4279945;-45.120503652039325
1739209732.4280035;-45.120503652039325
1739209732.4280128;-45.120503652039325
1739209732.4280221;-45.120503652039325
1739209732.4280312;-45.120503652039325
1739209732.4280405;-45.120503652039325
1739209732.4280496;-45.120503652039325
1739209732.4280589;-38.13080360867914
1739209732.4280682;-45.120503652039325
1739209732.4280772;-45.120503652039325
1739209732.4280865;-45.120503652039325
1739209732.4280956;-35.57807855764607
1739209732.4281049;-38.13080360867914
1739209732.4281142;-45.120503652039325
1739209732.4281232;-38.13080360867914
1739209732.4281325;-38.13080360867914
1739209732.4281416;-38.13080360867914
1739209732.428151;-38.13080360867914
1739209732.4281602;-38.13080360867914
1739209732.4281693;-45.120503652039325
1739209732.4281785;-38.13080360867914
1739209732.4281876;-45.120503652039325
1739209732.428197;-45.120503652039325
1739209732.4282062;-38.13080360867914
1739209732.4282153;-45.120503652039325
1739209732.4282246;-45.120503652039325
1739209732.4282336;-45.120503652039325
1739209732.428243;-45.120503652039325
1739209732.4282522;-45.120503652039325
1739209732.4282613;-45.120503652039325
1739209732.4282706;-38.13080360867914
1739209732.4282796;-33.981070128970906
1739209732.428289;-38.13080360867914
1739209732.4282982;-38.13080360867914
1739209732.4283073;-38.13080360867914
1739209732.4283166;-45.120503652039325
1739209732.4283257;-45.120503652039325
1739209732.428335;-38.13080360867914
1739209732.4283442;-45.120503652039325
1739209732.4283533;-45.120503652039325
1739209732.4283626;-38.13080360867914
1739209732.4283717;-33.981070128970906
1739209732.428381;-45.120503652039325
1739209732.4283903;-38.13080360867914
1739209732.4283993;-45.120503652039325
1739209732.4284086;-38.13080360867914
1739209732.4284177;-32.816014438256545
1739209732.428427;-38.13080360867914
1739209732.4284363;-45.120503652039325
1739209732.4284453;-38.13080360867914
1739209732.4284546;-38.13080360867914
1739209732.4284637;-45.120503652039325
1739209732.428473;-38.13080360867914
1739209732.4284823;-38.13080360867914
1739209732.4284914;-45.120503652039325
1739209732.4285007;-45.120503652039325
1739209732.4285097;-45.120503652039325
1739209732.428519;-45.120503652039325
1739209732.4285283;-45.120503652039325
1739209732.4285374;-45.120503652039325
1739209732.4285467;-45.120503652039325
1739209732.4285557;-45.120503652039325
1739209732.428565;-45.120503652039325
1739209732.4285743;-45.120503652039325
1739209732.4285834;-45.120503652039325
1739209732.4285927;-45.120503652039325
1739209732.428602;-38.13080360867914
1739209732.428611;-38.13080360867914
1739209732.4286203;-38.13080360867914
1739209732.4286294;-38.13080360867914
1739209732.4286387;-38.13080360867914
1739209732.428648;-28.58837851428586
1739209732.428657;-35.57807855764607
1739209732.4286664;-45.120503652039325
1739209732.4286754;-45.120503652039325
1739209732.4286847;-35.57807855764607
1739209732.428694;-38.13080360867914
1739209732.428703;-45.120503652039325
1739209732.4287124;-45.120503652039325
1739209732.4287214;-31.141103565318943
1739209732.4287307;-45.120503652039325
1739209732.42874;-38.13080360867914
1739209732.428749;-45.120503652039325
1739209732.4287584;-38.13080360867914
1739209732.4287674;-45.120503652039325
1739209732.4287767;-45.120503652039325
1739209732.428786;-45.120503652039325
1739209732.428795;-28.58837851428586
1739209732.4288044;-38.13080360867914
1739209732.4288135;-38.13080360867914
