CAN Message; 0x1bb:00002278ac028341
1739209912.0233848;-45.120503652039325
1739209912.0233963;-35.57807855764607
1739209912.023408;-38.13080360867914
1739209912.0234194;-45.120503652039325
1739209912.0234308;-45.120503652039325
1739209912.0234423;-45.120503652039325
1739209912.0234537;-45.120503652039325
1739209912.0234654;-38.13080360867914
1739209912.0234768;-45.120503652039325
1739209912.0234883;-45.120503652039325
1739209912.0234997;-35.57807855764607
1739209912.0235112;-45.120503652039325
1739209912.0235229;-45.120503652039325
1739209912.0235343;-38.13080360867914
1739209912.0235457;-35.57807855764607
1739209912.0235572;-45.120503652039325
1739209912.0235686;-45.120503652039325
1739209912.0235803;-38.13080360867914
1739209912.0235918;-45.120503652039325
1739209912.0236032;-33.981070128970906
1739209912.0236146;-29.438486411369333
1739209912.023626;-35.57807855764607
1739209912.0236378;-35.57807855764607
1739209912.0236492;-38.13080360867914
1739209912.0236607;-35.57807855764607
1739209912.023672;-38.13080360867914
1739209912.0236838;-38.13080360867914
1739209912.0236952;-45.120503652039325
1739209912.0237067;-45.120503652039325
1739209912.023718;-45.120503652039325
1739209912.0237296;-45.120503652039325
1739209912.0237412;-45.120503652039325
1739209912.0237527;-45.120503652039325
1739209912.0237641;-33.981070128970906
1739209912.0237756;-45.120503652039325
1739209912.023787;-45.120503652039325
1739209912.0237987;-45.120503652039325
1739209912.0238101;-33.981070128970906
1739209912.0238216;-38.13080360867914
1739209912.023833;-38.13080360867914
1739209912.0238445;-45.120503652039325
1739209912.0238562;-38.13080360867914
1739209912.0238676;-38.13080360867914
1739209912.023879;-31.141103565318893
1739209912.0238905;-29.438486411369333
1739209912.023902;-35.57807855764607
1739209912.0239136;-35.57807855764607
1739209912.023925;-45.120503652039325
1739209912.0239365;-45.120503652039325
1739209912.023948;-45.120503652039325
1739209912.0239594;-45.120503652039325
1739209912.023971;-45.120503652039325
1739209912.0239825;-35.57807855764607
1739209912.023994;-45.120503652039325
1739209912.0240054;-38.13080360867914
1739209912.024017;-38.13080360867914
1739209912.0240285;-45.120503652039325
1739209912.02404;-45.120503652039325
1739209912.0240514;-45.120503652039325
1739209912.0240629;-32.816014438256545
1739209912.0240746;-31.141103565318893
1739209912.024086;-38.13080360867914
1739209912.0240974;-38.13080360867914
1739209912.024109;-45.120503652039325
1739209912.0241203;-38.13080360867914
1739209912.024132;-38.13080360867914
1739209912.0241435;-38.13080360867914
1739209912.024155;-38.13080360867914
1739209912.0241663;-45.120503652039325
1739209912.0241778;-38.13080360867914
1739209912.0241895;-35.57807855764607
1739209912.024201;-45.120503652039325
1739209912.0242124;-45.120503652039325
1739209912.0242238;-38.13080360867914
1739209912.0242352;-33.981070128970906
1739209912.024247;-38.13080360867914
1739209912.0242584;-45.120503652039325
1739209912.0242698;-38.13080360867914
1739209912.0242813;-45.120503652039325
1739209912.0242927;-45.120503652039325
1739209912.0243044;-45.120503652039325
1739209912.0243158;-38.13080360867914
1739209912.0243273;-38.13080360867914
1739209912.0243387;-45.120503652039325
1739209912.0243504;-27.8777449560314
1739209912.0243618;-35.57807855764607
1739209912.0243733;-38.13080360867914
1739209912.0243847;-38.13080360867914
1739209912.0243962;-38.13080360867914
1739209912.0244079;-45.120503652039325
1739209912.0244193;-45.120503652039325
1739209912.0244308;-45.120503652039325
1739209912.0244422;-33.981070128970956
1739209912.0244536;-45.120503652039325
1739209912.0244653;-45.120503652039325
1739209912.0244768;-38.13080360867914
1739209912.0244882;-45.120503652039325
1739209912.0244997;-38.13080360867914
1739209912.024511;-38.13080360867914
1739209912.0245228;-45.120503652039325
1739209912.0245342;-38.13080360867914
1739209912.0245457;-38.13080360867914
1739209912.024557;-35.57807855764607
1739209912.0245686;-38.13080360867914
1739209912.0245802;-38.13080360867914
1739209912.0245917;-38.13080360867914
1739209912.0246031;-35.57807855764607
1739209912.0246146;-35.57807855764607
1739209912.024626;-35.57807855764607
1739209912.0246377;-38.13080360867914
1739209912.0246491;-45.120503652039325
1739209912.0246606;-38.13080360867914
1739209912.024672;-32.816014438256545
1739209912.0246837;-45.120503652039325
1739209912.0246952;-45.120503652039325
1739209912.0247066;-45.120503652039325
1739209912.024718;-45.120503652039325
1739209912.0247295;-45.120503652039325
1739209912.0247412;-45.120503652039325
1739209912.0247526;-38.13080360867914
1739209912.024764;-38.13080360867914
1739209912.0247755;-33.981070128970906
1739209912.024787;-45.120503652039325
1739209912.0247986;-38.13080360867914
1739209912.02481;-35.57807855764607
1739209912.0248215;-38.13080360867914
1739209912.024833;-38.13080360867914
1739209912.0248444;-45.120503652039325
1739209912.024856;-38.13080360867914
1739209912.0248675;-45.120503652039325
1739209912.024879;-38.13080360867914
1739209912.0248904;-45.120503652039325
1739209912.0249019;-45.120503652039325
1739209912.0249135;-45.120503652039325
1739209912.024925;-45.120503652039325
1739209912.0249364;-45.120503652039325
1739209912.024948;-33.981070128970906
1739209912.0249593;-38.13080360867914
1739209912.024971;-45.120503652039325
1739209912.0249825;-45.120503652039325
1739209912.024994;-45.120503652039325
1739209912.0250053;-38.13080360867914
1739209912.025017;-45.120503652039325
1739209912.0250285;-38.13080360867914
1739209912.02504;-45.120503652039325
1739209912.0250514;-38.13080360867914
1739209912.0250628;-38.13080360867914
1739209912.0250745;-45.120503652039325
1739209912.025086;-45.120503652039325
1739209912.0250974;-28.992665084841942
1739209912.0251088;-38.13080360867914
1739209912.0251203;-45.120503652039325
1739209912.025132;-45.120503652039325
1739209912.0251434;-33.981070128970906
1739209912.0251548;-38.13080360867914
1739209912.0251663;-38.13080360867914
1739209912.0251777;-45.120503652039325
1739209912.0251894;-33.981070128970906
1739209912.0252008;-45.120503652039325
1739209912.0252123;-45.120503652039325
1739209912.0252237;-38.13080360867914
1739209912.0252352;-45.120503652039325
1739209912.0252469;-38.13080360867914
1739209912.0252583;-45.120503652039325
1739209912.0252697;-45.120503652039325
1739209912.0252812;-45.120503652039325
1739209912.0252926;-35.57807855764607
1739209912.0253043;-38.13080360867914
1739209912.0253158;-45.120503652039325
1739209912.0253272;-38.13080360867914
1739209912.0253386;-45.120503652039325
1739209912.0253503;-45.120503652039325
1739209912.0253618;-45.120503652039325
1739209912.0253732;-31.141103565318915
1739209912.0253847;-38.13080360867914
1739209912.025396;-45.120503652039325
1739209912.0254078;-45.120503652039325
1739209912.0254192;-38.13080360867914
1739209912.0254307;-38.13080360867914
1739209912.0254421;-45.120503652039325
1739209912.0254536;-45.120503652039325
1739209912.0254653;-38.13080360867914
1739209912.0254767;-38.13080360867914
1739209912.0254881;-38.13080360867914
1739209912.0254996;-45.120503652039325
1739209912.025511;-45.120503652039325
1739209912.0255227;-38.13080360867914
1739209912.0255342;-45.120503652039325
1739209912.0255456;-45.120503652039325
1739209912.025557;-27.267205301931607
1739209912.0255685;-31.141103565318915
1739209912.0255802;-45.120503652039325
1739209912.0255916;-45.120503652039325
1739209912.025603;-33.981070128970906
1739209912.0256145;-38.13080360867914
1739209912.025626;-45.120503652039325
1739209912.0256376;-38.13080360867914
1739209912.025649;-45.120503652039325
1739209912.0256605;-45.120503652039325
1739209912.025672;-38.13080360867914
1739209912.0256836;-45.120503652039325
1739209912.025695;-45.120503652039325
1739209912.0257065;-38.13080360867914
1739209912.025718;-38.13080360867914
1739209912.0257294;-45.120503652039325
1739209912.025741;-38.13080360867914
1739209912.0257525;-45.120503652039325
1739209912.025764;-45.120503652039325
1739209912.0257754;-45.120503652039325
1739209912.0257869;-38.13080360867914
1739209912.0257986;-38.13080360867914
1739209912.02581;-38.13080360867914
1739209912.0258214;-45.120503652039325
1739209912.025833;-30.49652367304973
1739209912.0258443;-32.816014438256545
1739209912.025856;-38.13080360867914
1739209912.0258675;-45.120503652039325
1739209912.025879;-33.981070128970906
1739209912.0258904;-38.13080360867914
1739209912.0259018;-45.120503652039325
1739209912.0259135;-38.13080360867914
1739209912.025925;-45.120503652039325
1739209912.0259364;-45.120503652039325
1739209912.0259478;-38.13080360867914
1739209912.0259593;-45.120503652039325
1739209912.025971;-45.120503652039325
1739209912.0259824;-38.13080360867914
1739209912.0259938;-45.120503652039325
1739209912.0260053;-38.13080360867914
1739209912.026017;-32.816014438256545
1739209912.0260284;-28.21854285175415
1739209912.0260398;-38.13080360867914
1739209912.0260513;-38.13080360867914
1739209912.0260627;-38.13080360867914
1739209912.0260744;-35.57807855764607
1739209912.0260859;-45.120503652039325
1739209912.0260973;-32.816014438256545
1739209912.0261087;-45.120503652039325
1739209912.0261202;-45.120503652039325
1739209912.0261319;-32.816014438256545
1739209912.0261433;-35.57807855764607
1739209912.0261548;-45.120503652039325
1739209912.0261662;-45.120503652039325
1739209912.0261776;-38.13080360867914
1739209912.0261893;-45.120503652039325
1739209912.0262008;-38.13080360867914
1739209912.0262122;-32.816014438256545
1739209912.0262237;-45.120503652039325
1739209912.026235;-45.120503652039325
1739209912.0262468;-38.13080360867914
1739209912.0262582;-45.120503652039325
1739209912.0262697;-38.13080360867914
1739209912.026281;-45.120503652039325
1739209912.0262928;-45.120503652039325
1739209912.0263042;-38.13080360867914
1739209912.0263157;-38.13080360867914
1739209912.0263271;-38.13080360867914
1739209912.0263386;-38.13080360867914
1739209912.0263503;-35.57807855764607
1739209912.0263617;-45.120503652039325
1739209912.0263731;-45.120503652039325
1739209912.0263846;-45.120503652039325
1739209912.026396;-45.120503652039325
1739209912.0264077;-35.57807855764607
1739209912.0264192;-38.13080360867914
1739209912.0264306;-45.120503652039325
1739209912.026442;-38.13080360867914
1739209912.0264535;-38.13080360867914
1739209912.0264652;-45.120503652039325
1739209912.0264766;-35.57807855764607
1739209912.026488;-38.13080360867914
1739209912.0264995;-45.120503652039325
1739209912.026511;-45.120503652039325
1739209912.0265226;-45.120503652039325
1739209912.026534;-38.13080360867914
1739209912.0265455;-45.120503652039325
1739209912.026557;-45.120503652039325
1739209912.0265684;-45.120503652039325
1739209912.02658;-45.120503652039325
1739209912.0265915;-45.120503652039325
1739209912.026603;-38.13080360867914
1739209912.0266144;-45.120503652039325
1739209912.026626;-38.13080360867914
1739209912.0266376;-45.120503652039325
1739209912.026649;-45.120503652039325
1739209912.0266604;-33.981070128970906
1739209912.026672;-45.120503652039325
1739209912.0266836;-38.13080360867914
1739209912.026695;-38.13080360867914
1739209912.0267065;-38.13080360867914
1739209912.026718;-45.120503652039325
1739209912.0267293;-38.13080360867914
1739209912.026741;-32.816014438256545
1739209912.0267525;-45.120503652039325
1739209912.026764;-45.120503652039325
1739209912.0267754;-33.981070128970906
1739209912.0267868;-45.120503652039325
1739209912.0267985;-45.120503652039325
1739209912.02681;-35.57807855764607
1739209912.0268214;-38.13080360867914
1739209912.0268328;-45.120503652039325
1739209912.0268443;-45.120503652039325
1739209912.026856;-45.120503652039325
1739209912.0268674;-38.13080360867914
1739209912.0268788;-38.13080360867914
1739209912.0268903;-38.13080360867914
1739209912.0269017;-45.120503652039325
1739209912.0269134;-45.120503652039325
1739209912.0269248;-32.816014438256545
1739209912.0269363;-38.13080360867914
1739209912.0269477;-38.13080360867914
1739209912.0269594;-38.13080360867914
1739209912.0269709;-38.13080360867914
1739209912.0269823;-38.13080360867914
1739209912.0269938;-38.13080360867914
1739209912.0270052;-38.13080360867914
1739209912.0270169;-38.13080360867914
1739209912.0270283;-45.120503652039325
1739209912.0270398;-45.120503652039325
1739209912.0270512;-38.13080360867914
1739209912.0270627;-38.13080360867914
1739209912.0270743;-45.120503652039325
1739209912.0270858;-45.120503652039325
1739209912.0270972;-45.120503652039325
1739209912.0271087;-32.816014438256545
1739209912.02712;-38.13080360867914
1739209912.0271318;-45.120503652039325
1739209912.0271432;-45.120503652039325
1739209912.0271547;-38.13080360867914
1739209912.0271661;-38.13080360867914
1739209912.0271776;-38.13080360867914
1739209912.0271893;-31.141103565318915
1739209912.0272007;-35.57807855764607
1739209912.0272121;-38.13080360867914
1739209912.0272236;-45.120503652039325
1739209912.027235;-31.141103565318915
1739209912.0272467;-35.57807855764607
1739209912.0272582;-38.13080360867914
1739209912.0272696;-33.981070128970906
1739209912.027281;-35.57807855764607
1739209912.0272927;-38.13080360867914
1739209912.0273042;-45.120503652039325
1739209912.0273156;-38.13080360867914
1739209912.027327;-33.981070128970906
1739209912.0273385;-45.120503652039325
1739209912.0273502;-45.120503652039325
1739209912.0273616;-45.120503652039325
1739209912.027373;-38.13080360867914
1739209912.0273845;-35.57807855764607
1739209912.027396;-33.981070128970906
1739209912.0274076;-45.120503652039325
1739209912.027419;-25.826314394896357
1739209912.0274305;-35.57807855764607
1739209912.027442;-38.13080360867914
1739209912.0274534;-45.120503652039325
1739209912.027465;-38.13080360867914
1739209912.0274765;-35.57807855764607
1739209912.027488;-45.120503652039325
1739209912.0274994;-45.120503652039325
1739209912.027511;-35.57807855764607
1739209912.0275226;-38.13080360867914
1739209912.027534;-45.120503652039325
1739209912.0275455;-45.120503652039325
1739209912.027557;-38.13080360867914
1739209912.0275683;-38.13080360867914
1739209912.02758;-45.120503652039325
1739209912.0275915;-45.120503652039325
1739209912.027603;-31.141103565318915
1739209912.0276144;-33.981070128970906
1739209912.027626;-45.120503652039325
1739209912.0276375;-35.57807855764607
1739209912.027649;-38.13080360867914
1739209912.0276604;-35.57807855764607
1739209912.0276718;-38.13080360867914
1739209912.0276835;-38.13080360867914
1739209912.027695;-38.13080360867914
1739209912.0277064;-38.13080360867914
1739209912.0277178;-38.13080360867914
1739209912.0277293;-38.13080360867914
1739209912.027741;-32.816014438256545
1739209912.0277524;-38.13080360867914
1739209912.0277638;-45.120503652039325
1739209912.0277753;-38.13080360867914
1739209912.0277867;-45.120503652039325
1739209912.0277984;-45.120503652039325
1739209912.0278099;-38.13080360867914
1739209912.0278213;-38.13080360867914
1739209912.0278327;-45.120503652039325
1739209912.0278442;-38.13080360867914
1739209912.0278559;-45.120503652039325
1739209912.0278673;-38.13080360867914
1739209912.0278788;-31.141103565318915
1739209912.0278902;-33.981070128970906
1739209912.0279016;-45.120503652039325
1739209912.0279133;-35.57807855764607
1739209912.0279248;-35.57807855764607
1739209912.0279362;-45.120503652039325
1739209912.0279477;-45.120503652039325
1739209912.0279593;-45.120503652039325
1739209912.0279708;-35.57807855764607
1739209912.0279822;-45.120503652039325
1739209912.0279937;-38.13080360867914
1739209912.0280051;-38.13080360867914
1739209912.0280168;-38.13080360867914
1739209912.0280282;-45.120503652039325
1739209912.0280397;-38.13080360867914
1739209912.0280511;-38.13080360867914
1739209912.0280626;-45.120503652039325
1739209912.0280743;-45.120503652039325
1739209912.0280857;-45.120503652039325
1739209912.0280972;-38.13080360867914
1739209912.0281086;-38.13080360867914
1739209912.02812;-38.13080360867914
1739209912.0281317;-38.13080360867914
1739209912.0281432;-45.120503652039325
1739209912.0281546;-33.981070128970906
1739209912.028166;-33.981070128970906
1739209912.0281775;-45.120503652039325
1739209912.0281892;-45.120503652039325
1739209912.0282006;-38.13080360867914
1739209912.028212;-45.120503652039325
1739209912.0282235;-45.120503652039325
1739209912.028235;-45.120503652039325
1739209912.0282466;-45.120503652039325
1739209912.028258;-38.13080360867914
1739209912.0282695;-38.13080360867914
1739209912.028281;-45.120503652039325
1739209912.0282927;-45.120503652039325
1739209912.028304;-33.981070128970906
1739209912.0283155;-38.13080360867914
1739209912.028327;-45.120503652039325
1739209912.0283384;-38.13080360867914
1739209912.02835;-35.57807855764607
1739209912.0283616;-38.13080360867914
1739209912.028373;-45.120503652039325
1739209912.0283844;-38.13080360867914
1739209912.028396;-45.120503652039325
1739209912.0284076;-45.120503652039325
1739209912.028419;-45.120503652039325
1739209912.0284305;-45.120503652039325
1739209912.028442;-45.120503652039325
1739209912.0284534;-45.120503652039325
1739209912.028465;-45.120503652039325
1739209912.0284765;-38.13080360867914
1739209912.028488;-33.981070128970906
1739209912.0284994;-45.120503652039325
1739209912.0285108;-45.120503652039325
1739209912.0285225;-38.13080360867914
1739209912.028534;-28.58837851428586
1739209912.0285454;-33.981070128970906
1739209912.0285568;-45.120503652039325
1739209912.0285683;-38.13080360867914
1739209912.02858;-38.13080360867914
1739209912.0285914;-38.13080360867914
1739209912.0286028;-45.120503652039325
1739209912.0286143;-33.981070128970906
1739209912.028626;-38.13080360867914
1739209912.0286374;-45.120503652039325
1739209912.0286489;-45.120503652039325
1739209912.0286603;-45.120503652039325
1739209912.0286717;-35.57807855764607
1739209912.0286834;-45.120503652039325
1739209912.0286949;-45.120503652039325
1739209912.0287063;-45.120503652039325
1739209912.0287178;-33.981070128970906
1739209912.0287292;-33.981070128970906
1739209912.028741;-45.120503652039325
1739209912.0287523;-38.13080360867914
1739209912.0287638;-38.13080360867914
1739209912.0287752;-38.13080360867914
1739209912.0287867;-45.120503652039325
1739209912.0287983;-38.13080360867914
1739209912.0288098;-38.13080360867914
1739209912.0288212;-45.120503652039325
1739209912.0288327;-45.120503652039325
1739209912.028844;-38.13080360867914
1739209912.0288558;-38.13080360867914
1739209912.0288672;-45.120503652039325
1739209912.0288787;-45.120503652039325
1739209912.0288901;-45.120503652039325
1739209912.0289016;-45.120503652039325
1739209912.0289133;-45.120503652039325
1739209912.0289247;-45.120503652039325
1739209912.0289361;-45.120503652039325
1739209912.0289476;-33.981070128970906
1739209912.0289593;-38.13080360867914
1739209912.0289707;-45.120503652039325
1739209912.0289822;-45.120503652039325
1739209912.0289936;-33.981070128970906
1739209912.029005;-31.141103565318915
1739209912.0290167;-45.120503652039325
1739209912.0290282;-33.981070128970906
1739209912.0290396;-38.13080360867914
1739209912.029051;-38.13080360867914
1739209912.0290625;-38.13080360867914
1739209912.0290742;-38.13080360867914
1739209912.0290856;-38.13080360867914
1739209912.029097;-32.816014438256545
1739209912.0291085;-45.120503652039325
1739209912.02912;-38.13080360867914
1739209912.0291317;-38.13080360867914
1739209912.029143;-45.120503652039325
1739209912.0291545;-45.120503652039325
1739209912.029166;-45.120503652039325
1739209912.0291774;-31.141103565318915
1739209912.029189;-31.141103565318915
1739209912.0292006;-45.120503652039325
1739209912.029212;-45.120503652039325
1739209912.0292234;-38.13080360867914
1739209912.029235;-38.13080360867914
1739209912.0292466;-45.120503652039325
1739209912.029258;-45.120503652039325
1739209912.0292695;-35.57807855764607
1739209912.029281;-33.981070128970906
1739209912.0292926;-45.120503652039325
1739209912.029304;-45.120503652039325
1739209912.0293155;-45.120503652039325
1739209912.029327;-45.120503652039325
1739209912.0293384;-45.120503652039325
1739209912.02935;-38.13080360867914
1739209912.0293615;-35.57807855764607
1739209912.029373;-38.13080360867914
1739209912.0293844;-45.120503652039325
1739209912.0293958;-38.13080360867914
1739209912.0294075;-35.57807855764607
1739209912.029419;-45.120503652039325
1739209912.0294304;-45.120503652039325
1739209912.0294418;-45.120503652039325
1739209912.0294533;-45.120503652039325
1739209912.029465;-38.13080360867914
1739209912.0294764;-45.120503652039325
1739209912.0294878;-35.57807855764607
1739209912.0294993;-35.57807855764607
1739209912.0295107;-38.13080360867914
1739209912.0295224;-45.120503652039325
1739209912.0295339;-45.120503652039325
1739209912.0295453;-38.13080360867914
1739209912.0295568;-33.981070128970906
1739209912.0295684;-45.120503652039325
1739209912.0295799;-38.13080360867914
1739209912.0295913;-38.13080360867914
1739209912.0296028;-45.120503652039325
1739209912.0296142;-45.120503652039325
1739209912.029626;-45.120503652039325
1739209912.0296373;-38.13080360867914
1739209912.0296488;-31.14110356531892
1739209912.0296602;-45.120503652039325
1739209912.0296717;-38.13080360867914
1739209912.0296834;-35.57807855764607
1739209912.0296948;-38.13080360867914
1739209912.0297062;-35.57807855764607
1739209912.0297177;-45.120503652039325
1739209912.0297291;-45.120503652039325
1739209912.0297408;-31.141103565318915
1739209912.0297523;-38.13080360867914
1739209912.0297637;-35.57807855764607
1739209912.0297751;-35.57807855764607
1739209912.0297866;-45.120503652039325
1739209912.0297983;-45.120503652039325
1739209912.0298097;-38.13080360867914
1739209912.0298212;-35.57807855764607
1739209912.0298326;-31.14110356531892
1739209912.029844;-45.120503652039325
1739209912.0298557;-45.120503652039325
1739209912.0298672;-38.13080360867914
1739209912.0298786;-38.13080360867914
1739209912.02989;-45.120503652039325
1739209912.0299017;-45.120503652039325
1739209912.0299132;-45.120503652039325
1739209912.0299246;-38.13080360867914
1739209912.029936;-38.13080360867914
1739209912.0299475;-38.13080360867914
1739209912.0299592;-35.57807855764607
1739209912.0299706;-45.120503652039325
1739209912.029982;-45.120503652039325
1739209912.0299935;-38.13080360867914
1739209912.030005;-35.57807855764607
1739209912.0300167;-38.13080360867914
1739209912.030028;-45.120503652039325
1739209912.0300395;-38.13080360867914
1739209912.030051;-32.816014438256545
1739209912.0300624;-35.57807855764607
1739209912.0300741;-38.13080360867914
1739209912.0300856;-38.13080360867914
1739209912.030097;-35.57807855764607
1739209912.0301085;-45.120503652039325
1739209912.03012;-45.120503652039325
1739209912.0301316;-38.13080360867914
1739209912.030143;-38.13080360867914
1739209912.0301545;-38.13080360867914
1739209912.030166;-38.13080360867914
1739209912.0301774;-38.13080360867914
1739209912.030189;-35.57807855764607
1739209912.0302005;-35.57807855764607
1739209912.030212;-38.13080360867914
1739209912.0302234;-45.120503652039325
1739209912.030235;-35.57807855764607
1739209912.0302465;-35.57807855764607
1739209912.030258;-45.120503652039325
1739209912.0302694;-45.120503652039325
1739209912.0302808;-35.57807855764607
1739209912.0302925;-45.120503652039325
1739209912.030304;-45.120503652039325
1739209912.0303154;-38.13080360867914
1739209912.0303268;-45.120503652039325
1739209912.0303383;-38.13080360867914
1739209912.03035;-35.57807855764607
1739209912.0303614;-38.13080360867914
1739209912.0303729;-45.120503652039325
1739209912.0303843;-38.13080360867914
1739209912.0303957;-38.13080360867914
1739209912.0304074;-38.13080360867914
1739209912.0304189;-35.57807855764607
1739209912.0304303;-45.120503652039325
1739209912.0304418;-45.120503652039325
1739209912.0304532;-45.120503652039325
1739209912.030465;-32.816014438256545
1739209912.0304763;-38.13080360867914
1739209912.0304878;-45.120503652039325
1739209912.0304992;-33.981070128970906
1739209912.0305107;-35.57807855764607
1739209912.0305223;-38.13080360867914
1739209912.0305338;-38.13080360867914
1739209912.0305452;-45.120503652039325
1739209912.0305567;-32.816014438256545
1739209912.0305684;-45.120503652039325
1739209912.0305798;-38.13080360867914
1739209912.0305912;-38.13080360867914
1739209912.0306027;-38.13080360867914
1739209912.0306141;-45.120503652039325
1739209912.0306258;-45.120503652039325
1739209912.0306373;-45.120503652039325
1739209912.0306487;-45.120503652039325
1739209912.0306602;-38.13080360867914
1739209912.0306716;-45.120503652039325
1739209912.0306833;-33.981070128970906
1739209912.0306947;-38.13080360867914
1739209912.0307062;-38.13080360867914
1739209912.0307176;-38.13080360867914
1739209912.030729;-38.13080360867914
1739209912.0307407;-33.981070128970906
1739209912.0307522;-45.120503652039325
1739209912.0307636;-33.981070128970906
1739209912.030775;-33.981070128970906
1739209912.0307865;-38.13080360867914
1739209912.0307982;-38.13080360867914
1739209912.0308096;-45.120503652039325
1739209912.030821;-38.13080360867914
1739209912.0308325;-35.57807855764607
1739209912.030844;-38.13080360867914
1739209912.0308557;-38.13080360867914
1739209912.030867;-38.13080360867914
1739209912.0308785;-32.816014438256545
1739209912.03089;-38.13080360867914
1739209912.0309017;-45.120503652039325
