CAN Message; 0x98:0000bbd66558ec94
1739209660.2477198;-38.13080360867914
1739209660.2477274;-31.141103565318915
1739209660.2477353;-45.120503652039325
1739209660.247743;-38.13080360867914
1739209660.2477505;-32.816014438256545
1739209660.2477584;-45.120503652039325
1739209660.247766;-45.120503652039325
1739209660.247774;-45.120503652039325
1739209660.2477815;-45.120503652039325
1739209660.2477891;-32.816014438256545
1739209660.247797;-45.120503652039325
1739209660.2478046;-45.120503652039325
1739209660.2478125;-38.13080360867914
1739209660.2478201;-45.120503652039325
1739209660.2478278;-38.13080360867914
1739209660.2478356;-38.13080360867914
1739209660.2478433;-38.13080360867914
1739209660.247851;-27.267205301931607
1739209660.2478588;-45.120503652039325
1739209660.2478664;-45.120503652039325
1739209660.2478743;-38.13080360867914
1739209660.247882;-38.13080360867914
1739209660.2478895;-45.120503652039325
1739209660.2478974;-45.120503652039325
1739209660.247905;-45.120503652039325
1739209660.247913;-33.981070128970956
1739209660.2479205;-38.13080360867914
1739209660.2479281;-38.13080360867914
1739209660.247936;-45.120503652039325
1739209660.2479436;-33.981070128970906
1739209660.2479515;-45.120503652039325
1739209660.2479591;-45.120503652039325
1739209660.2479668;-38.13080360867914
1739209660.2479746;-27.267205301931607
1739209660.2479823;-35.57807855764607
1739209660.24799;-45.120503652039325
1739209660.2479978;-35.57807855764607
1739209660.2480054;-33.981070128970906
1739209660.2480133;-45.120503652039325
1739209660.248021;-45.120503652039325
1739209660.2480285;-45.120503652039325
1739209660.2480364;-45.120503652039325
1739209660.248044;-38.13080360867914
1739209660.248052;-45.120503652039325
1739209660.2480595;-45.120503652039325
1739209660.2480671;-38.13080360867914
1739209660.248075;-45.120503652039325
1739209660.2480826;-45.120503652039325
1739209660.2480905;-35.57807855764607
1739209660.2480981;-30.49652367304973
1739209660.2481058;-38.13080360867914
1739209660.2481136;-45.120503652039325
1739209660.2481213;-38.13080360867914
1739209660.248129;-35.57807855764607
1739209660.2481368;-45.120503652039325
1739209660.2481444;-38.13080360867914
1739209660.2481523;-45.120503652039325
1739209660.24816;-45.120503652039325
1739209660.2481675;-38.13080360867914
1739209660.2481754;-38.13080360867914
1739209660.248183;-45.120503652039325
1739209660.2481909;-38.13080360867914
1739209660.2481985;-45.120503652039325
1739209660.2482061;-45.120503652039325
1739209660.248214;-38.13080360867914
1739209660.2482216;-38.13080360867914
1739209660.2482295;-38.13080360867914
1739209660.2482371;-45.120503652039325
1739209660.2482448;-38.13080360867914
1739209660.2482526;-45.120503652039325
1739209660.2482603;-45.120503652039325
1739209660.248268;-35.57807855764607
1739209660.2482758;-45.120503652039325
1739209660.2482834;-32.816014438256545
1739209660.2482913;-33.981070128970906
1739209660.248299;-38.13080360867914
1739209660.2483065;-38.13080360867914
1739209660.2483144;-35.57807855764607
1739209660.248322;-38.13080360867914
1739209660.2483299;-45.120503652039325
1739209660.2483375;-32.816014438256545
1739209660.2483451;-38.13080360867914
1739209660.248353;-45.120503652039325
1739209660.2483606;-32.816014438256545
1739209660.2483685;-45.120503652039325
1739209660.2483761;-45.120503652039325
1739209660.2483838;-45.120503652039325
1739209660.2483916;-35.57807855764607
1739209660.2483993;-35.57807855764607
1739209660.248407;-29.438486411369333
1739209660.2484148;-29.438486411369333
1739209660.2484224;-38.13080360867914
1739209660.2484303;-32.816014438256545
1739209660.248438;-35.57807855764607
1739209660.2484455;-38.13080360867914
1739209660.2484534;-38.13080360867914
1739209660.248461;-31.141103565318893
1739209660.2484689;-45.120503652039325
1739209660.2484765;-45.120503652039325
1739209660.2484841;-32.816014438256545
1739209660.248492;-38.13080360867914
1739209660.2484996;-38.13080360867914
1739209660.2485075;-32.816014438256545
1739209660.2485151;-38.13080360867914
1739209660.2485228;-45.120503652039325
1739209660.2485306;-32.816014438256545
1739209660.2485383;-32.816014438256545
1739209660.248546;-45.120503652039325
1739209660.2485538;-33.981070128970906
1739209660.2485614;-45.120503652039325
1739209660.2485693;-45.120503652039325
1739209660.2485769;-45.120503652039325
1739209660.2485845;-45.120503652039325
1739209660.2485924;-45.120503652039325
1739209660.2486;-45.120503652039325
1739209660.2486079;-45.120503652039325
1739209660.2486155;-45.120503652039325
1739209660.2486231;-45.120503652039325
1739209660.248631;-38.13080360867914
1739209660.2486386;-35.57807855764607
1739209660.2486465;-45.120503652039325
1739209660.2486541;-35.57807855764607
1739209660.2486618;-35.57807855764607
1739209660.2486696;-45.120503652039325
1739209660.2486773;-45.120503652039325
1739209660.248685;-32.816014438256545
1739209660.2486928;-45.120503652039325
1739209660.2487004;-45.120503652039325
1739209660.2487082;-38.13080360867914
1739209660.2487159;-33.981070128970906
1739209660.2487235;-38.13080360867914
1739209660.2487314;-45.120503652039325
1739209660.248739;-38.13080360867914
1739209660.2487469;-38.13080360867914
1739209660.2487545;-32.816014438256545
1739209660.2487621;-45.120503652039325
1739209660.24877;-45.120503652039325
1739209660.2487776;-38.13080360867914
1739209660.2487855;-45.120503652039325
1739209660.2487931;-45.120503652039325
1739209660.2488008;-38.13080360867914
1739209660.2488086;-38.13080360867914
1739209660.2488163;-45.120503652039325
1739209660.248824;-38.13080360867914
1739209660.2488317;-45.120503652039325
1739209660.2488394;-35.57807855764607
1739209660.2488472;-32.816014438256545
1739209660.2488549;-45.120503652039325
1739209660.2488625;-45.120503652039325
1739209660.2488704;-38.13080360867914
1739209660.248878;-32.816014438256545
1739209660.2488859;-38.13080360867914
1739209660.2488935;-45.120503652039325
1739209660.2489011;-45.120503652039325
1739209660.248909;-45.120503652039325
1739209660.2489166;-45.120503652039325
1739209660.2489245;-45.120503652039325
1739209660.2489321;-38.13080360867914
1739209660.2489398;-45.120503652039325
1739209660.2489476;-38.13080360867914
1739209660.2489552;-45.120503652039325
1739209660.2489629;-45.120503652039325
1739209660.2489707;-33.981070128970906
1739209660.2489784;-45.120503652039325
1739209660.2489862;-45.120503652039325
1739209660.2489939;-38.13080360867914
1739209660.2490015;-35.57807855764607
1739209660.2490094;-38.13080360867914
1739209660.249017;-45.120503652039325
1739209660.2490249;-38.13080360867914
1739209660.2490325;-38.13080360867914
1739209660.2490401;-45.120503652039325
1739209660.249048;-38.13080360867914
1739209660.2490556;-45.120503652039325
1739209660.2490635;-45.120503652039325
1739209660.2490711;-38.13080360867914
1739209660.2490788;-45.120503652039325
1739209660.2490866;-38.13080360867914
1739209660.2490942;-38.13080360867914
1739209660.2491019;-45.120503652039325
1739209660.2491097;-45.120503652039325
1739209660.2491174;-45.120503652039325
1739209660.2491252;-45.120503652039325
1739209660.2491329;-31.141103565318915
1739209660.2491405;-38.13080360867914
1739209660.2491484;-38.13080360867914
1739209660.249156;-38.13080360867914
1739209660.2491639;-38.13080360867914
1739209660.2491715;-45.120503652039325
1739209660.2491791;-38.13080360867914
1739209660.249187;-45.120503652039325
1739209660.2491946;-45.120503652039325
1739209660.2492025;-45.120503652039325
1739209660.2492101;-38.13080360867914
1739209660.2492177;-38.13080360867914
1739209660.2492256;-45.120503652039325
1739209660.2492332;-45.120503652039325
1739209660.2492409;-45.120503652039325
1739209660.2492487;-38.13080360867914
1739209660.2492564;-45.120503652039325
1739209660.2492642;-38.13080360867914
1739209660.2492719;-38.13080360867914
1739209660.2492795;-45.120503652039325
1739209660.2492874;-32.816014438256545
1739209660.249295;-32.816014438256545
1739209660.2493029;-45.120503652039325
1739209660.2493105;-45.120503652039325
1739209660.2493181;-38.13080360867914
1739209660.249326;-38.13080360867914
1739209660.2493336;-38.13080360867914
1739209660.2493415;-45.120503652039325
1739209660.249349;-45.120503652039325
1739209660.2493567;-38.13080360867914
1739209660.2493646;-45.120503652039325
1739209660.2493722;-45.120503652039325
1739209660.2493799;-45.120503652039325
1739209660.2493877;-38.13080360867914
1739209660.2493954;-38.13080360867914
1739209660.2494032;-45.120503652039325
1739209660.2494109;-31.141103565318915
1739209660.2494185;-38.13080360867914
1739209660.2494264;-45.120503652039325
1739209660.249434;-38.13080360867914
1739209660.2494419;-32.816014438256545
1739209660.2494495;-35.57807855764607
1739209660.2494571;-45.120503652039325
1739209660.249465;-38.13080360867914
1739209660.2494726;-45.120503652039325
1739209660.2494805;-38.13080360867914
1739209660.249488;-45.120503652039325
1739209660.2494957;-38.13080360867914
1739209660.2495036;-45.120503652039325
1739209660.2495112;-45.120503652039325
1739209660.2495189;-38.13080360867914
1739209660.2495267;-45.120503652039325
1739209660.2495344;-32.816014438256545
1739209660.2495422;-35.57807855764607
1739209660.2495499;-45.120503652039325
1739209660.2495575;-45.120503652039325
1739209660.2495654;-38.13080360867914
1739209660.249573;-38.13080360867914
1739209660.2495809;-38.13080360867914
1739209660.2495885;-35.57807855764607
1739209660.249596;-45.120503652039325
1739209660.249604;-45.120503652039325
1739209660.2496116;-33.981070128970906
1739209660.2496192;-45.120503652039325
1739209660.249627;-45.120503652039325
1739209660.2496347;-45.120503652039325
1739209660.2496426;-35.57807855764607
1739209660.2496502;-38.13080360867914
1739209660.2496579;-38.13080360867914
1739209660.2496657;-35.57807855764607
1739209660.2496734;-45.120503652039325
1739209660.2496812;-45.120503652039325
1739209660.2496889;-35.57807855764607
1739209660.2496965;-38.13080360867914
1739209660.2497044;-45.120503652039325
1739209660.249712;-33.981070128970906
1739209660.2497199;-45.120503652039325
1739209660.2497275;-45.120503652039325
1739209660.249735;-35.57807855764607
1739209660.249743;-38.13080360867914
1739209660.2497506;-45.120503652039325
1739209660.2497582;-45.120503652039325
1739209660.249766;-35.57807855764607
1739209660.2497737;-45.120503652039325
1739209660.2497816;-35.57807855764607
1739209660.2497892;-35.57807855764607
1739209660.2497969;-45.120503652039325
1739209660.2498047;-33.981070128970906
1739209660.2498124;-45.120503652039325
1739209660.2498202;-45.120503652039325
1739209660.2498279;-45.120503652039325
1739209660.2498355;-45.120503652039325
1739209660.2498434;-45.120503652039325
1739209660.249851;-45.120503652039325
1739209660.2498589;-38.13080360867914
1739209660.2498665;-45.120503652039325
1739209660.249874;-45.120503652039325
1739209660.249882;-45.120503652039325
1739209660.2498896;-45.120503652039325
1739209660.2498972;-45.120503652039325
1739209660.249905;-45.120503652039325
1739209660.2499127;-45.120503652039325
1739209660.2499206;-38.13080360867914
1739209660.2499282;-45.120503652039325
1739209660.2499359;-38.13080360867914
1739209660.2499437;-32.816014438256545
1739209660.2499514;-45.120503652039325
1739209660.2499592;-45.120503652039325
1739209660.2499669;-32.816014438256545
1739209660.2499745;-30.49652367304973
1739209660.2499824;-45.120503652039325
1739209660.24999;-38.13080360867914
1739209660.2499979;-45.120503652039325
1739209660.2500055;-38.13080360867914
1739209660.250013;-45.120503652039325
1739209660.250021;-45.120503652039325
1739209660.2500286;-45.120503652039325
1739209660.2500362;-38.13080360867914
1739209660.250044;-38.13080360867914
1739209660.2500517;-45.120503652039325
1739209660.2500596;-38.13080360867914
1739209660.2500672;-38.13080360867914
1739209660.2500749;-38.13080360867914
1739209660.2500827;-38.13080360867914
1739209660.2500904;-32.816014438256545
1739209660.2500982;-25.62660358559016
1739209660.2501059;-45.120503652039325
1739209660.2501135;-38.13080360867914
1739209660.2501214;-38.13080360867914
1739209660.250129;-32.816014438256545
1739209660.2501369;-45.120503652039325
1739209660.2501445;-38.13080360867914
1739209660.250152;-45.120503652039325
1739209660.25016;-33.981070128970956
1739209660.2501676;-45.120503652039325
1739209660.2501752;-45.120503652039325
1739209660.250183;-33.981070128970906
1739209660.2501907;-45.120503652039325
1739209660.2501986;-45.120503652039325
1739209660.2502062;-45.120503652039325
1739209660.2502139;-35.57807855764607
1739209660.2502217;-27.267205301931607
1739209660.2502294;-38.13080360867914
1739209660.2502372;-45.120503652039325
1739209660.2502449;-38.13080360867914
1739209660.2502525;-32.816014438256545
1739209660.2502604;-45.120503652039325
1739209660.250268;-45.120503652039325
1739209660.2502759;-33.981070128970906
1739209660.2502835;-45.120503652039325
1739209660.250291;-38.13080360867914
1739209660.250299;-38.13080360867914
1739209660.2503066;-38.13080360867914
1739209660.2503142;-45.120503652039325
1739209660.250322;-45.120503652039325
1739209660.2503297;-38.13080360867914
1739209660.2503376;-38.13080360867914
1739209660.2503452;-27.267205301931607
1739209660.2503529;-38.13080360867914
1739209660.2503607;-45.120503652039325
1739209660.2503684;-38.13080360867914
1739209660.2503762;-31.141103565318915
1739209660.2503839;-38.13080360867914
1739209660.2503915;-45.120503652039325
1739209660.2503994;-38.13080360867914
1739209660.250407;-38.13080360867914
1739209660.2504148;-45.120503652039325
1739209660.2504225;-38.13080360867914
1739209660.25043;-38.13080360867914
1739209660.250438;-45.120503652039325
1739209660.2504456;-45.120503652039325
1739209660.2504532;-45.120503652039325
1739209660.250461;-38.13080360867914
1739209660.2504687;-33.981070128970906
1739209660.2504766;-38.13080360867914
1739209660.2504842;-38.13080360867914
1739209660.2504919;-38.13080360867914
1739209660.2504997;-38.13080360867914
1739209660.2505074;-45.120503652039325
1739209660.2505152;-45.120503652039325
1739209660.2505229;-38.13080360867914
1739209660.2505305;-38.13080360867914
1739209660.2505383;-45.120503652039325
1739209660.250546;-45.120503652039325
1739209660.2505538;-38.13080360867914
1739209660.2505615;-38.13080360867914
1739209660.250569;-38.13080360867914
1739209660.250577;-38.13080360867914
1739209660.2505846;-45.120503652039325
1739209660.2505922;-38.13080360867914
1739209660.2506;-38.13080360867914
1739209660.2506077;-38.13080360867914
1739209660.2506156;-45.120503652039325
1739209660.2506232;-45.120503652039325
1739209660.2506309;-38.13080360867914
1739209660.2506387;-45.120503652039325
1739209660.2506464;-45.120503652039325
1739209660.2506542;-45.120503652039325
1739209660.2506618;-38.13080360867914
1739209660.2506695;-45.120503652039325
1739209660.2506773;-45.120503652039325
1739209660.250685;-45.120503652039325
1739209660.2506928;-38.13080360867914
1739209660.2507005;-38.13080360867914
1739209660.250708;-45.120503652039325
1739209660.250716;-38.13080360867914
1739209660.2507236;-31.141103565318915
1739209660.2507312;-45.120503652039325
1739209660.250739;-38.13080360867914
1739209660.2507467;-35.57807855764607
1739209660.2507546;-45.120503652039325
1739209660.2507622;-45.120503652039325
1739209660.2507699;-38.13080360867914
1739209660.2507777;-38.13080360867914
1739209660.2507854;-32.816014438256545
1739209660.2507932;-38.13080360867914
1739209660.2508008;-33.981070128970906
1739209660.2508085;-38.13080360867914
1739209660.2508163;-38.13080360867914
1739209660.250824;-38.13080360867914
1739209660.2508318;-45.120503652039325
1739209660.2508395;-38.13080360867914
1739209660.250847;-33.981070128970906
1739209660.250855;-45.120503652039325
1739209660.2508626;-38.13080360867914
1739209660.2508702;-33.981070128970906
1739209660.250878;-38.13080360867914
1739209660.2508857;-45.120503652039325
1739209660.2508936;-33.981070128970906
1739209660.2509012;-45.120503652039325
1739209660.2509089;-33.981070128970956
1739209660.2509167;-45.120503652039325
1739209660.2509243;-45.120503652039325
1739209660.2509322;-33.981070128970906
1739209660.2509398;-33.981070128970906
1739209660.2509475;-38.13080360867914
1739209660.2509553;-38.13080360867914
1739209660.250963;-38.13080360867914
1739209660.2509708;-28.992665084841942
1739209660.2509785;-38.13080360867914
1739209660.250986;-35.57807855764607
1739209660.250994;-38.13080360867914
1739209660.2510016;-45.120503652039325
1739209660.2510092;-45.120503652039325
1739209660.251017;-35.57807855764607
1739209660.2510247;-35.57807855764607
1739209660.2510326;-45.120503652039325
1739209660.2510402;-45.120503652039325
1739209660.2510478;-45.120503652039325
1739209660.2510557;-38.13080360867914
1739209660.2510633;-35.57807855764607
1739209660.2510712;-45.120503652039325
1739209660.2510788;-45.120503652039325
1739209660.2510865;-45.120503652039325
1739209660.2510943;-45.120503652039325
1739209660.251102;-45.120503652039325
1739209660.2511098;-45.120503652039325
1739209660.2511175;-45.120503652039325
1739209660.251125;-45.120503652039325
1739209660.251133;-45.120503652039325
1739209660.2511406;-33.981070128970906
1739209660.2511482;-38.13080360867914
1739209660.251156;-33.981070128970906
1739209660.2511637;-38.13080360867914
1739209660.2511716;-45.120503652039325
1739209660.2511792;-45.120503652039325
1739209660.2511868;-38.13080360867914
1739209660.2511947;-38.13080360867914
1739209660.2512023;-38.13080360867914
1739209660.2512102;-45.120503652039325
1739209660.2512178;-45.120503652039325
1739209660.2512255;-38.13080360867914
1739209660.2512333;-45.120503652039325
1739209660.251241;-45.120503652039325
1739209660.2512488;-45.120503652039325
1739209660.2512565;-33.981070128970906
1739209660.251264;-45.120503652039325
1739209660.251272;-45.120503652039325
1739209660.2512796;-30.49652367304973
1739209660.2512872;-35.57807855764607
1739209660.251295;-45.120503652039325
1739209660.2513027;-45.120503652039325
1739209660.2513106;-38.13080360867914
1739209660.2513182;-45.120503652039325
1739209660.2513258;-38.13080360867914
1739209660.2513337;-35.57807855764607
1739209660.2513413;-45.120503652039325
1739209660.2513492;-45.120503652039325
1739209660.2513568;-38.13080360867914
1739209660.2513645;-45.120503652039325
1739209660.2513723;-45.120503652039325
1739209660.25138;-33.981070128970906
1739209660.2513878;-38.13080360867914
1739209660.2513955;-45.120503652039325
1739209660.251403;-32.816014438256545
1739209660.251411;-38.13080360867914
1739209660.2514186;-45.120503652039325
1739209660.2514262;-45.120503652039325
1739209660.251434;-38.13080360867914
1739209660.2514417;-38.13080360867914
1739209660.2514496;-45.120503652039325
1739209660.2514572;-45.120503652039325
1739209660.2514648;-45.120503652039325
1739209660.2514727;-45.120503652039325
1739209660.2514803;-38.13080360867914
1739209660.2514882;-35.57807855764607
1739209660.2514958;-45.120503652039325
1739209660.2515035;-45.120503652039325
1739209660.2515113;-38.13080360867914
1739209660.251519;-38.13080360867914
1739209660.2515268;-35.57807855764607
1739209660.2515345;-38.13080360867914
1739209660.251542;-38.13080360867914
1739209660.25155;-35.57807855764607
1739209660.2515576;-38.13080360867914
1739209660.2515652;-45.120503652039325
1739209660.251573;-38.13080360867914
1739209660.2515807;-33.981070128970906
1739209660.2515886;-45.120503652039325
1739209660.2515962;-45.120503652039325
1739209660.2516038;-38.13080360867914
1739209660.2516117;-38.13080360867914
1739209660.2516193;-38.13080360867914
1739209660.2516272;-45.120503652039325
1739209660.2516348;-35.57807855764607
1739209660.2516425;-35.57807855764607
