CAN Message; 0x1a7:00009554a4dcd93b
Timestamp;Amplitude
1739209828.7002027;-35.57807855764607
1739209828.700206;-45.120503652039325
1739209828.7002094;-38.13080360867914
1739209828.7002127;-45.120503652039325
1739209828.700216;-45.120503652039325
1739209828.7002194;-45.120503652039325
1739209828.7002227;-33.981070128970906
1739209828.700226;-45.120503652039325
1739209828.7002294;-45.120503652039325
1739209828.7002327;-45.120503652039325
1739209828.7002358;-45.120503652039325
1739209828.7002392;-45.120503652039325
1739209828.7002425;-38.13080360867914
1739209828.7002459;-38.13080360867914
1739209828.7002492;-45.120503652039325
1739209828.7002525;-45.120503652039325
1739209828.7002559;-35.57807855764607
1739209828.7002592;-38.13080360867914
1739209828.7002625;-45.120503652039325
1739209828.700266;-45.120503652039325
1739209828.7002692;-26.487275050834715
1739209828.7002726;-35.57807855764607
1739209828.700276;-45.120503652039325
1739209828.7002792;-45.120503652039325
1739209828.7002823;-35.57807855764607
1739209828.7002857;-38.13080360867914
1739209828.700289;-38.13080360867914
1739209828.7002923;-33.981070128970906
1739209828.7002957;-33.981070128970956
1739209828.700299;-45.120503652039325
1739209828.7003024;-38.13080360867914
1739209828.7003057;-38.13080360867914
1739209828.700309;-45.120503652039325
1739209828.7003124;-45.120503652039325
1739209828.7003157;-38.13080360867914
1739209828.700319;-38.13080360867914
1739209828.7003224;-45.120503652039325
1739209828.7003257;-45.120503652039325
1739209828.7003288;-45.120503652039325
1739209828.7003322;-45.120503652039325
1739209828.7003355;-45.120503652039325
1739209828.7003388;-45.120503652039325
1739209828.7003422;-38.13080360867914
1739209828.7003455;-45.120503652039325
1739209828.7003489;-26.991370085610736
1739209828.7003522;-28.21854285175415
1739209828.7003555;-38.13080360867914
1739209828.7003589;-45.120503652039325
1739209828.7003622;-32.816014438256545
1739209828.7003655;-38.13080360867914
1739209828.700369;-45.120503652039325
1739209828.7003722;-38.13080360867914
1739209828.7003753;-45.120503652039325
1739209828.7003787;-45.120503652039325
1739209828.700382;-38.13080360867914
1739209828.7003853;-38.13080360867914
1739209828.7003887;-38.13080360867914
1739209828.700392;-45.120503652039325
1739209828.7003953;-45.120503652039325
1739209828.7003987;-45.120503652039325
1739209828.700402;-45.120503652039325
1739209828.7004054;-45.120503652039325
1739209828.7004087;-45.120503652039325
1739209828.700412;-45.120503652039325
1739209828.7004154;-45.120503652039325
1739209828.7004187;-38.13080360867914
1739209828.7004218;-38.13080360867914
1739209828.7004251;-45.120503652039325
1739209828.7004285;-35.57807855764607
1739209828.7004318;-35.57807855764607
1739209828.7004352;-45.120503652039325
1739209828.7004385;-45.120503652039325
1739209828.7004418;-38.13080360867914
1739209828.7004452;-45.120503652039325
1739209828.7004485;-45.120503652039325
1739209828.7004519;-38.13080360867914
1739209828.7004552;-45.120503652039325
1739209828.7004585;-45.120503652039325
1739209828.7004619;-45.120503652039325
1739209828.7004652;-38.13080360867914
1739209828.7004683;-45.120503652039325
1739209828.7004716;-45.120503652039325
1739209828.700475;-38.13080360867914
1739209828.7004783;-45.120503652039325
1739209828.7004817;-38.13080360867914
1739209828.700485;-38.13080360867914
1739209828.7004883;-45.120503652039325
1739209828.7004917;-38.13080360867914
1739209828.700495;-35.57807855764607
1739209828.7004983;-33.981070128970906
1739209828.7005017;-45.120503652039325
1739209828.700505;-38.13080360867914
1739209828.7005084;-45.120503652039325
1739209828.7005117;-45.120503652039325
1739209828.7005148;-38.13080360867914
1739209828.7005181;-38.13080360867914
1739209828.7005215;-38.13080360867914
1739209828.7005248;-45.120503652039325
1739209828.7005281;-45.120503652039325
1739209828.7005315;-45.120503652039325
1739209828.7005348;-35.57807855764607
1739209828.7005382;-38.13080360867914
1739209828.7005415;-45.120503652039325
1739209828.7005448;-38.13080360867914
1739209828.7005482;-38.13080360867914
1739209828.7005515;-45.120503652039325
1739209828.7005548;-38.13080360867914
1739209828.7005582;-38.13080360867914
1739209828.7005613;-38.13080360867914
1739209828.7005646;-33.981070128970906
1739209828.700568;-38.13080360867914
1739209828.7005713;-38.13080360867914
1739209828.7005746;-38.13080360867914
1739209828.700578;-35.57807855764607
1739209828.7005813;-38.13080360867914
1739209828.7005847;-45.120503652039325
1739209828.700588;-45.120503652039325
1739209828.7005913;-38.13080360867914
1739209828.7005947;-32.816014438256545
1739209828.700598;-35.57807855764607
1739209828.7006013;-45.120503652039325
1739209828.7006047;-45.120503652039325
1739209828.7006078;-33.981070128970906
1739209828.700611;-38.13080360867914
1739209828.7006145;-45.120503652039325
1739209828.7006178;-38.13080360867914
1739209828.7006211;-38.13080360867914
1739209828.7006245;-45.120503652039325
1739209828.7006278;-38.13080360867914
1739209828.7006311;-38.13080360867914
1739209828.7006345;-38.13080360867914
1739209828.7006378;-38.13080360867914
1739209828.7006412;-45.120503652039325
1739209828.7006445;-38.13080360867914
1739209828.7006478;-38.13080360867914
1739209828.7006512;-45.120503652039325
1739209828.7006543;-35.57807855764607
1739209828.7006576;-33.981070128970906
1739209828.700661;-38.13080360867914
1739209828.7006643;-45.120503652039325
1739209828.7006676;-32.816014438256545
1739209828.700671;-35.57807855764607
1739209828.7006743;-45.120503652039325
1739209828.7006776;-38.13080360867914
1739209828.700681;-38.13080360867914
1739209828.7006843;-38.13080360867914
1739209828.7006876;-38.13080360867914
1739209828.700691;-45.120503652039325
1739209828.7006943;-35.57807855764607
1739209828.7006977;-33.981070128970906
1739209828.7007008;-33.981070128970906
1739209828.700704;-45.120503652039325
1739209828.7007074;-38.13080360867914
1739209828.7007108;-33.981070128970906
1739209828.700714;-35.57807855764607
1739209828.7007174;-38.13080360867914
1739209828.7007208;-38.13080360867914
1739209828.7007241;-33.981070128970906
1739209828.7007275;-33.981070128970906
1739209828.7007308;-38.13080360867914
1739209828.7007341;-45.120503652039325
1739209828.7007375;-45.120503652039325
1739209828.7007408;-35.57807855764607
1739209828.7007442;-35.57807855764607
1739209828.7007473;-38.13080360867914
1739209828.7007506;-33.981070128970906
1739209828.700754;-27.267205301931607
1739209828.7007573;-38.13080360867914
1739209828.7007606;-45.120503652039325
1739209828.700764;-38.13080360867914
1739209828.7007673;-33.981070128970906
1739209828.7007706;-38.13080360867914
1739209828.7007754;-45.120503652039325
1739209828.7007802;-45.120503652039325
1739209828.700785;-32.81601443825658
1739209828.7007897;-33.981070128970906
1739209828.7007945;-45.120503652039325
1739209828.700799;-45.120503652039325
1739209828.7008038;-38.13080360867914
1739209828.7008085;-38.13080360867914
1739209828.7008133;-45.120503652039325
1739209828.700818;-38.13080360867914
1739209828.7008228;-33.981070128970906
1739209828.7008276;-38.13080360867914
1739209828.7008324;-45.120503652039325
1739209828.7008371;-38.13080360867914
1739209828.700842;-33.981070128970906
1739209828.7008464;-38.13080360867914
1739209828.7008512;-45.120503652039325
1739209828.700856;-45.120503652039325
1739209828.7008607;-45.120503652039325
1739209828.7008655;-38.13080360867914
1739209828.7008703;-45.120503652039325
1739209828.700875;-45.120503652039325
1739209828.7008798;-33.981070128970906
1739209828.7008846;-45.120503652039325
1739209828.7008893;-45.120503652039325
1739209828.700894;-45.120503652039325
1739209828.7008986;-45.120503652039325
1739209828.7009034;-38.13080360867914
1739209828.7009082;-45.120503652039325
1739209828.700913;-45.120503652039325
1739209828.7009177;-45.120503652039325
1739209828.7009225;-45.120503652039325
1739209828.7009273;-35.57807855764607
1739209828.700932;-38.13080360867914
1739209828.7009368;-28.58837851428586
1739209828.7009416;-38.13080360867914
1739209828.700946;-45.120503652039325
1739209828.7009509;-45.120503652039325
1739209828.7009556;-38.13080360867914
1739209828.7009604;-45.120503652039325
1739209828.7009652;-38.13080360867914
1739209828.70097;-45.120503652039325
1739209828.7009747;-38.13080360867914
1739209828.7009795;-45.120503652039325
1739209828.7009842;-45.120503652039325
1739209828.700989;-45.120503652039325
1739209828.7009938;-45.120503652039325
1739209828.7009983;-45.120503652039325
1739209828.701003;-38.13080360867914
1739209828.7010078;-38.13080360867914
1739209828.7010126;-28.21854285175415
1739209828.7010174;-33.981070128970906
1739209828.7010221;-33.981070128970906
1739209828.701027;-38.13080360867914
1739209828.7010317;-35.57807855764607
1739209828.7010365;-38.13080360867914
1739209828.7010412;-45.120503652039325
1739209828.701046;-38.13080360867914
1739209828.7010505;-45.120503652039325
1739209828.7010553;-45.120503652039325
1739209828.70106;-35.57807855764607
1739209828.7010648;-45.120503652039325
1739209828.7010696;-45.120503652039325
1739209828.7010744;-38.13080360867914
1739209828.7010791;-45.120503652039325
1739209828.701084;-45.120503652039325
1739209828.7010887;-28.21854285175415
1739209828.7010934;-31.141103565318893
1739209828.701098;-45.120503652039325
1739209828.7011027;-45.120503652039325
1739209828.7011075;-38.13080360867914
1739209828.7011123;-45.120503652039325
1739209828.701117;-45.120503652039325
1739209828.7011218;-38.13080360867914
1739209828.7011266;-45.120503652039325
1739209828.7011313;-45.120503652039325
1739209828.701136;-45.120503652039325
1739209828.7011409;-45.120503652039325
1739209828.7011456;-45.120503652039325
1739209828.7011502;-33.981070128970906
1739209828.701155;-38.13080360867914
1739209828.7011597;-45.120503652039325
1739209828.7011645;-32.816014438256545
1739209828.7011693;-32.816014438256545
1739209828.701174;-45.120503652039325
1739209828.7011788;-45.120503652039325
1739209828.7011836;-38.13080360867914
1739209828.7011883;-45.120503652039325
1739209828.701193;-45.120503652039325
1739209828.7011976;-38.13080360867914
1739209828.7012024;-45.120503652039325
1739209828.7012072;-45.120503652039325
1739209828.701212;-35.57807855764607
1739209828.7012167;-38.13080360867914
1739209828.7012215;-38.13080360867914
1739209828.7012262;-35.57807855764607
1739209828.701231;-45.120503652039325
1739209828.7012358;-45.120503652039325
1739209828.7012405;-45.120503652039325
1739209828.7012453;-45.120503652039325
1739209828.7012498;-45.120503652039325
1739209828.7012546;-45.120503652039325
1739209828.7012594;-45.120503652039325
1739209828.7012641;-33.981070128970906
1739209828.701269;-45.120503652039325
1739209828.7012737;-45.120503652039325
1739209828.7012784;-35.57807855764607
1739209828.7012832;-35.57807855764607
1739209828.701288;-45.120503652039325
1739209828.7012928;-45.120503652039325
1739209828.7012973;-35.57807855764607
1739209828.701302;-35.57807855764607
1739209828.7013068;-45.120503652039325
1739209828.7013116;-38.13080360867914
1739209828.7013164;-45.120503652039325
1739209828.7013211;-45.120503652039325
1739209828.701326;-38.13080360867914
1739209828.7013307;-38.13080360867914
1739209828.7013354;-38.13080360867914
1739209828.7013402;-33.981070128970906
1739209828.701345;-38.13080360867914
1739209828.7013495;-45.120503652039325
1739209828.7013543;-38.13080360867914
1739209828.701359;-38.13080360867914
1739209828.7013638;-38.13080360867914
1739209828.7013686;-38.13080360867914
1739209828.7013733;-45.120503652039325
1739209828.701378;-45.120503652039325
1739209828.7013829;-45.120503652039325
1739209828.7013876;-45.120503652039325
1739209828.7013924;-45.120503652039325
1739209828.701397;-33.981070128970906
1739209828.7014017;-31.141103565318915
1739209828.7014065;-38.13080360867914
1739209828.7014112;-38.13080360867914
1739209828.701416;-35.57807855764607
1739209828.7014208;-45.120503652039325
1739209828.7014256;-45.120503652039325
1739209828.7014303;-33.981070128970906
1739209828.701435;-38.13080360867914
1739209828.7014399;-33.981070128970906
1739209828.7014446;-38.13080360867914
1739209828.7014492;-38.13080360867914
1739209828.701454;-45.120503652039325
1739209828.7014587;-38.13080360867914
1739209828.7014635;-35.57807855764607
1739209828.7014682;-38.13080360867914
1739209828.701473;-38.13080360867914
1739209828.7014778;-38.13080360867914
1739209828.7014825;-45.120503652039325
1739209828.7014873;-35.57807855764607
1739209828.701492;-38.13080360867914
1739209828.7014968;-38.13080360867914
1739209828.7015014;-45.120503652039325
1739209828.7015061;-45.120503652039325
1739209828.701511;-38.13080360867914
1739209828.7015157;-45.120503652039325
1739209828.7015204;-45.120503652039325
1739209828.7015252;-45.120503652039325
1739209828.70153;-33.981070128970906
1739209828.7015347;-45.120503652039325
1739209828.7015395;-45.120503652039325
1739209828.7015443;-38.13080360867914
1739209828.7015488;-45.120503652039325
1739209828.7015536;-35.57807855764607
1739209828.7015584;-38.13080360867914
1739209828.7015631;-45.120503652039325
1739209828.701568;-45.120503652039325
1739209828.7015727;-45.120503652039325
1739209828.7015774;-45.120503652039325
1739209828.7015822;-45.120503652039325
1739209828.701587;-33.981070128970906
1739209828.7015917;-31.141103565318915
1739209828.7015965;-45.120503652039325
1739209828.701601;-45.120503652039325
1739209828.7016058;-45.120503652039325
1739209828.7016106;-38.13080360867914
1739209828.7016153;-38.13080360867914
1739209828.70162;-45.120503652039325
1739209828.7016249;-38.13080360867914
1739209828.7016296;-33.981070128970906
1739209828.7016344;-45.120503652039325
1739209828.7016392;-45.120503652039325
1739209828.701644;-45.120503652039325
1739209828.7016485;-38.13080360867914
1739209828.7016532;-35.57807855764607
1739209828.701658;-45.120503652039325
1739209828.7016628;-33.981070128970906
1739209828.7016675;-27.267205301931607
1739209828.7016723;-45.120503652039325
1739209828.701677;-45.120503652039325
1739209828.7016819;-38.13080360867914
1739209828.7016866;-31.141103565318915
1739209828.7016914;-35.57807855764607
1739209828.7016962;-45.120503652039325
1739209828.7017007;-45.120503652039325
1739209828.7017055;-45.120503652039325
1739209828.7017102;-38.13080360867914
1739209828.701715;-45.120503652039325
1739209828.7017198;-45.120503652039325
1739209828.7017245;-38.13080360867914
1739209828.7017293;-33.981070128970906
1739209828.701734;-38.13080360867914
1739209828.7017388;-38.13080360867914
1739209828.7017436;-45.120503652039325
1739209828.7017481;-38.13080360867914
1739209828.701753;-45.120503652039325
1739209828.7017577;-45.120503652039325
1739209828.7017624;-38.13080360867914
1739209828.7017672;-35.57807855764607
1739209828.701772;-45.120503652039325
1739209828.7017767;-35.57807855764607
1739209828.7017815;-28.58837851428586
1739209828.7017863;-38.13080360867914
1739209828.701791;-38.13080360867914
1739209828.7017958;-35.57807855764607
1739209828.7018003;-33.981070128970906
1739209828.701805;-45.120503652039325
1739209828.70181;-45.120503652039325
1739209828.7018147;-33.981070128970906
1739209828.7018194;-31.141103565318943
1739209828.7018242;-45.120503652039325
1739209828.701829;-33.981070128970906
1739209828.7018337;-38.13080360867914
1739209828.7018385;-35.57807855764607
1739209828.7018433;-38.13080360867914
1739209828.7018478;-45.120503652039325
1739209828.7018526;-38.13080360867914
1739209828.7018573;-38.13080360867914
1739209828.701862;-38.13080360867914
1739209828.7018669;-33.981070128970906
1739209828.7018716;-33.981070128970906
1739209828.7018764;-45.120503652039325
1739209828.7018812;-45.120503652039325
1739209828.701886;-45.120503652039325
1739209828.7018907;-38.13080360867914
1739209828.7018955;-45.120503652039325
1739209828.7019;-45.120503652039325
1739209828.7019048;-38.13080360867914
1739209828.7019095;-35.57807855764607
1739209828.7019143;-38.13080360867914
1739209828.701919;-45.120503652039325
1739209828.7019238;-38.13080360867914
1739209828.7019286;-45.120503652039325
1739209828.7019334;-45.120503652039325
1739209828.7019382;-45.120503652039325
1739209828.701943;-38.13080360867914
1739209828.7019477;-38.13080360867914
1739209828.7019522;-38.13080360867914
1739209828.701957;-38.13080360867914
1739209828.7019618;-45.120503652039325
1739209828.7019665;-45.120503652039325
1739209828.7019713;-32.816014438256545
1739209828.701976;-38.13080360867914
1739209828.7019808;-45.120503652039325
1739209828.7019856;-45.120503652039325
1739209828.7019904;-38.13080360867914
1739209828.7019951;-45.120503652039325
1739209828.7019997;-45.120503652039325
1739209828.7020044;-38.13080360867914
1739209828.7020092;-45.120503652039325
1739209828.702014;-38.13080360867914
1739209828.7020187;-38.13080360867914
1739209828.7020235;-38.13080360867914
1739209828.7020283;-45.120503652039325
1739209828.702033;-38.13080360867914
1739209828.7020378;-45.120503652039325
1739209828.7020426;-45.120503652039325
1739209828.7020473;-33.981070128970906
1739209828.7020519;-35.57807855764607
1739209828.7020566;-45.120503652039325
1739209828.7020614;-45.120503652039325
1739209828.7020662;-45.120503652039325
1739209828.702071;-38.13080360867914
1739209828.7020757;-38.13080360867914
1739209828.7020805;-45.120503652039325
1739209828.7020853;-45.120503652039325
1739209828.70209;-45.120503652039325
1739209828.7020948;-45.120503652039325
1739209828.7020993;-38.13080360867914
1739209828.702104;-35.57807855764607
1739209828.7021089;-35.57807855764607
1739209828.7021136;-38.13080360867914
1739209828.7021184;-35.57807855764607
1739209828.7021232;-45.120503652039325
1739209828.702128;-38.13080360867914
1739209828.7021327;-32.816014438256545
1739209828.7021375;-31.141103565318915
1739209828.7021422;-38.13080360867914
1739209828.702147;-45.120503652039325
1739209828.7021515;-38.13080360867914
1739209828.7021563;-33.981070128970906
1739209828.702161;-38.13080360867914
1739209828.7021658;-38.13080360867914
1739209828.7021706;-38.13080360867914
1739209828.7021754;-45.120503652039325
1739209828.7021801;-38.13080360867914
1739209828.702185;-38.13080360867914
1739209828.7021897;-45.120503652039325
1739209828.7021945;-45.120503652039325
1739209828.702199;-45.120503652039325
1739209828.7022038;-33.981070128970906
1739209828.7022085;-45.120503652039325
1739209828.7022133;-45.120503652039325
1739209828.702218;-35.57807855764607
1739209828.7022228;-33.981070128970906
1739209828.7022276;-45.120503652039325
1739209828.7022324;-45.120503652039325
1739209828.7022371;-38.13080360867914
1739209828.702242;-38.13080360867914
1739209828.7022467;-38.13080360867914
1739209828.7022512;-38.13080360867914
1739209828.702256;-38.13080360867914
1739209828.7022607;-38.13080360867914
1739209828.7022655;-45.120503652039325
1739209828.7022703;-38.13080360867914
1739209828.702275;-45.120503652039325
1739209828.7022798;-33.981070128970906
1739209828.7022846;-45.120503652039325
1739209828.7022893;-45.120503652039325
1739209828.702294;-33.981070128970906
1739209828.7022986;-38.13080360867914
1739209828.7023034;-45.120503652039325
1739209828.7023082;-45.120503652039325
1739209828.702313;-38.13080360867914
1739209828.7023177;-31.141103565318915
1739209828.7023225;-38.13080360867914
1739209828.7023273;-38.13080360867914
1739209828.702332;-45.120503652039325
1739209828.7023368;-45.120503652039325
1739209828.7023416;-38.13080360867914
1739209828.7023463;-45.120503652039325
1739209828.7023509;-32.816014438256545
1739209828.7023556;-30.49652367304973
1739209828.7023604;-33.981070128970906
1739209828.7023652;-35.57807855764607
1739209828.70237;-38.13080360867914
1739209828.7023747;-33.981070128970906
1739209828.7023795;-33.981070128970906
1739209828.7023842;-45.120503652039325
1739209828.702389;-45.120503652039325
1739209828.7023938;-38.13080360867914
1739209828.7023985;-35.57807855764607
1739209828.702403;-45.120503652039325
1739209828.7024078;-38.13080360867914
1739209828.7024126;-45.120503652039325
1739209828.7024174;-45.120503652039325
1739209828.7024221;-38.13080360867914
1739209828.702427;-45.120503652039325
1739209828.7024317;-45.120503652039325
1739209828.7024364;-45.120503652039325
1739209828.7024412;-45.120503652039325
1739209828.702446;-35.57807855764607
1739209828.7024505;-45.120503652039325
1739209828.7024553;-35.57807855764607
1739209828.70246;-38.13080360867914
1739209828.7024648;-38.13080360867914
1739209828.7024696;-33.981070128970906
1739209828.7024744;-31.141103565318915
1739209828.7024791;-38.13080360867914
1739209828.702484;-45.120503652039325
1739209828.7024887;-38.13080360867914
1739209828.7024934;-38.13080360867914
1739209828.7024982;-38.13080360867914
1739209828.7025027;-38.13080360867914
1739209828.7025075;-38.13080360867914
1739209828.7025123;-32.816014438256545
1739209828.702517;-35.57807855764607
1739209828.7025218;-45.120503652039325
1739209828.7025266;-45.120503652039325
1739209828.7025313;-38.13080360867914
1739209828.702536;-38.13080360867914
1739209828.7025409;-45.120503652039325
1739209828.7025456;-33.981070128970906
1739209828.7025502;-28.992665084841942
1739209828.702555;-38.13080360867914
1739209828.7025597;-38.13080360867914
1739209828.7025645;-38.13080360867914
1739209828.7025692;-45.120503652039325
1739209828.702574;-45.120503652039325
1739209828.7025788;-45.120503652039325
1739209828.7025836;-38.13080360867914
1739209828.7025883;-38.13080360867914
1739209828.702593;-38.13080360867914
1739209828.7025979;-35.57807855764607
1739209828.7026024;-38.13080360867914
1739209828.7026072;-45.120503652039325
1739209828.702612;-45.120503652039325
1739209828.7026167;-45.120503652039325
1739209828.7026215;-38.13080360867914
1739209828.7026262;-38.13080360867914
1739209828.702631;-38.13080360867914
1739209828.7026358;-45.120503652039325
1739209828.7026405;-45.120503652039325
1739209828.7026453;-35.57807855764607
1739209828.7026498;-38.13080360867914
1739209828.7026546;-38.13080360867914
1739209828.7026594;-35.57807855764607
1739209828.7026641;-38.13080360867914
1739209828.702669;-38.13080360867914
1739209828.7026737;-38.13080360867914
1739209828.7026784;-38.13080360867914
1739209828.7026832;-38.13080360867914
1739209828.702688;-38.13080360867914
1739209828.7026927;-38.13080360867914
1739209828.7026975;-45.120503652039325
1739209828.702702;-38.13080360867914
1739209828.7027068;-35.57807855764607
1739209828.7027116;-45.120503652039325
1739209828.7027164;-45.120503652039325
1739209828.702721;-35.57807855764607
1739209828.702726;-33.981070128970906
1739209828.7027307;-45.120503652039325
1739209828.7027354;-38.13080360867914
1739209828.7027402;-33.981070128970906
1739209828.702745;-45.120503652039325
1739209828.7027495;-45.120503652039325
1739209828.7027543;-45.120503652039325
1739209828.702759;-45.120503652039325
1739209828.7027638;-45.120503652039325
1739209828.7027686;-38.13080360867914
1739209828.7027733;-38.13080360867914
1739209828.702778;-45.120503652039325
1739209828.7027829;-38.13080360867914
1739209828.7027876;-38.13080360867914
1739209828.7027924;-38.13080360867914
1739209828.7027972;-38.13080360867914
1739209828.7028017;-38.13080360867914
1739209828.7028065;-38.13080360867914
1739209828.7028112;-38.13080360867914
1739209828.702816;-38.13080360867914
1739209828.7028208;-32.816014438256545
1739209828.7028255;-45.120503652039325
1739209828.7028303;-45.120503652039325
1739209828.702835;-38.13080360867914
1739209828.7028399;-33.981070128970906
1739209828.7028446;-32.816014438256545
1739209828.7028494;-32.816014438256545
1739209828.702854;-45.120503652039325
1739209828.7028587;-45.120503652039325
1739209828.7028635;-38.13080360867914
1739209828.7028682;-45.120503652039325
1739209828.702873;-45.120503652039325
1739209828.7028778;-45.120503652039325
1739209828.7028825;-45.120503652039325
1739209828.7028873;-45.120503652039325
1739209828.702892;-45.120503652039325
1739209828.7028968;-38.13080360867914
1739209828.7029014;-38.13080360867914
1739209828.7029061;-38.13080360867914
1739209828.702911;-35.57807855764607
1739209828.7029157;-35.57807855764607
1739209828.7029204;-38.13080360867914
1739209828.7029252;-45.120503652039325
1739209828.70293;-35.57807855764607
1739209828.7029347;-31.141103565318893
1739209828.7029395;-33.981070128970906
1739209828.7029443;-38.13080360867914
1739209828.702949;-45.120503652039325
1739209828.7029536;-38.13080360867914
1739209828.7029583;-38.13080360867914
1739209828.702963;-33.981070128970906
1739209828.702968;-45.120503652039325
1739209828.7029727;-31.141103565318943
1739209828.7029774;-45.120503652039325
1739209828.7029822;-45.120503652039325
1739209828.702987;-38.13080360867914
1739209828.7029917;-45.120503652039325
1739209828.7029965;-38.13080360867914
1739209828.703001;-45.120503652039325
1739209828.7030058;-35.57807855764607
1739209828.7030106;-26.991370085610722
1739209828.7030153;-38.13080360867914
1739209828.70302;-38.13080360867914
1739209828.7030249;-38.13080360867914
1739209828.7030296;-38.13080360867914
1739209828.7030344;-38.13080360867914
1739209828.7030392;-38.13080360867914
1739209828.703044;-38.13080360867914
1739209828.7030487;-45.120503652039325
1739209828.7030532;-45.120503652039325
1739209828.703058;-45.120503652039325
1739209828.7030628;-38.13080360867914
1739209828.7030675;-38.13080360867914
1739209828.7030723;-45.120503652039325
1739209828.703077;-45.120503652039325
1739209828.7030818;-35.57807855764607
1739209828.7030866;-38.13080360867914
1739209828.7030914;-45.120503652039325
1739209828.7030962;-45.120503652039325
1739209828.7031007;-45.120503652039325
1739209828.7031054;-38.13080360867914
1739209828.7031102;-45.120503652039325
1739209828.703115;-38.13080360867914
1739209828.7031198;-33.981070128970906
1739209828.7031245;-28.992665084841942
1739209828.7031293;-45.120503652039325
1739209828.703134;-45.120503652039325
1739209828.7031388;-35.57807855764607
1739209828.7031436;-32.816014438256545
1739209828.7031484;-35.57807855764607
1739209828.703153;-45.120503652039325
1739209828.7031577;-38.13080360867914
1739209828.7031624;-38.13080360867914
1739209828.7031672;-45.120503652039325
1739209828.703172;-45.120503652039325
1739209828.7031767;-45.120503652039325
1739209828.7031815;-45.120503652039325
1739209828.7031863;-45.120503652039325
1739209828.703191;-45.120503652039325
1739209828.7031958;-35.57807855764607
1739209828.7032003;-28.992665084841942
1739209828.703205;-38.13080360867914
1739209828.7032099;-45.120503652039325
1739209828.7032146;-45.120503652039325
1739209828.7032194;-38.13080360867914
1739209828.7032242;-38.13080360867914
1739209828.703229;-38.13080360867914
1739209828.7032337;-38.13080360867914
1739209828.7032385;-30.49652367304973
1739209828.7032433;-33.981070128970906
1739209828.703248;-38.13080360867914
1739209828.7032526;-45.120503652039325
1739209828.7032573;-45.120503652039325
1739209828.703262;-45.120503652039325
1739209828.7032669;-38.13080360867914
1739209828.7032716;-45.120503652039325
1739209828.7032764;-38.13080360867914
1739209828.7032812;-38.13080360867914
1739209828.703286;-38.13080360867914
1739209828.7032907;-45.120503652039325
1739209828.7032955;-45.120503652039325
1739209828.7033002;-35.57807855764607
1739209828.7033048;-38.13080360867914
1739209828.7033095;-38.13080360867914
1739209828.7033143;-38.13080360867914
1739209828.703319;-45.120503652039325
1739209828.7033238;-45.120503652039325
1739209828.7033286;-38.13080360867914
1739209828.7033334;-38.13080360867914
1739209828.7033381;-38.13080360867914
1739209828.703343;-32.816014438256545
1739209828.7033477;-45.120503652039325
1739209828.7033522;-38.13080360867914
1739209828.703357;-38.13080360867914
1739209828.7033617;-38.13080360867914
1739209828.7033665;-38.13080360867914
1739209828.7033713;-38.13080360867914
1739209828.703376;-45.120503652039325
1739209828.7033808;-45.120503652039325
1739209828.7033856;-38.13080360867914
1739209828.7033904;-33.981070128970906
1739209828.7033951;-38.13080360867914
1739209828.7034;-45.120503652039325
1739209828.7034044;-45.120503652039325
1739209828.7034092;-38.13080360867914
1739209828.703414;-45.120503652039325
1739209828.7034187;-45.120503652039325
1739209828.7034235;-38.13080360867914
1739209828.7034283;-38.13080360867914
1739209828.703433;-45.120503652039325
1739209828.7034378;-45.120503652039325
1739209828.7034426;-35.57807855764607
1739209828.7034473;-38.13080360867914
1739209828.7034519;-45.120503652039325
1739209828.7034566;-45.120503652039325
1739209828.7034614;-45.120503652039325
1739209828.7034662;-45.120503652039325
1739209828.703471;-45.120503652039325
1739209828.7034757;-45.120503652039325
1739209828.7034805;-32.816014438256545
1739209828.7034853;-32.816014438256545
1739209828.70349;-45.120503652039325
1739209828.7034948;-38.13080360867914
1739209828.7034996;-38.13080360867914
1739209828.703504;-45.120503652039325
1739209828.7035089;-32.816014438256545
1739209828.7035136;-35.57807855764607
1739209828.7035184;-45.120503652039325
1739209828.7035232;-45.120503652039325
1739209828.703528;-32.816014438256545
1739209828.7035327;-38.13080360867914
1739209828.7035375;-45.120503652039325
1739209828.7035422;-38.13080360867914
1739209828.703547;-45.120503652039325
1739209828.7035515;-45.120503652039325
1739209828.7035563;-33.981070128970906
1739209828.703561;-45.120503652039325
1739209828.7035658;-45.120503652039325
1739209828.7035706;-45.120503652039325
1739209828.7035754;-45.120503652039325
1739209828.7035801;-45.120503652039325
1739209828.703585;-38.13080360867914
1739209828.7035897;-38.13080360867914
1739209828.7035944;-45.120503652039325
1739209828.7035992;-45.120503652039325
1739209828.7036037;-32.816014438256545
1739209828.7036085;-33.981070128970906
1739209828.7036133;-45.120503652039325
1739209828.703618;-45.120503652039325
1739209828.7036228;-35.57807855764607
1739209828.7036276;-38.13080360867914
1739209828.7036324;-45.120503652039325
1739209828.7036371;-38.13080360867914
1739209828.703642;-45.120503652039325
1739209828.7036467;-45.120503652039325
1739209828.7036514;-45.120503652039325
1739209828.703656;-33.981070128970906
1739209828.7036607;-45.120503652039325
1739209828.7036655;-45.120503652039325
1739209828.7036703;-32.816014438256545
1739209828.703675;-45.120503652039325
1739209828.7036798;-45.120503652039325
