CAN Message; 0x150:0300af9a576728e3
1739209861.5564017;-38.13080360867914
1739209861.5564091;-35.57807855764607
1739209861.5564163;-45.120503652039325
1739209861.5564234;-45.120503652039325
1739209861.5564306;-38.13080360867914
1739209861.5564377;-45.120503652039325
1739209861.556445;-45.120503652039325
1739209861.556452;-45.120503652039325
1739209861.5564592;-38.13080360867914
1739209861.5564663;-38.13080360867914
1739209861.5564735;-33.981070128970906
1739209861.5564806;-38.13080360867914
1739209861.5564878;-38.13080360867914
1739209861.556495;-35.57807855764607
1739209861.556502;-45.120503652039325
1739209861.5565093;-45.120503652039325
1739209861.5565164;-45.120503652039325
1739209861.5565236;-45.120503652039325
1739209861.5565307;-45.120503652039325
1739209861.5623324;-45.120503652039325
1739209861.562333;-45.120503652039325
1739209861.5623338;-38.13080360867914
1739209861.5623345;-38.13080360867914
1739209861.5623355;-45.120503652039325
1739209861.5623362;-45.120503652039325
1739209861.562337;-31.141103565318915
1739209861.5623376;-38.13080360867914
1739209861.5623384;-45.120503652039325
1739209861.562339;-45.120503652039325
1739209861.5623398;-38.13080360867914
1739209861.5623405;-45.120503652039325
1739209861.5623412;-45.120503652039325
1739209861.5623422;-45.120503652039325
1739209861.562343;-32.81601443825658
1739209861.5623436;-45.120503652039325
1739209861.5623443;-45.120503652039325
1739209861.562345;-45.120503652039325
1739209861.5623457;-45.120503652039325
1739209861.5623465;-45.120503652039325
1739209861.5623472;-45.120503652039325
1739209861.562348;-33.981070128970906
1739209861.5623488;-27.267205301931607
1739209861.5623496;-33.981070128970906
1739209861.5623503;-38.13080360867914
1739209861.562351;-38.13080360867914
1739209861.5623517;-35.57807855764607
1739209861.5623524;-45.120503652039325
1739209861.5623531;-45.120503652039325
1739209861.5623538;-45.120503652039325
1739209861.5623546;-38.13080360867914
1739209861.5623555;-38.13080360867914
1739209861.5623562;-45.120503652039325
1739209861.562357;-45.120503652039325
1739209861.5623577;-33.981070128970906
1739209861.5623584;-38.13080360867914
1739209861.562359;-38.13080360867914
1739209861.5623598;-45.120503652039325
1739209861.5623605;-38.13080360867914
1739209861.5623612;-38.13080360867914
1739209861.5623622;-45.120503652039325
1739209861.562363;-45.120503652039325
1739209861.5623636;-38.13080360867914
1739209861.5623643;-38.13080360867914
1739209861.562365;-45.120503652039325
1739209861.5623658;-33.981070128970906
1739209861.5623665;-38.13080360867914
1739209861.5623672;-45.120503652039325
1739209861.5623682;-45.120503652039325
1739209861.5623689;-45.120503652039325
1739209861.5623696;-38.13080360867914
1739209861.5623703;-35.57807855764607
1739209861.562371;-45.120503652039325
1739209861.5623717;-45.120503652039325
1739209861.5623724;-38.13080360867914
1739209861.5623732;-38.13080360867914
1739209861.5623739;-45.120503652039325
1739209861.5623748;-38.13080360867914
1739209861.5623755;-45.120503652039325
1739209861.5623763;-45.120503652039325
1739209861.562377;-45.120503652039325
1739209861.5623777;-38.13080360867914
1739209861.5623784;-38.13080360867914
1739209861.5623791;-33.981070128970906
1739209861.5623798;-38.13080360867914
1739209861.5623806;-45.120503652039325
1739209861.5623815;-33.981070128970906
1739209861.5623822;-38.13080360867914
1739209861.562383;-45.120503652039325
1739209861.5623837;-35.57807855764607
1739209861.5623844;-35.57807855764607
1739209861.562385;-45.120503652039325
1739209861.5623858;-45.120503652039325
1739209861.5623865;-38.13080360867914
1739209861.5623872;-45.120503652039325
1739209861.5623882;-38.13080360867914
1739209861.562389;-45.120503652039325
1739209861.5623896;-45.120503652039325
1739209861.5623903;-38.13080360867914
1739209861.562391;-45.120503652039325
1739209861.5623918;-45.120503652039325
1739209861.5623925;-45.120503652039325
1739209861.5623932;-38.13080360867914
1739209861.562394;-38.13080360867914
1739209861.5623949;-45.120503652039325
1739209861.5623956;-45.120503652039325
1739209861.5623963;-45.120503652039325
1739209861.562397;-32.816014438256545
1739209861.5623977;-38.13080360867914
1739209861.5623984;-45.120503652039325
1739209861.5623991;-45.120503652039325
1739209861.5623999;-33.981070128970906
1739209861.5624006;-35.57807855764607
1739209861.5624015;-38.13080360867914
1739209861.5624022;-35.57807855764607
1739209861.562403;-45.120503652039325
1739209861.5624037;-45.120503652039325
1739209861.5624044;-33.981070128970906
1739209861.562405;-33.981070128970906
1739209861.5624058;-45.120503652039325
1739209861.5624065;-45.120503652039325
1739209861.5624073;-38.13080360867914
1739209861.5624082;-38.13080360867914
1739209861.562409;-38.13080360867914
1739209861.5624096;-45.120503652039325
1739209861.5624104;-38.13080360867914
1739209861.562411;-38.13080360867914
1739209861.5624118;-38.13080360867914
1739209861.5624125;-38.13080360867914
1739209861.5624132;-38.13080360867914
1739209861.562414;-45.120503652039325
1739209861.562415;-32.816014438256545
1739209861.5624156;-32.816014438256545
1739209861.5624163;-38.13080360867914
1739209861.562417;-45.120503652039325
1739209861.5624177;-38.13080360867914
1739209861.5624185;-38.13080360867914
1739209861.5624192;-38.13080360867914
1739209861.56242;-32.816014438256545
1739209861.5624206;-45.120503652039325
1739209861.5624216;-45.120503652039325
1739209861.5624223;-38.13080360867914
1739209861.562423;-45.120503652039325
1739209861.5624237;-45.120503652039325
1739209861.5624244;-45.120503652039325
1739209861.5624251;-38.13080360867914
1739209861.5624259;-45.120503652039325
1739209861.5624266;-26.991370085610736
1739209861.5624273;-29.438486411369333
1739209861.5624282;-45.120503652039325
1739209861.562429;-38.13080360867914
1739209861.5624297;-38.13080360867914
1739209861.5624304;-32.816014438256545
1739209861.562431;-45.120503652039325
1739209861.5624318;-38.13080360867914
1739209861.5624325;-38.13080360867914
1739209861.5624332;-45.120503652039325
1739209861.562434;-45.120503652039325
1739209861.562435;-38.13080360867914
1739209861.5624356;-45.120503652039325
1739209861.5624363;-45.120503652039325
1739209861.562437;-45.120503652039325
1739209861.5624378;-38.13080360867914
1739209861.5624385;-38.13080360867914
1739209861.5624392;-45.120503652039325
1739209861.56244;-35.57807855764607
1739209861.5624409;-35.57807855764607
1739209861.5624416;-45.120503652039325
1739209861.5624423;-45.120503652039325
1739209861.562443;-33.981070128970906
1739209861.5624437;-45.120503652039325
1739209861.5624444;-35.57807855764607
1739209861.5624452;-32.816014438256545
1739209861.5624459;-35.57807855764607
1739209861.5624466;-35.57807855764607
1739209861.5624475;-38.13080360867914
1739209861.5624483;-45.120503652039325
1739209861.562449;-38.13080360867914
1739209861.5624497;-38.13080360867914
1739209861.5624504;-45.120503652039325
1739209861.5624511;-38.13080360867914
1739209861.5624518;-35.57807855764607
1739209861.5624526;-38.13080360867914
1739209861.5624533;-45.120503652039325
1739209861.5624542;-45.120503652039325
1739209861.562455;-38.13080360867914
1739209861.5624557;-45.120503652039325
1739209861.5624564;-33.981070128970906
1739209861.562457;-28.58837851428586
1739209861.5624578;-38.13080360867914
1739209861.5624585;-35.57807855764607
1739209861.5624592;-35.57807855764607
1739209861.56246;-35.57807855764607
1739209861.562461;-45.120503652039325
1739209861.5624616;-45.120503652039325
1739209861.5624623;-33.981070128970906
1739209861.562463;-45.120503652039325
1739209861.5624638;-35.57807855764607
1739209861.5624645;-35.57807855764607
1739209861.5624652;-38.13080360867914
1739209861.562466;-33.981070128970906
1739209861.5624666;-38.13080360867914
1739209861.5624676;-33.981070128970906
1739209861.5624683;-45.120503652039325
1739209861.562469;-45.120503652039325
1739209861.5624697;-38.13080360867914
1739209861.5624704;-38.13080360867914
1739209861.5624712;-45.120503652039325
1739209861.5624719;-45.120503652039325
1739209861.5624726;-38.13080360867914
1739209861.5624733;-38.13080360867914
1739209861.5624743;-45.120503652039325
1739209861.562475;-38.13080360867914
1739209861.5624757;-35.57807855764607
1739209861.5624764;-33.981070128970906
1739209861.562477;-38.13080360867914
1739209861.5624778;-45.120503652039325
1739209861.5624785;-33.981070128970906
1739209861.5624793;-38.13080360867914
1739209861.56248;-45.120503652039325
1739209861.562481;-45.120503652039325
1739209861.5624816;-45.120503652039325
1739209861.5624824;-33.981070128970906
1739209861.562483;-45.120503652039325
1739209861.5624838;-45.120503652039325
1739209861.5624845;-38.13080360867914
1739209861.5624852;-38.13080360867914
1739209861.562486;-35.57807855764607
1739209861.5624866;-33.981070128970906
1739209861.5624876;-35.57807855764607
1739209861.5624883;-45.120503652039325
1739209861.562489;-38.13080360867914
1739209861.5624897;-32.816014438256545
1739209861.5624905;-45.120503652039325
1739209861.5624912;-38.13080360867914
1739209861.562492;-38.13080360867914
1739209861.5624926;-45.120503652039325
1739209861.5624933;-45.120503652039325
1739209861.5624943;-38.13080360867914
1739209861.562495;-45.120503652039325
1739209861.5624957;-45.120503652039325
1739209861.5624964;-45.120503652039325
1739209861.5624971;-45.120503652039325
1739209861.5624979;-38.13080360867914
1739209861.5624986;-35.57807855764607
1739209861.5624993;-45.120503652039325
1739209861.5625;-45.120503652039325
1739209861.562501;-45.120503652039325
1739209861.5625017;-45.120503652039325
1739209861.5625024;-33.981070128970906
1739209861.562503;-38.13080360867914
1739209861.5625038;-35.57807855764607
1739209861.5625045;-38.13080360867914
1739209861.5625052;-33.981070128970906
1739209861.562506;-35.57807855764607
1739209861.562507;-38.13080360867914
1739209861.5625076;-38.13080360867914
1739209861.5625083;-35.57807855764607
1739209861.562509;-45.120503652039325
1739209861.5625098;-45.120503652039325
1739209861.5625105;-45.120503652039325
1739209861.5625112;-38.13080360867914
1739209861.562512;-38.13080360867914
1739209861.5625126;-45.120503652039325
1739209861.5625136;-38.13080360867914
1739209861.5625143;-45.120503652039325
1739209861.562515;-38.13080360867914
1739209861.5625157;-45.120503652039325
1739209861.5625165;-38.13080360867914
1739209861.5625172;-33.981070128970906
1739209861.562518;-45.120503652039325
1739209861.5625186;-45.120503652039325
1739209861.5625193;-38.13080360867914
1739209861.5625203;-45.120503652039325
1739209861.562521;-45.120503652039325
1739209861.5625217;-38.13080360867914
1739209861.5625224;-38.13080360867914
1739209861.5625231;-45.120503652039325
1739209861.5625238;-45.120503652039325
1739209861.5625246;-45.120503652039325
1739209861.5625253;-45.120503652039325
1739209861.562526;-45.120503652039325
1739209861.562527;-45.120503652039325
1739209861.5625277;-45.120503652039325
1739209861.5625284;-45.120503652039325
1739209861.562529;-32.816014438256545
1739209861.5625298;-35.57807855764607
1739209861.5625305;-45.120503652039325
1739209861.5625312;-45.120503652039325
1739209861.562532;-38.13080360867914
1739209861.5625327;-45.120503652039325
1739209861.5625336;-45.120503652039325
1739209861.5625343;-45.120503652039325
1739209861.562535;-45.120503652039325
1739209861.5625358;-38.13080360867914
1739209861.5625365;-45.120503652039325
1739209861.5625372;-45.120503652039325
1739209861.562538;-45.120503652039325
1739209861.5625386;-45.120503652039325
1739209861.5625393;-35.57807855764607
1739209861.5625403;-38.13080360867914
1739209861.562541;-45.120503652039325
1739209861.5625417;-45.120503652039325
1739209861.5625424;-38.13080360867914
1739209861.5625432;-35.57807855764607
1739209861.5625439;-38.13080360867914
1739209861.5625446;-38.13080360867914
1739209861.5625453;-38.13080360867914
1739209861.562546;-45.120503652039325
1739209861.562547;-35.57807855764607
1739209861.5625477;-38.13080360867914
1739209861.5625484;-38.13080360867914
1739209861.562549;-38.13080360867914
1739209861.5625498;-45.120503652039325
1739209861.5625505;-45.120503652039325
1739209861.5625513;-45.120503652039325
1739209861.562552;-45.120503652039325
1739209861.5625527;-45.120503652039325
1739209861.5625536;-38.13080360867914
1739209861.5625544;-38.13080360867914
1739209861.562555;-45.120503652039325
1739209861.5625558;-33.981070128970906
1739209861.5625565;-38.13080360867914
1739209861.5625572;-38.13080360867914
1739209861.562558;-45.120503652039325
1739209861.5625587;-25.826314394896354
1739209861.5625594;-31.141103565318893
1739209861.5625603;-45.120503652039325
1739209861.562561;-45.120503652039325
1739209861.5625618;-35.57807855764607
1739209861.5625625;-35.57807855764607
1739209861.5625632;-45.120503652039325
1739209861.562564;-35.57807855764607
1739209861.5625646;-45.120503652039325
1739209861.5625653;-45.120503652039325
1739209861.562566;-32.816014438256545
1739209861.562567;-38.13080360867914
1739209861.5625677;-45.120503652039325
1739209861.5625684;-45.120503652039325
1739209861.5625691;-45.120503652039325
1739209861.5625699;-45.120503652039325
1739209861.5625706;-38.13080360867914
1739209861.5625713;-38.13080360867914
1739209861.562572;-38.13080360867914
1739209861.5625727;-38.13080360867914
1739209861.5625737;-35.57807855764607
1739209861.5625744;-38.13080360867914
1739209861.562575;-38.13080360867914
1739209861.5625758;-38.13080360867914
1739209861.5625765;-32.816014438256545
1739209861.5625772;-31.141103565318893
1739209861.562578;-38.13080360867914
1739209861.5625787;-38.13080360867914
1739209861.5625796;-35.57807855764607
1739209861.5625803;-35.57807855764607
1739209861.562581;-45.120503652039325
1739209861.5625818;-35.57807855764607
1739209861.5625825;-45.120503652039325
1739209861.5625832;-31.141103565318943
1739209861.562584;-38.13080360867914
1739209861.5625846;-45.120503652039325
1739209861.5625854;-45.120503652039325
1739209861.5625863;-45.120503652039325
1739209861.562587;-38.13080360867914
1739209861.5625877;-45.120503652039325
1739209861.5625885;-32.816014438256545
1739209861.5625892;-30.49652367304973
1739209861.56259;-45.120503652039325
1739209861.5625906;-45.120503652039325
1739209861.5625913;-35.57807855764607
1739209861.562592;-35.57807855764607
1739209861.562593;-45.120503652039325
1739209861.5625937;-45.120503652039325
1739209861.5625944;-45.120503652039325
1739209861.5625951;-45.120503652039325
1739209861.5625958;-45.120503652039325
1739209861.5625966;-45.120503652039325
1739209861.5625973;-38.13080360867914
1739209861.562598;-38.13080360867914
1739209861.5625987;-45.120503652039325
1739209861.5625997;-45.120503652039325
1739209861.5626004;-45.120503652039325
1739209861.562601;-45.120503652039325
1739209861.5626018;-38.13080360867914
1739209861.5626025;-38.13080360867914
1739209861.5626032;-45.120503652039325
1739209861.562604;-45.120503652039325
1739209861.5626047;-38.13080360867914
1739209861.5626054;-35.57807855764607
1739209861.5626063;-38.13080360867914
1739209861.562607;-35.57807855764607
1739209861.5626078;-38.13080360867914
1739209861.5626085;-38.13080360867914
1739209861.5626092;-38.13080360867914
1739209861.56261;-35.57807855764607
1739209861.5626106;-38.13080360867914
1739209861.5626113;-33.981070128970906
1739209861.562612;-45.120503652039325
1739209861.562613;-45.120503652039325
1739209861.5626137;-38.13080360867914
1739209861.5626144;-38.13080360867914
1739209861.5626152;-38.13080360867914
1739209861.5626159;-45.120503652039325
1739209861.5626166;-45.120503652039325
1739209861.5626173;-38.13080360867914
1739209861.562618;-33.981070128970906
1739209861.5626187;-38.13080360867914
1739209861.5626197;-45.120503652039325
1739209861.5626204;-38.13080360867914
1739209861.562621;-38.13080360867914
1739209861.5626218;-38.13080360867914
1739209861.5626225;-38.13080360867914
1739209861.5626233;-45.120503652039325
1739209861.562624;-45.120503652039325
1739209861.5626247;-38.13080360867914
1739209861.5626254;-45.120503652039325
1739209861.5626264;-45.120503652039325
1739209861.562627;-35.57807855764607
1739209861.5626278;-32.816014438256545
1739209861.5626285;-45.120503652039325
1739209861.5626292;-45.120503652039325
1739209861.56263;-35.57807855764607
1739209861.5626307;-38.13080360867914
1739209861.5626314;-38.13080360867914
1739209861.562632;-45.120503652039325
1739209861.562633;-45.120503652039325
1739209861.5626338;-45.120503652039325
1739209861.5626345;-45.120503652039325
1739209861.5626352;-38.13080360867914
1739209861.562636;-45.120503652039325
1739209861.5626366;-38.13080360867914
1739209861.5626373;-31.141103565318915
1739209861.562638;-45.120503652039325
1739209861.5626388;-45.120503652039325
1739209861.5626397;-45.120503652039325
1739209861.5626404;-38.13080360867914
1739209861.5626411;-38.13080360867914
1739209861.5626419;-45.120503652039325
1739209861.5626426;-45.120503652039325
1739209861.5626433;-38.13080360867914
1739209861.562644;-35.57807855764607
1739209861.5626447;-45.120503652039325
1739209861.5626457;-38.13080360867914
1739209861.5626464;-45.120503652039325
1739209861.562647;-45.120503652039325
1739209861.5626478;-38.13080360867914
1739209861.5626485;-35.57807855764607
1739209861.5626493;-38.13080360867914
1739209861.56265;-45.120503652039325
1739209861.5626507;-45.120503652039325
1739209861.5626514;-38.13080360867914
1739209861.5626523;-45.120503652039325
1739209861.562653;-45.120503652039325
1739209861.5626538;-35.57807855764607
1739209861.5626545;-35.57807855764607
1739209861.5626552;-38.13080360867914
1739209861.562656;-38.13080360867914
1739209861.5626566;-35.57807855764607
1739209861.5626574;-31.141103565318915
1739209861.562658;-38.13080360867914
1739209861.562659;-38.13080360867914
1739209861.5626597;-38.13080360867914
1739209861.5626605;-45.120503652039325
1739209861.5626612;-38.13080360867914
1739209861.562662;-38.13080360867914
1739209861.5626626;-45.120503652039325
1739209861.5626633;-38.13080360867914
1739209861.562664;-38.13080360867914
1739209861.5626647;-38.13080360867914
1739209861.5626657;-38.13080360867914
1739209861.5626664;-33.981070128970906
1739209861.5626671;-27.267205301931607
1739209861.5626678;-45.120503652039325
1739209861.5626686;-38.13080360867914
1739209861.5626693;-35.57807855764607
1739209861.56267;-33.981070128970906
1739209861.5626707;-45.120503652039325
1739209861.5626714;-45.120503652039325
1739209861.5626724;-45.120503652039325
1739209861.562673;-33.981070128970956
1739209861.5626738;-45.120503652039325
1739209861.5626745;-38.13080360867914
1739209861.5626752;-45.120503652039325
1739209861.562676;-45.120503652039325
1739209861.5626767;-38.13080360867914
1739209861.5626774;-38.13080360867914
1739209861.562678;-45.120503652039325
1739209861.562679;-45.120503652039325
1739209861.5626798;-38.13080360867914
1739209861.5626805;-38.13080360867914
1739209861.5626812;-35.57807855764607
1739209861.562682;-45.120503652039325
1739209861.5626826;-38.13080360867914
1739209861.5626833;-38.13080360867914
1739209861.562684;-45.120503652039325
1739209861.5626848;-30.49652367304973
1739209861.5626857;-45.120503652039325
1739209861.5626864;-45.120503652039325
1739209861.5626872;-38.13080360867914
1739209861.5626879;-35.57807855764607
1739209861.5626886;-38.13080360867914
1739209861.5626893;-38.13080360867914
1739209861.56269;-38.13080360867914
1739209861.5626907;-45.120503652039325
1739209861.5626915;-45.120503652039325
1739209861.5626924;-38.13080360867914
1739209861.562693;-45.120503652039325
1739209861.5626938;-38.13080360867914
1739209861.5626945;-38.13080360867914
1739209861.5626953;-38.13080360867914
1739209861.562696;-45.120503652039325
1739209861.5626967;-25.826314394896354
1739209861.5626974;-31.141103565318893
1739209861.5626981;-45.120503652039325
1739209861.562699;-38.13080360867914
1739209861.5626998;-35.57807855764607
1739209861.5627005;-38.13080360867914
1739209861.5627012;-45.120503652039325
1739209861.562702;-32.816014438256545
1739209861.5627027;-38.13080360867914
1739209861.5627034;-45.120503652039325
1739209861.562704;-35.57807855764607
1739209861.5627048;-35.57807855764607
1739209861.5627058;-45.120503652039325
1739209861.5627065;-45.120503652039325
1739209861.5627072;-38.13080360867914
1739209861.562708;-38.13080360867914
1739209861.5627086;-28.21854285175415
1739209861.5627093;-31.141103565318893
1739209861.56271;-38.13080360867914
1739209861.5627108;-45.120503652039325
1739209861.5627117;-45.120503652039325
1739209861.5627124;-45.120503652039325
1739209861.5627131;-45.120503652039325
1739209861.5627139;-38.13080360867914
1739209861.5627146;-45.120503652039325
1739209861.5627153;-38.13080360867914
1739209861.562716;-38.13080360867914
1739209861.5627167;-38.13080360867914
1739209861.5627174;-45.120503652039325
1739209861.5627184;-38.13080360867914
1739209861.562719;-38.13080360867914
1739209861.5627198;-45.120503652039325
1739209861.5627205;-32.816014438256545
1739209861.5627213;-30.49652367304973
1739209861.562722;-45.120503652039325
1739209861.5627227;-45.120503652039325
1739209861.5627234;-38.13080360867914
1739209861.562724;-38.13080360867914
1739209861.562725;-45.120503652039325
1739209861.5627258;-33.981070128970906
1739209861.5627265;-45.120503652039325
1739209861.5627272;-45.120503652039325
1739209861.562728;-45.120503652039325
1739209861.5627286;-45.120503652039325
1739209861.5627294;-45.120503652039325
1739209861.56273;-38.13080360867914
1739209861.5627308;-38.13080360867914
1739209861.5627317;-38.13080360867914
1739209861.5627325;-35.57807855764607
1739209861.5627332;-38.13080360867914
1739209861.562734;-45.120503652039325
1739209861.5627346;-38.13080360867914
1739209861.5627353;-45.120503652039325
1739209861.562736;-45.120503652039325
1739209861.5627367;-33.981070128970906
1739209861.5627375;-38.13080360867914
1739209861.5627384;-38.13080360867914
1739209861.5627391;-38.13080360867914
1739209861.5627398;-45.120503652039325
1739209861.5627406;-45.120503652039325
1739209861.5627413;-38.13080360867914
1739209861.562742;-38.13080360867914
1739209861.5627427;-38.13080360867914
1739209861.5627434;-45.120503652039325
1739209861.5627441;-38.13080360867914
1739209861.562745;-38.13080360867914
1739209861.5627458;-38.13080360867914
1739209861.5627465;-45.120503652039325
1739209861.5627472;-45.120503652039325
1739209861.562748;-38.13080360867914
1739209861.5627487;-38.13080360867914
1739209861.5627494;-45.120503652039325
1739209861.56275;-35.57807855764607
1739209861.5627508;-33.981070128970906
1739209861.5627518;-45.120503652039325
1739209861.5627525;-38.13080360867914
1739209861.5627532;-38.13080360867914
1739209861.562754;-45.120503652039325
1739209861.5627546;-35.57807855764607
1739209861.5627553;-35.57807855764607
