CAN Message; 0x1d3:0000ba14c497386b
1739209798.8654974;-45.120503652039325
1739209798.8654985;-38.13080360867914
1739209798.8654997;-45.120503652039325
1739209798.8655007;-33.981070128970906
1739209798.8655019;-38.13080360867914
1739209798.865503;-45.120503652039325
1739209798.865504;-38.13080360867914
1739209798.8655052;-38.13080360867914
1739209798.8655064;-35.57807855764607
1739209798.8655074;-33.981070128970906
1739209798.8655086;-38.13080360867914
1739209798.8655097;-38.13080360867914
1739209798.8655107;-45.120503652039325
1739209798.865512;-45.120503652039325
1739209798.865513;-38.13080360867914
1739209798.865514;-35.57807855764607
1739209798.8655152;-45.120503652039325
1739209798.8655164;-33.981070128970906
1739209798.8655174;-35.57807855764607
1739209798.8655186;-38.13080360867914
1739209798.8655198;-38.13080360867914
1739209798.8655207;-35.57807855764607
1739209798.865522;-35.57807855764607
1739209798.865523;-45.120503652039325
1739209798.865524;-45.120503652039325
1739209798.8655252;-29.438486411369347
1739209798.8655264;-38.13080360867914
1739209798.8655274;-38.13080360867914
1739209798.8655286;-45.120503652039325
1739209798.8655298;-38.13080360867914
1739209798.8655307;-35.57807855764607
1739209798.865532;-38.13080360867914
1739209798.865533;-45.120503652039325
1739209798.865534;-31.141103565318915
1739209798.8655353;-38.13080360867914
1739209798.8655365;-38.13080360867914
1739209798.8655374;-45.120503652039325
1739209798.8655386;-38.13080360867914
1739209798.8655398;-32.816014438256545
1739209798.8655407;-38.13080360867914
1739209798.865542;-38.13080360867914
1739209798.8655431;-33.981070128970906
1739209798.865544;-32.816014438256545
1739209798.8655453;-38.13080360867914
1739209798.8655465;-45.120503652039325
1739209798.8655474;-38.13080360867914
1739209798.8655486;-32.816014438256545
1739209798.8655498;-38.13080360867914
1739209798.8655508;-45.120503652039325
1739209798.865552;-33.981070128970906
1739209798.8655531;-38.13080360867914
1739209798.865554;-38.13080360867914
1739209798.8655553;-45.120503652039325
1739209798.8655565;-38.13080360867914
1739209798.8655574;-38.13080360867914
1739209798.8655586;-33.981070128970906
1739209798.8655598;-45.120503652039325
1739209798.8655608;-38.13080360867914
1739209798.865562;-35.57807855764607
1739209798.8655632;-38.13080360867914
1739209798.865564;-45.120503652039325
1739209798.8655653;-45.120503652039325
1739209798.8655665;-35.57807855764607
1739209798.8655674;-38.13080360867914
1739209798.8655686;-45.120503652039325
1739209798.8655698;-38.13080360867914
1739209798.8655708;-38.13080360867914
1739209798.865572;-45.120503652039325
1739209798.865573;-35.57807855764607
1739209798.8655741;-45.120503652039325
1739209798.8655753;-38.13080360867914
1739209798.8655763;-38.13080360867914
1739209798.8655775;-38.13080360867914
1739209798.8655787;-38.13080360867914
1739209798.8655796;-45.120503652039325
1739209798.8655808;-45.120503652039325
1739209798.865582;-45.120503652039325
1739209798.865583;-38.13080360867914
1739209798.8655841;-45.120503652039325
1739209798.8655853;-33.981070128970906
1739209798.8655863;-38.13080360867914
1739209798.8655875;-38.13080360867914
1739209798.8655887;-32.816014438256545
1739209798.8655896;-38.13080360867914
1739209798.8655908;-45.120503652039325
1739209798.865592;-38.13080360867914
1739209798.865593;-38.13080360867914
1739209798.8655941;-38.13080360867914
1739209798.8655953;-35.57807855764607
1739209798.8655963;-38.13080360867914
1739209798.8655975;-45.120503652039325
1739209798.8655987;-45.120503652039325
1739209798.8655996;-38.13080360867914
1739209798.8656008;-38.13080360867914
1739209798.865602;-45.120503652039325
1739209798.865603;-45.120503652039325
1739209798.8656042;-38.13080360867914
1739209798.8656054;-45.120503652039325
1739209798.8656063;-35.57807855764607
1739209798.8656075;-38.13080360867914
1739209798.8656087;-38.13080360867914
1739209798.8656096;-45.120503652039325
1739209798.8656108;-35.57807855764607
1739209798.865612;-38.13080360867914
1739209798.865613;-45.120503652039325
1739209798.8656142;-45.120503652039325
1739209798.8656154;-32.816014438256545
1739209798.8656163;-38.13080360867914
1739209798.8656175;-45.120503652039325
1739209798.8656187;-33.981070128970906
1739209798.8656197;-38.13080360867914
1739209798.8656209;-45.120503652039325
1739209798.865622;-38.13080360867914
1739209798.865623;-38.13080360867914
1739209798.8656242;-45.120503652039325
1739209798.8656254;-45.120503652039325
1739209798.8656263;-45.120503652039325
1739209798.8656275;-38.13080360867914
1739209798.8656287;-45.120503652039325
1739209798.8656297;-38.13080360867914
1739209798.8656309;-38.13080360867914
1739209798.865632;-45.120503652039325
1739209798.865633;-26.991370085610736
1739209798.8656342;-35.57807855764607
1739209798.8656354;-45.120503652039325
1739209798.8656363;-45.120503652039325
1739209798.8656375;-35.57807855764607
1739209798.8656387;-38.13080360867914
1739209798.8656397;-38.13080360867914
1739209798.8656409;-38.13080360867914
1739209798.865642;-45.120503652039325
1739209798.865643;-45.120503652039325
1739209798.8656442;-45.120503652039325
1739209798.8656454;-38.13080360867914
1739209798.8656464;-45.120503652039325
1739209798.8656476;-38.13080360867914
1739209798.8656487;-38.13080360867914
1739209798.8656497;-38.13080360867914
1739209798.865651;-32.816014438256545
1739209798.865652;-33.981070128970906
1739209798.865653;-45.120503652039325
1739209798.8656542;-45.120503652039325
1739209798.8656554;-38.13080360867914
1739209798.8656564;-45.120503652039325
1739209798.8656576;-45.120503652039325
1739209798.8656588;-45.120503652039325
1739209798.8656597;-31.141103565318893
1739209798.865661;-32.816014438256545
1739209798.865662;-38.13080360867914
1739209798.865663;-38.13080360867914
1739209798.8656642;-32.816014438256545
1739209798.8656654;-32.816014438256545
1739209798.8656664;-45.120503652039325
1739209798.8656676;-33.981070128970906
1739209798.8656688;-38.13080360867914
1739209798.8656697;-45.120503652039325
1739209798.865671;-45.120503652039325
1739209798.865672;-45.120503652039325
1739209798.865673;-45.120503652039325
1739209798.8656743;-38.13080360867914
1739209798.8656754;-38.13080360867914
1739209798.8656764;-38.13080360867914
1739209798.8656776;-32.816014438256545
1739209798.8656788;-32.816014438256545
1739209798.8656797;-38.13080360867914
1739209798.865681;-38.13080360867914
1739209798.8656821;-45.120503652039325
1739209798.865683;-45.120503652039325
1739209798.8656843;-45.120503652039325
1739209798.8656855;-45.120503652039325
1739209798.8656864;-38.13080360867914
1739209798.8656876;-38.13080360867914
1739209798.8656888;-33.981070128970906
1739209798.8656898;-45.120503652039325
1739209798.865691;-45.120503652039325
1739209798.8656921;-38.13080360867914
1739209798.865693;-45.120503652039325
1739209798.8656943;-45.120503652039325
1739209798.8656955;-45.120503652039325
1739209798.8656964;-45.120503652039325
1739209798.8656976;-38.13080360867914
1739209798.8656988;-38.13080360867914
1739209798.8656998;-45.120503652039325
1739209798.865701;-38.13080360867914
1739209798.8657022;-35.57807855764607
1739209798.865703;-38.13080360867914
1739209798.8657043;-35.57807855764607
1739209798.8657055;-32.816014438256545
1739209798.8657064;-45.120503652039325
1739209798.8657076;-38.13080360867914
1739209798.8657088;-35.57807855764607
1739209798.8657098;-38.13080360867914
1739209798.865711;-45.120503652039325
1739209798.8657122;-45.120503652039325
1739209798.8657131;-45.120503652039325
1739209798.8657143;-38.13080360867914
1739209798.8657155;-45.120503652039325
1739209798.8657165;-38.13080360867914
1739209798.8657176;-38.13080360867914
1739209798.8657186;-38.13080360867914
1739209798.8657198;-38.13080360867914
1739209798.865721;-45.120503652039325
1739209798.865722;-32.816014438256545
1739209798.8657231;-38.13080360867914
1739209798.8657243;-45.120503652039325
1739209798.8657253;-45.120503652039325
1739209798.8657265;-45.120503652039325
1739209798.8657277;-45.120503652039325
1739209798.8657286;-45.120503652039325
1739209798.8657298;-38.13080360867914
1739209798.865731;-45.120503652039325
1739209798.865732;-33.981070128970906
1739209798.8657331;-33.981070128970906
1739209798.8657343;-33.981070128970906
1739209798.8657353;-45.120503652039325
1739209798.8657365;-33.981070128970906
1739209798.8657377;-32.816014438256545
1739209798.8657386;-38.13080360867914
1739209798.8657398;-45.120503652039325
1739209798.8659315;-32.816014438256545
1739209798.8659344;-38.13080360867914
1739209798.865937;-38.13080360867914
1739209798.8659399;-38.13080360867914
1739209798.8659425;-38.13080360867914
1739209798.8659453;-38.13080360867914
1739209798.865948;-45.120503652039325
1739209798.8659508;-45.120503652039325
1739209798.8659534;-31.141103565318915
1739209798.865956;-38.13080360867914
1739209798.865959;-38.13080360867914
1739209798.8659616;-38.13080360867914
1739209798.8659644;-45.120503652039325
1739209798.865967;-35.57807855764607
1739209798.86597;-38.13080360867914
1739209798.8659725;-45.120503652039325
1739209798.8659751;-33.981070128970906
1739209798.865978;-38.13080360867914
1739209798.8659806;-38.13080360867914
1739209798.8659835;-45.120503652039325
1739209798.865986;-45.120503652039325
1739209798.865989;-38.13080360867914
1739209798.8659916;-38.13080360867914
1739209798.8659945;-45.120503652039325
1739209798.865997;-38.13080360867914
1739209798.8659997;-38.13080360867914
1739209798.8660026;-38.13080360867914
1739209798.8660052;-38.13080360867914
1739209798.866008;-38.13080360867914
1739209798.8660107;-45.120503652039325
1739209798.8660135;-45.120503652039325
1739209798.8660161;-38.13080360867914
1739209798.866019;-38.13080360867914
1739209798.8660216;-38.13080360867914
1739209798.8660243;-45.120503652039325
1739209798.866027;-45.120503652039325
1739209798.8660297;-45.120503652039325
1739209798.8660326;-31.141103565318893
1739209798.8660352;-33.981070128970906
1739209798.866038;-45.120503652039325
1739209798.8660407;-33.981070128970906
1739209798.8660433;-38.13080360867914
1739209798.8660462;-45.120503652039325
1739209798.8660488;-38.13080360867914
1739209798.8660517;-45.120503652039325
1739209798.8660543;-45.120503652039325
1739209798.8660572;-33.981070128970906
1739209798.8660598;-33.981070128970906
1739209798.8660626;-38.13080360867914
1739209798.8660653;-45.120503652039325
1739209798.866068;-38.13080360867914
1739209798.8660707;-35.57807855764607
1739209798.8660734;-35.57807855764607
1739209798.8660762;-45.120503652039325
1739209798.8660789;-45.120503652039325
1739209798.8660817;-45.120503652039325
1739209798.8660843;-38.13080360867914
1739209798.8660872;-32.816014438256545
1739209798.8660898;-45.120503652039325
1739209798.8660924;-38.13080360867914
1739209798.8660953;-45.120503652039325
1739209798.866098;-32.816014438256545
1739209798.8661008;-32.816014438256545
1739209798.8661034;-45.120503652039325
1739209798.8661063;-45.120503652039325
1739209798.866109;-45.120503652039325
1739209798.8661118;-38.13080360867914
1739209798.8661144;-38.13080360867914
1739209798.866117;-38.13080360867914
1739209798.8661199;-45.120503652039325
1739209798.8661225;-45.120503652039325
1739209798.8661253;-38.13080360867914
1739209798.866128;-45.120503652039325
1739209798.8661308;-32.816014438256545
1739209798.8661335;-35.57807855764607
1739209798.866136;-45.120503652039325
1739209798.866139;-45.120503652039325
1739209798.8661416;-32.816014438256545
1739209798.8661444;-38.13080360867914
1739209798.866147;-45.120503652039325
1739209798.86615;-38.13080360867914
1739209798.8661525;-32.816014438256545
1739209798.8661554;-35.57807855764607
1739209798.866158;-45.120503652039325
1739209798.8661606;-45.120503652039325
1739209798.8661635;-38.13080360867914
1739209798.866166;-38.13080360867914
1739209798.866169;-45.120503652039325
1739209798.8661716;-45.120503652039325
1739209798.8661745;-38.13080360867914
1739209798.866177;-45.120503652039325
1739209798.86618;-38.13080360867914
1739209798.8661826;-38.13080360867914
1739209798.8661852;-45.120503652039325
1739209798.866188;-38.13080360867914
1739209798.8661907;-38.13080360867914
1739209798.8661935;-45.120503652039325
1739209798.8661962;-29.438486411369333
1739209798.866199;-38.13080360867914
1739209798.8662016;-45.120503652039325
1739209798.8662043;-38.13080360867914
1739209798.8662071;-38.13080360867914
1739209798.8662097;-45.120503652039325
1739209798.8662126;-35.57807855764607
1739209798.8662152;-38.13080360867914
1739209798.866218;-45.120503652039325
1739209798.8662207;-38.13080360867914
1739209798.8662236;-38.13080360867914
1739209798.8662262;-45.120503652039325
1739209798.8662288;-45.120503652039325
1739209798.8662317;-38.13080360867914
1739209798.8662343;-35.57807855764607
1739209798.8662372;-35.57807855764607
1739209798.8662398;-38.13080360867914
1739209798.8662426;-45.120503652039325
1739209798.8662453;-35.57807855764607
1739209798.8662481;-45.120503652039325
1739209798.8662508;-45.120503652039325
1739209798.8662534;-45.120503652039325
1739209798.8662562;-35.57807855764607
1739209798.8662589;-38.13080360867914
1739209798.8662617;-28.21854285175415
1739209798.8662643;-35.57807855764607
1739209798.8662672;-38.13080360867914
1739209798.8662698;-38.13080360867914
1739209798.8662724;-35.57807855764607
1739209798.8662753;-35.57807855764607
1739209798.866278;-45.120503652039325
1739209798.8662808;-38.13080360867914
1739209798.8662834;-45.120503652039325
1739209798.8662863;-45.120503652039325
1739209798.866289;-38.13080360867914
1739209798.8662918;-45.120503652039325
1739209798.8662944;-38.13080360867914
1739209798.866297;-35.57807855764607
1739209798.8662999;-45.120503652039325
1739209798.8663025;-38.13080360867914
1739209798.8663054;-45.120503652039325
1739209798.866308;-45.120503652039325
1739209798.8663108;-38.13080360867914
1739209798.8663135;-38.13080360867914
1739209798.8663163;-45.120503652039325
1739209798.866319;-45.120503652039325
1739209798.8663216;-38.13080360867914
1739209798.8663244;-38.13080360867914
1739209798.866327;-33.981070128970906
1739209798.86633;-32.816014438256545
1739209798.8663325;-45.120503652039325
1739209798.8663354;-38.13080360867914
1739209798.866338;-45.120503652039325
1739209798.8663409;-38.13080360867914
1739209798.8663435;-45.120503652039325
1739209798.8663461;-38.13080360867914
1739209798.866349;-45.120503652039325
1739209798.8663516;-38.13080360867914
1739209798.8663545;-38.13080360867914
1739209798.866357;-45.120503652039325
1739209798.86636;-38.13080360867914
1739209798.8663626;-31.141103565318915
1739209798.8663652;-38.13080360867914
1739209798.866368;-45.120503652039325
1739209798.8663707;-35.57807855764607
1739209798.8663735;-38.13080360867914
1739209798.8663762;-45.120503652039325
1739209798.866379;-38.13080360867914
1739209798.8663816;-38.13080360867914
1739209798.8663845;-38.13080360867914
1739209798.8663871;-45.120503652039325
1739209798.8663898;-38.13080360867914
1739209798.8663926;-38.13080360867914
1739209798.8663952;-35.57807855764607
1739209798.866398;-45.120503652039325
1739209798.8664007;-45.120503652039325
1739209798.8664036;-35.57807855764607
1739209798.8664062;-35.57807855764607
1739209798.866409;-45.120503652039325
1739209798.8664117;-45.120503652039325
1739209798.8664143;-45.120503652039325
1739209798.8664172;-38.13080360867914
1739209798.8664198;-38.13080360867914
1739209798.8664227;-38.13080360867914
1739209798.8664253;-38.13080360867914
1739209798.8664281;-45.120503652039325
1739209798.8664308;-33.981070128970906
1739209798.8664334;-38.13080360867914
1739209798.8664362;-35.57807855764607
1739209798.8664389;-33.981070128970906
1739209798.8664417;-38.13080360867914
1739209798.8664443;-38.13080360867914
1739209798.8664472;-35.57807855764607
1739209798.8664498;-38.13080360867914
1739209798.8664527;-38.13080360867914
1739209798.8664553;-38.13080360867914
1739209798.866458;-38.13080360867914
1739209798.8664608;-38.13080360867914
1739209798.8664634;-45.120503652039325
1739209798.8664663;-38.13080360867914
1739209798.866469;-33.981070128970906
1739209798.8664718;-31.141103565318915
1739209798.8664744;-35.57807855764607
1739209798.8664773;-45.120503652039325
1739209798.8664799;-38.13080360867914
1739209798.8664825;-38.13080360867914
1739209798.8664854;-45.120503652039325
1739209798.866488;-45.120503652039325
1739209798.8664908;-45.120503652039325
1739209798.8664935;-38.13080360867914
1739209798.8664963;-45.120503652039325
1739209798.866499;-38.13080360867914
1739209798.8665016;-38.13080360867914
1739209798.8665044;-33.981070128970906
1739209798.866507;-33.981070128970906
1739209798.86651;-38.13080360867914
1739209798.8665125;-38.13080360867914
1739209798.865741;-38.13080360867914
1739209798.865742;-38.13080360867914
1739209798.8657432;-45.120503652039325
1739209798.8657444;-45.120503652039325
1739209798.8657453;-38.13080360867914
1739209798.8657465;-45.120503652039325
1739209798.8657477;-45.120503652039325
1739209798.8657486;-45.120503652039325
1739209798.8657498;-38.13080360867914
1739209798.865751;-45.120503652039325
1739209798.865752;-38.13080360867914
1739209798.8657532;-45.120503652039325
1739209798.8657544;-33.981070128970906
1739209798.8657553;-45.120503652039325
1739209798.8657565;-45.120503652039325
1739209798.8657577;-38.13080360867914
1739209798.8657587;-38.13080360867914
1739209798.8657598;-38.13080360867914
1739209798.865761;-38.13080360867914
1739209798.865762;-35.57807855764607
1739209798.8657632;-33.981070128970906
1739209798.8657644;-45.120503652039325
1739209798.8657653;-38.13080360867914
1739209798.8657665;-30.49652367304973
1739209798.8657677;-32.816014438256545
1739209798.8657687;-32.81601443825658
1739209798.8657699;-35.57807855764607
1739209798.865771;-38.13080360867914
1739209798.865772;-45.120503652039325
1739209798.8657732;-38.13080360867914
1739209798.8657744;-45.120503652039325
1739209798.8657753;-38.13080360867914
1739209798.8657765;-33.981070128970906
1739209798.8657777;-31.141103565318915
1739209798.8657787;-45.120503652039325
1739209798.8657799;-45.120503652039325
1739209798.865781;-32.816014438256545
1739209798.865782;-38.13080360867914
1739209798.8657832;-45.120503652039325
1739209798.8657844;-32.816014438256545
1739209798.8657854;-38.13080360867914
1739209798.8657866;-45.120503652039325
1739209798.8657877;-38.13080360867914
1739209798.8657887;-45.120503652039325
1739209798.86579;-45.120503652039325
1739209798.865791;-45.120503652039325
1739209798.865792;-45.120503652039325
1739209798.8657932;-33.981070128970906
1739209798.8657944;-38.13080360867914
1739209798.8657954;-45.120503652039325
1739209798.8657966;-38.13080360867914
1739209798.8657978;-45.120503652039325
1739209798.8657987;-45.120503652039325
1739209798.8658;-35.57807855764607
1739209798.865801;-35.57807855764607
1739209798.865802;-38.13080360867914
1739209798.8658032;-33.981070128970906
1739209798.8658044;-26.487275050834715
1739209798.8658054;-45.120503652039325
1739209798.8658066;-38.13080360867914
1739209798.8658078;-33.981070128970906
1739209798.8658087;-38.13080360867914
1739209798.86581;-38.13080360867914
1739209798.865811;-45.120503652039325
1739209798.865812;-45.120503652039325
1739209798.8658133;-33.981070128970956
1739209798.8658144;-38.13080360867914
1739209798.8658154;-38.13080360867914
1739209798.8658166;-45.120503652039325
1739209798.8658178;-35.57807855764607
1739209798.8658187;-35.57807855764607
1739209798.86582;-45.120503652039325
1739209798.8658211;-38.13080360867914
1739209798.865822;-32.816014438256545
1739209798.8658233;-33.981070128970906
1739209798.8658245;-45.120503652039325
1739209798.8658254;-45.120503652039325
1739209798.8658266;-45.120503652039325
1739209798.8658278;-45.120503652039325
1739209798.8658288;-45.120503652039325
1739209798.86583;-38.13080360867914
1739209798.8658311;-38.13080360867914
1739209798.865832;-45.120503652039325
1739209798.8658333;-45.120503652039325
1739209798.8658345;-45.120503652039325
1739209798.8658354;-35.57807855764607
1739209798.8658366;-45.120503652039325
1739209798.8658378;-45.120503652039325
1739209798.8658388;-38.13080360867914
1739209798.86584;-45.120503652039325
1739209798.8658412;-38.13080360867914
1739209798.865842;-38.13080360867914
1739209798.8658433;-45.120503652039325
1739209798.8658445;-38.13080360867914
1739209798.8658454;-33.981070128970906
1739209798.8658466;-45.120503652039325
1739209798.8658478;-45.120503652039325
1739209798.8658488;-31.141103565318893
1739209798.86585;-38.13080360867914
1739209798.8658512;-38.13080360867914
1739209798.865852;-33.981070128970906
1739209798.8658533;-38.13080360867914
1739209798.8658545;-33.981070128970906
1739209798.8658555;-38.13080360867914
1739209798.8658566;-38.13080360867914
1739209798.8658576;-45.120503652039325
1739209798.8658588;-45.120503652039325
1739209798.86586;-38.13080360867914
1739209798.865861;-38.13080360867914
1739209798.8658621;-38.13080360867914
1739209798.8658633;-38.13080360867914
1739209798.8658643;-35.57807855764607
1739209798.8658655;-35.57807855764607
1739209798.8658667;-45.120503652039325
1739209798.8658676;-35.57807855764607
1739209798.8658688;-32.816014438256545
1739209798.86587;-35.57807855764607
1739209798.865871;-45.120503652039325
1739209798.8658721;-45.120503652039325
1739209798.8658733;-38.13080360867914
1739209798.8658743;-33.981070128970906
1739209798.8658755;-38.13080360867914
1739209798.8658767;-45.120503652039325
1739209798.8658776;-45.120503652039325
1739209798.8658788;-45.120503652039325
1739209798.86588;-38.13080360867914
1739209798.865881;-38.13080360867914
1739209798.8658822;-38.13080360867914
1739209798.8658834;-45.120503652039325
1739209798.8658843;-45.120503652039325
1739209798.8658855;-33.981070128970906
1739209798.8658867;-45.120503652039325
1739209798.8658876;-38.13080360867914
1739209798.8658888;-35.57807855764607
1739209798.86589;-38.13080360867914
1739209798.865891;-45.120503652039325
1739209798.8658922;-45.120503652039325
1739209798.8658934;-45.120503652039325
1739209798.8658943;-38.13080360867914
1739209798.8658955;-45.120503652039325
1739209798.8658967;-45.120503652039325
1739209798.8658977;-45.120503652039325
1739209798.8658988;-45.120503652039325
1739209798.8659;-45.120503652039325
1739209798.865901;-38.13080360867914
1739209798.8659022;-45.120503652039325
1739209798.8659034;-32.816014438256545
1739209798.8659043;-45.120503652039325
1739209798.8659055;-38.13080360867914
1739209798.8659067;-38.13080360867914
1739209798.8659077;-38.13080360867914
1739209798.8659089;-35.57807855764607
1739209798.86591;-38.13080360867914
1739209798.865911;-45.120503652039325
1739209798.8659122;-28.992665084841942
1739209798.8659134;-45.120503652039325
1739209798.8659143;-38.13080360867914
1739209798.8659155;-38.13080360867914
1739209798.8659167;-38.13080360867914
1739209798.8659177;-45.120503652039325
1739209798.8659189;-45.120503652039325
1739209798.86592;-45.120503652039325
1739209798.865921;-35.57807855764607
1739209798.8659222;-38.13080360867914
1739209798.8659234;-35.57807855764607
1739209798.8659244;-45.120503652039325
1739209798.8659256;-38.13080360867914
1739209798.8659267;-35.57807855764607
1739209798.8659277;-38.13080360867914
1739209798.865929;-45.120503652039325
1739209798.8687232;-45.120503652039325
1739209798.868724;-35.57807855764607
1739209798.8687253;-38.13080360867914
1739209798.8687265;-45.120503652039325
1739209798.8687274;-38.13080360867914
1739209798.8687286;-35.57807855764607
1739209798.8687296;-38.13080360867914
1739209798.8687308;-35.57807855764607
1739209798.868732;-38.13080360867914
1739209798.868733;-32.816014438256545
1739209798.8687341;-35.57807855764607
1739209798.8687353;-45.120503652039325
1739209798.8687363;-33.981070128970906
1739209798.8687375;-38.13080360867914
1739209798.8687384;-45.120503652039325
1739209798.8687396;-45.120503652039325
1739209798.8687408;-38.13080360867914
1739209798.8687418;-45.120503652039325
1739209798.868743;-45.120503652039325
1739209798.8687441;-45.120503652039325
1739209798.868745;-35.57807855764607
1739209798.8687463;-35.57807855764607
1739209798.8687472;-38.13080360867914
1739209798.8687484;-38.13080360867914
1739209798.8687496;-38.13080360867914
1739209798.8687506;-45.120503652039325
1739209798.8687518;-45.120503652039325
1739209798.868753;-45.120503652039325
1739209798.868754;-38.13080360867914
1739209798.868755;-45.120503652039325
1739209798.868756;-45.120503652039325
1739209798.8687572;-38.13080360867914
1739209798.8687584;-38.13080360867914
1739209798.8687594;-38.13080360867914
1739209798.8687606;-38.13080360867914
1739209798.8687618;-35.57807855764607
1739209798.8687627;-33.981070128970906
1739209798.868764;-45.120503652039325
1739209798.868765;-45.120503652039325
1739209798.868766;-38.13080360867914
1739209798.8687673;-45.120503652039325
1739209798.8687682;-45.120503652039325
1739209798.8687694;-38.13080360867914
1739209798.8687706;-45.120503652039325
1739209798.8687716;-35.57807855764607
1739209798.8687727;-45.120503652039325
1739209798.868774;-45.120503652039325
1739209798.868775;-38.13080360867914
1739209798.868776;-45.120503652039325
1739209798.868777;-45.120503652039325
1739209798.8687782;-38.13080360867914
1739209798.8687794;-38.13080360867914
1739209798.8687804;-28.992665084841942
1739209798.8687816;-45.120503652039325
1739209798.8687828;-38.13080360867914
1739209798.8687837;-35.57807855764607
1739209798.868785;-33.981070128970906
1739209798.8687859;-38.13080360867914
1739209798.868787;-45.120503652039325
1739209798.8687882;-38.13080360867914
1739209798.8687892;-38.13080360867914
1739209798.8687904;-38.13080360867914
1739209798.8687916;-38.13080360867914
1739209798.8687925;-45.120503652039325
1739209798.8687937;-45.120503652039325
1739209798.868795;-38.13080360867914
1739209798.8687959;-38.13080360867914
1739209798.868797;-45.120503652039325
1739209798.868798;-33.981070128970906
1739209798.8687992;-33.981070128970906
1739209798.8688004;-45.120503652039325
1739209798.8688014;-45.120503652039325
1739209798.8688025;-38.13080360867914
1739209798.8688037;-45.120503652039325
1739209798.8688047;-45.120503652039325
1739209798.868806;-45.120503652039325
1739209798.8688068;-31.141103565318915
1739209798.868808;-38.13080360867914
1739209798.8688092;-38.13080360867914
1739209798.8688102;-45.120503652039325
1739209798.8688114;-38.13080360867914
1739209798.8688126;-32.816014438256545
1739209798.8688135;-38.13080360867914
1739209798.8688147;-45.120503652039325
1739209798.8688157;-33.981070128970906
1739209798.8688169;-38.13080360867914
1739209798.868818;-45.120503652039325
1739209798.868819;-45.120503652039325
1739209798.8688202;-45.120503652039325
1739209798.8688214;-38.13080360867914
1739209798.8688223;-38.13080360867914
1739209798.8688235;-45.120503652039325
1739209798.8688245;-38.13080360867914
1739209798.8688257;-45.120503652039325
1739209798.8688269;-38.13080360867914
1739209798.8688278;-45.120503652039325
1739209798.868829;-38.13080360867914
1739209798.8688302;-35.57807855764607
1739209798.8688312;-38.13080360867914
1739209798.8688323;-45.120503652039325
1739209798.8688335;-45.120503652039325
1739209798.8688345;-45.120503652039325
1739209798.8688357;-38.13080360867914
1739209798.8688366;-38.13080360867914
1739209798.8688378;-33.981070128970906
1739209798.868839;-38.13080360867914
1739209798.86884;-45.120503652039325
1739209798.8688412;-45.120503652039325
1739209798.8688424;-38.13080360867914
1739209798.8688433;-38.13080360867914
1739209798.8688445;-45.120503652039325
1739209798.8688455;-35.57807855764607
1739209798.8688467;-38.13080360867914
1739209798.8688478;-45.120503652039325
1739209798.8688488;-38.13080360867914
1739209798.86885;-33.981070128970906
1739209798.8688512;-45.120503652039325
1739209798.8688521;-33.981070128970906
1739209798.8688533;-38.13080360867914
1739209798.8688543;-45.120503652039325
1739209798.8688555;-45.120503652039325
1739209798.8688567;-29.438486411369333
1739209798.8688576;-35.57807855764607
1739209798.8688588;-45.120503652039325
1739209798.86886;-38.13080360867914
1739209798.868861;-38.13080360867914
1739209798.8688622;-38.13080360867914
1739209798.868863;-38.13080360867914
1739209798.8688643;-45.120503652039325
1739209798.8688655;-38.13080360867914
1739209798.8688664;-45.120503652039325
1739209798.8688676;-45.120503652039325
1739209798.8688688;-45.120503652039325
1739209798.8688698;-45.120503652039325
1739209798.868871;-45.120503652039325
1739209798.8688722;-45.120503652039325
1739209798.8688731;-38.13080360867914
1739209798.8688743;-32.816014438256545
1739209798.8688753;-38.13080360867914
1739209798.8688765;-45.120503652039325
1739209798.8688776;-38.13080360867914
1739209798.8688786;-29.438486411369333
1739209798.8688798;-35.57807855764607
1739209798.868881;-45.120503652039325
1739209798.868882;-38.13080360867914
1739209798.8688831;-38.13080360867914
1739209798.868884;-38.13080360867914
1739209798.8688853;-45.120503652039325
1739209798.8688865;-38.13080360867914
1739209798.8688874;-45.120503652039325
1739209798.8688886;-45.120503652039325
1739209798.8688898;-35.57807855764607
1739209798.8688908;-38.13080360867914
1739209798.868892;-45.120503652039325
1739209798.868893;-45.120503652039325
1739209798.868894;-45.120503652039325
1739209798.8688953;-45.120503652039325
1739209798.8688962;-35.57807855764607
1739209798.8688974;-38.13080360867914
1739209798.8688986;-38.13080360867914
1739209798.8688996;-45.120503652039325
1739209798.8689008;-35.57807855764607
1739209798.868902;-38.13080360867914
1739209798.868903;-38.13080360867914
1739209798.868904;-45.120503652039325
1739209798.868905;-45.120503652039325
1739209798.8689063;-38.13080360867914
1739209798.8689075;-35.57807855764607
1739209798.8689084;-38.13080360867914
1739209798.8689096;-45.120503652039325
1739209798.8689108;-35.57807855764607
1739209798.8689117;-35.57807855764607
1739209798.868913;-38.13080360867914
1739209798.868914;-45.120503652039325
1739209798.868915;-45.120503652039325
1739209798.8689163;-32.816014438256545
1739209798.8689172;-38.13080360867914
1739209798.8689184;-45.120503652039325
1739209798.8689196;-38.13080360867914
1739209798.8689206;-38.13080360867914
1739209798.8689218;-45.120503652039325
1739209798.8689227;-29.438486411369333
1739209798.868924;-31.141103565318893
1739209798.868925;-45.120503652039325
