CAN Message; 0x1d3:0000a1dffb91b434
1739209672.4591918;-45.120503652039325
1739209672.4591994;-38.13080360867914
1739209672.4592068;-38.13080360867914
1739209672.4592144;-38.13080360867914
1739209672.459222;-38.13080360867914
1739209672.4592297;-38.13080360867914
1739209672.4592373;-38.13080360867914
1739209672.459245;-35.57807855764607
1739209672.4592526;-32.816014438256545
1739209672.4592602;-45.120503652039325
1739209672.4592679;-45.120503652039325
1739209672.4592755;-45.120503652039325
1739209672.459283;-33.981070128970906
1739209672.4592905;-38.13080360867914
1739209672.4592981;-38.13080360867914
1739209672.4593058;-45.120503652039325
1739209672.4593134;-38.13080360867914
1739209672.459321;-45.120503652039325
1739209672.4593287;-45.120503652039325
1739209672.4593363;-45.120503652039325
1739209672.459344;-38.13080360867914
1739209672.4593515;-38.13080360867914
1739209672.4593592;-45.120503652039325
1739209672.4593668;-45.120503652039325
1739209672.4593744;-38.13080360867914
1739209672.4593818;-45.120503652039325
1739209672.4593894;-38.13080360867914
1739209672.459397;-38.13080360867914
1739209672.4594047;-38.13080360867914
1739209672.4594123;-45.120503652039325
1739209672.45942;-45.120503652039325
1739209672.4594276;-45.120503652039325
1739209672.4594352;-33.981070128970906
1739209672.4594429;-38.13080360867914
1739209672.4594505;-38.13080360867914
1739209672.459458;-33.981070128970906
1739209672.4594655;-38.13080360867914
1739209672.4594731;-38.13080360867914
1739209672.4594808;-38.13080360867914
1739209672.4594884;-38.13080360867914
1739209672.459496;-45.120503652039325
1739209672.4595037;-45.120503652039325
1739209672.4595113;-45.120503652039325
1739209672.459519;-38.13080360867914
1739209672.4595265;-32.816014438256545
1739209672.4595342;-38.13080360867914
1739209672.4595418;-45.120503652039325
1739209672.4595494;-38.13080360867914
1739209672.4595568;-45.120503652039325
1739209672.4595644;-45.120503652039325
1739209672.459572;-45.120503652039325
1739209672.4595797;-33.981070128970906
1739209672.4595873;-31.141103565318915
1739209672.459595;-31.14110356531892
1739209672.4596026;-45.120503652039325
1739209672.4596102;-45.120503652039325
1739209672.4596179;-45.120503652039325
1739209672.4596255;-45.120503652039325
1739209672.459633;-38.13080360867914
1739209672.4596407;-45.120503652039325
1739209672.4596481;-33.981070128970906
1739209672.4596558;-28.992665084841942
1739209672.4596634;-45.120503652039325
1739209672.459671;-38.13080360867914
1739209672.4596786;-38.13080360867914
1739209672.4596863;-38.13080360867914
1739209672.459694;-45.120503652039325
1739209672.4597015;-45.120503652039325
1739209672.4597092;-31.141103565318915
1739209672.4597168;-38.13080360867914
1739209672.4597244;-38.13080360867914
1739209672.4597318;-45.120503652039325
1739209672.4597394;-45.120503652039325
1739209672.459747;-38.13080360867914
1739209672.4597547;-45.120503652039325
1739209672.4597623;-45.120503652039325
1739209672.45977;-38.13080360867914
1739209672.4597776;-45.120503652039325
1739209672.4597852;-38.13080360867914
1739209672.4597929;-38.13080360867914
1739209672.4598005;-45.120503652039325
1739209672.459808;-38.13080360867914
1739209672.4598157;-38.13080360867914
1739209672.4598231;-45.120503652039325
1739209672.4598308;-38.13080360867914
1739209672.4598384;-27.267205301931607
1739209672.459846;-33.981070128970906
1739209672.4598536;-45.120503652039325
1739209672.4598613;-38.13080360867914
1739209672.459869;-33.981070128970906
1739209672.4598765;-38.13080360867914
1739209672.4598842;-38.13080360867914
1739209672.4598918;-45.120503652039325
1739209672.4598994;-38.13080360867914
1739209672.459907;-33.981070128970906
1739209672.4599144;-38.13080360867914
1739209672.459922;-45.120503652039325
1739209672.4599297;-35.57807855764607
1739209672.4599373;-32.816014438256545
1739209672.459945;-45.120503652039325
1739209672.4599526;-38.13080360867914
1739209672.4599602;-30.49652367304973
1739209672.4599679;-32.816014438256545
1739209672.4599755;-45.120503652039325
1739209672.459983;-38.13080360867914
1739209672.4599907;-33.981070128970906
1739209672.4599981;-38.13080360867914
1739209672.4600058;-45.120503652039325
1739209672.4600134;-45.120503652039325
1739209672.460021;-38.13080360867914
1739209672.4600286;-45.120503652039325
1739209672.4600363;-45.120503652039325
1739209672.460044;-38.13080360867914
1739209672.4600515;-33.981070128970906
1739209672.4600592;-45.120503652039325
1739209672.4600668;-45.120503652039325
1739209672.4600744;-45.120503652039325
1739209672.460082;-45.120503652039325
1739209672.4600894;-38.13080360867914
1739209672.460097;-35.57807855764607
1739209672.4601047;-35.57807855764607
1739209672.4601123;-45.120503652039325
1739209672.46012;-38.13080360867914
1739209672.4601276;-38.13080360867914
1739209672.4601352;-38.13080360867914
1739209672.4601429;-32.816014438256545
1739209672.4601505;-45.120503652039325
1739209672.460158;-45.120503652039325
1739209672.4601657;-38.13080360867914
1739209672.4601731;-45.120503652039325
1739209672.4601808;-45.120503652039325
1739209672.4601884;-38.13080360867914
1739209672.460196;-45.120503652039325
1739209672.4602036;-45.120503652039325
1739209672.4602113;-45.120503652039325
1739209672.460219;-33.981070128970906
1739209672.4602265;-38.13080360867914
1739209672.4602342;-45.120503652039325
1739209672.4602418;-35.57807855764607
1739209672.4602494;-38.13080360867914
1739209672.460257;-38.13080360867914
1739209672.4602644;-38.13080360867914
1739209672.460272;-38.13080360867914
1739209672.4602797;-35.57807855764607
1739209672.4602873;-38.13080360867914
1739209672.460295;-38.13080360867914
1739209672.4603026;-38.13080360867914
1739209672.4603102;-45.120503652039325
1739209672.4603179;-38.13080360867914
1739209672.4603255;-45.120503652039325
1739209672.460333;-45.120503652039325
1739209672.4603407;-45.120503652039325
1739209672.4603484;-38.13080360867914
1739209672.4603558;-35.57807855764607
1739209672.4603634;-38.13080360867914
1739209672.460371;-45.120503652039325
1739209672.4603786;-45.120503652039325
1739209672.4603863;-45.120503652039325
1739209672.460394;-33.981070128970906
1739209672.4604015;-35.57807855764607
1739209672.4604092;-35.57807855764607
1739209672.4604168;-45.120503652039325
1739209672.4604244;-38.13080360867914
1739209672.460432;-45.120503652039325
1739209672.4604394;-38.13080360867914
1739209672.460447;-45.120503652039325
1739209672.4604547;-45.120503652039325
1739209672.4604623;-45.120503652039325
1739209672.46047;-45.120503652039325
1739209672.4604776;-38.13080360867914
1739209672.4604852;-45.120503652039325
1739209672.4604928;-45.120503652039325
1739209672.4605005;-38.13080360867914
1739209672.460508;-45.120503652039325
1739209672.4605157;-45.120503652039325
1739209672.4605234;-45.120503652039325
1739209672.4605308;-38.13080360867914
1739209672.4605384;-45.120503652039325
1739209672.460546;-38.13080360867914
1739209672.4605536;-45.120503652039325
1739209672.4605613;-38.13080360867914
1739209672.460569;-45.120503652039325
1739209672.4605765;-28.992665084841942
1739209672.4605842;-38.13080360867914
1739209672.4605918;-38.13080360867914
1739209672.4605994;-38.13080360867914
1739209672.460607;-45.120503652039325
1739209672.4606147;-38.13080360867914
1739209672.460622;-45.120503652039325
1739209672.4606297;-45.120503652039325
1739209672.4606373;-32.81601443825658
1739209672.460645;-38.13080360867914
1739209672.4606526;-38.13080360867914
1739209672.4606602;-38.13080360867914
1739209672.4606678;-38.13080360867914
1739209672.4606755;-45.120503652039325
1739209672.460683;-45.120503652039325
1739209672.4606907;-45.120503652039325
1739209672.4606984;-26.991370085610722
1739209672.4607058;-38.13080360867914
1739209672.4607134;-45.120503652039325
1739209672.460721;-38.13080360867914
1739209672.4607286;-31.141103565318915
1739209672.4607363;-38.13080360867914
1739209672.460744;-45.120503652039325
1739209672.4607515;-35.57807855764607
1739209672.4607592;-33.981070128970906
1739209672.4607668;-38.13080360867914
1739209672.4607744;-45.120503652039325
1739209672.460782;-38.13080360867914
1739209672.4607897;-38.13080360867914
1739209672.460797;-45.120503652039325
1739209672.4608047;-45.120503652039325
1739209672.4608123;-38.13080360867914
1739209672.46082;-28.992665084841942
1739209672.4608276;-38.13080360867914
1739209672.4608352;-38.13080360867914
1739209672.4608428;-38.13080360867914
1739209672.4608505;-33.981070128970906
1739209672.460858;-38.13080360867914
1739209672.4608657;-45.120503652039325
1739209672.4608734;-38.13080360867914
1739209672.460881;-38.13080360867914
1739209672.4608884;-38.13080360867914
1739209672.460896;-45.120503652039325
1739209672.4609036;-45.120503652039325
1739209672.4609113;-45.120503652039325
1739209672.460919;-38.13080360867914
1739209672.4609265;-45.120503652039325
1739209672.4609342;-45.120503652039325
1739209672.4609418;-38.13080360867914
1739209672.4609494;-38.13080360867914
1739209672.460957;-38.13080360867914
1739209672.4609647;-38.13080360867914
1739209672.460972;-38.13080360867914
1739209672.4609797;-38.13080360867914
1739209672.4609873;-38.13080360867914
1739209672.460995;-45.120503652039325
1739209672.4610026;-38.13080360867914
1739209672.4610102;-33.981070128970906
1739209672.4610178;-38.13080360867914
1739209672.4610255;-45.120503652039325
1739209672.461033;-45.120503652039325
1739209672.4610407;-35.57807855764607
1739209672.4610484;-38.13080360867914
1739209672.461056;-45.120503652039325
1739209672.4610634;-33.981070128970906
1739209672.461071;-31.141103565318915
1739209672.4610786;-38.13080360867914
1739209672.4610863;-38.13080360867914
1739209672.461094;-38.13080360867914
1739209672.4611015;-45.120503652039325
1739209672.4611092;-45.120503652039325
1739209672.4611168;-45.120503652039325
1739209672.4611244;-38.13080360867914
1739209672.461132;-38.13080360867914
1739209672.4611397;-45.120503652039325
1739209672.4611473;-38.13080360867914
1739209672.4611547;-38.13080360867914
1739209672.4611623;-45.120503652039325
1739209672.46117;-38.13080360867914
1739209672.4611776;-38.13080360867914
1739209672.4611852;-45.120503652039325
1739209672.4611928;-38.13080360867914
1739209672.4612005;-45.120503652039325
1739209672.461208;-38.13080360867914
1739209672.4612157;-45.120503652039325
1739209672.4612234;-38.13080360867914
1739209672.461231;-38.13080360867914
1739209672.4612384;-38.13080360867914
1739209672.461246;-38.13080360867914
1739209672.4612536;-33.981070128970906
1739209672.4612613;-45.120503652039325
1739209672.461269;-45.120503652039325
1739209672.4612765;-38.13080360867914
1739209672.4612842;-38.13080360867914
1739209672.4612918;-38.13080360867914
1739209672.4612994;-38.13080360867914
1739209672.461307;-45.120503652039325
1739209672.4613147;-45.120503652039325
1739209672.4613223;-38.13080360867914
1739209672.4613297;-38.13080360867914
1739209672.4613373;-45.120503652039325
1739209672.461345;-33.981070128970906
1739209672.4613526;-32.816014438256545
1739209672.4613602;-45.120503652039325
1739209672.4613678;-45.120503652039325
1739209672.4613755;-33.981070128970906
1739209672.461383;-45.120503652039325
1739209672.4613907;-45.120503652039325
1739209672.4613984;-38.13080360867914
1739209672.461406;-38.13080360867914
1739209672.4614134;-45.120503652039325
1739209672.461421;-45.120503652039325
1739209672.4614286;-45.120503652039325
1739209672.4614363;-45.120503652039325
1739209672.461444;-45.120503652039325
1739209672.4614515;-45.120503652039325
1739209672.4614592;-45.120503652039325
1739209672.4614668;-32.816014438256545
1739209672.4614744;-32.816014438256545
1739209672.461482;-45.120503652039325
1739209672.4614897;-38.13080360867914
1739209672.4614973;-35.57807855764607
1739209672.4615047;-38.13080360867914
1739209672.4615123;-45.120503652039325
1739209672.46152;-38.13080360867914
1739209672.4615276;-45.120503652039325
1739209672.4615352;-45.120503652039325
1739209672.4615428;-45.120503652039325
1739209672.4615505;-38.13080360867914
1739209672.461558;-45.120503652039325
1739209672.4615657;-38.13080360867914
1739209672.4615734;-33.981070128970906
1739209672.461581;-38.13080360867914
1739209672.4615886;-35.57807855764607
1739209672.461596;-45.120503652039325
1739209672.4616036;-38.13080360867914
1739209672.4616113;-45.120503652039325
1739209672.461619;-38.13080360867914
1739209672.4616265;-38.13080360867914
1739209672.4616342;-35.57807855764607
1739209672.4616418;-38.13080360867914
1739209672.4616494;-45.120503652039325
1739209672.461657;-45.120503652039325
1739209672.4616647;-38.13080360867914
1739209672.4616723;-38.13080360867914
1739209672.4616797;-45.120503652039325
1739209672.4616873;-45.120503652039325
1739209672.461695;-38.13080360867914
1739209672.4617026;-38.13080360867914
1739209672.4617102;-45.120503652039325
1739209672.4617178;-38.13080360867914
1739209672.4617255;-35.57807855764607
1739209672.461733;-45.120503652039325
1739209672.4617407;-38.13080360867914
1739209672.4617484;-38.13080360867914
1739209672.461756;-45.120503652039325
1739209672.4617636;-38.13080360867914
1739209672.461771;-38.13080360867914
1739209672.4617786;-38.13080360867914
1739209672.4617863;-38.13080360867914
1739209672.461794;-38.13080360867914
1739209672.4618015;-45.120503652039325
1739209672.4618092;-45.120503652039325
1739209672.4618168;-35.57807855764607
1739209672.4618244;-35.57807855764607
1739209672.461832;-45.120503652039325
1739209672.4618397;-45.120503652039325
1739209672.4618473;-33.981070128970906
1739209672.461855;-45.120503652039325
1739209672.4618623;-45.120503652039325
1739209672.46187;-38.13080360867914
1739209672.4618776;-38.13080360867914
1739209672.4618852;-38.13080360867914
1739209672.4618928;-35.57807855764607
1739209672.4619005;-38.13080360867914
1739209672.461908;-35.57807855764607
1739209672.4619157;-38.13080360867914
1739209672.4619234;-38.13080360867914
1739209672.461931;-28.992665084841942
1739209672.4619386;-45.120503652039325
1739209672.461946;-45.120503652039325
1739209672.4619536;-35.57807855764607
1739209672.4619613;-38.13080360867914
1739209672.461969;-38.13080360867914
1739209672.4619765;-45.120503652039325
1739209672.4619842;-45.120503652039325
1739209672.4619918;-32.81601443825658
1739209672.4619994;-45.120503652039325
1739209672.462007;-45.120503652039325
1739209672.4620147;-45.120503652039325
1739209672.4620223;-38.13080360867914
1739209672.46203;-45.120503652039325
1739209672.4620373;-45.120503652039325
1739209672.462045;-33.981070128970906
1739209672.4620526;-31.141103565318915
1739209672.4620602;-38.13080360867914
1739209672.4620678;-45.120503652039325
1739209672.4620755;-45.120503652039325
1739209672.462083;-33.981070128970906
1739209672.4620907;-45.120503652039325
1739209672.4620984;-45.120503652039325
1739209672.462106;-45.120503652039325
1739209672.4621136;-45.120503652039325
1739209672.462121;-45.120503652039325
1739209672.4621286;-38.13080360867914
1739209672.4621363;-38.13080360867914
1739209672.462144;-45.120503652039325
1739209672.4621515;-45.120503652039325
1739209672.4621592;-45.120503652039325
1739209672.4621668;-38.13080360867914
1739209672.4621744;-38.13080360867914
1739209672.462182;-45.120503652039325
1739209672.4621897;-45.120503652039325
1739209672.4621973;-45.120503652039325
1739209672.462205;-33.981070128970906
1739209672.4622123;-38.13080360867914
1739209672.46222;-38.13080360867914
1739209672.4622276;-38.13080360867914
1739209672.4622352;-33.981070128970906
1739209672.4622428;-38.13080360867914
1739209672.4622505;-38.13080360867914
1739209672.462258;-45.120503652039325
1739209672.4622657;-45.120503652039325
1739209672.4622734;-45.120503652039325
1739209672.462281;-45.120503652039325
1739209672.4622886;-38.13080360867914
1739209672.4622962;-31.141103565318915
1739209672.4623036;-33.981070128970906
1739209672.4623113;-45.120503652039325
1739209672.462319;-38.13080360867914
1739209672.4623265;-35.57807855764607
1739209672.4623342;-45.120503652039325
1739209672.4623418;-45.120503652039325
1739209672.4623494;-45.120503652039325
1739209672.462357;-33.981070128970906
1739209672.4623647;-32.816014438256545
1739209672.4623723;-38.13080360867914
1739209672.46238;-38.13080360867914
1739209672.4623873;-38.13080360867914
1739209672.462395;-35.57807855764607
1739209672.4624026;-45.120503652039325
1739209672.4624102;-45.120503652039325
1739209672.4624178;-33.981070128970906
1739209672.4624255;-31.141103565318915
1739209672.462433;-45.120503652039325
1739209672.4624407;-38.13080360867914
1739209672.4624484;-38.13080360867914
1739209672.462456;-38.13080360867914
1739209672.4624636;-38.13080360867914
1739209672.4624712;-45.120503652039325
1739209672.4624786;-38.13080360867914
1739209672.4624863;-38.13080360867914
1739209672.462494;-38.13080360867914
1739209672.4625015;-45.120503652039325
1739209672.4625092;-45.120503652039325
1739209672.4625168;-38.13080360867914
1739209672.4625244;-38.13080360867914
1739209672.462532;-38.13080360867914
1739209672.4625397;-45.120503652039325
1739209672.4625473;-32.816014438256545
1739209672.462555;-38.13080360867914
1739209672.4625626;-45.120503652039325
1739209672.46257;-33.981070128970906
1739209672.4625776;-38.13080360867914
1739209672.4625852;-45.120503652039325
1739209672.4625928;-45.120503652039325
1739209672.4626005;-38.13080360867914
1739209672.462608;-33.981070128970906
1739209672.4626157;-45.120503652039325
1739209672.4626234;-45.120503652039325
1739209672.462631;-38.13080360867914
1739209672.4626386;-38.13080360867914
1739209672.4626462;-38.13080360867914
1739209672.4626536;-45.120503652039325
1739209672.4626613;-45.120503652039325
1739209672.462669;-38.13080360867914
1739209672.4626765;-38.13080360867914
1739209672.4626842;-45.120503652039325
1739209672.4626918;-45.120503652039325
1739209672.4626994;-32.816014438256545
1739209672.462707;-35.57807855764607
1739209672.4627147;-45.120503652039325
1739209672.4627223;-38.13080360867914
1739209672.46273;-33.981070128970906
1739209672.4627376;-45.120503652039325
1739209672.462745;-45.120503652039325
1739209672.4627526;-45.120503652039325
1739209672.4627602;-38.13080360867914
1739209672.4627678;-45.120503652039325
1739209672.4627755;-45.120503652039325
1739209672.462783;-45.120503652039325
1739209672.4627907;-35.57807855764607
1739209672.4627984;-32.816014438256545
1739209672.462806;-38.13080360867914
1739209672.4628136;-45.120503652039325
1739209672.4628212;-35.57807855764607
1739209672.4628289;-32.816014438256545
1739209672.4628363;-45.120503652039325
1739209672.462844;-45.120503652039325
1739209672.4628515;-33.981070128970906
1739209672.4628592;-38.13080360867914
1739209672.4628668;-45.120503652039325
1739209672.4628744;-38.13080360867914
1739209672.462882;-38.13080360867914
1739209672.4628897;-45.120503652039325
1739209672.4628973;-45.120503652039325
1739209672.462905;-45.120503652039325
1739209672.4629126;-45.120503652039325
1739209672.46292;-45.120503652039325
1739209672.4629276;-38.13080360867914
1739209672.4629352;-45.120503652039325
1739209672.4629428;-35.57807855764607
1739209672.4629505;-45.120503652039325
1739209672.462958;-45.120503652039325
1739209672.4629657;-38.13080360867914
1739209672.4629734;-38.13080360867914
1739209672.462981;-38.13080360867914
1739209672.4629886;-38.13080360867914
1739209672.4629962;-38.13080360867914
1739209672.4630039;-45.120503652039325
1739209672.4630113;-38.13080360867914
1739209672.463019;-38.13080360867914
1739209672.4630265;-33.981070128970906
1739209672.4630342;-45.120503652039325
1739209672.4630418;-45.120503652039325
1739209672.4630494;-45.120503652039325
1739209672.463057;-45.120503652039325
1739209672.4630647;-38.13080360867914
1739209672.4630723;-38.13080360867914
1739209672.46308;-38.13080360867914
1739209672.4630876;-45.120503652039325
1739209672.4630952;-38.13080360867914
1739209672.4631026;-32.816014438256545
1739209672.4631102;-35.57807855764607
1739209672.4631178;-35.57807855764607
1739209672.4631255;-45.120503652039325
1739209672.463133;-38.13080360867914
1739209672.4631407;-33.981070128970906
1739209672.4631484;-33.981070128970906
1739209672.463156;-45.120503652039325
1739209672.4631636;-45.120503652039325
1739209672.4631712;-32.816014438256545
1739209672.4631789;-33.981070128970906
1739209672.4631863;-45.120503652039325
1739209672.463194;-45.120503652039325
1739209672.4632015;-45.120503652039325
1739209672.4632092;-38.13080360867914
1739209672.4632168;-38.13080360867914
1739209672.4632244;-38.13080360867914
1739209672.463232;-35.57807855764607
1739209672.4632397;-35.57807855764607
1739209672.4632473;-45.120503652039325
1739209672.463255;-35.57807855764607
1739209672.4632626;-35.57807855764607
1739209672.4632702;-38.13080360867914
1739209672.4632776;-45.120503652039325
1739209672.4632852;-45.120503652039325
1739209672.4632928;-45.120503652039325
1739209672.4633005;-45.120503652039325
1739209672.463308;-45.120503652039325
1739209672.4633157;-45.120503652039325
1739209672.4633234;-38.13080360867914
1739209672.463331;-38.13080360867914
1739209672.4633386;-38.13080360867914
1739209672.4633462;-45.120503652039325
1739209672.4633539;-45.120503652039325
1739209672.4633613;-38.13080360867914
1739209672.463369;-45.120503652039325
1739209672.4633765;-38.13080360867914
1739209672.4633842;-35.57807855764607
1739209672.4633918;-45.120503652039325
1739209672.4633994;-38.13080360867914
1739209672.463407;-38.13080360867914
1739209672.4634147;-38.13080360867914
1739209672.4634223;-38.13080360867914
1739209672.46343;-45.120503652039325
1739209672.4634376;-45.120503652039325
1739209672.4634452;-38.13080360867914
1739209672.4634526;-38.13080360867914
1739209672.4634602;-45.120503652039325
1739209672.4634678;-38.13080360867914
1739209672.4634755;-45.120503652039325
1739209672.463483;-45.120503652039325
1739209672.4634907;-38.13080360867914
1739209672.4634984;-33.981070128970906
1739209672.463506;-38.13080360867914
1739209672.4635136;-38.13080360867914
1739209672.4635212;-33.981070128970906
1739209672.4635289;-31.141103565318915
1739209672.4635365;-38.13080360867914
1739209672.463544;-38.13080360867914
1739209672.4635515;-38.13080360867914
1739209672.4635592;-38.13080360867914
1739209672.4635668;-38.13080360867914
1739209672.4635744;-38.13080360867914
1739209672.463582;-35.57807855764607
1739209672.4635897;-31.141103565318915
1739209672.4635973;-45.120503652039325
1739209672.463605;-45.120503652039325
1739209672.4636126;-38.13080360867914
1739209672.4636202;-33.981070128970906
1739209672.4636276;-45.120503652039325
1739209672.4636352;-45.120503652039325
1739209672.4636428;-33.981070128970906
1739209672.4636505;-28.58837851428586
1739209672.463658;-33.981070128970906
1739209672.4636657;-38.13080360867914
1739209672.4636734;-38.13080360867914
1739209672.463681;-38.13080360867914
1739209672.4636886;-38.13080360867914
1739209672.4636962;-38.13080360867914
1739209672.4637039;-38.13080360867914
1739209672.4637115;-31.14110356531892
1739209672.463719;-33.981070128970906
1739209672.4637265;-38.13080360867914
1739209672.4637341;-33.981070128970906
1739209672.4637418;-38.13080360867914
1739209672.4637494;-38.13080360867914
1739209672.463757;-45.120503652039325
1739209672.4637647;-38.13080360867914
1739209672.4637723;-38.13080360867914
1739209672.46378;-38.13080360867914
1739209672.4637876;-45.120503652039325
1739209672.4637952;-45.120503652039325
1739209672.4638028;-45.120503652039325
1739209672.4638102;-38.13080360867914
1739209672.4638178;-38.13080360867914
1739209672.4638255;-45.120503652039325
1739209672.463833;-45.120503652039325
1739209672.4638407;-35.57807855764607
1739209672.4638484;-38.13080360867914
1739209672.463856;-45.120503652039325
1739209672.4638636;-38.13080360867914
1739209672.4638712;-38.13080360867914
1739209672.4638789;-35.57807855764607
1739209672.4638865;-45.120503652039325
1739209672.463894;-45.120503652039325
1739209672.4639015;-45.120503652039325
1739209672.4639091;-38.13080360867914
1739209672.4639168;-45.120503652039325
1739209672.4639244;-45.120503652039325
1739209672.463932;-38.13080360867914
1739209672.4639397;-38.13080360867914
1739209672.4639473;-38.13080360867914
1739209672.463955;-33.981070128970906
1739209672.4639626;-38.13080360867914
1739209672.4639702;-38.13080360867914
1739209672.4639778;-45.120503652039325
1739209672.4639852;-45.120503652039325
1739209672.4639928;-38.13080360867914
1739209672.4640005;-38.13080360867914
1739209672.464008;-45.120503652039325
1739209672.4640157;-38.13080360867914
1739209672.4640234;-33.981070128970906
1739209672.464031;-45.120503652039325
1739209672.4640386;-45.120503652039325
1739209672.4640462;-38.13080360867914
1739209672.4640539;-38.13080360867914
1739209672.4640615;-38.13080360867914
1739209672.464069;-45.120503652039325
1739209672.4640765;-45.120503652039325
1739209672.4640841;-38.13080360867914
1739209672.4640918;-45.120503652039325
1739209672.4640994;-45.120503652039325
1739209672.464107;-45.120503652039325
1739209672.4641147;-38.13080360867914
1739209672.4641223;-35.57807855764607
1739209672.46413;-45.120503652039325
1739209672.4641376;-38.13080360867914
1739209672.4641452;-26.991370085610722
1739209672.4641528;-35.57807855764607
1739209672.4641602;-45.120503652039325
1739209672.4641678;-45.120503652039325
1739209672.4641755;-38.13080360867914
1739209672.464183;-38.13080360867914
1739209672.4641907;-38.13080360867914
1739209672.4641984;-45.120503652039325
1739209672.464206;-45.120503652039325
1739209672.4642136;-45.120503652039325
1739209672.4642212;-45.120503652039325
1739209672.4642289;-38.13080360867914
1739209672.4642365;-35.57807855764607
1739209672.4642441;-35.57807855764607
1739209672.4642515;-45.120503652039325
1739209672.4642591;-45.120503652039325
1739209672.4642668;-35.57807855764607
1739209672.4642744;-38.13080360867914
1739209672.464282;-38.13080360867914
1739209672.4642897;-45.120503652039325
1739209672.4642973;-45.120503652039325
1739209672.464305;-38.13080360867914
1739209672.4643126;-45.120503652039325
1739209672.4643202;-38.13080360867914
1739209672.4643278;-35.57807855764607
1739209672.4643352;-45.120503652039325
1739209672.4643428;-45.120503652039325
1739209672.4643505;-38.13080360867914
1739209672.464358;-35.57807855764607
1739209672.4643657;-38.13080360867914
1739209672.4643734;-38.13080360867914
1739209672.464381;-38.13080360867914
1739209672.4643886;-45.120503652039325
1739209672.4643962;-38.13080360867914
1739209672.4644039;-45.120503652039325
1739209672.4644115;-45.120503652039325
1739209672.4644191;-45.120503652039325
1739209672.4644265;-45.120503652039325
1739209672.4644341;-33.981070128970906
1739209672.4644418;-45.120503652039325
1739209672.4644494;-32.816014438256545
1739209672.464457;-38.13080360867914
1739209672.4644647;-38.13080360867914
1739209672.4644723;-32.816014438256545
1739209672.46448;-38.13080360867914
1739209672.4644876;-45.120503652039325
1739209672.4644952;-45.120503652039325
1739209672.4645028;-45.120503652039325
1739209672.4645104;-45.120503652039325
1739209672.4645178;-45.120503652039325
1739209672.4645255;-33.981070128970906
1739209672.464533;-38.13080360867914
1739209672.4645407;-38.13080360867914
1739209672.4645483;-33.981070128970906
1739209672.464556;-38.13080360867914
1739209672.4645636;-38.13080360867914
1739209672.4645712;-45.120503652039325
1739209672.4645789;-38.13080360867914
1739209672.4645865;-45.120503652039325
1739209672.4645941;-38.13080360867914
1739209672.4646015;-38.13080360867914
1739209672.4646091;-38.13080360867914
1739209672.4646168;-45.120503652039325
1739209672.4646244;-45.120503652039325
1739209672.464632;-38.13080360867914
1739209672.4646397;-38.13080360867914
1739209672.4646473;-38.13080360867914
1739209672.464655;-45.120503652039325
1739209672.4646626;-45.120503652039325
1739209672.4646702;-38.13080360867914
1739209672.4646778;-35.57807855764607
