CAN Message; 0x1bb:0000af266bd0e2d9
Timestamp;Amplitude
1739209731.434353;-45.120503652039325
1739209731.434361;-45.120503652039325
1739209731.4343688;-38.13080360867914
1739209731.4343765;-38.13080360867914
1739209731.4343843;-38.13080360867914
1739209731.4343922;-38.13080360867914
1739209731.4344;-35.57807855764607
1739209731.434408;-38.13080360867914
1739209731.4344158;-33.981070128970906
1739209731.4344234;-45.120503652039325
1739209731.4344313;-38.13080360867914
1739209731.4344392;-45.120503652039325
1739209731.434447;-33.981070128970906
1739209731.434455;-35.57807855764607
1739209731.4344625;-35.57807855764607
1739209731.4344704;-38.13080360867914
1739209731.4344783;-45.120503652039325
1739209731.4344862;-38.13080360867914
1739209731.434494;-45.120503652039325
1739209731.4345016;-38.13080360867914
1739209731.4345095;-38.13080360867914
1739209731.4345174;-45.120503652039325
1739209731.4345253;-38.13080360867914
1739209731.434533;-45.120503652039325
1739209731.434541;-38.13080360867914
1739209731.4345486;-45.120503652039325
1739209731.4345565;-35.57807855764607
1739209731.4345644;-45.120503652039325
1739209731.4345722;-31.141103565318915
1739209731.43458;-33.981070128970906
1739209731.4345877;-45.120503652039325
1739209731.4345956;-45.120503652039325
1739209731.4346035;-38.13080360867914
1739209731.4346113;-35.57807855764607
1739209731.4346192;-45.120503652039325
1739209731.4346268;-45.120503652039325
1739209731.4346347;-35.57807855764607
1739209731.4346426;-33.981070128970906
1739209731.4346504;-35.57807855764607
1739209731.4346583;-38.13080360867914
1739209731.4346662;-33.981070128970906
1739209731.4346738;-38.13080360867914
1739209731.4346817;-38.13080360867914
1739209731.4346895;-45.120503652039325
1739209731.4346974;-33.981070128970906
1739209731.4347053;-38.13080360867914
1739209731.434713;-38.13080360867914
1739209731.4347208;-38.13080360867914
1739209731.4347286;-45.120503652039325
1739209731.4347365;-38.13080360867914
1739209731.4347444;-38.13080360867914
1739209731.434752;-38.13080360867914
1739209731.4347599;-38.13080360867914
1739209731.4347677;-38.13080360867914
1739209731.4347756;-38.13080360867914
1739209731.4347835;-45.120503652039325
1739209731.4347913;-45.120503652039325
1739209731.434799;-38.13080360867914
1739209731.4348068;-35.57807855764607
1739209731.4348147;-38.13080360867914
1739209731.4348226;-38.13080360867914
1739209731.4348304;-31.141103565318915
1739209731.434838;-38.13080360867914
1739209731.434846;-38.13080360867914
1739209731.4348538;-45.120503652039325
1739209731.4348617;-45.120503652039325
1739209731.4348695;-38.13080360867914
1739209731.4348772;-45.120503652039325
1739209731.434885;-33.981070128970906
1739209731.434893;-31.141103565318915
1739209731.4349008;-45.120503652039325
1739209731.4349086;-45.120503652039325
1739209731.4349165;-38.13080360867914
1739209731.4349241;-38.13080360867914
1739209731.434932;-38.13080360867914
1739209731.4349399;-38.13080360867914
1739209731.4349477;-38.13080360867914
1739209731.4349556;-31.141103565318915
1739209731.4349632;-38.13080360867914
1739209731.434971;-38.13080360867914
1739209731.434979;-38.13080360867914
1739209731.4349868;-38.13080360867914
1739209731.4349947;-45.120503652039325
1739209731.4350026;-33.981070128970906
1739209731.4350102;-33.981070128970906
1739209731.435018;-33.981070128970906
1739209731.435026;-38.13080360867914
1739209731.4350338;-45.120503652039325
1739209731.4350417;-38.13080360867914
1739209731.4350493;-33.981070128970906
1739209731.4350572;-38.13080360867914
1739209731.435065;-38.13080360867914
1739209731.435073;-38.13080360867914
1739209731.4350808;-28.992665084841942
1739209731.4350884;-45.120503652039325
1739209731.4350963;-38.13080360867914
1739209731.4351041;-35.57807855764607
1739209731.435112;-38.13080360867914
1739209731.4351199;-45.120503652039325
1739209731.4351277;-38.13080360867914
1739209731.4351354;-38.13080360867914
1739209731.4351432;-29.438486411369354
1739209731.435151;-45.120503652039325
1739209731.435159;-38.13080360867914
1739209731.4351668;-38.13080360867914
1739209731.4351745;-38.13080360867914
1739209731.4351823;-45.120503652039325
1739209731.4351902;-45.120503652039325
1739209731.435198;-35.57807855764607
1739209731.435206;-27.267205301931607
1739209731.4352136;-38.13080360867914
1739209731.4352214;-45.120503652039325
1739209731.4352293;-45.120503652039325
1739209731.4352372;-38.13080360867914
1739209731.435245;-45.120503652039325
1739209731.435253;-45.120503652039325
1739209731.4352605;-38.13080360867914
1739209731.4352684;-38.13080360867914
1739209731.4352763;-45.120503652039325
1739209731.4352841;-45.120503652039325
1739209731.435292;-45.120503652039325
1739209731.4352996;-33.981070128970906
1739209731.4353075;-35.57807855764607
1739209731.4353154;-45.120503652039325
1739209731.4353232;-45.120503652039325
1739209731.435331;-33.981070128970906
1739209731.4353387;-38.13080360867914
1739209731.4353466;-45.120503652039325
1739209731.4353545;-45.120503652039325
1739209731.4353623;-38.13080360867914
1739209731.4353702;-38.13080360867914
1739209731.435378;-38.13080360867914
1739209731.4353857;-45.120503652039325
1739209731.4353936;-38.13080360867914
1739209731.4354014;-38.13080360867914
1739209731.4354093;-38.13080360867914
1739209731.4354172;-45.120503652039325
1739209731.4354248;-32.816014438256545
1739209731.4354327;-35.57807855764607
1739209731.4354405;-45.120503652039325
1739209731.4354484;-45.120503652039325
1739209731.4354563;-45.120503652039325
1739209731.4354641;-38.13080360867914
1739209731.4354718;-38.13080360867914
1739209731.4354796;-45.120503652039325
1739209731.4354875;-45.120503652039325
1739209731.4354954;-45.120503652039325
1739209731.4355032;-38.13080360867914
1739209731.4355109;-38.13080360867914
1739209731.4355187;-35.57807855764607
1739209731.4355266;-33.981070128970906
1739209731.4355345;-38.13080360867914
1739209731.4355423;-45.120503652039325
1739209731.43555;-33.981070128970906
1739209731.4355578;-38.13080360867914
1739209731.4355657;-38.13080360867914
1739209731.441903;-45.120503652039325
1739209731.4419034;-45.120503652039325
1739209731.4419038;-45.120503652039325
1739209731.441904;-38.13080360867914
1739209731.4419045;-33.981070128970906
1739209731.4419048;-38.13080360867914
1739209731.4419053;-45.120503652039325
1739209731.4419055;-38.13080360867914
1739209731.441906;-35.57807855764607
1739209731.4419062;-38.13080360867914
1739209731.4419067;-38.13080360867914
1739209731.441907;-38.13080360867914
1739209731.4419074;-45.120503652039325
1739209731.4419076;-45.120503652039325
1739209731.4419081;-45.120503652039325
1739209731.4419084;-38.13080360867914
1739209731.4419088;-45.120503652039325
1739209731.441909;-38.13080360867914
1739209731.4419096;-45.120503652039325
1739209731.44191;-45.120503652039325
1739209731.4419103;-38.13080360867914
1739209731.4419107;-35.57807855764607
1739209731.441911;-35.57807855764607
1739209731.4419115;-45.120503652039325
1739209731.4419117;-45.120503652039325
1739209731.4419122;-38.13080360867914
1739209731.4419124;-45.120503652039325
1739209731.441913;-45.120503652039325
1739209731.4419131;-45.120503652039325
1739209731.4419136;-45.120503652039325
1739209731.4419138;-45.120503652039325
1739209731.4419143;-45.120503652039325
1739209731.4419146;-38.13080360867914
1739209731.441915;-45.120503652039325
1739209731.4419153;-45.120503652039325
1739209731.4419158;-38.13080360867914
1739209731.441916;-45.120503652039325
1739209731.4419165;-45.120503652039325
1739209731.4419167;-38.13080360867914
1739209731.4419172;-38.13080360867914
1739209731.4419177;-45.120503652039325
1739209731.441918;-45.120503652039325
1739209731.4419184;-38.13080360867914
1739209731.4419186;-45.120503652039325
1739209731.441919;-38.13080360867914
1739209731.4419193;-32.816014438256545
1739209731.4419198;-32.816014438256545
1739209731.44192;-45.120503652039325
1739209731.4419205;-38.13080360867914
1739209731.4419208;-35.57807855764607
1739209731.4419212;-38.13080360867914
1739209731.4419215;-45.120503652039325
1739209731.441922;-45.120503652039325
1739209731.4419222;-45.120503652039325
1739209731.4419227;-38.13080360867914
1739209731.441923;-45.120503652039325
1739209731.4419234;-45.120503652039325
1739209731.4419236;-45.120503652039325
1739209731.441924;-45.120503652039325
1739209731.4419246;-45.120503652039325
1739209731.4419248;-45.120503652039325
1739209731.4419253;-30.49652367304973
1739209731.4419255;-35.57807855764607
1739209731.441926;-45.120503652039325
1739209731.4419262;-45.120503652039325
1739209731.4419267;-35.57807855764607
1739209731.441927;-38.13080360867914
1739209731.4419274;-45.120503652039325
1739209731.4419277;-45.120503652039325
1739209731.4419281;-45.120503652039325
1739209731.4419284;-45.120503652039325
1739209731.4419289;-45.120503652039325
1739209731.441929;-38.13080360867914
1739209731.4419296;-45.120503652039325
1739209731.4419298;-38.13080360867914
1739209731.4419303;-38.13080360867914
1739209731.4419305;-45.120503652039325
1739209731.441931;-30.49652367304973
1739209731.4419315;-35.57807855764607
1739209731.4419317;-45.120503652039325
1739209731.4419322;-45.120503652039325
1739209731.4419324;-32.816014438256545
1739209731.441933;-35.57807855764607
1739209731.4419332;-38.13080360867914
1739209731.4419336;-45.120503652039325
1739209731.4419339;-45.120503652039325
1739209731.4419343;-38.13080360867914
1739209731.4419346;-38.13080360867914
1739209731.441935;-45.120503652039325
1739209731.4419353;-45.120503652039325
1739209731.4419358;-45.120503652039325
1739209731.441936;-38.13080360867914
1739209731.4419365;-38.13080360867914
1739209731.4419367;-45.120503652039325
1739209731.4419372;-45.120503652039325
1739209731.4419374;-45.120503652039325
1739209731.441938;-45.120503652039325
1739209731.4419382;-33.981070128970906
1739209731.4419386;-45.120503652039325
1739209731.441939;-38.13080360867914
1739209731.4419394;-35.57807855764607
1739209731.4419398;-38.13080360867914
1739209731.44194;-38.13080360867914
1739209731.4419405;-45.120503652039325
1739209731.4419408;-45.120503652039325
1739209731.4419413;-45.120503652039325
1739209731.4419415;-45.120503652039325
1739209731.441942;-45.120503652039325
1739209731.4419422;-38.13080360867914
1739209731.4419427;-45.120503652039325
1739209731.441943;-45.120503652039325
1739209731.4419434;-35.57807855764607
1739209731.4419436;-45.120503652039325
1739209731.4419441;-38.13080360867914
1739209731.4419444;-45.120503652039325
1739209731.4419448;-45.120503652039325
1739209731.441945;-45.120503652039325
1739209731.4419456;-35.57807855764607
1739209731.441946;-31.141103565318893
1739209731.4419463;-38.13080360867914
1739209731.4419467;-38.13080360867914
1739209731.441947;-45.120503652039325
1739209731.4419475;-38.13080360867914
1739209731.4419477;-33.981070128970906
1739209731.4419482;-35.57807855764607
1739209731.4419484;-45.120503652039325
1739209731.441949;-38.13080360867914
1739209731.4419491;-31.141103565318893
1739209731.4419496;-38.13080360867914
1739209731.4419498;-38.13080360867914
1739209731.4419503;-38.13080360867914
1739209731.4419506;-45.120503652039325
1739209731.441951;-45.120503652039325
1739209731.4419513;-35.57807855764607
1739209731.4419518;-29.438486411369333
1739209731.441952;-45.120503652039325
1739209731.4419525;-45.120503652039325
1739209731.441953;-35.57807855764607
1739209731.4419532;-35.57807855764607
1739209731.4419537;-45.120503652039325
1739209731.441954;-45.120503652039325
1739209731.4419544;-45.120503652039325
1739209731.4419546;-38.13080360867914
1739209731.441955;-45.120503652039325
1739209731.4419553;-45.120503652039325
1739209731.4419558;-38.13080360867914
1739209731.441956;-45.120503652039325
1739209731.4419565;-45.120503652039325
1739209731.4419568;-45.120503652039325
1739209731.4419572;-32.816014438256545
1739209731.4419575;-26.991370085610722
1739209731.441958;-38.13080360867914
1739209731.4419582;-38.13080360867914
1739209731.4419587;-38.13080360867914
1739209731.441959;-35.57807855764607
1739209731.4419594;-45.120503652039325
1739209731.4419596;-45.120503652039325
1739209731.44196;-45.120503652039325
1739209731.4419606;-45.120503652039325
1739209731.4419608;-45.120503652039325
1739209731.4419613;-45.120503652039325
1739209731.4419615;-38.13080360867914
1739209731.441962;-38.13080360867914
1739209731.4419622;-45.120503652039325
1739209731.4419627;-45.120503652039325
1739209731.441963;-45.120503652039325
1739209731.4419634;-45.120503652039325
1739209731.4419637;-38.13080360867914
1739209731.4419641;-38.13080360867914
1739209731.4419644;-38.13080360867914
1739209731.4419649;-45.120503652039325
1739209731.441965;-33.981070128970906
1739209731.4419656;-38.13080360867914
1739209731.4419658;-45.120503652039325
1739209731.4419663;-27.267205301931607
1739209731.4419665;-38.13080360867914
1739209731.441967;-38.13080360867914
1739209731.4419675;-35.57807855764607
1739209731.4419677;-32.816014438256545
1739209731.4419682;-45.120503652039325
1739209731.4419684;-45.120503652039325
1739209731.441969;-45.120503652039325
1739209731.4419692;-32.81601443825658
1739209731.4419696;-38.13080360867914
1739209731.4419699;-45.120503652039325
1739209731.4419703;-45.120503652039325
1739209731.4419706;-45.120503652039325
1739209731.441971;-45.120503652039325
1739209731.4419713;-45.120503652039325
1739209731.4419718;-45.120503652039325
1739209731.441972;-31.141103565318915
1739209731.4419725;-38.13080360867914
1739209731.4419727;-38.13080360867914
1739209731.4419732;-38.13080360867914
1739209731.4419734;-45.120503652039325
1739209731.441974;-35.57807855764607
1739209731.4419744;-35.57807855764607
1739209731.4419746;-38.13080360867914
1739209731.441975;-38.13080360867914
1739209731.4419754;-33.981070128970906
1739209731.4419758;-35.57807855764607
1739209731.441976;-45.120503652039325
1739209731.4419765;-38.13080360867914
1739209731.4419768;-38.13080360867914
1739209731.4419773;-45.120503652039325
1739209731.4419775;-45.120503652039325
1739209731.441978;-38.13080360867914
1739209731.4419782;-38.13080360867914
1739209731.4419787;-38.13080360867914
1739209731.441979;-38.13080360867914
1739209731.4419794;-38.13080360867914
1739209731.4419796;-38.13080360867914
1739209731.4419801;-38.13080360867914
1739209731.4355736;-35.57807855764607
1739209731.4355814;-45.120503652039325
1739209731.4355893;-38.13080360867914
1739209731.435597;-35.57807855764607
1739209731.4356048;-38.13080360867914
1739209731.4356127;-45.120503652039325
1739209731.4356205;-38.13080360867914
1739209731.4356284;-32.816014438256545
1739209731.435636;-38.13080360867914
1739209731.435644;-38.13080360867914
1739209731.4356518;-33.981070128970906
1739209731.4356596;-45.120503652039325
1739209731.4356675;-38.13080360867914
1739209731.4356751;-35.57807855764607
1739209731.435683;-38.13080360867914
1739209731.4356909;-45.120503652039325
1739209731.4356987;-45.120503652039325
1739209731.4357066;-45.120503652039325
1739209731.4357145;-38.13080360867914
1739209731.435722;-35.57807855764607
1739209731.43573;-38.13080360867914
1739209731.4357378;-38.13080360867914
1739209731.4357457;-31.141103565318915
1739209731.4357536;-38.13080360867914
1739209731.4357612;-45.120503652039325
1739209731.435769;-35.57807855764607
1739209731.435777;-35.57807855764607
1739209731.4357848;-45.120503652039325
1739209731.4357927;-45.120503652039325
1739209731.4358003;-38.13080360867914
1739209731.4358082;-45.120503652039325
1739209731.435816;-45.120503652039325
1739209731.435824;-45.120503652039325
1739209731.4358318;-30.49652367304973
1739209731.4358397;-33.981070128970906
1739209731.4358473;-45.120503652039325
1739209731.4358552;-45.120503652039325
1739209731.435863;-38.13080360867914
1739209731.435871;-30.49652367304973
1739209731.4358788;-45.120503652039325
1739209731.4358864;-45.120503652039325
1739209731.4358943;-45.120503652039325
1739209731.435902;-33.981070128970906
1739209731.43591;-38.13080360867914
1739209731.4359179;-45.120503652039325
1739209731.4359257;-45.120503652039325
1739209731.4359334;-38.13080360867914
1739209731.4359412;-33.981070128970906
1739209731.435949;-45.120503652039325
1739209731.435957;-38.13080360867914
1739209731.4359648;-38.13080360867914
1739209731.4359725;-38.13080360867914
1739209731.4359803;-45.120503652039325
1739209731.4359882;-38.13080360867914
1739209731.435996;-35.57807855764607
1739209731.436004;-45.120503652039325
1739209731.4360116;-45.120503652039325
1739209731.4360194;-33.981070128970906
1739209731.4360273;-31.141103565318915
1739209731.4360352;-33.981070128970906
1739209731.436043;-45.120503652039325
1739209731.436051;-45.120503652039325
1739209731.4360585;-38.13080360867914
1739209731.4360664;-38.13080360867914
1739209731.4360743;-45.120503652039325
1739209731.4360821;-45.120503652039325
1739209731.43609;-45.120503652039325
1739209731.4360976;-45.120503652039325
1739209731.4361055;-45.120503652039325
1739209731.4361134;-45.120503652039325
1739209731.4361212;-45.120503652039325
1739209731.436129;-45.120503652039325
1739209731.4361367;-45.120503652039325
1739209731.4361446;-45.120503652039325
1739209731.4361525;-38.13080360867914
1739209731.4361603;-38.13080360867914
1739209731.4361682;-38.13080360867914
1739209731.436176;-45.120503652039325
1739209731.4361837;-38.13080360867914
1739209731.4361916;-38.13080360867914
1739209731.4361994;-38.13080360867914
1739209731.4362073;-38.13080360867914
1739209731.4362152;-38.13080360867914
1739209731.4362228;-38.13080360867914
1739209731.4362307;-38.13080360867914
1739209731.4362385;-38.13080360867914
1739209731.4362464;-45.120503652039325
1739209731.4362543;-38.13080360867914
1739209731.436262;-35.57807855764607
1739209731.4362698;-38.13080360867914
1739209731.4362776;-33.981070128970906
1739209731.4362855;-31.141103565318915
1739209731.4362934;-38.13080360867914
1739209731.4363012;-45.120503652039325
1739209731.4363089;-35.57807855764607
1739209731.4363167;-38.13080360867914
1739209731.4363246;-38.13080360867914
1739209731.4363325;-45.120503652039325
1739209731.4363403;-33.981070128970906
1739209731.436348;-30.49652367304973
1739209731.4363558;-38.13080360867914
1739209731.4363637;-45.120503652039325
1739209731.4363716;-45.120503652039325
1739209731.4363794;-38.13080360867914
1739209731.436387;-35.57807855764607
1739209731.436395;-38.13080360867914
1739209731.4364028;-38.13080360867914
1739209731.4364107;-28.992665084841942
1739209731.4364185;-35.57807855764607
1739209731.4364264;-38.13080360867914
1739209731.436434;-38.13080360867914
1739209731.436442;-33.981070128970906
1739209731.4364498;-45.120503652039325
1739209731.4364576;-33.981070128970906
1739209731.4364655;-33.981070128970906
1739209731.4364731;-38.13080360867914
1739209731.436481;-38.13080360867914
1739209731.4364889;-45.120503652039325
1739209731.4364967;-45.120503652039325
1739209731.4365046;-38.13080360867914
1739209731.4365125;-45.120503652039325
1739209731.43652;-38.13080360867914
1739209731.436528;-35.57807855764607
1739209731.4365358;-38.13080360867914
1739209731.4365437;-45.120503652039325
1739209731.4365516;-38.13080360867914
1739209731.4365592;-45.120503652039325
1739209731.436567;-45.120503652039325
1739209731.436575;-45.120503652039325
1739209731.4365828;-38.13080360867914
1739209731.4365907;-35.57807855764607
1739209731.4365983;-28.992665084841942
1739209731.4366062;-45.120503652039325
1739209731.436614;-38.13080360867914
1739209731.436622;-30.49652367304973
1739209731.4366298;-38.13080360867914
1739209731.4366376;-45.120503652039325
1739209731.4366453;-38.13080360867914
1739209731.4366531;-38.13080360867914
1739209731.436661;-32.81601443825658
1739209731.4366689;-45.120503652039325
1739209731.4366767;-38.13080360867914
1739209731.4366844;-45.120503652039325
1739209731.4366922;-38.13080360867914
1739209731.4367;-38.13080360867914
1739209731.436708;-45.120503652039325
1739209731.4367158;-45.120503652039325
1739209731.4367235;-31.141103565318915
1739209731.4367313;-38.13080360867914
1739209731.4367392;-45.120503652039325
1739209731.436747;-38.13080360867914
1739209731.436755;-45.120503652039325
1739209731.4367628;-45.120503652039325
1739209731.4367704;-38.13080360867914
1739209731.4367783;-38.13080360867914
1739209731.4367862;-38.13080360867914
1739209731.436794;-45.120503652039325
1739209731.436802;-38.13080360867914
1739209731.4368095;-35.57807855764607
1739209731.4368174;-38.13080360867914
1739209731.4368253;-38.13080360867914
1739209731.4368331;-38.13080360867914
1739209731.436841;-35.57807855764607
1739209731.4368486;-38.13080360867914
1739209731.4368565;-38.13080360867914
1739209731.4368644;-38.13080360867914
1739209731.4368722;-35.57807855764607
1739209731.43688;-45.120503652039325
1739209731.436888;-45.120503652039325
1739209731.4368956;-33.981070128970906
1739209731.4369035;-45.120503652039325
1739209731.4369113;-38.13080360867914
1739209731.4369192;-35.57807855764607
1739209731.436927;-45.120503652039325
1739209731.4369347;-35.57807855764607
1739209731.4369426;-38.13080360867914
1739209731.4369504;-45.120503652039325
1739209731.4369583;-45.120503652039325
1739209731.4369662;-45.120503652039325
1739209731.436974;-45.120503652039325
1739209731.4369817;-38.13080360867914
1739209731.4369895;-45.120503652039325
1739209731.4369974;-45.120503652039325
1739209731.4370053;-45.120503652039325
1739209731.4370131;-38.13080360867914
1739209731.4370208;-38.13080360867914
1739209731.4370286;-45.120503652039325
1739209731.4370365;-33.981070128970906
1739209731.4370444;-35.57807855764607
1739209731.4370522;-45.120503652039325
1739209731.4370599;-45.120503652039325
1739209731.4370677;-38.13080360867914
1739209731.4370756;-45.120503652039325
1739209731.4370835;-45.120503652039325
1739209731.4370914;-38.13080360867914
1739209731.4370992;-45.120503652039325
1739209731.4371068;-45.120503652039325
1739209731.4371147;-38.13080360867914
1739209731.4371226;-38.13080360867914
1739209731.4371305;-45.120503652039325
1739209731.4371383;-33.981070128970906
1739209731.437146;-35.57807855764607
1739209731.4371538;-45.120503652039325
1739209731.4371617;-38.13080360867914
1739209731.4371696;-35.57807855764607
1739209731.4371774;-45.120503652039325
1739209731.437185;-38.13080360867914
1739209731.437193;-35.57807855764607
1739209731.4372008;-38.13080360867914
1739209731.4372087;-45.120503652039325
1739209731.4372165;-45.120503652039325
1739209731.4372244;-38.13080360867914
1739209731.437232;-45.120503652039325
1739209731.43724;-38.13080360867914
1739209731.4419804;-45.120503652039325
1739209731.4419808;-45.120503652039325
1739209731.441981;-38.13080360867914
1739209731.4419816;-45.120503652039325
1739209731.441982;-45.120503652039325
1739209731.4419823;-45.120503652039325
1739209731.4419827;-35.57807855764607
1739209731.441983;-38.13080360867914
1739209731.4419835;-38.13080360867914
1739209731.4419837;-38.13080360867914
1739209731.4419842;-38.13080360867914
1739209731.4419844;-45.120503652039325
1739209731.441985;-38.13080360867914
1739209731.4419851;-45.120503652039325
1739209731.4419856;-45.120503652039325
1739209731.4419858;-38.13080360867914
1739209731.4419863;-45.120503652039325
1739209731.4419866;-45.120503652039325
1739209731.441987;-32.816014438256545
1739209731.4419873;-38.13080360867914
1739209731.4419878;-38.13080360867914
1739209731.441988;-38.13080360867914
1739209731.4419885;-38.13080360867914
1739209731.441989;-38.13080360867914
1739209731.4419892;-35.57807855764607
1739209731.4419897;-35.57807855764607
1739209731.44199;-38.13080360867914
1739209731.4419904;-38.13080360867914
1739209731.4419906;-38.13080360867914
1739209731.441991;-45.120503652039325
1739209731.4419913;-45.120503652039325
1739209731.4419918;-45.120503652039325
1739209731.441992;-33.981070128970906
1739209731.4419925;-33.981070128970906
1739209731.4419928;-38.13080360867914
1739209731.4419932;-38.13080360867914
1739209731.4419935;-35.57807855764607
1739209731.441994;-38.13080360867914
1739209731.4419942;-35.57807855764607
1739209731.4419947;-38.13080360867914
1739209731.441995;-38.13080360867914
1739209731.4419954;-35.57807855764607
1739209731.4419956;-45.120503652039325
1739209731.441996;-45.120503652039325
1739209731.4419966;-38.13080360867914
1739209731.4419968;-38.13080360867914
1739209731.4419973;-45.120503652039325
1739209731.4419975;-45.120503652039325
1739209731.441998;-33.981070128970906
1739209731.4419982;-33.981070128970906
1739209731.4419987;-38.13080360867914
1739209731.441999;-38.13080360867914
1739209731.4419994;-32.816014438256545
1739209731.4419997;-33.981070128970906
1739209731.4420002;-38.13080360867914
1739209731.4420004;-38.13080360867914
1739209731.4420009;-38.13080360867914
1739209731.442001;-38.13080360867914
1739209731.4420016;-45.120503652039325
1739209731.4420018;-45.120503652039325
1739209731.4420023;-35.57807855764607
1739209731.4420025;-35.57807855764607
1739209731.442003;-45.120503652039325
1739209731.4420035;-38.13080360867914
1739209731.4420037;-38.13080360867914
1739209731.4420042;-45.120503652039325
1739209731.4420044;-45.120503652039325
1739209731.442005;-45.120503652039325
1739209731.4420052;-35.57807855764607
1739209731.4420056;-35.57807855764607
1739209731.4420059;-38.13080360867914
1739209731.4420063;-45.120503652039325
1739209731.4420066;-35.57807855764607
1739209731.442007;-35.57807855764607
1739209731.4420073;-31.141103565318893
1739209731.4420078;-31.141103565318893
1739209731.442008;-38.13080360867914
1739209731.4420085;-45.120503652039325
1739209731.4420087;-38.13080360867914
1739209731.4420092;-35.57807855764607
1739209731.4420094;-45.120503652039325
1739209731.44201;-45.120503652039325
1739209731.4420104;-45.120503652039325
1739209731.4420106;-45.120503652039325
1739209731.442011;-38.13080360867914
1739209731.4420114;-38.13080360867914
1739209731.4420118;-45.120503652039325
1739209731.442012;-45.120503652039325
1739209731.4420125;-33.981070128970906
1739209731.4420128;-45.120503652039325
1739209731.4420133;-35.57807855764607
1739209731.4420135;-35.57807855764607
1739209731.442014;-38.13080360867914
1739209731.4420142;-38.13080360867914
1739209731.4420147;-35.57807855764607
1739209731.442015;-35.57807855764607
1739209731.4420154;-45.120503652039325
1739209731.4420156;-35.57807855764607
1739209731.4420161;-45.120503652039325
1739209731.4420164;-45.120503652039325
1739209731.4420168;-45.120503652039325
1739209731.442017;-45.120503652039325
1739209731.4420176;-45.120503652039325
1739209731.442018;-45.120503652039325
1739209731.4420183;-45.120503652039325
1739209731.4420187;-45.120503652039325
1739209731.442019;-45.120503652039325
1739209731.4420195;-45.120503652039325
1739209731.4420197;-45.120503652039325
1739209731.4420202;-38.13080360867914
1739209731.4420204;-38.13080360867914
1739209731.442021;-35.57807855764607
1739209731.4420211;-45.120503652039325
1739209731.4420216;-45.120503652039325
1739209731.4420218;-32.816014438256545
1739209731.4420223;-31.141103565318915
1739209731.4420226;-38.13080360867914
1739209731.442023;-38.13080360867914
1739209731.4420233;-45.120503652039325
1739209731.4420238;-33.981070128970906
1739209731.442024;-45.120503652039325
1739209731.4420245;-38.13080360867914
1739209731.442025;-45.120503652039325
1739209731.4420252;-33.981070128970956
1739209731.4420257;-38.13080360867914
1739209731.442026;-38.13080360867914
1739209731.4420264;-38.13080360867914
1739209731.4420266;-45.120503652039325
1739209731.442027;-45.120503652039325
1739209731.4420273;-45.120503652039325
1739209731.4420278;-38.13080360867914
1739209731.442028;-28.58837851428586
1739209731.4420285;-38.13080360867914
1739209731.4420288;-45.120503652039325
1739209731.4420292;-35.57807855764607
1739209731.4420295;-33.981070128970906
1739209731.44203;-45.120503652039325
1739209731.4420302;-38.13080360867914
1739209731.4420307;-45.120503652039325
1739209731.442031;-32.81601443825658
1739209731.4420314;-38.13080360867914
1739209731.4420319;-33.981070128970906
1739209731.442032;-45.120503652039325
