CAN Message; 0x98:0000aaa07092114c
1739209722.9719715;-38.13080360867914
1739209722.9719732;-38.13080360867914
1739209722.971975;-38.13080360867914
1739209722.9719768;-45.120503652039325
1739209722.9719784;-38.13080360867914
1739209722.97198;-38.13080360867914
1739209722.971982;-35.57807855764607
1739209722.9719837;-45.120503652039325
1739209722.9719853;-45.120503652039325
1739209722.971987;-45.120503652039325
1739209722.971989;-38.13080360867914
1739209722.9719906;-38.13080360867914
1739209722.9719923;-45.120503652039325
1739209722.971994;-38.13080360867914
1739209722.9719958;-45.120503652039325
1739209722.9719975;-38.13080360867914
1739209722.9719992;-45.120503652039325
1739209722.9720008;-32.816014438256545
1739209722.9720027;-30.49652367304973
1739209722.9720044;-45.120503652039325
1739209722.972006;-45.120503652039325
1739209722.9720078;-45.120503652039325
1739209722.9720097;-35.57807855764607
1739209722.9720113;-33.981070128970906
1739209722.972013;-45.120503652039325
1739209722.972015;-45.120503652039325
1739209722.9720166;-45.120503652039325
1739209722.9720182;-45.120503652039325
1739209722.97202;-45.120503652039325
1739209722.9720218;-45.120503652039325
1739209722.9720235;-45.120503652039325
1739209722.9720252;-38.13080360867914
1739209722.9720268;-45.120503652039325
1739209722.9720287;-38.13080360867914
1739209722.9720304;-38.13080360867914
1739209722.972032;-45.120503652039325
1739209722.9720337;-45.120503652039325
1739209722.9720356;-33.981070128970906
1739209722.9720373;-35.57807855764607
1739209722.972039;-38.13080360867914
1739209722.9720407;-45.120503652039325
1739209722.9720426;-33.981070128970906
1739209722.9720442;-32.816014438256545
1739209722.972046;-45.120503652039325
1739209722.9720476;-45.120503652039325
1739209722.9720495;-45.120503652039325
1739209722.9720511;-45.120503652039325
1739209722.9720528;-45.120503652039325
1739209722.9720547;-45.120503652039325
1739209722.9720564;-45.120503652039325
1739209722.972058;-45.120503652039325
1739209722.9720597;-45.120503652039325
1739209722.9720616;-35.57807855764607
1739209722.9720633;-35.57807855764607
1739209722.972065;-45.120503652039325
1739209722.9720666;-45.120503652039325
1739209722.9720685;-45.120503652039325
1739209722.9720702;-35.57807855764607
1739209722.972072;-26.991370085610736
1739209722.9720736;-38.13080360867914
1739209722.9720755;-38.13080360867914
1739209722.9720771;-38.13080360867914
1739209722.9720788;-45.120503652039325
1739209722.9720805;-45.120503652039325
1739209722.9720824;-35.57807855764607
1739209722.972084;-38.13080360867914
1739209722.9720857;-45.120503652039325
1739209722.9720874;-45.120503652039325
1739209722.9720893;-38.13080360867914
1739209722.972091;-45.120503652039325
1739209722.9720926;-45.120503652039325
1739209722.9720945;-45.120503652039325
1739209722.9720962;-45.120503652039325
1739209722.9720979;-45.120503652039325
1739209722.9720995;-35.57807855764607
1739209722.9721014;-38.13080360867914
1739209722.972103;-45.120503652039325
1739209722.9721048;-38.13080360867914
1739209722.9721065;-35.57807855764607
1739209722.9721084;-45.120503652039325
1739209722.97211;-38.13080360867914
1739209722.9721117;-45.120503652039325
1739209722.9721134;-38.13080360867914
1739209722.9721153;-38.13080360867914
1739209722.972117;-45.120503652039325
1739209722.9721186;-45.120503652039325
1739209722.9721203;-33.981070128970906
1739209722.9721222;-45.120503652039325
1739209722.9721239;-38.13080360867914
1739209722.9721255;-33.981070128970906
1739209722.9721272;-33.981070128970956
1739209722.972129;-45.120503652039325
1739209722.9721308;-32.816014438256545
1739209722.9721324;-38.13080360867914
1739209722.9721344;-45.120503652039325
1739209722.972136;-38.13080360867914
1739209722.9721377;-38.13080360867914
1739209722.9721394;-45.120503652039325
1739209722.9721413;-26.991370085610722
1739209722.972143;-33.981070128970906
1739209722.9721446;-38.13080360867914
1739209722.9721463;-45.120503652039325
1739209722.9721482;-38.13080360867914
1739209722.9721498;-38.13080360867914
1739209722.9721515;-35.57807855764607
1739209722.9721532;-38.13080360867914
1739209722.972155;-38.13080360867914
1739209722.9721568;-45.120503652039325
1739209722.9721584;-45.120503652039325
1739209722.97216;-45.120503652039325
1739209722.972162;-45.120503652039325
1739209722.9721637;-38.13080360867914
1739209722.9721653;-45.120503652039325
1739209722.972167;-38.13080360867914
1739209722.972169;-38.13080360867914
1739209722.9721706;-38.13080360867914
1739209722.9721723;-45.120503652039325
1739209722.9721742;-45.120503652039325
1739209722.9721758;-45.120503652039325
1739209722.9721775;-45.120503652039325
1739209722.9721792;-45.120503652039325
1739209722.972181;-38.13080360867914
1739209722.9721828;-33.981070128970906
1739209722.9721844;-38.13080360867914
1739209722.972186;-45.120503652039325
1739209722.972188;-45.120503652039325
1739209722.9721897;-45.120503652039325
1739209722.9721913;-38.13080360867914
1739209722.972193;-45.120503652039325
1739209722.972195;-38.13080360867914
1739209722.9721966;-35.57807855764607
1739209722.9721982;-45.120503652039325
1739209722.9722;-45.120503652039325
1739209722.9722018;-45.120503652039325
1739209722.9722035;-38.13080360867914
1739209722.9722052;-38.13080360867914
1739209722.9722068;-38.13080360867914
1739209722.9722087;-38.13080360867914
1739209722.9722104;-32.816014438256545
1739209722.972212;-31.141103565318915
1739209722.972214;-45.120503652039325
1739209722.9722157;-45.120503652039325
1739209722.9722173;-38.13080360867914
1739209722.972219;-35.57807855764607
1739209722.972221;-45.120503652039325
1739209722.9722226;-38.13080360867914
1739209722.9722242;-38.13080360867914
1739209722.972226;-45.120503652039325
1739209722.9722278;-45.120503652039325
1739209722.9722295;-38.13080360867914
1739209722.9722311;-45.120503652039325
1739209722.9722328;-45.120503652039325
1739209722.9722347;-45.120503652039325
1739209722.9722364;-33.981070128970906
1739209722.972238;-38.13080360867914
1739209722.9722397;-35.57807855764607
1739209722.9722416;-38.13080360867914
1739209722.9722433;-45.120503652039325
1739209722.972245;-45.120503652039325
1739209722.9722466;-38.13080360867914
1739209722.9722486;-38.13080360867914
1739209722.9722502;-45.120503652039325
1739209722.972252;-33.981070128970906
1739209722.9722538;-45.120503652039325
1739209722.9722555;-45.120503652039325
1739209722.9722571;-38.13080360867914
1739209722.9722588;-38.13080360867914
1739209722.9722607;-38.13080360867914
1739209722.9722624;-45.120503652039325
1739209722.972264;-45.120503652039325
1739209722.9722657;-45.120503652039325
1739209722.9722676;-38.13080360867914
1739209722.9722693;-35.57807855764607
1739209722.972271;-45.120503652039325
1739209722.9722726;-45.120503652039325
1739209722.9722745;-33.981070128970906
1739209722.9722762;-35.57807855764607
1739209722.9722779;-38.13080360867914
1739209722.9722795;-45.120503652039325
1739209722.9722815;-38.13080360867914
1739209722.9722831;-32.816014438256545
1739209722.9722848;-38.13080360867914
1739209722.9722865;-45.120503652039325
1739209722.9722884;-38.13080360867914
1739209722.97229;-35.57807855764607
1739209722.9722917;-38.13080360867914
1739209722.9722936;-45.120503652039325
1739209722.9722953;-45.120503652039325
1739209722.972297;-45.120503652039325
1739209722.9722986;-38.13080360867914
1739209722.9723005;-45.120503652039325
1739209722.9723022;-45.120503652039325
1739209722.9723039;-45.120503652039325
1739209722.9723055;-45.120503652039325
1739209722.9723074;-38.13080360867914
1739209722.972309;-35.57807855764607
1739209722.9723108;-38.13080360867914
1739209722.9723125;-38.13080360867914
1739209722.9723144;-31.141103565318893
1739209722.972316;-38.13080360867914
1739209722.9723177;-45.120503652039325
1739209722.9723194;-45.120503652039325
1739209722.9723213;-38.13080360867914
1739209722.972323;-38.13080360867914
1739209722.9723246;-38.13080360867914
1739209722.9723263;-45.120503652039325
1739209722.9723282;-38.13080360867914
1739209722.9723299;-33.981070128970906
1739209722.9723315;-45.120503652039325
1739209722.9723334;-45.120503652039325
1739209722.972335;-35.57807855764607
1739209722.9723368;-38.13080360867914
1739209722.9723384;-38.13080360867914
1739209722.9723403;-38.13080360867914
1739209722.972342;-45.120503652039325
1739209722.9723437;-45.120503652039325
1739209722.9723454;-45.120503652039325
1739209722.9723473;-38.13080360867914
1739209722.972349;-45.120503652039325
1739209722.9723506;-32.816014438256545
1739209722.9723523;-30.49652367304973
1739209722.9723542;-45.120503652039325
1739209722.9723558;-38.13080360867914
1739209722.9723575;-38.13080360867914
1739209722.9723592;-35.57807855764607
1739209722.972361;-45.120503652039325
1739209722.9723628;-38.13080360867914
1739209722.9723644;-45.120503652039325
1739209722.972366;-45.120503652039325
1739209722.972368;-45.120503652039325
1739209722.9723697;-38.13080360867914
1739209722.9723713;-45.120503652039325
1739209722.9723732;-45.120503652039325
1739209722.972375;-35.57807855764607
1739209722.9723766;-35.57807855764607
1739209722.9723783;-38.13080360867914
1739209722.9723802;-31.141103565318893
1739209722.9723818;-38.13080360867914
1739209722.9723835;-45.120503652039325
1739209722.9723852;-38.13080360867914
1739209722.972387;-35.57807855764607
1739209722.9723887;-38.13080360867914
1739209722.9723904;-32.816014438256545
1739209722.972392;-38.13080360867914
1739209722.972394;-45.120503652039325
1739209722.9723957;-38.13080360867914
1739209722.9723973;-35.57807855764607
1739209722.972399;-38.13080360867914
1739209722.972401;-45.120503652039325
1739209722.9724026;-38.13080360867914
1739209722.9724042;-35.57807855764607
1739209722.972406;-38.13080360867914
1739209722.9724078;-45.120503652039325
1739209722.9724095;-38.13080360867914
1739209722.9724112;-38.13080360867914
1739209722.972413;-45.120503652039325
1739209722.9724147;-45.120503652039325
1739209722.9724164;-38.13080360867914
1739209722.972418;-35.57807855764607
1739209722.97242;-38.13080360867914
1739209722.9724216;-29.438486411369333
1739209722.9724233;-38.13080360867914
1739209722.972425;-35.57807855764607
1739209722.972427;-45.120503652039325
1739209722.9724286;-35.57807855764607
1739209722.9724302;-38.13080360867914
1739209722.972432;-38.13080360867914
1739209722.9724338;-45.120503652039325
1739209722.9724355;-32.81601443825658
1739209722.9724371;-45.120503652039325
1739209722.9724388;-45.120503652039325
1739209722.9724407;-45.120503652039325
1739209722.9724424;-45.120503652039325
1739209722.972444;-45.120503652039325
1739209722.9724457;-45.120503652039325
1739209722.9724476;-45.120503652039325
1739209722.9724493;-27.8777449560314
1739209722.972451;-32.816014438256545
1739209722.9724529;-38.13080360867914
1739209722.9724545;-45.120503652039325
1739209722.9724562;-35.57807855764607
1739209722.972458;-38.13080360867914
1739209722.9724598;-45.120503652039325
1739209722.9724615;-45.120503652039325
1739209722.9724631;-38.13080360867914
1739209722.9724648;-45.120503652039325
1739209722.9724667;-38.13080360867914
1739209722.9724684;-38.13080360867914
1739209722.97247;-45.120503652039325
1739209722.9724717;-45.120503652039325
1739209722.9724736;-45.120503652039325
1739209722.9724753;-38.13080360867914
1739209722.972477;-31.141103565318893
1739209722.9724786;-33.981070128970906
1739209722.9724805;-45.120503652039325
1739209722.9724822;-38.13080360867914
1739209722.9724839;-32.816014438256545
1739209722.9724855;-45.120503652039325
1739209722.9724874;-45.120503652039325
1739209722.972489;-38.13080360867914
1739209722.9724908;-38.13080360867914
1739209722.9724927;-35.57807855764607
1739209722.9724944;-45.120503652039325
1739209722.972496;-38.13080360867914
1739209722.9724977;-35.57807855764607
1739209722.9724996;-38.13080360867914
1739209722.9725013;-45.120503652039325
1739209722.972503;-45.120503652039325
1739209722.9725046;-38.13080360867914
1739209722.9725065;-45.120503652039325
1739209722.9725082;-45.120503652039325
1739209722.9725099;-45.120503652039325
1739209722.9725115;-45.120503652039325
1739209722.9725134;-45.120503652039325
1739209722.972515;-45.120503652039325
1739209722.9725168;-45.120503652039325
1739209722.9725184;-38.13080360867914
1739209722.9725204;-33.981070128970906
1739209722.972522;-38.13080360867914
1739209722.9725237;-45.120503652039325
1739209722.9725254;-38.13080360867914
1739209722.9725273;-35.57807855764607
1739209722.972529;-45.120503652039325
1739209722.9725306;-38.13080360867914
1739209722.9725325;-45.120503652039325
1739209722.9725342;-45.120503652039325
1739209722.9725358;-45.120503652039325
1739209722.9725375;-38.13080360867914
1739209722.9725394;-38.13080360867914
1739209722.972541;-45.120503652039325
1739209722.9725428;-33.981070128970906
1739209722.9725444;-35.57807855764607
1739209722.9725463;-38.13080360867914
1739209722.972548;-33.981070128970906
1739209722.9725497;-45.120503652039325
1739209722.9725513;-38.13080360867914
1739209722.9725533;-35.57807855764607
1739209722.972555;-38.13080360867914
1739209722.9725566;-45.120503652039325
1739209722.9725583;-38.13080360867914
1739209722.9725602;-38.13080360867914
1739209722.9725618;-45.120503652039325
1739209722.9725635;-45.120503652039325
1739209722.9725652;-38.13080360867914
1739209722.972567;-38.13080360867914
1739209722.9725688;-38.13080360867914
1739209722.9725704;-38.13080360867914
1739209722.9725723;-35.57807855764607
1739209722.972574;-35.57807855764607
1739209722.9725757;-38.13080360867914
1739209722.9725773;-38.13080360867914
1739209722.9725792;-45.120503652039325
1739209722.972581;-45.120503652039325
1739209722.9725826;-38.13080360867914
1739209722.9725842;-35.57807855764607
1739209722.9725862;-38.13080360867914
1739209722.9725878;-45.120503652039325
1739209722.9725895;-38.13080360867914
1739209722.9725912;-33.981070128970906
1739209722.972593;-38.13080360867914
1739209722.9725947;-38.13080360867914
1739209722.9725964;-38.13080360867914
1739209722.972598;-33.981070128970906
1739209722.9726;-45.120503652039325
1739209722.9726017;-45.120503652039325
1739209722.9726033;-45.120503652039325
1739209722.972605;-45.120503652039325
1739209722.972607;-45.120503652039325
1739209722.9726086;-45.120503652039325
1739209722.9726102;-38.13080360867914
1739209722.972612;-45.120503652039325
1739209722.9726138;-45.120503652039325
1739209722.9726155;-45.120503652039325
1739209722.9726171;-31.141103565318893
1739209722.972619;-33.981070128970906
1739209722.9726207;-45.120503652039325
1739209722.9726224;-45.120503652039325
1739209722.972624;-38.13080360867914
1739209722.972626;-32.816014438256545
1739209722.9726276;-45.120503652039325
1739209722.9726293;-45.120503652039325
1739209722.972631;-45.120503652039325
1739209722.972633;-45.120503652039325
1739209722.9726346;-45.120503652039325
1739209722.9726362;-45.120503652039325
1739209722.972638;-38.13080360867914
1739209722.9726398;-45.120503652039325
1739209722.9726415;-38.13080360867914
1739209722.9726431;-38.13080360867914
1739209722.9726448;-35.57807855764607
1739209722.9726467;-30.49652367304973
1739209722.9726484;-38.13080360867914
1739209722.97265;-45.120503652039325
1739209722.9726517;-38.13080360867914
1739209722.9726536;-38.13080360867914
1739209722.9726553;-45.120503652039325
1739209722.972657;-45.120503652039325
1739209722.9726589;-45.120503652039325
1739209722.9726605;-38.13080360867914
1739209722.9726622;-45.120503652039325
1739209722.9726639;-45.120503652039325
1739209722.9726658;-45.120503652039325
1739209722.9726675;-45.120503652039325
1739209722.9726691;-35.57807855764607
1739209722.9726708;-38.13080360867914
1739209722.9726727;-38.13080360867914
1739209722.9726744;-35.57807855764607
1739209722.972676;-38.13080360867914
1739209722.9726777;-45.120503652039325
1739209722.9726796;-38.13080360867914
1739209722.9726813;-35.57807855764607
1739209722.972683;-45.120503652039325
1739209722.9726846;-45.120503652039325
1739209722.9726865;-45.120503652039325
1739209722.9726882;-45.120503652039325
1739209722.9726899;-45.120503652039325
1739209722.9726915;-45.120503652039325
1739209722.9726934;-45.120503652039325
1739209722.972695;-45.120503652039325
1739209722.9726968;-45.120503652039325
1739209722.9726987;-45.120503652039325
1739209722.9727004;-38.13080360867914
1739209722.972702;-45.120503652039325
1739209722.9727037;-35.57807855764607
1739209722.9727056;-38.13080360867914
1739209722.9727073;-38.13080360867914
1739209722.972709;-38.13080360867914
1739209722.9727106;-45.120503652039325
1739209722.9727125;-45.120503652039325
1739209722.9727142;-38.13080360867914
1739209722.9727159;-29.438486411369333
1739209722.9727175;-38.13080360867914
1739209722.9727194;-38.13080360867914
1739209722.972721;-45.120503652039325
1739209722.9727228;-38.13080360867914
1739209722.9727244;-38.13080360867914
1739209722.9727263;-35.57807855764607
1739209722.972728;-45.120503652039325
1739209722.9727297;-31.141103565318943
1739209722.9727314;-45.120503652039325
1739209722.9727333;-38.13080360867914
1739209722.972735;-45.120503652039325
1739209722.9727366;-45.120503652039325
1739209722.9727385;-38.13080360867914
1739209722.9727402;-45.120503652039325
1739209722.9727418;-38.13080360867914
1739209722.9727435;-45.120503652039325
1739209722.9727454;-38.13080360867914
1739209722.972747;-45.120503652039325
1739209722.9727488;-38.13080360867914
1739209722.9727504;-35.57807855764607
1739209722.9727523;-33.981070128970906
1739209722.972754;-45.120503652039325
1739209722.9727557;-38.13080360867914
1739209722.9727573;-26.991370085610736
1739209722.9727592;-38.13080360867914
1739209722.972761;-45.120503652039325
1739209722.9727626;-45.120503652039325
1739209722.9727643;-35.57807855764607
1739209722.9727662;-38.13080360867914
1739209722.9727678;-45.120503652039325
1739209722.9727695;-35.57807855764607
1739209722.9727712;-33.981070128970956
1739209722.972773;-45.120503652039325
1739209722.9727747;-35.57807855764607
1739209722.9727764;-45.120503652039325
1739209722.9727783;-45.120503652039325
1739209722.97278;-38.13080360867914
1739209722.9727817;-38.13080360867914
1739209722.9727833;-38.13080360867914
1739209722.9727852;-31.141103565318915
1739209722.972787;-38.13080360867914
1739209722.9727886;-45.120503652039325
1739209722.9727902;-38.13080360867914
1739209722.9727921;-38.13080360867914
1739209722.9727938;-45.120503652039325
1739209722.9727955;-45.120503652039325
1739209722.9727972;-45.120503652039325
1739209722.972799;-45.120503652039325
1739209722.9728007;-45.120503652039325
1739209722.9728024;-45.120503652039325
1739209722.972804;-45.120503652039325
1739209722.972806;-38.13080360867914
1739209722.9728076;-38.13080360867914
1739209722.9728093;-35.57807855764607
1739209722.972811;-38.13080360867914
1739209722.972813;-33.981070128970906
1739209722.9728146;-33.981070128970906
1739209722.9728162;-45.120503652039325
1739209722.9728181;-38.13080360867914
1739209722.9728198;-35.57807855764607
1739209722.9728215;-45.120503652039325
1739209722.9728231;-38.13080360867914
1739209722.972825;-35.57807855764607
1739209722.9728267;-45.120503652039325
1739209722.9728284;-45.120503652039325
1739209722.97283;-45.120503652039325
1739209722.972832;-45.120503652039325
1739209722.9728336;-32.816014438256545
1739209722.9728353;-33.981070128970906
1739209722.972837;-45.120503652039325
1739209722.9728389;-35.57807855764607
1739209722.9728405;-38.13080360867914
1739209722.9728422;-45.120503652039325
1739209722.972844;-45.120503652039325
1739209722.9728458;-38.13080360867914
1739209722.9728475;-38.13080360867914
1739209722.9728491;-45.120503652039325
1739209722.9728508;-45.120503652039325
1739209722.9728527;-35.57807855764607
1739209722.9728544;-32.816014438256545
1739209722.972856;-33.981070128970906
1739209722.972858;-45.120503652039325
1739209722.9728596;-38.13080360867914
1739209722.9728613;-38.13080360867914
1739209722.972863;-33.981070128970906
1739209722.9728649;-38.13080360867914
1739209722.9728665;-38.13080360867914
1739209722.9728682;-38.13080360867914
1739209722.9728699;-38.13080360867914
1739209722.9728718;-38.13080360867914
1739209722.9728734;-38.13080360867914
1739209722.972875;-45.120503652039325
1739209722.9728768;-38.13080360867914
1739209722.9728787;-35.57807855764607
1739209722.9728804;-45.120503652039325
1739209722.972882;-45.120503652039325
1739209722.9728837;-38.13080360867914
1739209722.9728856;-38.13080360867914
1739209722.9728873;-45.120503652039325
1739209722.972889;-45.120503652039325
1739209722.9728906;-38.13080360867914
1739209722.9728925;-35.57807855764607
1739209722.9728942;-38.13080360867914
1739209722.9728959;-45.120503652039325
1739209722.9728978;-33.981070128970906
1739209722.9728994;-38.13080360867914
1739209722.972901;-45.120503652039325
1739209722.9729028;-45.120503652039325
1739209722.9729047;-38.13080360867914
1739209722.9729064;-32.816014438256545
1739209722.972908;-38.13080360867914
1739209722.9729097;-45.120503652039325
1739209722.9729116;-38.13080360867914
1739209722.9729133;-45.120503652039325
1739209722.972915;-45.120503652039325
1739209722.9729166;-45.120503652039325
1739209722.9729185;-45.120503652039325
1739209722.9729202;-45.120503652039325
1739209722.9729218;-45.120503652039325
1739209722.9729235;-45.120503652039325
1739209722.9729254;-38.13080360867914
1739209722.972927;-35.57807855764607
1739209722.9729288;-38.13080360867914
1739209722.9729304;-45.120503652039325
1739209722.9729323;-38.13080360867914
1739209722.972934;-38.13080360867914
1739209722.9729357;-45.120503652039325
1739209722.9729376;-45.120503652039325
1739209722.9729393;-45.120503652039325
1739209722.972941;-38.13080360867914
1739209722.9729426;-38.13080360867914
1739209722.9729445;-45.120503652039325
1739209722.9729462;-38.13080360867914
1739209722.9729478;-38.13080360867914
1739209722.9729495;-38.13080360867914
1739209722.9729514;-45.120503652039325
1739209722.972953;-33.981070128970906
1739209722.9729548;-32.816014438256545
1739209722.9729564;-45.120503652039325
1739209722.9729583;-45.120503652039325
1739209722.97296;-38.13080360867914
1739209722.9729617;-32.816014438256545
1739209722.9729633;-38.13080360867914
1739209722.9729652;-45.120503652039325
1739209722.972967;-45.120503652039325
1739209722.9729686;-45.120503652039325
1739209722.9729702;-45.120503652039325
1739209722.9729722;-45.120503652039325
1739209722.9729738;-45.120503652039325
1739209722.9729755;-38.13080360867914
1739209722.9729774;-38.13080360867914
1739209722.972979;-45.120503652039325
1739209722.9729807;-38.13080360867914
1739209722.9729824;-38.13080360867914
1739209722.9729843;-38.13080360867914
1739209722.972986;-45.120503652039325
1739209722.9729877;-33.981070128970906
1739209722.9729893;-29.438486411369333
1739209722.9729912;-45.120503652039325
1739209722.972993;-45.120503652039325
1739209722.9729946;-33.981070128970906
1739209722.9729962;-45.120503652039325
1739209722.9729981;-45.120503652039325
1739209722.9729998;-45.120503652039325
1739209722.9730015;-38.13080360867914
1739209722.9730031;-38.13080360867914
1739209722.973005;-38.13080360867914
1739209722.9730067;-45.120503652039325
1739209722.9730084;-45.120503652039325
1739209722.97301;-45.120503652039325
1739209722.973012;-38.13080360867914
1739209722.9730136;-38.13080360867914
1739209722.9730153;-45.120503652039325
1739209722.9730172;-45.120503652039325
1739209722.973019;-45.120503652039325
1739209722.9730206;-45.120503652039325
1739209722.9730222;-35.57807855764607
1739209722.9730241;-26.991370085610736
1739209722.9730258;-38.13080360867914
1739209722.9730275;-45.120503652039325
1739209722.9730291;-38.13080360867914
1739209722.973031;-35.57807855764607
1739209722.9730327;-38.13080360867914
1739209722.9730344;-38.13080360867914
1739209722.973036;-35.57807855764607
1739209722.973038;-38.13080360867914
1739209722.9730396;-38.13080360867914
1739209722.9730413;-35.57807855764607
1739209722.973043;-45.120503652039325
1739209722.9730449;-45.120503652039325
