CAN Message; 0x1b8:010028c82d955ed5
1739209745.1007452;-45.120503652039325
1739209745.1007593;-45.120503652039325
1739209745.1007736;-33.981070128970906
1739209745.1007876;-45.120503652039325
1739209745.100802;-35.57807855764607
1739209745.1008162;-35.57807855764607
1739209745.1008303;-38.13080360867914
1739209745.1008446;-38.13080360867914
1739209745.1008587;-38.13080360867914
1739209745.100873;-38.13080360867914
1739209745.1008873;-35.57807855764607
1739209745.1009014;-35.57807855764607
1739209745.1009157;-38.13080360867914
1739209745.1009297;-38.13080360867914
1739209745.100944;-38.13080360867914
1739209745.1009583;-38.13080360867914
1739209745.1009724;-38.13080360867914
1739209745.1009867;-38.13080360867914
1739209745.1010008;-45.120503652039325
1739209745.101015;-38.13080360867914
1739209745.1010294;-45.120503652039325
1739209745.1010435;-45.120503652039325
1739209745.1010578;-45.120503652039325
1739209745.1010718;-45.120503652039325
1739209745.1010861;-38.13080360867914
1739209745.1011004;-45.120503652039325
1739209745.1011145;-38.13080360867914
1739209745.1011288;-45.120503652039325
1739209745.1011431;-28.21854285175415
1739209745.1011572;-29.438486411369333
1739209745.1011715;-45.120503652039325
1739209745.1011856;-38.13080360867914
1739209745.1011999;-32.816014438256545
1739209745.1012142;-35.57807855764607
1739209745.1012282;-45.120503652039325
1739209745.1012425;-38.13080360867914
1739209745.1012566;-38.13080360867914
1739209745.101271;-45.120503652039325
1739209745.1012852;-38.13080360867914
1739209745.1012993;-45.120503652039325
1739209745.1013136;-38.13080360867914
1739209745.1013277;-45.120503652039325
1739209745.101342;-38.13080360867914
1739209745.1013563;-45.120503652039325
1739209745.1013703;-28.21854285175415
1739209745.1013846;-29.438486411369333
1739209745.1013987;-45.120503652039325
1739209745.101413;-38.13080360867914
1739209745.1014273;-35.57807855764607
1739209745.1014414;-35.57807855764607
1739209745.1014557;-45.120503652039325
1739209745.1014698;-38.13080360867914
1739209745.101484;-45.120503652039325
1739209745.1014984;-45.120503652039325
1739209745.1015124;-45.120503652039325
1739209745.1015267;-45.120503652039325
1739209745.1015408;-45.120503652039325
1739209745.101555;-45.120503652039325
1739209745.1015694;-38.13080360867914
1739209745.1015835;-45.120503652039325
1739209745.1015978;-32.816014438256545
1739209745.101612;-31.141103565318893
1739209745.1016262;-45.120503652039325
1739209745.1016405;-45.120503652039325
1739209745.1016545;-35.57807855764607
1739209745.1016688;-35.57807855764607
1739209745.1016831;-45.120503652039325
1739209745.1016972;-38.13080360867914
1739209745.1017115;-38.13080360867914
1739209745.1017256;-45.120503652039325
1739209745.10174;-45.120503652039325
1739209745.1017542;-45.120503652039325
1739209745.1017683;-45.120503652039325
1739209745.1017826;-45.120503652039325
1739209745.1017966;-45.120503652039325
1739209745.101811;-38.13080360867914
1739209745.1018252;-45.120503652039325
1739209745.1018393;-45.120503652039325
1739209745.1018536;-45.120503652039325
1739209745.1018677;-45.120503652039325
1739209745.101882;-38.13080360867914
1739209745.1018963;-35.57807855764607
1739209745.1019104;-45.120503652039325
1739209745.1019247;-45.120503652039325
1739209745.1019387;-38.13080360867914
1739209745.101953;-38.13080360867914
1739209745.1019673;-45.120503652039325
1739209745.1019814;-38.13080360867914
1739209745.1019957;-38.13080360867914
1739209745.1020098;-45.120503652039325
1739209745.102024;-38.13080360867914
1739209745.1020384;-45.120503652039325
1739209745.1020525;-45.120503652039325
1739209745.1020668;-45.120503652039325
1739209745.1020808;-38.13080360867914
1739209745.1020951;-38.13080360867914
1739209745.1021094;-35.57807855764607
1739209745.1021235;-38.13080360867914
1739209745.1021378;-45.120503652039325
1739209745.102152;-33.981070128970906
1739209745.1021662;-38.13080360867914
1739209745.1021805;-31.141103565318915
1739209745.1021945;-38.13080360867914
1739209745.1022089;-45.120503652039325
1739209745.1022232;-38.13080360867914
1739209745.1022372;-38.13080360867914
1739209745.1022515;-38.13080360867914
1739209745.1022656;-38.13080360867914
1739209745.10228;-45.120503652039325
1739209745.1022942;-30.49652367304976
1739209745.1023083;-45.120503652039325
1739209745.1023226;-33.981070128970906
1739209745.1023366;-45.120503652039325
1739209745.102351;-45.120503652039325
1739209745.1023653;-45.120503652039325
1739209745.1023793;-33.981070128970906
1739209745.1023936;-45.120503652039325
1739209745.1024077;-33.981070128970906
1739209745.102422;-33.981070128970906
1739209745.1024363;-38.13080360867914
1739209745.1024504;-38.13080360867914
1739209745.1024647;-35.57807855764607
1739209745.1024787;-38.13080360867914
1739209745.102493;-45.120503652039325
1739209745.1025074;-38.13080360867914
1739209745.1025214;-33.981070128970906
1739209745.1025357;-31.141103565318915
1739209745.1025498;-45.120503652039325
1739209745.102564;-45.120503652039325
1739209745.1025784;-45.120503652039325
1739209745.1025925;-45.120503652039325
1739209745.1026068;-45.120503652039325
1739209745.1026208;-38.13080360867914
1739209745.1026351;-33.981070128970906
1739209745.1026495;-38.13080360867914
1739209745.1026635;-38.13080360867914
1739209745.1026778;-38.13080360867914
1739209745.1026921;-38.13080360867914
1739209745.1027062;-38.13080360867914
1739209745.1027205;-38.13080360867914
1739209745.1027346;-45.120503652039325
1739209745.1027489;-38.13080360867914
1739209745.1027632;-33.981070128970906
1739209745.1027772;-38.13080360867914
1739209745.1027915;-33.981070128970906
1739209745.1028056;-38.13080360867914
1739209745.10282;-38.13080360867914
1739209745.1028342;-45.120503652039325
1739209745.1028483;-45.120503652039325
1739209745.1028626;-38.13080360867914
1739209745.1028767;-45.120503652039325
1739209745.102891;-45.120503652039325
1739209745.1028945;-38.13080360867914
1739209745.1028981;-45.120503652039325
1739209745.1029017;-45.120503652039325
1739209745.1029053;-38.13080360867914
1739209745.1029088;-45.120503652039325
1739209745.1029124;-45.120503652039325
1739209745.102916;-38.13080360867914
1739209745.1029196;-45.120503652039325
1739209745.1029232;-45.120503652039325
1739209745.1029267;-45.120503652039325
1739209745.1029303;-35.57807855764607
1739209745.102934;-38.13080360867914
1739209745.1029375;-45.120503652039325
1739209745.102941;-38.13080360867914
1739209745.1029446;-31.141103565318915
1739209745.1029482;-45.120503652039325
1739209745.1029518;-45.120503652039325
1739209745.1029553;-33.981070128970906
1739209745.102959;-45.120503652039325
1739209745.1029625;-45.120503652039325
1739209745.102966;-38.13080360867914
1739209745.1029696;-45.120503652039325
1739209745.1029732;-38.13080360867914
1739209745.1029768;-32.816014438256545
1739209745.1029804;-45.120503652039325
1739209745.102984;-45.120503652039325
1739209745.1029875;-35.57807855764607
1739209745.102991;-35.57807855764607
1739209745.1029947;-45.120503652039325
1739209745.1029983;-38.13080360867914
1739209745.1030018;-45.120503652039325
1739209745.1030054;-38.13080360867914
1739209745.103009;-38.13080360867914
1739209745.1030126;-33.981070128970906
1739209745.1030161;-45.120503652039325
1739209745.1030197;-45.120503652039325
1739209745.1030233;-38.13080360867914
1739209745.1030269;-45.120503652039325
1739209745.1030304;-45.120503652039325
1739209745.103034;-45.120503652039325
1739209745.1030376;-38.13080360867914
1739209745.1030412;-38.13080360867914
1739209745.1030447;-45.120503652039325
1739209745.1030483;-45.120503652039325
1739209745.103052;-45.120503652039325
1739209745.1030555;-45.120503652039325
1739209745.103059;-45.120503652039325
1739209745.1030626;-38.13080360867914
1739209745.1030662;-38.13080360867914
1739209745.1030698;-45.120503652039325
1739209745.1030734;-38.13080360867914
1739209745.103077;-38.13080360867914
1739209745.1030805;-45.120503652039325
1739209745.103084;-38.13080360867914
1739209745.1030877;-45.120503652039325
1739209745.1030912;-45.120503652039325
1739209745.1030948;-45.120503652039325
1739209745.1030984;-45.120503652039325
1739209745.103102;-38.13080360867914
1739209745.1031055;-45.120503652039325
1739209745.1031091;-38.13080360867914
1739209745.1031127;-45.120503652039325
1739209745.1031163;-32.816014438256545
1739209745.1031199;-32.816014438256545
1739209745.1031234;-45.120503652039325
1739209745.103127;-45.120503652039325
1739209745.1031306;-45.120503652039325
1739209745.1031342;-33.981070128970906
1739209745.1031377;-45.120503652039325
1739209745.1031413;-38.13080360867914
1739209745.103145;-38.13080360867914
1739209745.1031485;-45.120503652039325
1739209745.103152;-45.120503652039325
1739209745.1031556;-45.120503652039325
1739209745.1031592;-45.120503652039325
1739209745.1031628;-33.981070128970906
1739209745.1031663;-45.120503652039325
1739209745.10317;-45.120503652039325
1739209745.1031735;-38.13080360867914
1739209745.103177;-45.120503652039325
1739209745.1031806;-32.816014438256545
1739209745.1031842;-38.13080360867914
1739209745.1031878;-35.57807855764607
1739209745.1031914;-38.13080360867914
1739209745.103195;-38.13080360867914
1739209745.1031985;-38.13080360867914
1739209745.103202;-32.816014438256545
1739209745.1032057;-29.438486411369333
1739209745.1032093;-35.57807855764607
1739209745.1032128;-33.981070128970906
1739209745.1032164;-38.13080360867914
1739209745.10322;-35.57807855764607
1739209745.1032236;-38.13080360867914
1739209745.1032271;-38.13080360867914
1739209745.1032307;-45.120503652039325
1739209745.1032343;-33.981070128970956
1739209745.1032379;-45.120503652039325
1739209745.1032414;-45.120503652039325
1739209745.103245;-45.120503652039325
1739209745.1032486;-45.120503652039325
1739209745.1032522;-35.57807855764607
1739209745.1032557;-38.13080360867914
1739209745.1032593;-35.57807855764607
1739209745.103263;-30.49652367304973
1739209745.1032665;-45.120503652039325
1739209745.10327;-45.120503652039325
1739209745.1032736;-45.120503652039325
1739209745.1032772;-38.13080360867914
1739209745.1032808;-38.13080360867914
1739209745.1032844;-38.13080360867914
1739209745.103288;-38.13080360867914
1739209745.1032915;-38.13080360867914
1739209745.103295;-38.13080360867914
1739209745.1032987;-45.120503652039325
1739209745.1033022;-38.13080360867914
1739209745.1033058;-45.120503652039325
1739209745.1033094;-45.120503652039325
1739209745.103313;-45.120503652039325
1739209745.1033165;-38.13080360867914
1739209745.1033201;-38.13080360867914
1739209745.1033237;-38.13080360867914
1739209745.1033273;-45.120503652039325
1739209745.1033309;-32.816014438256545
1739209745.1033344;-33.981070128970906
1739209745.103338;-38.13080360867914
1739209745.1033416;-38.13080360867914
1739209745.1033452;-45.120503652039325
1739209745.1033487;-45.120503652039325
1739209745.1033523;-45.120503652039325
1739209745.103356;-45.120503652039325
1739209745.1033595;-33.981070128970906
1739209745.103363;-38.13080360867914
1739209745.1033666;-45.120503652039325
1739209745.1033702;-45.120503652039325
1739209745.1033738;-38.13080360867914
1739209745.1033773;-45.120503652039325
1739209745.103381;-45.120503652039325
1739209745.1033845;-38.13080360867914
1739209745.103388;-38.13080360867914
1739209745.1033916;-38.13080360867914
1739209745.1033952;-38.13080360867914
1739209745.1033988;-45.120503652039325
1739209745.1034024;-45.120503652039325
1739209745.103406;-38.13080360867914
1739209745.1034095;-35.57807855764607
1739209745.103413;-35.57807855764607
1739209745.1034167;-38.13080360867914
1739209745.1034203;-45.120503652039325
1739209745.1034238;-35.57807855764607
1739209745.1034274;-38.13080360867914
1739209745.103431;-45.120503652039325
1739209745.1034346;-35.57807855764607
1739209745.1034381;-33.981070128970906
1739209745.1034417;-38.13080360867914
1739209745.1034453;-45.120503652039325
1739209745.1034489;-38.13080360867914
1739209745.1034524;-38.13080360867914
1739209745.103456;-45.120503652039325
1739209745.1034596;-45.120503652039325
1739209745.1034632;-31.141103565318915
1739209745.1034667;-33.981070128970906
1739209745.1034703;-45.120503652039325
1739209745.103474;-38.13080360867914
1739209745.1034775;-33.981070128970906
1739209745.103481;-45.120503652039325
1739209745.1034846;-45.120503652039325
1739209745.1034882;-38.13080360867914
1739209745.1034918;-32.816014438256545
1739209745.1034954;-45.120503652039325
1739209745.103499;-45.120503652039325
1739209745.1035025;-38.13080360867914
1739209745.103506;-38.13080360867914
1739209745.1035097;-38.13080360867914
1739209745.1035132;-38.13080360867914
1739209745.1035168;-33.981070128970906
1739209745.1035204;-31.141103565318915
1739209745.103524;-32.816014438256545
1739209745.1035275;-38.13080360867914
1739209745.1035311;-38.13080360867914
1739209745.1035347;-38.13080360867914
1739209745.1035383;-38.13080360867914
1739209745.1035419;-38.13080360867914
1739209745.1035454;-38.13080360867914
1739209745.103549;-33.981070128970906
1739209745.1035526;-38.13080360867914
1739209745.1035562;-45.120503652039325
1739209745.1035597;-33.981070128970906
1739209745.1035633;-38.13080360867914
1739209745.103567;-45.120503652039325
1739209745.1035705;-45.120503652039325
1739209745.103574;-35.57807855764607
1739209745.1035776;-35.57807855764607
1739209745.1035812;-45.120503652039325
1739209745.1035848;-38.13080360867914
1739209745.1035883;-38.13080360867914
1739209745.103592;-38.13080360867914
1739209745.1035955;-38.13080360867914
1739209745.103599;-38.13080360867914
1739209745.1036026;-45.120503652039325
1739209745.1036062;-38.13080360867914
1739209745.1036098;-38.13080360867914
1739209745.1036134;-45.120503652039325
1739209745.103617;-38.13080360867914
1739209745.1036205;-45.120503652039325
1739209745.103624;-32.816014438256545
1739209745.1036277;-35.57807855764607
1739209745.1036313;-45.120503652039325
1739209745.1036348;-38.13080360867914
1739209745.1036384;-31.141103565318915
1739209745.103642;-38.13080360867914
1739209745.1036456;-38.13080360867914
1739209745.1036491;-35.57807855764607
1739209745.1036527;-45.120503652039325
1739209745.1036563;-45.120503652039325
1739209745.1036599;-45.120503652039325
1739209745.1036634;-45.120503652039325
1739209745.103667;-38.13080360867914
1739209745.1036706;-38.13080360867914
1739209745.1036742;-45.120503652039325
1739209745.1036777;-45.120503652039325
1739209745.1036813;-35.57807855764607
1739209745.103685;-35.57807855764607
1739209745.1036885;-45.120503652039325
1739209745.103692;-38.13080360867914
1739209745.1036956;-38.13080360867914
1739209745.1036992;-45.120503652039325
1739209745.1037028;-45.120503652039325
1739209745.1037064;-38.13080360867914
1739209745.10371;-45.120503652039325
1739209745.1037135;-38.13080360867914
1739209745.103717;-38.13080360867914
1739209745.1037207;-45.120503652039325
1739209745.1037242;-38.13080360867914
1739209745.1037278;-38.13080360867914
1739209745.1037314;-45.120503652039325
1739209745.103735;-45.120503652039325
1739209745.1037385;-38.13080360867914
1739209745.1037421;-38.13080360867914
1739209745.1037457;-35.57807855764607
1739209745.1037493;-45.120503652039325
1739209745.1037529;-35.57807855764607
1739209745.1037564;-32.816014438256545
1739209745.10376;-45.120503652039325
1739209745.1037636;-45.120503652039325
1739209745.1037672;-38.13080360867914
1739209745.1037707;-35.57807855764607
1739209745.1037743;-38.13080360867914
1739209745.103778;-38.13080360867914
1739209745.1037815;-45.120503652039325
1739209745.103785;-45.120503652039325
1739209745.1037886;-33.981070128970906
1739209745.1037922;-38.13080360867914
1739209745.1037958;-38.13080360867914
1739209745.1037993;-45.120503652039325
1739209745.103803;-35.57807855764607
1739209745.1038065;-38.13080360867914
1739209745.10381;-38.13080360867914
1739209745.1038136;-35.57807855764607
1739209745.1038172;-38.13080360867914
1739209745.1038208;-38.13080360867914
1739209745.1038244;-38.13080360867914
1739209745.103828;-33.981070128970906
1739209745.1038315;-45.120503652039325
1739209745.103835;-45.120503652039325
1739209745.1038387;-45.120503652039325
1739209745.1038423;-45.120503652039325
1739209745.1038458;-38.13080360867914
1739209745.1038494;-38.13080360867914
1739209745.103853;-45.120503652039325
1739209745.1038566;-45.120503652039325
1739209745.1038601;-38.13080360867914
1739209745.1038637;-38.13080360867914
1739209745.1038673;-38.13080360867914
1739209745.1038709;-32.816014438256545
1739209745.1038744;-38.13080360867914
1739209745.103878;-45.120503652039325
1739209745.1038816;-35.57807855764607
1739209745.1038852;-32.816014438256545
1739209745.1038888;-45.120503652039325
1739209745.1038923;-38.13080360867914
1739209745.103896;-38.13080360867914
1739209745.1038995;-45.120503652039325
1739209745.103903;-45.120503652039325
1739209745.1039066;-38.13080360867914
1739209745.1039102;-38.13080360867914
1739209745.1039138;-45.120503652039325
1739209745.1039174;-45.120503652039325
1739209745.103921;-45.120503652039325
1739209745.1039245;-45.120503652039325
1739209745.103928;-38.13080360867914
1739209745.1039317;-45.120503652039325
1739209745.1039352;-45.120503652039325
1739209745.1039388;-32.816014438256545
1739209745.1039424;-32.816014438256545
1739209745.103946;-45.120503652039325
1739209745.1039495;-45.120503652039325
1739209745.1039531;-35.57807855764607
1739209745.1039567;-30.49652367304973
1739209745.1039603;-38.13080360867914
1739209745.1039639;-45.120503652039325
1739209745.1039674;-45.120503652039325
1739209745.103971;-45.120503652039325
1739209745.1039746;-45.120503652039325
1739209745.1039782;-45.120503652039325
1739209745.1039817;-45.120503652039325
1739209745.1039853;-33.981070128970956
1739209745.103989;-45.120503652039325
1739209745.1039925;-45.120503652039325
1739209745.103996;-45.120503652039325
1739209745.1039996;-45.120503652039325
1739209745.1040032;-45.120503652039325
1739209745.1040068;-33.981070128970906
1739209745.1040103;-45.120503652039325
1739209745.104014;-28.992665084841942
1739209745.1040175;-38.13080360867914
1739209745.104021;-45.120503652039325
1739209745.1040246;-45.120503652039325
1739209745.1040282;-45.120503652039325
1739209745.1040318;-38.13080360867914
1739209745.1040354;-33.981070128970906
1739209745.104039;-38.13080360867914
1739209745.1040425;-32.816014438256545
1739209745.104046;-38.13080360867914
1739209745.1040497;-38.13080360867914
1739209745.1040533;-45.120503652039325
1739209745.1040568;-45.120503652039325
1739209745.1040604;-35.57807855764607
1739209745.104064;-38.13080360867914
1739209745.1040676;-45.120503652039325
1739209745.1040711;-38.13080360867914
1739209745.1040747;-38.13080360867914
1739209745.1040783;-38.13080360867914
1739209745.1040819;-45.120503652039325
1739209745.1040854;-45.120503652039325
1739209745.104089;-45.120503652039325
1739209745.1040926;-45.120503652039325
1739209745.1040962;-38.13080360867914
1739209745.1040998;-33.981070128970906
1739209745.1041033;-38.13080360867914
1739209745.104107;-45.120503652039325
1739209745.1041105;-45.120503652039325
1739209745.104114;-45.120503652039325
1739209745.1041176;-45.120503652039325
1739209745.1041212;-45.120503652039325
1739209745.1041248;-38.13080360867914
1739209745.1041284;-31.141103565318915
1739209745.104132;-33.981070128970906
1739209745.1041355;-45.120503652039325
1739209745.104139;-38.13080360867914
1739209745.1041427;-38.13080360867914
1739209745.1041462;-45.120503652039325
1739209745.1041498;-45.120503652039325
1739209745.1041534;-38.13080360867914
1739209745.104157;-31.141103565318915
1739209745.1041605;-31.141103565318915
1739209745.1041641;-38.13080360867914
1739209745.1041677;-45.120503652039325
1739209745.1041713;-38.13080360867914
1739209745.1041749;-33.981070128970906
1739209745.1041784;-38.13080360867914
1739209745.104182;-38.13080360867914
1739209745.1041856;-31.141103565318915
1739209745.1041892;-33.981070128970906
1739209745.1041927;-45.120503652039325
1739209745.1041963;-45.120503652039325
1739209745.1042;-38.13080360867914
1739209745.1042035;-38.13080360867914
1739209745.104207;-38.13080360867914
1739209745.1042106;-45.120503652039325
1739209745.1042142;-45.120503652039325
1739209745.1042178;-32.816014438256545
1739209745.1042213;-38.13080360867914
1739209745.104225;-45.120503652039325
1739209745.1042285;-38.13080360867914
1739209745.104232;-35.57807855764607
1739209745.1042356;-38.13080360867914
1739209745.1042392;-45.120503652039325
1739209745.1042428;-38.13080360867914
1739209745.1042464;-28.992665084841942
1739209745.10425;-33.981070128970906
1739209745.1042535;-45.120503652039325
1739209745.104257;-38.13080360867914
1739209745.1042607;-38.13080360867914
1739209745.1042643;-38.13080360867914
1739209745.1042678;-45.120503652039325
1739209745.1042714;-45.120503652039325
1739209745.104275;-38.13080360867914
1739209745.1042786;-38.13080360867914
1739209745.1042821;-45.120503652039325
1739209745.1042857;-45.120503652039325
1739209745.1042893;-32.816014438256545
1739209745.1042929;-28.992665084841942
1739209745.1042964;-38.13080360867914
1739209745.1043;-38.13080360867914
1739209745.1043036;-38.13080360867914
1739209745.1043072;-38.13080360867914
1739209745.1043108;-45.120503652039325
1739209745.1043143;-45.120503652039325
1739209745.104318;-38.13080360867914
1739209745.1043215;-45.120503652039325
1739209745.104325;-45.120503652039325
1739209745.1043286;-38.13080360867914
1739209745.1043322;-38.13080360867914
1739209745.1043358;-38.13080360867914
1739209745.1043394;-45.120503652039325
1739209745.104343;-45.120503652039325
1739209745.1043465;-38.13080360867914
1739209745.10435;-45.120503652039325
1739209745.1043537;-38.13080360867914
1739209745.1043572;-38.13080360867914
1739209745.1043608;-45.120503652039325
1739209745.1043644;-38.13080360867914
1739209745.104368;-38.13080360867914
1739209745.1043715;-45.120503652039325
1739209745.1043751;-38.13080360867914
1739209745.1043787;-35.57807855764607
1739209745.1043823;-45.120503652039325
1739209745.1043859;-45.120503652039325
1739209745.1043894;-33.981070128970906
1739209745.104393;-45.120503652039325
1739209745.1043966;-45.120503652039325
1739209745.1044002;-45.120503652039325
1739209745.1044037;-45.120503652039325
1739209745.1044073;-45.120503652039325
1739209745.104411;-45.120503652039325
1739209745.1044145;-45.120503652039325
1739209745.104418;-45.120503652039325
1739209745.1044216;-38.13080360867914
1739209745.1044252;-38.13080360867914
1739209745.1044288;-38.13080360867914
1739209745.1044323;-35.57807855764607
1739209745.104436;-35.57807855764607
1739209745.1044395;-38.13080360867914
1739209745.104443;-45.120503652039325
1739209745.1044466;-45.120503652039325
1739209745.1044502;-45.120503652039325
1739209745.1044538;-45.120503652039325
1739209745.1044574;-45.120503652039325
1739209745.104461;-45.120503652039325
1739209745.1044645;-38.13080360867914
1739209745.104468;-38.13080360867914
1739209745.1044717;-45.120503652039325
1739209745.1044753;-45.120503652039325
1739209745.1044788;-45.120503652039325
1739209745.1044824;-45.120503652039325
1739209745.104486;-45.120503652039325
1739209745.1044896;-32.816014438256545
1739209745.1044931;-35.57807855764607
1739209745.1044967;-45.120503652039325
1739209745.1045003;-38.13080360867914
1739209745.1045039;-38.13080360867914
1739209745.1045074;-33.981070128970906
1739209745.104511;-45.120503652039325
1739209745.1045146;-45.120503652039325
1739209745.1045182;-45.120503652039325
1739209745.1045218;-38.13080360867914
1739209745.1045253;-38.13080360867914
1739209745.104529;-45.120503652039325
1739209745.1045325;-38.13080360867914
1739209745.104536;-38.13080360867914
1739209745.1045396;-45.120503652039325
1739209745.1045432;-45.120503652039325
1739209745.1045468;-33.981070128970906
1739209745.1045504;-45.120503652039325
1739209745.104554;-45.120503652039325
1739209745.1045575;-38.13080360867914
1739209745.104561;-38.13080360867914
1739209745.1045647;-33.981070128970906
1739209745.1045682;-45.120503652039325
1739209745.1045718;-45.120503652039325
1739209745.1045754;-45.120503652039325
1739209745.104579;-38.13080360867914
1739209745.1045825;-38.13080360867914
1739209745.1045861;-45.120503652039325
1739209745.1045897;-33.981070128970906
1739209745.1045933;-45.120503652039325
1739209745.1045969;-45.120503652039325
1739209745.1046004;-45.120503652039325
1739209745.104604;-35.57807855764607
1739209745.1046076;-32.816014438256545
1739209745.1046112;-38.13080360867914
1739209745.1046147;-38.13080360867914
1739209745.1046183;-45.120503652039325
1739209745.104622;-33.981070128970906
1739209745.1046255;-38.13080360867914
1739209745.104629;-45.120503652039325
1739209745.1046326;-45.120503652039325
1739209745.1046362;-38.13080360867914
1739209745.1046398;-35.57807855764607
1739209745.1046433;-45.120503652039325
1739209745.104647;-35.57807855764607
1739209745.1046505;-45.120503652039325
1739209745.104654;-38.13080360867914
1739209745.1046576;-35.57807855764607
1739209745.1046612;-45.120503652039325
1739209745.1046648;-38.13080360867914
1739209745.1046684;-33.981070128970906
1739209745.104672;-33.981070128970906
1739209745.1046755;-45.120503652039325
1739209745.104679;-45.120503652039325
1739209745.1046827;-38.13080360867914
1739209745.1046863;-38.13080360867914
1739209745.1046898;-38.13080360867914
1739209745.1046934;-35.57807855764607
1739209745.104697;-38.13080360867914
1739209745.1047006;-38.13080360867914
1739209745.1047041;-45.120503652039325
1739209745.1047077;-31.141103565318915
1739209745.1047113;-38.13080360867914
1739209745.1047149;-38.13080360867914
1739209745.1047184;-38.13080360867914
1739209745.104722;-38.13080360867914
1739209745.1047258;-38.13080360867914
1739209745.1047294;-45.120503652039325
1739209745.104733;-38.13080360867914
1739209745.1047366;-33.981070128970906
1739209745.1047401;-38.13080360867914
1739209745.1047437;-45.120503652039325
1739209745.1047473;-45.120503652039325
1739209745.1047509;-45.120503652039325
1739209745.1047544;-45.120503652039325
1739209745.104758;-45.120503652039325
1739209745.1047616;-33.981070128970906
1739209745.1047652;-28.992665084841942
1739209745.1047688;-38.13080360867914
1739209745.1047723;-45.120503652039325
1739209745.104776;-45.120503652039325
1739209745.1047795;-33.981070128970906
1739209745.104783;-45.120503652039325
1739209745.1047866;-45.120503652039325
1739209745.1047902;-35.57807855764607
1739209745.1047938;-38.13080360867914
1739209745.1047974;-38.13080360867914
1739209745.104801;-45.120503652039325
1739209745.1048045;-38.13080360867914
1739209745.104808;-45.120503652039325
1739209745.1048117;-38.13080360867914
1739209745.1048152;-38.13080360867914
1739209745.1048188;-38.13080360867914
1739209745.1048224;-38.13080360867914
1739209745.104826;-38.13080360867914
1739209745.1048295;-38.13080360867914
1739209745.1048331;-45.120503652039325
1739209745.1048367;-38.13080360867914
1739209745.1048403;-45.120503652039325
1739209745.1048439;-38.13080360867914
1739209745.1048474;-45.120503652039325
1739209745.104851;-38.13080360867914
1739209745.1048546;-31.141103565318915
1739209745.1048582;-35.57807855764607
1739209745.1048617;-38.13080360867914
1739209745.1048653;-38.13080360867914
1739209745.104869;-35.57807855764607
1739209745.1048725;-35.57807855764607
1739209745.104876;-45.120503652039325
1739209745.1048796;-33.981070128970906
1739209745.1048832;-28.992665084841942
1739209745.1048868;-38.13080360867914
1739209745.1048903;-38.13080360867914
1739209745.104894;-38.13080360867914
1739209745.1048975;-45.120503652039325
1739209745.104901;-45.120503652039325
1739209745.1049047;-45.120503652039325
1739209745.1049082;-38.13080360867914
1739209745.1049118;-32.816014438256545
1739209745.1049154;-38.13080360867914
1739209745.104919;-38.13080360867914
1739209745.1049225;-38.13080360867914
1739209745.104926;-38.13080360867914
1739209745.1049297;-38.13080360867914
1739209745.1049333;-45.120503652039325
1739209745.1049368;-38.13080360867914
1739209745.1049404;-33.981070128970906
1739209745.104944;-45.120503652039325
1739209745.1049476;-38.13080360867914
1739209745.1049511;-38.13080360867914
1739209745.1049547;-38.13080360867914
1739209745.1049583;-45.120503652039325
1739209745.1049619;-35.57807855764607
1739209745.1049654;-38.13080360867914
1739209745.104969;-38.13080360867914
1739209745.1049726;-38.13080360867914
1739209745.1049762;-38.13080360867914
1739209745.1049798;-38.13080360867914
1739209745.1049833;-38.13080360867914
1739209745.104987;-45.120503652039325
1739209745.1049905;-35.57807855764607
1739209745.104994;-33.981070128970906
1739209745.1049976;-45.120503652039325
1739209745.1050012;-45.120503652039325
1739209745.1050048;-38.13080360867914
1739209745.1050084;-45.120503652039325
1739209745.105012;-45.120503652039325
1739209745.1050155;-45.120503652039325
1739209745.105019;-45.120503652039325
1739209745.1050227;-38.13080360867914
1739209745.1050262;-38.13080360867914
1739209745.1050298;-35.57807855764607
1739209745.1050334;-45.120503652039325
1739209745.105037;-38.13080360867914
1739209745.1050406;-38.13080360867914
1739209745.1050441;-45.120503652039325
1739209745.1050477;-45.120503652039325
1739209745.1050513;-45.120503652039325
1739209745.1050549;-38.13080360867914
1739209745.1050584;-45.120503652039325
1739209745.105062;-38.13080360867914
1739209745.1050656;-38.13080360867914
1739209745.1050692;-35.57807855764607
1739209745.1050727;-32.816014438256545
1739209745.1050763;-45.120503652039325
1739209745.10508;-38.13080360867914
1739209745.1050835;-32.816014438256545
1739209745.105087;-45.120503652039325
1739209745.1050906;-45.120503652039325
1739209745.1050942;-38.13080360867914
1739209745.1050978;-38.13080360867914
1739209745.1051013;-45.120503652039325
1739209745.105105;-38.13080360867914
1739209745.1051085;-45.120503652039325
1739209745.105112;-38.13080360867914
1739209745.1051157;-38.13080360867914
1739209745.1051192;-45.120503652039325
1739209745.1051228;-45.120503652039325
1739209745.1051264;-45.120503652039325
1739209745.10513;-32.816014438256545
1739209745.1051335;-45.120503652039325
1739209745.105137;-38.13080360867914
1739209745.1051407;-35.57807855764607
1739209745.1051443;-38.13080360867914
1739209745.1051478;-38.13080360867914
1739209745.1051514;-45.120503652039325
1739209745.105155;-45.120503652039325
1739209745.1051586;-45.120503652039325
