CAN Message; 0x39:09c25c1260beae4d
1739209869.62197;-38.13080360867914
1739209869.6219766;-33.981070128970906
1739209869.6219833;-45.120503652039325
1739209869.62199;-45.120503652039325
1739209869.6219966;-38.13080360867914
1739209869.6220033;-45.120503652039325
1739209869.62201;-45.120503652039325
1739209869.6220167;-38.13080360867914
1739209869.6220233;-38.13080360867914
1739209869.62203;-45.120503652039325
1739209869.6220367;-38.13080360867914
1739209869.6220434;-38.13080360867914
1739209869.62205;-38.13080360867914
1739209869.6220565;-38.13080360867914
1739209869.6220632;-33.981070128970906
1739209869.6220698;-45.120503652039325
1739209869.6220765;-45.120503652039325
1739209869.6220832;-32.816014438256545
1739209869.6220899;-35.57807855764607
1739209869.6220965;-45.120503652039325
1739209869.6221032;-38.13080360867914
1739209869.62211;-35.57807855764607
1739209869.6221166;-38.13080360867914
1739209869.6221232;-38.13080360867914
1739209869.62213;-45.120503652039325
1739209869.6221366;-45.120503652039325
1739209869.6221433;-33.981070128970906
1739209869.62215;-45.120503652039325
1739209869.6221566;-45.120503652039325
1739209869.6221633;-45.120503652039325
1739209869.6221697;-38.13080360867914
1739209869.6221764;-45.120503652039325
1739209869.622183;-38.13080360867914
1739209869.6221898;-45.120503652039325
1739209869.6221964;-45.120503652039325
1739209869.622203;-38.13080360867914
1739209869.6222098;-45.120503652039325
1739209869.6222165;-45.120503652039325
1739209869.6222231;-38.13080360867914
1739209869.6222298;-35.57807855764607
1739209869.6222365;-38.13080360867914
1739209869.6222432;-28.58837851428586
1739209869.6222498;-35.57807855764607
1739209869.6222565;-45.120503652039325
1739209869.6222632;-45.120503652039325
1739209869.6222699;-38.13080360867914
1739209869.6222765;-38.13080360867914
1739209869.622283;-45.120503652039325
1739209869.6222897;-38.13080360867914
1739209869.6222963;-45.120503652039325
1739209869.622303;-45.120503652039325
1739209869.6223097;-38.13080360867914
1739209869.6223164;-45.120503652039325
1739209869.622323;-38.13080360867914
1739209869.6223297;-38.13080360867914
1739209869.6223364;-45.120503652039325
1739209869.622343;-33.981070128970906
1739209869.6223497;-38.13080360867914
1739209869.6223564;-45.120503652039325
1739209869.622363;-38.13080360867914
1739209869.6223698;-45.120503652039325
1739209869.6223764;-45.120503652039325
1739209869.622383;-45.120503652039325
1739209869.6223898;-38.13080360867914
1739209869.6223965;-45.120503652039325
1739209869.622403;-26.991370085610736
1739209869.6224096;-31.141103565318893
1739209869.6224163;-45.120503652039325
1739209869.622423;-38.13080360867914
1739209869.6224296;-33.981070128970906
1739209869.6224363;-38.13080360867914
1739209869.622443;-45.120503652039325
1739209869.6224496;-45.120503652039325
1739209869.6224563;-38.13080360867914
1739209869.622463;-32.816014438256545
1739209869.6224697;-45.120503652039325
1739209869.6224763;-45.120503652039325
1739209869.622483;-38.13080360867914
1739209869.6224897;-45.120503652039325
1739209869.6224964;-45.120503652039325
1739209869.622503;-45.120503652039325
1739209869.6225097;-45.120503652039325
1739209869.6225162;-45.120503652039325
1739209869.6225228;-38.13080360867914
1739209869.6225295;-35.57807855764607
1739209869.6225362;-45.120503652039325
1739209869.6225429;-38.13080360867914
1739209869.6225495;-38.13080360867914
1739209869.6225562;-38.13080360867914
1739209869.622563;-35.57807855764607
1739209869.6225696;-33.981070128970906
1739209869.6225762;-45.120503652039325
1739209869.622583;-45.120503652039325
1739209869.6225896;-38.13080360867914
1739209869.6225963;-45.120503652039325
1739209869.622603;-45.120503652039325
1739209869.6226096;-45.120503652039325
1739209869.6226163;-38.13080360867914
1739209869.622623;-38.13080360867914
1739209869.6226294;-45.120503652039325
1739209869.622636;-45.120503652039325
1739209869.6226428;-38.13080360867914
1739209869.6226494;-38.13080360867914
1739209869.622656;-45.120503652039325
1739209869.6226628;-35.57807855764607
1739209869.6226695;-45.120503652039325
1739209869.6226761;-33.981070128970906
1739209869.6226828;-35.57807855764607
1739209869.6226895;-38.13080360867914
1739209869.6226962;-45.120503652039325
1739209869.6227028;-38.13080360867914
1739209869.6227095;-38.13080360867914
1739209869.6227162;-38.13080360867914
1739209869.6227229;-45.120503652039325
1739209869.6227295;-38.13080360867914
1739209869.6227362;-38.13080360867914
1739209869.6227427;-38.13080360867914
1739209869.6227493;-45.120503652039325
1739209869.622756;-38.13080360867914
1739209869.6227627;-45.120503652039325
1739209869.6227694;-45.120503652039325
1739209869.622776;-38.13080360867914
1739209869.6227827;-38.13080360867914
1739209869.6227894;-45.120503652039325
1739209869.622796;-45.120503652039325
1739209869.6228027;-35.57807855764607
1739209869.6228094;-33.981070128970906
1739209869.622816;-45.120503652039325
1739209869.6228228;-45.120503652039325
1739209869.6228294;-32.816014438256545
1739209869.622836;-28.992665084841942
1739209869.6228428;-38.13080360867914
1739209869.6228495;-35.57807855764607
1739209869.622856;-45.120503652039325
1739209869.6228626;-45.120503652039325
1739209869.6228693;-45.120503652039325
1739209869.622876;-45.120503652039325
1739209869.6228826;-45.120503652039325
1739209869.6228893;-31.14110356531892
1739209869.622896;-33.981070128970906
1739209869.6229026;-38.13080360867914
1739209869.6229093;-45.120503652039325
1739209869.622916;-38.13080360867914
1739209869.6229227;-38.13080360867914
1739209869.6229293;-45.120503652039325
1739209869.622936;-45.120503652039325
1739209869.6229427;-33.981070128970906
1739209869.6229494;-38.13080360867914
1739209869.622956;-45.120503652039325
1739209869.6229627;-33.981070128970906
1739209869.6229692;-35.57807855764607
1739209869.6229758;-45.120503652039325
1739209869.6229825;-45.120503652039325
1739209869.6229892;-33.981070128970906
1739209869.6229959;-33.981070128970906
1739209869.6230025;-33.981070128970906
1739209869.6230092;-38.13080360867914
1739209869.6230159;-38.13080360867914
1739209869.6230226;-33.981070128970906
1739209869.6230292;-38.13080360867914
1739209869.623036;-38.13080360867914
1739209869.6230426;-32.816014438256545
1739209869.6230493;-28.992665084841942
1739209869.623056;-38.13080360867914
1739209869.6230626;-38.13080360867914
1739209869.6230693;-38.13080360867914
1739209869.623076;-45.120503652039325
1739209869.6230824;-38.13080360867914
1739209869.623089;-33.981070128970906
1739209869.6230958;-45.120503652039325
1739209869.6231024;-38.13080360867914
1739209869.623109;-33.981070128970906
1739209869.6231158;-35.57807855764607
1739209869.6231225;-45.120503652039325
1739209869.6231291;-38.13080360867914
1739209869.6231358;-35.57807855764607
1739209869.6231425;-45.120503652039325
1739209869.6231492;-38.13080360867914
1739209869.6231558;-33.981070128970906
1739209869.6231625;-33.981070128970906
1739209869.6231692;-45.120503652039325
1739209869.6231759;-45.120503652039325
1739209869.6231825;-38.13080360867914
1739209869.6231892;-45.120503652039325
1739209869.6231956;-38.13080360867914
1739209869.6232023;-38.13080360867914
1739209869.623209;-38.13080360867914
1739209869.6232157;-45.120503652039325
1739209869.6232224;-45.120503652039325
1739209869.623229;-45.120503652039325
1739209869.6232357;-35.57807855764607
1739209869.6232424;-38.13080360867914
1739209869.623249;-45.120503652039325
1739209869.6232557;-45.120503652039325
1739209869.6232624;-45.120503652039325
1739209869.623269;-38.13080360867914
1739209869.6232758;-38.13080360867914
1739209869.6232824;-38.13080360867914
1739209869.623289;-38.13080360867914
1739209869.6232958;-35.57807855764607
1739209869.6233025;-35.57807855764607
1739209869.623309;-38.13080360867914
1739209869.6233156;-35.57807855764607
1739209869.6233222;-45.120503652039325
1739209869.623329;-45.120503652039325
1739209869.6233356;-45.120503652039325
1739209869.6233423;-38.13080360867914
1739209869.623349;-45.120503652039325
1739209869.6233556;-45.120503652039325
1739209869.6233623;-38.13080360867914
1739209869.623369;-45.120503652039325
1739209869.6233757;-45.120503652039325
1739209869.6233823;-45.120503652039325
1739209869.623389;-38.13080360867914
1739209869.6233957;-32.816014438256545
1739209869.6234024;-38.13080360867914
1739209869.623409;-45.120503652039325
1739209869.6234157;-38.13080360867914
1739209869.6234221;-45.120503652039325
1739209869.6234288;-35.57807855764607
1739209869.6234355;-35.57807855764607
1739209869.6234422;-45.120503652039325
1739209869.6234488;-38.13080360867914
1739209869.6234555;-38.13080360867914
1739209869.6234622;-38.13080360867914
1739209869.6234689;-38.13080360867914
1739209869.6234756;-33.981070128970906
1739209869.6234822;-45.120503652039325
1739209869.623489;-45.120503652039325
1739209869.6234956;-38.13080360867914
1739209869.6235023;-35.57807855764607
1739209869.623509;-38.13080360867914
1739209869.6235156;-45.120503652039325
1739209869.6235223;-38.13080360867914
1739209869.623529;-33.981070128970906
1739209869.6235354;-38.13080360867914
1739209869.623542;-38.13080360867914
1739209869.6235487;-38.13080360867914
1739209869.6235554;-38.13080360867914
1739209869.623562;-38.13080360867914
1739209869.6235688;-45.120503652039325
1739209869.6235754;-38.13080360867914
1739209869.6235821;-38.13080360867914
1739209869.6235888;-35.57807855764607
1739209869.6235955;-35.57807855764607
1739209869.6236022;-45.120503652039325
1739209869.6236088;-45.120503652039325
1739209869.6236155;-45.120503652039325
1739209869.6236222;-38.13080360867914
1739209869.6236289;-45.120503652039325
1739209869.6236355;-38.13080360867914
1739209869.6236422;-45.120503652039325
1739209869.6236486;-45.120503652039325
1739209869.6236553;-35.57807855764607
1739209869.623662;-45.120503652039325
1739209869.6236687;-45.120503652039325
1739209869.6236753;-45.120503652039325
1739209869.623682;-35.57807855764607
1739209869.6236887;-45.120503652039325
1739209869.6236954;-32.816014438256545
1739209869.623702;-31.141103565318893
1739209869.6237087;-38.13080360867914
1739209869.6237154;-32.816014438256545
1739209869.623722;-38.13080360867914
1739209869.6237288;-38.13080360867914
1739209869.6237354;-45.120503652039325
1739209869.623742;-45.120503652039325
1739209869.6237488;-33.981070128970906
1739209869.6237555;-31.141103565318893
1739209869.623762;-45.120503652039325
1739209869.6237686;-38.13080360867914
1739209869.6237752;-35.57807855764607
1739209869.623782;-35.57807855764607
1739209869.6237886;-45.120503652039325
1739209869.6237953;-33.981070128970906
1739209869.623802;-45.120503652039325
1739209869.6238086;-33.981070128970956
1739209869.6238153;-38.13080360867914
1739209869.623822;-45.120503652039325
1739209869.6238286;-38.13080360867914
1739209869.6238353;-45.120503652039325
1739209869.623842;-35.57807855764607
1739209869.6238487;-38.13080360867914
1739209869.6238554;-38.13080360867914
1739209869.623862;-30.49652367304973
1739209869.6238687;-45.120503652039325
1739209869.6238751;-45.120503652039325
1739209869.6238818;-45.120503652039325
1739209869.6238885;-45.120503652039325
1739209869.6238952;-45.120503652039325
1739209869.6239018;-45.120503652039325
1739209869.6239085;-35.57807855764607
1739209869.6239152;-30.49652367304973
1739209869.6239219;-45.120503652039325
1739209869.6239285;-38.13080360867914
1739209869.6239352;-38.13080360867914
1739209869.623942;-38.13080360867914
1739209869.6239486;-38.13080360867914
1739209869.6239552;-45.120503652039325
1739209869.623962;-45.120503652039325
1739209869.6239686;-45.120503652039325
1739209869.6239753;-35.57807855764607
1739209869.623982;-35.57807855764607
1739209869.6239886;-45.120503652039325
1739209869.623995;-38.13080360867914
1739209869.6265492;-38.13080360867914
1739209869.626552;-32.816014438256545
1739209869.6265547;-33.981070128970906
1739209869.6265574;-38.13080360867914
1739209869.62656;-38.13080360867914
1739209869.6265628;-38.13080360867914
1739209869.6265655;-38.13080360867914
1739209869.626568;-38.13080360867914
1739209869.626571;-38.13080360867914
1739209869.6265736;-38.13080360867914
1739209869.6265762;-45.120503652039325
1739209869.6265788;-45.120503652039325
1739209869.6265817;-38.13080360867914
1739209869.6265843;-38.13080360867914
1739209869.626587;-45.120503652039325
1739209869.6265898;-38.13080360867914
1739209869.6265924;-38.13080360867914
1739209869.626595;-38.13080360867914
1739209869.6265976;-45.120503652039325
1739209869.6266005;-38.13080360867914
1739209869.6266031;-45.120503652039325
1739209869.6266057;-45.120503652039325
1739209869.6266086;-38.13080360867914
1739209869.6266112;-45.120503652039325
1739209869.6266139;-38.13080360867914
1739209869.6266165;-27.267205301931607
1739209869.6266193;-38.13080360867914
1739209869.626622;-45.120503652039325
1739209869.6266246;-45.120503652039325
1739209869.6266274;-35.57807855764607
1739209869.62663;-38.13080360867914
1739209869.6266327;-45.120503652039325
1739209869.6266356;-45.120503652039325
1739209869.6266382;-45.120503652039325
1739209869.6266408;-45.120503652039325
1739209869.6266434;-38.13080360867914
1739209869.6266463;-45.120503652039325
1739209869.626649;-45.120503652039325
1739209869.6266515;-45.120503652039325
1739209869.6266544;-45.120503652039325
1739209869.626657;-45.120503652039325
1739209869.6266596;-45.120503652039325
1739209869.6266623;-38.13080360867914
1739209869.626665;-45.120503652039325
1739209869.6266677;-45.120503652039325
1739209869.6266704;-35.57807855764607
1739209869.6266732;-38.13080360867914
1739209869.6266758;-45.120503652039325
1739209869.6266785;-45.120503652039325
1739209869.626681;-28.58837851428586
1739209869.626684;-35.57807855764607
1739209869.6266866;-45.120503652039325
1739209869.6266892;-45.120503652039325
1739209869.626692;-33.981070128970906
1739209869.6266947;-45.120503652039325
1739209869.6266973;-35.57807855764607
1739209869.6267;-32.816014438256545
1739209869.6267028;-33.981070128970956
1739209869.6267054;-45.120503652039325
1739209869.626708;-35.57807855764607
1739209869.626711;-38.13080360867914
1739209869.6267135;-38.13080360867914
1739209869.6267161;-45.120503652039325
1739209869.6267188;-38.13080360867914
1739209869.6267216;-38.13080360867914
1739209869.6267242;-45.120503652039325
1739209869.6267269;-38.13080360867914
1739209869.6267297;-45.120503652039325
1739209869.6267323;-45.120503652039325
1739209869.626735;-38.13080360867914
1739209869.6267376;-38.13080360867914
1739209869.6267405;-45.120503652039325
1739209869.626743;-38.13080360867914
1739209869.6267457;-30.49652367304973
1739209869.6267486;-35.57807855764607
1739209869.6267512;-45.120503652039325
1739209869.6267538;-45.120503652039325
1739209869.6267564;-38.13080360867914
1739209869.6267593;-38.13080360867914
1739209869.626762;-38.13080360867914
1739209869.6267645;-38.13080360867914
1739209869.6267674;-45.120503652039325
1739209869.62677;-38.13080360867914
1739209869.6267726;-35.57807855764607
1739209869.6267753;-38.13080360867914
1739209869.6267781;-45.120503652039325
1739209869.6267807;-33.981070128970906
1739209869.6267834;-45.120503652039325
1739209869.6267862;-45.120503652039325
1739209869.6267889;-35.57807855764607
1739209869.6267915;-38.13080360867914
1739209869.6267943;-45.120503652039325
1739209869.626797;-38.13080360867914
1739209869.6267996;-38.13080360867914
1739209869.6268022;-45.120503652039325
1739209869.626805;-38.13080360867914
1739209869.6268077;-38.13080360867914
1739209869.6268103;-38.13080360867914
1739209869.6268132;-45.120503652039325
1739209869.6268158;-45.120503652039325
1739209869.6268184;-45.120503652039325
1739209869.626821;-45.120503652039325
1739209869.626824;-45.120503652039325
1739209869.6268265;-45.120503652039325
1739209869.6268291;-45.120503652039325
1739209869.626832;-45.120503652039325
1739209869.6268346;-33.981070128970906
1739209869.6268373;-38.13080360867914
1739209869.6268399;-38.13080360867914
1739209869.6268427;-38.13080360867914
1739209869.6268454;-38.13080360867914
1739209869.626848;-38.13080360867914
1739209869.6268508;-45.120503652039325
1739209869.6268535;-45.120503652039325
1739209869.626856;-45.120503652039325
1739209869.6268587;-45.120503652039325
1739209869.6268616;-38.13080360867914
1739209869.6268642;-38.13080360867914
1739209869.6268668;-45.120503652039325
1739209869.6268697;-45.120503652039325
1739209869.6268723;-45.120503652039325
1739209869.626875;-38.13080360867914
1739209869.6268775;-38.13080360867914
1739209869.6268804;-38.13080360867914
1739209869.626883;-45.120503652039325
1739209869.6268857;-45.120503652039325
1739209869.6268885;-45.120503652039325
1739209869.6268911;-45.120503652039325
1739209869.6268938;-45.120503652039325
1739209869.6268964;-38.13080360867914
1739209869.6268992;-27.267205301931607
1739209869.6269019;-38.13080360867914
1739209869.6269045;-45.120503652039325
1739209869.6269073;-38.13080360867914
1739209869.62691;-31.141103565318915
1739209869.6269126;-45.120503652039325
1739209869.6269152;-45.120503652039325
1739209869.626918;-38.13080360867914
1739209869.6269207;-38.13080360867914
1739209869.6269233;-38.13080360867914
1739209869.6269262;-45.120503652039325
1739209869.6269288;-38.13080360867914
1739209869.6269314;-45.120503652039325
1739209869.626934;-45.120503652039325
