CAN Message; 0x150:04001cd58b93c527
1739209635.4752245;-38.13080360867914
1739209635.4752269;-31.141103565318915
1739209635.4752295;-33.981070128970906
1739209635.475232;-38.13080360867914
1739209635.4752343;-38.13080360867914
1739209635.4752367;-35.57807855764607
1739209635.475239;-38.13080360867914
1739209635.4752414;-38.13080360867914
1739209635.4752438;-38.13080360867914
1739209635.4752464;-35.57807855764607
1739209635.4752488;-45.120503652039325
1739209635.4752512;-45.120503652039325
1739209635.4752536;-38.13080360867914
1739209635.475256;-38.13080360867914
1739209635.4752584;-38.13080360867914
1739209635.4752607;-45.120503652039325
1739209635.475263;-38.13080360867914
1739209635.4752657;-35.57807855764607
1739209635.4752681;-38.13080360867914
1739209635.4752705;-45.120503652039325
1739209635.475273;-38.13080360867914
1739209635.4752753;-31.141103565318893
1739209635.4752777;-45.120503652039325
1739209635.47528;-45.120503652039325
1739209635.4752824;-32.816014438256545
1739209635.475285;-32.816014438256545
1739209635.4752874;-38.13080360867914
1739209635.4752898;-45.120503652039325
1739209635.4752922;-45.120503652039325
1739209635.4752946;-38.13080360867914
1739209635.475297;-33.981070128970906
1739209635.4752994;-38.13080360867914
1739209635.475302;-38.13080360867914
1739209635.4753044;-38.13080360867914
1739209635.4753067;-45.120503652039325
1739209635.4753091;-38.13080360867914
1739209635.4753115;-38.13080360867914
1739209635.475314;-38.13080360867914
1739209635.4753163;-45.120503652039325
1739209635.4753187;-38.13080360867914
1739209635.4753213;-38.13080360867914
1739209635.4753237;-45.120503652039325
1739209635.475326;-33.981070128970906
1739209635.4753284;-35.57807855764607
1739209635.4753308;-38.13080360867914
1739209635.4753332;-45.120503652039325
1739209635.4753356;-35.57807855764607
1739209635.4753382;-38.13080360867914
1739209635.4753406;-45.120503652039325
1739209635.475343;-35.57807855764607
1739209635.4753454;-38.13080360867914
1739209635.4753478;-38.13080360867914
1739209635.4753501;-45.120503652039325
1739209635.4753525;-45.120503652039325
1739209635.475355;-45.120503652039325
1739209635.4753575;-45.120503652039325
1739209635.47536;-38.13080360867914
1739209635.4753623;-45.120503652039325
1739209635.4753647;-45.120503652039325
1739209635.475367;-38.13080360867914
1739209635.4753695;-45.120503652039325
1739209635.4753718;-45.120503652039325
1739209635.4753742;-33.981070128970906
1739209635.4753768;-35.57807855764607
1739209635.4753792;-38.13080360867914
1739209635.4753816;-38.13080360867914
1739209635.475384;-38.13080360867914
1739209635.4753864;-45.120503652039325
1739209635.4753888;-45.120503652039325
1739209635.4753911;-45.120503652039325
1739209635.4753938;-38.13080360867914
1739209635.4753962;-35.57807855764607
1739209635.4753985;-45.120503652039325
1739209635.475401;-38.13080360867914
1739209635.4754033;-38.13080360867914
1739209635.4754057;-38.13080360867914
1739209635.475408;-35.57807855764607
1739209635.4754105;-35.57807855764607
1739209635.475413;-35.57807855764607
1739209635.4754155;-45.120503652039325
1739209635.4754179;-38.13080360867914
1739209635.4754202;-45.120503652039325
1739209635.4754226;-35.57807855764607
1739209635.475425;-32.816014438256545
1739209635.4754274;-45.120503652039325
1739209635.4754298;-45.120503652039325
1739209635.4754324;-38.13080360867914
1739209635.4754348;-32.816014438256545
1739209635.4754372;-45.120503652039325
1739209635.4754395;-45.120503652039325
1739209635.475442;-45.120503652039325
1739209635.4754443;-45.120503652039325
1739209635.4754467;-45.120503652039325
1739209635.4754493;-45.120503652039325
1739209635.4754517;-45.120503652039325
1739209635.475454;-45.120503652039325
1739209635.4754565;-45.120503652039325
1739209635.4754589;-45.120503652039325
1739209635.4754612;-35.57807855764607
1739209635.4754636;-32.816014438256545
1739209635.475466;-45.120503652039325
1739209635.4754686;-45.120503652039325
1739209635.475471;-45.120503652039325
1739209635.4754734;-33.981070128970906
1739209635.4754758;-45.120503652039325
1739209635.4754782;-45.120503652039325
1739209635.4754806;-35.57807855764607
1739209635.475483;-45.120503652039325
1739209635.4754853;-45.120503652039325
1739209635.475488;-45.120503652039325
1739209635.4754903;-45.120503652039325
1739209635.4754927;-45.120503652039325
1739209635.475495;-45.120503652039325
1739209635.4754975;-45.120503652039325
1739209635.4754999;-35.57807855764607
1739209635.4755023;-32.816014438256545
1739209635.4755049;-45.120503652039325
1739209635.4755073;-45.120503652039325
1739209635.4755096;-35.57807855764607
1739209635.475512;-35.57807855764607
1739209635.4755144;-45.120503652039325
1739209635.4755168;-38.13080360867914
1739209635.4755192;-45.120503652039325
1739209635.4755216;-45.120503652039325
1739209635.4755242;-45.120503652039325
1739209635.4755266;-45.120503652039325
1739209635.475529;-45.120503652039325
1739209635.4755313;-45.120503652039325
1739209635.4755337;-45.120503652039325
1739209635.475536;-45.120503652039325
1739209635.4755385;-38.13080360867914
1739209635.475541;-45.120503652039325
1739209635.4755435;-45.120503652039325
1739209635.475546;-45.120503652039325
1739209635.4755483;-45.120503652039325
1739209635.4755507;-33.981070128970906
1739209635.475553;-45.120503652039325
1739209635.4755554;-45.120503652039325
1739209635.4755578;-38.13080360867914
1739209635.4755604;-33.981070128970906
1739209635.4755628;-32.816014438256545
1739209635.4755652;-35.57807855764607
1739209635.4755676;-45.120503652039325
1739209635.47557;-45.120503652039325
1739209635.4755723;-38.13080360867914
1739209635.4755747;-45.120503652039325
1739209635.475577;-45.120503652039325
1739209635.4755797;-45.120503652039325
1739209635.4755821;-45.120503652039325
1739209635.4755845;-38.13080360867914
1739209635.475587;-38.13080360867914
1739209635.4755893;-35.57807855764607
1739209635.4755917;-38.13080360867914
1739209635.475594;-33.981070128970906
1739209635.4755967;-45.120503652039325
1739209635.475599;-38.13080360867914
1739209635.4756014;-35.57807855764607
1739209635.4756038;-35.57807855764607
1739209635.4756062;-45.120503652039325
1739209635.4756086;-45.120503652039325
1739209635.475611;-33.981070128970906
1739209635.4756134;-38.13080360867914
1739209635.475616;-38.13080360867914
1739209635.4756184;-33.981070128970906
1739209635.4756207;-31.141103565318915
1739209635.4756231;-33.981070128970906
1739209635.4756255;-38.13080360867914
1739209635.475628;-38.13080360867914
1739209635.4756303;-45.120503652039325
1739209635.4756327;-38.13080360867914
1739209635.4756353;-38.13080360867914
1739209635.4756377;-33.981070128970906
1739209635.47564;-33.981070128970906
1739209635.4756424;-35.57807855764607
1739209635.4756448;-38.13080360867914
1739209635.4756472;-45.120503652039325
1739209635.4756496;-38.13080360867914
1739209635.4756522;-45.120503652039325
1739209635.4756546;-38.13080360867914
1739209635.475657;-33.981070128970906
1739209635.4756594;-33.981070128970906
1739209635.4756618;-45.120503652039325
1739209635.4756641;-45.120503652039325
1739209635.4756665;-45.120503652039325
1739209635.475669;-45.120503652039325
1739209635.4756715;-33.981070128970906
1739209635.475674;-38.13080360867914
1739209635.4756763;-33.981070128970906
1739209635.4756787;-31.141103565318915
1739209635.475681;-45.120503652039325
1739209635.4756835;-38.13080360867914
1739209635.4756858;-38.13080360867914
1739209635.4756882;-35.57807855764607
1739209635.4756908;-38.13080360867914
1739209635.4756932;-45.120503652039325
1739209635.4756956;-38.13080360867914
1739209635.475698;-33.981070128970906
1739209635.4757004;-45.120503652039325
1739209635.4757028;-38.13080360867914
1739209635.4757051;-38.13080360867914
1739209635.4757078;-45.120503652039325
1739209635.4757102;-45.120503652039325
1739209635.4757125;-33.981070128970906
1739209635.475715;-38.13080360867914
1739209635.4757173;-35.57807855764607
1739209635.4757197;-45.120503652039325
1739209635.475722;-38.13080360867914
1739209635.4757245;-38.13080360867914
1739209635.475727;-38.13080360867914
1739209635.4757295;-38.13080360867914
1739209635.4757318;-45.120503652039325
1739209635.4757342;-45.120503652039325
1739209635.4757366;-38.13080360867914
1739209635.475739;-45.120503652039325
1739209635.4757414;-45.120503652039325
1739209635.4757438;-45.120503652039325
1739209635.4757464;-45.120503652039325
1739209635.4757488;-45.120503652039325
1739209635.4757512;-38.13080360867914
1739209635.4757535;-45.120503652039325
1739209635.475756;-38.13080360867914
1739209635.4757583;-38.13080360867914
1739209635.4757607;-38.13080360867914
1739209635.4757633;-32.816014438256545
1739209635.4757657;-31.141103565318915
1739209635.475768;-38.13080360867914
1739209635.4757705;-38.13080360867914
1739209635.4757729;-45.120503652039325
1739209635.4757752;-45.120503652039325
1739209635.4757776;-45.120503652039325
1739209635.47578;-35.57807855764607
1739209635.4757826;-35.57807855764607
1739209635.475785;-38.13080360867914
1739209635.4757874;-38.13080360867914
1739209635.4757898;-45.120503652039325
1739209635.4757922;-38.13080360867914
1739209635.4757946;-28.992665084841942
1739209635.475797;-38.13080360867914
1739209635.4757996;-38.13080360867914
1739209635.475802;-35.57807855764607
1739209635.4758043;-33.981070128970906
1739209635.4758067;-45.120503652039325
1739209635.475809;-45.120503652039325
1739209635.4758115;-38.13080360867914
1739209635.4758139;-32.81601443825658
1739209635.4758162;-45.120503652039325
1739209635.4758189;-38.13080360867914
1739209635.4758213;-38.13080360867914
1739209635.4758236;-45.120503652039325
1739209635.475826;-38.13080360867914
1739209635.4758284;-38.13080360867914
1739209635.4758308;-45.120503652039325
1739209635.4758332;-27.267205301931607
1739209635.4758356;-35.57807855764607
1739209635.4758382;-45.120503652039325
1739209635.4758406;-45.120503652039325
1739209635.475843;-38.13080360867914
1739209635.4758453;-45.120503652039325
1739209635.4758477;-33.981070128970906
1739209635.47585;-45.120503652039325
1739209635.4758525;-45.120503652039325
1739209635.475855;-45.120503652039325
1739209635.4758575;-45.120503652039325
1739209635.4758599;-45.120503652039325
1739209635.4758623;-38.13080360867914
1739209635.4758646;-35.57807855764607
1739209635.475867;-45.120503652039325
1739209635.4758694;-45.120503652039325
1739209635.4758718;-38.13080360867914
1739209635.4758744;-35.57807855764607
1739209635.4758768;-38.13080360867914
1739209635.4758792;-45.120503652039325
1739209635.4758816;-45.120503652039325
1739209635.475884;-38.13080360867914
1739209635.4758863;-38.13080360867914
1739209635.4758887;-45.120503652039325
1739209635.475891;-33.981070128970906
1739209635.4758937;-38.13080360867914
1739209635.4758961;-45.120503652039325
1739209635.4758985;-38.13080360867914
1739209635.475901;-33.981070128970906
1739209635.4759033;-38.13080360867914
1739209635.4759057;-45.120503652039325
1739209635.475908;-38.13080360867914
1739209635.4759107;-45.120503652039325
1739209635.475913;-45.120503652039325
1739209635.4759154;-33.981070128970906
1739209635.4759178;-38.13080360867914
1739209635.4759202;-38.13080360867914
1739209635.4759226;-33.981070128970906
1739209635.475925;-38.13080360867914
1739209635.4759274;-45.120503652039325
1739209635.47593;-35.57807855764607
1739209635.4759324;-38.13080360867914
1739209635.4759347;-45.120503652039325
1739209635.4759371;-45.120503652039325
1739209635.4759395;-38.13080360867914
1739209635.475942;-38.13080360867914
1739209635.4759443;-45.120503652039325
1739209635.4759467;-45.120503652039325
1739209635.4759493;-45.120503652039325
1739209635.4759517;-45.120503652039325
1739209635.475954;-45.120503652039325
1739209635.4759564;-45.120503652039325
1739209635.4759588;-38.13080360867914
1739209635.4759612;-32.816014438256545
1739209635.4759636;-45.120503652039325
1739209635.4759662;-38.13080360867914
1739209635.4759686;-45.120503652039325
1739209635.475971;-38.13080360867914
1739209635.4759734;-45.120503652039325
1739209635.4759758;-45.120503652039325
1739209635.4759781;-38.13080360867914
1739209635.4759805;-38.13080360867914
1739209635.475983;-38.13080360867914
1739209635.4759855;-45.120503652039325
1739209635.475988;-35.57807855764607
1739209635.4759903;-38.13080360867914
1739209635.4759927;-45.120503652039325
1739209635.475995;-45.120503652039325
1739209635.4759974;-35.57807855764607
1739209635.4759998;-32.816014438256545
1739209635.4760022;-45.120503652039325
1739209635.4760048;-45.120503652039325
1739209635.4760072;-38.13080360867914
1739209635.4760096;-33.981070128970906
1739209635.476012;-38.13080360867914
1739209635.4760144;-45.120503652039325
1739209635.4760168;-33.981070128970906
1739209635.4760191;-38.13080360867914
1739209635.4760218;-38.13080360867914
1739209635.4760242;-38.13080360867914
1739209635.4760265;-38.13080360867914
1739209635.476029;-38.13080360867914
1739209635.4760313;-38.13080360867914
1739209635.4760337;-45.120503652039325
1739209635.476036;-38.13080360867914
1739209635.4760385;-38.13080360867914
1739209635.476041;-45.120503652039325
1739209635.4760435;-45.120503652039325
1739209635.4760458;-38.13080360867914
1739209635.4760482;-33.981070128970906
1739209635.4760506;-33.981070128970906
1739209635.476053;-38.13080360867914
1739209635.4760554;-33.981070128970906
1739209635.476058;-33.981070128970906
1739209635.4760604;-38.13080360867914
1739209635.4760628;-45.120503652039325
1739209635.4760652;-35.57807855764607
1739209635.4760675;-45.120503652039325
1739209635.47607;-45.120503652039325
1739209635.4760723;-45.120503652039325
1739209635.4760747;-45.120503652039325
1739209635.4760773;-45.120503652039325
1739209635.4760797;-45.120503652039325
1739209635.476082;-45.120503652039325
1739209635.4760845;-38.13080360867914
1739209635.4760869;-38.13080360867914
1739209635.4760892;-45.120503652039325
1739209635.4760916;-38.13080360867914
1739209635.476094;-45.120503652039325
1739209635.4760966;-38.13080360867914
1739209635.476099;-45.120503652039325
1739209635.4761014;-45.120503652039325
1739209635.4761038;-45.120503652039325
1739209635.4761062;-38.13080360867914
1739209635.4761086;-38.13080360867914
1739209635.476111;-38.13080360867914
1739209635.4761136;-38.13080360867914
1739209635.476116;-45.120503652039325
1739209635.4761183;-45.120503652039325
1739209635.4761207;-38.13080360867914
1739209635.476123;-38.13080360867914
1739209635.4761255;-38.13080360867914
1739209635.4761279;-33.981070128970906
1739209635.4761302;-35.57807855764607
1739209635.4761329;-33.981070128970906
1739209635.4761353;-38.13080360867914
1739209635.4761376;-38.13080360867914
1739209635.47614;-45.120503652039325
1739209635.4761424;-38.13080360867914
1739209635.4761448;-38.13080360867914
1739209635.4761472;-33.981070128970906
1739209635.4761496;-38.13080360867914
1739209635.4761522;-45.120503652039325
1739209635.4761546;-45.120503652039325
1739209635.476157;-35.57807855764607
1739209635.4761593;-38.13080360867914
1739209635.4761617;-45.120503652039325
1739209635.476164;-38.13080360867914
1739209635.4761665;-27.267205301931607
1739209635.476169;-32.816014438256545
1739209635.4761715;-45.120503652039325
1739209635.4761739;-45.120503652039325
1739209635.4761763;-33.981070128970906
1739209635.4761786;-38.13080360867914
1739209635.476181;-45.120503652039325
1739209635.4761834;-45.120503652039325
1739209635.4761858;-32.816014438256545
1739209635.4761884;-38.13080360867914
1739209635.4761908;-38.13080360867914
1739209635.4761932;-45.120503652039325
1739209635.4761956;-38.13080360867914
1739209635.476198;-31.141103565318893
1739209635.4762003;-45.120503652039325
1739209635.4762027;-38.13080360867914
1739209635.476205;-28.992665084841942
1739209635.4762077;-45.120503652039325
1739209635.47621;-45.120503652039325
1739209635.4762125;-38.13080360867914
1739209635.476215;-33.981070128970906
1739209635.4762173;-45.120503652039325
1739209635.4762197;-38.13080360867914
1739209635.476222;-45.120503652039325
1739209635.4762247;-45.120503652039325
1739209635.476227;-45.120503652039325
1739209635.4762294;-45.120503652039325
1739209635.4762318;-38.13080360867914
1739209635.4762342;-45.120503652039325
1739209635.4762366;-38.13080360867914
1739209635.476239;-38.13080360867914
1739209635.4762414;-45.120503652039325
1739209635.476244;-28.992665084841942
1739209635.4762464;-38.13080360867914
1739209635.4762487;-38.13080360867914
1739209635.4762511;-38.13080360867914
1739209635.4762535;-32.816014438256545
1739209635.476256;-31.141103565318893
1739209635.4762583;-45.120503652039325
1739209635.4762607;-45.120503652039325
1739209635.4762633;-32.816014438256545
1739209635.4762657;-35.57807855764607
1739209635.476268;-45.120503652039325
1739209635.4762704;-45.120503652039325
1739209635.4762728;-45.120503652039325
1739209635.4762752;-38.13080360867914
1739209635.4762776;-38.13080360867914
1739209635.4762802;-38.13080360867914
1739209635.4762826;-45.120503652039325
1739209635.476285;-38.13080360867914
1739209635.4762874;-38.13080360867914
1739209635.4762897;-45.120503652039325
1739209635.4762921;-38.13080360867914
1739209635.4762945;-45.120503652039325
1739209635.476297;-45.120503652039325
1739209635.4762995;-45.120503652039325
1739209635.476302;-30.49652367304973
1739209635.4763043;-38.13080360867914
1739209635.4763067;-45.120503652039325
1739209635.476309;-38.13080360867914
1739209635.4763114;-45.120503652039325
1739209635.4763138;-45.120503652039325
1739209635.4763165;-45.120503652039325
1739209635.4763188;-35.57807855764607
1739209635.4763212;-38.13080360867914
1739209635.4763236;-45.120503652039325
1739209635.476326;-45.120503652039325
1739209635.4763284;-38.13080360867914
1739209635.4763308;-45.120503652039325
1739209635.4763331;-45.120503652039325
1739209635.4763358;-45.120503652039325
1739209635.4763381;-45.120503652039325
1739209635.4763405;-31.141103565318893
1739209635.476343;-32.816014438256545
1739209635.4763453;-45.120503652039325
1739209635.4763477;-38.13080360867914
1739209635.47635;-35.57807855764607
1739209635.4763525;-38.13080360867914
1739209635.476355;-38.13080360867914
1739209635.4763575;-38.13080360867914
1739209635.4763598;-38.13080360867914
1739209635.4763622;-45.120503652039325
1739209635.4763646;-38.13080360867914
1739209635.476367;-45.120503652039325
1739209635.4763694;-45.120503652039325
1739209635.476372;-45.120503652039325
1739209635.4763744;-35.57807855764607
1739209635.4763768;-35.57807855764607
1739209635.4763792;-35.57807855764607
1739209635.4763815;-35.57807855764607
1739209635.476384;-38.13080360867914
1739209635.4763863;-38.13080360867914
1739209635.4763887;-45.120503652039325
1739209635.4763913;-45.120503652039325
1739209635.4763937;-38.13080360867914
1739209635.476396;-38.13080360867914
1739209635.4763985;-45.120503652039325
1739209635.4764009;-45.120503652039325
1739209635.4764032;-45.120503652039325
1739209635.4764056;-38.13080360867914
1739209635.476408;-45.120503652039325
1739209635.4764106;-38.13080360867914
1739209635.476413;-35.57807855764607
1739209635.4764154;-35.57807855764607
1739209635.4764178;-38.13080360867914
1739209635.4764202;-35.57807855764607
1739209635.4764225;-33.981070128970906
1739209635.476425;-38.13080360867914
1739209635.4764276;-45.120503652039325
1739209635.47643;-45.120503652039325
1739209635.4764323;-38.13080360867914
1739209635.4764347;-35.57807855764607
1739209635.476437;-35.57807855764607
1739209635.4764395;-38.13080360867914
1739209635.4764419;-45.120503652039325
1739209635.4764442;-38.13080360867914
1739209635.4764469;-38.13080360867914
1739209635.4764493;-33.981070128970906
1739209635.4764516;-45.120503652039325
1739209635.476454;-45.120503652039325
1739209635.4764564;-45.120503652039325
1739209635.4764588;-38.13080360867914
1739209635.4764612;-45.120503652039325
1739209635.4764636;-45.120503652039325
1739209635.4764662;-45.120503652039325
1739209635.4764686;-45.120503652039325
1739209635.476471;-45.120503652039325
1739209635.4764733;-45.120503652039325
1739209635.4764757;-45.120503652039325
1739209635.476478;-32.816014438256545
1739209635.4764805;-38.13080360867914
1739209635.476483;-45.120503652039325
1739209635.4764855;-38.13080360867914
1739209635.4764879;-32.816014438256545
1739209635.4764903;-38.13080360867914
1739209635.4764926;-45.120503652039325
1739209635.476495;-38.13080360867914
1739209635.4764974;-45.120503652039325
1739209635.4764998;-38.13080360867914
1739209635.4765024;-35.57807855764607
1739209635.4765048;-45.120503652039325
1739209635.4765072;-45.120503652039325
1739209635.4765096;-32.816014438256545
1739209635.476512;-38.13080360867914
1739209635.4765143;-45.120503652039325
1739209635.4765167;-31.141103565318915
1739209635.476519;-38.13080360867914
1739209635.4765217;-38.13080360867914
1739209635.476524;-45.120503652039325
1739209635.4765265;-33.981070128970906
1739209635.476529;-33.981070128970906
1739209635.4765313;-38.13080360867914
1739209635.4765337;-35.57807855764607
1739209635.476536;-38.13080360867914
1739209635.4765387;-38.13080360867914
1739209635.476541;-45.120503652039325
1739209635.4765434;-38.13080360867914
1739209635.4765458;-45.120503652039325
1739209635.4765482;-35.57807855764607
1739209635.4765506;-38.13080360867914
1739209635.476553;-38.13080360867914
1739209635.4765553;-38.13080360867914
1739209635.476558;-38.13080360867914
1739209635.4765604;-45.120503652039325
1739209635.4765627;-45.120503652039325
1739209635.4765651;-38.13080360867914
1739209635.4765675;-38.13080360867914
1739209635.47657;-38.13080360867914
1739209635.4765723;-45.120503652039325
1739209635.476575;-45.120503652039325
1739209635.4765773;-45.120503652039325
1739209635.4765797;-45.120503652039325
1739209635.476582;-38.13080360867914
1739209635.4765844;-38.13080360867914
1739209635.4765868;-38.13080360867914
1739209635.4765892;-45.120503652039325
1739209635.4765916;-38.13080360867914
1739209635.4765942;-38.13080360867914
1739209635.4765966;-45.120503652039325
1739209635.476599;-45.120503652039325
1739209635.4766014;-45.120503652039325
1739209635.4766037;-38.13080360867914
1739209635.4766061;-45.120503652039325
1739209635.4766085;-45.120503652039325
1739209635.476611;-38.13080360867914
1739209635.4766135;-45.120503652039325
1739209635.476616;-33.981070128970906
1739209635.4766183;-45.120503652039325
1739209635.4766207;-45.120503652039325
1739209635.476623;-38.13080360867914
1739209635.4766254;-35.57807855764607
1739209635.4766278;-45.120503652039325
1739209635.4766304;-38.13080360867914
1739209635.4766328;-35.57807855764607
1739209635.4766352;-45.120503652039325
1739209635.4766376;-45.120503652039325
1739209635.47664;-45.120503652039325
1739209635.4766424;-38.13080360867914
1739209635.4766448;-45.120503652039325
1739209635.4766471;-45.120503652039325
1739209635.4766498;-45.120503652039325
1739209635.4766521;-45.120503652039325
1739209635.4766545;-33.981070128970906
1739209635.476657;-35.57807855764607
1739209635.4766593;-45.120503652039325
1739209635.4766617;-45.120503652039325
1739209635.476664;-32.816014438256545
1739209635.4766665;-35.57807855764607
1739209635.476669;-45.120503652039325
1739209635.4766715;-45.120503652039325
1739209635.4766738;-45.120503652039325
1739209635.4766762;-38.13080360867914
1739209635.4766786;-45.120503652039325
1739209635.476681;-45.120503652039325
1739209635.4766834;-45.120503652039325
1739209635.476686;-38.13080360867914
1739209635.4766884;-45.120503652039325
1739209635.4766908;-45.120503652039325
1739209635.4766932;-30.49652367304973
1739209635.4766955;-32.816014438256545
1739209635.476698;-38.13080360867914
1739209635.4767003;-45.120503652039325
1739209635.4767027;-33.981070128970906
1739209635.4767053;-32.816014438256545
1739209635.4767077;-45.120503652039325
1739209635.47671;-45.120503652039325
1739209635.4767125;-45.120503652039325
1739209635.4767148;-38.13080360867914
1739209635.4767172;-38.13080360867914
1739209635.4767196;-45.120503652039325
1739209635.476722;-45.120503652039325
1739209635.4767246;-45.120503652039325
1739209635.476727;-45.120503652039325
1739209635.4767294;-45.120503652039325
1739209635.4767318;-33.981070128970906
1739209635.4767342;-35.57807855764607
1739209635.4767365;-38.13080360867914
1739209635.476739;-38.13080360867914
1739209635.4767416;-33.981070128970906
1739209635.476744;-38.13080360867914
1739209635.4767463;-38.13080360867914
1739209635.4767487;-45.120503652039325
1739209635.476751;-32.816014438256545
1739209635.4767535;-38.13080360867914
1739209635.4767559;-45.120503652039325
1739209635.4767582;-45.120503652039325
1739209635.4767609;-45.120503652039325
1739209635.4767632;-38.13080360867914
1739209635.4767656;-45.120503652039325
1739209635.476768;-45.120503652039325
1739209635.4767704;-45.120503652039325
1739209635.4767728;-45.120503652039325
1739209635.4767752;-38.13080360867914
1739209635.4767776;-45.120503652039325
1739209635.4767802;-35.57807855764607
1739209635.4767826;-38.13080360867914
1739209635.476785;-45.120503652039325
1739209635.4767873;-45.120503652039325
1739209635.4767897;-29.438486411369333
1739209635.476792;-29.438486411369333
1739209635.4767945;-45.120503652039325
1739209635.476797;-45.120503652039325
1739209635.4767995;-35.57807855764607
1739209635.4768019;-33.981070128970906
1739209635.4768043;-38.13080360867914
1739209635.4768066;-45.120503652039325
1739209635.476809;-45.120503652039325
1739209635.4768114;-38.13080360867914
1739209635.4768138;-38.13080360867914
1739209635.4768164;-38.13080360867914
1739209635.4768188;-35.57807855764607
