CAN Message; 0x1bb:0000eae341fe45ec
1739209666.7940688;-38.13080360867914
1739209666.7940738;-33.981070128970906
1739209666.7940786;-38.13080360867914
1739209666.7940836;-38.13080360867914
1739209666.7940886;-38.13080360867914
1739209666.7940934;-38.13080360867914
1739209666.7940984;-45.120503652039325
1739209666.7941031;-45.120503652039325
1739209666.7941082;-45.120503652039325
1739209666.7941132;-38.13080360867914
1739209666.794118;-45.120503652039325
1739209666.794123;-45.120503652039325
1739209666.794128;-45.120503652039325
1739209666.7941327;-38.13080360867914
1739209666.7941377;-38.13080360867914
1739209666.7941427;-45.120503652039325
1739209666.7941475;-38.13080360867914
1739209666.7941525;-38.13080360867914
1739209666.7941575;-45.120503652039325
1739209666.7941623;-38.13080360867914
1739209666.7941673;-45.120503652039325
1739209666.7941723;-32.816014438256545
1739209666.794177;-38.13080360867914
1739209666.794182;-45.120503652039325
1739209666.7941868;-45.120503652039325
1739209666.7941918;-35.57807855764607
1739209666.7941968;-35.57807855764607
1739209666.7942016;-38.13080360867914
1739209666.7942066;-35.57807855764607
1739209666.7942116;-45.120503652039325
1739209666.7942164;-45.120503652039325
1739209666.7942214;-38.13080360867914
1739209666.7942264;-35.57807855764607
1739209666.7942312;-45.120503652039325
1739209666.7942362;-45.120503652039325
1739209666.7942412;-45.120503652039325
1739209666.794246;-45.120503652039325
1739209666.794251;-30.49652367304973
1739209666.7942557;-32.816014438256545
1739209666.7942607;-45.120503652039325
1739209666.7942657;-38.13080360867914
1739209666.7942705;-33.981070128970906
1739209666.7942755;-38.13080360867914
1739209666.7942805;-45.120503652039325
1739209666.7942853;-35.57807855764607
1739209666.7942903;-38.13080360867914
1739209666.7942953;-45.120503652039325
1739209666.7943;-38.13080360867914
1739209666.794305;-45.120503652039325
1739209666.79431;-45.120503652039325
1739209666.7943149;-38.13080360867914
1739209666.7943199;-38.13080360867914
1739209666.7943246;-45.120503652039325
1739209666.7943296;-29.438486411369333
1739209666.7943347;-29.438486411369333
1739209666.7943394;-45.120503652039325
1739209666.7943444;-45.120503652039325
1739209666.7943494;-45.120503652039325
1739209666.7943542;-38.13080360867914
1739209666.7943592;-45.120503652039325
1739209666.7943642;-38.13080360867914
1739209666.794369;-45.120503652039325
1739209666.794374;-45.120503652039325
1739209666.794379;-45.120503652039325
1739209666.7943838;-45.120503652039325
1739209666.7943888;-38.13080360867914
1739209666.7943938;-38.13080360867914
1739209666.7943985;-38.13080360867914
1739209666.7944036;-38.13080360867914
1739209666.7944083;-45.120503652039325
1739209666.7944133;-45.120503652039325
1739209666.7944183;-45.120503652039325
1739209666.794423;-38.13080360867914
1739209666.794428;-45.120503652039325
1739209666.794433;-45.120503652039325
1739209666.794438;-45.120503652039325
1739209666.794443;-38.13080360867914
1739209666.794448;-38.13080360867914
1739209666.7944527;-45.120503652039325
1739209666.7944577;-38.13080360867914
1739209666.7944627;-35.57807855764607
1739209666.7944674;-38.13080360867914
1739209666.7944725;-35.57807855764607
1739209666.7944772;-45.120503652039325
1739209666.7944822;-38.13080360867914
1739209666.7944872;-45.120503652039325
1739209666.794492;-45.120503652039325
1739209666.794497;-38.13080360867914
1739209666.794502;-45.120503652039325
1739209666.7945068;-38.13080360867914
1739209666.7945118;-38.13080360867914
1739209666.7945168;-32.816014438256545
1739209666.7945216;-45.120503652039325
1739209666.7945266;-38.13080360867914
1739209666.7945316;-32.816014438256545
1739209666.7945364;-38.13080360867914
1739209666.7945414;-38.13080360867914
1739209666.7945461;-38.13080360867914
1739209666.7945511;-38.13080360867914
1739209666.7945561;-38.13080360867914
1739209666.794561;-33.981070128970906
1739209666.794566;-45.120503652039325
1739209666.794571;-45.120503652039325
1739209666.7945757;-38.13080360867914
1739209666.7945807;-38.13080360867914
1739209666.7945857;-45.120503652039325
1739209666.7945905;-45.120503652039325
1739209666.7945955;-38.13080360867914
1739209666.7946005;-38.13080360867914
1739209666.7946053;-38.13080360867914
1739209666.7946103;-38.13080360867914
1739209666.7946153;-45.120503652039325
1739209666.79462;-38.13080360867914
1739209666.794625;-45.120503652039325
1739209666.7946298;-45.120503652039325
1739209666.7946348;-35.57807855764607
1739209666.7946398;-38.13080360867914
1739209666.7946446;-45.120503652039325
1739209666.7946496;-38.13080360867914
1739209666.7946546;-33.981070128970906
1739209666.7946594;-33.981070128970906
1739209666.7946644;-38.13080360867914
1739209666.7946694;-35.57807855764607
1739209666.7946742;-38.13080360867914
1739209666.7946792;-38.13080360867914
1739209666.7946842;-35.57807855764607
1739209666.794689;-38.13080360867914
1739209666.794694;-35.57807855764607
1739209666.7946987;-35.57807855764607
1739209666.7947037;-38.13080360867914
1739209666.7947087;-45.120503652039325
1739209666.7947135;-35.57807855764607
1739209666.7947185;-35.57807855764607
1739209666.7947235;-45.120503652039325
1739209666.7947283;-38.13080360867914
1739209666.7947333;-33.981070128970906
1739209666.7947383;-38.13080360867914
1739209666.794743;-45.120503652039325
1739209666.794748;-38.13080360867914
1739209666.794753;-38.13080360867914
1739209666.7947578;-38.13080360867914
1739209666.7947628;-45.120503652039325
1739209666.7947679;-45.120503652039325
1739209666.7947726;-33.981070128970906
1739209666.7947776;-38.13080360867914
1739209666.7947824;-45.120503652039325
1739209666.7947874;-38.13080360867914
1739209666.7947924;-35.57807855764607
1739209666.7947972;-38.13080360867914
1739209666.7948022;-45.120503652039325
1739209666.7948072;-45.120503652039325
1739209666.794812;-38.13080360867914
1739209666.794817;-35.57807855764607
1739209666.794822;-38.13080360867914
1739209666.7948267;-38.13080360867914
1739209666.7948318;-45.120503652039325
1739209666.7948368;-38.13080360867914
1739209666.7948415;-45.120503652039325
1739209666.7948465;-33.981070128970906
1739209666.7948513;-27.267205301931607
1739209666.7948563;-33.981070128970906
1739209666.7948613;-38.13080360867914
1739209666.794866;-38.13080360867914
1739209666.794871;-38.13080360867914
1739209666.794876;-33.981070128970906
1739209666.7948809;-45.120503652039325
1739209666.7948859;-38.13080360867914
1739209666.7948909;-33.981070128970906
1739209666.7948956;-38.13080360867914
1739209666.7949007;-38.13080360867914
1739209666.7949057;-45.120503652039325
1739209666.7949104;-38.13080360867914
1739209666.7949154;-32.816014438256545
1739209666.7949202;-45.120503652039325
1739209666.7949252;-38.13080360867914
1739209666.7949302;-31.141103565318915
1739209666.794935;-38.13080360867914
1739209666.79494;-45.120503652039325
1739209666.794945;-38.13080360867914
1739209666.7949498;-38.13080360867914
1739209666.7949548;-45.120503652039325
1739209666.7949598;-38.13080360867914
1739209666.7949646;-45.120503652039325
1739209666.7949696;-32.816014438256545
1739209666.7949746;-45.120503652039325
1739209666.7949793;-45.120503652039325
1739209666.7949843;-45.120503652039325
1739209666.7949893;-35.57807855764607
1739209666.794994;-38.13080360867914
1739209666.7949991;-45.120503652039325
1739209666.795004;-45.120503652039325
1739209666.795009;-38.13080360867914
1739209666.795014;-45.120503652039325
1739209666.7950187;-45.120503652039325
1739209666.7950237;-45.120503652039325
1739209666.7950287;-38.13080360867914
1739209666.7950335;-35.57807855764607
1739209666.7950385;-45.120503652039325
1739209666.7950435;-38.13080360867914
1739209666.7950482;-27.267205301931607
1739209666.7950532;-38.13080360867914
1739209666.7950583;-45.120503652039325
1739209666.795063;-38.13080360867914
1739209666.795068;-45.120503652039325
1739209666.7950728;-45.120503652039325
1739209666.7950778;-45.120503652039325
1739209666.7950828;-45.120503652039325
1739209666.7950876;-38.13080360867914
1739209666.7950926;-45.120503652039325
1739209666.7950976;-45.120503652039325
1739209666.7951024;-45.120503652039325
1739209666.7951074;-32.816014438256545
1739209666.7951124;-38.13080360867914
1739209666.7951171;-45.120503652039325
1739209666.7951221;-45.120503652039325
1739209666.7951272;-45.120503652039325
1739209666.795132;-33.981070128970906
1739209666.795137;-45.120503652039325
1739209666.7951417;-45.120503652039325
1739209666.7951467;-45.120503652039325
1739209666.7951517;-33.981070128970906
1739209666.7951565;-45.120503652039325
1739209666.7951615;-38.13080360867914
1739209666.7951665;-32.816014438256545
1739209666.7951713;-45.120503652039325
1739209666.7951763;-45.120503652039325
1739209666.7951813;-45.120503652039325
1739209666.795186;-38.13080360867914
1739209666.795191;-45.120503652039325
1739209666.795196;-45.120503652039325
1739209666.7952008;-45.120503652039325
1739209666.7952058;-45.120503652039325
1739209666.7952108;-33.981070128970906
1739209666.7952156;-38.13080360867914
1739209666.7952206;-45.120503652039325
1739209666.7952254;-45.120503652039325
1739209666.7952304;-33.981070128970906
1739209666.7952354;-45.120503652039325
1739209666.7952402;-45.120503652039325
1739209666.7952452;-38.13080360867914
1739209666.7952502;-45.120503652039325
1739209666.795255;-45.120503652039325
1739209666.79526;-38.13080360867914
1739209666.795265;-38.13080360867914
1739209666.7952697;-45.120503652039325
1739209666.7952747;-38.13080360867914
1739209666.7952797;-45.120503652039325
1739209666.7952845;-38.13080360867914
1739209666.7952895;-38.13080360867914
1739209666.7952943;-38.13080360867914
1739209666.7952993;-45.120503652039325
1739209666.7953043;-38.13080360867914
1739209666.795309;-38.13080360867914
1739209666.795314;-45.120503652039325
1739209666.795319;-45.120503652039325
1739209666.7953238;-45.120503652039325
1739209666.7953289;-31.141103565318915
1739209666.7953339;-45.120503652039325
1739209666.7953386;-45.120503652039325
1739209666.7953436;-45.120503652039325
1739209666.7953486;-45.120503652039325
1739209666.7953534;-45.120503652039325
1739209666.7953584;-45.120503652039325
1739209666.7953632;-38.13080360867914
1739209666.7953682;-45.120503652039325
1739209666.7953732;-38.13080360867914
1739209666.795378;-35.57807855764607
1739209666.795383;-45.120503652039325
1739209666.795388;-45.120503652039325
1739209666.7953928;-45.120503652039325
1739209666.7953978;-45.120503652039325
1739209666.7954028;-33.981070128970906
1739209666.7954075;-38.13080360867914
1739209666.7954125;-45.120503652039325
1739209666.7954175;-38.13080360867914
1739209666.7954223;-35.57807855764607
1739209666.7954273;-38.13080360867914
1739209666.7954323;-45.120503652039325
1739209666.795437;-45.120503652039325
1739209666.795442;-38.13080360867914
1739209666.7954469;-27.267205301931607
1739209666.7954519;-38.13080360867914
1739209666.795457;-45.120503652039325
1739209666.7954617;-38.13080360867914
1739209666.7954667;-33.981070128970906
1739209666.7954717;-38.13080360867914
1739209666.7954764;-38.13080360867914
1739209666.7954814;-38.13080360867914
1739209666.7954865;-38.13080360867914
1739209666.7954912;-45.120503652039325
1739209666.7954962;-45.120503652039325
1739209666.7955012;-38.13080360867914
1739209666.795506;-38.13080360867914
1739209666.795511;-45.120503652039325
1739209666.7955158;-45.120503652039325
1739209666.7955208;-33.981070128970906
1739209666.7955258;-27.267205301931607
1739209666.7955306;-38.13080360867914
1739209666.7955356;-38.13080360867914
1739209666.7955406;-38.13080360867914
1739209666.7955453;-28.992665084841942
1739209666.7955503;-38.13080360867914
1739209666.7955554;-45.120503652039325
1739209666.7955601;-32.816014438256545
1739209666.7955651;-35.57807855764607
1739209666.7955701;-45.120503652039325
1739209666.795575;-45.120503652039325
1739209666.79558;-38.13080360867914
1739209666.7955847;-45.120503652039325
1739209666.7955897;-45.120503652039325
1739209666.7955947;-38.13080360867914
1739209666.7955995;-45.120503652039325
1739209666.7956045;-38.13080360867914
1739209666.7956095;-38.13080360867914
1739209666.7956142;-45.120503652039325
1739209666.7956192;-38.13080360867914
1739209666.7956243;-38.13080360867914
1739209666.795629;-45.120503652039325
1739209666.795634;-45.120503652039325
1739209666.795639;-38.13080360867914
1739209666.7956438;-31.141103565318915
1739209666.7956488;-31.141103565318915
1739209666.7956538;-38.13080360867914
1739209666.7956586;-38.13080360867914
1739209666.7956636;-45.120503652039325
1739209666.7956684;-32.816014438256545
1739209666.7956734;-35.57807855764607
1739209666.7956784;-38.13080360867914
1739209666.7956831;-30.49652367304973
1739209666.7956882;-28.992665084841942
1739209666.7956932;-38.13080360867914
1739209666.795698;-45.120503652039325
1739209666.795703;-38.13080360867914
1739209666.795708;-38.13080360867914
1739209666.7957127;-38.13080360867914
1739209666.7957177;-45.120503652039325
1739209666.7957227;-38.13080360867914
1739209666.7957275;-33.981070128970906
1739209666.7957325;-35.57807855764607
1739209666.7957373;-45.120503652039325
1739209666.7957423;-38.13080360867914
1739209666.7957473;-38.13080360867914
1739209666.795752;-38.13080360867914
1739209666.795757;-45.120503652039325
1739209666.795762;-45.120503652039325
1739209666.7957668;-45.120503652039325
1739209666.7957718;-45.120503652039325
1739209666.7957768;-45.120503652039325
1739209666.7957816;-38.13080360867914
1739209666.7957866;-35.57807855764607
1739209666.7957916;-45.120503652039325
1739209666.7957964;-38.13080360867914
1739209666.7958014;-38.13080360867914
1739209666.7958064;-38.13080360867914
1739209666.7958112;-38.13080360867914
1739209666.7958162;-38.13080360867914
1739209666.795821;-35.57807855764607
1739209666.795826;-45.120503652039325
1739209666.795831;-33.981070128970906
1739209666.7958357;-45.120503652039325
1739209666.7958407;-45.120503652039325
1739209666.7958457;-35.57807855764607
1739209666.7958505;-38.13080360867914
1739209666.7958555;-38.13080360867914
1739209666.7958605;-38.13080360867914
1739209666.7958653;-38.13080360867914
1739209666.7958703;-45.120503652039325
1739209666.7958753;-33.981070128970906
1739209666.79588;-38.13080360867914
1739209666.795885;-35.57807855764607
1739209666.7958899;-35.57807855764607
1739209666.7958949;-38.13080360867914
1739209666.7958999;-38.13080360867914
1739209666.7959046;-38.13080360867914
1739209666.7959096;-38.13080360867914
1739209666.7959146;-38.13080360867914
1739209666.7959194;-35.57807855764607
1739209666.7959244;-38.13080360867914
1739209666.7959294;-38.13080360867914
1739209666.7959342;-45.120503652039325
1739209666.7959392;-45.120503652039325
1739209666.7959442;-38.13080360867914
1739209666.795949;-38.13080360867914
1739209666.795954;-45.120503652039325
1739209666.7959588;-45.120503652039325
1739209666.7959638;-32.816014438256545
1739209666.7959688;-35.57807855764607
1739209666.7959735;-45.120503652039325
1739209666.7959785;-45.120503652039325
1739209666.7959836;-33.981070128970906
1739209666.7959883;-38.13080360867914
1739209666.7959933;-38.13080360867914
1739209666.7959983;-45.120503652039325
1739209666.796003;-35.57807855764607
1739209666.796008;-32.816014438256545
1739209666.796013;-45.120503652039325
1739209666.796018;-45.120503652039325
1739209666.796023;-45.120503652039325
1739209666.796028;-45.120503652039325
1739209666.7960327;-45.120503652039325
1739209666.7960377;-45.120503652039325
1739209666.7960424;-45.120503652039325
1739209666.7960474;-45.120503652039325
1739209666.7960525;-45.120503652039325
1739209666.7960572;-45.120503652039325
1739209666.7960622;-33.981070128970906
1739209666.7960672;-38.13080360867914
1739209666.796072;-45.120503652039325
1739209666.796077;-45.120503652039325
1739209666.796082;-27.8777449560314
1739209666.7960868;-29.438486411369333
1739209666.7960918;-45.120503652039325
1739209666.7960968;-38.13080360867914
1739209666.7961016;-45.120503652039325
1739209666.7961066;-45.120503652039325
1739209666.7961113;-45.120503652039325
1739209666.7961164;-35.57807855764607
1739209666.7961214;-45.120503652039325
1739209666.7961261;-38.13080360867914
1739209666.7961311;-38.13080360867914
1739209666.7961361;-45.120503652039325
1739209666.796141;-45.120503652039325
1739209666.796146;-45.120503652039325
1739209666.796151;-35.57807855764607
1739209666.7961557;-45.120503652039325
1739209666.7961607;-30.49652367304973
1739209666.7961657;-30.49652367304973
1739209666.7961705;-45.120503652039325
1739209666.7961755;-45.120503652039325
1739209666.7961802;-38.13080360867914
1739209666.7961853;-32.816014438256545
1739209666.7961903;-45.120503652039325
1739209666.796195;-45.120503652039325
1739209666.7962;-45.120503652039325
1739209666.796205;-45.120503652039325
1739209666.7962098;-45.120503652039325
1739209666.7962148;-38.13080360867914
1739209666.7962198;-38.13080360867914
1739209666.7962246;-45.120503652039325
1739209666.7962296;-38.13080360867914
1739209666.7962346;-45.120503652039325
1739209666.7962394;-45.120503652039325
1739209666.7962444;-45.120503652039325
1739209666.7962494;-38.13080360867914
1739209666.7962542;-45.120503652039325
1739209666.7962592;-45.120503652039325
1739209666.796264;-45.120503652039325
1739209666.796269;-35.57807855764607
1739209666.796274;-45.120503652039325
1739209666.7962787;-35.57807855764607
1739209666.7962837;-26.487275050834715
1739209666.7962887;-38.13080360867914
1739209666.7962935;-38.13080360867914
1739209666.7962985;-38.13080360867914
1739209666.7963035;-32.816014438256545
1739209666.7963083;-45.120503652039325
1739209666.7963133;-45.120503652039325
1739209666.7963183;-45.120503652039325
1739209666.796323;-33.981070128970956
1739209666.796328;-38.13080360867914
1739209666.7963328;-35.57807855764607
1739209666.7963378;-45.120503652039325
1739209666.7963428;-45.120503652039325
1739209666.7963476;-38.13080360867914
1739209666.7963526;-45.120503652039325
1739209666.7963576;-38.13080360867914
1739209666.7963624;-31.141103565318915
1739209666.7963674;-45.120503652039325
1739209666.7963724;-38.13080360867914
1739209666.7963772;-38.13080360867914
1739209666.7963822;-45.120503652039325
1739209666.7963872;-35.57807855764607
1739209666.796392;-35.57807855764607
1739209666.796397;-45.120503652039325
1739209666.7964017;-45.120503652039325
1739209666.7964067;-32.816014438256545
1739209666.7964118;-35.57807855764607
1739209666.7964165;-45.120503652039325
1739209666.7964215;-38.13080360867914
1739209666.7964265;-33.981070128970906
1739209666.7964313;-38.13080360867914
1739209666.7964363;-38.13080360867914
1739209666.7964413;-45.120503652039325
1739209666.796446;-45.120503652039325
1739209666.796451;-38.13080360867914
1739209666.796456;-45.120503652039325
1739209666.7964609;-45.120503652039325
1739209666.7964659;-45.120503652039325
1739209666.7964709;-38.13080360867914
1739209666.7964756;-38.13080360867914
1739209666.7964807;-38.13080360867914
1739209666.7964854;-38.13080360867914
1739209666.7964904;-45.120503652039325
1739209666.7964954;-45.120503652039325
1739209666.7965002;-38.13080360867914
1739209666.7965052;-33.981070128970906
1739209666.7965102;-45.120503652039325
1739209666.796515;-45.120503652039325
