CAN Message; 0x150:000020dd7d804888
1739209887.6317859;-38.13080360867914
1739209887.6317894;-35.57807855764607
1739209887.6317933;-45.120503652039325
1739209887.6317968;-45.120503652039325
1739209887.6318004;-45.120503652039325
1739209887.6318042;-38.13080360867914
1739209887.6318078;-45.120503652039325
1739209887.6318116;-33.981070128970956
1739209887.6318152;-45.120503652039325
1739209887.6318188;-33.981070128970906
1739209887.6318226;-38.13080360867914
1739209887.6318262;-38.13080360867914
1739209887.6318297;-35.57807855764607
1739209887.6318336;-38.13080360867914
1739209887.6318371;-45.120503652039325
1739209887.6318407;-31.141103565318915
1739209887.6318445;-45.120503652039325
1739209887.631848;-45.120503652039325
1739209887.631852;-45.120503652039325
1739209887.6318555;-31.141103565318915
1739209887.631859;-38.13080360867914
1739209887.6318629;-38.13080360867914
1739209887.6318665;-38.13080360867914
1739209887.63187;-32.816014438256545
1739209887.6318738;-38.13080360867914
1739209887.6318774;-45.120503652039325
1739209887.631881;-38.13080360867914
1739209887.6318848;-33.981070128970906
1739209887.6318884;-45.120503652039325
1739209887.6318922;-45.120503652039325
1739209887.6318958;-38.13080360867914
1739209887.6318994;-35.57807855764607
1739209887.6319032;-45.120503652039325
1739209887.6319067;-45.120503652039325
1739209887.6319103;-38.13080360867914
1739209887.6319141;-45.120503652039325
1739209887.6319177;-45.120503652039325
1739209887.6319213;-45.120503652039325
1739209887.631925;-38.13080360867914
1739209887.6319287;-28.992665084841942
1739209887.6319325;-38.13080360867914
1739209887.631936;-38.13080360867914
1739209887.6319396;-33.981070128970906
1739209887.6319435;-35.57807855764607
1739209887.631947;-45.120503652039325
1739209887.6319506;-45.120503652039325
1739209887.6319544;-45.120503652039325
1739209887.631958;-45.120503652039325
1739209887.6319616;-38.13080360867914
1739209887.6319654;-35.57807855764607
1739209887.631969;-33.981070128970906
1739209887.6319728;-38.13080360867914
1739209887.6319764;-38.13080360867914
1739209887.63198;-38.13080360867914
1739209887.6319838;-38.13080360867914
1739209887.6319873;-38.13080360867914
1739209887.631991;-45.120503652039325
1739209887.6319947;-45.120503652039325
1739209887.6319983;-35.57807855764607
1739209887.6320019;-45.120503652039325
1739209887.6320057;-45.120503652039325
1739209887.6320093;-45.120503652039325
1739209887.632013;-38.13080360867914
1739209887.6320167;-38.13080360867914
1739209887.6349847;-33.981070128970906
1739209887.634986;-38.13080360867914
1739209887.6349869;-45.120503652039325
1739209887.634988;-45.120503652039325
1739209887.634989;-38.13080360867914
1739209887.6349902;-35.57807855764607
1739209887.6349912;-45.120503652039325
1739209887.6349924;-38.13080360867914
1739209887.6349933;-38.13080360867914
1739209887.6349945;-38.13080360867914
1739209887.6349955;-45.120503652039325
1739209887.6349967;-38.13080360867914
1739209887.6349976;-38.13080360867914
1739209887.6349988;-45.120503652039325
1739209887.6349998;-45.120503652039325
1739209887.6350007;-38.13080360867914
1739209887.635002;-38.13080360867914
1739209887.6350029;-45.120503652039325
1739209887.635004;-45.120503652039325
1739209887.635005;-38.13080360867914
1739209887.6350062;-38.13080360867914
1739209887.6350071;-38.13080360867914
1739209887.6350083;-45.120503652039325
1739209887.6350093;-38.13080360867914
1739209887.6350105;-38.13080360867914
1739209887.6350114;-45.120503652039325
1739209887.6350126;-35.57807855764607
1739209887.6350136;-35.57807855764607
1739209887.6350148;-45.120503652039325
1739209887.6350157;-45.120503652039325
1739209887.6350167;-32.816014438256545
1739209887.6350179;-38.13080360867914
1739209887.6350188;-38.13080360867914
1739209887.63502;-38.13080360867914
1739209887.635021;-33.981070128970906
1739209887.6350222;-33.981070128970906
1739209887.635023;-35.57807855764607
1739209887.6350243;-38.13080360867914
1739209887.6350253;-35.57807855764607
1739209887.6350265;-38.13080360867914
1739209887.6350274;-38.13080360867914
1739209887.6350286;-35.57807855764607
1739209887.6350296;-45.120503652039325
1739209887.6350307;-38.13080360867914
1739209887.6350317;-45.120503652039325
1739209887.6350327;-38.13080360867914
1739209887.6350338;-38.13080360867914
1739209887.6350348;-45.120503652039325
1739209887.635036;-35.57807855764607
1739209887.635037;-38.13080360867914
1739209887.6350381;-45.120503652039325
1739209887.635039;-45.120503652039325
1739209887.6350403;-35.57807855764607
1739209887.6350412;-35.57807855764607
1739209887.6350424;-38.13080360867914
1739209887.6350434;-31.141103565318915
1739209887.6350446;-33.981070128970906
1739209887.6350455;-45.120503652039325
1739209887.6350467;-45.120503652039325
1739209887.6350477;-45.120503652039325
1739209887.6350486;-45.120503652039325
1739209887.6350498;-38.13080360867914
1739209887.6350508;-45.120503652039325
1739209887.635052;-45.120503652039325
1739209887.635053;-45.120503652039325
1739209887.635054;-45.120503652039325
1739209887.635055;-45.120503652039325
1739209887.6350563;-38.13080360867914
1739209887.6350572;-38.13080360867914
1739209887.6350584;-45.120503652039325
1739209887.6350594;-45.120503652039325
1739209887.6350605;-45.120503652039325
1739209887.6350615;-31.141103565318893
1739209887.6350627;-30.49652367304973
1739209887.6350636;-45.120503652039325
1739209887.6350646;-45.120503652039325
1739209887.6350658;-35.57807855764607
1739209887.6350667;-38.13080360867914
1739209887.635068;-45.120503652039325
1739209887.635069;-45.120503652039325
1739209887.63507;-45.120503652039325
1739209887.635071;-38.13080360867914
1739209887.6350722;-38.13080360867914
1739209887.6350732;-38.13080360867914
1739209887.6350744;-45.120503652039325
1739209887.6350753;-45.120503652039325
1739209887.6350765;-38.13080360867914
1739209887.6350775;-45.120503652039325
1739209887.6350787;-45.120503652039325
1739209887.6350796;-38.13080360867914
1739209887.6350806;-38.13080360867914
1739209887.6350818;-38.13080360867914
1739209887.6350827;-32.816014438256545
1739209887.635084;-38.13080360867914
1739209887.6350849;-38.13080360867914
1739209887.635086;-45.120503652039325
1739209887.635087;-32.816014438256545
1739209887.6350882;-35.57807855764607
1739209887.6350892;-45.120503652039325
1739209887.6350904;-45.120503652039325
1739209887.6350913;-45.120503652039325
1739209887.6350925;-38.13080360867914
1739209887.6350935;-45.120503652039325
1739209887.6350946;-32.816014438256545
1739209887.6350956;-38.13080360867914
1739209887.6350965;-45.120503652039325
1739209887.6350977;-35.57807855764607
1739209887.6350987;-38.13080360867914
1739209887.6351;-38.13080360867914
1739209887.6351008;-45.120503652039325
1739209887.635102;-45.120503652039325
1739209887.635103;-45.120503652039325
1739209887.6351042;-28.21854285175415
1739209887.6351051;-28.58837851428586
1739209887.6351063;-38.13080360867914
1739209887.6351073;-38.13080360867914
1739209887.6351085;-38.13080360867914
1739209887.6351094;-33.981070128970906
1739209887.6351106;-45.120503652039325
1739209887.6351116;-38.13080360867914
1739209887.6351125;-45.120503652039325
1739209887.6351137;-45.120503652039325
1739209887.6351147;-45.120503652039325
1739209887.6351159;-45.120503652039325
1739209887.6351168;-45.120503652039325
1739209887.635118;-45.120503652039325
1739209887.635119;-45.120503652039325
1739209887.6351202;-45.120503652039325
1739209887.635121;-32.816014438256545
1739209887.6351223;-30.49652367304973
1739209887.6351233;-45.120503652039325
1739209887.6351244;-45.120503652039325
1739209887.6351254;-35.57807855764607
1739209887.6351266;-35.57807855764607
1739209887.6351275;-45.120503652039325
1739209887.6351285;-38.13080360867914
1739209887.6351297;-38.13080360867914
1739209887.6351306;-45.120503652039325
1739209887.6351318;-45.120503652039325
1739209887.6351328;-38.13080360867914
1739209887.635134;-45.120503652039325
1739209887.635135;-38.13080360867914
1739209887.6351361;-38.13080360867914
1739209887.635137;-45.120503652039325
1739209887.6351383;-45.120503652039325
1739209887.6351392;-45.120503652039325
1739209887.6351404;-35.57807855764607
1739209887.6351414;-38.13080360867914
1739209887.6351426;-38.13080360867914
1739209887.6351435;-38.13080360867914
1739209887.6351445;-35.57807855764607
1739209887.6351457;-38.13080360867914
1739209887.6351466;-45.120503652039325
1739209887.6351478;-31.141103565318915
1739209887.6351488;-38.13080360867914
1739209887.63515;-35.57807855764607
1739209887.635151;-35.57807855764607
1739209887.635152;-35.57807855764607
1739209887.635153;-35.57807855764607
1739209887.6351542;-33.981070128970906
1739209887.6351552;-33.981070128970906
1739209887.6351564;-32.81601443825658
1739209887.6351573;-45.120503652039325
1739209887.6351585;-38.13080360867914
1739209887.6351595;-45.120503652039325
1739209887.6351604;-45.120503652039325
1739209887.6351616;-38.13080360867914
1739209887.6351626;-45.120503652039325
1739209887.6351638;-38.13080360867914
1739209887.6351647;-27.267205301931607
1739209887.635166;-45.120503652039325
1739209887.635167;-45.120503652039325
1739209887.635168;-32.816014438256545
1739209887.635169;-31.141103565318915
1739209887.6351702;-45.120503652039325
1739209887.6351712;-45.120503652039325
1739209887.6351724;-35.57807855764607
1739209887.6351733;-38.13080360867914
1739209887.6351745;-38.13080360867914
1739209887.6351755;-45.120503652039325
1739209887.6351764;-33.981070128970906
1739209887.6351776;-45.120503652039325
1739209887.6351786;-35.57807855764607
1739209887.6351798;-35.57807855764607
1739209887.6351807;-45.120503652039325
1739209887.635182;-33.981070128970906
1739209887.6351829;-38.13080360867914
1739209887.635184;-35.57807855764607
1739209887.635185;-45.120503652039325
1739209887.6351862;-38.13080360867914
1739209887.6351871;-45.120503652039325
1739209887.6351883;-38.13080360867914
1739209887.6351893;-45.120503652039325
1739209887.6351905;-38.13080360867914
1739209887.6351914;-35.57807855764607
1739209887.6351924;-38.13080360867914
1739209887.6351936;-45.120503652039325
1739209887.6351945;-45.120503652039325
1739209887.6351957;-35.57807855764607
1739209887.6351967;-45.120503652039325
1739209887.6351979;-45.120503652039325
1739209887.6351988;-33.981070128970906
1739209887.6352;-45.120503652039325
1739209887.635201;-45.120503652039325
1739209887.6352022;-35.57807855764607
1739209887.6352031;-35.57807855764607
1739209887.6352043;-45.120503652039325
1739209887.6352053;-45.120503652039325
1739209887.6352065;-38.13080360867914
1739209887.6352074;-31.141103565318915
1739209887.6352084;-38.13080360867914
1739209887.6352096;-38.13080360867914
1739209887.6352105;-45.120503652039325
1739209887.6352117;-33.981070128970906
1739209887.6352127;-38.13080360867914
1739209887.6352139;-38.13080360867914
1739209887.6352148;-38.13080360867914
1739209887.635216;-38.13080360867914
1739209887.635217;-38.13080360867914
1739209887.6352181;-45.120503652039325
1739209887.635219;-45.120503652039325
1739209887.6352203;-45.120503652039325
1739209887.6352212;-45.120503652039325
1739209887.6352224;-38.13080360867914
1739209887.6352234;-38.13080360867914
1739209887.6352243;-45.120503652039325
1739209887.6352255;-45.120503652039325
1739209887.6352265;-45.120503652039325
1739209887.6352277;-38.13080360867914
1739209887.6352286;-33.981070128970906
1739209887.6352298;-45.120503652039325
1739209887.6352308;-38.13080360867914
1739209887.635232;-38.13080360867914
1739209887.635233;-31.141103565318915
1739209887.635234;-32.816014438256545
1739209887.635235;-38.13080360867914
1739209887.6352363;-38.13080360867914
1739209887.6352372;-38.13080360867914
1739209887.6352384;-38.13080360867914
1739209887.6352394;-38.13080360867914
1739209887.6352403;-45.120503652039325
1739209887.6352415;-38.13080360867914
1739209887.6352425;-45.120503652039325
1739209887.6352437;-45.120503652039325
1739209887.6352446;-45.120503652039325
1739209887.6352458;-38.13080360867914
1739209887.6352468;-38.13080360867914
1739209887.635248;-45.120503652039325
1739209887.635249;-45.120503652039325
1739209887.63525;-45.120503652039325
1739209887.635251;-32.816014438256545
1739209887.6352522;-45.120503652039325
1739209887.6352532;-45.120503652039325
1739209887.6352544;-45.120503652039325
1739209887.6352553;-38.13080360867914
1739209887.6352563;-38.13080360867914
1739209887.6352575;-45.120503652039325
1739209887.6352584;-38.13080360867914
1739209887.6352596;-45.120503652039325
1739209887.6352606;-45.120503652039325
1739209887.6352618;-45.120503652039325
1739209887.6352627;-38.13080360867914
1739209887.635264;-38.13080360867914
1739209887.6352649;-45.120503652039325
1739209887.635266;-45.120503652039325
1739209887.635267;-45.120503652039325
1739209887.6352682;-31.141103565318893
1739209887.6352692;-38.13080360867914
1739209887.6352704;-38.13080360867914
1739209887.6352713;-38.13080360867914
1739209887.6352725;-35.57807855764607
1739209887.6352735;-35.57807855764607
1739209887.6352744;-38.13080360867914
1739209887.6352756;-38.13080360867914
1739209887.6352766;-45.120503652039325
1739209887.6352777;-45.120503652039325
1739209887.6352787;-45.120503652039325
1739209887.63528;-45.120503652039325
1739209887.6352808;-45.120503652039325
1739209887.635282;-45.120503652039325
1739209887.635283;-38.13080360867914
1739209887.6352842;-45.120503652039325
1739209887.6352851;-45.120503652039325
1739209887.6352863;-45.120503652039325
1739209887.6352873;-45.120503652039325
1739209887.6352885;-38.13080360867914
1739209887.6352894;-35.57807855764607
1739209887.6352904;-38.13080360867914
1739209887.6352916;-45.120503652039325
1739209887.6352925;-45.120503652039325
1739209887.6352937;-32.816014438256545
1739209887.6352947;-31.141103565318893
1739209887.6352959;-38.13080360867914
1739209887.6352968;-38.13080360867914
1739209887.635298;-45.120503652039325
1739209887.635299;-45.120503652039325
1739209887.6353002;-38.13080360867914
1739209887.635301;-38.13080360867914
1739209887.6353023;-45.120503652039325
1739209887.6353033;-45.120503652039325
1739209887.6353045;-45.120503652039325
1739209887.6353054;-45.120503652039325
1739209887.6353064;-45.120503652039325
1739209887.6353076;-45.120503652039325
1739209887.6353085;-38.13080360867914
1739209887.6353097;-45.120503652039325
1739209887.6353106;-32.816014438256545
1739209887.6353118;-26.991370085610722
1739209887.6353128;-45.120503652039325
1739209887.635314;-45.120503652039325
1739209887.635315;-38.13080360867914
1739209887.6353161;-38.13080360867914
1739209887.635317;-45.120503652039325
1739209887.6353183;-38.13080360867914
1739209887.6353192;-38.13080360867914
1739209887.6353204;-38.13080360867914
1739209887.6353214;-45.120503652039325
1739209887.6353223;-45.120503652039325
1739209887.6353235;-35.57807855764607
1739209887.6353245;-45.120503652039325
1739209887.6353257;-38.13080360867914
1739209887.6353266;-45.120503652039325
1739209887.6353278;-32.816014438256545
1739209887.6353288;-26.991370085610722
1739209887.63533;-45.120503652039325
1739209887.635331;-38.13080360867914
1739209887.635332;-35.57807855764607
1739209887.635333;-38.13080360867914
1739209887.6353343;-45.120503652039325
1739209887.6353352;-45.120503652039325
1739209887.6353364;-45.120503652039325
1739209887.6353374;-38.13080360867914
1739209887.6353383;-45.120503652039325
1739209887.6353395;-45.120503652039325
1739209887.6353405;-35.57807855764607
1739209887.6353416;-45.120503652039325
1739209887.6353426;-32.816014438256545
1739209887.6353438;-32.816014438256545
1739209887.6353447;-35.57807855764607
1739209887.635346;-30.49652367304973
1739209887.635347;-38.13080360867914
1739209887.635348;-38.13080360867914
1739209887.635349;-38.13080360867914
1739209887.6353502;-38.13080360867914
1739209887.6353512;-38.13080360867914
1739209887.6353524;-31.141103565318915
1739209887.6353533;-45.120503652039325
1739209887.6353543;-35.57807855764607
1739209887.6353555;-33.981070128970906
1739209887.6353564;-33.981070128970906
1739209887.6353576;-45.120503652039325
1739209887.6353586;-45.120503652039325
1739209887.6353598;-35.57807855764607
1739209887.6353607;-33.981070128970906
1739209887.635362;-45.120503652039325
1739209887.6353629;-45.120503652039325
1739209887.635364;-38.13080360867914
1739209887.635365;-38.13080360867914
1739209887.6353662;-45.120503652039325
1739209887.6353672;-38.13080360867914
1739209887.6353683;-33.981070128970906
1739209887.6353693;-38.13080360867914
1739209887.6353703;-38.13080360867914
1739209887.6353714;-38.13080360867914
1739209887.6353724;-38.13080360867914
1739209887.6353736;-35.57807855764607
1739209887.6353745;-45.120503652039325
1739209887.6353757;-35.57807855764607
1739209887.6353767;-32.816014438256545
1739209887.635378;-38.13080360867914
1739209887.6353788;-38.13080360867914
1739209887.63538;-33.981070128970906
1739209887.635381;-38.13080360867914
1739209887.6353822;-45.120503652039325
1739209887.6353831;-45.120503652039325
1739209887.6353843;-45.120503652039325
1739209887.6353853;-38.13080360867914
1739209887.6353862;-38.13080360867914
1739209887.6353874;-45.120503652039325
1739209887.6353884;-33.981070128970906
1739209887.6353896;-38.13080360867914
1739209887.6353905;-45.120503652039325
1739209887.6353917;-45.120503652039325
1739209887.6353927;-45.120503652039325
1739209887.6353939;-35.57807855764607
1739209887.6353948;-45.120503652039325
1739209887.635396;-45.120503652039325
1739209887.635397;-38.13080360867914
1739209887.6353981;-33.981070128970906
1739209887.635399;-45.120503652039325
1739209887.6354003;-38.13080360867914
1739209887.6354012;-45.120503652039325
1739209887.6354022;-38.13080360867914
1739209887.6354034;-38.13080360867914
1739209887.6354043;-38.13080360867914
1739209887.6354055;-38.13080360867914
1739209887.6354065;-38.13080360867914
1739209887.6354077;-38.13080360867914
1739209887.6354086;-38.13080360867914
1739209887.6354098;-38.13080360867914
1739209887.6354108;-45.120503652039325
1739209887.635412;-45.120503652039325
1739209887.635413;-45.120503652039325
1739209887.6354141;-38.13080360867914
1739209887.635415;-35.57807855764607
1739209887.6354163;-33.981070128970906
1739209887.6354172;-45.120503652039325
1739209887.6354182;-38.13080360867914
1739209887.6354194;-35.57807855764607
1739209887.6354203;-45.120503652039325
1739209887.6354215;-45.120503652039325
1739209887.6354225;-38.13080360867914
1739209887.6354237;-45.120503652039325
1739209887.6354246;-45.120503652039325
1739209887.6354258;-45.120503652039325
1739209887.6354268;-38.13080360867914
1739209887.635428;-45.120503652039325
1739209887.635429;-38.13080360867914
1739209887.63543;-38.13080360867914
1739209887.635431;-38.13080360867914
1739209887.6354322;-45.120503652039325
1739209887.6354332;-45.120503652039325
1739209887.6354342;-45.120503652039325
1739209887.6354353;-38.13080360867914
1739209887.6354363;-45.120503652039325
1739209887.6354375;-45.120503652039325
1739209887.6354384;-33.981070128970906
1739209887.6354396;-45.120503652039325
1739209887.6354406;-35.57807855764607
1739209887.6354418;-35.57807855764607
1739209887.6354427;-38.13080360867914
1739209887.635444;-38.13080360867914
1739209887.6354449;-38.13080360867914
1739209887.635446;-45.120503652039325
1739209887.635447;-38.13080360867914
1739209887.6354482;-35.57807855764607
1739209887.6354492;-45.120503652039325
1739209887.6354501;-45.120503652039325
1739209887.6354513;-45.120503652039325
1739209887.6354523;-38.13080360867914
1739209887.6354535;-38.13080360867914
1739209887.6354544;-45.120503652039325
1739209887.6354556;-45.120503652039325
1739209887.6354566;-45.120503652039325
1739209887.6354578;-30.49652367304973
1739209887.6354587;-35.57807855764607
1739209887.63546;-45.120503652039325
1739209887.6354609;-45.120503652039325
1739209887.635462;-32.816014438256545
1739209887.635463;-32.816014438256545
1739209887.6354642;-38.13080360867914
1739209887.6354651;-32.816014438256545
1739209887.635466;-45.120503652039325
1739209887.6354673;-45.120503652039325
1739209887.6354682;-38.13080360867914
1739209887.6354694;-45.120503652039325
1739209887.6354704;-45.120503652039325
1739209887.6354716;-45.120503652039325
1739209887.6354725;-35.57807855764607
1739209887.6354737;-45.120503652039325
1739209887.6354747;-32.816014438256545
1739209887.6354759;-35.57807855764607
1739209887.6354768;-38.13080360867914
1739209887.635478;-35.57807855764607
1739209887.635479;-45.120503652039325
1739209887.6354802;-38.13080360867914
1739209887.635481;-45.120503652039325
1739209887.635482;-33.981070128970906
1739209887.6354833;-45.120503652039325
1739209887.6354842;-45.120503652039325
1739209887.6354854;-38.13080360867914
1739209887.6354864;-38.13080360867914
1739209887.6354876;-45.120503652039325
1739209887.6354885;-45.120503652039325
1739209887.6354897;-38.13080360867914
1739209887.6354907;-45.120503652039325
1739209887.6354918;-35.57807855764607
1739209887.6354928;-35.57807855764607
1739209887.635494;-45.120503652039325
1739209887.635495;-45.120503652039325
1739209887.6354961;-38.13080360867914
1739209887.635497;-32.816014438256545
1739209887.635498;-45.120503652039325
1739209887.6354992;-38.13080360867914
1739209887.6355002;-38.13080360867914
1739209887.6355014;-38.13080360867914
1739209887.6355023;-38.13080360867914
1739209887.6355035;-45.120503652039325
1739209887.6355045;-45.120503652039325
1739209887.6355057;-38.13080360867914
1739209887.6355066;-38.13080360867914
1739209887.6355078;-45.120503652039325
1739209887.6355088;-38.13080360867914
1739209887.63551;-38.13080360867914
1739209887.635511;-45.120503652039325
1739209887.635512;-45.120503652039325
1739209887.635513;-29.438486411369333
1739209887.635514;-32.816014438256545
1739209887.6355152;-45.120503652039325
1739209887.6355162;-38.13080360867914
1739209887.6355174;-38.13080360867914
1739209887.6355183;-33.981070128970906
1739209887.6355195;-45.120503652039325
1739209887.6355205;-38.13080360867914
1739209887.6355217;-38.13080360867914
1739209887.6355226;-45.120503652039325
1739209887.6355238;-45.120503652039325
1739209887.6355247;-38.13080360867914
1739209887.635526;-38.13080360867914
1739209887.635527;-45.120503652039325
1739209887.635528;-38.13080360867914
1739209887.635529;-45.120503652039325
1739209887.63553;-38.13080360867914
1739209887.6355312;-45.120503652039325
1739209887.6355321;-45.120503652039325
1739209887.6355333;-45.120503652039325
1739209887.6355343;-38.13080360867914
1739209887.6355355;-28.992665084841942
1739209887.6355364;-45.120503652039325
1739209887.6355376;-45.120503652039325
1739209887.6355386;-45.120503652039325
1739209887.6355398;-45.120503652039325
1739209887.6355407;-45.120503652039325
1739209887.635542;-38.13080360867914
1739209887.6355429;-45.120503652039325
1739209887.635544;-30.49652367304976
1739209887.635545;-45.120503652039325
1739209887.635546;-38.13080360867914
1739209887.6355472;-45.120503652039325
1739209887.635548;-38.13080360867914
1739209887.6355493;-35.57807855764607
1739209887.6355503;-45.120503652039325
1739209887.6355515;-45.120503652039325
1739209887.6355524;-31.141103565318915
1739209887.6355536;-35.57807855764607
1739209887.6355546;-38.13080360867914
1739209887.6355557;-45.120503652039325
1739209887.6355567;-35.57807855764607
1739209887.635558;-38.13080360867914
1739209887.6355588;-45.120503652039325
1739209887.63556;-38.13080360867914
1739209887.635561;-35.57807855764607
1739209887.635562;-45.120503652039325
1739209887.6355631;-38.13080360867914
1739209887.635564;-38.13080360867914
1739209887.6355653;-45.120503652039325
1739209887.6355662;-45.120503652039325
1739209887.6355674;-45.120503652039325
1739209887.6355684;-38.13080360867914
1739209887.6355696;-28.992665084841942
1739209887.6355705;-38.13080360867914
1739209887.6355717;-38.13080360867914
1739209887.6355727;-35.57807855764607
1739209887.6355739;-33.981070128970906
1739209887.6355748;-45.120503652039325
1739209887.635576;-45.120503652039325
1739209887.635577;-38.13080360867914
1739209887.635578;-38.13080360867914
1739209887.635579;-38.13080360867914
1739209887.63558;-45.120503652039325
1739209887.6355813;-45.120503652039325
1739209887.6355822;-35.57807855764607
1739209887.6355834;-45.120503652039325
1739209887.6355844;-45.120503652039325
1739209887.6355855;-45.120503652039325
1739209887.6355865;-33.981070128970906
1739209887.6355877;-45.120503652039325
1739209887.6355886;-45.120503652039325
1739209887.6355898;-45.120503652039325
1739209887.6355908;-38.13080360867914
1739209887.635592;-45.120503652039325
