CAN Message; 0x150:0600b749cc75e2b7
1739209892.4035852;-38.13080360867914
1739209892.4035897;-38.13080360867914
1739209892.4035943;-38.13080360867914
1739209892.4035988;-38.13080360867914
1739209892.4036033;-45.120503652039325
1739209892.4036078;-45.120503652039325
1739209892.4036124;-38.13080360867914
1739209892.403617;-38.13080360867914
1739209892.4036214;-33.981070128970906
1739209892.403626;-45.120503652039325
1739209892.4036305;-45.120503652039325
1739209892.4036353;-38.13080360867914
1739209892.4036398;-35.57807855764607
1739209892.4036443;-35.57807855764607
1739209892.4036489;-38.13080360867914
1739209892.4036534;-45.120503652039325
1739209892.403658;-32.816014438256545
1739209892.4036624;-38.13080360867914
1739209892.403667;-38.13080360867914
1739209892.4036715;-45.120503652039325
1739209892.403676;-31.141103565318893
1739209892.4036806;-45.120503652039325
1739209892.403685;-33.981070128970906
1739209892.4036896;-35.57807855764607
1739209892.4036942;-35.57807855764607
1739209892.403699;-45.120503652039325
1739209892.4037035;-45.120503652039325
1739209892.403708;-38.13080360867914
1739209892.4037125;-35.57807855764607
1739209892.403717;-38.13080360867914
1739209892.4037216;-45.120503652039325
1739209892.403726;-38.13080360867914
1739209892.4037306;-35.57807855764607
1739209892.4037352;-38.13080360867914
1739209892.4037397;-45.120503652039325
1739209892.4037442;-45.120503652039325
1739209892.4037488;-35.57807855764607
1739209892.4037533;-45.120503652039325
1739209892.403758;-38.13080360867914
1739209892.4037626;-32.816014438256545
1739209892.403767;-33.981070128970906
1739209892.4037716;-45.120503652039325
1739209892.4037762;-35.57807855764607
1739209892.4037807;-38.13080360867914
1739209892.4037852;-45.120503652039325
1739209892.4037898;-38.13080360867914
1739209892.4037943;-45.120503652039325
1739209892.4037988;-45.120503652039325
1739209892.4038033;-35.57807855764607
1739209892.4038079;-45.120503652039325
1739209892.4038124;-45.120503652039325
1739209892.403817;-45.120503652039325
1739209892.4038217;-35.57807855764607
1739209892.4038262;-38.13080360867914
1739209892.4038308;-35.57807855764607
1739209892.4038353;-33.981070128970906
1739209892.4038398;-32.816014438256545
1739209892.4038444;-35.57807855764607
1739209892.403849;-35.57807855764607
1739209892.4038534;-38.13080360867914
1739209892.403858;-35.57807855764607
1739209892.4038625;-38.13080360867914
1739209892.403867;-38.13080360867914
1739209892.4038715;-33.981070128970906
1739209892.403876;-38.13080360867914
1739209892.4038806;-38.13080360867914
1739209892.4038854;-45.120503652039325
1739209892.40389;-45.120503652039325
1739209892.4038944;-45.120503652039325
1739209892.403899;-45.120503652039325
1739209892.4039035;-45.120503652039325
1739209892.403908;-35.57807855764607
1739209892.4039125;-45.120503652039325
1739209892.403917;-45.120503652039325
1739209892.4039216;-35.57807855764607
1739209892.4039261;-38.13080360867914
1739209892.4039307;-38.13080360867914
1739209892.4039352;-38.13080360867914
1739209892.4039397;-32.816014438256545
1739209892.4039443;-28.58837851428586
1739209892.403949;-45.120503652039325
1739209892.4039536;-45.120503652039325
1739209892.403958;-45.120503652039325
1739209892.4039626;-38.13080360867914
1739209892.4039671;-30.49652367304973
1739209892.4039717;-38.13080360867914
1739209892.4039762;-33.981070128970906
1739209892.4039807;-32.816014438256545
1739209892.4039853;-45.120503652039325
1739209892.4039898;-45.120503652039325
1739209892.4039943;-45.120503652039325
1739209892.4039989;-45.120503652039325
1739209892.4040034;-45.120503652039325
1739209892.404008;-38.13080360867914
1739209892.4040127;-45.120503652039325
1739209892.4040172;-33.981070128970906
1739209892.4040217;-45.120503652039325
1739209892.4040263;-38.13080360867914
1739209892.4040308;-45.120503652039325
1739209892.4040353;-33.981070128970906
1739209892.4040399;-38.13080360867914
1739209892.4040444;-45.120503652039325
1739209892.404049;-45.120503652039325
1739209892.4040534;-33.981070128970906
1739209892.404058;-38.13080360867914
1739209892.4040625;-45.120503652039325
1739209892.404067;-33.981070128970906
1739209892.4040716;-45.120503652039325
1739209892.4040763;-45.120503652039325
1739209892.4040809;-45.120503652039325
1739209892.4040854;-45.120503652039325
1739209892.40409;-38.13080360867914
1739209892.4040945;-38.13080360867914
1739209892.404099;-45.120503652039325
1739209892.4041035;-45.120503652039325
1739209892.404108;-38.13080360867914
1739209892.4041126;-38.13080360867914
1739209892.404117;-38.13080360867914
1739209892.4041216;-45.120503652039325
1739209892.4041262;-38.13080360867914
1739209892.4041307;-38.13080360867914
1739209892.4041352;-45.120503652039325
1739209892.40414;-38.13080360867914
1739209892.4041445;-38.13080360867914
1739209892.404149;-35.57807855764607
1739209892.4041536;-45.120503652039325
1739209892.404158;-45.120503652039325
1739209892.4041626;-27.267205301931607
1739209892.4041672;-30.49652367304973
1739209892.4041717;-38.13080360867914
1739209892.4041762;-45.120503652039325
1739209892.4041808;-38.13080360867914
1739209892.4041853;-45.120503652039325
1739209892.4041898;-38.13080360867914
1739209892.4041944;-35.57807855764607
1739209892.4041991;-32.816014438256545
1739209892.4042037;-38.13080360867914
1739209892.4042082;-38.13080360867914
1739209892.4042127;-45.120503652039325
1739209892.4042172;-45.120503652039325
1739209892.4042218;-35.57807855764607
1739209892.4042263;-45.120503652039325
1739209892.4042308;-45.120503652039325
1739209892.4042354;-33.981070128970906
1739209892.40424;-32.816014438256545
1739209892.4042444;-45.120503652039325
1739209892.404249;-45.120503652039325
1739209892.4042535;-45.120503652039325
1739209892.404258;-45.120503652039325
1739209892.4042628;-45.120503652039325
1739209892.4042673;-45.120503652039325
1739209892.4042718;-45.120503652039325
1739209892.4042764;-45.120503652039325
1739209892.404281;-45.120503652039325
1739209892.4042854;-38.13080360867914
1739209892.40429;-35.57807855764607
1739209892.4042945;-35.57807855764607
1739209892.404299;-38.13080360867914
1739209892.4043036;-45.120503652039325
1739209892.404308;-45.120503652039325
1739209892.4043126;-45.120503652039325
1739209892.4043171;-38.13080360867914
1739209892.4043217;-32.816014438256545
1739209892.4043264;-38.13080360867914
1739209892.404331;-38.13080360867914
1739209892.4043355;-35.57807855764607
1739209892.40434;-45.120503652039325
1739209892.4043446;-33.981070128970906
1739209892.404349;-38.13080360867914
1739209892.4043536;-45.120503652039325
1739209892.4043581;-45.120503652039325
1739209892.4043627;-38.13080360867914
1739209892.4043672;-45.120503652039325
1739209892.4043717;-45.120503652039325
1739209892.4043763;-32.816014438256545
1739209892.4043808;-38.13080360867914
1739209892.4043853;-38.13080360867914
1739209892.40439;-38.13080360867914
1739209892.4043946;-35.57807855764607
1739209892.4043992;-45.120503652039325
1739209892.4044037;-35.57807855764607
1739209892.4044082;-35.57807855764607
1739209892.4044127;-45.120503652039325
1739209892.4044173;-38.13080360867914
1739209892.4044218;-45.120503652039325
1739209892.4044263;-45.120503652039325
1739209892.4044309;-35.57807855764607
1739209892.4044354;-38.13080360867914
1739209892.40444;-45.120503652039325
1739209892.4044445;-45.120503652039325
1739209892.404449;-38.13080360867914
1739209892.4044538;-45.120503652039325
1739209892.4044583;-45.120503652039325
1739209892.4044628;-38.13080360867914
1739209892.4044673;-35.57807855764607
1739209892.4044719;-45.120503652039325
1739209892.4044764;-45.120503652039325
1739209892.404481;-38.13080360867914
1739209892.4044855;-45.120503652039325
1739209892.40449;-45.120503652039325
1739209892.4044945;-38.13080360867914
1739209892.404499;-38.13080360867914
1739209892.4045036;-38.13080360867914
1739209892.404508;-45.120503652039325
1739209892.4045126;-38.13080360867914
1739209892.4045174;-32.816014438256545
1739209892.404522;-45.120503652039325
1739209892.4045265;-35.57807855764607
1739209892.404531;-45.120503652039325
1739209892.4045355;-45.120503652039325
1739209892.40454;-33.981070128970906
1739209892.4045446;-45.120503652039325
1739209892.4045491;-45.120503652039325
1739209892.4045537;-45.120503652039325
1739209892.4045582;-33.981070128970906
1739209892.4045627;-45.120503652039325
1739209892.4045672;-38.13080360867914
1739209892.4045718;-35.57807855764607
1739209892.4045765;-38.13080360867914
1739209892.404581;-38.13080360867914
1739209892.4045856;-45.120503652039325
1739209892.4045901;-33.981070128970906
1739209892.4045947;-35.57807855764607
1739209892.4045992;-38.13080360867914
1739209892.4046037;-38.13080360867914
1739209892.4046082;-35.57807855764607
1739209892.4046128;-38.13080360867914
1739209892.4046173;-45.120503652039325
1739209892.4046218;-45.120503652039325
1739209892.4046264;-38.13080360867914
1739209892.404631;-35.57807855764607
1739209892.4046354;-38.13080360867914
1739209892.4046402;-45.120503652039325
1739209892.4046447;-33.981070128970906
1739209892.4046493;-31.141103565318893
1739209892.4046538;-38.13080360867914
1739209892.4046583;-38.13080360867914
1739209892.4046628;-33.981070128970906
1739209892.4046674;-38.13080360867914
1739209892.404672;-38.13080360867914
1739209892.4046764;-31.141103565318915
1739209892.404681;-28.992665084841942
1739209892.4046855;-45.120503652039325
1739209892.40469;-35.57807855764607
1739209892.4046946;-38.13080360867914
1739209892.404699;-45.120503652039325
1739209892.4047039;-45.120503652039325
1739209892.4047084;-45.120503652039325
1739209892.404713;-45.120503652039325
1739209892.4047174;-38.13080360867914
1739209892.404722;-38.13080360867914
1739209892.4047265;-45.120503652039325
1739209892.404731;-38.13080360867914
1739209892.4047356;-38.13080360867914
1739209892.40474;-38.13080360867914
1739209892.4047446;-33.981070128970906
1739209892.4047492;-33.981070128970906
1739209892.4047537;-28.992665084841942
1739209892.4047582;-45.120503652039325
1739209892.4047627;-38.13080360867914
1739209892.4047675;-32.816014438256545
1739209892.404772;-33.981070128970906
1739209892.4047766;-45.120503652039325
1739209892.404781;-38.13080360867914
1739209892.4047856;-45.120503652039325
1739209892.4047902;-38.13080360867914
1739209892.4047947;-45.120503652039325
1739209892.4047992;-45.120503652039325
1739209892.4048038;-32.816014438256545
1739209892.4048083;-38.13080360867914
1739209892.4048128;-45.120503652039325
1739209892.4048173;-33.981070128970906
1739209892.4048219;-38.13080360867914
1739209892.4048264;-33.981070128970906
1739209892.4048312;-45.120503652039325
1739209892.4048357;-45.120503652039325
1739209892.4048402;-38.13080360867914
1739209892.4048448;-38.13080360867914
1739209892.4048493;-35.57807855764607
1739209892.4048538;-45.120503652039325
1739209892.4048584;-38.13080360867914
1739209892.4048629;-38.13080360867914
1739209892.4048674;-45.120503652039325
1739209892.404872;-38.13080360867914
1739209892.4048765;-33.981070128970906
1739209892.404881;-38.13080360867914
1739209892.4048855;-35.57807855764607
1739209892.40489;-45.120503652039325
1739209892.4048948;-45.120503652039325
1739209892.4048994;-31.141103565318915
1739209892.404904;-38.13080360867914
1739209892.4049084;-45.120503652039325
1739209892.404913;-38.13080360867914
1739209892.4049175;-38.13080360867914
1739209892.404922;-38.13080360867914
1739209892.4049265;-38.13080360867914
1739209892.404931;-35.57807855764607
1739209892.4049356;-28.58837851428586
1739209892.4049401;-45.120503652039325
1739209892.4049447;-38.13080360867914
1739209892.4049492;-45.120503652039325
1739209892.404954;-33.981070128970906
1739209892.4049585;-45.120503652039325
1739209892.404963;-38.13080360867914
1739209892.4049675;-35.57807855764607
1739209892.404972;-31.141103565318915
1739209892.4049766;-38.13080360867914
1739209892.4049811;-38.13080360867914
1739209892.4049857;-35.57807855764607
1739209892.4049902;-35.57807855764607
1739209892.4049947;-45.120503652039325
1739209892.4049993;-38.13080360867914
1739209892.4050038;-38.13080360867914
1739209892.4050083;-30.49652367304973
1739209892.4050128;-45.120503652039325
1739209892.4050176;-38.13080360867914
1739209892.4050221;-38.13080360867914
1739209892.4050267;-45.120503652039325
1739209892.4050312;-38.13080360867914
1739209892.4050357;-38.13080360867914
1739209892.4050403;-38.13080360867914
1739209892.4050448;-38.13080360867914
1739209892.4050493;-45.120503652039325
1739209892.4050539;-38.13080360867914
1739209892.4050584;-35.57807855764607
1739209892.405063;-45.120503652039325
1739209892.4050674;-38.13080360867914
1739209892.405072;-38.13080360867914
1739209892.4050765;-31.141103565318893
1739209892.4050813;-35.57807855764607
1739209892.4050858;-38.13080360867914
1739209892.4050903;-38.13080360867914
1739209892.4050949;-33.981070128970906
1739209892.4050994;-38.13080360867914
1739209892.405104;-45.120503652039325
1739209892.4051085;-35.57807855764607
1739209892.405113;-35.57807855764607
1739209892.4051175;-38.13080360867914
1739209892.405122;-38.13080360867914
1739209892.4051266;-38.13080360867914
1739209892.405131;-35.57807855764607
1739209892.4051356;-38.13080360867914
1739209892.4051402;-35.57807855764607
1739209892.405145;-38.13080360867914
1739209892.4051495;-38.13080360867914
1739209892.405154;-35.57807855764607
1739209892.4051585;-45.120503652039325
1739209892.405163;-38.13080360867914
1739209892.4051676;-32.816014438256545
1739209892.405172;-38.13080360867914
1739209892.4051766;-45.120503652039325
1739209892.4051812;-45.120503652039325
1739209892.4051857;-45.120503652039325
1739209892.4051902;-45.120503652039325
1739209892.4051948;-45.120503652039325
1739209892.4051993;-45.120503652039325
1739209892.4052038;-38.13080360867914
1739209892.4052086;-38.13080360867914
1739209892.405213;-38.13080360867914
1739209892.4052176;-35.57807855764607
1739209892.4052222;-35.57807855764607
1739209892.4052267;-38.13080360867914
1739209892.4052312;-38.13080360867914
1739209892.4052358;-38.13080360867914
1739209892.4052403;-35.57807855764607
1739209892.4052448;-45.120503652039325
1739209892.4052494;-45.120503652039325
1739209892.405254;-38.13080360867914
1739209892.4052584;-45.120503652039325
1739209892.405263;-32.816014438256545
1739209892.4052675;-45.120503652039325
1739209892.4052722;-45.120503652039325
1739209892.4052768;-35.57807855764607
1739209892.4052813;-35.57807855764607
1739209892.4052858;-38.13080360867914
1739209892.4052904;-38.13080360867914
1739209892.405295;-38.13080360867914
1739209892.4052994;-45.120503652039325
1739209892.4053001;-30.49652367304973
1739209892.4053006;-38.13080360867914
1739209892.4053013;-45.120503652039325
1739209892.4053018;-45.120503652039325
1739209892.4053025;-35.57807855764607
1739209892.405303;-38.13080360867914
1739209892.4053037;-45.120503652039325
1739209892.4053044;-38.13080360867914
1739209892.405305;-45.120503652039325
1739209892.4053056;-45.120503652039325
1739209892.405306;-38.13080360867914
1739209892.4053068;-38.13080360867914
1739209892.4053073;-45.120503652039325
1739209892.405308;-45.120503652039325
1739209892.4053087;-38.13080360867914
1739209892.4053092;-38.13080360867914
1739209892.40531;-45.120503652039325
1739209892.4053104;-45.120503652039325
1739209892.405311;-38.13080360867914
1739209892.4053118;-35.57807855764607
1739209892.4053123;-38.13080360867914
1739209892.405313;-45.120503652039325
1739209892.4053135;-32.816014438256545
1739209892.4053142;-45.120503652039325
1739209892.4053147;-33.981070128970906
1739209892.4053154;-35.57807855764607
1739209892.405316;-38.13080360867914
1739209892.4053166;-35.57807855764607
1739209892.4053173;-45.120503652039325
1739209892.4053178;-38.13080360867914
1739209892.4053185;-38.13080360867914
1739209892.405319;-33.981070128970906
1739209892.4053197;-38.13080360867914
1739209892.4053204;-38.13080360867914
1739209892.405321;-35.57807855764607
1739209892.4053216;-45.120503652039325
1739209892.405322;-35.57807855764607
1739209892.4053228;-38.13080360867914
1739209892.4053233;-35.57807855764607
1739209892.405324;-45.120503652039325
1739209892.4053247;-31.141103565318915
1739209892.4053252;-32.816014438256545
1739209892.405326;-38.13080360867914
1739209892.4053264;-33.981070128970906
1739209892.405327;-45.120503652039325
1739209892.4053278;-35.57807855764607
1739209892.4053283;-32.816014438256545
1739209892.405329;-33.981070128970906
1739209892.4053295;-38.13080360867914
1739209892.4053302;-45.120503652039325
1739209892.4053307;-38.13080360867914
1739209892.4053314;-38.13080360867914
1739209892.405332;-45.120503652039325
1739209892.4053326;-38.13080360867914
1739209892.4053333;-32.816014438256545
1739209892.4053338;-38.13080360867914
1739209892.4053345;-32.816014438256545
1739209892.405335;-31.141103565318915
1739209892.4053357;-38.13080360867914
1739209892.4053364;-45.120503652039325
1739209892.4053369;-38.13080360867914
1739209892.4053376;-38.13080360867914
1739209892.405338;-38.13080360867914
1739209892.4053388;-38.13080360867914
1739209892.4053392;-45.120503652039325
1739209892.40534;-33.981070128970906
1739209892.4053407;-32.816014438256545
1739209892.4053411;-38.13080360867914
1739209892.4053419;-45.120503652039325
1739209892.4053423;-45.120503652039325
1739209892.405343;-45.120503652039325
1739209892.4053435;-45.120503652039325
1739209892.4053442;-45.120503652039325
1739209892.405345;-38.13080360867914
1739209892.4053454;-35.57807855764607
1739209892.4053462;-38.13080360867914
1739209892.4053466;-45.120503652039325
1739209892.4053473;-38.13080360867914
1739209892.405348;-35.57807855764607
1739209892.4053485;-38.13080360867914
1739209892.4053493;-45.120503652039325
1739209892.4053497;-31.141103565318915
1739209892.4053504;-38.13080360867914
1739209892.405351;-38.13080360867914
1739209892.4053516;-38.13080360867914
1739209892.4053524;-32.816014438256545
1739209892.4053528;-38.13080360867914
1739209892.4053535;-35.57807855764607
1739209892.405354;-38.13080360867914
1739209892.4053547;-32.816014438256545
1739209892.4053552;-45.120503652039325
1739209892.405356;-38.13080360867914
1739209892.4053566;-38.13080360867914
1739209892.4053571;-45.120503652039325
1739209892.4053578;-45.120503652039325
1739209892.4053583;-38.13080360867914
1739209892.405359;-32.816014438256545
1739209892.4053595;-33.981070128970906
1739209892.4053602;-45.120503652039325
1739209892.405361;-33.981070128970906
1739209892.4053614;-38.13080360867914
1739209892.4053621;-38.13080360867914
1739209892.4053626;-45.120503652039325
1739209892.4053633;-38.13080360867914
1739209892.4053638;-38.13080360867914
1739209892.4053645;-38.13080360867914
1739209892.4053652;-45.120503652039325
1739209892.4053657;-45.120503652039325
1739209892.4053664;-32.816014438256545
1739209892.405367;-38.13080360867914
1739209892.4053676;-38.13080360867914
1739209892.4053683;-45.120503652039325
1739209892.4053688;-45.120503652039325
1739209892.4053695;-33.981070128970906
1739209892.40537;-45.120503652039325
1739209892.4053707;-45.120503652039325
1739209892.4053712;-35.57807855764607
1739209892.405372;-45.120503652039325
1739209892.4053726;-45.120503652039325
1739209892.405373;-45.120503652039325
1739209892.4053738;-45.120503652039325
1739209892.4053743;-33.981070128970906
1739209892.405375;-35.57807855764607
1739209892.4053755;-38.13080360867914
1739209892.4053762;-38.13080360867914
1739209892.405377;-33.981070128970906
1739209892.4053774;-33.981070128970906
1739209892.405378;-45.120503652039325
1739209892.4053786;-38.13080360867914
1739209892.4053793;-33.981070128970906
1739209892.4053798;-45.120503652039325
1739209892.4053805;-45.120503652039325
1739209892.4053812;-38.13080360867914
1739209892.4053817;-38.13080360867914
1739209892.4053824;-45.120503652039325
1739209892.4053829;-38.13080360867914
1739209892.4053836;-38.13080360867914
1739209892.4053843;-33.981070128970906
1739209892.4053848;-45.120503652039325
1739209892.4053855;-38.13080360867914
1739209892.405386;-45.120503652039325
1739209892.4053867;-38.13080360867914
1739209892.4053872;-32.816014438256545
1739209892.4053879;-45.120503652039325
1739209892.4053886;-45.120503652039325
1739209892.405389;-33.981070128970906
1739209892.4053898;-38.13080360867914
1739209892.4053903;-45.120503652039325
1739209892.405391;-45.120503652039325
1739209892.4053915;-45.120503652039325
1739209892.4053922;-45.120503652039325
1739209892.405393;-38.13080360867914
1739209892.4053934;-38.13080360867914
1739209892.405394;-38.13080360867914
1739209892.4053946;-31.141103565318893
1739209892.4053953;-33.981070128970906
1739209892.4053957;-45.120503652039325
1739209892.4053965;-45.120503652039325
1739209892.4053972;-31.141103565318893
1739209892.4053977;-38.13080360867914
1739209892.4053984;-45.120503652039325
1739209892.4053988;-45.120503652039325
1739209892.4053996;-45.120503652039325
1739209892.4054;-38.13080360867914
1739209892.4054008;-45.120503652039325
1739209892.4054015;-38.13080360867914
1739209892.405402;-35.57807855764607
1739209892.4054027;-38.13080360867914
1739209892.4054031;-45.120503652039325
1739209892.4054039;-38.13080360867914
1739209892.4054046;-38.13080360867914
1739209892.405405;-38.13080360867914
1739209892.4054058;-45.120503652039325
1739209892.4054062;-45.120503652039325
1739209892.405407;-32.816014438256545
1739209892.4054074;-38.13080360867914
1739209892.4054081;-38.13080360867914
1739209892.4054089;-45.120503652039325
1739209892.4054093;-32.816014438256545
1739209892.40541;-38.13080360867914
1739209892.4054105;-38.13080360867914
1739209892.4054112;-45.120503652039325
1739209892.4054117;-38.13080360867914
1739209892.4054124;-38.13080360867914
1739209892.4054132;-45.120503652039325
1739209892.4054136;-38.13080360867914
1739209892.4054143;-45.120503652039325
1739209892.4054148;-45.120503652039325
1739209892.4054155;-45.120503652039325
1739209892.405416;-35.57807855764607
1739209892.4054167;-33.981070128970906
1739209892.4054174;-45.120503652039325
1739209892.405418;-38.13080360867914
1739209892.4054186;-38.13080360867914
1739209892.405419;-31.141103565318915
1739209892.4054198;-35.57807855764607
1739209892.4054205;-38.13080360867914
1739209892.405421;-45.120503652039325
1739209892.4054217;-38.13080360867914
1739209892.4054222;-33.981070128970906
1739209892.405423;-45.120503652039325
1739209892.4054234;-33.981070128970906
1739209892.405424;-33.981070128970906
1739209892.4054248;-45.120503652039325
1739209892.4054253;-45.120503652039325
1739209892.405426;-45.120503652039325
1739209892.4054265;-45.120503652039325
1739209892.4054272;-45.120503652039325
1739209892.4054277;-45.120503652039325
1739209892.4054284;-38.13080360867914
1739209892.4054291;-35.57807855764607
1739209892.4054296;-45.120503652039325
1739209892.4054303;-38.13080360867914
1739209892.4054308;-38.13080360867914
1739209892.4054315;-32.816014438256545
1739209892.405432;-33.981070128970906
1739209892.4054327;-38.13080360867914
1739209892.4054334;-38.13080360867914
1739209892.405434;-30.49652367304973
1739209892.4054346;-33.981070128970906
1739209892.405435;-38.13080360867914
1739209892.4054358;-35.57807855764607
1739209892.4054363;-38.13080360867914
1739209892.405437;-45.120503652039325
1739209892.4054377;-45.120503652039325
1739209892.4054382;-38.13080360867914
1739209892.405439;-45.120503652039325
1739209892.4054394;-45.120503652039325
1739209892.40544;-45.120503652039325
1739209892.4054408;-45.120503652039325
1739209892.4054413;-32.816014438256545
1739209892.405442;-45.120503652039325
1739209892.4054425;-45.120503652039325
1739209892.4054432;-38.13080360867914
1739209892.4054437;-30.49652367304973
1739209892.4054444;-28.992665084841942
1739209892.405445;-45.120503652039325
1739209892.4054456;-33.981070128970906
1739209892.4054463;-38.13080360867914
1739209892.4054468;-38.13080360867914
1739209892.4054475;-45.120503652039325
1739209892.405448;-45.120503652039325
1739209892.4054487;-38.13080360867914
1739209892.4054494;-33.981070128970906
1739209892.4054499;-45.120503652039325
1739209892.4054506;-45.120503652039325
1739209892.405451;-45.120503652039325
1739209892.4054518;-38.13080360867914
1739209892.4054523;-45.120503652039325
1739209892.405453;-45.120503652039325
1739209892.4054537;-31.141103565318915
1739209892.4054542;-27.267205301931607
1739209892.4054549;-45.120503652039325
1739209892.4054554;-45.120503652039325
1739209892.405456;-38.13080360867914
1739209892.4054565;-38.13080360867914
1739209892.4054573;-45.120503652039325
1739209892.405458;-38.13080360867914
1739209892.4054585;-38.13080360867914
1739209892.4054592;-38.13080360867914
1739209892.4054596;-45.120503652039325
1739209892.4054604;-38.13080360867914
1739209892.405461;-38.13080360867914
1739209892.4054615;-45.120503652039325
1739209892.4054623;-45.120503652039325
1739209892.4054627;-38.13080360867914
1739209892.4054635;-38.13080360867914
1739209892.405464;-33.981070128970906
1739209892.4054646;-45.120503652039325
1739209892.4054654;-38.13080360867914
1739209892.4054658;-32.816014438256545
1739209892.4054666;-33.981070128970906
1739209892.405467;-35.57807855764607
1739209892.4054677;-38.13080360867914
1739209892.4054682;-32.816014438256545
1739209892.405469;-31.141103565318915
1739209892.4054697;-45.120503652039325
1739209892.4054701;-45.120503652039325
1739209892.4054708;-38.13080360867914
1739209892.4054713;-38.13080360867914
1739209892.405472;-45.120503652039325
1739209892.4054725;-33.981070128970906
1739209892.4054732;-32.816014438256545
1739209892.405474;-45.120503652039325
1739209892.4054744;-45.120503652039325
1739209892.4054751;-38.13080360867914
1739209892.4054756;-38.13080360867914
1739209892.4054763;-45.120503652039325
1739209892.405477;-45.120503652039325
1739209892.4054775;-38.13080360867914
1739209892.4054782;-38.13080360867914
1739209892.4054787;-28.58837851428586
1739209892.4054794;-45.120503652039325
1739209892.40548;-35.57807855764607
1739209892.4054806;-38.13080360867914
1739209892.4054813;-38.13080360867914
1739209892.4054818;-45.120503652039325
1739209892.4054825;-45.120503652039325
1739209892.405483;-35.57807855764607
1739209892.4054837;-28.992665084841942
1739209892.4054842;-33.981070128970906
1739209892.405485;-38.13080360867914
1739209892.4054856;-32.816014438256545
1739209892.405486;-38.13080360867914
1739209892.4054868;-45.120503652039325
1739209892.4054873;-38.13080360867914
1739209892.405488;-45.120503652039325
1739209892.4054885;-32.816014438256545
1739209892.4054892;-38.13080360867914
1739209892.40549;-38.13080360867914
1739209892.4054904;-38.13080360867914
1739209892.405491;-35.57807855764607
1739209892.4054916;-38.13080360867914
1739209892.4054923;-45.120503652039325
1739209892.4054928;-38.13080360867914
1739209892.4054935;-38.13080360867914
1739209892.4054942;-38.13080360867914
1739209892.4054947;-33.981070128970906
1739209892.4054954;-35.57807855764607
1739209892.405496;-38.13080360867914
1739209892.4054966;-45.120503652039325
1739209892.4054973;-45.120503652039325
1739209892.4054978;-38.13080360867914
1739209892.4054985;-38.13080360867914
1739209892.405499;-45.120503652039325
1739209892.4054997;-45.120503652039325
1739209892.4055002;-38.13080360867914
1739209892.405501;-38.13080360867914
1739209892.4055016;-38.13080360867914
1739209892.405502;-38.13080360867914
1739209892.4055028;-45.120503652039325
1739209892.4055033;-45.120503652039325
1739209892.405504;-38.13080360867914
1739209892.4055045;-38.13080360867914
1739209892.4055052;-45.120503652039325
1739209892.405506;-38.13080360867914
1739209892.4055064;-35.57807855764607
1739209892.405507;-38.13080360867914
1739209892.4055076;-38.13080360867914
1739209892.4055083;-35.57807855764607
1739209892.4055088;-38.13080360867914
1739209892.4055095;-45.120503652039325
1739209892.4055102;-38.13080360867914
1739209892.4055107;-35.57807855764607
1739209892.4055114;-45.120503652039325
1739209892.4055119;-38.13080360867914
1739209892.4055126;-45.120503652039325
1739209892.4055133;-45.120503652039325
1739209892.4055138;-35.57807855764607
1739209892.4055145;-35.57807855764607
1739209892.405515;-45.120503652039325
1739209892.4055157;-45.120503652039325
1739209892.4055161;-32.816014438256545
1739209892.4055169;-38.13080360867914
1739209892.4055176;-45.120503652039325
1739209892.405518;-38.13080360867914
1739209892.4055188;-38.13080360867914
1739209892.4055192;-45.120503652039325
1739209892.40552;-38.13080360867914
1739209892.4055204;-38.13080360867914
1739209892.4055212;-45.120503652039325
1739209892.4055219;-45.120503652039325
1739209892.4055223;-45.120503652039325
1739209892.405523;-38.13080360867914
1739209892.4055235;-35.57807855764607
1739209892.4055243;-45.120503652039325
1739209892.4055247;-45.120503652039325
1739209892.4055254;-38.13080360867914
1739209892.4055262;-38.13080360867914
1739209892.4055266;-38.13080360867914
1739209892.4055274;-45.120503652039325
1739209892.4055278;-45.120503652039325
1739209892.4055285;-38.13080360867914
1739209892.405529;-45.120503652039325
1739209892.4055297;-45.120503652039325
1739209892.4055305;-45.120503652039325
1739209892.405531;-45.120503652039325
1739209892.4055316;-38.13080360867914
1739209892.4055321;-45.120503652039325
1739209892.4055328;-33.981070128970906
1739209892.4055336;-38.13080360867914
1739209892.405534;-38.13080360867914
1739209892.4055347;-38.13080360867914
1739209892.4055352;-38.13080360867914
1739209892.405536;-38.13080360867914
1739209892.4055364;-38.13080360867914
1739209892.4055371;-35.57807855764607
1739209892.4055378;-45.120503652039325
1739209892.4055383;-33.981070128970906
1739209892.405539;-32.816014438256545
1739209892.4055395;-45.120503652039325
1739209892.4055402;-45.120503652039325
1739209892.4055407;-38.13080360867914
1739209892.4055414;-45.120503652039325
1739209892.4055421;-38.13080360867914
1739209892.4055426;-45.120503652039325
1739209892.4055433;-38.13080360867914
1739209892.4055438;-45.120503652039325
1739209892.4055445;-45.120503652039325
1739209892.405545;-45.120503652039325
1739209892.4055457;-45.120503652039325
1739209892.4055464;-45.120503652039325
1739209892.405547;-45.120503652039325
1739209892.4055476;-45.120503652039325
1739209892.405548;-45.120503652039325
1739209892.4055488;-45.120503652039325
1739209892.4055495;-45.120503652039325
1739209892.40555;-45.120503652039325
