CAN Message; 0x1a7:0000d61c037f0f2b
1739209758.609708;-45.120503652039325
1739209758.609718;-45.120503652039325
1739209758.609728;-38.13080360867914
1739209758.6097379;-38.13080360867914
1739209758.609748;-45.120503652039325
1739209758.609758;-45.120503652039325
1739209758.6097677;-45.120503652039325
1739209758.6097777;-38.13080360867914
1739209758.6097877;-38.13080360867914
1739209758.6097977;-45.120503652039325
1739209758.6098075;-45.120503652039325
1739209758.6098175;-45.120503652039325
1739209758.6098275;-35.57807855764607
1739209758.6098373;-33.981070128970906
1739209758.6098473;-38.13080360867914
1739209758.6098573;-45.120503652039325
1739209758.6098673;-38.13080360867914
1739209758.609877;-30.49652367304973
1739209758.6098871;-35.57807855764607
1739209758.6098971;-38.13080360867914
1739209758.609907;-38.13080360867914
1739209758.609917;-33.981070128970956
1739209758.609927;-45.120503652039325
1739209758.609937;-38.13080360867914
1739209758.6099467;-45.120503652039325
1739209758.6099567;-45.120503652039325
1739209758.6099668;-45.120503652039325
1739209758.6099768;-38.13080360867914
1739209758.6099865;-38.13080360867914
1739209758.6099966;-32.816014438256545
1739209758.6100066;-38.13080360867914
1739209758.6100163;-32.816014438256545
1739209758.6100264;-38.13080360867914
1739209758.6100364;-38.13080360867914
1739209758.6100464;-38.13080360867914
1739209758.6100562;-38.13080360867914
1739209758.6100662;-35.57807855764607
1739209758.6100762;-45.120503652039325
1739209758.610086;-45.120503652039325
1739209758.610096;-38.13080360867914
1739209758.610106;-45.120503652039325
1739209758.610116;-38.13080360867914
1739209758.6101258;-38.13080360867914
1739209758.6101358;-45.120503652039325
1739209758.6101458;-35.57807855764607
1739209758.6101558;-45.120503652039325
1739209758.6101656;-45.120503652039325
1739209758.6101756;-38.13080360867914
1739209758.6101856;-38.13080360867914
1739209758.6101954;-45.120503652039325
1739209758.6102054;-38.13080360867914
1739209758.6102154;-45.120503652039325
1739209758.6102254;-45.120503652039325
1739209758.6102352;-26.991370085610736
1739209758.6102452;-35.57807855764607
1739209758.6102552;-45.120503652039325
1739209758.610265;-45.120503652039325
1739209758.610275;-35.57807855764607
1739209758.610285;-38.13080360867914
1739209758.610295;-38.13080360867914
1739209758.6103048;-35.57807855764607
1739209758.6103148;-33.981070128970956
1739209758.6103249;-45.120503652039325
1739209758.6103346;-38.13080360867914
1739209758.6103446;-35.57807855764607
1739209758.6103547;-45.120503652039325
1739209758.6103647;-45.120503652039325
1739209758.6103745;-32.816014438256545
1739209758.6103845;-35.57807855764607
1739209758.6103945;-29.438486411369333
1739209758.6104045;-32.816014438256545
1739209758.6104143;-38.13080360867914
1739209758.6104243;-35.57807855764607
1739209758.6104343;-35.57807855764607
1739209758.610444;-35.57807855764607
1739209758.610454;-45.120503652039325
1739209758.610464;-38.13080360867914
1739209758.610474;-38.13080360867914
1739209758.610484;-38.13080360867914
1739209758.610494;-35.57807855764607
1739209758.610504;-38.13080360867914
1739209758.6105137;-38.13080360867914
1739209758.6105237;-38.13080360867914
1739209758.6105337;-45.120503652039325
1739209758.6105437;-38.13080360867914
1739209758.6105535;-45.120503652039325
1739209758.6105635;-45.120503652039325
1739209758.6105735;-45.120503652039325
1739209758.6105833;-45.120503652039325
1739209758.6105933;-45.120503652039325
1739209758.6106033;-45.120503652039325
1739209758.6106133;-38.13080360867914
1739209758.6106231;-45.120503652039325
1739209758.6106331;-29.438486411369333
1739209758.6106431;-31.141103565318893
1739209758.6106532;-45.120503652039325
1739209758.610663;-38.13080360867914
1739209758.610673;-35.57807855764607
1739209758.610683;-38.13080360867914
1739209758.6106927;-45.120503652039325
1739209758.6107028;-33.981070128970906
1739209758.6107128;-45.120503652039325
1739209758.6107228;-33.981070128970956
1739209758.6107326;-35.57807855764607
1739209758.6107426;-38.13080360867914
1739209758.6107526;-45.120503652039325
1739209758.6107624;-45.120503652039325
1739209758.6107724;-32.816014438256545
1739209758.6107824;-38.13080360867914
1739209758.6107924;-33.981070128970906
1739209758.6108022;-32.816014438256545
1739209758.6108122;-45.120503652039325
1739209758.6108222;-45.120503652039325
1739209758.6108322;-45.120503652039325
1739209758.610842;-38.13080360867914
1739209758.610852;-38.13080360867914
1739209758.610862;-45.120503652039325
1739209758.6108718;-45.120503652039325
1739209758.6108818;-38.13080360867914
1739209758.6108918;-45.120503652039325
1739209758.6109018;-45.120503652039325
1739209758.6109116;-38.13080360867914
1739209758.6109216;-33.981070128970906
1739209758.6109316;-33.981070128970906
1739209758.6109414;-33.981070128970906
1739209758.6109514;-45.120503652039325
1739209758.6109614;-45.120503652039325
1739209758.6109715;-38.13080360867914
1739209758.6109812;-45.120503652039325
1739209758.6109912;-45.120503652039325
1739209758.6110013;-45.120503652039325
1739209758.611011;-45.120503652039325
1739209758.611021;-45.120503652039325
1739209758.611031;-35.57807855764607
1739209758.611041;-32.816014438256545
1739209758.6110508;-38.13080360867914
1739209758.6110609;-45.120503652039325
1739209758.6110709;-32.816014438256545
1739209758.611081;-32.816014438256545
1739209758.6110907;-45.120503652039325
1739209758.6111007;-45.120503652039325
1739209758.6111107;-38.13080360867914
1739209758.6111205;-45.120503652039325
1739209758.6111305;-38.13080360867914
1739209758.6111405;-38.13080360867914
1739209758.6111505;-38.13080360867914
1739209758.6111603;-45.120503652039325
1739209758.6111703;-38.13080360867914
1739209758.6111803;-38.13080360867914
1739209758.61119;-38.13080360867914
1739209758.6112;-33.981070128970906
1739209758.61121;-45.120503652039325
1739209758.6112201;-38.13080360867914
1739209758.61123;-38.13080360867914
1739209758.61124;-45.120503652039325
1739209758.61125;-45.120503652039325
1739209758.61126;-45.120503652039325
1739209758.6112697;-38.13080360867914
1739209758.6112797;-35.57807855764607
1739209758.6112897;-45.120503652039325
1739209758.6112995;-45.120503652039325
1739209758.6113095;-45.120503652039325
1739209758.6113195;-33.981070128970906
1739209758.6113296;-45.120503652039325
1739209758.6113393;-45.120503652039325
1739209758.6113493;-33.981070128970906
1739209758.6113594;-38.13080360867914
1739209758.6113691;-45.120503652039325
1739209758.6113791;-38.13080360867914
1739209758.6113892;-38.13080360867914
1739209758.6113992;-45.120503652039325
1739209758.611409;-38.13080360867914
1739209758.611419;-38.13080360867914
1739209758.611429;-35.57807855764607
1739209758.6114388;-35.57807855764607
1739209758.6114488;-31.141103565318915
1739209758.6114588;-38.13080360867914
1739209758.6114688;-45.120503652039325
1739209758.6114786;-35.57807855764607
1739209758.6114886;-38.13080360867914
1739209758.6114986;-38.13080360867914
1739209758.6115086;-45.120503652039325
1739209758.6115184;-38.13080360867914
1739209758.6115284;-38.13080360867914
1739209758.6115384;-45.120503652039325
1739209758.6115482;-38.13080360867914
1739209758.6115582;-45.120503652039325
1739209758.6115682;-38.13080360867914
1739209758.6115782;-38.13080360867914
1739209758.611588;-45.120503652039325
1739209758.611598;-38.13080360867914
1739209758.611608;-33.981070128970906
1739209758.6116178;-45.120503652039325
1739209758.6116278;-38.13080360867914
1739209758.6116378;-33.981070128970906
1739209758.6116478;-33.981070128970906
1739209758.6116576;-38.13080360867914
1739209758.6116676;-45.120503652039325
1739209758.6116776;-38.13080360867914
1739209758.6116874;-31.141103565318915
1739209758.6116974;-38.13080360867914
1739209758.6117074;-35.57807855764607
1739209758.6117175;-38.13080360867914
1739209758.6117272;-38.13080360867914
1739209758.6117373;-38.13080360867914
1739209758.6117473;-45.120503652039325
1739209758.6117573;-38.13080360867914
1739209758.611767;-35.57807855764607
1739209758.611777;-35.57807855764607
1739209758.611787;-45.120503652039325
1739209758.6117969;-45.120503652039325
1739209758.6118069;-38.13080360867914
1739209758.611817;-33.981070128970906
1739209758.611827;-45.120503652039325
1739209758.6118367;-38.13080360867914
1739209758.6118467;-31.141103565318915
1739209758.6118567;-33.981070128970906
1739209758.6118665;-45.120503652039325
1739209758.6118765;-38.13080360867914
1739209758.6118865;-33.981070128970906
1739209758.6118965;-32.816014438256545
1739209758.6119063;-45.120503652039325
1739209758.6119163;-45.120503652039325
1739209758.6119263;-30.49652367304973
1739209758.6119363;-45.120503652039325
1739209758.611946;-45.120503652039325
1739209758.6119561;-45.120503652039325
1739209758.6119661;-38.13080360867914
1739209758.611976;-45.120503652039325
1739209758.611986;-45.120503652039325
1739209758.611996;-45.120503652039325
1739209758.612006;-33.981070128970956
1739209758.6120157;-45.120503652039325
1739209758.6120257;-45.120503652039325
1739209758.6120358;-45.120503652039325
1739209758.6120455;-38.13080360867914
1739209758.6120555;-38.13080360867914
1739209758.6120656;-38.13080360867914
1739209758.6120756;-38.13080360867914
1739209758.6120853;-30.49652367304973
1739209758.6120954;-35.57807855764607
1739209758.6121054;-45.120503652039325
1739209758.6121151;-38.13080360867914
1739209758.6121252;-45.120503652039325
1739209758.6121352;-38.13080360867914
1739209758.6121452;-45.120503652039325
1739209758.612155;-45.120503652039325
1739209758.612165;-45.120503652039325
1739209758.612175;-45.120503652039325
1739209758.612185;-45.120503652039325
1739209758.6121948;-38.13080360867914
1739209758.6122048;-38.13080360867914
1739209758.6122148;-45.120503652039325
1739209758.6122246;-45.120503652039325
1739209758.6122346;-45.120503652039325
1739209758.6122446;-45.120503652039325
1739209758.6122546;-33.981070128970906
1739209758.6122644;-38.13080360867914
1739209758.6122744;-45.120503652039325
1739209758.6122844;-38.13080360867914
1739209758.6122942;-33.981070128970906
1739209758.6123042;-45.120503652039325
1739209758.6123142;-38.13080360867914
1739209758.6123242;-31.141103565318915
1739209758.612334;-45.120503652039325
1739209758.612344;-45.120503652039325
1739209758.612354;-45.120503652039325
1739209758.6123638;-35.57807855764607
1739209758.6123738;-45.120503652039325
1739209758.6123838;-45.120503652039325
1739209758.6123939;-38.13080360867914
1739209758.6124036;-45.120503652039325
1739209758.6124136;-33.981070128970906
1739209758.6124237;-45.120503652039325
1739209758.6124337;-45.120503652039325
1739209758.6124434;-35.57807855764607
1739209758.6124535;-38.13080360867914
1739209758.6124635;-45.120503652039325
1739209758.6124732;-38.13080360867914
1739209758.6124833;-31.141103565318915
1739209758.6124933;-38.13080360867914
1739209758.6125033;-45.120503652039325
1739209758.612513;-45.120503652039325
1739209758.612523;-45.120503652039325
1739209758.612533;-38.13080360867914
1739209758.6125429;-45.120503652039325
1739209758.612553;-38.13080360867914
1739209758.612563;-38.13080360867914
1739209758.612573;-45.120503652039325
1739209758.6125827;-38.13080360867914
1739209758.6125927;-45.120503652039325
1739209758.6126027;-35.57807855764607
1739209758.6126127;-35.57807855764607
1739209758.6126225;-45.120503652039325
1739209758.6126325;-38.13080360867914
1739209758.6126425;-35.57807855764607
1739209758.6126523;-27.267205301931607
1739209758.6126623;-38.13080360867914
1739209758.6126723;-45.120503652039325
1739209758.6126823;-38.13080360867914
1739209758.612692;-33.981070128970906
1739209758.6127021;-45.120503652039325
1739209758.6127121;-45.120503652039325
1739209758.612722;-45.120503652039325
1739209758.612732;-33.981070128970906
1739209758.612742;-45.120503652039325
1739209758.612752;-45.120503652039325
1739209758.6127617;-38.13080360867914
1739209758.6127717;-45.120503652039325
1739209758.6127818;-45.120503652039325
1739209758.6127915;-38.13080360867914
1739209758.6128016;-38.13080360867914
1739209758.6128116;-33.981070128970906
1739209758.6128216;-45.120503652039325
1739209758.6128314;-45.120503652039325
1739209758.6128414;-35.57807855764607
1739209758.6128514;-35.57807855764607
1739209758.6128614;-45.120503652039325
1739209758.6128712;-38.13080360867914
1739209758.6128812;-38.13080360867914
1739209758.6128912;-45.120503652039325
1739209758.612901;-45.120503652039325
1739209758.612911;-38.13080360867914
1739209758.612921;-45.120503652039325
1739209758.612931;-45.120503652039325
1739209758.6129408;-35.57807855764607
1739209758.6129508;-45.120503652039325
1739209758.6129608;-38.13080360867914
1739209758.6129706;-35.57807855764607
1739209758.6129806;-45.120503652039325
1739209758.6129906;-45.120503652039325
1739209758.6130006;-45.120503652039325
1739209758.6130104;-33.981070128970906
1739209758.6130204;-45.120503652039325
1739209758.6130304;-45.120503652039325
1739209758.6130404;-33.981070128970906
1739209758.6130502;-33.981070128970906
1739209758.6130602;-45.120503652039325
1739209758.6130702;-45.120503652039325
1739209758.61308;-45.120503652039325
1739209758.61309;-45.120503652039325
1739209758.6131;-45.120503652039325
1739209758.61311;-45.120503652039325
1739209758.6131198;-45.120503652039325
1739209758.6131299;-30.49652367304973
1739209758.6131399;-33.981070128970906
1739209758.6131496;-45.120503652039325
1739209758.6131597;-45.120503652039325
1739209758.6131697;-35.57807855764607
1739209758.6131797;-38.13080360867914
1739209758.6131895;-45.120503652039325
1739209758.6131995;-45.120503652039325
1739209758.6132095;-31.141103565318915
1739209758.6132193;-33.981070128970906
1739209758.6132293;-38.13080360867914
1739209758.6132393;-33.981070128970906
1739209758.6132493;-38.13080360867914
1739209758.613259;-45.120503652039325
1739209758.613269;-45.120503652039325
1739209758.613279;-38.13080360867914
1739209758.613289;-33.981070128970906
1739209758.613299;-38.13080360867914
1739209758.613309;-38.13080360867914
1739209758.613319;-45.120503652039325
1739209758.6133287;-45.120503652039325
1739209758.6133387;-45.120503652039325
1739209758.6133487;-45.120503652039325
1739209758.6133587;-45.120503652039325
1739209758.6133685;-38.13080360867914
1739209758.6133785;-45.120503652039325
1739209758.6133885;-45.120503652039325
1739209758.6133983;-45.120503652039325
1739209758.6134083;-38.13080360867914
1739209758.6134183;-38.13080360867914
1739209758.6134284;-38.13080360867914
1739209758.6134381;-45.120503652039325
1739209758.6134481;-33.981070128970906
1739209758.6134582;-38.13080360867914
1739209758.613468;-38.13080360867914
1739209758.613478;-45.120503652039325
1739209758.613488;-45.120503652039325
1739209758.613498;-35.57807855764607
1739209758.6135077;-35.57807855764607
1739209758.6135178;-38.13080360867914
1739209758.6135278;-33.981070128970906
1739209758.6135378;-28.992665084841942
1739209758.6135476;-45.120503652039325
1739209758.6135576;-45.120503652039325
1739209758.6135676;-38.13080360867914
1739209758.6135774;-38.13080360867914
1739209758.6135874;-45.120503652039325
1739209758.6135974;-45.120503652039325
1739209758.6136074;-38.13080360867914
1739209758.6136172;-35.57807855764607
1739209758.6136272;-35.57807855764607
1739209758.6136372;-45.120503652039325
1739209758.613647;-38.13080360867914
1739209758.613657;-33.981070128970906
1739209758.613667;-38.13080360867914
1739209758.613677;-45.120503652039325
1739209758.6136868;-38.13080360867914
1739209758.6136968;-33.981070128970906
1739209758.6137068;-45.120503652039325
1739209758.6137168;-38.13080360867914
1739209758.6137266;-45.120503652039325
1739209758.6137366;-38.13080360867914
1739209758.6137466;-38.13080360867914
1739209758.6137564;-45.120503652039325
1739209758.6137664;-35.57807855764607
1739209758.6137764;-33.981070128970906
1739209758.6137865;-38.13080360867914
1739209758.6137962;-38.13080360867914
1739209758.6138062;-38.13080360867914
1739209758.6138163;-38.13080360867914
1739209758.613826;-45.120503652039325
1739209758.613836;-38.13080360867914
1739209758.613846;-45.120503652039325
1739209758.613856;-45.120503652039325
1739209758.6138659;-38.13080360867914
1739209758.6138759;-45.120503652039325
1739209758.6138859;-45.120503652039325
1739209758.6138957;-32.816014438256545
1739209758.6139057;-32.816014438256545
1739209758.6139157;-45.120503652039325
1739209758.6139257;-32.816014438256545
1739209758.6139355;-33.981070128970906
1739209758.6139455;-45.120503652039325
1739209758.6139555;-45.120503652039325
1739209758.6139655;-38.13080360867914
1739209758.6139753;-38.13080360867914
1739209758.6139853;-45.120503652039325
1739209758.6139953;-45.120503652039325
1739209758.614005;-45.120503652039325
1739209758.614015;-45.120503652039325
1739209758.614025;-45.120503652039325
1739209758.6140351;-35.57807855764607
1739209758.614045;-38.13080360867914
1739209758.614055;-38.13080360867914
1739209758.614065;-38.13080360867914
1739209758.6140747;-38.13080360867914
1739209758.6140847;-45.120503652039325
1739209758.6140947;-35.57807855764607
1739209758.6141047;-35.57807855764607
1739209758.6141145;-35.57807855764607
1739209758.6141245;-38.13080360867914
1739209758.6141346;-45.120503652039325
1739209758.6141446;-35.57807855764607
1739209758.6141543;-45.120503652039325
1739209758.6141644;-35.57807855764607
1739209758.6141744;-38.13080360867914
1739209758.6141841;-45.120503652039325
1739209758.6141942;-45.120503652039325
1739209758.6142042;-38.13080360867914
1739209758.6142142;-38.13080360867914
1739209758.614224;-38.13080360867914
1739209758.614234;-38.13080360867914
1739209758.614244;-38.13080360867914
1739209758.6142538;-38.13080360867914
1739209758.6142638;-38.13080360867914
1739209758.6142738;-45.120503652039325
1739209758.6142838;-38.13080360867914
1739209758.6142936;-38.13080360867914
1739209758.6143036;-45.120503652039325
1739209758.6143136;-38.13080360867914
1739209758.6143234;-38.13080360867914
1739209758.6143334;-45.120503652039325
1739209758.6143434;-38.13080360867914
1739209758.6143534;-45.120503652039325
1739209758.6143632;-38.13080360867914
1739209758.6143732;-45.120503652039325
1739209758.6143832;-45.120503652039325
1739209758.6143932;-35.57807855764607
1739209758.614403;-38.13080360867914
1739209758.614413;-45.120503652039325
1739209758.614423;-45.120503652039325
1739209758.6144328;-38.13080360867914
1739209758.6144428;-45.120503652039325
1739209758.6144528;-35.57807855764607
1739209758.6144629;-35.57807855764607
1739209758.6144726;-45.120503652039325
1739209758.6144826;-45.120503652039325
1739209758.6144927;-33.981070128970906
1739209758.6145024;-30.49652367304973
1739209758.6145124;-45.120503652039325
1739209758.6145225;-35.57807855764607
1739209758.6145325;-45.120503652039325
1739209758.6145422;-45.120503652039325
1739209758.6145523;-38.13080360867914
1739209758.6145623;-35.57807855764607
1739209758.614572;-38.13080360867914
1739209758.614582;-33.981070128970956
1739209758.614592;-38.13080360867914
1739209758.614602;-38.13080360867914
1739209758.6146119;-45.120503652039325
1739209758.6146219;-38.13080360867914
1739209758.614632;-38.13080360867914
1739209758.614642;-45.120503652039325
1739209758.6146517;-38.13080360867914
1739209758.6146617;-28.992665084841942
1739209758.6146717;-38.13080360867914
1739209758.6146815;-38.13080360867914
1739209758.6146915;-38.13080360867914
1739209758.6147015;-33.981070128970906
1739209758.6147115;-38.13080360867914
1739209758.6147213;-38.13080360867914
1739209758.6147313;-38.13080360867914
1739209758.6147413;-38.13080360867914
1739209758.614751;-38.13080360867914
1739209758.614761;-45.120503652039325
1739209758.6147711;-38.13080360867914
1739209758.6147811;-45.120503652039325
1739209758.614791;-45.120503652039325
1739209758.614801;-38.13080360867914
1739209758.614811;-38.13080360867914
1739209758.614821;-38.13080360867914
1739209758.6148307;-45.120503652039325
1739209758.6148407;-45.120503652039325
1739209758.6148508;-38.13080360867914
1739209758.6148605;-38.13080360867914
1739209758.6148705;-45.120503652039325
1739209758.6148806;-45.120503652039325
1739209758.6148906;-45.120503652039325
1739209758.6149004;-31.141103565318915
1739209758.6149104;-38.13080360867914
1739209758.6149204;-45.120503652039325
1739209758.6149302;-45.120503652039325
1739209758.6149402;-45.120503652039325
1739209758.6149502;-38.13080360867914
1739209758.6149602;-33.981070128970906
1739209758.61497;-45.120503652039325
1739209758.61498;-29.438486411369354
1739209758.61499;-33.981070128970906
1739209758.6149998;-33.981070128970906
1739209758.6150098;-45.120503652039325
1739209758.6150198;-45.120503652039325
1739209758.6150298;-35.57807855764607
1739209758.6150396;-33.981070128970906
1739209758.6150496;-38.13080360867914
1739209758.6150596;-33.981070128970906
1739209758.6150696;-38.13080360867914
1739209758.6150794;-38.13080360867914
1739209758.6150894;-45.120503652039325
1739209758.6150994;-38.13080360867914
1739209758.6151092;-38.13080360867914
1739209758.6151192;-38.13080360867914
1739209758.6151292;-38.13080360867914
1739209758.6151392;-45.120503652039325
1739209758.615149;-45.120503652039325
1739209758.615159;-45.120503652039325
1739209758.615169;-45.120503652039325
1739209758.6151788;-38.13080360867914
1739209758.6151888;-45.120503652039325
1739209758.6151989;-45.120503652039325
1739209758.6152089;-45.120503652039325
1739209758.6152186;-38.13080360867914
1739209758.6152287;-35.57807855764607
1739209758.6152387;-45.120503652039325
1739209758.6152487;-38.13080360867914
1739209758.6152585;-45.120503652039325
1739209758.6152685;-45.120503652039325
1739209758.6152785;-45.120503652039325
1739209758.6152883;-35.57807855764607
1739209758.6152983;-38.13080360867914
1739209758.6153083;-38.13080360867914
1739209758.6153183;-33.981070128970906
1739209758.615328;-38.13080360867914
1739209758.615338;-38.13080360867914
1739209758.615348;-38.13080360867914
1739209758.6153579;-45.120503652039325
1739209758.615368;-38.13080360867914
1739209758.615378;-38.13080360867914
1739209758.615388;-45.120503652039325
1739209758.6153977;-45.120503652039325
1739209758.6154077;-35.57807855764607
1739209758.6154177;-35.57807855764607
1739209758.6154275;-45.120503652039325
1739209758.6154375;-45.120503652039325
1739209758.6154475;-38.13080360867914
1739209758.6154575;-45.120503652039325
1739209758.6154673;-38.13080360867914
1739209758.6154773;-38.13080360867914
1739209758.6154873;-38.13080360867914
1739209758.6154974;-45.120503652039325
1739209758.6155071;-35.57807855764607
1739209758.6155171;-38.13080360867914
1739209758.6155272;-35.57807855764607
1739209758.615537;-35.57807855764607
1739209758.615547;-45.120503652039325
1739209758.615557;-45.120503652039325
1739209758.615567;-35.57807855764607
1739209758.6155767;-35.57807855764607
1739209758.6155868;-45.120503652039325
1739209758.6155968;-45.120503652039325
1739209758.6156065;-45.120503652039325
1739209758.6156166;-38.13080360867914
1739209758.6156266;-38.13080360867914
1739209758.6156366;-45.120503652039325
1739209758.6156464;-45.120503652039325
1739209758.6156564;-45.120503652039325
1739209758.6156664;-33.981070128970906
1739209758.6156762;-38.13080360867914
1739209758.6156862;-35.57807855764607
1739209758.6156962;-45.120503652039325
1739209758.6157062;-35.57807855764607
1739209758.615716;-38.13080360867914
1739209758.615726;-35.57807855764607
1739209758.615736;-38.13080360867914
1739209758.615746;-38.13080360867914
1739209758.6157558;-38.13080360867914
1739209758.6157658;-45.120503652039325
1739209758.6157758;-35.57807855764607
1739209758.6157856;-45.120503652039325
1739209758.6157956;-45.120503652039325
1739209758.6158056;-38.13080360867914
1739209758.6158156;-38.13080360867914
1739209758.6158254;-38.13080360867914
1739209758.6158354;-45.120503652039325
1739209758.6158454;-35.57807855764607
1739209758.6158552;-38.13080360867914
1739209758.6158652;-38.13080360867914
1739209758.6158752;-35.57807855764607
1739209758.6158853;-45.120503652039325
1739209758.615895;-45.120503652039325
1739209758.615905;-38.13080360867914
1739209758.615915;-35.57807855764607
1739209758.615925;-45.120503652039325
1739209758.6159348;-45.120503652039325
1739209758.6159449;-45.120503652039325
1739209758.6159549;-45.120503652039325
1739209758.6159647;-38.13080360867914
1739209758.6159747;-35.57807855764607
1739209758.6159847;-45.120503652039325
1739209758.6159947;-38.13080360867914
1739209758.6160045;-30.49652367304973
1739209758.6160145;-38.13080360867914
1739209758.6160245;-45.120503652039325
1739209758.6160343;-45.120503652039325
1739209758.6160443;-45.120503652039325
1739209758.6160543;-45.120503652039325
1739209758.6160643;-32.816014438256545
1739209758.616074;-38.13080360867914
1739209758.616084;-35.57807855764607
1739209758.616094;-38.13080360867914
1739209758.616104;-33.981070128970906
1739209758.616114;-30.49652367304973
1739209758.616124;-35.57807855764607
1739209758.616134;-38.13080360867914
1739209758.6161437;-45.120503652039325
1739209758.6161537;-38.13080360867914
1739209758.6161637;-38.13080360867914
1739209758.6161737;-38.13080360867914
1739209758.6161835;-45.120503652039325
1739209758.6161935;-38.13080360867914
1739209758.6162035;-32.816014438256545
1739209758.6162133;-45.120503652039325
1739209758.6162233;-45.120503652039325
1739209758.6162333;-45.120503652039325
1739209758.6162434;-38.13080360867914
1739209758.6162531;-45.120503652039325
1739209758.6162632;-32.816014438256545
1739209758.6162732;-27.8777449560314
1739209758.616283;-45.120503652039325
1739209758.616293;-45.120503652039325
1739209758.616303;-45.120503652039325
1739209758.616313;-38.13080360867914
1739209758.6163228;-45.120503652039325
1739209758.6163328;-45.120503652039325
1739209758.6163428;-45.120503652039325
1739209758.6163526;-45.120503652039325
1739209758.6163626;-38.13080360867914
1739209758.6163726;-38.13080360867914
1739209758.6163826;-45.120503652039325
1739209758.6163924;-45.120503652039325
1739209758.6164024;-45.120503652039325
1739209758.6164124;-45.120503652039325
1739209758.6164224;-38.13080360867914
1739209758.6164322;-28.992665084841942
1739209758.6164422;-45.120503652039325
1739209758.6164522;-45.120503652039325
1739209758.616462;-35.57807855764607
1739209758.616472;-32.816014438256545
1739209758.616482;-45.120503652039325
1739209758.616492;-38.13080360867914
1739209758.6165018;-45.120503652039325
1739209758.6165118;-45.120503652039325
1739209758.6165218;-45.120503652039325
1739209758.6165316;-45.120503652039325
1739209758.6165416;-38.13080360867914
1739209758.6165516;-45.120503652039325
1739209758.6165617;-45.120503652039325
1739209758.6165714;-45.120503652039325
1739209758.6165814;-38.13080360867914
1739209758.6165915;-33.981070128970906
1739209758.6166015;-45.120503652039325
1739209758.6166112;-45.120503652039325
1739209758.6166213;-38.13080360867914
1739209758.6166313;-33.981070128970906
1739209758.616641;-38.13080360867914
1739209758.616651;-38.13080360867914
1739209758.616661;-35.57807855764607
1739209758.616671;-31.141103565318915
1739209758.6166809;-45.120503652039325
1739209758.6166909;-45.120503652039325
1739209758.616701;-38.13080360867914
1739209758.6167107;-32.816014438256545
1739209758.6167207;-45.120503652039325
1739209758.6167307;-45.120503652039325
1739209758.6167407;-38.13080360867914
1739209758.6167505;-32.816014438256545
1739209758.6167605;-45.120503652039325
1739209758.6167705;-45.120503652039325
1739209758.6167803;-38.13080360867914
1739209758.6167903;-38.13080360867914
1739209758.6168003;-45.120503652039325
1739209758.6168103;-45.120503652039325
1739209758.61682;-38.13080360867914
1739209758.61683;-28.992665084841942
1739209758.6168401;-38.13080360867914
1739209758.6168501;-38.13080360867914
1739209758.61686;-45.120503652039325
1739209758.61687;-33.981070128970906
1739209758.61688;-38.13080360867914
1739209758.6168897;-45.120503652039325
1739209758.6168997;-45.120503652039325
1739209758.6169097;-38.13080360867914
1739209758.6169198;-38.13080360867914
1739209758.6169295;-38.13080360867914
1739209758.6169395;-32.816014438256545
1739209758.6169496;-45.120503652039325
1739209758.6169593;-45.120503652039325
1739209758.6169693;-45.120503652039325
1739209758.6169794;-45.120503652039325
1739209758.6169894;-38.13080360867914
1739209758.6169991;-38.13080360867914
1739209758.6170092;-38.13080360867914
1739209758.6170192;-45.120503652039325
1739209758.6170292;-38.13080360867914
1739209758.617039;-45.120503652039325
1739209758.617049;-45.120503652039325
1739209758.617059;-38.13080360867914
1739209758.6170688;-45.120503652039325
1739209758.6170788;-35.57807855764607
1739209758.6170888;-35.57807855764607
1739209758.6170988;-45.120503652039325
1739209758.6171086;-45.120503652039325
1739209758.6171186;-38.13080360867914
1739209758.6171286;-45.120503652039325
1739209758.6171384;-45.120503652039325
1739209758.6171484;-33.981070128970906
1739209758.6171584;-38.13080360867914
1739209758.6171684;-38.13080360867914
1739209758.6171782;-45.120503652039325
1739209758.6171882;-38.13080360867914
1739209758.6171982;-45.120503652039325
1739209758.617208;-45.120503652039325
1739209758.617218;-38.13080360867914
1739209758.617228;-45.120503652039325
1739209758.617238;-32.816014438256545
1739209758.6172478;-35.57807855764607
1739209758.6172578;-45.120503652039325
1739209758.6172678;-45.120503652039325
1739209758.6172779;-38.13080360867914
1739209758.6172876;-38.13080360867914
1739209758.6172976;-38.13080360867914
1739209758.6173077;-38.13080360867914
1739209758.6173174;-33.981070128970906
1739209758.6173275;-45.120503652039325
1739209758.6173375;-45.120503652039325
1739209758.6173475;-45.120503652039325
1739209758.6173573;-45.120503652039325
1739209758.6173673;-38.13080360867914
1739209758.6173773;-38.13080360867914
1739209758.617387;-45.120503652039325
1739209758.617397;-38.13080360867914
1739209758.617407;-35.57807855764607
1739209758.617417;-45.120503652039325
1739209758.6174269;-35.57807855764607
1739209758.617437;-38.13080360867914
1739209758.617447;-45.120503652039325
1739209758.6174567;-35.57807855764607
1739209758.6174667;-38.13080360867914
1739209758.6174767;-31.141103565318893
1739209758.6174867;-38.13080360867914
1739209758.6174965;-38.13080360867914
1739209758.6175065;-38.13080360867914
1739209758.6175165;-38.13080360867914
