CAN Message; 0x1bb:000061b1aa0be3aa
Timestamp;Amplitude
1739209720.0724351;-32.816014438256545
1739209720.0724418;-38.13080360867914
1739209720.0724485;-38.13080360867914
1739209720.0724552;-38.13080360867914
1739209720.0724618;-45.120503652039325
1739209720.0724685;-45.120503652039325
1739209720.0724752;-45.120503652039325
1739209720.0724819;-45.120503652039325
1739209720.0724885;-38.13080360867914
1739209720.0724952;-45.120503652039325
1739209720.072502;-45.120503652039325
1739209720.0725086;-45.120503652039325
1739209720.0725152;-45.120503652039325
1739209720.072522;-38.13080360867914
1739209720.0725286;-38.13080360867914
1739209720.0725353;-38.13080360867914
1739209720.072542;-45.120503652039325
1739209720.0725486;-45.120503652039325
1739209720.0725553;-45.120503652039325
1739209720.072562;-32.816014438256545
1739209720.0725687;-38.13080360867914
1739209720.0725753;-45.120503652039325
1739209720.072582;-35.57807855764607
1739209720.0725887;-38.13080360867914
1739209720.0725954;-35.57807855764607
1739209720.072602;-38.13080360867914
1739209720.0726087;-38.13080360867914
1739209720.0726154;-45.120503652039325
1739209720.072622;-45.120503652039325
1739209720.0726287;-38.13080360867914
1739209720.0726354;-38.13080360867914
1739209720.072642;-45.120503652039325
1739209720.0726488;-38.13080360867914
1739209720.0726554;-38.13080360867914
1739209720.072662;-45.120503652039325
1739209720.0726688;-32.816014438256545
1739209720.0726757;-32.816014438256545
1739209720.0726824;-45.120503652039325
1739209720.072689;-45.120503652039325
1739209720.0726957;-35.57807855764607
1739209720.0727024;-38.13080360867914
1739209720.072709;-38.13080360867914
1739209720.0727158;-38.13080360867914
1739209720.0727224;-45.120503652039325
1739209720.072729;-45.120503652039325
1739209720.0727358;-38.13080360867914
1739209720.0727425;-38.13080360867914
1739209720.0727491;-45.120503652039325
1739209720.0727558;-45.120503652039325
1739209720.0727625;-38.13080360867914
1739209720.0727692;-38.13080360867914
1739209720.0727758;-45.120503652039325
1739209720.0727825;-45.120503652039325
1739209720.0727892;-38.13080360867914
1739209720.0727959;-45.120503652039325
1739209720.0728025;-30.49652367304973
1739209720.0728092;-38.13080360867914
1739209720.072816;-38.13080360867914
1739209720.0728226;-45.120503652039325
1739209720.0728292;-31.141103565318893
1739209720.072836;-26.991370085610736
1739209720.0728426;-45.120503652039325
1739209720.0728493;-45.120503652039325
1739209720.072856;-35.57807855764607
1739209720.0728626;-38.13080360867914
1739209720.0728693;-45.120503652039325
1739209720.072876;-38.13080360867914
1739209720.0728827;-45.120503652039325
1739209720.0728893;-38.13080360867914
1739209720.072896;-45.120503652039325
1739209720.0729027;-45.120503652039325
1739209720.0729094;-35.57807855764607
1739209720.072916;-35.57807855764607
1739209720.0729227;-45.120503652039325
1739209720.0729294;-45.120503652039325
1739209720.072936;-35.57807855764607
1739209720.0729427;-26.487275050834715
1739209720.0729494;-38.13080360867914
1739209720.072956;-45.120503652039325
1739209720.0729628;-38.13080360867914
1739209720.0729694;-35.57807855764607
1739209720.072976;-45.120503652039325
1739209720.0729828;-45.120503652039325
1739209720.0729895;-45.120503652039325
1739209720.0729961;-38.13080360867914
1739209720.0730028;-45.120503652039325
1739209720.0730095;-45.120503652039325
1739209720.0730162;-38.13080360867914
1739209720.0730228;-45.120503652039325
1739209720.0730295;-45.120503652039325
1739209720.0730362;-45.120503652039325
1739209720.0730429;-35.57807855764607
1739209720.0730495;-32.816014438256545
1739209720.0730562;-45.120503652039325
1739209720.073063;-38.13080360867914
1739209720.0730696;-38.13080360867914
1739209720.0730762;-38.13080360867914
1739209720.073083;-38.13080360867914
1739209720.0730896;-38.13080360867914
1739209720.0730963;-38.13080360867914
1739209720.073103;-45.120503652039325
1739209720.0731096;-45.120503652039325
1739209720.0731163;-45.120503652039325
1739209720.073123;-45.120503652039325
1739209720.0731297;-45.120503652039325
1739209720.0731363;-45.120503652039325
1739209720.073143;-45.120503652039325
1739209720.0731497;-45.120503652039325
1739209720.0731564;-45.120503652039325
1739209720.073163;-45.120503652039325
1739209720.0731697;-38.13080360867914
1739209720.0731764;-45.120503652039325
1739209720.073183;-45.120503652039325
1739209720.0731897;-45.120503652039325
1739209720.0731964;-38.13080360867914
1739209720.073203;-38.13080360867914
1739209720.0732098;-27.267205301931607
1739209720.0732164;-32.816014438256545
1739209720.073223;-35.57807855764607
1739209720.0732298;-38.13080360867914
1739209720.0732365;-35.57807855764607
1739209720.0732431;-38.13080360867914
1739209720.0732498;-38.13080360867914
1739209720.0732565;-38.13080360867914
1739209720.0732632;-35.57807855764607
1739209720.0732698;-45.120503652039325
1739209720.0732765;-38.13080360867914
1739209720.0732832;-38.13080360867914
1739209720.0732899;-45.120503652039325
1739209720.0732965;-38.13080360867914
1739209720.0733032;-38.13080360867914
1739209720.07331;-45.120503652039325
1739209720.0733166;-28.992665084841942
1739209720.0733232;-31.141103565318915
1739209720.07333;-38.13080360867914
1739209720.0733366;-38.13080360867914
1739209720.0733433;-38.13080360867914
1739209720.07335;-33.981070128970906
1739209720.0733566;-38.13080360867914
1739209720.0733633;-38.13080360867914
1739209720.07337;-38.13080360867914
1739209720.0733767;-33.981070128970906
1739209720.0733833;-32.816014438256545
1739209720.07339;-45.120503652039325
1739209720.0733967;-45.120503652039325
1739209720.0734034;-32.816014438256545
1739209720.07341;-35.57807855764607
1739209720.0734167;-45.120503652039325
1739209720.0734234;-45.120503652039325
1739209720.07343;-45.120503652039325
1739209720.0734367;-38.13080360867914
1739209720.0734434;-38.13080360867914
1739209720.07345;-38.13080360867914
1739209720.0734568;-31.141103565318915
1739209720.0734634;-33.981070128970906
1739209720.07347;-45.120503652039325
1739209720.0734768;-45.120503652039325
1739209720.0734835;-35.57807855764607
1739209720.0734901;-35.57807855764607
1739209720.0734968;-45.120503652039325
1739209720.0735035;-38.13080360867914
1739209720.0735102;-35.57807855764607
1739209720.0735168;-45.120503652039325
1739209720.0735235;-38.13080360867914
1739209720.0735302;-38.13080360867914
1739209720.0735369;-38.13080360867914
1739209720.0735435;-38.13080360867914
1739209720.0735502;-45.120503652039325
1739209720.073557;-38.13080360867914
1739209720.0735636;-38.13080360867914
1739209720.0735703;-45.120503652039325
1739209720.073577;-45.120503652039325
1739209720.0735836;-38.13080360867914
1739209720.0735903;-38.13080360867914
1739209720.073597;-38.13080360867914
1739209720.0736036;-45.120503652039325
1739209720.0736103;-38.13080360867914
1739209720.073617;-35.57807855764607
1739209720.0736237;-38.13080360867914
1739209720.0736303;-45.120503652039325
1739209720.073637;-38.13080360867914
1739209720.0736437;-38.13080360867914
1739209720.0736504;-38.13080360867914
1739209720.073657;-38.13080360867914
1739209720.0736637;-33.981070128970906
1739209720.0736704;-45.120503652039325
1739209720.073677;-33.981070128970906
1739209720.0736837;-38.13080360867914
1739209720.0736904;-45.120503652039325
1739209720.073697;-33.981070128970906
1739209720.0737038;-38.13080360867914
1739209720.0737104;-38.13080360867914
1739209720.073717;-38.13080360867914
1739209720.0737238;-35.57807855764607
1739209720.0737305;-38.13080360867914
1739209720.0737371;-38.13080360867914
1739209720.0737438;-38.13080360867914
1739209720.0737505;-38.13080360867914
1739209720.0737572;-45.120503652039325
1739209720.0737638;-45.120503652039325
1739209720.0737705;-33.981070128970906
1739209720.0737772;-45.120503652039325
1739209720.0737839;-45.120503652039325
1739209720.0737906;-35.57807855764607
1739209720.0737972;-38.13080360867914
1739209720.073804;-38.13080360867914
1739209720.0738106;-38.13080360867914
1739209720.0738173;-38.13080360867914
1739209720.073824;-45.120503652039325
1739209720.0738306;-38.13080360867914
1739209720.0738373;-45.120503652039325
1739209720.073844;-35.57807855764607
1739209720.0738506;-38.13080360867914
1739209720.0738573;-38.13080360867914
1739209720.073864;-35.57807855764607
1739209720.0738707;-45.120503652039325
1739209720.0738773;-45.120503652039325
1739209720.073884;-45.120503652039325
1739209720.0738907;-45.120503652039325
1739209720.0738974;-45.120503652039325
1739209720.073904;-38.13080360867914
1739209720.0739107;-45.120503652039325
1739209720.0739174;-45.120503652039325
1739209720.073924;-45.120503652039325
1739209720.0739307;-45.120503652039325
1739209720.0739374;-38.13080360867914
1739209720.073944;-45.120503652039325
1739209720.0739508;-45.120503652039325
1739209720.0739574;-45.120503652039325
1739209720.073964;-35.57807855764607
1739209720.0739708;-35.57807855764607
1739209720.0739775;-45.120503652039325
1739209720.0739841;-38.13080360867914
1739209720.0739908;-38.13080360867914
1739209720.0739975;-38.13080360867914
1739209720.0740042;-38.13080360867914
1739209720.0740108;-38.13080360867914
1739209720.0740175;-45.120503652039325
1739209720.0740242;-45.120503652039325
1739209720.0740309;-38.13080360867914
1739209720.0740376;-38.13080360867914
1739209720.0740445;-45.120503652039325
1739209720.0740511;-45.120503652039325
1739209720.0740578;-45.120503652039325
1739209720.0740645;-45.120503652039325
1739209720.0740712;-45.120503652039325
1739209720.0740778;-45.120503652039325
1739209720.0740845;-35.57807855764607
1739209720.0740912;-35.57807855764607
1739209720.0740979;-45.120503652039325
1739209720.0741045;-45.120503652039325
1739209720.0741112;-38.13080360867914
1739209720.074118;-45.120503652039325
1739209720.0741246;-45.120503652039325
1739209720.0741313;-45.120503652039325
1739209720.074138;-33.981070128970906
1739209720.0741446;-38.13080360867914
1739209720.0741513;-45.120503652039325
1739209720.074158;-45.120503652039325
1739209720.0741646;-38.13080360867914
1739209720.0741713;-38.13080360867914
1739209720.074178;-45.120503652039325
1739209720.0741847;-45.120503652039325
1739209720.0741913;-45.120503652039325
1739209720.074198;-45.120503652039325
1739209720.0742047;-38.13080360867914
1739209720.0742114;-35.57807855764607
1739209720.074218;-38.13080360867914
1739209720.0742247;-38.13080360867914
1739209720.0742314;-45.120503652039325
1739209720.074238;-33.981070128970906
1739209720.0742447;-33.981070128970906
1739209720.0742514;-35.57807855764607
1739209720.074258;-45.120503652039325
1739209720.0742648;-45.120503652039325
1739209720.0742714;-38.13080360867914
1739209720.074278;-45.120503652039325
1739209720.0742848;-45.120503652039325
1739209720.0742915;-33.981070128970956
1739209720.0742981;-33.981070128970906
1739209720.0743048;-38.13080360867914
1739209720.0743115;-45.120503652039325
1739209720.0743182;-45.120503652039325
1739209720.0743248;-45.120503652039325
1739209720.0743315;-35.57807855764607
1739209720.0743382;-45.120503652039325
1739209720.0743449;-28.58837851428586
1739209720.0743515;-38.13080360867914
1739209720.0743582;-38.13080360867914
1739209720.074365;-45.120503652039325
1739209720.0743716;-38.13080360867914
1739209720.0743783;-45.120503652039325
1739209720.074385;-38.13080360867914
1739209720.0743916;-45.120503652039325
1739209720.0743983;-45.120503652039325
1739209720.074405;-38.13080360867914
1739209720.0744116;-38.13080360867914
1739209720.0744183;-45.120503652039325
1739209720.074425;-45.120503652039325
1739209720.0744317;-38.13080360867914
1739209720.0744383;-38.13080360867914
1739209720.074445;-45.120503652039325
1739209720.0744517;-45.120503652039325
1739209720.0744584;-45.120503652039325
1739209720.074465;-38.13080360867914
1739209720.0744717;-45.120503652039325
1739209720.0744784;-45.120503652039325
1739209720.074485;-45.120503652039325
1739209720.0744917;-45.120503652039325
1739209720.0744984;-45.120503652039325
1739209720.074505;-31.141103565318915
1739209720.0745118;-33.981070128970906
1739209720.0745184;-45.120503652039325
1739209720.074525;-38.13080360867914
1739209720.0745318;-45.120503652039325
1739209720.0745385;-45.120503652039325
1739209720.0745451;-38.13080360867914
1739209720.0745518;-45.120503652039325
1739209720.0745585;-38.13080360867914
1739209720.0745652;-38.13080360867914
1739209720.0745718;-45.120503652039325
1739209720.0745785;-45.120503652039325
1739209720.0745852;-38.13080360867914
1739209720.0745919;-38.13080360867914
1739209720.0745986;-45.120503652039325
1739209720.0746052;-38.13080360867914
1739209720.074612;-31.141103565318915
1739209720.0746186;-38.13080360867914
1739209720.0746253;-45.120503652039325
1739209720.074632;-38.13080360867914
1739209720.0746386;-38.13080360867914
1739209720.0746453;-38.13080360867914
1739209720.074652;-45.120503652039325
1739209720.0746586;-38.13080360867914
1739209720.0746653;-38.13080360867914
1739209720.074672;-45.120503652039325
1739209720.0746787;-45.120503652039325
1739209720.0746853;-38.13080360867914
1739209720.074692;-38.13080360867914
1739209720.0746987;-38.13080360867914
1739209720.0747054;-45.120503652039325
1739209720.074712;-33.981070128970906
1739209720.0747187;-38.13080360867914
1739209720.0747254;-45.120503652039325
1739209720.074732;-45.120503652039325
1739209720.0747387;-38.13080360867914
1739209720.0747454;-35.57807855764607
1739209720.074752;-45.120503652039325
1739209720.0747588;-38.13080360867914
1739209720.0747654;-38.13080360867914
1739209720.0747721;-33.981070128970906
1739209720.0747788;-33.981070128970906
1739209720.0747855;-38.13080360867914
1739209720.0747921;-35.57807855764607
1739209720.0747988;-33.981070128970906
1739209720.0748055;-33.981070128970906
1739209720.0748122;-38.13080360867914
1739209720.0748188;-45.120503652039325
1739209720.0748255;-32.816014438256545
1739209720.0748322;-45.120503652039325
1739209720.0748389;-45.120503652039325
1739209720.0748456;-35.57807855764607
1739209720.0748522;-35.57807855764607
1739209720.074859;-45.120503652039325
1739209720.0748656;-45.120503652039325
1739209720.0748723;-38.13080360867914
1739209720.074879;-33.981070128970906
1739209720.0748856;-38.13080360867914
1739209720.0748923;-45.120503652039325
1739209720.074899;-38.13080360867914
1739209720.0749056;-38.13080360867914
1739209720.0749123;-35.57807855764607
1739209720.074919;-38.13080360867914
1739209720.0749257;-38.13080360867914
1739209720.0749323;-35.57807855764607
1739209720.074939;-45.120503652039325
1739209720.0749457;-45.120503652039325
1739209720.0749524;-33.981070128970906
1739209720.074959;-38.13080360867914
1739209720.0749657;-45.120503652039325
1739209720.0749724;-45.120503652039325
1739209720.074979;-45.120503652039325
1739209720.0749857;-38.13080360867914
1739209720.0749924;-38.13080360867914
1739209720.074999;-45.120503652039325
1739209720.0750058;-38.13080360867914
1739209720.0750124;-38.13080360867914
1739209720.0750191;-38.13080360867914
1739209720.0750258;-45.120503652039325
1739209720.0750325;-38.13080360867914
1739209720.0750391;-38.13080360867914
1739209720.0750458;-35.57807855764607
1739209720.0750525;-38.13080360867914
1739209720.0750592;-38.13080360867914
1739209720.0750659;-45.120503652039325
1739209720.0750725;-33.981070128970906
1739209720.0750792;-38.13080360867914
1739209720.0750859;-45.120503652039325
1739209720.0750926;-35.57807855764607
1739209720.0750992;-45.120503652039325
1739209720.075106;-45.120503652039325
1739209720.0751126;-45.120503652039325
1739209720.0751193;-38.13080360867914
1739209720.075126;-45.120503652039325
1739209720.0751326;-45.120503652039325
1739209720.0751393;-33.981070128970906
1739209720.075146;-38.13080360867914
1739209720.0751526;-35.57807855764607
1739209720.0751593;-38.13080360867914
1739209720.075166;-38.13080360867914
1739209720.0751727;-45.120503652039325
1739209720.0751793;-45.120503652039325
1739209720.075186;-38.13080360867914
1739209720.0751927;-38.13080360867914
1739209720.0751994;-35.57807855764607
1739209720.075206;-45.120503652039325
1739209720.0752127;-45.120503652039325
1739209720.0752194;-38.13080360867914
1739209720.075226;-38.13080360867914
1739209720.0752327;-38.13080360867914
1739209720.0752394;-45.120503652039325
1739209720.075246;-45.120503652039325
1739209720.0752528;-45.120503652039325
1739209720.0752594;-45.120503652039325
1739209720.0752661;-45.120503652039325
1739209720.0752728;-33.981070128970906
1739209720.0752795;-38.13080360867914
1739209720.0752861;-38.13080360867914
1739209720.0752928;-38.13080360867914
1739209720.0752995;-38.13080360867914
1739209720.0753062;-45.120503652039325
1739209720.0753129;-32.816014438256545
1739209720.0753195;-29.438486411369333
1739209720.0753262;-38.13080360867914
1739209720.0753329;-45.120503652039325
1739209720.0753396;-38.13080360867914
1739209720.0753462;-35.57807855764607
1739209720.075353;-38.13080360867914
1739209720.0753596;-35.57807855764607
1739209720.0753663;-45.120503652039325
1739209720.075373;-38.13080360867914
1739209720.0753796;-38.13080360867914
1739209720.0753863;-45.120503652039325
1739209720.075393;-45.120503652039325
1739209720.0753996;-45.120503652039325
1739209720.0754066;-35.57807855764607
1739209720.0754132;-38.13080360867914
1739209720.07542;-38.13080360867914
1739209720.0754266;-35.57807855764607
1739209720.0754333;-45.120503652039325
1739209720.07544;-45.120503652039325
1739209720.0754466;-45.120503652039325
1739209720.0754533;-45.120503652039325
1739209720.07546;-45.120503652039325
1739209720.0754666;-38.13080360867914
1739209720.0754733;-33.981070128970906
1739209720.07548;-33.981070128970906
1739209720.0754867;-38.13080360867914
1739209720.0754933;-38.13080360867914
1739209720.0755;-35.57807855764607
1739209720.0755067;-31.141103565318893
1739209720.0755134;-45.120503652039325
1739209720.07552;-45.120503652039325
1739209720.0755267;-45.120503652039325
1739209720.0755334;-38.13080360867914
1739209720.07554;-45.120503652039325
1739209720.0755467;-45.120503652039325
1739209720.0755534;-45.120503652039325
1739209720.07556;-45.120503652039325
1739209720.0755668;-38.13080360867914
1739209720.0755734;-45.120503652039325
1739209720.0755801;-35.57807855764607
1739209720.0755868;-30.49652367304973
1739209720.0755935;-45.120503652039325
1739209720.0756001;-45.120503652039325
1739209720.0756068;-38.13080360867914
1739209720.0756135;-35.57807855764607
1739209720.0756202;-45.120503652039325
1739209720.0756269;-45.120503652039325
1739209720.0756335;-38.13080360867914
1739209720.0756402;-45.120503652039325
1739209720.0756469;-45.120503652039325
1739209720.0756536;-45.120503652039325
1739209720.0756602;-33.981070128970906
1739209720.075667;-33.981070128970906
1739209720.0756736;-38.13080360867914
1739209720.0756803;-38.13080360867914
1739209720.075687;-38.13080360867914
1739209720.0756936;-45.120503652039325
1739209720.0757003;-38.13080360867914
1739209720.075707;-35.57807855764607
1739209720.0757136;-38.13080360867914
1739209720.0757203;-45.120503652039325
1739209720.075727;-45.120503652039325
1739209720.0757337;-45.120503652039325
1739209720.0757403;-38.13080360867914
1739209720.075747;-33.981070128970906
1739209720.0757537;-38.13080360867914
1739209720.0757604;-38.13080360867914
1739209720.075767;-38.13080360867914
1739209720.0757737;-35.57807855764607
1739209720.0757804;-38.13080360867914
1739209720.075787;-38.13080360867914
1739209720.0757937;-38.13080360867914
1739209720.0758004;-45.120503652039325
1739209720.075807;-45.120503652039325
1739209720.0758138;-33.981070128970906
1739209720.0758204;-45.120503652039325
1739209720.0758271;-45.120503652039325
1739209720.0758338;-38.13080360867914
1739209720.0758405;-38.13080360867914
1739209720.0758471;-38.13080360867914
1739209720.0758538;-38.13080360867914
1739209720.0758605;-35.57807855764607
1739209720.0758672;-38.13080360867914
1739209720.0758739;-45.120503652039325
1739209720.0758805;-38.13080360867914
1739209720.0758872;-45.120503652039325
1739209720.0758939;-38.13080360867914
1739209720.0759006;-45.120503652039325
1739209720.0759072;-45.120503652039325
1739209720.075914;-45.120503652039325
1739209720.0759206;-45.120503652039325
1739209720.0759273;-45.120503652039325
1739209720.075934;-45.120503652039325
1739209720.0759406;-38.13080360867914
1739209720.0759473;-45.120503652039325
1739209720.075954;-38.13080360867914
1739209720.0759606;-38.13080360867914
1739209720.0759673;-45.120503652039325
1739209720.075974;-45.120503652039325
1739209720.0759807;-35.57807855764607
1739209720.0759873;-35.57807855764607
1739209720.075994;-45.120503652039325
1739209720.0760007;-45.120503652039325
1739209720.0760074;-38.13080360867914
1739209720.076014;-45.120503652039325
1739209720.0760207;-33.981070128970906
1739209720.0760274;-38.13080360867914
1739209720.076034;-45.120503652039325
1739209720.0760407;-38.13080360867914
1739209720.0760474;-33.981070128970906
1739209720.076054;-45.120503652039325
1739209720.0760608;-35.57807855764607
1739209720.0760674;-35.57807855764607
1739209720.0760741;-45.120503652039325
1739209720.0760808;-45.120503652039325
1739209720.0760875;-45.120503652039325
1739209720.0760942;-45.120503652039325
1739209720.0761008;-45.120503652039325
1739209720.0761075;-38.13080360867914
1739209720.0761142;-45.120503652039325
1739209720.0761209;-38.13080360867914
1739209720.0761275;-35.57807855764607
1739209720.0761342;-45.120503652039325
1739209720.0761409;-38.13080360867914
1739209720.0761476;-45.120503652039325
1739209720.0761542;-32.816014438256545
1739209720.076161;-38.13080360867914
1739209720.0761676;-38.13080360867914
1739209720.0761743;-35.57807855764607
1739209720.076181;-45.120503652039325
1739209720.0761876;-38.13080360867914
1739209720.0761943;-38.13080360867914
1739209720.076201;-45.120503652039325
1739209720.0762076;-45.120503652039325
1739209720.0762143;-38.13080360867914
1739209720.076221;-45.120503652039325
1739209720.0762277;-38.13080360867914
1739209720.0762343;-38.13080360867914
1739209720.076241;-45.120503652039325
1739209720.0762477;-45.120503652039325
1739209720.0762544;-45.120503652039325
1739209720.076261;-38.13080360867914
1739209720.0762677;-38.13080360867914
1739209720.0762744;-38.13080360867914
1739209720.076281;-38.13080360867914
1739209720.0762877;-45.120503652039325
1739209720.0762944;-45.120503652039325
1739209720.076301;-45.120503652039325
1739209720.0763078;-45.120503652039325
1739209720.0763144;-45.120503652039325
1739209720.0763211;-45.120503652039325
1739209720.0763278;-38.13080360867914
1739209720.0763345;-38.13080360867914
1739209720.0763412;-38.13080360867914
1739209720.0763478;-38.13080360867914
1739209720.0763545;-38.13080360867914
1739209720.0763612;-38.13080360867914
1739209720.0763679;-35.57807855764607
1739209720.0763745;-35.57807855764607
1739209720.0763812;-35.57807855764607
1739209720.076388;-35.57807855764607
1739209720.0763946;-45.120503652039325
1739209720.0764012;-38.13080360867914
1739209720.076408;-45.120503652039325
1739209720.0764146;-35.57807855764607
1739209720.0764213;-45.120503652039325
1739209720.076428;-45.120503652039325
1739209720.0764346;-32.816014438256545
1739209720.0764413;-35.57807855764607
1739209720.076448;-38.13080360867914
1739209720.0764546;-38.13080360867914
1739209720.0764613;-32.816014438256545
1739209720.076468;-35.57807855764607
1739209720.0764747;-38.13080360867914
1739209720.0764813;-38.13080360867914
1739209720.076488;-33.981070128970906
1739209720.0764947;-38.13080360867914
1739209720.0765014;-38.13080360867914
1739209720.076508;-32.816014438256545
1739209720.0765147;-45.120503652039325
1739209720.0765214;-45.120503652039325
1739209720.076528;-45.120503652039325
1739209720.0765347;-45.120503652039325
1739209720.0765414;-38.13080360867914
1739209720.076548;-45.120503652039325
1739209720.0765548;-45.120503652039325
1739209720.0765615;-38.13080360867914
1739209720.0765681;-38.13080360867914
1739209720.0765748;-45.120503652039325
1739209720.0765815;-45.120503652039325
1739209720.0765882;-45.120503652039325
1739209720.0765948;-38.13080360867914
1739209720.0766015;-45.120503652039325
1739209720.0766082;-32.816014438256545
1739209720.0766149;-29.438486411369333
1739209720.0766215;-45.120503652039325
1739209720.0766282;-45.120503652039325
1739209720.076635;-38.13080360867914
1739209720.0766416;-35.57807855764607
1739209720.0766482;-45.120503652039325
1739209720.076655;-38.13080360867914
1739209720.0766616;-45.120503652039325
1739209720.0766683;-38.13080360867914
1739209720.076675;-45.120503652039325
1739209720.0766816;-38.13080360867914
1739209720.0766883;-45.120503652039325
1739209720.076695;-45.120503652039325
1739209720.0767016;-38.13080360867914
1739209720.0767083;-45.120503652039325
1739209720.076715;-35.57807855764607
1739209720.0767217;-29.438486411369333
1739209720.0767283;-45.120503652039325
1739209720.076735;-45.120503652039325
1739209720.0767417;-35.57807855764607
1739209720.0767484;-32.816014438256545
1739209720.076755;-38.13080360867914
1739209720.0767617;-45.120503652039325
1739209720.0767684;-38.13080360867914
1739209720.0767753;-32.816014438256545
1739209720.076782;-35.57807855764607
1739209720.0767887;-45.120503652039325
1739209720.0767953;-38.13080360867914
1739209720.076802;-32.816014438256545
1739209720.0768087;-45.120503652039325
1739209720.0768154;-33.981070128970906
1739209720.076822;-38.13080360867914
1739209720.0768287;-33.981070128970956
1739209720.0768354;-45.120503652039325
1739209720.076842;-35.57807855764607
1739209720.0768487;-38.13080360867914
1739209720.0768554;-45.120503652039325
1739209720.076862;-38.13080360867914
1739209720.0768688;-35.57807855764607
1739209720.0768754;-33.981070128970906
1739209720.0768821;-28.992665084841942
1739209720.0768888;-33.981070128970906
1739209720.0768955;-45.120503652039325
1739209720.0769022;-35.57807855764607
1739209720.0769088;-35.57807855764607
1739209720.0769155;-45.120503652039325
1739209720.0769222;-45.120503652039325
1739209720.0769289;-45.120503652039325
1739209720.0769355;-45.120503652039325
1739209720.0769422;-38.13080360867914
1739209720.076949;-45.120503652039325
1739209720.0769556;-38.13080360867914
1739209720.0769622;-33.981070128970906
1739209720.076969;-38.13080360867914
1739209720.0769756;-45.120503652039325
1739209720.0769823;-38.13080360867914
1739209720.076989;-38.13080360867914
1739209720.0769956;-45.120503652039325
1739209720.0770023;-45.120503652039325
1739209720.077009;-38.13080360867914
1739209720.0770156;-35.57807855764607
1739209720.0770223;-45.120503652039325
1739209720.077029;-45.120503652039325
1739209720.0770357;-32.816014438256545
1739209720.0770423;-33.981070128970906
1739209720.077049;-38.13080360867914
1739209720.0770557;-45.120503652039325
1739209720.0770624;-45.120503652039325
1739209720.077069;-33.981070128970906
1739209720.0770757;-45.120503652039325
1739209720.0770824;-45.120503652039325
1739209720.077089;-35.57807855764607
1739209720.0770957;-45.120503652039325
1739209720.0771024;-45.120503652039325
1739209720.077109;-45.120503652039325
1739209720.0771158;-38.13080360867914
1739209720.0771224;-45.120503652039325
1739209720.0771291;-45.120503652039325
1739209720.0771358;-45.120503652039325
1739209720.0771425;-45.120503652039325
1739209720.0771492;-45.120503652039325
1739209720.0771558;-33.981070128970906
1739209720.0771625;-38.13080360867914
1739209720.0771692;-32.816014438256545
1739209720.0771759;-38.13080360867914
1739209720.0771825;-38.13080360867914
1739209720.0771892;-45.120503652039325
1739209720.077196;-35.57807855764607
1739209720.0772026;-45.120503652039325
1739209720.0772092;-45.120503652039325
1739209720.077216;-45.120503652039325
