CAN Message; 0x39:061487e3fdff5be9
1739209829.7520177;-33.981070128970906
1739209829.7520223;-28.992665084841942
1739209829.7520268;-38.13080360867914
1739209829.7520313;-45.120503652039325
1739209829.7520359;-38.13080360867914
1739209829.7520404;-38.13080360867914
1739209829.752045;-45.120503652039325
1739209829.7520494;-38.13080360867914
1739209829.752054;-45.120503652039325
1739209829.7520585;-35.57807855764607
1739209829.752063;-45.120503652039325
1739209829.7520676;-35.57807855764607
1739209829.752072;-38.13080360867914
1739209829.7520766;-38.13080360867914
1739209829.7520812;-35.57807855764607
1739209829.7520857;-45.120503652039325
1739209829.7520902;-38.13080360867914
1739209829.7520947;-33.981070128970906
1739209829.7520993;-45.120503652039325
1739209829.7521038;-45.120503652039325
1739209829.7521083;-45.120503652039325
1739209829.7521129;-45.120503652039325
1739209829.7521174;-45.120503652039325
1739209829.752122;-38.13080360867914
1739209829.7521265;-45.120503652039325
1739209829.752131;-38.13080360867914
1739209829.7521355;-45.120503652039325
1739209829.75214;-45.120503652039325
1739209829.7521446;-38.13080360867914
1739209829.752149;-38.13080360867914
1739209829.7521536;-38.13080360867914
1739209829.7521582;-38.13080360867914
1739209829.7521627;-35.57807855764607
1739209829.7521672;-33.981070128970906
1739209829.7521718;-38.13080360867914
1739209829.7521763;-35.57807855764607
1739209829.7521808;-38.13080360867914
1739209829.7521853;-45.120503652039325
1739209829.7521899;-38.13080360867914
1739209829.7521944;-38.13080360867914
1739209829.752199;-45.120503652039325
1739209829.7522035;-38.13080360867914
1739209829.752208;-38.13080360867914
1739209829.7522125;-35.57807855764607
1739209829.752217;-38.13080360867914
1739209829.7522216;-33.981070128970906
1739209829.752226;-45.120503652039325
1739209829.7522306;-35.57807855764607
1739209829.7522352;-33.981070128970906
1739209829.7522397;-45.120503652039325
1739209829.7522442;-38.13080360867914
1739209829.7522488;-35.57807855764607
1739209829.7522533;-38.13080360867914
1739209829.7522578;-45.120503652039325
1739209829.7522624;-45.120503652039325
1739209829.752267;-45.120503652039325
1739209829.7522714;-45.120503652039325
1739209829.752276;-33.981070128970906
1739209829.7522805;-38.13080360867914
1739209829.752285;-45.120503652039325
1739209829.7522895;-33.981070128970906
1739209829.752294;-35.57807855764607
1739209829.7522986;-38.13080360867914
1739209829.7523031;-45.120503652039325
1739209829.7523077;-38.13080360867914
1739209829.7523122;-45.120503652039325
1739209829.7523167;-38.13080360867914
1739209829.7523212;-38.13080360867914
1739209829.7523258;-45.120503652039325
1739209829.7523303;-45.120503652039325
1739209829.7523348;-33.981070128970906
1739209829.7523394;-45.120503652039325
1739209829.752344;-45.120503652039325
1739209829.7523484;-30.49652367304973
1739209829.752353;-38.13080360867914
1739209829.7523575;-45.120503652039325
1739209829.752362;-38.13080360867914
1739209829.7523665;-32.816014438256545
1739209829.752371;-45.120503652039325
1739209829.7523756;-45.120503652039325
1739209829.7523801;-38.13080360867914
1739209829.7523847;-45.120503652039325
1739209829.7523892;-45.120503652039325
1739209829.7523937;-45.120503652039325
1739209829.7523983;-45.120503652039325
1739209829.7524028;-38.13080360867914
1739209829.7524073;-38.13080360867914
1739209829.7524118;-38.13080360867914
1739209829.7524164;-45.120503652039325
1739209829.752421;-45.120503652039325
1739209829.7524254;-38.13080360867914
1739209829.75243;-45.120503652039325
1739209829.7524345;-38.13080360867914
1739209829.752439;-45.120503652039325
1739209829.7524438;-45.120503652039325
1739209829.7524483;-35.57807855764607
1739209829.7524529;-35.57807855764607
1739209829.7524574;-38.13080360867914
1739209829.752462;-45.120503652039325
1739209829.7524664;-38.13080360867914
1739209829.752471;-33.981070128970906
1739209829.7524755;-45.120503652039325
1739209829.75248;-38.13080360867914
1739209829.7524846;-38.13080360867914
1739209829.752489;-38.13080360867914
1739209829.7524936;-45.120503652039325
1739209829.7524981;-38.13080360867914
1739209829.7525027;-38.13080360867914
1739209829.7525072;-38.13080360867914
1739209829.7525117;-45.120503652039325
1739209829.7525163;-45.120503652039325
1739209829.7525208;-38.13080360867914
1739209829.7525253;-38.13080360867914
1739209829.7525299;-38.13080360867914
1739209829.7525344;-33.981070128970906
1739209829.752539;-45.120503652039325
1739209829.7525434;-38.13080360867914
1739209829.752548;-38.13080360867914
1739209829.7525525;-33.981070128970906
1739209829.752557;-38.13080360867914
1739209829.7525616;-45.120503652039325
1739209829.752566;-45.120503652039325
1739209829.7525706;-33.981070128970906
1739209829.7525752;-35.57807855764607
1739209829.7525797;-38.13080360867914
1739209829.7525842;-45.120503652039325
1739209829.7525887;-45.120503652039325
1739209829.7525933;-38.13080360867914
1739209829.7525978;-38.13080360867914
1739209829.7526023;-38.13080360867914
1739209829.7526069;-33.981070128970906
1739209829.7526114;-33.981070128970906
1739209829.752616;-38.13080360867914
1739209829.7526205;-45.120503652039325
1739209829.752625;-33.981070128970906
1739209829.7526295;-45.120503652039325
1739209829.752634;-45.120503652039325
1739209829.7526386;-45.120503652039325
1739209829.752643;-38.13080360867914
1739209829.7526476;-38.13080360867914
1739209829.7526522;-38.13080360867914
1739209829.7526567;-45.120503652039325
1739209829.7526612;-38.13080360867914
1739209829.7526658;-35.57807855764607
1739209829.7526703;-38.13080360867914
1739209829.7526748;-45.120503652039325
1739209829.7526793;-38.13080360867914
1739209829.7526839;-45.120503652039325
1739209829.7526884;-45.120503652039325
1739209829.752693;-45.120503652039325
1739209829.7526975;-38.13080360867914
1739209829.752702;-38.13080360867914
1739209829.7527065;-45.120503652039325
1739209829.752711;-38.13080360867914
1739209829.7527156;-38.13080360867914
1739209829.75272;-38.13080360867914
1739209829.7527246;-45.120503652039325
1739209829.7527292;-38.13080360867914
1739209829.7527337;-33.981070128970906
1739209829.7527382;-35.57807855764607
1739209829.7527428;-38.13080360867914
1739209829.7527473;-45.120503652039325
1739209829.7527518;-38.13080360867914
1739209829.7527564;-38.13080360867914
1739209829.752761;-35.57807855764607
1739209829.7527654;-45.120503652039325
1739209829.75277;-45.120503652039325
1739209829.7527745;-38.13080360867914
1739209829.752779;-45.120503652039325
1739209829.7527835;-38.13080360867914
1739209829.752788;-33.981070128970906
1739209829.7527926;-31.141103565318915
1739209829.7527971;-38.13080360867914
1739209829.7528017;-45.120503652039325
1739209829.7528062;-38.13080360867914
1739209829.7528107;-33.981070128970906
1739209829.7528152;-45.120503652039325
1739209829.7528198;-45.120503652039325
1739209829.7528243;-45.120503652039325
1739209829.7528288;-33.981070128970906
1739209829.7528334;-35.57807855764607
1739209829.752838;-38.13080360867914
1739209829.7528424;-45.120503652039325
1739209829.752847;-38.13080360867914
1739209829.7528515;-33.981070128970906
1739209829.752856;-38.13080360867914
1739209829.7528605;-33.981070128970906
1739209829.752865;-28.992665084841942
1739209829.7528696;-38.13080360867914
1739209829.7528741;-45.120503652039325
1739209829.7528787;-38.13080360867914
1739209829.7528832;-33.981070128970906
1739209829.7528877;-45.120503652039325
1739209829.7528923;-45.120503652039325
1739209829.7528968;-45.120503652039325
1739209829.7529013;-45.120503652039325
1739209829.7529058;-38.13080360867914
1739209829.7529106;-45.120503652039325
1739209829.7529151;-45.120503652039325
1739209829.7529197;-45.120503652039325
1739209829.7529242;-45.120503652039325
1739209829.7529287;-38.13080360867914
1739209829.7529333;-45.120503652039325
1739209829.7529378;-38.13080360867914
1739209829.7529423;-45.120503652039325
1739209829.7529469;-38.13080360867914
1739209829.7529514;-38.13080360867914
1739209829.752956;-38.13080360867914
1739209829.7529604;-35.57807855764607
1739209829.752965;-38.13080360867914
1739209829.7529695;-33.981070128970906
1739209829.752974;-38.13080360867914
1739209829.7529786;-45.120503652039325
1739209829.752983;-45.120503652039325
1739209829.7529876;-45.120503652039325
1739209829.7529922;-45.120503652039325
1739209829.7529967;-45.120503652039325
1739209829.7530012;-38.13080360867914
1739209829.7530057;-33.981070128970906
1739209829.7530103;-45.120503652039325
1739209829.7530148;-45.120503652039325
1739209829.7530193;-45.120503652039325
1739209829.7530239;-38.13080360867914
1739209829.7530284;-45.120503652039325
1739209829.753033;-38.13080360867914
1739209829.7530375;-35.57807855764607
1739209829.753042;-35.57807855764607
1739209829.7530465;-28.58837851428586
1739209829.753051;-38.13080360867914
1739209829.7530556;-45.120503652039325
1739209829.75306;-38.13080360867914
1739209829.7530646;-32.816014438256545
1739209829.7530692;-45.120503652039325
1739209829.7530737;-45.120503652039325
1739209829.7530782;-38.13080360867914
1739209829.7530828;-45.120503652039325
1739209829.7530873;-45.120503652039325
1739209829.7530918;-33.981070128970906
1739209829.7530963;-45.120503652039325
1739209829.7531009;-38.13080360867914
1739209829.7531054;-38.13080360867914
1739209829.75311;-45.120503652039325
1739209829.7531145;-45.120503652039325
1739209829.753119;-27.8777449560314
1739209829.7531235;-32.816014438256545
1739209829.753128;-45.120503652039325
1739209829.7531326;-38.13080360867914
1739209829.753137;-35.57807855764607
1739209829.7531416;-38.13080360867914
1739209829.7531462;-45.120503652039325
1739209829.7531507;-38.13080360867914
1739209829.7531552;-45.120503652039325
1739209829.7531598;-45.120503652039325
1739209829.7531643;-45.120503652039325
1739209829.7531688;-45.120503652039325
1739209829.7531734;-45.120503652039325
1739209829.753178;-38.13080360867914
1739209829.7531824;-45.120503652039325
1739209829.753187;-45.120503652039325
1739209829.7531915;-31.141103565318893
1739209829.753196;-31.141103565318915
1739209829.7532005;-45.120503652039325
1739209829.753205;-45.120503652039325
1739209829.7532096;-45.120503652039325
1739209829.7532141;-45.120503652039325
1739209829.7532187;-38.13080360867914
1739209829.7532232;-38.13080360867914
1739209829.7532277;-45.120503652039325
1739209829.7532322;-45.120503652039325
1739209829.7532368;-38.13080360867914
1739209829.7532413;-38.13080360867914
1739209829.7532458;-38.13080360867914
1739209829.7532504;-38.13080360867914
1739209829.753255;-38.13080360867914
1739209829.7532594;-38.13080360867914
1739209829.753264;-45.120503652039325
1739209829.7532685;-45.120503652039325
1739209829.753273;-45.120503652039325
1739209829.7532775;-38.13080360867914
1739209829.753282;-45.120503652039325
1739209829.7532866;-45.120503652039325
1739209829.7532911;-35.57807855764607
1739209829.7532957;-38.13080360867914
1739209829.7533002;-38.13080360867914
1739209829.7533047;-35.57807855764607
1739209829.7533092;-38.13080360867914
1739209829.7533138;-45.120503652039325
1739209829.7533183;-38.13080360867914
1739209829.7533228;-33.981070128970906
1739209829.7533274;-33.981070128970906
1739209829.753332;-31.141103565318915
1739209829.7533364;-45.120503652039325
1739209829.753341;-45.120503652039325
1739209829.7533455;-38.13080360867914
1739209829.75335;-45.120503652039325
1739209829.7533545;-45.120503652039325
1739209829.753359;-38.13080360867914
1739209829.7533636;-38.13080360867914
1739209829.7533681;-45.120503652039325
1739209829.753373;-35.57807855764607
1739209829.7533774;-35.57807855764607
1739209829.753382;-45.120503652039325
1739209829.7533865;-45.120503652039325
1739209829.753391;-35.57807855764607
1739209829.7533956;-38.13080360867914
1739209829.7534;-45.120503652039325
1739209829.7534046;-38.13080360867914
1739209829.7534091;-38.13080360867914
1739209829.7534137;-45.120503652039325
1739209829.7534182;-38.13080360867914
1739209829.7534227;-45.120503652039325
1739209829.7534273;-38.13080360867914
1739209829.7534318;-31.141103565318915
1739209829.7534363;-45.120503652039325
1739209829.7534409;-38.13080360867914
1739209829.7534454;-32.816014438256545
1739209829.75345;-32.816014438256545
1739209829.7534544;-45.120503652039325
1739209829.753459;-38.13080360867914
1739209829.7534635;-38.13080360867914
1739209829.753468;-45.120503652039325
1739209829.7534726;-45.120503652039325
1739209829.753477;-38.13080360867914
1739209829.7534816;-45.120503652039325
1739209829.7534862;-38.13080360867914
1739209829.7534907;-45.120503652039325
1739209829.7534952;-38.13080360867914
1739209829.7534997;-38.13080360867914
1739209829.7535043;-38.13080360867914
1739209829.7535088;-33.981070128970906
1739209829.7535133;-45.120503652039325
1739209829.7535179;-45.120503652039325
1739209829.7535224;-45.120503652039325
1739209829.753527;-38.13080360867914
1739209829.7535315;-38.13080360867914
1739209829.753536;-38.13080360867914
1739209829.7535405;-38.13080360867914
1739209829.753545;-35.57807855764607
1739209829.7535496;-33.981070128970906
1739209829.753554;-45.120503652039325
1739209829.7535586;-33.981070128970906
1739209829.7535632;-33.981070128970906
1739209829.7535677;-33.981070128970906
1739209829.7535722;-45.120503652039325
1739209829.7535768;-38.13080360867914
1739209829.7535813;-35.57807855764607
1739209829.7535858;-45.120503652039325
1739209829.7535903;-45.120503652039325
1739209829.7535949;-45.120503652039325
1739209829.7535994;-38.13080360867914
1739209829.753604;-45.120503652039325
1739209829.7536085;-45.120503652039325
1739209829.753613;-38.13080360867914
1739209829.7536175;-38.13080360867914
1739209829.753622;-38.13080360867914
1739209829.7536266;-38.13080360867914
1739209829.753631;-35.57807855764607
1739209829.7536356;-33.981070128970906
1739209829.7536402;-38.13080360867914
1739209829.7536447;-38.13080360867914
1739209829.7536492;-38.13080360867914
1739209829.7536538;-35.57807855764607
1739209829.7536583;-38.13080360867914
1739209829.7536628;-45.120503652039325
1739209829.7536674;-45.120503652039325
1739209829.753672;-45.120503652039325
1739209829.7536764;-45.120503652039325
1739209829.753681;-38.13080360867914
1739209829.7536855;-45.120503652039325
1739209829.75369;-45.120503652039325
1739209829.7536945;-38.13080360867914
1739209829.753699;-45.120503652039325
1739209829.7537036;-38.13080360867914
1739209829.7537081;-33.981070128970906
1739209829.7537127;-45.120503652039325
1739209829.7537172;-45.120503652039325
1739209829.7537217;-33.981070128970906
1739209829.7537262;-38.13080360867914
1739209829.7537308;-45.120503652039325
1739209829.7537353;-38.13080360867914
1739209829.7537398;-38.13080360867914
1739209829.7537444;-45.120503652039325
1739209829.753749;-38.13080360867914
1739209829.7537534;-33.981070128970906
1739209829.753758;-38.13080360867914
1739209829.7537625;-45.120503652039325
1739209829.753767;-38.13080360867914
1739209829.7537715;-35.57807855764607
1739209829.753776;-33.981070128970906
1739209829.7537806;-45.120503652039325
1739209829.7537851;-45.120503652039325
1739209829.7537897;-45.120503652039325
1739209829.7537942;-38.13080360867914
1739209829.7537987;-38.13080360867914
1739209829.7538033;-38.13080360867914
1739209829.7538078;-38.13080360867914
1739209829.7538123;-45.120503652039325
1739209829.7538168;-32.816014438256545
1739209829.7538214;-45.120503652039325
1739209829.753826;-45.120503652039325
1739209829.7538304;-38.13080360867914
1739209829.753835;-45.120503652039325
1739209829.7538397;-45.120503652039325
1739209829.7538443;-45.120503652039325
1739209829.7538488;-45.120503652039325
1739209829.7538533;-38.13080360867914
1739209829.7538579;-45.120503652039325
1739209829.7538624;-38.13080360867914
1739209829.753867;-38.13080360867914
1739209829.7538714;-38.13080360867914
1739209829.753876;-45.120503652039325
1739209829.7538805;-45.120503652039325
1739209829.753885;-45.120503652039325
1739209829.7538896;-27.8777449560314
1739209829.753894;-31.141103565318915
1739209829.7538986;-45.120503652039325
1739209829.7539032;-45.120503652039325
1739209829.7539077;-35.57807855764607
1739209829.7539122;-38.13080360867914
1739209829.7539167;-38.13080360867914
1739209829.7539213;-38.13080360867914
1739209829.7539258;-38.13080360867914
1739209829.7539303;-45.120503652039325
1739209829.7539349;-38.13080360867914
1739209829.7539394;-38.13080360867914
1739209829.753944;-45.120503652039325
1739209829.7539485;-45.120503652039325
1739209829.753953;-38.13080360867914
1739209829.7539575;-38.13080360867914
1739209829.753962;-31.141103565318893
1739209829.7539666;-31.141103565318915
1739209829.753971;-38.13080360867914
1739209829.7539756;-38.13080360867914
1739209829.7539802;-38.13080360867914
1739209829.7539847;-38.13080360867914
1739209829.7539892;-45.120503652039325
1739209829.7539937;-32.816014438256545
1739209829.7539983;-38.13080360867914
1739209829.7540028;-45.120503652039325
1739209829.7540073;-31.141103565318893
1739209829.7540119;-38.13080360867914
1739209829.7540164;-45.120503652039325
1739209829.754021;-38.13080360867914
1739209829.7540255;-38.13080360867914
1739209829.75403;-45.120503652039325
1739209829.7540345;-35.57807855764607
1739209829.754039;-38.13080360867914
1739209829.7540436;-45.120503652039325
1739209829.754048;-38.13080360867914
1739209829.7540526;-38.13080360867914
1739209829.7540572;-38.13080360867914
1739209829.7540617;-38.13080360867914
1739209829.7540662;-45.120503652039325
1739209829.7540708;-45.120503652039325
1739209829.7540753;-38.13080360867914
1739209829.7540798;-45.120503652039325
1739209829.7540843;-45.120503652039325
1739209829.7540889;-45.120503652039325
1739209829.7540934;-45.120503652039325
1739209829.754098;-45.120503652039325
1739209829.7541025;-33.981070128970906
1739209829.754107;-45.120503652039325
1739209829.7541115;-45.120503652039325
1739209829.754116;-45.120503652039325
1739209829.7541206;-45.120503652039325
1739209829.754125;-45.120503652039325
1739209829.7541296;-45.120503652039325
1739209829.7541342;-38.13080360867914
1739209829.7541387;-45.120503652039325
1739209829.7541432;-33.981070128970906
1739209829.7541478;-29.438486411369333
1739209829.7541523;-45.120503652039325
1739209829.7541568;-38.13080360867914
1739209829.7541614;-35.57807855764607
1739209829.754166;-38.13080360867914
1739209829.7541704;-45.120503652039325
1739209829.754175;-35.57807855764607
1739209829.7541795;-45.120503652039325
1739209829.754184;-31.141103565318943
1739209829.7541885;-35.57807855764607
1739209829.754193;-38.13080360867914
1739209829.7541976;-45.120503652039325
1739209829.7542021;-45.120503652039325
1739209829.7542067;-31.141103565318893
1739209829.7542112;-33.981070128970906
1739209829.7542157;-38.13080360867914
1739209829.7542202;-31.141103565318915
1739209829.7542248;-45.120503652039325
1739209829.7542293;-38.13080360867914
1739209829.7542338;-38.13080360867914
1739209829.7542384;-38.13080360867914
1739209829.754243;-38.13080360867914
1739209829.7542474;-38.13080360867914
1739209829.754252;-45.120503652039325
1739209829.7542565;-33.981070128970956
1739209829.754261;-45.120503652039325
1739209829.7542655;-45.120503652039325
1739209829.75427;-45.120503652039325
1739209829.7542746;-45.120503652039325
1739209829.7542791;-38.13080360867914
1739209829.7542837;-38.13080360867914
1739209829.7542882;-38.13080360867914
1739209829.7542927;-28.992665084841942
1739209829.7542973;-38.13080360867914
1739209829.754302;-38.13080360867914
1739209829.7543066;-35.57807855764607
1739209829.754311;-38.13080360867914
1739209829.7543156;-38.13080360867914
1739209829.7543201;-38.13080360867914
1739209829.7543247;-38.13080360867914
1739209829.7543292;-38.13080360867914
1739209829.7543337;-38.13080360867914
1739209829.7543383;-45.120503652039325
1739209829.7543428;-38.13080360867914
1739209829.7543473;-38.13080360867914
1739209829.7543519;-45.120503652039325
1739209829.7543564;-45.120503652039325
1739209829.754361;-32.816014438256545
1739209829.7543654;-31.141103565318915
1739209829.75437;-45.120503652039325
1739209829.7543745;-45.120503652039325
1739209829.754379;-38.13080360867914
1739209829.7543836;-38.13080360867914
1739209829.754388;-45.120503652039325
1739209829.7543926;-45.120503652039325
1739209829.7543972;-45.120503652039325
1739209829.7544017;-45.120503652039325
1739209829.7544062;-45.120503652039325
1739209829.7544107;-38.13080360867914
1739209829.7544153;-45.120503652039325
1739209829.7544198;-45.120503652039325
1739209829.7544243;-38.13080360867914
1739209829.7544289;-38.13080360867914
1739209829.7544334;-32.816014438256545
1739209829.754438;-45.120503652039325
1739209829.7544425;-45.120503652039325
1739209829.754447;-35.57807855764607
1739209829.7544515;-45.120503652039325
1739209829.754456;-38.13080360867914
1739209829.7544606;-38.13080360867914
1739209829.754465;-38.13080360867914
1739209829.7544696;-45.120503652039325
1739209829.7544742;-45.120503652039325
1739209829.7544787;-45.120503652039325
1739209829.7544832;-38.13080360867914
1739209829.7544878;-38.13080360867914
1739209829.7544923;-38.13080360867914
1739209829.7544968;-33.981070128970906
1739209829.7545013;-38.13080360867914
1739209829.7545059;-38.13080360867914
1739209829.7545104;-38.13080360867914
1739209829.754515;-38.13080360867914
1739209829.7545195;-45.120503652039325
1739209829.754524;-45.120503652039325
1739209829.7545285;-38.13080360867914
1739209829.754533;-45.120503652039325
1739209829.7545376;-38.13080360867914
1739209829.754542;-45.120503652039325
1739209829.7545466;-38.13080360867914
1739209829.7545512;-38.13080360867914
1739209829.7545557;-38.13080360867914
1739209829.7545602;-45.120503652039325
1739209829.7545648;-38.13080360867914
1739209829.7545693;-32.816014438256545
1739209829.7545738;-45.120503652039325
1739209829.7545784;-38.13080360867914
1739209829.754583;-33.981070128970906
1739209829.7545874;-45.120503652039325
1739209829.754592;-45.120503652039325
1739209829.7545965;-45.120503652039325
1739209829.754601;-45.120503652039325
1739209829.7546055;-45.120503652039325
1739209829.75461;-45.120503652039325
1739209829.7546146;-45.120503652039325
1739209829.7546191;-45.120503652039325
1739209829.7546237;-38.13080360867914
1739209829.7546282;-35.57807855764607
1739209829.7546327;-45.120503652039325
1739209829.7546372;-45.120503652039325
1739209829.7546418;-32.816014438256545
1739209829.7546463;-38.13080360867914
1739209829.7546508;-45.120503652039325
1739209829.7546554;-35.57807855764607
1739209829.75466;-38.13080360867914
1739209829.7546644;-38.13080360867914
1739209829.754669;-38.13080360867914
1739209829.7546735;-45.120503652039325
1739209829.754678;-45.120503652039325
1739209829.7546825;-38.13080360867914
1739209829.754687;-38.13080360867914
1739209829.7546916;-33.981070128970906
1739209829.7546961;-45.120503652039325
1739209829.7547007;-38.13080360867914
1739209829.7547052;-45.120503652039325
1739209829.7547097;-45.120503652039325
1739209829.7547143;-38.13080360867914
1739209829.7547188;-45.120503652039325
1739209829.7547233;-45.120503652039325
1739209829.7547278;-38.13080360867914
1739209829.7547324;-32.816014438256545
1739209829.754737;-32.816014438256545
1739209829.7547414;-38.13080360867914
1739209829.754746;-45.120503652039325
1739209829.7547505;-38.13080360867914
1739209829.754755;-45.120503652039325
1739209829.7547596;-26.991370085610736
1739209829.754764;-32.816014438256545
1739209829.7547688;-45.120503652039325
1739209829.7547734;-38.13080360867914
1739209829.754778;-31.141103565318893
1739209829.7547824;-35.57807855764607
1739209829.754787;-45.120503652039325
1739209829.7547915;-38.13080360867914
1739209829.754796;-45.120503652039325
1739209829.7548006;-45.120503652039325
1739209829.754805;-38.13080360867914
1739209829.7548096;-45.120503652039325
1739209829.7548141;-45.120503652039325
1739209829.7548187;-38.13080360867914
1739209829.7548232;-38.13080360867914
1739209829.7548277;-45.120503652039325
1739209829.7548323;-45.120503652039325
1739209829.7548368;-38.13080360867914
1739209829.7548413;-45.120503652039325
