CAN Message; 0x62:0800083103f1db40
1739209868.1298661;-35.57807855764607
1739209868.1298685;-32.816014438256545
1739209868.129871;-45.120503652039325
1739209868.1298733;-45.120503652039325
1739209868.1298757;-32.816014438256545
1739209868.129878;-38.13080360867914
1739209868.1298804;-45.120503652039325
1739209868.1298828;-32.816014438256545
1739209868.1298852;-45.120503652039325
1739209868.1298876;-45.120503652039325
1739209868.12989;-45.120503652039325
1739209868.1298923;-45.120503652039325
1739209868.1298947;-38.13080360867914
1739209868.129897;-38.13080360867914
1739209868.1298995;-38.13080360867914
1739209868.129902;-38.13080360867914
1739209868.1299043;-38.13080360867914
1739209868.1299067;-45.120503652039325
1739209868.129909;-38.13080360867914
1739209868.1299114;-32.816014438256545
1739209868.1299138;-45.120503652039325
1739209868.1299162;-38.13080360867914
1739209868.1299186;-38.13080360867914
1739209868.129921;-45.120503652039325
1739209868.1299233;-32.816014438256545
1739209868.1299257;-45.120503652039325
1739209868.129928;-38.13080360867914
1739209868.1299305;-38.13080360867914
1739209868.1299329;-38.13080360867914
1739209868.1299353;-33.981070128970906
1739209868.1299376;-45.120503652039325
1739209868.12994;-45.120503652039325
1739209868.1299424;-45.120503652039325
1739209868.129945;-33.981070128970906
1739209868.1299474;-38.13080360867914
1739209868.1299498;-38.13080360867914
1739209868.1299522;-38.13080360867914
1739209868.1299546;-45.120503652039325
1739209868.129957;-33.981070128970906
1739209868.1299593;-35.57807855764607
1739209868.1299617;-38.13080360867914
1739209868.129964;-45.120503652039325
1739209868.1299665;-45.120503652039325
1739209868.129969;-33.981070128970906
1739209868.1299713;-45.120503652039325
1739209868.1299736;-45.120503652039325
1739209868.129976;-38.13080360867914
1739209868.1299784;-45.120503652039325
1739209868.1299808;-38.13080360867914
1739209868.1299832;-38.13080360867914
1739209868.1299856;-45.120503652039325
1739209868.129988;-45.120503652039325
1739209868.1299903;-38.13080360867914
1739209868.1299927;-32.816014438256545
1739209868.129995;-33.981070128970906
1739209868.1299975;-38.13080360867914
1739209868.1299999;-38.13080360867914
1739209868.1300023;-45.120503652039325
1739209868.1300046;-45.120503652039325
1739209868.130007;-45.120503652039325
1739209868.1300094;-38.13080360867914
1739209868.1300118;-45.120503652039325
1739209868.1300142;-45.120503652039325
1739209868.1300166;-38.13080360867914
1739209868.1300192;-33.981070128970906
1739209868.1300216;-38.13080360867914
1739209868.130024;-38.13080360867914
1739209868.1300263;-45.120503652039325
1739209868.1300287;-38.13080360867914
1739209868.130031;-35.57807855764607
1739209868.1300335;-38.13080360867914
1739209868.1300359;-45.120503652039325
1739209868.1300383;-38.13080360867914
1739209868.1300406;-38.13080360867914
1739209868.130043;-31.141103565318915
1739209868.1300454;-38.13080360867914
1739209868.1300478;-45.120503652039325
1739209868.1300502;-45.120503652039325
1739209868.1300526;-45.120503652039325
1739209868.130055;-45.120503652039325
1739209868.1300573;-45.120503652039325
1739209868.1300597;-38.13080360867914
1739209868.130062;-32.816014438256545
1739209868.1300645;-38.13080360867914
1739209868.1300669;-38.13080360867914
1739209868.1300693;-38.13080360867914
1739209868.1300716;-38.13080360867914
1739209868.130074;-45.120503652039325
1739209868.1300764;-45.120503652039325
1739209868.1300788;-38.13080360867914
1739209868.1300812;-31.141103565318915
1739209868.1300836;-35.57807855764607
1739209868.130086;-38.13080360867914
1739209868.1300883;-45.120503652039325
1739209868.1300907;-35.57807855764607
1739209868.130093;-32.816014438256545
1739209868.1300955;-38.13080360867914
1739209868.130098;-38.13080360867914
1739209868.1301005;-31.141103565318915
1739209868.1301029;-38.13080360867914
1739209868.1301053;-38.13080360867914
1739209868.1301076;-35.57807855764607
1739209868.13011;-45.120503652039325
1739209868.1301124;-45.120503652039325
1739209868.1301148;-38.13080360867914
1739209868.1301172;-38.13080360867914
1739209868.1301196;-33.981070128970906
1739209868.130122;-38.13080360867914
1739209868.1301243;-38.13080360867914
1739209868.1301267;-45.120503652039325
1739209868.130129;-45.120503652039325
1739209868.1301315;-45.120503652039325
1739209868.1301339;-45.120503652039325
1739209868.1301363;-45.120503652039325
1739209868.1301386;-38.13080360867914
1739209868.130141;-33.981070128970906
1739209868.1301434;-38.13080360867914
1739209868.1301458;-38.13080360867914
1739209868.1301482;-45.120503652039325
1739209868.1301506;-38.13080360867914
1739209868.130153;-38.13080360867914
1739209868.1301553;-38.13080360867914
1739209868.1301577;-31.141103565318915
1739209868.13016;-38.13080360867914
1739209868.1301625;-38.13080360867914
1739209868.1301649;-45.120503652039325
1739209868.1301672;-38.13080360867914
1739209868.1301696;-45.120503652039325
1739209868.1301723;-38.13080360867914
1739209868.1301746;-38.13080360867914
1739209868.130177;-31.14110356531892
1739209868.1301794;-38.13080360867914
1739209868.1301818;-38.13080360867914
1739209868.1301842;-45.120503652039325
1739209868.1301866;-38.13080360867914
1739209868.130189;-35.57807855764607
1739209868.1301913;-45.120503652039325
1739209868.1301937;-45.120503652039325
1739209868.130196;-28.992665084841942
1739209868.1301985;-32.816014438256545
1739209868.1302009;-45.120503652039325
1739209868.1302032;-45.120503652039325
1739209868.1302056;-35.57807855764607
1739209868.130208;-45.120503652039325
1739209868.1302104;-45.120503652039325
1739209868.1302128;-35.57807855764607
1739209868.1302152;-38.13080360867914
1739209868.1302176;-45.120503652039325
1739209868.13022;-45.120503652039325
1739209868.1302223;-45.120503652039325
1739209868.1302247;-45.120503652039325
1739209868.130227;-45.120503652039325
1739209868.1302295;-45.120503652039325
1739209868.1302319;-45.120503652039325
1739209868.1302342;-35.57807855764607
1739209868.1302366;-32.816014438256545
1739209868.130239;-38.13080360867914
1739209868.1302414;-38.13080360867914
1739209868.1302438;-45.120503652039325
1739209868.1302462;-45.120503652039325
1739209868.1302485;-45.120503652039325
1739209868.1302512;-45.120503652039325
1739209868.1302536;-33.981070128970906
1739209868.130256;-38.13080360867914
1739209868.1302583;-45.120503652039325
1739209868.1302607;-38.13080360867914
1739209868.130263;-38.13080360867914
1739209868.1302655;-45.120503652039325
1739209868.1302679;-45.120503652039325
1739209868.1302702;-35.57807855764607
1739209868.1302726;-38.13080360867914
1739209868.130275;-45.120503652039325
1739209868.1302774;-45.120503652039325
1739209868.1302798;-45.120503652039325
1739209868.1302822;-45.120503652039325
1739209868.1302845;-30.49652367304973
1739209868.130287;-38.13080360867914
1739209868.1302893;-45.120503652039325
1739209868.1302917;-33.981070128970906
1739209868.130294;-38.13080360867914
1739209868.1302965;-38.13080360867914
1739209868.1302989;-45.120503652039325
1739209868.1303012;-33.981070128970906
1739209868.1303036;-45.120503652039325
1739209868.130306;-38.13080360867914
1739209868.1303084;-45.120503652039325
1739209868.1303108;-45.120503652039325
1739209868.1303132;-45.120503652039325
1739209868.1303155;-38.13080360867914
1739209868.130318;-45.120503652039325
1739209868.1303203;-45.120503652039325
1739209868.1303227;-38.13080360867914
1739209868.1303253;-38.13080360867914
1739209868.1303277;-45.120503652039325
1739209868.13033;-45.120503652039325
1739209868.1303325;-38.13080360867914
1739209868.1303349;-38.13080360867914
1739209868.1303372;-45.120503652039325
1739209868.1303396;-38.13080360867914
1739209868.130342;-38.13080360867914
1739209868.1303444;-38.13080360867914
1739209868.1303468;-45.120503652039325
1739209868.1303492;-33.981070128970906
1739209868.1303515;-38.13080360867914
1739209868.130354;-45.120503652039325
1739209868.1303563;-45.120503652039325
1739209868.1303587;-38.13080360867914
1739209868.130361;-38.13080360867914
1739209868.1303635;-45.120503652039325
1739209868.1303658;-45.120503652039325
1739209868.1303682;-38.13080360867914
1739209868.1303706;-30.49652367304973
1739209868.130373;-38.13080360867914
1739209868.1303754;-38.13080360867914
1739209868.1303778;-45.120503652039325
1739209868.1303802;-33.981070128970906
1739209868.1303825;-35.57807855764607
1739209868.130385;-38.13080360867914
1739209868.1303873;-38.13080360867914
1739209868.1303897;-45.120503652039325
1739209868.130392;-45.120503652039325
1739209868.1303945;-45.120503652039325
1739209868.1303968;-45.120503652039325
1739209868.1303992;-45.120503652039325
1739209868.1304016;-45.120503652039325
1739209868.1304042;-45.120503652039325
1739209868.1304066;-38.13080360867914
1739209868.130409;-32.816014438256545
1739209868.1304114;-38.13080360867914
1739209868.1304138;-45.120503652039325
1739209868.1304162;-38.13080360867914
1739209868.1304185;-32.816014438256545
1739209868.130421;-35.57807855764607
1739209868.1304233;-45.120503652039325
1739209868.1304257;-38.13080360867914
1739209868.130428;-38.13080360867914
1739209868.1304305;-45.120503652039325
1739209868.1304328;-38.13080360867914
1739209868.1304352;-45.120503652039325
1739209868.1304376;-45.120503652039325
1739209868.13044;-38.13080360867914
1739209868.1304424;-45.120503652039325
1739209868.1304448;-38.13080360867914
1739209868.1304471;-38.13080360867914
1739209868.1304495;-45.120503652039325
1739209868.130452;-38.13080360867914
1739209868.1304543;-45.120503652039325
1739209868.1304567;-45.120503652039325
1739209868.130459;-45.120503652039325
1739209868.1304615;-45.120503652039325
1739209868.1304638;-35.57807855764607
1739209868.1304662;-31.141103565318915
1739209868.1304686;-28.992665084841942
1739209868.130471;-45.120503652039325
1739209868.1304734;-45.120503652039325
1739209868.1304758;-38.13080360867914
1739209868.1304784;-38.13080360867914
1739209868.1304808;-38.13080360867914
1739209868.1304832;-38.13080360867914
1739209868.1304855;-45.120503652039325
1739209868.130488;-38.13080360867914
1739209868.1304903;-32.816014438256545
1739209868.1304927;-38.13080360867914
1739209868.130495;-45.120503652039325
1739209868.1304975;-45.120503652039325
1739209868.1304998;-45.120503652039325
1739209868.1305022;-38.13080360867914
1739209868.1305046;-38.13080360867914
1739209868.130507;-45.120503652039325
1739209868.1305094;-45.120503652039325
1739209868.1305118;-45.120503652039325
1739209868.1305141;-45.120503652039325
1739209868.1305165;-45.120503652039325
1739209868.130519;-45.120503652039325
1739209868.1305213;-33.981070128970906
1739209868.1305237;-33.981070128970906
1739209868.130526;-28.992665084841942
1739209868.1305285;-45.120503652039325
1739209868.1305308;-45.120503652039325
1739209868.1305332;-38.13080360867914
1739209868.1305356;-38.13080360867914
1739209868.130538;-38.13080360867914
1739209868.1305404;-38.13080360867914
1739209868.1305428;-38.13080360867914
1739209868.1305451;-30.49652367304973
1739209868.1305475;-45.120503652039325
1739209868.13055;-38.13080360867914
1739209868.1305523;-38.13080360867914
1739209868.1305547;-38.13080360867914
1739209868.1305573;-38.13080360867914
1739209868.1305597;-45.120503652039325
1739209868.130562;-38.13080360867914
1739209868.1305645;-30.49652367304973
1739209868.1305668;-45.120503652039325
1739209868.1305692;-38.13080360867914
1739209868.1305716;-38.13080360867914
1739209868.130574;-38.13080360867914
1739209868.1305764;-45.120503652039325
1739209868.1305788;-45.120503652039325
1739209868.1305811;-35.57807855764607
1739209868.1305835;-38.13080360867914
1739209868.130586;-45.120503652039325
1739209868.1305883;-35.57807855764607
1739209868.1305907;-35.57807855764607
1739209868.130593;-45.120503652039325
1739209868.1305954;-45.120503652039325
1739209868.1305978;-38.13080360867914
1739209868.1306002;-38.13080360867914
1739209868.1306026;-38.13080360867914
1739209868.130605;-45.120503652039325
1739209868.1306074;-45.120503652039325
1739209868.1306098;-38.13080360867914
1739209868.1306121;-33.981070128970906
1739209868.1306145;-35.57807855764607
1739209868.130617;-38.13080360867914
1739209868.1306193;-45.120503652039325
1739209868.1306217;-45.120503652039325
1739209868.130624;-35.57807855764607
1739209868.1306264;-45.120503652039325
1739209868.1306288;-45.120503652039325
1739209868.1306314;-33.981070128970906
1739209868.1306338;-35.57807855764607
1739209868.1306362;-38.13080360867914
1739209868.1306386;-45.120503652039325
1739209868.130641;-38.13080360867914
1739209868.1306434;-38.13080360867914
1739209868.1306458;-38.13080360867914
1739209868.1306481;-35.57807855764607
1739209868.1306505;-45.120503652039325
1739209868.130653;-45.120503652039325
1739209868.1306553;-45.120503652039325
1739209868.1306577;-35.57807855764607
1739209868.13066;-38.13080360867914
1739209868.1306624;-38.13080360867914
1739209868.1306648;-38.13080360867914
1739209868.1306672;-45.120503652039325
1739209868.1306696;-35.57807855764607
1739209868.130672;-31.141103565318893
1739209868.1306744;-45.120503652039325
1739209868.1306767;-45.120503652039325
1739209868.1306791;-33.981070128970906
1739209868.1306815;-45.120503652039325
1739209868.130684;-38.13080360867914
1739209868.1306863;-38.13080360867914
1739209868.1306887;-45.120503652039325
1739209868.130691;-45.120503652039325
1739209868.1306934;-33.981070128970906
1739209868.1306958;-38.13080360867914
1739209868.1306982;-38.13080360867914
1739209868.1307006;-45.120503652039325
1739209868.130703;-38.13080360867914
1739209868.1307054;-38.13080360867914
1739209868.1307077;-45.120503652039325
1739209868.1307104;-35.57807855764607
1739209868.1307127;-45.120503652039325
1739209868.1307151;-45.120503652039325
1739209868.1307175;-35.57807855764607
1739209868.13072;-35.57807855764607
1739209868.1307223;-45.120503652039325
1739209868.1307247;-38.13080360867914
1739209868.130727;-45.120503652039325
1739209868.1307294;-38.13080360867914
1739209868.1307318;-35.57807855764607
1739209868.1307342;-38.13080360867914
1739209868.1307366;-45.120503652039325
1739209868.130739;-45.120503652039325
1739209868.1307414;-45.120503652039325
1739209868.1307437;-45.120503652039325
1739209868.1307461;-38.13080360867914
1739209868.1307485;-45.120503652039325
1739209868.130751;-38.13080360867914
1739209868.1307533;-35.57807855764607
1739209868.1307557;-38.13080360867914
1739209868.130758;-32.816014438256545
1739209868.1307604;-38.13080360867914
1739209868.1307628;-35.57807855764607
1739209868.1307652;-38.13080360867914
1739209868.1307676;-35.57807855764607
1739209868.13077;-38.13080360867914
1739209868.1307724;-45.120503652039325
1739209868.1307747;-38.13080360867914
1739209868.1307771;-45.120503652039325
1739209868.1307795;-45.120503652039325
1739209868.130782;-45.120503652039325
1739209868.1307845;-38.13080360867914
1739209868.130787;-35.57807855764607
1739209868.1307893;-38.13080360867914
1739209868.1307917;-38.13080360867914
1739209868.130794;-35.57807855764607
1739209868.1307964;-35.57807855764607
1739209868.1307988;-45.120503652039325
1739209868.1308012;-38.13080360867914
1739209868.1308036;-38.13080360867914
1739209868.130806;-38.13080360867914
1739209868.1308084;-38.13080360867914
1739209868.1308107;-38.13080360867914
1739209868.1308131;-45.120503652039325
1739209868.1308155;-45.120503652039325
1739209868.130818;-38.13080360867914
1739209868.1308203;-38.13080360867914
1739209868.1308227;-45.120503652039325
1739209868.130825;-45.120503652039325
1739209868.1308274;-38.13080360867914
1739209868.1308298;-45.120503652039325
1739209868.1308322;-38.13080360867914
1739209868.1308346;-45.120503652039325
1739209868.130837;-45.120503652039325
1739209868.1308393;-38.13080360867914
1739209868.1308417;-35.57807855764607
1739209868.130844;-31.141103565318893
1739209868.1308465;-38.13080360867914
1739209868.130849;-45.120503652039325
1739209868.1308513;-38.13080360867914
1739209868.1308537;-28.992665084841942
1739209868.130856;-33.981070128970906
1739209868.1308584;-45.120503652039325
1739209868.1308608;-38.13080360867914
1739209868.1308634;-45.120503652039325
1739209868.1308658;-38.13080360867914
1739209868.1308682;-35.57807855764607
1739209868.1308706;-38.13080360867914
1739209868.130873;-38.13080360867914
1739209868.1308753;-38.13080360867914
1739209868.1308777;-32.816014438256545
1739209868.13088;-38.13080360867914
1739209868.1308825;-45.120503652039325
1739209868.130885;-45.120503652039325
1739209868.1308873;-38.13080360867914
1739209868.1308897;-45.120503652039325
1739209868.130892;-31.141103565318915
1739209868.1308944;-35.57807855764607
1739209868.1308968;-35.57807855764607
1739209868.1308992;-45.120503652039325
1739209868.1309016;-38.13080360867914
1739209868.130904;-38.13080360867914
1739209868.1309063;-45.120503652039325
1739209868.1309087;-45.120503652039325
1739209868.130911;-45.120503652039325
1739209868.1309135;-45.120503652039325
1739209868.1309159;-35.57807855764607
1739209868.1309183;-45.120503652039325
1739209868.1309206;-38.13080360867914
1739209868.130923;-38.13080360867914
1739209868.1309254;-38.13080360867914
1739209868.1309278;-33.981070128970906
1739209868.1309302;-45.120503652039325
1739209868.1309326;-33.981070128970906
1739209868.130935;-33.981070128970906
1739209868.1309376;-38.13080360867914
1739209868.13094;-45.120503652039325
1739209868.1309423;-38.13080360867914
1739209868.1309447;-32.816014438256545
1739209868.130947;-45.120503652039325
1739209868.1309495;-31.141103565318915
1739209868.130952;-28.992665084841942
1739209868.1309543;-45.120503652039325
1739209868.1309566;-38.13080360867914
1739209868.130959;-32.816014438256545
1739209868.1309614;-38.13080360867914
1739209868.1309638;-45.120503652039325
1739209868.1309662;-38.13080360867914
1739209868.1309686;-33.981070128970906
1739209868.130971;-33.981070128970906
1739209868.1309733;-38.13080360867914
1739209868.1309757;-45.120503652039325
1739209868.130978;-45.120503652039325
1739209868.1309805;-45.120503652039325
1739209868.1309829;-45.120503652039325
1739209868.1309853;-45.120503652039325
1739209868.1309876;-45.120503652039325
1739209868.13099;-45.120503652039325
1739209868.1309924;-45.120503652039325
1739209868.1309948;-38.13080360867914
1739209868.1309972;-38.13080360867914
1739209868.1309996;-45.120503652039325
1739209868.131002;-45.120503652039325
1739209868.1310043;-38.13080360867914
1739209868.1310067;-31.141103565318915
1739209868.131009;-33.981070128970906
1739209868.1310115;-45.120503652039325
1739209868.1310139;-45.120503652039325
1739209868.1310165;-38.13080360867914
1739209868.1310189;-38.13080360867914
1739209868.1310213;-38.13080360867914
1739209868.1310236;-38.13080360867914
1739209868.131026;-45.120503652039325
1739209868.1310284;-38.13080360867914
1739209868.1310308;-45.120503652039325
1739209868.1310332;-45.120503652039325
1739209868.1310356;-38.13080360867914
1739209868.131038;-45.120503652039325
1739209868.1310403;-38.13080360867914
1739209868.1310427;-38.13080360867914
1739209868.131045;-45.120503652039325
1739209868.1310475;-38.13080360867914
1739209868.1310499;-38.13080360867914
1739209868.1310523;-38.13080360867914
1739209868.1310546;-45.120503652039325
1739209868.131057;-38.13080360867914
1739209868.1310594;-38.13080360867914
1739209868.1310618;-45.120503652039325
1739209868.1310642;-38.13080360867914
1739209868.1310666;-38.13080360867914
1739209868.131069;-38.13080360867914
1739209868.1310713;-38.13080360867914
1739209868.1310737;-45.120503652039325
1739209868.131076;-45.120503652039325
1739209868.1310785;-38.13080360867914
1739209868.1310809;-38.13080360867914
1739209868.1310833;-35.57807855764607
1739209868.1310856;-38.13080360867914
1739209868.131088;-45.120503652039325
1739209868.1310906;-45.120503652039325
1739209868.131093;-45.120503652039325
1739209868.1310954;-38.13080360867914
1739209868.1310978;-38.13080360867914
1739209868.1311002;-38.13080360867914
1739209868.1311026;-45.120503652039325
1739209868.131105;-35.57807855764607
1739209868.1311073;-32.816014438256545
1739209868.1311097;-38.13080360867914
1739209868.131112;-45.120503652039325
1739209868.1311145;-38.13080360867914
1739209868.1311169;-31.141103565318893
1739209868.1311193;-45.120503652039325
1739209868.1311216;-38.13080360867914
1739209868.131124;-45.120503652039325
1739209868.1311264;-45.120503652039325
1739209868.1311288;-35.57807855764607
1739209868.1311312;-35.57807855764607
1739209868.1311336;-35.57807855764607
1739209868.131136;-45.120503652039325
1739209868.1311383;-38.13080360867914
1739209868.1311407;-35.57807855764607
1739209868.131143;-38.13080360867914
1739209868.1311455;-35.57807855764607
1739209868.1311479;-38.13080360867914
1739209868.1311502;-35.57807855764607
1739209868.1311526;-38.13080360867914
1739209868.131155;-35.57807855764607
1739209868.1311574;-45.120503652039325
1739209868.1311598;-45.120503652039325
1739209868.1311622;-38.13080360867914
1739209868.1311646;-45.120503652039325
1739209868.131167;-38.13080360867914
1739209868.1311696;-45.120503652039325
1739209868.131172;-38.13080360867914
1739209868.1311743;-45.120503652039325
1739209868.1311767;-45.120503652039325
1739209868.131179;-45.120503652039325
1739209868.1311815;-38.13080360867914
1739209868.1311839;-35.57807855764607
1739209868.1311862;-45.120503652039325
1739209868.1311886;-45.120503652039325
1739209868.131191;-38.13080360867914
1739209868.1311934;-35.57807855764607
1739209868.1311958;-45.120503652039325
1739209868.1311982;-45.120503652039325
1739209868.1312006;-45.120503652039325
1739209868.131203;-45.120503652039325
1739209868.1312053;-45.120503652039325
1739209868.1312077;-38.13080360867914
1739209868.13121;-45.120503652039325
1739209868.1312125;-45.120503652039325
1739209868.1312149;-38.13080360867914
1739209868.1312172;-45.120503652039325
1739209868.1312196;-38.13080360867914
1739209868.131222;-45.120503652039325
1739209868.1312244;-38.13080360867914
1739209868.1312268;-38.13080360867914
1739209868.1312292;-33.981070128970906
1739209868.1312315;-32.816014438256545
1739209868.131234;-45.120503652039325
1739209868.1312363;-38.13080360867914
1739209868.1312387;-45.120503652039325
1739209868.131241;-27.8777449560314
1739209868.1312437;-38.13080360867914
1739209868.131246;-45.120503652039325
1739209868.1312485;-45.120503652039325
1739209868.1312509;-45.120503652039325
1739209868.1312532;-45.120503652039325
1739209868.1312556;-38.13080360867914
1739209868.131258;-35.57807855764607
1739209868.1312604;-33.981070128970956
1739209868.1312628;-38.13080360867914
1739209868.1312652;-35.57807855764607
1739209868.1312675;-38.13080360867914
1739209868.13127;-45.120503652039325
1739209868.1312723;-35.57807855764607
1739209868.1312747;-35.57807855764607
1739209868.131277;-45.120503652039325
1739209868.1312795;-27.8777449560314
1739209868.1312819;-32.816014438256545
1739209868.1312842;-45.120503652039325
1739209868.1312866;-38.13080360867914
1739209868.131289;-32.816014438256545
1739209868.1312914;-38.13080360867914
1739209868.1312938;-45.120503652039325
1739209868.1312962;-45.120503652039325
1739209868.1312985;-38.13080360867914
1739209868.131301;-45.120503652039325
1739209868.1313033;-45.120503652039325
1739209868.1313057;-38.13080360867914
1739209868.131308;-45.120503652039325
1739209868.1313105;-45.120503652039325
1739209868.1313128;-45.120503652039325
1739209868.1313152;-45.120503652039325
1739209868.1313176;-32.816014438256545
1739209868.13132;-45.120503652039325
1739209868.1313226;-45.120503652039325
1739209868.131325;-38.13080360867914
1739209868.1313274;-45.120503652039325
1739209868.1313298;-38.13080360867914
1739209868.1313322;-35.57807855764607
1739209868.1313345;-45.120503652039325
1739209868.131337;-45.120503652039325
1739209868.1313393;-33.981070128970906
1739209868.1313417;-38.13080360867914
1739209868.131344;-38.13080360867914
1739209868.1313465;-32.816014438256545
1739209868.1313488;-38.13080360867914
1739209868.1313512;-45.120503652039325
1739209868.1313536;-35.57807855764607
1739209868.131356;-38.13080360867914
1739209868.1313584;-45.120503652039325
1739209868.1313608;-45.120503652039325
1739209868.1313632;-38.13080360867914
1739209868.1313655;-45.120503652039325
1739209868.131368;-45.120503652039325
1739209868.1313703;-45.120503652039325
1739209868.1313727;-38.13080360867914
1739209868.131375;-28.992665084841942
1739209868.1313775;-28.992665084841942
1739209868.1313798;-45.120503652039325
1739209868.1313822;-45.120503652039325
1739209868.1313846;-38.13080360867914
1739209868.131387;-38.13080360867914
1739209868.1313894;-45.120503652039325
1739209868.1313918;-38.13080360867914
1739209868.1313941;-38.13080360867914
1739209868.1313968;-32.816014438256545
1739209868.1313992;-38.13080360867914
