CAN Message; 0x150:0700a753c7e68cd7
1739209732.7171676;-45.120503652039325
1739209732.717171;-45.120503652039325
1739209732.7171743;-38.13080360867914
1739209732.7171776;-30.49652367304973
1739209732.717181;-31.141103565318915
1739209732.7171843;-45.120503652039325
1739209732.7171876;-45.120503652039325
1739209732.717191;-38.13080360867914
1739209732.7171946;-38.13080360867914
1739209732.717198;-33.981070128970906
1739209732.7172012;-45.120503652039325
1739209732.7172046;-45.120503652039325
1739209732.717208;-35.57807855764607
1739209732.7172112;-35.57807855764607
1739209732.7172146;-45.120503652039325
1739209732.717218;-38.13080360867914
1739209732.7172213;-35.57807855764607
1739209732.7172246;-35.57807855764607
1739209732.717228;-45.120503652039325
1739209732.7172313;-38.13080360867914
1739209732.7172346;-33.981070128970906
1739209732.717238;-38.13080360867914
1739209732.7172413;-38.13080360867914
1739209732.7172446;-45.120503652039325
1739209732.717248;-45.120503652039325
1739209732.7172513;-45.120503652039325
1739209732.7172546;-45.120503652039325
1739209732.717258;-35.57807855764607
1739209732.7172613;-38.13080360867914
1739209732.7172647;-38.13080360867914
1739209732.717268;-45.120503652039325
1739209732.7172713;-38.13080360867914
1739209732.7172747;-38.13080360867914
1739209732.717278;-38.13080360867914
1739209732.7172813;-35.57807855764607
1739209732.7172847;-38.13080360867914
1739209732.717288;-35.57807855764607
1739209732.7172914;-38.13080360867914
1739209732.7172947;-45.120503652039325
1739209732.717298;-45.120503652039325
1739209732.7173014;-38.13080360867914
1739209732.717305;-38.13080360867914
1739209732.7173083;-45.120503652039325
1739209732.7173116;-33.981070128970906
1739209732.717315;-28.992665084841942
1739209732.7173183;-45.120503652039325
1739209732.7173216;-45.120503652039325
1739209732.717325;-38.13080360867914
1739209732.7173283;-45.120503652039325
1739209732.7173316;-45.120503652039325
1739209732.717335;-32.816014438256545
1739209732.7173383;-45.120503652039325
1739209732.7173417;-33.981070128970956
1739209732.717345;-38.13080360867914
1739209732.7173483;-35.57807855764607
1739209732.7173517;-45.120503652039325
1739209732.717355;-38.13080360867914
1739209732.7173584;-38.13080360867914
1739209732.7173617;-45.120503652039325
1739209732.717365;-38.13080360867914
1739209732.7173684;-32.816014438256545
1739209732.7173717;-38.13080360867914
1739209732.717375;-38.13080360867914
1739209732.7173784;-45.120503652039325
1739209732.7173817;-45.120503652039325
1739209732.717385;-45.120503652039325
1739209732.7173884;-45.120503652039325
1739209732.7173917;-45.120503652039325
1739209732.717395;-38.13080360867914
1739209732.7173984;-45.120503652039325
1739209732.7174017;-38.13080360867914
1739209732.717405;-45.120503652039325
1739209732.7174087;-45.120503652039325
1739209732.717412;-38.13080360867914
1739209732.7174153;-45.120503652039325
1739209732.7174187;-45.120503652039325
1739209732.717422;-32.816014438256545
1739209732.7174253;-35.57807855764607
1739209732.7174287;-45.120503652039325
1739209732.717432;-38.13080360867914
1739209732.7174354;-45.120503652039325
1739209732.7174387;-45.120503652039325
1739209732.717442;-35.57807855764607
1739209732.7174454;-38.13080360867914
1739209732.7174487;-45.120503652039325
1739209732.717452;-45.120503652039325
1739209732.7174554;-45.120503652039325
1739209732.7174587;-38.13080360867914
1739209732.717462;-38.13080360867914
1739209732.7174654;-38.13080360867914
1739209732.7174687;-35.57807855764607
1739209732.717472;-31.141103565318915
1739209732.7174754;-45.120503652039325
1739209732.7174788;-45.120503652039325
1739209732.717482;-38.13080360867914
1739209732.7174854;-45.120503652039325
1739209732.7174888;-45.120503652039325
1739209732.717492;-35.57807855764607
1739209732.7174954;-32.816014438256545
1739209732.7174988;-38.13080360867914
1739209732.717502;-35.57807855764607
1739209732.7175055;-38.13080360867914
1739209732.7175088;-45.120503652039325
1739209732.7175121;-45.120503652039325
1739209732.7175155;-35.57807855764607
1739209732.717519;-38.13080360867914
1739209732.7175224;-45.120503652039325
1739209732.7175257;-38.13080360867914
1739209732.717529;-45.120503652039325
1739209732.7175324;-45.120503652039325
1739209732.7175357;-32.816014438256545
1739209732.717539;-32.816014438256545
1739209732.7175424;-45.120503652039325
1739209732.7175457;-33.981070128970906
1739209732.717549;-45.120503652039325
1739209732.7175524;-45.120503652039325
1739209732.7175558;-32.816014438256545
1739209732.717559;-32.816014438256545
1739209732.7175624;-45.120503652039325
1739209732.7175658;-45.120503652039325
1739209732.717569;-32.816014438256545
1739209732.7175725;-38.13080360867914
1739209732.7175758;-45.120503652039325
1739209732.7175791;-38.13080360867914
1739209732.7175825;-38.13080360867914
1739209732.7175858;-38.13080360867914
1739209732.7175891;-45.120503652039325
1739209732.7175925;-38.13080360867914
1739209732.7175958;-38.13080360867914
1739209732.7175992;-33.981070128970906
1739209732.7176025;-45.120503652039325
1739209732.7176058;-38.13080360867914
1739209732.7176092;-33.981070128970906
1739209732.7176125;-45.120503652039325
1739209732.7176158;-45.120503652039325
1739209732.7176192;-45.120503652039325
1739209732.7176228;-45.120503652039325
1739209732.717626;-38.13080360867914
1739209732.7176294;-38.13080360867914
1739209732.7176328;-45.120503652039325
1739209732.717636;-33.981070128970906
1739209732.7176394;-31.141103565318915
1739209732.7176428;-38.13080360867914
1739209732.7176461;-45.120503652039325
1739209732.7176495;-38.13080360867914
1739209732.7176528;-38.13080360867914
1739209732.7176561;-38.13080360867914
1739209732.7176595;-33.981070128970906
1739209732.7176628;-45.120503652039325
1739209732.7176661;-31.141103565318915
1739209732.7176695;-38.13080360867914
1739209732.7176728;-38.13080360867914
1739209732.7176762;-45.120503652039325
1739209732.7176795;-38.13080360867914
1739209732.7176828;-38.13080360867914
1739209732.7176862;-45.120503652039325
1739209732.7176895;-45.120503652039325
1739209732.7176929;-45.120503652039325
1739209732.7176962;-45.120503652039325
1739209732.7176995;-38.13080360867914
1739209732.7177029;-38.13080360867914
1739209732.7177062;-38.13080360867914
1739209732.7177095;-45.120503652039325
1739209732.7177129;-45.120503652039325
1739209732.7177162;-45.120503652039325
1739209732.7177196;-38.13080360867914
1739209732.717723;-38.13080360867914
1739209732.7177262;-38.13080360867914
1739209732.7177296;-38.13080360867914
1739209732.7177331;-38.13080360867914
1739209732.7177365;-38.13080360867914
1739209732.7177398;-38.13080360867914
1739209732.7177432;-45.120503652039325
1739209732.7177465;-33.981070128970906
1739209732.7177498;-38.13080360867914
1739209732.7177532;-38.13080360867914
1739209732.7177565;-38.13080360867914
1739209732.7177598;-45.120503652039325
1739209732.7177632;-38.13080360867914
1739209732.7177665;-45.120503652039325
1739209732.7177699;-38.13080360867914
1739209732.7177732;-31.141103565318915
1739209732.7177765;-33.981070128970906
1739209732.7177799;-45.120503652039325
1739209732.7177832;-45.120503652039325
1739209732.7177866;-45.120503652039325
1739209732.71779;-45.120503652039325
1739209732.7177932;-45.120503652039325
1739209732.7177966;-45.120503652039325
1739209732.7178;-31.141103565318915
1739209732.7178032;-32.816014438256545
1739209732.7178066;-33.981070128970906
1739209732.71781;-38.13080360867914
1739209732.7178133;-38.13080360867914
1739209732.7178166;-38.13080360867914
1739209732.71782;-45.120503652039325
1739209732.7178233;-45.120503652039325
1739209732.7178266;-33.981070128970906
1739209732.71783;-31.141103565318915
1739209732.7178333;-45.120503652039325
1739209732.7178369;-38.13080360867914
1739209732.7178402;-33.981070128970906
1739209732.7178435;-45.120503652039325
1739209732.7178469;-45.120503652039325
1739209732.7178502;-38.13080360867914
1739209732.7178535;-38.13080360867914
1739209732.717857;-45.120503652039325
1739209732.7178602;-45.120503652039325
1739209732.7178636;-35.57807855764607
1739209732.717867;-33.981070128970906
1739209732.7178702;-38.13080360867914
1739209732.7178736;-38.13080360867914
1739209732.717877;-38.13080360867914
1739209732.7178802;-45.120503652039325
1739209732.7178836;-38.13080360867914
1739209732.717887;-38.13080360867914
1739209732.7178903;-38.13080360867914
1739209732.7178936;-31.141103565318915
1739209732.717897;-38.13080360867914
1739209732.7179003;-38.13080360867914
1739209732.7179036;-35.57807855764607
1739209732.717907;-35.57807855764607
1739209732.7179103;-28.992665084841942
1739209732.7179136;-38.13080360867914
1739209732.717917;-35.57807855764607
1739209732.7179203;-38.13080360867914
1739209732.7179236;-45.120503652039325
1739209732.717927;-45.120503652039325
1739209732.7179303;-45.120503652039325
1739209732.7179337;-38.13080360867914
1739209732.717937;-32.81601443825658
1739209732.7179403;-45.120503652039325
1739209732.7179437;-35.57807855764607
1739209732.7179472;-45.120503652039325
1739209732.7179506;-45.120503652039325
1739209732.717954;-45.120503652039325
1739209732.7179573;-45.120503652039325
1739209732.7179606;-38.13080360867914
1739209732.717964;-30.49652367304973
1739209732.7179673;-35.57807855764607
1739209732.7179706;-45.120503652039325
1739209732.717974;-38.13080360867914
1739209732.7179773;-38.13080360867914
1739209732.7179806;-45.120503652039325
1739209732.717984;-45.120503652039325
1739209732.7179873;-45.120503652039325
1739209732.7179906;-33.981070128970956
1739209732.717994;-38.13080360867914
1739209732.7179973;-38.13080360867914
1739209732.7180007;-38.13080360867914
1739209732.718004;-38.13080360867914
1739209732.7180073;-32.816014438256545
1739209732.7180107;-33.981070128970906
1739209732.718014;-45.120503652039325
1739209732.7180173;-30.49652367304973
1739209732.7180207;-45.120503652039325
1739209732.718024;-45.120503652039325
1739209732.7180274;-45.120503652039325
1739209732.7180307;-38.13080360867914
1739209732.718034;-45.120503652039325
1739209732.7180374;-38.13080360867914
1739209732.7180407;-33.981070128970906
1739209732.718044;-45.120503652039325
1739209732.7180474;-45.120503652039325
1739209732.718051;-45.120503652039325
1739209732.7180543;-45.120503652039325
1739209732.7180576;-38.13080360867914
1739209732.718061;-45.120503652039325
1739209732.7180643;-38.13080360867914
1739209732.7180676;-35.57807855764607
1739209732.718071;-38.13080360867914
1739209732.7180743;-38.13080360867914
1739209732.7180777;-45.120503652039325
1739209732.718081;-45.120503652039325
1739209732.7180843;-45.120503652039325
1739209732.7180877;-38.13080360867914
1739209732.718091;-38.13080360867914
1739209732.7180943;-45.120503652039325
1739209732.7180977;-32.816014438256545
1739209732.718101;-35.57807855764607
1739209732.7181044;-45.120503652039325
1739209732.7181077;-45.120503652039325
1739209732.718111;-35.57807855764607
1739209732.7181144;-38.13080360867914
1739209732.7181177;-45.120503652039325
1739209732.718121;-45.120503652039325
1739209732.7181244;-45.120503652039325
1739209732.7181277;-38.13080360867914
1739209732.718131;-38.13080360867914
1739209732.7181344;-38.13080360867914
1739209732.7181377;-45.120503652039325
1739209732.718141;-33.981070128970906
1739209732.7181444;-45.120503652039325
1739209732.7181478;-45.120503652039325
1739209732.718151;-35.57807855764607
1739209732.7181544;-35.57807855764607
1739209732.7181578;-45.120503652039325
1739209732.7181613;-38.13080360867914
1739209732.7181647;-45.120503652039325
1739209732.718168;-45.120503652039325
1739209732.7181714;-38.13080360867914
1739209732.7181747;-32.816014438256545
1739209732.718178;-45.120503652039325
1739209732.7181814;-45.120503652039325
1739209732.7181847;-45.120503652039325
1739209732.718188;-38.13080360867914
1739209732.7181914;-45.120503652039325
1739209732.7181947;-38.13080360867914
1739209732.718198;-32.816014438256545
1739209732.7182014;-35.57807855764607
1739209732.7182047;-38.13080360867914
1739209732.718208;-35.57807855764607
1739209732.7182114;-33.981070128970906
1739209732.7182148;-45.120503652039325
1739209732.718218;-45.120503652039325
1739209732.7182214;-45.120503652039325
1739209732.7182248;-35.57807855764607
1739209732.718228;-38.13080360867914
1739209732.7182314;-45.120503652039325
1739209732.7182348;-33.981070128970906
1739209732.718238;-33.981070128970906
1739209732.7182415;-38.13080360867914
1739209732.7182448;-45.120503652039325
1739209732.7182481;-38.13080360867914
1739209732.7182515;-38.13080360867914
1739209732.7182548;-33.981070128970906
1739209732.7182581;-45.120503652039325
1739209732.7182615;-38.13080360867914
1739209732.718265;-38.13080360867914
1739209732.7182684;-38.13080360867914
1739209732.7182717;-45.120503652039325
1739209732.718275;-45.120503652039325
1739209732.7182784;-33.981070128970906
1739209732.7182817;-38.13080360867914
1739209732.718285;-45.120503652039325
1739209732.7182884;-45.120503652039325
1739209732.7182918;-38.13080360867914
1739209732.718295;-38.13080360867914
1739209732.7182984;-45.120503652039325
1739209732.7183018;-38.13080360867914
1739209732.718305;-38.13080360867914
1739209732.7183084;-45.120503652039325
1739209732.7183118;-45.120503652039325
1739209732.7183151;-45.120503652039325
1739209732.7183185;-45.120503652039325
1739209732.7183218;-45.120503652039325
1739209732.7183251;-45.120503652039325
1739209732.7183285;-31.141103565318915
1739209732.7183318;-38.13080360867914
1739209732.7183352;-38.13080360867914
1739209732.7183385;-35.57807855764607
1739209732.7183418;-38.13080360867914
1739209732.7183452;-45.120503652039325
1739209732.7183485;-38.13080360867914
1739209732.7183518;-35.57807855764607
1739209732.7183552;-45.120503652039325
1739209732.7183585;-38.13080360867914
1739209732.7183619;-45.120503652039325
1739209732.7183652;-38.13080360867914
1739209732.7183685;-38.13080360867914
1739209732.7183719;-38.13080360867914
1739209732.7183754;-38.13080360867914
1739209732.7183788;-33.981070128970906
1739209732.7183821;-35.57807855764607
1739209732.7183855;-45.120503652039325
1739209732.7183888;-45.120503652039325
1739209732.7183921;-33.981070128970906
1739209732.7183955;-33.981070128970906
1739209732.7183988;-38.13080360867914
1739209732.7184021;-38.13080360867914
1739209732.7184055;-45.120503652039325
1739209732.7184088;-38.13080360867914
1739209732.7184122;-38.13080360867914
1739209732.7184155;-38.13080360867914
1739209732.7184188;-38.13080360867914
1739209732.7184222;-31.141103565318915
1739209732.7184255;-33.981070128970906
1739209732.7184289;-33.981070128970906
1739209732.7184322;-38.13080360867914
1739209732.7184355;-38.13080360867914
1739209732.7184389;-38.13080360867914
1739209732.7184422;-45.120503652039325
1739209732.7184455;-38.13080360867914
1739209732.7184489;-33.981070128970906
1739209732.7184522;-31.14110356531892
1739209732.7184556;-45.120503652039325
1739209732.718459;-35.57807855764607
1739209732.7184622;-38.13080360867914
1739209732.7184656;-38.13080360867914
1739209732.718469;-38.13080360867914
1739209732.7184722;-38.13080360867914
1739209732.7184756;-32.816014438256545
1739209732.7184792;-27.267205301931607
1739209732.7184825;-45.120503652039325
1739209732.7184858;-45.120503652039325
1739209732.7184892;-38.13080360867914
1739209732.7184925;-38.13080360867914
1739209732.7184958;-38.13080360867914
1739209732.7184992;-35.57807855764607
1739209732.7185025;-45.120503652039325
1739209732.7185059;-38.13080360867914
1739209732.7185092;-45.120503652039325
1739209732.7185125;-38.13080360867914
1739209732.7185159;-38.13080360867914
1739209732.7185192;-38.13080360867914
1739209732.7185225;-45.120503652039325
1739209732.718526;-45.120503652039325
1739209732.7185292;-45.120503652039325
1739209732.7185326;-38.13080360867914
1739209732.718536;-45.120503652039325
1739209732.7185392;-45.120503652039325
1739209732.7185426;-38.13080360867914
1739209732.718546;-38.13080360867914
1739209732.7185493;-35.57807855764607
1739209732.7185526;-45.120503652039325
1739209732.718556;-38.13080360867914
1739209732.7185593;-28.992665084841942
1739209732.7185626;-38.13080360867914
1739209732.718566;-38.13080360867914
1739209732.7185693;-38.13080360867914
1739209732.7185726;-33.981070128970906
1739209732.718576;-45.120503652039325
1739209732.7185793;-45.120503652039325
1739209732.7185826;-45.120503652039325
1739209732.718586;-33.981070128970956
1739209732.7185895;-38.13080360867914
1739209732.718593;-38.13080360867914
1739209732.7185962;-45.120503652039325
1739209732.7185996;-33.981070128970906
1739209732.718603;-33.981070128970906
1739209732.7186062;-45.120503652039325
1739209732.7186096;-38.13080360867914
1739209732.718613;-28.992665084841942
1739209732.7186162;-38.13080360867914
1739209732.7186196;-45.120503652039325
1739209732.718623;-45.120503652039325
1739209732.7186263;-45.120503652039325
1739209732.7186296;-38.13080360867914
1739209732.718633;-38.13080360867914
1739209732.7186363;-45.120503652039325
1739209732.7186396;-45.120503652039325
1739209732.718643;-38.13080360867914
1739209732.7186463;-38.13080360867914
1739209732.7186496;-45.120503652039325
1739209732.718653;-38.13080360867914
1739209732.7186563;-38.13080360867914
1739209732.7186596;-45.120503652039325
1739209732.718663;-45.120503652039325
1739209732.7186663;-45.120503652039325
1739209732.7186697;-38.13080360867914
1739209732.718673;-38.13080360867914
1739209732.7186763;-45.120503652039325
1739209732.7186797;-45.120503652039325
1739209732.718683;-38.13080360867914
1739209732.7186863;-38.13080360867914
1739209732.7186897;-38.13080360867914
1739209732.7186933;-35.57807855764607
1739209732.7186966;-38.13080360867914
1739209732.7187;-45.120503652039325
1739209732.7187033;-38.13080360867914
1739209732.7187066;-38.13080360867914
1739209732.71871;-38.13080360867914
1739209732.7187133;-45.120503652039325
1739209732.7187166;-45.120503652039325
1739209732.71872;-45.120503652039325
1739209732.7187233;-45.120503652039325
1739209732.7187266;-38.13080360867914
1739209732.71873;-31.141103565318915
1739209732.7187333;-45.120503652039325
1739209732.7187366;-38.13080360867914
1739209732.71874;-35.57807855764607
1739209732.7187433;-38.13080360867914
1739209732.7187467;-38.13080360867914
1739209732.71875;-38.13080360867914
1739209732.7187533;-38.13080360867914
1739209732.7187567;-33.981070128970906
1739209732.71876;-45.120503652039325
1739209732.7187634;-45.120503652039325
1739209732.7187667;-38.13080360867914
1739209732.71877;-38.13080360867914
1739209732.7187734;-45.120503652039325
1739209732.7187767;-38.13080360867914
1739209732.71878;-45.120503652039325
1739209732.7187834;-45.120503652039325
1739209732.7187867;-45.120503652039325
1739209732.71879;-45.120503652039325
1739209732.7187934;-45.120503652039325
1739209732.7187967;-38.13080360867914
1739209732.7188;-45.120503652039325
1739209732.7188036;-33.981070128970906
1739209732.718807;-38.13080360867914
1739209732.7188103;-38.13080360867914
1739209732.7188137;-45.120503652039325
1739209732.718817;-45.120503652039325
1739209732.7188203;-38.13080360867914
1739209732.7188237;-45.120503652039325
1739209732.718827;-45.120503652039325
1739209732.7188303;-38.13080360867914
1739209732.7188337;-45.120503652039325
1739209732.718837;-45.120503652039325
1739209732.7188404;-35.57807855764607
1739209732.7188437;-33.981070128970906
1739209732.718847;-45.120503652039325
1739209732.7188504;-33.981070128970906
1739209732.7188537;-38.13080360867914
1739209732.718857;-31.141103565318915
1739209732.7188604;-38.13080360867914
1739209732.7188637;-45.120503652039325
1739209732.718867;-38.13080360867914
1739209732.7188704;-33.981070128970906
1739209732.7188737;-35.57807855764607
1739209732.718877;-35.57807855764607
1739209732.7188804;-38.13080360867914
1739209732.7188838;-38.13080360867914
1739209732.718887;-38.13080360867914
1739209732.7188904;-38.13080360867914
1739209732.7188938;-38.13080360867914
1739209732.718897;-35.57807855764607
1739209732.7189004;-45.120503652039325
1739209732.7189038;-45.120503652039325
1739209732.7189074;-38.13080360867914
1739209732.7189107;-33.981070128970906
1739209732.718914;-38.13080360867914
1739209732.7189174;-45.120503652039325
1739209732.7189207;-45.120503652039325
1739209732.718924;-38.13080360867914
1739209732.7189274;-45.120503652039325
1739209732.7189307;-45.120503652039325
1739209732.718934;-38.13080360867914
1739209732.7189374;-38.13080360867914
1739209732.7189407;-38.13080360867914
1739209732.718944;-38.13080360867914
1739209732.7189474;-33.981070128970906
1739209732.7189507;-45.120503652039325
1739209732.718954;-45.120503652039325
1739209732.7189574;-45.120503652039325
1739209732.7189608;-35.57807855764607
1739209732.718964;-38.13080360867914
1739209732.7189674;-45.120503652039325
1739209732.7189708;-45.120503652039325
1739209732.718974;-35.57807855764607
1739209732.7189775;-32.816014438256545
1739209732.7189808;-38.13080360867914
1739209732.7189841;-45.120503652039325
1739209732.7189875;-38.13080360867914
1739209732.7189908;-45.120503652039325
1739209732.7189941;-33.981070128970906
1739209732.7189975;-38.13080360867914
1739209732.7190008;-45.120503652039325
1739209732.7190042;-38.13080360867914
1739209732.7190075;-45.120503652039325
1739209732.7190108;-38.13080360867914
1739209732.7190142;-38.13080360867914
1739209732.7190177;-33.981070128970906
1739209732.719021;-33.981070128970906
1739209732.7190244;-45.120503652039325
1739209732.7190278;-45.120503652039325
1739209732.719031;-38.13080360867914
1739209732.7190344;-35.57807855764607
1739209732.7190378;-33.981070128970906
1739209732.719041;-35.57807855764607
1739209732.7190444;-33.981070128970906
1739209732.7190478;-33.981070128970906
1739209732.7190511;-38.13080360867914
1739209732.7190545;-45.120503652039325
1739209732.7190578;-38.13080360867914
1739209732.7190611;-38.13080360867914
1739209732.7190645;-38.13080360867914
1739209732.7190678;-38.13080360867914
1739209732.7190711;-33.981070128970906
1739209732.7190745;-28.992665084841942
1739209732.7190778;-35.57807855764607
1739209732.7190812;-45.120503652039325
1739209732.7190845;-45.120503652039325
1739209732.7190878;-33.981070128970906
1739209732.7190912;-45.120503652039325
1739209732.7190945;-38.13080360867914
1739209732.7190979;-33.981070128970906
1739209732.7191012;-33.981070128970906
1739209732.7191045;-35.57807855764607
1739209732.7191079;-38.13080360867914
1739209732.7191112;-45.120503652039325
1739209732.7191145;-35.57807855764607
1739209732.7191179;-32.816014438256545
1739209732.7191215;-45.120503652039325
1739209732.7191248;-33.981070128970906
1739209732.7191281;-28.992665084841942
1739209732.7191315;-33.981070128970906
1739209732.7191348;-45.120503652039325
1739209732.7191381;-38.13080360867914
1739209732.7191415;-32.816014438256545
1739209732.7191448;-38.13080360867914
1739209732.7191482;-38.13080360867914
1739209732.7191515;-45.120503652039325
1739209732.7191548;-45.120503652039325
1739209732.7191582;-45.120503652039325
1739209732.7191615;-45.120503652039325
1739209732.7191648;-38.13080360867914
1739209732.7191682;-45.120503652039325
1739209732.7191715;-35.57807855764607
1739209732.7191749;-38.13080360867914
1739209732.7191782;-38.13080360867914
1739209732.7191815;-45.120503652039325
1739209732.7191849;-45.120503652039325
1739209732.7191882;-45.120503652039325
1739209732.7191916;-38.13080360867914
1739209732.719195;-45.120503652039325
1739209732.7191982;-45.120503652039325
1739209732.7192016;-38.13080360867914
1739209732.719205;-38.13080360867914
1739209732.7192082;-30.49652367304973
1739209732.7192116;-38.13080360867914
1739209732.719215;-38.13080360867914
1739209732.7192183;-45.120503652039325
1739209732.7192216;-38.13080360867914
1739209732.719225;-45.120503652039325
1739209732.7192283;-38.13080360867914
1739209732.7192318;-38.13080360867914
1739209732.7192352;-33.981070128970956
1739209732.7192385;-45.120503652039325
1739209732.7192419;-35.57807855764607
1739209732.7192452;-38.13080360867914
1739209732.7192485;-45.120503652039325
1739209732.7192519;-38.13080360867914
1739209732.7192552;-38.13080360867914
1739209732.7192585;-45.120503652039325
1739209732.719262;-29.438486411369333
1739209732.7192652;-38.13080360867914
1739209732.7192686;-38.13080360867914
1739209732.719272;-35.57807855764607
1739209732.7192752;-33.981070128970906
1739209732.7192786;-38.13080360867914
1739209732.719282;-38.13080360867914
1739209732.7192852;-38.13080360867914
1739209732.7192886;-33.981070128970956
1739209732.719292;-45.120503652039325
1739209732.7192953;-32.816014438256545
1739209732.7192986;-38.13080360867914
1739209732.719302;-45.120503652039325
1739209732.7193053;-35.57807855764607
1739209732.7193086;-38.13080360867914
1739209732.719312;-45.120503652039325
1739209732.7193153;-27.8777449560314
1739209732.7193186;-32.816014438256545
1739209732.719322;-45.120503652039325
1739209732.7193253;-35.57807855764607
1739209732.7193286;-45.120503652039325
1739209732.719332;-45.120503652039325
1739209732.7193356;-45.120503652039325
1739209732.719339;-45.120503652039325
1739209732.7193422;-45.120503652039325
1739209732.7193456;-45.120503652039325
1739209732.719349;-45.120503652039325
1739209732.7193522;-45.120503652039325
1739209732.7193556;-45.120503652039325
1739209732.719359;-38.13080360867914
1739209732.7193623;-45.120503652039325
1739209732.7193656;-45.120503652039325
1739209732.719369;-35.57807855764607
1739209732.7193723;-38.13080360867914
1739209732.7193756;-38.13080360867914
1739209732.719379;-38.13080360867914
1739209732.7193823;-45.120503652039325
1739209732.7193856;-45.120503652039325
1739209732.719389;-45.120503652039325
1739209732.7193923;-45.120503652039325
1739209732.7193956;-35.57807855764607
1739209732.719399;-38.13080360867914
1739209732.7194023;-38.13080360867914
1739209732.7194057;-45.120503652039325
1739209732.719409;-32.816014438256545
1739209732.7194123;-38.13080360867914
1739209732.7194157;-45.120503652039325
1739209732.719419;-38.13080360867914
1739209732.7194223;-45.120503652039325
1739209732.7194257;-45.120503652039325
1739209732.719429;-45.120503652039325
1739209732.7194324;-38.13080360867914
1739209732.7194357;-38.13080360867914
1739209732.719439;-33.981070128970906
1739209732.7194424;-38.13080360867914
1739209732.719446;-45.120503652039325
1739209732.7194493;-35.57807855764607
1739209732.7194526;-35.57807855764607
1739209732.719456;-45.120503652039325
1739209732.7194593;-45.120503652039325
1739209732.7194626;-45.120503652039325
1739209732.719466;-45.120503652039325
1739209732.7194693;-45.120503652039325
1739209732.7194726;-33.981070128970906
1739209732.719476;-45.120503652039325
1739209732.7194793;-38.13080360867914
1739209732.7194827;-38.13080360867914
1739209732.719486;-45.120503652039325
1739209732.7194893;-38.13080360867914
1739209732.7194927;-38.13080360867914
1739209732.719496;-45.120503652039325
1739209732.7194993;-38.13080360867914
1739209732.7195027;-38.13080360867914
1739209732.719506;-45.120503652039325
1739209732.7195094;-35.57807855764607
1739209732.7195127;-35.57807855764607
1739209732.719516;-45.120503652039325
1739209732.7195194;-45.120503652039325
1739209732.7195227;-38.13080360867914
1739209732.719526;-38.13080360867914
1739209732.7195294;-45.120503652039325
1739209732.7195327;-38.13080360867914
1739209732.719536;-35.57807855764607
1739209732.7195394;-35.57807855764607
1739209732.7195427;-45.120503652039325
1739209732.719546;-38.13080360867914
1739209732.7195497;-33.981070128970906
