CAN Message; 0x1bb:000001e1893c9605
1739209834.1096048;-38.13080360867914
1739209834.10961;-38.13080360867914
1739209834.1096153;-45.120503652039325
1739209834.1096203;-45.120503652039325
1739209834.1096256;-45.120503652039325
1739209834.1096308;-45.120503652039325
1739209834.109636;-38.13080360867914
1739209834.1096413;-45.120503652039325
1739209834.1096466;-45.120503652039325
1739209834.1096518;-38.13080360867914
1739209834.109657;-45.120503652039325
1739209834.1096623;-38.13080360867914
1739209834.1096675;-38.13080360867914
1739209834.1096728;-45.120503652039325
1739209834.1096778;-38.13080360867914
1739209834.109683;-45.120503652039325
1739209834.1096883;-45.120503652039325
1739209834.1096935;-35.57807855764607
1739209834.1096988;-38.13080360867914
1739209834.109704;-38.13080360867914
1739209834.1097093;-38.13080360867914
1739209834.1097145;-38.13080360867914
1739209834.1097198;-26.991370085610722
1739209834.109725;-38.13080360867914
1739209834.1097302;-38.13080360867914
1739209834.1097355;-35.57807855764607
1739209834.1097405;-38.13080360867914
1739209834.1097457;-45.120503652039325
1739209834.109751;-38.13080360867914
1739209834.1097562;-45.120503652039325
1739209834.1097615;-32.816014438256545
1739209834.1097667;-38.13080360867914
1739209834.109772;-38.13080360867914
1739209834.1097772;-45.120503652039325
1739209834.1097825;-45.120503652039325
1739209834.1097877;-45.120503652039325
1739209834.109793;-45.120503652039325
1739209834.109798;-38.13080360867914
1739209834.1098032;-38.13080360867914
1739209834.1098084;-45.120503652039325
1739209834.1098137;-38.13080360867914
1739209834.109819;-35.57807855764607
1739209834.1098242;-38.13080360867914
1739209834.1098294;-45.120503652039325
1739209834.1098347;-45.120503652039325
1739209834.10984;-45.120503652039325
1739209834.1098452;-38.13080360867914
1739209834.1098504;-35.57807855764607
1739209834.1098557;-45.120503652039325
1739209834.1098607;-45.120503652039325
1739209834.109866;-45.120503652039325
1739209834.1098711;-35.57807855764607
1739209834.1098764;-45.120503652039325
1739209834.1098816;-32.816014438256545
1739209834.109887;-31.141103565318915
1739209834.1098921;-33.981070128970906
1739209834.1098974;-33.981070128970906
1739209834.1099026;-45.120503652039325
1739209834.1099079;-38.13080360867914
1739209834.109913;-45.120503652039325
1739209834.109918;-38.13080360867914
1739209834.1099234;-45.120503652039325
1739209834.1099286;-33.981070128970906
1739209834.1099339;-38.13080360867914
1739209834.109939;-45.120503652039325
1739209834.1099443;-45.120503652039325
1739209834.1099496;-35.57807855764607
1739209834.1099548;-35.57807855764607
1739209834.10996;-33.981070128970906
1739209834.1099653;-33.981070128970906
1739209834.1099706;-33.981070128970906
1739209834.1099756;-38.13080360867914
1739209834.1099808;-38.13080360867914
1739209834.109986;-38.13080360867914
1739209834.1099913;-38.13080360867914
1739209834.1099966;-45.120503652039325
1739209834.1100018;-45.120503652039325
1739209834.110007;-45.120503652039325
1739209834.1100123;-45.120503652039325
1739209834.1100175;-45.120503652039325
1739209834.1100228;-38.13080360867914
1739209834.110028;-35.57807855764607
1739209834.1100333;-38.13080360867914
1739209834.1100383;-45.120503652039325
1739209834.1100435;-45.120503652039325
1739209834.1100488;-30.49652367304973
1739209834.110054;-45.120503652039325
1739209834.1100593;-38.13080360867914
1739209834.1100645;-33.981070128970906
1739209834.1100698;-38.13080360867914
1739209834.110075;-33.981070128970906
1739209834.1100802;-38.13080360867914
1739209834.1100855;-38.13080360867914
1739209834.1100907;-38.13080360867914
1739209834.1100957;-38.13080360867914
1739209834.110101;-38.13080360867914
1739209834.1101062;-45.120503652039325
1739209834.1101115;-45.120503652039325
1739209834.1101167;-38.13080360867914
1739209834.110122;-45.120503652039325
1739209834.1101272;-45.120503652039325
1739209834.1101325;-45.120503652039325
1739209834.1101377;-45.120503652039325
1739209834.110143;-45.120503652039325
1739209834.1101482;-45.120503652039325
1739209834.1101532;-45.120503652039325
1739209834.1101584;-45.120503652039325
1739209834.1101637;-45.120503652039325
1739209834.110169;-45.120503652039325
1739209834.1101742;-45.120503652039325
1739209834.1101794;-45.120503652039325
1739209834.1101847;-32.816014438256545
1739209834.11019;-35.57807855764607
1739209834.1101952;-45.120503652039325
1739209834.1102004;-45.120503652039325
1739209834.1102057;-35.57807855764607
1739209834.110211;-35.57807855764607
1739209834.110216;-45.120503652039325
1739209834.1102211;-38.13080360867914
1739209834.1102264;-45.120503652039325
1739209834.1102316;-45.120503652039325
1739209834.110237;-38.13080360867914
1739209834.1102421;-38.13080360867914
1739209834.1102474;-38.13080360867914
1739209834.1102526;-45.120503652039325
1739209834.1102579;-32.816014438256545
1739209834.110263;-38.13080360867914
1739209834.1102684;-32.816014438256545
1739209834.1102734;-33.981070128970906
1739209834.1102786;-38.13080360867914
1739209834.1102839;-38.13080360867914
1739209834.110289;-38.13080360867914
1739209834.1102943;-35.57807855764607
1739209834.1102996;-45.120503652039325
1739209834.1103048;-38.13080360867914
1739209834.11031;-45.120503652039325
1739209834.1103153;-45.120503652039325
1739209834.1103206;-38.13080360867914
1739209834.1103258;-35.57807855764607
1739209834.110331;-45.120503652039325
1739209834.110336;-45.120503652039325
1739209834.1103413;-38.13080360867914
1739209834.1103466;-38.13080360867914
1739209834.1103518;-38.13080360867914
1739209834.110357;-35.57807855764607
1739209834.1103623;-35.57807855764607
1739209834.1103675;-38.13080360867914
1739209834.1103728;-38.13080360867914
1739209834.110378;-38.13080360867914
1739209834.1103833;-32.816014438256545
1739209834.1103885;-32.816014438256545
1739209834.1103935;-45.120503652039325
1739209834.1103988;-35.57807855764607
1739209834.110404;-38.13080360867914
1739209834.1146421;-38.13080360867914
1739209834.1146433;-33.981070128970906
1739209834.1146445;-45.120503652039325
1739209834.1146457;-45.120503652039325
1739209834.114647;-38.13080360867914
1739209834.114648;-38.13080360867914
1739209834.1146493;-45.120503652039325
1739209834.1146505;-45.120503652039325
1739209834.1146517;-38.13080360867914
1739209834.1146529;-33.981070128970906
1739209834.1146543;-38.13080360867914
1739209834.1146555;-33.981070128970906
1739209834.1146567;-38.13080360867914
1739209834.1146579;-38.13080360867914
1739209834.114659;-45.120503652039325
1739209834.1146603;-38.13080360867914
1739209834.1146615;-35.57807855764607
1739209834.1146626;-38.13080360867914
1739209834.1146638;-45.120503652039325
1739209834.114665;-45.120503652039325
1739209834.1146662;-35.57807855764607
1739209834.1146674;-38.13080360867914
1739209834.1146686;-45.120503652039325
1739209834.1146698;-45.120503652039325
1739209834.114671;-45.120503652039325
1739209834.1146722;-45.120503652039325
1739209834.1146734;-45.120503652039325
1739209834.1146746;-45.120503652039325
1739209834.1146758;-35.57807855764607
1739209834.114677;-45.120503652039325
1739209834.1146784;-45.120503652039325
1739209834.1146796;-38.13080360867914
1739209834.1146808;-35.57807855764607
1739209834.114682;-38.13080360867914
1739209834.1146832;-45.120503652039325
1739209834.1146843;-33.981070128970906
1739209834.1146855;-38.13080360867914
1739209834.1146867;-45.120503652039325
1739209834.114688;-38.13080360867914
1739209834.114689;-38.13080360867914
1739209834.1146903;-38.13080360867914
1739209834.1146915;-45.120503652039325
1739209834.1146927;-35.57807855764607
1739209834.1146939;-38.13080360867914
1739209834.114695;-45.120503652039325
1739209834.1146963;-45.120503652039325
1739209834.1146975;-45.120503652039325
1739209834.1146986;-45.120503652039325
1739209834.1146998;-45.120503652039325
1739209834.114701;-45.120503652039325
1739209834.1147025;-45.120503652039325
1739209834.1147037;-33.981070128970906
1739209834.1147048;-33.981070128970906
1739209834.114706;-38.13080360867914
1739209834.1147072;-45.120503652039325
1739209834.1147084;-38.13080360867914
1739209834.1147096;-45.120503652039325
1739209834.1147108;-38.13080360867914
1739209834.114712;-38.13080360867914
1739209834.1147132;-45.120503652039325
1739209834.1147144;-45.120503652039325
1739209834.1147156;-38.13080360867914
1739209834.1147168;-45.120503652039325
1739209834.114718;-38.13080360867914
1739209834.1147192;-38.13080360867914
1739209834.1147203;-38.13080360867914
1739209834.1147215;-38.13080360867914
1739209834.1147227;-38.13080360867914
1739209834.114724;-45.120503652039325
1739209834.114725;-45.120503652039325
1739209834.1147265;-45.120503652039325
1739209834.1147277;-38.13080360867914
1739209834.114729;-38.13080360867914
1739209834.1147301;-38.13080360867914
1739209834.1147313;-38.13080360867914
1739209834.1147325;-35.57807855764607
1739209834.1147337;-27.8777449560314
1739209834.114735;-38.13080360867914
1739209834.114736;-38.13080360867914
1739209834.1147373;-38.13080360867914
1739209834.1147385;-45.120503652039325
1739209834.1147397;-45.120503652039325
1739209834.1147408;-33.981070128970906
1739209834.114742;-45.120503652039325
1739209834.1147432;-45.120503652039325
1739209834.1147444;-38.13080360867914
1739209834.1147456;-38.13080360867914
1739209834.1147468;-45.120503652039325
1739209834.114748;-45.120503652039325
1739209834.1147492;-38.13080360867914
1739209834.1147506;-33.981070128970906
1739209834.1147518;-35.57807855764607
1739209834.114753;-32.816014438256545
1739209834.1147542;-38.13080360867914
1739209834.1147554;-45.120503652039325
1739209834.1147566;-45.120503652039325
1739209834.1147578;-45.120503652039325
1739209834.114759;-38.13080360867914
1739209834.1147602;-32.816014438256545
1739209834.1147614;-38.13080360867914
1739209834.1147625;-45.120503652039325
1739209834.1147637;-45.120503652039325
1739209834.114765;-45.120503652039325
1739209834.1147661;-38.13080360867914
1739209834.1147673;-38.13080360867914
1739209834.1147685;-45.120503652039325
1739209834.1147697;-45.120503652039325
1739209834.114771;-45.120503652039325
1739209834.114772;-38.13080360867914
1739209834.1147733;-38.13080360867914
1739209834.1147747;-45.120503652039325
1739209834.114776;-45.120503652039325
1739209834.114777;-38.13080360867914
1739209834.1147783;-35.57807855764607
1739209834.1147795;-45.120503652039325
1739209834.1147807;-38.13080360867914
1739209834.1147819;-28.21854285175415
1739209834.114783;-33.981070128970906
1739209834.1147842;-45.120503652039325
1739209834.1147854;-38.13080360867914
1739209834.1147866;-35.57807855764607
1739209834.1147878;-38.13080360867914
1739209834.114789;-45.120503652039325
1739209834.1147902;-38.13080360867914
1739209834.1147914;-32.816014438256545
1739209834.1147926;-38.13080360867914
1739209834.1147938;-38.13080360867914
1739209834.114795;-38.13080360867914
1739209834.1147962;-32.816014438256545
1739209834.1147974;-45.120503652039325
1739209834.1147988;-45.120503652039325
1739209834.1148;-38.13080360867914
1739209834.1148012;-45.120503652039325
1739209834.1148024;-35.57807855764607
1739209834.1148036;-35.57807855764607
1739209834.1148047;-38.13080360867914
1739209834.114806;-45.120503652039325
1739209834.1148071;-38.13080360867914
1739209834.1148083;-38.13080360867914
1739209834.1148095;-38.13080360867914
1739209834.1148107;-35.57807855764607
1739209834.114812;-38.13080360867914
1739209834.114813;-45.120503652039325
1739209834.1148143;-38.13080360867914
1739209834.1148155;-45.120503652039325
1739209834.1148167;-45.120503652039325
1739209834.1148179;-38.13080360867914
1739209834.114819;-38.13080360867914
1739209834.1148202;-45.120503652039325
1739209834.1148214;-38.13080360867914
1739209834.1148229;-35.57807855764607
1739209834.114824;-33.981070128970906
1739209834.1148252;-35.57807855764607
1739209834.1148264;-38.13080360867914
1739209834.1148276;-38.13080360867914
1739209834.1148288;-45.120503652039325
1739209834.11483;-45.120503652039325
1739209834.1148312;-35.57807855764607
1739209834.1148324;-35.57807855764607
1739209834.1148336;-33.981070128970906
1739209834.1148348;-45.120503652039325
1739209834.114836;-45.120503652039325
1739209834.1148372;-45.120503652039325
1739209834.1148384;-38.13080360867914
1739209834.1148396;-45.120503652039325
1739209834.1148407;-38.13080360867914
1739209834.114842;-32.816014438256545
1739209834.1148431;-33.981070128970906
1739209834.1148443;-45.120503652039325
1739209834.1148455;-38.13080360867914
1739209834.114847;-45.120503652039325
1739209834.1148481;-45.120503652039325
1739209834.1148493;-38.13080360867914
1739209834.1148505;-33.981070128970906
1739209834.1148517;-45.120503652039325
1739209834.114853;-45.120503652039325
1739209834.114854;-45.120503652039325
1739209834.1148553;-38.13080360867914
1739209834.1148565;-45.120503652039325
1739209834.1148577;-45.120503652039325
1739209834.1148589;-45.120503652039325
1739209834.11486;-38.13080360867914
1739209834.1148612;-38.13080360867914
1739209834.1148624;-45.120503652039325
1739209834.1148636;-35.57807855764607
1739209834.1148648;-35.57807855764607
1739209834.114866;-45.120503652039325
1739209834.1148672;-38.13080360867914
1739209834.1148684;-45.120503652039325
1739209834.1148696;-38.13080360867914
1739209834.114871;-38.13080360867914
1739209834.1148722;-38.13080360867914
1739209834.1148734;-35.57807855764607
1739209834.1148746;-33.981070128970906
1739209834.1148758;-45.120503652039325
1739209834.114877;-38.13080360867914
1739209834.1148782;-38.13080360867914
1739209834.1148794;-31.141103565318915
1739209834.1148806;-38.13080360867914
1739209834.1148818;-35.57807855764607
1739209834.114883;-35.57807855764607
1739209834.1148841;-45.120503652039325
1739209834.1148853;-45.120503652039325
1739209834.1148865;-38.13080360867914
1739209834.1148877;-35.57807855764607
1739209834.114889;-31.141103565318915
1739209834.11489;-32.816014438256545
1739209834.1148913;-45.120503652039325
1739209834.1148925;-33.981070128970906
1739209834.1148937;-31.141103565318915
1739209834.114895;-45.120503652039325
1739209834.1148963;-45.120503652039325
1739209834.1148975;-35.57807855764607
1739209834.1148987;-30.49652367304973
1739209834.1148999;-38.13080360867914
1739209834.114901;-38.13080360867914
1739209834.1149023;-45.120503652039325
1739209834.1149035;-38.13080360867914
1739209834.1149046;-38.13080360867914
1739209834.1149058;-45.120503652039325
1739209834.114907;-45.120503652039325
1739209834.1149082;-33.981070128970906
1739209834.1149094;-45.120503652039325
1739209834.1149106;-33.981070128970906
1739209834.1149118;-45.120503652039325
1739209834.114913;-38.13080360867914
1739209834.1149142;-45.120503652039325
1739209834.1149154;-45.120503652039325
1739209834.1149166;-45.120503652039325
1739209834.1149178;-31.141103565318915
1739209834.1149192;-33.981070128970906
1739209834.1149204;-38.13080360867914
1739209834.1149216;-45.120503652039325
1739209834.1149228;-38.13080360867914
1739209834.114924;-35.57807855764607
1739209834.1149251;-38.13080360867914
1739209834.1149263;-38.13080360867914
1739209834.1149275;-32.816014438256545
1739209834.1149287;-45.120503652039325
1739209834.11493;-38.13080360867914
1739209834.114931;-45.120503652039325
1739209834.1149323;-45.120503652039325
1739209834.1149335;-35.57807855764607
1739209834.1149347;-38.13080360867914
1739209834.1149359;-45.120503652039325
1739209834.114937;-31.141103565318915
1739209834.1149383;-30.49652367304973
1739209834.1149395;-45.120503652039325
1739209834.1149406;-45.120503652039325
1739209834.1149418;-38.13080360867914
1739209834.1149433;-45.120503652039325
1739209834.1149445;-38.13080360867914
1739209834.1149457;-35.57807855764607
1739209834.1149468;-38.13080360867914
1739209834.114948;-38.13080360867914
1739209834.1149492;-38.13080360867914
1739209834.1149504;-45.120503652039325
1739209834.1149516;-38.13080360867914
1739209834.1149528;-45.120503652039325
1739209834.114954;-45.120503652039325
1739209834.1149552;-35.57807855764607
1739209834.1149564;-45.120503652039325
1739209834.1149576;-45.120503652039325
1739209834.1149588;-38.13080360867914
1739209834.11496;-45.120503652039325
1739209834.1149611;-45.120503652039325
1739209834.1149623;-45.120503652039325
1739209834.1149635;-38.13080360867914
1739209834.1149647;-35.57807855764607
1739209834.114966;-32.816014438256545
1739209834.114967;-45.120503652039325
1739209834.1149685;-45.120503652039325
1739209834.1149697;-35.57807855764607
1739209834.114971;-38.13080360867914
1739209834.114972;-45.120503652039325
1739209834.1149733;-45.120503652039325
1739209834.1149745;-32.816014438256545
1739209834.1149757;-45.120503652039325
1739209834.114977;-45.120503652039325
1739209834.114978;-45.120503652039325
1739209834.1149793;-45.120503652039325
1739209834.1149805;-45.120503652039325
1739209834.1149817;-31.141103565318915
1739209834.1149828;-33.981070128970906
1739209834.114984;-45.120503652039325
1739209834.1149852;-38.13080360867914
1739209834.1149864;-35.57807855764607
1739209834.1149876;-38.13080360867914
1739209834.1149888;-45.120503652039325
1739209834.11499;-45.120503652039325
1739209834.1149912;-38.13080360867914
1739209834.1149926;-38.13080360867914
1739209834.1149938;-45.120503652039325
1739209834.114995;-35.57807855764607
1739209834.1149962;-45.120503652039325
1739209834.1149974;-45.120503652039325
1739209834.1149986;-45.120503652039325
1739209834.1149998;-35.57807855764607
1739209834.115001;-30.49652367304973
1739209834.1150022;-45.120503652039325
1739209834.1150033;-45.120503652039325
1739209834.1150045;-45.120503652039325
1739209834.1150057;-31.141103565318915
1739209834.115007;-35.57807855764607
1739209834.115008;-45.120503652039325
1739209834.1150093;-45.120503652039325
1739209834.1150105;-38.13080360867914
1739209834.1150117;-38.13080360867914
1739209834.115013;-45.120503652039325
1739209834.115014;-38.13080360867914
1739209834.1150153;-45.120503652039325
1739209834.1150167;-45.120503652039325
1739209834.115018;-38.13080360867914
1739209834.115019;-38.13080360867914
1739209834.1150203;-45.120503652039325
1739209834.1150215;-38.13080360867914
1739209834.1150227;-33.981070128970906
1739209834.1150239;-45.120503652039325
1739209834.115025;-38.13080360867914
1739209834.1150262;-38.13080360867914
1739209834.1150274;-38.13080360867914
1739209834.1150286;-45.120503652039325
1739209834.1150298;-38.13080360867914
1739209834.115031;-35.57807855764607
1739209834.1150322;-38.13080360867914
1739209834.1150334;-45.120503652039325
1739209834.1150346;-45.120503652039325
1739209834.1150358;-38.13080360867914
1739209834.115037;-38.13080360867914
1739209834.1150382;-45.120503652039325
1739209834.1150393;-45.120503652039325
1739209834.1150408;-38.13080360867914
1739209834.115042;-35.57807855764607
1739209834.1150432;-33.981070128970906
1739209834.1150444;-38.13080360867914
1739209834.1150455;-35.57807855764607
1739209834.1150467;-38.13080360867914
1739209834.115048;-45.120503652039325
1739209834.1150491;-45.120503652039325
1739209834.1150503;-38.13080360867914
1739209834.1150515;-38.13080360867914
1739209834.1150527;-38.13080360867914
1739209834.115054;-31.141103565318915
1739209834.115055;-28.58837851428586
1739209834.1150563;-38.13080360867914
1739209834.1150575;-45.120503652039325
1739209834.1150587;-38.13080360867914
1739209834.1150599;-38.13080360867914
1739209834.115061;-45.120503652039325
1739209834.1150622;-45.120503652039325
1739209834.1150634;-38.13080360867914
1739209834.1150649;-38.13080360867914
1739209834.115066;-45.120503652039325
1739209834.1150672;-38.13080360867914
1739209834.1150684;-38.13080360867914
1739209834.1150696;-45.120503652039325
1739209834.1150708;-45.120503652039325
1739209834.115072;-38.13080360867914
1739209834.1150732;-38.13080360867914
1739209834.1150744;-38.13080360867914
1739209834.1150756;-35.57807855764607
1739209834.1150768;-45.120503652039325
1739209834.115078;-45.120503652039325
1739209834.1150792;-38.13080360867914
1739209834.1150804;-35.57807855764607
1739209834.1150815;-45.120503652039325
1739209834.1150827;-38.13080360867914
1739209834.115084;-28.992665084841942
1739209834.1150851;-35.57807855764607
1739209834.1150863;-38.13080360867914
1739209834.1150875;-45.120503652039325
1739209834.115089;-38.13080360867914
1739209834.1150901;-38.13080360867914
1739209834.1150913;-38.13080360867914
1739209834.1150925;-45.120503652039325
1739209834.1150937;-45.120503652039325
1739209834.115095;-45.120503652039325
1739209834.115096;-38.13080360867914
1739209834.1150973;-35.57807855764607
1739209834.1150985;-33.981070128970906
1739209834.1150997;-45.120503652039325
1739209834.1151009;-38.13080360867914
1739209834.115102;-35.57807855764607
1739209834.1151032;-38.13080360867914
1739209834.1151044;-45.120503652039325
1739209834.1151056;-38.13080360867914
1739209834.1151068;-35.57807855764607
1739209834.115108;-38.13080360867914
1739209834.1151092;-38.13080360867914
1739209834.1151104;-35.57807855764607
1739209834.1151116;-45.120503652039325
1739209834.115113;-38.13080360867914
1739209834.1151142;-45.120503652039325
1739209834.1151154;-45.120503652039325
1739209834.1151166;-33.981070128970906
1739209834.1151178;-45.120503652039325
1739209834.115119;-45.120503652039325
1739209834.1151202;-38.13080360867914
1739209834.1151214;-35.57807855764607
1739209834.1151226;-38.13080360867914
1739209834.1151237;-45.120503652039325
1739209834.115125;-45.120503652039325
1739209834.1151261;-45.120503652039325
1739209834.1151273;-33.981070128970906
1739209834.1151285;-38.13080360867914
1739209834.1151297;-45.120503652039325
1739209834.115131;-45.120503652039325
1739209834.115132;-45.120503652039325
1739209834.1151333;-45.120503652039325
1739209834.1151345;-38.13080360867914
1739209834.1151357;-45.120503652039325
1739209834.115137;-38.13080360867914
1739209834.1151383;-45.120503652039325
1739209834.1151395;-33.981070128970906
1739209834.1151407;-38.13080360867914
1739209834.1151419;-38.13080360867914
1739209834.115143;-33.981070128970906
1739209834.1151443;-45.120503652039325
1739209834.1151454;-38.13080360867914
1739209834.1151466;-33.981070128970906
1739209834.1151478;-33.981070128970906
1739209834.115149;-38.13080360867914
1739209834.1151502;-35.57807855764607
1739209834.1151514;-33.981070128970906
1739209834.1151526;-45.120503652039325
1739209834.1151538;-45.120503652039325
1739209834.115155;-45.120503652039325
1739209834.1151562;-45.120503652039325
1739209834.1151574;-38.13080360867914
1739209834.1151586;-38.13080360867914
1739209834.1151597;-45.120503652039325
1739209834.1151612;-45.120503652039325
1739209834.1151624;-45.120503652039325
1739209834.1151636;-38.13080360867914
1739209834.1151648;-45.120503652039325
1739209834.115166;-33.981070128970906
1739209834.1151671;-35.57807855764607
1739209834.1151683;-35.57807855764607
1739209834.1151695;-45.120503652039325
1739209834.1151707;-33.981070128970906
1739209834.115172;-26.991370085610722
1739209834.115173;-45.120503652039325
1739209834.1151743;-45.120503652039325
1739209834.1151755;-38.13080360867914
1739209834.1151767;-33.981070128970906
1739209834.1151779;-45.120503652039325
1739209834.115179;-45.120503652039325
1739209834.1151803;-45.120503652039325
1739209834.1151814;-38.13080360867914
1739209834.1151826;-45.120503652039325
1739209834.1151838;-45.120503652039325
1739209834.1151853;-45.120503652039325
1739209834.1151865;-45.120503652039325
1739209834.1151876;-45.120503652039325
1739209834.1151888;-45.120503652039325
1739209834.11519;-45.120503652039325
1739209834.1151912;-38.13080360867914
1739209834.1151924;-38.13080360867914
1739209834.1151936;-45.120503652039325
1739209834.1151948;-38.13080360867914
1739209834.115196;-35.57807855764607
1739209834.1151972;-35.57807855764607
1739209834.1151984;-35.57807855764607
1739209834.1151996;-38.13080360867914
1739209834.1152008;-29.438486411369333
1739209834.115202;-38.13080360867914
1739209834.1152031;-38.13080360867914
1739209834.1152043;-38.13080360867914
1739209834.1152055;-32.816014438256545
1739209834.1152067;-38.13080360867914
1739209834.115208;-35.57807855764607
1739209834.1152093;-38.13080360867914
1739209834.1152105;-35.57807855764607
1739209834.1152117;-45.120503652039325
1739209834.115213;-45.120503652039325
1739209834.115214;-45.120503652039325
1739209834.1152153;-45.120503652039325
1739209834.1152165;-38.13080360867914
1739209834.1152177;-38.13080360867914
1739209834.1152189;-38.13080360867914
1739209834.11522;-35.57807855764607
1739209834.1152213;-38.13080360867914
1739209834.1152225;-45.120503652039325
1739209834.1152236;-38.13080360867914
1739209834.1152248;-45.120503652039325
1739209834.115226;-38.13080360867914
1739209834.1152272;-45.120503652039325
1739209834.1152284;-38.13080360867914
1739209834.1152296;-35.57807855764607
1739209834.1152308;-38.13080360867914
1739209834.115232;-38.13080360867914
1739209834.1152334;-45.120503652039325
1739209834.1152346;-35.57807855764607
1739209834.1152358;-38.13080360867914
1739209834.115237;-33.981070128970906
1739209834.1152382;-45.120503652039325
1739209834.1152394;-45.120503652039325
1739209834.1152406;-38.13080360867914
1739209834.1152418;-35.57807855764607
1739209834.115243;-45.120503652039325
1739209834.1152442;-38.13080360867914
1739209834.1152453;-33.981070128970906
1739209834.1152465;-45.120503652039325
1739209834.1152477;-45.120503652039325
1739209834.115249;-38.13080360867914
1739209834.11525;-38.13080360867914
1739209834.1152513;-45.120503652039325
1739209834.1152525;-45.120503652039325
1739209834.1152537;-45.120503652039325
1739209834.1152549;-45.120503652039325
1739209834.115256;-45.120503652039325
1739209834.1152573;-38.13080360867914
1739209834.1152587;-35.57807855764607
1739209834.11526;-38.13080360867914
1739209834.115261;-45.120503652039325
1739209834.1152623;-45.120503652039325
1739209834.1152635;-35.57807855764607
1739209834.1152647;-35.57807855764607
1739209834.1152658;-45.120503652039325
1739209834.115267;-38.13080360867914
1739209834.1152682;-32.816014438256545
1739209834.1152694;-33.981070128970906
1739209834.1152706;-45.120503652039325
1739209834.1152718;-38.13080360867914
1739209834.115273;-45.120503652039325
1739209834.1152742;-38.13080360867914
1739209834.1152754;-38.13080360867914
1739209834.1152766;-38.13080360867914
1739209834.1152778;-45.120503652039325
1739209834.115279;-31.141103565318915
1739209834.1152802;-33.981070128970906
1739209834.1152813;-45.120503652039325
1739209834.1152828;-38.13080360867914
1739209834.115284;-38.13080360867914
1739209834.1152852;-45.120503652039325
1739209834.1152864;-45.120503652039325
1739209834.1152875;-35.57807855764607
1739209834.1152887;-33.981070128970906
1739209834.11529;-38.13080360867914
1739209834.115291;-38.13080360867914
1739209834.1152923;-45.120503652039325
1739209834.1152935;-38.13080360867914
1739209834.1152947;-45.120503652039325
1739209834.115296;-45.120503652039325
1739209834.115297;-45.120503652039325
1739209834.1152983;-38.13080360867914
1739209834.1152995;-45.120503652039325
1739209834.1153007;-38.13080360867914
1739209834.1153018;-38.13080360867914
1739209834.115303;-33.981070128970906
1739209834.1153042;-32.816014438256545
1739209834.1153054;-38.13080360867914
1739209834.1153069;-45.120503652039325
1739209834.115308;-38.13080360867914
1739209834.1153092;-38.13080360867914
1739209834.1153104;-45.120503652039325
1739209834.1153116;-38.13080360867914
1739209834.1153128;-33.981070128970906
1739209834.115314;-45.120503652039325
1739209834.1153152;-38.13080360867914
1739209834.1153164;-38.13080360867914
1739209834.1153176;-28.58837851428586
1739209834.1153188;-38.13080360867914
1739209834.11532;-38.13080360867914
1739209834.1153212;-45.120503652039325
1739209834.1153224;-33.981070128970906
1739209834.1153235;-32.816014438256545
1739209834.1153247;-45.120503652039325
1739209834.115326;-45.120503652039325
1739209834.1153271;-28.58837851428586
1739209834.1153283;-38.13080360867914
1739209834.1153295;-38.13080360867914
