CAN Message; 0x150:0300bf50d0640924
1739209663.6896071;-28.21854285175415
1739209663.6896122;-38.13080360867914
1739209663.689617;-45.120503652039325
1739209663.6896217;-45.120503652039325
1739209663.6896265;-38.13080360867914
1739209663.6896312;-38.13080360867914
1739209663.689636;-35.57807855764607
1739209663.6896408;-38.13080360867914
1739209663.6896455;-31.141103565318943
1739209663.6896503;-45.120503652039325
1739209663.689655;-45.120503652039325
1739209663.6896598;-38.13080360867914
1739209663.6896646;-45.120503652039325
1739209663.6896694;-45.120503652039325
1739209663.6896741;-38.13080360867914
1739209663.689679;-45.120503652039325
1739209663.6896837;-32.816014438256545
1739209663.6896884;-38.13080360867914
1739209663.6896932;-35.57807855764607
1739209663.689698;-38.13080360867914
1739209663.689703;-45.120503652039325
1739209663.6897078;-45.120503652039325
1739209663.6897125;-45.120503652039325
1739209663.6897173;-45.120503652039325
1739209663.689722;-26.991370085610736
1739209663.6897268;-35.57807855764607
1739209663.6897316;-38.13080360867914
1739209663.6897364;-33.981070128970906
1739209663.6897411;-38.13080360867914
1739209663.689746;-38.13080360867914
1739209663.6897507;-35.57807855764607
1739209663.6897554;-32.816014438256545
1739209663.6897602;-33.981070128970956
1739209663.689765;-45.120503652039325
1739209663.6897697;-32.816014438256545
1739209663.6897745;-38.13080360867914
1739209663.6897793;-45.120503652039325
1739209663.689784;-38.13080360867914
1739209663.6897888;-38.13080360867914
1739209663.6897938;-38.13080360867914
1739209663.6897986;-38.13080360867914
1739209663.6898034;-38.13080360867914
1739209663.6898081;-45.120503652039325
1739209663.689813;-38.13080360867914
1739209663.6898177;-45.120503652039325
1739209663.6898224;-38.13080360867914
1739209663.6898272;-38.13080360867914
1739209663.689832;-45.120503652039325
1739209663.6898367;-45.120503652039325
1739209663.6898415;-38.13080360867914
1739209663.6898463;-45.120503652039325
1739209663.689851;-38.13080360867914
1739209663.6898558;-35.57807855764607
1739209663.6898606;-45.120503652039325
1739209663.6898654;-35.57807855764607
1739209663.68987;-33.981070128970906
1739209663.689875;-38.13080360867914
1739209663.6898797;-45.120503652039325
1739209663.6898847;-38.13080360867914
1739209663.6898894;-38.13080360867914
1739209663.6898942;-45.120503652039325
1739209663.689899;-45.120503652039325
1739209663.6899037;-45.120503652039325
1739209663.6899085;-45.120503652039325
1739209663.6899133;-45.120503652039325
1739209663.689918;-38.13080360867914
1739209663.6899228;-38.13080360867914
1739209663.6899276;-45.120503652039325
1739209663.6899323;-38.13080360867914
1739209663.689937;-33.981070128970906
1739209663.689942;-38.13080360867914
1739209663.6899467;-33.981070128970906
1739209663.6899514;-45.120503652039325
1739209663.6899562;-45.120503652039325
1739209663.689961;-35.57807855764607
1739209663.6899657;-38.13080360867914
1739209663.6899705;-38.13080360867914
1739209663.6899755;-38.13080360867914
1739209663.6899803;-38.13080360867914
1739209663.689985;-38.13080360867914
1739209663.6899898;-38.13080360867914
1739209663.6899946;-38.13080360867914
1739209663.6899993;-45.120503652039325
1739209663.690004;-45.120503652039325
1739209663.6900089;-38.13080360867914
1739209663.6900136;-38.13080360867914
1739209663.6900184;-38.13080360867914
1739209663.6900232;-38.13080360867914
1739209663.690028;-38.13080360867914
1739209663.6900327;-45.120503652039325
1739209663.6900375;-45.120503652039325
1739209663.6900423;-45.120503652039325
1739209663.690047;-38.13080360867914
1739209663.6900518;-38.13080360867914
1739209663.6900566;-45.120503652039325
1739209663.6900613;-38.13080360867914
1739209663.6900663;-38.13080360867914
1739209663.690071;-45.120503652039325
1739209663.6900759;-45.120503652039325
1739209663.6900806;-38.13080360867914
1739209663.6900854;-35.57807855764607
1739209663.6900902;-38.13080360867914
1739209663.690095;-45.120503652039325
1739209663.6900997;-38.13080360867914
1739209663.6901045;-35.57807855764607
1739209663.6901093;-32.816014438256545
1739209663.690114;-38.13080360867914
1739209663.6901188;-38.13080360867914
1739209663.6901236;-45.120503652039325
1739209663.6901283;-38.13080360867914
1739209663.690133;-38.13080360867914
1739209663.6901379;-45.120503652039325
1739209663.6901426;-35.57807855764607
1739209663.6901474;-45.120503652039325
1739209663.6901522;-45.120503652039325
1739209663.6901572;-38.13080360867914
1739209663.690162;-38.13080360867914
1739209663.6901667;-38.13080360867914
1739209663.6901715;-45.120503652039325
1739209663.6901762;-38.13080360867914
1739209663.690181;-35.57807855764607
1739209663.6901858;-45.120503652039325
1739209663.6901906;-38.13080360867914
1739209663.6901953;-38.13080360867914
1739209663.6902;-45.120503652039325
1739209663.6902049;-38.13080360867914
1739209663.6902096;-38.13080360867914
1739209663.6902144;-38.13080360867914
1739209663.6902192;-38.13080360867914
1739209663.690224;-38.13080360867914
1739209663.6902287;-38.13080360867914
1739209663.6902335;-45.120503652039325
1739209663.6902382;-45.120503652039325
1739209663.690243;-45.120503652039325
1739209663.690248;-45.120503652039325
1739209663.6902528;-45.120503652039325
1739209663.6902575;-45.120503652039325
1739209663.6902623;-45.120503652039325
1739209663.690267;-38.13080360867914
1739209663.6902719;-45.120503652039325
1739209663.6902766;-45.120503652039325
1739209663.6902814;-38.13080360867914
1739209663.6902862;-38.13080360867914
1739209663.690291;-45.120503652039325
1739209663.6902957;-45.120503652039325
1739209663.6903005;-32.816014438256545
1739209663.6903052;-30.49652367304973
1739209663.69031;-45.120503652039325
1739209663.6903148;-45.120503652039325
1739209663.6903195;-45.120503652039325
1739209663.6903243;-38.13080360867914
1739209663.690329;-45.120503652039325
1739209663.6903338;-45.120503652039325
1739209663.6903389;-45.120503652039325
1739209663.6903436;-38.13080360867914
1739209663.6903484;-38.13080360867914
1739209663.6903532;-45.120503652039325
1739209663.690358;-38.13080360867914
1739209663.6903627;-38.13080360867914
1739209663.6903675;-38.13080360867914
1739209663.6903722;-45.120503652039325
1739209663.690377;-33.981070128970906
1739209663.6903818;-24.746238672633048
1739209663.6903865;-38.13080360867914
1739209663.6903913;-45.120503652039325
1739209663.690396;-38.13080360867914
1739209663.6904008;-35.57807855764607
1739209663.6904056;-45.120503652039325
1739209663.6904104;-45.120503652039325
1739209663.6904151;-45.120503652039325
1739209663.69042;-45.120503652039325
1739209663.6904247;-33.981070128970906
1739209663.6904297;-45.120503652039325
1739209663.6904345;-45.120503652039325
1739209663.6904392;-45.120503652039325
1739209663.690444;-38.13080360867914
1739209663.6904488;-45.120503652039325
1739209663.6904535;-38.13080360867914
1739209663.6904583;-35.57807855764607
1739209663.690463;-38.13080360867914
1739209663.6904678;-45.120503652039325
1739209663.6904726;-38.13080360867914
1739209663.6904774;-35.57807855764607
1739209663.6904821;-45.120503652039325
1739209663.690487;-38.13080360867914
1739209663.6904917;-45.120503652039325
1739209663.6904964;-30.49652367304973
1739209663.6905012;-32.816014438256545
1739209663.690506;-45.120503652039325
1739209663.6905107;-38.13080360867914
1739209663.6905155;-35.57807855764607
1739209663.6905205;-45.120503652039325
1739209663.6905253;-45.120503652039325
1739209663.69053;-45.120503652039325
1739209663.6905348;-32.81601443825658
1739209663.6905396;-45.120503652039325
1739209663.6905444;-45.120503652039325
1739209663.6905491;-45.120503652039325
1739209663.690554;-45.120503652039325
1739209663.6905587;-45.120503652039325
1739209663.6905634;-45.120503652039325
1739209663.6905682;-38.13080360867914
1739209663.690573;-26.991370085610736
1739209663.6905777;-30.49652367304973
1739209663.6905825;-45.120503652039325
1739209663.6905873;-38.13080360867914
1739209663.690592;-38.13080360867914
1739209663.6905968;-45.120503652039325
1739209663.6906016;-45.120503652039325
1739209663.6906064;-45.120503652039325
1739209663.6906114;-45.120503652039325
1739209663.6906161;-45.120503652039325
1739209663.690621;-45.120503652039325
1739209663.6906257;-45.120503652039325
1739209663.6906304;-32.816014438256545
1739209663.6906352;-31.141103565318915
1739209663.69064;-45.120503652039325
1739209663.6906447;-45.120503652039325
1739209663.6906495;-38.13080360867914
1739209663.6906543;-45.120503652039325
1739209663.690659;-45.120503652039325
1739209663.6906638;-38.13080360867914
1739209663.6906686;-38.13080360867914
1739209663.6906734;-45.120503652039325
1739209663.6906781;-45.120503652039325
1739209663.690683;-45.120503652039325
1739209663.6906877;-32.816014438256545
1739209663.6906924;-35.57807855764607
1739209663.6906972;-45.120503652039325
1739209663.6907022;-38.13080360867914
1739209663.690707;-31.141103565318893
1739209663.6907117;-38.13080360867914
1739209663.6907165;-45.120503652039325
1739209663.6907213;-45.120503652039325
1739209663.690726;-45.120503652039325
1739209663.6907308;-38.13080360867914
1739209663.6907356;-45.120503652039325
1739209663.6907403;-45.120503652039325
1739209663.690745;-45.120503652039325
1739209663.69075;-33.981070128970906
1739209663.6907547;-38.13080360867914
1739209663.6907594;-38.13080360867914
1739209663.6907642;-35.57807855764607
1739209663.690769;-38.13080360867914
1739209663.6907737;-45.120503652039325
1739209663.6907785;-38.13080360867914
1739209663.6907833;-38.13080360867914
1739209663.690788;-45.120503652039325
1739209663.690793;-45.120503652039325
1739209663.6907978;-38.13080360867914
1739209663.6908026;-38.13080360867914
1739209663.6908073;-38.13080360867914
1739209663.690812;-45.120503652039325
1739209663.6908169;-38.13080360867914
1739209663.6908216;-32.816014438256545
1739209663.6908264;-32.816014438256545
1739209663.6908312;-45.120503652039325
1739209663.690836;-45.120503652039325
1739209663.6908407;-45.120503652039325
1739209663.6908455;-38.13080360867914
1739209663.6908503;-45.120503652039325
1739209663.690855;-38.13080360867914
1739209663.6908598;-38.13080360867914
1739209663.6908646;-45.120503652039325
1739209663.6908693;-45.120503652039325
1739209663.690874;-45.120503652039325
1739209663.6908789;-38.13080360867914
1739209663.6908839;-33.981070128970906
1739209663.6908886;-38.13080360867914
1739209663.6908934;-45.120503652039325
1739209663.6908982;-45.120503652039325
1739209663.690903;-38.13080360867914
1739209663.6909077;-45.120503652039325
1739209663.6909125;-45.120503652039325
1739209663.6909173;-45.120503652039325
1739209663.690922;-38.13080360867914
1739209663.6909268;-45.120503652039325
1739209663.6909316;-45.120503652039325
1739209663.6909363;-38.13080360867914
1739209663.690941;-33.981070128970906
1739209663.6909459;-45.120503652039325
1739209663.6909506;-45.120503652039325
1739209663.6909554;-45.120503652039325
1739209663.6909602;-45.120503652039325
1739209663.690965;-45.120503652039325
1739209663.6909697;-45.120503652039325
1739209663.6909747;-45.120503652039325
1739209663.6909795;-38.13080360867914
1739209663.6909842;-45.120503652039325
1739209663.690989;-45.120503652039325
1739209663.6909938;-45.120503652039325
1739209663.6909986;-31.141103565318915
1739209663.6910033;-31.141103565318915
1739209663.691008;-45.120503652039325
1739209663.6910129;-38.13080360867914
1739209663.6910176;-38.13080360867914
1739209663.6910224;-35.57807855764607
1739209663.6910272;-38.13080360867914
1739209663.691032;-45.120503652039325
1739209663.6910367;-38.13080360867914
1739209663.6910415;-38.13080360867914
1739209663.6910462;-38.13080360867914
1739209663.691051;-45.120503652039325
1739209663.6910558;-45.120503652039325
1739209663.6910605;-45.120503652039325
1739209663.6910655;-38.13080360867914
1739209663.6910703;-45.120503652039325
1739209663.691075;-28.992665084841942
1739209663.6910799;-31.141103565318915
1739209663.6910846;-45.120503652039325
1739209663.6910894;-45.120503652039325
1739209663.6910942;-38.13080360867914
1739209663.691099;-35.57807855764607
1739209663.6911037;-38.13080360867914
1739209663.6911085;-38.13080360867914
1739209663.6911132;-45.120503652039325
1739209663.691118;-38.13080360867914
1739209663.6911228;-38.13080360867914
1739209663.6911275;-38.13080360867914
1739209663.6911323;-38.13080360867914
1739209663.691137;-38.13080360867914
1739209663.6911418;-38.13080360867914
