CAN Message; 0x39:0ab8cb102ff163b5
1739209754.4871576;-45.120503652039325
1739209754.4871607;-38.13080360867914
1739209754.487164;-35.57807855764607
1739209754.4871671;-45.120503652039325
1739209754.4871702;-45.120503652039325
1739209754.4871733;-38.13080360867914
1739209754.4871764;-33.981070128970906
1739209754.4871798;-33.981070128970906
1739209754.4871829;-38.13080360867914
1739209754.487186;-38.13080360867914
1739209754.487189;-33.981070128970906
1739209754.4871922;-33.981070128970906
1739209754.4871955;-38.13080360867914
1739209754.4871986;-45.120503652039325
1739209754.4872017;-45.120503652039325
1739209754.4872048;-45.120503652039325
1739209754.4872081;-45.120503652039325
1739209754.4872112;-38.13080360867914
1739209754.4872143;-45.120503652039325
1739209754.4872174;-45.120503652039325
1739209754.4872205;-33.981070128970906
1739209754.4872239;-45.120503652039325
1739209754.487227;-45.120503652039325
1739209754.48723;-33.981070128970906
1739209754.4872332;-38.13080360867914
1739209754.4872365;-45.120503652039325
1739209754.4872396;-38.13080360867914
1739209754.4872427;-33.981070128970906
1739209754.4872458;-38.13080360867914
1739209754.487249;-38.13080360867914
1739209754.4872522;-38.13080360867914
1739209754.4872553;-38.13080360867914
1739209754.4872584;-45.120503652039325
1739209754.4872615;-38.13080360867914
1739209754.4872646;-38.13080360867914
1739209754.487268;-38.13080360867914
1739209754.487271;-38.13080360867914
1739209754.4872742;-38.13080360867914
1739209754.4872773;-38.13080360867914
1739209754.4872806;-33.981070128970906
1739209754.4872837;-45.120503652039325
1739209754.4872868;-35.57807855764607
1739209754.48729;-38.13080360867914
1739209754.487293;-38.13080360867914
1739209754.4872963;-38.13080360867914
1739209754.4872994;-45.120503652039325
1739209754.4873025;-45.120503652039325
1739209754.4873056;-28.992665084841942
1739209754.487309;-38.13080360867914
1739209754.487312;-45.120503652039325
1739209754.4873152;-31.141103565318915
1739209754.4873183;-33.981070128970906
1739209754.4873214;-38.13080360867914
1739209754.4873247;-45.120503652039325
1739209754.4873278;-38.13080360867914
1739209754.487331;-29.438486411369354
1739209754.487334;-45.120503652039325
1739209754.487337;-38.13080360867914
1739209754.4873405;-38.13080360867914
1739209754.4873435;-38.13080360867914
1739209754.4873466;-45.120503652039325
1739209754.4873497;-38.13080360867914
1739209754.487353;-45.120503652039325
1739209754.4873562;-33.981070128970906
1739209754.4873593;-38.13080360867914
1739209754.4873624;-45.120503652039325
1739209754.4873655;-45.120503652039325
1739209754.4873688;-45.120503652039325
1739209754.487372;-45.120503652039325
1739209754.487375;-45.120503652039325
1739209754.4873781;-38.13080360867914
1739209754.4873815;-38.13080360867914
1739209754.4873846;-45.120503652039325
1739209754.4873877;-38.13080360867914
1739209754.4873908;-45.120503652039325
1739209754.4873939;-45.120503652039325
1739209754.4873972;-38.13080360867914
1739209754.4874003;-38.13080360867914
1739209754.4874034;-38.13080360867914
1739209754.4874065;-38.13080360867914
1739209754.4874096;-38.13080360867914
1739209754.487413;-38.13080360867914
1739209754.487416;-45.120503652039325
1739209754.4874191;-45.120503652039325
1739209754.4874222;-38.13080360867914
1739209754.4874256;-38.13080360867914
1739209754.4874287;-45.120503652039325
1739209754.4874318;-28.58837851428586
1739209754.4874349;-30.49652367304973
1739209754.487438;-45.120503652039325
1739209754.4874413;-35.57807855764607
1739209754.4874444;-38.13080360867914
1739209754.4874475;-38.13080360867914
1739209754.4874506;-45.120503652039325
1739209754.487454;-45.120503652039325
1739209754.487457;-45.120503652039325
1739209754.4874601;-45.120503652039325
1739209754.4874632;-38.13080360867914
1739209754.4874663;-45.120503652039325
1739209754.4874697;-45.120503652039325
1739209754.4874728;-45.120503652039325
1739209754.4874759;-45.120503652039325
1739209754.487479;-45.120503652039325
1739209754.487482;-45.120503652039325
1739209754.4874854;-45.120503652039325
1739209754.4874885;-38.13080360867914
1739209754.4874916;-35.57807855764607
1739209754.4874947;-45.120503652039325
1739209754.487498;-45.120503652039325
1739209754.4875011;-35.57807855764607
1739209754.4875042;-38.13080360867914
1739209754.4875073;-33.981070128970906
1739209754.4875104;-33.981070128970906
1739209754.4875138;-38.13080360867914
1739209754.4875169;-35.57807855764607
1739209754.48752;-38.13080360867914
1739209754.487523;-45.120503652039325
1739209754.4875264;-45.120503652039325
1739209754.4875295;-38.13080360867914
1739209754.4875326;-45.120503652039325
1739209754.4875357;-45.120503652039325
1739209754.4875388;-35.57807855764607
1739209754.4875422;-38.13080360867914
1739209754.4875453;-45.120503652039325
1739209754.4875484;-38.13080360867914
1739209754.4875515;-38.13080360867914
1739209754.4875548;-38.13080360867914
1739209754.487558;-38.13080360867914
1739209754.487561;-38.13080360867914
1739209754.487564;-38.13080360867914
1739209754.4875672;-32.816014438256545
1739209754.4875705;-45.120503652039325
1739209754.4875736;-38.13080360867914
1739209754.4875767;-38.13080360867914
1739209754.4875798;-45.120503652039325
1739209754.487583;-38.13080360867914
1739209754.4875863;-45.120503652039325
1739209754.4875894;-45.120503652039325
1739209754.4875925;-45.120503652039325
1739209754.4875956;-33.981070128970906
1739209754.487599;-31.141103565318893
1739209754.487602;-45.120503652039325
1739209754.487605;-45.120503652039325
1739209754.4876082;-45.120503652039325
1739209754.4876113;-33.981070128970906
1739209754.4876146;-38.13080360867914
1739209754.4876177;-45.120503652039325
1739209754.4876208;-45.120503652039325
1739209754.487624;-33.981070128970906
1739209754.4876273;-31.141103565318915
1739209754.4876304;-45.120503652039325
1739209754.4876335;-35.57807855764607
1739209754.4876366;-35.57807855764607
1739209754.4876397;-45.120503652039325
1739209754.487643;-45.120503652039325
1739209754.487646;-38.13080360867914
1739209754.4876492;-38.13080360867914
1739209754.4876523;-45.120503652039325
1739209754.4876554;-45.120503652039325
1739209754.4876587;-38.13080360867914
1739209754.4876618;-38.13080360867914
1739209754.487665;-45.120503652039325
1739209754.487668;-45.120503652039325
1739209754.4876714;-45.120503652039325
1739209754.4876745;-38.13080360867914
1739209754.4876776;-38.13080360867914
1739209754.4876807;-38.13080360867914
1739209754.4876838;-45.120503652039325
1739209754.487687;-38.13080360867914
1739209754.4876902;-33.981070128970906
1739209754.4876933;-38.13080360867914
1739209754.4876964;-45.120503652039325
1739209754.4876997;-45.120503652039325
1739209754.4877028;-45.120503652039325
1739209754.487706;-45.120503652039325
1739209754.487709;-38.13080360867914
1739209754.4877121;-38.13080360867914
1739209754.4877155;-35.57807855764607
1739209754.4877186;-45.120503652039325
1739209754.4877217;-38.13080360867914
1739209754.4877248;-45.120503652039325
1739209754.4877279;-33.981070128970906
1739209754.4877312;-45.120503652039325
1739209754.4877343;-45.120503652039325
1739209754.4877374;-45.120503652039325
1739209754.4877405;-38.13080360867914
1739209754.4877439;-31.141103565318893
1739209754.487747;-38.13080360867914
1739209754.48775;-45.120503652039325
1739209754.4877532;-35.57807855764607
1739209754.4877563;-38.13080360867914
1739209754.4877596;-33.981070128970906
1739209754.4877627;-38.13080360867914
1739209754.4877658;-33.981070128970906
1739209754.487769;-45.120503652039325
1739209754.4877722;-45.120503652039325
1739209754.4877753;-45.120503652039325
1739209754.4877784;-38.13080360867914
1739209754.4877815;-33.981070128970906
1739209754.4877846;-38.13080360867914
1739209754.487788;-45.120503652039325
1739209754.487791;-33.981070128970906
1739209754.4877942;-38.13080360867914
1739209754.4877973;-45.120503652039325
1739209754.4878004;-45.120503652039325
1739209754.4878037;-45.120503652039325
1739209754.4878068;-45.120503652039325
1739209754.48781;-45.120503652039325
1739209754.487813;-38.13080360867914
1739209754.4878163;-38.13080360867914
1739209754.4878194;-45.120503652039325
1739209754.4878225;-35.57807855764607
1739209754.4878256;-38.13080360867914
1739209754.4878287;-45.120503652039325
1739209754.487832;-45.120503652039325
1739209754.4878352;-38.13080360867914
1739209754.4878383;-38.13080360867914
1739209754.4878414;-31.141103565318915
1739209754.4878447;-45.120503652039325
1739209754.4878478;-35.57807855764607
1739209754.487851;-35.57807855764607
1739209754.487854;-38.13080360867914
1739209754.487857;-45.120503652039325
1739209754.4878604;-38.13080360867914
1739209754.4878635;-38.13080360867914
1739209754.4878666;-32.816014438256545
1739209754.4878697;-45.120503652039325
1739209754.487873;-45.120503652039325
1739209754.4878762;-45.120503652039325
1739209754.4878793;-33.981070128970906
1739209754.4878824;-45.120503652039325
1739209754.4878855;-38.13080360867914
1739209754.4878888;-38.13080360867914
1739209754.487892;-31.141103565318915
1739209754.487895;-38.13080360867914
1739209754.487898;-45.120503652039325
1739209754.4879012;-45.120503652039325
1739209754.4879045;-45.120503652039325
1739209754.4879076;-38.13080360867914
1739209754.4879107;-38.13080360867914
1739209754.4879138;-45.120503652039325
1739209754.4879172;-38.13080360867914
1739209754.4879203;-38.13080360867914
1739209754.4879234;-38.13080360867914
1739209754.4879265;-45.120503652039325
1739209754.4879296;-33.981070128970906
1739209754.487933;-32.816014438256545
1739209754.487936;-38.13080360867914
1739209754.4879391;-45.120503652039325
1739209754.4879422;-38.13080360867914
1739209754.4879456;-32.816014438256545
1739209754.4879487;-38.13080360867914
1739209754.4879518;-45.120503652039325
1739209754.4879549;-38.13080360867914
1739209754.487958;-32.816014438256545
1739209754.4879613;-45.120503652039325
1739209754.4879644;-45.120503652039325
1739209754.4879675;-33.981070128970906
1739209754.4879706;-38.13080360867914
1739209754.4879737;-45.120503652039325
1739209754.487977;-38.13080360867914
1739209754.4879801;-45.120503652039325
1739209754.4879832;-45.120503652039325
1739209754.4879863;-45.120503652039325
1739209754.4879897;-45.120503652039325
1739209754.4879928;-38.13080360867914
1739209754.4879959;-45.120503652039325
1739209754.487999;-45.120503652039325
1739209754.488002;-38.13080360867914
1739209754.4880054;-38.13080360867914
1739209754.4880085;-38.13080360867914
1739209754.4880116;-38.13080360867914
1739209754.4880147;-38.13080360867914
1739209754.488018;-38.13080360867914
1739209754.4880211;-38.13080360867914
1739209754.4880242;-45.120503652039325
1739209754.4880273;-45.120503652039325
1739209754.4880304;-45.120503652039325
1739209754.4880338;-45.120503652039325
1739209754.4880369;-45.120503652039325
1739209754.48804;-38.13080360867914
1739209754.488043;-38.13080360867914
1739209754.4880462;-45.120503652039325
1739209754.4880495;-38.13080360867914
1739209754.4880526;-45.120503652039325
1739209754.4880557;-45.120503652039325
1739209754.4880588;-38.13080360867914
1739209754.4880621;-45.120503652039325
1739209754.4880652;-38.13080360867914
1739209754.4880683;-38.13080360867914
1739209754.4880714;-38.13080360867914
1739209754.4880745;-38.13080360867914
1739209754.4880779;-45.120503652039325
1739209754.488081;-45.120503652039325
1739209754.488084;-38.13080360867914
1739209754.4880872;-33.981070128970906
1739209754.4880905;-45.120503652039325
1739209754.4880936;-38.13080360867914
1739209754.4880967;-45.120503652039325
1739209754.4880998;-45.120503652039325
1739209754.488103;-38.13080360867914
1739209754.4881063;-35.57807855764607
1739209754.4881094;-38.13080360867914
1739209754.4881124;-45.120503652039325
1739209754.4881155;-38.13080360867914
1739209754.4881186;-38.13080360867914
1739209754.488122;-33.981070128970906
1739209754.488125;-38.13080360867914
1739209754.4881282;-38.13080360867914
1739209754.4881313;-45.120503652039325
1739209754.4881346;-38.13080360867914
1739209754.4881377;-35.57807855764607
1739209754.4881408;-38.13080360867914
1739209754.488144;-35.57807855764607
1739209754.488147;-38.13080360867914
1739209754.4881504;-45.120503652039325
1739209754.4881535;-38.13080360867914
1739209754.4881566;-38.13080360867914
1739209754.4881597;-38.13080360867914
1739209754.488163;-38.13080360867914
1739209754.488166;-45.120503652039325
1739209754.4881692;-45.120503652039325
1739209754.4881723;-32.816014438256545
1739209754.4881754;-45.120503652039325
1739209754.4881787;-45.120503652039325
1739209754.4881818;-45.120503652039325
1739209754.488185;-35.57807855764607
1739209754.488188;-38.13080360867914
1739209754.4881911;-45.120503652039325
1739209754.4881945;-38.13080360867914
1739209754.4881976;-38.13080360867914
1739209754.4882007;-35.57807855764607
1739209754.4882038;-38.13080360867914
1739209754.488207;-45.120503652039325
1739209754.4882102;-45.120503652039325
1739209754.4882133;-35.57807855764607
1739209754.4882164;-35.57807855764607
1739209754.4882195;-45.120503652039325
1739209754.4882228;-45.120503652039325
1739209754.488226;-45.120503652039325
1739209754.488229;-32.816014438256545
1739209754.4882321;-38.13080360867914
1739209754.4882355;-35.57807855764607
1739209754.4882386;-38.13080360867914
1739209754.4882417;-38.13080360867914
1739209754.4882448;-45.120503652039325
1739209754.4882479;-28.992665084841942
1739209754.4882512;-32.816014438256545
1739209754.4882543;-35.57807855764607
1739209754.4882574;-38.13080360867914
1739209754.4882605;-45.120503652039325
1739209754.4882638;-35.57807855764607
1739209754.488267;-45.120503652039325
1739209754.48827;-38.13080360867914
1739209754.4882731;-32.81601443825658
1739209754.4882762;-35.57807855764607
1739209754.4882796;-38.13080360867914
1739209754.4882827;-38.13080360867914
1739209754.4882858;-45.120503652039325
1739209754.4882889;-45.120503652039325
1739209754.488292;-33.981070128970906
1739209754.4882953;-38.13080360867914
1739209754.4882984;-38.13080360867914
1739209754.4883015;-33.981070128970906
1739209754.4883046;-38.13080360867914
1739209754.488308;-45.120503652039325
1739209754.488311;-38.13080360867914
1739209754.4883142;-38.13080360867914
1739209754.4883173;-35.57807855764607
1739209754.4883204;-38.13080360867914
1739209754.4883237;-38.13080360867914
1739209754.4883268;-33.981070128970906
1739209754.48833;-38.13080360867914
1739209754.488333;-45.120503652039325
1739209754.4883363;-45.120503652039325
1739209754.4883394;-38.13080360867914
1739209754.4883425;-45.120503652039325
1739209754.4883456;-38.13080360867914
1739209754.4883487;-45.120503652039325
1739209754.488352;-45.120503652039325
1739209754.4883552;-38.13080360867914
1739209754.4883583;-35.57807855764607
1739209754.4883614;-38.13080360867914
1739209754.4883645;-45.120503652039325
1739209754.4883678;-45.120503652039325
1739209754.488371;-45.120503652039325
1739209754.488374;-38.13080360867914
1739209754.488377;-27.877744956031414
1739209754.4883804;-38.13080360867914
1739209754.4883835;-33.981070128970906
1739209754.4883866;-31.141103565318915
1739209754.4883897;-31.141103565318915
1739209754.4883928;-38.13080360867914
1739209754.4883962;-33.981070128970906
1739209754.4883993;-38.13080360867914
1739209754.4884024;-33.981070128970906
1739209754.4884055;-45.120503652039325
1739209754.4884088;-38.13080360867914
1739209754.488412;-38.13080360867914
1739209754.488415;-45.120503652039325
1739209754.488418;-45.120503652039325
1739209754.4884212;-38.13080360867914
1739209754.4884245;-30.49652367304973
1739209754.4884276;-33.981070128970906
1739209754.4884307;-45.120503652039325
1739209754.4884338;-38.13080360867914
1739209754.488437;-35.57807855764607
1739209754.4884403;-38.13080360867914
1739209754.4884434;-45.120503652039325
1739209754.4884465;-38.13080360867914
1739209754.4884496;-38.13080360867914
1739209754.488453;-38.13080360867914
1739209754.488456;-45.120503652039325
1739209754.488459;-33.981070128970906
1739209754.4884622;-38.13080360867914
1739209754.4884653;-33.981070128970906
1739209754.4884686;-33.981070128970906
1739209754.4884717;-38.13080360867914
1739209754.4884748;-38.13080360867914
1739209754.488478;-33.981070128970906
1739209754.4884813;-38.13080360867914
1739209754.4884844;-38.13080360867914
1739209754.4884875;-38.13080360867914
1739209754.4884906;-38.13080360867914
1739209754.4884937;-45.120503652039325
1739209754.488497;-45.120503652039325
1739209754.4885;-45.120503652039325
1739209754.4885032;-38.13080360867914
1739209754.4885063;-38.13080360867914
1739209754.4885094;-38.13080360867914
1739209754.4885128;-45.120503652039325
1739209754.4885159;-35.57807855764607
1739209754.488519;-32.816014438256545
1739209754.488522;-38.13080360867914
1739209754.4885254;-45.120503652039325
1739209754.4885285;-28.992665084841942
1739209754.4885316;-35.57807855764607
1739209754.4885347;-38.13080360867914
1739209754.4885378;-35.57807855764607
1739209754.4885411;-38.13080360867914
1739209754.4885442;-38.13080360867914
1739209754.4885473;-35.57807855764607
1739209754.4885504;-38.13080360867914
1739209754.4885538;-45.120503652039325
1739209754.4885569;-38.13080360867914
1739209754.48856;-38.13080360867914
1739209754.488563;-45.120503652039325
1739209754.4885662;-45.120503652039325
1739209754.4885695;-35.57807855764607
1739209754.4885726;-38.13080360867914
1739209754.4885757;-38.13080360867914
1739209754.4885788;-38.13080360867914
1739209754.4885821;-45.120503652039325
1739209754.4885852;-38.13080360867914
1739209754.4885883;-35.57807855764607
1739209754.4885914;-38.13080360867914
1739209754.4885945;-45.120503652039325
1739209754.4885979;-45.120503652039325
1739209754.488601;-38.13080360867914
1739209754.488604;-38.13080360867914
1739209754.4886072;-45.120503652039325
1739209754.4886103;-38.13080360867914
1739209754.4886136;-35.57807855764607
1739209754.4886167;-38.13080360867914
1739209754.4886198;-45.120503652039325
1739209754.488623;-38.13080360867914
1739209754.4886262;-45.120503652039325
1739209754.4886293;-38.13080360867914
1739209754.4886324;-32.816014438256545
1739209754.4886355;-38.13080360867914
1739209754.4886386;-35.57807855764607
1739209754.488642;-38.13080360867914
1739209754.488645;-35.57807855764607
1739209754.4886482;-33.981070128970906
1739209754.4886513;-45.120503652039325
1739209754.4886546;-38.13080360867914
1739209754.4886577;-45.120503652039325
1739209754.4886608;-45.120503652039325
1739209754.488664;-38.13080360867914
1739209754.488667;-35.57807855764607
1739209754.4886703;-38.13080360867914
1739209754.4886734;-45.120503652039325
1739209754.4886765;-38.13080360867914
1739209754.4886796;-38.13080360867914
1739209754.4886827;-32.816014438256545
1739209754.488686;-45.120503652039325
1739209754.4886892;-45.120503652039325
1739209754.4886923;-45.120503652039325
1739209754.4886954;-32.816014438256545
1739209754.4886987;-38.13080360867914
1739209754.4887018;-45.120503652039325
1739209754.488705;-38.13080360867914
1739209754.488708;-45.120503652039325
1739209754.488711;-38.13080360867914
1739209754.4887145;-45.120503652039325
1739209754.4887176;-45.120503652039325
1739209754.4887207;-45.120503652039325
1739209754.4887238;-45.120503652039325
1739209754.488727;-45.120503652039325
1739209754.4887302;-38.13080360867914
1739209754.4887333;-45.120503652039325
1739209754.4887364;-35.57807855764607
1739209754.4887395;-32.816014438256545
1739209754.4887428;-35.57807855764607
1739209754.488746;-38.13080360867914
1739209754.488749;-38.13080360867914
1739209754.4887521;-38.13080360867914
1739209754.4887552;-38.13080360867914
1739209754.4887586;-30.49652367304973
1739209754.4887617;-35.57807855764607
1739209754.4887648;-35.57807855764607
1739209754.4887679;-33.981070128970906
1739209754.4887712;-45.120503652039325
1739209754.4887743;-38.13080360867914
1739209754.4887774;-35.57807855764607
1739209754.4887805;-38.13080360867914
1739209754.4887836;-33.981070128970956
1739209754.488787;-45.120503652039325
1739209754.48879;-38.13080360867914
1739209754.4887931;-38.13080360867914
1739209754.4887962;-45.120503652039325
1739209754.4887996;-45.120503652039325
1739209754.4888027;-35.57807855764607
1739209754.4888058;-38.13080360867914
1739209754.4888089;-30.49652367304973
1739209754.488812;-38.13080360867914
1739209754.4888153;-45.120503652039325
1739209754.4888184;-45.120503652039325
1739209754.4888215;-33.981070128970906
1739209754.4888246;-33.981070128970906
1739209754.4888277;-35.57807855764607
1739209754.488831;-38.13080360867914
1739209754.4888341;-38.13080360867914
1739209754.4888372;-45.120503652039325
1739209754.4888403;-45.120503652039325
1739209754.4888437;-38.13080360867914
1739209754.4888468;-45.120503652039325
1739209754.4888499;-45.120503652039325
1739209754.488853;-35.57807855764607
1739209754.488856;-45.120503652039325
1739209754.4888594;-38.13080360867914
1739209754.4888625;-38.13080360867914
1739209754.4888656;-45.120503652039325
1739209754.4888687;-38.13080360867914
1739209754.488872;-32.816014438256545
1739209754.4888752;-45.120503652039325
1739209754.4888783;-45.120503652039325
1739209754.4888813;-45.120503652039325
1739209754.4888844;-28.992665084841942
1739209754.4888878;-31.141103565318915
1739209754.488891;-45.120503652039325
1739209754.488894;-35.57807855764607
1739209754.488897;-35.57807855764607
1739209754.4889002;-38.13080360867914
1739209754.4889035;-38.13080360867914
1739209754.4889066;-45.120503652039325
1739209754.4889097;-38.13080360867914
1739209754.4889128;-35.57807855764607
1739209754.4889162;-45.120503652039325
1739209754.4889193;-38.13080360867914
1739209754.4889224;-45.120503652039325
1739209754.4889255;-45.120503652039325
1739209754.4889286;-38.13080360867914
1739209754.488932;-45.120503652039325
1739209754.488935;-33.981070128970906
1739209754.488938;-31.141103565318915
1739209754.4889412;-38.13080360867914
1739209754.4889445;-45.120503652039325
1739209754.4889476;-38.13080360867914
1739209754.4889507;-35.57807855764607
1739209754.4889538;-35.57807855764607
1739209754.488957;-38.13080360867914
1739209754.4889603;-38.13080360867914
1739209754.4889634;-30.49652367304973
1739209754.4889665;-32.816014438256545
1739209754.4889696;-45.120503652039325
1739209754.488973;-45.120503652039325
1739209754.488976;-45.120503652039325
1739209754.488979;-35.57807855764607
1739209754.4889822;-45.120503652039325
1739209754.4889853;-45.120503652039325
1739209754.4889886;-38.13080360867914
1739209754.4889917;-38.13080360867914
1739209754.4889948;-33.981070128970906
1739209754.488998;-38.13080360867914
1739209754.489001;-38.13080360867914
1739209754.4890044;-38.13080360867914
1739209754.4890075;-38.13080360867914
1739209754.4890106;-45.120503652039325
1739209754.4890137;-33.981070128970906
1739209754.489017;-31.141103565318893
1739209754.48902;-45.120503652039325
1739209754.4890232;-45.120503652039325
1739209754.4890263;-32.816014438256545
1739209754.4890294;-32.816014438256545
1739209754.4890327;-38.13080360867914
1739209754.4890358;-45.120503652039325
1739209754.489039;-38.13080360867914
1739209754.489042;-38.13080360867914
1739209754.4890454;-38.13080360867914
1739209754.4890485;-45.120503652039325
1739209754.4890516;-45.120503652039325
1739209754.4890547;-45.120503652039325
1739209754.4890578;-38.13080360867914
1739209754.489061;-45.120503652039325
1739209754.4890642;-38.13080360867914
1739209754.4890673;-35.57807855764607
1739209754.4890704;-45.120503652039325
1739209754.4890735;-38.13080360867914
1739209754.4890769;-32.816014438256545
1739209754.48908;-32.816014438256545
1739209754.489083;-38.13080360867914
1739209754.4890862;-35.57807855764607
1739209754.4890895;-38.13080360867914
1739209754.4890926;-45.120503652039325
1739209754.4890957;-45.120503652039325
1739209754.4890988;-38.13080360867914
1739209754.489102;-45.120503652039325
1739209754.4891052;-45.120503652039325
1739209754.4891083;-38.13080360867914
1739209754.4891114;-32.816014438256545
1739209754.4891145;-38.13080360867914
1739209754.4891179;-38.13080360867914
1739209754.489121;-38.13080360867914
1739209754.489124;-45.120503652039325
1739209754.4891272;-45.120503652039325
1739209754.4891303;-45.120503652039325
1739209754.4891336;-45.120503652039325
1739209754.4891367;-33.981070128970906
1739209754.4891398;-32.816014438256545
1739209754.489143;-35.57807855764607
1739209754.489146;-45.120503652039325
1739209754.4891493;-45.120503652039325
1739209754.4891524;-38.13080360867914
1739209754.4891555;-35.57807855764607
1739209754.4891586;-33.981070128970906
1739209754.489162;-32.816014438256545
1739209754.489165;-45.120503652039325
1739209754.4891682;-45.120503652039325
1739209754.4891713;-38.13080360867914
1739209754.4891744;-38.13080360867914
1739209754.4891777;-33.981070128970906
1739209754.4891808;-38.13080360867914
1739209754.489184;-38.13080360867914
1739209754.489187;-45.120503652039325
1739209754.4891903;-35.57807855764607
1739209754.4891934;-31.141103565318893
1739209754.4891965;-45.120503652039325
1739209754.4891996;-45.120503652039325
1739209754.4892027;-45.120503652039325
1739209754.489206;-32.816014438256545
1739209754.4892092;-38.13080360867914
1739209754.4892123;-45.120503652039325
1739209754.4892154;-38.13080360867914
1739209754.4892185;-45.120503652039325
1739209754.4892218;-38.13080360867914
1739209754.489225;-45.120503652039325
1739209754.489228;-45.120503652039325
1739209754.489231;-45.120503652039325
1739209754.4892344;-38.13080360867914
1739209754.4892375;-45.120503652039325
1739209754.4892406;-38.13080360867914
1739209754.4892437;-45.120503652039325
1739209754.4892468;-38.13080360867914
1739209754.4892502;-45.120503652039325
1739209754.4892533;-33.981070128970906
1739209754.4892564;-35.57807855764607
1739209754.4892595;-38.13080360867914
1739209754.4892628;-45.120503652039325
1739209754.489266;-38.13080360867914
1739209754.489269;-26.991370085610736
1739209754.489272;-38.13080360867914
1739209754.4892752;-45.120503652039325
1739209754.4892786;-45.120503652039325
1739209754.4892817;-38.13080360867914
1739209754.4892848;-45.120503652039325
1739209754.4892879;-45.120503652039325
1739209754.489291;-45.120503652039325
1739209754.4892943;-38.13080360867914
1739209754.4892974;-45.120503652039325
1739209754.4893005;-38.13080360867914
1739209754.4893036;-35.57807855764607
1739209754.489307;-45.120503652039325
1739209754.48931;-45.120503652039325
1739209754.4893131;-38.13080360867914
1739209754.4893162;-38.13080360867914
1739209754.4893193;-35.57807855764607
1739209754.4893227;-45.120503652039325
1739209754.4893258;-38.13080360867914
1739209754.4893289;-38.13080360867914
1739209754.489332;-38.13080360867914
1739209754.4893353;-38.13080360867914
1739209754.4893384;-32.816014438256545
1739209754.4893415;-38.13080360867914
1739209754.4893446;-45.120503652039325
1739209754.4893477;-38.13080360867914
1739209754.489351;-45.120503652039325
1739209754.4893541;-45.120503652039325
1739209754.4893572;-45.120503652039325
1739209754.4893603;-33.981070128970906
1739209754.4893637;-32.816014438256545
1739209754.4893668;-45.120503652039325
1739209754.4893699;-38.13080360867914
1739209754.489373;-45.120503652039325
1739209754.489376;-38.13080360867914
1739209754.4893794;-38.13080360867914
1739209754.4893825;-45.120503652039325
1739209754.4893856;-38.13080360867914
1739209754.4893887;-32.816014438256545
1739209754.4893918;-45.120503652039325
1739209754.4893951;-26.991370085610722
1739209754.4893982;-31.141103565318915
1739209754.4894013;-45.120503652039325
1739209754.4894044;-38.13080360867914
1739209754.4894078;-32.816014438256545
1739209754.4894109;-38.13080360867914
1739209754.489414;-45.120503652039325
1739209754.489417;-45.120503652039325
1739209754.4894202;-45.120503652039325
1739209754.4894235;-45.120503652039325
1739209754.4894266;-38.13080360867914
1739209754.4894297;-38.13080360867914
1739209754.4894328;-35.57807855764607
1739209754.4894361;-38.13080360867914
1739209754.4894392;-45.120503652039325
