CAN Message; 0x1bb:00006f54a8fc900e
Timestamp;Amplitude
1739209717.8321488;-45.120503652039325
1739209717.832153;-45.120503652039325
1739209717.8321574;-38.13080360867914
1739209717.8321617;-45.120503652039325
1739209717.832166;-35.57807855764607
1739209717.8321702;-28.21854285175415
1739209717.8321748;-38.13080360867914
1739209717.832179;-32.816014438256545
1739209717.8321834;-38.13080360867914
1739209717.8321877;-33.981070128970906
1739209717.832192;-38.13080360867914
1739209717.8321962;-35.57807855764607
1739209717.8322008;-45.120503652039325
1739209717.832205;-38.13080360867914
1739209717.8322093;-38.13080360867914
1739209717.8322136;-45.120503652039325
1739209717.832218;-45.120503652039325
1739209717.8322222;-45.120503652039325
1739209717.8322268;-38.13080360867914
1739209717.832231;-45.120503652039325
1739209717.8322353;-38.13080360867914
1739209717.8322396;-29.438486411369333
1739209717.826842;-45.120503652039325
1739209717.826852;-38.13080360867914
1739209717.826862;-32.816014438256545
1739209717.826872;-45.120503652039325
1739209717.8268821;-45.120503652039325
1739209717.8268921;-33.981070128970906
1739209717.8269024;-38.13080360867914
1739209717.8269124;-38.13080360867914
1739209717.8269224;-45.120503652039325
1739209717.8269324;-38.13080360867914
1739209717.8269424;-35.57807855764607
1739209717.8269525;-45.120503652039325
1739209717.8269627;-45.120503652039325
1739209717.8269727;-38.13080360867914
1739209717.8269827;-35.57807855764607
1739209717.8269928;-38.13080360867914
1739209717.8270028;-45.120503652039325
1739209717.8270128;-45.120503652039325
1739209717.827023;-45.120503652039325
1739209717.827033;-45.120503652039325
1739209717.827043;-45.120503652039325
1739209717.827053;-38.13080360867914
1739209717.827063;-38.13080360867914
1739209717.8270733;-38.13080360867914
1739209717.8270833;-38.13080360867914
1739209717.8270934;-35.57807855764607
1739209717.8271034;-38.13080360867914
1739209717.8271134;-38.13080360867914
1739209717.8271234;-45.120503652039325
1739209717.8271337;-45.120503652039325
1739209717.8271437;-45.120503652039325
1739209717.8271537;-45.120503652039325
1739209717.8271637;-45.120503652039325
1739209717.8271737;-38.13080360867914
1739209717.8271837;-45.120503652039325
1739209717.827194;-38.13080360867914
1739209717.827204;-45.120503652039325
1739209717.827214;-45.120503652039325
1739209717.827224;-38.13080360867914
1739209717.827234;-38.13080360867914
1739209717.827244;-45.120503652039325
1739209717.8272543;-38.13080360867914
1739209717.8272643;-38.13080360867914
1739209717.8272743;-38.13080360867914
1739209717.8272843;-45.120503652039325
1739209717.8272943;-31.141103565318915
1739209717.8273044;-29.438486411369333
1739209717.8273146;-45.120503652039325
1739209717.8273246;-45.120503652039325
1739209717.8273346;-33.981070128970906
1739209717.8273447;-35.57807855764607
1739209717.8273547;-45.120503652039325
1739209717.8273647;-45.120503652039325
1739209717.827375;-38.13080360867914
1739209717.827385;-38.13080360867914
1739209717.827395;-38.13080360867914
1739209717.827405;-45.120503652039325
1739209717.827415;-45.120503652039325
1739209717.827425;-45.120503652039325
1739209717.8274353;-38.13080360867914
1739209717.8274453;-45.120503652039325
1739209717.8274553;-38.13080360867914
1739209717.8274653;-38.13080360867914
1739209717.8274753;-38.13080360867914
1739209717.8274853;-45.120503652039325
1739209717.8274956;-33.981070128970906
1739209717.8275056;-32.816014438256545
1739209717.8275156;-45.120503652039325
1739209717.8275256;-38.13080360867914
1739209717.8275356;-38.13080360867914
1739209717.8275456;-32.816014438256545
1739209717.827556;-45.120503652039325
1739209717.827566;-45.120503652039325
1739209717.827576;-45.120503652039325
1739209717.827586;-45.120503652039325
1739209717.827596;-45.120503652039325
1739209717.827606;-38.13080360867914
1739209717.8276162;-38.13080360867914
1739209717.8276262;-45.120503652039325
1739209717.8276362;-38.13080360867914
1739209717.8276463;-45.120503652039325
1739209717.8276563;-33.981070128970906
1739209717.8276663;-32.816014438256545
1739209717.8276765;-38.13080360867914
1739209717.8276865;-45.120503652039325
1739209717.8276966;-33.981070128970906
1739209717.8277066;-27.8777449560314
1739209717.8277166;-38.13080360867914
1739209717.8277266;-45.120503652039325
1739209717.8277369;-38.13080360867914
1739209717.8277469;-35.57807855764607
1739209717.827757;-45.120503652039325
1739209717.827767;-45.120503652039325
1739209717.827777;-45.120503652039325
1739209717.827787;-38.13080360867914
1739209717.8277972;-45.120503652039325
1739209717.8278072;-45.120503652039325
1739209717.8278172;-38.13080360867914
1739209717.8278272;-35.57807855764607
1739209717.8278372;-38.13080360867914
1739209717.8278475;-45.120503652039325
1739209717.8278575;-33.981070128970906
1739209717.8278675;-26.487275050834715
1739209717.8278775;-38.13080360867914
1739209717.8278875;-45.120503652039325
1739209717.8278975;-38.13080360867914
1739209717.8279078;-30.49652367304973
1739209717.8279178;-38.13080360867914
1739209717.8279278;-45.120503652039325
1739209717.8279378;-33.981070128970906
1739209717.8279479;-45.120503652039325
1739209717.8279579;-45.120503652039325
1739209717.8279681;-45.120503652039325
1739209717.8279781;-38.13080360867914
1739209717.8279881;-45.120503652039325
1739209717.8279982;-45.120503652039325
1739209717.8280082;-38.13080360867914
1739209717.8280182;-38.13080360867914
1739209717.8280284;-30.49652367304973
1739209717.8280385;-35.57807855764607
1739209717.8280485;-38.13080360867914
1739209717.8280585;-45.120503652039325
1739209717.8280685;-35.57807855764607
1739209717.8280785;-38.13080360867914
1739209717.8280888;-38.13080360867914
1739209717.8280988;-38.13080360867914
1739209717.8281088;-33.981070128970906
1739209717.8281188;-35.57807855764607
1739209717.8281288;-38.13080360867914
1739209717.8281388;-45.120503652039325
1739209717.828149;-38.13080360867914
1739209717.828159;-38.13080360867914
1739209717.828169;-45.120503652039325
1739209717.8281791;-38.13080360867914
1739209717.8281891;-38.13080360867914
1739209717.8281991;-45.120503652039325
1739209717.8282094;-45.120503652039325
1739209717.8282194;-45.120503652039325
1739209717.8282294;-45.120503652039325
1739209717.8282394;-45.120503652039325
1739209717.8282495;-45.120503652039325
1739209717.8282595;-38.13080360867914
1739209717.8282697;-28.992665084841942
1739209717.8282797;-31.141103565318915
1739209717.8282897;-45.120503652039325
1739209717.8282998;-45.120503652039325
1739209717.8283098;-31.141103565318915
1739209717.8283198;-35.57807855764607
1739209717.82833;-38.13080360867914
1739209717.82834;-38.13080360867914
1739209717.82835;-38.13080360867914
1739209717.82836;-33.981070128970906
1739209717.82837;-38.13080360867914
1739209717.82838;-33.981070128970906
1739209717.8283904;-38.13080360867914
1739209717.8284004;-38.13080360867914
1739209717.8284104;-45.120503652039325
1739209717.8284204;-45.120503652039325
1739209717.8284304;-38.13080360867914
1739209717.8284404;-38.13080360867914
1739209717.8284507;-45.120503652039325
1739209717.8284607;-38.13080360867914
1739209717.8284707;-38.13080360867914
1739209717.8284807;-45.120503652039325
1739209717.8284907;-45.120503652039325
1739209717.8285007;-38.13080360867914
1739209717.828511;-45.120503652039325
1739209717.828521;-38.13080360867914
1739209717.828531;-35.57807855764607
1739209717.832244;-45.120503652039325
1739209717.8322482;-45.120503652039325
1739209717.8322527;-38.13080360867914
1739209717.832257;-35.57807855764607
1739209717.8322613;-38.13080360867914
1739209717.8322656;-45.120503652039325
1739209717.83227;-38.13080360867914
1739209717.8322744;-45.120503652039325
1739209717.8322787;-38.13080360867914
1739209717.832283;-38.13080360867914
1739209717.8322873;-38.13080360867914
1739209717.8322916;-45.120503652039325
1739209717.832296;-45.120503652039325
1739209717.8323004;-45.120503652039325
1739209717.8323047;-45.120503652039325
1739209717.832309;-45.120503652039325
1739209717.8323133;-38.13080360867914
1739209717.8323176;-35.57807855764607
1739209717.832322;-38.13080360867914
1739209717.8323264;-45.120503652039325
1739209717.8323307;-38.13080360867914
1739209717.832335;-35.57807855764607
1739209717.8323393;-38.13080360867914
1739209717.8323436;-26.991370085610722
1739209717.8323479;-35.57807855764607
1739209717.8323524;-35.57807855764607
1739209717.8323567;-45.120503652039325
1739209717.832361;-45.120503652039325
1739209717.8323653;-38.13080360867914
1739209717.8323696;-38.13080360867914
1739209717.8323739;-38.13080360867914
1739209717.8323784;-33.981070128970956
1739209717.8323827;-45.120503652039325
1739209717.832387;-35.57807855764607
1739209717.8323913;-33.981070128970906
1739209717.8323956;-45.120503652039325
1739209717.8323998;-32.816014438256545
1739209717.8324044;-35.57807855764607
1739209717.8324087;-45.120503652039325
1739209717.832413;-31.141103565318915
1739209717.8324172;-33.981070128970906
1739209717.8324215;-38.13080360867914
1739209717.832426;-38.13080360867914
1739209717.8324304;-45.120503652039325
1739209717.8324347;-45.120503652039325
1739209717.832439;-45.120503652039325
1739209717.8324432;-45.120503652039325
1739209717.8324475;-45.120503652039325
1739209717.832452;-38.13080360867914
1739209717.8324564;-35.57807855764607
1739209717.8324606;-45.120503652039325
1739209717.832465;-38.13080360867914
1739209717.8324692;-38.13080360867914
1739209717.8324735;-45.120503652039325
1739209717.832478;-38.13080360867914
1739209717.8324823;-45.120503652039325
1739209717.8324866;-45.120503652039325
1739209717.832491;-38.13080360867914
1739209717.8324952;-45.120503652039325
1739209717.8324995;-45.120503652039325
1739209717.832504;-45.120503652039325
1739209717.8325083;-32.816014438256545
1739209717.8325126;-45.120503652039325
1739209717.832517;-38.13080360867914
1739209717.8325212;-35.57807855764607
1739209717.8325255;-32.816014438256545
1739209717.83253;-38.13080360867914
1739209717.8325343;-38.13080360867914
1739209717.8325386;-33.981070128970906
1739209717.832543;-35.57807855764607
1739209717.8325472;-38.13080360867914
1739209717.8325515;-45.120503652039325
1739209717.832556;-45.120503652039325
1739209717.8325603;-38.13080360867914
1739209717.8325646;-38.13080360867914
1739209717.832569;-45.120503652039325
1739209717.8325732;-45.120503652039325
1739209717.8325777;-38.13080360867914
1739209717.832582;-38.13080360867914
1739209717.8325863;-38.13080360867914
1739209717.8325906;-38.13080360867914
1739209717.8325949;-45.120503652039325
1739209717.8325992;-38.13080360867914
1739209717.8326037;-35.57807855764607
1739209717.832608;-38.13080360867914
1739209717.8326123;-38.13080360867914
1739209717.8326166;-38.13080360867914
1739209717.8326209;-35.57807855764607
1739209717.8326252;-45.120503652039325
1739209717.8326297;-45.120503652039325
1739209717.832634;-45.120503652039325
1739209717.8326383;-45.120503652039325
1739209717.8326426;-45.120503652039325
1739209717.8326468;-38.13080360867914
1739209717.8326511;-38.13080360867914
1739209717.8326557;-35.57807855764607
1739209717.83266;-38.13080360867914
1739209717.8326643;-45.120503652039325
1739209717.8326685;-45.120503652039325
1739209717.8326728;-45.120503652039325
1739209717.8326771;-45.120503652039325
1739209717.8326817;-45.120503652039325
1739209717.832686;-38.13080360867914
1739209717.8326902;-38.13080360867914
1739209717.8326945;-32.816014438256545
1739209717.8326988;-38.13080360867914
1739209717.8327034;-38.13080360867914
1739209717.8327076;-38.13080360867914
1739209717.832712;-38.13080360867914
1739209717.8327162;-45.120503652039325
1739209717.8327205;-38.13080360867914
1739209717.8327248;-35.57807855764607
1739209717.8327293;-45.120503652039325
1739209717.8327336;-45.120503652039325
1739209717.832738;-45.120503652039325
1739209717.8327422;-38.13080360867914
1739209717.8327465;-45.120503652039325
1739209717.8327508;-45.120503652039325
1739209717.8327553;-35.57807855764607
1739209717.8327596;-38.13080360867914
1739209717.832764;-33.981070128970906
1739209717.8327682;-38.13080360867914
1739209717.8327725;-38.13080360867914
1739209717.8327768;-45.120503652039325
1739209717.8327813;-35.57807855764607
1739209717.8327856;-38.13080360867914
1739209717.83279;-45.120503652039325
1739209717.8327942;-38.13080360867914
1739209717.8327985;-45.120503652039325
1739209717.8328028;-45.120503652039325
1739209717.8328073;-38.13080360867914
1739209717.8328116;-32.816014438256545
1739209717.832816;-45.120503652039325
1739209717.8328202;-45.120503652039325
1739209717.8328245;-45.120503652039325
1739209717.832829;-45.120503652039325
1739209717.8328333;-35.57807855764607
1739209717.8328376;-38.13080360867914
1739209717.8328419;-45.120503652039325
1739209717.8328462;-45.120503652039325
1739209717.8328505;-33.981070128970906
1739209717.832855;-35.57807855764607
1739209717.8328593;-38.13080360867914
1739209717.8328636;-45.120503652039325
1739209717.8328679;-38.13080360867914
1739209717.8328722;-29.438486411369333
1739209717.8328764;-38.13080360867914
1739209717.832881;-45.120503652039325
1739209717.8328853;-38.13080360867914
1739209717.8328896;-35.57807855764607
1739209717.8328938;-45.120503652039325
1739209717.8328981;-45.120503652039325
1739209717.8329024;-45.120503652039325
1739209717.832907;-45.120503652039325
1739209717.8329113;-38.13080360867914
1739209717.8329155;-45.120503652039325
1739209717.8329198;-45.120503652039325
1739209717.8329241;-45.120503652039325
1739209717.8329284;-38.13080360867914
1739209717.832933;-45.120503652039325
1739209717.8329372;-30.49652367304973
1739209717.8329415;-26.991370085610736
1739209717.8329458;-45.120503652039325
1739209717.83295;-38.13080360867914
1739209717.8329544;-35.57807855764607
1739209717.832959;-32.816014438256545
1739209717.8329632;-45.120503652039325
1739209717.8329675;-45.120503652039325
1739209717.8329713;-45.120503652039325
1739209717.8329754;-45.120503652039325
1739209717.8329792;-38.13080360867914
1739209717.8329833;-38.13080360867914
1739209717.832987;-45.120503652039325
1739209717.832991;-45.120503652039325
1739209717.832995;-45.120503652039325
1739209717.8329988;-38.13080360867914
1739209717.8330026;-38.13080360867914
1739209717.8330066;-38.13080360867914
1739209717.8330104;-45.120503652039325
1739209717.8330145;-45.120503652039325
1739209717.8330183;-38.13080360867914
1739209717.833022;-45.120503652039325
1739209717.8330262;-45.120503652039325
1739209717.83303;-45.120503652039325
1739209717.833034;-38.13080360867914
1739209717.8330379;-25.826314394896354
1739209717.8330417;-45.120503652039325
1739209717.8330457;-45.120503652039325
1739209717.8330495;-38.13080360867914
1739209717.8330536;-35.57807855764607
1739209717.8330574;-38.13080360867914
1739209717.8330612;-45.120503652039325
1739209717.8330653;-38.13080360867914
1739209717.833069;-45.120503652039325
1739209717.833073;-45.120503652039325
1739209717.833077;-38.13080360867914
1739209717.8330808;-45.120503652039325
1739209717.8330848;-45.120503652039325
1739209717.8330886;-35.57807855764607
1739209717.8330925;-38.13080360867914
1739209717.8330965;-38.13080360867914
1739209717.8331003;-32.816014438256545
1739209717.8331044;-45.120503652039325
1739209717.8331082;-45.120503652039325
1739209717.833112;-38.13080360867914
1739209717.833116;-45.120503652039325
1739209717.8331199;-38.13080360867914
1739209717.833124;-38.13080360867914
1739209717.8331277;-45.120503652039325
1739209717.8331316;-38.13080360867914
1739209717.8331356;-38.13080360867914
1739209717.8331394;-45.120503652039325
1739209717.8331432;-45.120503652039325
1739209717.8331473;-38.13080360867914
1739209717.833151;-35.57807855764607
1739209717.8331552;-35.57807855764607
1739209717.833159;-45.120503652039325
1739209717.8331628;-45.120503652039325
1739209717.8331668;-45.120503652039325
1739209717.8331707;-45.120503652039325
1739209717.8331747;-45.120503652039325
1739209717.8331785;-45.120503652039325
1739209717.8331823;-38.13080360867914
1739209717.8331864;-35.57807855764607
1739209717.8331902;-45.120503652039325
1739209717.833194;-45.120503652039325
1739209717.833198;-33.981070128970906
1739209717.833202;-45.120503652039325
1739209717.833206;-38.13080360867914
1739209717.8332098;-38.13080360867914
1739209717.8332136;-33.981070128970906
1739209717.8332176;-38.13080360867914
1739209717.8332214;-38.13080360867914
1739209717.8332255;-45.120503652039325
1739209717.8332293;-38.13080360867914
1739209717.833233;-35.57807855764607
1739209717.8332372;-45.120503652039325
1739209717.833241;-45.120503652039325
1739209717.833245;-35.57807855764607
1739209717.8332489;-35.57807855764607
1739209717.8332527;-38.13080360867914
1739209717.8332567;-38.13080360867914
1739209717.8332605;-45.120503652039325
1739209717.8332644;-45.120503652039325
1739209717.8332684;-38.13080360867914
1739209717.8332722;-38.13080360867914
1739209717.8332763;-38.13080360867914
1739209717.83328;-45.120503652039325
1739209717.833284;-45.120503652039325
1739209717.833288;-45.120503652039325
1739209717.8332918;-45.120503652039325
1739209717.8332958;-38.13080360867914
1739209717.8332996;-45.120503652039325
1739209717.8333035;-38.13080360867914
1739209717.8333075;-33.981070128970906
1739209717.8333113;-45.120503652039325
1739209717.8333154;-45.120503652039325
1739209717.8333192;-38.13080360867914
1739209717.833323;-38.13080360867914
1739209717.833327;-45.120503652039325
1739209717.8333309;-38.13080360867914
1739209717.8333347;-35.57807855764607
1739209717.8333387;-38.13080360867914
1739209717.8333426;-38.13080360867914
1739209717.8333466;-38.13080360867914
1739209717.8333504;-35.57807855764607
1739209717.8333542;-38.13080360867914
1739209717.8333583;-38.13080360867914
1739209717.833362;-38.13080360867914
1739209717.8333662;-38.13080360867914
1739209717.83337;-38.13080360867914
1739209717.8333738;-38.13080360867914
1739209717.8333778;-38.13080360867914
1739209717.8333817;-45.120503652039325
1739209717.8333855;-45.120503652039325
1739209717.8333895;-45.120503652039325
1739209717.8333933;-38.13080360867914
1739209717.8333974;-38.13080360867914
1739209717.8334012;-45.120503652039325
1739209717.833405;-45.120503652039325
1739209717.833409;-38.13080360867914
1739209717.833413;-38.13080360867914
1739209717.833417;-33.981070128970906
1739209717.8334208;-35.57807855764607
1739209717.8334246;-38.13080360867914
1739209717.8334286;-45.120503652039325
1739209717.8334324;-38.13080360867914
1739209717.8334365;-38.13080360867914
1739209717.8334403;-45.120503652039325
1739209717.833444;-45.120503652039325
1739209717.8334482;-45.120503652039325
1739209717.833452;-45.120503652039325
1739209717.8334558;-38.13080360867914
1739209717.8334599;-45.120503652039325
1739209717.8334637;-45.120503652039325
1739209717.8334677;-38.13080360867914
1739209717.8334715;-45.120503652039325
1739209717.8334754;-45.120503652039325
1739209717.8334794;-45.120503652039325
1739209717.8334832;-45.120503652039325
1739209717.8334873;-45.120503652039325
1739209717.833491;-45.120503652039325
1739209717.833495;-33.981070128970906
1739209717.833499;-45.120503652039325
1739209717.8335028;-45.120503652039325
1739209717.8335068;-38.13080360867914
1739209717.8335106;-30.49652367304973
1739209717.8335145;-33.981070128970906
1739209717.8335185;-38.13080360867914
1739209717.8335223;-32.816014438256545
1739209717.8335261;-38.13080360867914
1739209717.8335302;-45.120503652039325
1739209717.833534;-45.120503652039325
1739209717.833538;-35.57807855764607
1739209717.8335419;-33.981070128970956
1739209717.8335457;-45.120503652039325
1739209717.8335497;-33.981070128970906
1739209717.8335536;-38.13080360867914
1739209717.8335576;-45.120503652039325
1739209717.8335614;-38.13080360867914
1739209717.8335652;-35.57807855764607
1739209717.8335693;-35.57807855764607
1739209717.833573;-35.57807855764607
1739209717.833577;-38.13080360867914
1739209717.833581;-33.981070128970906
1739209717.8335848;-35.57807855764607
1739209717.8335888;-35.57807855764607
1739209717.8335927;-45.120503652039325
1739209717.8335965;-33.981070128970906
1739209717.8336005;-45.120503652039325
1739209717.8336043;-35.57807855764607
1739209717.8336084;-38.13080360867914
1739209717.8336122;-38.13080360867914
1739209717.833616;-35.57807855764607
1739209717.83362;-35.57807855764607
1739209717.833624;-38.13080360867914
1739209717.833628;-38.13080360867914
1739209717.8336318;-32.816014438256545
1739209717.8336356;-38.13080360867914
1739209717.8336396;-33.981070128970956
1739209717.8336434;-32.816014438256545
1739209717.8336473;-35.57807855764607
1739209717.8336513;-38.13080360867914
1739209717.833655;-45.120503652039325
1739209717.8336592;-33.981070128970906
1739209717.833663;-45.120503652039325
1739209717.8336668;-35.57807855764607
1739209717.8336709;-32.816014438256545
1739209717.8336747;-45.120503652039325
1739209717.8336787;-38.13080360867914
1739209717.8336825;-45.120503652039325
1739209717.8336864;-45.120503652039325
1739209717.8336904;-38.13080360867914
1739209717.8336942;-35.57807855764607
1739209717.833698;-38.13080360867914
1739209717.833702;-45.120503652039325
1739209717.833706;-45.120503652039325
1739209717.83371;-45.120503652039325
1739209717.8337138;-33.981070128970906
1739209717.8337176;-38.13080360867914
1739209717.8337216;-35.57807855764607
1739209717.8337255;-32.816014438256545
1739209717.8337295;-45.120503652039325
1739209717.8337333;-45.120503652039325
1739209717.8337371;-45.120503652039325
1739209717.8337412;-38.13080360867914
1739209717.833745;-38.13080360867914
1739209717.833749;-45.120503652039325
1739209717.8337529;-38.13080360867914
1739209717.8337567;-45.120503652039325
1739209717.8337607;-45.120503652039325
1739209717.8337646;-45.120503652039325
1739209717.8337684;-45.120503652039325
1739209717.8337724;-35.57807855764607
1739209717.8337762;-45.120503652039325
1739209717.8337803;-38.13080360867914
1739209717.833784;-38.13080360867914
1739209717.833788;-45.120503652039325
1739209717.833792;-45.120503652039325
1739209717.8337958;-45.120503652039325
1739209717.8337998;-38.13080360867914
1739209717.8338037;-38.13080360867914
1739209717.8338075;-45.120503652039325
1739209717.8338115;-45.120503652039325
1739209717.8338153;-32.816014438256545
1739209717.8338194;-35.57807855764607
1739209717.8338232;-38.13080360867914
1739209717.833827;-38.13080360867914
1739209717.833831;-33.981070128970906
1739209717.833835;-38.13080360867914
1739209717.8338387;-38.13080360867914
1739209717.8338428;-38.13080360867914
1739209717.8338466;-38.13080360867914
1739209717.8338506;-45.120503652039325
1739209717.8338544;-45.120503652039325
1739209717.8338583;-45.120503652039325
1739209717.8338623;-38.13080360867914
1739209717.8338661;-38.13080360867914
1739209717.8338702;-45.120503652039325
1739209717.833874;-45.120503652039325
1739209717.8338778;-38.13080360867914
1739209717.8338819;-35.57807855764607
1739209717.8338857;-38.13080360867914
1739209717.8338895;-38.13080360867914
1739209717.8338935;-38.13080360867914
1739209717.8338974;-38.13080360867914
1739209717.8339014;-45.120503652039325
1739209717.8339052;-45.120503652039325
1739209717.833909;-38.13080360867914
1739209717.833913;-35.57807855764607
1739209717.833917;-38.13080360867914
1739209717.833921;-38.13080360867914
1739209717.8339248;-38.13080360867914
1739209717.8339286;-45.120503652039325
1739209717.8339326;-38.13080360867914
1739209717.8339365;-35.57807855764607
1739209717.8339405;-38.13080360867914
1739209717.8339443;-33.981070128970906
1739209717.8339481;-38.13080360867914
1739209717.8339522;-45.120503652039325
1739209717.833956;-33.981070128970906
1739209717.8339598;-45.120503652039325
1739209717.8339639;-38.13080360867914
1739209717.8339677;-38.13080360867914
1739209717.8339717;-45.120503652039325
1739209717.8339756;-38.13080360867914
1739209717.8339794;-38.13080360867914
1739209717.8339834;-38.13080360867914
1739209717.8339872;-38.13080360867914
1739209717.8339913;-45.120503652039325
1739209717.833995;-45.120503652039325
1739209717.833999;-38.13080360867914
1739209717.834003;-45.120503652039325
1739209717.8340068;-45.120503652039325
1739209717.8340108;-45.120503652039325
1739209717.8340147;-38.13080360867914
1739209717.8340185;-45.120503652039325
1739209717.8340225;-45.120503652039325
1739209717.8340263;-45.120503652039325
1739209717.8340302;-38.13080360867914
1739209717.8340342;-33.981070128970906
1739209717.834038;-45.120503652039325
1739209717.834042;-45.120503652039325
1739209717.834046;-45.120503652039325
1739209717.8340497;-38.13080360867914
1739209717.8340538;-38.13080360867914
1739209717.8340576;-45.120503652039325
1739209717.8340616;-38.13080360867914
1739209717.8340654;-38.13080360867914
1739209717.8340693;-35.57807855764607
1739209717.8340733;-35.57807855764607
1739209717.8340771;-38.13080360867914
1739209717.834081;-28.992665084841942
1739209717.834085;-45.120503652039325
1739209717.8340888;-38.13080360867914
1739209717.8340929;-45.120503652039325
1739209717.8340967;-33.981070128970906
1739209717.8341005;-38.13080360867914
1739209717.8341045;-38.13080360867914
1739209717.8341084;-32.816014438256545
1739209717.8341124;-31.14110356531892
1739209717.8341162;-45.120503652039325
1739209717.83412;-33.981070128970906
1739209717.834124;-35.57807855764607
1739209717.834128;-38.13080360867914
1739209717.834132;-38.13080360867914
1739209717.8341358;-45.120503652039325
1739209717.8341396;-45.120503652039325
1739209717.8341436;-27.267205301931607
1739209717.8341475;-38.13080360867914
1739209717.8341513;-45.120503652039325
1739209717.8341553;-38.13080360867914
1739209717.8341591;-45.120503652039325
1739209717.8341632;-45.120503652039325
1739209717.834167;-38.13080360867914
1739209717.8341708;-38.13080360867914
1739209717.8341749;-32.81601443825658
1739209717.8341787;-45.120503652039325
1739209717.8341827;-45.120503652039325
1739209717.8341866;-45.120503652039325
1739209717.8341904;-45.120503652039325
1739209717.8341944;-45.120503652039325
1739209717.8341982;-45.120503652039325
1739209717.8342023;-45.120503652039325
1739209717.834206;-33.981070128970906
1739209717.83421;-38.13080360867914
1739209717.834214;-45.120503652039325
1739209717.8342178;-38.13080360867914
1739209717.8342216;-38.13080360867914
1739209717.8342257;-38.13080360867914
1739209717.8342295;-38.13080360867914
1739209717.8342335;-45.120503652039325
1739209717.8342373;-45.120503652039325
1739209717.8342412;-38.13080360867914
1739209717.8342452;-38.13080360867914
1739209717.834249;-45.120503652039325
1739209717.834253;-38.13080360867914
1739209717.834257;-32.816014438256545
1739209717.8342607;-45.120503652039325
1739209717.8342648;-45.120503652039325
1739209717.8342686;-45.120503652039325
1739209717.8342724;-38.13080360867914
1739209717.8342764;-38.13080360867914
1739209717.8342803;-35.57807855764607
1739209717.8342843;-45.120503652039325
1739209717.8342881;-38.13080360867914
1739209717.834292;-38.13080360867914
1739209717.834296;-45.120503652039325
1739209717.8342998;-33.981070128970906
1739209717.8343039;-38.13080360867914
1739209717.8343077;-45.120503652039325
1739209717.8343115;-45.120503652039325
1739209717.8343155;-35.57807855764607
1739209717.8343194;-35.57807855764607
1739209717.8343234;-45.120503652039325
1739209717.8343272;-45.120503652039325
1739209717.834331;-45.120503652039325
1739209717.834335;-45.120503652039325
1739209717.834339;-33.981070128970906
1739209717.8343427;-38.13080360867914
1739209717.8343468;-45.120503652039325
1739209717.8343506;-38.13080360867914
1739209717.8343546;-38.13080360867914
1739209717.8343585;-45.120503652039325
1739209717.8343623;-30.49652367304973
1739209717.8343663;-26.991370085610736
1739209717.8343701;-38.13080360867914
1739209717.8343742;-45.120503652039325
1739209717.834378;-33.981070128970906
1739209717.8343818;-35.57807855764607
1739209717.8343859;-45.120503652039325
1739209717.8343897;-45.120503652039325
1739209717.8343937;-45.120503652039325
1739209717.8343976;-45.120503652039325
1739209717.8344014;-45.120503652039325
1739209717.8344054;-45.120503652039325
1739209717.8344092;-45.120503652039325
1739209717.834413;-38.13080360867914
1739209717.834417;-38.13080360867914
1739209717.834421;-45.120503652039325
1739209717.834425;-32.816014438256545
1739209717.8344288;-28.21854285175415
1739209717.8344326;-38.13080360867914
1739209717.8344367;-45.120503652039325
1739209717.8344405;-45.120503652039325
1739209717.8344445;-45.120503652039325
1739209717.8344483;-45.120503652039325
1739209717.8344522;-38.13080360867914
1739209717.8344562;-45.120503652039325
1739209717.83446;-45.120503652039325
1739209717.8344638;-45.120503652039325
1739209717.834468;-45.120503652039325
1739209717.8344717;-38.13080360867914
1739209717.8344758;-35.57807855764607
1739209717.8344796;-45.120503652039325
1739209717.8344834;-45.120503652039325
1739209717.8344874;-38.13080360867914
1739209717.8344913;-45.120503652039325
1739209717.8344953;-38.13080360867914
1739209717.8344991;-45.120503652039325
1739209717.834503;-33.981070128970906
1739209717.834507;-35.57807855764607
1739209717.8345108;-38.13080360867914
1739209717.8345149;-38.13080360867914
1739209717.8345187;-38.13080360867914
1739209717.8345225;-31.141103565318893
1739209717.8345265;-38.13080360867914
1739209717.8345304;-38.13080360867914
1739209717.8345342;-38.13080360867914
1739209717.8345382;-38.13080360867914
1739209717.834542;-45.120503652039325
1739209717.834546;-38.13080360867914
1739209717.83455;-33.981070128970906
1739209717.8345537;-45.120503652039325
1739209717.8345578;-38.13080360867914
1739209717.8345616;-45.120503652039325
1739209717.8345656;-45.120503652039325
1739209717.8345695;-45.120503652039325
1739209717.8345733;-33.981070128970906
1739209717.8345773;-45.120503652039325
1739209717.8345811;-45.120503652039325
1739209717.8345852;-38.13080360867914
1739209717.834589;-38.13080360867914
1739209717.8345928;-38.13080360867914
1739209717.8345969;-38.13080360867914
1739209717.8346007;-38.13080360867914
1739209717.8346045;-38.13080360867914
1739209717.8346086;-45.120503652039325
1739209717.8346124;-45.120503652039325
1739209717.8346164;-45.120503652039325
1739209717.8346202;-45.120503652039325
1739209717.834624;-45.120503652039325
1739209717.834628;-45.120503652039325
1739209717.834632;-45.120503652039325
1739209717.834636;-45.120503652039325
