CAN Message; 0x39:051e5de3082d000d
1739209804.3639874;-38.13080360867914
1739209804.364001;-35.57807855764607
1739209804.3640146;-38.13080360867914
1739209804.3640282;-45.120503652039325
1739209804.3640418;-33.981070128970906
1739209804.3640554;-35.57807855764607
1739209804.364069;-38.13080360867914
1739209804.3640826;-45.120503652039325
1739209804.3640964;-33.981070128970906
1739209804.36411;-38.13080360867914
1739209804.3641236;-32.816014438256545
1739209804.3641372;-32.816014438256545
1739209804.3641508;-45.120503652039325
1739209804.3641644;-45.120503652039325
1739209804.364178;-45.120503652039325
1739209804.3641915;-45.120503652039325
1739209804.3642051;-38.13080360867914
1739209804.3642187;-35.57807855764607
1739209804.3642323;-45.120503652039325
1739209804.364246;-38.13080360867914
1739209804.3642595;-38.13080360867914
1739209804.364273;-45.120503652039325
1739209804.3642867;-35.57807855764607
1739209804.3643003;-35.57807855764607
1739209804.3643138;-38.13080360867914
1739209804.3643274;-38.13080360867914
1739209804.3643413;-45.120503652039325
1739209804.3643548;-45.120503652039325
1739209804.3643684;-45.120503652039325
1739209804.364382;-45.120503652039325
1739209804.3643956;-45.120503652039325
1739209804.3644092;-31.141103565318915
1739209804.3644228;-38.13080360867914
1739209804.3644364;-45.120503652039325
1739209804.36445;-35.57807855764607
1739209804.3644636;-32.816014438256545
1739209804.3644772;-45.120503652039325
1739209804.3644907;-45.120503652039325
1739209804.3645043;-38.13080360867914
1739209804.364518;-38.13080360867914
1739209804.3645315;-45.120503652039325
1739209804.364545;-45.120503652039325
1739209804.3645587;-45.120503652039325
1739209804.3645723;-38.13080360867914
1739209804.3645859;-38.13080360867914
1739209804.3645997;-45.120503652039325
1739209804.3646133;-45.120503652039325
1739209804.364627;-33.981070128970906
1739209804.3646405;-38.13080360867914
1739209804.364654;-45.120503652039325
1739209804.3646677;-38.13080360867914
1739209804.3646812;-38.13080360867914
1739209804.3646948;-38.13080360867914
1739209804.3647084;-45.120503652039325
1739209804.364722;-33.981070128970906
1739209804.3647356;-33.981070128970906
1739209804.3647492;-45.120503652039325
1739209804.3647628;-45.120503652039325
1739209804.3647764;-45.120503652039325
1739209804.36479;-45.120503652039325
1739209804.3648036;-38.13080360867914
1739209804.3648171;-35.57807855764607
1739209804.3648307;-45.120503652039325
1739209804.3648443;-35.57807855764607
1739209804.3648582;-38.13080360867914
1739209804.3648717;-45.120503652039325
1739209804.3648853;-45.120503652039325
1739209804.364899;-38.13080360867914
1739209804.3649125;-38.13080360867914
1739209804.364926;-38.13080360867914
1739209804.3649397;-45.120503652039325
1739209804.3649533;-45.120503652039325
1739209804.3649669;-45.120503652039325
1739209804.3649805;-45.120503652039325
1739209804.364994;-45.120503652039325
1739209804.3650076;-38.13080360867914
1739209804.3650212;-38.13080360867914
1739209804.3650348;-45.120503652039325
1739209804.3650484;-45.120503652039325
1739209804.365062;-35.57807855764607
1739209804.3650756;-38.13080360867914
1739209804.3650892;-38.13080360867914
1739209804.365103;-45.120503652039325
1739209804.3651166;-38.13080360867914
1739209804.3651302;-38.13080360867914
1739209804.3651438;-45.120503652039325
1739209804.3651574;-38.13080360867914
1739209804.365171;-45.120503652039325
1739209804.3651845;-38.13080360867914
1739209804.3651981;-38.13080360867914
1739209804.3652117;-45.120503652039325
1739209804.3652253;-45.120503652039325
1739209804.365239;-38.13080360867914
1739209804.3652525;-45.120503652039325
1739209804.365266;-45.120503652039325
1739209804.3652797;-35.57807855764607
1739209804.3652933;-38.13080360867914
1739209804.3653069;-45.120503652039325
1739209804.3653204;-38.13080360867914
1739209804.365334;-38.13080360867914
1739209804.3653476;-33.981070128970906
1739209804.3653615;-38.13080360867914
1739209804.365375;-33.981070128970906
1739209804.3653886;-32.816014438256545
1739209804.3654022;-38.13080360867914
1739209804.3654158;-45.120503652039325
1739209804.3654294;-38.13080360867914
1739209804.365443;-38.13080360867914
1739209804.3654566;-45.120503652039325
1739209804.3654702;-45.120503652039325
1739209804.3654838;-38.13080360867914
1739209804.3654974;-38.13080360867914
1739209804.365511;-45.120503652039325
1739209804.3655245;-45.120503652039325
1739209804.3655381;-45.120503652039325
1739209804.3655517;-45.120503652039325
1739209804.3655653;-45.120503652039325
1739209804.365579;-45.120503652039325
1739209804.3655925;-45.120503652039325
1739209804.3656063;-33.981070128970906
1739209804.36562;-33.981070128970906
1739209804.3656335;-45.120503652039325
1739209804.365647;-45.120503652039325
1739209804.3656607;-38.13080360867914
1739209804.3656743;-33.981070128970906
1739209804.3656878;-45.120503652039325
1739209804.3657014;-45.120503652039325
1739209804.365715;-38.13080360867914
1739209804.3657286;-38.13080360867914
1739209804.3657422;-38.13080360867914
1739209804.3657558;-38.13080360867914
1739209804.3657694;-38.13080360867914
1739209804.365783;-28.992665084841942
1739209804.3657966;-38.13080360867914
1739209804.3658102;-45.120503652039325
1739209804.3658237;-45.120503652039325
1739209804.3658373;-33.981070128970906
1739209804.365851;-33.981070128970906
1739209804.3658648;-45.120503652039325
1739209804.3658783;-45.120503652039325
1739209804.365892;-32.816014438256545
1739209804.3659055;-45.120503652039325
1739209804.365919;-45.120503652039325
1739209804.3659327;-45.120503652039325
1739209804.3659463;-33.981070128970906
1739209804.36596;-35.57807855764607
1739209804.3659735;-38.13080360867914
1739209804.365987;-33.981070128970906
1739209804.3660007;-27.267205301931607
1739209804.3660142;-45.120503652039325
1739209804.3660278;-45.120503652039325
1739209804.3660414;-38.13080360867914
1739209804.366055;-33.981070128970906
1739209804.3660686;-38.13080360867914
1739209804.3660822;-38.13080360867914
1739209804.3660958;-45.120503652039325
1739209804.3661094;-38.13080360867914
1739209804.3661232;-45.120503652039325
1739209804.3661368;-38.13080360867914
1739209804.3661504;-45.120503652039325
1739209804.366164;-45.120503652039325
1739209804.3661776;-45.120503652039325
1739209804.3661911;-45.120503652039325
1739209804.3662047;-38.13080360867914
1739209804.3662183;-31.141103565318915
1739209804.366232;-38.13080360867914
1739209804.3662455;-45.120503652039325
1739209804.366259;-35.57807855764607
1739209804.3662727;-38.13080360867914
1739209804.3662863;-45.120503652039325
1739209804.3662999;-38.13080360867914
1739209804.3663135;-38.13080360867914
1739209804.366327;-35.57807855764607
1739209804.3663406;-38.13080360867914
1739209804.3663542;-45.120503652039325
1739209804.366368;-45.120503652039325
1739209804.3663816;-38.13080360867914
1739209804.3663952;-45.120503652039325
1739209804.3664088;-45.120503652039325
1739209804.3664224;-45.120503652039325
1739209804.366436;-30.49652367304976
1739209804.3664496;-45.120503652039325
1739209804.3664632;-38.13080360867914
1739209804.3664768;-38.13080360867914
1739209804.3664904;-38.13080360867914
1739209804.366504;-38.13080360867914
1739209804.3665175;-35.57807855764607
1739209804.3665311;-35.57807855764607
1739209804.3665447;-30.49652367304973
1739209804.3665583;-33.981070128970906
1739209804.366572;-45.120503652039325
1739209804.3665855;-33.981070128970906
1739209804.366599;-45.120503652039325
1739209804.3666127;-45.120503652039325
1739209804.3666265;-33.981070128970906
1739209804.36664;-35.57807855764607
1739209804.3666537;-38.13080360867914
1739209804.3666673;-45.120503652039325
1739209804.3666809;-45.120503652039325
1739209804.3666945;-45.120503652039325
1739209804.366708;-38.13080360867914
1739209804.3667216;-45.120503652039325
1739209804.3667352;-45.120503652039325
1739209804.3667488;-38.13080360867914
1739209804.3667624;-38.13080360867914
1739209804.366776;-45.120503652039325
1739209804.3667896;-45.120503652039325
1739209804.3668032;-38.13080360867914
1739209804.3668168;-45.120503652039325
1739209804.3668303;-38.13080360867914
1739209804.366844;-38.13080360867914
1739209804.3668575;-38.13080360867914
1739209804.3668714;-35.57807855764607
1739209804.366885;-38.13080360867914
1739209804.3668985;-45.120503652039325
1739209804.3669121;-38.13080360867914
1739209804.3669257;-35.57807855764607
1739209804.3669393;-45.120503652039325
1739209804.366953;-45.120503652039325
1739209804.3669665;-38.13080360867914
1739209804.36698;-45.120503652039325
1739209804.3669937;-45.120503652039325
1739209804.3670073;-45.120503652039325
1739209804.3670208;-38.13080360867914
1739209804.3670344;-45.120503652039325
1739209804.367048;-38.13080360867914
1739209804.3670616;-35.57807855764607
1739209804.3670752;-45.120503652039325
1739209804.3670888;-35.57807855764607
1739209804.3671024;-38.13080360867914
1739209804.367116;-38.13080360867914
1739209804.3671298;-33.981070128970906
1739209804.3671434;-31.141103565318915
1739209804.367157;-28.218542851754187
1739209804.3671706;-25.826314394896364
1739209804.3671842;-38.13080360867914
1739209804.3671978;-31.141103565318943
1739209804.3672113;-38.13080360867914
1739209804.367225;-31.141103565318915
1739209804.3672385;-38.13080360867914
1739209804.367252;-35.57807855764607
1739209804.3672657;-35.57807855764607
1739209804.3672793;-32.816014438256545
1739209804.367293;-33.981070128970906
1739209804.3673065;-28.58837851428586
1739209804.36732;-21.676580915188183
1739209804.3673337;-25.25278630937684
1739209804.3673472;-38.13080360867914
1739209804.3673608;-35.57807855764607
1739209804.3673744;-38.13080360867914
1739209804.3673882;-31.141103565318893
1739209804.3674018;-33.981070128970956
1739209804.3674154;-33.981070128970906
1739209804.367429;-38.13080360867914
1739209804.3674426;-33.981070128970906
1739209804.3674562;-35.57807855764607
1739209804.3674698;-45.120503652039325
1739209804.3674834;-25.826314394896357
1739209804.367497;-20.888044912671212
1739209804.3675106;-45.120503652039325
1739209804.3675241;-38.13080360867914
1739209804.3675377;-24.589719217205094
1739209804.3675513;-30.49652367304973
1739209804.367565;-32.816014438256545
1739209804.3675785;-31.141103565318915
1739209804.367592;-45.120503652039325
1739209804.3676057;-45.120503652039325
1739209804.3676193;-45.120503652039325
1739209804.367633;-38.13080360867914
1739209804.3676467;-28.588378514285886
1739209804.3676603;-24.74623867263306
1739209804.3676739;-21.522148828640407
1739209804.3676875;-32.81601443825658
1739209804.367701;-38.13080360867914
1739209804.3677146;-32.816014438256545
1739209804.3677282;-45.120503652039325
1739209804.3677418;-33.981070128970906
1739209804.3677554;-31.141103565318915
1739209804.367769;-45.120503652039325
1739209804.3677826;-33.981070128970906
1739209804.3677962;-38.13080360867914
1739209804.3678098;-28.992665084841942
1739209804.3678234;-26.991370085610722
1739209804.367837;-24.746238672633048
1739209804.3678505;-26.035653463252796
1739209804.3678641;-31.141103565318893
1739209804.3678777;-32.816014438256545
1739209804.3678916;-45.120503652039325
1739209804.3679051;-35.57807855764607
1739209804.3679187;-38.13080360867914
1739209804.3679323;-33.981070128970906
1739209804.367946;-31.141103565318893
1739209804.3679595;-31.141103565318915
1739209804.367973;-35.57807855764607
1739209804.3679867;-22.54371790334745
1739209804.3680003;-24.438645034577675
1739209804.3680139;-45.120503652039325
1739209804.3680274;-30.49652367304973
1739209804.368041;-31.141103565318915
1739209804.3680546;-45.120503652039325
1739209804.3680682;-35.57807855764607
1739209804.3680818;-38.13080360867914
1739209804.3680954;-30.49652367304973
1739209804.368109;-38.13080360867914
1739209804.3681226;-38.13080360867914
1739209804.3681362;-45.120503652039325
1739209804.36815;-26.487275050834725
1739209804.3681636;-21.522148828640407
1739209804.3681772;-25.25278630937684
1739209804.3681908;-28.992665084841942
1739209804.3682044;-24.15140352195873
1739209804.368218;-45.120503652039325
1739209804.3682315;-32.816014438256545
1739209804.3682451;-38.13080360867914
1739209804.3682587;-45.120503652039325
1739209804.3682723;-45.120503652039325
1739209804.368286;-32.816014438256545
1739209804.3682995;-32.81601443825658
1739209804.368313;-23.506823629689542
1739209804.3683267;-23.16150712794696
1739209804.3683403;-28.992665084841967
1739209804.3683538;-38.13080360867914
1739209804.3683674;-38.13080360867914
1739209804.368381;-28.21854285175415
1739209804.3683949;-38.13080360867914
1739209804.3684084;-38.13080360867914
1739209804.368422;-28.58837851428586
1739209804.3684356;-35.57807855764607
1739209804.3684492;-45.120503652039325
1739209804.3684628;-45.120503652039325
1739209804.3684764;-45.120503652039325
1739209804.36849;-21.676580915188183
1739209804.3685036;-20.888044912671212
1739209804.3685172;-33.981070128970906
1739209804.3685308;-28.58837851428586
1739209804.3685443;-26.991370085610736
1739209804.368558;-38.13080360867914
1739209804.3685715;-45.120503652039325
1739209804.368585;-35.57807855764607
1739209804.3685987;-35.57807855764607
1739209804.3686123;-38.13080360867914
1739209804.3686259;-45.120503652039325
1739209804.3686395;-38.13080360867914
1739209804.3686533;-38.13080360867914
1739209804.368667;-45.120503652039325
1739209804.3686805;-45.120503652039325
1739209804.368694;-38.13080360867914
1739209804.3687077;-38.13080360867914
1739209804.3687212;-35.57807855764607
1739209804.3687348;-30.49652367304973
1739209804.3687484;-31.141103565318915
1739209804.368762;-35.57807855764607
1739209804.3687756;-38.13080360867914
1739209804.3687892;-35.57807855764607
1739209804.3688028;-38.13080360867914
1739209804.3688164;-45.120503652039325
1739209804.36883;-45.120503652039325
1739209804.3688436;-45.120503652039325
1739209804.3688571;-33.981070128970956
1739209804.3688707;-45.120503652039325
1739209804.3688843;-35.57807855764607
1739209804.3688982;-38.13080360867914
1739209804.3689117;-45.120503652039325
1739209804.3689253;-38.13080360867914
1739209804.368939;-38.13080360867914
1739209804.3689525;-45.120503652039325
1739209804.368966;-31.141103565318915
1739209804.3689797;-32.816014438256545
1739209804.3689933;-45.120503652039325
1739209804.3690069;-38.13080360867914
1739209804.3690205;-45.120503652039325
1739209804.369034;-45.120503652039325
1739209804.3690476;-38.13080360867914
1739209804.3690612;-38.13080360867914
1739209804.3690748;-38.13080360867914
1739209804.3690884;-45.120503652039325
1739209804.369102;-38.13080360867914
1739209804.3691156;-38.13080360867914
1739209804.3691292;-38.13080360867914
1739209804.3691428;-38.13080360867914
1739209804.3691566;-38.13080360867914
1739209804.3691702;-38.13080360867914
1739209804.3691838;-38.13080360867914
1739209804.3691974;-35.57807855764607
1739209804.369211;-38.13080360867914
1739209804.3692245;-35.57807855764607
1739209804.3692381;-45.120503652039325
1739209804.3692517;-45.120503652039325
1739209804.3692653;-45.120503652039325
1739209804.369279;-45.120503652039325
1739209804.3692925;-35.57807855764607
1739209804.369306;-35.57807855764607
1739209804.3693197;-45.120503652039325
1739209804.3693333;-45.120503652039325
1739209804.3693469;-32.816014438256545
1739209804.3693604;-35.57807855764607
1739209804.369374;-45.120503652039325
1739209804.3693876;-38.13080360867914
1739209804.3694012;-45.120503652039325
1739209804.369415;-38.13080360867914
1739209804.3694286;-45.120503652039325
1739209804.3694422;-45.120503652039325
1739209804.3694558;-38.13080360867914
1739209804.3694694;-31.141103565318915
1739209804.369483;-38.13080360867914
1739209804.3694966;-45.120503652039325
1739209804.3695102;-31.141103565318915
1739209804.3695238;-38.13080360867914
1739209804.3695374;-45.120503652039325
1739209804.369551;-45.120503652039325
1739209804.3695645;-31.141103565318915
1739209804.3695781;-33.981070128970906
1739209804.3695917;-45.120503652039325
1739209804.3696053;-45.120503652039325
1739209804.369619;-45.120503652039325
1739209804.3696325;-45.120503652039325
1739209804.369646;-38.13080360867914
1739209804.36966;-45.120503652039325
1739209804.3696735;-45.120503652039325
1739209804.369687;-31.141103565318915
1739209804.3697007;-38.13080360867914
1739209804.3697143;-38.13080360867914
1739209804.3697278;-26.991370085610722
1739209804.3697414;-33.981070128970906
1739209804.369755;-31.14110356531892
1739209804.3697686;-30.49652367304973
1739209804.3697822;-45.120503652039325
1739209804.3697958;-38.13080360867914
1739209804.3698094;-29.438486411369347
1739209804.369823;-30.49652367304976
1739209804.3698366;-45.120503652039325
1739209804.3698502;-31.141103565318943
1739209804.3698637;-45.120503652039325
1739209804.3698773;-38.13080360867914
1739209804.369891;-45.120503652039325
1739209804.3699045;-38.13080360867914
1739209804.3699183;-45.120503652039325
1739209804.369932;-38.13080360867914
1739209804.3699455;-45.120503652039325
1739209804.369959;-27.267205301931607
1739209804.3699727;-30.49652367304973
1739209804.3699863;-26.991370085610722
1739209804.37;-45.120503652039325
1739209804.3700135;-45.120503652039325
1739209804.370027;-33.981070128970956
1739209804.3700407;-25.826314394896357
1739209804.3700542;-38.13080360867914
1739209804.3700678;-29.438486411369354
1739209804.3700814;-23.75329798047522
1739209804.370095;-27.8777449560314
1739209804.3701086;-33.981070128970906
1739209804.3701222;-38.13080360867914
1739209804.3701358;-27.267205301931607
1739209804.3701494;-31.141103565318915
1739209804.370163;-45.120503652039325
1739209804.3701768;-31.141103565318893
1739209804.3701904;-31.141103565318915
1739209804.370204;-35.57807855764607
1739209804.3702176;-33.981070128970956
1739209804.3702312;-25.077289914212862
1739209804.3702447;-24.438645034577675
1739209804.3702583;-29.438486411369333
1739209804.370272;-28.992665084841942
1739209804.3702855;-26.991370085610747
1739209804.370299;-28.992665084841967
1739209804.3703127;-31.141103565318915
1739209804.3703263;-33.981070128970906
1739209804.3703399;-25.62660358559016
1739209804.3703535;-45.120503652039325
1739209804.370367;-33.981070128970956
1739209804.3703806;-29.438486411369333
1739209804.3703942;-33.981070128970906
1739209804.3704078;-25.077289914212862
1739209804.3704216;-26.03565346325281
1739209804.3704352;-45.120503652039325
1739209804.3704488;-38.13080360867914
1739209804.3704624;-30.49652367304973
1739209804.370476;-45.120503652039325
1739209804.3704896;-45.120503652039325
1739209804.3705032;-28.58837851428586
1739209804.3705168;-31.141103565318915
1739209804.3705304;-45.120503652039325
1739209804.370544;-28.218542851754165
1739209804.3705575;-27.267205301931607
1739209804.3705711;-26.487275050834715
1739209804.3705847;-33.981070128970906
1739209804.3705983;-38.13080360867914
1739209804.370612;-24.151403521958727
1739209804.3706255;-33.981070128970906
1739209804.370639;-33.981070128970956
1739209804.3706527;-27.267205301931607
1739209804.3706663;-23.38864096791655
1739209804.37068;-27.8777449560314
1739209804.3706937;-29.438486411369333
1739209804.3707073;-38.13080360867914
1739209804.3707209;-25.826314394896357
1739209804.3707345;-35.57807855764607
1739209804.370748;-38.13080360867914
1739209804.3707616;-24.589719217205094
1739209804.3707752;-45.120503652039325
1739209804.3707888;-38.13080360867914
1739209804.3708024;-24.746238672633048
1739209804.370816;-28.992665084841942
1739209804.3708296;-38.13080360867914
1739209804.3708432;-29.438486411369333
1739209804.3708568;-27.267205301931607
1739209804.3708704;-35.57807855764607
1739209804.370884;-24.15140352195872
1739209804.3708975;-31.14110356531892
1739209804.3709111;-27.267205301931607
1739209804.370925;-24.151403521958727
1739209804.3709385;-33.981070128970906
1739209804.3709521;-25.07728991421287
1739209804.3709657;-26.035653463252796
1739209804.3709793;-35.57807855764607
1739209804.370993;-31.141103565318943
1739209804.3710065;-38.13080360867914
1739209804.37102;-38.13080360867914
1739209804.3710337;-33.981070128970906
1739209804.3710473;-45.120503652039325
1739209804.3710608;-23.75329798047522
1739209804.3710744;-25.826314394896357
1739209804.371088;-32.81601443825658
1739209804.3711016;-33.981070128970906
1739209804.3711152;-31.141103565318915
1739209804.3711288;-45.120503652039325
1739209804.3711424;-26.991370085610722
1739209804.371156;-24.589719217205094
1739209804.3711696;-45.120503652039325
1739209804.3711834;-35.57807855764607
1739209804.371197;-35.57807855764607
1739209804.3712106;-38.13080360867914
1739209804.3712242;-45.120503652039325
1739209804.3712378;-31.141103565318915
1739209804.3712513;-45.120503652039325
1739209804.371265;-38.13080360867914
1739209804.3712785;-45.120503652039325
1739209804.371292;-28.58837851428586
1739209804.3713057;-28.992665084841942
1739209804.3713193;-31.141103565318893
1739209804.371333;-31.141103565318915
1739209804.3713465;-45.120503652039325
1739209804.37136;-45.120503652039325
1739209804.3713737;-33.981070128970956
1739209804.3713872;-32.816014438256545
1739209804.3714008;-38.13080360867914
1739209804.3714144;-26.487275050834725
1739209804.371428;-24.746238672633048
1739209804.3714418;-31.141103565318915
1739209804.3714554;-26.991370085610736
1739209804.371469;-35.57807855764607
1739209804.3714826;-25.077289914212862
1739209804.3714962;-45.120503652039325
1739209804.3715098;-28.992665084841942
1739209804.3715234;-24.746238672633048
1739209804.371537;-25.826314394896357
1739209804.3715506;-38.13080360867914
1739209804.3715641;-33.981070128970956
1739209804.3715777;-25.62660358559016
1739209804.3715913;-26.991370085610736
1739209804.371605;-31.141103565318893
1739209804.3716185;-28.992665084841942
1739209804.371632;-45.120503652039325
1739209804.3716457;-45.120503652039325
1739209804.3716593;-35.57807855764607
1739209804.3716729;-35.57807855764607
1739209804.3716867;-38.13080360867914
1739209804.3717003;-30.49652367304973
1739209804.3717139;-38.13080360867914
1739209804.3717275;-33.981070128970956
1739209804.371741;-31.14110356531892
1739209804.3717546;-32.816014438256545
1739209804.3717682;-31.141103565318893
1739209804.3717818;-32.816014438256545
1739209804.3717954;-28.58837851428586
1739209804.371809;-24.746238672633048
1739209804.3718226;-38.13080360867914
1739209804.3718362;-32.816014438256545
1739209804.3718498;-38.13080360867914
1739209804.3718634;-26.991370085610722
1739209804.371877;-33.981070128970906
1739209804.3718905;-38.13080360867914
1739209804.3719041;-45.120503652039325
1739209804.3719177;-38.13080360867914
1739209804.3719313;-33.981070128970956
1739209804.3719451;-38.13080360867914
1739209804.3719587;-35.57807855764607
1739209804.3719723;-31.141103565318915
1739209804.371986;-45.120503652039325
1739209804.3719995;-31.141103565318915
1739209804.372013;-38.13080360867914
1739209804.3720267;-38.13080360867914
1739209804.3720403;-25.826314394896354
1739209804.3720539;-38.13080360867914
1739209804.3720675;-31.141103565318915
1739209804.372081;-31.141103565318915
1739209804.3720946;-45.120503652039325
1739209804.3721082;-38.13080360867914
1739209804.3721218;-27.267205301931607
1739209804.3721354;-28.218542851754165
1739209804.372149;-38.13080360867914
1739209804.3721626;-31.141103565318915
1739209804.3721762;-45.120503652039325
1739209804.37219;-32.816014438256545
1739209804.3722036;-28.588378514285886
1739209804.3722172;-28.588378514285886
1739209804.3722308;-27.877744956031414
1739209804.3722444;-38.13080360867914
1739209804.372258;-38.13080360867914
1739209804.3722715;-32.81601443825658
1739209804.3722851;-27.267205301931607
1739209804.3722987;-38.13080360867914
1739209804.3723123;-33.981070128970906
1739209804.372326;-30.49652367304973
1739209804.3723395;-32.816014438256545
1739209804.372353;-30.49652367304976
1739209804.3723667;-31.14110356531892
1739209804.3723803;-28.21854285175415
1739209804.3723938;-33.981070128970906
1739209804.3724074;-32.81601443825658
1739209804.372421;-45.120503652039325
1739209804.3724346;-32.816014438256545
1739209804.3724484;-45.120503652039325
1739209804.372462;-38.13080360867914
1739209804.3724756;-24.292649948874775
1739209804.3724892;-35.57807855764607
1739209804.3725028;-45.120503652039325
1739209804.3725164;-45.120503652039325
1739209804.37253;-30.49652367304973
1739209804.3725436;-27.267205301931607
1739209804.3725572;-27.8777449560314
1739209804.3725708;-27.267205301931607
1739209804.3725843;-32.81601443825658
1739209804.372598;-31.141103565318915
1739209804.3726115;-33.981070128970906
1739209804.372625;-35.57807855764607
1739209804.3726387;-38.13080360867914
1739209804.3726523;-38.13080360867914
1739209804.372666;-26.487275050834715
1739209804.3726795;-25.62660358559016
1739209804.372693;-38.13080360867914
1739209804.372707;-38.13080360867914
1739209804.3727205;-31.141103565318915
1739209804.372734;-35.57807855764607
1739209804.3727477;-33.981070128970956
1739209804.3727612;-28.992665084841942
1739209804.3727748;-23.75329798047522
1739209804.3727884;-27.267205301931607
1739209804.372802;-45.120503652039325
1739209804.3728156;-29.438486411369333
1739209804.3728292;-24.589719217205094
1739209804.3728428;-33.981070128970906
1739209804.3728564;-45.120503652039325
1739209804.37287;-33.981070128970956
1739209804.3728836;-25.826314394896357
1739209804.3728971;-25.62660358559016
1739209804.3729107;-38.13080360867914
1739209804.3729243;-45.120503652039325
1739209804.372938;-45.120503652039325
1739209804.3729517;-28.992665084841942
1739209804.3729653;-30.49652367304973
1739209804.372979;-28.992665084841942
1739209804.3729925;-30.49652367304976
1739209804.373006;-30.49652367304973
1739209804.3730197;-31.141103565318893
1739209804.3730333;-35.57807855764607
1739209804.3730469;-35.57807855764607
1739209804.3730605;-32.816014438256545
1739209804.373074;-26.991370085610722
1739209804.3730876;-45.120503652039325
1739209804.3731012;-31.141103565318915
1739209804.3731148;-26.991370085610736
1739209804.3731284;-32.816014438256545
1739209804.373142;-23.75329798047522
1739209804.3731556;-26.991370085610722
1739209804.3731692;-38.13080360867914
1739209804.3731828;-38.13080360867914
1739209804.3731964;-31.141103565318915
1739209804.3732102;-33.981070128970906
1739209804.3732238;-45.120503652039325
1739209804.3732374;-45.120503652039325
1739209804.373251;-45.120503652039325
1739209804.3732646;-38.13080360867914
1739209804.3732781;-45.120503652039325
1739209804.3732917;-45.120503652039325
1739209804.3733053;-45.120503652039325
1739209804.373319;-38.13080360867914
1739209804.3733325;-38.13080360867914
1739209804.373346;-45.120503652039325
1739209804.3733597;-45.120503652039325
1739209804.3733733;-33.981070128970906
1739209804.3733869;-45.120503652039325
1739209804.3734004;-38.13080360867914
1739209804.373414;-38.13080360867914
1739209804.3734276;-38.13080360867914
1739209804.3734412;-38.13080360867914
1739209804.3734548;-38.13080360867914
1739209804.3734686;-38.13080360867914
1739209804.3734822;-38.13080360867914
1739209804.3734958;-38.13080360867914
1739209804.3735094;-38.13080360867914
1739209804.373523;-45.120503652039325
1739209804.3735366;-45.120503652039325
1739209804.3735502;-45.120503652039325
1739209804.3735638;-45.120503652039325
1739209804.3735774;-38.13080360867914
1739209804.373591;-38.13080360867914
1739209804.3736045;-38.13080360867914
1739209804.3736181;-38.13080360867914
1739209804.3736317;-45.120503652039325
1739209804.3736453;-38.13080360867914
1739209804.373659;-32.816014438256545
1739209804.3736725;-38.13080360867914
1739209804.373686;-45.120503652039325
1739209804.3736997;-31.141103565318915
1739209804.3737135;-45.120503652039325
1739209804.373727;-45.120503652039325
1739209804.3737407;-45.120503652039325
1739209804.3737543;-38.13080360867914
1739209804.3737679;-38.13080360867914
1739209804.3737814;-38.13080360867914
1739209804.373795;-45.120503652039325
1739209804.3738086;-45.120503652039325
1739209804.3738222;-45.120503652039325
1739209804.3738358;-45.120503652039325
1739209804.3738494;-45.120503652039325
1739209804.373863;-45.120503652039325
1739209804.3738766;-45.120503652039325
