CAN Message; 0x1d3:0000a056d24c8b34
1739209745.50091;-33.981070128970906
1739209745.50092;-45.120503652039325
1739209745.5009298;-45.120503652039325
1739209745.5009398;-38.13080360867914
1739209745.5009499;-38.13080360867914
1739209745.5009542;-45.120503652039325
1739209745.5009584;-38.13080360867914
1739209745.5009627;-38.13080360867914
1739209745.500967;-45.120503652039325
1739209745.5009713;-45.120503652039325
1739209745.5009756;-38.13080360867914
1739209745.50098;-38.13080360867914
1739209745.5009842;-38.13080360867914
1739209745.5009885;-38.13080360867914
1739209745.5009928;-45.120503652039325
1739209745.500997;-35.57807855764607
1739209745.5010014;-35.57807855764607
1739209745.5010056;-45.120503652039325
1739209745.50101;-38.13080360867914
1739209745.5010142;-33.981070128970906
1739209745.5010185;-27.267205301931607
1739209745.5010228;-45.120503652039325
1739209745.501027;-45.120503652039325
1739209745.5010314;-35.57807855764607
1739209745.5010357;-35.57807855764607
1739209745.50104;-38.13080360867914
1739209745.5010443;-35.57807855764607
1739209745.5010486;-45.120503652039325
1739209745.5010529;-35.57807855764607
1739209745.5010571;-38.13080360867914
1739209745.5010614;-38.13080360867914
1739209745.5010657;-45.120503652039325
1739209745.50107;-38.13080360867914
1739209745.5010743;-35.57807855764607
1739209745.5010786;-38.13080360867914
1739209745.501083;-35.57807855764607
1739209745.5010872;-28.992665084841942
1739209745.5010915;-45.120503652039325
1739209745.5010958;-45.120503652039325
1739209745.5010998;-45.120503652039325
1739209745.501104;-38.13080360867914
1739209745.5011084;-45.120503652039325
1739209745.5011127;-45.120503652039325
1739209745.501117;-38.13080360867914
1739209745.5011213;-38.13080360867914
1739209745.5011256;-45.120503652039325
1739209745.5011299;-45.120503652039325
1739209745.5011342;-38.13080360867914
1739209745.5011384;-38.13080360867914
1739209745.5011427;-38.13080360867914
1739209745.501147;-38.13080360867914
1739209745.5011513;-38.13080360867914
1739209745.5011556;-30.49652367304973
1739209745.50116;-38.13080360867914
1739209745.5011642;-45.120503652039325
1739209745.5011685;-38.13080360867914
1739209745.5011728;-38.13080360867914
1739209745.501177;-45.120503652039325
1739209745.5011814;-45.120503652039325
1739209745.5011857;-45.120503652039325
1739209745.50119;-28.992665084841942
1739209745.5011942;-38.13080360867914
1739209745.5011985;-33.981070128970906
1739209745.5012028;-45.120503652039325
1739209745.501207;-38.13080360867914
1739209745.5012114;-38.13080360867914
1739209745.5012157;-45.120503652039325
1739209745.50122;-45.120503652039325
1739209745.5012243;-33.981070128970906
1739209745.5012286;-38.13080360867914
1739209745.5012329;-45.120503652039325
1739209745.5012372;-38.13080360867914
1739209745.5012414;-38.13080360867914
1739209745.5012457;-45.120503652039325
1739209745.50125;-38.13080360867914
1739209745.5012543;-45.120503652039325
1739209745.5012586;-38.13080360867914
1739209745.501263;-38.13080360867914
1739209745.5012672;-45.120503652039325
1739209745.5012715;-45.120503652039325
1739209745.5012758;-45.120503652039325
1739209745.50128;-45.120503652039325
1739209745.5012844;-38.13080360867914
1739209745.5012887;-45.120503652039325
1739209745.501293;-38.13080360867914
1739209745.5012972;-35.57807855764607
1739209745.5013015;-38.13080360867914
1739209745.5013058;-45.120503652039325
1739209745.50131;-38.13080360867914
1739209745.5013144;-31.141103565318893
1739209745.5013187;-35.57807855764607
1739209745.501323;-35.57807855764607
1739209745.5013273;-33.981070128970906
1739209745.5013316;-38.13080360867914
1739209745.5013359;-45.120503652039325
1739209745.5013402;-35.57807855764607
1739209745.5013444;-38.13080360867914
1739209745.5013487;-45.120503652039325
1739209745.501353;-38.13080360867914
1739209745.5013573;-45.120503652039325
1739209745.5013616;-45.120503652039325
1739209745.501366;-38.13080360867914
1739209745.5013702;-38.13080360867914
1739209745.5013745;-45.120503652039325
1739209745.5013788;-38.13080360867914
1739209745.501383;-32.816014438256545
1739209745.5013874;-38.13080360867914
1739209745.5013914;-45.120503652039325
1739209745.5013957;-33.981070128970906
1739209745.5014;-38.13080360867914
1739209745.5014043;-45.120503652039325
1739209745.5014086;-45.120503652039325
1739209745.5014129;-38.13080360867914
1739209745.5014172;-45.120503652039325
1739209745.5014215;-45.120503652039325
1739209745.5014257;-35.57807855764607
1739209745.50143;-33.981070128970906
1739209745.5014343;-45.120503652039325
1739209745.5014386;-38.13080360867914
1739209745.501443;-45.120503652039325
1739209745.5014472;-38.13080360867914
1739209745.5014515;-38.13080360867914
1739209745.5014558;-45.120503652039325
1739209745.50146;-38.13080360867914
1739209745.5014644;-38.13080360867914
1739209745.5014687;-35.57807855764607
1739209745.501473;-38.13080360867914
1739209745.5014772;-38.13080360867914
1739209745.5014815;-45.120503652039325
1739209745.5014858;-33.981070128970906
1739209745.50149;-35.57807855764607
1739209745.5014944;-45.120503652039325
1739209745.5014987;-45.120503652039325
1739209745.501503;-45.120503652039325
1739209745.5015073;-45.120503652039325
1739209745.5015116;-45.120503652039325
1739209745.5015159;-45.120503652039325
1739209745.5015202;-45.120503652039325
1739209745.5015244;-45.120503652039325
1739209745.5015287;-45.120503652039325
1739209745.501533;-45.120503652039325
1739209745.5015373;-32.816014438256545
1739209745.5015416;-35.57807855764607
1739209745.501546;-45.120503652039325
1739209745.5015502;-38.13080360867914
1739209745.5015545;-32.816014438256545
1739209745.5015588;-38.13080360867914
1739209745.501563;-38.13080360867914
1739209745.5015674;-45.120503652039325
1739209745.5015717;-32.816014438256545
1739209745.501576;-35.57807855764607
1739209745.5015802;-45.120503652039325
1739209745.5015845;-45.120503652039325
1739209745.5015888;-45.120503652039325
1739209745.501593;-38.13080360867914
1739209745.5015974;-45.120503652039325
1739209745.5016017;-38.13080360867914
1739209745.501606;-38.13080360867914
1739209745.5016103;-45.120503652039325
1739209745.5016146;-45.120503652039325
1739209745.5016189;-45.120503652039325
1739209745.5016232;-38.13080360867914
1739209745.5016274;-45.120503652039325
1739209745.5016317;-38.13080360867914
1739209745.501636;-38.13080360867914
1739209745.5016403;-28.21854285175415
1739209745.5016446;-32.816014438256545
1739209745.501649;-45.120503652039325
1739209745.5016532;-45.120503652039325
1739209745.5016575;-35.57807855764607
1739209745.5016618;-38.13080360867914
1739209745.501666;-45.120503652039325
1739209745.5016704;-45.120503652039325
1739209745.5016747;-45.120503652039325
1739209745.501679;-45.120503652039325
1739209745.501683;-38.13080360867914
1739209745.5016873;-38.13080360867914
1739209745.5016916;-45.120503652039325
1739209745.5016959;-45.120503652039325
1739209745.5017002;-31.141103565318893
1739209745.5017045;-38.13080360867914
1739209745.5017087;-32.816014438256545
1739209745.501713;-32.816014438256545
1739209745.5017173;-38.13080360867914
1739209745.5017216;-38.13080360867914
1739209745.501726;-45.120503652039325
1739209745.5017302;-33.981070128970906
1739209745.5017345;-33.981070128970906
1739209745.5017388;-45.120503652039325
1739209745.501743;-45.120503652039325
1739209745.5017474;-38.13080360867914
1739209745.5017517;-38.13080360867914
1739209745.501756;-38.13080360867914
1739209745.5017602;-45.120503652039325
1739209745.5017645;-45.120503652039325
1739209745.5017688;-33.981070128970906
1739209745.501773;-33.981070128970906
1739209745.5017774;-45.120503652039325
1739209745.5017817;-38.13080360867914
1739209745.501786;-45.120503652039325
1739209745.5017903;-38.13080360867914
1739209745.5017946;-45.120503652039325
1739209745.5017989;-38.13080360867914
1739209745.5018032;-35.57807855764607
1739209745.5018075;-45.120503652039325
1739209745.5018117;-33.981070128970906
1739209745.501816;-31.141103565318915
1739209745.5018203;-38.13080360867914
1739209745.5018246;-45.120503652039325
1739209745.501829;-33.981070128970906
1739209745.5018332;-35.57807855764607
1739209745.5018375;-38.13080360867914
1739209745.5018418;-38.13080360867914
1739209745.501846;-45.120503652039325
1739209745.5018504;-38.13080360867914
1739209745.5018547;-45.120503652039325
1739209745.501859;-38.13080360867914
1739209745.5018632;-38.13080360867914
1739209745.5018675;-38.13080360867914
1739209745.5018718;-38.13080360867914
1739209745.501876;-38.13080360867914
1739209745.5018804;-35.57807855764607
1739209745.5018847;-28.992665084841942
1739209745.501889;-45.120503652039325
1739209745.5018933;-45.120503652039325
1739209745.5018976;-32.816014438256545
1739209745.5019019;-45.120503652039325
1739209745.5019062;-45.120503652039325
1739209745.5019104;-45.120503652039325
1739209745.5019147;-38.13080360867914
1739209745.501919;-38.13080360867914
1739209745.5019233;-45.120503652039325
1739209745.5019276;-38.13080360867914
1739209745.501932;-32.816014438256545
1739209745.5019362;-33.981070128970906
1739209745.5019405;-45.120503652039325
1739209745.5019448;-35.57807855764607
1739209745.501949;-35.57807855764607
1739209745.5019534;-45.120503652039325
1739209745.5019577;-45.120503652039325
1739209745.501962;-45.120503652039325
1739209745.5019662;-35.57807855764607
1739209745.5019705;-38.13080360867914
1739209745.5019746;-45.120503652039325
1739209745.5019789;-38.13080360867914
1739209745.5019832;-45.120503652039325
1739209745.5019875;-31.141103565318915
1739209745.5019917;-38.13080360867914
1739209745.501996;-38.13080360867914
1739209745.5020003;-35.57807855764607
1739209745.5020046;-31.141103565318915
1739209745.502009;-33.981070128970906
1739209745.5020132;-45.120503652039325
1739209745.5020175;-38.13080360867914
1739209745.5020218;-38.13080360867914
1739209745.502026;-45.120503652039325
1739209745.5020304;-38.13080360867914
1739209745.5020347;-38.13080360867914
1739209745.502039;-45.120503652039325
1739209745.5020432;-45.120503652039325
1739209745.5020475;-38.13080360867914
1739209745.5020518;-38.13080360867914
1739209745.5020561;-33.981070128970906
1739209745.5020604;-45.120503652039325
1739209745.5020647;-45.120503652039325
1739209745.502069;-45.120503652039325
1739209745.5020733;-33.981070128970906
1739209745.5020776;-35.57807855764607
1739209745.5020819;-38.13080360867914
1739209745.5020862;-45.120503652039325
1739209745.5020905;-45.120503652039325
1739209745.5020947;-38.13080360867914
1739209745.502099;-45.120503652039325
1739209745.5021033;-45.120503652039325
1739209745.5021076;-45.120503652039325
1739209745.502112;-45.120503652039325
1739209745.5021162;-38.13080360867914
1739209745.5021205;-38.13080360867914
1739209745.5021248;-38.13080360867914
1739209745.502129;-45.120503652039325
1739209745.5021334;-38.13080360867914
1739209745.5021377;-45.120503652039325
1739209745.502142;-38.13080360867914
1739209745.5021462;-35.57807855764607
1739209745.5021505;-38.13080360867914
1739209745.5021548;-45.120503652039325
1739209745.502159;-38.13080360867914
1739209745.5021634;-32.816014438256545
1739209745.5021677;-45.120503652039325
1739209745.502172;-38.13080360867914
1739209745.5021763;-45.120503652039325
1739209745.5021806;-38.13080360867914
1739209745.5021849;-45.120503652039325
1739209745.5021892;-45.120503652039325
1739209745.5021935;-38.13080360867914
1739209745.5021977;-45.120503652039325
1739209745.502202;-45.120503652039325
1739209745.5022063;-38.13080360867914
1739209745.5022106;-38.13080360867914
1739209745.502215;-45.120503652039325
1739209745.5022192;-45.120503652039325
1739209745.5022235;-35.57807855764607
1739209745.5022278;-45.120503652039325
1739209745.502232;-38.13080360867914
1739209745.5022364;-38.13080360867914
1739209745.5022407;-38.13080360867914
1739209745.502245;-33.981070128970906
1739209745.5022492;-35.57807855764607
1739209745.5022535;-45.120503652039325
1739209745.5022578;-45.120503652039325
1739209745.502262;-38.13080360867914
1739209745.5022664;-45.120503652039325
1739209745.5022705;-38.13080360867914
1739209745.5022748;-45.120503652039325
1739209745.502279;-38.13080360867914
1739209745.5022833;-45.120503652039325
1739209745.5022876;-45.120503652039325
1739209745.502292;-45.120503652039325
1739209745.5022962;-45.120503652039325
1739209745.5023005;-45.120503652039325
1739209745.5023048;-45.120503652039325
1739209745.502309;-45.120503652039325
1739209745.5023134;-38.13080360867914
1739209745.5023177;-38.13080360867914
1739209745.502322;-38.13080360867914
1739209745.5023263;-38.13080360867914
1739209745.5023305;-38.13080360867914
1739209745.5023348;-29.438486411369333
1739209745.5023391;-38.13080360867914
1739209745.5023434;-45.120503652039325
1739209745.5023477;-45.120503652039325
1739209745.502352;-45.120503652039325
1739209745.5023563;-38.13080360867914
1739209745.5023606;-38.13080360867914
1739209745.5023649;-35.57807855764607
1739209745.5023692;-38.13080360867914
1739209745.5023735;-45.120503652039325
1739209745.5023777;-32.816014438256545
1739209745.502382;-33.981070128970906
1739209745.5023863;-45.120503652039325
1739209745.5023906;-45.120503652039325
1739209745.502395;-45.120503652039325
1739209745.5023992;-45.120503652039325
1739209745.5024035;-29.438486411369333
1739209745.5024078;-35.57807855764607
1739209745.502412;-45.120503652039325
1739209745.5024164;-38.13080360867914
1739209745.5024207;-35.57807855764607
1739209745.502425;-35.57807855764607
1739209745.5024292;-38.13080360867914
1739209745.5024335;-38.13080360867914
1739209745.5024378;-45.120503652039325
1739209745.5024421;-45.120503652039325
1739209745.5024464;-35.57807855764607
1739209745.5024507;-45.120503652039325
1739209745.502455;-45.120503652039325
1739209745.5024593;-45.120503652039325
1739209745.5024636;-33.981070128970906
1739209745.5024679;-45.120503652039325
1739209745.5024722;-35.57807855764607
1739209745.5024765;-35.57807855764607
1739209745.5024807;-45.120503652039325
1739209745.502485;-45.120503652039325
1739209745.5024893;-38.13080360867914
1739209745.5024936;-38.13080360867914
1739209745.502498;-45.120503652039325
1739209745.5025022;-45.120503652039325
1739209745.5025065;-45.120503652039325
1739209745.5025108;-45.120503652039325
1739209745.502515;-45.120503652039325
1739209745.5025194;-38.13080360867914
1739209745.5025237;-38.13080360867914
1739209745.502528;-45.120503652039325
1739209745.5025322;-45.120503652039325
1739209745.5025365;-45.120503652039325
1739209745.5025408;-32.816014438256545
1739209745.502545;-38.13080360867914
1739209745.5025494;-38.13080360867914
1739209745.5025537;-45.120503652039325
1739209745.502558;-45.120503652039325
1739209745.502562;-45.120503652039325
1739209745.5025663;-45.120503652039325
1739209745.5025706;-45.120503652039325
1739209745.502575;-38.13080360867914
1739209745.5025792;-33.981070128970906
1739209745.5025835;-38.13080360867914
1739209745.5025878;-38.13080360867914
1739209745.502592;-45.120503652039325
1739209745.5025964;-45.120503652039325
1739209745.5026007;-45.120503652039325
1739209745.502605;-45.120503652039325
1739209745.5026093;-38.13080360867914
1739209745.5026135;-45.120503652039325
1739209745.5026178;-45.120503652039325
1739209745.5026221;-45.120503652039325
1739209745.5026264;-38.13080360867914
1739209745.5026307;-45.120503652039325
1739209745.502635;-38.13080360867914
1739209745.5026393;-38.13080360867914
1739209745.5026436;-38.13080360867914
1739209745.5026479;-28.992665084841942
1739209745.5026522;-45.120503652039325
1739209745.5026565;-45.120503652039325
1739209745.5026608;-38.13080360867914
1739209745.502665;-32.816014438256545
1739209745.5026693;-38.13080360867914
1739209745.5026736;-45.120503652039325
1739209745.502678;-38.13080360867914
1739209745.5026822;-32.816014438256545
1739209745.5026865;-45.120503652039325
1739209745.5026908;-38.13080360867914
1739209745.502695;-45.120503652039325
1739209745.5026994;-45.120503652039325
1739209745.5027037;-45.120503652039325
1739209745.502708;-45.120503652039325
1739209745.5027122;-38.13080360867914
1739209745.5027165;-28.992665084841942
1739209745.5027208;-45.120503652039325
1739209745.5027251;-45.120503652039325
1739209745.5027294;-45.120503652039325
1739209745.5027337;-35.57807855764607
1739209745.502738;-38.13080360867914
1739209745.5027423;-45.120503652039325
1739209745.5027466;-45.120503652039325
1739209745.5027509;-33.981070128970906
1739209745.5027552;-38.13080360867914
1739209745.5027595;-33.981070128970906
1739209745.5027637;-38.13080360867914
1739209745.502768;-45.120503652039325
1739209745.5027723;-45.120503652039325
1739209745.5027766;-38.13080360867914
1739209745.502781;-38.13080360867914
1739209745.5027852;-38.13080360867914
1739209745.5027895;-32.816014438256545
1739209745.5027938;-38.13080360867914
1739209745.502798;-45.120503652039325
1739209745.5028024;-33.981070128970906
1739209745.5028067;-45.120503652039325
1739209745.502811;-38.13080360867914
1739209745.5028152;-45.120503652039325
1739209745.5028195;-38.13080360867914
1739209745.5028238;-32.816014438256545
1739209745.5028281;-35.57807855764607
1739209745.5028324;-45.120503652039325
1739209745.5028367;-38.13080360867914
1739209745.502841;-45.120503652039325
1739209745.5028453;-45.120503652039325
1739209745.5028496;-45.120503652039325
1739209745.5028536;-38.13080360867914
1739209745.502858;-45.120503652039325
1739209745.5028622;-45.120503652039325
1739209745.5028665;-45.120503652039325
1739209745.5028708;-38.13080360867914
1739209745.502875;-45.120503652039325
1739209745.5028794;-38.13080360867914
1739209745.5028837;-45.120503652039325
1739209745.502888;-33.981070128970906
1739209745.5028923;-38.13080360867914
1739209745.5028965;-38.13080360867914
1739209745.5029008;-35.57807855764607
1739209745.5029051;-31.141103565318915
1739209745.5029094;-35.57807855764607
1739209745.5029137;-45.120503652039325
1739209745.502918;-33.981070128970906
1739209745.5029223;-38.13080360867914
1739209745.5029266;-45.120503652039325
1739209745.5029309;-45.120503652039325
1739209745.5029352;-38.13080360867914
1739209745.5029395;-45.120503652039325
1739209745.5029438;-45.120503652039325
1739209745.502948;-45.120503652039325
1739209745.5029523;-38.13080360867914
1739209745.5029566;-33.981070128970906
1739209745.502961;-45.120503652039325
1739209745.5029652;-45.120503652039325
1739209745.5029695;-35.57807855764607
1739209745.5029738;-45.120503652039325
1739209745.502978;-38.13080360867914
1739209745.5029824;-38.13080360867914
1739209745.5029867;-45.120503652039325
1739209745.502991;-38.13080360867914
1739209745.5029953;-38.13080360867914
1739209745.5029995;-38.13080360867914
1739209745.5030038;-45.120503652039325
1739209745.5030081;-38.13080360867914
1739209745.5030124;-45.120503652039325
1739209745.5030167;-45.120503652039325
1739209745.503021;-38.13080360867914
1739209745.5030253;-38.13080360867914
1739209745.5030296;-45.120503652039325
1739209745.5030339;-45.120503652039325
1739209745.5030382;-45.120503652039325
1739209745.5030425;-38.13080360867914
1739209745.5030468;-33.981070128970906
1739209745.503051;-35.57807855764607
1739209745.5030553;-38.13080360867914
1739209745.5030596;-45.120503652039325
1739209745.503064;-32.816014438256545
1739209745.5030682;-38.13080360867914
1739209745.5030725;-45.120503652039325
1739209745.5030768;-45.120503652039325
1739209745.503081;-35.57807855764607
1739209745.5030854;-38.13080360867914
1739209745.5030897;-38.13080360867914
1739209745.503094;-35.57807855764607
1739209745.5030982;-45.120503652039325
1739209745.5031025;-38.13080360867914
1739209745.5031068;-45.120503652039325
1739209745.5031111;-45.120503652039325
1739209745.5031154;-45.120503652039325
1739209745.5031197;-45.120503652039325
1739209745.503124;-32.816014438256545
1739209745.5031283;-38.13080360867914
1739209745.5031326;-33.981070128970906
1739209745.5031369;-35.57807855764607
1739209745.5031412;-45.120503652039325
1739209745.5031452;-45.120503652039325
1739209745.5031495;-38.13080360867914
1739209745.5031538;-38.13080360867914
1739209745.503158;-35.57807855764607
1739209745.5031624;-35.57807855764607
1739209745.5031667;-45.120503652039325
1739209745.503171;-38.13080360867914
1739209745.5031753;-35.57807855764607
1739209745.5031796;-33.981070128970906
1739209745.5031838;-45.120503652039325
1739209745.5031881;-45.120503652039325
1739209745.5031924;-35.57807855764607
1739209745.5031967;-45.120503652039325
1739209745.503201;-38.13080360867914
1739209745.5032053;-35.57807855764607
1739209745.5032096;-45.120503652039325
1739209745.503214;-45.120503652039325
1739209745.5032182;-32.816014438256545
1739209745.5032225;-35.57807855764607
1739209745.5032268;-45.120503652039325
1739209745.503231;-45.120503652039325
1739209745.5032353;-38.13080360867914
1739209745.5032396;-35.57807855764607
1739209745.503244;-38.13080360867914
1739209745.5032482;-38.13080360867914
1739209745.5032525;-45.120503652039325
1739209745.5032568;-45.120503652039325
1739209745.503261;-45.120503652039325
1739209745.5032654;-45.120503652039325
1739209745.5032697;-45.120503652039325
1739209745.503274;-45.120503652039325
1739209745.5032783;-45.120503652039325
1739209745.5032825;-45.120503652039325
1739209745.5032868;-32.816014438256545
1739209745.5032911;-38.13080360867914
1739209745.5032954;-45.120503652039325
1739209745.5032997;-38.13080360867914
1739209745.503304;-35.57807855764607
1739209745.5033083;-32.816014438256545
1739209745.5033126;-45.120503652039325
1739209745.5033169;-38.13080360867914
1739209745.5033212;-38.13080360867914
1739209745.5033255;-45.120503652039325
1739209745.5033298;-45.120503652039325
1739209745.503334;-38.13080360867914
1739209745.5033383;-38.13080360867914
1739209745.5033426;-45.120503652039325
1739209745.503347;-38.13080360867914
1739209745.5033512;-45.120503652039325
1739209745.5033555;-32.816014438256545
1739209745.5033598;-45.120503652039325
1739209745.503364;-45.120503652039325
1739209745.5033684;-38.13080360867914
1739209745.5033727;-29.438486411369333
1739209745.503377;-27.267205301931607
1739209745.5033813;-45.120503652039325
1739209745.5033855;-35.57807855764607
1739209745.5033898;-35.57807855764607
1739209745.5033941;-38.13080360867914
1739209745.5033984;-45.120503652039325
1739209745.5034027;-38.13080360867914
1739209745.503407;-45.120503652039325
1739209745.5034113;-33.981070128970956
1739209745.5034156;-45.120503652039325
1739209745.5034199;-45.120503652039325
1739209745.5034242;-45.120503652039325
1739209745.5034285;-45.120503652039325
1739209745.5034328;-45.120503652039325
1739209745.503437;-45.120503652039325
1739209745.503441;-38.13080360867914
1739209745.5034454;-31.141103565318915
1739209745.5034497;-45.120503652039325
1739209745.503454;-38.13080360867914
1739209745.5034583;-35.57807855764607
1739209745.5034626;-38.13080360867914
1739209745.5034668;-38.13080360867914
1739209745.5034711;-45.120503652039325
1739209745.5034754;-38.13080360867914
1739209745.5034797;-35.57807855764607
1739209745.503484;-38.13080360867914
1739209745.5034883;-45.120503652039325
1739209745.5034926;-45.120503652039325
1739209745.503497;-38.13080360867914
1739209745.5035012;-33.981070128970906
1739209745.5035055;-45.120503652039325
1739209745.5035098;-45.120503652039325
1739209745.503514;-32.816014438256545
1739209745.5035183;-45.120503652039325
1739209745.5035226;-45.120503652039325
1739209745.503527;-38.13080360867914
1739209745.5035312;-45.120503652039325
1739209745.5035355;-45.120503652039325
1739209745.5035398;-45.120503652039325
1739209745.503544;-38.13080360867914
1739209745.5035484;-28.992665084841942
1739209745.5035527;-38.13080360867914
1739209745.503557;-38.13080360867914
1739209745.5035613;-45.120503652039325
1739209745.5035655;-35.57807855764607
1739209745.5035698;-38.13080360867914
1739209745.5035741;-45.120503652039325
1739209745.5035784;-45.120503652039325
1739209745.5035827;-33.981070128970906
1739209745.503587;-33.981070128970906
1739209745.5035913;-38.13080360867914
1739209745.5035956;-45.120503652039325
1739209745.5036;-45.120503652039325
1739209745.5036042;-45.120503652039325
1739209745.5036085;-45.120503652039325
1739209745.5036128;-45.120503652039325
1739209745.503617;-38.13080360867914
1739209745.5036213;-45.120503652039325
1739209745.5036256;-45.120503652039325
1739209745.50363;-38.13080360867914
1739209745.5036342;-38.13080360867914
1739209745.5036385;-45.120503652039325
1739209745.5036428;-45.120503652039325
1739209745.503647;-35.57807855764607
1739209745.5036514;-35.57807855764607
1739209745.5036557;-45.120503652039325
1739209745.50366;-38.13080360867914
1739209745.5036643;-35.57807855764607
1739209745.5036685;-38.13080360867914
1739209745.5036728;-45.120503652039325
1739209745.5036771;-38.13080360867914
1739209745.5036814;-38.13080360867914
1739209745.5036857;-35.57807855764607
1739209745.50369;-45.120503652039325
1739209745.5036943;-45.120503652039325
1739209745.5036986;-45.120503652039325
1739209745.5037029;-38.13080360867914
1739209745.5037072;-45.120503652039325
1739209745.5037115;-45.120503652039325
1739209745.5037158;-45.120503652039325
1739209745.50372;-38.13080360867914
1739209745.5037243;-38.13080360867914
1739209745.5037286;-38.13080360867914
1739209745.5037327;-45.120503652039325
1739209745.503737;-45.120503652039325
1739209745.5037413;-32.816014438256545
1739209745.5037456;-45.120503652039325
1739209745.5037498;-38.13080360867914
1739209745.5037541;-35.57807855764607
1739209745.5037584;-45.120503652039325
1739209745.5037627;-45.120503652039325
1739209745.503767;-45.120503652039325
1739209745.5037713;-38.13080360867914
1739209745.5037756;-45.120503652039325
1739209745.50378;-38.13080360867914
1739209745.5037842;-38.13080360867914
1739209745.5037885;-38.13080360867914
1739209745.5037928;-45.120503652039325
1739209745.503797;-45.120503652039325
1739209745.5038013;-45.120503652039325
1739209745.5038056;-38.13080360867914
1739209745.50381;-45.120503652039325
1739209745.5038142;-38.13080360867914
1739209745.5038185;-35.57807855764607
1739209745.5038228;-38.13080360867914
1739209745.503827;-35.57807855764607
1739209745.5038314;-38.13080360867914
1739209745.5038357;-38.13080360867914
1739209745.50384;-38.13080360867914
1739209745.5038443;-38.13080360867914
1739209745.5038486;-45.120503652039325
1739209745.5038528;-45.120503652039325
1739209745.5038571;-38.13080360867914
1739209745.5038614;-45.120503652039325
1739209745.5038657;-45.120503652039325
1739209745.50387;-35.57807855764607
1739209745.5038743;-38.13080360867914
1739209745.5038786;-45.120503652039325
1739209745.503883;-45.120503652039325
1739209745.5038872;-38.13080360867914
1739209745.5038915;-38.13080360867914
1739209745.5038958;-31.141103565318893
1739209745.5039;-35.57807855764607
1739209745.5039043;-45.120503652039325
1739209745.5039086;-45.120503652039325
1739209745.503913;-45.120503652039325
1739209745.5039172;-45.120503652039325
1739209745.5039215;-45.120503652039325
1739209745.5039258;-45.120503652039325
1739209745.50393;-45.120503652039325
1739209745.5039344;-45.120503652039325
1739209745.5039387;-45.120503652039325
1739209745.503943;-45.120503652039325
1739209745.5039473;-45.120503652039325
1739209745.5039515;-45.120503652039325
1739209745.5039558;-38.13080360867914
1739209745.5039601;-38.13080360867914
1739209745.5039644;-35.57807855764607
1739209745.5039687;-38.13080360867914
1739209745.503973;-45.120503652039325
1739209745.5039773;-38.13080360867914
1739209745.5039816;-32.816014438256545
1739209745.503986;-38.13080360867914
1739209745.5039902;-45.120503652039325
1739209745.5039945;-38.13080360867914
1739209745.5039988;-32.816014438256545
1739209745.504003;-35.57807855764607
1739209745.5040073;-45.120503652039325
1739209745.5040116;-38.13080360867914
1739209745.504016;-38.13080360867914
1739209745.5040202;-35.57807855764607
1739209745.5040243;-45.120503652039325
1739209745.5040286;-45.120503652039325
1739209745.5040329;-38.13080360867914
1739209745.5040371;-45.120503652039325
1739209745.5040414;-45.120503652039325
1739209745.5040457;-38.13080360867914
1739209745.50405;-38.13080360867914
1739209745.5040543;-45.120503652039325
1739209745.5040586;-38.13080360867914
1739209745.504063;-45.120503652039325
1739209745.5040672;-29.438486411369333
1739209745.5040715;-32.816014438256545
1739209745.5040758;-38.13080360867914
1739209745.50408;-45.120503652039325
1739209745.5040843;-35.57807855764607
1739209745.5040886;-32.816014438256545
1739209745.504093;-35.57807855764607
1739209745.5040972;-35.57807855764607
1739209745.5041015;-45.120503652039325
1739209745.5041058;-45.120503652039325
1739209745.50411;-32.816014438256545
1739209745.5041144;-45.120503652039325
1739209745.5041187;-45.120503652039325
1739209745.504123;-45.120503652039325
1739209745.5041273;-45.120503652039325
1739209745.5041316;-45.120503652039325
1739209745.5041358;-45.120503652039325
1739209745.5041401;-45.120503652039325
1739209745.5041444;-45.120503652039325
1739209745.5041487;-45.120503652039325
1739209745.504153;-45.120503652039325
1739209745.5041573;-38.13080360867914
1739209745.5041616;-38.13080360867914
1739209745.504166;-38.13080360867914
1739209745.5041702;-35.57807855764607
1739209745.5041745;-35.57807855764607
1739209745.5041788;-45.120503652039325
1739209745.504183;-35.57807855764607
1739209745.5041873;-45.120503652039325
1739209745.5041916;-45.120503652039325
1739209745.504196;-33.981070128970906
1739209745.5042002;-33.981070128970906
1739209745.5042045;-45.120503652039325
1739209745.5042088;-38.13080360867914
1739209745.504213;-45.120503652039325
1739209745.5042174;-38.13080360867914
1739209745.5042217;-45.120503652039325
1739209745.504226;-45.120503652039325
1739209745.5042303;-33.981070128970906
1739209745.5042346;-45.120503652039325
1739209745.5042388;-38.13080360867914
1739209745.5042431;-28.992665084841942
1739209745.5042474;-38.13080360867914
1739209745.5042517;-38.13080360867914
1739209745.504256;-45.120503652039325
1739209745.5042603;-38.13080360867914
1739209745.5042646;-38.13080360867914
1739209745.504269;-38.13080360867914
1739209745.5042732;-45.120503652039325
1739209745.5042775;-32.81601443825658
1739209745.5042818;-45.120503652039325
1739209745.504286;-38.13080360867914
1739209745.5042903;-45.120503652039325
1739209745.5042946;-45.120503652039325
1739209745.504299;-45.120503652039325
