CAN Message; 0x39:02b8273e37780ad2
Timestamp;Amplitude
1739209642.0399451;-45.120503652039325
1739209642.0399504;-45.120503652039325
1739209642.0399554;-38.13080360867914
1739209642.0399604;-38.13080360867914
1739209642.0399654;-38.13080360867914
1739209642.0399706;-45.120503652039325
1739209642.0399756;-38.13080360867914
1739209642.0399806;-45.120503652039325
1739209642.0399857;-45.120503652039325
1739209642.039991;-38.13080360867914
1739209642.039996;-45.120503652039325
1739209642.040001;-45.120503652039325
1739209642.0400062;-45.120503652039325
1739209642.0400112;-38.13080360867914
1739209642.0400162;-45.120503652039325
1739209642.0400212;-35.57807855764607
1739209642.0400264;-32.816014438256545
1739209642.0400314;-38.13080360867914
1739209642.0400364;-35.57807855764607
1739209642.0400414;-38.13080360867914
1739209642.0400467;-45.120503652039325
1739209642.0400517;-45.120503652039325
1739209642.0400567;-32.816014438256545
1739209642.0400617;-45.120503652039325
1739209642.040067;-45.120503652039325
1739209642.040072;-33.981070128970906
1739209642.040077;-38.13080360867914
1739209642.040082;-38.13080360867914
1739209642.0400872;-45.120503652039325
1739209642.0400922;-45.120503652039325
1739209642.0400972;-45.120503652039325
1739209642.0401025;-35.57807855764607
1739209642.0401075;-29.438486411369333
1739209642.0401125;-33.981070128970906
1739209642.0401175;-38.13080360867914
1739209642.0401227;-38.13080360867914
1739209642.0401278;-35.57807855764607
1739209642.0401328;-38.13080360867914
1739209642.0401378;-32.816014438256545
1739209642.040143;-45.120503652039325
1739209642.040148;-33.981070128970956
1739209642.040153;-35.57807855764607
1739209642.040158;-35.57807855764607
1739209642.0401633;-45.120503652039325
1739209642.0401683;-45.120503652039325
1739209642.0401733;-35.57807855764607
1739209642.0401783;-38.13080360867914
1739209642.0401835;-38.13080360867914
1739209642.0401886;-30.49652367304973
1739209642.0401936;-38.13080360867914
1739209642.0401988;-38.13080360867914
1739209642.0402038;-38.13080360867914
1739209642.0402088;-38.13080360867914
1739209642.0402138;-38.13080360867914
1739209642.040219;-35.57807855764607
1739209642.040224;-45.120503652039325
1739209642.040229;-38.13080360867914
1739209642.040234;-45.120503652039325
1739209642.0402393;-45.120503652039325
1739209642.0402443;-38.13080360867914
1739209642.0402493;-45.120503652039325
1739209642.0402544;-33.981070128970906
1739209642.0402596;-35.57807855764607
1739209642.0402646;-45.120503652039325
1739209642.0402696;-45.120503652039325
1739209642.0402749;-38.13080360867914
1739209642.0402799;-35.57807855764607
1739209642.0402849;-45.120503652039325
1739209642.0402899;-45.120503652039325
1739209642.0402951;-45.120503652039325
1739209642.0403001;-35.57807855764607
1739209642.0403051;-38.13080360867914
1739209642.0403101;-35.57807855764607
1739209642.0403154;-33.981070128970906
1739209642.0403204;-35.57807855764607
1739209642.0403254;-38.13080360867914
1739209642.0403304;-45.120503652039325
1739209642.0403357;-33.981070128970906
1739209642.0403407;-35.57807855764607
1739209642.0403457;-45.120503652039325
1739209642.0403507;-45.120503652039325
1739209642.040356;-38.13080360867914
1739209642.040361;-38.13080360867914
1739209642.040366;-38.13080360867914
1739209642.0403712;-38.13080360867914
1739209642.0403762;-33.981070128970906
1739209642.0403812;-35.57807855764607
1739209642.0403862;-38.13080360867914
1739209642.0403914;-38.13080360867914
1739209642.0403965;-38.13080360867914
1739209642.0404015;-32.816014438256545
1739209642.0404065;-38.13080360867914
1739209642.0404117;-45.120503652039325
1739209642.0404167;-45.120503652039325
1739209642.0404217;-35.57807855764607
1739209642.0404267;-38.13080360867914
1739209642.040432;-45.120503652039325
1739209642.040437;-33.981070128970906
1739209642.040442;-38.13080360867914
1739209642.040447;-38.13080360867914
1739209642.0404522;-38.13080360867914
1739209642.0404572;-38.13080360867914
1739209642.0404623;-38.13080360867914
1739209642.0404675;-38.13080360867914
1739209642.0404725;-38.13080360867914
1739209642.0404775;-38.13080360867914
1739209642.0404825;-35.57807855764607
1739209642.0404878;-45.120503652039325
1739209642.0404928;-45.120503652039325
1739209642.0404978;-45.120503652039325
1739209642.0405028;-33.981070128970906
1739209642.040508;-38.13080360867914
1739209642.040513;-38.13080360867914
1739209642.040518;-33.981070128970906
1739209642.040523;-38.13080360867914
1739209642.0405283;-38.13080360867914
1739209642.0405333;-38.13080360867914
1739209642.0405383;-38.13080360867914
1739209642.0405433;-38.13080360867914
1739209642.0405486;-38.13080360867914
1739209642.0405536;-45.120503652039325
1739209642.0405586;-45.120503652039325
1739209642.0405638;-45.120503652039325
1739209642.0405688;-38.13080360867914
1739209642.0405738;-38.13080360867914
1739209642.0405788;-45.120503652039325
1739209642.040584;-38.13080360867914
1739209642.040589;-45.120503652039325
1739209642.040594;-45.120503652039325
1739209642.040599;-31.141103565318915
1739209642.0406044;-45.120503652039325
1739209642.0406094;-45.120503652039325
1739209642.0406144;-45.120503652039325
1739209642.0406194;-35.57807855764607
1739209642.0406246;-38.13080360867914
1739209642.0406296;-45.120503652039325
1739209642.0406346;-38.13080360867914
1739209642.0406396;-45.120503652039325
1739209642.040645;-38.13080360867914
1739209642.04065;-45.120503652039325
1739209642.040655;-45.120503652039325
1739209642.0406601;-45.120503652039325
1739209642.0406651;-38.13080360867914
1739209642.0406702;-38.13080360867914
1739209642.0406752;-45.120503652039325
1739209642.0406804;-38.13080360867914
1739209642.0406854;-38.13080360867914
1739209642.0406904;-45.120503652039325
1739209642.0406954;-45.120503652039325
1739209642.0407007;-33.981070128970906
1739209642.0407057;-45.120503652039325
1739209642.0407107;-38.13080360867914
1739209642.0407157;-45.120503652039325
1739209642.040721;-38.13080360867914
1739209642.040726;-35.57807855764607
1739209642.040731;-38.13080360867914
1739209642.0407362;-38.13080360867914
1739209642.0407412;-45.120503652039325
1739209642.0407462;-32.816014438256545
1739209642.0407512;-45.120503652039325
1739209642.0407565;-38.13080360867914
1739209642.0407615;-38.13080360867914
1739209642.0407665;-45.120503652039325
1739209642.0407715;-45.120503652039325
1739209642.0407767;-38.13080360867914
1739209642.0407817;-38.13080360867914
1739209642.0407867;-45.120503652039325
1739209642.0407917;-38.13080360867914
1739209642.040797;-45.120503652039325
1739209642.040802;-33.981070128970906
1739209642.040807;-32.816014438256545
1739209642.040812;-45.120503652039325
1739209642.0408173;-38.13080360867914
1739209642.0408223;-38.13080360867914
1739209642.0408273;-45.120503652039325
1739209642.0408325;-38.13080360867914
1739209642.0408375;-35.57807855764607
1739209642.0408425;-45.120503652039325
1739209642.0408475;-45.120503652039325
1739209642.0408528;-33.981070128970906
1739209642.0408578;-38.13080360867914
1739209642.0408628;-45.120503652039325
1739209642.0408678;-38.13080360867914
1739209642.040873;-38.13080360867914
1739209642.040878;-45.120503652039325
1739209642.040883;-31.141103565318893
1739209642.040888;-27.8777449560314
1739209642.0408933;-38.13080360867914
1739209642.0408983;-38.13080360867914
1739209642.0409033;-38.13080360867914
1739209642.0409083;-38.13080360867914
1739209642.0409136;-45.120503652039325
1739209642.0409186;-33.981070128970906
1739209642.0409236;-45.120503652039325
1739209642.0409288;-45.120503652039325
1739209642.0409338;-33.981070128970906
1739209642.0409389;-38.13080360867914
1739209642.0409439;-45.120503652039325
1739209642.040949;-45.120503652039325
1739209642.040954;-45.120503652039325
1739209642.0409591;-45.120503652039325
1739209642.0409641;-45.120503652039325
1739209642.0409694;-45.120503652039325
1739209642.0409744;-35.57807855764607
1739209642.0409794;-35.57807855764607
1739209642.0409844;-45.120503652039325
1739209642.0409896;-45.120503652039325
1739209642.0409946;-38.13080360867914
1739209642.0409997;-45.120503652039325
1739209642.0410047;-35.57807855764607
1739209642.04101;-31.141103565318893
1739209642.041015;-45.120503652039325
1739209642.04102;-38.13080360867914
1739209642.0410252;-38.13080360867914
1739209642.0410302;-45.120503652039325
1739209642.0410352;-45.120503652039325
1739209642.0410402;-45.120503652039325
1739209642.0410454;-45.120503652039325
1739209642.0410504;-38.13080360867914
1739209642.0410554;-38.13080360867914
1739209642.0410604;-45.120503652039325
1739209642.0410657;-45.120503652039325
1739209642.0410707;-45.120503652039325
1739209642.0410757;-35.57807855764607
1739209642.0410807;-38.13080360867914
1739209642.041086;-35.57807855764607
1739209642.041091;-26.991370085610736
1739209642.041096;-38.13080360867914
1739209642.041101;-45.120503652039325
1739209642.0411062;-38.13080360867914
1739209642.0411112;-35.57807855764607
1739209642.0411162;-38.13080360867914
1739209642.0411215;-33.981070128970906
1739209642.0411265;-45.120503652039325
1739209642.0411315;-33.981070128970956
1739209642.0411365;-45.120503652039325
1739209642.0411417;-38.13080360867914
1739209642.0411468;-45.120503652039325
1739209642.0411518;-45.120503652039325
1739209642.0411568;-32.816014438256545
1739209642.041162;-45.120503652039325
1739209642.041167;-38.13080360867914
1739209642.041172;-30.49652367304973
1739209642.041177;-38.13080360867914
1739209642.0411823;-45.120503652039325
1739209642.0411873;-45.120503652039325
1739209642.0411923;-45.120503652039325
1739209642.0411973;-38.13080360867914
1739209642.0412025;-32.816014438256545
1739209642.0412076;-45.120503652039325
1739209642.0412126;-45.120503652039325
1739209642.0412178;-33.981070128970906
1739209642.0412228;-38.13080360867914
1739209642.0412278;-31.141103565318915
1739209642.0412328;-35.57807855764607
1739209642.041238;-45.120503652039325
1739209642.041243;-45.120503652039325
1739209642.041248;-45.120503652039325
1739209642.041253;-45.120503652039325
1739209642.0412583;-45.120503652039325
1739209642.0412633;-38.13080360867914
1739209642.0412683;-45.120503652039325
1739209642.0412734;-45.120503652039325
1739209642.0412786;-38.13080360867914
1739209642.0412836;-45.120503652039325
1739209642.0412886;-45.120503652039325
1739209642.0412939;-32.816014438256545
1739209642.0412989;-38.13080360867914
1739209642.0413039;-45.120503652039325
1739209642.0413089;-38.13080360867914
1739209642.0413141;-38.13080360867914
1739209642.0413191;-45.120503652039325
1739209642.0413241;-45.120503652039325
1739209642.0413291;-45.120503652039325
1739209642.0413344;-45.120503652039325
1739209642.0413394;-45.120503652039325
1739209642.0413444;-45.120503652039325
1739209642.0413494;-38.13080360867914
1739209642.0413547;-45.120503652039325
1739209642.0413597;-38.13080360867914
1739209642.0413647;-45.120503652039325
1739209642.0413697;-45.120503652039325
1739209642.041375;-38.13080360867914
1739209642.04138;-35.57807855764607
1739209642.041385;-45.120503652039325
1739209642.0413902;-38.13080360867914
1739209642.0413952;-38.13080360867914
1739209642.0414002;-33.981070128970906
1739209642.0414052;-45.120503652039325
1739209642.0414104;-45.120503652039325
1739209642.0414155;-33.981070128970906
1739209642.0414205;-45.120503652039325
1739209642.0414255;-45.120503652039325
1739209642.0414307;-38.13080360867914
1739209642.0414357;-38.13080360867914
1739209642.0414407;-38.13080360867914
1739209642.0414457;-45.120503652039325
1739209642.041451;-38.13080360867914
1739209642.041456;-35.57807855764607
1739209642.041461;-38.13080360867914
1739209642.041466;-45.120503652039325
1739209642.0414712;-38.13080360867914
1739209642.0414762;-35.57807855764607
1739209642.0414813;-45.120503652039325
1739209642.0414865;-45.120503652039325
1739209642.0414915;-38.13080360867914
1739209642.0414965;-38.13080360867914
1739209642.0415015;-38.13080360867914
1739209642.0415068;-45.120503652039325
1739209642.0415118;-38.13080360867914
1739209642.0415168;-35.57807855764607
1739209642.0415218;-38.13080360867914
1739209642.041527;-38.13080360867914
1739209642.041532;-45.120503652039325
1739209642.041537;-45.120503652039325
1739209642.041542;-45.120503652039325
1739209642.0415473;-45.120503652039325
1739209642.0415523;-45.120503652039325
1739209642.0415573;-38.13080360867914
1739209642.0415623;-45.120503652039325
1739209642.0415676;-38.13080360867914
1739209642.0415726;-45.120503652039325
1739209642.0415776;-45.120503652039325
1739209642.0415828;-33.981070128970906
1739209642.0415878;-35.57807855764607
1739209642.0415928;-38.13080360867914
1739209642.0415978;-45.120503652039325
1739209642.041603;-35.57807855764607
1739209642.041608;-32.816014438256545
1739209642.041613;-38.13080360867914
1739209642.041618;-38.13080360867914
1739209642.0416234;-45.120503652039325
1739209642.0416284;-38.13080360867914
1739209642.0416334;-38.13080360867914
1739209642.0416384;-45.120503652039325
1739209642.0416436;-38.13080360867914
1739209642.0416486;-38.13080360867914
1739209642.0416536;-38.13080360867914
1739209642.0416586;-45.120503652039325
1739209642.041664;-33.981070128970906
1739209642.041669;-32.816014438256545
1739209642.041674;-45.120503652039325
1739209642.0416791;-45.120503652039325
1739209642.0416842;-32.816014438256545
1739209642.0416892;-32.816014438256545
1739209642.0416942;-38.13080360867914
1739209642.0416994;-38.13080360867914
1739209642.0417044;-45.120503652039325
1739209642.0417094;-38.13080360867914
1739209642.0417144;-38.13080360867914
1739209642.0417197;-45.120503652039325
1739209642.0417247;-45.120503652039325
1739209642.0417297;-38.13080360867914
1739209642.0417347;-38.13080360867914
1739209642.04174;-45.120503652039325
1739209642.041745;-38.13080360867914
1739209642.04175;-45.120503652039325
1739209642.041755;-45.120503652039325
1739209642.0417602;-45.120503652039325
1739209642.0417652;-31.141103565318915
1739209642.0417702;-38.13080360867914
1739209642.0417755;-38.13080360867914
1739209642.0417805;-45.120503652039325
1739209642.0417855;-35.57807855764607
1739209642.0417905;-29.438486411369333
1739209642.0417957;-38.13080360867914
1739209642.0418007;-38.13080360867914
1739209642.0418057;-45.120503652039325
1739209642.0418108;-45.120503652039325
1739209642.041816;-45.120503652039325
1739209642.041821;-45.120503652039325
1739209642.041826;-45.120503652039325
1739209642.041831;-45.120503652039325
1739209642.0418363;-38.13080360867914
1739209642.0418413;-38.13080360867914
1739209642.0418463;-33.981070128970906
1739209642.0418515;-38.13080360867914
1739209642.0418565;-38.13080360867914
1739209642.0418615;-45.120503652039325
1739209642.0418665;-32.816014438256545
1739209642.0418718;-29.438486411369333
1739209642.0418768;-45.120503652039325
1739209642.0418818;-38.13080360867914
1739209642.0418868;-45.120503652039325
1739209642.041892;-38.13080360867914
1739209642.041897;-38.13080360867914
1739209642.041902;-45.120503652039325
1739209642.041907;-45.120503652039325
1739209642.0419123;-45.120503652039325
1739209642.0419173;-38.13080360867914
1739209642.0419223;-45.120503652039325
1739209642.0419273;-45.120503652039325
1739209642.0419326;-45.120503652039325
1739209642.0419376;-33.981070128970906
1739209642.0419426;-45.120503652039325
1739209642.0419478;-32.816014438256545
1739209642.0419528;-26.035653463252796
1739209642.0419579;-45.120503652039325
1739209642.0419629;-45.120503652039325
1739209642.041968;-38.13080360867914
1739209642.041973;-35.57807855764607
1739209642.0419781;-45.120503652039325
1739209642.0419831;-38.13080360867914
1739209642.0419884;-45.120503652039325
1739209642.0419934;-45.120503652039325
1739209642.0419984;-45.120503652039325
1739209642.0420034;-45.120503652039325
1739209642.0420086;-45.120503652039325
1739209642.0420136;-45.120503652039325
1739209642.0420187;-45.120503652039325
1739209642.0420237;-45.120503652039325
1739209642.042029;-38.13080360867914
1739209642.042034;-30.49652367304973
1739209642.042039;-45.120503652039325
1739209642.0420442;-38.13080360867914
1739209642.0420492;-38.13080360867914
1739209642.0420542;-45.120503652039325
1739209642.0420592;-38.13080360867914
1739209642.0420644;-45.120503652039325
1739209642.0420694;-38.13080360867914
1739209642.0420744;-45.120503652039325
1739209642.0420794;-38.13080360867914
1739209642.0420847;-45.120503652039325
1739209642.0420897;-45.120503652039325
1739209642.0420947;-38.13080360867914
1739209642.0420997;-38.13080360867914
1739209642.042105;-35.57807855764607
1739209642.04211;-38.13080360867914
1739209642.042115;-38.13080360867914
1739209642.04212;-45.120503652039325
1739209642.0421252;-45.120503652039325
1739209642.0421302;-45.120503652039325
1739209642.0421352;-45.120503652039325
1739209642.0421405;-45.120503652039325
1739209642.0421455;-38.13080360867914
1739209642.0421505;-38.13080360867914
1739209642.0421555;-28.58837851428586
1739209642.0421607;-35.57807855764607
1739209642.0421658;-45.120503652039325
1739209642.0421708;-38.13080360867914
1739209642.0421758;-35.57807855764607
1739209642.042181;-38.13080360867914
1739209642.042186;-38.13080360867914
1739209642.042191;-45.120503652039325
1739209642.042196;-38.13080360867914
1739209642.0422013;-45.120503652039325
1739209642.0422063;-38.13080360867914
1739209642.0422113;-45.120503652039325
1739209642.0422163;-45.120503652039325
1739209642.0422215;-38.13080360867914
1739209642.0422266;-38.13080360867914
1739209642.0422316;-45.120503652039325
1739209642.0422368;-33.981070128970906
1739209642.0422418;-35.57807855764607
1739209642.0422468;-35.57807855764607
1739209642.0422518;-38.13080360867914
1739209642.042257;-45.120503652039325
1739209642.042262;-38.13080360867914
1739209642.042267;-38.13080360867914
1739209642.042272;-38.13080360867914
1739209642.0422773;-45.120503652039325
1739209642.0422823;-38.13080360867914
1739209642.0422873;-38.13080360867914
1739209642.0422924;-45.120503652039325
1739209642.0422976;-38.13080360867914
1739209642.0423026;-38.13080360867914
1739209642.0423076;-38.13080360867914
1739209642.0423129;-33.981070128970906
1739209642.0423179;-45.120503652039325
1739209642.0423229;-45.120503652039325
1739209642.042328;-45.120503652039325
1739209642.0423331;-38.13080360867914
1739209642.0423381;-45.120503652039325
1739209642.0423431;-45.120503652039325
1739209642.0423481;-35.57807855764607
1739209642.0423534;-38.13080360867914
1739209642.0423584;-38.13080360867914
1739209642.0423634;-35.57807855764607
1739209642.0423684;-35.57807855764607
1739209642.0423737;-38.13080360867914
1739209642.0423787;-45.120503652039325
1739209642.0423837;-38.13080360867914
1739209642.0423887;-38.13080360867914
1739209642.042394;-45.120503652039325
1739209642.042399;-45.120503652039325
1739209642.042404;-45.120503652039325
1739209642.0424092;-45.120503652039325
1739209642.0424142;-38.13080360867914
1739209642.0424192;-45.120503652039325
1739209642.0424242;-45.120503652039325
1739209642.0424294;-45.120503652039325
1739209642.0424345;-45.120503652039325
1739209642.0424395;-45.120503652039325
1739209642.0424445;-45.120503652039325
1739209642.0424497;-38.13080360867914
1739209642.0424547;-38.13080360867914
1739209642.0424597;-45.120503652039325
1739209642.0424647;-45.120503652039325
1739209642.04247;-38.13080360867914
1739209642.042475;-45.120503652039325
1739209642.04248;-45.120503652039325
1739209642.042485;-35.57807855764607
1739209642.0424902;-35.57807855764607
1739209642.0424953;-38.13080360867914
1739209642.0425003;-45.120503652039325
1739209642.0425055;-32.816014438256545
1739209642.0425105;-35.57807855764607
1739209642.0425155;-38.13080360867914
1739209642.0425205;-38.13080360867914
1739209642.0425258;-45.120503652039325
1739209642.0425308;-45.120503652039325
1739209642.0425358;-45.120503652039325
1739209642.0425408;-38.13080360867914
1739209642.042546;-38.13080360867914
1739209642.042551;-45.120503652039325
1739209642.042556;-45.120503652039325
1739209642.042561;-38.13080360867914
1739209642.0425663;-38.13080360867914
1739209642.0425713;-45.120503652039325
1739209642.0425763;-45.120503652039325
1739209642.0425813;-45.120503652039325
1739209642.0425866;-38.13080360867914
1739209642.0425916;-38.13080360867914
1739209642.0425966;-38.13080360867914
1739209642.0426018;-45.120503652039325
1739209642.0426068;-33.981070128970906
1739209642.0426118;-38.13080360867914
1739209642.0426168;-45.120503652039325
1739209642.042622;-45.120503652039325
1739209642.042627;-45.120503652039325
1739209642.042632;-45.120503652039325
1739209642.042637;-45.120503652039325
1739209642.0426424;-38.13080360867914
1739209642.0426474;-38.13080360867914
1739209642.0426524;-45.120503652039325
1739209642.0426574;-45.120503652039325
1739209642.0426626;-45.120503652039325
1739209642.0426676;-45.120503652039325
1739209642.0426726;-45.120503652039325
1739209642.0426776;-38.13080360867914
1739209642.042683;-38.13080360867914
1739209642.042688;-30.49652367304973
1739209642.0446315;-38.13080360867914
1739209642.0446334;-45.120503652039325
1739209642.044635;-45.120503652039325
1739209642.044637;-38.13080360867914
1739209642.0446389;-45.120503652039325
1739209642.0446408;-45.120503652039325
1739209642.0446427;-45.120503652039325
1739209642.0446444;-45.120503652039325
1739209642.0446463;-45.120503652039325
1739209642.0446482;-38.13080360867914
1739209642.04465;-38.13080360867914
1739209642.044652;-45.120503652039325
1739209642.0446537;-38.13080360867914
1739209642.0446556;-45.120503652039325
1739209642.0446575;-45.120503652039325
1739209642.0446594;-45.120503652039325
1739209642.044661;-45.120503652039325
1739209642.044663;-38.13080360867914
1739209642.0446649;-38.13080360867914
1739209642.0446668;-45.120503652039325
1739209642.0446687;-30.49652367304973
1739209642.0446703;-31.141103565318893
1739209642.0446723;-45.120503652039325
1739209642.0446742;-45.120503652039325
1739209642.044676;-38.13080360867914
1739209642.044678;-38.13080360867914
1739209642.0446796;-45.120503652039325
1739209642.0446815;-45.120503652039325
1739209642.0446835;-45.120503652039325
1739209642.0446854;-45.120503652039325
1739209642.0446873;-38.13080360867914
1739209642.044689;-45.120503652039325
1739209642.0446908;-45.120503652039325
1739209642.0446928;-45.120503652039325
1739209642.0446947;-45.120503652039325
1739209642.0446966;-45.120503652039325
1739209642.0446982;-35.57807855764607
1739209642.0447001;-30.49652367304973
1739209642.044702;-38.13080360867914
1739209642.044704;-45.120503652039325
1739209642.0447056;-35.57807855764607
1739209642.0447075;-38.13080360867914
1739209642.0447094;-38.13080360867914
1739209642.0447114;-38.13080360867914
1739209642.0447133;-45.120503652039325
1739209642.044715;-45.120503652039325
1739209642.0447168;-45.120503652039325
1739209642.0447187;-45.120503652039325
1739209642.0447206;-45.120503652039325
1739209642.0447226;-45.120503652039325
1739209642.0447242;-38.13080360867914
1739209642.0447261;-38.13080360867914
1739209642.044728;-45.120503652039325
1739209642.04473;-33.981070128970956
1739209642.0447319;-33.981070128970906
1739209642.0447335;-38.13080360867914
1739209642.0447354;-38.13080360867914
1739209642.0447373;-45.120503652039325
1739209642.0447392;-38.13080360867914
1739209642.0447412;-38.13080360867914
1739209642.0447428;-38.13080360867914
1739209642.0447447;-30.49652367304973
1739209642.0447466;-35.57807855764607
1739209642.0447485;-32.816014438256545
1739209642.0447502;-38.13080360867914
1739209642.0447521;-38.13080360867914
1739209642.044754;-38.13080360867914
1739209642.044756;-38.13080360867914
1739209642.0447578;-45.120503652039325
1739209642.0447595;-45.120503652039325
1739209642.0447614;-45.120503652039325
1739209642.0447633;-35.57807855764607
1739209642.0447652;-45.120503652039325
1739209642.0447671;-45.120503652039325
1739209642.0447688;-33.981070128970906
1739209642.0447707;-38.13080360867914
1739209642.0447726;-45.120503652039325
1739209642.0447745;-45.120503652039325
1739209642.0447764;-35.57807855764607
1739209642.044778;-35.57807855764607
1739209642.04478;-45.120503652039325
1739209642.044782;-45.120503652039325
1739209642.0447838;-45.120503652039325
1739209642.0447857;-45.120503652039325
1739209642.0447874;-38.13080360867914
1739209642.0447893;-32.816014438256545
1739209642.0447912;-38.13080360867914
1739209642.0447931;-45.120503652039325
1739209642.0447948;-38.13080360867914
1739209642.0447967;-35.57807855764607
1739209642.0447986;-38.13080360867914
1739209642.0448005;-38.13080360867914
1739209642.0448024;-38.13080360867914
1739209642.044804;-45.120503652039325
1739209642.044806;-45.120503652039325
1739209642.044808;-45.120503652039325
1739209642.0448098;-45.120503652039325
1739209642.0448117;-45.120503652039325
1739209642.0448134;-38.13080360867914
1739209642.0448153;-35.57807855764607
1739209642.0448172;-45.120503652039325
1739209642.044819;-38.13080360867914
1739209642.044821;-45.120503652039325
1739209642.0448227;-45.120503652039325
1739209642.0448246;-38.13080360867914
1739209642.0448265;-45.120503652039325
1739209642.0448284;-38.13080360867914
1739209642.0448303;-45.120503652039325
1739209642.044832;-45.120503652039325
1739209642.044834;-38.13080360867914
1739209642.0448358;-38.13080360867914
1739209642.0448377;-38.13080360867914
1739209642.0448394;-35.57807855764607
1739209642.0448413;-35.57807855764607
1739209642.0448432;-38.13080360867914
1739209642.044845;-35.57807855764607
1739209642.044847;-38.13080360867914
1739209642.0448487;-45.120503652039325
1739209642.0448506;-45.120503652039325
1739209642.0448525;-45.120503652039325
1739209642.0448544;-38.13080360867914
1739209642.0448563;-38.13080360867914
1739209642.044858;-45.120503652039325
1739209642.04486;-38.13080360867914
1739209642.0448618;-45.120503652039325
1739209642.0448637;-45.120503652039325
1739209642.0448656;-33.981070128970906
1739209642.0448673;-38.13080360867914
1739209642.0448692;-45.120503652039325
1739209642.044871;-38.13080360867914
1739209642.044873;-35.57807855764607
1739209642.044875;-38.13080360867914
1739209642.0448766;-35.57807855764607
1739209642.0448785;-38.13080360867914
1739209642.0448804;-45.120503652039325
1739209642.0448823;-45.120503652039325
1739209642.0448842;-45.120503652039325
1739209642.0448859;-38.13080360867914
1739209642.0448878;-45.120503652039325
1739209642.0448897;-38.13080360867914
1739209642.0448916;-38.13080360867914
1739209642.0448933;-38.13080360867914
1739209642.0448952;-33.981070128970906
