CAN Message; 0x98:00002ea378bf75de
1739209638.8971667;-45.120503652039325
1739209638.897176;-45.120503652039325
1739209638.8971853;-38.13080360867914
1739209638.8971946;-35.57807855764607
1739209638.897204;-45.120503652039325
1739209638.8972135;-45.120503652039325
1739209638.8972228;-38.13080360867914
1739209638.897232;-28.21854285175415
1739209638.8972414;-35.57807855764607
1739209638.8972507;-35.57807855764607
1739209638.8972602;-38.13080360867914
1739209638.8972695;-32.816014438256545
1739209638.8972788;-38.13080360867914
1739209638.897288;-45.120503652039325
1739209638.8972974;-45.120503652039325
1739209638.8973067;-33.981070128970956
1739209638.8973162;-45.120503652039325
1739209638.8973255;-38.13080360867914
1739209638.8973348;-45.120503652039325
1739209638.897344;-45.120503652039325
1739209638.8973534;-38.13080360867914
1739209638.8973627;-38.13080360867914
1739209638.8973722;-45.120503652039325
1739209638.8973815;-28.58837851428586
1739209638.8973908;-32.816014438256545
1739209638.8974001;-45.120503652039325
1739209638.8974094;-45.120503652039325
1739209638.897419;-38.13080360867914
1739209638.8974283;-38.13080360867914
1739209638.8974376;-45.120503652039325
1739209638.8974469;-45.120503652039325
1739209638.8974562;-38.13080360867914
1739209638.8974655;-45.120503652039325
1739209638.897475;-38.13080360867914
1739209638.8974843;-38.13080360867914
1739209638.8974936;-45.120503652039325
1739209638.897503;-45.120503652039325
1739209638.8975122;-45.120503652039325
1739209638.8975215;-45.120503652039325
1739209638.897531;-45.120503652039325
1739209638.8975403;-45.120503652039325
1739209638.8975496;-35.57807855764607
1739209638.897559;-38.13080360867914
1739209638.8975682;-45.120503652039325
1739209638.8975775;-45.120503652039325
1739209638.897587;-38.13080360867914
1739209638.8975964;-38.13080360867914
1739209638.8976057;-33.981070128970906
1739209638.897615;-32.816014438256545
1739209638.8976243;-35.57807855764607
1739209638.8976338;-38.13080360867914
1739209638.897643;-38.13080360867914
1739209638.8976524;-38.13080360867914
1739209638.8976617;-38.13080360867914
1739209638.897671;-38.13080360867914
1739209638.8976803;-38.13080360867914
1739209638.8976898;-35.57807855764607
1739209638.897699;-32.816014438256545
1739209638.8977084;-35.57807855764607
1739209638.8977177;-45.120503652039325
1739209638.897727;-38.13080360867914
1739209638.8977363;-32.816014438256545
1739209638.8977458;-38.13080360867914
1739209638.8977551;-33.981070128970906
1739209638.8977644;-30.49652367304973
1739209638.8977737;-38.13080360867914
1739209638.897783;-38.13080360867914
1739209638.8977923;-38.13080360867914
1739209638.8978019;-35.57807855764607
1739209638.8978112;-38.13080360867914
1739209638.8978205;-33.981070128970906
1739209638.8978298;-45.120503652039325
1739209638.897839;-31.14110356531892
1739209638.8978486;-45.120503652039325
1739209638.897858;-45.120503652039325
1739209638.8978672;-45.120503652039325
1739209638.8978765;-38.13080360867914
1739209638.8978858;-38.13080360867914
1739209638.897895;-45.120503652039325
1739209638.8979046;-38.13080360867914
1739209638.897914;-33.981070128970906
1739209638.8979232;-32.816014438256545
1739209638.8979325;-45.120503652039325
1739209638.8979418;-45.120503652039325
1739209638.8979511;-33.981070128970906
1739209638.8979607;-35.57807855764607
1739209638.89797;-45.120503652039325
1739209638.8979793;-45.120503652039325
1739209638.8979886;-38.13080360867914
1739209638.8979979;-35.57807855764607
1739209638.8980074;-38.13080360867914
1739209638.8980167;-45.120503652039325
1739209638.898026;-45.120503652039325
1739209638.8980353;-35.57807855764607
1739209638.8980446;-38.13080360867914
1739209638.898054;-45.120503652039325
1739209638.8980634;-38.13080360867914
1739209638.8980727;-35.57807855764607
1739209638.898082;-45.120503652039325
1739209638.8980913;-45.120503652039325
1739209638.8981006;-38.13080360867914
1739209638.89811;-38.13080360867914
1739209638.8981194;-38.13080360867914
1739209638.8981287;-45.120503652039325
1739209638.898138;-33.981070128970906
1739209638.8981473;-32.816014438256545
1739209638.8981566;-38.13080360867914
1739209638.898166;-45.120503652039325
1739209638.8981755;-33.981070128970906
1739209638.8981848;-33.981070128970906
1739209638.898194;-45.120503652039325
1739209638.8982034;-45.120503652039325
1739209638.8982127;-38.13080360867914
1739209638.8982222;-45.120503652039325
1739209638.8982315;-45.120503652039325
1739209638.8982408;-45.120503652039325
1739209638.89825;-45.120503652039325
1739209638.8982594;-38.13080360867914
1739209638.8982687;-38.13080360867914
1739209638.8982782;-45.120503652039325
1739209638.8982875;-45.120503652039325
1739209638.8982968;-38.13080360867914
1739209638.8983061;-38.13080360867914
1739209638.8983154;-38.13080360867914
1739209638.8983247;-33.981070128970906
1739209638.8983343;-45.120503652039325
1739209638.8983436;-45.120503652039325
1739209638.8983529;-45.120503652039325
1739209638.8983622;-33.981070128970906
1739209638.8983715;-35.57807855764607
1739209638.898381;-38.13080360867914
1739209638.8983903;-45.120503652039325
1739209638.8983996;-45.120503652039325
1739209638.898409;-45.120503652039325
1739209638.8984182;-45.120503652039325
1739209638.8984275;-45.120503652039325
1739209638.898437;-45.120503652039325
1739209638.8984463;-45.120503652039325
1739209638.8984556;-38.13080360867914
1739209638.898465;-45.120503652039325
1739209638.8984742;-33.981070128970906
1739209638.8984835;-45.120503652039325
1739209638.898493;-38.13080360867914
1739209638.8985023;-45.120503652039325
1739209638.8985116;-38.13080360867914
1739209638.898521;-31.141103565318893
1739209638.8985302;-38.13080360867914
1739209638.8985395;-45.120503652039325
1739209638.898549;-38.13080360867914
1739209638.8985584;-32.816014438256545
1739209638.8985677;-45.120503652039325
1739209638.898577;-45.120503652039325
1739209638.8985863;-38.13080360867914
1739209638.8985958;-45.120503652039325
1739209638.898605;-38.13080360867914
1739209638.8986144;-45.120503652039325
1739209638.8986237;-33.981070128970906
1739209638.898633;-45.120503652039325
1739209638.8986423;-33.981070128970906
1739209638.8986518;-45.120503652039325
1739209638.8986611;-38.13080360867914
1739209638.8986704;-31.141103565318893
1739209638.8986797;-38.13080360867914
1739209638.898689;-45.120503652039325
1739209638.8986983;-38.13080360867914
1739209638.8987079;-31.141103565318893
1739209638.8987172;-45.120503652039325
1739209638.8987265;-45.120503652039325
1739209638.8987358;-45.120503652039325
1739209638.898745;-38.13080360867914
1739209638.8987546;-38.13080360867914
1739209638.898764;-45.120503652039325
1739209638.8987732;-45.120503652039325
1739209638.8987825;-45.120503652039325
1739209638.8987918;-38.13080360867914
1739209638.898801;-45.120503652039325
1739209638.8988106;-45.120503652039325
1739209638.89882;-45.120503652039325
1739209638.8988292;-33.981070128970906
1739209638.8988385;-45.120503652039325
1739209638.8988478;-38.13080360867914
1739209638.898857;-35.57807855764607
1739209638.8988667;-38.13080360867914
1739209638.898876;-45.120503652039325
1739209638.8988853;-35.57807855764607
1739209638.8988945;-26.991370085610736
1739209638.8989038;-38.13080360867914
1739209638.8989131;-45.120503652039325
1739209638.8989227;-45.120503652039325
1739209638.898932;-38.13080360867914
1739209638.8989413;-38.13080360867914
1739209638.8989506;-45.120503652039325
1739209638.8989599;-45.120503652039325
1739209638.8989694;-32.81601443825658
1739209638.8989787;-45.120503652039325
1739209638.898988;-38.13080360867914
1739209638.8989973;-45.120503652039325
1739209638.8990066;-45.120503652039325
1739209638.899016;-38.13080360867914
1739209638.8990254;-45.120503652039325
1739209638.8990347;-38.13080360867914
1739209638.899044;-29.438486411369333
1739209638.8990533;-38.13080360867914
1739209638.8990626;-38.13080360867914
1739209638.899072;-38.13080360867914
1739209638.8990815;-35.57807855764607
1739209638.8990908;-38.13080360867914
1739209638.8991;-45.120503652039325
1739209638.8991094;-38.13080360867914
1739209638.8991187;-35.57807855764607
1739209638.899128;-38.13080360867914
1739209638.8991375;-45.120503652039325
1739209638.8991468;-38.13080360867914
1739209638.899156;-35.57807855764607
1739209638.8991654;-45.120503652039325
1739209638.8991747;-45.120503652039325
1739209638.8991842;-38.13080360867914
1739209638.8991935;-45.120503652039325
1739209638.8992028;-45.120503652039325
1739209638.8992121;-45.120503652039325
1739209638.8992214;-38.13080360867914
1739209638.8992307;-35.57807855764607
1739209638.8992403;-38.13080360867914
1739209638.8992496;-45.120503652039325
1739209638.8992589;-38.13080360867914
1739209638.8992682;-30.49652367304973
1739209638.8992774;-31.141103565318915
1739209638.8992867;-45.120503652039325
1739209638.8992963;-38.13080360867914
1739209638.8993056;-38.13080360867914
1739209638.8993149;-38.13080360867914
1739209638.8993242;-45.120503652039325
1739209638.8993335;-38.13080360867914
1739209638.899343;-38.13080360867914
1739209638.8993523;-45.120503652039325
1739209638.8993616;-45.120503652039325
1739209638.899371;-38.13080360867914
1739209638.8993802;-38.13080360867914
1739209638.8993895;-45.120503652039325
1739209638.899399;-45.120503652039325
1739209638.8994083;-38.13080360867914
1739209638.8994176;-31.141103565318915
1739209638.899427;-31.141103565318915
1739209638.8994362;-38.13080360867914
1739209638.8994455;-38.13080360867914
1739209638.899455;-38.13080360867914
1739209638.8994644;-45.120503652039325
1739209638.8994737;-45.120503652039325
1739209638.899483;-38.13080360867914
1739209638.8994923;-38.13080360867914
1739209638.8995016;-38.13080360867914
1739209638.899511;-38.13080360867914
1739209638.8995204;-38.13080360867914
1739209638.8995297;-35.57807855764607
1739209638.899539;-35.57807855764607
1739209638.8995483;-45.120503652039325
1739209638.8995578;-45.120503652039325
1739209638.8995671;-38.13080360867914
1739209638.8995764;-38.13080360867914
1739209638.8995857;-38.13080360867914
1739209638.899595;-45.120503652039325
1739209638.8996043;-38.13080360867914
1739209638.8996139;-45.120503652039325
1739209638.8996232;-45.120503652039325
1739209638.8996325;-45.120503652039325
1739209638.8996418;-38.13080360867914
1739209638.899651;-33.981070128970906
1739209638.8996603;-38.13080360867914
1739209638.89967;-45.120503652039325
1739209638.8996792;-38.13080360867914
1739209638.8996885;-35.57807855764607
1739209638.8996978;-38.13080360867914
1739209638.899707;-38.13080360867914
1739209638.8997166;-45.120503652039325
1739209638.899726;-38.13080360867914
1739209638.8997352;-38.13080360867914
1739209638.8997445;-38.13080360867914
1739209638.8997538;-38.13080360867914
1739209638.899763;-45.120503652039325
1739209638.8997726;-38.13080360867914
1739209638.899782;-45.120503652039325
1739209638.8997912;-45.120503652039325
1739209638.8998005;-33.981070128970906
1739209638.8998098;-33.981070128970906
1739209638.8998191;-38.13080360867914
1739209638.8998287;-33.981070128970906
1739209638.899838;-38.13080360867914
1739209638.8998473;-38.13080360867914
1739209638.8998566;-38.13080360867914
1739209638.8998659;-38.13080360867914
1739209638.8998752;-38.13080360867914
1739209638.8998847;-45.120503652039325
1739209638.899894;-38.13080360867914
1739209638.8999033;-33.981070128970906
1739209638.8999126;-45.120503652039325
1739209638.899922;-45.120503652039325
1739209638.8999314;-45.120503652039325
1739209638.8999407;-45.120503652039325
1739209638.89995;-45.120503652039325
1739209638.8999593;-38.13080360867914
1739209638.8999686;-38.13080360867914
1739209638.899978;-45.120503652039325
1739209638.8999875;-33.981070128970906
1739209638.8999968;-38.13080360867914
1739209638.900006;-45.120503652039325
1739209638.9000154;-45.120503652039325
1739209638.9000247;-45.120503652039325
1739209638.900034;-35.57807855764607
1739209638.9000435;-45.120503652039325
1739209638.9000528;-45.120503652039325
1739209638.900062;-38.13080360867914
1739209638.9000714;-35.57807855764607
1739209638.9000807;-45.120503652039325
1739209638.90009;-45.120503652039325
1739209638.9000995;-45.120503652039325
1739209638.9001088;-45.120503652039325
1739209638.900118;-38.13080360867914
1739209638.9001274;-45.120503652039325
1739209638.9001367;-33.981070128970906
1739209638.9001462;-45.120503652039325
1739209638.9001555;-38.13080360867914
1739209638.9001648;-45.120503652039325
1739209638.9001741;-35.57807855764607
1739209638.9001834;-32.816014438256545
1739209638.9001927;-45.120503652039325
1739209638.9002023;-45.120503652039325
1739209638.9002116;-45.120503652039325
1739209638.9002209;-32.816014438256545
1739209638.9002302;-38.13080360867914
1739209638.9002395;-35.57807855764607
1739209638.9002488;-38.13080360867914
1739209638.9002583;-45.120503652039325
1739209638.9002676;-45.120503652039325
1739209638.900277;-45.120503652039325
1739209638.9002862;-33.981070128970906
1739209638.9002955;-45.120503652039325
1739209638.900305;-38.13080360867914
1739209638.9003143;-45.120503652039325
1739209638.9003236;-45.120503652039325
1739209638.900333;-32.816014438256545
1739209638.9003422;-38.13080360867914
1739209638.9003515;-38.13080360867914
1739209638.900361;-38.13080360867914
1739209638.9003704;-35.57807855764607
1739209638.9003797;-38.13080360867914
1739209638.900389;-45.120503652039325
1739209638.9003983;-45.120503652039325
1739209638.9004076;-45.120503652039325
1739209638.900417;-45.120503652039325
1739209638.9004264;-45.120503652039325
1739209638.9004357;-45.120503652039325
1739209638.900445;-45.120503652039325
1739209638.9004543;-38.13080360867914
1739209638.9004636;-35.57807855764607
1739209638.900473;-45.120503652039325
1739209638.9004824;-32.816014438256545
1739209638.9004917;-38.13080360867914
1739209638.900501;-38.13080360867914
1739209638.9005103;-38.13080360867914
1739209638.9005198;-35.57807855764607
1739209638.9005291;-38.13080360867914
1739209638.9005384;-38.13080360867914
1739209638.9005477;-45.120503652039325
1739209638.900557;-45.120503652039325
1739209638.9005663;-38.13080360867914
1739209638.9005759;-35.57807855764607
1739209638.9005852;-38.13080360867914
1739209638.9005945;-45.120503652039325
1739209638.9006038;-38.13080360867914
1739209638.900613;-45.120503652039325
1739209638.9006224;-45.120503652039325
1739209638.900632;-45.120503652039325
1739209638.9006412;-38.13080360867914
1739209638.9006505;-38.13080360867914
1739209638.9006598;-38.13080360867914
1739209638.900669;-38.13080360867914
1739209638.9006786;-38.13080360867914
1739209638.900688;-38.13080360867914
1739209638.9006972;-45.120503652039325
1739209638.9007065;-32.816014438256545
1739209638.9007158;-33.981070128970906
1739209638.9007251;-38.13080360867914
1739209638.9007347;-38.13080360867914
1739209638.900744;-45.120503652039325
1739209638.9007533;-38.13080360867914
1739209638.9007626;-38.13080360867914
1739209638.9007719;-45.120503652039325
1739209638.9007812;-38.13080360867914
1739209638.9007907;-38.13080360867914
1739209638.9008;-31.141103565318893
1739209638.9008093;-38.13080360867914
1739209638.9008186;-45.120503652039325
1739209638.900828;-45.120503652039325
1739209638.9008372;-38.13080360867914
1739209638.9008467;-45.120503652039325
1739209638.900856;-28.58837851428586
1739209638.9008653;-32.816014438256545
1739209638.9008746;-45.120503652039325
1739209638.900884;-38.13080360867914
1739209638.9008934;-38.13080360867914
1739209638.9009027;-38.13080360867914
1739209638.900912;-45.120503652039325
1739209638.9009213;-33.981070128970906
1739209638.9009306;-38.13080360867914
1739209638.90094;-45.120503652039325
1739209638.9009495;-38.13080360867914
1739209638.9009588;-45.120503652039325
1739209638.900968;-45.120503652039325
1739209638.9009774;-45.120503652039325
1739209638.9009867;-38.13080360867914
1739209638.900996;-45.120503652039325
1739209638.9010055;-31.141103565318915
1739209638.9010148;-33.981070128970906
1739209638.901024;-35.57807855764607
1739209638.9010334;-38.13080360867914
1739209638.9010427;-38.13080360867914
1739209638.9010522;-35.57807855764607
1739209638.9010615;-35.57807855764607
1739209638.9010708;-38.13080360867914
1739209638.9010801;-45.120503652039325
1739209638.9010894;-38.13080360867914
1739209638.9010987;-45.120503652039325
1739209638.9011083;-45.120503652039325
1739209638.9011176;-45.120503652039325
1739209638.9011269;-38.13080360867914
1739209638.9011362;-38.13080360867914
1739209638.9011455;-38.13080360867914
1739209638.9011548;-45.120503652039325
1739209638.9011643;-38.13080360867914
1739209638.9011736;-38.13080360867914
1739209638.901183;-38.13080360867914
1739209638.9011922;-45.120503652039325
1739209638.9012015;-45.120503652039325
1739209638.9012108;-32.816014438256545
1739209638.9012203;-45.120503652039325
1739209638.9012296;-38.13080360867914
1739209638.901239;-31.141103565318915
1739209638.9012482;-38.13080360867914
1739209638.9012575;-45.120503652039325
1739209638.901267;-45.120503652039325
1739209638.9012764;-35.57807855764607
1739209638.9012856;-35.57807855764607
1739209638.901295;-38.13080360867914
1739209638.9013042;-38.13080360867914
