CAN Message; 0x24:00f61c1123eabc72
1739209593.9263496;-33.981070128970906
1739209593.9263606;-38.13080360867914
1739209593.9263716;-35.57807855764607
1739209593.9263825;-38.13080360867914
1739209593.9263935;-35.57807855764607
1739209593.9264045;-38.13080360867914
1739209593.9264154;-35.57807855764607
1739209593.9264264;-35.57807855764607
1739209593.9264374;-38.13080360867914
1739209593.9264483;-38.13080360867914
1739209593.9264593;-38.13080360867914
1739209593.9264703;-45.120503652039325
1739209593.9264812;-45.120503652039325
1739209593.9264922;-45.120503652039325
1739209593.9265032;-45.120503652039325
1739209593.9265141;-38.13080360867914
1739209593.926525;-38.13080360867914
1739209593.926536;-45.120503652039325
1739209593.926547;-45.120503652039325
1739209593.926558;-38.13080360867914
1739209593.926569;-38.13080360867914
1739209593.92658;-45.120503652039325
1739209593.926591;-35.57807855764607
1739209593.926602;-45.120503652039325
1739209593.9266129;-45.120503652039325
1739209593.9266238;-38.13080360867914
1739209593.9266348;-35.57807855764607
1739209593.9266458;-45.120503652039325
1739209593.9266567;-38.13080360867914
1739209593.9266677;-38.13080360867914
1739209593.9266787;-35.57807855764607
1739209593.9266896;-35.57807855764607
1739209593.9267006;-38.13080360867914
1739209593.9267116;-45.120503652039325
1739209593.9267225;-45.120503652039325
1739209593.9267335;-38.13080360867914
1739209593.9267445;-38.13080360867914
1739209593.9267554;-45.120503652039325
1739209593.9267664;-45.120503652039325
1739209593.9267774;-45.120503652039325
1739209593.9267883;-45.120503652039325
1739209593.9267993;-45.120503652039325
1739209593.9268103;-38.13080360867914
1739209593.9268212;-38.13080360867914
1739209593.9268322;-35.57807855764607
1739209593.9268432;-45.120503652039325
1739209593.9268541;-45.120503652039325
1739209593.926865;-38.13080360867914
1739209593.926876;-33.981070128970906
1739209593.926887;-38.13080360867914
1739209593.926898;-45.120503652039325
1739209593.926909;-45.120503652039325
1739209593.92692;-38.13080360867914
1739209593.926931;-33.981070128970906
1739209593.9269419;-45.120503652039325
1739209593.9269528;-38.13080360867914
1739209593.9269638;-45.120503652039325
1739209593.9269748;-45.120503652039325
1739209593.9269857;-45.120503652039325
1739209593.9269967;-38.13080360867914
1739209593.9270077;-35.57807855764607
1739209593.9270186;-45.120503652039325
1739209593.9270296;-45.120503652039325
1739209593.9270406;-38.13080360867914
1739209593.9270513;-45.120503652039325
1739209593.9270623;-45.120503652039325
1739209593.9270732;-38.13080360867914
1739209593.9270842;-38.13080360867914
1739209593.9270952;-32.816014438256545
1739209593.9271061;-38.13080360867914
1739209593.927117;-38.13080360867914
1739209593.927128;-38.13080360867914
1739209593.927139;-38.13080360867914
1739209593.92715;-38.13080360867914
1739209593.927161;-45.120503652039325
1739209593.927172;-45.120503652039325
1739209593.927183;-45.120503652039325
1739209593.9271939;-45.120503652039325
1739209593.9272048;-45.120503652039325
1739209593.9272158;-45.120503652039325
1739209593.9272268;-38.13080360867914
1739209593.9272377;-38.13080360867914
1739209593.9272487;-45.120503652039325
1739209593.9272597;-45.120503652039325
1739209593.9272707;-38.13080360867914
1739209593.9272816;-38.13080360867914
1739209593.9272926;-45.120503652039325
1739209593.9273036;-38.13080360867914
1739209593.9273145;-31.141103565318915
1739209593.9273255;-31.141103565318915
1739209593.9273365;-38.13080360867914
1739209593.9273474;-38.13080360867914
1739209593.9273584;-45.120503652039325
1739209593.9273694;-38.13080360867914
1739209593.9273803;-38.13080360867914
1739209593.9273913;-38.13080360867914
1739209593.9274023;-45.120503652039325
1739209593.9274132;-32.81601443825658
1739209593.9274242;-38.13080360867914
1739209593.9274352;-38.13080360867914
1739209593.9274461;-38.13080360867914
1739209593.927457;-45.120503652039325
1739209593.927468;-45.120503652039325
1739209593.927479;-45.120503652039325
1739209593.92749;-31.141103565318915
1739209593.927501;-28.992665084841942
1739209593.927512;-45.120503652039325
1739209593.927523;-38.13080360867914
1739209593.9275339;-38.13080360867914
1739209593.9275448;-38.13080360867914
1739209593.9275558;-35.57807855764607
1739209593.9275668;-38.13080360867914
1739209593.9275777;-45.120503652039325
1739209593.9275887;-30.49652367304973
1739209593.9275997;-38.13080360867914
1739209593.9276106;-38.13080360867914
1739209593.9276216;-45.120503652039325
1739209593.9276326;-38.13080360867914
1739209593.9276435;-38.13080360867914
1739209593.9276545;-38.13080360867914
1739209593.9276655;-38.13080360867914
1739209593.9276764;-45.120503652039325
1739209593.9276874;-45.120503652039325
1739209593.9276984;-45.120503652039325
1739209593.9277093;-38.13080360867914
1739209593.9277203;-38.13080360867914
1739209593.9277313;-45.120503652039325
1739209593.9277422;-38.13080360867914
1739209593.9277532;-35.57807855764607
1739209593.9277642;-33.981070128970906
1739209593.9277751;-38.13080360867914
1739209593.927786;-38.13080360867914
1739209593.927797;-45.120503652039325
1739209593.927808;-38.13080360867914
1739209593.927819;-38.13080360867914
1739209593.92783;-45.120503652039325
1739209593.927841;-45.120503652039325
1739209593.927852;-28.58837851428586
1739209593.927863;-38.13080360867914
1739209593.9278738;-45.120503652039325
1739209593.9278848;-45.120503652039325
1739209593.9278958;-38.13080360867914
1739209593.9279068;-45.120503652039325
1739209593.9279177;-38.13080360867914
1739209593.9279287;-38.13080360867914
1739209593.9279397;-27.877744956031414
1739209593.9279506;-38.13080360867914
1739209593.9279616;-38.13080360867914
1739209593.9279726;-35.57807855764607
1739209593.9279835;-38.13080360867914
1739209593.9279945;-38.13080360867914
1739209593.9280055;-45.120503652039325
1739209593.9280164;-45.120503652039325
1739209593.9280274;-28.992665084841942
1739209593.9280384;-33.981070128970906
1739209593.9280493;-45.120503652039325
1739209593.9280603;-45.120503652039325
1739209593.9280713;-38.13080360867914
1739209593.9280822;-38.13080360867914
1739209593.9280932;-38.13080360867914
1739209593.9281042;-45.120503652039325
1739209593.9281151;-38.13080360867914
1739209593.928126;-38.13080360867914
1739209593.928137;-38.13080360867914
1739209593.928148;-45.120503652039325
1739209593.928159;-38.13080360867914
1739209593.92817;-38.13080360867914
1739209593.928181;-38.13080360867914
1739209593.928192;-38.13080360867914
1739209593.9282029;-38.13080360867914
1739209593.9282138;-35.57807855764607
1739209593.9282248;-38.13080360867914
1739209593.9282358;-35.57807855764607
1739209593.9282467;-33.981070128970906
1739209593.9282577;-45.120503652039325
1739209593.9282687;-45.120503652039325
1739209593.9282796;-33.981070128970906
1739209593.9282906;-38.13080360867914
1739209593.9283016;-45.120503652039325
1739209593.9283125;-38.13080360867914
1739209593.9283235;-45.120503652039325
1739209593.9283345;-38.13080360867914
1739209593.9283454;-35.57807855764607
1739209593.9283564;-33.981070128970906
1739209593.9283674;-45.120503652039325
1739209593.9283783;-38.13080360867914
1739209593.9283893;-35.57807855764607
1739209593.9284003;-38.13080360867914
1739209593.9284112;-45.120503652039325
1739209593.9284222;-38.13080360867914
1739209593.9284332;-32.816014438256545
1739209593.928444;-38.13080360867914
1739209593.9284549;-45.120503652039325
1739209593.9284658;-38.13080360867914
1739209593.9284768;-33.981070128970906
1739209593.9284878;-45.120503652039325
1739209593.9284987;-38.13080360867914
1739209593.9285097;-35.57807855764607
1739209593.9285207;-38.13080360867914
1739209593.9285316;-38.13080360867914
1739209593.9285426;-45.120503652039325
1739209593.9285536;-45.120503652039325
1739209593.9285645;-38.13080360867914
1739209593.9285755;-38.13080360867914
1739209593.9285865;-45.120503652039325
1739209593.9285975;-45.120503652039325
1739209593.9286084;-35.57807855764607
1739209593.9286194;-38.13080360867914
1739209593.9286304;-45.120503652039325
1739209593.9286413;-33.981070128970906
1739209593.9286523;-30.49652367304973
1739209593.9286633;-38.13080360867914
1739209593.9286742;-45.120503652039325
1739209593.9286852;-38.13080360867914
1739209593.9286962;-38.13080360867914
1739209593.9287071;-45.120503652039325
1739209593.928718;-45.120503652039325
1739209593.928729;-45.120503652039325
1739209593.92874;-45.120503652039325
1739209593.928751;-38.13080360867914
1739209593.928762;-38.13080360867914
1739209593.928773;-38.13080360867914
1739209593.928784;-38.13080360867914
1739209593.9287949;-38.13080360867914
1739209593.9288058;-32.816014438256545
1739209593.9288168;-38.13080360867914
1739209593.9288278;-45.120503652039325
1739209593.9288387;-38.13080360867914
1739209593.9288497;-38.13080360867914
1739209593.9288607;-45.120503652039325
1739209593.9288716;-45.120503652039325
1739209593.9288826;-38.13080360867914
1739209593.9288936;-45.120503652039325
1739209593.9289045;-33.981070128970906
1739209593.9289155;-38.13080360867914
1739209593.9289265;-45.120503652039325
1739209593.9289374;-45.120503652039325
1739209593.9289484;-38.13080360867914
1739209593.9289594;-33.981070128970906
1739209593.9289703;-45.120503652039325
1739209593.9289813;-45.120503652039325
1739209593.9289923;-45.120503652039325
1739209593.9290032;-38.13080360867914
1739209593.9290142;-38.13080360867914
1739209593.9290252;-45.120503652039325
1739209593.9290361;-33.981070128970906
1739209593.929047;-38.13080360867914
1739209593.929058;-35.57807855764607
1739209593.929069;-38.13080360867914
1739209593.92908;-45.120503652039325
1739209593.929091;-45.120503652039325
1739209593.929102;-45.120503652039325
1739209593.929113;-45.120503652039325
1739209593.9291239;-45.120503652039325
1739209593.9291348;-45.120503652039325
1739209593.9291458;-45.120503652039325
1739209593.9291568;-45.120503652039325
1739209593.9291677;-38.13080360867914
1739209593.9291787;-38.13080360867914
1739209593.9291897;-45.120503652039325
1739209593.9292006;-38.13080360867914
1739209593.9292116;-45.120503652039325
1739209593.9292226;-45.120503652039325
1739209593.9292336;-38.13080360867914
1739209593.9292445;-35.57807855764607
1739209593.9292555;-45.120503652039325
1739209593.9292665;-33.981070128970906
1739209593.9292774;-28.992665084841942
1739209593.9292884;-45.120503652039325
1739209593.9292994;-45.120503652039325
1739209593.9293103;-38.13080360867914
1739209593.9293213;-35.57807855764607
1739209593.9293323;-38.13080360867914
1739209593.9293432;-45.120503652039325
1739209593.9293542;-38.13080360867914
1739209593.9293652;-38.13080360867914
1739209593.9293761;-45.120503652039325
1739209593.929387;-45.120503652039325
1739209593.929398;-33.981070128970906
1739209593.929409;-45.120503652039325
1739209593.92942;-38.13080360867914
1739209593.929431;-38.13080360867914
1739209593.929442;-33.981070128970906
1739209593.929453;-33.981070128970906
1739209593.9294639;-38.13080360867914
1739209593.9294748;-38.13080360867914
1739209593.9294858;-38.13080360867914
1739209593.9294968;-35.57807855764607
1739209593.9295077;-35.57807855764607
1739209593.9295187;-38.13080360867914
1739209593.9295297;-38.13080360867914
1739209593.9295406;-38.13080360867914
1739209593.9295516;-45.120503652039325
1739209593.9295626;-45.120503652039325
1739209593.9295735;-45.120503652039325
1739209593.9295845;-45.120503652039325
1739209593.9295955;-45.120503652039325
1739209593.9296064;-38.13080360867914
1739209593.9296174;-33.981070128970906
1739209593.9296284;-32.816014438256545
1739209593.9296393;-45.120503652039325
1739209593.9296503;-38.13080360867914
1739209593.9296613;-45.120503652039325
1739209593.9296722;-45.120503652039325
1739209593.9296832;-38.13080360867914
1739209593.9296942;-38.13080360867914
1739209593.9297051;-33.981070128970906
1739209593.929716;-27.267205301931607
1739209593.929727;-38.13080360867914
1739209593.929738;-38.13080360867914
1739209593.929749;-38.13080360867914
1739209593.92976;-38.13080360867914
1739209593.929771;-38.13080360867914
1739209593.929782;-45.120503652039325
1739209593.929793;-45.120503652039325
1739209593.9298038;-27.877744956031414
1739209593.9298148;-35.57807855764607
1739209593.9298258;-45.120503652039325
1739209593.9298368;-45.120503652039325
1739209593.9298477;-38.13080360867914
1739209593.9298584;-45.120503652039325
1739209593.9298694;-38.13080360867914
1739209593.9298804;-35.57807855764607
1739209593.9298913;-33.981070128970906
1739209593.9299023;-45.120503652039325
1739209593.9299133;-38.13080360867914
1739209593.9299242;-35.57807855764607
1739209593.9299352;-38.13080360867914
1739209593.9299462;-45.120503652039325
1739209593.9299572;-45.120503652039325
1739209593.929968;-35.57807855764607
1739209593.929979;-38.13080360867914
1739209593.92999;-38.13080360867914
1739209593.930001;-35.57807855764607
1739209593.930012;-38.13080360867914
1739209593.930023;-38.13080360867914
1739209593.930034;-35.57807855764607
1739209593.930045;-38.13080360867914
1739209593.9300559;-45.120503652039325
1739209593.9300668;-33.981070128970906
1739209593.9300778;-45.120503652039325
1739209593.9300888;-45.120503652039325
1739209593.9300997;-45.120503652039325
1739209593.9301107;-45.120503652039325
1739209593.9301217;-45.120503652039325
1739209593.9301326;-38.13080360867914
1739209593.9301436;-35.57807855764607
1739209593.9301546;-38.13080360867914
1739209593.9301655;-45.120503652039325
1739209593.9301765;-33.981070128970906
1739209593.9301875;-32.816014438256545
1739209593.9301984;-38.13080360867914
1739209593.9302094;-45.120503652039325
1739209593.9302204;-45.120503652039325
1739209593.9302313;-45.120503652039325
1739209593.9302423;-33.981070128970906
1739209593.9302533;-33.981070128970906
1739209593.9302642;-45.120503652039325
1739209593.9302752;-38.13080360867914
1739209593.9302862;-45.120503652039325
1739209593.9302971;-35.57807855764607
1739209593.930308;-38.13080360867914
1739209593.930319;-45.120503652039325
1739209593.93033;-38.13080360867914
1739209593.930341;-45.120503652039325
1739209593.930352;-45.120503652039325
1739209593.930363;-38.13080360867914
1739209593.930374;-35.57807855764607
1739209593.9303849;-45.120503652039325
1739209593.9303958;-45.120503652039325
1739209593.9304068;-35.57807855764607
1739209593.9304178;-35.57807855764607
1739209593.9304287;-35.57807855764607
1739209593.9304397;-45.120503652039325
1739209593.9304507;-45.120503652039325
1739209593.9304616;-38.13080360867914
1739209593.9304726;-32.816014438256545
1739209593.9304836;-38.13080360867914
1739209593.9304945;-45.120503652039325
1739209593.9305055;-45.120503652039325
1739209593.9305165;-45.120503652039325
1739209593.9305274;-45.120503652039325
1739209593.9305384;-38.13080360867914
1739209593.9305494;-45.120503652039325
1739209593.9305604;-38.13080360867914
1739209593.9305713;-33.981070128970906
1739209593.9305823;-45.120503652039325
1739209593.9305933;-45.120503652039325
1739209593.9306042;-45.120503652039325
1739209593.9306152;-38.13080360867914
1739209593.9306262;-45.120503652039325
1739209593.9306371;-38.13080360867914
1739209593.930648;-45.120503652039325
1739209593.930659;-38.13080360867914
1739209593.93067;-38.13080360867914
1739209593.930681;-35.57807855764607
1739209593.930692;-28.58837851428586
1739209593.930703;-45.120503652039325
1739209593.930714;-45.120503652039325
1739209593.9307249;-45.120503652039325
1739209593.9307358;-45.120503652039325
1739209593.9307468;-45.120503652039325
1739209593.9307578;-45.120503652039325
1739209593.9307687;-45.120503652039325
1739209593.9307797;-45.120503652039325
1739209593.9307907;-38.13080360867914
1739209593.9308016;-38.13080360867914
1739209593.9308126;-45.120503652039325
1739209593.9308236;-45.120503652039325
1739209593.9308345;-45.120503652039325
1739209593.9308455;-38.13080360867914
1739209593.9308565;-35.57807855764607
1739209593.9308674;-38.13080360867914
1739209593.9308784;-38.13080360867914
1739209593.9308894;-35.57807855764607
1739209593.9309003;-35.57807855764607
1739209593.9309113;-38.13080360867914
1739209593.9309223;-38.13080360867914
1739209593.9309332;-38.13080360867914
1739209593.9309442;-45.120503652039325
1739209593.9309552;-33.981070128970906
1739209593.9309661;-38.13080360867914
1739209593.930977;-38.13080360867914
1739209593.930988;-38.13080360867914
1739209593.930999;-38.13080360867914
1739209593.93101;-35.57807855764607
1739209593.931021;-38.13080360867914
1739209593.931032;-35.57807855764607
1739209593.931043;-38.13080360867914
1739209593.9310539;-45.120503652039325
1739209593.9310648;-38.13080360867914
1739209593.9310758;-38.13080360867914
1739209593.9310868;-45.120503652039325
1739209593.9310977;-38.13080360867914
1739209593.9311087;-38.13080360867914
1739209593.9311197;-45.120503652039325
1739209593.9311306;-30.49652367304973
1739209593.9311416;-33.981070128970906
1739209593.9311526;-38.13080360867914
1739209593.9311635;-38.13080360867914
1739209593.9311745;-45.120503652039325
1739209593.9311855;-38.13080360867914
1739209593.9311965;-38.13080360867914
1739209593.9312074;-38.13080360867914
1739209593.9312184;-45.120503652039325
1739209593.9312294;-38.13080360867914
1739209593.9312403;-35.57807855764607
1739209593.931251;-45.120503652039325
1739209593.931262;-45.120503652039325
1739209593.931273;-45.120503652039325
1739209593.931284;-38.13080360867914
1739209593.931295;-45.120503652039325
1739209593.931306;-45.120503652039325
1739209593.9313169;-45.120503652039325
1739209593.9313278;-45.120503652039325
1739209593.9313388;-45.120503652039325
1739209593.9313498;-45.120503652039325
1739209593.9313607;-38.13080360867914
1739209593.9313717;-45.120503652039325
1739209593.9313827;-38.13080360867914
1739209593.9313936;-32.816014438256545
1739209593.9314046;-38.13080360867914
1739209593.9314156;-38.13080360867914
1739209593.9314265;-38.13080360867914
1739209593.9314375;-45.120503652039325
1739209593.9314485;-33.981070128970906
1739209593.9314594;-45.120503652039325
1739209593.9314704;-45.120503652039325
1739209593.9314814;-45.120503652039325
1739209593.9314923;-38.13080360867914
1739209593.9315033;-38.13080360867914
1739209593.9315143;-45.120503652039325
1739209593.9315252;-45.120503652039325
1739209593.9315362;-45.120503652039325
1739209593.9315472;-45.120503652039325
1739209593.9315581;-38.13080360867914
1739209593.931569;-38.13080360867914
1739209593.93158;-45.120503652039325
1739209593.931591;-38.13080360867914
1739209593.931602;-35.57807855764607
1739209593.931613;-38.13080360867914
1739209593.931624;-45.120503652039325
1739209593.931635;-38.13080360867914
1739209593.9316459;-35.57807855764607
1739209593.9316568;-35.57807855764607
1739209593.9316678;-38.13080360867914
1739209593.9316788;-38.13080360867914
1739209593.9316897;-45.120503652039325
1739209593.9317007;-45.120503652039325
1739209593.9317117;-33.981070128970906
1739209593.9317226;-35.57807855764607
1739209593.9317336;-38.13080360867914
1739209593.9317446;-45.120503652039325
1739209593.9317555;-45.120503652039325
1739209593.9317665;-45.120503652039325
1739209593.9317775;-45.120503652039325
1739209593.9317884;-45.120503652039325
1739209593.9317994;-38.13080360867914
1739209593.9318104;-35.57807855764607
1739209593.9318213;-38.13080360867914
1739209593.9318323;-45.120503652039325
1739209593.9318433;-38.13080360867914
1739209593.9318542;-45.120503652039325
1739209593.9318652;-38.13080360867914
1739209593.9318762;-35.57807855764607
1739209593.9318871;-33.981070128970906
1739209593.931898;-33.981070128970906
1739209593.931909;-45.120503652039325
1739209593.93192;-45.120503652039325
1739209593.931931;-38.13080360867914
1739209593.931942;-45.120503652039325
1739209593.931953;-45.120503652039325
1739209593.931964;-38.13080360867914
1739209593.931975;-35.57807855764607
1739209593.9319859;-38.13080360867914
1739209593.9319968;-38.13080360867914
1739209593.9320078;-45.120503652039325
1739209593.9320188;-38.13080360867914
1739209593.9320297;-38.13080360867914
1739209593.9320407;-38.13080360867914
1739209593.9320517;-45.120503652039325
1739209593.9320626;-45.120503652039325
1739209593.9320736;-38.13080360867914
1739209593.9320846;-45.120503652039325
1739209593.9320955;-45.120503652039325
1739209593.9321065;-28.992665084841942
1739209593.9321175;-33.981070128970906
1739209593.9321284;-38.13080360867914
1739209593.9321394;-35.57807855764607
1739209593.9321504;-38.13080360867914
1739209593.9321613;-45.120503652039325
1739209593.9321723;-38.13080360867914
1739209593.9321833;-35.57807855764607
1739209593.9321942;-45.120503652039325
1739209593.9322052;-45.120503652039325
1739209593.9322162;-35.57807855764607
1739209593.9322271;-35.57807855764607
1739209593.932238;-38.13080360867914
1739209593.932249;-38.13080360867914
1739209593.93226;-38.13080360867914
1739209593.932271;-45.120503652039325
1739209593.932282;-38.13080360867914
1739209593.932293;-35.57807855764607
1739209593.932304;-38.13080360867914
1739209593.9323149;-45.120503652039325
1739209593.9323258;-38.13080360867914
1739209593.9323368;-35.57807855764607
1739209593.9323478;-35.57807855764607
1739209593.9323587;-45.120503652039325
1739209593.9323697;-33.981070128970906
1739209593.9323807;-31.141103565318915
1739209593.9323916;-45.120503652039325
1739209593.9324026;-45.120503652039325
1739209593.9324136;-33.981070128970906
1739209593.9324245;-38.13080360867914
1739209593.9324355;-45.120503652039325
1739209593.9324465;-45.120503652039325
1739209593.9324574;-45.120503652039325
1739209593.9324684;-38.13080360867914
1739209593.9324794;-38.13080360867914
1739209593.9324903;-45.120503652039325
1739209593.9325013;-45.120503652039325
1739209593.9325123;-38.13080360867914
1739209593.9325233;-35.57807855764607
1739209593.9325342;-45.120503652039325
1739209593.9325452;-33.981070128970906
1739209593.9325562;-30.49652367304973
1739209593.9325671;-45.120503652039325
1739209593.932578;-45.120503652039325
1739209593.932589;-45.120503652039325
1739209593.9326;-45.120503652039325
1739209593.932611;-45.120503652039325
1739209593.932622;-45.120503652039325
1739209593.932633;-35.57807855764607
1739209593.932644;-32.816014438256545
1739209593.9326549;-38.13080360867914
1739209593.9326656;-38.13080360867914
1739209593.9326766;-35.57807855764607
1739209593.9326875;-38.13080360867914
1739209593.9326985;-45.120503652039325
1739209593.9327095;-45.120503652039325
1739209593.9327204;-45.120503652039325
1739209593.9327314;-45.120503652039325
1739209593.9327424;-38.13080360867914
1739209593.9327533;-45.120503652039325
1739209593.9327643;-45.120503652039325
1739209593.9327753;-38.13080360867914
1739209593.9327862;-38.13080360867914
1739209593.9327972;-45.120503652039325
1739209593.9328082;-38.13080360867914
1739209593.9328191;-35.57807855764607
1739209593.93283;-45.120503652039325
1739209593.932841;-33.981070128970906
1739209593.932852;-45.120503652039325
1739209593.932863;-45.120503652039325
1739209593.932874;-38.13080360867914
1739209593.932885;-38.13080360867914
1739209593.932896;-38.13080360867914
1739209593.9329069;-45.120503652039325
1739209593.9329178;-45.120503652039325
1739209593.9329288;-45.120503652039325
1739209593.9329398;-38.13080360867914
1739209593.9329507;-32.816014438256545
1739209593.9329617;-45.120503652039325
1739209593.9329727;-45.120503652039325
1739209593.9329836;-45.120503652039325
1739209593.9329946;-33.981070128970906
1739209593.9330056;-31.141103565318915
1739209593.9330165;-45.120503652039325
1739209593.9330275;-45.120503652039325
1739209593.9330385;-38.13080360867914
1739209593.9330494;-33.981070128970906
1739209593.9330604;-45.120503652039325
1739209593.9330714;-38.13080360867914
1739209593.9330823;-45.120503652039325
1739209593.9330933;-38.13080360867914
1739209593.9331043;-38.13080360867914
1739209593.9331152;-45.120503652039325
1739209593.9331262;-45.120503652039325
1739209593.9331372;-38.13080360867914
1739209593.9331481;-45.120503652039325
1739209593.933159;-45.120503652039325
1739209593.93317;-45.120503652039325
1739209593.933181;-45.120503652039325
1739209593.933192;-45.120503652039325
1739209593.933203;-45.120503652039325
1739209593.933214;-32.816014438256545
1739209593.933225;-35.57807855764607
1739209593.933236;-45.120503652039325
1739209593.9332469;-45.120503652039325
1739209593.9332578;-33.981070128970906
1739209593.9332688;-28.992665084841942
1739209593.9332798;-45.120503652039325
1739209593.9332907;-45.120503652039325
1739209593.9333017;-38.13080360867914
1739209593.9333127;-38.13080360867914
1739209593.9333236;-45.120503652039325
1739209593.9333346;-38.13080360867914
1739209593.9333456;-45.120503652039325
1739209593.9333565;-35.57807855764607
1739209593.9333675;-38.13080360867914
1739209593.9333785;-38.13080360867914
1739209593.9333894;-45.120503652039325
1739209593.9334004;-45.120503652039325
1739209593.9334114;-38.13080360867914
1739209593.9334223;-45.120503652039325
1739209593.9334333;-33.981070128970906
1739209593.9334443;-28.992665084841942
1739209593.9334552;-45.120503652039325
1739209593.9334662;-38.13080360867914
1739209593.9334772;-32.816014438256545
1739209593.9334881;-33.981070128970906
1739209593.933499;-45.120503652039325
1739209593.93351;-38.13080360867914
1739209593.933521;-38.13080360867914
1739209593.933532;-38.13080360867914
1739209593.933543;-45.120503652039325
