CAN Message; 0x1b8:02003b0e47822179
1739209613.8591154;-45.120503652039325
1739209613.8591197;-38.13080360867914
1739209613.859124;-45.120503652039325
1739209613.859128;-45.120503652039325
1739209613.8591323;-38.13080360867914
1739209613.8591366;-35.57807855764607
1739209613.8591409;-35.57807855764607
1739209613.859145;-38.13080360867914
1739209613.8591492;-45.120503652039325
1739209613.8591535;-45.120503652039325
1739209613.8591578;-33.981070128970906
1739209613.859162;-38.13080360867914
1739209613.8591661;-38.13080360867914
1739209613.8591704;-45.120503652039325
1739209613.8591747;-45.120503652039325
1739209613.859179;-38.13080360867914
1739209613.8591833;-38.13080360867914
1739209613.8591874;-38.13080360867914
1739209613.8591917;-35.57807855764607
1739209613.859196;-33.981070128970906
1739209613.8592002;-32.816014438256545
1739209613.8592045;-38.13080360867914
1739209613.8592086;-45.120503652039325
1739209613.8592129;-38.13080360867914
1739209613.8592172;-33.981070128970906
1739209613.8592215;-38.13080360867914
1739209613.8592257;-28.992665084841942
1739209613.8592298;-38.13080360867914
1739209613.859234;-45.120503652039325
1739209613.8592384;-38.13080360867914
1739209613.8592427;-45.120503652039325
1739209613.859247;-35.57807855764607
1739209613.859251;-32.816014438256545
1739209613.8592553;-33.981070128970906
1739209613.8592596;-32.816014438256545
1739209613.859264;-31.141103565318915
1739209613.8592682;-33.981070128970906
1739209613.8592722;-33.981070128970906
1739209613.8592765;-32.816014438256545
1739209613.8592808;-38.13080360867914
1739209613.859285;-45.120503652039325
1739209613.8592894;-38.13080360867914
1739209613.8592935;-31.141103565318915
1739209613.8592978;-33.981070128970906
1739209613.859302;-38.13080360867914
1739209613.8593063;-38.13080360867914
1739209613.8593104;-33.981070128970906
1739209613.8593147;-33.981070128970906
1739209613.859319;-38.13080360867914
1739209613.8593233;-45.120503652039325
1739209613.8593276;-33.981070128970906
1739209613.8593316;-30.49652367304973
1739209613.859336;-38.13080360867914
1739209613.8593402;-38.13080360867914
1739209613.8593445;-38.13080360867914
1739209613.8593488;-45.120503652039325
1739209613.8593528;-45.120503652039325
1739209613.859357;-33.981070128970906
1739209613.8593614;-31.141103565318915
1739209613.8593657;-30.49652367304973
1739209613.85937;-38.13080360867914
1739209613.859374;-45.120503652039325
1739209613.8593783;-45.120503652039325
1739209613.8593826;-45.120503652039325
1739209613.859387;-45.120503652039325
1739209613.8593912;-45.120503652039325
1739209613.8593953;-38.13080360867914
1739209613.8593996;-28.992665084841942
1739209613.8594038;-45.120503652039325
1739209613.8594081;-38.13080360867914
1739209613.8594124;-38.13080360867914
1739209613.8594165;-38.13080360867914
1739209613.8594208;-45.120503652039325
1739209613.859425;-38.13080360867914
1739209613.8594294;-28.992665084841942
1739209613.8594337;-29.438486411369347
1739209613.8594377;-45.120503652039325
1739209613.859442;-38.13080360867914
1739209613.8594463;-45.120503652039325
1739209613.8594506;-38.13080360867914
1739209613.8594549;-45.120503652039325
1739209613.859459;-45.120503652039325
1739209613.8594632;-38.13080360867914
1739209613.8594675;-28.992665084841942
1739209613.8594718;-45.120503652039325
1739209613.8594759;-45.120503652039325
1739209613.8594801;-45.120503652039325
1739209613.8594844;-33.981070128970906
1739209613.8594887;-38.13080360867914
1739209613.859493;-38.13080360867914
1739209613.859497;-45.120503652039325
1739209613.8595014;-38.13080360867914
1739209613.8595057;-45.120503652039325
1739209613.85951;-45.120503652039325
1739209613.8595142;-45.120503652039325
1739209613.8595183;-45.120503652039325
1739209613.8595226;-45.120503652039325
1739209613.8595269;-45.120503652039325
1739209613.8595312;-45.120503652039325
1739209613.8595355;-38.13080360867914
1739209613.8595395;-35.57807855764607
1739209613.8595438;-45.120503652039325
1739209613.859548;-45.120503652039325
1739209613.8595524;-45.120503652039325
1739209613.8595567;-38.13080360867914
1739209613.8595607;-45.120503652039325
1739209613.859565;-45.120503652039325
1739209613.8595693;-28.992665084841942
1739209613.8595736;-35.57807855764607
1739209613.859578;-38.13080360867914
1739209613.859582;-45.120503652039325
1739209613.8595862;-33.981070128970906
1739209613.8595905;-38.13080360867914
1739209613.8595948;-38.13080360867914
1739209613.859599;-38.13080360867914
1739209613.8596032;-38.13080360867914
1739209613.8596075;-45.120503652039325
1739209613.8596117;-45.120503652039325
1739209613.859616;-45.120503652039325
1739209613.8596203;-45.120503652039325
1739209613.8596244;-33.981070128970906
1739209613.8596287;-38.13080360867914
1739209613.859633;-45.120503652039325
1739209613.8596373;-26.991370085610722
1739209613.8596416;-35.57807855764607
1739209613.8596456;-45.120503652039325
1739209613.85965;-38.13080360867914
1739209613.8596542;-31.141103565318915
1739209613.8596585;-38.13080360867914
1739209613.8596625;-45.120503652039325
1739209613.8596668;-45.120503652039325
1739209613.859671;-45.120503652039325
1739209613.8596754;-38.13080360867914
1739209613.8596797;-38.13080360867914
1739209613.8596838;-45.120503652039325
1739209613.859688;-45.120503652039325
1739209613.8596923;-45.120503652039325
1739209613.8596966;-38.13080360867914
1739209613.859701;-45.120503652039325
1739209613.859705;-32.816014438256545
1739209613.8597093;-32.816014438256545
1739209613.8597136;-38.13080360867914
1739209613.8597178;-45.120503652039325
1739209613.8597221;-38.13080360867914
1739209613.8597262;-38.13080360867914
1739209613.8597305;-38.13080360867914
1739209613.8597348;-45.120503652039325
1739209613.859739;-45.120503652039325
1739209613.8597434;-45.120503652039325
1739209613.8597474;-38.13080360867914
1739209613.8597517;-38.13080360867914
1739209613.859756;-38.13080360867914
1739209613.8597603;-38.13080360867914
1739209613.8597646;-45.120503652039325
1739209613.8597686;-32.816014438256545
1739209613.859773;-45.120503652039325
1739209613.8597772;-45.120503652039325
1739209613.8597815;-38.13080360867914
1739209613.8597858;-45.120503652039325
1739209613.8597898;-45.120503652039325
1739209613.8597941;-38.13080360867914
1739209613.8597984;-33.981070128970906
1739209613.8598027;-45.120503652039325
1739209613.859807;-35.57807855764607
1739209613.859811;-33.981070128970906
1739209613.8598154;-45.120503652039325
1739209613.8598197;-38.13080360867914
1739209613.859824;-38.13080360867914
1739209613.859828;-38.13080360867914
1739209613.8598323;-38.13080360867914
1739209613.8598366;-35.57807855764607
1739209613.8598409;-45.120503652039325
1739209613.8598452;-45.120503652039325
1739209613.8598492;-45.120503652039325
1739209613.8598535;-45.120503652039325
1739209613.8598578;-45.120503652039325
1739209613.859862;-33.981070128970906
1739209613.8598664;-38.13080360867914
1739209613.8598704;-45.120503652039325
1739209613.8598747;-35.57807855764607
1739209613.859879;-38.13080360867914
1739209613.8598833;-45.120503652039325
1739209613.8598876;-45.120503652039325
1739209613.8598917;-38.13080360867914
1739209613.859896;-45.120503652039325
1739209613.8599002;-45.120503652039325
1739209613.8599045;-38.13080360867914
1739209613.8599088;-45.120503652039325
1739209613.8599129;-45.120503652039325
1739209613.8599172;-45.120503652039325
1739209613.8599215;-45.120503652039325
1739209613.8599257;-38.13080360867914
1739209613.85993;-33.981070128970906
1739209613.859934;-38.13080360867914
1739209613.8599384;-45.120503652039325
1739209613.8599427;-35.57807855764607
1739209613.859947;-32.816014438256545
1739209613.8599513;-38.13080360867914
1739209613.8599553;-45.120503652039325
1739209613.8599596;-33.981070128970906
1739209613.859964;-38.13080360867914
1739209613.8599682;-45.120503652039325
1739209613.8599725;-45.120503652039325
1739209613.8599765;-45.120503652039325
1739209613.8599808;-33.981070128970906
1739209613.859985;-38.13080360867914
1739209613.8599894;-45.120503652039325
1739209613.8599935;-35.57807855764607
1739209613.8599977;-32.816014438256545
1739209613.860002;-38.13080360867914
1739209613.8600063;-45.120503652039325
1739209613.8600106;-38.13080360867914
1739209613.8600147;-32.816014438256545
1739209613.860019;-45.120503652039325
1739209613.8600233;-45.120503652039325
1739209613.8600276;-45.120503652039325
1739209613.8600318;-45.120503652039325
1739209613.860036;-45.120503652039325
1739209613.8600402;-45.120503652039325
1739209613.8600445;-38.13080360867914
1739209613.8600488;-32.816014438256545
1739209613.860053;-45.120503652039325
1739209613.860057;-45.120503652039325
1739209613.8600614;-45.120503652039325
1739209613.8600657;-33.981070128970906
1739209613.86007;-38.13080360867914
1739209613.8600743;-45.120503652039325
1739209613.8600783;-38.13080360867914
1739209613.8600826;-38.13080360867914
1739209613.860087;-33.981070128970906
1739209613.8600912;-38.13080360867914
1739209613.8600955;-38.13080360867914
1739209613.8600996;-45.120503652039325
1739209613.8601038;-45.120503652039325
1739209613.8601081;-45.120503652039325
1739209613.8601124;-35.57807855764607
1739209613.8601167;-35.57807855764607
1739209613.8601208;-38.13080360867914
1739209613.860125;-45.120503652039325
1739209613.8601294;-38.13080360867914
1739209613.8601336;-38.13080360867914
1739209613.860138;-33.981070128970906
1739209613.860142;-45.120503652039325
1739209613.8601463;-45.120503652039325
1739209613.8601506;-38.13080360867914
1739209613.8601549;-38.13080360867914
1739209613.860159;-45.120503652039325
1739209613.8601632;-38.13080360867914
1739209613.8601675;-45.120503652039325
1739209613.8601718;-45.120503652039325
1739209613.860176;-45.120503652039325
1739209613.8601801;-38.13080360867914
1739209613.8601844;-32.816014438256545
1739209613.8601887;-38.13080360867914
1739209613.860193;-38.13080360867914
1739209613.8601973;-45.120503652039325
1739209613.8602014;-33.981070128970906
1739209613.8602057;-35.57807855764607
1739209613.86021;-45.120503652039325
1739209613.8602142;-45.120503652039325
1739209613.8602185;-35.57807855764607
1739209613.8602226;-45.120503652039325
1739209613.8602269;-45.120503652039325
1739209613.8602312;-38.13080360867914
1739209613.8602355;-38.13080360867914
1739209613.8602397;-45.120503652039325
1739209613.8602438;-45.120503652039325
1739209613.860248;-45.120503652039325
1739209613.8602524;-45.120503652039325
1739209613.8602567;-31.141103565318915
1739209613.860261;-35.57807855764607
1739209613.860265;-45.120503652039325
1739209613.8602693;-38.13080360867914
1739209613.8602736;-32.816014438256545
1739209613.860278;-38.13080360867914
1739209613.8602822;-38.13080360867914
1739209613.8602862;-38.13080360867914
1739209613.8602905;-45.120503652039325
1739209613.8602948;-38.13080360867914
1739209613.860299;-38.13080360867914
1739209613.8603034;-45.120503652039325
1739209613.8603075;-45.120503652039325
1739209613.8603117;-38.13080360867914
1739209613.860316;-45.120503652039325
1739209613.8603203;-45.120503652039325
1739209613.8603244;-45.120503652039325
1739209613.8603287;-45.120503652039325
1739209613.860333;-45.120503652039325
1739209613.8603373;-45.120503652039325
1739209613.8603415;-35.57807855764607
1739209613.8603456;-38.13080360867914
1739209613.86035;-38.13080360867914
1739209613.8603542;-38.13080360867914
1739209613.8603585;-38.13080360867914
1739209613.8603628;-38.13080360867914
1739209613.8603668;-38.13080360867914
1739209613.860371;-35.57807855764607
1739209613.8603754;-45.120503652039325
1739209613.8603797;-45.120503652039325
1739209613.860384;-38.13080360867914
1739209613.860388;-35.57807855764607
1739209613.8603923;-45.120503652039325
1739209613.8603966;-45.120503652039325
1739209613.860401;-45.120503652039325
1739209613.8604052;-35.57807855764607
1739209613.8604093;-38.13080360867914
1739209613.8604136;-45.120503652039325
1739209613.8604178;-45.120503652039325
1739209613.8604221;-45.120503652039325
1739209613.8604264;-32.816014438256545
1739209613.8604305;-38.13080360867914
1739209613.8604348;-38.13080360867914
1739209613.860439;-45.120503652039325
1739209613.8604434;-45.120503652039325
1739209613.8604476;-45.120503652039325
1739209613.8604517;-38.13080360867914
1739209613.860456;-35.57807855764607
1739209613.8604603;-38.13080360867914
1739209613.8604646;-45.120503652039325
1739209613.8604689;-38.13080360867914
1739209613.860473;-38.13080360867914
1739209613.8604772;-45.120503652039325
1739209613.8604815;-45.120503652039325
1739209613.8604858;-38.13080360867914
1739209613.8604898;-45.120503652039325
1739209613.8604941;-31.141103565318893
1739209613.8604984;-32.816014438256545
1739209613.8605027;-38.13080360867914
1739209613.860507;-38.13080360867914
1739209613.860511;-38.13080360867914
1739209613.8605154;-38.13080360867914
1739209613.8605196;-38.13080360867914
1739209613.860524;-38.13080360867914
1739209613.8605282;-38.13080360867914
1739209613.8605323;-45.120503652039325
1739209613.8605366;-38.13080360867914
1739209613.8605409;-45.120503652039325
1739209613.8605452;-45.120503652039325
1739209613.8605494;-45.120503652039325
1739209613.8605535;-33.981070128970906
1739209613.8605578;-38.13080360867914
1739209613.860562;-26.487275050834715
1739209613.8605664;-29.438486411369333
1739209613.8605707;-45.120503652039325
1739209613.8605747;-32.816014438256545
1739209613.860579;-32.816014438256545
1739209613.8605833;-38.13080360867914
1739209613.8605876;-45.120503652039325
1739209613.860592;-38.13080360867914
1739209613.860596;-45.120503652039325
1739209613.8606002;-45.120503652039325
1739209613.8606045;-38.13080360867914
1739209613.8606088;-35.57807855764607
1739209613.860613;-45.120503652039325
1739209613.8606172;-45.120503652039325
1739209613.8606215;-45.120503652039325
1739209613.8606257;-45.120503652039325
1739209613.86063;-45.120503652039325
1739209613.8606343;-45.120503652039325
1739209613.8606384;-38.13080360867914
1739209613.8606427;-45.120503652039325
1739209613.860647;-38.13080360867914
1739209613.8606513;-38.13080360867914
1739209613.8606553;-38.13080360867914
1739209613.8606596;-45.120503652039325
1739209613.860664;-35.57807855764607
1739209613.8606682;-26.487275050834715
1739209613.8606725;-38.13080360867914
1739209613.8606765;-45.120503652039325
1739209613.8606808;-32.816014438256545
1739209613.860685;-31.141103565318893
1739209613.8606894;-45.120503652039325
1739209613.8606937;-45.120503652039325
1739209613.8606977;-45.120503652039325
1739209613.860702;-33.981070128970956
1739209613.8607063;-45.120503652039325
1739209613.8607106;-38.13080360867914
1739209613.860715;-38.13080360867914
1739209613.860719;-38.13080360867914
1739209613.8607233;-45.120503652039325
1739209613.8607275;-45.120503652039325
1739209613.8607318;-38.13080360867914
1739209613.8607361;-32.816014438256545
1739209613.8607402;-38.13080360867914
1739209613.8607445;-35.57807855764607
1739209613.8607488;-45.120503652039325
1739209613.860753;-45.120503652039325
1739209613.8607574;-45.120503652039325
1739209613.8607614;-45.120503652039325
1739209613.8607657;-38.13080360867914
1739209613.86077;-33.981070128970906
1739209613.8607743;-45.120503652039325
1739209613.8607786;-45.120503652039325
1739209613.8607826;-38.13080360867914
1739209613.860787;-35.57807855764607
1739209613.8607912;-38.13080360867914
1739209613.8607955;-33.981070128970906
1739209613.8607998;-38.13080360867914
1739209613.8608038;-45.120503652039325
1739209613.8608081;-45.120503652039325
1739209613.8608124;-38.13080360867914
1739209613.8608167;-45.120503652039325
1739209613.8608208;-45.120503652039325
1739209613.860825;-33.981070128970906
1739209613.8608294;-38.13080360867914
1739209613.8608336;-45.120503652039325
1739209613.860838;-32.816014438256545
1739209613.860842;-38.13080360867914
1739209613.8608463;-38.13080360867914
1739209613.8608506;-45.120503652039325
1739209613.8608549;-45.120503652039325
1739209613.8608592;-31.141103565318915
1739209613.8608632;-38.13080360867914
1739209613.8608675;-45.120503652039325
1739209613.8608718;-45.120503652039325
1739209613.860876;-45.120503652039325
1739209613.8608804;-38.13080360867914
1739209613.8608844;-38.13080360867914
1739209613.8608887;-45.120503652039325
1739209613.860893;-38.13080360867914
1739209613.8608973;-33.981070128970906
1739209613.8609016;-38.13080360867914
1739209613.8609056;-35.57807855764607
1739209613.86091;-38.13080360867914
1739209613.8609142;-38.13080360867914
1739209613.8609185;-38.13080360867914
1739209613.8609228;-38.13080360867914
1739209613.8609269;-38.13080360867914
1739209613.8609312;-33.981070128970906
1739209613.8609354;-45.120503652039325
1739209613.8609397;-45.120503652039325
1739209613.860944;-45.120503652039325
1739209613.860948;-38.13080360867914
1739209613.8609524;-45.120503652039325
1739209613.8609567;-45.120503652039325
1739209613.860961;-38.13080360867914
1739209613.8609653;-45.120503652039325
1739209613.8609693;-45.120503652039325
1739209613.8609736;-45.120503652039325
1739209613.860978;-45.120503652039325
1739209613.8609822;-45.120503652039325
1739209613.8609862;-45.120503652039325
1739209613.8609905;-45.120503652039325
1739209613.8609948;-45.120503652039325
1739209613.860999;-45.120503652039325
1739209613.8610034;-38.13080360867914
1739209613.8610075;-32.816014438256545
1739209613.8610117;-31.141103565318915
1739209613.861016;-35.57807855764607
1739209613.8610203;-45.120503652039325
1739209613.8610246;-38.13080360867914
1739209613.8610287;-38.13080360867914
1739209613.861033;-45.120503652039325
1739209613.8610373;-38.13080360867914
1739209613.8610415;-45.120503652039325
1739209613.8610458;-45.120503652039325
1739209613.86105;-45.120503652039325
1739209613.8610542;-45.120503652039325
1739209613.8610585;-45.120503652039325
1739209613.8610628;-45.120503652039325
1739209613.861067;-45.120503652039325
1739209613.861071;-38.13080360867914
1739209613.8610754;-35.57807855764607
1739209613.8610797;-31.141103565318915
1739209613.861084;-45.120503652039325
1739209613.8610883;-38.13080360867914
1739209613.8610923;-45.120503652039325
1739209613.8610966;-35.57807855764607
1739209613.861101;-35.57807855764607
1739209613.8611052;-45.120503652039325
1739209613.8611095;-38.13080360867914
1739209613.8611135;-38.13080360867914
1739209613.8611178;-45.120503652039325
1739209613.8611221;-33.981070128970906
1739209613.8611264;-38.13080360867914
1739209613.8611307;-38.13080360867914
1739209613.8611348;-45.120503652039325
1739209613.861139;-45.120503652039325
1739209613.8611434;-38.13080360867914
1739209613.8611476;-45.120503652039325
1739209613.8611517;-45.120503652039325
1739209613.861156;-38.13080360867914
1739209613.8611603;-45.120503652039325
1739209613.8611646;-33.981070128970906
1739209613.8611689;-45.120503652039325
1739209613.861173;-45.120503652039325
1739209613.8611772;-45.120503652039325
1739209613.8611815;-28.58837851428586
1739209613.8611858;-32.816014438256545
1739209613.86119;-45.120503652039325
1739209613.8611941;-45.120503652039325
1739209613.8611984;-38.13080360867914
1739209613.8612027;-38.13080360867914
1739209613.861207;-45.120503652039325
1739209613.8612113;-45.120503652039325
1739209613.8612154;-45.120503652039325
1739209613.8612196;-45.120503652039325
1739209613.861224;-45.120503652039325
1739209613.8612282;-45.120503652039325
1739209613.8612325;-33.981070128970906
1739209613.8612366;-38.13080360867914
1739209613.8612409;-45.120503652039325
1739209613.8612452;-45.120503652039325
1739209613.8612494;-26.991370085610722
1739209613.8612537;-29.438486411369333
1739209613.8612578;-45.120503652039325
1739209613.861262;-45.120503652039325
1739209613.8612664;-38.13080360867914
1739209613.8612707;-32.816014438256545
1739209613.861275;-45.120503652039325
1739209613.861279;-38.13080360867914
1739209613.8612833;-45.120503652039325
1739209613.8612876;-45.120503652039325
1739209613.861292;-38.13080360867914
1739209613.8612962;-45.120503652039325
1739209613.8613002;-45.120503652039325
1739209613.8613045;-38.13080360867914
1739209613.8613088;-38.13080360867914
1739209613.861313;-45.120503652039325
1739209613.8613172;-29.438486411369333
1739209613.8613214;-29.438486411369333
1739209613.8613257;-45.120503652039325
1739209613.86133;-45.120503652039325
1739209613.8613343;-35.57807855764607
1739209613.8613384;-35.57807855764607
1739209613.8613427;-45.120503652039325
1739209613.861347;-45.120503652039325
1739209613.8613513;-45.120503652039325
1739209613.8613555;-45.120503652039325
1739209613.8613596;-35.57807855764607
1739209613.861364;-45.120503652039325
1739209613.8613682;-45.120503652039325
1739209613.8613725;-45.120503652039325
1739209613.8613768;-45.120503652039325
1739209613.8613808;-45.120503652039325
1739209613.861385;-35.57807855764607
1739209613.8613894;-31.141103565318893
1739209613.8613937;-45.120503652039325
1739209613.861398;-45.120503652039325
1739209613.861402;-35.57807855764607
1739209613.8614063;-33.981070128970906
1739209613.8614106;-38.13080360867914
1739209613.861415;-45.120503652039325
1739209613.8614192;-45.120503652039325
1739209613.8614233;-45.120503652039325
1739209613.8614275;-45.120503652039325
1739209613.8614318;-38.13080360867914
1739209613.8614361;-38.13080360867914
1739209613.8614404;-38.13080360867914
1739209613.8614445;-38.13080360867914
1739209613.8614488;-31.141103565318893
1739209613.861453;-45.120503652039325
1739209613.8614573;-45.120503652039325
1739209613.8614616;-38.13080360867914
1739209613.8614657;-35.57807855764607
1739209613.86147;-45.120503652039325
1739209613.8614743;-45.120503652039325
1739209613.8614786;-38.13080360867914
1739209613.8614826;-45.120503652039325
1739209613.861487;-35.57807855764607
1739209613.8614912;-27.8777449560314
1739209613.8614955;-38.13080360867914
1739209613.8614998;-45.120503652039325
1739209613.8615038;-35.57807855764607
1739209613.8615081;-35.57807855764607
1739209613.8615124;-45.120503652039325
1739209613.8615167;-35.57807855764607
1739209613.861521;-45.120503652039325
1739209613.861525;-38.13080360867914
1739209613.8615294;-33.981070128970906
1739209613.8615336;-38.13080360867914
1739209613.861538;-45.120503652039325
1739209613.8615422;-45.120503652039325
1739209613.8615463;-35.57807855764607
1739209613.8615506;-35.57807855764607
1739209613.8615549;-45.120503652039325
1739209613.8615592;-33.981070128970906
1739209613.8615634;-38.13080360867914
1739209613.8615675;-38.13080360867914
1739209613.8615718;-38.13080360867914
1739209613.861576;-45.120503652039325
1739209613.8615804;-33.981070128970906
1739209613.8615847;-38.13080360867914
1739209613.8615887;-45.120503652039325
1739209613.861593;-45.120503652039325
1739209613.8615973;-38.13080360867914
1739209613.8616016;-45.120503652039325
1739209613.861606;-38.13080360867914
1739209613.86161;-38.13080360867914
1739209613.8616142;-38.13080360867914
1739209613.8616185;-35.57807855764607
1739209613.8616228;-45.120503652039325
1739209613.861627;-45.120503652039325
1739209613.8616312;-45.120503652039325
1739209613.8616354;-38.13080360867914
1739209613.8616397;-45.120503652039325
1739209613.861644;-45.120503652039325
1739209613.861648;-38.13080360867914
1739209613.8616524;-45.120503652039325
1739209613.8616567;-45.120503652039325
1739209613.861661;-30.49652367304973
1739209613.8616652;-45.120503652039325
1739209613.8616693;-45.120503652039325
1739209613.8616736;-38.13080360867914
1739209613.861678;-32.816014438256545
1739209613.8616822;-45.120503652039325
1739209613.8616865;-45.120503652039325
1739209613.8616905;-45.120503652039325
1739209613.8616948;-45.120503652039325
1739209613.861699;-45.120503652039325
1739209613.8617034;-45.120503652039325
1739209613.8617077;-33.981070128970906
1739209613.8617117;-38.13080360867914
1739209613.861716;-38.13080360867914
1739209613.8617203;-45.120503652039325
1739209613.8617246;-45.120503652039325
1739209613.861729;-35.57807855764607
1739209613.861733;-38.13080360867914
1739209613.8617373;-38.13080360867914
1739209613.8617415;-38.13080360867914
1739209613.8617458;-38.13080360867914
1739209613.8617501;-33.981070128970906
1739209613.8617542;-45.120503652039325
1739209613.8617585;-45.120503652039325
1739209613.8617628;-45.120503652039325
1739209613.861767;-38.13080360867914
1739209613.8617713;-32.816014438256545
1739209613.8617754;-45.120503652039325
1739209613.8617797;-38.13080360867914
1739209613.861784;-35.57807855764607
1739209613.8617883;-38.13080360867914
1739209613.8617926;-35.57807855764607
1739209613.8617966;-45.120503652039325
1739209613.861801;-45.120503652039325
1739209613.8618052;-38.13080360867914
1739209613.8618095;-45.120503652039325
1739209613.8618135;-38.13080360867914
1739209613.8618178;-45.120503652039325
1739209613.8618221;-45.120503652039325
1739209613.8618264;-45.120503652039325
1739209613.8618307;-45.120503652039325
1739209613.8618348;-33.981070128970906
1739209613.861839;-38.13080360867914
1739209613.8618433;-45.120503652039325
1739209613.8618476;-45.120503652039325
1739209613.861852;-32.816014438256545
1739209613.861856;-38.13080360867914
1739209613.8618603;-45.120503652039325
1739209613.8618646;-38.13080360867914
1739209613.8618689;-38.13080360867914
1739209613.8618731;-38.13080360867914
1739209613.8618772;-38.13080360867914
1739209613.8618815;-45.120503652039325
1739209613.8618858;-45.120503652039325
