CAN Message; 0x1bb:0000127cb216c2dd
1739209781.5188527;-38.13080360867914
1739209781.5188584;-38.13080360867914
1739209781.5188642;-38.13080360867914
1739209781.5188699;-45.120503652039325
1739209781.5188756;-33.981070128970906
1739209781.5188813;-35.57807855764607
1739209781.518887;-38.13080360867914
1739209781.5188928;-38.13080360867914
1739209781.5188985;-38.13080360867914
1739209781.5189042;-45.120503652039325
1739209781.51891;-33.981070128970906
1739209781.5189157;-45.120503652039325
1739209781.5189214;-33.981070128970956
1739209781.518927;-38.13080360867914
1739209781.5189328;-38.13080360867914
1739209781.5189385;-45.120503652039325
1739209781.5189443;-45.120503652039325
1739209781.51895;-45.120503652039325
1739209781.5189557;-38.13080360867914
1739209781.5189614;-35.57807855764607
1739209781.5189672;-31.141103565318915
1739209781.5189729;-35.57807855764607
1739209781.5189788;-38.13080360867914
1739209781.5189846;-38.13080360867914
1739209781.5189903;-38.13080360867914
1739209781.518996;-45.120503652039325
1739209781.5190017;-38.13080360867914
1739209781.5190074;-38.13080360867914
1739209781.5190132;-45.120503652039325
1739209781.519019;-28.58837851428586
1739209781.5190246;-35.57807855764607
1739209781.5190303;-45.120503652039325
1739209781.519036;-33.981070128970906
1739209781.5190418;-38.13080360867914
1739209781.5190475;-45.120503652039325
1739209781.5190532;-45.120503652039325
1739209781.519059;-33.981070128970906
1739209781.5190647;-45.120503652039325
1739209781.5190704;-45.120503652039325
1739209781.519076;-45.120503652039325
1739209781.5190818;-38.13080360867914
1739209781.5190876;-45.120503652039325
1739209781.5190933;-45.120503652039325
1739209781.519099;-45.120503652039325
1739209781.5191047;-38.13080360867914
1739209781.5191107;-35.57807855764607
1739209781.5191164;-45.120503652039325
1739209781.5191221;-45.120503652039325
1739209781.5191278;-38.13080360867914
1739209781.5191336;-38.13080360867914
1739209781.5191393;-45.120503652039325
1739209781.519145;-38.13080360867914
1739209781.5191507;-33.981070128970906
1739209781.5191565;-45.120503652039325
1739209781.5191622;-45.120503652039325
1739209781.519168;-38.13080360867914
1739209781.5191736;-38.13080360867914
1739209781.5191793;-45.120503652039325
1739209781.519185;-45.120503652039325
1739209781.5191908;-45.120503652039325
1739209781.5191965;-45.120503652039325
1739209781.5192022;-45.120503652039325
1739209781.519208;-38.13080360867914
1739209781.5192137;-38.13080360867914
1739209781.5192194;-38.13080360867914
1739209781.5192251;-38.13080360867914
1739209781.5192308;-45.120503652039325
1739209781.5192366;-45.120503652039325
1739209781.5192423;-45.120503652039325
1739209781.5192482;-33.981070128970906
1739209781.519254;-45.120503652039325
1739209781.5192597;-45.120503652039325
1739209781.5192654;-38.13080360867914
1739209781.5192711;-35.57807855764607
1739209781.5192769;-35.57807855764607
1739209781.5192826;-38.13080360867914
1739209781.5192883;-45.120503652039325
1739209781.519294;-45.120503652039325
1739209781.5192997;-38.13080360867914
1739209781.5193055;-45.120503652039325
1739209781.5193112;-45.120503652039325
1739209781.519317;-45.120503652039325
1739209781.5193226;-32.816014438256545
1739209781.5193284;-45.120503652039325
1739209781.519334;-45.120503652039325
1739209781.5193398;-32.816014438256545
1739209781.5193455;-32.816014438256545
1739209781.5193512;-45.120503652039325
1739209781.519357;-35.57807855764607
1739209781.5193627;-33.981070128970906
1739209781.5193684;-35.57807855764607
1739209781.5193741;-45.120503652039325
1739209781.5193799;-38.13080360867914
1739209781.5193858;-38.13080360867914
1739209781.5193915;-38.13080360867914
1739209781.5193973;-45.120503652039325
1739209781.519403;-45.120503652039325
1739209781.5194087;-45.120503652039325
1739209781.5194144;-38.13080360867914
1739209781.5194201;-38.13080360867914
1739209781.5194259;-38.13080360867914
1739209781.5194316;-38.13080360867914
1739209781.5194373;-38.13080360867914
1739209781.519443;-38.13080360867914
1739209781.5194488;-45.120503652039325
1739209781.5194545;-45.120503652039325
1739209781.5194602;-38.13080360867914
1739209781.519466;-45.120503652039325
1739209781.5194716;-38.13080360867914
1739209781.5194774;-26.991370085610722
1739209781.519483;-32.816014438256545
1739209781.5194888;-45.120503652039325
1739209781.5194945;-45.120503652039325
1739209781.5195003;-38.13080360867914
1739209781.519506;-38.13080360867914
1739209781.5195117;-38.13080360867914
1739209781.5195174;-35.57807855764607
1739209781.5195234;-33.981070128970956
1739209781.519529;-45.120503652039325
1739209781.5195348;-35.57807855764607
1739209781.5195405;-38.13080360867914
1739209781.5195463;-45.120503652039325
1739209781.519552;-45.120503652039325
1739209781.5195577;-35.57807855764607
1739209781.5195634;-38.13080360867914
1739209781.5195692;-35.57807855764607
1739209781.5195749;-35.57807855764607
1739209781.5195806;-31.141103565318893
1739209781.5195863;-32.816014438256545
1739209781.519592;-38.13080360867914
1739209781.5195978;-38.13080360867914
1739209781.5196035;-45.120503652039325
1739209781.5196092;-38.13080360867914
1739209781.519615;-45.120503652039325
1739209781.5196207;-45.120503652039325
1739209781.5196264;-38.13080360867914
1739209781.519632;-45.120503652039325
1739209781.5196378;-45.120503652039325
1739209781.5196435;-45.120503652039325
1739209781.5196493;-45.120503652039325
1739209781.519655;-35.57807855764607
1739209781.519661;-45.120503652039325
1739209781.5196667;-45.120503652039325
1739209781.5196724;-45.120503652039325
1739209781.519678;-38.13080360867914
1739209781.5196838;-45.120503652039325
1739209781.5196896;-45.120503652039325
1739209781.5196953;-38.13080360867914
1739209781.519701;-45.120503652039325
1739209781.5197067;-31.141103565318893
1739209781.5197124;-29.438486411369333
1739209781.5197182;-45.120503652039325
1739209781.519724;-45.120503652039325
1739209781.5197296;-35.57807855764607
1739209781.5197353;-35.57807855764607
1739209781.519741;-45.120503652039325
1739209781.5197468;-38.13080360867914
1739209781.5197525;-45.120503652039325
1739209781.5197582;-45.120503652039325
1739209781.519764;-38.13080360867914
1739209781.5197697;-45.120503652039325
1739209781.5197754;-45.120503652039325
1739209781.519781;-38.13080360867914
1739209781.5197868;-38.13080360867914
1739209781.5197926;-38.13080360867914
1739209781.5197985;-30.49652367304973
1739209781.5198042;-30.49652367304973
1739209781.51981;-45.120503652039325
1739209781.5198157;-45.120503652039325
1739209781.5198214;-38.13080360867914
1739209781.5198271;-45.120503652039325
1739209781.5198328;-45.120503652039325
1739209781.5198386;-45.120503652039325
1739209781.5198443;-45.120503652039325
1739209781.51985;-45.120503652039325
1739209781.5198557;-45.120503652039325
1739209781.5198615;-45.120503652039325
1739209781.5198672;-38.13080360867914
1739209781.519873;-35.57807855764607
1739209781.5198786;-45.120503652039325
1739209781.5198843;-45.120503652039325
1739209781.51989;-45.120503652039325
1739209781.5198958;-45.120503652039325
1739209781.5199015;-45.120503652039325
1739209781.5199072;-45.120503652039325
1739209781.519913;-38.13080360867914
1739209781.5199187;-38.13080360867914
1739209781.5199244;-38.13080360867914
1739209781.5199304;-38.13080360867914
1739209781.519936;-38.13080360867914
1739209781.5199418;-38.13080360867914
1739209781.5199475;-35.57807855764607
1739209781.5199533;-38.13080360867914
1739209781.519959;-45.120503652039325
1739209781.5199647;-45.120503652039325
1739209781.5199704;-38.13080360867914
1739209781.5199761;-35.57807855764607
1739209781.5199819;-35.57807855764607
1739209781.5199876;-38.13080360867914
1739209781.5199933;-38.13080360867914
1739209781.519999;-45.120503652039325
1739209781.5200047;-45.120503652039325
1739209781.5200105;-33.981070128970906
1739209781.5200162;-45.120503652039325
1739209781.520022;-45.120503652039325
1739209781.5200276;-38.13080360867914
1739209781.5200334;-45.120503652039325
1739209781.520039;-38.13080360867914
1739209781.5200448;-45.120503652039325
1739209781.5200505;-45.120503652039325
1739209781.5200562;-45.120503652039325
1739209781.520062;-45.120503652039325
1739209781.520068;-38.13080360867914
1739209781.5200737;-38.13080360867914
1739209781.5200794;-33.981070128970906
1739209781.520085;-33.981070128970906
1739209781.5200908;-38.13080360867914
1739209781.5200965;-35.57807855764607
1739209781.5201023;-35.57807855764607
1739209781.520108;-38.13080360867914
1739209781.5201137;-45.120503652039325
1739209781.5201194;-45.120503652039325
1739209781.5201252;-38.13080360867914
1739209781.5201309;-33.981070128970906
1739209781.5201366;-38.13080360867914
1739209781.5201423;-32.816014438256545
1739209781.520148;-28.992665084841942
1739209781.5201538;-38.13080360867914
1739209781.5201595;-38.13080360867914
1739209781.5201652;-32.816014438256545
1739209781.520171;-32.816014438256545
1739209781.5201766;-45.120503652039325
1739209781.5201824;-38.13080360867914
1739209781.520188;-38.13080360867914
1739209781.5201938;-35.57807855764607
1739209781.5201995;-38.13080360867914
1739209781.5202055;-38.13080360867914
1739209781.5202112;-45.120503652039325
1739209781.520217;-45.120503652039325
1739209781.5202227;-33.981070128970906
1739209781.5202284;-38.13080360867914
1739209781.520234;-33.981070128970906
1739209781.5202398;-33.981070128970906
1739209781.5202456;-38.13080360867914
1739209781.5202513;-38.13080360867914
1739209781.520257;-35.57807855764607
1739209781.5202627;-31.141103565318915
1739209781.5202684;-35.57807855764607
1739209781.5202742;-38.13080360867914
1739209781.52028;-45.120503652039325
1739209781.5202856;-38.13080360867914
1739209781.5202913;-38.13080360867914
1739209781.520297;-35.57807855764607
1739209781.5203028;-45.120503652039325
1739209781.5203085;-33.981070128970906
1739209781.5203142;-28.992665084841942
1739209781.52032;-45.120503652039325
1739209781.5203257;-45.120503652039325
1739209781.5203314;-38.13080360867914
1739209781.520337;-35.57807855764607
1739209781.520343;-38.13080360867914
1739209781.5203488;-38.13080360867914
1739209781.5203545;-38.13080360867914
1739209781.5203602;-35.57807855764607
1739209781.520366;-38.13080360867914
1739209781.5203717;-38.13080360867914
1739209781.5203774;-45.120503652039325
1739209781.5203831;-38.13080360867914
1739209781.5203888;-35.57807855764607
1739209781.5203946;-45.120503652039325
1739209781.5204003;-38.13080360867914
1739209781.520406;-27.267205301931607
1739209781.5204117;-38.13080360867914
1739209781.5204175;-45.120503652039325
1739209781.5204232;-45.120503652039325
1739209781.520429;-33.981070128970906
1739209781.5204346;-38.13080360867914
1739209781.5204403;-45.120503652039325
1739209781.520446;-45.120503652039325
1739209781.5204518;-38.13080360867914
1739209781.5204575;-45.120503652039325
1739209781.5204632;-45.120503652039325
1739209781.520469;-45.120503652039325
1739209781.5204747;-45.120503652039325
1739209781.5204806;-45.120503652039325
1739209781.5204864;-45.120503652039325
1739209781.520492;-45.120503652039325
1739209781.5204978;-32.816014438256545
1739209781.5205035;-38.13080360867914
1739209781.5205092;-45.120503652039325
1739209781.520515;-38.13080360867914
1739209781.5205207;-38.13080360867914
1739209781.5205264;-38.13080360867914
1739209781.5205321;-38.13080360867914
1739209781.5205379;-38.13080360867914
1739209781.5205436;-45.120503652039325
1739209781.5205493;-38.13080360867914
1739209781.520555;-45.120503652039325
1739209781.5205607;-45.120503652039325
1739209781.5205665;-38.13080360867914
1739209781.5205722;-35.57807855764607
1739209781.520578;-45.120503652039325
1739209781.5205836;-45.120503652039325
1739209781.5205894;-45.120503652039325
1739209781.520595;-38.13080360867914
1739209781.5206008;-45.120503652039325
1739209781.5206065;-38.13080360867914
1739209781.5206125;-38.13080360867914
1739209781.5206182;-38.13080360867914
1739209781.520624;-38.13080360867914
1739209781.5206296;-38.13080360867914
1739209781.5206354;-30.49652367304973
1739209781.520641;-35.57807855764607
1739209781.5206468;-45.120503652039325
1739209781.5206525;-45.120503652039325
1739209781.5206583;-35.57807855764607
1739209781.520664;-38.13080360867914
1739209781.5206697;-45.120503652039325
1739209781.5206754;-33.981070128970906
1739209781.5206811;-38.13080360867914
1739209781.5206869;-45.120503652039325
1739209781.5206926;-38.13080360867914
1739209781.5206983;-45.120503652039325
1739209781.520704;-45.120503652039325
1739209781.5207098;-38.13080360867914
1739209781.5207155;-33.981070128970906
1739209781.5207212;-45.120503652039325
1739209781.520727;-32.816014438256545
1739209781.5207326;-31.141103565318893
1739209781.5207384;-45.120503652039325
1739209781.520744;-45.120503652039325
1739209781.52075;-38.13080360867914
1739209781.5207558;-38.13080360867914
1739209781.5207615;-45.120503652039325
1739209781.5207672;-33.981070128970906
1739209781.520773;-45.120503652039325
1739209781.5207787;-45.120503652039325
1739209781.5207844;-32.816014438256545
1739209781.52079;-35.57807855764607
1739209781.5207958;-45.120503652039325
1739209781.5208015;-45.120503652039325
1739209781.5208073;-32.816014438256545
1739209781.520813;-38.13080360867914
1739209781.5208187;-45.120503652039325
1739209781.5208244;-45.120503652039325
1739209781.5208302;-45.120503652039325
1739209781.5208359;-45.120503652039325
1739209781.5208416;-45.120503652039325
1739209781.5208473;-45.120503652039325
1739209781.520853;-38.13080360867914
1739209781.5208588;-45.120503652039325
1739209781.5208645;-38.13080360867914
1739209781.5208702;-38.13080360867914
1739209781.520876;-38.13080360867914
1739209781.5208817;-38.13080360867914
1739209781.5208876;-38.13080360867914
1739209781.5208933;-38.13080360867914
1739209781.520899;-45.120503652039325
1739209781.5209048;-45.120503652039325
1739209781.5209105;-45.120503652039325
1739209781.5209162;-45.120503652039325
1739209781.520922;-45.120503652039325
1739209781.5209277;-45.120503652039325
1739209781.5209334;-33.981070128970906
1739209781.520939;-38.13080360867914
1739209781.5209448;-38.13080360867914
1739209781.5209506;-38.13080360867914
1739209781.5209563;-35.57807855764607
1739209781.520962;-38.13080360867914
1739209781.5209677;-38.13080360867914
1739209781.5209734;-45.120503652039325
1739209781.5209792;-38.13080360867914
1739209781.520985;-32.816014438256545
1739209781.5209906;-45.120503652039325
1739209781.5209963;-45.120503652039325
1739209781.521002;-38.13080360867914
1739209781.5210078;-45.120503652039325
1739209781.5210135;-45.120503652039325
1739209781.5210192;-38.13080360867914
1739209781.5210252;-38.13080360867914
1739209781.521031;-38.13080360867914
1739209781.5210366;-38.13080360867914
1739209781.5210423;-45.120503652039325
1739209781.521048;-38.13080360867914
1739209781.5210538;-38.13080360867914
1739209781.5210595;-38.13080360867914
1739209781.5210652;-38.13080360867914
1739209781.521071;-38.13080360867914
1739209781.5210767;-38.13080360867914
1739209781.5210824;-38.13080360867914
1739209781.5210881;-38.13080360867914
1739209781.5210938;-45.120503652039325
1739209781.5210996;-45.120503652039325
1739209781.5211053;-35.57807855764607
1739209781.521111;-45.120503652039325
1739209781.5211167;-45.120503652039325
1739209781.5211225;-45.120503652039325
1739209781.5211282;-35.57807855764607
1739209781.521134;-35.57807855764607
1739209781.5211396;-38.13080360867914
1739209781.5211453;-45.120503652039325
1739209781.521151;-38.13080360867914
1739209781.5211568;-33.981070128970906
1739209781.5211627;-38.13080360867914
1739209781.5211685;-45.120503652039325
1739209781.5211742;-35.57807855764607
1739209781.52118;-35.57807855764607
1739209781.5211856;-38.13080360867914
1739209781.5211914;-38.13080360867914
1739209781.521197;-33.981070128970906
1739209781.5212028;-38.13080360867914
1739209781.5212085;-38.13080360867914
1739209781.5212142;-38.13080360867914
1739209781.52122;-38.13080360867914
1739209781.5212257;-38.13080360867914
1739209781.5212314;-38.13080360867914
1739209781.5212371;-45.120503652039325
1739209781.5212429;-38.13080360867914
1739209781.5212486;-38.13080360867914
1739209781.5212543;-38.13080360867914
1739209781.52126;-45.120503652039325
1739209781.5212657;-38.13080360867914
1739209781.5212715;-45.120503652039325
1739209781.5212772;-45.120503652039325
1739209781.521283;-45.120503652039325
1739209781.5212886;-38.13080360867914
1739209781.5212946;-38.13080360867914
1739209781.5213003;-45.120503652039325
1739209781.521306;-33.981070128970906
1739209781.5213118;-35.57807855764607
1739209781.5213175;-35.57807855764607
1739209781.5213232;-45.120503652039325
1739209781.521329;-45.120503652039325
1739209781.5213346;-38.13080360867914
1739209781.5213404;-35.57807855764607
1739209781.521346;-38.13080360867914
1739209781.5213518;-33.981070128970906
