CAN Message; 0x1b8:00007a51ea57f7dd
Timestamp;Amplitude
1739209599.7434158;-38.13080360867914
1739209599.74342;-38.13080360867914
1739209599.7434237;-38.13080360867914
1739209599.7434278;-38.13080360867914
1739209599.7434316;-38.13080360867914
1739209599.7434356;-38.13080360867914
1739209599.7434394;-45.120503652039325
1739209599.7434435;-45.120503652039325
1739209599.7434473;-38.13080360867914
1739209599.7434514;-45.120503652039325
1739209599.7434552;-45.120503652039325
1739209599.7434592;-45.120503652039325
1739209599.743463;-38.13080360867914
1739209599.743467;-38.13080360867914
1739209599.743471;-33.981070128970906
1739209599.743475;-28.992665084841942
1739209599.7434788;-33.981070128970906
1739209599.7434828;-38.13080360867914
1739209599.7434866;-38.13080360867914
1739209599.7434907;-38.13080360867914
1739209599.7434945;-38.13080360867914
1739209599.7434986;-33.981070128970906
1739209599.7435024;-38.13080360867914
1739209599.7435064;-38.13080360867914
1739209599.7435102;-45.120503652039325
1739209599.7435143;-45.120503652039325
1739209599.743518;-38.13080360867914
1739209599.7435222;-38.13080360867914
1739209599.743526;-45.120503652039325
1739209599.74353;-38.13080360867914
1739209599.7435338;-45.120503652039325
1739209599.743538;-45.120503652039325
1739209599.7435417;-38.13080360867914
1739209599.7435455;-33.981070128970906
1739209599.7435496;-45.120503652039325
1739209599.7435534;-38.13080360867914
1739209599.7435575;-35.57807855764607
1739209599.7435613;-38.13080360867914
1739209599.7435653;-45.120503652039325
1739209599.7435691;-45.120503652039325
1739209599.7435732;-45.120503652039325
1739209599.743577;-45.120503652039325
1739209599.743581;-38.13080360867914
1739209599.7435849;-35.57807855764607
1739209599.743589;-38.13080360867914
1739209599.7435927;-38.13080360867914
1739209599.7435968;-32.816014438256545
1739209599.7436006;-45.120503652039325
1739209599.7436047;-45.120503652039325
1739209599.7436085;-35.57807855764607
1739209599.7436125;-45.120503652039325
1739209599.7436163;-45.120503652039325
1739209599.7436204;-38.13080360867914
1739209599.7436242;-38.13080360867914
1739209599.7436283;-45.120503652039325
1739209599.743632;-38.13080360867914
1739209599.7436361;-35.57807855764607
1739209599.74364;-38.13080360867914
1739209599.743644;-45.120503652039325
1739209599.7436478;-38.13080360867914
1739209599.7436519;-38.13080360867914
1739209599.7436557;-38.13080360867914
1739209599.7436597;-45.120503652039325
1739209599.7436635;-33.981070128970906
1739209599.7436676;-38.13080360867914
1739209599.7436714;-45.120503652039325
1739209599.7436752;-35.57807855764607
1739209599.7436793;-38.13080360867914
1739209599.743683;-45.120503652039325
1739209599.7436872;-45.120503652039325
1739209599.743691;-35.57807855764607
1739209599.743695;-38.13080360867914
1739209599.7436988;-38.13080360867914
1739209599.743703;-45.120503652039325
1739209599.7437067;-45.120503652039325
1739209599.7437108;-33.981070128970906
1739209599.7437146;-35.57807855764607
1739209599.7437186;-45.120503652039325
1739209599.7437224;-45.120503652039325
1739209599.7437265;-38.13080360867914
1739209599.7437303;-45.120503652039325
1739209599.7437344;-45.120503652039325
1739209599.7437382;-45.120503652039325
1739209599.7437422;-45.120503652039325
1739209599.743746;-38.13080360867914
1739209599.74375;-38.13080360867914
1739209599.743754;-45.120503652039325
1739209599.743758;-38.13080360867914
1739209599.7437618;-45.120503652039325
1739209599.7437658;-45.120503652039325
1739209599.7437696;-45.120503652039325
1739209599.7437737;-38.13080360867914
1739209599.7437775;-32.816014438256545
1739209599.7437816;-45.120503652039325
1739209599.7437854;-45.120503652039325
1739209599.7437894;-35.57807855764607
1739209599.7437932;-38.13080360867914
1739209599.743797;-38.13080360867914
1739209599.743801;-38.13080360867914
1739209599.743805;-38.13080360867914
1739209599.743809;-38.13080360867914
1739209599.7438128;-38.13080360867914
1739209599.7438169;-35.57807855764607
1739209599.7438207;-38.13080360867914
1739209599.7438247;-45.120503652039325
1739209599.7438285;-38.13080360867914
1739209599.7438326;-38.13080360867914
1739209599.7438364;-38.13080360867914
1739209599.7438405;-38.13080360867914
1739209599.7438443;-38.13080360867914
1739209599.7438483;-45.120503652039325
1739209599.7438521;-38.13080360867914
1739209599.7438562;-35.57807855764607
1739209599.74386;-38.13080360867914
1739209599.743864;-45.120503652039325
1739209599.7438679;-45.120503652039325
1739209599.743872;-35.57807855764607
1739209599.7438757;-45.120503652039325
1739209599.7438798;-45.120503652039325
1739209599.7438836;-45.120503652039325
1739209599.7438877;-45.120503652039325
1739209599.7438915;-45.120503652039325
1739209599.7438955;-45.120503652039325
1739209599.7438993;-45.120503652039325
1739209599.7439034;-45.120503652039325
1739209599.7439072;-38.13080360867914
1739209599.7439113;-45.120503652039325
1739209599.743915;-45.120503652039325
1739209599.743919;-31.141103565318893
1739209599.743923;-38.13080360867914
1739209599.7439268;-45.120503652039325
1739209599.7439308;-45.120503652039325
1739209599.7439346;-45.120503652039325
1739209599.7439387;-45.120503652039325
1739209599.7439425;-45.120503652039325
1739209599.7439466;-45.120503652039325
1739209599.7439504;-45.120503652039325
1739209599.7439544;-45.120503652039325
1739209599.7439582;-45.120503652039325
1739209599.7439623;-38.13080360867914
1739209599.743966;-38.13080360867914
1739209599.7439702;-38.13080360867914
1739209599.743974;-38.13080360867914
1739209599.743978;-38.13080360867914
1739209599.7439818;-32.816014438256545
1739209599.743986;-35.57807855764607
1739209599.7439897;-45.120503652039325
1739209599.7439938;-38.13080360867914
1739209599.7439976;-35.57807855764607
1739209599.7440016;-45.120503652039325
1739209599.7440054;-45.120503652039325
1739209599.7440095;-35.57807855764607
1739209599.7440133;-38.13080360867914
1739209599.7440174;-45.120503652039325
1739209599.7440212;-38.13080360867914
1739209599.7440252;-38.13080360867914
1739209599.744029;-45.120503652039325
1739209599.744033;-45.120503652039325
1739209599.744037;-38.13080360867914
1739209599.744041;-38.13080360867914
1739209599.7440448;-45.120503652039325
1739209599.7440486;-38.13080360867914
1739209599.7440526;-45.120503652039325
1739209599.7440565;-38.13080360867914
1739209599.7440605;-31.141103565318893
1739209599.7440643;-38.13080360867914
1739209599.7440684;-35.57807855764607
1739209599.7440722;-38.13080360867914
1739209599.7440763;-32.816014438256545
1739209599.74408;-33.981070128970906
1739209599.7440841;-38.13080360867914
1739209599.744088;-38.13080360867914
1739209599.744092;-45.120503652039325
1739209599.7440958;-45.120503652039325
1739209599.7440999;-45.120503652039325
1739209599.7441037;-33.981070128970906
1739209599.7441077;-45.120503652039325
1739209599.7441115;-45.120503652039325
1739209599.7441156;-45.120503652039325
1739209599.7441194;-45.120503652039325
1739209599.7441235;-45.120503652039325
1739209599.7441273;-45.120503652039325
1739209599.7441313;-45.120503652039325
1739209599.7441351;-45.120503652039325
1739209599.7441392;-27.8777449560314
1739209599.744143;-28.992665084841942
1739209599.744147;-45.120503652039325
1739209599.7441509;-38.13080360867914
1739209599.744155;-38.13080360867914
1739209599.7441587;-35.57807855764607
1739209599.7441628;-38.13080360867914
1739209599.7441666;-38.13080360867914
1739209599.7441707;-45.120503652039325
1739209599.7441745;-32.816014438256545
1739209599.7441783;-38.13080360867914
1739209599.7441823;-35.57807855764607
1739209599.7441862;-33.981070128970906
1739209599.7441902;-38.13080360867914
1739209599.744194;-35.57807855764607
1739209599.744198;-38.13080360867914
1739209599.744202;-31.141103565318915
1739209599.744206;-27.267205301931607
1739209599.7442098;-45.120503652039325
1739209599.7442138;-45.120503652039325
1739209599.7442176;-38.13080360867914
1739209599.7442217;-33.981070128970906
1739209599.7442255;-45.120503652039325
1739209599.7442296;-45.120503652039325
1739209599.7442334;-38.13080360867914
1739209599.7442374;-35.57807855764607
1739209599.7442412;-45.120503652039325
1739209599.7442453;-45.120503652039325
1739209599.744249;-45.120503652039325
1739209599.7442532;-45.120503652039325
1739209599.744257;-45.120503652039325
1739209599.744261;-38.13080360867914
1739209599.7442648;-35.57807855764607
1739209599.744269;-33.981070128970906
1739209599.7442727;-45.120503652039325
1739209599.7442768;-38.13080360867914
1739209599.7442806;-35.57807855764607
1739209599.7442846;-33.981070128970906
1739209599.7442884;-45.120503652039325
1739209599.7442925;-45.120503652039325
1739209599.7442963;-38.13080360867914
1739209599.7443001;-31.141103565318915
1739209599.7443042;-45.120503652039325
1739209599.744308;-45.120503652039325
1739209599.744312;-45.120503652039325
1739209599.7443159;-38.13080360867914
1739209599.74432;-38.13080360867914
1739209599.7443237;-45.120503652039325
1739209599.7443278;-45.120503652039325
1739209599.7443316;-32.816014438256545
1739209599.7443357;-45.120503652039325
1739209599.7443395;-38.13080360867914
1739209599.7443435;-45.120503652039325
1739209599.7443473;-38.13080360867914
1739209599.7443514;-38.13080360867914
1739209599.7443552;-38.13080360867914
1739209599.7443593;-38.13080360867914
1739209599.744363;-31.141103565318915
1739209599.7443671;-38.13080360867914
1739209599.744371;-38.13080360867914
1739209599.744375;-38.13080360867914
1739209599.7443788;-38.13080360867914
1739209599.7443829;-45.120503652039325
1739209599.7443867;-45.120503652039325
1739209599.7443907;-45.120503652039325
1739209599.7443945;-30.49652367304973
1739209599.7443986;-38.13080360867914
1739209599.7444024;-45.120503652039325
1739209599.7444065;-45.120503652039325
1739209599.7444103;-38.13080360867914
1739209599.7444143;-45.120503652039325
1739209599.7444181;-45.120503652039325
1739209599.744422;-38.13080360867914
1739209599.744426;-33.981070128970906
1739209599.7444298;-38.13080360867914
1739209599.7444339;-38.13080360867914
1739209599.7444377;-45.120503652039325
1739209599.7444417;-38.13080360867914
1739209599.7444456;-45.120503652039325
1739209599.7444496;-38.13080360867914
1739209599.7444534;-45.120503652039325
1739209599.7444575;-38.13080360867914
1739209599.7444613;-38.13080360867914
1739209599.7444654;-45.120503652039325
1739209599.7444692;-38.13080360867914
1739209599.7444732;-38.13080360867914
1739209599.744477;-45.120503652039325
1739209599.744481;-38.13080360867914
1739209599.744485;-32.816014438256545
1739209599.744489;-33.981070128970906
1739209599.7444928;-45.120503652039325
1739209599.7444968;-45.120503652039325
1739209599.7445006;-38.13080360867914
1739209599.7445047;-32.816014438256545
1739209599.7445085;-45.120503652039325
1739209599.7445126;-38.13080360867914
1739209599.7445164;-38.13080360867914
1739209599.7445204;-38.13080360867914
1739209599.7445242;-45.120503652039325
1739209599.7445283;-45.120503652039325
1739209599.744532;-45.120503652039325
1739209599.7445362;-45.120503652039325
1739209599.74454;-33.981070128970906
1739209599.744544;-38.13080360867914
1739209599.7445478;-45.120503652039325
1739209599.7445517;-35.57807855764607
1739209599.7445557;-38.13080360867914
1739209599.7445595;-45.120503652039325
1739209599.7445636;-38.13080360867914
1739209599.7445674;-38.13080360867914
1739209599.7445714;-45.120503652039325
1739209599.7445753;-45.120503652039325
1739209599.7445793;-38.13080360867914
1739209599.7445831;-38.13080360867914
1739209599.7445872;-45.120503652039325
1739209599.744591;-38.13080360867914
1739209599.744595;-38.13080360867914
1739209599.7445989;-32.816014438256545
1739209599.744603;-31.141103565318915
1739209599.7446067;-45.120503652039325
1739209599.7446108;-45.120503652039325
1739209599.7446146;-33.981070128970906
1739209599.7446187;-45.120503652039325
1739209599.7446225;-38.13080360867914
1739209599.7446265;-35.57807855764607
1739209599.7446303;-38.13080360867914
1739209599.7446344;-45.120503652039325
1739209599.7446382;-33.981070128970906
1739209599.7446423;-38.13080360867914
1739209599.744646;-45.120503652039325
1739209599.7446501;-45.120503652039325
1739209599.744654;-45.120503652039325
1739209599.744658;-45.120503652039325
1739209599.7446618;-45.120503652039325
1739209599.7446659;-31.141103565318893
1739209599.7446697;-35.57807855764607
1739209599.7446737;-45.120503652039325
1739209599.7446775;-38.13080360867914
1739209599.7446814;-38.13080360867914
1739209599.7446854;-38.13080360867914
1739209599.7446892;-32.816014438256545
1739209599.7446933;-45.120503652039325
1739209599.744697;-45.120503652039325
1739209599.7447011;-38.13080360867914
1739209599.744705;-35.57807855764607
1739209599.744709;-35.57807855764607
1739209599.7447128;-45.120503652039325
1739209599.744717;-45.120503652039325
1739209599.7447207;-35.57807855764607
1739209599.7447248;-35.57807855764607
1739209599.7447286;-38.13080360867914
1739209599.7447326;-45.120503652039325
1739209599.7447364;-45.120503652039325
1739209599.7447405;-45.120503652039325
1739209599.7447443;-30.49652367304973
1739209599.7447484;-33.981070128970906
1739209599.7447522;-45.120503652039325
1739209599.7447562;-45.120503652039325
1739209599.74476;-38.13080360867914
1739209599.744764;-38.13080360867914
1739209599.744768;-45.120503652039325
1739209599.744772;-38.13080360867914
1739209599.7447758;-45.120503652039325
1739209599.7447798;-45.120503652039325
1739209599.7447836;-35.57807855764607
1739209599.7447877;-38.13080360867914
1739209599.7447915;-45.120503652039325
1739209599.7447956;-38.13080360867914
1739209599.7447994;-32.816014438256545
1739209599.7448032;-38.13080360867914
1739209599.7448072;-45.120503652039325
1739209599.744811;-45.120503652039325
1739209599.744815;-45.120503652039325
1739209599.744819;-45.120503652039325
1739209599.744823;-32.816014438256545
1739209599.7448268;-45.120503652039325
1739209599.7448308;-45.120503652039325
1739209599.7448347;-38.13080360867914
1739209599.7448387;-29.438486411369333
1739209599.7448425;-31.141103565318915
1739209599.7448466;-38.13080360867914
1739209599.7448504;-38.13080360867914
1739209599.7448545;-45.120503652039325
1739209599.7448583;-45.120503652039325
1739209599.7448623;-45.120503652039325
1739209599.7448661;-35.57807855764607
1739209599.7448702;-38.13080360867914
1739209599.744874;-32.81601443825658
1739209599.744878;-35.57807855764607
1739209599.7448819;-45.120503652039325
1739209599.744886;-45.120503652039325
1739209599.7448897;-45.120503652039325
1739209599.7448938;-38.13080360867914
1739209599.7448976;-45.120503652039325
1739209599.7449017;-31.141103565318915
1739209599.7449055;-28.58837851428586
1739209599.7449095;-35.57807855764607
1739209599.7449133;-45.120503652039325
1739209599.7449174;-45.120503652039325
1739209599.7449212;-38.13080360867914
1739209599.744925;-45.120503652039325
1739209599.744929;-38.13080360867914
1739209599.744933;-45.120503652039325
1739209599.744937;-38.13080360867914
1739209599.7449408;-35.57807855764607
1739209599.7449448;-45.120503652039325
1739209599.7449486;-45.120503652039325
1739209599.7449527;-45.120503652039325
1739209599.7449565;-45.120503652039325
1739209599.7449605;-45.120503652039325
1739209599.7449644;-31.141103565318915
1739209599.7449684;-27.267205301931607
1739209599.7449722;-45.120503652039325
1739209599.7449763;-35.57807855764607
1739209599.74498;-35.57807855764607
1739209599.7449841;-35.57807855764607
1739209599.744988;-38.13080360867914
1739209599.744992;-38.13080360867914
1739209599.7449958;-45.120503652039325
1739209599.745;-33.981070128970906
1739209599.7450037;-35.57807855764607
1739209599.7450078;-38.13080360867914
1739209599.7450116;-38.13080360867914
1739209599.7450156;-45.120503652039325
1739209599.7450194;-38.13080360867914
1739209599.7450235;-45.120503652039325
1739209599.7450273;-45.120503652039325
1739209599.7450314;-38.13080360867914
1739209599.7450352;-45.120503652039325
1739209599.7450392;-45.120503652039325
1739209599.745043;-35.57807855764607
1739209599.745047;-45.120503652039325
1739209599.745051;-45.120503652039325
1739209599.7450547;-38.13080360867914
1739209599.7450588;-38.13080360867914
1739209599.7450626;-45.120503652039325
1739209599.7450666;-38.13080360867914
1739209599.7450705;-38.13080360867914
1739209599.7450745;-45.120503652039325
1739209599.7450783;-45.120503652039325
1739209599.7450824;-45.120503652039325
1739209599.7450862;-45.120503652039325
1739209599.7450902;-38.13080360867914
1739209599.745094;-33.981070128970906
1739209599.745098;-35.57807855764607
1739209599.745102;-38.13080360867914
1739209599.745106;-45.120503652039325
1739209599.7451098;-33.981070128970906
1739209599.7451138;-38.13080360867914
1739209599.7451177;-38.13080360867914
1739209599.7451217;-45.120503652039325
1739209599.7451255;-28.58837851428586
1739209599.7451296;-45.120503652039325
1739209599.7451334;-45.120503652039325
1739209599.7451375;-38.13080360867914
1739209599.7451413;-38.13080360867914
1739209599.7451453;-38.13080360867914
1739209599.7451491;-38.13080360867914
1739209599.7451532;-35.57807855764607
1739209599.745157;-31.141103565318915
1739209599.745161;-38.13080360867914
1739209599.7451649;-45.120503652039325
1739209599.745169;-45.120503652039325
1739209599.7451727;-38.13080360867914
1739209599.7451768;-45.120503652039325
1739209599.7451806;-38.13080360867914
1739209599.7451844;-38.13080360867914
1739209599.7451885;-32.816014438256545
1739209599.7451923;-38.13080360867914
1739209599.7451963;-35.57807855764607
1739209599.7452002;-45.120503652039325
1739209599.7452042;-45.120503652039325
1739209599.745208;-35.57807855764607
1739209599.745212;-38.13080360867914
1739209599.745216;-45.120503652039325
1739209599.74522;-28.992665084841942
1739209599.7452238;-31.141103565318915
1739209599.7452278;-45.120503652039325
1739209599.7452316;-45.120503652039325
1739209599.7452357;-38.13080360867914
1739209599.7452395;-45.120503652039325
1739209599.7452435;-38.13080360867914
1739209599.7452474;-38.13080360867914
1739209599.7452514;-38.13080360867914
1739209599.7452552;-38.13080360867914
1739209599.7452593;-33.981070128970906
1739209599.745263;-38.13080360867914
1739209599.7452672;-38.13080360867914
1739209599.745271;-35.57807855764607
1739209599.745275;-38.13080360867914
1739209599.7452788;-45.120503652039325
1739209599.745283;-38.13080360867914
1739209599.7452867;-35.57807855764607
1739209599.7452908;-33.981070128970906
1739209599.7452946;-45.120503652039325
1739209599.7452986;-45.120503652039325
1739209599.7453024;-38.13080360867914
1739209599.7453063;-38.13080360867914
1739209599.7453103;-45.120503652039325
1739209599.7453141;-33.981070128970906
1739209599.7453182;-45.120503652039325
1739209599.745322;-38.13080360867914
1739209599.745326;-45.120503652039325
1739209599.7453299;-38.13080360867914
1739209599.745334;-38.13080360867914
1739209599.7453377;-45.120503652039325
1739209599.7453418;-38.13080360867914
1739209599.7453456;-45.120503652039325
1739209599.7453496;-45.120503652039325
1739209599.7453535;-45.120503652039325
1739209599.7453575;-45.120503652039325
1739209599.7453613;-45.120503652039325
1739209599.7453654;-32.816014438256545
1739209599.7453692;-38.13080360867914
1739209599.7453732;-45.120503652039325
1739209599.745377;-35.57807855764607
1739209599.745381;-32.816014438256545
1739209599.745385;-38.13080360867914
1739209599.745389;-45.120503652039325
1739209599.746066;-45.120503652039325
1739209599.7460754;-38.13080360867914
1739209599.7460845;-38.13080360867914
1739209599.7460935;-35.57807855764607
1739209599.7461026;-35.57807855764607
1739209599.7461119;-38.13080360867914
1739209599.746121;-45.120503652039325
1739209599.74613;-45.120503652039325
1739209599.7461393;-33.981070128970906
1739209599.7461483;-38.13080360867914
1739209599.7461574;-45.120503652039325
1739209599.7461667;-45.120503652039325
1739209599.7461758;-45.120503652039325
1739209599.7461848;-45.120503652039325
1739209599.746194;-45.120503652039325
1739209599.7462032;-35.57807855764607
1739209599.7462122;-35.57807855764607
1739209599.7462213;-38.13080360867914
1739209599.7462306;-38.13080360867914
1739209599.7462397;-35.57807855764607
1739209599.7462487;-35.57807855764607
1739209599.7462578;-35.57807855764607
1739209599.746267;-45.120503652039325
1739209599.7462761;-38.13080360867914
1739209599.7462852;-38.13080360867914
1739209599.7462945;-38.13080360867914
1739209599.7463036;-45.120503652039325
1739209599.7463126;-45.120503652039325
1739209599.746322;-45.120503652039325
1739209599.746331;-45.120503652039325
1739209599.74634;-45.120503652039325
1739209599.746349;-38.13080360867914
1739209599.7463584;-45.120503652039325
1739209599.7463675;-38.13080360867914
1739209599.7463765;-38.13080360867914
1739209599.7463858;-45.120503652039325
1739209599.7463949;-45.120503652039325
1739209599.746404;-32.816014438256545
1739209599.746413;-35.57807855764607
1739209599.7464223;-45.120503652039325
1739209599.7464314;-45.120503652039325
1739209599.7464404;-45.120503652039325
1739209599.7464497;-38.13080360867914
1739209599.7464588;-45.120503652039325
1739209599.7464678;-38.13080360867914
1739209599.7464771;-45.120503652039325
1739209599.7464862;-45.120503652039325
1739209599.7464952;-38.13080360867914
1739209599.7465043;-38.13080360867914
1739209599.7465136;-45.120503652039325
1739209599.7465227;-45.120503652039325
1739209599.7465317;-45.120503652039325
1739209599.746541;-45.120503652039325
1739209599.74655;-38.13080360867914
1739209599.7465591;-38.13080360867914
1739209599.7465682;-35.57807855764607
1739209599.7465775;-45.120503652039325
1739209599.7465866;-35.57807855764607
1739209599.7465956;-33.981070128970906
1739209599.746605;-45.120503652039325
1739209599.746614;-45.120503652039325
1739209599.746623;-32.816014438256545
1739209599.7466323;-31.141103565318915
1739209599.7466414;-45.120503652039325
1739209599.7466505;-38.13080360867914
1739209599.7466595;-45.120503652039325
1739209599.7466688;-45.120503652039325
1739209599.7466779;-38.13080360867914
1739209599.746687;-45.120503652039325
1739209599.7466962;-45.120503652039325
1739209599.7467053;-33.981070128970956
1739209599.7467144;-38.13080360867914
1739209599.7467234;-38.13080360867914
1739209599.7467327;-45.120503652039325
1739209599.7467418;-45.120503652039325
1739209599.7467508;-38.13080360867914
1739209599.7467601;-45.120503652039325
1739209599.7467692;-30.49652367304973
1739209599.7467782;-31.141103565318915
1739209599.7467875;-45.120503652039325
1739209599.7467966;-45.120503652039325
1739209599.7468057;-38.13080360867914
1739209599.7468147;-35.57807855764607
1739209599.746824;-38.13080360867914
1739209599.746833;-45.120503652039325
1739209599.7468421;-45.120503652039325
1739209599.7468514;-35.57807855764607
1739209599.7468605;-45.120503652039325
1739209599.7468696;-45.120503652039325
1739209599.7468786;-45.120503652039325
1739209599.746888;-38.13080360867914
1739209599.746897;-45.120503652039325
1739209599.746906;-38.13080360867914
1739209599.7469153;-35.57807855764607
1739209599.7469244;-45.120503652039325
1739209599.7469335;-38.13080360867914
1739209599.7469428;-38.13080360867914
1739209599.7469518;-45.120503652039325
1739209599.7469609;-38.13080360867914
1739209599.74697;-35.57807855764607
1739209599.7469792;-33.981070128970906
1739209599.7469883;-45.120503652039325
1739209599.7469974;-45.120503652039325
1739209599.7470067;-45.120503652039325
1739209599.7470157;-38.13080360867914
1739209599.7470248;-38.13080360867914
1739209599.7470338;-38.13080360867914
1739209599.7470431;-35.57807855764607
1739209599.7470522;-38.13080360867914
1739209599.7470613;-45.120503652039325
1739209599.7470706;-38.13080360867914
1739209599.7470796;-45.120503652039325
1739209599.7470887;-38.13080360867914
1739209599.747098;-38.13080360867914
1739209599.747107;-45.120503652039325
1739209599.747116;-45.120503652039325
1739209599.7471251;-45.120503652039325
1739209599.7471344;-33.981070128970906
1739209599.7471435;-26.991370085610722
1739209599.7471526;-38.13080360867914
1739209599.7471619;-38.13080360867914
1739209599.747171;-45.120503652039325
1739209599.74718;-35.57807855764607
1739209599.747189;-35.57807855764607
1739209599.7471983;-38.13080360867914
1739209599.7472074;-45.120503652039325
1739209599.7472165;-38.13080360867914
1739209599.7472258;-35.57807855764607
1739209599.7472348;-33.981070128970906
1739209599.747244;-45.120503652039325
1739209599.7472532;-45.120503652039325
1739209599.7472622;-38.13080360867914
1739209599.7472713;-38.13080360867914
1739209599.7472804;-38.13080360867914
1739209599.7472897;-33.981070128970906
1739209599.7472987;-45.120503652039325
1739209599.7473078;-45.120503652039325
1739209599.747317;-32.816014438256545
1739209599.7473261;-45.120503652039325
1739209599.7473352;-38.13080360867914
1739209599.7473443;-38.13080360867914
1739209599.7473536;-45.120503652039325
1739209599.7473626;-33.981070128970906
1739209599.7473717;-32.816014438256545
1739209599.747381;-38.13080360867914
1739209599.74739;-45.120503652039325
1739209599.747399;-38.13080360867914
1739209599.7474084;-32.816014438256545
1739209599.7474174;-45.120503652039325
1739209599.7474265;-45.120503652039325
1739209599.7474356;-38.13080360867914
1739209599.7474449;-35.57807855764607
1739209599.747454;-38.13080360867914
1739209599.747463;-38.13080360867914
1739209599.7474723;-35.57807855764607
1739209599.7474813;-45.120503652039325
1739209599.7474904;-45.120503652039325
1739209599.7474995;-38.13080360867914
1739209599.7475088;-33.981070128970906
1739209599.7475178;-32.816014438256545
1739209599.747527;-38.13080360867914
1739209599.7475362;-35.57807855764607
1739209599.7475452;-38.13080360867914
1739209599.7475543;-32.816014438256545
1739209599.7475636;-38.13080360867914
1739209599.7475727;-45.120503652039325
1739209599.7475817;-45.120503652039325
1739209599.7475908;-45.120503652039325
1739209599.7476;-38.13080360867914
1739209599.7476091;-35.57807855764607
1739209599.7476182;-38.13080360867914
1739209599.7476275;-45.120503652039325
1739209599.7476366;-38.13080360867914
1739209599.7476456;-35.57807855764607
1739209599.7476547;-45.120503652039325
1739209599.747664;-45.120503652039325
1739209599.747673;-45.120503652039325
1739209599.747682;-38.13080360867914
1739209599.7476914;-35.57807855764607
1739209599.7477005;-45.120503652039325
1739209599.7477095;-38.13080360867914
1739209599.7477186;-38.13080360867914
1739209599.7477279;-45.120503652039325
1739209599.747737;-31.141103565318893
1739209599.747746;-45.120503652039325
1739209599.7477553;-45.120503652039325
1739209599.7477643;-45.120503652039325
1739209599.7477734;-31.141103565318893
1739209599.7477827;-38.13080360867914
1739209599.7477918;-38.13080360867914
1739209599.7478008;-38.13080360867914
1739209599.74781;-45.120503652039325
1739209599.7478192;-38.13080360867914
1739209599.7478282;-38.13080360867914
1739209599.7478373;-38.13080360867914
1739209599.7478466;-45.120503652039325
1739209599.7478557;-45.120503652039325
1739209599.7478647;-45.120503652039325
1739209599.7478738;-45.120503652039325
1739209599.747883;-31.141103565318893
1739209599.7478921;-38.13080360867914
1739209599.7479012;-38.13080360867914
1739209599.7479105;-38.13080360867914
1739209599.7479196;-35.57807855764607
1739209599.7479286;-35.57807855764607
1739209599.747938;-45.120503652039325
1739209599.747947;-33.981070128970906
1739209599.747956;-45.120503652039325
1739209599.747965;-45.120503652039325
1739209599.7479744;-38.13080360867914
1739209599.7479835;-38.13080360867914
1739209599.7479925;-38.13080360867914
1739209599.7480018;-38.13080360867914
1739209599.7480109;-38.13080360867914
1739209599.7453928;-38.13080360867914
1739209599.7453969;-45.120503652039325
1739209599.7454007;-45.120503652039325
1739209599.7454047;-38.13080360867914
1739209599.7454085;-45.120503652039325
1739209599.7454126;-45.120503652039325
1739209599.7454164;-33.981070128970906
1739209599.7454205;-45.120503652039325
1739209599.7454243;-45.120503652039325
1739209599.745428;-35.57807855764607
1739209599.7454321;-33.981070128970906
1739209599.745436;-45.120503652039325
1739209599.74544;-45.120503652039325
1739209599.7454438;-31.141103565318915
1739209599.7454479;-32.816014438256545
1739209599.7454517;-45.120503652039325
1739209599.7454557;-45.120503652039325
1739209599.7454596;-45.120503652039325
1739209599.7454636;-38.13080360867914
1739209599.7454674;-45.120503652039325
1739209599.7454715;-38.13080360867914
1739209599.7454753;-45.120503652039325
1739209599.7454793;-45.120503652039325
1739209599.7454832;-35.57807855764607
1739209599.7454872;-38.13080360867914
1739209599.745491;-45.120503652039325
1739209599.745495;-45.120503652039325
1739209599.745499;-38.13080360867914
1739209599.745503;-45.120503652039325
1739209599.7455068;-38.13080360867914
1739209599.7455108;-32.816014438256545
1739209599.7455146;-45.120503652039325
1739209599.7455187;-38.13080360867914
1739209599.7455225;-32.816014438256545
1739209599.7455266;-38.13080360867914
1739209599.7455304;-45.120503652039325
1739209599.7455344;-35.57807855764607
1739209599.7455382;-45.120503652039325
1739209599.7455423;-45.120503652039325
1739209599.745546;-38.13080360867914
1739209599.7455502;-38.13080360867914
1739209599.745554;-38.13080360867914
1739209599.7455578;-45.120503652039325
1739209599.7455618;-38.13080360867914
1739209599.7455657;-45.120503652039325
1739209599.7455697;-33.981070128970906
1739209599.7455735;-33.981070128970906
1739209599.7455776;-45.120503652039325
1739209599.7455814;-38.13080360867914
1739209599.7455854;-45.120503652039325
1739209599.7455893;-35.57807855764607
1739209599.7455933;-38.13080360867914
1739209599.7455971;-38.13080360867914
1739209599.7456012;-45.120503652039325
1739209599.745605;-38.13080360867914
1739209599.745609;-35.57807855764607
1739209599.7456129;-38.13080360867914
1739209599.745617;-45.120503652039325
1739209599.7456207;-45.120503652039325
1739209599.7456248;-38.13080360867914
1739209599.7456286;-38.13080360867914
1739209599.7456326;-45.120503652039325
1739209599.7456365;-45.120503652039325
1739209599.7456405;-45.120503652039325
1739209599.7456443;-38.13080360867914
1739209599.7456484;-35.57807855764607
1739209599.7456522;-32.816014438256545
1739209599.7456563;-45.120503652039325
1739209599.74566;-38.13080360867914
