CAN Message; 0x98:0000709f92f35878
Timestamp;Amplitude
1739209688.1572688;-31.141103565318893
1739209688.157271;-33.981070128970906
1739209688.1572733;-45.120503652039325
1739209688.1572754;-38.13080360867914
1739209688.1572778;-35.57807855764607
1739209688.15728;-30.49652367304973
1739209688.157282;-38.13080360867914
1739209688.1572845;-45.120503652039325
1739209688.1572866;-45.120503652039325
1739209688.157289;-45.120503652039325
1739209688.1572912;-45.120503652039325
1739209688.1572936;-45.120503652039325
1739209688.1572957;-38.13080360867914
1739209688.1572978;-31.141103565318915
1739209688.1573002;-33.981070128970906
1739209688.1573024;-45.120503652039325
1739209688.1573048;-38.13080360867914
1739209688.157307;-35.57807855764607
1739209688.1573093;-38.13080360867914
1739209688.1573114;-38.13080360867914
1739209688.1573136;-33.981070128970906
1739209688.157316;-32.816014438256545
1739209688.157318;-38.13080360867914
1739209688.1573205;-38.13080360867914
1739209688.1573226;-38.13080360867914
1739209688.157325;-45.120503652039325
1739209688.1573272;-38.13080360867914
1739209688.1573293;-38.13080360867914
1739209688.1573317;-38.13080360867914
1739209688.1573339;-33.981070128970906
1739209688.1573362;-33.981070128970906
1739209688.1573384;-45.120503652039325
1739209688.1573408;-45.120503652039325
1739209688.157343;-38.13080360867914
1739209688.157345;-38.13080360867914
1739209688.1573474;-45.120503652039325
1739209688.1573496;-45.120503652039325
1739209688.157352;-45.120503652039325
1739209688.157354;-45.120503652039325
1739209688.1573565;-45.120503652039325
1739209688.1573586;-38.13080360867914
1739209688.1573608;-38.13080360867914
1739209688.1573632;-38.13080360867914
1739209688.1573653;-38.13080360867914
1739209688.1573677;-32.816014438256545
1739209688.1573699;-38.13080360867914
1739209688.1573722;-38.13080360867914
1739209688.1573744;-38.13080360867914
1739209688.1573765;-38.13080360867914
1739209688.157379;-38.13080360867914
1739209688.157381;-45.120503652039325
1739209688.1573834;-33.981070128970906
1739209688.1573856;-45.120503652039325
1739209688.157388;-33.981070128970906
1739209688.15739;-28.992665084841942
1739209688.1573923;-45.120503652039325
1739209688.1573946;-45.120503652039325
1739209688.1573968;-38.13080360867914
1739209688.1573992;-45.120503652039325
1739209688.1574013;-45.120503652039325
1739209688.1574037;-32.816014438256545
1739209688.1574059;-38.13080360867914
1739209688.157408;-33.981070128970956
1739209688.1574104;-38.13080360867914
1739209688.1574125;-45.120503652039325
1739209688.157415;-45.120503652039325
1739209688.157417;-33.981070128970906
1739209688.1574194;-35.57807855764607
1739209688.1574216;-38.13080360867914
1739209688.1574237;-35.57807855764607
1739209688.157426;-33.981070128970906
1739209688.1574283;-38.13080360867914
1739209688.1574306;-45.120503652039325
1739209688.1574328;-38.13080360867914
1739209688.1574352;-38.13080360867914
1739209688.1574373;-38.13080360867914
1739209688.1574395;-35.57807855764607
1739209688.1574419;-45.120503652039325
1739209688.157444;-45.120503652039325
1739209688.1574464;-45.120503652039325
1739209688.1574485;-38.13080360867914
1739209688.157451;-45.120503652039325
1739209688.157453;-45.120503652039325
1739209688.1574552;-45.120503652039325
1739209688.1574576;-45.120503652039325
1739209688.1574597;-45.120503652039325
1739209688.1574621;-35.57807855764607
1739209688.1574643;-38.13080360867914
1739209688.1574667;-38.13080360867914
1739209688.1574688;-38.13080360867914
1739209688.157471;-45.120503652039325
1739209688.1574733;-45.120503652039325
1739209688.1574755;-45.120503652039325
1739209688.1574779;-45.120503652039325
1739209688.15748;-35.57807855764607
1739209688.1574824;-38.13080360867914
1739209688.1574845;-38.13080360867914
1739209688.1574867;-38.13080360867914
1739209688.157489;-45.120503652039325
1739209688.1574912;-38.13080360867914
1739209688.1574936;-45.120503652039325
1739209688.1574957;-45.120503652039325
1739209688.1574981;-45.120503652039325
1739209688.1575003;-45.120503652039325
1739209688.1575024;-35.57807855764607
1739209688.1575048;-38.13080360867914
1739209688.157507;-38.13080360867914
1739209688.1575093;-33.981070128970906
1739209688.1575115;-45.120503652039325
1739209688.1575139;-45.120503652039325
1739209688.157516;-35.57807855764607
1739209688.1575181;-38.13080360867914
1739209688.1575205;-45.120503652039325
1739209688.1575227;-45.120503652039325
1739209688.157525;-35.57807855764607
1739209688.1575272;-38.13080360867914
1739209688.1575296;-38.13080360867914
1739209688.1575317;-38.13080360867914
1739209688.157534;-45.120503652039325
1739209688.1575363;-38.13080360867914
1739209688.1575384;-45.120503652039325
1739209688.1575408;-38.13080360867914
1739209688.157543;-38.13080360867914
1739209688.1575453;-33.981070128970906
1739209688.1575475;-45.120503652039325
1739209688.1575496;-45.120503652039325
1739209688.157552;-35.57807855764607
1739209688.1575541;-35.57807855764607
1739209688.1575565;-45.120503652039325
1739209688.1575587;-45.120503652039325
1739209688.157561;-45.120503652039325
1739209688.1575632;-45.120503652039325
1739209688.1575654;-45.120503652039325
1739209688.1575677;-38.13080360867914
1739209688.15757;-35.57807855764607
1739209688.1575723;-38.13080360867914
1739209688.1575744;-45.120503652039325
1739209688.1575768;-38.13080360867914
1739209688.157579;-33.981070128970906
1739209688.157581;-45.120503652039325
1739209688.1575835;-45.120503652039325
1739209688.1575856;-38.13080360867914
1739209688.157588;-35.57807855764607
1739209688.1575902;-33.981070128970906
1739209688.1575925;-45.120503652039325
1739209688.1575947;-45.120503652039325
1739209688.1575968;-45.120503652039325
1739209688.1575992;-38.13080360867914
1739209688.1576014;-45.120503652039325
1739209688.1576037;-38.13080360867914
1739209688.157606;-38.13080360867914
1739209688.1576083;-38.13080360867914
1739209688.1576104;-45.120503652039325
1739209688.1576126;-45.120503652039325
1739209688.157615;-32.816014438256545
1739209688.157617;-30.49652367304973
1739209688.1576195;-45.120503652039325
1739209688.1576216;-38.13080360867914
1739209688.157624;-32.816014438256545
1739209688.1576262;-31.141103565318915
1739209688.1576283;-38.13080360867914
1739209688.1576307;-38.13080360867914
1739209688.1576328;-38.13080360867914
1739209688.1576352;-38.13080360867914
1739209688.1576374;-45.120503652039325
1739209688.1576397;-45.120503652039325
1739209688.157642;-38.13080360867914
1739209688.157644;-38.13080360867914
1739209688.1576464;-45.120503652039325
1739209688.1576486;-35.57807855764607
1739209688.157651;-35.57807855764607
1739209688.157653;-33.981070128970906
1739209688.1576555;-45.120503652039325
1739209688.1576576;-38.13080360867914
1739209688.1576598;-32.816014438256545
1739209688.1576622;-38.13080360867914
1739209688.1576643;-38.13080360867914
1739209688.1576667;-45.120503652039325
1739209688.1576688;-45.120503652039325
1739209688.1576712;-45.120503652039325
1739209688.1576734;-45.120503652039325
1739209688.1576755;-38.13080360867914
1739209688.157678;-38.13080360867914
1739209688.15768;-38.13080360867914
1739209688.1576824;-38.13080360867914
1739209688.1576846;-38.13080360867914
1739209688.157687;-38.13080360867914
1739209688.157689;-38.13080360867914
1739209688.1576912;-38.13080360867914
1739209688.1576936;-38.13080360867914
1739209688.1576958;-38.13080360867914
1739209688.1576982;-38.13080360867914
1739209688.1577003;-45.120503652039325
1739209688.1577027;-45.120503652039325
1739209688.1577048;-45.120503652039325
1739209688.157707;-33.981070128970906
1739209688.1577094;-45.120503652039325
1739209688.1577115;-45.120503652039325
1739209688.157714;-38.13080360867914
1739209688.157716;-35.57807855764607
1739209688.1577184;-33.981070128970906
1739209688.1577206;-38.13080360867914
1739209688.1577227;-45.120503652039325
1739209688.157725;-45.120503652039325
1739209688.1577272;-38.13080360867914
1739209688.1577296;-38.13080360867914
1739209688.1577318;-38.13080360867914
1739209688.1577342;-31.141103565318915
1739209688.1577363;-28.992665084841942
1739209688.1577384;-33.981070128970906
1739209688.1577408;-45.120503652039325
1739209688.157743;-33.981070128970906
1739209688.1577454;-38.13080360867914
1739209688.1577475;-45.120503652039325
1739209688.15775;-38.13080360867914
1739209688.157752;-38.13080360867914
1739209688.1577544;-38.13080360867914
1739209688.1577566;-35.57807855764607
1739209688.1577587;-45.120503652039325
1739209688.157761;-38.13080360867914
1739209688.1577632;-32.816014438256545
1739209688.1577656;-38.13080360867914
1739209688.1577678;-45.120503652039325
1739209688.1577702;-38.13080360867914
1739209688.1577723;-38.13080360867914
1739209688.1577744;-45.120503652039325
1739209688.1577768;-45.120503652039325
1739209688.157779;-38.13080360867914
1739209688.1577814;-38.13080360867914
1739209688.1577835;-45.120503652039325
1739209688.157786;-38.13080360867914
1739209688.157788;-32.816014438256545
1739209688.1577902;-31.141103565318915
1739209688.1577926;-45.120503652039325
1739209688.1577947;-45.120503652039325
1739209688.157797;-38.13080360867914
1739209688.1577992;-38.13080360867914
1739209688.1578016;-45.120503652039325
1739209688.1578038;-45.120503652039325
1739209688.157806;-45.120503652039325
1739209688.1578083;-38.13080360867914
1739209688.1578104;-45.120503652039325
1739209688.1578128;-45.120503652039325
1739209688.157815;-45.120503652039325
1739209688.1578174;-35.57807855764607
1739209688.1578195;-35.57807855764607
1739209688.1578217;-45.120503652039325
1739209688.157824;-33.981070128970906
1739209688.1578262;-26.991370085610722
1739209688.1578286;-45.120503652039325
1739209688.1578307;-45.120503652039325
1739209688.157833;-38.13080360867914
1739209688.1578352;-38.13080360867914
1739209688.1578374;-38.13080360867914
1739209688.1578398;-38.13080360867914
1739209688.157842;-45.120503652039325
1739209688.1578443;-45.120503652039325
1739209688.1578465;-45.120503652039325
1739209688.1578488;-45.120503652039325
1739209688.157851;-38.13080360867914
1739209688.1578531;-35.57807855764607
1739209688.1578555;-38.13080360867914
1739209688.1578577;-45.120503652039325
1739209688.15786;-38.13080360867914
1739209688.1578622;-35.57807855764607
1739209688.1578646;-38.13080360867914
1739209688.1578667;-45.120503652039325
1739209688.1578689;-45.120503652039325
1739209688.1578712;-45.120503652039325
1739209688.1578734;-38.13080360867914
1739209688.1578758;-45.120503652039325
1739209688.157878;-38.13080360867914
1739209688.1578803;-28.58837851428586
1739209688.1578825;-38.13080360867914
1739209688.1578846;-45.120503652039325
1739209688.157887;-45.120503652039325
1739209688.1578891;-33.981070128970906
1739209688.1578915;-45.120503652039325
1739209688.1578937;-45.120503652039325
1739209688.157896;-45.120503652039325
1739209688.1578982;-45.120503652039325
1739209688.1579003;-38.13080360867914
1739209688.1579027;-45.120503652039325
1739209688.1579049;-45.120503652039325
1739209688.1579072;-45.120503652039325
1739209688.1579094;-38.13080360867914
1739209688.1579118;-45.120503652039325
1739209688.157914;-38.13080360867914
1739209688.157916;-32.816014438256545
1739209688.1579185;-45.120503652039325
1739209688.1579206;-45.120503652039325
1739209688.157923;-38.13080360867914
1739209688.1579251;-45.120503652039325
1739209688.1579275;-45.120503652039325
1739209688.1579297;-38.13080360867914
1739209688.1579318;-45.120503652039325
1739209688.1579342;-45.120503652039325
1739209688.1579363;-38.13080360867914
1739209688.1579387;-35.57807855764607
1739209688.1579409;-38.13080360867914
1739209688.1579432;-38.13080360867914
1739209688.1579454;-38.13080360867914
1739209688.1579475;-45.120503652039325
1739209688.15795;-45.120503652039325
1739209688.157952;-38.13080360867914
1739209688.1579545;-33.981070128970906
1739209688.1579566;-38.13080360867914
1739209688.157959;-33.981070128970906
1739209688.1579611;-45.120503652039325
1739209688.1579633;-38.13080360867914
1739209688.1579657;-45.120503652039325
1739209688.1579678;-45.120503652039325
1739209688.1579702;-38.13080360867914
1739209688.1579723;-38.13080360867914
1739209688.1579747;-45.120503652039325
1739209688.1579769;-45.120503652039325
1739209688.157979;-35.57807855764607
1739209688.1579814;-38.13080360867914
1739209688.1579835;-45.120503652039325
1739209688.157986;-38.13080360867914
1739209688.157988;-35.57807855764607
1739209688.1579905;-31.141103565318915
1739209688.1579926;-45.120503652039325
1739209688.1579947;-45.120503652039325
1739209688.1579971;-35.57807855764607
1739209688.1579993;-33.981070128970906
1739209688.1580017;-45.120503652039325
1739209688.1580038;-45.120503652039325
1739209688.1580062;-35.57807855764607
1739209688.1580083;-38.13080360867914
1739209688.1580105;-35.57807855764607
1739209688.1580129;-38.13080360867914
1739209688.158015;-45.120503652039325
1739209688.1580174;-33.981070128970906
1739209688.1580195;-45.120503652039325
1739209688.158022;-45.120503652039325
1739209688.158024;-35.57807855764607
1739209688.1580262;-38.13080360867914
1739209688.1580286;-45.120503652039325
1739209688.1580307;-38.13080360867914
1739209688.1580331;-35.57807855764607
1739209688.1580353;-38.13080360867914
1739209688.1580377;-45.120503652039325
1739209688.1580398;-45.120503652039325
1739209688.158042;-45.120503652039325
1739209688.1580443;-45.120503652039325
1739209688.1580465;-45.120503652039325
1739209688.1580489;-38.13080360867914
1739209688.158051;-38.13080360867914
1739209688.1580534;-38.13080360867914
1739209688.1580555;-45.120503652039325
1739209688.1580577;-45.120503652039325
1739209688.15806;-38.13080360867914
1739209688.1580622;-38.13080360867914
1739209688.1580646;-45.120503652039325
1739209688.1580667;-38.13080360867914
1739209688.1580691;-35.57807855764607
1739209688.1580713;-38.13080360867914
1739209688.1580734;-38.13080360867914
1739209688.1580758;-45.120503652039325
1739209688.158078;-33.981070128970906
1739209688.1580803;-31.141103565318915
1739209688.1580825;-38.13080360867914
1739209688.1580849;-45.120503652039325
1739209688.158087;-45.120503652039325
1739209688.1580892;-45.120503652039325
1739209688.1580915;-45.120503652039325
1739209688.1580937;-33.981070128970906
1739209688.158096;-33.981070128970906
1739209688.1580982;-33.981070128970906
1739209688.1581006;-38.13080360867914
1739209688.1581028;-45.120503652039325
1739209688.158105;-38.13080360867914
1739209688.1581073;-38.13080360867914
1739209688.1581094;-45.120503652039325
1739209688.1581118;-38.13080360867914
1739209688.158114;-38.13080360867914
1739209688.1581163;-33.981070128970906
1739209688.1581185;-45.120503652039325
1739209688.1581206;-33.981070128970906
1739209688.158123;-35.57807855764607
1739209688.1581252;-38.13080360867914
1739209688.1581275;-45.120503652039325
1739209688.1581297;-45.120503652039325
1739209688.158132;-45.120503652039325
1739209688.1581342;-45.120503652039325
1739209688.1581364;-35.57807855764607
1739209688.1581388;-45.120503652039325
1739209688.158141;-38.13080360867914
1739209688.1581433;-45.120503652039325
1739209688.1581454;-38.13080360867914
1739209688.1581478;-35.57807855764607
1739209688.15815;-45.120503652039325
1739209688.158152;-31.141103565318915
1739209688.1581545;-33.981070128970906
1739209688.1581566;-38.13080360867914
1739209688.158159;-45.120503652039325
1739209688.1581612;-38.13080360867914
1739209688.1581635;-45.120503652039325
1739209688.1581657;-45.120503652039325
1739209688.1581678;-45.120503652039325
1739209688.1581702;-33.981070128970906
1739209688.1581724;-38.13080360867914
1739209688.1581748;-38.13080360867914
1739209688.158177;-38.13080360867914
1739209688.1581793;-45.120503652039325
1739209688.1581814;-35.57807855764607
1739209688.1581836;-45.120503652039325
1739209688.158186;-38.13080360867914
1739209688.158188;-31.141103565318915
1739209688.1581905;-31.141103565318915
1739209688.1581926;-45.120503652039325
1739209688.158195;-45.120503652039325
1739209688.1581972;-38.13080360867914
1739209688.1581993;-45.120503652039325
1739209688.1582017;-38.13080360867914
1739209688.1582038;-45.120503652039325
1739209688.1582062;-45.120503652039325
1739209688.1582084;-38.13080360867914
1739209688.1582108;-38.13080360867914
1739209688.158213;-45.120503652039325
1739209688.158215;-38.13080360867914
1739209688.1582174;-38.13080360867914
1739209688.1582196;-45.120503652039325
1739209688.158222;-45.120503652039325
1739209688.158224;-45.120503652039325
1739209688.1582265;-38.13080360867914
1739209688.1582286;-45.120503652039325
1739209688.1582308;-38.13080360867914
1739209688.1582332;-45.120503652039325
1739209688.1582353;-32.816014438256545
1739209688.1582377;-35.57807855764607
1739209688.1582398;-45.120503652039325
1739209688.1582422;-35.57807855764607
1739209688.1582444;-33.981070128970906
1739209688.1582465;-45.120503652039325
1739209688.158249;-45.120503652039325
1739209688.158251;-33.981070128970906
1739209688.1582534;-38.13080360867914
1739209688.1582556;-45.120503652039325
1739209688.158258;-45.120503652039325
1739209688.15826;-45.120503652039325
1739209688.1582623;-38.13080360867914
1739209688.1582646;-35.57807855764607
1739209688.1582668;-45.120503652039325
1739209688.1582692;-45.120503652039325
1739209688.1582713;-33.981070128970906
1739209688.1582737;-31.141103565318915
1739209688.1582758;-45.120503652039325
1739209688.158278;-38.13080360867914
1739209688.1582804;-32.816014438256545
1739209688.1582825;-38.13080360867914
1739209688.158285;-45.120503652039325
1739209688.158287;-38.13080360867914
1739209688.1582894;-38.13080360867914
1739209688.1582916;-33.981070128970906
1739209688.1582937;-45.120503652039325
1739209688.158296;-45.120503652039325
1739209688.1582983;-45.120503652039325
1739209688.1583006;-45.120503652039325
1739209688.1583028;-45.120503652039325
1739209688.1583052;-45.120503652039325
1739209688.1583073;-33.981070128970906
1739209688.1583095;-38.13080360867914
1739209688.1583118;-38.13080360867914
1739209688.158314;-38.13080360867914
1739209688.1583164;-32.816014438256545
1739209688.1583185;-31.141103565318915
1739209688.158321;-45.120503652039325
1739209688.158323;-45.120503652039325
1739209688.1583252;-38.13080360867914
1739209688.1583276;-38.13080360867914
1739209688.1583297;-45.120503652039325
1739209688.158332;-45.120503652039325
1739209688.1583343;-45.120503652039325
1739209688.1583366;-45.120503652039325
1739209688.1583388;-38.13080360867914
1739209688.158341;-45.120503652039325
1739209688.1583433;-38.13080360867914
1739209688.1583455;-45.120503652039325
1739209688.1583478;-45.120503652039325
1739209688.15835;-45.120503652039325
1739209688.1583524;-38.13080360867914
1739209688.1583545;-38.13080360867914
1739209688.1583567;-45.120503652039325
1739209688.158359;-38.13080360867914
1739209688.1583612;-35.57807855764607
1739209688.1583636;-38.13080360867914
1739209688.1583657;-45.120503652039325
