CAN Message; 0x1d3:0000076e0e7c29f8
1739209658.9276614;-38.13080360867914
1739209658.9276683;-45.120503652039325
1739209658.927675;-45.120503652039325
1739209658.9276817;-38.13080360867914
1739209658.9276884;-38.13080360867914
1739209658.927695;-45.120503652039325
1739209658.9277017;-45.120503652039325
1739209658.9277084;-38.13080360867914
1739209658.927715;-35.57807855764607
1739209658.9277217;-32.816014438256545
1739209658.9277287;-38.13080360867914
1739209658.9277353;-45.120503652039325
1739209658.927742;-38.13080360867914
1739209658.9277487;-38.13080360867914
1739209658.9277554;-38.13080360867914
1739209658.927762;-45.120503652039325
1739209658.9277687;-45.120503652039325
1739209658.9277754;-38.13080360867914
1739209658.927782;-45.120503652039325
1739209658.927789;-35.57807855764607
1739209658.9277956;-38.13080360867914
1739209658.9278023;-38.13080360867914
1739209658.927809;-38.13080360867914
1739209658.9278157;-45.120503652039325
1739209658.9278224;-33.981070128970906
1739209658.927829;-35.57807855764607
1739209658.9278357;-45.120503652039325
1739209658.9278424;-38.13080360867914
1739209658.9278493;-35.57807855764607
1739209658.927856;-38.13080360867914
1739209658.9278626;-45.120503652039325
1739209658.9278693;-45.120503652039325
1739209658.927876;-45.120503652039325
1739209658.9278827;-45.120503652039325
1739209658.9278893;-45.120503652039325
1739209658.927896;-38.13080360867914
1739209658.9279027;-45.120503652039325
1739209658.9279096;-45.120503652039325
1739209658.9279163;-45.120503652039325
1739209658.927923;-35.57807855764607
1739209658.9279296;-30.49652367304973
1739209658.9279363;-38.13080360867914
1739209658.927943;-45.120503652039325
1739209658.9279497;-38.13080360867914
1739209658.9279563;-33.981070128970906
1739209658.927963;-38.13080360867914
1739209658.92797;-45.120503652039325
1739209658.9279766;-45.120503652039325
1739209658.9279833;-45.120503652039325
1739209658.92799;-45.120503652039325
1739209658.9279966;-45.120503652039325
1739209658.9280033;-38.13080360867914
1739209658.92801;-38.13080360867914
1739209658.9280167;-45.120503652039325
1739209658.9280233;-45.120503652039325
1739209658.92803;-45.120503652039325
1739209658.928037;-33.981070128970906
1739209658.9280436;-45.120503652039325
1739209658.9280503;-45.120503652039325
1739209658.928057;-38.13080360867914
1739209658.9280636;-33.981070128970906
1739209658.9280703;-45.120503652039325
1739209658.928077;-45.120503652039325
1739209658.9280837;-45.120503652039325
1739209658.9280903;-45.120503652039325
1739209658.9280972;-38.13080360867914
1739209658.928104;-45.120503652039325
1739209658.9281106;-45.120503652039325
1739209658.9281173;-45.120503652039325
1739209658.928124;-38.13080360867914
1739209658.9281306;-45.120503652039325
1739209658.9281373;-38.13080360867914
1739209658.928144;-35.57807855764607
1739209658.9281507;-38.13080360867914
1739209658.9281576;-38.13080360867914
1739209658.9281642;-38.13080360867914
1739209658.928171;-45.120503652039325
1739209658.9281776;-45.120503652039325
1739209658.9281843;-45.120503652039325
1739209658.928191;-45.120503652039325
1739209658.9281976;-33.981070128970906
1739209658.9282043;-33.981070128970906
1739209658.928211;-38.13080360867914
1739209658.928218;-38.13080360867914
1739209658.9282246;-45.120503652039325
1739209658.9282312;-38.13080360867914
1739209658.928238;-38.13080360867914
1739209658.9282446;-38.13080360867914
1739209658.9282513;-30.49652367304973
1739209658.928258;-33.981070128970906
1739209658.9282646;-45.120503652039325
1739209658.9282713;-45.120503652039325
1739209658.9282782;-35.57807855764607
1739209658.928285;-38.13080360867914
1739209658.9282916;-38.13080360867914
1739209658.9282982;-45.120503652039325
1739209658.928305;-31.141103565318915
1739209658.9283116;-38.13080360867914
1739209658.9283183;-38.13080360867914
1739209658.928325;-45.120503652039325
1739209658.9283316;-45.120503652039325
1739209658.9283385;-35.57807855764607
1739209658.9283452;-38.13080360867914
1739209658.9283519;-38.13080360867914
1739209658.9283586;-30.49652367304973
1739209658.9283652;-31.141103565318915
1739209658.928372;-38.13080360867914
1739209658.9283786;-45.120503652039325
1739209658.9283853;-38.13080360867914
1739209658.928392;-45.120503652039325
1739209658.9283988;-45.120503652039325
1739209658.9284055;-38.13080360867914
1739209658.9284122;-33.981070128970906
1739209658.9284189;-33.981070128970906
1739209658.9284256;-38.13080360867914
1739209658.9284322;-45.120503652039325
1739209658.928439;-45.120503652039325
1739209658.9284456;-45.120503652039325
1739209658.9284523;-45.120503652039325
1739209658.9284592;-38.13080360867914
1739209658.9284658;-35.57807855764607
1739209658.9284725;-38.13080360867914
1739209658.9284792;-45.120503652039325
1739209658.9284859;-35.57807855764607
1739209658.9284925;-35.57807855764607
1739209658.9284992;-38.13080360867914
1739209658.928506;-38.13080360867914
1739209658.9285126;-38.13080360867914
1739209658.9285192;-35.57807855764607
1739209658.9285262;-38.13080360867914
1739209658.9285328;-45.120503652039325
1739209658.9285395;-45.120503652039325
1739209658.9285462;-45.120503652039325
1739209658.9285529;-45.120503652039325
1739209658.9285595;-45.120503652039325
1739209658.9285662;-38.13080360867914
1739209658.928573;-45.120503652039325
1739209658.9285796;-38.13080360867914
1739209658.9285865;-38.13080360867914
1739209658.9285932;-38.13080360867914
1739209658.9285998;-45.120503652039325
1739209658.9286065;-45.120503652039325
1739209658.9286132;-45.120503652039325
1739209658.9286199;-38.13080360867914
1739209658.9286265;-38.13080360867914
1739209658.9286332;-38.13080360867914
1739209658.92864;-38.13080360867914
1739209658.9286468;-38.13080360867914
1739209658.9286535;-35.57807855764607
1739209658.9286602;-38.13080360867914
1739209658.9286668;-38.13080360867914
1739209658.9286735;-35.57807855764607
1739209658.9286802;-45.120503652039325
1739209658.9286869;-33.981070128970956
1739209658.9286935;-45.120503652039325
1739209658.9287002;-45.120503652039325
1739209658.9287071;-45.120503652039325
1739209658.9287138;-45.120503652039325
1739209658.9287205;-38.13080360867914
1739209658.9287271;-45.120503652039325
1739209658.9287338;-45.120503652039325
1739209658.9287405;-28.58837851428586
1739209658.9287472;-35.57807855764607
1739209658.9287539;-45.120503652039325
1739209658.9287605;-45.120503652039325
1739209658.9287674;-33.981070128970906
1739209658.928774;-38.13080360867914
1739209658.9287808;-38.13080360867914
1739209658.9287875;-45.120503652039325
1739209658.9287941;-45.120503652039325
1739209658.9288008;-38.13080360867914
1739209658.9288075;-38.13080360867914
1739209658.9288142;-38.13080360867914
1739209658.9288208;-45.120503652039325
1739209658.9288278;-38.13080360867914
1739209658.9288344;-45.120503652039325
1739209658.928841;-45.120503652039325
1739209658.9288478;-27.8777449560314
1739209658.9288545;-30.49652367304973
1739209658.9288611;-45.120503652039325
1739209658.9288678;-45.120503652039325
1739209658.9288745;-33.981070128970906
1739209658.9288812;-38.13080360867914
1739209658.9288878;-45.120503652039325
1739209658.9288948;-38.13080360867914
1739209658.9289014;-45.120503652039325
1739209658.928908;-45.120503652039325
1739209658.9289148;-38.13080360867914
1739209658.9289215;-45.120503652039325
1739209658.9289281;-45.120503652039325
1739209658.9289348;-38.13080360867914
1739209658.9289415;-45.120503652039325
1739209658.9289482;-45.120503652039325
1739209658.928955;-27.8777449560314
1739209658.9289618;-29.438486411369333
1739209658.9289684;-45.120503652039325
1739209658.928975;-45.120503652039325
1739209658.9289818;-35.57807855764607
1739209658.9289885;-38.13080360867914
1739209658.9289951;-45.120503652039325
1739209658.9290018;-38.13080360867914
1739209658.9290085;-45.120503652039325
1739209658.9290154;-45.120503652039325
1739209658.929022;-45.120503652039325
1739209658.9290287;-45.120503652039325
1739209658.9290354;-38.13080360867914
1739209658.929042;-38.13080360867914
1739209658.9290488;-38.13080360867914
1739209658.9290555;-38.13080360867914
1739209658.9290621;-45.120503652039325
1739209658.9290688;-38.13080360867914
1739209658.9290757;-38.13080360867914
1739209658.9290824;-35.57807855764607
1739209658.929089;-45.120503652039325
1739209658.9290957;-45.120503652039325
1739209658.9291024;-35.57807855764607
1739209658.929109;-45.120503652039325
1739209658.9291158;-35.57807855764607
1739209658.9291224;-35.57807855764607
1739209658.9291291;-45.120503652039325
1739209658.929136;-38.13080360867914
1739209658.9291427;-38.13080360867914
1739209658.9291494;-33.981070128970906
1739209658.929156;-45.120503652039325
1739209658.9291627;-38.13080360867914
1739209658.9291694;-45.120503652039325
1739209658.929176;-45.120503652039325
1739209658.9291828;-38.13080360867914
1739209658.9291894;-45.120503652039325
1739209658.9291964;-45.120503652039325
1739209658.929203;-38.13080360867914
1739209658.9292097;-35.57807855764607
1739209658.9292164;-38.13080360867914
1739209658.929223;-38.13080360867914
1739209658.9292297;-31.141103565318893
1739209658.9292364;-38.13080360867914
1739209658.929243;-38.13080360867914
1739209658.9292498;-35.57807855764607
1739209658.9292567;-38.13080360867914
1739209658.9292634;-38.13080360867914
1739209658.92927;-32.816014438256545
1739209658.9292767;-38.13080360867914
1739209658.9292834;-45.120503652039325
1739209658.92929;-35.57807855764607
1739209658.9292967;-38.13080360867914
1739209658.9293034;-45.120503652039325
1739209658.92931;-33.981070128970906
1739209658.929317;-38.13080360867914
1739209658.9293237;-38.13080360867914
1739209658.9293303;-45.120503652039325
1739209658.929337;-38.13080360867914
1739209658.9293437;-38.13080360867914
1739209658.9293504;-38.13080360867914
1739209658.929357;-45.120503652039325
1739209658.9293637;-38.13080360867914
1739209658.9293704;-38.13080360867914
1739209658.929377;-33.981070128970906
1739209658.929384;-45.120503652039325
1739209658.9293907;-38.13080360867914
1739209658.9293973;-38.13080360867914
1739209658.929404;-45.120503652039325
1739209658.9294107;-45.120503652039325
1739209658.9294174;-38.13080360867914
1739209658.929424;-38.13080360867914
1739209658.9294307;-33.981070128970906
1739209658.9294374;-45.120503652039325
1739209658.9294443;-45.120503652039325
1739209658.929451;-45.120503652039325
1739209658.9294577;-38.13080360867914
1739209658.9294643;-38.13080360867914
1739209658.929471;-45.120503652039325
1739209658.9294777;-38.13080360867914
1739209658.9294844;-35.57807855764607
1739209658.929491;-45.120503652039325
1739209658.9294977;-38.13080360867914
1739209658.9295046;-38.13080360867914
1739209658.9295113;-38.13080360867914
1739209658.929518;-45.120503652039325
1739209658.9295247;-45.120503652039325
1739209658.9295313;-38.13080360867914
1739209658.929538;-38.13080360867914
1739209658.9295447;-45.120503652039325
1739209658.9295514;-45.120503652039325
1739209658.929558;-38.13080360867914
1739209658.929565;-38.13080360867914
1739209658.9295716;-38.13080360867914
1739209658.9295783;-45.120503652039325
1739209658.929585;-45.120503652039325
1739209658.9295917;-38.13080360867914
1739209658.9295983;-35.57807855764607
1739209658.929605;-35.57807855764607
1739209658.9296117;-38.13080360867914
1739209658.9296184;-45.120503652039325
1739209658.9296253;-32.816014438256545
1739209658.929632;-35.57807855764607
1739209658.9296386;-45.120503652039325
1739209658.9296453;-38.13080360867914
1739209658.929652;-38.13080360867914
1739209658.9296587;-38.13080360867914
1739209658.9296653;-38.13080360867914
1739209658.929672;-38.13080360867914
1739209658.9296787;-35.57807855764607
1739209658.9296856;-38.13080360867914
1739209658.9296923;-45.120503652039325
1739209658.929699;-38.13080360867914
1739209658.9297056;-45.120503652039325
1739209658.9297123;-45.120503652039325
1739209658.929719;-45.120503652039325
1739209658.9297256;-45.120503652039325
1739209658.9297323;-35.57807855764607
1739209658.929739;-32.816014438256545
1739209658.9297457;-45.120503652039325
1739209658.9297526;-45.120503652039325
1739209658.9297593;-38.13080360867914
1739209658.929766;-33.981070128970906
1739209658.9297726;-45.120503652039325
1739209658.9297793;-45.120503652039325
1739209658.929786;-38.13080360867914
1739209658.9297926;-38.13080360867914
1739209658.9297993;-38.13080360867914
1739209658.929806;-38.13080360867914
1739209658.929813;-38.13080360867914
1739209658.9298196;-45.120503652039325
1739209658.9298263;-45.120503652039325
1739209658.929833;-38.13080360867914
1739209658.9298396;-45.120503652039325
1739209658.9298463;-38.13080360867914
1739209658.929853;-33.981070128970906
1739209658.9298596;-38.13080360867914
1739209658.9298663;-38.13080360867914
1739209658.9298732;-33.981070128970906
1739209658.92988;-45.120503652039325
1739209658.9298866;-45.120503652039325
1739209658.9298933;-45.120503652039325
1739209658.9299;-45.120503652039325
1739209658.9299066;-38.13080360867914
1739209658.9299133;-45.120503652039325
1739209658.92992;-45.120503652039325
1739209658.9299266;-45.120503652039325
1739209658.9299335;-45.120503652039325
1739209658.9299402;-45.120503652039325
1739209658.929947;-45.120503652039325
1739209658.9299536;-45.120503652039325
1739209658.9299603;-38.13080360867914
1739209658.929967;-45.120503652039325
1739209658.9299736;-38.13080360867914
1739209658.9299803;-45.120503652039325
1739209658.929987;-28.58837851428586
1739209658.9299939;-35.57807855764607
1739209658.9300005;-45.120503652039325
1739209658.9300072;-38.13080360867914
1739209658.930014;-35.57807855764607
1739209658.9300206;-45.120503652039325
1739209658.9300272;-45.120503652039325
1739209658.930034;-38.13080360867914
1739209658.9300406;-33.981070128970956
1739209658.9300473;-38.13080360867914
1739209658.9300542;-38.13080360867914
1739209658.9300609;-45.120503652039325
1739209658.9300675;-45.120503652039325
1739209658.9300742;-38.13080360867914
1739209658.930081;-45.120503652039325
1739209658.9300876;-45.120503652039325
1739209658.9300942;-29.438486411369333
1739209658.930101;-32.816014438256545
1739209658.9301076;-45.120503652039325
1739209658.9301145;-38.13080360867914
1739209658.9301212;-32.816014438256545
1739209658.9301279;-35.57807855764607
1739209658.9301345;-45.120503652039325
1739209658.9301412;-38.13080360867914
1739209658.930148;-45.120503652039325
1739209658.9301546;-45.120503652039325
1739209658.9301612;-45.120503652039325
1739209658.930168;-45.120503652039325
1739209658.9301748;-35.57807855764607
1739209658.9301815;-38.13080360867914
1739209658.9301882;-45.120503652039325
1739209658.9301949;-45.120503652039325
1739209658.9302015;-45.120503652039325
1739209658.9302082;-38.13080360867914
1739209658.930215;-38.13080360867914
1739209658.9302216;-45.120503652039325
1739209658.9302282;-38.13080360867914
1739209658.930235;-45.120503652039325
1739209658.9302418;-38.13080360867914
1739209658.9302485;-38.13080360867914
1739209658.9302552;-38.13080360867914
1739209658.9302619;-38.13080360867914
1739209658.9302685;-35.57807855764607
1739209658.9302752;-45.120503652039325
1739209658.9302819;-38.13080360867914
1739209658.9302886;-38.13080360867914
1739209658.9302952;-38.13080360867914
1739209658.9303021;-33.981070128970906
1739209658.9303088;-45.120503652039325
1739209658.9303155;-45.120503652039325
1739209658.9303222;-32.816014438256545
1739209658.9303288;-38.13080360867914
1739209658.9303355;-45.120503652039325
1739209658.9303422;-45.120503652039325
1739209658.9303489;-35.57807855764607
1739209658.9303555;-38.13080360867914
1739209658.9303625;-31.141103565318915
1739209658.9303691;-27.8777449560314
1739209658.9303758;-45.120503652039325
1739209658.9303825;-33.981070128970906
1739209658.9303892;-38.13080360867914
1739209658.9303958;-35.57807855764607
1739209658.9304025;-38.13080360867914
1739209658.9304092;-32.816014438256545
1739209658.9304159;-45.120503652039325
1739209658.9304228;-31.141103565318943
1739209658.9304295;-35.57807855764607
1739209658.9304361;-38.13080360867914
1739209658.9304428;-45.120503652039325
1739209658.9304495;-45.120503652039325
1739209658.9304562;-38.13080360867914
1739209658.9304628;-45.120503652039325
1739209658.9304695;-33.981070128970906
1739209658.9304762;-28.21854285175415
1739209658.930483;-33.981070128970906
1739209658.9304898;-45.120503652039325
1739209658.9304965;-35.57807855764607
1739209658.9305031;-31.141103565318915
1739209658.9305098;-45.120503652039325
1739209658.9305165;-38.13080360867914
1739209658.9305232;-33.981070128970906
1739209658.9305298;-45.120503652039325
1739209658.9305365;-38.13080360867914
1739209658.9305434;-38.13080360867914
1739209658.93055;-45.120503652039325
1739209658.9305568;-38.13080360867914
1739209658.9305634;-45.120503652039325
1739209658.9305701;-45.120503652039325
1739209658.9305768;-35.57807855764607
1739209658.9305835;-38.13080360867914
1739209658.9305902;-45.120503652039325
1739209658.9305968;-45.120503652039325
1739209658.9306035;-45.120503652039325
1739209658.9306104;-45.120503652039325
1739209658.930617;-45.120503652039325
1739209658.9306238;-45.120503652039325
1739209658.9306304;-45.120503652039325
1739209658.9306371;-38.13080360867914
1739209658.9306438;-45.120503652039325
1739209658.9306505;-45.120503652039325
1739209658.9306571;-38.13080360867914
1739209658.9306638;-35.57807855764607
1739209658.9306707;-45.120503652039325
1739209658.9306774;-45.120503652039325
1739209658.930684;-38.13080360867914
1739209658.9306908;-45.120503652039325
1739209658.9306974;-45.120503652039325
1739209658.930704;-45.120503652039325
1739209658.9307108;-38.13080360867914
1739209658.9307175;-45.120503652039325
1739209658.9307241;-38.13080360867914
1739209658.930731;-45.120503652039325
1739209658.9307377;-35.57807855764607
1739209658.9307444;-31.141103565318915
1739209658.930751;-38.13080360867914
1739209658.9307578;-45.120503652039325
1739209658.9307644;-38.13080360867914
1739209658.930771;-35.57807855764607
1739209658.9307778;-38.13080360867914
1739209658.9307845;-45.120503652039325
1739209658.9307914;-45.120503652039325
1739209658.930798;-38.13080360867914
1739209658.9308047;-45.120503652039325
1739209658.9308114;-45.120503652039325
1739209658.930818;-45.120503652039325
1739209658.9308248;-45.120503652039325
1739209658.9308314;-38.13080360867914
1739209658.930838;-38.13080360867914
1739209658.9308448;-35.57807855764607
1739209658.9308517;-31.141103565318915
1739209658.9308584;-45.120503652039325
1739209658.930865;-45.120503652039325
1739209658.9308717;-45.120503652039325
1739209658.9308784;-38.13080360867914
1739209658.930885;-38.13080360867914
1739209658.9308918;-45.120503652039325
1739209658.9308984;-45.120503652039325
1739209658.930905;-38.13080360867914
1739209658.930912;-38.13080360867914
1739209658.9309187;-45.120503652039325
1739209658.9309254;-45.120503652039325
