CAN Message; 0x1b8:01006f44223e81aa
Timestamp;Amplitude
1739209776.9729733;-45.120503652039325
1739209776.9729743;-45.120503652039325
1739209776.9729753;-26.487275050834715
1739209776.9729762;-29.438486411369333
1739209776.9729772;-38.13080360867914
1739209776.972978;-38.13080360867914
1739209776.972979;-38.13080360867914
1739209776.97298;-38.13080360867914
1739209776.972981;-45.120503652039325
1739209776.9729817;-38.13080360867914
1739209776.9729826;-45.120503652039325
1739209776.9729836;-45.120503652039325
1739209776.9729846;-45.120503652039325
1739209776.9729855;-45.120503652039325
1739209776.9729865;-38.13080360867914
1739209776.9729874;-45.120503652039325
1739209776.9729884;-45.120503652039325
1739209776.9729893;-45.120503652039325
1739209776.9729903;-28.58837851428586
1739209776.972991;-29.438486411369333
1739209776.972992;-38.13080360867914
1739209776.972993;-38.13080360867914
1739209776.9729939;-38.13080360867914
1739209776.9729948;-38.13080360867914
1739209776.9729958;-38.13080360867914
1739209776.9729967;-38.13080360867914
1739209776.9729977;-45.120503652039325
1739209776.9729986;-45.120503652039325
1739209776.9729993;-45.120503652039325
1739209776.9730003;-45.120503652039325
1739209776.9730012;-45.120503652039325
1739209776.9730022;-45.120503652039325
1739209776.9730031;-45.120503652039325
1739209776.973004;-45.120503652039325
1739209776.973005;-35.57807855764607
1739209776.973006;-32.816014438256545
1739209776.973007;-45.120503652039325
1739209776.973008;-45.120503652039325
1739209776.9730086;-38.13080360867914
1739209776.9730096;-35.57807855764607
1739209776.9730105;-38.13080360867914
1739209776.9730115;-45.120503652039325
1739209776.9730124;-32.816014438256545
1739209776.9730134;-29.438486411369333
1739209776.9730144;-45.120503652039325
1739209776.9730153;-45.120503652039325
1739209776.9730163;-38.13080360867914
1739209776.9730172;-35.57807855764607
1739209776.973018;-45.120503652039325
1739209776.973019;-45.120503652039325
1739209776.9730198;-45.120503652039325
1739209776.9730208;-33.981070128970956
1739209776.9730217;-45.120503652039325
1739209776.9730227;-38.13080360867914
1739209776.9730237;-45.120503652039325
1739209776.9730246;-45.120503652039325
1739209776.9730256;-35.57807855764607
1739209776.9730265;-33.981070128970906
1739209776.9730272;-38.13080360867914
1739209776.9730282;-29.438486411369333
1739209776.9730291;-38.13080360867914
1739209776.97303;-38.13080360867914
1739209776.973031;-32.816014438256545
1739209776.973032;-35.57807855764607
1739209776.973033;-45.120503652039325
1739209776.973034;-35.57807855764607
1739209776.9730349;-38.13080360867914
1739209776.9730356;-45.120503652039325
1739209776.9730365;-45.120503652039325
1739209776.9730375;-45.120503652039325
1739209776.9730384;-38.13080360867914
1739209776.9730394;-33.981070128970906
1739209776.9730403;-38.13080360867914
1739209776.9730413;-45.120503652039325
1739209776.9730422;-45.120503652039325
1739209776.9730432;-38.13080360867914
1739209776.9730442;-38.13080360867914
1739209776.9730449;-38.13080360867914
1739209776.9730458;-45.120503652039325
1739209776.9730468;-45.120503652039325
1739209776.9730477;-45.120503652039325
1739209776.9660826;-38.13080360867914
1739209776.966091;-35.57807855764607
1739209776.9660993;-38.13080360867914
1739209776.9661078;-38.13080360867914
1739209776.9661162;-45.120503652039325
1739209776.9661245;-38.13080360867914
1739209776.9661329;-45.120503652039325
1739209776.9661412;-45.120503652039325
1739209776.9661496;-33.981070128970906
1739209776.966158;-35.57807855764607
1739209776.9661663;-45.120503652039325
1739209776.9661746;-45.120503652039325
1739209776.966183;-35.57807855764607
1739209776.9661913;-45.120503652039325
1739209776.9661996;-30.49652367304973
1739209776.9662082;-28.21854285175415
1739209776.9662166;-45.120503652039325
1739209776.966225;-45.120503652039325
1739209776.9662333;-35.57807855764607
1739209776.9662416;-32.816014438256545
1739209776.96625;-45.120503652039325
1739209776.9662583;-45.120503652039325
1739209776.9662666;-45.120503652039325
1739209776.966275;-45.120503652039325
1739209776.9662833;-38.13080360867914
1739209776.9662917;-38.13080360867914
1739209776.9663;-38.13080360867914
1739209776.9663086;-38.13080360867914
1739209776.966317;-38.13080360867914
1739209776.9663253;-45.120503652039325
1739209776.9663336;-32.816014438256545
1739209776.966342;-28.21854285175415
1739209776.9663503;-45.120503652039325
1739209776.9663587;-45.120503652039325
1739209776.966367;-35.57807855764607
1739209776.9663754;-35.57807855764607
1739209776.9663837;-45.120503652039325
1739209776.966392;-38.13080360867914
1739209776.9664004;-45.120503652039325
1739209776.966409;-45.120503652039325
1739209776.9664173;-45.120503652039325
1739209776.9664257;-45.120503652039325
1739209776.966434;-45.120503652039325
1739209776.9664423;-38.13080360867914
1739209776.9664507;-35.57807855764607
1739209776.966459;-45.120503652039325
1739209776.9664674;-38.13080360867914
1739209776.9664757;-30.49652367304973
1739209776.966484;-35.57807855764607
1739209776.9664924;-35.57807855764607
1739209776.966501;-38.13080360867914
1739209776.9665093;-38.13080360867914
1739209776.9665177;-38.13080360867914
1739209776.966526;-38.13080360867914
1739209776.9665344;-45.120503652039325
1739209776.9665427;-45.120503652039325
1739209776.966551;-45.120503652039325
1739209776.9665594;-33.981070128970906
1739209776.9665678;-38.13080360867914
1739209776.966576;-38.13080360867914
1739209776.9665844;-35.57807855764607
1739209776.9665928;-45.120503652039325
1739209776.9666014;-38.13080360867914
1739209776.9666097;-45.120503652039325
1739209776.966618;-45.120503652039325
1739209776.9666264;-38.13080360867914
1739209776.9666348;-38.13080360867914
1739209776.966643;-45.120503652039325
1739209776.9666514;-45.120503652039325
1739209776.9666598;-38.13080360867914
1739209776.9666681;-45.120503652039325
1739209776.9666765;-38.13080360867914
1739209776.9666848;-33.981070128970906
1739209776.9666932;-35.57807855764607
1739209776.9667017;-45.120503652039325
1739209776.96671;-38.13080360867914
1739209776.9667184;-38.13080360867914
1739209776.9667268;-45.120503652039325
1739209776.9667351;-45.120503652039325
1739209776.9667435;-45.120503652039325
1739209776.9667518;-38.13080360867914
1739209776.9667602;-32.816014438256545
1739209776.9667685;-45.120503652039325
1739209776.9667768;-45.120503652039325
1739209776.9667852;-38.13080360867914
1739209776.9667935;-32.816014438256545
1739209776.9668021;-45.120503652039325
1739209776.9668105;-45.120503652039325
1739209776.9668188;-33.981070128970906
1739209776.9668272;-38.13080360867914
1739209776.9668355;-38.13080360867914
1739209776.9668438;-35.57807855764607
1739209776.9668522;-31.141103565318915
1739209776.9668605;-38.13080360867914
1739209776.9668689;-38.13080360867914
1739209776.9668772;-38.13080360867914
1739209776.9668856;-45.120503652039325
1739209776.9668941;-35.57807855764607
1739209776.9669025;-45.120503652039325
1739209776.9669108;-45.120503652039325
1739209776.9669192;-38.13080360867914
1739209776.9669275;-45.120503652039325
1739209776.9669359;-45.120503652039325
1739209776.9669442;-38.13080360867914
1739209776.9669526;-33.981070128970906
1739209776.966961;-38.13080360867914
1739209776.9669693;-45.120503652039325
1739209776.9669776;-35.57807855764607
1739209776.966986;-45.120503652039325
1739209776.9669945;-45.120503652039325
1739209776.9670029;-45.120503652039325
1739209776.9670112;-45.120503652039325
1739209776.9670196;-45.120503652039325
1739209776.967028;-45.120503652039325
1739209776.9670362;-45.120503652039325
1739209776.9670446;-38.13080360867914
1739209776.967053;-38.13080360867914
1739209776.9670613;-45.120503652039325
1739209776.9670696;-35.57807855764607
1739209776.967078;-35.57807855764607
1739209776.9670863;-38.13080360867914
1739209776.967095;-45.120503652039325
1739209776.9671032;-38.13080360867914
1739209776.9671116;-38.13080360867914
1739209776.96712;-45.120503652039325
1739209776.9671283;-45.120503652039325
1739209776.9671366;-38.13080360867914
1739209776.967145;-35.57807855764607
1739209776.9671533;-32.816014438256545
1739209776.9671617;-38.13080360867914
1739209776.96717;-38.13080360867914
1739209776.9671783;-32.816014438256545
1739209776.9671867;-33.981070128970906
1739209776.9671953;-35.57807855764607
1739209776.9672036;-38.13080360867914
1739209776.967212;-35.57807855764607
1739209776.9672203;-35.57807855764607
1739209776.9672287;-45.120503652039325
1739209776.967237;-38.13080360867914
1739209776.9672453;-38.13080360867914
1739209776.9672537;-45.120503652039325
1739209776.967262;-45.120503652039325
1739209776.9672704;-33.981070128970906
1739209776.9672787;-45.120503652039325
1739209776.9672873;-38.13080360867914
1739209776.9672956;-45.120503652039325
1739209776.967304;-45.120503652039325
1739209776.9673123;-38.13080360867914
1739209776.9673207;-35.57807855764607
1739209776.967329;-38.13080360867914
1739209776.9673374;-38.13080360867914
1739209776.9673457;-38.13080360867914
1739209776.967354;-45.120503652039325
1739209776.9673624;-45.120503652039325
1739209776.9673707;-45.120503652039325
1739209776.967379;-45.120503652039325
1739209776.9673877;-45.120503652039325
1739209776.967396;-45.120503652039325
1739209776.9674044;-38.13080360867914
1739209776.9674127;-38.13080360867914
1739209776.967421;-45.120503652039325
1739209776.9674294;-45.120503652039325
1739209776.9674377;-38.13080360867914
1739209776.967446;-38.13080360867914
1739209776.9674544;-38.13080360867914
1739209776.9674628;-35.57807855764607
1739209776.9674711;-38.13080360867914
1739209776.9674795;-45.120503652039325
1739209776.967488;-30.49652367304973
1739209776.9674964;-32.816014438256545
1739209776.9675047;-38.13080360867914
1739209776.967513;-45.120503652039325
1739209776.9675214;-38.13080360867914
1739209776.9675298;-35.57807855764607
1739209776.967538;-45.120503652039325
1739209776.9675465;-38.13080360867914
1739209776.9675548;-38.13080360867914
1739209776.9675632;-45.120503652039325
1739209776.9675715;-45.120503652039325
1739209776.9675798;-45.120503652039325
1739209776.9675884;-38.13080360867914
1739209776.9675968;-38.13080360867914
1739209776.967605;-38.13080360867914
1739209776.9676135;-45.120503652039325
1739209776.9676218;-28.58837851428586
1739209776.9676301;-28.21854285175415
1739209776.9676385;-38.13080360867914
1739209776.9676468;-45.120503652039325
1739209776.9676552;-31.141103565318915
1739209776.9676635;-35.57807855764607
1739209776.9676719;-38.13080360867914
1739209776.9676802;-45.120503652039325
1739209776.9676888;-33.981070128970906
1739209776.9676971;-33.981070128970906
1739209776.9677055;-38.13080360867914
1739209776.9677138;-45.120503652039325
1739209776.9677222;-33.981070128970906
1739209776.9677305;-38.13080360867914
1739209776.9677389;-45.120503652039325
1739209776.9677472;-45.120503652039325
1739209776.9677556;-38.13080360867914
1739209776.967764;-38.13080360867914
1739209776.9677722;-35.57807855764607
1739209776.9677808;-45.120503652039325
1739209776.9677892;-45.120503652039325
1739209776.9677975;-38.13080360867914
1739209776.9678059;-38.13080360867914
1739209776.9678142;-38.13080360867914
1739209776.9678226;-35.57807855764607
1739209776.967831;-29.438486411369333
1739209776.9678392;-45.120503652039325
1739209776.9678476;-45.120503652039325
1739209776.967856;-35.57807855764607
1739209776.9678643;-32.816014438256545
1739209776.9730487;-38.13080360867914
1739209776.9730496;-45.120503652039325
1739209776.9730506;-35.57807855764607
1739209776.9730515;-38.13080360867914
1739209776.9730525;-45.120503652039325
1739209776.9730535;-45.120503652039325
1739209776.9730542;-38.13080360867914
1739209776.9730551;-38.13080360867914
1739209776.973056;-38.13080360867914
1739209776.973057;-38.13080360867914
1739209776.973058;-45.120503652039325
1739209776.973059;-45.120503652039325
1739209776.97306;-45.120503652039325
1739209776.9730608;-45.120503652039325
1739209776.9730618;-38.13080360867914
1739209776.9730628;-38.13080360867914
1739209776.9730635;-45.120503652039325
1739209776.9730644;-38.13080360867914
1739209776.9730654;-30.49652367304973
1739209776.9730663;-45.120503652039325
1739209776.9730673;-45.120503652039325
1739209776.9730682;-38.13080360867914
1739209776.9730692;-32.816014438256545
1739209776.9730701;-38.13080360867914
1739209776.973071;-45.120503652039325
1739209776.9730718;-38.13080360867914
1739209776.9730728;-45.120503652039325
1739209776.9730737;-45.120503652039325
1739209776.9730747;-45.120503652039325
1739209776.9730756;-38.13080360867914
1739209776.9730766;-45.120503652039325
1739209776.9730775;-38.13080360867914
1739209776.9730785;-38.13080360867914
1739209776.9730794;-45.120503652039325
1739209776.9730804;-33.981070128970906
1739209776.973081;-35.57807855764607
1739209776.973082;-35.57807855764607
1739209776.973083;-38.13080360867914
1739209776.973084;-38.13080360867914
1739209776.973085;-38.13080360867914
1739209776.9730859;-38.13080360867914
1739209776.9730868;-38.13080360867914
1739209776.9730878;-45.120503652039325
1739209776.9730887;-38.13080360867914
1739209776.9730897;-45.120503652039325
1739209776.9730904;-38.13080360867914
1739209776.9730914;-45.120503652039325
1739209776.9730923;-38.13080360867914
1739209776.9730933;-35.57807855764607
1739209776.9730942;-45.120503652039325
1739209776.9730952;-38.13080360867914
1739209776.9730961;-38.13080360867914
1739209776.973097;-38.13080360867914
1739209776.973098;-38.13080360867914
1739209776.973099;-45.120503652039325
1739209776.9730997;-45.120503652039325
1739209776.9731007;-45.120503652039325
1739209776.9731016;-38.13080360867914
1739209776.9731026;-35.57807855764607
1739209776.9731035;-31.141103565318915
1739209776.9731045;-35.57807855764607
1739209776.9731054;-45.120503652039325
1739209776.9731064;-38.13080360867914
1739209776.9731073;-35.57807855764607
1739209776.973108;-35.57807855764607
1739209776.973109;-45.120503652039325
1739209776.97311;-45.120503652039325
1739209776.973111;-45.120503652039325
1739209776.9731119;-38.13080360867914
1739209776.9731128;-38.13080360867914
1739209776.9731138;-38.13080360867914
1739209776.9731147;-38.13080360867914
1739209776.9731157;-38.13080360867914
1739209776.9731166;-45.120503652039325
1739209776.9731174;-45.120503652039325
1739209776.9731183;-30.49652367304973
1739209776.9731193;-35.57807855764607
1739209776.9731202;-45.120503652039325
1739209776.9731212;-45.120503652039325
1739209776.9731221;-35.57807855764607
1739209776.973123;-32.816014438256545
1739209776.973124;-45.120503652039325
1739209776.973125;-45.120503652039325
1739209776.973126;-45.120503652039325
1739209776.9731266;-33.981070128970906
1739209776.9731276;-38.13080360867914
1739209776.9731286;-38.13080360867914
1739209776.9731295;-45.120503652039325
1739209776.9731305;-45.120503652039325
1739209776.9731314;-45.120503652039325
1739209776.9731324;-45.120503652039325
1739209776.9731333;-29.438486411369333
1739209776.9731343;-31.141103565318893
1739209776.9731352;-45.120503652039325
1739209776.973136;-38.13080360867914
1739209776.973137;-38.13080360867914
1739209776.9731379;-35.57807855764607
1739209776.9731388;-38.13080360867914
1739209776.9731398;-38.13080360867914
1739209776.9731407;-45.120503652039325
1739209776.9731417;-38.13080360867914
1739209776.9731426;-38.13080360867914
1739209776.9731436;-45.120503652039325
1739209776.9731443;-45.120503652039325
1739209776.9731452;-45.120503652039325
1739209776.9731462;-45.120503652039325
1739209776.9731472;-45.120503652039325
1739209776.973148;-32.816014438256545
1739209776.973149;-35.57807855764607
1739209776.97315;-38.13080360867914
1739209776.973151;-45.120503652039325
1739209776.973152;-32.816014438256545
1739209776.9731529;-38.13080360867914
1739209776.9731536;-38.13080360867914
1739209776.9731545;-35.57807855764607
1739209776.9731555;-45.120503652039325
1739209776.9731565;-38.13080360867914
1739209776.9731574;-38.13080360867914
1739209776.9731584;-45.120503652039325
1739209776.9731593;-45.120503652039325
1739209776.9731603;-45.120503652039325
1739209776.9731612;-45.120503652039325
1739209776.9731622;-45.120503652039325
1739209776.973163;-38.13080360867914
1739209776.9731638;-45.120503652039325
1739209776.9731648;-45.120503652039325
1739209776.9731658;-45.120503652039325
1739209776.9731667;-38.13080360867914
1739209776.9731677;-38.13080360867914
1739209776.9731686;-45.120503652039325
1739209776.9731696;-38.13080360867914
1739209776.9731705;-38.13080360867914
1739209776.9731715;-33.981070128970906
1739209776.9731722;-45.120503652039325
1739209776.9731731;-38.13080360867914
1739209776.973174;-45.120503652039325
1739209776.973175;-45.120503652039325
1739209776.973176;-45.120503652039325
1739209776.973177;-45.120503652039325
1739209776.973178;-45.120503652039325
1739209776.9731789;-45.120503652039325
1739209776.9731798;-45.120503652039325
1739209776.9731805;-45.120503652039325
