CAN Message; 0x1d3:0000a4f64fe51bd8
1739209615.723866;-29.438486411369333
1739209615.723868;-35.57807855764607
1739209615.7238698;-45.120503652039325
1739209615.7238717;-38.13080360867914
1739209615.7238736;-33.981070128970906
1739209615.7238755;-38.13080360867914
1739209615.7238772;-45.120503652039325
1739209615.723879;-38.13080360867914
1739209615.723881;-45.120503652039325
1739209615.723883;-45.120503652039325
1739209615.7238848;-45.120503652039325
1739209615.7238867;-45.120503652039325
1739209615.7238886;-45.120503652039325
1739209615.7238905;-45.120503652039325
1739209615.7238925;-45.120503652039325
1739209615.7238944;-45.120503652039325
1739209615.7238963;-45.120503652039325
1739209615.7238982;-38.13080360867914
1739209615.7238998;-35.57807855764607
1739209615.7239017;-38.13080360867914
1739209615.7239037;-45.120503652039325
1739209615.7239056;-45.120503652039325
1739209615.7239075;-45.120503652039325
1739209615.7239094;-45.120503652039325
1739209615.7239113;-35.57807855764607
1739209615.7239132;-35.57807855764607
1739209615.723915;-45.120503652039325
1739209615.723917;-38.13080360867914
1739209615.723919;-45.120503652039325
1739209615.7239208;-45.120503652039325
1739209615.7239227;-38.13080360867914
1739209615.7239244;-38.13080360867914
1739209615.7239263;-45.120503652039325
1739209615.7239282;-45.120503652039325
1739209615.7239301;-38.13080360867914
1739209615.723932;-38.13080360867914
1739209615.723934;-45.120503652039325
1739209615.7239358;-45.120503652039325
1739209615.7239377;-32.816014438256545
1739209615.7239397;-45.120503652039325
1739209615.7239416;-35.57807855764607
1739209615.7239435;-30.49652367304973
1739209615.7239454;-38.13080360867914
1739209615.723947;-38.13080360867914
1739209615.723949;-38.13080360867914
1739209615.7239509;-35.57807855764607
1739209615.7239528;-33.981070128970906
1739209615.7239547;-32.816014438256545
1739209615.7239566;-45.120503652039325
1739209615.7239585;-31.141103565318943
1739209615.7239604;-38.13080360867914
1739209615.7239623;-38.13080360867914
1739209615.7239642;-45.120503652039325
1739209615.7239661;-45.120503652039325
1739209615.723968;-32.816014438256545
1739209615.7239697;-38.13080360867914
1739209615.7239716;-38.13080360867914
1739209615.7239735;-35.57807855764607
1739209615.7239754;-38.13080360867914
1739209615.7239773;-38.13080360867914
1739209615.7239792;-45.120503652039325
1739209615.7239811;-38.13080360867914
1739209615.723983;-38.13080360867914
1739209615.723985;-38.13080360867914
1739209615.7239869;-45.120503652039325
1739209615.7239888;-38.13080360867914
1739209615.7239907;-35.57807855764607
1739209615.7239923;-38.13080360867914
1739209615.7239943;-45.120503652039325
1739209615.7239962;-45.120503652039325
1739209615.723998;-35.57807855764607
1739209615.724;-35.57807855764607
1739209615.724002;-45.120503652039325
1739209615.7240038;-45.120503652039325
1739209615.7240057;-45.120503652039325
1739209615.7260334;-38.13080360867914
1739209615.7260375;-38.13080360867914
1739209615.7260418;-38.13080360867914
1739209615.726046;-45.120503652039325
1739209615.7260504;-32.816014438256545
1739209615.7260544;-38.13080360867914
1739209615.7260587;-33.981070128970956
1739209615.726063;-45.120503652039325
1739209615.726067;-38.13080360867914
1739209615.7260714;-33.981070128970906
1739209615.7260756;-45.120503652039325
1739209615.7260797;-38.13080360867914
1739209615.726084;-35.57807855764607
1739209615.7260883;-35.57807855764607
1739209615.7260923;-26.991370085610722
1739209615.7260966;-38.13080360867914
1739209615.726101;-45.120503652039325
1739209615.726105;-35.57807855764607
1739209615.7261093;-38.13080360867914
1739209615.7261136;-45.120503652039325
1739209615.7261178;-38.13080360867914
1739209615.726122;-38.13080360867914
1739209615.7261262;-31.141103565318943
1739209615.7261305;-45.120503652039325
1739209615.7261345;-45.120503652039325
1739209615.7261388;-45.120503652039325
1739209615.7261431;-45.120503652039325
1739209615.7261472;-45.120503652039325
1739209615.7261515;-45.120503652039325
1739209615.7261558;-45.120503652039325
1739209615.7261598;-27.8777449560314
1739209615.726164;-35.57807855764607
1739209615.7261684;-45.120503652039325
1739209615.7261727;-38.13080360867914
1739209615.7261767;-33.981070128970906
1739209615.726181;-45.120503652039325
1739209615.7261853;-45.120503652039325
1739209615.7261894;-38.13080360867914
1739209615.7261937;-31.141103565318943
1739209615.726198;-45.120503652039325
1739209615.726202;-45.120503652039325
1739209615.7262063;-38.13080360867914
1739209615.7262106;-45.120503652039325
1739209615.7262146;-38.13080360867914
1739209615.726219;-45.120503652039325
1739209615.7262232;-45.120503652039325
1739209615.7262275;-29.438486411369333
1739209615.7262316;-32.816014438256545
1739209615.7262359;-45.120503652039325
1739209615.7262402;-38.13080360867914
1739209615.7262442;-38.13080360867914
1739209615.7262485;-45.120503652039325
1739209615.7262528;-45.120503652039325
1739209615.7262568;-45.120503652039325
1739209615.7262611;-45.120503652039325
1739209615.7262654;-45.120503652039325
1739209615.7262695;-38.13080360867914
1739209615.7262738;-45.120503652039325
1739209615.726278;-38.13080360867914
1739209615.7262821;-38.13080360867914
1739209615.7262864;-45.120503652039325
1739209615.7262907;-38.13080360867914
1739209615.726295;-38.13080360867914
1739209615.726299;-38.13080360867914
1739209615.7263033;-45.120503652039325
1739209615.7263076;-35.57807855764607
1739209615.7263117;-38.13080360867914
1739209615.726316;-38.13080360867914
1739209615.7263203;-38.13080360867914
1739209615.7263243;-45.120503652039325
1739209615.7263286;-35.57807855764607
1739209615.726333;-35.57807855764607
1739209615.726337;-45.120503652039325
1739209615.7263412;-45.120503652039325
1739209615.7263455;-35.57807855764607
1739209615.7263498;-38.13080360867914
1739209615.726354;-45.120503652039325
1739209615.7263582;-45.120503652039325
1739209615.7263625;-45.120503652039325
1739209615.7263665;-45.120503652039325
1739209615.7263708;-45.120503652039325
1739209615.726375;-38.13080360867914
1739209615.7263792;-38.13080360867914
1739209615.7263834;-33.981070128970906
1739209615.7263877;-35.57807855764607
1739209615.7263918;-38.13080360867914
1739209615.726396;-38.13080360867914
1739209615.7264004;-35.57807855764607
1739209615.7264047;-45.120503652039325
1739209615.7264087;-45.120503652039325
1739209615.726413;-45.120503652039325
1739209615.7264173;-45.120503652039325
1739209615.7264214;-38.13080360867914
1739209615.7264256;-45.120503652039325
1739209615.72643;-35.57807855764607
1739209615.726434;-38.13080360867914
1739209615.7264383;-45.120503652039325
1739209615.7264426;-38.13080360867914
1739209615.7264466;-38.13080360867914
1739209615.726451;-38.13080360867914
1739209615.7264552;-38.13080360867914
1739209615.7264593;-38.13080360867914
1739209615.7264636;-45.120503652039325
1739209615.7264678;-33.981070128970906
1739209615.7264721;-45.120503652039325
1739209615.7264762;-45.120503652039325
1739209615.7264805;-45.120503652039325
1739209615.7264848;-38.13080360867914
1739209615.7264888;-38.13080360867914
1739209615.7264931;-45.120503652039325
1739209615.7264974;-38.13080360867914
1739209615.7265015;-33.981070128970906
1739209615.7265058;-45.120503652039325
1739209615.72651;-45.120503652039325
1739209615.726514;-38.13080360867914
1739209615.7265184;-38.13080360867914
1739209615.7265227;-38.13080360867914
1739209615.726527;-45.120503652039325
1739209615.726531;-45.120503652039325
1739209615.7265353;-33.981070128970906
1739209615.7265396;-38.13080360867914
1739209615.7265437;-45.120503652039325
1739209615.726548;-38.13080360867914
1739209615.7265522;-38.13080360867914
1739209615.7265563;-38.13080360867914
1739209615.7265606;-38.13080360867914
1739209615.726565;-38.13080360867914
1739209615.726569;-38.13080360867914
1739209615.7265732;-45.120503652039325
1739209615.7265775;-45.120503652039325
1739209615.7265818;-38.13080360867914
1739209615.7265859;-45.120503652039325
1739209615.7265902;-38.13080360867914
1739209615.7265944;-45.120503652039325
1739209615.7265985;-38.13080360867914
1739209615.7266028;-35.57807855764607
1739209615.726607;-45.120503652039325
1739209615.7266111;-45.120503652039325
1739209615.7266154;-45.120503652039325
1739209615.7266197;-33.981070128970906
1739209615.7266238;-45.120503652039325
1739209615.726628;-45.120503652039325
1739209615.7266324;-33.981070128970906
1739209615.7266364;-31.141103565318915
1739209615.7266407;-33.981070128970906
1739209615.726645;-38.13080360867914
1739209615.7266493;-35.57807855764607
1739209615.7266533;-38.13080360867914
1739209615.7266576;-45.120503652039325
1739209615.726662;-33.981070128970906
1739209615.726666;-45.120503652039325
1739209615.7266703;-33.981070128970906
1739209615.7266746;-31.141103565318915
1739209615.7266786;-38.13080360867914
1739209615.726683;-45.120503652039325
1739209615.7266872;-38.13080360867914
1739209615.7266912;-38.13080360867914
1739209615.7266955;-45.120503652039325
1739209615.7266998;-45.120503652039325
1739209615.7267041;-38.13080360867914
1739209615.7267082;-32.816014438256545
1739209615.7267125;-38.13080360867914
1739209615.7267168;-35.57807855764607
1739209615.7267208;-38.13080360867914
1739209615.726725;-38.13080360867914
1739209615.7267294;-38.13080360867914
1739209615.7267334;-33.981070128970906
1739209615.7267377;-33.981070128970906
1739209615.726742;-31.141103565318915
1739209615.726746;-45.120503652039325
1739209615.7267504;-38.13080360867914
1739209615.7267547;-38.13080360867914
1739209615.726759;-45.120503652039325
1739209615.726763;-45.120503652039325
1739209615.7267673;-35.57807855764607
1739209615.7267716;-38.13080360867914
1739209615.7267756;-30.49652367304976
1739209615.72678;-38.13080360867914
1739209615.7267842;-32.816014438256545
1739209615.7267883;-38.13080360867914
1739209615.7267926;-45.120503652039325
1739209615.7267969;-38.13080360867914
1739209615.726801;-45.120503652039325
1739209615.7268052;-38.13080360867914
1739209615.7268095;-31.141103565318915
1739209615.7268136;-38.13080360867914
1739209615.7268178;-45.120503652039325
1739209615.7268221;-33.981070128970906
1739209615.7268264;-45.120503652039325
1739209615.7268305;-45.120503652039325
1739209615.7268348;-33.981070128970906
1739209615.726839;-33.981070128970906
1739209615.726843;-38.13080360867914
1739209615.7268474;-45.120503652039325
1739209615.7268517;-38.13080360867914
1739209615.7268558;-45.120503652039325
1739209615.72686;-45.120503652039325
1739209615.7268643;-38.13080360867914
1739209615.7268684;-35.57807855764607
1739209615.7268727;-38.13080360867914
1739209615.726877;-28.58837851428586
1739209615.7268813;-38.13080360867914
1739209615.7268853;-38.13080360867914
1739209615.7268896;-38.13080360867914
1739209615.726894;-38.13080360867914
1739209615.726898;-45.120503652039325
1739209615.7269022;-38.13080360867914
1739209615.7269065;-45.120503652039325
1739209615.7269106;-45.120503652039325
1739209615.726915;-45.120503652039325
1739209615.7269192;-45.120503652039325
1739209615.7269232;-38.13080360867914
1739209615.7269275;-38.13080360867914
1739209615.7269318;-32.816014438256545
1739209615.7240076;-38.13080360867914
1739209615.7240095;-45.120503652039325
1739209615.7240114;-45.120503652039325
1739209615.7240133;-38.13080360867914
1739209615.724015;-45.120503652039325
1739209615.724017;-45.120503652039325
1739209615.7240188;-35.57807855764607
1739209615.7240207;-38.13080360867914
1739209615.7240226;-38.13080360867914
1739209615.7240245;-45.120503652039325
1739209615.7240264;-35.57807855764607
1739209615.7240283;-33.981070128970906
1739209615.7240303;-38.13080360867914
1739209615.7240322;-45.120503652039325
1739209615.724034;-38.13080360867914
1739209615.724036;-38.13080360867914
1739209615.7240376;-38.13080360867914
1739209615.7240396;-45.120503652039325
1739209615.7240415;-45.120503652039325
1739209615.7240434;-38.13080360867914
1739209615.7240453;-45.120503652039325
1739209615.7240472;-45.120503652039325
1739209615.724049;-38.13080360867914
1739209615.724051;-35.57807855764607
1739209615.724053;-45.120503652039325
1739209615.7240548;-45.120503652039325
1739209615.7240567;-38.13080360867914
1739209615.7240586;-32.816014438256545
1739209615.7240605;-38.13080360867914
1739209615.7240622;-45.120503652039325
1739209615.724064;-38.13080360867914
1739209615.724066;-45.120503652039325
1739209615.724068;-45.120503652039325
1739209615.7240698;-45.120503652039325
1739209615.7240717;-45.120503652039325
1739209615.7240736;-38.13080360867914
1739209615.7240756;-45.120503652039325
1739209615.7240775;-45.120503652039325
1739209615.7240794;-38.13080360867914
1739209615.7240813;-45.120503652039325
1739209615.7240832;-38.13080360867914
1739209615.7240849;-45.120503652039325
1739209615.7240868;-38.13080360867914
1739209615.7240887;-38.13080360867914
1739209615.7240906;-38.13080360867914
1739209615.7240925;-45.120503652039325
1739209615.7240944;-38.13080360867914
1739209615.7240963;-30.49652367304973
1739209615.7240982;-33.981070128970906
1739209615.7241;-45.120503652039325
1739209615.724102;-45.120503652039325
1739209615.724104;-32.816014438256545
1739209615.7241058;-38.13080360867914
1739209615.7241075;-45.120503652039325
1739209615.7241094;-45.120503652039325
1739209615.7241113;-38.13080360867914
1739209615.7241132;-33.981070128970906
1739209615.7241151;-38.13080360867914
1739209615.724117;-38.13080360867914
1739209615.724119;-45.120503652039325
1739209615.7241209;-45.120503652039325
1739209615.7241228;-45.120503652039325
1739209615.7241247;-38.13080360867914
1739209615.7241266;-30.49652367304973
1739209615.7241285;-35.57807855764607
1739209615.7241302;-45.120503652039325
1739209615.724132;-38.13080360867914
1739209615.724134;-32.816014438256545
1739209615.7241359;-35.57807855764607
1739209615.7241378;-45.120503652039325
1739209615.7241397;-45.120503652039325
1739209615.7241416;-45.120503652039325
1739209615.7241435;-38.13080360867914
1739209615.7241454;-38.13080360867914
1739209615.7241473;-45.120503652039325
1739209615.7241492;-45.120503652039325
1739209615.7241511;-45.120503652039325
1739209615.7241528;-45.120503652039325
1739209615.7241547;-38.13080360867914
1739209615.7241566;-35.57807855764607
1739209615.7241585;-38.13080360867914
1739209615.7241604;-38.13080360867914
1739209615.7241623;-35.57807855764607
1739209615.7241642;-32.816014438256545
1739209615.7241662;-38.13080360867914
1739209615.724168;-45.120503652039325
1739209615.72417;-45.120503652039325
1739209615.7241719;-33.981070128970906
1739209615.7241738;-45.120503652039325
1739209615.7241757;-45.120503652039325
1739209615.7241774;-45.120503652039325
1739209615.7241793;-38.13080360867914
1739209615.7241812;-38.13080360867914
1739209615.724183;-38.13080360867914
1739209615.724185;-35.57807855764607
1739209615.724187;-45.120503652039325
1739209615.7241888;-45.120503652039325
1739209615.7241907;-45.120503652039325
1739209615.7241926;-45.120503652039325
1739209615.7241945;-38.13080360867914
1739209615.7241964;-45.120503652039325
1739209615.7241983;-45.120503652039325
1739209615.7242;-45.120503652039325
1739209615.724202;-26.991370085610736
1739209615.7242038;-30.49652367304973
1739209615.7242057;-45.120503652039325
1739209615.7242076;-45.120503652039325
1739209615.7242095;-32.816014438256545
1739209615.7242115;-38.13080360867914
1739209615.7242134;-45.120503652039325
1739209615.7242153;-35.57807855764607
1739209615.7242172;-45.120503652039325
1739209615.724219;-45.120503652039325
1739209615.724221;-38.13080360867914
1739209615.7242227;-45.120503652039325
1739209615.7242246;-38.13080360867914
1739209615.7242265;-45.120503652039325
1739209615.7242284;-45.120503652039325
1739209615.7242303;-45.120503652039325
1739209615.7242322;-29.438486411369333
1739209615.724234;-32.816014438256545
1739209615.724236;-45.120503652039325
1739209615.724238;-45.120503652039325
1739209615.7242398;-35.57807855764607
1739209615.7242417;-35.57807855764607
1739209615.7242436;-45.120503652039325
1739209615.7242453;-38.13080360867914
1739209615.7242472;-45.120503652039325
1739209615.7242491;-45.120503652039325
1739209615.724251;-38.13080360867914
1739209615.724253;-35.57807855764607
1739209615.7242548;-45.120503652039325
1739209615.7242568;-38.13080360867914
1739209615.7242587;-38.13080360867914
1739209615.7242606;-38.13080360867914
1739209615.7242625;-38.13080360867914
1739209615.7242644;-38.13080360867914
1739209615.7242663;-35.57807855764607
1739209615.724268;-45.120503652039325
1739209615.7242699;-45.120503652039325
1739209615.7242718;-38.13080360867914
1739209615.7242737;-45.120503652039325
1739209615.7242756;-45.120503652039325
1739209615.7242775;-32.816014438256545
1739209615.7242794;-27.8777449560314
1739209615.7242813;-45.120503652039325
1739209615.7242832;-38.13080360867914
1739209615.7242851;-35.57807855764607
1739209615.724287;-35.57807855764607
1739209615.724289;-45.120503652039325
1739209615.7242908;-45.120503652039325
1739209615.7242925;-45.120503652039325
1739209615.7242944;-45.120503652039325
1739209615.7242963;-38.13080360867914
1739209615.7242982;-38.13080360867914
1739209615.7243001;-38.13080360867914
1739209615.724302;-45.120503652039325
1739209615.724304;-45.120503652039325
1739209615.7243059;-45.120503652039325
1739209615.7243078;-35.57807855764607
1739209615.7243097;-30.49652367304973
1739209615.7243116;-45.120503652039325
1739209615.7243135;-35.57807855764607
1739209615.7243152;-38.13080360867914
1739209615.724317;-45.120503652039325
1739209615.724319;-45.120503652039325
1739209615.724321;-38.13080360867914
1739209615.7243228;-38.13080360867914
1739209615.7243247;-45.120503652039325
1739209615.7243266;-45.120503652039325
1739209615.7243285;-38.13080360867914
1739209615.7243304;-38.13080360867914
1739209615.7243323;-38.13080360867914
1739209615.7243342;-38.13080360867914
1739209615.7243361;-45.120503652039325
1739209615.7243378;-38.13080360867914
1739209615.7243397;-38.13080360867914
1739209615.7243416;-45.120503652039325
1739209615.7243435;-45.120503652039325
1739209615.7243454;-38.13080360867914
1739209615.7243474;-38.13080360867914
1739209615.7243493;-45.120503652039325
1739209615.7243512;-35.57807855764607
1739209615.724353;-45.120503652039325
1739209615.724355;-38.13080360867914
1739209615.724357;-33.981070128970906
1739209615.7243588;-38.13080360867914
1739209615.7243605;-38.13080360867914
1739209615.7243624;-38.13080360867914
1739209615.7243643;-38.13080360867914
1739209615.7243662;-45.120503652039325
1739209615.724368;-38.13080360867914
1739209615.72437;-38.13080360867914
1739209615.724372;-45.120503652039325
1739209615.7243738;-38.13080360867914
1739209615.7243757;-38.13080360867914
1739209615.7243776;-45.120503652039325
1739209615.7243795;-45.120503652039325
1739209615.7243814;-45.120503652039325
1739209615.724383;-38.13080360867914
1739209615.724385;-33.981070128970906
1739209615.724387;-38.13080360867914
1739209615.7243888;-45.120503652039325
1739209615.7243907;-35.57807855764607
1739209615.7243927;-35.57807855764607
1739209615.7243946;-33.981070128970906
1739209615.7243965;-38.13080360867914
1739209615.7243984;-38.13080360867914
1739209615.7244003;-45.120503652039325
1739209615.7244022;-45.120503652039325
1739209615.724404;-45.120503652039325
1739209615.7244058;-38.13080360867914
1739209615.7244077;-38.13080360867914
1739209615.7244096;-45.120503652039325
1739209615.726936;-45.120503652039325
1739209615.7269402;-38.13080360867914
1739209615.7269444;-38.13080360867914
1739209615.7269487;-38.13080360867914
1739209615.7269528;-45.120503652039325
1739209615.726957;-45.120503652039325
1739209615.7269614;-45.120503652039325
1739209615.7269654;-38.13080360867914
1739209615.7269697;-45.120503652039325
1739209615.726974;-45.120503652039325
1739209615.726978;-32.816014438256545
1739209615.7269824;-35.57807855764607
1739209615.7269866;-45.120503652039325
1739209615.7269907;-45.120503652039325
1739209615.726995;-35.57807855764607
1739209615.7269993;-35.57807855764607
1739209615.7270036;-45.120503652039325
1739209615.7270076;-38.13080360867914
1739209615.727012;-45.120503652039325
1739209615.7270162;-45.120503652039325
1739209615.7270203;-45.120503652039325
1739209615.7270246;-45.120503652039325
1739209615.7270288;-45.120503652039325
1739209615.727033;-45.120503652039325
1739209615.7270372;-45.120503652039325
1739209615.7270415;-45.120503652039325
1739209615.7270455;-25.826314394896354
1739209615.7270498;-31.141103565318893
1739209615.727054;-45.120503652039325
1739209615.7270584;-38.13080360867914
1739209615.7270625;-35.57807855764607
1739209615.7270668;-38.13080360867914
1739209615.727071;-45.120503652039325
1739209615.727075;-38.13080360867914
1739209615.7270794;-45.120503652039325
1739209615.7270837;-45.120503652039325
1739209615.7270877;-45.120503652039325
1739209615.727092;-45.120503652039325
1739209615.7270963;-38.13080360867914
1739209615.7271004;-38.13080360867914
1739209615.7271047;-38.13080360867914
1739209615.727109;-45.120503652039325
1739209615.7271132;-32.816014438256545
1739209615.7271173;-28.58837851428586
1739209615.7271216;-45.120503652039325
1739209615.727126;-45.120503652039325
1739209615.72713;-32.816014438256545
1739209615.7271342;-35.57807855764607
1739209615.7271385;-45.120503652039325
1739209615.7271426;-45.120503652039325
1739209615.7271469;-45.120503652039325
1739209615.7271512;-38.13080360867914
1739209615.7271552;-38.13080360867914
1739209615.7271595;-45.120503652039325
1739209615.7271638;-33.981070128970906
1739209615.7271678;-33.981070128970906
1739209615.7271721;-38.13080360867914
1739209615.7271764;-38.13080360867914
1739209615.7271807;-32.816014438256545
1739209615.7271848;-30.49652367304973
1739209615.727189;-45.120503652039325
1739209615.7271934;-45.120503652039325
1739209615.7271974;-38.13080360867914
1739209615.7272017;-38.13080360867914
1739209615.727206;-38.13080360867914
1739209615.72721;-45.120503652039325
1739209615.7272143;-45.120503652039325
1739209615.7272186;-38.13080360867914
1739209615.7272227;-45.120503652039325
1739209615.727227;-45.120503652039325
1739209615.7272313;-38.13080360867914
1739209615.7272356;-35.57807855764607
1739209615.7272396;-45.120503652039325
1739209615.727244;-45.120503652039325
1739209615.7272482;-45.120503652039325
1739209615.7272522;-45.120503652039325
1739209615.7272565;-45.120503652039325
1739209615.7272608;-45.120503652039325
1739209615.727265;-38.13080360867914
1739209615.7272692;-45.120503652039325
1739209615.7272735;-38.13080360867914
1739209615.7272775;-45.120503652039325
1739209615.7272818;-45.120503652039325
1739209615.727286;-38.13080360867914
1739209615.7272902;-38.13080360867914
1739209615.7272944;-45.120503652039325
1739209615.7272987;-38.13080360867914
1739209615.727303;-32.816014438256545
1739209615.727307;-38.13080360867914
1739209615.7273114;-45.120503652039325
1739209615.7273157;-33.981070128970906
1739209615.7273197;-38.13080360867914
1739209615.727324;-45.120503652039325
1739209615.7273283;-45.120503652039325
1739209615.7273324;-33.981070128970906
1739209615.7273366;-38.13080360867914
1739209615.727341;-38.13080360867914
1739209615.727345;-45.120503652039325
1739209615.7273493;-38.13080360867914
1739209615.7273536;-33.981070128970906
1739209615.7273579;-45.120503652039325
1739209615.727362;-38.13080360867914
1739209615.7273662;-38.13080360867914
1739209615.7273705;-38.13080360867914
1739209615.7273746;-38.13080360867914
1739209615.7273788;-45.120503652039325
1739209615.7273831;-38.13080360867914
1739209615.7273872;-45.120503652039325
1739209615.7273915;-45.120503652039325
1739209615.7273958;-38.13080360867914
1739209615.7273998;-33.981070128970906
1739209615.727404;-38.13080360867914
1739209615.7274084;-38.13080360867914
1739209615.7274127;-45.120503652039325
1739209615.7274168;-38.13080360867914
1739209615.727421;-45.120503652039325
1739209615.7274253;-45.120503652039325
1739209615.7274294;-38.13080360867914
1739209615.7274337;-38.13080360867914
1739209615.727438;-45.120503652039325
1739209615.727442;-45.120503652039325
1739209615.7274463;-45.120503652039325
1739209615.7274506;-45.120503652039325
1739209615.7274547;-38.13080360867914
1739209615.727459;-38.13080360867914
1739209615.7274632;-45.120503652039325
1739209615.7274673;-45.120503652039325
1739209615.7274716;-38.13080360867914
1739209615.727476;-35.57807855764607
1739209615.7274802;-45.120503652039325
1739209615.7274842;-38.13080360867914
1739209615.7274885;-38.13080360867914
1739209615.7274928;-45.120503652039325
1739209615.7274969;-45.120503652039325
1739209615.7275012;-45.120503652039325
1739209615.7275054;-38.13080360867914
1739209615.7275095;-45.120503652039325
1739209615.7275138;-45.120503652039325
1739209615.727518;-45.120503652039325
1739209615.7275221;-38.13080360867914
1739209615.7275264;-33.981070128970906
1739209615.7275307;-45.120503652039325
1739209615.727535;-45.120503652039325
1739209615.727539;-38.13080360867914
1739209615.7275434;-38.13080360867914
1739209615.7275476;-38.13080360867914
1739209615.7275517;-35.57807855764607
1739209615.727556;-38.13080360867914
1739209615.7275603;-45.120503652039325
1739209615.7275643;-45.120503652039325
1739209615.7275686;-45.120503652039325
1739209615.727573;-38.13080360867914
1739209615.727577;-45.120503652039325
1739209615.7275813;-45.120503652039325
1739209615.7275856;-38.13080360867914
1739209615.7275898;-38.13080360867914
1739209615.727594;-33.981070128970906
1739209615.7275982;-45.120503652039325
1739209615.7276025;-38.13080360867914
1739209615.7276065;-45.120503652039325
1739209615.7276108;-45.120503652039325
1739209615.727615;-45.120503652039325
1739209615.7276192;-38.13080360867914
1739209615.7276235;-45.120503652039325
1739209615.7276278;-45.120503652039325
1739209615.7276318;-45.120503652039325
1739209615.727636;-45.120503652039325
1739209615.7276404;-45.120503652039325
1739209615.7276444;-45.120503652039325
1739209615.7276487;-45.120503652039325
1739209615.727653;-45.120503652039325
1739209615.7276573;-45.120503652039325
1739209615.7276614;-45.120503652039325
1739209615.7276657;-45.120503652039325
1739209615.72767;-45.120503652039325
1739209615.727674;-45.120503652039325
1739209615.7276783;-38.13080360867914
1739209615.7276826;-45.120503652039325
1739209615.7276866;-45.120503652039325
1739209615.727691;-45.120503652039325
1739209615.7276952;-29.438486411369333
1739209615.7276993;-35.57807855764607
1739209615.7277036;-45.120503652039325
1739209615.7277079;-45.120503652039325
1739209615.7277122;-38.13080360867914
1739209615.7277162;-33.981070128970906
1739209615.7277205;-45.120503652039325
1739209615.7277248;-33.981070128970906
1739209615.7277288;-45.120503652039325
1739209615.7277331;-45.120503652039325
1739209615.7277374;-45.120503652039325
1739209615.7277415;-45.120503652039325
1739209615.7277458;-38.13080360867914
1739209615.72775;-45.120503652039325
1739209615.727754;-38.13080360867914
1739209615.7277584;-45.120503652039325
1739209615.7277627;-28.21854285175415
1739209615.727767;-32.816014438256545
1739209615.727771;-45.120503652039325
1739209615.7277753;-45.120503652039325
1739209615.7277796;-38.13080360867914
1739209615.7277837;-38.13080360867914
1739209615.727788;-45.120503652039325
1739209615.7277923;-38.13080360867914
1739209615.7277963;-45.120503652039325
1739209615.7278006;-45.120503652039325
1739209615.727805;-45.120503652039325
1739209615.727809;-45.120503652039325
1739209615.7278132;-38.13080360867914
1739209615.7278175;-45.120503652039325
1739209615.7278216;-45.120503652039325
1739209615.7278259;-45.120503652039325
1739209615.7278302;-28.21854285175415
1739209615.7244115;-45.120503652039325
1739209615.7244134;-45.120503652039325
1739209615.7244153;-38.13080360867914
1739209615.7244172;-38.13080360867914
1739209615.724419;-38.13080360867914
1739209615.724421;-38.13080360867914
1739209615.724423;-38.13080360867914
1739209615.7244248;-38.13080360867914
1739209615.7244267;-45.120503652039325
1739209615.7244287;-45.120503652039325
1739209615.7244303;-45.120503652039325
1739209615.7244322;-38.13080360867914
1739209615.7244341;-45.120503652039325
1739209615.724436;-38.13080360867914
1739209615.724438;-33.981070128970906
1739209615.7244399;-38.13080360867914
1739209615.7244418;-38.13080360867914
1739209615.7244437;-35.57807855764607
1739209615.7244456;-38.13080360867914
1739209615.7244475;-38.13080360867914
1739209615.7244494;-45.120503652039325
1739209615.7244513;-35.57807855764607
1739209615.724453;-35.57807855764607
1739209615.7244549;-45.120503652039325
1739209615.7244568;-45.120503652039325
1739209615.7244587;-38.13080360867914
1739209615.7244606;-38.13080360867914
1739209615.7244625;-32.816014438256545
1739209615.7244644;-38.13080360867914
1739209615.7244663;-35.57807855764607
1739209615.7244682;-35.57807855764607
1739209615.7244701;-38.13080360867914
1739209615.724472;-45.120503652039325
1739209615.724474;-38.13080360867914
1739209615.7244756;-38.13080360867914
1739209615.7244775;-45.120503652039325
1739209615.7244794;-45.120503652039325
1739209615.7244813;-35.57807855764607
1739209615.7244833;-45.120503652039325
1739209615.7244852;-38.13080360867914
1739209615.724487;-38.13080360867914
1739209615.724489;-38.13080360867914
1739209615.724491;-38.13080360867914
1739209615.7244928;-45.120503652039325
1739209615.7244947;-38.13080360867914
1739209615.7244966;-38.13080360867914
1739209615.7244983;-35.57807855764607
1739209615.7245002;-33.981070128970906
1739209615.724502;-38.13080360867914
1739209615.724504;-33.981070128970906
1739209615.724506;-38.13080360867914
1739209615.7245078;-30.49652367304973
1739209615.7245097;-35.57807855764607
1739209615.7245116;-45.120503652039325
1739209615.7245135;-45.120503652039325
1739209615.7245154;-35.57807855764607
1739209615.7245173;-38.13080360867914
1739209615.7245193;-38.13080360867914
1739209615.724521;-45.120503652039325
1739209615.7245228;-33.981070128970956
1739209615.7245247;-45.120503652039325
1739209615.7245266;-38.13080360867914
1739209615.7245286;-38.13080360867914
1739209615.7245305;-45.120503652039325
1739209615.7245324;-38.13080360867914
1739209615.7245343;-45.120503652039325
1739209615.7245362;-45.120503652039325
1739209615.724538;-30.49652367304973
1739209615.72454;-35.57807855764607
1739209615.724542;-45.120503652039325
