CAN Message; 0x39:007bde8f01e8ca6f
1739209802.93827;-45.120503652039325
1739209802.9382784;-45.120503652039325
1739209802.9382865;-38.13080360867914
1739209802.938295;-32.816014438256545
1739209802.938303;-45.120503652039325
1739209802.938311;-45.120503652039325
1739209802.9383194;-45.120503652039325
1739209802.9383276;-38.13080360867914
1739209802.938336;-45.120503652039325
1739209802.938344;-45.120503652039325
1739209802.9383523;-33.981070128970906
1739209802.9383605;-33.981070128970906
1739209802.9383688;-33.981070128970906
1739209802.938377;-45.120503652039325
1739209802.9383852;-45.120503652039325
1739209802.9383934;-38.13080360867914
1739209802.9384017;-32.816014438256545
1739209802.9384098;-45.120503652039325
1739209802.9384181;-35.57807855764607
1739209802.9384263;-35.57807855764607
1739209802.9384346;-45.120503652039325
1739209802.9384427;-45.120503652039325
1739209802.938451;-38.13080360867914
1739209802.9384592;-38.13080360867914
1739209802.9384675;-28.992665084841942
1739209802.9384756;-45.120503652039325
1739209802.938484;-45.120503652039325
1739209802.938492;-38.13080360867914
1739209802.9385004;-38.13080360867914
1739209802.9385085;-45.120503652039325
1739209802.9385169;-45.120503652039325
1739209802.938525;-45.120503652039325
1739209802.9385333;-38.13080360867914
1739209802.9385414;-45.120503652039325
1739209802.9385498;-45.120503652039325
1739209802.9385579;-45.120503652039325
1739209802.9385662;-38.13080360867914
1739209802.9385743;-38.13080360867914
1739209802.9385827;-45.120503652039325
1739209802.9385908;-45.120503652039325
1739209802.938599;-31.141103565318915
1739209802.9386072;-35.57807855764607
1739209802.9386156;-38.13080360867914
1739209802.9386237;-38.13080360867914
1739209802.938632;-38.13080360867914
1739209802.93864;-45.120503652039325
1739209802.9386485;-45.120503652039325
1739209802.9386566;-45.120503652039325
1739209802.938665;-28.58837851428586
1739209802.938673;-35.57807855764607
1739209802.9386814;-45.120503652039325
1739209802.9386895;-45.120503652039325
1739209802.9386978;-38.13080360867914
1739209802.938706;-45.120503652039325
1739209802.9387143;-45.120503652039325
1739209802.9387224;-45.120503652039325
1739209802.9387307;-31.141103565318943
1739209802.9387388;-45.120503652039325
1739209802.9387472;-38.13080360867914
1739209802.9387553;-45.120503652039325
1739209802.9387636;-38.13080360867914
1739209802.9387717;-38.13080360867914
1739209802.9387798;-45.120503652039325
1739209802.9387882;-38.13080360867914
1739209802.9387963;-30.49652367304973
1739209802.9388046;-38.13080360867914
1739209802.9388127;-45.120503652039325
1739209802.938821;-35.57807855764607
1739209802.9388292;-38.13080360867914
1739209802.9388375;-45.120503652039325
1739209802.9388456;-38.13080360867914
1739209802.938854;-35.57807855764607
1739209802.938862;-33.981070128970956
1739209802.9388704;-38.13080360867914
1739209802.9388785;-33.981070128970906
1739209802.938887;-45.120503652039325
1739209802.938895;-38.13080360867914
1739209802.9389033;-35.57807855764607
1739209802.9389114;-38.13080360867914
1739209802.9389198;-32.816014438256545
1739209802.938928;-38.13080360867914
1739209802.9389362;-38.13080360867914
1739209802.9389443;-38.13080360867914
1739209802.9389527;-45.120503652039325
1739209802.9389608;-45.120503652039325
1739209802.9389691;-45.120503652039325
1739209802.9389772;-45.120503652039325
1739209802.9389856;-45.120503652039325
1739209802.9389937;-45.120503652039325
1739209802.939002;-45.120503652039325
1739209802.9390101;-45.120503652039325
1739209802.9390185;-38.13080360867914
1739209802.9390266;-38.13080360867914
1739209802.939035;-33.981070128970906
1739209802.939043;-45.120503652039325
1739209802.9390514;-38.13080360867914
1739209802.9390595;-38.13080360867914
1739209802.9390678;-45.120503652039325
1739209802.939076;-45.120503652039325
1739209802.9390843;-38.13080360867914
1739209802.9390924;-45.120503652039325
1739209802.9391007;-45.120503652039325
1739209802.9391088;-38.13080360867914
1739209802.9391172;-38.13080360867914
1739209802.9391253;-45.120503652039325
1739209802.9391336;-35.57807855764607
1739209802.9391418;-45.120503652039325
1739209802.93915;-45.120503652039325
1739209802.9391582;-35.57807855764607
1739209802.9391665;-35.57807855764607
1739209802.9391747;-45.120503652039325
1739209802.939183;-38.13080360867914
1739209802.939191;-45.120503652039325
1739209802.9391994;-45.120503652039325
1739209802.9392076;-38.13080360867914
1739209802.939216;-38.13080360867914
1739209802.939224;-45.120503652039325
1739209802.9392323;-38.13080360867914
1739209802.9392405;-38.13080360867914
1739209802.9392486;-45.120503652039325
1739209802.939257;-35.57807855764607
1739209802.939265;-35.57807855764607
1739209802.9392734;-45.120503652039325
1739209802.9392815;-45.120503652039325
1739209802.9392898;-33.981070128970906
1739209802.939298;-38.13080360867914
1739209802.9393063;-45.120503652039325
1739209802.9393144;-45.120503652039325
1739209802.9393227;-45.120503652039325
1739209802.9393308;-38.13080360867914
1739209802.9393392;-38.13080360867914
1739209802.9393473;-38.13080360867914
1739209802.9393556;-38.13080360867914
1739209802.9393637;-38.13080360867914
1739209802.939372;-38.13080360867914
1739209802.9393802;-45.120503652039325
1739209802.9393885;-45.120503652039325
1739209802.9393966;-38.13080360867914
1739209802.939405;-38.13080360867914
1739209802.939413;-45.120503652039325
1739209802.9394214;-45.120503652039325
1739209802.9394295;-45.120503652039325
1739209802.9394379;-45.120503652039325
1739209802.939446;-38.13080360867914
1739209802.9394543;-38.13080360867914
1739209802.9394624;-45.120503652039325
1739209802.9394708;-33.981070128970906
1739209802.9394789;-33.981070128970906
1739209802.9394872;-45.120503652039325
1739209802.9394953;-38.13080360867914
1739209802.9395037;-38.13080360867914
1739209802.9395118;-38.13080360867914
1739209802.9395201;-38.13080360867914
1739209802.9395282;-38.13080360867914
1739209802.9395366;-38.13080360867914
1739209802.9395447;-38.13080360867914
1739209802.939553;-45.120503652039325
1739209802.9395611;-45.120503652039325
1739209802.9395695;-35.57807855764607
1739209802.9395776;-38.13080360867914
1739209802.939586;-45.120503652039325
1739209802.939594;-38.13080360867914
1739209802.9396024;-33.981070128970906
1739209802.9396105;-45.120503652039325
1739209802.9396188;-45.120503652039325
1739209802.939627;-35.57807855764607
1739209802.9396353;-33.981070128970906
1739209802.9396434;-38.13080360867914
1739209802.9396517;-45.120503652039325
1739209802.9396598;-38.13080360867914
1739209802.9396682;-38.13080360867914
1739209802.9396763;-45.120503652039325
1739209802.9396846;-45.120503652039325
1739209802.9396927;-33.981070128970906
1739209802.939701;-33.981070128970906
1739209802.9397092;-38.13080360867914
1739209802.9397173;-38.13080360867914
1739209802.9397256;-38.13080360867914
1739209802.9397337;-38.13080360867914
1739209802.939742;-38.13080360867914
1739209802.9397502;-33.981070128970906
1739209802.9397585;-38.13080360867914
1739209802.9397666;-45.120503652039325
1739209802.939775;-45.120503652039325
1739209802.939783;-38.13080360867914
1739209802.9397914;-35.57807855764607
1739209802.9397995;-38.13080360867914
1739209802.939808;-45.120503652039325
1739209802.939816;-45.120503652039325
1739209802.9398243;-38.13080360867914
1739209802.9398324;-38.13080360867914
1739209802.9398408;-45.120503652039325
1739209802.939849;-38.13080360867914
1739209802.9398572;-38.13080360867914
1739209802.9398654;-31.14110356531892
1739209802.9398737;-33.981070128970906
1739209802.9398818;-38.13080360867914
1739209802.9398901;-45.120503652039325
1739209802.9398983;-38.13080360867914
1739209802.9399066;-38.13080360867914
1739209802.9399147;-45.120503652039325
1739209802.939923;-45.120503652039325
1739209802.9399312;-28.992665084841942
1739209802.9399395;-35.57807855764607
1739209802.9399476;-45.120503652039325
1739209802.939956;-45.120503652039325
1739209802.939964;-33.981070128970906
1739209802.9399724;-35.57807855764607
1739209802.9399805;-38.13080360867914
1739209802.9399889;-45.120503652039325
1739209802.939997;-38.13080360867914
1739209802.9400053;-38.13080360867914
1739209802.9400134;-45.120503652039325
1739209802.9400218;-45.120503652039325
1739209802.9400299;-38.13080360867914
1739209802.9400382;-38.13080360867914
1739209802.9400463;-38.13080360867914
1739209802.9400547;-45.120503652039325
1739209802.9400628;-35.57807855764607
1739209802.940071;-38.13080360867914
1739209802.9400792;-38.13080360867914
1739209802.9400876;-38.13080360867914
1739209802.9400957;-38.13080360867914
1739209802.940104;-38.13080360867914
1739209802.940112;-45.120503652039325
1739209802.9401205;-38.13080360867914
1739209802.9401286;-27.267205301931607
1739209802.940137;-38.13080360867914
1739209802.940145;-38.13080360867914
1739209802.9401534;-38.13080360867914
1739209802.9401615;-33.981070128970906
1739209802.9401698;-45.120503652039325
1739209802.940178;-38.13080360867914
1739209802.940186;-35.57807855764607
1739209802.9401944;-32.81601443825658
1739209802.9402025;-45.120503652039325
1739209802.9402108;-38.13080360867914
1739209802.940219;-45.120503652039325
1739209802.9402273;-45.120503652039325
1739209802.9402354;-45.120503652039325
1739209802.9402437;-45.120503652039325
1739209802.9402518;-45.120503652039325
1739209802.9402602;-38.13080360867914
1739209802.9402683;-38.13080360867914
1739209802.9402766;-45.120503652039325
1739209802.9402847;-33.981070128970906
1739209802.940293;-38.13080360867914
1739209802.9403012;-45.120503652039325
1739209802.9403095;-38.13080360867914
1739209802.9403176;-45.120503652039325
1739209802.940326;-32.816014438256545
1739209802.940334;-38.13080360867914
1739209802.9403424;-45.120503652039325
1739209802.9403505;-45.120503652039325
1739209802.9403589;-38.13080360867914
1739209802.940367;-45.120503652039325
1739209802.9403753;-38.13080360867914
1739209802.9403834;-45.120503652039325
1739209802.9403918;-45.120503652039325
1739209802.9404;-38.13080360867914
1739209802.9404082;-38.13080360867914
1739209802.9404163;-38.13080360867914
1739209802.9404247;-45.120503652039325
1739209802.9404328;-30.49652367304973
1739209802.9404411;-45.120503652039325
1739209802.9404492;-45.120503652039325
1739209802.9404576;-31.141103565318893
1739209802.9404657;-32.816014438256545
1739209802.940474;-45.120503652039325
1739209802.9404821;-45.120503652039325
1739209802.9404905;-33.981070128970906
1739209802.9404986;-45.120503652039325
1739209802.940507;-45.120503652039325
1739209802.940515;-45.120503652039325
1739209802.9405234;-45.120503652039325
1739209802.9405315;-33.981070128970906
1739209802.9405398;-45.120503652039325
1739209802.940548;-45.120503652039325
1739209802.9405563;-45.120503652039325
1739209802.9405644;-33.981070128970906
1739209802.9405727;-45.120503652039325
1739209802.9405808;-45.120503652039325
1739209802.9405892;-35.57807855764607
1739209802.9405973;-32.816014438256545
1739209802.9406056;-45.120503652039325
1739209802.9406137;-38.13080360867914
1739209802.940622;-45.120503652039325
1739209802.9406302;-45.120503652039325
1739209802.9406383;-38.13080360867914
1739209802.9406466;-38.13080360867914
1739209802.9406548;-45.120503652039325
1739209802.940663;-45.120503652039325
1739209802.9406712;-45.120503652039325
1739209802.9406796;-38.13080360867914
1739209802.9406877;-35.57807855764607
1739209802.940696;-38.13080360867914
1739209802.940704;-45.120503652039325
1739209802.9407125;-45.120503652039325
1739209802.9407206;-45.120503652039325
1739209802.940729;-38.13080360867914
1739209802.940737;-38.13080360867914
1739209802.9407454;-38.13080360867914
1739209802.9407535;-45.120503652039325
1739209802.9407618;-38.13080360867914
1739209802.94077;-32.816014438256545
1739209802.9407783;-38.13080360867914
1739209802.9407864;-38.13080360867914
1739209802.9407947;-45.120503652039325
1739209802.9408028;-38.13080360867914
1739209802.9408112;-45.120503652039325
1739209802.9408193;-45.120503652039325
1739209802.9408276;-38.13080360867914
1739209802.9408357;-38.13080360867914
1739209802.940844;-45.120503652039325
1739209802.9408522;-45.120503652039325
1739209802.9408605;-30.49652367304973
1739209802.9408686;-38.13080360867914
1739209802.940877;-45.120503652039325
1739209802.940885;-38.13080360867914
1739209802.9408934;-38.13080360867914
1739209802.9409015;-38.13080360867914
1739209802.9409099;-45.120503652039325
1739209802.940918;-35.57807855764607
1739209802.9409263;-38.13080360867914
1739209802.9409344;-45.120503652039325
1739209802.9409428;-45.120503652039325
1739209802.9409509;-38.13080360867914
1739209802.9409592;-38.13080360867914
1739209802.9409673;-45.120503652039325
1739209802.9409757;-38.13080360867914
1739209802.9409838;-38.13080360867914
1739209802.940992;-35.57807855764607
1739209802.9410002;-38.13080360867914
1739209802.9410086;-45.120503652039325
1739209802.9410167;-33.981070128970906
1739209802.941025;-33.981070128970906
1739209802.9410331;-38.13080360867914
1739209802.9410415;-38.13080360867914
1739209802.9410496;-38.13080360867914
1739209802.941058;-38.13080360867914
1739209802.941066;-38.13080360867914
1739209802.9410744;-45.120503652039325
1739209802.9410825;-38.13080360867914
1739209802.9410908;-45.120503652039325
1739209802.941099;-35.57807855764607
1739209802.941107;-38.13080360867914
1739209802.9411154;-38.13080360867914
1739209802.9411235;-33.981070128970906
1739209802.9411318;-38.13080360867914
1739209802.94114;-38.13080360867914
1739209802.9411483;-45.120503652039325
1739209802.9411564;-45.120503652039325
1739209802.9411647;-38.13080360867914
1739209802.9411728;-38.13080360867914
1739209802.9411812;-45.120503652039325
1739209802.9411893;-31.141103565318915
1739209802.9411976;-31.141103565318915
1739209802.9412057;-35.57807855764607
1739209802.941214;-38.13080360867914
1739209802.9412222;-45.120503652039325
1739209802.9412305;-38.13080360867914
1739209802.9412386;-35.57807855764607
1739209802.941247;-45.120503652039325
1739209802.941255;-38.13080360867914
1739209802.9412634;-28.992665084841942
1739209802.9412715;-32.816014438256545
1739209802.94128;-45.120503652039325
1739209802.941288;-45.120503652039325
1739209802.9412963;-45.120503652039325
1739209802.9413044;-33.981070128970906
1739209802.9413128;-45.120503652039325
1739209802.941321;-38.13080360867914
1739209802.9413292;-38.13080360867914
1739209802.9413373;-45.120503652039325
1739209802.9413457;-38.13080360867914
1739209802.9413538;-38.13080360867914
1739209802.9413621;-35.57807855764607
1739209802.9413702;-38.13080360867914
1739209802.9413786;-45.120503652039325
1739209802.9413867;-45.120503652039325
1739209802.941395;-38.13080360867914
1739209802.9414032;-35.57807855764607
1739209802.9414115;-38.13080360867914
1739209802.9414196;-38.13080360867914
1739209802.941428;-45.120503652039325
1739209802.941436;-45.120503652039325
1739209802.9414444;-38.13080360867914
1739209802.9414525;-38.13080360867914
1739209802.9414608;-38.13080360867914
1739209802.941469;-45.120503652039325
1739209802.9414773;-38.13080360867914
1739209802.9414854;-32.816014438256545
1739209802.9414937;-38.13080360867914
1739209802.9415019;-38.13080360867914
1739209802.9415102;-33.981070128970906
1739209802.9415183;-35.57807855764607
1739209802.9415267;-31.14110356531892
1739209802.9415348;-38.13080360867914
1739209802.941543;-38.13080360867914
1739209802.9415512;-45.120503652039325
1739209802.9415596;-33.981070128970906
1739209802.9415677;-38.13080360867914
1739209802.9415758;-38.13080360867914
1739209802.941584;-38.13080360867914
1739209802.9415922;-31.141103565318915
1739209802.9416006;-45.120503652039325
1739209802.9416087;-45.120503652039325
1739209802.941617;-35.57807855764607
1739209802.941625;-38.13080360867914
1739209802.9416335;-45.120503652039325
1739209802.9416416;-45.120503652039325
1739209802.94165;-45.120503652039325
1739209802.941658;-32.816014438256545
1739209802.9416664;-45.120503652039325
1739209802.9416745;-38.13080360867914
1739209802.9416828;-38.13080360867914
1739209802.941691;-45.120503652039325
1739209802.9416993;-38.13080360867914
1739209802.9417074;-45.120503652039325
1739209802.9417157;-45.120503652039325
1739209802.9417238;-28.992665084841942
1739209802.9417322;-35.57807855764607
1739209802.9417403;-45.120503652039325
1739209802.9417486;-45.120503652039325
1739209802.9417567;-38.13080360867914
1739209802.941765;-45.120503652039325
1739209802.9417732;-45.120503652039325
1739209802.9417815;-45.120503652039325
1739209802.9417896;-45.120503652039325
1739209802.941798;-38.13080360867914
1739209802.941806;-38.13080360867914
1739209802.9418144;-45.120503652039325
1739209802.9418225;-38.13080360867914
1739209802.9418309;-45.120503652039325
1739209802.941839;-45.120503652039325
1739209802.9418473;-45.120503652039325
1739209802.9418554;-38.13080360867914
1739209802.9418638;-38.13080360867914
1739209802.941872;-45.120503652039325
1739209802.9418802;-35.57807855764607
1739209802.9418883;-38.13080360867914
1739209802.9418967;-45.120503652039325
1739209802.9419048;-32.816014438256545
1739209802.9419131;-38.13080360867914
1739209802.9419212;-45.120503652039325
1739209802.9419296;-45.120503652039325
1739209802.9419377;-45.120503652039325
1739209802.941946;-45.120503652039325
1739209802.9419541;-33.981070128970906
1739209802.9419625;-45.120503652039325
1739209802.9419706;-45.120503652039325
1739209802.941979;-35.57807855764607
1739209802.941987;-38.13080360867914
1739209802.9419954;-38.13080360867914
1739209802.9420035;-33.981070128970906
1739209802.9420118;-35.57807855764607
1739209802.94202;-38.13080360867914
1739209802.9420283;-33.981070128970906
1739209802.9420364;-45.120503652039325
1739209802.9420445;-45.120503652039325
1739209802.9420528;-38.13080360867914
1739209802.942061;-38.13080360867914
1739209802.9420693;-38.13080360867914
1739209802.9420774;-38.13080360867914
1739209802.9420857;-32.816014438256545
1739209802.9420938;-38.13080360867914
1739209802.9421022;-38.13080360867914
1739209802.9421103;-35.57807855764607
1739209802.9421186;-45.120503652039325
1739209802.9421268;-38.13080360867914
1739209802.942135;-38.13080360867914
1739209802.9421432;-45.120503652039325
1739209802.9421515;-38.13080360867914
1739209802.9421597;-38.13080360867914
1739209802.942168;-38.13080360867914
1739209802.942176;-45.120503652039325
1739209802.9421844;-35.57807855764607
1739209802.9421926;-38.13080360867914
1739209802.942201;-38.13080360867914
1739209802.942209;-38.13080360867914
1739209802.9422174;-45.120503652039325
1739209802.9422255;-45.120503652039325
1739209802.9422338;-45.120503652039325
1739209802.942242;-45.120503652039325
1739209802.9422503;-45.120503652039325
1739209802.9422584;-38.13080360867914
1739209802.9422667;-45.120503652039325
1739209802.9422748;-45.120503652039325
1739209802.9422832;-35.57807855764607
1739209802.9422913;-38.13080360867914
1739209802.9422996;-45.120503652039325
1739209802.9423077;-38.13080360867914
1739209802.942316;-38.13080360867914
1739209802.9423242;-31.141103565318915
1739209802.9423325;-38.13080360867914
1739209802.9423406;-45.120503652039325
1739209802.942349;-38.13080360867914
1739209802.942357;-38.13080360867914
1739209802.9423654;-38.13080360867914
1739209802.9423735;-45.120503652039325
1739209802.9423819;-38.13080360867914
1739209802.94239;-38.13080360867914
1739209802.9423983;-38.13080360867914
1739209802.9424064;-38.13080360867914
1739209802.9424148;-32.816014438256545
