CAN Message; 0x1bb:00006aed26c0874b
1739209639.1919987;-45.120503652039325
1739209639.1919992;-38.13080360867914
1739209639.1919997;-45.120503652039325
1739209639.1920002;-45.120503652039325
1739209639.1920004;-45.120503652039325
1739209639.1920009;-45.120503652039325
1739209639.1920013;-38.13080360867914
1739209639.1920018;-38.13080360867914
1739209639.1920023;-38.13080360867914
1739209639.1920028;-38.13080360867914
1739209639.1920033;-38.13080360867914
1739209639.1920037;-38.13080360867914
1739209639.1920042;-33.981070128970906
1739209639.1920047;-45.120503652039325
1739209639.192005;-45.120503652039325
1739209639.1920054;-38.13080360867914
1739209639.1920059;-27.267205301931607
1739209639.1920063;-38.13080360867914
1739209639.1920068;-38.13080360867914
1739209639.1920073;-38.13080360867914
1739209639.1920078;-38.13080360867914
1739209639.1920083;-45.120503652039325
1739209639.1920087;-33.981070128970906
1739209639.1920092;-38.13080360867914
1739209639.1920097;-33.981070128970956
1739209639.19201;-45.120503652039325
1739209639.1920104;-38.13080360867914
1739209639.1920109;-38.13080360867914
1739209639.1920114;-38.13080360867914
1739209639.1920118;-35.57807855764607
1739209639.1920123;-35.57807855764607
1739209639.1920128;-38.13080360867914
1739209639.1920133;-33.981070128970906
1739209639.1920137;-38.13080360867914
1739209639.1920142;-38.13080360867914
1739209639.1920145;-38.13080360867914
1739209639.192015;-45.120503652039325
1739209639.1920154;-45.120503652039325
1739209639.192016;-45.120503652039325
1739209639.1920164;-38.13080360867914
1739209639.1920168;-28.58837851428586
1739209639.1920173;-38.13080360867914
1739209639.1920178;-45.120503652039325
1739209639.1920183;-38.13080360867914
1739209639.1920187;-33.981070128970906
1739209639.1920192;-38.13080360867914
1739209639.1920195;-45.120503652039325
1739209639.19202;-45.120503652039325
1739209639.1920204;-45.120503652039325
1739209639.192021;-38.13080360867914
1739209639.1920214;-38.13080360867914
1739209639.1920218;-45.120503652039325
1739209639.1920223;-35.57807855764607
1739209639.1920228;-32.816014438256545
1739209639.1920233;-45.120503652039325
1739209639.1920238;-38.13080360867914
1739209639.1920242;-38.13080360867914
1739209639.1920245;-38.13080360867914
1739209639.192025;-38.13080360867914
1739209639.1920254;-45.120503652039325
1739209639.192026;-45.120503652039325
1739209639.1920264;-33.981070128970906
1739209639.1920269;-45.120503652039325
1739209639.1920273;-45.120503652039325
1739209639.1920278;-35.57807855764607
1739209639.1920283;-38.13080360867914
1739209639.1920288;-38.13080360867914
1739209639.192029;-45.120503652039325
1739209639.1920295;-32.816014438256545
1739209639.19203;-38.13080360867914
1739209639.1920304;-45.120503652039325
1739209639.192031;-45.120503652039325
1739209639.1920314;-45.120503652039325
1739209639.1920319;-45.120503652039325
1739209639.1920323;-38.13080360867914
1739209639.1920328;-38.13080360867914
1739209639.1920333;-45.120503652039325
1739209639.1920338;-33.981070128970906
1739209639.192034;-45.120503652039325
1739209639.1920345;-45.120503652039325
1739209639.192035;-45.120503652039325
1739209639.1920354;-45.120503652039325
1739209639.192036;-38.13080360867914
1739209639.1920364;-38.13080360867914
1739209639.1920369;-45.120503652039325
1739209639.1920373;-45.120503652039325
1739209639.1920378;-35.57807855764607
1739209639.1920383;-38.13080360867914
1739209639.1920385;-35.57807855764607
1739209639.192039;-38.13080360867914
1739209639.1920395;-45.120503652039325
1739209639.19204;-45.120503652039325
1739209639.1920404;-35.57807855764607
1739209639.192041;-38.13080360867914
1739209639.1920414;-45.120503652039325
1739209639.1920419;-45.120503652039325
1739209639.1920424;-38.13080360867914
1739209639.1920428;-33.981070128970906
1739209639.1920433;-35.57807855764607
1739209639.1920435;-38.13080360867914
1739209639.192044;-45.120503652039325
1739209639.1920445;-32.816014438256545
1739209639.192045;-38.13080360867914
1739209639.1920455;-45.120503652039325
1739209639.192046;-45.120503652039325
1739209639.1920464;-32.81601443825658
1739209639.1920469;-38.13080360867914
1739209639.1920474;-38.13080360867914
1739209639.1920478;-35.57807855764607
1739209639.192048;-38.13080360867914
1739209639.1920485;-45.120503652039325
1739209639.192049;-38.13080360867914
1739209639.1920495;-45.120503652039325
1739209639.19205;-33.981070128970906
1739209639.1920505;-38.13080360867914
1739209639.192051;-38.13080360867914
1739209639.1920514;-38.13080360867914
1739209639.192052;-38.13080360867914
1739209639.1920524;-45.120503652039325
1739209639.1920528;-45.120503652039325
1739209639.192053;-45.120503652039325
1739209639.1920536;-38.13080360867914
1739209639.192054;-35.57807855764607
1739209639.1920545;-45.120503652039325
1739209639.192055;-45.120503652039325
1739209639.1920555;-45.120503652039325
1739209639.192056;-45.120503652039325
1739209639.1920564;-45.120503652039325
1739209639.192057;-38.13080360867914
1739209639.1920574;-35.57807855764607
1739209639.1920576;-38.13080360867914
1739209639.192058;-45.120503652039325
1739209639.1920586;-38.13080360867914
1739209639.192059;-35.57807855764607
1739209639.1920595;-45.120503652039325
1739209639.19206;-45.120503652039325
1739209639.1920605;-38.13080360867914
1739209639.192061;-27.267205301931607
1739209639.1920614;-35.57807855764607
1739209639.192062;-38.13080360867914
1739209639.1920624;-38.13080360867914
1739209639.1920626;-38.13080360867914
1739209639.192063;-38.13080360867914
1739209639.1920636;-38.13080360867914
1739209639.192064;-38.13080360867914
1739209639.1920645;-45.120503652039325
1739209639.192065;-45.120503652039325
1739209639.1920655;-45.120503652039325
1739209639.192066;-35.57807855764607
1739209639.1920664;-35.57807855764607
1739209639.192067;-38.13080360867914
1739209639.1920674;-38.13080360867914
1739209639.1920676;-35.57807855764607
1739209639.192068;-38.13080360867914
1739209639.1920686;-45.120503652039325
1739209639.192069;-38.13080360867914
1739209639.1920695;-38.13080360867914
1739209639.19207;-38.13080360867914
1739209639.1920705;-38.13080360867914
1739209639.192071;-45.120503652039325
1739209639.1920714;-38.13080360867914
1739209639.192072;-28.992665084841942
1739209639.1920722;-33.981070128970906
1739209639.1920726;-38.13080360867914
1739209639.192073;-45.120503652039325
1739209639.1920736;-33.981070128970906
1739209639.192074;-38.13080360867914
1739209639.1920745;-45.120503652039325
1739209639.192075;-35.57807855764607
1739209639.1920755;-38.13080360867914
1739209639.192076;-38.13080360867914
1739209639.1920764;-45.120503652039325
1739209639.192077;-35.57807855764607
1739209639.1920772;-35.57807855764607
1739209639.1920776;-45.120503652039325
1739209639.192078;-45.120503652039325
1739209639.1920786;-45.120503652039325
1739209639.192079;-45.120503652039325
1739209639.1920795;-38.13080360867914
1739209639.19208;-35.57807855764607
1739209639.1920805;-35.57807855764607
1739209639.192081;-35.57807855764607
1739209639.1920815;-38.13080360867914
1739209639.1920817;-38.13080360867914
1739209639.1920822;-45.120503652039325
1739209639.1920826;-45.120503652039325
1739209639.1920831;-38.13080360867914
1739209639.1920836;-45.120503652039325
1739209639.192084;-45.120503652039325
1739209639.1920846;-45.120503652039325
1739209639.192085;-35.57807855764607
1739209639.1920855;-35.57807855764607
1739209639.192086;-45.120503652039325
1739209639.1920865;-38.13080360867914
1739209639.1920867;-38.13080360867914
1739209639.1920872;-38.13080360867914
1739209639.1920877;-45.120503652039325
1739209639.1920881;-38.13080360867914
1739209639.1920886;-38.13080360867914
1739209639.192089;-45.120503652039325
1739209639.1920896;-45.120503652039325
1739209639.19209;-45.120503652039325
1739209639.1920905;-38.13080360867914
1739209639.192091;-45.120503652039325
1739209639.1920912;-38.13080360867914
1739209639.1920917;-45.120503652039325
1739209639.1920922;-38.13080360867914
1739209639.1920927;-35.57807855764607
1739209639.1920931;-45.120503652039325
1739209639.1920936;-38.13080360867914
1739209639.192094;-38.13080360867914
1739209639.1920946;-33.981070128970906
1739209639.192095;-45.120503652039325
1739209639.1920955;-38.13080360867914
1739209639.192096;-38.13080360867914
1739209639.1920962;-38.13080360867914
1739209639.1920967;-38.13080360867914
1739209639.1920972;-45.120503652039325
1739209639.1920977;-38.13080360867914
1739209639.1920981;-38.13080360867914
1739209639.1920986;-45.120503652039325
1739209639.192099;-45.120503652039325
1739209639.1920996;-35.57807855764607
1739209639.1921;-35.57807855764607
1739209639.1921005;-45.120503652039325
1739209639.1921008;-38.13080360867914
1739209639.1921012;-38.13080360867914
1739209639.1921017;-38.13080360867914
1739209639.1921022;-45.120503652039325
1739209639.1921027;-45.120503652039325
1739209639.1921031;-38.13080360867914
1739209639.1921036;-38.13080360867914
1739209639.192104;-38.13080360867914
1739209639.1921046;-45.120503652039325
1739209639.192105;-38.13080360867914
1739209639.1921055;-38.13080360867914
1739209639.1921058;-45.120503652039325
1739209639.1921062;-45.120503652039325
1739209639.1921067;-33.981070128970906
1739209639.1921072;-38.13080360867914
1739209639.1921077;-38.13080360867914
1739209639.1921082;-45.120503652039325
1739209639.1921086;-38.13080360867914
1739209639.192109;-35.57807855764607
1739209639.1921096;-45.120503652039325
1739209639.19211;-45.120503652039325
1739209639.1921105;-45.120503652039325
1739209639.1921108;-33.981070128970906
1739209639.1921113;-45.120503652039325
1739209639.1921117;-38.13080360867914
1739209639.1921122;-38.13080360867914
1739209639.1921127;-45.120503652039325
1739209639.1921132;-38.13080360867914
1739209639.1921136;-38.13080360867914
1739209639.192114;-38.13080360867914
1739209639.1921146;-45.120503652039325
1739209639.192115;-45.120503652039325
1739209639.1921153;-45.120503652039325
1739209639.1921158;-35.57807855764607
1739209639.1921163;-32.816014438256545
1739209639.1921167;-38.13080360867914
1739209639.1921172;-45.120503652039325
1739209639.1921177;-32.816014438256545
1739209639.1921182;-35.57807855764607
1739209639.1921186;-45.120503652039325
1739209639.1921191;-38.13080360867914
1739209639.1921196;-38.13080360867914
1739209639.19212;-45.120503652039325
1739209639.1921203;-45.120503652039325
1739209639.1921208;-38.13080360867914
1739209639.1921213;-38.13080360867914
1739209639.1921217;-45.120503652039325
1739209639.1921222;-38.13080360867914
1739209639.1921227;-45.120503652039325
1739209639.1921232;-45.120503652039325
1739209639.1921237;-38.13080360867914
1739209639.1921241;-38.13080360867914
1739209639.1921246;-45.120503652039325
1739209639.1921248;-35.57807855764607
1739209639.1921253;-35.57807855764607
1739209639.1921258;-45.120503652039325
1739209639.1921263;-38.13080360867914
1739209639.1921268;-35.57807855764607
1739209639.1921272;-30.49652367304973
1739209639.1921277;-38.13080360867914
1739209639.1921282;-38.13080360867914
1739209639.1921287;-45.120503652039325
1739209639.1921291;-45.120503652039325
1739209639.1921296;-45.120503652039325
1739209639.1921299;-38.13080360867914
1739209639.1921303;-38.13080360867914
1739209639.1921308;-33.981070128970956
1739209639.1921313;-45.120503652039325
1739209639.1921318;-45.120503652039325
1739209639.1921322;-33.981070128970906
1739209639.1921327;-38.13080360867914
1739209639.1921332;-45.120503652039325
1739209639.1921337;-45.120503652039325
1739209639.1921341;-35.57807855764607
1739209639.1921344;-27.267205301931607
1739209639.1921349;-45.120503652039325
1739209639.1921353;-38.13080360867914
1739209639.1921358;-38.13080360867914
1739209639.1921363;-38.13080360867914
1739209639.1921368;-45.120503652039325
1739209639.1921372;-38.13080360867914
1739209639.1921377;-38.13080360867914
1739209639.1921382;-38.13080360867914
1739209639.1921387;-45.120503652039325
1739209639.1921391;-38.13080360867914
1739209639.1921394;-38.13080360867914
1739209639.1921399;-45.120503652039325
1739209639.1921403;-45.120503652039325
1739209639.1921408;-45.120503652039325
1739209639.1921413;-45.120503652039325
1739209639.1921418;-33.981070128970906
1739209639.1921422;-38.13080360867914
1739209639.1921427;-45.120503652039325
1739209639.1921432;-38.13080360867914
1739209639.1921437;-38.13080360867914
1739209639.192144;-45.120503652039325
1739209639.1921444;-45.120503652039325
1739209639.1921449;-45.120503652039325
1739209639.1921453;-38.13080360867914
1739209639.1921458;-38.13080360867914
1739209639.1921463;-38.13080360867914
1739209639.1921468;-35.57807855764607
1739209639.1921473;-38.13080360867914
1739209639.1921477;-38.13080360867914
1739209639.1921482;-35.57807855764607
1739209639.1921487;-38.13080360867914
1739209639.192149;-33.981070128970906
1739209639.1921494;-45.120503652039325
1739209639.1921499;-45.120503652039325
1739209639.1921504;-38.13080360867914
1739209639.1921508;-45.120503652039325
1739209639.1921513;-45.120503652039325
1739209639.1921518;-45.120503652039325
1739209639.1921523;-33.981070128970906
1739209639.1921527;-28.992665084841942
1739209639.1921532;-33.981070128970906
1739209639.1921537;-38.13080360867914
1739209639.192154;-45.120503652039325
1739209639.1921544;-33.981070128970906
1739209639.192155;-45.120503652039325
1739209639.1921554;-38.13080360867914
1739209639.1921558;-35.57807855764607
1739209639.1921563;-33.981070128970906
1739209639.1921568;-38.13080360867914
1739209639.1921573;-45.120503652039325
1739209639.1921577;-38.13080360867914
1739209639.1921582;-38.13080360867914
1739209639.1921585;-45.120503652039325
1739209639.192159;-45.120503652039325
1739209639.1921594;-38.13080360867914
1739209639.19216;-45.120503652039325
1739209639.1921604;-45.120503652039325
1739209639.1921608;-45.120503652039325
1739209639.1921613;-45.120503652039325
1739209639.1921618;-38.13080360867914
1739209639.1921623;-38.13080360867914
1739209639.1921628;-45.120503652039325
1739209639.1921632;-45.120503652039325
1739209639.1921635;-38.13080360867914
1739209639.192164;-35.57807855764607
1739209639.1921644;-38.13080360867914
1739209639.192165;-45.120503652039325
1739209639.1921654;-38.13080360867914
1739209639.1921659;-35.57807855764607
1739209639.1921663;-38.13080360867914
1739209639.1921668;-38.13080360867914
1739209639.1921673;-38.13080360867914
1739209639.1921678;-38.13080360867914
1739209639.192168;-33.981070128970906
1739209639.1921685;-35.57807855764607
1739209639.192169;-38.13080360867914
1739209639.1921694;-45.120503652039325
1739209639.19217;-45.120503652039325
1739209639.1921704;-32.816014438256545
1739209639.1921709;-38.13080360867914
1739209639.1921713;-38.13080360867914
1739209639.1921718;-38.13080360867914
1739209639.1921723;-45.120503652039325
1739209639.1921728;-45.120503652039325
1739209639.192173;-35.57807855764607
1739209639.1921735;-35.57807855764607
1739209639.192174;-38.13080360867914
1739209639.1921744;-38.13080360867914
1739209639.192175;-33.981070128970906
1739209639.1921754;-33.981070128970906
1739209639.1921759;-45.120503652039325
1739209639.1921763;-45.120503652039325
1739209639.1921768;-38.13080360867914
1739209639.1921773;-35.57807855764607
1739209639.1921775;-45.120503652039325
1739209639.192178;-45.120503652039325
1739209639.1921785;-45.120503652039325
1739209639.192179;-45.120503652039325
1739209639.1921794;-38.13080360867914
1739209639.19218;-35.57807855764607
1739209639.1921804;-38.13080360867914
1739209639.1921809;-38.13080360867914
1739209639.1921813;-38.13080360867914
1739209639.1921818;-45.120503652039325
1739209639.1921823;-32.816014438256545
1739209639.1921825;-35.57807855764607
1739209639.192183;-45.120503652039325
1739209639.1921835;-45.120503652039325
1739209639.192184;-38.13080360867914
1739209639.1921844;-32.816014438256545
1739209639.192185;-45.120503652039325
1739209639.1921854;-45.120503652039325
1739209639.1921859;-45.120503652039325
1739209639.1921864;-38.13080360867914
1739209639.1921868;-38.13080360867914
1739209639.1921873;-38.13080360867914
1739209639.1921875;-33.981070128970906
1739209639.192188;-45.120503652039325
1739209639.1921885;-45.120503652039325
1739209639.192189;-45.120503652039325
1739209639.1921895;-35.57807855764607
1739209639.19219;-35.57807855764607
1739209639.1921904;-45.120503652039325
1739209639.192191;-38.13080360867914
1739209639.1921914;-38.13080360867914
1739209639.1921918;-35.57807855764607
1739209639.192192;-38.13080360867914
1739209639.1921926;-38.13080360867914
1739209639.192193;-45.120503652039325
1739209639.1921935;-45.120503652039325
1739209639.192194;-38.13080360867914
1739209639.1921945;-38.13080360867914
1739209639.192195;-35.57807855764607
1739209639.1921954;-45.120503652039325
1739209639.192196;-35.57807855764607
1739209639.1921964;-45.120503652039325
1739209639.1921968;-38.13080360867914
1739209639.192197;-32.816014438256545
1739209639.1921976;-45.120503652039325
1739209639.192198;-38.13080360867914
1739209639.1921985;-45.120503652039325
1739209639.192199;-45.120503652039325
1739209639.1921995;-45.120503652039325
1739209639.1922;-38.13080360867914
1739209639.1922004;-45.120503652039325
1739209639.192201;-45.120503652039325
1739209639.1922014;-45.120503652039325
1739209639.1922016;-38.13080360867914
1739209639.192202;-35.57807855764607
1739209639.1922026;-45.120503652039325
1739209639.192203;-38.13080360867914
1739209639.1922035;-35.57807855764607
1739209639.192204;-38.13080360867914
1739209639.1922045;-33.981070128970906
1739209639.192205;-38.13080360867914
1739209639.1922054;-45.120503652039325
1739209639.192206;-45.120503652039325
1739209639.1922064;-45.120503652039325
1739209639.1922066;-38.13080360867914
1739209639.192207;-45.120503652039325
1739209639.1922076;-45.120503652039325
1739209639.192208;-45.120503652039325
1739209639.1922085;-32.816014438256545
1739209639.192209;-38.13080360867914
1739209639.1922095;-35.57807855764607
1739209639.19221;-38.13080360867914
1739209639.1922104;-45.120503652039325
1739209639.192211;-38.13080360867914
1739209639.1922112;-45.120503652039325
1739209639.1922116;-38.13080360867914
1739209639.192212;-38.13080360867914
1739209639.1922126;-38.13080360867914
1739209639.192213;-45.120503652039325
1739209639.1922135;-38.13080360867914
1739209639.192214;-35.57807855764607
1739209639.1922145;-35.57807855764607
1739209639.192215;-45.120503652039325
1739209639.1922154;-45.120503652039325
1739209639.192216;-45.120503652039325
1739209639.1922162;-38.13080360867914
1739209639.1922166;-45.120503652039325
1739209639.192217;-45.120503652039325
1739209639.1922176;-45.120503652039325
1739209639.192218;-45.120503652039325
1739209639.1922185;-45.120503652039325
1739209639.192219;-45.120503652039325
1739209639.1922195;-33.981070128970906
1739209639.19222;-45.120503652039325
1739209639.1922204;-38.13080360867914
1739209639.1922207;-35.57807855764607
1739209639.1922212;-45.120503652039325
1739209639.1922216;-38.13080360867914
1739209639.192222;-38.13080360867914
1739209639.1922226;-38.13080360867914
1739209639.192223;-32.816014438256545
1739209639.1922235;-35.57807855764607
1739209639.192224;-45.120503652039325
1739209639.1922245;-45.120503652039325
1739209639.192225;-45.120503652039325
1739209639.1922255;-38.13080360867914
1739209639.1922257;-38.13080360867914
1739209639.1922262;-38.13080360867914
1739209639.1922266;-38.13080360867914
1739209639.1922271;-45.120503652039325
1739209639.1922276;-45.120503652039325
1739209639.192228;-38.13080360867914
1739209639.1922286;-45.120503652039325
1739209639.192229;-38.13080360867914
1739209639.1922295;-33.981070128970906
1739209639.19223;-28.992665084841942
1739209639.1922305;-38.13080360867914
1739209639.1922307;-45.120503652039325
1739209639.1922312;-35.57807855764607
1739209639.1922317;-38.13080360867914
1739209639.1922321;-38.13080360867914
1739209639.1922326;-38.13080360867914
1739209639.192233;-45.120503652039325
1739209639.1922336;-33.981070128970906
1739209639.192234;-38.13080360867914
1739209639.1922345;-45.120503652039325
1739209639.192235;-38.13080360867914
1739209639.1922352;-45.120503652039325
1739209639.1922357;-45.120503652039325
1739209639.1922362;-45.120503652039325
1739209639.1922367;-33.981070128970906
1739209639.1922371;-31.141103565318915
1739209639.1922376;-33.981070128970906
1739209639.192238;-38.13080360867914
1739209639.1922386;-38.13080360867914
1739209639.192239;-33.981070128970906
1739209639.1922395;-38.13080360867914
1739209639.19224;-45.120503652039325
1739209639.1922402;-45.120503652039325
1739209639.1922407;-38.13080360867914
1739209639.1922412;-38.13080360867914
1739209639.1922417;-45.120503652039325
1739209639.1922421;-45.120503652039325
1739209639.1922426;-45.120503652039325
1739209639.192243;-45.120503652039325
1739209639.1922436;-45.120503652039325
1739209639.192244;-45.120503652039325
1739209639.1922445;-38.13080360867914
1739209639.1922448;-38.13080360867914
1739209639.1922452;-38.13080360867914
1739209639.1922457;-38.13080360867914
1739209639.1922462;-33.981070128970906
1739209639.1922467;-45.120503652039325
1739209639.1922472;-38.13080360867914
1739209639.1922476;-38.13080360867914
1739209639.192248;-38.13080360867914
1739209639.1922486;-45.120503652039325
1739209639.192249;-45.120503652039325
1739209639.1922495;-38.13080360867914
1739209639.1922498;-38.13080360867914
1739209639.1922503;-45.120503652039325
1739209639.1922507;-45.120503652039325
1739209639.1922512;-35.57807855764607
1739209639.1922517;-35.57807855764607
1739209639.1922522;-38.13080360867914
1739209639.1922526;-38.13080360867914
1739209639.192253;-38.13080360867914
1739209639.1922536;-38.13080360867914
1739209639.192254;-38.13080360867914
1739209639.1922543;-45.120503652039325
1739209639.1922548;-45.120503652039325
1739209639.1922553;-38.13080360867914
1739209639.1922557;-30.49652367304976
1739209639.1922562;-45.120503652039325
1739209639.1922567;-45.120503652039325
1739209639.1922572;-45.120503652039325
1739209639.1922576;-33.981070128970906
1739209639.1922581;-38.13080360867914
1739209639.1922586;-45.120503652039325
1739209639.192259;-38.13080360867914
1739209639.1922593;-31.141103565318915
1739209639.1922598;-38.13080360867914
1739209639.1922603;-35.57807855764607
1739209639.1922607;-35.57807855764607
1739209639.1922612;-38.13080360867914
1739209639.1922617;-45.120503652039325
1739209639.1922622;-45.120503652039325
1739209639.1922626;-38.13080360867914
1739209639.1922631;-35.57807855764607
1739209639.1922636;-45.120503652039325
1739209639.1922638;-38.13080360867914
1739209639.1922643;-45.120503652039325
1739209639.1922648;-31.141103565318893
1739209639.1922653;-29.438486411369333
1739209639.1922657;-45.120503652039325
1739209639.1922662;-38.13080360867914
1739209639.1922667;-38.13080360867914
1739209639.1922672;-38.13080360867914
1739209639.1922677;-38.13080360867914
1739209639.1922681;-45.120503652039325
1739209639.1922686;-38.13080360867914
1739209639.1922688;-38.13080360867914
1739209639.1922693;-45.120503652039325
1739209639.1922698;-45.120503652039325
1739209639.1922703;-38.13080360867914
1739209639.1922708;-45.120503652039325
1739209639.1922712;-45.120503652039325
1739209639.1922717;-45.120503652039325
1739209639.1922722;-33.981070128970906
1739209639.1922727;-38.13080360867914
1739209639.1922731;-45.120503652039325
1739209639.1922736;-38.13080360867914
1739209639.1922739;-38.13080360867914
1739209639.1922743;-38.13080360867914
1739209639.1922748;-45.120503652039325
1739209639.1922753;-45.120503652039325
1739209639.1922758;-38.13080360867914
1739209639.1922762;-33.981070128970906
1739209639.1922767;-45.120503652039325
1739209639.1922772;-38.13080360867914
1739209639.1922777;-31.141103565318915
1739209639.1922781;-38.13080360867914
1739209639.1922784;-45.120503652039325
1739209639.1922789;-38.13080360867914
1739209639.1922793;-38.13080360867914
1739209639.1922798;-45.120503652039325
1739209639.1922803;-45.120503652039325
1739209639.1922808;-45.120503652039325
1739209639.1922812;-45.120503652039325
1739209639.1922817;-33.981070128970906
1739209639.1922822;-45.120503652039325
1739209639.1922827;-45.120503652039325
1739209639.1922832;-45.120503652039325
1739209639.1922834;-45.120503652039325
1739209639.1922839;-45.120503652039325
1739209639.1922843;-45.120503652039325
1739209639.1922848;-45.120503652039325
1739209639.1922853;-38.13080360867914
1739209639.1922858;-35.57807855764607
1739209639.1922863;-38.13080360867914
1739209639.1922867;-45.120503652039325
1739209639.1922872;-45.120503652039325
1739209639.1922877;-45.120503652039325
1739209639.192288;-38.13080360867914
1739209639.1922884;-38.13080360867914
1739209639.1922889;-45.120503652039325
1739209639.1922894;-45.120503652039325
1739209639.1922898;-45.120503652039325
1739209639.1922903;-38.13080360867914
1739209639.1922908;-45.120503652039325
1739209639.1922913;-38.13080360867914
1739209639.1922917;-45.120503652039325
1739209639.1922922;-38.13080360867914
1739209639.1922927;-32.816014438256545
1739209639.192293;-38.13080360867914
1739209639.1922934;-38.13080360867914
1739209639.192294;-38.13080360867914
1739209639.1922944;-33.981070128970906
1739209639.1922948;-45.120503652039325
1739209639.1922953;-45.120503652039325
1739209639.1922958;-45.120503652039325
1739209639.1922963;-45.120503652039325
1739209639.1922967;-45.120503652039325
1739209639.1922972;-45.120503652039325
1739209639.1922975;-45.120503652039325
1739209639.192298;-45.120503652039325
1739209639.1922984;-38.13080360867914
1739209639.192299;-45.120503652039325
1739209639.1922994;-45.120503652039325
1739209639.1922998;-45.120503652039325
1739209639.1923003;-45.120503652039325
1739209639.1923008;-45.120503652039325
1739209639.1923013;-35.57807855764607
1739209639.1923018;-32.816014438256545
1739209639.1923022;-38.13080360867914
1739209639.1923025;-38.13080360867914
1739209639.192303;-38.13080360867914
1739209639.1923034;-38.13080360867914
1739209639.192304;-45.120503652039325
1739209639.1923044;-45.120503652039325
1739209639.1923048;-38.13080360867914
1739209639.1923053;-45.120503652039325
1739209639.1923058;-38.13080360867914
1739209639.1923063;-45.120503652039325
1739209639.1923068;-45.120503652039325
1739209639.192307;-38.13080360867914
1739209639.1923075;-38.13080360867914
1739209639.192308;-45.120503652039325
1739209639.1923084;-38.13080360867914
1739209639.192309;-33.981070128970906
1739209639.1923094;-45.120503652039325
1739209639.1923099;-45.120503652039325
1739209639.1923103;-45.120503652039325
