CAN Message; 0x39:0bd625ba7bbda114
1739209589.387423;-45.120503652039325
1739209589.3874252;-38.13080360867914
1739209589.3874273;-38.13080360867914
1739209589.3874292;-38.13080360867914
1739209589.3874314;-38.13080360867914
1739209589.3874335;-38.13080360867914
1739209589.3874357;-45.120503652039325
1739209589.3874378;-45.120503652039325
1739209589.38744;-38.13080360867914
1739209589.387442;-38.13080360867914
1739209589.3874443;-45.120503652039325
1739209589.3874462;-38.13080360867914
1739209589.3874483;-35.57807855764607
1739209589.3874505;-45.120503652039325
1739209589.3874526;-38.13080360867914
1739209589.3874547;-28.992665084841942
1739209589.387457;-45.120503652039325
1739209589.387459;-45.120503652039325
1739209589.3874612;-45.120503652039325
1739209589.387463;-33.981070128970906
1739209589.3874652;-45.120503652039325
1739209589.3874674;-45.120503652039325
1739209589.3874695;-45.120503652039325
1739209589.3874717;-33.981070128970956
1739209589.3874738;-38.13080360867914
1739209589.387476;-35.57807855764607
1739209589.387478;-45.120503652039325
1739209589.38748;-38.13080360867914
1739209589.3874822;-35.57807855764607
1739209589.3874843;-45.120503652039325
1739209589.3874865;-38.13080360867914
1739209589.3874886;-27.267205301931607
1739209589.3874907;-38.13080360867914
1739209589.387493;-38.13080360867914
1739209589.387495;-32.816014438256545
1739209589.387497;-38.13080360867914
1739209589.387499;-45.120503652039325
1739209589.3875012;-38.13080360867914
1739209589.3875034;-45.120503652039325
1739209589.3875055;-38.13080360867914
1739209589.3875077;-38.13080360867914
1739209589.3875098;-38.13080360867914
1739209589.387512;-45.120503652039325
1739209589.3875139;-35.57807855764607
1739209589.387516;-32.816014438256545
1739209589.3875182;-45.120503652039325
1739209589.3875203;-45.120503652039325
1739209589.3875225;-35.57807855764607
1739209589.3875246;-32.816014438256545
1739209589.3875268;-45.120503652039325
1739209589.3875287;-35.57807855764607
1739209589.3875308;-45.120503652039325
1739209589.387533;-45.120503652039325
1739209589.387535;-32.816014438256545
1739209589.3875372;-38.13080360867914
1739209589.3875394;-45.120503652039325
1739209589.3875415;-38.13080360867914
1739209589.3875437;-38.13080360867914
1739209589.3875456;-38.13080360867914
1739209589.3875477;-45.120503652039325
1739209589.3875499;-45.120503652039325
1739209589.387552;-45.120503652039325
1739209589.3875542;-45.120503652039325
1739209589.3875563;-45.120503652039325
1739209589.3875585;-38.13080360867914
1739209589.3875606;-38.13080360867914
1739209589.3875625;-45.120503652039325
1739209589.3875647;-45.120503652039325
1739209589.3875668;-33.981070128970906
1739209589.387569;-35.57807855764607
1739209589.387571;-38.13080360867914
1739209589.3875732;-32.816014438256545
1739209589.3875754;-35.57807855764607
1739209589.3875775;-45.120503652039325
1739209589.3875794;-35.57807855764607
1739209589.3875816;-38.13080360867914
1739209589.3875837;-45.120503652039325
1739209589.3875859;-45.120503652039325
1739209589.387588;-38.13080360867914
1739209589.3875902;-45.120503652039325
1739209589.3875923;-45.120503652039325
1739209589.3875945;-38.13080360867914
1739209589.3875964;-45.120503652039325
1739209589.3875985;-45.120503652039325
1739209589.3876007;-33.981070128970906
1739209589.3876028;-38.13080360867914
1739209589.387605;-33.981070128970906
1739209589.387607;-31.141103565318915
1739209589.3876092;-33.981070128970906
1739209589.3876114;-45.120503652039325
1739209589.3876133;-45.120503652039325
1739209589.3876154;-35.57807855764607
1739209589.3876176;-38.13080360867914
1739209589.3876197;-45.120503652039325
1739209589.3876219;-38.13080360867914
1739209589.387624;-38.13080360867914
1739209589.3876262;-38.13080360867914
1739209589.3876283;-38.13080360867914
1739209589.3876302;-38.13080360867914
1739209589.3876324;-35.57807855764607
1739209589.3876345;-38.13080360867914
1739209589.3876367;-45.120503652039325
1739209589.3876388;-38.13080360867914
1739209589.387641;-38.13080360867914
1739209589.387643;-45.120503652039325
1739209589.3876452;-38.13080360867914
1739209589.3876472;-38.13080360867914
1739209589.3876493;-45.120503652039325
1739209589.3876514;-38.13080360867914
1739209589.3876536;-38.13080360867914
1739209589.3876557;-45.120503652039325
1739209589.3876579;-45.120503652039325
1739209589.38766;-45.120503652039325
1739209589.387662;-45.120503652039325
1739209589.387664;-45.120503652039325
1739209589.3876662;-35.57807855764607
1739209589.3876684;-38.13080360867914
1739209589.3876705;-45.120503652039325
1739209589.3876727;-45.120503652039325
1739209589.3876748;-45.120503652039325
1739209589.387677;-38.13080360867914
1739209589.3876789;-32.816014438256545
1739209589.387681;-38.13080360867914
1739209589.3876832;-45.120503652039325
1739209589.3876853;-45.120503652039325
1739209589.3876874;-38.13080360867914
1739209589.3876896;-38.13080360867914
1739209589.3876917;-35.57807855764607
1739209589.387694;-38.13080360867914
1739209589.3876958;-38.13080360867914
1739209589.387698;-45.120503652039325
1739209589.3877;-35.57807855764607
1739209589.3877022;-35.57807855764607
1739209589.3877044;-38.13080360867914
1739209589.3877065;-45.120503652039325
1739209589.3877087;-38.13080360867914
1739209589.3877108;-31.141103565318915
1739209589.3877127;-38.13080360867914
1739209589.3877149;-38.13080360867914
1739209589.387717;-45.120503652039325
1739209589.3877192;-45.120503652039325
1739209589.3877213;-38.13080360867914
1739209589.3877234;-38.13080360867914
1739209589.3877256;-45.120503652039325
1739209589.3877277;-38.13080360867914
1739209589.3877296;-38.13080360867914
1739209589.3877318;-45.120503652039325
1739209589.387734;-45.120503652039325
1739209589.387736;-38.13080360867914
1739209589.3877382;-38.13080360867914
1739209589.3877404;-45.120503652039325
1739209589.3877425;-38.13080360867914
1739209589.3877447;-38.13080360867914
1739209589.3877466;-38.13080360867914
1739209589.3877487;-38.13080360867914
1739209589.3877509;-38.13080360867914
1739209589.387753;-33.981070128970906
1739209589.3877552;-38.13080360867914
1739209589.3877573;-45.120503652039325
1739209589.3877594;-45.120503652039325
1739209589.3877616;-38.13080360867914
1739209589.3877635;-33.981070128970906
1739209589.3877656;-35.57807855764607
1739209589.3877678;-45.120503652039325
1739209589.38777;-45.120503652039325
1739209589.387772;-45.120503652039325
1739209589.3877742;-45.120503652039325
1739209589.3877764;-38.13080360867914
1739209589.3877785;-33.981070128970906
1739209589.3877804;-31.141103565318915
1739209589.3877826;-45.120503652039325
1739209589.3877847;-38.13080360867914
1739209589.3877869;-32.816014438256545
1739209589.387789;-45.120503652039325
1739209589.3877912;-45.120503652039325
1739209589.3877933;-33.981070128970906
1739209589.3877954;-33.981070128970906
1739209589.3877974;-32.81601443825658
1739209589.3877995;-45.120503652039325
1739209589.3878016;-45.120503652039325
1739209589.3878038;-45.120503652039325
1739209589.387806;-38.13080360867914
1739209589.387808;-38.13080360867914
1739209589.3878102;-45.120503652039325
1739209589.3878121;-33.981070128970906
1739209589.3878143;-31.141103565318915
1739209589.3878164;-38.13080360867914
1739209589.3878186;-38.13080360867914
1739209589.3878207;-38.13080360867914
1739209589.3878229;-38.13080360867914
1739209589.387825;-38.13080360867914
1739209589.3878272;-35.57807855764607
1739209589.387829;-38.13080360867914
1739209589.3878312;-33.981070128970906
1739209589.3878334;-35.57807855764607
1739209589.3878355;-38.13080360867914
1739209589.3878376;-33.981070128970906
1739209589.3878398;-38.13080360867914
1739209589.387842;-35.57807855764607
1739209589.387844;-35.57807855764607
1739209589.387846;-45.120503652039325
1739209589.3878481;-38.13080360867914
1739209589.3878503;-38.13080360867914
1739209589.3878524;-35.57807855764607
1739209589.3878546;-35.57807855764607
1739209589.3878567;-45.120503652039325
1739209589.3878589;-38.13080360867914
1739209589.387861;-38.13080360867914
1739209589.387863;-35.57807855764607
1739209589.387865;-31.141103565318915
1739209589.3878672;-38.13080360867914
1739209589.3878694;-38.13080360867914
1739209589.3878715;-32.816014438256545
1739209589.3878736;-38.13080360867914
1739209589.3878758;-45.120503652039325
1739209589.387878;-45.120503652039325
1739209589.3878798;-45.120503652039325
1739209589.387882;-33.981070128970956
1739209589.3878841;-33.981070128970906
1739209589.3878863;-45.120503652039325
1739209589.3878884;-45.120503652039325
1739209589.3878906;-38.13080360867914
1739209589.3878927;-38.13080360867914
1739209589.3878949;-38.13080360867914
1739209589.3878968;-45.120503652039325
1739209589.387899;-32.816014438256545
1739209589.387901;-38.13080360867914
1739209589.3879032;-45.120503652039325
1739209589.3879054;-38.13080360867914
1739209589.3879075;-45.120503652039325
1739209589.3879097;-45.120503652039325
1739209589.3879118;-35.57807855764607
1739209589.3879137;-45.120503652039325
1739209589.3879158;-45.120503652039325
1739209589.387918;-45.120503652039325
1739209589.3879201;-45.120503652039325
1739209589.3879223;-45.120503652039325
1739209589.3879244;-35.57807855764607
1739209589.3879266;-45.120503652039325
1739209589.3879287;-45.120503652039325
1739209589.3879306;-32.816014438256545
1739209589.3879328;-45.120503652039325
1739209589.387935;-38.13080360867914
1739209589.387937;-35.57807855764607
1739209589.3879392;-32.816014438256545
1739209589.3879414;-45.120503652039325
1739209589.3879435;-45.120503652039325
1739209589.3879454;-33.981070128970906
1739209589.3879476;-38.13080360867914
1739209589.3879497;-45.120503652039325
1739209589.3879519;-38.13080360867914
1739209589.387954;-45.120503652039325
1739209589.3879561;-38.13080360867914
1739209589.3879583;-38.13080360867914
1739209589.3879604;-38.13080360867914
1739209589.3879623;-45.120503652039325
1739209589.3879645;-45.120503652039325
1739209589.3879666;-45.120503652039325
1739209589.3879688;-45.120503652039325
1739209589.387971;-38.13080360867914
1739209589.387973;-38.13080360867914
1739209589.3879752;-45.120503652039325
1739209589.3879774;-33.981070128970906
1739209589.3879793;-35.57807855764607
1739209589.3879814;-45.120503652039325
1739209589.3879836;-38.13080360867914
1739209589.3879857;-33.981070128970906
1739209589.3879879;-45.120503652039325
1739209589.38799;-38.13080360867914
1739209589.3879921;-45.120503652039325
1739209589.3879943;-45.120503652039325
1739209589.3879962;-45.120503652039325
1739209589.3879983;-33.981070128970906
1739209589.3880005;-45.120503652039325
1739209589.3880026;-45.120503652039325
1739209589.3880048;-38.13080360867914
1739209589.388007;-38.13080360867914
1739209589.388009;-38.13080360867914
1739209589.3880112;-31.141103565318915
1739209589.3880131;-38.13080360867914
1739209589.3880153;-45.120503652039325
1739209589.3880174;-38.13080360867914
1739209589.3880196;-38.13080360867914
1739209589.3880217;-45.120503652039325
1739209589.3880239;-38.13080360867914
1739209589.388026;-38.13080360867914
1739209589.3880281;-45.120503652039325
1739209589.38803;-38.13080360867914
1739209589.3880322;-45.120503652039325
1739209589.3880343;-45.120503652039325
1739209589.3880365;-45.120503652039325
1739209589.3880386;-45.120503652039325
1739209589.3880408;-38.13080360867914
1739209589.388043;-45.120503652039325
1739209589.388045;-35.57807855764607
1739209589.388047;-45.120503652039325
1739209589.3880491;-45.120503652039325
1739209589.3880513;-45.120503652039325
1739209589.3880534;-38.13080360867914
1739209589.3880556;-45.120503652039325
1739209589.3880577;-45.120503652039325
1739209589.3880599;-38.13080360867914
1739209589.388062;-45.120503652039325
1739209589.388064;-38.13080360867914
1739209589.388066;-38.13080360867914
1739209589.3880682;-45.120503652039325
1739209589.3880703;-38.13080360867914
1739209589.3880725;-38.13080360867914
1739209589.3880746;-38.13080360867914
1739209589.3880768;-45.120503652039325
1739209589.3880787;-38.13080360867914
1739209589.3880808;-45.120503652039325
1739209589.388083;-38.13080360867914
1739209589.3880851;-45.120503652039325
1739209589.3880873;-38.13080360867914
1739209589.3880894;-33.981070128970906
1739209589.3880916;-32.816014438256545
1739209589.3880937;-45.120503652039325
1739209589.3880956;-45.120503652039325
1739209589.3880978;-38.13080360867914
1739209589.3881;-38.13080360867914
1739209589.388102;-38.13080360867914
1739209589.3881042;-33.981070128970906
1739209589.3881063;-38.13080360867914
1739209589.3881085;-38.13080360867914
1739209589.3881106;-38.13080360867914
1739209589.3881125;-45.120503652039325
1739209589.3881147;-38.13080360867914
1739209589.3881168;-45.120503652039325
1739209589.388119;-38.13080360867914
1739209589.3881211;-38.13080360867914
1739209589.3881233;-38.13080360867914
1739209589.3881254;-35.57807855764607
1739209589.3881276;-45.120503652039325
1739209589.3881295;-45.120503652039325
1739209589.3881316;-35.57807855764607
1739209589.3881338;-38.13080360867914
1739209589.388136;-38.13080360867914
1739209589.388138;-38.13080360867914
1739209589.3881402;-38.13080360867914
1739209589.3881423;-45.120503652039325
1739209589.3881445;-45.120503652039325
1739209589.3881464;-45.120503652039325
1739209589.3881485;-45.120503652039325
1739209589.3881507;-38.13080360867914
1739209589.3881528;-38.13080360867914
1739209589.388155;-33.981070128970906
1739209589.3881571;-31.141103565318915
1739209589.3881593;-45.120503652039325
1739209589.3881614;-38.13080360867914
1739209589.3881633;-35.57807855764607
1739209589.3881655;-38.13080360867914
1739209589.3881676;-33.981070128970906
1739209589.3881698;-45.120503652039325
1739209589.388172;-38.13080360867914
1739209589.388174;-32.816014438256545
1739209589.3881762;-38.13080360867914
1739209589.3881783;-38.13080360867914
1739209589.3881803;-45.120503652039325
1739209589.3881824;-45.120503652039325
1739209589.3881845;-35.57807855764607
1739209589.3881867;-45.120503652039325
1739209589.3881888;-33.981070128970906
1739209589.388191;-31.141103565318915
1739209589.3881931;-45.120503652039325
1739209589.3881953;-38.13080360867914
1739209589.3881972;-45.120503652039325
1739209589.3881993;-38.13080360867914
1739209589.3882015;-38.13080360867914
1739209589.3882036;-32.816014438256545
1739209589.3882058;-38.13080360867914
1739209589.388208;-38.13080360867914
1739209589.38821;-38.13080360867914
1739209589.388212;-35.57807855764607
1739209589.388214;-45.120503652039325
1739209589.3882163;-45.120503652039325
1739209589.3882184;-33.981070128970906
1739209589.3882205;-45.120503652039325
1739209589.3882227;-45.120503652039325
1739209589.3882248;-38.13080360867914
1739209589.388227;-35.57807855764607
1739209589.388229;-45.120503652039325
1739209589.388231;-45.120503652039325
1739209589.3882332;-38.13080360867914
1739209589.3882353;-45.120503652039325
1739209589.3882375;-45.120503652039325
1739209589.3882396;-35.57807855764607
1739209589.3882418;-33.981070128970906
1739209589.388244;-45.120503652039325
1739209589.3882458;-45.120503652039325
1739209589.388248;-38.13080360867914
1739209589.38825;-38.13080360867914
1739209589.3882523;-38.13080360867914
1739209589.3882544;-38.13080360867914
1739209589.3882565;-45.120503652039325
1739209589.3882587;-38.13080360867914
1739209589.3882608;-33.981070128970906
1739209589.3882627;-38.13080360867914
1739209589.388265;-45.120503652039325
1739209589.388267;-38.13080360867914
1739209589.3882692;-33.981070128970906
1739209589.3882713;-38.13080360867914
1739209589.3882735;-38.13080360867914
1739209589.3882756;-26.991370085610722
1739209589.3882778;-32.816014438256545
1739209589.3882797;-45.120503652039325
1739209589.3882818;-45.120503652039325
1739209589.388284;-38.13080360867914
1739209589.388286;-45.120503652039325
1739209589.3882883;-32.816014438256545
1739209589.3882904;-38.13080360867914
1739209589.3882926;-45.120503652039325
1739209589.3882947;-45.120503652039325
1739209589.3882966;-45.120503652039325
1739209589.3882987;-38.13080360867914
1739209589.388301;-35.57807855764607
1739209589.388303;-38.13080360867914
1739209589.3883052;-45.120503652039325
1739209589.3883073;-45.120503652039325
1739209589.3883095;-33.981070128970906
1739209589.3883116;-38.13080360867914
1739209589.3883135;-45.120503652039325
1739209589.3883157;-38.13080360867914
1739209589.3883178;-38.13080360867914
1739209589.38832;-38.13080360867914
1739209589.388322;-45.120503652039325
1739209589.3883243;-45.120503652039325
1739209589.3883264;-35.57807855764607
1739209589.3883286;-38.13080360867914
1739209589.3883305;-45.120503652039325
1739209589.3883326;-45.120503652039325
1739209589.3883348;-35.57807855764607
1739209589.388337;-35.57807855764607
1739209589.388339;-45.120503652039325
1739209589.3883412;-45.120503652039325
1739209589.3883433;-45.120503652039325
1739209589.3883452;-45.120503652039325
1739209589.3883474;-45.120503652039325
1739209589.3883495;-45.120503652039325
1739209589.3883517;-45.120503652039325
1739209589.3883538;-33.981070128970906
1739209589.388356;-45.120503652039325
1739209589.388358;-45.120503652039325
1739209589.3883603;-32.816014438256545
1739209589.3883622;-35.57807855764607
1739209589.3883643;-45.120503652039325
1739209589.3883665;-45.120503652039325
1739209589.3883686;-38.13080360867914
1739209589.3883708;-45.120503652039325
1739209589.388373;-38.13080360867914
1739209589.388375;-38.13080360867914
1739209589.3883772;-45.120503652039325
1739209589.388379;-45.120503652039325
1739209589.3883812;-45.120503652039325
1739209589.3883834;-38.13080360867914
1739209589.3883855;-45.120503652039325
1739209589.3883877;-38.13080360867914
1739209589.3883898;-32.816014438256545
1739209589.388392;-45.120503652039325
1739209589.388394;-33.981070128970906
1739209589.388396;-35.57807855764607
1739209589.3883982;-45.120503652039325
1739209589.3884003;-45.120503652039325
1739209589.3884025;-35.57807855764607
1739209589.3884046;-38.13080360867914
1739209589.3884068;-45.120503652039325
1739209589.388409;-45.120503652039325
1739209589.388411;-45.120503652039325
1739209589.388413;-38.13080360867914
1739209589.388415;-45.120503652039325
1739209589.3884172;-45.120503652039325
1739209589.3884194;-38.13080360867914
1739209589.3884215;-38.13080360867914
1739209589.3884237;-38.13080360867914
1739209589.3884258;-38.13080360867914
1739209589.388428;-45.120503652039325
1739209589.3884299;-38.13080360867914
1739209589.388432;-38.13080360867914
1739209589.3884342;-38.13080360867914
1739209589.3884363;-38.13080360867914
1739209589.3884385;-45.120503652039325
1739209589.3884406;-38.13080360867914
1739209589.3884428;-38.13080360867914
1739209589.388445;-38.13080360867914
1739209589.3884468;-45.120503652039325
1739209589.388449;-45.120503652039325
1739209589.388451;-45.120503652039325
1739209589.3884532;-35.57807855764607
1739209589.3884554;-32.816014438256545
1739209589.3884575;-45.120503652039325
1739209589.3884597;-38.13080360867914
1739209589.3884618;-45.120503652039325
1739209589.3884637;-33.981070128970906
1739209589.388466;-38.13080360867914
1739209589.388468;-45.120503652039325
1739209589.3884702;-45.120503652039325
1739209589.3884723;-45.120503652039325
1739209589.3884745;-38.13080360867914
1739209589.3884766;-45.120503652039325
1739209589.3884785;-38.13080360867914
1739209589.3884807;-33.981070128970906
1739209589.3884828;-38.13080360867914
1739209589.388485;-45.120503652039325
1739209589.388487;-32.816014438256545
1739209589.3884892;-33.981070128970906
1739209589.3884914;-45.120503652039325
1739209589.3884935;-38.13080360867914
1739209589.3884954;-38.13080360867914
1739209589.3884976;-38.13080360867914
1739209589.3884997;-38.13080360867914
1739209589.388502;-38.13080360867914
1739209589.388504;-45.120503652039325
1739209589.3885062;-45.120503652039325
1739209589.3885083;-35.57807855764607
1739209589.3885105;-38.13080360867914
1739209589.3885124;-38.13080360867914
1739209589.3885145;-38.13080360867914
1739209589.3885167;-38.13080360867914
1739209589.3885188;-38.13080360867914
1739209589.388521;-38.13080360867914
1739209589.388523;-38.13080360867914
1739209589.3885252;-45.120503652039325
1739209589.3885274;-38.13080360867914
1739209589.3885293;-35.57807855764607
1739209589.3885314;-32.816014438256545
1739209589.3885336;-38.13080360867914
1739209589.3885357;-45.120503652039325
1739209589.388538;-45.120503652039325
1739209589.38854;-38.13080360867914
1739209589.3885422;-45.120503652039325
1739209589.3885443;-45.120503652039325
1739209589.3885462;-38.13080360867914
1739209589.3885484;-38.13080360867914
1739209589.3885505;-33.981070128970906
1739209589.3885527;-38.13080360867914
1739209589.3885548;-45.120503652039325
1739209589.388557;-45.120503652039325
1739209589.388559;-45.120503652039325
1739209589.3885612;-38.13080360867914
1739209589.3885632;-45.120503652039325
1739209589.3885653;-38.13080360867914
1739209589.3885674;-31.141103565318915
1739209589.3885696;-45.120503652039325
1739209589.3885717;-45.120503652039325
1739209589.388574;-35.57807855764607
1739209589.388576;-38.13080360867914
1739209589.3885782;-38.13080360867914
1739209589.38858;-45.120503652039325
1739209589.3885822;-38.13080360867914
1739209589.3885844;-35.57807855764607
1739209589.3885865;-38.13080360867914
1739209589.3885887;-45.120503652039325
1739209589.3885908;-45.120503652039325
1739209589.388593;-38.13080360867914
1739209589.388595;-45.120503652039325
1739209589.388597;-45.120503652039325
1739209589.3885992;-38.13080360867914
1739209589.3886013;-33.981070128970906
1739209589.3886034;-45.120503652039325
1739209589.3886056;-38.13080360867914
1739209589.3886077;-35.57807855764607
1739209589.38861;-45.120503652039325
1739209589.3886118;-45.120503652039325
1739209589.388614;-38.13080360867914
1739209589.388616;-32.816014438256545
1739209589.3886182;-45.120503652039325
1739209589.3886204;-45.120503652039325
1739209589.3886225;-33.981070128970906
1739209589.3886247;-38.13080360867914
1739209589.3886268;-45.120503652039325
1739209589.3886287;-45.120503652039325
1739209589.3886309;-35.57807855764607
1739209589.388633;-38.13080360867914
1739209589.3886352;-38.13080360867914
1739209589.3886373;-38.13080360867914
1739209589.3886395;-45.120503652039325
1739209589.3886416;-45.120503652039325
1739209589.3886437;-45.120503652039325
1739209589.3886456;-45.120503652039325
1739209589.3886478;-45.120503652039325
1739209589.38865;-45.120503652039325
1739209589.388652;-25.62660358559016
1739209589.3886542;-38.13080360867914
1739209589.3886564;-45.120503652039325
1739209589.3886585;-35.57807855764607
1739209589.3886607;-38.13080360867914
1739209589.3886626;-38.13080360867914
1739209589.3886647;-38.13080360867914
1739209589.3886669;-33.981070128970906
1739209589.388669;-31.141103565318943
1739209589.3886712;-45.120503652039325
1739209589.3886733;-35.57807855764607
1739209589.3886755;-38.13080360867914
1739209589.3886776;-45.120503652039325
1739209589.3886795;-35.57807855764607
1739209589.3886817;-35.57807855764607
1739209589.3886838;-45.120503652039325
1739209589.388686;-28.58837851428586
1739209589.388688;-35.57807855764607
1739209589.3886902;-45.120503652039325
1739209589.3886924;-45.120503652039325
1739209589.3886945;-45.120503652039325
1739209589.3886964;-45.120503652039325
1739209589.3886986;-38.13080360867914
1739209589.3887007;-45.120503652039325
1739209589.3887029;-45.120503652039325
1739209589.388705;-45.120503652039325
1739209589.3887072;-45.120503652039325
1739209589.3887093;-38.13080360867914
1739209589.3887115;-38.13080360867914
1739209589.3887134;-38.13080360867914
1739209589.3887155;-33.981070128970906
1739209589.3887177;-38.13080360867914
1739209589.3887198;-38.13080360867914
1739209589.388722;-38.13080360867914
1739209589.388724;-45.120503652039325
1739209589.3887262;-45.120503652039325
1739209589.3887284;-45.120503652039325
1739209589.3887303;-45.120503652039325
1739209589.3887324;-45.120503652039325
1739209589.3887346;-45.120503652039325
1739209589.3887367;-35.57807855764607
1739209589.3887389;-35.57807855764607
1739209589.388741;-45.120503652039325
1739209589.3887432;-38.13080360867914
1739209589.388745;-35.57807855764607
1739209589.3887472;-38.13080360867914
1739209589.3887494;-38.13080360867914
1739209589.3887515;-32.816014438256545
1739209589.3887537;-45.120503652039325
1739209589.3887558;-45.120503652039325
1739209589.388758;-35.57807855764607
1739209589.38876;-38.13080360867914
1739209589.388762;-45.120503652039325
1739209589.3887641;-38.13080360867914
1739209589.3887663;-45.120503652039325
1739209589.3887684;-38.13080360867914
1739209589.3887706;-35.57807855764607
1739209589.3887727;-35.57807855764607
1739209589.3887749;-45.120503652039325
1739209589.388777;-38.13080360867914
1739209589.388779;-38.13080360867914
1739209589.388781;-45.120503652039325
1739209589.3887832;-45.120503652039325
1739209589.3887854;-45.120503652039325
1739209589.3887875;-45.120503652039325
1739209589.3887897;-45.120503652039325
1739209589.3887918;-32.816014438256545
1739209589.388794;-38.13080360867914
1739209589.3887959;-38.13080360867914
1739209589.388798;-38.13080360867914
1739209589.3888001;-35.57807855764607
1739209589.3888023;-38.13080360867914
1739209589.3888044;-45.120503652039325
1739209589.3888066;-33.981070128970906
1739209589.3888087;-45.120503652039325
1739209589.3888109;-38.13080360867914
1739209589.3888128;-38.13080360867914
1739209589.388815;-45.120503652039325
1739209589.388817;-38.13080360867914
1739209589.3888192;-45.120503652039325
1739209589.3888214;-35.57807855764607
1739209589.3888235;-38.13080360867914
1739209589.3888257;-38.13080360867914
1739209589.3888278;-45.120503652039325
1739209589.3888297;-38.13080360867914
1739209589.3888319;-35.57807855764607
1739209589.388834;-45.120503652039325
1739209589.3888361;-38.13080360867914
1739209589.3888383;-38.13080360867914
1739209589.3888404;-31.141103565318915
1739209589.3888426;-38.13080360867914
1739209589.3888447;-45.120503652039325
1739209589.3888466;-45.120503652039325
1739209589.3888488;-38.13080360867914
1739209589.388851;-38.13080360867914
1739209589.388853;-45.120503652039325
1739209589.3888552;-38.13080360867914
1739209589.3888574;-38.13080360867914
1739209589.3888595;-45.120503652039325
1739209589.3888617;-45.120503652039325
1739209589.3888636;-45.120503652039325
1739209589.3888657;-38.13080360867914
1739209589.3888679;-45.120503652039325
1739209589.38887;-32.816014438256545
1739209589.3888721;-45.120503652039325
1739209589.3888743;-38.13080360867914
1739209589.3888764;-38.13080360867914
1739209589.3888783;-45.120503652039325
1739209589.3888805;-45.120503652039325
1739209589.3888826;-38.13080360867914
1739209589.3888848;-38.13080360867914
1739209589.388887;-45.120503652039325
1739209589.388889;-33.981070128970906
1739209589.3888912;-45.120503652039325
1739209589.3888934;-45.120503652039325
1739209589.3888953;-45.120503652039325
1739209589.3888974;-45.120503652039325
1739209589.3888996;-33.981070128970906
1739209589.3889017;-45.120503652039325
1739209589.3889039;-38.13080360867914
1739209589.388906;-38.13080360867914
1739209589.3889081;-33.981070128970906
1739209589.3889103;-38.13080360867914
1739209589.3889122;-38.13080360867914
1739209589.3889143;-38.13080360867914
