CAN Message; 0x1bb:0000f3cfb592e256
Timestamp;Amplitude
1739209755.065355;-45.120503652039325
1739209755.0653574;-45.120503652039325
1739209755.0653598;-38.13080360867914
1739209755.0653625;-38.13080360867914
1739209755.0653648;-38.13080360867914
1739209755.0653672;-45.120503652039325
1739209755.0653696;-45.120503652039325
1739209755.065372;-38.13080360867914
1739209755.0653744;-45.120503652039325
1739209755.0653768;-45.120503652039325
1739209755.0653791;-33.981070128970906
1739209755.0653815;-45.120503652039325
1739209755.0653841;-38.13080360867914
1739209755.0653865;-38.13080360867914
1739209755.065389;-28.58837851428586
1739209755.0653913;-32.816014438256545
1739209755.0653937;-45.120503652039325
1739209755.065396;-45.120503652039325
1739209755.0653985;-45.120503652039325
1739209755.0654008;-38.13080360867914
1739209755.0654035;-45.120503652039325
1739209755.0654058;-45.120503652039325
1739209755.0654082;-30.49652367304973
1739209755.0654106;-33.981070128970906
1739209755.065413;-38.13080360867914
1739209755.0654154;-45.120503652039325
1739209755.0654178;-38.13080360867914
1739209755.0654202;-35.57807855764607
1739209755.0654225;-38.13080360867914
1739209755.0654252;-45.120503652039325
1739209755.0654275;-38.13080360867914
1739209755.06543;-38.13080360867914
1739209755.0654323;-38.13080360867914
1739209755.0654347;-45.120503652039325
1739209755.065437;-38.13080360867914
1739209755.0654395;-38.13080360867914
1739209755.0654418;-38.13080360867914
1739209755.0654445;-45.120503652039325
1739209755.0654469;-45.120503652039325
1739209755.0654492;-45.120503652039325
1739209755.0654516;-38.13080360867914
1739209755.065454;-45.120503652039325
1739209755.0654564;-45.120503652039325
1739209755.0654588;-32.816014438256545
1739209755.0654612;-38.13080360867914
1739209755.0654635;-38.13080360867914
1739209755.0654662;-28.992665084841942
1739209755.0654685;-31.141103565318915
1739209755.065471;-38.13080360867914
1739209755.0654733;-45.120503652039325
1739209755.0654757;-38.13080360867914
1739209755.065478;-38.13080360867914
1739209755.0654805;-38.13080360867914
1739209755.0654829;-45.120503652039325
1739209755.0654852;-45.120503652039325
1739209755.0654879;-45.120503652039325
1739209755.0654902;-45.120503652039325
1739209755.0654926;-45.120503652039325
1739209755.065495;-33.981070128970906
1739209755.0654974;-45.120503652039325
1739209755.0654998;-45.120503652039325
1739209755.0655022;-33.981070128970906
1739209755.0655046;-38.13080360867914
1739209755.0655072;-38.13080360867914
1739209755.0655096;-38.13080360867914
1739209755.065512;-45.120503652039325
1739209755.0655143;-38.13080360867914
1739209755.0655167;-35.57807855764607
1739209755.065519;-45.120503652039325
1739209755.0655215;-38.13080360867914
1739209755.0655239;-33.981070128970906
1739209755.0655262;-45.120503652039325
1739209755.0655289;-45.120503652039325
1739209755.0655313;-45.120503652039325
1739209755.0655336;-38.13080360867914
1739209755.065536;-38.13080360867914
1739209755.0655384;-45.120503652039325
1739209755.0655408;-45.120503652039325
1739209755.0655432;-45.120503652039325
1739209755.0655456;-45.120503652039325
1739209755.0655482;-45.120503652039325
1739209755.0655506;-38.13080360867914
1739209755.065553;-35.57807855764607
1739209755.0655553;-45.120503652039325
1739209755.0655577;-45.120503652039325
1739209755.06556;-33.981070128970906
1739209755.0655625;-38.13080360867914
1739209755.0655649;-35.57807855764607
1739209755.0655673;-38.13080360867914
1739209755.0655699;-45.120503652039325
1739209755.0655723;-45.120503652039325
1739209755.0655746;-38.13080360867914
1739209755.065577;-38.13080360867914
1739209755.0655794;-45.120503652039325
1739209755.0655818;-38.13080360867914
1739209755.0655842;-45.120503652039325
1739209755.0655866;-38.13080360867914
1739209755.065589;-45.120503652039325
1739209755.0655916;-38.13080360867914
1739209755.065594;-38.13080360867914
1739209755.0655963;-45.120503652039325
1739209755.0655987;-45.120503652039325
1739209755.065601;-45.120503652039325
1739209755.0656035;-35.57807855764607
1739209755.0656059;-38.13080360867914
1739209755.0656083;-45.120503652039325
1739209755.065611;-45.120503652039325
1739209755.0656133;-31.141103565318893
1739209755.0656157;-38.13080360867914
1739209755.065618;-45.120503652039325
1739209755.0656204;-38.13080360867914
1739209755.0656228;-30.49652367304973
1739209755.0656252;-32.816014438256545
1739209755.0656276;-45.120503652039325
1739209755.06563;-45.120503652039325
1739209755.0656326;-38.13080360867914
1739209755.065635;-38.13080360867914
1739209755.0656374;-45.120503652039325
1739209755.0656397;-38.13080360867914
1739209755.065642;-38.13080360867914
1739209755.0656445;-45.120503652039325
1739209755.065647;-38.13080360867914
1739209755.0656493;-45.120503652039325
1739209755.0656517;-45.120503652039325
1739209755.0656543;-45.120503652039325
1739209755.0656567;-45.120503652039325
1739209755.065659;-45.120503652039325
1739209755.0656614;-30.49652367304973
1739209755.0656638;-33.981070128970906
1739209755.0656662;-45.120503652039325
1739209755.0656686;-38.13080360867914
1739209755.065671;-38.13080360867914
1739209755.0656736;-38.13080360867914
1739209755.065676;-35.57807855764607
1739209755.0656784;-38.13080360867914
1739209755.0656807;-35.57807855764607
1739209755.0656831;-45.120503652039325
1739209755.0656855;-35.57807855764607
1739209755.065688;-45.120503652039325
1739209755.0656903;-45.120503652039325
1739209755.0656927;-38.13080360867914
1739209755.0656953;-38.13080360867914
1739209755.0656977;-33.981070128970906
1739209755.0657;-38.13080360867914
1739209755.0657024;-38.13080360867914
1739209755.0657048;-38.13080360867914
1739209755.0657072;-38.13080360867914
1739209755.0657096;-45.120503652039325
1739209755.065712;-45.120503652039325
1739209755.0657146;-45.120503652039325
1739209755.065717;-45.120503652039325
1739209755.0657194;-33.981070128970906
1739209755.0657218;-31.141103565318915
1739209755.0657241;-45.120503652039325
1739209755.0657265;-38.13080360867914
1739209755.065729;-45.120503652039325
1739209755.0657313;-32.816014438256545
1739209755.0657337;-38.13080360867914
1739209755.0657363;-45.120503652039325
1739209755.0657387;-38.13080360867914
1739209755.065741;-45.120503652039325
1739209755.0657434;-45.120503652039325
1739209755.0657458;-38.13080360867914
1739209755.0657482;-35.57807855764607
1739209755.0657506;-35.57807855764607
1739209755.065753;-38.13080360867914
1739209755.0657554;-45.120503652039325
1739209755.065758;-45.120503652039325
1739209755.0657604;-45.120503652039325
1739209755.0657628;-38.13080360867914
1739209755.0657651;-38.13080360867914
1739209755.0657675;-45.120503652039325
1739209755.06577;-33.981070128970906
1739209755.0657723;-45.120503652039325
1739209755.0657747;-45.120503652039325
1739209755.0657773;-33.981070128970906
1739209755.0657797;-35.57807855764607
1739209755.065782;-45.120503652039325
1739209755.0657845;-38.13080360867914
1739209755.0657868;-38.13080360867914
1739209755.0657892;-35.57807855764607
1739209755.0657916;-45.120503652039325
1739209755.065794;-45.120503652039325
1739209755.0657964;-45.120503652039325
1739209755.065799;-38.13080360867914
1739209755.0658014;-35.57807855764607
1739209755.0658038;-38.13080360867914
1739209755.0658062;-45.120503652039325
1739209755.0658085;-38.13080360867914
1739209755.065811;-38.13080360867914
1739209755.0658133;-45.120503652039325
1739209755.0658157;-45.120503652039325
1739209755.0658183;-38.13080360867914
1739209755.0658207;-45.120503652039325
1739209755.065823;-45.120503652039325
1739209755.0658255;-45.120503652039325
1739209755.0658278;-38.13080360867914
1739209755.0658302;-35.57807855764607
1739209755.0658326;-45.120503652039325
1739209755.065835;-45.120503652039325
1739209755.0658374;-38.13080360867914
1739209755.06584;-35.57807855764607
1739209755.0658424;-38.13080360867914
1739209755.0658448;-38.13080360867914
1739209755.0658472;-35.57807855764607
1739209755.0658495;-33.981070128970906
1739209755.065852;-38.13080360867914
1739209755.0658543;-45.120503652039325
1739209755.0658567;-38.13080360867914
1739209755.065859;-38.13080360867914
1739209755.0658617;-38.13080360867914
1739209755.065864;-45.120503652039325
1739209755.0658665;-45.120503652039325
1739209755.0658689;-45.120503652039325
1739209755.0658712;-38.13080360867914
1739209755.0658736;-35.57807855764607
1739209755.065876;-38.13080360867914
1739209755.0658784;-45.120503652039325
1739209755.065881;-45.120503652039325
1739209755.0658834;-45.120503652039325
1739209755.0658858;-38.13080360867914
1739209755.0658882;-45.120503652039325
1739209755.0658906;-45.120503652039325
1739209755.065893;-38.13080360867914
1739209755.0658953;-35.57807855764607
1739209755.0658977;-33.981070128970906
1739209755.0659;-38.13080360867914
1739209755.0659027;-35.57807855764607
1739209755.065905;-33.981070128970906
1739209755.0659075;-38.13080360867914
1739209755.0659099;-38.13080360867914
1739209755.0659122;-35.57807855764607
1739209755.0659146;-38.13080360867914
1739209755.065917;-35.57807855764607
1739209755.0659194;-38.13080360867914
1739209755.065922;-38.13080360867914
1739209755.0659244;-38.13080360867914
1739209755.0659268;-45.120503652039325
1739209755.0659292;-38.13080360867914
1739209755.0659316;-45.120503652039325
1739209755.065934;-32.816014438256545
1739209755.0659363;-28.992665084841942
1739209755.0659387;-45.120503652039325
1739209755.065941;-38.13080360867914
1739209755.0659437;-38.13080360867914
1739209755.065946;-38.13080360867914
1739209755.0659485;-45.120503652039325
1739209755.0659509;-45.120503652039325
1739209755.0659533;-45.120503652039325
1739209755.0659556;-38.13080360867914
1739209755.065958;-38.13080360867914
1739209755.0659604;-35.57807855764607
1739209755.0659628;-38.13080360867914
1739209755.0659654;-45.120503652039325
1739209755.0659678;-45.120503652039325
1739209755.0659702;-45.120503652039325
1739209755.0659726;-38.13080360867914
1739209755.065975;-31.141103565318893
1739209755.0659773;-45.120503652039325
1739209755.0659797;-45.120503652039325
1739209755.065982;-38.13080360867914
1739209755.0659847;-38.13080360867914
1739209755.065987;-45.120503652039325
1739209755.0659895;-45.120503652039325
1739209755.0659919;-38.13080360867914
1739209755.0659943;-35.57807855764607
1739209755.0659966;-45.120503652039325
1739209755.065999;-45.120503652039325
1739209755.0660014;-38.13080360867914
1739209755.0660038;-38.13080360867914
1739209755.0660064;-45.120503652039325
1739209755.0660088;-45.120503652039325
1739209755.0660112;-45.120503652039325
1739209755.0660136;-38.13080360867914
1739209755.066016;-45.120503652039325
1739209755.0660183;-45.120503652039325
1739209755.0660207;-45.120503652039325
1739209755.066023;-38.13080360867914
1739209755.0660257;-33.981070128970906
1739209755.066028;-45.120503652039325
1739209755.0660305;-35.57807855764607
1739209755.066033;-27.8777449560314
1739209755.0660353;-38.13080360867914
1739209755.0660377;-45.120503652039325
1739209755.06604;-45.120503652039325
1739209755.0660424;-45.120503652039325
1739209755.0660448;-45.120503652039325
1739209755.0660474;-35.57807855764607
1739209755.0660498;-38.13080360867914
1739209755.0660522;-45.120503652039325
1739209755.0660546;-45.120503652039325
1739209755.066057;-38.13080360867914
1739209755.0660594;-38.13080360867914
1739209755.0660617;-38.13080360867914
1739209755.0660641;-38.13080360867914
1739209755.0660665;-45.120503652039325
1739209755.0660691;-38.13080360867914
1739209755.0660715;-45.120503652039325
1739209755.066074;-38.13080360867914
1739209755.0660763;-35.57807855764607
1739209755.0660787;-38.13080360867914
1739209755.066081;-45.120503652039325
1739209755.0660834;-35.57807855764607
1739209755.0660858;-38.13080360867914
1739209755.0660884;-38.13080360867914
1739209755.0660908;-38.13080360867914
1739209755.0660932;-38.13080360867914
1739209755.0660956;-38.13080360867914
1739209755.066098;-38.13080360867914
1739209755.0661004;-38.13080360867914
1739209755.0661027;-38.13080360867914
1739209755.0661051;-33.981070128970906
1739209755.0661075;-38.13080360867914
1739209755.0661101;-45.120503652039325
1739209755.0661125;-45.120503652039325
1739209755.066115;-45.120503652039325
1739209755.0661173;-38.13080360867914
1739209755.0661197;-45.120503652039325
1739209755.066122;-45.120503652039325
1739209755.0661244;-45.120503652039325
1739209755.0661268;-38.13080360867914
1739209755.0661294;-38.13080360867914
1739209755.0661318;-38.13080360867914
1739209755.0661342;-45.120503652039325
1739209755.0661366;-45.120503652039325
1739209755.066139;-45.120503652039325
1739209755.0661414;-45.120503652039325
1739209755.0661438;-45.120503652039325
1739209755.0661461;-38.13080360867914
1739209755.0661485;-38.13080360867914
1739209755.0661511;-45.120503652039325
1739209755.0661535;-38.13080360867914
1739209755.066156;-38.13080360867914
1739209755.0661583;-38.13080360867914
1739209755.0661607;-38.13080360867914
1739209755.066163;-45.120503652039325
1739209755.0661654;-38.13080360867914
1739209755.0661678;-35.57807855764607
1739209755.0661702;-31.141103565318915
1739209755.0661728;-45.120503652039325
1739209755.0661752;-38.13080360867914
1739209755.0661776;-32.816014438256545
1739209755.06618;-31.141103565318915
1739209755.0661824;-38.13080360867914
1739209755.0661848;-35.57807855764607
1739209755.0661871;-45.120503652039325
1739209755.0661895;-33.981070128970906
1739209755.0661922;-45.120503652039325
1739209755.0661945;-35.57807855764607
1739209755.066197;-35.57807855764607
1739209755.0661993;-45.120503652039325
1739209755.0662017;-45.120503652039325
1739209755.066204;-38.13080360867914
1739209755.0662065;-45.120503652039325
1739209755.0662088;-35.57807855764607
1739209755.0662112;-45.120503652039325
1739209755.0662138;-45.120503652039325
1739209755.0662162;-35.57807855764607
1739209755.0662186;-38.13080360867914
1739209755.066221;-45.120503652039325
1739209755.0662234;-45.120503652039325
1739209755.0662258;-38.13080360867914
1739209755.0662282;-31.141103565318915
1739209755.0662305;-38.13080360867914
1739209755.0662332;-38.13080360867914
1739209755.0662355;-45.120503652039325
1739209755.066238;-45.120503652039325
1739209755.0662403;-38.13080360867914
1739209755.0662427;-38.13080360867914
1739209755.066245;-45.120503652039325
1739209755.0662475;-32.816014438256545
1739209755.0662498;-35.57807855764607
1739209755.0662522;-38.13080360867914
1739209755.0662549;-45.120503652039325
1739209755.0662572;-38.13080360867914
1739209755.0662596;-35.57807855764607
1739209755.066262;-38.13080360867914
1739209755.0662644;-45.120503652039325
1739209755.0662668;-38.13080360867914
1739209755.0662692;-38.13080360867914
1739209755.0662715;-45.120503652039325
1739209755.066274;-38.13080360867914
1739209755.0662766;-45.120503652039325
1739209755.066279;-45.120503652039325
1739209755.0662813;-33.981070128970906
1739209755.0662837;-45.120503652039325
1739209755.066286;-33.981070128970906
1739209755.0662885;-33.981070128970906
1739209755.0662909;-38.13080360867914
1739209755.0662932;-45.120503652039325
1739209755.0662959;-45.120503652039325
1739209755.0662982;-35.57807855764607
1739209755.0663006;-38.13080360867914
1739209755.066303;-45.120503652039325
1739209755.0663054;-33.981070128970906
1739209755.0663078;-38.13080360867914
1739209755.0663102;-38.13080360867914
1739209755.0663126;-38.13080360867914
1739209755.066315;-45.120503652039325
1739209755.0663176;-45.120503652039325
1739209755.06632;-38.13080360867914
1739209755.0663223;-35.57807855764607
1739209755.0663247;-33.981070128970906
1739209755.066327;-45.120503652039325
1739209755.0663295;-45.120503652039325
1739209755.0663319;-35.57807855764607
1739209755.0663342;-38.13080360867914
1739209755.0663369;-38.13080360867914
1739209755.0663393;-38.13080360867914
1739209755.0663416;-38.13080360867914
1739209755.066344;-33.981070128970906
1739209755.0663464;-45.120503652039325
1739209755.0663488;-45.120503652039325
1739209755.0663512;-45.120503652039325
1739209755.0663536;-38.13080360867914
1739209755.066356;-35.57807855764607
1739209755.0663586;-38.13080360867914
1739209755.066361;-32.816014438256545
1739209755.0663633;-33.981070128970906
1739209755.0663657;-38.13080360867914
1739209755.066368;-45.120503652039325
1739209755.0663705;-38.13080360867914
1739209755.0663729;-38.13080360867914
1739209755.0663753;-45.120503652039325
1739209755.0663776;-38.13080360867914
1739209755.0663803;-45.120503652039325
1739209755.0663826;-38.13080360867914
1739209755.066385;-45.120503652039325
1739209755.0663874;-38.13080360867914
1739209755.0663898;-45.120503652039325
1739209755.0663922;-38.13080360867914
1739209755.0663946;-38.13080360867914
1739209755.066397;-38.13080360867914
1739209755.0663996;-45.120503652039325
1739209755.066402;-38.13080360867914
1739209755.0664043;-35.57807855764607
1739209755.0664067;-38.13080360867914
1739209755.066409;-45.120503652039325
1739209755.0664115;-45.120503652039325
1739209755.0664139;-35.57807855764607
1739209755.0664163;-35.57807855764607
1739209755.0664186;-45.120503652039325
1739209755.0664213;-38.13080360867914
1739209755.0664237;-45.120503652039325
1739209755.066426;-38.13080360867914
1739209755.0664284;-45.120503652039325
1739209755.0664308;-45.120503652039325
1739209755.0664332;-45.120503652039325
1739209755.0664356;-33.981070128970906
1739209755.066438;-45.120503652039325
1739209755.0664406;-45.120503652039325
1739209755.066443;-29.438486411369333
1739209755.0664454;-33.981070128970906
1739209755.0664477;-45.120503652039325
1739209755.06645;-38.13080360867914
1739209755.0664525;-32.816014438256545
1739209755.066455;-38.13080360867914
1739209755.0664573;-38.13080360867914
1739209755.0664597;-38.13080360867914
1739209755.0664623;-31.141103565318893
1739209755.0664647;-38.13080360867914
1739209755.066467;-45.120503652039325
1739209755.0664694;-45.120503652039325
1739209755.0664718;-38.13080360867914
1739209755.0664742;-45.120503652039325
1739209755.0664766;-45.120503652039325
1739209755.066479;-38.13080360867914
1739209755.0664814;-35.57807855764607
1739209755.066484;-45.120503652039325
1739209755.0664864;-38.13080360867914
1739209755.0664887;-38.13080360867914
1739209755.0664911;-45.120503652039325
1739209755.0664935;-38.13080360867914
1739209755.066496;-35.57807855764607
1739209755.0664983;-38.13080360867914
1739209755.0665007;-35.57807855764607
1739209755.0665033;-38.13080360867914
1739209755.0665057;-45.120503652039325
1739209755.066508;-45.120503652039325
1739209755.0665104;-45.120503652039325
1739209755.0665128;-38.13080360867914
1739209755.0665152;-38.13080360867914
1739209755.0665176;-45.120503652039325
1739209755.06652;-32.816014438256545
1739209755.0665224;-35.57807855764607
1739209755.066525;-32.816014438256545
1739209755.0665274;-38.13080360867914
1739209755.0665298;-35.57807855764607
1739209755.0665321;-35.57807855764607
1739209755.0665345;-45.120503652039325
1739209755.066537;-38.13080360867914
1739209755.0665393;-45.120503652039325
1739209755.0665417;-45.120503652039325
1739209755.066544;-45.120503652039325
1739209755.0665467;-45.120503652039325
1739209755.066549;-45.120503652039325
1739209755.0665514;-38.13080360867914
1739209755.0665538;-45.120503652039325
1739209755.0665562;-45.120503652039325
1739209755.0665586;-35.57807855764607
1739209755.066561;-38.13080360867914
1739209755.0665634;-45.120503652039325
1739209755.066566;-45.120503652039325
1739209755.0665684;-45.120503652039325
1739209755.0665708;-45.120503652039325
1739209755.0665731;-45.120503652039325
1739209755.0665755;-38.13080360867914
1739209755.066578;-35.57807855764607
1739209755.0665803;-38.13080360867914
1739209755.0665827;-45.120503652039325
1739209755.066585;-45.120503652039325
1739209755.0665877;-35.57807855764607
1739209755.06659;-38.13080360867914
1739209755.0665925;-45.120503652039325
1739209755.0665948;-38.13080360867914
1739209755.0665972;-45.120503652039325
1739209755.0665996;-45.120503652039325
1739209755.066602;-45.120503652039325
1739209755.0666044;-45.120503652039325
1739209755.066607;-45.120503652039325
1739209755.0666094;-38.13080360867914
1739209755.0666118;-45.120503652039325
1739209755.0666142;-38.13080360867914
1739209755.0666165;-38.13080360867914
1739209755.066619;-38.13080360867914
1739209755.0666213;-38.13080360867914
1739209755.0666237;-45.120503652039325
1739209755.066626;-38.13080360867914
1739209755.0666287;-45.120503652039325
1739209755.066631;-38.13080360867914
1739209755.0666335;-38.13080360867914
1739209755.0666358;-38.13080360867914
1739209755.0666382;-38.13080360867914
1739209755.0666406;-45.120503652039325
1739209755.066643;-45.120503652039325
1739209755.0666454;-38.13080360867914
1739209755.0666478;-35.57807855764607
1739209755.0666504;-45.120503652039325
1739209755.0666528;-38.13080360867914
1739209755.0666552;-38.13080360867914
1739209755.0666575;-33.981070128970906
1739209755.06666;-45.120503652039325
1739209755.0666623;-38.13080360867914
1739209755.0666647;-45.120503652039325
1739209755.066667;-38.13080360867914
1739209755.0666697;-45.120503652039325
1739209755.066672;-38.13080360867914
1739209755.0666745;-35.57807855764607
1739209755.0666769;-35.57807855764607
1739209755.0666792;-45.120503652039325
1739209755.0666816;-45.120503652039325
1739209755.066684;-45.120503652039325
1739209755.0666864;-38.13080360867914
1739209755.0666888;-45.120503652039325
1739209755.0666914;-45.120503652039325
1739209755.0666938;-45.120503652039325
1739209755.0666962;-33.981070128970906
1739209755.0666986;-45.120503652039325
1739209755.066701;-38.13080360867914
1739209755.0667033;-38.13080360867914
1739209755.0667057;-35.57807855764607
1739209755.066708;-45.120503652039325
1739209755.0667107;-45.120503652039325
1739209755.066713;-45.120503652039325
1739209755.0667155;-33.981070128970906
1739209755.0667179;-38.13080360867914
1739209755.0667202;-45.120503652039325
1739209755.0667226;-45.120503652039325
1739209755.066725;-38.13080360867914
1739209755.0667274;-35.57807855764607
1739209755.0667298;-38.13080360867914
1739209755.0667324;-45.120503652039325
1739209755.0667348;-38.13080360867914
1739209755.0667372;-35.57807855764607
1739209755.0667396;-38.13080360867914
1739209755.066742;-45.120503652039325
1739209755.0667443;-45.120503652039325
1739209755.0667467;-35.57807855764607
1739209755.066749;-45.120503652039325
1739209755.0667515;-45.120503652039325
1739209755.066754;-28.992665084841942
1739209755.0667565;-33.981070128970906
1739209755.0667589;-45.120503652039325
1739209755.0667613;-38.13080360867914
1739209755.0667636;-33.981070128970906
1739209755.066766;-45.120503652039325
1739209755.0667684;-38.13080360867914
1739209755.0667708;-38.13080360867914
1739209755.0667734;-45.120503652039325
1739209755.0667758;-38.13080360867914
1739209755.0667782;-38.13080360867914
1739209755.0667806;-45.120503652039325
1739209755.066783;-38.13080360867914
1739209755.0667853;-35.57807855764607
1739209755.0667877;-45.120503652039325
1739209755.06679;-38.13080360867914
1739209755.0667925;-38.13080360867914
1739209755.066795;-45.120503652039325
1739209755.0667975;-38.13080360867914
1739209755.0667999;-45.120503652039325
1739209755.0668023;-38.13080360867914
1739209755.0668046;-35.57807855764607
1739209755.066807;-38.13080360867914
1739209755.0668094;-38.13080360867914
1739209755.0668118;-38.13080360867914
1739209755.0668144;-38.13080360867914
1739209755.0668168;-45.120503652039325
1739209755.0668192;-45.120503652039325
1739209755.0668216;-45.120503652039325
1739209755.066824;-45.120503652039325
1739209755.0668263;-38.13080360867914
1739209755.0668287;-38.13080360867914
1739209755.066831;-33.981070128970906
1739209755.0668335;-38.13080360867914
1739209755.066836;-38.13080360867914
1739209755.0668385;-38.13080360867914
1739209755.066841;-38.13080360867914
1739209755.0668433;-45.120503652039325
1739209755.0668457;-38.13080360867914
1739209755.066848;-35.57807855764607
1739209755.0668504;-38.13080360867914
1739209755.0668528;-38.13080360867914
1739209755.0668552;-38.13080360867914
1739209755.0668578;-35.57807855764607
1739209755.0668602;-38.13080360867914
1739209755.0668626;-45.120503652039325
1739209755.066865;-38.13080360867914
1739209755.0668674;-35.57807855764607
1739209755.0668697;-38.13080360867914
1739209755.0668721;-45.120503652039325
1739209755.0668745;-38.13080360867914
1739209755.0668771;-38.13080360867914
1739209755.0668795;-38.13080360867914
1739209755.066882;-45.120503652039325
1739209755.0668843;-45.120503652039325
1739209755.0668867;-35.57807855764607
1739209755.066889;-45.120503652039325
1739209755.0668914;-32.816014438256545
1739209755.0668938;-35.57807855764607
1739209755.0668962;-45.120503652039325
1739209755.0668988;-38.13080360867914
1739209755.0669012;-35.57807855764607
1739209755.0669036;-35.57807855764607
1739209755.066906;-32.816014438256545
1739209755.0669084;-45.120503652039325
1739209755.0669107;-45.120503652039325
1739209755.0669131;-45.120503652039325
1739209755.0669155;-38.13080360867914
1739209755.0669181;-38.13080360867914
1739209755.0669205;-45.120503652039325
1739209755.066923;-45.120503652039325
1739209755.0669253;-45.120503652039325
1739209755.0669277;-38.13080360867914
1739209755.06693;-45.120503652039325
1739209755.0669324;-38.13080360867914
1739209755.0669348;-45.120503652039325
1739209755.0669372;-45.120503652039325
1739209755.0669398;-31.141103565318893
1739209755.0669422;-38.13080360867914
1739209755.0669446;-38.13080360867914
1739209755.066947;-35.57807855764607
1739209755.0669494;-32.816014438256545
1739209755.0669518;-38.13080360867914
1739209755.0669541;-38.13080360867914
1739209755.0669565;-45.120503652039325
1739209755.066959;-38.13080360867914
1739209755.0669615;-38.13080360867914
1739209755.066964;-45.120503652039325
1739209755.0669663;-33.981070128970906
1739209755.0669687;-38.13080360867914
1739209755.066971;-45.120503652039325
1739209755.0669734;-33.981070128970906
1739209755.0669758;-38.13080360867914
1739209755.0669782;-45.120503652039325
1739209755.0669808;-45.120503652039325
1739209755.0669832;-32.816014438256545
1739209755.0669856;-45.120503652039325
1739209755.066988;-38.13080360867914
1739209755.0669904;-35.57807855764607
1739209755.0669928;-38.13080360867914
1739209755.0669951;-45.120503652039325
1739209755.0669975;-38.13080360867914
1739209755.067;-38.13080360867914
1739209755.0670025;-35.57807855764607
1739209755.067005;-33.981070128970906
1739209755.0670073;-38.13080360867914
1739209755.0670097;-45.120503652039325
1739209755.067012;-38.13080360867914
1739209755.0670145;-45.120503652039325
1739209755.0670168;-45.120503652039325
1739209755.0670192;-38.13080360867914
1739209755.0670218;-32.816014438256545
1739209755.0670242;-33.981070128970906
1739209755.0670266;-45.120503652039325
1739209755.067029;-38.13080360867914
1739209755.0670314;-35.57807855764607
1739209755.0670338;-38.13080360867914
1739209755.0670362;-45.120503652039325
1739209755.0670385;-45.120503652039325
1739209755.067041;-38.13080360867914
1739209755.0670435;-45.120503652039325
1739209755.067046;-33.981070128970906
1739209755.0670483;-28.992665084841942
1739209755.0670507;-45.120503652039325
1739209755.067053;-45.120503652039325
1739209755.0670555;-45.120503652039325
1739209755.0670578;-45.120503652039325
1739209755.0670602;-45.120503652039325
1739209755.0670626;-38.13080360867914
1739209755.0670652;-38.13080360867914
1739209755.0670676;-38.13080360867914
1739209755.06707;-38.13080360867914
1739209755.0670724;-45.120503652039325
1739209755.0670748;-35.57807855764607
1739209755.0670772;-38.13080360867914
1739209755.0670795;-45.120503652039325
1739209755.067082;-45.120503652039325
1739209755.0670846;-38.13080360867914
1739209755.067087;-45.120503652039325
1739209755.0670893;-45.120503652039325
1739209755.0670917;-38.13080360867914
1739209755.067094;-38.13080360867914
1739209755.0670965;-45.120503652039325
