CAN Message; 0x62:00cd2c226275ce2b
Timestamp;Amplitude
1739209588.1166434;-45.120503652039325
1739209588.1166503;-38.13080360867914
1739209588.1166573;-38.13080360867914
1739209588.1166642;-38.13080360867914
1739209588.116671;-33.981070128970906
1739209588.116678;-45.120503652039325
1739209588.116685;-45.120503652039325
1739209588.116692;-38.13080360867914
1739209588.116699;-38.13080360867914
1739209588.116706;-45.120503652039325
1739209588.1167128;-45.120503652039325
1739209588.1167197;-38.13080360867914
1739209588.1167266;-30.49652367304973
1739209588.1167336;-33.981070128970906
1739209588.1167407;-33.981070128970906
1739209588.1167476;-45.120503652039325
1739209588.1167545;-45.120503652039325
1739209588.1167614;-35.57807855764607
1739209588.1167684;-38.13080360867914
1739209588.1167753;-33.981070128970906
1739209588.1167822;-30.49652367304973
1739209588.1167893;-45.120503652039325
1739209588.1167963;-45.120503652039325
1739209588.1168032;-45.120503652039325
1739209588.11681;-38.13080360867914
1739209588.116817;-38.13080360867914
1739209588.116824;-38.13080360867914
1739209588.1168308;-38.13080360867914
1739209588.116838;-29.438486411369347
1739209588.116845;-45.120503652039325
1739209588.1168518;-38.13080360867914
1739209588.1168587;-35.57807855764607
1739209588.1168656;-38.13080360867914
1739209588.1168725;-45.120503652039325
1739209588.1168795;-45.120503652039325
1739209588.1168866;-45.120503652039325
1739209588.1168935;-27.267205301931607
1739209588.1169004;-35.57807855764607
1739209588.1169074;-38.13080360867914
1739209588.1169143;-45.120503652039325
1739209588.1169212;-38.13080360867914
1739209588.116928;-45.120503652039325
1739209588.1169353;-45.120503652039325
1739209588.1169422;-38.13080360867914
1739209588.116949;-31.14110356531892
1739209588.116956;-45.120503652039325
1739209588.116963;-45.120503652039325
1739209588.1169698;-45.120503652039325
1739209588.1169767;-45.120503652039325
1739209588.116984;-38.13080360867914
1739209588.1169908;-35.57807855764607
1739209588.1169977;-38.13080360867914
1739209588.1170046;-28.992665084841942
1739209588.1170115;-31.141103565318893
1739209588.1170185;-45.120503652039325
1739209588.1170254;-45.120503652039325
1739209588.1170325;-33.981070128970906
1739209588.1170394;-35.57807855764607
1739209588.1170464;-38.13080360867914
1739209588.1170533;-45.120503652039325
1739209588.1170602;-45.120503652039325
1739209588.117067;-45.120503652039325
1739209588.117074;-38.13080360867914
1739209588.1170812;-35.57807855764607
1739209588.117088;-38.13080360867914
1739209588.117095;-45.120503652039325
1739209588.117102;-38.13080360867914
1739209588.1171088;-38.13080360867914
1739209588.1171157;-45.120503652039325
1739209588.1171227;-45.120503652039325
1739209588.1171296;-45.120503652039325
1739209588.1171367;-45.120503652039325
1739209588.1171436;-38.13080360867914
1739209588.1171505;-38.13080360867914
1739209588.1171575;-45.120503652039325
1739209588.1171644;-45.120503652039325
1739209588.1171713;-28.992665084841942
1739209588.1171782;-30.49652367304973
1739209588.1171854;-38.13080360867914
1739209588.1171923;-45.120503652039325
1739209588.1171992;-33.981070128970906
1739209588.117206;-35.57807855764607
1739209588.117213;-45.120503652039325
1739209588.11722;-38.13080360867914
1739209588.1172268;-38.13080360867914
1739209588.117234;-45.120503652039325
1739209588.117241;-38.13080360867914
1739209588.1172478;-38.13080360867914
1739209588.1172547;-45.120503652039325
1739209588.1172616;-45.120503652039325
1739209588.1172686;-35.57807855764607
1739209588.1172755;-45.120503652039325
1739209588.1172826;-30.49652367304973
1739209588.1172895;-27.8777449560314
1739209588.1172965;-45.120503652039325
1739209588.1173034;-45.120503652039325
1739209588.1173103;-33.981070128970906
1739209588.1173172;-38.13080360867914
1739209588.117324;-38.13080360867914
1739209588.1173313;-35.57807855764607
1739209588.1173382;-45.120503652039325
1739209588.117345;-45.120503652039325
1739209588.117352;-38.13080360867914
1739209588.117359;-45.120503652039325
1739209588.1173658;-45.120503652039325
1739209588.1173728;-45.120503652039325
1739209588.11738;-38.13080360867914
1739209588.1173868;-38.13080360867914
1739209588.1173937;-33.981070128970906
1739209588.1174006;-35.57807855764607
1739209588.1174076;-38.13080360867914
1739209588.1174145;-38.13080360867914
1739209588.1174214;-35.57807855764607
1739209588.1174285;-38.13080360867914
1739209588.1174355;-45.120503652039325
1739209588.1174424;-45.120503652039325
1739209588.1174493;-38.13080360867914
1739209588.1174562;-45.120503652039325
1739209588.117463;-45.120503652039325
1739209588.11747;-45.120503652039325
1739209588.1174772;-38.13080360867914
1739209588.117484;-45.120503652039325
1739209588.117491;-45.120503652039325
1739209588.117498;-38.13080360867914
1739209588.1175048;-45.120503652039325
1739209588.1175117;-33.981070128970906
1739209588.1175187;-32.816014438256545
1739209588.1175256;-35.57807855764607
1739209588.1175327;-38.13080360867914
1739209588.1175396;-45.120503652039325
1739209588.1175466;-33.981070128970906
1739209588.1175535;-38.13080360867914
1739209588.1175604;-38.13080360867914
1739209588.1175673;-35.57807855764607
1739209588.1175742;-45.120503652039325
1739209588.1175814;-45.120503652039325
1739209588.1175883;-38.13080360867914
1739209588.1175952;-32.816014438256545
1739209588.117602;-45.120503652039325
1739209588.117609;-45.120503652039325
1739209588.117616;-45.120503652039325
1739209588.1176229;-45.120503652039325
1739209588.11763;-38.13080360867914
1739209588.117637;-32.816014438256545
1739209588.1176438;-38.13080360867914
1739209588.1176507;-45.120503652039325
1739209588.1176577;-38.13080360867914
1739209588.1176646;-45.120503652039325
1739209588.1176715;-38.13080360867914
1739209588.1176786;-32.816014438256545
1739209588.1176856;-45.120503652039325
1739209588.1176925;-45.120503652039325
1739209588.1176994;-38.13080360867914
1739209588.1177063;-38.13080360867914
1739209588.1177132;-45.120503652039325
1739209588.1177201;-38.13080360867914
1739209588.1177273;-45.120503652039325
1739209588.1177342;-45.120503652039325
1739209588.117741;-45.120503652039325
1739209588.117748;-38.13080360867914
1739209588.117755;-45.120503652039325
1739209588.1177619;-45.120503652039325
1739209588.1177688;-33.981070128970906
1739209588.117776;-45.120503652039325
1739209588.1177828;-45.120503652039325
1739209588.1177897;-38.13080360867914
1739209588.1177967;-38.13080360867914
1739209588.1178036;-45.120503652039325
1739209588.1178105;-38.13080360867914
1739209588.1178174;-45.120503652039325
1739209588.1178246;-38.13080360867914
1739209588.1178315;-45.120503652039325
1739209588.1178384;-38.13080360867914
1739209588.1178453;-32.816014438256545
1739209588.1178522;-33.981070128970906
1739209588.1178591;-33.981070128970906
1739209588.117866;-45.120503652039325
1739209588.1178732;-45.120503652039325
1739209588.11788;-33.981070128970906
1739209588.117887;-45.120503652039325
1739209588.117894;-45.120503652039325
1739209588.1179008;-38.13080360867914
1739209588.1179078;-33.981070128970906
1739209588.1179147;-45.120503652039325
1739209588.1179218;-45.120503652039325
1739209588.1179287;-45.120503652039325
1739209588.1179357;-38.13080360867914
1739209588.1179426;-45.120503652039325
1739209588.1179495;-45.120503652039325
1739209588.1179564;-38.13080360867914
1739209588.1179633;-38.13080360867914
1739209588.1179705;-45.120503652039325
1739209588.1179774;-45.120503652039325
1739209588.1179843;-45.120503652039325
1739209588.1179912;-33.981070128970906
1739209588.1179981;-35.57807855764607
1739209588.118005;-45.120503652039325
1739209588.118012;-45.120503652039325
1739209588.1180189;-38.13080360867914
1739209588.118026;-45.120503652039325
1739209588.118033;-45.120503652039325
1739209588.1180398;-45.120503652039325
1739209588.1180468;-45.120503652039325
1739209588.1180537;-45.120503652039325
1739209588.1180606;-45.120503652039325
1739209588.1180675;-45.120503652039325
1739209588.1180747;-38.13080360867914
1739209588.1180816;-45.120503652039325
1739209588.1180885;-38.13080360867914
1739209588.1180954;-38.13080360867914
1739209588.1181023;-45.120503652039325
1739209588.1181092;-45.120503652039325
1739209588.1181161;-45.120503652039325
1739209588.1181233;-35.57807855764607
1739209588.1181302;-45.120503652039325
1739209588.1181371;-45.120503652039325
1739209588.118144;-38.13080360867914
1739209588.118151;-45.120503652039325
1739209588.1181579;-38.13080360867914
1739209588.1181648;-38.13080360867914
1739209588.118172;-38.13080360867914
1739209588.1181788;-45.120503652039325
1739209588.1181858;-45.120503652039325
1739209588.1181927;-45.120503652039325
1739209588.1181996;-45.120503652039325
1739209588.1182065;-38.13080360867914
1739209588.1182134;-38.13080360867914
1739209588.1182206;-45.120503652039325
1739209588.1182275;-38.13080360867914
1739209588.1182344;-35.57807855764607
1739209588.1182413;-33.981070128970906
1739209588.1182482;-38.13080360867914
1739209588.1182551;-45.120503652039325
1739209588.118262;-38.13080360867914
1739209588.1182692;-38.13080360867914
1739209588.1182761;-45.120503652039325
1739209588.118283;-45.120503652039325
1739209588.11829;-35.57807855764607
1739209588.1182969;-35.57807855764607
1739209588.1183038;-45.120503652039325
1739209588.1183107;-45.120503652039325
1739209588.1183178;-38.13080360867914
1739209588.1183248;-38.13080360867914
1739209588.1183317;-45.120503652039325
1739209588.1183386;-38.13080360867914
1739209588.1183455;-38.13080360867914
1739209588.1183524;-33.981070128970906
1739209588.1183593;-38.13080360867914
1739209588.1183665;-38.13080360867914
1739209588.1183734;-38.13080360867914
1739209588.1183803;-45.120503652039325
1739209588.1183872;-45.120503652039325
1739209588.1183941;-38.13080360867914
1739209588.118401;-35.57807855764607
1739209588.118408;-38.13080360867914
1739209588.1184149;-45.120503652039325
1739209588.118422;-38.13080360867914
1739209588.118429;-38.13080360867914
1739209588.1184359;-38.13080360867914
1739209588.1184428;-38.13080360867914
1739209588.1184497;-45.120503652039325
1739209588.1184566;-45.120503652039325
1739209588.1184635;-38.13080360867914
1739209588.1184707;-45.120503652039325
1739209588.1184776;-45.120503652039325
1739209588.1184845;-35.57807855764607
1739209588.1184914;-38.13080360867914
1739209588.1184983;-45.120503652039325
1739209588.1185052;-38.13080360867914
1739209588.1185122;-38.13080360867914
1739209588.1185193;-35.57807855764607
1739209588.1185262;-38.13080360867914
1739209588.1185331;-38.13080360867914
1739209588.11854;-38.13080360867914
1739209588.118547;-45.120503652039325
1739209588.1185539;-45.120503652039325
1739209588.1185608;-45.120503652039325
1739209588.118568;-35.57807855764607
1739209588.1185749;-45.120503652039325
1739209588.1185818;-45.120503652039325
1739209588.1185887;-38.13080360867914
1739209588.1185956;-45.120503652039325
1739209588.1186025;-45.120503652039325
1739209588.1186094;-38.13080360867914
1739209588.1186166;-38.13080360867914
1739209588.1186235;-38.13080360867914
1739209588.1186304;-35.57807855764607
1739209588.1186373;-32.816014438256545
1739209588.1186442;-45.120503652039325
1739209588.1186512;-45.120503652039325
1739209588.118658;-38.13080360867914
1739209588.1186652;-45.120503652039325
1739209588.1186721;-38.13080360867914
1739209588.118679;-45.120503652039325
1739209588.118686;-45.120503652039325
1739209588.1186929;-35.57807855764607
1739209588.1186998;-45.120503652039325
1739209588.1187067;-38.13080360867914
1739209588.1187139;-45.120503652039325
1739209588.1187208;-45.120503652039325
1739209588.1187277;-45.120503652039325
1739209588.1187346;-45.120503652039325
1739209588.1187415;-33.981070128970906
1739209588.1187484;-26.991370085610736
1739209588.1187553;-45.120503652039325
1739209588.1187625;-45.120503652039325
1739209588.1187694;-35.57807855764607
1739209588.1187763;-38.13080360867914
1739209588.1187832;-45.120503652039325
1739209588.1187901;-35.57807855764607
1739209588.118797;-38.13080360867914
1739209588.118804;-45.120503652039325
1739209588.1188111;-45.120503652039325
1739209588.118818;-38.13080360867914
1739209588.118825;-38.13080360867914
1739209588.1188319;-38.13080360867914
1739209588.1188388;-45.120503652039325
1739209588.1188457;-45.120503652039325
1739209588.1188526;-38.13080360867914
1739209588.1188598;-32.816014438256545
1739209588.1188667;-38.13080360867914
1739209588.1188736;-45.120503652039325
1739209588.1188805;-38.13080360867914
1739209588.1188874;-45.120503652039325
1739209588.1188943;-38.13080360867914
1739209588.1189013;-38.13080360867914
1739209588.1189082;-38.13080360867914
1739209588.1189153;-35.57807855764607
1739209588.1189222;-38.13080360867914
1739209588.1189291;-38.13080360867914
1739209588.118936;-38.13080360867914
1739209588.118943;-38.13080360867914
1739209588.11895;-38.13080360867914
1739209588.1189568;-35.57807855764607
1739209588.118964;-38.13080360867914
1739209588.1189709;-45.120503652039325
1739209588.1189778;-45.120503652039325
1739209588.1189847;-38.13080360867914
1739209588.1189916;-35.57807855764607
1739209588.1189985;-45.120503652039325
1739209588.1190054;-45.120503652039325
1739209588.1190126;-38.13080360867914
1739209588.1190195;-35.57807855764607
1739209588.1190264;-35.57807855764607
1739209588.1190333;-38.13080360867914
1739209588.1190403;-45.120503652039325
1739209588.1190472;-38.13080360867914
1739209588.119054;-35.57807855764607
1739209588.1190612;-38.13080360867914
1739209588.1190681;-45.120503652039325
1739209588.119075;-45.120503652039325
1739209588.119082;-45.120503652039325
1739209588.119089;-45.120503652039325
1739209588.1190958;-38.13080360867914
1739209588.1191027;-38.13080360867914
1739209588.1191099;-45.120503652039325
1739209588.1191168;-45.120503652039325
1739209588.1191237;-38.13080360867914
1739209588.1191306;-45.120503652039325
1739209588.1191375;-45.120503652039325
1739209588.1191444;-38.13080360867914
1739209588.1191514;-38.13080360867914
1739209588.1191585;-45.120503652039325
1739209588.1191654;-35.57807855764607
1739209588.1191723;-38.13080360867914
1739209588.1191792;-45.120503652039325
1739209588.1191862;-38.13080360867914
1739209588.119193;-38.13080360867914
1739209588.1192;-45.120503652039325
1739209588.1192071;-45.120503652039325
1739209588.119214;-38.13080360867914
1739209588.119221;-38.13080360867914
1739209588.119228;-45.120503652039325
1739209588.1192348;-38.13080360867914
1739209588.1192417;-45.120503652039325
1739209588.1192486;-38.13080360867914
1739209588.1192558;-38.13080360867914
1739209588.1192627;-45.120503652039325
1739209588.1192696;-45.120503652039325
1739209588.1192765;-45.120503652039325
1739209588.1192834;-33.981070128970906
1739209588.1192904;-45.120503652039325
1739209588.1192973;-45.120503652039325
1739209588.1193042;-45.120503652039325
1739209588.1193113;-45.120503652039325
1739209588.1193182;-45.120503652039325
1739209588.1193252;-45.120503652039325
1739209588.119332;-45.120503652039325
1739209588.119339;-38.13080360867914
1739209588.119346;-35.57807855764607
1739209588.1193528;-38.13080360867914
1739209588.11936;-33.981070128970906
1739209588.119367;-33.981070128970906
1739209588.1193738;-45.120503652039325
1739209588.1193807;-45.120503652039325
1739209588.1193876;-45.120503652039325
1739209588.1193945;-38.13080360867914
1739209588.1194015;-38.13080360867914
1739209588.1194086;-45.120503652039325
1739209588.1194155;-45.120503652039325
1739209588.1194224;-45.120503652039325
1739209588.1194293;-38.13080360867914
1739209588.1194363;-35.57807855764607
1739209588.1194432;-45.120503652039325
1739209588.11945;-45.120503652039325
1739209588.1194572;-45.120503652039325
1739209588.1194642;-45.120503652039325
1739209588.119471;-38.13080360867914
1739209588.119478;-35.57807855764607
1739209588.119485;-35.57807855764607
1739209588.1194918;-38.13080360867914
1739209588.1194987;-45.120503652039325
1739209588.119506;-38.13080360867914
1739209588.1195128;-35.57807855764607
1739209588.1195197;-38.13080360867914
1739209588.1195266;-45.120503652039325
1739209588.1195335;-38.13080360867914
1739209588.1195405;-38.13080360867914
1739209588.1195474;-45.120503652039325
1739209588.1195545;-45.120503652039325
1739209588.1195614;-45.120503652039325
1739209588.1195683;-45.120503652039325
1739209588.1195753;-45.120503652039325
1739209588.1195822;-38.13080360867914
1739209588.119589;-38.13080360867914
1739209588.119596;-35.57807855764607
1739209588.1196032;-35.57807855764607
1739209588.11961;-45.120503652039325
1739209588.119617;-35.57807855764607
1739209588.119624;-38.13080360867914
1739209588.1196308;-45.120503652039325
1739209588.1196377;-45.120503652039325
1739209588.1196446;-33.981070128970906
1739209588.1196518;-45.120503652039325
1739209588.1196587;-45.120503652039325
1739209588.1196656;-45.120503652039325
1739209588.1196725;-38.13080360867914
1739209588.1196795;-32.816014438256545
1739209588.1196864;-45.120503652039325
1739209588.1196933;-45.120503652039325
1739209588.1197004;-45.120503652039325
1739209588.1197073;-45.120503652039325
1739209588.1197143;-33.981070128970906
1739209588.1197212;-38.13080360867914
1739209588.119728;-38.13080360867914
1739209588.119735;-45.120503652039325
1739209588.119742;-45.120503652039325
1739209588.119749;-45.120503652039325
1739209588.119756;-38.13080360867914
1739209588.119763;-38.13080360867914
1739209588.1197698;-33.981070128970906
1739209588.1197767;-45.120503652039325
1739209588.1197836;-45.120503652039325
1739209588.1197906;-38.13080360867914
1739209588.1197975;-38.13080360867914
1739209588.1198046;-38.13080360867914
1739209588.1198115;-45.120503652039325
1739209588.1198184;-45.120503652039325
1739209588.1198254;-45.120503652039325
1739209588.1198323;-38.13080360867914
1739209588.1198392;-38.13080360867914
1739209588.119846;-45.120503652039325
1739209588.1198533;-38.13080360867914
1739209588.1198602;-45.120503652039325
1739209588.119867;-38.13080360867914
1739209588.119874;-29.438486411369333
1739209588.119881;-45.120503652039325
1739209588.1198878;-45.120503652039325
1739209588.1198947;-45.120503652039325
1739209588.119902;-33.981070128970906
1739209588.1199088;-45.120503652039325
1739209588.1199157;-45.120503652039325
1739209588.1199226;-38.13080360867914
1739209588.1199296;-45.120503652039325
1739209588.1199365;-38.13080360867914
1739209588.1199434;-45.120503652039325
1739209588.1199505;-45.120503652039325
1739209588.1199574;-45.120503652039325
1739209588.1199644;-35.57807855764607
1739209588.1199713;-35.57807855764607
1739209588.1199782;-45.120503652039325
1739209588.119985;-35.57807855764607
1739209588.119992;-45.120503652039325
1739209588.1199992;-45.120503652039325
1739209588.120006;-38.13080360867914
1739209588.120013;-32.816014438256545
1739209588.12002;-45.120503652039325
1739209588.1200268;-45.120503652039325
1739209588.1200337;-38.13080360867914
1739209588.1200407;-45.120503652039325
1739209588.1200478;-38.13080360867914
1739209588.1200547;-45.120503652039325
1739209588.1200616;-45.120503652039325
1739209588.1200686;-45.120503652039325
1739209588.1200755;-38.13080360867914
1739209588.1200824;-35.57807855764607
1739209588.1200893;-45.120503652039325
1739209588.1200964;-45.120503652039325
1739209588.1201034;-33.981070128970906
1739209588.1201103;-45.120503652039325
1739209588.1201172;-38.13080360867914
1739209588.120124;-38.13080360867914
1739209588.120131;-38.13080360867914
1739209588.120138;-38.13080360867914
1739209588.120145;-38.13080360867914
1739209588.120152;-35.57807855764607
1739209588.120159;-38.13080360867914
1739209588.1201658;-38.13080360867914
1739209588.1201727;-38.13080360867914
1739209588.1201797;-45.120503652039325
1739209588.1201866;-45.120503652039325
1739209588.1201935;-45.120503652039325
1739209588.1202006;-45.120503652039325
1739209588.1202075;-45.120503652039325
1739209588.1202145;-45.120503652039325
1739209588.1202214;-45.120503652039325
1739209588.1202283;-38.13080360867914
1739209588.1202352;-35.57807855764607
1739209588.120242;-35.57807855764607
1739209588.1202493;-35.57807855764607
1739209588.1202562;-45.120503652039325
1739209588.120263;-33.981070128970906
1739209588.12027;-38.13080360867914
1739209588.120277;-45.120503652039325
1739209588.1202838;-45.120503652039325
1739209588.1202908;-45.120503652039325
1739209588.120298;-38.13080360867914
1739209588.1203048;-45.120503652039325
1739209588.1203117;-38.13080360867914
1739209588.1203187;-45.120503652039325
1739209588.1203256;-45.120503652039325
1739209588.1203325;-45.120503652039325
1739209588.1203394;-38.13080360867914
1739209588.1203465;-35.57807855764607
1739209588.1203535;-45.120503652039325
1739209588.1203604;-38.13080360867914
1739209588.1203673;-35.57807855764607
1739209588.1203742;-30.49652367304973
1739209588.120381;-33.981070128970906
1739209588.120388;-38.13080360867914
1739209588.1203952;-45.120503652039325
1739209588.120402;-38.13080360867914
1739209588.120409;-38.13080360867914
1739209588.120416;-45.120503652039325
1739209588.1204228;-38.13080360867914
1739209588.1204298;-35.57807855764607
1739209588.1204367;-38.13080360867914
1739209588.1204438;-38.13080360867914
1739209588.1204507;-38.13080360867914
1739209588.1204576;-38.13080360867914
1739209588.1204646;-45.120503652039325
1739209588.1204715;-38.13080360867914
1739209588.1204784;-38.13080360867914
1739209588.1204853;-31.141103565318915
1739209588.1204925;-31.141103565318915
1739209588.1204994;-33.981070128970906
1739209588.1205063;-33.981070128970906
1739209588.1205132;-38.13080360867914
1739209588.12052;-32.816014438256545
1739209588.120527;-38.13080360867914
1739209588.120534;-38.13080360867914
1739209588.120541;-35.57807855764607
1739209588.120548;-32.816014438256545
1739209588.120555;-45.120503652039325
1739209588.1205618;-45.120503652039325
1739209588.1205688;-35.57807855764607
1739209588.1205757;-38.13080360867914
1739209588.1205826;-45.120503652039325
1739209588.1205897;-45.120503652039325
1739209588.1205966;-33.981070128970906
1739209588.1206036;-33.981070128970906
1739209588.1206105;-38.13080360867914
1739209588.1206174;-45.120503652039325
1739209588.1206243;-38.13080360867914
1739209588.1206312;-35.57807855764607
1739209588.1206384;-35.57807855764607
1739209588.1206453;-38.13080360867914
1739209588.1206522;-45.120503652039325
1739209588.120659;-33.981070128970906
1739209588.120666;-38.13080360867914
1739209588.120673;-38.13080360867914
1739209588.1206799;-45.120503652039325
1739209588.1206868;-45.120503652039325
1739209588.120694;-45.120503652039325
1739209588.1207008;-38.13080360867914
1739209588.1207078;-45.120503652039325
1739209588.1207147;-38.13080360867914
1739209588.1207216;-45.120503652039325
1739209588.1207285;-38.13080360867914
1739209588.1207354;-35.57807855764607
1739209588.1207426;-38.13080360867914
1739209588.1207495;-45.120503652039325
1739209588.1207564;-38.13080360867914
1739209588.1207633;-38.13080360867914
1739209588.1207702;-45.120503652039325
1739209588.1207771;-38.13080360867914
1739209588.120784;-45.120503652039325
1739209588.1207912;-45.120503652039325
1739209588.120798;-33.981070128970906
1739209588.120805;-38.13080360867914
1739209588.120812;-38.13080360867914
1739209588.1208189;-45.120503652039325
1739209588.1208258;-33.981070128970906
1739209588.1208327;-45.120503652039325
1739209588.1208398;-38.13080360867914
1739209588.1208467;-32.816014438256545
1739209588.1208537;-45.120503652039325
1739209588.1208606;-45.120503652039325
1739209588.1208675;-38.13080360867914
1739209588.1208744;-35.57807855764607
1739209588.1208813;-35.57807855764607
1739209588.1208885;-45.120503652039325
1739209588.1208954;-45.120503652039325
1739209588.1209023;-45.120503652039325
1739209588.1209092;-38.13080360867914
1739209588.1209161;-38.13080360867914
1739209588.120923;-45.120503652039325
1739209588.12093;-45.120503652039325
1739209588.120937;-28.992665084841942
1739209588.120944;-38.13080360867914
1739209588.120951;-45.120503652039325
1739209588.1209579;-45.120503652039325
1739209588.1209648;-38.13080360867914
1739209588.1209717;-45.120503652039325
1739209588.1209786;-33.981070128970906
1739209588.1209857;-29.438486411369333
1739209588.1209927;-29.438486411369354
1739209588.1209996;-45.120503652039325
1739209588.1210065;-38.13080360867914
1739209588.1210134;-38.13080360867914
1739209588.1210203;-38.13080360867914
1739209588.1210272;-38.13080360867914
1739209588.1210344;-45.120503652039325
1739209588.1210413;-45.120503652039325
1739209588.1210482;-27.267205301931607
1739209588.1210551;-32.816014438256545
1739209588.121062;-38.13080360867914
1739209588.121069;-38.13080360867914
1739209588.1210759;-38.13080360867914
1739209588.1210828;-45.120503652039325
1739209588.12109;-38.13080360867914
1739209588.1210968;-35.57807855764607
1739209588.1211038;-38.13080360867914
1739209588.1211107;-45.120503652039325
1739209588.1211176;-33.981070128970906
1739209588.1211245;-45.120503652039325
1739209588.1211314;-38.13080360867914
1739209588.1211386;-45.120503652039325
1739209588.1211455;-45.120503652039325
1739209588.1211524;-45.120503652039325
1739209588.1211593;-33.981070128970906
1739209588.1211662;-35.57807855764607
1739209588.1211731;-45.120503652039325
1739209588.12118;-38.13080360867914
1739209588.1211872;-45.120503652039325
1739209588.1211941;-45.120503652039325
1739209588.121201;-38.13080360867914
1739209588.121208;-45.120503652039325
1739209588.1212149;-38.13080360867914
1739209588.1212218;-38.13080360867914
1739209588.1212287;-45.120503652039325
1739209588.1212358;-35.57807855764607
1739209588.1212428;-38.13080360867914
1739209588.1212497;-38.13080360867914
1739209588.1212566;-33.981070128970906
1739209588.1212635;-32.816014438256545
1739209588.1212704;-45.120503652039325
1739209588.1212773;-45.120503652039325
1739209588.1212845;-45.120503652039325
1739209588.1212914;-45.120503652039325
1739209588.1212983;-45.120503652039325
1739209588.1213052;-45.120503652039325
1739209588.1213121;-45.120503652039325
1739209588.121319;-45.120503652039325
1739209588.121326;-45.120503652039325
1739209588.1213331;-45.120503652039325
1739209588.12134;-45.120503652039325
1739209588.121347;-45.120503652039325
1739209588.1213539;-38.13080360867914
1739209588.1213608;-45.120503652039325
1739209588.1213677;-45.120503652039325
1739209588.1213746;-33.981070128970906
1739209588.1213818;-45.120503652039325
1739209588.1213887;-45.120503652039325
1739209588.1213956;-38.13080360867914
1739209588.1214025;-32.816014438256545
1739209588.1214094;-45.120503652039325
1739209588.1214163;-45.120503652039325
