CAN Message; 0x98:00006a17e7328d0c
1739209662.2240202;-35.57807855764607
1739209662.224021;-38.13080360867914
1739209662.224022;-35.57807855764607
1739209662.2240226;-38.13080360867914
1739209662.2240233;-45.120503652039325
1739209662.224024;-33.981070128970906
1739209662.2240248;-45.120503652039325
1739209662.2240257;-45.120503652039325
1739209662.2240264;-45.120503652039325
1739209662.2240272;-35.57807855764607
1739209662.2240279;-32.816014438256545
1739209662.2240288;-45.120503652039325
1739209662.2240295;-45.120503652039325
1739209662.2240303;-38.13080360867914
1739209662.224031;-45.120503652039325
1739209662.2240317;-45.120503652039325
1739209662.2240326;-45.120503652039325
1739209662.2240334;-38.13080360867914
1739209662.224034;-45.120503652039325
1739209662.2240348;-32.816014438256545
1739209662.2240355;-32.816014438256545
1739209662.2240365;-33.981070128970906
1739209662.2240372;-35.57807855764607
1739209662.224038;-38.13080360867914
1739209662.2240386;-35.57807855764607
1739209662.2240396;-38.13080360867914
1739209662.2240403;-33.981070128970906
1739209662.224041;-45.120503652039325
1739209662.2240417;-45.120503652039325
1739209662.2240424;-35.57807855764607
1739209662.2240434;-35.57807855764607
1739209662.224044;-45.120503652039325
1739209662.2240448;-45.120503652039325
1739209662.2240455;-38.13080360867914
1739209662.2240465;-45.120503652039325
1739209662.2240472;-38.13080360867914
1739209662.224048;-35.57807855764607
1739209662.2240486;-45.120503652039325
1739209662.2240493;-45.120503652039325
1739209662.2240503;-38.13080360867914
1739209662.224051;-35.57807855764607
1739209662.2240517;-38.13080360867914
1739209662.2240524;-45.120503652039325
1739209662.2240534;-45.120503652039325
1739209662.224054;-45.120503652039325
1739209662.2240548;-45.120503652039325
1739209662.2240555;-45.120503652039325
1739209662.2240562;-45.120503652039325
1739209662.2240572;-45.120503652039325
1739209662.224058;-45.120503652039325
1739209662.2240586;-38.13080360867914
1739209662.2240593;-45.120503652039325
1739209662.2240603;-45.120503652039325
1739209662.224061;-38.13080360867914
1739209662.2240617;-45.120503652039325
1739209662.2240624;-38.13080360867914
1739209662.2240632;-38.13080360867914
1739209662.224064;-45.120503652039325
1739209662.2240648;-38.13080360867914
1739209662.2240655;-32.816014438256545
1739209662.2240663;-27.267205301931607
1739209662.2240672;-45.120503652039325
1739209662.224068;-38.13080360867914
1739209662.2240686;-45.120503652039325
1739209662.2240694;-38.13080360867914
1739209662.22407;-38.13080360867914
1739209662.224071;-45.120503652039325
1739209662.2240717;-45.120503652039325
1739209662.2240725;-33.981070128970956
1739209662.2240732;-38.13080360867914
1739209662.2240741;-35.57807855764607
1739209662.2240748;-38.13080360867914
1739209662.2240756;-45.120503652039325
1739209662.2240763;-45.120503652039325
1739209662.224077;-45.120503652039325
1739209662.224078;-38.13080360867914
1739209662.2240787;-28.992665084841942
1739209662.2240794;-45.120503652039325
1739209662.22408;-45.120503652039325
1739209662.224081;-35.57807855764607
1739209662.2240818;-32.816014438256545
1739209662.2240825;-45.120503652039325
1739209662.2240832;-38.13080360867914
1739209662.224084;-38.13080360867914
1739209662.2240849;-45.120503652039325
1739209662.2240856;-45.120503652039325
1739209662.2240863;-45.120503652039325
1739209662.224087;-45.120503652039325
1739209662.224088;-45.120503652039325
1739209662.2240887;-45.120503652039325
1739209662.2240894;-45.120503652039325
1739209662.22409;-35.57807855764607
1739209662.2240908;-35.57807855764607
1739209662.2240918;-45.120503652039325
1739209662.2240925;-38.13080360867914
1739209662.2240932;-38.13080360867914
1739209662.224094;-45.120503652039325
1739209662.2240949;-45.120503652039325
1739209662.2240956;-45.120503652039325
1739209662.2240963;-35.57807855764607
1739209662.224097;-31.141103565318915
1739209662.2240977;-38.13080360867914
1739209662.2240987;-38.13080360867914
1739209662.2240994;-38.13080360867914
1739209662.2241;-38.13080360867914
1739209662.2241008;-45.120503652039325
1739209662.2241018;-45.120503652039325
1739209662.2241025;-38.13080360867914
1739209662.2241032;-35.57807855764607
1739209662.224104;-45.120503652039325
1739209662.2241046;-38.13080360867914
1739209662.2241056;-45.120503652039325
1739209662.2241063;-38.13080360867914
1739209662.224107;-45.120503652039325
1739209662.2241077;-45.120503652039325
1739209662.2241087;-33.981070128970906
1739209662.2241094;-27.267205301931607
1739209662.2241101;-33.981070128970906
1739209662.2241108;-35.57807855764607
1739209662.2241116;-38.13080360867914
1739209662.2241125;-33.981070128970906
1739209662.2241132;-45.120503652039325
1739209662.224114;-45.120503652039325
1739209662.2241147;-38.13080360867914
1739209662.2241156;-30.49652367304973
1739209662.2241163;-33.981070128970906
1739209662.224117;-45.120503652039325
1739209662.2241178;-45.120503652039325
1739209662.2241185;-45.120503652039325
1739209662.2241194;-38.13080360867914
1739209662.2241201;-35.57807855764607
1739209662.2241209;-38.13080360867914
1739209662.2241216;-38.13080360867914
1739209662.2241225;-45.120503652039325
1739209662.2241232;-45.120503652039325
1739209662.224124;-45.120503652039325
1739209662.2241247;-45.120503652039325
1739209662.2241254;-45.120503652039325
1739209662.2241263;-38.13080360867914
1739209662.224127;-45.120503652039325
1739209662.2241278;-45.120503652039325
1739209662.2241285;-33.981070128970906
1739209662.2241294;-38.13080360867914
1739209662.2241302;-38.13080360867914
1739209662.2241309;-38.13080360867914
1739209662.2241316;-38.13080360867914
1739209662.2241323;-38.13080360867914
1739209662.2241333;-45.120503652039325
1739209662.224134;-38.13080360867914
1739209662.2241347;-38.13080360867914
1739209662.2241354;-45.120503652039325
1739209662.2241364;-35.57807855764607
1739209662.224137;-38.13080360867914
1739209662.2241378;-45.120503652039325
1739209662.2241385;-45.120503652039325
1739209662.2241392;-33.981070128970906
1739209662.2241402;-38.13080360867914
1739209662.224141;-38.13080360867914
1739209662.2241416;-45.120503652039325
1739209662.2241423;-45.120503652039325
1739209662.2241433;-45.120503652039325
1739209662.224144;-35.57807855764607
1739209662.2241447;-35.57807855764607
1739209662.2241454;-45.120503652039325
1739209662.2241461;-38.13080360867914
1739209662.224147;-45.120503652039325
1739209662.2241478;-45.120503652039325
1739209662.2241485;-45.120503652039325
1739209662.2241492;-45.120503652039325
1739209662.2241502;-45.120503652039325
1739209662.224151;-38.13080360867914
1739209662.2241516;-38.13080360867914
1739209662.2241523;-45.120503652039325
1739209662.224153;-45.120503652039325
1739209662.224154;-45.120503652039325
1739209662.2241547;-45.120503652039325
1739209662.2241554;-45.120503652039325
1739209662.2241561;-38.13080360867914
1739209662.224157;-38.13080360867914
1739209662.2241578;-45.120503652039325
1739209662.2241585;-45.120503652039325
1739209662.2241592;-32.816014438256545
1739209662.22416;-32.816014438256545
1739209662.224161;-45.120503652039325
1739209662.2241616;-45.120503652039325
1739209662.2241623;-45.120503652039325
1739209662.224163;-38.13080360867914
1739209662.224164;-45.120503652039325
1739209662.2241647;-45.120503652039325
1739209662.2241654;-45.120503652039325
1739209662.2241662;-38.13080360867914
1739209662.2241669;-38.13080360867914
1739209662.2241678;-38.13080360867914
1739209662.2241685;-31.141103565318915
1739209662.2241693;-45.120503652039325
1739209662.22417;-45.120503652039325
1739209662.224171;-45.120503652039325
1739209662.2241716;-35.57807855764607
1739209662.2241724;-35.57807855764607
1739209662.224173;-45.120503652039325
1739209662.2241738;-45.120503652039325
1739209662.2241747;-38.13080360867914
1739209662.2241755;-38.13080360867914
1739209662.2241762;-45.120503652039325
1739209662.224177;-38.13080360867914
1739209662.2241778;-38.13080360867914
1739209662.2241786;-45.120503652039325
1739209662.2241793;-38.13080360867914
1739209662.22418;-38.13080360867914
1739209662.2241807;-32.816014438256545
1739209662.2241817;-45.120503652039325
1739209662.2241824;-38.13080360867914
1739209662.224183;-38.13080360867914
1739209662.2241838;-38.13080360867914
1739209662.2241848;-35.57807855764607
1739209662.2241855;-45.120503652039325
1739209662.2241862;-38.13080360867914
1739209662.224187;-38.13080360867914
1739209662.2241876;-35.57807855764607
1739209662.2241886;-38.13080360867914
1739209662.2241893;-32.816014438256545
1739209662.22419;-45.120503652039325
1739209662.2241907;-38.13080360867914
1739209662.2241917;-38.13080360867914
1739209662.2241924;-45.120503652039325
1739209662.224193;-45.120503652039325
1739209662.2241938;-45.120503652039325
1739209662.2241945;-45.120503652039325
1739209662.2241955;-45.120503652039325
1739209662.2241962;-45.120503652039325
1739209662.224197;-45.120503652039325
1739209662.2241976;-38.13080360867914
1739209662.2241983;-38.13080360867914
1739209662.2241993;-38.13080360867914
1739209662.2242;-35.57807855764607
1739209662.2242007;-38.13080360867914
1739209662.2242014;-45.120503652039325
1739209662.2242024;-45.120503652039325
1739209662.224203;-33.981070128970906
1739209662.2242038;-38.13080360867914
1739209662.2242045;-38.13080360867914
1739209662.2242053;-45.120503652039325
1739209662.2242062;-38.13080360867914
1739209662.224207;-33.981070128970906
1739209662.2242076;-45.120503652039325
1739209662.2242084;-45.120503652039325
1739209662.2242093;-38.13080360867914
1739209662.22421;-45.120503652039325
1739209662.2242107;-45.120503652039325
1739209662.2242115;-38.13080360867914
1739209662.2242122;-38.13080360867914
1739209662.2242131;-35.57807855764607
1739209662.2242138;-35.57807855764607
1739209662.2242146;-35.57807855764607
1739209662.2242153;-30.49652367304973
1739209662.2242162;-38.13080360867914
1739209662.224217;-38.13080360867914
1739209662.2242177;-45.120503652039325
1739209662.2242184;-45.120503652039325
1739209662.224219;-38.13080360867914
1739209662.22422;-35.57807855764607
1739209662.2242208;-38.13080360867914
1739209662.2242215;-32.81601443825658
1739209662.2242222;-38.13080360867914
1739209662.2242231;-45.120503652039325
1739209662.2242239;-45.120503652039325
1739209662.2242246;-45.120503652039325
1739209662.2242253;-45.120503652039325
1739209662.224226;-45.120503652039325
1739209662.224227;-35.57807855764607
1739209662.2242277;-27.267205301931607
1739209662.2242284;-38.13080360867914
1739209662.224229;-38.13080360867914
1739209662.22423;-45.120503652039325
1739209662.2242308;-33.981070128970906
1739209662.2242315;-45.120503652039325
1739209662.2242322;-45.120503652039325
1739209662.224233;-45.120503652039325
1739209662.2242339;-38.13080360867914
1739209662.2242346;-38.13080360867914
1739209662.2242353;-45.120503652039325
1739209662.224236;-33.981070128970906
1739209662.224237;-38.13080360867914
1739209662.2242377;-38.13080360867914
1739209662.2242384;-45.120503652039325
1739209662.224239;-45.120503652039325
1739209662.2242398;-38.13080360867914
1739209662.2242408;-45.120503652039325
1739209662.2242415;-45.120503652039325
1739209662.2242422;-32.816014438256545
1739209662.224243;-38.13080360867914
1739209662.2242439;-45.120503652039325
1739209662.2242446;-45.120503652039325
1739209662.2242453;-33.981070128970906
1739209662.224246;-31.141103565318915
1739209662.2242467;-38.13080360867914
1739209662.2242477;-38.13080360867914
1739209662.2242484;-38.13080360867914
1739209662.2242491;-33.981070128970906
1739209662.2242498;-38.13080360867914
1739209662.2242508;-38.13080360867914
1739209662.2242515;-32.816014438256545
1739209662.2242522;-31.141103565318915
1739209662.224253;-45.120503652039325
1739209662.2242537;-45.120503652039325
1739209662.2242546;-45.120503652039325
1739209662.2242553;-38.13080360867914
1739209662.224256;-45.120503652039325
1739209662.2242568;-45.120503652039325
1739209662.2242577;-38.13080360867914
1739209662.2242584;-26.991370085610722
1739209662.2242591;-30.49652367304973
1739209662.2242599;-38.13080360867914
1739209662.2242606;-38.13080360867914
1739209662.2242615;-33.981070128970906
1739209662.2242622;-38.13080360867914
1739209662.224263;-45.120503652039325
1739209662.2242637;-38.13080360867914
1739209662.2242646;-31.141103565318915
1739209662.2242653;-33.981070128970906
1739209662.224266;-45.120503652039325
1739209662.2242668;-33.981070128970906
1739209662.2242675;-38.13080360867914
1739209662.2242684;-45.120503652039325
1739209662.2242692;-45.120503652039325
1739209662.2242699;-33.981070128970906
1739209662.2242706;-38.13080360867914
1739209662.2242715;-35.57807855764607
1739209662.2242723;-45.120503652039325
1739209662.224273;-38.13080360867914
1739209662.2242737;-38.13080360867914
1739209662.2242744;-35.57807855764607
1739209662.2242754;-38.13080360867914
1739209662.224276;-45.120503652039325
1739209662.2242768;-38.13080360867914
1739209662.2242775;-38.13080360867914
1739209662.2242785;-45.120503652039325
1739209662.2242792;-45.120503652039325
1739209662.2242799;-45.120503652039325
1739209662.2242806;-32.816014438256545
1739209662.2242813;-38.13080360867914
1739209662.2242823;-38.13080360867914
1739209662.224283;-32.816014438256545
1739209662.2242837;-33.981070128970906
1739209662.2242844;-45.120503652039325
1739209662.2242854;-45.120503652039325
1739209662.224286;-38.13080360867914
1739209662.2242868;-45.120503652039325
1739209662.2242875;-38.13080360867914
1739209662.2242882;-45.120503652039325
1739209662.2242892;-38.13080360867914
1739209662.22429;-33.981070128970906
1739209662.2242906;-38.13080360867914
1739209662.2242913;-45.120503652039325
1739209662.2242923;-38.13080360867914
1739209662.224293;-35.57807855764607
1739209662.2242937;-38.13080360867914
1739209662.2242944;-38.13080360867914
1739209662.2242951;-38.13080360867914
1739209662.224296;-35.57807855764607
1739209662.2242968;-38.13080360867914
1739209662.2242975;-38.13080360867914
1739209662.2242982;-38.13080360867914
1739209662.2242992;-45.120503652039325
1739209662.2243;-45.120503652039325
1739209662.2243006;-45.120503652039325
1739209662.2243013;-45.120503652039325
1739209662.224302;-45.120503652039325
1739209662.224303;-45.120503652039325
1739209662.2243037;-38.13080360867914
1739209662.2243044;-33.981070128970906
1739209662.2243052;-38.13080360867914
1739209662.224306;-45.120503652039325
1739209662.2243068;-45.120503652039325
1739209662.2243075;-38.13080360867914
1739209662.2243083;-45.120503652039325
1739209662.224309;-38.13080360867914
1739209662.22431;-45.120503652039325
1739209662.2243106;-38.13080360867914
1739209662.2243114;-38.13080360867914
1739209662.224312;-33.981070128970906
1739209662.224313;-38.13080360867914
1739209662.2243137;-32.816014438256545
1739209662.2243145;-45.120503652039325
1739209662.2243152;-45.120503652039325
1739209662.224316;-35.57807855764607
1739209662.2243168;-38.13080360867914
1739209662.2243176;-45.120503652039325
1739209662.2243183;-45.120503652039325
1739209662.224319;-32.816014438256545
1739209662.22432;-38.13080360867914
1739209662.2243207;-31.141103565318893
1739209662.2243214;-35.57807855764607
1739209662.224322;-45.120503652039325
1739209662.2243228;-45.120503652039325
1739209662.2243237;-38.13080360867914
1739209662.2243245;-38.13080360867914
1739209662.2243252;-45.120503652039325
1739209662.224326;-33.981070128970906
1739209662.2243268;-45.120503652039325
1739209662.2243276;-45.120503652039325
1739209662.2243283;-38.13080360867914
1739209662.224329;-35.57807855764607
1739209662.2243297;-45.120503652039325
1739209662.2243307;-45.120503652039325
1739209662.2243314;-45.120503652039325
1739209662.224332;-45.120503652039325
1739209662.2243328;-45.120503652039325
1739209662.2243338;-45.120503652039325
1739209662.2243345;-45.120503652039325
1739209662.2243352;-38.13080360867914
1739209662.224336;-31.141103565318893
1739209662.2243366;-35.57807855764607
1739209662.2243376;-45.120503652039325
1739209662.2243383;-45.120503652039325
1739209662.224339;-38.13080360867914
1739209662.2243397;-38.13080360867914
1739209662.2243407;-45.120503652039325
1739209662.2243414;-45.120503652039325
1739209662.224342;-45.120503652039325
1739209662.2243428;-38.13080360867914
1739209662.2243435;-45.120503652039325
1739209662.2243445;-38.13080360867914
1739209662.2243452;-38.13080360867914
1739209662.224346;-45.120503652039325
1739209662.2243466;-38.13080360867914
1739209662.2243476;-45.120503652039325
1739209662.2243483;-38.13080360867914
1739209662.224349;-45.120503652039325
1739209662.2243497;-38.13080360867914
1739209662.2243505;-45.120503652039325
1739209662.2243514;-31.141103565318893
1739209662.2243521;-27.267205301931607
1739209662.2243528;-45.120503652039325
1739209662.2243536;-45.120503652039325
1739209662.2243543;-38.13080360867914
1739209662.2243552;-32.816014438256545
1739209662.224356;-45.120503652039325
1739209662.2243567;-45.120503652039325
1739209662.2243574;-45.120503652039325
1739209662.2243583;-38.13080360867914
1739209662.224359;-45.120503652039325
1739209662.2243598;-45.120503652039325
1739209662.2243605;-38.13080360867914
1739209662.2243612;-45.120503652039325
1739209662.2243621;-45.120503652039325
1739209662.2243629;-45.120503652039325
1739209662.2243636;-38.13080360867914
1739209662.2243643;-28.992665084841942
1739209662.2243652;-38.13080360867914
1739209662.224366;-38.13080360867914
1739209662.2243667;-35.57807855764607
1739209662.2243674;-32.816014438256545
1739209662.224368;-45.120503652039325
1739209662.224369;-38.13080360867914
1739209662.2243698;-38.13080360867914
1739209662.2243705;-45.120503652039325
1739209662.2243712;-45.120503652039325
1739209662.2243721;-45.120503652039325
1739209662.2243729;-38.13080360867914
1739209662.2243736;-35.57807855764607
1739209662.2243743;-45.120503652039325
1739209662.224375;-45.120503652039325
1739209662.224376;-38.13080360867914
1739209662.2243767;-32.81601443825658
1739209662.2243774;-45.120503652039325
1739209662.224378;-45.120503652039325
1739209662.224379;-45.120503652039325
1739209662.2243798;-45.120503652039325
1739209662.2243805;-45.120503652039325
1739209662.2243812;-45.120503652039325
1739209662.224382;-38.13080360867914
1739209662.2243829;-28.992665084841942
1739209662.2243836;-38.13080360867914
1739209662.2243843;-38.13080360867914
1739209662.224385;-45.120503652039325
1739209662.224386;-45.120503652039325
1739209662.2243867;-45.120503652039325
1739209662.2243874;-38.13080360867914
1739209662.2243881;-45.120503652039325
1739209662.2243888;-38.13080360867914
1739209662.2243898;-38.13080360867914
1739209662.2243905;-38.13080360867914
1739209662.2243912;-38.13080360867914
1739209662.224392;-45.120503652039325
1739209662.224393;-45.120503652039325
1739209662.2243936;-45.120503652039325
1739209662.2243943;-45.120503652039325
1739209662.224395;-45.120503652039325
1739209662.2243958;-45.120503652039325
1739209662.2243967;-45.120503652039325
1739209662.2243974;-38.13080360867914
1739209662.2243981;-38.13080360867914
1739209662.2243989;-45.120503652039325
1739209662.2243998;-45.120503652039325
1739209662.2244005;-45.120503652039325
1739209662.2244012;-33.981070128970906
1739209662.224402;-45.120503652039325
1739209662.2244027;-38.13080360867914
1739209662.2244036;-35.57807855764607
1739209662.2244043;-33.981070128970906
1739209662.224405;-35.57807855764607
1739209662.2244058;-38.13080360867914
1739209662.2244067;-45.120503652039325
1739209662.2244074;-33.981070128970906
1739209662.2244081;-45.120503652039325
1739209662.2244089;-45.120503652039325
1739209662.2244096;-45.120503652039325
1739209662.2244105;-45.120503652039325
1739209662.2244112;-38.13080360867914
1739209662.224412;-33.981070128970906
1739209662.2244127;-45.120503652039325
1739209662.2244136;-38.13080360867914
1739209662.2244143;-35.57807855764607
1739209662.224415;-38.13080360867914
1739209662.2244158;-45.120503652039325
1739209662.2244165;-45.120503652039325
1739209662.2244174;-32.816014438256545
1739209662.2244182;-38.13080360867914
1739209662.2244189;-45.120503652039325
1739209662.2244196;-33.981070128970906
1739209662.2244205;-33.981070128970906
1739209662.2244213;-45.120503652039325
1739209662.224422;-45.120503652039325
1739209662.2244227;-45.120503652039325
1739209662.2244234;-45.120503652039325
1739209662.2244244;-45.120503652039325
1739209662.224425;-45.120503652039325
1739209662.2244258;-45.120503652039325
1739209662.2244265;-38.13080360867914
1739209662.2244275;-33.981070128970906
1739209662.2244282;-38.13080360867914
1739209662.224429;-38.13080360867914
1739209662.2244296;-33.981070128970906
1739209662.2244303;-45.120503652039325
1739209662.2244313;-45.120503652039325
1739209662.224432;-45.120503652039325
1739209662.2244327;-38.13080360867914
1739209662.2244334;-38.13080360867914
1739209662.2244344;-45.120503652039325
1739209662.224435;-45.120503652039325
1739209662.2244358;-35.57807855764607
1739209662.2244365;-35.57807855764607
1739209662.2244372;-45.120503652039325
1739209662.2244382;-38.13080360867914
1739209662.224439;-45.120503652039325
1739209662.2244396;-45.120503652039325
1739209662.2244403;-35.57807855764607
1739209662.2244413;-38.13080360867914
1739209662.224442;-38.13080360867914
1739209662.2244427;-33.981070128970906
1739209662.2244434;-38.13080360867914
1739209662.2244442;-38.13080360867914
1739209662.224445;-32.816014438256545
1739209662.2244458;-35.57807855764607
1739209662.2244465;-45.120503652039325
1739209662.2244473;-45.120503652039325
1739209662.2244482;-45.120503652039325
1739209662.224449;-38.13080360867914
1739209662.2244496;-45.120503652039325
1739209662.2244503;-45.120503652039325
1739209662.224451;-45.120503652039325
1739209662.224452;-45.120503652039325
1739209662.2244527;-45.120503652039325
1739209662.2244534;-45.120503652039325
1739209662.2244542;-45.120503652039325
1739209662.224455;-45.120503652039325
1739209662.2244558;-45.120503652039325
1739209662.2244565;-45.120503652039325
1739209662.2244573;-35.57807855764607
1739209662.224458;-35.57807855764607
1739209662.224459;-35.57807855764607
1739209662.2244596;-35.57807855764607
1739209662.2244604;-32.816014438256545
1739209662.224461;-45.120503652039325
1739209662.224462;-45.120503652039325
1739209662.2244627;-45.120503652039325
1739209662.2244635;-31.141103565318893
1739209662.2244642;-32.816014438256545
1739209662.224465;-45.120503652039325
1739209662.2244658;-38.13080360867914
1739209662.2244666;-35.57807855764607
1739209662.2244673;-35.57807855764607
1739209662.224468;-45.120503652039325
1739209662.224469;-38.13080360867914
1739209662.2244697;-45.120503652039325
1739209662.2244704;-45.120503652039325
1739209662.224471;-45.120503652039325
1739209662.2244718;-45.120503652039325
1739209662.2244728;-38.13080360867914
1739209662.2244735;-45.120503652039325
1739209662.2244742;-35.57807855764607
1739209662.224475;-45.120503652039325
1739209662.2244759;-29.438486411369333
1739209662.2244766;-30.49652367304973
1739209662.2244773;-45.120503652039325
1739209662.224478;-45.120503652039325
1739209662.2244787;-35.57807855764607
1739209662.2244797;-33.981070128970906
1739209662.2244804;-45.120503652039325
1739209662.224481;-38.13080360867914
1739209662.2244818;-38.13080360867914
1739209662.2244828;-38.13080360867914
1739209662.2244835;-45.120503652039325
1739209662.2244842;-38.13080360867914
1739209662.224485;-38.13080360867914
1739209662.2244856;-45.120503652039325
1739209662.2244866;-45.120503652039325
1739209662.2244873;-45.120503652039325
1739209662.224488;-38.13080360867914
1739209662.2244887;-38.13080360867914
1739209662.2244897;-45.120503652039325
1739209662.2244904;-45.120503652039325
1739209662.2244911;-33.981070128970906
1739209662.2244918;-45.120503652039325
1739209662.2244925;-38.13080360867914
1739209662.2244935;-45.120503652039325
1739209662.2244942;-32.816014438256545
1739209662.224495;-25.62660358559016
1739209662.2244956;-45.120503652039325
1739209662.2244966;-45.120503652039325
1739209662.2244973;-29.438486411369333
1739209662.224498;-30.49652367304973
1739209662.2244987;-45.120503652039325
1739209662.2244995;-38.13080360867914
1739209662.2245004;-38.13080360867914
1739209662.2245011;-33.981070128970956
1739209662.2245018;-38.13080360867914
1739209662.2245026;-38.13080360867914
1739209662.2245035;-45.120503652039325
1739209662.2245042;-38.13080360867914
1739209662.224505;-38.13080360867914
1739209662.2245057;-38.13080360867914
1739209662.2245064;-32.816014438256545
1739209662.2245073;-27.267205301931607
1739209662.224508;-45.120503652039325
1739209662.2245088;-45.120503652039325
1739209662.2245095;-38.13080360867914
1739209662.2245102;-35.57807855764607
1739209662.2245111;-45.120503652039325
1739209662.2245119;-45.120503652039325
1739209662.2245126;-38.13080360867914
1739209662.2245133;-45.120503652039325
1739209662.2245142;-45.120503652039325
1739209662.224515;-38.13080360867914
1739209662.2245157;-38.13080360867914
1739209662.2245164;-38.13080360867914
1739209662.224517;-38.13080360867914
1739209662.224518;-45.120503652039325
1739209662.2245188;-38.13080360867914
1739209662.2245195;-38.13080360867914
1739209662.2245202;-38.13080360867914
1739209662.2245212;-38.13080360867914
1739209662.2245219;-38.13080360867914
1739209662.2245226;-38.13080360867914
1739209662.2245233;-45.120503652039325
1739209662.224524;-45.120503652039325
1739209662.224525;-45.120503652039325
1739209662.2245257;-33.981070128970906
1739209662.2245264;-38.13080360867914
1739209662.2245271;-38.13080360867914
1739209662.224528;-38.13080360867914
1739209662.2245288;-35.57807855764607
1739209662.2245295;-33.981070128970906
1739209662.2245302;-38.13080360867914
1739209662.224531;-38.13080360867914
1739209662.224532;-38.13080360867914
1739209662.2245326;-38.13080360867914
1739209662.2245333;-35.57807855764607
1739209662.224534;-45.120503652039325
1739209662.224535;-45.120503652039325
1739209662.2245357;-38.13080360867914
1739209662.2245364;-45.120503652039325
1739209662.2245371;-45.120503652039325
1739209662.2245378;-33.981070128970906
1739209662.2245388;-38.13080360867914
1739209662.2245395;-45.120503652039325
1739209662.2245402;-35.57807855764607
1739209662.224541;-35.57807855764607
1739209662.224542;-33.981070128970906
1739209662.2245426;-45.120503652039325
1739209662.2245433;-35.57807855764607
1739209662.224544;-38.13080360867914
1739209662.2245448;-45.120503652039325
1739209662.2245457;-45.120503652039325
1739209662.2245464;-45.120503652039325
1739209662.2245471;-45.120503652039325
1739209662.2245479;-45.120503652039325
1739209662.2245488;-45.120503652039325
1739209662.2245495;-38.13080360867914
1739209662.2245502;-31.141103565318915
1739209662.224551;-38.13080360867914
1739209662.2245517;-45.120503652039325
1739209662.2245526;-38.13080360867914
1739209662.2245533;-38.13080360867914
1739209662.224554;-45.120503652039325
1739209662.2245548;-45.120503652039325
1739209662.2245557;-38.13080360867914
1739209662.2245564;-38.13080360867914
1739209662.2245572;-45.120503652039325
1739209662.2245579;-45.120503652039325
1739209662.2245586;-35.57807855764607
1739209662.2245595;-38.13080360867914
1739209662.2245603;-45.120503652039325
1739209662.224561;-38.13080360867914
1739209662.2245617;-38.13080360867914
1739209662.2245626;-45.120503652039325
1739209662.2245634;-45.120503652039325
1739209662.224564;-45.120503652039325
1739209662.2245648;-35.57807855764607
1739209662.2245655;-35.57807855764607
1739209662.2245665;-45.120503652039325
1739209662.2245672;-38.13080360867914
1739209662.224568;-38.13080360867914
1739209662.2245686;-38.13080360867914
1739209662.2245696;-38.13080360867914
1739209662.2245703;-38.13080360867914
1739209662.224571;-45.120503652039325
1739209662.2245717;-38.13080360867914
1739209662.2245724;-38.13080360867914
1739209662.2245734;-38.13080360867914
1739209662.224574;-32.816014438256545
1739209662.2245748;-32.816014438256545
1739209662.2245755;-45.120503652039325
1739209662.2245765;-38.13080360867914
1739209662.2245772;-45.120503652039325
1739209662.224578;-45.120503652039325
1739209662.2245786;-45.120503652039325
1739209662.2245793;-45.120503652039325
1739209662.2245803;-45.120503652039325
1739209662.224581;-38.13080360867914
1739209662.2245817;-32.816014438256545
1739209662.2245824;-35.57807855764607
1739209662.2245834;-45.120503652039325
1739209662.224584;-45.120503652039325
1739209662.2245848;-35.57807855764607
1739209662.2245889;-38.13080360867914
1739209662.224593;-45.120503652039325
1739209662.224597;-45.120503652039325
1739209662.224601;-45.120503652039325
1739209662.224605;-38.13080360867914
1739209662.2246091;-38.13080360867914
1739209662.2246132;-38.13080360867914
1739209662.2246172;-38.13080360867914
1739209662.2246213;-45.120503652039325
1739209662.2246253;-45.120503652039325
1739209662.2246294;-45.120503652039325
1739209662.2246335;-38.13080360867914
1739209662.2246375;-38.13080360867914
1739209662.2246416;-45.120503652039325
1739209662.2246456;-38.13080360867914
1739209662.2246497;-33.981070128970906
1739209662.2246537;-38.13080360867914
1739209662.2246578;-38.13080360867914
1739209662.2246618;-38.13080360867914
1739209662.2246659;-35.57807855764607
1739209662.22467;-38.13080360867914
1739209662.224674;-45.120503652039325
1739209662.224678;-38.13080360867914
1739209662.224682;-38.13080360867914
1739209662.2246861;-38.13080360867914
1739209662.2246902;-45.120503652039325
1739209662.2246943;-38.13080360867914
1739209662.2246983;-45.120503652039325
1739209662.2247024;-45.120503652039325
1739209662.2247064;-38.13080360867914
1739209662.2247105;-45.120503652039325
1739209662.2247145;-45.120503652039325
1739209662.2247186;-45.120503652039325
1739209662.2247226;-45.120503652039325
1739209662.2247267;-45.120503652039325
1739209662.2247307;-28.21854285175415
1739209662.2247348;-29.438486411369333
1739209662.2247388;-45.120503652039325
1739209662.224743;-45.120503652039325
1739209662.224747;-35.57807855764607
1739209662.224751;-38.13080360867914
1739209662.224755;-45.120503652039325
1739209662.224759;-38.13080360867914
1739209662.2247632;-45.120503652039325
1739209662.2247672;-45.120503652039325
1739209662.2247713;-35.57807855764607
1739209662.2247753;-38.13080360867914
1739209662.2247794;-38.13080360867914
1739209662.2247834;-33.981070128970906
1739209662.2247875;-45.120503652039325
1739209662.2247915;-45.120503652039325
