CAN Message; 0x1bb:000012da7f2fb1de
1739209851.804879;-35.57807855764607
1739209851.8048923;-45.120503652039325
1739209851.8049057;-35.57807855764607
1739209851.8049188;-38.13080360867914
1739209851.804932;-45.120503652039325
1739209851.8049455;-38.13080360867914
1739209851.8049586;-33.981070128970906
1739209851.804972;-45.120503652039325
1739209851.804985;-45.120503652039325
1739209851.8049984;-45.120503652039325
1739209851.8050117;-45.120503652039325
1739209851.8050249;-38.13080360867914
1739209851.8050382;-45.120503652039325
1739209851.8050516;-45.120503652039325
1739209851.8050647;-38.13080360867914
1739209851.805078;-33.981070128970906
1739209851.8050914;-38.13080360867914
1739209851.8051045;-38.13080360867914
1739209851.8051178;-35.57807855764607
1739209851.8051312;-45.120503652039325
1739209851.8051443;-45.120503652039325
1739209851.8051577;-38.13080360867914
1739209851.805171;-45.120503652039325
1739209851.8051841;-38.13080360867914
1739209851.8051975;-38.13080360867914
1739209851.8052106;-38.13080360867914
1739209851.805224;-35.57807855764607
1739209851.8052373;-45.120503652039325
1739209851.8052504;-45.120503652039325
1739209851.8052638;-45.120503652039325
1739209851.805277;-45.120503652039325
1739209851.8052902;-38.13080360867914
1739209851.8053036;-38.13080360867914
1739209851.805317;-45.120503652039325
1739209851.80533;-38.13080360867914
1739209851.8053434;-33.981070128970906
1739209851.8053567;-45.120503652039325
1739209851.8053699;-45.120503652039325
1739209851.8053832;-45.120503652039325
1739209851.8053966;-45.120503652039325
1739209851.8054097;-45.120503652039325
1739209851.805423;-45.120503652039325
1739209851.8054364;-45.120503652039325
1739209851.8054495;-45.120503652039325
1739209851.8054628;-38.13080360867914
1739209851.805476;-45.120503652039325
1739209851.8054893;-45.120503652039325
1739209851.8055027;-38.13080360867914
1739209851.8055158;-38.13080360867914
1739209851.805529;-45.120503652039325
1739209851.8055425;-45.120503652039325
1739209851.8055556;-38.13080360867914
1739209851.805569;-38.13080360867914
1739209851.8055823;-38.13080360867914
1739209851.8055954;-38.13080360867914
1739209851.8056087;-38.13080360867914
1739209851.805622;-45.120503652039325
1739209851.8056352;-45.120503652039325
1739209851.8056486;-33.981070128970906
1739209851.805662;-27.267205301931607
1739209851.805675;-38.13080360867914
1739209851.8056884;-38.13080360867914
1739209851.8057015;-38.13080360867914
1739209851.8057148;-33.981070128970906
1739209851.8057282;-45.120503652039325
1739209851.8057413;-45.120503652039325
1739209851.8057547;-45.120503652039325
1739209851.805768;-35.57807855764607
1739209851.8057811;-38.13080360867914
1739209851.8057945;-38.13080360867914
1739209851.8058078;-38.13080360867914
1739209851.805821;-45.120503652039325
1739209851.8058343;-38.13080360867914
1739209851.8058476;-38.13080360867914
1739209851.8058608;-38.13080360867914
1739209851.805874;-31.141103565318915
1739209851.8058875;-45.120503652039325
1739209851.8059006;-45.120503652039325
1739209851.805914;-38.13080360867914
1739209851.8059273;-35.57807855764607
1739209851.8059404;-38.13080360867914
1739209851.8059537;-38.13080360867914
1739209851.8059669;-38.13080360867914
1739209851.8059802;-38.13080360867914
1739209851.8059936;-32.816014438256545
1739209851.8060067;-45.120503652039325
1739209851.80602;-45.120503652039325
1739209851.8060334;-45.120503652039325
1739209851.8060465;-35.57807855764607
1739209851.8060598;-38.13080360867914
1739209851.8060732;-38.13080360867914
1739209851.8060863;-31.14110356531892
1739209851.8060997;-38.13080360867914
1739209851.806113;-33.981070128970906
1739209851.806126;-45.120503652039325
1739209851.8061395;-33.981070128970906
1739209851.8061528;-45.120503652039325
1739209851.806166;-45.120503652039325
1739209851.8061793;-45.120503652039325
1739209851.8061924;-33.981070128970906
1739209851.8062057;-38.13080360867914
1739209851.806219;-45.120503652039325
1739209851.8062322;-38.13080360867914
1739209851.8062456;-33.981070128970906
1739209851.806259;-45.120503652039325
1739209851.806272;-38.13080360867914
1739209851.8062854;-45.120503652039325
1739209851.8062987;-38.13080360867914
1739209851.8063118;-38.13080360867914
1739209851.8063252;-38.13080360867914
1739209851.8063385;-38.13080360867914
1739209851.8063517;-38.13080360867914
1739209851.806365;-45.120503652039325
1739209851.8063784;-45.120503652039325
1739209851.8063915;-45.120503652039325
1739209851.8064048;-45.120503652039325
1739209851.8064182;-45.120503652039325
1739209851.8064313;-45.120503652039325
1739209851.8064446;-35.57807855764607
1739209851.8064578;-45.120503652039325
1739209851.806471;-38.13080360867914
1739209851.8064845;-38.13080360867914
1739209851.8064976;-38.13080360867914
1739209851.806511;-38.13080360867914
1739209851.8065243;-45.120503652039325
1739209851.8065374;-45.120503652039325
1739209851.8065507;-45.120503652039325
1739209851.806564;-45.120503652039325
1739209851.8065772;-32.816014438256545
1739209851.8065906;-45.120503652039325
1739209851.806604;-45.120503652039325
1739209851.806617;-38.13080360867914
1739209851.8066304;-38.13080360867914
1739209851.8066437;-35.57807855764607
1739209851.8066568;-33.981070128970906
1739209851.8066702;-45.120503652039325
1739209851.8066833;-38.13080360867914
1739209851.8066967;-38.13080360867914
1739209851.80671;-45.120503652039325
1739209851.806723;-38.13080360867914
1739209851.8067365;-35.57807855764607
1739209851.8067498;-38.13080360867914
1739209851.806763;-45.120503652039325
1739209851.8067763;-38.13080360867914
1739209851.8067896;-45.120503652039325
1739209851.8068027;-38.13080360867914
1739209851.806816;-45.120503652039325
1739209851.8068295;-38.13080360867914
1739209851.8068426;-32.816014438256545
1739209851.806856;-35.57807855764607
1739209851.8068693;-45.120503652039325
1739209851.8068824;-45.120503652039325
1739209851.8068957;-31.141103565318893
1739209851.806909;-32.816014438256545
1739209851.8069222;-45.120503652039325
1739209851.8069355;-38.13080360867914
1739209851.8069487;-45.120503652039325
1739209851.806962;-45.120503652039325
1739209851.8069754;-38.13080360867914
1739209851.8069885;-35.57807855764607
1739209851.8070018;-45.120503652039325
1739209851.8070152;-45.120503652039325
1739209851.8070283;-45.120503652039325
1739209851.8070416;-45.120503652039325
1739209851.807055;-45.120503652039325
1739209851.807068;-45.120503652039325
1739209851.8070815;-38.13080360867914
1739209851.8070948;-45.120503652039325
1739209851.807108;-45.120503652039325
1739209851.8071213;-38.13080360867914
1739209851.8071346;-35.57807855764607
1739209851.8071477;-38.13080360867914
1739209851.807161;-29.438486411369333
1739209851.8071742;-38.13080360867914
1739209851.8071876;-35.57807855764607
1739209851.807201;-38.13080360867914
1739209851.807214;-35.57807855764607
1739209851.8072274;-38.13080360867914
1739209851.8072407;-45.120503652039325
1739209851.8072538;-45.120503652039325
1739209851.8072672;-45.120503652039325
1739209851.8072805;-45.120503652039325
1739209851.8072937;-45.120503652039325
1739209851.807307;-45.120503652039325
1739209851.8073204;-38.13080360867914
1739209851.8073335;-38.13080360867914
1739209851.8073468;-45.120503652039325
1739209851.8073602;-45.120503652039325
1739209851.8073733;-45.120503652039325
1739209851.8073866;-45.120503652039325
1739209851.8073997;-45.120503652039325
1739209851.807413;-45.120503652039325
1739209851.8074265;-45.120503652039325
1739209851.8074396;-38.13080360867914
1739209851.807453;-45.120503652039325
1739209851.8074663;-45.120503652039325
1739209851.8074794;-28.21854285175415
1739209851.8074927;-35.57807855764607
1739209851.807506;-45.120503652039325
1739209851.8075192;-38.13080360867914
1739209851.8075325;-32.816014438256545
1739209851.807546;-38.13080360867914
1739209851.807559;-45.120503652039325
1739209851.8075724;-38.13080360867914
1739209851.8075857;-38.13080360867914
1739209851.8075988;-45.120503652039325
1739209851.8076122;-45.120503652039325
1739209851.8076255;-45.120503652039325
1739209851.8076386;-45.120503652039325
1739209851.807652;-35.57807855764607
1739209851.807665;-32.816014438256545
1739209851.8076785;-38.13080360867914
1739209851.8076918;-31.141103565318893
1739209851.807705;-32.816014438256545
1739209851.8077183;-45.120503652039325
1739209851.8077316;-45.120503652039325
1739209851.8077447;-45.120503652039325
1739209851.807758;-38.13080360867914
1739209851.8077714;-38.13080360867914
1739209851.8077846;-33.981070128970906
1739209851.807798;-45.120503652039325
1739209851.8078113;-45.120503652039325
1739209851.8078244;-35.57807855764607
1739209851.8078377;-45.120503652039325
1739209851.807851;-35.57807855764607
1739209851.8078642;-35.57807855764607
1739209851.8078775;-38.13080360867914
1739209851.8078907;-45.120503652039325
1739209851.807904;-45.120503652039325
1739209851.8079174;-45.120503652039325
1739209851.8079305;-38.13080360867914
1739209851.8079438;-38.13080360867914
1739209851.8079572;-45.120503652039325
1739209851.8079703;-38.13080360867914
1739209851.8079836;-38.13080360867914
1739209851.807997;-45.120503652039325
1739209851.80801;-32.816014438256545
1739209851.8080235;-35.57807855764607
1739209851.8080368;-45.120503652039325
1739209851.80805;-45.120503652039325
1739209851.8080633;-38.13080360867914
1739209851.8080766;-38.13080360867914
1739209851.8080897;-45.120503652039325
1739209851.808103;-33.981070128970906
1739209851.8081164;-45.120503652039325
1739209851.8081295;-45.120503652039325
1739209851.808143;-45.120503652039325
1739209851.808156;-38.13080360867914
1739209851.8081694;-45.120503652039325
1739209851.8081827;-33.981070128970906
1739209851.8081958;-35.57807855764607
1739209851.8082092;-45.120503652039325
1739209851.8082225;-45.120503652039325
1739209851.8082356;-38.13080360867914
1739209851.808249;-38.13080360867914
1739209851.8082623;-45.120503652039325
1739209851.8082755;-45.120503652039325
1739209851.8082888;-45.120503652039325
1739209851.8083022;-45.120503652039325
1739209851.8083153;-45.120503652039325
1739209851.8083286;-35.57807855764607
1739209851.808342;-38.13080360867914
1739209851.808355;-38.13080360867914
1739209851.8083684;-38.13080360867914
1739209851.8083816;-35.57807855764607
1739209851.808395;-31.141103565318915
1739209851.8084083;-45.120503652039325
1739209851.8084214;-38.13080360867914
1739209851.8084347;-38.13080360867914
1739209851.808448;-33.981070128970906
1739209851.8084612;-38.13080360867914
1739209851.8084745;-38.13080360867914
1739209851.808488;-45.120503652039325
1739209851.808501;-45.120503652039325
1739209851.8085144;-45.120503652039325
1739209851.8085277;-45.120503652039325
1739209851.8085408;-38.13080360867914
1739209851.8085542;-33.981070128970906
1739209851.8085675;-45.120503652039325
1739209851.8085806;-35.57807855764607
1739209851.808594;-38.13080360867914
1739209851.808607;-38.13080360867914
1739209851.8086205;-38.13080360867914
1739209851.8086338;-38.13080360867914
1739209851.808647;-45.120503652039325
1739209851.8086603;-45.120503652039325
1739209851.8086736;-45.120503652039325
1739209851.8086867;-38.13080360867914
1739209851.8087;-38.13080360867914
1739209851.8087134;-38.13080360867914
1739209851.8087265;-45.120503652039325
1739209851.80874;-45.120503652039325
1739209851.8087533;-38.13080360867914
1739209851.8087664;-38.13080360867914
1739209851.8087797;-45.120503652039325
1739209851.808793;-45.120503652039325
1739209851.8088062;-45.120503652039325
1739209851.8088195;-45.120503652039325
1739209851.808833;-45.120503652039325
1739209851.808846;-45.120503652039325
1739209851.8088593;-38.13080360867914
1739209851.8088725;-28.992665084841942
1739209851.8088858;-31.141103565318915
1739209851.8088992;-35.57807855764607
1739209851.8089123;-38.13080360867914
1739209851.8089256;-45.120503652039325
1739209851.808939;-38.13080360867914
1739209851.808952;-45.120503652039325
1739209851.8089654;-45.120503652039325
1739209851.8089788;-38.13080360867914
1739209851.808992;-38.13080360867914
1739209851.8090053;-38.13080360867914
1739209851.8090186;-38.13080360867914
1739209851.8090317;-38.13080360867914
1739209851.809045;-45.120503652039325
1739209851.8090584;-45.120503652039325
1739209851.8090715;-45.120503652039325
1739209851.809085;-45.120503652039325
1739209851.809098;-38.13080360867914
1739209851.8091114;-45.120503652039325
1739209851.8091247;-45.120503652039325
1739209851.8091378;-45.120503652039325
1739209851.8091512;-35.57807855764607
1739209851.8091645;-35.57807855764607
1739209851.8091776;-38.13080360867914
1739209851.809191;-31.141103565318915
1739209851.8092043;-28.58837851428586
1739209851.8092175;-38.13080360867914
1739209851.8092308;-45.120503652039325
1739209851.8092442;-35.57807855764607
1739209851.8092573;-38.13080360867914
1739209851.8092706;-45.120503652039325
1739209851.809284;-38.13080360867914
1739209851.809297;-45.120503652039325
1739209851.8093104;-38.13080360867914
1739209851.8093238;-45.120503652039325
1739209851.809337;-45.120503652039325
1739209851.8093503;-45.120503652039325
1739209851.8093634;-35.57807855764607
1739209851.8093767;-38.13080360867914
1739209851.80939;-38.13080360867914
1739209851.8094032;-38.13080360867914
1739209851.8094165;-38.13080360867914
1739209851.80943;-38.13080360867914
1739209851.809443;-35.57807855764607
1739209851.8094563;-33.981070128970906
1739209851.8094697;-45.120503652039325
1739209851.8094828;-45.120503652039325
1739209851.8094962;-35.57807855764607
1739209851.8095095;-38.13080360867914
1739209851.8095226;-45.120503652039325
1739209851.809536;-45.120503652039325
1739209851.8095493;-45.120503652039325
1739209851.8095624;-38.13080360867914
1739209851.8095758;-32.816014438256545
1739209851.809589;-38.13080360867914
1739209851.8096023;-45.120503652039325
1739209851.8096156;-45.120503652039325
1739209851.8096287;-45.120503652039325
1739209851.809642;-45.120503652039325
1739209851.8096554;-45.120503652039325
1739209851.8096685;-45.120503652039325
1739209851.809682;-38.13080360867914
1739209851.8096952;-38.13080360867914
1739209851.8097084;-45.120503652039325
1739209851.8097217;-38.13080360867914
1739209851.809735;-35.57807855764607
1739209851.8097482;-45.120503652039325
1739209851.8097615;-45.120503652039325
1739209851.8097749;-38.13080360867914
1739209851.809788;-38.13080360867914
1739209851.8098013;-45.120503652039325
1739209851.8098147;-45.120503652039325
1739209851.8098278;-45.120503652039325
1739209851.8098412;-38.13080360867914
1739209851.8098543;-45.120503652039325
1739209851.8098676;-45.120503652039325
1739209851.809881;-38.13080360867914
1739209851.809894;-38.13080360867914
1739209851.8099074;-45.120503652039325
1739209851.8099208;-35.57807855764607
1739209851.809934;-45.120503652039325
1739209851.8099473;-38.13080360867914
1739209851.8099606;-35.57807855764607
1739209851.8099737;-38.13080360867914
1739209851.809987;-45.120503652039325
1739209851.8100004;-45.120503652039325
1739209851.8100135;-38.13080360867914
1739209851.810027;-38.13080360867914
1739209851.8100402;-38.13080360867914
1739209851.8100533;-45.120503652039325
1739209851.8100667;-38.13080360867914
1739209851.8100798;-35.57807855764607
1739209851.8100932;-45.120503652039325
1739209851.8101065;-45.120503652039325
1739209851.8101196;-45.120503652039325
1739209851.810133;-32.816014438256545
1739209851.8101463;-33.981070128970906
1739209851.8101594;-38.13080360867914
1739209851.8101728;-38.13080360867914
1739209851.8101861;-45.120503652039325
1739209851.8101993;-45.120503652039325
1739209851.8102126;-32.816014438256545
1739209851.810226;-35.57807855764607
1739209851.810239;-45.120503652039325
1739209851.8102524;-45.120503652039325
1739209851.8102658;-38.13080360867914
1739209851.810279;-31.141103565318915
1739209851.8102922;-45.120503652039325
1739209851.8103056;-38.13080360867914
1739209851.8103187;-38.13080360867914
1739209851.810332;-38.13080360867914
1739209851.8103452;-35.57807855764607
1739209851.8103585;-35.57807855764607
1739209851.8103719;-38.13080360867914
1739209851.810385;-38.13080360867914
1739209851.8103983;-45.120503652039325
1739209851.8104117;-33.981070128970906
1739209851.8104248;-38.13080360867914
1739209851.8104382;-45.120503652039325
1739209851.8104515;-38.13080360867914
1739209851.8104646;-45.120503652039325
1739209851.810478;-33.981070128970906
1739209851.8104913;-31.141103565318915
1739209851.8105044;-45.120503652039325
1739209851.8105178;-45.120503652039325
1739209851.8105311;-38.13080360867914
1739209851.8105443;-38.13080360867914
1739209851.8105576;-45.120503652039325
1739209851.8105707;-38.13080360867914
1739209851.810584;-38.13080360867914
1739209851.8105974;-38.13080360867914
1739209851.8106105;-38.13080360867914
1739209851.810624;-45.120503652039325
1739209851.8106372;-45.120503652039325
1739209851.8106503;-38.13080360867914
1739209851.8106637;-45.120503652039325
1739209851.810677;-45.120503652039325
1739209851.8106902;-45.120503652039325
1739209851.8107035;-31.14110356531892
1739209851.8107169;-38.13080360867914
1739209851.81073;-45.120503652039325
1739209851.8107433;-45.120503652039325
1739209851.8107567;-45.120503652039325
1739209851.8107698;-38.13080360867914
1739209851.8107831;-38.13080360867914
1739209851.8107963;-38.13080360867914
1739209851.8108096;-27.267205301931607
1739209851.810823;-35.57807855764607
1739209851.810836;-38.13080360867914
1739209851.8108494;-38.13080360867914
1739209851.8108628;-35.57807855764607
1739209851.810876;-33.981070128970906
1739209851.8108892;-38.13080360867914
1739209851.8109026;-45.120503652039325
1739209851.8109157;-38.13080360867914
1739209851.810929;-38.13080360867914
1739209851.8109424;-38.13080360867914
1739209851.8109555;-45.120503652039325
1739209851.8109689;-45.120503652039325
1739209851.8109822;-38.13080360867914
1739209851.8109953;-35.57807855764607
1739209851.8110087;-45.120503652039325
1739209851.811022;-45.120503652039325
1739209851.8110352;-45.120503652039325
1739209851.8110485;-45.120503652039325
1739209851.8110616;-45.120503652039325
1739209851.811075;-38.13080360867914
1739209851.8110883;-45.120503652039325
1739209851.8111014;-38.13080360867914
1739209851.8111148;-45.120503652039325
1739209851.8111281;-45.120503652039325
1739209851.8111413;-35.57807855764607
1739209851.8111546;-38.13080360867914
1739209851.811168;-45.120503652039325
1739209851.811181;-38.13080360867914
1739209851.8111944;-32.816014438256545
1739209851.8112078;-38.13080360867914
1739209851.811221;-38.13080360867914
1739209851.8112342;-33.981070128970906
1739209851.8112476;-45.120503652039325
1739209851.8112607;-45.120503652039325
1739209851.811274;-35.57807855764607
1739209851.8112872;-38.13080360867914
1739209851.8113005;-45.120503652039325
1739209851.8113139;-38.13080360867914
1739209851.811327;-35.57807855764607
1739209851.8113403;-38.13080360867914
1739209851.8113537;-45.120503652039325
1739209851.8113668;-38.13080360867914
1739209851.8113801;-38.13080360867914
