CAN Message; 0x150:03004115712d2177
1739209643.4494536;-38.13080360867914
1739209643.4494636;-38.13080360867914
1739209643.4494734;-38.13080360867914
1739209643.4494832;-38.13080360867914
1739209643.449493;-38.13080360867914
1739209643.4495027;-38.13080360867914
1739209643.4495125;-31.141103565318893
1739209643.4495225;-45.120503652039325
1739209643.4495323;-38.13080360867914
1739209643.449542;-35.57807855764607
1739209643.4495518;-38.13080360867914
1739209643.4495616;-45.120503652039325
1739209643.4495716;-45.120503652039325
1739209643.4495814;-45.120503652039325
1739209643.4495912;-45.120503652039325
1739209643.449601;-45.120503652039325
1739209643.4496107;-38.13080360867914
1739209643.4496205;-45.120503652039325
1739209643.4496305;-38.13080360867914
1739209643.4496403;-33.981070128970906
1739209643.44965;-45.120503652039325
1739209643.4496598;-38.13080360867914
1739209643.4496696;-31.141103565318893
1739209643.4496794;-45.120503652039325
1739209643.4496894;-45.120503652039325
1739209643.4496992;-38.13080360867914
1739209643.449709;-38.13080360867914
1739209643.4497187;-38.13080360867914
1739209643.4497285;-45.120503652039325
1739209643.4497383;-38.13080360867914
1739209643.4497483;-45.120503652039325
1739209643.449758;-45.120503652039325
1739209643.4497678;-45.120503652039325
1739209643.4497776;-38.13080360867914
1739209643.4497874;-38.13080360867914
1739209643.4497974;-38.13080360867914
1739209643.4498072;-35.57807855764607
1739209643.449817;-35.57807855764607
1739209643.4498267;-35.57807855764607
1739209643.4498365;-45.120503652039325
1739209643.4498463;-45.120503652039325
1739209643.4498563;-33.981070128970906
1739209643.449866;-38.13080360867914
1739209643.4498758;-45.120503652039325
1739209643.4498856;-45.120503652039325
1739209643.4498954;-38.13080360867914
1739209643.4499052;-38.13080360867914
1739209643.4499152;-38.13080360867914
1739209643.449925;-38.13080360867914
1739209643.4499347;-45.120503652039325
1739209643.4499445;-38.13080360867914
1739209643.4499543;-33.981070128970906
1739209643.4499643;-45.120503652039325
1739209643.449974;-45.120503652039325
1739209643.4499838;-38.13080360867914
1739209643.4499936;-38.13080360867914
1739209643.4500034;-38.13080360867914
1739209643.4500132;-38.13080360867914
1739209643.4500232;-45.120503652039325
1739209643.450033;-45.120503652039325
1739209643.4500427;-38.13080360867914
1739209643.4500525;-38.13080360867914
1739209643.4500623;-38.13080360867914
1739209643.450072;-33.981070128970906
1739209643.450082;-45.120503652039325
1739209643.4500918;-38.13080360867914
1739209643.4501016;-38.13080360867914
1739209643.4501114;-38.13080360867914
1739209643.4501212;-45.120503652039325
1739209643.450131;-45.120503652039325
1739209643.450141;-45.120503652039325
1739209643.4501507;-38.13080360867914
1739209643.4501605;-35.57807855764607
1739209643.4501703;-38.13080360867914
1739209643.45018;-45.120503652039325
1739209643.45019;-38.13080360867914
1739209643.4501998;-45.120503652039325
1739209643.4502096;-45.120503652039325
1739209643.4502194;-38.13080360867914
1739209643.4502292;-31.141103565318915
1739209643.450239;-45.120503652039325
1739209643.450249;-45.120503652039325
1739209643.4502587;-45.120503652039325
1739209643.4502685;-45.120503652039325
1739209643.4502783;-38.13080360867914
1739209643.450288;-35.57807855764607
1739209643.4502978;-35.57807855764607
1739209643.4503078;-38.13080360867914
1739209643.4503176;-45.120503652039325
1739209643.4503274;-45.120503652039325
1739209643.4503372;-45.120503652039325
1739209643.450347;-38.13080360867914
1739209643.4503567;-45.120503652039325
1739209643.4503667;-38.13080360867914
1739209643.4503765;-38.13080360867914
1739209643.4503863;-45.120503652039325
1739209643.450396;-38.13080360867914
1739209643.4504058;-38.13080360867914
1739209643.4504158;-38.13080360867914
1739209643.4504256;-38.13080360867914
1739209643.4504354;-38.13080360867914
1739209643.4504452;-45.120503652039325
1739209643.450455;-45.120503652039325
1739209643.4504647;-28.992665084841942
1739209643.4504747;-38.13080360867914
1739209643.4504845;-38.13080360867914
1739209643.4504943;-35.57807855764607
1739209643.450504;-38.13080360867914
1739209643.4505138;-35.57807855764607
1739209643.4505236;-45.120503652039325
1739209643.4505336;-45.120503652039325
1739209643.4505434;-35.57807855764607
1739209643.4505532;-45.120503652039325
1739209643.450563;-45.120503652039325
1739209643.4505727;-45.120503652039325
1739209643.4505827;-45.120503652039325
1739209643.4505925;-45.120503652039325
1739209643.4506023;-45.120503652039325
1739209643.450612;-45.120503652039325
1739209643.4506218;-33.981070128970906
1739209643.4506316;-38.13080360867914
1739209643.4506416;-45.120503652039325
1739209643.4506514;-38.13080360867914
1739209643.4506612;-38.13080360867914
1739209643.450671;-45.120503652039325
1739209643.4506807;-38.13080360867914
1739209643.4506905;-45.120503652039325
1739209643.4507005;-38.13080360867914
1739209643.4507103;-35.57807855764607
1739209643.45072;-38.13080360867914
1739209643.4507298;-45.120503652039325
1739209643.4507396;-35.57807855764607
1739209643.4507494;-38.13080360867914
1739209643.4507594;-38.13080360867914
1739209643.4507692;-35.57807855764607
1739209643.450779;-38.13080360867914
1739209643.4507887;-45.120503652039325
1739209643.4507985;-45.120503652039325
1739209643.4508085;-45.120503652039325
1739209643.4508183;-45.120503652039325
1739209643.450828;-38.13080360867914
1739209643.4508379;-38.13080360867914
1739209643.4508476;-45.120503652039325
1739209643.4508574;-30.49652367304973
1739209643.4508674;-35.57807855764607
1739209643.4508772;-45.120503652039325
1739209643.450887;-33.981070128970906
1739209643.4508967;-38.13080360867914
1739209643.4509065;-38.13080360867914
1739209643.4509163;-35.57807855764607
1739209643.4509263;-45.120503652039325
1739209643.450936;-38.13080360867914
1739209643.4509459;-38.13080360867914
1739209643.4509556;-45.120503652039325
1739209643.4509654;-45.120503652039325
1739209643.4509754;-35.57807855764607
1739209643.4509852;-45.120503652039325
1739209643.450995;-45.120503652039325
1739209643.4510047;-45.120503652039325
1739209643.4510145;-38.13080360867914
1739209643.4510243;-35.57807855764607
1739209643.4510343;-45.120503652039325
1739209643.451044;-45.120503652039325
1739209643.4510539;-45.120503652039325
1739209643.4510636;-38.13080360867914
1739209643.4510734;-38.13080360867914
1739209643.4510832;-45.120503652039325
1739209643.4510932;-32.816014438256545
1739209643.451103;-35.57807855764607
1739209643.4511127;-45.120503652039325
1739209643.4511225;-45.120503652039325
1739209643.4511323;-35.57807855764607
1739209643.451142;-45.120503652039325
1739209643.451152;-45.120503652039325
1739209643.4511619;-45.120503652039325
1739209643.4511716;-45.120503652039325
1739209643.4511814;-38.13080360867914
1739209643.4511912;-38.13080360867914
1739209643.4512012;-45.120503652039325
1739209643.451211;-45.120503652039325
1739209643.4512208;-33.981070128970906
1739209643.4512305;-38.13080360867914
1739209643.4512403;-45.120503652039325
1739209643.45125;-32.816014438256545
1739209643.45126;-35.57807855764607
1739209643.4512699;-45.120503652039325
1739209643.4512796;-45.120503652039325
1739209643.4512894;-38.13080360867914
1739209643.4512992;-45.120503652039325
1739209643.451309;-38.13080360867914
1739209643.451319;-45.120503652039325
1739209643.4513288;-45.120503652039325
1739209643.4513385;-45.120503652039325
1739209643.4513483;-45.120503652039325
1739209643.451358;-45.120503652039325
1739209643.4513679;-35.57807855764607
1739209643.4513779;-31.141103565318893
1739209643.4513876;-45.120503652039325
1739209643.4513974;-38.13080360867914
1739209643.4514072;-38.13080360867914
1739209643.451417;-33.981070128970906
1739209643.451427;-35.57807855764607
1739209643.4514368;-38.13080360867914
1739209643.4514465;-38.13080360867914
1739209643.4514563;-45.120503652039325
1739209643.451466;-38.13080360867914
1739209643.4514759;-45.120503652039325
1739209643.4514859;-38.13080360867914
1739209643.4514956;-33.981070128970906
1739209643.4515054;-45.120503652039325
1739209643.4515152;-45.120503652039325
1739209643.451525;-38.13080360867914
1739209643.4515347;-38.13080360867914
1739209643.4515448;-45.120503652039325
1739209643.4515545;-45.120503652039325
1739209643.4515643;-38.13080360867914
1739209643.451574;-33.981070128970906
1739209643.4515839;-33.981070128970906
1739209643.4515939;-45.120503652039325
1739209643.4516037;-38.13080360867914
1739209643.4516134;-38.13080360867914
1739209643.4516232;-38.13080360867914
1739209643.451633;-45.120503652039325
1739209643.4516428;-38.13080360867914
1739209643.4516528;-38.13080360867914
1739209643.4516625;-45.120503652039325
1739209643.4516723;-45.120503652039325
1739209643.451682;-45.120503652039325
1739209643.4516919;-45.120503652039325
1739209643.4517016;-45.120503652039325
1739209643.4517117;-45.120503652039325
1739209643.4517214;-38.13080360867914
1739209643.4517312;-32.816014438256545
1739209643.451741;-45.120503652039325
1739209643.4517508;-45.120503652039325
1739209643.4517605;-38.13080360867914
1739209643.4517705;-33.981070128970906
1739209643.4517803;-38.13080360867914
1739209643.45179;-38.13080360867914
1739209643.4517999;-38.13080360867914
1739209643.4518096;-38.13080360867914
1739209643.4518197;-33.981070128970906
1739209643.4518294;-45.120503652039325
1739209643.4518392;-38.13080360867914
1739209643.451849;-45.120503652039325
1739209643.4518588;-45.120503652039325
1739209643.4518685;-45.120503652039325
1739209643.4518785;-33.981070128970906
1739209643.4518883;-33.981070128970906
1739209643.451898;-33.981070128970906
1739209643.4519079;-45.120503652039325
1739209643.4519176;-45.120503652039325
1739209643.4519274;-35.57807855764607
1739209643.4519374;-45.120503652039325
1739209643.4519472;-45.120503652039325
1739209643.451957;-45.120503652039325
1739209643.4519668;-38.13080360867914
1739209643.4519765;-32.816014438256545
1739209643.4519866;-45.120503652039325
1739209643.4519963;-38.13080360867914
1739209643.452006;-38.13080360867914
1739209643.4520159;-38.13080360867914
1739209643.4520257;-45.120503652039325
1739209643.4520354;-45.120503652039325
1739209643.4520454;-38.13080360867914
1739209643.4520552;-38.13080360867914
1739209643.452065;-45.120503652039325
1739209643.4520748;-35.57807855764607
1739209643.4520845;-35.57807855764607
1739209643.4520943;-45.120503652039325
1739209643.4521043;-45.120503652039325
1739209643.452114;-45.120503652039325
1739209643.4521239;-38.13080360867914
1739209643.4521337;-31.141103565318915
1739209643.4521434;-45.120503652039325
1739209643.4521532;-38.13080360867914
1739209643.4521632;-45.120503652039325
1739209643.452173;-45.120503652039325
1739209643.4521828;-45.120503652039325
1739209643.4521925;-45.120503652039325
1739209643.4522023;-38.13080360867914
1739209643.4522123;-31.14110356531892
1739209643.452222;-45.120503652039325
1739209643.452232;-45.120503652039325
1739209643.4522417;-38.13080360867914
1739209643.4522514;-38.13080360867914
1739209643.4522612;-45.120503652039325
1739209643.4522712;-38.13080360867914
1739209643.452281;-35.57807855764607
1739209643.4522908;-33.981070128970906
1739209643.4523005;-38.13080360867914
1739209643.4523103;-38.13080360867914
1739209643.45232;-35.57807855764607
1739209643.45233;-38.13080360867914
1739209643.45234;-45.120503652039325
1739209643.4523497;-45.120503652039325
1739209643.4523594;-45.120503652039325
1739209643.4523692;-45.120503652039325
1739209643.4523792;-45.120503652039325
1739209643.452389;-38.13080360867914
1739209643.4523988;-35.57807855764607
1739209643.4524086;-38.13080360867914
1739209643.4524183;-45.120503652039325
1739209643.452428;-45.120503652039325
1739209643.452438;-45.120503652039325
1739209643.452448;-45.120503652039325
1739209643.4524577;-45.120503652039325
1739209643.4524674;-45.120503652039325
1739209643.4524772;-38.13080360867914
1739209643.452487;-33.981070128970906
1739209643.452497;-35.57807855764607
1739209643.4525068;-33.981070128970906
1739209643.4525166;-32.816014438256545
1739209643.4525263;-38.13080360867914
1739209643.452536;-33.981070128970906
1739209643.452546;-31.141103565318915
1739209643.452556;-45.120503652039325
1739209643.4525657;-45.120503652039325
1739209643.4525754;-45.120503652039325
1739209643.4525852;-38.13080360867914
1739209643.452595;-45.120503652039325
1739209643.452605;-45.120503652039325
1739209643.4526148;-38.13080360867914
1739209643.4526246;-45.120503652039325
1739209643.4526343;-45.120503652039325
1739209643.452644;-38.13080360867914
1739209643.452654;-38.13080360867914
1739209643.452664;-38.13080360867914
1739209643.4526737;-45.120503652039325
1739209643.4526834;-45.120503652039325
1739209643.4526932;-35.57807855764607
1739209643.452703;-45.120503652039325
1739209643.4527128;-45.120503652039325
1739209643.4527228;-45.120503652039325
1739209643.4527326;-45.120503652039325
1739209643.4527423;-38.13080360867914
1739209643.452752;-35.57807855764607
1739209643.452762;-45.120503652039325
1739209643.4527717;-45.120503652039325
1739209643.4527817;-38.13080360867914
1739209643.4527915;-45.120503652039325
1739209643.4528012;-35.57807855764607
1739209643.452811;-38.13080360867914
1739209643.4528208;-38.13080360867914
1739209643.4528308;-38.13080360867914
1739209643.4528406;-38.13080360867914
1739209643.4528503;-28.58837851428586
1739209643.45286;-45.120503652039325
1739209643.45287;-45.120503652039325
1739209643.4528797;-38.13080360867914
1739209643.4528897;-35.57807855764607
1739209643.4528995;-45.120503652039325
1739209643.4529092;-45.120503652039325
1739209643.452919;-33.981070128970906
1739209643.4529288;-45.120503652039325
1739209643.4529386;-45.120503652039325
1739209643.4529486;-38.13080360867914
1739209643.4529583;-45.120503652039325
1739209643.4529681;-45.120503652039325
1739209643.452978;-45.120503652039325
1739209643.4529877;-45.120503652039325
1739209643.4529977;-45.120503652039325
1739209643.4530075;-45.120503652039325
1739209643.4530172;-45.120503652039325
1739209643.453027;-45.120503652039325
1739209643.4530368;-38.13080360867914
1739209643.4530466;-35.57807855764607
1739209643.4530566;-45.120503652039325
1739209643.4530663;-38.13080360867914
1739209643.4530761;-38.13080360867914
1739209643.453086;-30.49652367304973
1739209643.4530957;-38.13080360867914
1739209643.4531054;-45.120503652039325
1739209643.4531155;-45.120503652039325
1739209643.4531252;-45.120503652039325
1739209643.453135;-45.120503652039325
1739209643.4531448;-38.13080360867914
1739209643.4531546;-45.120503652039325
1739209643.4531643;-33.981070128970956
1739209643.4531744;-38.13080360867914
1739209643.4531841;-35.57807855764607
1739209643.453194;-45.120503652039325
1739209643.4532037;-45.120503652039325
1739209643.4532135;-45.120503652039325
1739209643.4532235;-45.120503652039325
1739209643.4532332;-31.141103565318915
1739209643.453243;-25.62660358559016
1739209643.4532528;-33.981070128970906
1739209643.4532626;-45.120503652039325
1739209643.4532723;-45.120503652039325
1739209643.4532824;-35.57807855764607
1739209643.4532921;-38.13080360867914
1739209643.453302;-45.120503652039325
1739209643.4533117;-45.120503652039325
1739209643.4533215;-45.120503652039325
1739209643.4533312;-45.120503652039325
1739209643.4533412;-38.13080360867914
1739209643.453351;-38.13080360867914
1739209643.4533608;-45.120503652039325
1739209643.4533706;-45.120503652039325
1739209643.4533803;-45.120503652039325
1739209643.4533904;-45.120503652039325
1739209643.4534001;-38.13080360867914
1739209643.45341;-38.13080360867914
1739209643.4534197;-38.13080360867914
1739209643.4534295;-45.120503652039325
1739209643.4534392;-38.13080360867914
1739209643.4534492;-38.13080360867914
1739209643.453459;-45.120503652039325
1739209643.4534688;-38.13080360867914
1739209643.4534786;-45.120503652039325
1739209643.4534883;-38.13080360867914
1739209643.4534981;-38.13080360867914
1739209643.4535081;-33.981070128970906
1739209643.453518;-35.57807855764607
1739209643.4535277;-45.120503652039325
1739209643.4535375;-38.13080360867914
1739209643.4535472;-35.57807855764607
1739209643.453557;-32.816014438256545
1739209643.453567;-33.981070128970906
1739209643.4535768;-38.13080360867914
1739209643.4535866;-38.13080360867914
1739209643.4535964;-38.13080360867914
1739209643.4536061;-38.13080360867914
1739209643.4536161;-45.120503652039325
1739209643.453626;-45.120503652039325
1739209643.4536357;-28.992665084841942
1739209643.4536455;-33.981070128970906
1739209643.4536552;-45.120503652039325
1739209643.453665;-38.13080360867914
1739209643.453675;-38.13080360867914
1739209643.4536848;-35.57807855764607
1739209643.4536946;-45.120503652039325
1739209643.4537044;-38.13080360867914
1739209643.4537141;-33.981070128970906
1739209643.453724;-32.816014438256545
1739209643.453734;-38.13080360867914
1739209643.4537437;-45.120503652039325
1739209643.4537535;-45.120503652039325
1739209643.4537632;-38.13080360867914
1739209643.453773;-33.981070128970906
1739209643.453783;-45.120503652039325
1739209643.4537928;-38.13080360867914
1739209643.4538026;-38.13080360867914
1739209643.4538124;-45.120503652039325
1739209643.4538221;-45.120503652039325
1739209643.453832;-45.120503652039325
1739209643.453842;-45.120503652039325
1739209643.4538517;-45.120503652039325
1739209643.4538615;-38.13080360867914
1739209643.4538713;-38.13080360867914
1739209643.453881;-38.13080360867914
1739209643.4538908;-38.13080360867914
1739209643.4539008;-45.120503652039325
1739209643.4539106;-33.981070128970906
1739209643.4539204;-35.57807855764607
1739209643.4539301;-38.13080360867914
1739209643.45394;-38.13080360867914
1739209643.4539497;-33.981070128970906
1739209643.4539597;-33.981070128970906
1739209643.4539695;-38.13080360867914
1739209643.4539793;-45.120503652039325
1739209643.453989;-38.13080360867914
1739209643.4539988;-45.120503652039325
1739209643.4540088;-38.13080360867914
1739209643.4540186;-38.13080360867914
1739209643.4540284;-33.981070128970906
1739209643.4540381;-33.981070128970906
1739209643.454048;-45.120503652039325
1739209643.4540577;-38.13080360867914
1739209643.4540677;-38.13080360867914
1739209643.4540775;-35.57807855764607
1739209643.4540873;-32.816014438256545
1739209643.454097;-38.13080360867914
1739209643.4541068;-38.13080360867914
1739209643.4541166;-45.120503652039325
1739209643.4541266;-45.120503652039325
1739209643.4541364;-45.120503652039325
1739209643.4541461;-45.120503652039325
1739209643.454156;-45.120503652039325
1739209643.4541657;-38.13080360867914
1739209643.4541755;-35.57807855764607
1739209643.4541855;-35.57807855764607
1739209643.4541953;-45.120503652039325
1739209643.454205;-38.13080360867914
1739209643.4542148;-38.13080360867914
1739209643.4542246;-38.13080360867914
1739209643.4542346;-38.13080360867914
1739209643.4542444;-38.13080360867914
1739209643.4542542;-45.120503652039325
1739209643.454264;-45.120503652039325
1739209643.4542737;-32.816014438256545
1739209643.4542835;-32.816014438256545
1739209643.4542935;-45.120503652039325
1739209643.4543033;-45.120503652039325
1739209643.454313;-38.13080360867914
1739209643.4543228;-35.57807855764607
1739209643.4543326;-45.120503652039325
1739209643.4543424;-35.57807855764607
1739209643.4543524;-45.120503652039325
1739209643.4543622;-45.120503652039325
1739209643.454372;-45.120503652039325
1739209643.4543817;-38.13080360867914
1739209643.4543915;-45.120503652039325
1739209643.4544015;-45.120503652039325
1739209643.4544113;-33.981070128970906
1739209643.454421;-45.120503652039325
1739209643.4544308;-35.57807855764607
1739209643.4544406;-32.816014438256545
1739209643.4544504;-45.120503652039325
1739209643.4544604;-45.120503652039325
1739209643.4544702;-35.57807855764607
1739209643.45448;-35.57807855764607
1739209643.4544897;-38.13080360867914
1739209643.4544995;-38.13080360867914
1739209643.4545093;-33.981070128970906
1739209643.4545193;-38.13080360867914
1739209643.454529;-38.13080360867914
1739209643.4545388;-45.120503652039325
1739209643.4545486;-45.120503652039325
1739209643.4545584;-38.13080360867914
1739209643.4545681;-38.13080360867914
1739209643.4545782;-45.120503652039325
1739209643.454588;-45.120503652039325
1739209643.4545977;-45.120503652039325
1739209643.4546075;-38.13080360867914
1739209643.4546173;-45.120503652039325
1739209643.4546273;-38.13080360867914
1739209643.454637;-35.57807855764607
1739209643.4546468;-45.120503652039325
1739209643.4546566;-45.120503652039325
1739209643.4546664;-30.49652367304973
1739209643.4546762;-29.438486411369333
1739209643.4546862;-38.13080360867914
1739209643.454696;-38.13080360867914
1739209643.4547057;-45.120503652039325
1739209643.4547155;-32.816014438256545
1739209643.4547253;-45.120503652039325
1739209643.454735;-45.120503652039325
1739209643.454745;-45.120503652039325
1739209643.4547548;-38.13080360867914
1739209643.4547646;-38.13080360867914
1739209643.4547744;-45.120503652039325
1739209643.4547842;-45.120503652039325
1739209643.4547942;-45.120503652039325
1739209643.454804;-33.981070128970906
1739209643.4548137;-38.13080360867914
1739209643.4548235;-35.57807855764607
1739209643.4548333;-27.8777449560314
1739209643.454843;-38.13080360867914
1739209643.454853;-38.13080360867914
1739209643.4548628;-45.120503652039325
1739209643.4548726;-32.816014438256545
1739209643.4548824;-45.120503652039325
1739209643.4548922;-38.13080360867914
1739209643.454902;-45.120503652039325
1739209643.454912;-38.13080360867914
1739209643.4549217;-38.13080360867914
1739209643.4549315;-38.13080360867914
1739209643.4549413;-45.120503652039325
1739209643.454951;-35.57807855764607
1739209643.4549608;-38.13080360867914
1739209643.4549708;-45.120503652039325
1739209643.4549806;-45.120503652039325
1739209643.4549904;-38.13080360867914
1739209643.4550002;-38.13080360867914
1739209643.45501;-38.13080360867914
1739209643.45502;-45.120503652039325
1739209643.4550297;-38.13080360867914
1739209643.4550395;-38.13080360867914
1739209643.4550493;-38.13080360867914
1739209643.455059;-38.13080360867914
1739209643.4550688;-28.992665084841942
1739209643.4550788;-38.13080360867914
1739209643.4550886;-45.120503652039325
1739209643.4550984;-38.13080360867914
1739209643.4551082;-35.57807855764607
1739209643.455118;-38.13080360867914
1739209643.4551277;-38.13080360867914
1739209643.4551377;-38.13080360867914
1739209643.4551475;-31.141103565318943
1739209643.4551573;-38.13080360867914
1739209643.455167;-38.13080360867914
1739209643.4551768;-45.120503652039325
1739209643.4551866;-45.120503652039325
1739209643.4551966;-38.13080360867914
1739209643.4552064;-45.120503652039325
1739209643.4552162;-38.13080360867914
1739209643.455226;-28.58837851428586
1739209643.4552357;-38.13080360867914
1739209643.4552457;-45.120503652039325
1739209643.4552555;-38.13080360867914
1739209643.4552653;-38.13080360867914
1739209643.455275;-35.57807855764607
1739209643.4552848;-35.57807855764607
1739209643.4552946;-45.120503652039325
1739209643.4553046;-35.57807855764607
1739209643.4553144;-38.13080360867914
1739209643.4553242;-38.13080360867914
1739209643.455334;-38.13080360867914
1739209643.4553437;-38.13080360867914
1739209643.4553535;-38.13080360867914
1739209643.4553635;-45.120503652039325
1739209643.4553733;-45.120503652039325
1739209643.455383;-38.13080360867914
1739209643.4553928;-45.120503652039325
1739209643.4554026;-45.120503652039325
1739209643.4554126;-45.120503652039325
1739209643.4554224;-45.120503652039325
1739209643.4554322;-38.13080360867914
1739209643.455442;-35.57807855764607
1739209643.4554517;-38.13080360867914
1739209643.4554615;-38.13080360867914
1739209643.4554715;-38.13080360867914
1739209643.4554813;-35.57807855764607
1739209643.455491;-45.120503652039325
1739209643.4555008;-38.13080360867914
1739209643.4555106;-33.981070128970906
1739209643.4555204;-35.57807855764607
1739209643.4555304;-45.120503652039325
1739209643.4555402;-45.120503652039325
1739209643.45555;-38.13080360867914
1739209643.4555597;-45.120503652039325
1739209643.4555695;-45.120503652039325
1739209643.4555793;-45.120503652039325
1739209643.4555893;-45.120503652039325
1739209643.455599;-45.120503652039325
1739209643.4556088;-45.120503652039325
1739209643.4556186;-38.13080360867914
1739209643.4556284;-35.57807855764607
1739209643.4556384;-35.57807855764607
1739209643.4556482;-38.13080360867914
1739209643.455658;-45.120503652039325
1739209643.4556677;-38.13080360867914
1739209643.4556775;-45.120503652039325
1739209643.4556873;-45.120503652039325
1739209643.4556973;-45.120503652039325
1739209643.455707;-38.13080360867914
1739209643.4557168;-33.981070128970906
1739209643.4557266;-45.120503652039325
1739209643.4557364;-45.120503652039325
1739209643.4557462;-38.13080360867914
1739209643.4557562;-45.120503652039325
1739209643.455766;-38.13080360867914
1739209643.4557757;-38.13080360867914
1739209643.4557855;-38.13080360867914
1739209643.4557953;-45.120503652039325
1739209643.4558053;-45.120503652039325
1739209643.455815;-45.120503652039325
1739209643.4558249;-45.120503652039325
1739209643.4558346;-45.120503652039325
1739209643.4558444;-33.981070128970906
1739209643.4558542;-45.120503652039325
1739209643.4558642;-33.981070128970906
1739209643.455874;-38.13080360867914
1739209643.4558837;-45.120503652039325
1739209643.4558935;-38.13080360867914
1739209643.4559033;-33.981070128970906
1739209643.455913;-38.13080360867914
1739209643.455923;-38.13080360867914
1739209643.4559329;-38.13080360867914
1739209643.4559426;-45.120503652039325
1739209643.4559524;-45.120503652039325
1739209643.4559622;-38.13080360867914
1739209643.455972;-45.120503652039325
1739209643.455982;-45.120503652039325
1739209643.4559917;-45.120503652039325
1739209643.4560015;-45.120503652039325
1739209643.4560113;-45.120503652039325
1739209643.456021;-38.13080360867914
1739209643.456031;-45.120503652039325
1739209643.4560409;-38.13080360867914
1739209643.4560506;-38.13080360867914
1739209643.4560604;-35.57807855764607
1739209643.4560702;-38.13080360867914
1739209643.45608;-38.13080360867914
1739209643.45609;-38.13080360867914
1739209643.4560997;-38.13080360867914
1739209643.4561095;-45.120503652039325
1739209643.4561193;-38.13080360867914
1739209643.456129;-38.13080360867914
1739209643.4561388;-38.13080360867914
1739209643.4561489;-45.120503652039325
1739209643.4561586;-38.13080360867914
1739209643.4561684;-35.57807855764607
1739209643.4561782;-45.120503652039325
1739209643.456188;-45.120503652039325
1739209643.456198;-33.981070128970906
1739209643.4562078;-38.13080360867914
1739209643.4562175;-38.13080360867914
1739209643.4562273;-45.120503652039325
1739209643.456237;-38.13080360867914
1739209643.4562469;-45.120503652039325
1739209643.4562569;-32.816014438256545
1739209643.4562666;-32.816014438256545
1739209643.4562764;-45.120503652039325
1739209643.4562862;-35.57807855764607
1739209643.456296;-38.13080360867914
1739209643.4563057;-45.120503652039325
1739209643.4563158;-38.13080360867914
1739209643.4563255;-32.816014438256545
1739209643.4563353;-45.120503652039325
1739209643.456345;-45.120503652039325
1739209643.4563549;-38.13080360867914
1739209643.4563646;-38.13080360867914
1739209643.4563746;-45.120503652039325
1739209643.4563844;-45.120503652039325
1739209643.4563942;-38.13080360867914
1739209643.456404;-38.13080360867914
1739209643.4564137;-38.13080360867914
1739209643.4564238;-38.13080360867914
1739209643.4564335;-45.120503652039325
1739209643.4564433;-45.120503652039325
1739209643.456453;-45.120503652039325
1739209643.4564629;-45.120503652039325
