CAN Message; 0x77:b911ebdb2ce26880
Timestamp;Amplitude
1739209629.9217703;-35.57807855764607
1739209629.921776;-38.13080360867914
1739209629.9217815;-45.120503652039325
1739209629.9217873;-38.13080360867914
1739209629.9217927;-38.13080360867914
1739209629.9217982;-45.120503652039325
1739209629.921804;-33.981070128970906
1739209629.9218094;-35.57807855764607
1739209629.9218152;-35.57807855764607
1739209629.9218206;-38.13080360867914
1739209629.9218261;-38.13080360867914
1739209629.9218318;-45.120503652039325
1739209629.9218373;-38.13080360867914
1739209629.921843;-38.13080360867914
1739209629.9218485;-38.13080360867914
1739209629.921854;-35.57807855764607
1739209629.9218597;-38.13080360867914
1739209629.9218652;-45.120503652039325
1739209629.921871;-45.120503652039325
1739209629.9218764;-32.816014438256545
1739209629.921882;-33.981070128970906
1739209629.9218876;-31.14110356531892
1739209629.9218931;-38.13080360867914
1739209629.9218988;-38.13080360867914
1739209629.9219043;-33.981070128970906
1739209629.9219098;-38.13080360867914
1739209629.9219155;-45.120503652039325
1739209629.921921;-38.13080360867914
1739209629.9219267;-38.13080360867914
1739209629.9219322;-35.57807855764607
1739209629.9219377;-26.991370085610722
1739209629.9219434;-35.57807855764607
1739209629.921949;-35.57807855764607
1739209629.9219546;-38.13080360867914
1739209629.92196;-38.13080360867914
1739209629.9219656;-38.13080360867914
1739209629.9219713;-45.120503652039325
1739209629.9219768;-38.13080360867914
1739209629.9219825;-31.141103565318943
1739209629.921988;-45.120503652039325
1739209629.9219935;-45.120503652039325
1739209629.9219992;-45.120503652039325
1739209629.9220047;-45.120503652039325
1739209629.9220104;-45.120503652039325
1739209629.922016;-38.13080360867914
1739209629.9220214;-45.120503652039325
1739209629.922027;-35.57807855764607
1739209629.9220326;-38.13080360867914
1739209629.9220383;-45.120503652039325
1739209629.9220438;-38.13080360867914
1739209629.9220493;-45.120503652039325
1739209629.922055;-45.120503652039325
1739209629.9220605;-38.13080360867914
1739209629.9220662;-45.120503652039325
1739209629.9220717;-31.141103565318915
1739209629.9220772;-38.13080360867914
1739209629.922083;-35.57807855764607
1739209629.9220884;-45.120503652039325
1739209629.922094;-38.13080360867914
1739209629.9220996;-38.13080360867914
1739209629.922105;-45.120503652039325
1739209629.9221108;-38.13080360867914
1739209629.9221163;-32.81601443825658
1739209629.922122;-38.13080360867914
1739209629.9221275;-38.13080360867914
1739209629.922133;-38.13080360867914
1739209629.9221387;-45.120503652039325
1739209629.9221442;-45.120503652039325
1739209629.92215;-45.120503652039325
1739209629.9221554;-38.13080360867914
1739209629.9221609;-31.141103565318915
1739209629.9221666;-33.981070128970906
1739209629.922172;-38.13080360867914
1739209629.9221778;-38.13080360867914
1739209629.9221833;-45.120503652039325
1739209629.9221888;-38.13080360867914
1739209629.9221945;-38.13080360867914
1739209629.9222;-38.13080360867914
1739209629.9222057;-45.120503652039325
1739209629.9222112;-38.13080360867914
1739209629.9222167;-38.13080360867914
1739209629.9222224;-45.120503652039325
1739209629.9222279;-38.13080360867914
1739209629.9222336;-35.57807855764607
1739209629.922239;-35.57807855764607
1739209629.9222445;-38.13080360867914
1739209629.9222503;-38.13080360867914
1739209629.9222558;-38.13080360867914
1739209629.9222615;-38.13080360867914
1739209629.922267;-38.13080360867914
1739209629.9222724;-38.13080360867914
1739209629.9222782;-45.120503652039325
1739209629.9222836;-45.120503652039325
1739209629.9222894;-45.120503652039325
1739209629.9222949;-38.13080360867914
1739209629.9223003;-38.13080360867914
1739209629.922306;-45.120503652039325
1739209629.9223115;-38.13080360867914
1739209629.9223173;-32.816014438256545
1739209629.9223228;-35.57807855764607
1739209629.9223282;-45.120503652039325
1739209629.922334;-45.120503652039325
1739209629.9223394;-38.13080360867914
1739209629.9223452;-45.120503652039325
1739209629.9223506;-45.120503652039325
1739209629.9223561;-45.120503652039325
1739209629.9223619;-38.13080360867914
1739209629.9223673;-45.120503652039325
1739209629.922373;-45.120503652039325
1739209629.9223785;-35.57807855764607
1739209629.9223843;-35.57807855764607
1739209629.9223897;-45.120503652039325
1739209629.9223952;-45.120503652039325
1739209629.922401;-38.13080360867914
1739209629.9224064;-35.57807855764607
1739209629.9224122;-38.13080360867914
1739209629.9224176;-45.120503652039325
1739209629.9224231;-38.13080360867914
1739209629.9224288;-38.13080360867914
1739209629.9224343;-35.57807855764607
1739209629.92244;-38.13080360867914
1739209629.9224455;-45.120503652039325
1739209629.922451;-45.120503652039325
1739209629.9224567;-38.13080360867914
1739209629.9224622;-38.13080360867914
1739209629.922468;-45.120503652039325
1739209629.9224734;-38.13080360867914
1739209629.922479;-45.120503652039325
1739209629.9224846;-45.120503652039325
1739209629.9224901;-33.981070128970906
1739209629.9224958;-38.13080360867914
1739209629.9225013;-38.13080360867914
1739209629.9225068;-45.120503652039325
1739209629.9225125;-38.13080360867914
1739209629.922518;-38.13080360867914
1739209629.9225237;-45.120503652039325
1739209629.9225292;-45.120503652039325
1739209629.9225347;-33.981070128970906
1739209629.9225404;-45.120503652039325
1739209629.922546;-38.13080360867914
1739209629.9225516;-35.57807855764607
1739209629.922557;-45.120503652039325
1739209629.9225626;-38.13080360867914
1739209629.9225683;-31.141103565318893
1739209629.9225738;-33.981070128970906
1739209629.9225795;-45.120503652039325
1739209629.922585;-45.120503652039325
1739209629.9225905;-45.120503652039325
1739209629.9225962;-45.120503652039325
1739209629.9226017;-45.120503652039325
1739209629.9226074;-38.13080360867914
1739209629.922613;-38.13080360867914
1739209629.9226184;-45.120503652039325
1739209629.922624;-38.13080360867914
1739209629.9226296;-35.57807855764607
1739209629.9226353;-45.120503652039325
1739209629.9226408;-45.120503652039325
1739209629.9226463;-33.981070128970906
1739209629.922652;-38.13080360867914
1739209629.9226575;-31.141103565318893
1739209629.9226632;-29.438486411369333
1739209629.9226687;-45.120503652039325
1739209629.9226742;-45.120503652039325
1739209629.92268;-35.57807855764607
1739209629.9226854;-35.57807855764607
1739209629.922691;-45.120503652039325
1739209629.9226966;-38.13080360867914
1739209629.922702;-45.120503652039325
1739209629.9227078;-38.13080360867914
1739209629.9227133;-38.13080360867914
1739209629.922719;-45.120503652039325
1739209629.9227245;-45.120503652039325
1739209629.92273;-38.13080360867914
1739209629.9227357;-38.13080360867914
1739209629.9227412;-45.120503652039325
1739209629.922747;-32.816014438256545
1739209629.9227524;-28.21854285175415
1739209629.9227579;-38.13080360867914
1739209629.9227636;-45.120503652039325
1739209629.922769;-38.13080360867914
1739209629.9227748;-35.57807855764607
1739209629.9227803;-45.120503652039325
1739209629.9227858;-45.120503652039325
1739209629.9227915;-45.120503652039325
1739209629.922797;-38.13080360867914
1739209629.9228027;-38.13080360867914
1739209629.9228082;-45.120503652039325
1739209629.9228137;-45.120503652039325
1739209629.9228194;-45.120503652039325
1739209629.9228249;-45.120503652039325
1739209629.9228306;-45.120503652039325
1739209629.922836;-45.120503652039325
1739209629.9228415;-38.13080360867914
1739209629.9228473;-38.13080360867914
1739209629.9228528;-45.120503652039325
1739209629.9228585;-35.57807855764607
1739209629.922864;-38.13080360867914
1739209629.9228694;-38.13080360867914
1739209629.9228752;-45.120503652039325
1739209629.9228806;-45.120503652039325
1739209629.9228864;-32.816014438256545
1739209629.9228919;-45.120503652039325
1739209629.9228973;-45.120503652039325
1739209629.922903;-38.13080360867914
1739209629.9229085;-32.816014438256545
1739209629.9229143;-45.120503652039325
1739209629.9229198;-45.120503652039325
1739209629.9229252;-33.981070128970906
1739209629.922931;-45.120503652039325
1739209629.9229364;-35.57807855764607
1739209629.9229422;-38.13080360867914
1739209629.9229476;-38.13080360867914
1739209629.9229531;-45.120503652039325
1739209629.9229589;-38.13080360867914
1739209629.9229643;-45.120503652039325
1739209629.92297;-45.120503652039325
1739209629.9229755;-28.58837851428586
1739209629.922981;-38.13080360867914
1739209629.9229867;-45.120503652039325
1739209629.9229922;-38.13080360867914
1739209629.922998;-32.816014438256545
1739209629.9230034;-38.13080360867914
1739209629.923009;-45.120503652039325
1739209629.9230146;-38.13080360867914
1739209629.9230201;-38.13080360867914
1739209629.9230258;-45.120503652039325
1739209629.9230313;-45.120503652039325
1739209629.9230368;-33.981070128970906
1739209629.9230425;-45.120503652039325
1739209629.923048;-29.438486411369333
1739209629.9230537;-28.992665084841942
1739209629.9230592;-45.120503652039325
1739209629.9230647;-30.49652367304973
1739209629.9230704;-38.13080360867914
1739209629.923076;-45.120503652039325
1739209629.9230816;-33.981070128970906
1739209629.9230871;-45.120503652039325
1739209629.9230926;-45.120503652039325
1739209629.9230983;-45.120503652039325
1739209629.9231038;-38.13080360867914
1739209629.9231095;-32.816014438256545
1739209629.923115;-38.13080360867914
1739209629.9231205;-45.120503652039325
1739209629.9231262;-38.13080360867914
1739209629.9231317;-32.816014438256545
1739209629.9231374;-33.981070128970906
1739209629.923143;-45.120503652039325
1739209629.9231484;-38.13080360867914
1739209629.923154;-45.120503652039325
1739209629.9231596;-45.120503652039325
1739209629.9231653;-38.13080360867914
1739209629.9231708;-45.120503652039325
1739209629.9231763;-45.120503652039325
1739209629.923182;-38.13080360867914
1739209629.9231875;-45.120503652039325
1739209629.9231932;-45.120503652039325
1739209629.9231987;-33.981070128970906
1739209629.9232044;-45.120503652039325
1739209629.92321;-45.120503652039325
1739209629.9232154;-38.13080360867914
1739209629.923221;-45.120503652039325
1739209629.9232266;-38.13080360867914
1739209629.9232323;-35.57807855764607
1739209629.9232378;-45.120503652039325
1739209629.9232433;-45.120503652039325
1739209629.923249;-38.13080360867914
1739209629.9232545;-38.13080360867914
1739209629.9232602;-35.57807855764607
1739209629.9232657;-38.13080360867914
1739209629.9232712;-38.13080360867914
1739209629.923277;-45.120503652039325
1739209629.9232824;-45.120503652039325
1739209629.923288;-45.120503652039325
1739209629.9232936;-38.13080360867914
1739209629.923299;-38.13080360867914
1739209629.9233048;-38.13080360867914
1739209629.9233103;-45.120503652039325
1739209629.923316;-45.120503652039325
1739209629.9233215;-45.120503652039325
1739209629.923327;-38.13080360867914
1739209629.9233327;-38.13080360867914
1739209629.9233382;-31.141103565318915
1739209629.923344;-45.120503652039325
1739209629.9233494;-45.120503652039325
1739209629.9233549;-45.120503652039325
1739209629.9233606;-38.13080360867914
1739209629.923366;-45.120503652039325
1739209629.9233718;-38.13080360867914
1739209629.9233773;-38.13080360867914
1739209629.9233828;-35.57807855764607
1739209629.9233885;-38.13080360867914
1739209629.923394;-38.13080360867914
1739209629.9233997;-38.13080360867914
1739209629.9234052;-38.13080360867914
1739209629.9234107;-38.13080360867914
1739209629.9234164;-45.120503652039325
1739209629.9234219;-45.120503652039325
1739209629.9234276;-32.81601443825658
1739209629.923433;-38.13080360867914
1739209629.9234385;-38.13080360867914
1739209629.9234443;-45.120503652039325
1739209629.9234498;-45.120503652039325
1739209629.9234555;-45.120503652039325
1739209629.923461;-45.120503652039325
1739209629.9234664;-45.120503652039325
1739209629.9234722;-25.826314394896357
1739209629.9234776;-33.981070128970906
1739209629.9234834;-38.13080360867914
1739209629.9234889;-45.120503652039325
1739209629.9234943;-38.13080360867914
1739209629.9235;-38.13080360867914
1739209629.9235055;-38.13080360867914
1739209629.9235113;-38.13080360867914
1739209629.9235168;-38.13080360867914
1739209629.9235222;-45.120503652039325
1739209629.923528;-38.13080360867914
1739209629.9235334;-38.13080360867914
1739209629.9235392;-38.13080360867914
1739209629.9235446;-38.13080360867914
1739209629.9235501;-45.120503652039325
1739209629.9235559;-45.120503652039325
1739209629.9235613;-38.13080360867914
1739209629.923567;-38.13080360867914
1739209629.9235725;-45.120503652039325
1739209629.923578;-45.120503652039325
1739209629.9235837;-45.120503652039325
1739209629.9235892;-45.120503652039325
1739209629.923595;-38.13080360867914
1739209629.9236004;-45.120503652039325
1739209629.923606;-27.267205301931607
1739209629.9236116;-30.49652367304973
1739209629.9236171;-45.120503652039325
1739209629.9236228;-45.120503652039325
1739209629.9236283;-38.13080360867914
1739209629.9236338;-45.120503652039325
1739209629.9236395;-45.120503652039325
1739209629.923645;-45.120503652039325
1739209629.9236507;-38.13080360867914
1739209629.9236562;-45.120503652039325
1739209629.9236617;-38.13080360867914
1739209629.9236674;-45.120503652039325
1739209629.923673;-38.13080360867914
1739209629.9236786;-35.57807855764607
1739209629.9236841;-45.120503652039325
1739209629.9236896;-38.13080360867914
1739209629.9236953;-38.13080360867914
1739209629.9237008;-38.13080360867914
1739209629.9237065;-45.120503652039325
1739209629.923712;-45.120503652039325
1739209629.9237175;-45.120503652039325
1739209629.9237232;-35.57807855764607
1739209629.9237287;-38.13080360867914
1739209629.9237344;-45.120503652039325
1739209629.92374;-32.816014438256545
1739209629.9237454;-35.57807855764607
1739209629.923751;-45.120503652039325
1739209629.9237566;-45.120503652039325
1739209629.9237623;-38.13080360867914
1739209629.9237678;-45.120503652039325
1739209629.9237733;-45.120503652039325
1739209629.923779;-38.13080360867914
1739209629.9237845;-45.120503652039325
1739209629.9237902;-38.13080360867914
1739209629.9237957;-38.13080360867914
1739209629.9238012;-45.120503652039325
1739209629.923807;-45.120503652039325
1739209629.9238124;-31.141103565318915
1739209629.923818;-38.13080360867914
1739209629.9238236;-45.120503652039325
1739209629.923829;-35.57807855764607
1739209629.9238348;-35.57807855764607
1739209629.9238403;-45.120503652039325
1739209629.923846;-45.120503652039325
1739209629.9238515;-38.13080360867914
1739209629.923857;-45.120503652039325
1739209629.9238627;-45.120503652039325
1739209629.9238682;-45.120503652039325
1739209629.923874;-45.120503652039325
1739209629.9238794;-45.120503652039325
1739209629.9238849;-45.120503652039325
1739209629.9238906;-45.120503652039325
1739209629.923896;-32.816014438256545
1739209629.9239018;-35.57807855764607
1739209629.9239073;-38.13080360867914
1739209629.9239128;-35.57807855764607
1739209629.9239185;-38.13080360867914
1739209629.923924;-38.13080360867914
1739209629.9239297;-45.120503652039325
1739209629.9239352;-38.13080360867914
1739209629.9239407;-45.120503652039325
1739209629.9239464;-45.120503652039325
1739209629.9239519;-45.120503652039325
1739209629.9239576;-45.120503652039325
1739209629.923963;-35.57807855764607
1739209629.9239686;-38.13080360867914
1739209629.9239743;-45.120503652039325
1739209629.9239798;-45.120503652039325
1739209629.9239855;-35.57807855764607
1739209629.923991;-32.816014438256545
1739209629.9239964;-45.120503652039325
1739209629.9240022;-38.13080360867914
1739209629.9240077;-38.13080360867914
1739209629.9240134;-33.981070128970906
1739209629.9240189;-38.13080360867914
1739209629.9240246;-45.120503652039325
1739209629.92403;-35.57807855764607
1739209629.9240355;-35.57807855764607
1739209629.9240413;-38.13080360867914
1739209629.9240468;-45.120503652039325
1739209629.9240525;-35.57807855764607
1739209629.924058;-38.13080360867914
1739209629.9240634;-45.120503652039325
1739209629.9240692;-45.120503652039325
1739209629.9240746;-45.120503652039325
1739209629.9240804;-45.120503652039325
1739209629.9240859;-45.120503652039325
1739209629.9240913;-38.13080360867914
1739209629.924097;-45.120503652039325
1739209629.9241025;-45.120503652039325
1739209629.9241083;-33.981070128970906
1739209629.9241138;-45.120503652039325
1739209629.9241192;-35.57807855764607
1739209629.924125;-35.57807855764607
1739209629.9241304;-33.981070128970906
1739209629.9241362;-32.816014438256545
1739209629.9241416;-45.120503652039325
1739209629.9241471;-38.13080360867914
1739209629.9241529;-33.981070128970906
1739209629.9241583;-38.13080360867914
1739209629.924164;-45.120503652039325
1739209629.9241695;-45.120503652039325
1739209629.924175;-45.120503652039325
1739209629.9241807;-38.13080360867914
1739209629.9241862;-38.13080360867914
1739209629.924192;-38.13080360867914
1739209629.9241974;-29.438486411369347
1739209629.924203;-33.981070128970906
1739209629.9242086;-45.120503652039325
1739209629.9242141;-45.120503652039325
1739209629.9242198;-33.981070128970906
1739209629.9242253;-35.57807855764607
1739209629.9242308;-45.120503652039325
1739209629.9242365;-33.981070128970906
1739209629.924242;-28.992665084841942
1739209629.9242477;-38.13080360867914
1739209629.9242532;-38.13080360867914
1739209629.9242587;-45.120503652039325
1739209629.9242644;-38.13080360867914
1739209629.92427;-38.13080360867914
1739209629.9242756;-38.13080360867914
1739209629.9242811;-45.120503652039325
1739209629.9242866;-38.13080360867914
1739209629.9242923;-45.120503652039325
1739209629.9242978;-45.120503652039325
1739209629.9243035;-45.120503652039325
1739209629.924309;-38.13080360867914
1739209629.9243145;-35.57807855764607
1739209629.9243202;-45.120503652039325
1739209629.9243257;-38.13080360867914
1739209629.9243314;-31.141103565318915
1739209629.924337;-33.981070128970906
1739209629.9243424;-33.981070128970906
1739209629.924348;-45.120503652039325
1739209629.9243536;-38.13080360867914
1739209629.9243593;-38.13080360867914
1739209629.9243648;-45.120503652039325
1739209629.9243703;-38.13080360867914
1739209629.924376;-33.981070128970906
1739209629.9243815;-38.13080360867914
1739209629.9243872;-38.13080360867914
1739209629.9243927;-38.13080360867914
1739209629.9243982;-35.57807855764607
1739209629.924404;-38.13080360867914
1739209629.9244094;-38.13080360867914
1739209629.924415;-38.13080360867914
1739209629.9244206;-27.267205301931607
1739209629.924426;-33.981070128970906
1739209629.9244318;-38.13080360867914
1739209629.9244373;-45.120503652039325
1739209629.924443;-45.120503652039325
1739209629.9244485;-33.981070128970906
1739209629.924454;-45.120503652039325
1739209629.9244597;-45.120503652039325
1739209629.9244652;-38.13080360867914
1739209629.924471;-45.120503652039325
1739209629.9244764;-45.120503652039325
1739209629.9244819;-45.120503652039325
1739209629.9244876;-38.13080360867914
1739209629.924493;-38.13080360867914
1739209629.9244988;-45.120503652039325
1739209629.9245043;-45.120503652039325
1739209629.9245098;-45.120503652039325
1739209629.9245155;-38.13080360867914
1739209629.924521;-45.120503652039325
1739209629.9245267;-45.120503652039325
1739209629.9245322;-38.13080360867914
1739209629.9245377;-32.816014438256545
1739209629.9245434;-45.120503652039325
1739209629.9245489;-45.120503652039325
1739209629.9245546;-33.981070128970906
1739209629.92456;-35.57807855764607
1739209629.9245656;-38.13080360867914
1739209629.9245713;-38.13080360867914
1739209629.9245768;-33.981070128970906
1739209629.9245825;-45.120503652039325
1739209629.924588;-45.120503652039325
1739209629.9245934;-45.120503652039325
1739209629.9245992;-45.120503652039325
1739209629.9246047;-38.13080360867914
1739209629.9246104;-45.120503652039325
1739209629.9246159;-45.120503652039325
1739209629.9246213;-35.57807855764607
1739209629.924627;-32.816014438256545
1739209629.9246325;-45.120503652039325
1739209629.9246383;-45.120503652039325
1739209629.9246438;-33.981070128970906
1739209629.9246492;-38.13080360867914
1739209629.924655;-38.13080360867914
1739209629.9246604;-45.120503652039325
1739209629.9246662;-38.13080360867914
1739209629.9246716;-38.13080360867914
1739209629.9246771;-38.13080360867914
1739209629.9246829;-45.120503652039325
1739209629.9246883;-38.13080360867914
1739209629.924694;-38.13080360867914
1739209629.9246995;-45.120503652039325
1739209629.924705;-45.120503652039325
1739209629.9247108;-33.981070128970906
1739209629.9247162;-38.13080360867914
1739209629.924722;-45.120503652039325
1739209629.9247274;-38.13080360867914
1739209629.924733;-38.13080360867914
1739209629.9247386;-32.816014438256545
1739209629.9247441;-38.13080360867914
1739209629.9247499;-38.13080360867914
1739209629.9247553;-45.120503652039325
1739209629.9247608;-33.981070128970906
1739209629.9247665;-38.13080360867914
1739209629.924772;-45.120503652039325
1739209629.9247777;-33.981070128970906
1739209629.9247832;-45.120503652039325
1739209629.9247887;-45.120503652039325
1739209629.9247944;-45.120503652039325
1739209629.9248;-38.13080360867914
1739209629.9248056;-45.120503652039325
1739209629.9248111;-35.57807855764607
1739209629.9248168;-45.120503652039325
1739209629.9248223;-38.13080360867914
1739209629.9248278;-30.49652367304973
1739209629.9248335;-45.120503652039325
1739209629.924839;-38.13080360867914
1739209629.9248447;-45.120503652039325
1739209629.9248502;-33.981070128970906
1739209629.9248557;-38.13080360867914
1739209629.9248614;-45.120503652039325
1739209629.924867;-38.13080360867914
1739209629.9248726;-45.120503652039325
1739209629.9248781;-45.120503652039325
1739209629.9248836;-45.120503652039325
1739209629.9248893;-38.13080360867914
1739209629.9248948;-45.120503652039325
1739209629.9249005;-45.120503652039325
1739209629.924906;-38.13080360867914
1739209629.9249115;-38.13080360867914
1739209629.9249172;-32.816014438256545
1739209629.9249227;-45.120503652039325
1739209629.9249284;-45.120503652039325
1739209629.924934;-45.120503652039325
1739209629.9249394;-31.141103565318915
1739209629.924945;-38.13080360867914
1739209629.9249506;-45.120503652039325
1739209629.9249563;-33.981070128970906
1739209629.9249618;-35.57807855764607
1739209629.9249673;-45.120503652039325
1739209629.924973;-45.120503652039325
1739209629.9249785;-45.120503652039325
1739209629.9249842;-45.120503652039325
1739209629.9249897;-38.13080360867914
1739209629.9249952;-45.120503652039325
1739209629.925001;-38.13080360867914
1739209629.9250064;-38.13080360867914
1739209629.925012;-45.120503652039325
1739209629.9250176;-38.13080360867914
1739209629.925023;-38.13080360867914
1739209629.9250288;-38.13080360867914
1739209629.9250343;-45.120503652039325
1739209629.92504;-45.120503652039325
1739209629.9250455;-38.13080360867914
1739209629.925051;-25.62660358559016
1739209629.9250567;-33.981070128970906
1739209629.9250622;-38.13080360867914
1739209629.925068;-45.120503652039325
1739209629.9250734;-33.981070128970906
1739209629.9250789;-35.57807855764607
1739209629.9250846;-45.120503652039325
1739209629.92509;-38.13080360867914
1739209629.9250958;-38.13080360867914
1739209629.9251013;-38.13080360867914
1739209629.9251068;-45.120503652039325
1739209629.9251125;-45.120503652039325
1739209629.925118;-45.120503652039325
1739209629.9251237;-45.120503652039325
1739209629.9251292;-38.13080360867914
1739209629.9251347;-38.13080360867914
1739209629.9251404;-38.13080360867914
1739209629.9251459;-38.13080360867914
1739209629.9251516;-45.120503652039325
1739209629.925157;-45.120503652039325
1739209629.9251626;-45.120503652039325
1739209629.9251683;-45.120503652039325
1739209629.9251738;-45.120503652039325
1739209629.9251795;-45.120503652039325
1739209629.925185;-28.992665084841942
1739209629.9251904;-33.981070128970906
1739209629.9251962;-45.120503652039325
1739209629.9252017;-38.13080360867914
1739209629.9252074;-38.13080360867914
1739209629.9252129;-32.816014438256545
1739209629.9252183;-38.13080360867914
1739209629.925224;-35.57807855764607
1739209629.9252295;-35.57807855764607
1739209629.9252353;-38.13080360867914
1739209629.9252408;-33.981070128970906
1739209629.9252462;-38.13080360867914
1739209629.925252;-38.13080360867914
1739209629.9252574;-45.120503652039325
1739209629.9252632;-38.13080360867914
1739209629.9252687;-45.120503652039325
1739209629.9252741;-38.13080360867914
1739209629.9252799;-38.13080360867914
1739209629.9252853;-35.57807855764607
1739209629.925291;-45.120503652039325
1739209629.9252965;-38.13080360867914
1739209629.925302;-38.13080360867914
1739209629.9253078;-35.57807855764607
1739209629.9253132;-45.120503652039325
1739209629.925319;-38.13080360867914
1739209629.9253244;-38.13080360867914
1739209629.92533;-45.120503652039325
1739209629.9253356;-45.120503652039325
1739209629.9253411;-38.13080360867914
1739209629.9253469;-35.57807855764607
1739209629.9253523;-38.13080360867914
1739209629.9253578;-45.120503652039325
1739209629.9253635;-38.13080360867914
1739209629.925369;-33.981070128970906
1739209629.9253747;-45.120503652039325
1739209629.9253802;-38.13080360867914
1739209629.9253857;-38.13080360867914
1739209629.9253914;-45.120503652039325
1739209629.925397;-35.57807855764607
1739209629.9254026;-38.13080360867914
1739209629.9254081;-38.13080360867914
1739209629.9254136;-38.13080360867914
1739209629.9254193;-45.120503652039325
1739209629.9254248;-38.13080360867914
1739209629.9254305;-38.13080360867914
1739209629.925436;-35.57807855764607
1739209629.9254415;-45.120503652039325
1739209629.9254472;-38.13080360867914
1739209629.9254527;-38.13080360867914
1739209629.9254584;-38.13080360867914
1739209629.925464;-45.120503652039325
1739209629.9254694;-45.120503652039325
1739209629.9254751;-38.13080360867914
1739209629.9254806;-38.13080360867914
1739209629.9254863;-45.120503652039325
1739209629.9254918;-38.13080360867914
1739209629.9254973;-45.120503652039325
1739209629.925503;-45.120503652039325
1739209629.9255085;-38.13080360867914
1739209629.9255142;-45.120503652039325
