CAN Message; 0x150:0700215d4b8269d9
1739209845.1702986;-38.13080360867914
1739209845.170301;-33.981070128970906
1739209845.1703036;-38.13080360867914
1739209845.170306;-45.120503652039325
1739209845.1703086;-38.13080360867914
1739209845.170311;-38.13080360867914
1739209845.1703136;-38.13080360867914
1739209845.1703162;-45.120503652039325
1739209845.1703186;-45.120503652039325
1739209845.1703212;-35.57807855764607
1739209845.1703236;-32.816014438256545
1739209845.1703262;-38.13080360867914
1739209845.1703286;-35.57807855764607
1739209845.1703312;-35.57807855764607
1739209845.1703336;-38.13080360867914
1739209845.1703362;-38.13080360867914
1739209845.1703389;-38.13080360867914
1739209845.1703413;-38.13080360867914
1739209845.1703439;-45.120503652039325
1739209845.1703463;-45.120503652039325
1739209845.170349;-45.120503652039325
1739209845.1703513;-38.13080360867914
1739209845.170354;-35.57807855764607
1739209845.1703563;-45.120503652039325
1739209845.170359;-35.57807855764607
1739209845.1703613;-45.120503652039325
1739209845.170364;-45.120503652039325
1739209845.1703665;-45.120503652039325
1739209845.170369;-45.120503652039325
1739209845.1703715;-45.120503652039325
1739209845.170374;-45.120503652039325
1739209845.1703765;-33.981070128970906
1739209845.170379;-45.120503652039325
1739209845.1703815;-35.57807855764607
1739209845.170384;-35.57807855764607
1739209845.1703866;-45.120503652039325
1739209845.1703892;-38.13080360867914
1739209845.1703916;-38.13080360867914
1739209845.1703942;-38.13080360867914
1739209845.1703966;-38.13080360867914
1739209845.1703992;-45.120503652039325
1739209845.1704016;-45.120503652039325
1739209845.1704042;-45.120503652039325
1739209845.1704066;-35.57807855764607
1739209845.1704092;-35.57807855764607
1739209845.1704118;-45.120503652039325
1739209845.1704142;-45.120503652039325
1739209845.1704168;-45.120503652039325
1739209845.1704192;-38.13080360867914
1739209845.1704218;-45.120503652039325
1739209845.1704242;-45.120503652039325
1739209845.1704268;-45.120503652039325
1739209845.1704292;-45.120503652039325
1739209845.1704319;-33.981070128970906
1739209845.1704345;-38.13080360867914
1739209845.1704369;-35.57807855764607
1739209845.1704395;-45.120503652039325
1739209845.1704419;-31.141103565318893
1739209845.1704445;-27.8777449560314
1739209845.1704469;-45.120503652039325
1739209845.1704495;-38.13080360867914
1739209845.1704519;-38.13080360867914
1739209845.1704545;-38.13080360867914
1739209845.170457;-45.120503652039325
1739209845.1704595;-45.120503652039325
1739209845.1704621;-45.120503652039325
1739209845.1704645;-45.120503652039325
1739209845.1704671;-38.13080360867914
1739209845.1704695;-45.120503652039325
1739209845.1704721;-38.13080360867914
1739209845.1704745;-38.13080360867914
1739209845.1704772;-38.13080360867914
1739209845.1704795;-45.120503652039325
1739209845.1704822;-32.816014438256545
1739209845.1704848;-29.438486411369333
1739209845.1704872;-45.120503652039325
1739209845.1704898;-38.13080360867914
1739209845.1704922;-35.57807855764607
1739209845.1704948;-32.816014438256545
1739209845.1704972;-45.120503652039325
1739209845.1704998;-45.120503652039325
1739209845.1705022;-45.120503652039325
1739209845.1705048;-38.13080360867914
1739209845.1705074;-38.13080360867914
1739209845.1705098;-45.120503652039325
1739209845.1705124;-38.13080360867914
1739209845.1705148;-38.13080360867914
1739209845.1705174;-45.120503652039325
1739209845.1705198;-45.120503652039325
1739209845.1705225;-45.120503652039325
1739209845.1705248;-45.120503652039325
1739209845.1705275;-45.120503652039325
1739209845.17053;-45.120503652039325
1739209845.1705325;-45.120503652039325
1739209845.170535;-45.120503652039325
1739209845.1705375;-38.13080360867914
1739209845.17054;-45.120503652039325
1739209845.1705425;-32.816014438256545
1739209845.170545;-26.991370085610722
1739209845.1705475;-35.57807855764607
1739209845.17055;-35.57807855764607
1739209845.1705527;-45.120503652039325
1739209845.170555;-38.13080360867914
1739209845.1705577;-38.13080360867914
1739209845.1705601;-45.120503652039325
1739209845.1705627;-45.120503652039325
1739209845.1705651;-33.981070128970956
1739209845.1705678;-45.120503652039325
1739209845.1705701;-38.13080360867914
1739209845.1705728;-45.120503652039325
1739209845.1705751;-45.120503652039325
1739209845.1705778;-45.120503652039325
1739209845.1705804;-45.120503652039325
1739209845.1705828;-38.13080360867914
1739209845.1705854;-28.992665084841942
1739209845.1705878;-38.13080360867914
1739209845.1705904;-45.120503652039325
1739209845.1705928;-38.13080360867914
1739209845.1705954;-38.13080360867914
1739209845.1705978;-38.13080360867914
1739209845.1706004;-38.13080360867914
1739209845.170603;-38.13080360867914
1739209845.1706054;-38.13080360867914
1739209845.170608;-45.120503652039325
1739209845.1706104;-45.120503652039325
1739209845.170613;-45.120503652039325
1739209845.1706154;-33.981070128970906
1739209845.170618;-38.13080360867914
1739209845.1706204;-45.120503652039325
1739209845.170623;-35.57807855764607
1739209845.1706257;-38.13080360867914
1739209845.170628;-45.120503652039325
1739209845.1706307;-45.120503652039325
1739209845.170633;-45.120503652039325
1739209845.1706357;-45.120503652039325
1739209845.170638;-45.120503652039325
1739209845.1706407;-45.120503652039325
1739209845.170643;-38.13080360867914
1739209845.1706457;-31.141103565318915
1739209845.1706483;-38.13080360867914
1739209845.1706507;-45.120503652039325
1739209845.1706533;-45.120503652039325
1739209845.1706557;-38.13080360867914
1739209845.1706583;-38.13080360867914
1739209845.1706607;-45.120503652039325
1739209845.1706634;-38.13080360867914
1739209845.1706657;-38.13080360867914
1739209845.1706684;-45.120503652039325
1739209845.1706707;-45.120503652039325
1739209845.1706734;-38.13080360867914
1739209845.170676;-38.13080360867914
1739209845.1706784;-38.13080360867914
1739209845.170681;-45.120503652039325
1739209845.1706834;-38.13080360867914
1739209845.170686;-38.13080360867914
1739209845.1706884;-45.120503652039325
1739209845.170691;-35.57807855764607
1739209845.1706934;-35.57807855764607
1739209845.170696;-38.13080360867914
1739209845.1706986;-45.120503652039325
1739209845.170701;-45.120503652039325
1739209845.1707036;-38.13080360867914
1739209845.170706;-45.120503652039325
1739209845.1707087;-33.981070128970906
1739209845.170711;-45.120503652039325
1739209845.1707137;-45.120503652039325
1739209845.170716;-45.120503652039325
1739209845.1707187;-38.13080360867914
1739209845.1707213;-45.120503652039325
1739209845.1707237;-45.120503652039325
1739209845.1707263;-45.120503652039325
1739209845.1707287;-45.120503652039325
1739209845.1707313;-38.13080360867914
1739209845.1707337;-38.13080360867914
1739209845.1707363;-38.13080360867914
1739209845.1707387;-38.13080360867914
1739209845.1707413;-38.13080360867914
1739209845.170744;-45.120503652039325
1739209845.1707463;-45.120503652039325
1739209845.170749;-31.141103565318915
1739209845.1707513;-35.57807855764607
1739209845.170754;-45.120503652039325
1739209845.1707563;-45.120503652039325
1739209845.170759;-38.13080360867914
1739209845.1707613;-38.13080360867914
1739209845.170764;-38.13080360867914
1739209845.1707664;-45.120503652039325
1739209845.170769;-38.13080360867914
1739209845.1707716;-45.120503652039325
1739209845.170774;-45.120503652039325
1739209845.1707766;-33.981070128970906
1739209845.170779;-38.13080360867914
1739209845.1707816;-38.13080360867914
1739209845.170784;-33.981070128970906
1739209845.1707866;-38.13080360867914
1739209845.170789;-33.981070128970956
1739209845.1707916;-45.120503652039325
1739209845.1707942;-45.120503652039325
1739209845.1707966;-38.13080360867914
1739209845.1707993;-45.120503652039325
1739209845.1708016;-45.120503652039325
1739209845.1708043;-33.981070128970906
1739209845.1708066;-33.981070128970906
1739209845.1708093;-28.58837851428586
1739209845.1708117;-38.13080360867914
1739209845.1708143;-33.981070128970906
1739209845.170817;-33.981070128970906
1739209845.1708193;-32.816014438256545
1739209845.170822;-45.120503652039325
1739209845.1708243;-38.13080360867914
1739209845.170827;-45.120503652039325
1739209845.1708293;-33.981070128970956
1739209845.170832;-45.120503652039325
1739209845.1708343;-45.120503652039325
1739209845.170837;-45.120503652039325
1739209845.1708395;-33.981070128970906
1739209845.170842;-38.13080360867914
1739209845.1708446;-45.120503652039325
1739209845.170847;-38.13080360867914
1739209845.1708496;-45.120503652039325
1739209845.170852;-45.120503652039325
1739209845.1708546;-45.120503652039325
1739209845.170857;-45.120503652039325
1739209845.1708596;-45.120503652039325
1739209845.170862;-38.13080360867914
1739209845.1708646;-38.13080360867914
1739209845.1708672;-45.120503652039325
1739209845.1708696;-27.8777449560314
1739209845.1708722;-32.816014438256545
1739209845.1708746;-45.120503652039325
1739209845.1708772;-38.13080360867914
1739209845.1708796;-38.13080360867914
1739209845.1708822;-45.120503652039325
1739209845.1708846;-45.120503652039325
1739209845.1708872;-35.57807855764607
1739209845.1708899;-38.13080360867914
1739209845.1708922;-45.120503652039325
1739209845.1708949;-35.57807855764607
1739209845.1708972;-38.13080360867914
1739209845.1708999;-38.13080360867914
1739209845.1709023;-38.13080360867914
1739209845.1709049;-45.120503652039325
1739209845.1709073;-45.120503652039325
1739209845.17091;-35.57807855764607
1739209845.1709125;-35.57807855764607
1739209845.170915;-45.120503652039325
1739209845.1709175;-38.13080360867914
1739209845.17092;-38.13080360867914
1739209845.1709225;-38.13080360867914
1739209845.170925;-38.13080360867914
1739209845.1709275;-45.120503652039325
1739209845.17093;-32.816014438256545
1739209845.1709325;-32.816014438256545
1739209845.1709352;-45.120503652039325
1739209845.1709375;-45.120503652039325
1739209845.1709402;-32.816014438256545
1739209845.1709425;-38.13080360867914
1739209845.1709452;-45.120503652039325
1739209845.1709476;-38.13080360867914
1739209845.1709502;-45.120503652039325
1739209845.1709526;-38.13080360867914
1739209845.1709552;-38.13080360867914
1739209845.1709576;-45.120503652039325
1739209845.1709602;-38.13080360867914
1739209845.1709628;-38.13080360867914
1739209845.1709652;-38.13080360867914
1739209845.1709678;-38.13080360867914
1739209845.1709702;-35.57807855764607
1739209845.1709728;-35.57807855764607
1739209845.1709752;-45.120503652039325
1739209845.1709778;-38.13080360867914
1739209845.1709802;-45.120503652039325
1739209845.1709828;-45.120503652039325
1739209845.1709855;-38.13080360867914
1739209845.1709878;-32.816014438256545
1739209845.1709905;-45.120503652039325
1739209845.1709929;-45.120503652039325
1739209845.1709955;-38.13080360867914
1739209845.1709979;-38.13080360867914
1739209845.1710005;-45.120503652039325
1739209845.1710029;-45.120503652039325
1739209845.1710055;-35.57807855764607
1739209845.171008;-38.13080360867914
1739209845.1710105;-45.120503652039325
1739209845.171013;-38.13080360867914
1739209845.1710155;-35.57807855764607
1739209845.1710181;-38.13080360867914
1739209845.1710205;-45.120503652039325
1739209845.1710231;-45.120503652039325
1739209845.1710255;-38.13080360867914
1739209845.1710281;-45.120503652039325
1739209845.1710308;-38.13080360867914
1739209845.1710331;-35.57807855764607
1739209845.1710358;-33.981070128970906
1739209845.1710382;-38.13080360867914
1739209845.1710408;-45.120503652039325
1739209845.1710432;-45.120503652039325
1739209845.1710458;-45.120503652039325
1739209845.1710482;-45.120503652039325
1739209845.1710508;-45.120503652039325
1739209845.1710532;-33.981070128970906
1739209845.1710558;-38.13080360867914
1739209845.1710584;-45.120503652039325
1739209845.1710608;-38.13080360867914
1739209845.1710634;-38.13080360867914
1739209845.1710658;-45.120503652039325
1739209845.1710684;-45.120503652039325
1739209845.1710708;-38.13080360867914
1739209845.1710734;-31.141103565318915
1739209845.1710758;-33.981070128970906
1739209845.1710784;-38.13080360867914
1739209845.171081;-38.13080360867914
1739209845.1710835;-45.120503652039325
1739209845.171086;-38.13080360867914
1739209845.1710885;-38.13080360867914
1739209845.171091;-35.57807855764607
1739209845.1710935;-33.981070128970906
1739209845.171096;-38.13080360867914
1739209845.1710985;-45.120503652039325
1739209845.171101;-38.13080360867914
1739209845.1711037;-45.120503652039325
1739209845.171106;-38.13080360867914
1739209845.1711087;-38.13080360867914
1739209845.171111;-33.981070128970906
1739209845.1711137;-38.13080360867914
1739209845.171116;-38.13080360867914
1739209845.1711187;-38.13080360867914
1739209845.1711211;-45.120503652039325
1739209845.1711237;-45.120503652039325
1739209845.1711264;-45.120503652039325
1739209845.1711287;-33.981070128970906
1739209845.1711314;-38.13080360867914
1739209845.1711338;-45.120503652039325
1739209845.1711364;-33.981070128970906
1739209845.1711388;-31.141103565318915
1739209845.1711414;-38.13080360867914
1739209845.1711438;-45.120503652039325
1739209845.1711464;-35.57807855764607
1739209845.171149;-35.57807855764607
1739209845.1711514;-45.120503652039325
1739209845.171154;-38.13080360867914
1739209845.1711564;-31.141103565318915
1739209845.171159;-38.13080360867914
1739209845.1711614;-45.120503652039325
1739209845.171164;-38.13080360867914
1739209845.1711664;-38.13080360867914
1739209845.171169;-38.13080360867914
1739209845.1711714;-45.120503652039325
1739209845.171174;-38.13080360867914
1739209845.1711767;-38.13080360867914
1739209845.171179;-35.57807855764607
1739209845.1711817;-45.120503652039325
1739209845.171184;-45.120503652039325
1739209845.1711867;-33.981070128970906
1739209845.171189;-38.13080360867914
1739209845.1711917;-45.120503652039325
1739209845.171194;-45.120503652039325
1739209845.1711967;-35.57807855764607
1739209845.1711993;-38.13080360867914
1739209845.1712017;-38.13080360867914
1739209845.1712043;-45.120503652039325
1739209845.1712067;-38.13080360867914
1739209845.1712093;-45.120503652039325
1739209845.1712117;-38.13080360867914
1739209845.1712143;-38.13080360867914
1739209845.1712167;-45.120503652039325
1739209845.1712193;-45.120503652039325
1739209845.171222;-45.120503652039325
1739209845.1712244;-38.13080360867914
1739209845.171227;-45.120503652039325
1739209845.1712294;-45.120503652039325
1739209845.171232;-35.57807855764607
1739209845.1712344;-38.13080360867914
1739209845.171237;-45.120503652039325
1739209845.1712394;-35.57807855764607
1739209845.171242;-45.120503652039325
1739209845.1712446;-45.120503652039325
1739209845.171247;-45.120503652039325
1739209845.1712496;-45.120503652039325
1739209845.171252;-45.120503652039325
1739209845.1712546;-45.120503652039325
1739209845.171257;-45.120503652039325
1739209845.1712596;-45.120503652039325
1739209845.171262;-45.120503652039325
1739209845.1712646;-45.120503652039325
1739209845.171267;-35.57807855764607
1739209845.1712697;-35.57807855764607
1739209845.1712723;-45.120503652039325
1739209845.1712747;-45.120503652039325
1739209845.1712773;-45.120503652039325
1739209845.1712797;-38.13080360867914
1739209845.1712823;-38.13080360867914
1739209845.1712847;-45.120503652039325
1739209845.1712873;-38.13080360867914
1739209845.1712897;-45.120503652039325
1739209845.1712923;-38.13080360867914
1739209845.171295;-38.13080360867914
1739209845.1712973;-35.57807855764607
1739209845.1713;-35.57807855764607
1739209845.1713023;-45.120503652039325
1739209845.171305;-45.120503652039325
1739209845.1713073;-32.816014438256545
1739209845.17131;-33.981070128970906
1739209845.1713123;-45.120503652039325
1739209845.171315;-45.120503652039325
1739209845.1713176;-45.120503652039325
1739209845.17132;-33.981070128970906
1739209845.1713226;-45.120503652039325
1739209845.171325;-45.120503652039325
1739209845.1713276;-45.120503652039325
1739209845.17133;-45.120503652039325
1739209845.1713326;-45.120503652039325
1739209845.171335;-35.57807855764607
1739209845.1713376;-45.120503652039325
1739209845.1713402;-45.120503652039325
1739209845.1713426;-38.13080360867914
1739209845.1713452;-38.13080360867914
1739209845.1713476;-45.120503652039325
1739209845.1713502;-45.120503652039325
1739209845.1713526;-38.13080360867914
1739209845.1713552;-45.120503652039325
1739209845.1713576;-28.21854285175415
1739209845.1713603;-29.438486411369333
1739209845.1713626;-38.13080360867914
1739209845.1713653;-38.13080360867914
1739209845.171368;-38.13080360867914
1739209845.1713703;-45.120503652039325
1739209845.171373;-38.13080360867914
1739209845.1713753;-32.816014438256545
1739209845.171378;-45.120503652039325
1739209845.1713803;-45.120503652039325
1739209845.171383;-38.13080360867914
1739209845.1713853;-35.57807855764607
1739209845.171388;-45.120503652039325
1739209845.1713905;-45.120503652039325
1739209845.171393;-33.981070128970906
1739209845.1713955;-38.13080360867914
1739209845.171398;-35.57807855764607
1739209845.1714005;-35.57807855764607
1739209845.171403;-38.13080360867914
1739209845.1714056;-35.57807855764607
1739209845.171408;-33.981070128970906
1739209845.1714106;-45.120503652039325
1739209845.1714132;-35.57807855764607
1739209845.1714156;-35.57807855764607
1739209845.1714182;-35.57807855764607
1739209845.1714206;-32.816014438256545
1739209845.1714232;-45.120503652039325
1739209845.1714256;-45.120503652039325
1739209845.1714282;-38.13080360867914
1739209845.1714306;-38.13080360867914
1739209845.1714332;-45.120503652039325
1739209845.1714358;-35.57807855764607
1739209845.1714382;-45.120503652039325
1739209845.1714408;-33.981070128970956
1739209845.1714432;-38.13080360867914
1739209845.1714458;-45.120503652039325
1739209845.1714482;-45.120503652039325
1739209845.1714509;-45.120503652039325
1739209845.1714532;-45.120503652039325
1739209845.1714559;-45.120503652039325
1739209845.1714582;-35.57807855764607
1739209845.1714609;-28.58837851428586
1739209845.1714635;-38.13080360867914
1739209845.1714659;-45.120503652039325
1739209845.1714685;-35.57807855764607
1739209845.1714709;-35.57807855764607
1739209845.1714735;-45.120503652039325
1739209845.171476;-45.120503652039325
1739209845.1714785;-45.120503652039325
1739209845.171481;-38.13080360867914
1739209845.1714835;-38.13080360867914
1739209845.1714861;-45.120503652039325
1739209845.1714885;-45.120503652039325
1739209845.1714911;-38.13080360867914
1739209845.1714935;-45.120503652039325
1739209845.1714962;-45.120503652039325
1739209845.1714985;-33.981070128970906
1739209845.1715012;-45.120503652039325
1739209845.1715035;-35.57807855764607
1739209845.1715062;-38.13080360867914
1739209845.1715088;-38.13080360867914
1739209845.1715112;-45.120503652039325
1739209845.1715138;-33.981070128970906
1739209845.1715162;-45.120503652039325
1739209845.1715188;-38.13080360867914
1739209845.1715212;-35.57807855764607
1739209845.1715238;-45.120503652039325
1739209845.1715262;-45.120503652039325
1739209845.1715288;-33.981070128970906
1739209845.1715314;-38.13080360867914
1739209845.1715338;-45.120503652039325
1739209845.1715364;-45.120503652039325
1739209845.1715388;-32.816014438256545
1739209845.1715415;-38.13080360867914
1739209845.1715438;-45.120503652039325
1739209845.1715465;-45.120503652039325
1739209845.1715488;-45.120503652039325
1739209845.1715515;-38.13080360867914
1739209845.1715539;-45.120503652039325
1739209845.1715565;-38.13080360867914
1739209845.171559;-45.120503652039325
1739209845.1715615;-45.120503652039325
1739209845.171564;-33.981070128970906
1739209845.1715665;-45.120503652039325
1739209845.171569;-45.120503652039325
1739209845.1715715;-45.120503652039325
1739209845.171574;-38.13080360867914
1739209845.1715765;-35.57807855764607
1739209845.1715791;-38.13080360867914
1739209845.1715817;-38.13080360867914
1739209845.1715841;-31.141103565318915
1739209845.1715868;-35.57807855764607
1739209845.1715891;-38.13080360867914
1739209845.1715918;-38.13080360867914
1739209845.1715941;-33.981070128970906
1739209845.1715968;-33.981070128970906
1739209845.1715991;-45.120503652039325
1739209845.1716018;-45.120503652039325
1739209845.1716044;-45.120503652039325
1739209845.1716068;-45.120503652039325
1739209845.1716094;-45.120503652039325
1739209845.1716118;-45.120503652039325
1739209845.1716144;-35.57807855764607
1739209845.1716168;-38.13080360867914
1739209845.1716194;-45.120503652039325
1739209845.1716218;-38.13080360867914
1739209845.1716244;-45.120503652039325
1739209845.171627;-35.57807855764607
1739209845.1716294;-38.13080360867914
1739209845.171632;-38.13080360867914
1739209845.1716344;-38.13080360867914
1739209845.171637;-38.13080360867914
1739209845.1716394;-38.13080360867914
1739209845.171642;-38.13080360867914
1739209845.1716444;-27.267205301931607
1739209845.171647;-33.981070128970906
1739209845.1716495;-45.120503652039325
1739209845.171652;-45.120503652039325
1739209845.1716547;-45.120503652039325
1739209845.171657;-45.120503652039325
1739209845.1716597;-45.120503652039325
1739209845.171662;-33.981070128970906
1739209845.1716647;-35.57807855764607
1739209845.171667;-38.13080360867914
1739209845.1716697;-38.13080360867914
1739209845.171672;-38.13080360867914
1739209845.1716747;-38.13080360867914
1739209845.1716774;-45.120503652039325
1739209845.1716797;-35.57807855764607
1739209845.1716824;-35.57807855764607
1739209845.1716847;-38.13080360867914
1739209845.1716874;-38.13080360867914
1739209845.1716897;-33.981070128970906
1739209845.1716924;-35.57807855764607
1739209845.1716948;-45.120503652039325
1739209845.1716974;-38.13080360867914
1739209845.1717;-38.13080360867914
1739209845.1717024;-35.57807855764607
1739209845.171705;-38.13080360867914
1739209845.1717074;-38.13080360867914
1739209845.17171;-33.981070128970906
1739209845.1717124;-38.13080360867914
1739209845.171715;-45.120503652039325
1739209845.1717174;-45.120503652039325
1739209845.17172;-38.13080360867914
1739209845.1717227;-32.816014438256545
1739209845.171725;-31.141103565318943
1739209845.1717277;-45.120503652039325
1739209845.17173;-38.13080360867914
1739209845.1717327;-45.120503652039325
1739209845.171735;-38.13080360867914
1739209845.1717377;-35.57807855764607
1739209845.17174;-45.120503652039325
1739209845.1717427;-45.120503652039325
1739209845.1717453;-28.58837851428586
1739209845.1717477;-35.57807855764607
1739209845.1717503;-45.120503652039325
1739209845.1717527;-45.120503652039325
1739209845.1717553;-38.13080360867914
1739209845.1717577;-45.120503652039325
1739209845.1717603;-45.120503652039325
1739209845.1717627;-45.120503652039325
1739209845.1717653;-45.120503652039325
1739209845.1717677;-45.120503652039325
1739209845.1717703;-38.13080360867914
1739209845.171773;-45.120503652039325
1739209845.1717753;-38.13080360867914
1739209845.171778;-35.57807855764607
1739209845.1717803;-45.120503652039325
1739209845.171783;-38.13080360867914
1739209845.1717854;-45.120503652039325
